geo,time,median_income
dza,1949,2.57
dza,1950,2.6
dza,1951,2.587
dza,1952,2.661
dza,1953,2.667
dza,1954,2.82
dza,1955,2.854
dza,1956,3.088
dza,1957,3.388
dza,1958,3.459
dza,1959,4.034
dza,1960,4.247
dza,1961,3.68
dza,1962,2.943
dza,1963,3.648
dza,1964,3.741
dza,1965,3.888
dza,1966,3.603
dza,1967,3.824
dza,1968,4.157
dza,1969,4.44
dza,1970,4.757
dza,1971,4.232
dza,1972,4.979
dza,1973,4.996
dza,1974,5.149
dza,1975,5.354
dza,1976,5.54
dza,1977,5.865
dza,1978,6.422
dza,1979,6.793
dza,1980,6.712
dza,1981,6.595
dza,1982,6.515
dza,1983,6.719
dza,1984,6.855
dza,1985,7.069
dza,1986,6.803
dza,1987,6.234
dza,1988,5.532
dza,1989,6.129
dza,1990,5.902
dza,1991,5.56
dza,1992,5.677
dza,1993,5.648
dza,1994,5.591
dza,1995,5.738
dza,1996,5.499
dza,1997,5.29
dza,1998,5.317
dza,1999,5.394
dza,2000,5.445
dza,2001,5.626
dza,2002,6.015
dza,2003,6.179
dza,2004,6.432
dza,2005,6.605
dza,2006,6.716
dza,2007,6.928
dza,2008,7.222
dza,2009,7.485
dza,2010,7.725
dza,2011,7.991
dza,2012,8.227
dza,2013,8.467
dza,2014,8.663
dza,2015,8.817
dza,2016,8.923
dza,2017,8.901
dza,2018,8.967
dza,2019,8.98
dza,2020,9.157
dza,2021,9.151
dza,2022,9.146
dza,2023,9.141
dza,2024,9.135
dza,2025,9.136
dza,2026,9.292
dza,2027,9.451
dza,2028,9.613
dza,2029,9.777
dza,2030,9.95
dza,2031,10.167
dza,2032,10.388
dza,2033,10.616
dza,2034,10.846
dza,2035,11.082
dza,2036,11.323
dza,2037,11.57
dza,2038,11.823
dza,2039,12.081
dza,2040,12.345
dza,2041,12.606
dza,2042,12.872
dza,2043,13.144
dza,2044,13.422
dza,2045,13.705
dza,2046,13.996
dza,2047,14.293
dza,2048,14.595
dza,2049,14.903
dza,2050,15.22
dza,2051,15.542
dza,2052,15.872
dza,2053,16.208
dza,2054,16.552
dza,2055,16.902
dza,2056,17.26
dza,2057,17.626
dza,2058,18.001
dza,2059,18.381
dza,2060,18.769
dza,2061,19.166
dza,2062,19.57
dza,2063,19.984
dza,2064,20.408
dza,2065,20.84
dza,2066,21.281
dza,2067,21.73
dza,2068,22.19
dza,2069,22.658
dza,2070,23.138
dza,2071,23.628
dza,2072,24.126
dza,2073,24.636
dza,2074,25.156
dza,2075,25.688
dza,2076,26.23
dza,2077,26.783
dza,2078,27.35
dza,2079,27.928
dza,2080,28.52
dza,2081,29.123
dza,2082,29.739
dza,2083,30.366
dza,2084,31.007
dza,2085,31.661
dza,2086,32.329
dza,2087,33.011
dza,2088,33.709
dza,2089,34.42
dza,2090,35.148
dza,2091,35.89
dza,2092,36.647
dza,2093,37.421
dza,2094,38.212
dza,2095,39.018
dza,2096,39.841
dza,2097,40.683
dza,2098,41.541
dza,2099,42.418
dza,2100,43.314
ecu,1800,0.422
ecu,1801,0.422
ecu,1802,0.422
ecu,1803,0.422
ecu,1804,0.422
ecu,1805,0.422
ecu,1806,0.422
ecu,1807,0.422
ecu,1808,0.422
ecu,1809,0.422
ecu,1810,0.425
ecu,1811,0.425
ecu,1812,0.425
ecu,1813,0.425
ecu,1814,0.425
ecu,1815,0.425
ecu,1816,0.425
ecu,1817,0.425
ecu,1818,0.425
ecu,1819,0.425
ecu,1820,0.425
ecu,1821,0.427
ecu,1822,0.43
ecu,1823,0.433
ecu,1824,0.435
ecu,1825,0.438
ecu,1826,0.441
ecu,1827,0.443
ecu,1828,0.446
ecu,1829,0.448
ecu,1830,0.451
ecu,1831,0.454
ecu,1832,0.456
ecu,1833,0.459
ecu,1834,0.462
ecu,1835,0.467
ecu,1836,0.469
ecu,1837,0.472
ecu,1838,0.475
ecu,1839,0.477
ecu,1840,0.483
ecu,1841,0.485
ecu,1842,0.488
ecu,1843,0.491
ecu,1844,0.493
ecu,1845,0.496
ecu,1846,0.498
ecu,1847,0.501
ecu,1848,0.504
ecu,1849,0.506
ecu,1850,0.514
ecu,1851,0.517
ecu,1852,0.519
ecu,1853,0.522
ecu,1854,0.525
ecu,1855,0.53
ecu,1856,0.533
ecu,1857,0.535
ecu,1858,0.538
ecu,1859,0.541
ecu,1860,0.546
ecu,1861,0.548
ecu,1862,0.551
ecu,1863,0.554
ecu,1864,0.556
ecu,1865,0.564
ecu,1866,0.567
ecu,1867,0.569
ecu,1868,0.572
ecu,1869,0.575
ecu,1870,0.583
ecu,1871,0.585
ecu,1872,0.587
ecu,1873,0.588
ecu,1874,0.59
ecu,1875,0.596
ecu,1876,0.6
ecu,1877,0.604
ecu,1878,0.608
ecu,1879,0.612
ecu,1880,0.611
ecu,1881,0.615
ecu,1882,0.619
ecu,1883,0.623
ecu,1884,0.627
ecu,1885,0.626
ecu,1886,0.627
ecu,1887,0.628
ecu,1888,0.629
ecu,1889,0.631
ecu,1890,0.637
ecu,1891,0.641
ecu,1892,0.645
ecu,1893,0.648
ecu,1894,0.652
ecu,1895,0.653
ecu,1896,0.657
ecu,1897,0.661
ecu,1898,0.664
ecu,1899,0.668
ecu,1900,0.667
ecu,1901,0.67
ecu,1902,0.671
ecu,1903,0.675
ecu,1904,0.678
ecu,1905,0.682
ecu,1906,0.683
ecu,1907,0.687
ecu,1908,0.69
ecu,1909,0.694
ecu,1910,0.697
ecu,1911,0.717
ecu,1912,0.738
ecu,1913,0.758
ecu,1914,0.781
ecu,1915,0.801
ecu,1916,0.823
ecu,1917,0.845
ecu,1918,0.865
ecu,1919,0.887
ecu,1920,0.912
ecu,1921,0.943
ecu,1922,0.974
ecu,1923,1.005
ecu,1924,1.036
ecu,1925,1.067
ecu,1926,1.098
ecu,1927,1.129
ecu,1928,1.159
ecu,1929,1.187
ecu,1930,1.217
ecu,1931,1.245
ecu,1932,1.275
ecu,1933,1.303
ecu,1934,1.332
ecu,1935,1.36
ecu,1936,1.387
ecu,1937,1.414
ecu,1938,1.438
ecu,1939,1.465
ecu,1940,1.544
ecu,1941,1.523
ecu,1942,1.581
ecu,1943,1.755
ecu,1944,1.747
ecu,1945,1.725
ecu,1946,1.897
ecu,1947,2.065
ecu,1948,2.299
ecu,1949,2.289
ecu,1950,2.307
ecu,1951,2.286
ecu,1952,2.518
ecu,1953,2.517
ecu,1954,2.661
ecu,1955,2.67
ecu,1956,2.705
ecu,1957,2.761
ecu,1958,2.773
ecu,1959,2.848
ecu,1960,2.956
ecu,1961,2.95
ecu,1962,3.025
ecu,1963,3.02
ecu,1964,3.143
ecu,1965,3.351
ecu,1966,3.344
ecu,1967,3.423
ecu,1968,3.508
ecu,1969,3.593
ecu,1970,3.735
ecu,1971,3.822
ecu,1972,3.928
ecu,1973,4.276
ecu,1974,4.384
ecu,1975,4.47
ecu,1976,4.747
ecu,1977,4.891
ecu,1978,5.068
ecu,1979,5.179
ecu,1980,5.251
ecu,1981,5.182
ecu,1982,5.216
ecu,1983,4.895
ecu,1984,4.861
ecu,1985,4.933
ecu,1986,4.831
ecu,1987,5.007
ecu,1988,4.753
ecu,1989,4.642
ecu,1990,4.82
ecu,1991,4.895
ecu,1992,4.838
ecu,1993,4.875
ecu,1994,4.983
ecu,1995,5.035
ecu,1996,4.954
ecu,1997,5.101
ecu,1998,5.304
ecu,1999,4.527
ecu,2000,3.683
ecu,2001,4.552
ecu,2002,5.444
ecu,2003,5.743
ecu,2004,5.659
ecu,2005,6.778
ecu,2006,7.512
ecu,2007,7.688
ecu,2008,8.062
ecu,2009,7.915
ecu,2010,8.683
ecu,2011,9.574
ecu,2012,10.278
ecu,2013,10.24
ecu,2014,10.782
ecu,2015,10.698
ecu,2016,10.703
ecu,2017,11.114
ecu,2018,10.918
ecu,2019,10.642
ecu,2020,10.907
ecu,2021,10.835
ecu,2022,10.762
ecu,2023,10.689
ecu,2024,10.616
ecu,2025,10.543
ecu,2026,10.714
ecu,2027,10.886
ecu,2028,11.062
ecu,2029,11.24
ecu,2030,11.418
ecu,2031,11.668
ecu,2032,11.924
ecu,2033,12.184
ecu,2034,12.453
ecu,2035,12.727
ecu,2036,13.009
ecu,2037,13.296
ecu,2038,13.589
ecu,2039,13.889
ecu,2040,14.195
ecu,2041,14.498
ecu,2042,14.809
ecu,2043,15.126
ecu,2044,15.45
ecu,2045,15.782
ecu,2046,16.12
ecu,2047,16.466
ecu,2048,16.819
ecu,2049,17.18
ecu,2050,17.55
ecu,2051,17.927
ecu,2052,18.312
ecu,2053,18.706
ecu,2054,19.107
ecu,2055,19.516
ecu,2056,19.933
ecu,2057,20.361
ecu,2058,20.796
ecu,2059,21.242
ecu,2060,21.696
ecu,2061,22.161
ecu,2062,22.636
ecu,2063,23.122
ecu,2064,23.619
ecu,2065,24.126
ecu,2066,24.643
ecu,2067,25.172
ecu,2068,25.71
ecu,2069,26.263
ecu,2070,26.825
ecu,2071,27.401
ecu,2072,27.987
ecu,2073,28.587
ecu,2074,29.2
ecu,2075,29.826
ecu,2076,30.465
ecu,2077,31.118
ecu,2078,31.784
ecu,2079,32.465
ecu,2080,33.16
ecu,2081,33.871
ecu,2082,34.597
ecu,2083,35.34
ecu,2084,36.098
ecu,2085,36.872
ecu,2086,37.662
ecu,2087,38.471
ecu,2088,39.295
ecu,2089,40.138
ecu,2090,40.999
ecu,2091,41.879
ecu,2092,42.778
ecu,2093,43.694
ecu,2094,44.63
ecu,2095,45.586
ecu,2096,46.564
ecu,2097,47.562
ecu,2098,48.582
ecu,2099,49.623
ecu,2100,50.688
egy,1800,0.593
egy,1801,0.593
egy,1802,0.593
egy,1803,0.593
egy,1804,0.593
egy,1805,0.593
egy,1806,0.593
egy,1807,0.593
egy,1808,0.593
egy,1809,0.593
egy,1810,0.593
egy,1811,0.593
egy,1812,0.593
egy,1813,0.593
egy,1814,0.593
egy,1815,0.593
egy,1816,0.593
egy,1817,0.593
egy,1818,0.593
egy,1819,0.593
egy,1820,0.593
egy,1821,0.596
egy,1822,0.598
egy,1823,0.601
egy,1824,0.604
egy,1825,0.609
egy,1826,0.612
egy,1827,0.614
egy,1828,0.617
egy,1829,0.619
egy,1830,0.622
egy,1831,0.625
egy,1832,0.627
egy,1833,0.63
egy,1834,0.633
egy,1835,0.638
egy,1836,0.641
egy,1837,0.643
egy,1838,0.646
egy,1839,0.648
egy,1840,0.651
egy,1841,0.654
egy,1842,0.656
egy,1843,0.659
egy,1844,0.662
egy,1845,0.667
egy,1846,0.67
egy,1847,0.672
egy,1848,0.675
egy,1849,0.677
egy,1850,0.683
egy,1851,0.685
egy,1852,0.688
egy,1853,0.691
egy,1854,0.693
egy,1855,0.698
egy,1856,0.701
egy,1857,0.704
egy,1858,0.706
egy,1859,0.709
egy,1860,0.714
egy,1861,0.717
egy,1862,0.72
egy,1863,0.719
egy,1864,0.722
egy,1865,0.727
egy,1866,0.73
egy,1867,0.733
egy,1868,0.735
egy,1869,0.738
egy,1870,0.746
egy,1871,0.743
egy,1872,0.742
egy,1873,0.74
egy,1874,0.739
egy,1875,0.74
egy,1876,0.739
egy,1877,0.737
egy,1878,0.736
egy,1879,0.734
egy,1880,0.727
egy,1881,0.75
egy,1882,0.772
egy,1883,0.795
egy,1884,0.817
egy,1885,0.843
egy,1886,0.852
egy,1887,0.861
egy,1888,0.87
egy,1889,0.88
egy,1890,0.895
egy,1891,0.907
egy,1892,0.919
egy,1893,0.931
egy,1894,0.943
egy,1895,0.949
egy,1896,0.962
egy,1897,0.974
egy,1898,0.986
egy,1899,0.998
egy,1900,1.007
egy,1901,1.02
egy,1902,1.032
egy,1903,1.044
egy,1904,1.056
egy,1905,1.066
egy,1906,1.045
egy,1907,1.052
egy,1908,1.072
egy,1909,1.062
egy,1910,1.075
egy,1911,1.098
egy,1912,1.099
egy,1913,1.12
egy,1914,1.077
egy,1915,1.089
egy,1916,1.104
egy,1917,1.072
egy,1918,1.053
egy,1919,1.091
egy,1920,0.997
egy,1921,1.014
egy,1922,1.077
egy,1923,1.14
egy,1924,1.2
egy,1925,1.215
egy,1926,1.214
egy,1927,1.229
egy,1928,1.25
egy,1929,1.254
egy,1930,1.213
egy,1931,1.231
egy,1932,1.266
egy,1933,1.312
egy,1934,1.313
egy,1935,1.346
egy,1936,1.361
egy,1937,1.374
egy,1938,1.338
egy,1939,1.308
egy,1940,1.323
egy,1941,1.324
egy,1942,1.268
egy,1943,1.281
egy,1944,1.296
egy,1945,1.329
egy,1946,1.344
egy,1947,1.359
egy,1948,1.375
egy,1949,1.39
egy,1950,1.406
egy,1951,1.41
egy,1952,1.474
egy,1953,1.515
egy,1954,1.445
egy,1955,1.414
egy,1956,1.412
egy,1957,1.448
egy,1958,1.553
egy,1959,1.586
egy,1960,1.671
egy,1961,1.716
egy,1962,1.713
egy,1963,1.734
egy,1964,1.99
egy,1965,2.043
egy,1966,1.994
egy,1967,1.937
egy,1968,2.007
egy,1969,2.13
egy,1970,2.491
egy,1971,2.521
egy,1972,2.56
egy,1973,2.523
egy,1974,2.533
egy,1975,2.603
egy,1976,2.898
egy,1977,3.057
egy,1978,3.224
egy,1979,3.479
egy,1980,3.739
egy,1981,3.628
egy,1982,3.728
egy,1983,3.9
egy,1984,4.014
egy,1985,4.083
egy,1986,4.135
egy,1987,4.203
egy,1988,4.288
egy,1989,4.37
egy,1990,4.449
egy,1991,4.464
egy,1992,4.416
egy,1993,4.395
egy,1994,4.383
egy,1995,4.37
egy,1996,4.422
egy,1997,4.603
egy,1998,4.805
egy,1999,5.066
egy,2000,5.233
egy,2001,5.107
egy,2002,4.942
egy,2003,4.784
egy,2004,4.689
egy,2005,4.703
egy,2006,4.723
egy,2007,4.744
egy,2008,4.764
egy,2009,4.946
egy,2010,5.178
egy,2011,5.409
egy,2012,5.531
egy,2013,5.625
egy,2014,5.7
egy,2015,5.791
egy,2016,5.623
egy,2017,5.337
egy,2018,5.059
egy,2019,5.163
egy,2020,5.482
egy,2021,5.614
egy,2022,5.751
egy,2023,5.891
egy,2024,6.035
egy,2025,6.182
egy,2026,6.324
egy,2027,6.471
egy,2028,6.62
egy,2029,6.771
egy,2030,6.927
egy,2031,7.084
egy,2032,7.244
egy,2033,7.41
egy,2034,7.578
egy,2035,7.751
egy,2036,7.926
egy,2037,8.106
egy,2038,8.29
egy,2039,8.479
egy,2040,8.673
egy,2041,8.864
egy,2042,9.061
egy,2043,9.262
egy,2044,9.466
egy,2045,9.674
egy,2046,9.887
egy,2047,10.105
egy,2048,10.328
egy,2049,10.554
egy,2050,10.789
egy,2051,11.029
egy,2052,11.273
egy,2053,11.521
egy,2054,11.776
egy,2055,12.038
egy,2056,12.303
egy,2057,12.576
egy,2058,12.852
egy,2059,13.137
egy,2060,13.43
egy,2061,13.726
egy,2062,14.03
egy,2063,14.34
egy,2064,14.659
egy,2065,14.985
egy,2066,15.317
egy,2067,15.656
egy,2068,16.004
egy,2069,16.359
egy,2070,16.721
egy,2071,17.092
egy,2072,17.47
egy,2073,17.859
egy,2074,18.255
egy,2075,18.66
egy,2076,19.075
egy,2077,19.498
egy,2078,19.93
egy,2079,20.373
egy,2080,20.824
egy,2081,21.287
egy,2082,21.76
egy,2083,22.244
egy,2084,22.737
egy,2085,23.244
egy,2086,23.76
egy,2087,24.287
egy,2088,24.828
egy,2089,25.381
egy,2090,25.947
egy,2091,26.524
egy,2092,27.113
egy,2093,27.718
egy,2094,28.337
egy,2095,28.97
egy,2096,29.614
egy,2097,30.272
egy,2098,30.948
egy,2099,31.639
egy,2100,32.344
eri,1800,3.076
eri,1801,3.216
eri,1802,3.363
eri,1803,3.516
eri,1804,3.677
eri,1805,3.846
eri,1806,3.846
eri,1807,3.846
eri,1808,3.846
eri,1809,3.846
eri,1810,3.851
eri,1811,3.851
eri,1812,3.851
eri,1813,3.851
eri,1814,3.851
eri,1815,3.851
eri,1816,3.853
eri,1817,3.856
eri,1818,3.859
eri,1819,3.861
eri,1820,3.859
eri,1821,3.867
eri,1822,3.875
eri,1823,3.882
eri,1824,3.89
eri,1825,3.904
eri,1826,3.914
eri,1827,3.925
eri,1828,3.935
eri,1829,3.946
eri,1830,3.954
eri,1831,3.964
eri,1832,3.975
eri,1833,3.985
eri,1834,3.996
eri,1835,4.004
eri,1836,4.014
eri,1837,4.025
eri,1838,4.035
eri,1839,4.046
eri,1840,4.054
eri,1841,4.064
eri,1842,4.075
eri,1843,4.085
eri,1844,4.096
eri,1845,4.112
eri,1846,4.122
eri,1847,4.133
eri,1848,4.143
eri,1849,4.154
eri,1850,4.162
eri,1851,4.172
eri,1852,4.183
eri,1853,4.193
eri,1854,4.204
eri,1855,4.215
eri,1856,4.225
eri,1857,4.236
eri,1858,4.246
eri,1859,4.257
eri,1860,4.273
eri,1861,4.283
eri,1862,4.294
eri,1863,4.304
eri,1864,4.315
eri,1865,4.323
eri,1866,4.333
eri,1867,4.344
eri,1868,4.354
eri,1869,4.365
eri,1870,4.381
eri,1871,4.391
eri,1872,4.402
eri,1873,4.412
eri,1874,4.423
eri,1875,4.439
eri,1876,4.449
eri,1877,4.46
eri,1878,4.47
eri,1879,4.481
eri,1880,4.497
eri,1881,4.507
eri,1882,4.518
eri,1883,4.528
eri,1884,4.539
eri,1885,4.552
eri,1886,4.562
eri,1887,4.573
eri,1888,4.584
eri,1889,4.594
eri,1890,4.61
eri,1891,4.62
eri,1892,4.631
eri,1893,4.642
eri,1894,4.652
eri,1895,4.668
eri,1896,4.678
eri,1897,4.689
eri,1898,4.7
eri,1899,4.71
eri,1900,4.726
eri,1901,4.742
eri,1902,4.755
eri,1903,4.763
eri,1904,4.776
eri,1905,4.792
eri,1906,4.8
eri,1907,4.813
eri,1908,4.829
eri,1909,4.834
eri,1910,4.85
eri,1911,4.863
eri,1912,4.879
eri,1913,4.887
eri,1914,4.908
eri,1915,4.932
eri,1916,4.958
eri,1917,4.979
eri,1918,5
eri,1919,5.029
eri,1920,5.053
eri,1921,5.082
eri,1922,5.103
eri,1923,5.132
eri,1924,5.153
eri,1925,5.182
eri,1926,5.203
eri,1927,5.232
eri,1928,5.261
eri,1929,5.282
eri,1930,5.311
eri,1931,5.34
eri,1932,5.364
eri,1933,5.393
eri,1934,5.419
eri,1935,5.448
eri,1936,5.472
eri,1937,5.501
eri,1938,5.53
eri,1939,5.559
eri,1940,5.588
eri,1941,5.609
eri,1942,5.638
eri,1943,5.667
eri,1944,5.696
eri,1945,5.725
eri,1946,5.754
eri,1947,5.783
eri,1948,5.812
eri,1949,5.841
eri,1950,5.87
eri,1951,5.933
eri,1952,6.007
eri,1953,6.244
eri,1954,6.144
eri,1955,6.36
eri,1956,6.455
eri,1957,6.294
eri,1958,6.381
eri,1959,6.431
eri,1960,6.642
eri,1961,6.758
eri,1962,6.85
eri,1963,6.974
eri,1964,7.053
eri,1965,7.343
eri,1966,7.53
eri,1967,7.849
eri,1968,8.073
eri,1969,8.173
eri,1970,7.857
eri,1971,7.994
eri,1972,8.11
eri,1973,8.058
eri,1974,7.87
eri,1975,7.351
eri,1976,7.219
eri,1977,7.103
eri,1978,6.597
eri,1979,7.185
eri,1980,7.206
eri,1981,7.219
eri,1982,7.09
eri,1983,7.409
eri,1984,7.011
eri,1985,6.012
eri,1986,6.389
eri,1987,7.045
eri,1988,6.866
eri,1989,6.613
eri,1990,6.563
eri,1991,7.248
eri,1992,8.029
eri,1993,7.283
eri,1994,8.967
eri,1995,7.994
eri,1996,8.695
eri,1997,10.077
eri,1998,7.428
eri,1999,5.511
eri,2000,4.112
eri,2001,4.439
eri,2002,4.958
eri,2003,4.989
eri,2004,5.572
eri,2005,4.984
eri,2006,4.591
eri,2007,4.201
eri,2008,3.603
eri,2009,3.94
eri,2010,3.629
eri,2011,2.934
eri,2012,3.129
eri,2013,2.443
eri,2014,2.399
eri,2015,2.483
eri,2016,2.578
eri,2017,2.578
eri,2018,2.586
eri,2019,2.594
eri,2020,2.607
eri,2021,2.625
eri,2022,2.644
eri,2023,2.662
eri,2024,2.681
eri,2025,2.694
eri,2026,2.744
eri,2027,2.797
eri,2028,2.849
eri,2029,2.902
eri,2030,2.957
eri,2031,3.023
eri,2032,3.089
eri,2033,3.158
eri,2034,3.229
eri,2035,3.3
eri,2036,3.374
eri,2037,3.448
eri,2038,3.524
eri,2039,3.603
eri,2040,3.682
eri,2041,3.761
eri,2042,3.843
eri,2043,3.925
eri,2044,4.009
eri,2045,4.096
eri,2046,4.183
eri,2047,4.273
eri,2048,4.365
eri,2049,4.46
eri,2050,4.555
eri,2051,4.652
eri,2052,4.752
eri,2053,4.855
eri,2054,4.96
eri,2055,5.066
eri,2056,5.174
eri,2057,5.285
eri,2058,5.398
eri,2059,5.514
eri,2060,5.633
eri,2061,5.754
eri,2062,5.878
eri,2063,6.004
eri,2064,6.133
eri,2065,6.265
eri,2066,6.4
eri,2067,6.537
eri,2068,6.676
eri,2069,6.819
eri,2070,6.966
eri,2071,7.117
eri,2072,7.269
eri,2073,7.425
eri,2074,7.586
eri,2075,7.749
eri,2076,7.915
eri,2077,8.087
eri,2078,8.26
eri,2079,8.437
eri,2080,8.619
eri,2081,8.803
eri,2082,8.993
eri,2083,9.186
eri,2084,9.383
eri,2085,9.586
eri,2086,9.792
eri,2087,10.003
eri,2088,10.219
eri,2089,10.438
eri,2090,10.662
eri,2091,10.891
eri,2092,11.125
eri,2093,11.365
eri,2094,11.611
eri,2095,11.861
eri,2096,12.117
eri,2097,12.377
eri,2098,12.644
eri,2099,12.915
eri,2100,13.192
esp,1800,1.518
esp,1801,1.518
esp,1802,1.518
esp,1803,1.518
esp,1804,1.518
esp,1805,1.518
esp,1806,1.518
esp,1807,1.518
esp,1808,1.518
esp,1809,1.518
esp,1810,1.518
esp,1811,1.518
esp,1812,1.518
esp,1813,1.518
esp,1814,1.518
esp,1815,1.521
esp,1816,1.521
esp,1817,1.521
esp,1818,1.521
esp,1819,1.521
esp,1820,1.523
esp,1821,1.526
esp,1822,1.529
esp,1823,1.531
esp,1824,1.534
esp,1825,1.539
esp,1826,1.545
esp,1827,1.55
esp,1828,1.555
esp,1829,1.56
esp,1830,1.56
esp,1831,1.563
esp,1832,1.566
esp,1833,1.568
esp,1834,1.571
esp,1835,1.579
esp,1836,1.581
esp,1837,1.584
esp,1838,1.587
esp,1839,1.589
esp,1840,1.597
esp,1841,1.6
esp,1842,1.603
esp,1843,1.605
esp,1844,1.608
esp,1845,1.616
esp,1846,1.621
esp,1847,1.626
esp,1848,1.632
esp,1849,1.637
esp,1850,1.637
esp,1851,1.674
esp,1852,1.711
esp,1853,1.748
esp,1854,1.787
esp,1855,1.824
esp,1856,1.834
esp,1857,1.845
esp,1858,1.856
esp,1859,1.866
esp,1860,1.877
esp,1861,1.877
esp,1862,1.877
esp,1863,1.877
esp,1864,1.877
esp,1865,1.871
esp,1866,1.863
esp,1867,1.856
esp,1868,1.848
esp,1869,1.84
esp,1870,1.837
esp,1871,1.919
esp,1872,2.002
esp,1873,2.09
esp,1874,2.181
esp,1875,2.274
esp,1876,2.317
esp,1877,2.361
esp,1878,2.404
esp,1879,2.449
esp,1880,2.493
esp,1881,2.496
esp,1882,2.5
esp,1883,2.504
esp,1884,2.508
esp,1885,2.511
esp,1886,2.499
esp,1887,2.488
esp,1888,2.476
esp,1889,2.464
esp,1890,2.449
esp,1891,2.466
esp,1892,2.486
esp,1893,2.505
esp,1894,2.525
esp,1895,2.542
esp,1896,2.569
esp,1897,2.596
esp,1898,2.626
esp,1899,2.656
esp,1900,2.685
esp,1901,2.855
esp,1902,2.752
esp,1903,2.746
esp,1904,2.716
esp,1905,2.666
esp,1906,2.775
esp,1907,2.844
esp,1908,2.933
esp,1909,2.962
esp,1910,2.837
esp,1911,3.026
esp,1912,2.992
esp,1913,3.098
esp,1914,3.04
esp,1915,3.121
esp,1916,3.205
esp,1917,3.152
esp,1918,3.114
esp,1919,3.121
esp,1920,3.33
esp,1921,3.403
esp,1922,3.532
esp,1923,3.561
esp,1924,3.644
esp,1925,3.853
esp,1926,3.82
esp,1927,4.131
esp,1928,4.127
esp,1929,4.394
esp,1930,4.223
esp,1931,4.096
esp,1932,4.166
esp,1933,4.065
esp,1934,4.196
esp,1935,4.258
esp,1936,3.295
esp,1937,3.008
esp,1938,2.989
esp,1939,3.209
esp,1940,3.501
esp,1941,3.431
esp,1942,3.605
esp,1943,3.726
esp,1944,3.882
esp,1945,3.604
esp,1946,3.75
esp,1947,3.794
esp,1948,3.785
esp,1949,3.745
esp,1950,3.815
esp,1951,4.174
esp,1952,4.487
esp,1953,4.447
esp,1954,4.754
esp,1955,4.915
esp,1956,5.283
esp,1957,5.417
esp,1958,5.618
esp,1959,5.454
esp,1960,5.505
esp,1961,6.173
esp,1962,6.844
esp,1963,7.495
esp,1964,8.17
esp,1965,8.639
esp,1966,9.198
esp,1967,9.716
esp,1968,10.202
esp,1969,11.033
esp,1970,11.581
esp,1971,12.147
esp,1972,13.048
esp,1973,14.1
esp,1974,15.018
esp,1975,15.401
esp,1976,15.888
esp,1977,16.341
esp,1978,16.714
esp,1979,16.82
esp,1980,17.092
esp,1981,16.993
esp,1982,16.846
esp,1983,16.777
esp,1984,16.617
esp,1985,16.877
esp,1986,17.639
esp,1987,18.976
esp,1988,20.188
esp,1989,21.612
esp,1990,22.646
esp,1991,26.198
esp,1992,24.783
esp,1993,24.608
esp,1994,25.231
esp,1995,26.725
esp,1996,27.571
esp,1997,28.538
esp,1998,30.126
esp,1999,31.958
esp,2000,33.686
esp,2001,34.101
esp,2002,34.037
esp,2003,33.645
esp,2004,33.172
esp,2005,34.687
esp,2006,34.587
esp,2007,40.576
esp,2008,41.406
esp,2009,41.14
esp,2010,38.652
esp,2011,37.559
esp,2012,35.836
esp,2013,34.919
esp,2014,35.091
esp,2015,36.004
esp,2016,37.653
esp,2017,38.235
esp,2018,38.248
esp,2019,40.412
esp,2020,41.426
esp,2021,42.364
esp,2022,43.323
esp,2023,44.304
esp,2024,45.307
esp,2025,46.335
esp,2026,47.359
esp,2027,48.407
esp,2028,49.477
esp,2029,50.572
esp,2030,51.691
esp,2031,52.826
esp,2032,53.988
esp,2033,55.174
esp,2034,56.387
esp,2035,57.625
esp,2036,58.892
esp,2037,60.187
esp,2038,61.511
esp,2039,62.862
esp,2040,64.243
esp,2041,65.612
esp,2042,67.011
esp,2043,68.44
esp,2044,69.898
esp,2045,71.388
esp,2046,72.911
esp,2047,74.467
esp,2048,76.054
esp,2049,77.674
esp,2050,79.329
esp,2051,81.019
esp,2052,82.746
esp,2053,84.508
esp,2054,86.309
esp,2055,88.149
esp,2056,90.027
esp,2057,91.945
esp,2058,93.904
esp,2059,95.906
esp,2060,97.95
esp,2061,100.038
esp,2062,102.168
esp,2063,104.344
esp,2064,106.569
esp,2065,108.839
esp,2066,111.157
esp,2067,113.526
esp,2068,115.944
esp,2069,118.415
esp,2070,120.936
esp,2071,123.512
esp,2072,126.144
esp,2073,128.832
esp,2074,131.576
esp,2075,134.379
esp,2076,137.241
esp,2077,140.164
esp,2078,143.149
esp,2079,146.198
esp,2080,149.311
esp,2081,152.491
esp,2082,155.737
esp,2083,159.053
esp,2084,162.441
esp,2085,165.902
esp,2086,169.434
esp,2087,173.041
esp,2088,176.725
esp,2089,180.49
esp,2090,184.334
esp,2091,188.257
esp,2092,192.267
esp,2093,196.362
esp,2094,200.542
esp,2095,204.812
esp,2096,209.173
esp,2097,213.627
esp,2098,218.174
esp,2099,222.819
esp,2100,227.563
est,1800,1.094
est,1801,1.094
est,1802,1.094
est,1803,1.094
est,1804,1.094
est,1805,1.099
est,1806,1.099
est,1807,1.099
est,1808,1.099
est,1809,1.099
est,1810,1.104
est,1811,1.107
est,1812,1.11
est,1813,1.112
