geo,time,sp_pop_0014_to
dnk,1960,1154416
dnk,1961,1151346
dnk,1962,1145666
dnk,1963,1138789
dnk,1964,1133962
dnk,1965,1132209
dnk,1966,1135000
dnk,1967,1138446
dnk,1968,1140951
dnk,1969,1143369
dnk,1970,1147954
dnk,1971,1150226
dnk,1972,1151908
dnk,1973,1153416
dnk,1974,1150866
dnk,1975,1142854
dnk,1976,1133514
dnk,1977,1121350
dnk,1978,1106145
dnk,1979,1088190
dnk,1980,1067393
dnk,1981,1042944
dnk,1982,1016714
dnk,1983,989923
dnk,1984,964127
dnk,1985,941426
dnk,1986,920629
dnk,1987,904745
dnk,1988,892206
dnk,1989,882315
dnk,1990,875450
dnk,1991,878098
dnk,1992,881735
dnk,1993,887157
dnk,1994,895725
dnk,1995,909015
dnk,1996,925690
dnk,1997,941413
dnk,1998,957069
dnk,1999,972179
dnk,2000,986199
dnk,2001,994477
dnk,2002,1002730
dnk,2003,1009431
dnk,2004,1013520
dnk,2005,1014949
dnk,2006,1013188
dnk,2007,1010669
dnk,2008,1007951
dnk,2009,1003124
dnk,2010,995794
dnk,2011,992145
dnk,2012,982348
dnk,2013,970533
dnk,2014,961230
dnk,2015,957278
dnk,2016,950693
dnk,2017,950743
dnk,2018,953532
dnk,2019,953621
dnk,2020,949454
dom,1960,1588639
dom,1961,1653429
dom,1962,1718266
dom,1963,1782325
dom,1964,1844135
dom,1965,1902624
dom,1966,1959339
dom,1967,2012210
dom,1968,2061584
dom,1969,2108081
dom,1970,2151893
dom,1971,2194088
dom,1972,2233467
dom,1973,2270353
dom,1974,2305036
dom,1975,2337652
dom,1976,2369424
dom,1977,2399287
dom,1978,2427718
dom,1979,2455263
dom,1980,2482179
dom,1981,2508541
dom,1982,2535103
dom,1983,2561821
dom,1984,2588447
dom,1985,2614750
dom,1986,2640211
dom,1987,2665418
dom,1988,2690741
dom,1989,2716888
dom,1990,2744158
dom,1991,2769790
dom,1992,2797385
dom,1993,2825627
dom,1994,2852425
dom,1995,2876368
dom,1996,2898325
dom,1997,2916159
dom,1998,2930909
dom,1999,2944433
dom,2000,2957529
dom,2001,2967314
dom,2002,2978067
dom,2003,2988088
dom,2004,2995124
dom,2005,2998109
dom,2006,2997126
dom,2007,2992357
dom,2008,2984480
dom,2009,2975651
dom,2010,2967710
dom,2011,2963577
dom,2012,2961567
dom,2013,2961447
dom,2014,2962491
dom,2015,2964046
dom,2016,2966847
dom,2017,2970019
dom,2018,2973171
dom,2019,2975625
dom,2020,2976593
dza,1960,4929676
dza,1961,5109273
dza,1962,5309971
dza,1963,5520500
dza,1964,5723378
dza,1965,5910859
dza,1966,6110754
dza,1967,6288068
dza,1968,6450690
dza,1969,6612538
dza,1970,6780567
dza,1971,6970104
dza,1972,7165998
dza,1973,7366953
dza,1974,7568478
dza,1975,7769158
dza,1976,7994050
dza,1977,8214705
dza,1978,8435835
dza,1979,8664256
dza,1980,8903581
dza,1981,9164536
dza,1982,9425766
dza,1983,9685620
dza,1984,9939409
dza,1985,10182090
dza,1986,10422359
dza,1987,10644263
dza,1988,10844820
dza,1989,11020053
dza,1990,11166205
dza,1991,11293951
dza,1992,11391374
dza,1993,11452226
dza,1994,11467255
dza,1995,11430498
dza,1996,11359757
dza,1997,11233621
dza,1998,11063573
dza,1999,10869703
dza,2000,10666957
dza,2001,10429461
dza,2002,10208576
dza,2003,10006007
dza,2004,9825264
dza,2005,9677314
dza,2006,9593466
dza,2007,9565265
dza,2008,9593827
dza,2009,9677591
dza,2010,9815649
dza,2011,10072051
dza,2012,10343599
dza,2013,10647526
dza,2014,11001501
dza,2015,11404929
dza,2016,11814428
dza,2017,12267582
dza,2018,12731309
dza,2019,13152871
dza,2020,13498893
ecu,1960,1972034
ecu,1961,2040872
ecu,1962,2116868
ecu,1963,2196441
ecu,1964,2273522
ecu,1965,2345299
ecu,1966,2421239
ecu,1967,2491549
ecu,1968,2557894
ecu,1969,2623528
ecu,1970,2690136
ecu,1971,2763725
ecu,1972,2835758
ecu,1973,2906431
ecu,1974,2975162
ecu,1975,3041391
ecu,1976,3110116
ecu,1977,3175564
ecu,1978,3238058
ecu,1979,3298028
ecu,1980,3355887
ecu,1981,3415784
ecu,1982,3474066
ecu,1983,3530666
ecu,1984,3585504
ecu,1985,3638806
ecu,1986,3697137
ecu,1987,3753083
ecu,1988,3807459
ecu,1989,3861231
ecu,1990,3914732
ecu,1991,3971915
ecu,1992,4027388
ecu,1993,4081362
ecu,1994,4134122
ecu,1995,4185692
ecu,1996,4240478
ecu,1997,4295339
ecu,1998,4347951
ecu,1999,4394887
ecu,2000,4434201
ecu,2001,4476973
ecu,2002,4509586
ecu,2003,4534971
ecu,2004,4557940
ecu,2005,4581117
ecu,2006,4596628
ecu,2007,4615017
ecu,2008,4633671
ecu,2009,4648787
ecu,2010,4659040
ecu,2011,4669193
ecu,2012,4676228
ecu,2013,4682804
ecu,2014,4693421
ecu,2015,4711021
ecu,2016,4734092
ecu,2017,4760596
ecu,2018,4788505
ecu,2019,4813714
ecu,2020,4832774
egy,1960,11215192
egy,1961,11621224
egy,1962,11934248
egy,1963,12187572
egy,1964,12438308
egy,1965,12715638
egy,1966,13063488
egy,1967,13429929
egy,1968,13799873
egy,1969,14139312
egy,1970,14428602
egy,1971,14774114
egy,1972,15066293
egy,1973,15322178
egy,1974,15574301
egy,1975,15843904
egy,1976,16166464
egy,1977,16515659
egy,1978,16886370
egy,1979,17268952
egy,1980,17661307
egy,1981,18111519
egy,1982,18565099
egy,1983,19031086
egy,1984,19523555
egy,1985,20047348
egy,1986,20623293
egy,1987,21221633
egy,1988,21821653
egy,1989,22384552
egy,1990,22878961
egy,1991,23372296
egy,1992,23757053
egy,1993,24058494
egy,1994,24322353
egy,1995,24576889
egy,1996,24746812
egy,1997,24949518
egy,1998,25150789
egy,1999,25297781
egy,2000,25369622
egy,2001,25476045
egy,2002,25499550
egy,2003,25482076
egy,2004,25490171
egy,2005,25560699
egy,2006,25677963
egy,2007,25861929
egy,2008,26123315
egy,2009,26477282
egy,2010,26943890
egy,2011,27520562
egy,2012,28266115
egy,2013,29119814
egy,2014,29983715
egy,2015,30795829
egy,2016,31777147
egy,2017,32574004
egy,2018,33265918
egy,2019,33966135
egy,2020,34712880
eri,1960,437716
eri,1961,450242
eri,1962,461289
eri,1963,471762
eri,1964,482947
eri,1965,495401
eri,1966,511171
eri,1967,527631
eri,1968,544490
eri,1969,561086
eri,1970,577127
eri,1971,595873
eri,1972,613631
eri,1973,630831
eri,1974,648056
eri,1975,665613
eri,1976,685637
eri,1977,705596
eri,1978,725712
eri,1979,746255
eri,1980,767483
eri,1981,791718
eri,1982,815815
eri,1983,839990
eri,1984,864675
eri,1985,889960
eri,1986,922493
eri,1987,955550
eri,1988,985808
eri,1989,1008433
eri,1990,1020049
eri,1991,1041732
eri,1992,1055250
eri,1993,1063013
eri,1994,1068814
eri,1995,1075304
eri,1996,1061777
eri,1997,1048324
eri,1998,1038487
eri,1999,1037203
eri,2000,1047868
eri,2001,1044472
eri,2002,1052504
eri,2003,1066782
eri,2004,1080875
eri,2005,1091532
eri,2006,1128443
eri,2007,1161856
eri,2008,1192700
eri,2009,1222587
eri,2010,1251794
eri,2011,1291398
esp,1960,8333672
esp,1961,8454129
esp,1962,8546476
esp,1963,8624436
esp,1964,8723637
esp,1965,8849326
esp,1966,8962511
esp,1967,9108708
esp,1968,9267929
esp,1969,9388844
esp,1970,9505914
esp,1971,9589801
esp,1972,9663308
esp,1973,9728666
esp,1974,9779171
esp,1975,9812853
esp,1976,9853020
esp,1977,9864012
esp,1978,9845241
esp,1979,9799543
esp,1980,9727915
esp,1981,9644422
esp,1982,9521780
esp,1983,9366684
esp,1984,9192202
esp,1985,9004403
esp,1986,8762151
esp,1987,8532334
esp,1988,8299852
esp,1989,8046977
esp,1990,7771321
esp,1991,7531089
esp,1992,7293122
esp,1993,7053723
esp,1994,6827207
esp,1995,6624202
esp,1996,6458064
esp,1997,6303956
esp,1998,6168293
esp,1999,6057073
esp,2000,5978403
esp,2001,5928270
esp,2002,5953907
esp,2003,6031670
esp,2004,6122016
esp,2005,6219106
esp,2006,6389665
esp,2007,6575946
esp,2008,6742615
esp,2009,6844776
esp,2010,6890323
esp,2011,6985679
esp,2012,7004343
esp,2013,6964215
esp,2014,6928257
esp,2015,6923218
esp,2016,6863553
esp,2017,6850761
esp,2018,6863827
esp,2019,6870785
esp,2020,6820080
est,1960,279864
est,1961,283764
est,1962,287378
est,1963,290067
est,1964,292293
est,1965,294027
est,1966,295542
est,1967,295818
est,1968,296407
est,1969,297631
est,1970,299435
est,1971,301604
est,1972,304141
est,1973,306507
est,1974,308220
est,1975,309045
est,1976,311891
est,1977,313743
est,1978,315071
est,1979,316652
est,1980,319434
est,1981,321673
est,1982,325365
est,1983,329746
est,1984,333807
est,1985,337286
est,1986,341298
est,1987,345167
est,1988,348131
est,1989,349491
est,1990,348094
est,1991,344538
est,1992,334250
est,1993,320078
est,1994,307222
est,1995,296183
est,1996,281700
est,1997,269854
est,1998,259661
est,1999,252717
est,2000,245631
est,2001,236513
est,2002,227505
est,2003,218805
est,2004,211230
est,2005,205340
est,2006,202113
est,2007,200084
est,2008,199595
est,2009,200254
est,2010,201494
est,2011,203654
est,2012,205397
est,2013,207042
est,2014,209082
est,2015,212181
est,2016,212246
est,2017,213705
est,2018,216237
est,2019,218444
est,2020,219340
eth,1960,9626873
eth,1961,9873600
eth,1962,10116131
eth,1963,10359532
eth,1964,10607853
eth,1965,10862150
eth,1966,11188843
eth,1967,11501791
eth,1968,11813952
eth,1969,12142454
eth,1970,12497376
eth,1971,12936934
eth,1972,13401472
eth,1973,13863653
eth,1974,14278387
eth,1975,14612876
eth,1976,14874687
eth,1977,15079755
eth,1978,15272199
eth,1979,15515405
eth,1980,15855964
eth,1981,16364002
eth,1982,16923269
eth,1983,17522222
eth,1984,18136762
eth,1985,18751709
eth,1986,19411552
eth,1987,20066501
eth,1988,20734632
eth,1989,21434292
eth,1990,22172371
eth,1991,23051336
eth,1992,23949656
eth,1993,24851335
eth,1994,25732856
eth,1995,26573733
eth,1996,27467876
eth,1997,28321306
eth,1998,29146560
eth,1999,29958535
eth,2000,30769881
eth,2001,31728415
eth,2002,32671355
eth,2003,33612524
eth,2004,34557653
eth,2005,35493947
eth,2006,36345061
eth,2007,37161977
eth,2008,37937051
eth,2009,38671534
eth,2010,39378224
eth,2011,40027759
eth,2012,40670322
eth,2013,41302714
eth,2014,41921504
eth,2015,42527396
eth,2016,43224175
eth,2017,43890819
eth,2018,44544971
eth,2019,45208570
eth,2020,45890745
fin,1960,1346904
fin,1961,1340730
fin,1962,1322226
fin,1963,1295828
fin,1964,1267130
fin,1965,1239562
fin,1966,1218271
fin,1967,1200735
fin,1968,1183607
fin,1969,1160711
fin,1970,1133868
fin,1971,1109657
fin,1972,1090435
fin,1973,1071334
fin,1974,1053296
fin,1975,1036590
fin,1976,1017296
fin,1977,1003511
fin,1978,992865
fin,1979,981766
fin,1980,970080
fin,1981,967682
fin,1982,962045
fin,1983,955518
fin,1984,951558
fin,1985,951100
fin,1986,948502
fin,1987,949812
fin,1988,953800
fin,1989,958424
fin,1990,962711
fin,1991,965161
fin,1992,969287
fin,1993,972655
fin,1994,973638
fin,1995,971220
fin,1996,971519
fin,1997,965202
fin,1998,955090
fin,1999,945547
fin,2000,938755
fin,2001,927562
fin,2002,921765
fin,2003,918729
fin,2004,915164
fin,2005,909636
fin,2006,905638
fin,2007,900027
fin,2008,893845
fin,2009,888958
fin,2010,886165
fin,2011,888376
fin,2012,891049
fin,2013,894254
fin,2014,897097
fin,2015,898350
fin,2016,897595
fin,2017,895149
fin,2018,890492
fin,2019,884359
fin,2020,877269
fji,1960,190148
fji,1961,196681
fji,1962,202792
fji,1963,208429
fji,1964,213469
fji,1965,217685
fji,1966,221294
fji,1967,224054
fji,1968,226016
fji,1969,227250
fji,1970,227882
fji,1971,229413
fji,1972,230473
fji,1973,231102
fji,1974,231431
fji,1975,231599
fji,1976,234896
fji,1977,238060
fji,1978,241313
fji,1979,245039
fji,1980,249496
fji,1981,254726
fji,1982,260657
fji,1983,267134
fji,1984,273291
fji,1985,278052
fji,1986,280194
fji,1987,280696
fji,1988,280182
fji,1989,279701
fji,1990,280070
fji,1991,280471
fji,1992,281706
fji,1993,283099
fji,1994,283826
fji,1995,283550
fji,1996,285305
fji,1997,285822
fji,1998,285549
fji,1999,284989
fji,2000,284111
fji,2001,276548
fji,2002,269516
fji,2003,262861
fji,2004,256539
fji,2005,250872
fji,2006,251349
fji,2007,251532
fji,2008,251247
fji,2009,250472
fji,2010,249350
fji,2011,250746
fji,2012,251999
fji,2013,253674
fji,2014,256117
fji,2015,259266
fji,2016,259499
fji,2017,260178
fji,2018,260741
fji,2019,260701
fji,2020,260070
fra,1960,12290073
fra,1961,12506008
fra,1962,12632439
fra,1963,12686267
fra,1964,12715048
fra,1965,12742606
fra,1966,12801231
fra,1967,12831349
fra,1968,12849188
fra,1969,12867690
fra,1970,12893409
fra,1971,12912224
fra,1972,12953960
fra,1973,12996985
fra,1974,13004308
fra,1975,12954947
fra,1976,12907530
fra,1977,12789370
fra,1978,12629163
fra,1979,12478391
fra,1980,12367151
fra,1981,12219933
fra,1982,12152421
fra,1983,12128764
fra,1984,12091958
fra,1985,12016010
fra,1986,12007219
fra,1987,11930947
fra,1988,11822440
fra,1989,11736212
fra,1990,11694428
fra,1991,11648232
fra,1992,11643715
fra,1993,11660898
fra,1994,11665261
fra,1995,11646007
fra,1996,11616046
fra,1997,11582788
fra,1998,11544252
fra,1999,11519629
fra,2000,11516741
fra,2001,11560115
fra,2002,11589482
fra,2003,11611205
fra,2004,11641682
fra,2005,11684236
fra,2006,11757020
fra,2007,11830508
fra,2008,11902095
fra,2009,11964878
fra,2010,12015680
fra,2011,12080462
fra,2012,12138463
fra,2013,12188809
fra,2014,12218166
fra,2015,12213213
fra,2016,12174167
fra,2017,12118737
fra,2018,12049134
fra,2019,11971760
fra,2020,11895017
fsm,1960,20223
fsm,1961,20982
fsm,1962,21870
fsm,1963,22830
fsm,1964,23772
fsm,1965,24642
fsm,1966,25583
fsm,1967,26483
fsm,1968,27271
fsm,1969,27877
fsm,1970,28246
fsm,1971,28716
fsm,1972,28966
fsm,1973,29135
fsm,1974,29418
fsm,1975,29976
fsm,1976,30472
fsm,1977,31234
fsm,1978,32229
fsm,1979,33352
fsm,1980,34526
fsm,1981,35450
fsm,1982,36459
fsm,1983,37457
fsm,1984,38338
fsm,1985,39052
fsm,1986,39926
fsm,1987,40574
fsm,1988,41106
fsm,1989,41724
fsm,1990,42510
fsm,1991,43517
fsm,1992,44685
fsm,1993,45796
fsm,1994,46578
fsm,1995,46855
fsm,1996,46634
fsm,1997,46096
fsm,1998,45264
fsm,1999,44292
fsm,2000,43341
fsm,2001,43033
fsm,2002,42674
fsm,2003,42277
fsm,2004,41806
fsm,2005,41238
fsm,2006,40124
fsm,2007,39081
fsm,2008,38129
fsm,2009,37316
fsm,2010,36727
fsm,2011,36317
fsm,2012,36013
fsm,2013,35821
fsm,2014,35734
fsm,2015,35713
fsm,2016,35633
fsm,2017,35644
fsm,2018,35715
fsm,2019,35800
fsm,2020,35878
gab,1960,155264
gab,1961,158377
gab,1962,161506
gab,1963,164801
gab,1964,168462
gab,1965,172625
gab,1966,178039
gab,1967,183752
gab,1968,189723
gab,1969,195782
gab,1970,201815
gab,1971,209698
gab,1972,217211
gab,1973,224591
gab,1974,232155
gab,1975,240097
gab,1976,248739
gab,1977,257715
gab,1978,266941
gab,1979,276292
gab,1980,285707
gab,1981,295902
gab,1982,306069
gab,1983,316300
gab,1984,326767
gab,1985,337533
gab,1986,349204
gab,1987,360954
gab,1988,372778
gab,1989,384626
gab,1990,396417
gab,1991,408799
gab,1992,420999
gab,1993,432923
gab,1994,444392
gab,1995,455280
gab,1996,466065
gab,1997,476243
gab,1998,485871
gab,1999,495038
gab,2000,503818
gab,2001,512001
gab,2002,519982
gab,2003,528154
gab,2004,537049
gab,2005,547112
gab,2006,555707
gab,2007,565652
gab,2008,577428
gab,2009,591460
gab,2010,607969
gab,2011,625219
gab,2012,644378
gab,2013,665157
gab,2014,686592
gab,2015,707651
gab,2016,734656
gab,2017,760308
gab,2018,784680
gab,2019,807755
gab,2020,829393
gbr,1960,12133551
gbr,1961,12299220
gbr,1962,12407100
gbr,1963,12468457
gbr,1964,12542544
gbr,1965,12664101
gbr,1966,12853460
gbr,1967,13032783
gbr,1968,13201157
gbr,1969,13343284
gbr,1970,13451800
gbr,1971,13503556
gbr,1972,13525349
gbr,1973,13491466
gbr,1974,13386121
gbr,1975,13212419
gbr,1976,12986814
gbr,1977,12720479
gbr,1978,12425031
gbr,1979,12126425
gbr,1980,11838533
gbr,1981,11575587
gbr,1982,11329711
gbr,1983,11121933
gbr,1984,10957654
gbr,1985,10831087
gbr,1986,10797527
gbr,1987,10767882
gbr,1988,10759649
gbr,1989,10789419
gbr,1990,10857602
gbr,1991,10922197
gbr,1992,11015255
gbr,1993,11122231
gbr,1994,11220677
gbr,1995,11292175
gbr,1996,11313861
gbr,1997,11309759
gbr,1998,11286166
gbr,1999,11251817
gbr,2000,11208652
gbr,2001,11141187
gbr,2002,11058658
gbr,2003,10971756
gbr,2004,10900812
gbr,2005,10858761
gbr,2006,10847629
gbr,2007,10865439
gbr,2008,10903174
gbr,2009,10942419
gbr,2010,10981280
gbr,2011,11102455
gbr,2012,11180989
gbr,2013,11244242
gbr,2014,11326012
gbr,2015,11431700
gbr,2016,11540882
gbr,2017,11649486
gbr,2018,11748914
gbr,2019,11827156
gbr,2020,11881832
geo,1960,1042848
geo,1961,1084391
geo,1962,1126023
geo,1963,1165683
geo,1964,1200765
geo,1965,1229309
geo,1966,1249452
geo,1967,1261319
geo,1968,1266608
geo,1969,1268296
geo,1970,1267274
geo,1971,1257618
geo,1972,1248377
geo,1973,1237389
geo,1974,1224939
geo,1975,1209354
geo,1976,1196043
geo,1977,1180304
geo,1978,1162845
geo,1979,1149100
geo,1980,1140248
geo,1981,1136622
geo,1982,1137115
geo,1983,1141661
geo,1984,1148564
geo,1985,1157618
geo,1986,1169949
geo,1987,1181738
geo,1988,1195501
geo,1989,1198895
geo,1990,1193788
geo,1991,1193277
geo,1992,1188922
geo,1993,1175354
geo,1994,1124815
geo,1995,1044415
geo,1996,995785
geo,1997,949961
geo,1998,911548
geo,1999,878771
geo,2000,848926
geo,2001,821875
geo,2002,797965
geo,2003,776237
geo,2004,757676
geo,2005,742467
geo,2006,723238
geo,2007,708006
geo,2008,698024
geo,2009,687033
geo,2010,679901
geo,2011,679725
geo,2012,680739
geo,2013,685890
geo,2014,695082
geo,2015,706549
geo,2016,717565
geo,2017,728046
geo,2018,737679
geo,2019,745201
geo,2020,752749
gha,1960,2927870
gha,1961,3035106
gha,1962,3135207
gha,1963,3231393
gha,1964,3328939
gha,1965,3429080
gha,1966,3556661
gha,1967,3683178
gha,1968,3809313
gha,1969,3935197
gha,1970,4061649
gha,1971,4194575
gha,1972,4327886
gha,1973,4456381
gha,1974,4572980
gha,1975,4672830
gha,1976,4790057
gha,1977,4890326
gha,1978,4981569
gha,1979,5076480
gha,1980,5184700
gha,1981,5286361
gha,1982,5400769
gha,1983,5524866
gha,1984,5653274
gha,1985,5782363
gha,1986,5930106
gha,1987,6077296
gha,1988,6225432
gha,1989,6376189
gha,1990,6530230
gha,1991,6703297
gha,1992,6873099
gha,1993,7039832
gha,1994,7203566
gha,1995,7363354
gha,1996,7534755
gha,1997,7705413
gha,1998,7872634
gha,1999,8032575
gha,2000,8184332
gha,2001,8341348
gha,2002,8485498
gha,2003,8623184
gha,2004,8764430
gha,2005,8915028
gha,2006,9069966
gha,2007,9234685
gha,2008,9404722
gha,2009,9572715
gha,2010,9735034
gha,2011,9922520
gha,2012,10104932
gha,2013,10283492
gha,2014,10460258
gha,2015,10636089
gha,2016,10829606
gha,2017,11013747
gha,2018,11191260
gha,2019,11365594
gha,2020,11537744
gin,1960,1411760
gin,1961,1446019
gin,1962,1482708
gin,1963,1519672
gin,1964,1553004
gin,1965,1580946
gin,1966,1616207
gin,1967,1645311
gin,1968,1669605
gin,1969,1691562
gin,1970,1712539
gin,1971,1748220
gin,1972,1781844
gin,1973,1813962
gin,1974,1844911
gin,1975,1875197
gin,1976,1920552
gin,1977,1965082
gin,1978,2010186
gin,1979,2057593
gin,1980,2108562
gin,1981,2166488
gin,1982,2226226
gin,1983,2289180
gin,1984,2356890
gin,1985,2430236
gin,1986,2512948
gin,1987,2598583
gin,1988,2685956
gin,1989,2772701
gin,1990,2856778
gin,1991,2959766
gin,1992,3057972
gin,1993,3152456
gin,1994,3244948
gin,1995,3336308
gin,1996,3443279
gin,1997,3547777
gin,1998,3648148
gin,1999,3741714
gin,2000,3826399
gin,2001,3926071
gin,2002,4016470
gin,2003,4100158
gin,2004,4181558
gin,2005,4264256
gin,2006,4350767
gin,2007,4439846
gin,2008,4530146
gin,2009,4619437
gin,2010,4706227
gin,2011,4792527
gin,2012,4876340
gin,2013,4960593
gin,2014,5050070
gin,2015,5148302
gin,2016,5240546
gin,2017,5339679
gin,2018,5443689
gin,2019,5549105
gin,2020,5653530
gmb,1960,155000
gmb,1961,158281
gmb,1962,160944
gmb,1963,163328
gmb,1964,165892
gmb,1965,168946
gmb,1966,173873
gmb,1967,179077
gmb,1968,184584
gmb,1969,190224
gmb,1970,195871
gmb,1971,203063
gmb,1972,209949
gmb,1973,216804
gmb,1974,223952
gmb,1975,231553
gmb,1976,240540
gmb,1977,249856
gmb,1978,259362
gmb,1979,268667
gmb,1980,277578
gmb,1981,288198
gmb,1982,297850
gmb,1983,307609
gmb,1984,318960
gmb,1985,332850
gmb,1986,348263
gmb,1987,365633
gmb,1988,384209
gmb,1989,402347
gmb,1990,418849
gmb,1991,441008
gmb,1992,461257
gmb,1993,480211
gmb,1994,498825
gmb,1995,517628
gmb,1996,538797
gmb,1997,559488
gmb,1998,579941
gmb,1999,600202
gmb,2000,620272
gmb,2001,639595
gmb,2002,658995
gmb,2003,678260
gmb,2004,697020
gmb,2005,715077
gmb,2006,734611
gmb,2007,753335
gmb,2008,771629
gmb,2009,790173
gmb,2010,809545
gmb,2011,832478
gmb,2012,855752
gmb,2013,879473
gmb,2014,903669
gmb,2015,928286
gmb,2016,955363
gmb,2017,982436
gmb,2018,1009368
gmb,2019,1035971
gmb,2020,1062124
gnb,1960,247081
gnb,1961,250471
gnb,1962,254180
gnb,1963,257935
gnb,1964,261226
gnb,1965,263969
gnb,1966,268399
gnb,1967,272020
gnb,1968,275257
gnb,1969,278758
gnb,1970,282792
gnb,1971,288974
gnb,1972,295513
gnb,1973,301925
gnb,1974,307399
gnb,1975,311439
gnb,1976,317436
gnb,1977,322050
gnb,1978,326384
gnb,1979,332056
gnb,1980,340253
gnb,1981,349375
gnb,1982,360677
gnb,1983,373407
gnb,1984,386256
gnb,1985,398288
gnb,1986,411255
gnb,1987,422653
gnb,1988,432976
gnb,1989,442987
gnb,1990,453103
gnb,1991,463922
gnb,1992,474738
gnb,1993,485125
gnb,1994,494428
gnb,1995,502354
gnb,1996,512636
gnb,1997,521355
gnb,1998,529187
gnb,1999,537083
gnb,2000,545569
gnb,2001,554342
gnb,2002,563503
gnb,2003,572989
gnb,2004,582684
gnb,2005,592647
gnb,2006,604619
gnb,2007,616788
gnb,2008,629406
gnb,2009,642742
gnb,2010,656938
gnb,2011,673429
gnb,2012,690193
gnb,2013,707224
gnb,2014,724359
gnb,2015,741396
gnb,2016,759288
gnb,2017,776707
gnb,2018,793564
gnb,2019,809737
gnb,2020,825127
gnq,1960,95873
gnq,1961,97938
gnq,1962,100165
gnq,1963,102520
gnq,1964,104926
gnq,1965,107408
gnq,1966,110858
gnq,1967,114441
gnq,1968,117469
gnq,1969,118856
gnq,1970,117755
gnq,1971,116289
gnq,1972,112507
gnq,1973,107300
gnq,1974,102121
gnq,1975,98150
gnq,1976,94667
gnq,1977,92375
gnq,1978,91717
gnq,1979,93210
gnq,1980,97443
gnq,1981,104291
gnq,1982,113364
gnq,1983,123882
gnq,1984,134397
gnq,1985,143580
gnq,1986,153098
gnq,1987,160833
gnq,1988,167314
gnq,1989,173494
gnq,1990,180056
gnq,1991,185917
gnq,1992,192385
gnq,1993,199203
gnq,1994,205933
gnq,1995,212430
gnq,1996,218714
gnq,1997,224880
gnq,1998,231337
gnq,1999,238471
gnq,2000,246407
gnq,2001,254995
gnq,2002,263896
gnq,2003,273658
gnq,2004,284568
gnq,2005,296629
gnq,2006,308532
gnq,2007,321063
gnq,2008,334554
gnq,2009,348778
gnq,2010,363324
gnq,2011,378544
gnq,2012,393292
gnq,2013,408213
gnq,2014,423409
gnq,2015,438541
gnq,2016,455063
gnq,2017,470540
gnq,2018,485844
gnq,2019,501128
gnq,2020,516007
grc,1960,2278855
grc,1961,2304478
grc,1962,2302775
grc,1963,2282446
grc,1964,2266279
grc,1965,2265766
grc,1966,2257295
grc,1967,2268659
grc,1968,2286962
grc,1969,2295951
grc,1970,2292333
grc,1971,2296051
grc,1972,2290209
grc,1973,2271023
grc,1974,2251671
grc,1975,2252452
grc,1976,2257236
grc,1977,2266314
grc,1978,2279655
grc,1979,2287235
grc,1980,2280111
grc,1981,2284877
grc,1982,2271801
grc,1983,2250644
grc,1984,2226047
grc,1985,2199040
grc,1986,2165996
grc,1987,2127864
grc,1988,2084672
grc,1989,2039802
grc,1990,2003171
grc,1991,1966528
grc,1992,1926656
grc,1993,1885325
grc,1994,1839401
grc,1995,1788609
grc,1996,1760349
grc,1997,1725083
grc,1998,1688347
grc,1999,1654178
grc,2000,1629581
grc,2001,1619969
grc,2002,1615342
grc,2003,1614737
grc,2004,1616378
grc,2005,1618266
grc,2006,1628385
grc,2007,1641432
grc,2008,1656127
grc,2009,1668694
grc,2010,1674313
grc,2011,1671338
grc,2012,1652358
grc,2013,1624733
grc,2014,1598531
grc,2015,1575504
grc,2016,1546920
grc,2017,1527681
grc,2018,1510250
grc,2019,1489935
grc,2020,1461259
grd,1960,44131
grd,1961,45158
grd,1962,45848
grd,1963,46295
grd,1964,46657
grd,1965,46976
grd,1966,47117
grd,1967,47142
grd,1968,47063
grd,1969,46851
grd,1970,46522
grd,1971,44697
grd,1972,43205
grd,1973,41942
grd,1974,40711
grd,1975,39358
grd,1976,38424
grd,1977,37215
grd,1978,36046
grd,1979,35415
grd,1980,35593
grd,1981,35514
grd,1982,36094
grd,1983,37028
grd,1984,37798
grd,1985,38056
grd,1986,38348
grd,1987,38188
grd,1988,37754
grd,1989,37422
grd,1990,37467
grd,1991,37359
grd,1992,37530
grd,1993,37857
grd,1994,38118
grd,1995,38169
grd,1996,37649
grd,1997,37050
grd,1998,36313
grd,1999,35397
grd,2000,34342
grd,2001,33287
grd,2002,32170
grd,2003,31101
grd,2004,30190
grd,2005,29427
grd,2006,28620
grd,2007,27861
grd,2008,27088
grd,2009,26267
grd,2010,25461
grd,2011,25433
grd,2012,25313
grd,2013,25224
grd,2014,25275
grd,2015,25473
grd,2016,25617
grd,2017,25905
grd,2018,26259
grd,2019,26564
grd,2020,26753
gtm,1960,1896453
gtm,1961,1962349
gtm,1962,2030966
gtm,1963,2099680
gtm,1964,2164312
gtm,1965,2222884
gtm,1966,2286837
gtm,1967,2344393
gtm,1968,2396820
gtm,1969,2446893
gtm,1970,2496406
gtm,1971,2557775
gtm,1972,2617844
gtm,1973,2677418
gtm,1974,2737172
gtm,1975,2797257
gtm,1976,2870088
gtm,1977,2944705
gtm,1978,3021634
gtm,1979,3101536
gtm,1980,3184945
gtm,1981,3279066
gtm,1982,3375608
gtm,1983,3472959
gtm,1984,3569975
gtm,1985,3665953
