geo,time,tm_tax_mrch_wm_fn_zs
omn,2013,4.53
omn,2014,4.53
omn,2015,4.41
omn,2016,4.35
omn,2017,4.43
omn,2018,4.43
omn,2019,4.42
omn,2020,4.42
pak,1995,44.95
pak,1998,40.69
pak,1999,23.13
pak,2000,23.12
pak,2001,20.62
pak,2002,17.39
pak,2003,16.72
pak,2004,13.02
pak,2005,13.01
pak,2006,12.77
pak,2007,12.23
pak,2008,9.7
pak,2009,9.88
pak,2010,10.2
pak,2011,9.74
pak,2012,9.79
pak,2013,9.41
pak,2014,9.91
pak,2015,10.66
pak,2016,11.32
pak,2018,10.57
pak,2019,9.82
pak,2020,9.54
pan,1997,10.62
pan,1998,8.69
pan,1999,7.83
pan,2000,7.19
pan,2001,6.86
pan,2002,7.46
pan,2003,7.89
pan,2004,7.63
pan,2005,7.16
pan,2006,8
pan,2007,8.01
pan,2008,8.14
pan,2009,7.04
pan,2010,6.93
pan,2011,5.76
pan,2012,6.13
pan,2013,6.12
pan,2015,5.41
pan,2020,5.77
per,1993,16.39
per,1995,15.34
per,1997,12.7
per,1998,12.71
per,1999,12.65
per,2000,12.82
per,2001,11.32
per,2002,9.92
per,2003,9.5
per,2004,9.82
per,2005,9.12
per,2006,6.82
per,2007,6.63
per,2008,2.65
per,2009,2.83
per,2010,2.83
per,2011,1.88
per,2013,1.86
per,2014,1.86
per,2015,1.8
per,2017,1.97
per,2018,1.97
per,2019,2.01
per,2020,2.01
phl,1988,22.5
phl,1989,22.51
phl,1990,14.79
phl,1992,14.72
phl,1993,15.56
phl,1994,15.22
phl,1995,14.65
phl,1996,8.53
phl,1997,7.56
phl,1998,6.37
phl,1999,6.09
phl,2000,3.77
phl,2001,3.47
phl,2002,2.62
phl,2003,2.44
phl,2004,3.49
phl,2005,3.77
phl,2006,3.72
phl,2007,3.46
phl,2008,6.04
phl,2009,6.11
phl,2010,6.09
phl,2011,5.67
phl,2012,5.63
phl,2013,5.73
phl,2015,5.72
phl,2016,5.69
phl,2017,5.72
phl,2018,7.12
phl,2019,5.95
phl,2020,5.98
plw,2005,1.76
plw,2006,1.76
plw,2010,6.76
plw,2011,6.54
plw,2012,6.4
plw,2015,7.69
plw,2016,7.8
plw,2017,29.88
plw,2018,34.63
plw,2019,118.21
plw,2020,9.6
png,1997,15.6
png,1999,15.66
png,2000,3.13
png,2001,3.09
png,2002,2.95
png,2003,2.3
png,2004,2.1
png,2005,2.13
png,2006,1.89
png,2007,1.6
png,2008,2.77
png,2009,2.72
png,2010,2.68
png,2012,2.57
png,2013,2.59
png,2018,4.64
png,2019,7.82
png,2020,3.63
pol,1988,4.73
pol,1989,4.73
pol,1990,5.97
pol,1991,5.68
pol,1992,6.06
pol,1993,5.97
pol,1994,5.87
pol,1995,7.38
pol,1996,6.07
pol,1997,5.67
pol,1998,4.86
pol,1999,4.52
pol,2000,3.75
pol,2001,4.07
pol,2002,3.91
pol,2003,4.01
pol,2004,3.64
pol,2005,3.54
pol,2006,3.33
pol,2007,3.23
pol,2008,2.99
pol,2009,3.23
pol,2010,3.08
pol,2011,3
pol,2012,2.84
pol,2013,2.95
pol,2014,3.07
pol,2015,3.09
pol,2016,3.29
pol,2017,3.27
pol,2018,3.11
pol,2019,3.08
pol,2020,2.8
prt,1988,4.73
prt,1989,4.73
prt,1990,5.97
prt,1991,5.68
prt,1992,6.06
prt,1993,5.97
prt,1994,5.87
prt,1995,7.38
prt,1996,6.07
prt,1997,5.67
prt,1998,4.86
prt,1999,4.52
prt,2000,3.75
prt,2001,4.07
prt,2002,3.91
prt,2003,4.01
prt,2004,3.64
prt,2005,3.54
prt,2006,3.33
prt,2007,3.23
prt,2008,2.99
prt,2009,3.23
prt,2010,3.08
prt,2011,3
prt,2012,2.84
prt,2013,2.95
prt,2014,3.07
prt,2015,3.09
prt,2016,3.29
prt,2017,3.27
prt,2018,3.11
prt,2019,3.08
prt,2020,2.8
pry,1991,11.85
pry,1994,8.02
pry,1995,10.71
pry,1996,10.45
pry,1997,11.33
pry,1998,11.46
pry,1999,11.11
pry,2000,10.93
pry,2001,10.74
pry,2002,9.94
pry,2003,9.85
pry,2004,10.31
pry,2005,8.38
pry,2006,5.16
pry,2007,6.57
pry,2008,6.55
pry,2009,6.77
pry,2010,7.14
pry,2011,7.38
pry,2012,7.37
pry,2013,7.56
pry,2014,7.39
pry,2015,7.83
pry,2016,7.71
pry,2017,8.45
pry,2018,8.54
pry,2019,8.54
pry,2020,7.88
pse,2013,5.39
pse,2014,5.53
pse,2015,4.26
pse,2016,6.05
pse,2017,4.9
pyf,2008,8.34
pyf,2009,9
pyf,2011,8.44
pyf,2012,7.34
pyf,2013,7.39
pyf,2014,7.39
pyf,2015,7.31
pyf,2016,7.6
pyf,2017,7.25
pyf,2018,7.25
pyf,2019,8.41
pyf,2020,8.47
qat,2002,4.28
qat,2003,4.98
qat,2004,5.12
qat,2005,5.02
qat,2006,5.03
qat,2007,4.43
qat,2008,4.36
qat,2009,4.49
qat,2010,4.42
qat,2011,4.42
qat,2012,4.08
qat,2013,4.23
qat,2014,4.18
qat,2015,4.27
qat,2016,4.27
qat,2017,4.7
qat,2018,4.02
qat,2019,3.77
qat,2020,3.89
rou,1988,4.73
rou,1989,4.73
rou,1990,5.97
rou,1991,5.68
rou,1992,6.06
rou,1993,5.97
rou,1994,5.87
rou,1995,7.38
rou,1996,6.07
rou,1997,5.67
rou,1998,4.86
rou,1999,4.52
rou,2000,3.75
rou,2001,4.07
rou,2002,3.91
rou,2003,4.01
rou,2004,3.64
rou,2005,3.54
rou,2006,3.33
rou,2007,3.23
rou,2008,2.99
rou,2009,3.23
rou,2010,3.08
rou,2011,3
rou,2012,2.84
rou,2013,2.95
rou,2014,3.07
rou,2015,3.09
rou,2016,3.29
rou,2017,3.27
rou,2018,3.11
rou,2019,3.08
rou,2020,2.8
rus,1993,6.25
rus,1994,9.82
rus,1996,9.93
rus,1997,11.28
rus,2001,10.78
rus,2002,10.8
rus,2005,10.48
rus,2007,8.04
rus,2008,9.35
rus,2009,8.81
rus,2010,7.99
rus,2011,7.98
rus,2012,8.07
rus,2013,7.37
rus,2014,6.43
rus,2015,5.54
rus,2016,4.56
rus,2017,4.45
rus,2018,4.38
rus,2019,7.4
rus,2020,4.87
rwa,1993,25.33
rwa,2000,9.03
rwa,2001,8.98
rwa,2002,20.12
rwa,2003,10.25
rwa,2005,19.12
rwa,2006,18.06
rwa,2008,17.44
rwa,2009,14.49
rwa,2010,16.3
rwa,2011,13.76
rwa,2012,14.92
rwa,2013,13.69
rwa,2014,13.88
rwa,2015,16.02
rwa,2016,13.32
rwa,2018,15.31
rwa,2019,14.88
rwa,2020,15.89
sau,1994,10.72
sau,1999,11.5
sau,2000,12.48
sau,2001,11.12
sau,2002,6.53
sau,2003,7.28
sau,2004,7.01
sau,2005,4.35
sau,2006,4.41
sau,2007,4.06
sau,2008,3.56
sau,2009,3.44
sau,2011,4.16
sau,2012,3.96
sau,2013,3.96
sau,2014,3.84
sau,2015,4.45
sau,2017,5.02
sau,2020,5.19
sdn,1996,4.15
sdn,2002,17.02
sdn,2006,13.91
sdn,2008,11.1
sdn,2009,18.54
sdn,2010,16.7
sdn,2011,15.08
sdn,2020,25.17
sen,2001,9.4
sen,2002,8.26
sen,2003,9.12
sen,2004,9.25
sen,2005,9.2
sen,2006,9.7
sen,2007,8.83
sen,2008,8.83
sen,2009,9.36
sen,2010,9.11
sen,2011,8.9
sen,2012,8.49
sen,2013,8.48
sen,2014,8.79
sen,2015,9.09
sen,2016,9.43
sen,2017,12.3
sen,2018,11.73
sen,2019,9.72
sen,2020,9.89
sgp,1989,3.26
sgp,1995,0.33
sgp,1996,0.05
sgp,1997,0.05
sgp,1998,0.05
sgp,1999,0.05
sgp,2000,0.04
sgp,2001,0.04
sgp,2002,0.04
sgp,2003,0.04
sgp,2004,0
sgp,2005,0.03
sgp,2006,0.03
sgp,2007,0.03
sgp,2008,0.15
sgp,2009,0.18
sgp,2010,0.14
sgp,2011,0.16
sgp,2012,0.18
sgp,2013,0.25
sgp,2014,0.24
sgp,2015,0.28
sgp,2016,0.24
sgp,2017,0.21
sgp,2018,0.68
sgp,2019,1.44
sgp,2020,0.16
slb,2008,14.62
slb,2015,36.09
slb,2016,14.6
slb,2017,18.91
slb,2018,30.69
slb,2019,18.01
slb,2020,13.62
sle,2004,15.32
sle,2006,14.33
sle,2010,10.31
sle,2011,9.91
sle,2012,10.41
sle,2020,14.24
slv,1995,9.15
slv,1996,7.72
slv,1997,7.37
slv,1998,6.34
slv,1999,6.38
slv,2000,6.84
slv,2001,6.89
slv,2002,7.09
slv,2003,7.38
slv,2004,7.27
slv,2005,7.48
slv,2006,9.25
slv,2007,7
slv,2008,7.06
slv,2009,7.35
slv,2010,6.85
slv,2011,6.81
slv,2012,6.98
slv,2013,6.92
slv,2014,6.75
slv,2015,7.16
slv,2017,7.73
slv,2018,7.73
slv,2019,8.2
slv,2020,8.42
srb,2001,10.69
srb,2002,7.88
srb,2005,6.03
srb,2007,6.28
srb,2008,6.15
srb,2009,6.1
srb,2010,5.65
srb,2011,5.76
srb,2013,5.92
srb,2015,6.26
srb,2016,6.48
srb,2017,6.49
srb,2018,6.49
stp,2013,8.02
stp,2014,8.24
stp,2015,9.07
stp,2016,10.44
stp,2018,9.46
stp,2019,9.97
sur,1996,16.7
sur,1999,14
sur,2000,12.17
sur,2007,11.94
sur,2009,10.78
sur,2010,10.79
sur,2011,9.8
sur,2012,10.88
sur,2013,10.88
sur,2018,11.77
sur,2019,10.36
sur,2020,10.36
svk,1988,4.73
svk,1989,4.73
svk,1990,5.97
svk,1991,5.68
svk,1992,6.06
svk,1993,5.97
svk,1994,5.87
svk,1995,7.38
svk,1996,6.07
svk,1997,5.67
svk,1998,4.86
svk,1999,4.52
svk,2000,3.75
svk,2001,4.07
svk,2002,3.91
svk,2003,4.01
svk,2004,3.64
svk,2005,3.54
svk,2006,3.33
svk,2007,3.23
svk,2008,2.99
svk,2009,3.23
svk,2010,3.08
svk,2011,3
svk,2012,2.84
svk,2013,2.95
svk,2014,3.07
svk,2015,3.09
svk,2016,3.29
svk,2017,3.27
svk,2018,3.11
svk,2019,3.08
svk,2020,2.8
svn,1988,4.73
svn,1989,4.73
svn,1990,5.97
svn,1991,5.68
svn,1992,6.06
svn,1993,5.97
svn,1994,5.87
svn,1995,7.38
svn,1996,6.07
svn,1997,5.67
svn,1998,4.86
svn,1999,4.52
svn,2000,3.75
svn,2001,4.07
svn,2002,3.91
svn,2003,4.01
svn,2004,3.64
svn,2005,3.54
svn,2006,3.33
svn,2007,3.23
svn,2008,2.99
svn,2009,3.23
svn,2010,3.08
svn,2011,3
svn,2012,2.84
svn,2013,2.95
svn,2014,3.07
svn,2015,3.09
svn,2016,3.29
svn,2017,3.27
svn,2018,3.11
svn,2019,3.08
svn,2020,2.8
swe,1988,4.73
swe,1989,4.73
swe,1990,5.97
swe,1991,5.68
swe,1992,6.06
swe,1993,5.97
swe,1994,5.87
swe,1995,7.38
swe,1996,6.07
swe,1997,5.67
swe,1998,4.86
swe,1999,4.52
swe,2000,3.75
swe,2001,4.07
swe,2002,3.91
swe,2003,4.01
swe,2004,3.64
swe,2005,3.54
swe,2006,3.33
swe,2007,3.23
swe,2008,2.99
swe,2009,3.23
swe,2010,3.08
swe,2011,3
swe,2012,2.84
swe,2013,2.95
swe,2014,3.07
swe,2015,3.09
swe,2016,3.29
swe,2017,3.27
swe,2018,3.11
swe,2019,3.08
swe,2020,2.8
swz,2001,11.02
swz,2002,8.96
swz,2004,10.53
swz,2005,9.79
swz,2006,9.47
swz,2007,8.47
swz,2008,7.49
swz,2009,12.52
swz,2010,7.43
swz,2011,11.17
swz,2012,6.3
swz,2013,8.97
swz,2014,8.62
swz,2015,8.36
swz,2016,8.71
swz,2017,9.74
swz,2018,10.02
swz,2019,45.38
swz,2020,10.05
syc,2000,26.92
syc,2001,32.53
syc,2005,32.6
syc,2006,32.58
syc,2007,30.07
syc,2015,4.65
syc,2016,5.94
syc,2017,5.33
syc,2018,6.59
syc,2019,22.68
syc,2020,3.88
syr,2002,15.5
syr,2009,8.16
syr,2010,8.92
syr,2013,16.92
syr,2020,10.43
tcd,1995,17.31
tcd,1997,17.31
tcd,2001,13.07
tcd,2002,14.38
tcd,2003,14.05
tcd,2004,12.69
tcd,2005,13.63
tcd,2006,14.52
tcd,2007,13.27
tcd,2008,14.51
tcd,2009,14.27
tcd,2010,14.71
tcd,2011,15.16
tcd,2013,14.16
tcd,2015,13.92
tcd,2016,16.36
tgo,1996,13.79
tgo,1997,14.58
tgo,1999,14.99
tgo,2000,11.36
tgo,2001,10.91
tgo,2002,10.2
tgo,2003,10.78
tgo,2004,10.79
tgo,2005,10.4
tgo,2006,11.11
tgo,2007,10.96
tgo,2008,10.96
tgo,2009,11.02
tgo,2010,11.11
tgo,2011,11.52
tgo,2012,9.7
tgo,2013,9.67
tgo,2014,9.66
tgo,2015,11
tgo,2016,10.99
tgo,2017,13.43
tgo,2018,13.48
tgo,2019,12.53
tgo,2020,12.53
tha,1989,33.65
tha,1991,33.63
tha,1993,36.64
tha,1995,14.86
tha,1999,33.51
tha,2000,9.54
tha,2001,9.28
tha,2003,9.73
tha,2004,6.03
tha,2005,5.55
tha,2006,5.35
tha,2007,4.32
tha,2008,4.27
tha,2009,4.76
tha,2010,5
tha,2011,4.85
tha,2013,6.06
tha,2014,6.65
tha,2015,6.86
tjk,2006,6.98
tjk,2010,8.02
tjk,2012,7.27
tjk,2013,7.58
tjk,2014,7.48
tjk,2015,7.81
tjk,2016,7.55
tjk,2017,7.27
tjk,2020,7.23
tkm,1998,0
tkm,2002,2.88
tls,2011,2.5
tls,2012,2.5
tls,2013,2.5
tls,2014,2.5
tls,2015,2.5
tls,2016,2.5
tls,2020,2.53
ton,2009,4.71
ton,2010,5.12
ton,2011,5.58
ton,2012,5.5
ton,2013,5.17
ton,2015,5.72
ton,2016,5.74
ton,2017,5.53
ton,2020,6.56
tto,1991,13.15
tto,1992,15.09
tto,1996,7.18
tto,1999,17.85
tto,2001,6.56
tto,2002,4.92
tto,2003,5.46
tto,2004,6.23
tto,2005,8.3
tto,2006,12.49
tto,2007,10.65
tto,2008,14.29
tto,2010,8.61
tto,2011,8.62
tto,2012,9.06
tto,2013,9.03
tun,1990,25.87
tun,1992,26.02
tun,1995,27.36
tun,1998,25.67
tun,2000,23.38
tun,2002,26.38
tun,2003,22.15
tun,2004,22.4
tun,2005,19.65
tun,2006,19.17
tun,2008,15.93
tun,2009,18.61
tun,2010,13.77
tun,2011,14.46
tun,2012,12.58
tun,2013,11.28
tun,2015,11.26
tun,2016,9.35
tur,1993,7.9
tur,1995,6.74
tur,1996,5.71
tur,1997,5.65
tur,1998,5.73
tur,1999,5.34
tur,2000,4.98
tur,2001,3.93
tur,2002,3.95
tur,2003,4.33
tur,2004,4.15
tur,2005,3.85
tur,2006,3.72
tur,2007,4.06
tur,2008,3.93
tur,2009,4.42
tur,2010,4.7
tur,2011,5.11
tur,2013,5.21
tur,2015,5.8
tur,2016,5.37
tur,2017,5.58
tur,2018,4.56
tur,2019,5.09
tur,2020,4.81
tuv,2010,1.59
tuv,2017,2.43
tza,1993,15.62
tza,1997,18.29
tza,1998,19.48
tza,2000,13.07
tza,2003,8.79
tza,2005,9.13
tza,2006,8.97
tza,2007,8.13
tza,2008,8.62
tza,2009,9.45
tza,2010,9.52
tza,2011,8.1
tza,2012,9.55
tza,2013,8.89
tza,2014,8.84
tza,2015,8.07
tza,2016,10.2
tza,2018,10.41
tza,2019,10.29
tza,2020,11.04
uga,1994,16.82
uga,2000,7.3
uga,2001,7.21
uga,2002,7.07
uga,2003,6.64
uga,2004,6.26
uga,2005,12.54
uga,2006,10.75
uga,2007,11.01
uga,2008,11.14
uga,2009,12.12
uga,2010,11.88
uga,2011,10.54
uga,2012,11.02
uga,2013,10.49
uga,2014,10.66
uga,2015,10.4
uga,2016,9.84
uga,2018,11.57
uga,2019,11.98
uga,2020,15
ukr,1995,3.36
ukr,1997,3.93
ukr,2002,3.99
ukr,2006,4.13
ukr,2007,4.69
ukr,2008,4.69
ukr,2009,2.47
ukr,2010,2.9
ukr,2011,2.42
ukr,2012,2.57
ukr,2013,2.78
ukr,2014,2.65
ukr,2015,2.46
ukr,2016,2.46
ukr,2017,2.73
ukr,2018,2.73
ukr,2019,10.63
ukr,2020,3.26
ury,1992,5.81
ury,1995,10.62
ury,1996,10.32
ury,1997,10.55
ury,1998,12.88
ury,1999,12.31
ury,2000,12.15
ury,2001,12.37
ury,2002,10.67
ury,2004,9.31
ury,2005,8
ury,2006,7.26
ury,2007,7.68
ury,2008,6.55
ury,2009,7.72
ury,2010,8.51
ury,2011,8.64
ury,2012,7.96
ury,2013,8.64
ury,2014,8.63
ury,2015,8.59
ury,2016,9.42
ury,2017,11.33
ury,2018,9.82
ury,2019,9.8
ury,2020,10.01
usa,1989,4.56
usa,1990,4.66
usa,1991,4.73
usa,1992,4.8
usa,1993,4.71
usa,1995,4.27
usa,1996,4.11
usa,1997,3.67
usa,1998,3.6
usa,1999,3.89
usa,2000,3.4
usa,2001,3.46
usa,2002,3.33
usa,2003,3.2
usa,2004,2.99
usa,2005,2.96
usa,2006,2.91
usa,2007,2.42
usa,2008,2.76
usa,2009,2.82
usa,2010,2.81
usa,2011,2.81
usa,2012,2.79
usa,2013,2.81
usa,2014,2.78
usa,2015,2.79
usa,2016,2.79
usa,2017,3.07
usa,2018,3.19
usa,2019,17.94
usa,2020,2.56
uzb,2001,5.83
uzb,2006,11.46
uzb,2007,11.91
uzb,2008,11.82
uzb,2009,11.12
uzb,2012,11.95
uzb,2014,10.59
uzb,2015,9.26
uzb,2020,4.53
vct,1996,17.45
vct,1999,15.83
vct,2000,15.04
vct,2001,12.5
vct,2002,11.68
vct,2003,11.76
vct,2006,5.96
vct,2007,12.09
vct,2010,10.8
vct,2011,10.25
vct,2012,11.75
vct,2013,11.75
vct,2015,11.06
vct,2016,12.98
vct,2017,13.36
vct,2018,13.3
vct,2019,13.3
vct,2020,13.38
ven,1992,16.36
ven,1995,13.1
ven,1997,13.4
ven,1998,13.69
ven,1999,13.02
ven,2000,13.37
ven,2001,14.46
ven,2002,13.7
ven,2003,12.75
ven,2004,13.27
ven,2005,13.6
ven,2006,14.18
ven,2007,15.55
ven,2008,14.99
ven,2009,13.61
ven,2010,12
ven,2011,12.51
ven,2012,12.51
ven,2013,12.51
ven,2014,13.93
ven,2015,14.48
ven,2016,13.9
ven,2017,14.52
ven,2018,16.49
ven,2019,16.15
ven,2020,18.87
vnm,1994,15.19
vnm,1999,19.2
vnm,2001,15.29
vnm,2002,15.08
vnm,2003,12.68
vnm,2004,12.63
vnm,2005,12.73
vnm,2006,11.71
vnm,2007,11.39
vnm,2008,6.12
vnm,2009,7.88
vnm,2010,6.47
vnm,2012,4.98
vnm,2013,5.37
vnm,2014,5.42
vnm,2015,5.76
vnm,2016,5.75
vnm,2017,5.88
vnm,2018,8.97
vnm,2019,5.6
vnm,2020,5.3
vut,2002,20.27
vut,2003,17.09
vut,2004,17.14
vut,2005,17.16
vut,2006,16
vut,2007,19.12
vut,2008,19.08
vut,2009,19.04
vut,2012,5.6
vut,2015,5.53
vut,2016,9
vut,2017,11.31
vut,2020,12.66
wsm,2011,9.85
wsm,2012,9.86
wsm,2013,9.71
wsm,2014,9.98
wsm,2015,10.28
wsm,2016,10.58
wsm,2017,10.19
wsm,2018,10.85
wsm,2020,10.38
yem,2000,11.73
yem,2006,6.46
yem,2009,5.71
yem,2011,5.95
yem,2012,6.05
yem,2013,5.34
yem,2015,6.15
yem,2016,6.2
yem,2017,5.4
zaf,1988,13.39
zaf,1990,10.5
zaf,1991,11.32
zaf,1993,13.45
zaf,1996,8.55
zaf,1997,5.99
zaf,1999,5.47
zaf,2000,5.36
zaf,2001,5.27
zaf,2002,5.12
zaf,2003,5.34
zaf,2004,5.54
zaf,2005,6.16
zaf,2006,5.93
zaf,2007,5.64
zaf,2008,4.76
zaf,2009,5.36
zaf,2010,5.71
zaf,2011,5.58
zaf,2012,5.51
zaf,2013,5.77
zaf,2014,5.44
zaf,2015,6.06
zaf,2016,6.49
zaf,2017,6.65
zaf,2018,6.29
zaf,2019,9.39
zaf,2020,6.48
zmb,1993,17.89
zmb,1997,11.33
zmb,2001,14.28
zmb,2002,10.68
zmb,2003,10.98
zmb,2004,12.58
zmb,2005,10.45
zmb,2006,11.56
zmb,2007,9.63
zmb,2008,9.61
zmb,2009,8.73
zmb,2010,7.81
zmb,2011,8.47
zmb,2012,8.41
zmb,2013,8.57
zmb,2015,8.94
zmb,2016,16.88
zmb,2018,7.44
zmb,2020,9.39
zwe,1996,39.68
zwe,1997,17.11
zwe,1998,19.81
zwe,1999,17.59
zwe,2000,11.57
zwe,2001,10.55
zwe,2002,17.48
zwe,2003,17.33
zwe,2007,13.13
zwe,2010,16.6
zwe,2011,13.49
zwe,2012,14.76
zwe,2015,12.86
zwe,2016,10.62
