geo,time,dt_tds_dppg_xp_zs
mkd,1997,9.43269
mkd,1998,9.494
mkd,1999,7.02184
mkd,2000,4.69398
mkd,2001,13.09405
mkd,2002,14.37653
mkd,2003,9.54834
mkd,2004,6.7961
mkd,2005,5.57993
mkd,2006,13.40272
mkd,2007,9.02148
mkd,2008,2.92815
mkd,2009,4.24867
mkd,2010,4.07514
mkd,2011,3.69745
mkd,2012,5.14681
mkd,2013,10.68813
mkd,2014,4.42626
mkd,2015,7.97094
mkd,2016,7.05204
mkd,2017,5.84283
mkd,2018,6.56494
mkd,2019,4.19641
mkd,2020,10.03313
mli,1975,3.40644
mli,1976,3.5746
mli,1977,4.67367
mli,1978,5.28985
mli,1979,4.15653
mli,1980,3.57173
mli,1981,4.7303
mli,1982,6.05065
mli,1983,6.64283
mli,1984,7.7599
mli,1985,14.45321
mli,1986,10.72082
mli,1987,9.40097
mli,1988,14.10713
mli,1989,10.98654
mli,1990,9.68875
mli,1991,6.52178
mli,1992,10.14597
mli,1993,13.99429
mli,1994,18.66495
mli,1995,14.41345
mli,1996,19.22666
mli,1997,9.44425
mli,1998,9.28892
mli,1999,11.94401
mli,2000,10.14525
mli,2001,6.92361
mli,2002,5.51442
mli,2003,4.64863
mli,2004,6.25189
mli,2005,5.43914
mli,2006,4.20368
mli,2007,3.09424
mli,2008,2.58269
mli,2009,3.04948
mli,2010,2.41874
mli,2011,2.30449
mli,2012,1.68573
mli,2013,2.95652
mli,2014,2.72945
mli,2015,2.98321
mli,2016,3.14213
mli,2017,3.50941
mli,2018,3.92692
mli,2019,4.16239
mli,2020,4.11094
mmr,1976,17.73276
mmr,1977,14.09741
mmr,1978,15.60988
mmr,1979,23.26559
mmr,1980,22.30997
mmr,1981,22.61453
mmr,1982,23.40994
mmr,1983,34.02513
mmr,1984,36.95673
mmr,1985,46.54074
mmr,1986,55.58479
mmr,1987,56.03605
mmr,1988,49.70439
mmr,1989,66.25857
mmr,1990,18.42507
mmr,1991,27.97283
mmr,1992,8.56075
mmr,1993,13.39486
mmr,1994,14.80503
mmr,1995,20.08932
mmr,1996,12.57316
mmr,1997,8.43461
mmr,1998,5.74732
mmr,1999,5.40579
mmr,2000,0.85263
mmr,2001,0.58566
mmr,2002,0.68525
mmr,2003,0.69969
mmr,2004,0.68685
mmr,2005,0.59941
mmr,2006,1.1654
mmr,2007,1.29189
mmr,2008,1.36647
mmr,2009,1.7426
mmr,2010,3.09559
mmr,2011,2.62428
mmr,2012,12.00152
mmr,2013,19.66344
mmr,2014,4.61915
mmr,2015,3.46236
mmr,2016,5.39748
mmr,2017,4.30112
mmr,2018,4.84145
mmr,2019,3.38001
mne,2007,8.09238
mne,2008,2.52853
mne,2009,3.08389
mne,2010,5.39795
mne,2011,9.18933
mne,2012,12.83926
mne,2013,16.53454
mne,2014,12.61233
mne,2015,23.91229
mne,2016,22.41189
mne,2017,12.54688
mne,2018,25.63952
mne,2019,19.84818
mne,2020,39.88314
mng,1992,16.8033
mng,1993,5.65253
mng,1994,10.35881
mng,1995,8.02708
mng,1996,8.55004
mng,1997,9.76133
mng,1998,5.1042
mng,1999,3.03061
mng,2000,4.9833
mng,2001,5.81102
mng,2002,6.09069
mng,2003,32.6797
mng,2004,2.19268
mng,2005,2.14169
mng,2006,1.9717
mng,2007,1.76453
mng,2008,2.11127
mng,2009,3.74976
mng,2010,4.11938
mng,2011,1.60466
mng,2012,1.99027
mng,2013,2.95456
mng,2014,2.62443
mng,2015,3.00346
mng,2016,3.45493
mng,2017,4.14833
mng,2018,11.01301
mng,2019,5.37273
mng,2020,9.57137
moz,2005,1.8928
moz,2006,1.25176
moz,2007,0.8253
moz,2008,1.02424
moz,2009,1.43599
moz,2010,3.40102
moz,2011,2.22402
moz,2012,1.99719
moz,2013,3.73542
moz,2014,5.35905
moz,2015,8.67196
moz,2016,8.87188
moz,2017,6.30239
moz,2018,6.75527
moz,2019,12.45696
moz,2020,30.70057
mrt,1975,20.80642
mrt,1976,37.63824
mrt,1977,22.3748
mrt,1978,16.80564
mrt,1979,32.31277
mrt,1980,11.05162
mrt,1981,15.89266
mrt,1982,12.52324
mrt,1983,10.39554
mrt,1984,12.65509
mrt,1985,18.77421
mrt,1986,16.70673
mrt,1987,22.36435
mrt,1988,23.36021
mrt,1989,16.43834
mrt,1990,24.7778
mrt,1991,15.6464
mrt,1992,16.89081
mrt,1993,27.71319
mrt,1994,22.37392
mrt,1995,20.18229
mrt,1996,19.85951
mrt,1997,21.19385
mrt,1998,23.82048
mrt,2012,5.09207
mrt,2013,5.63099
mrt,2014,10.6698
mrt,2015,13.76335
mrt,2016,14.30792
mrt,2017,14.89052
mrt,2018,16.27984
mrt,2019,13.05271
mrt,2020,9.15672
mus,1976,0.99338
mus,1977,1.66057
mus,1978,2.59374
mus,1979,3.93291
mus,1980,5.97607
mus,1981,9.58192
mus,1982,12.26461
mus,1983,16.25044
mus,1984,14.61117
mus,1985,11.44627
mus,1986,7.2567
mus,1987,6.39549
mus,1988,10.14402
mus,1989,6.02279
mus,1990,4.52881
mus,1991,5.84332
mus,1992,7.92396
mus,1993,5.44312
mus,1994,5.72944
mus,1995,5.98257
mus,1996,4.95161
mus,1997,6.81423
mus,1998,6.73066
mus,1999,5.58713
mus,2000,16.34467
mus,2001,4.70262
mus,2002,6.51836
mus,2003,5.10997
mus,2004,5.27489
mus,2005,5.26446
mus,2006,5.33503
mus,2007,2.52947
mus,2008,2.36896
mus,2009,2.2608
mus,2010,0.84518
mus,2011,1.33966
mus,2012,1.0527
mus,2013,0.69705
mus,2014,0.95802
mus,2015,0.90766
mus,2016,0.98895
mus,2017,1.58524
mus,2018,1.21794
mus,2019,1.21875
mus,2020,3.6939
mwi,1977,10.74757
mwi,1978,17.88267
mwi,1979,17.39057
mwi,1980,21.6079
mwi,1981,27.98378
mwi,1982,23.71631
mwi,1983,19.65469
mwi,1984,20.21336
mwi,1985,27.65802
mwi,1986,37.61084
mwi,1987,21.38829
mwi,1988,16.7416
mwi,1989,18.30918
mwi,1990,22.42635
mwi,1991,19.24616
mwi,1992,18.57457
mwi,1993,20.27771
mwi,1994,20.57105
mwi,1995,22.01392
mwi,1996,12.26607
mwi,1997,10.82369
mwi,1998,10.15571
mwi,1999,9.2719
mwi,2000,10.75167
mwi,2001,8.35229
mwi,2002,5.81808
mwi,2003,5.24103
mwi,2004,8.5572
mwi,2005,9.77453
mwi,2006,6.26399
mwi,2007,3.54793
mwi,2008,3.0782
mwi,2009,2.7641
mwi,2010,1.61267
mwi,2011,1.32353
mwi,2012,1.74061
mwi,2013,2.53851
mwi,2014,2.54833
mwi,2015,3.60749
mwi,2016,4.2088
mwi,2017,4.55096
mwi,2018,4.65301
mwi,2019,5.98896
mwi,2020,6.45241
ner,1974,2.86886
ner,1975,4.71117
ner,1976,4.51781
ner,1977,3.94691
ner,1978,2.8296
ner,1979,2.45568
ner,1980,6.04697
ner,1981,11.61025
ner,1982,25.17531
ner,1983,15.86569
ner,1984,11.41989
ner,1985,16.36985
ner,1986,16.7189
ner,1987,14.85222
ner,1988,16.1249
ner,1989,7.51769
ner,1990,3.15297
ner,1991,8.94841
ner,1992,2.82547
ner,1993,13.04296
ner,1994,8.56628
ner,1995,4.32621
ner,1996,3.77087
ner,1997,9.32544
ner,1998,5.61033
ner,1999,6.60115
ner,2000,6.01545
ner,2001,5.71668
ner,2002,4.1075
ner,2003,5.29723
ner,2004,4.37324
ner,2005,4.32725
ner,2006,7.23154
ner,2007,1.99996
ner,2008,1.53462
ner,2009,2.44764
ner,2010,1.30862
ner,2011,1.8029
ner,2012,2.03907
ner,2013,3.56718
ner,2014,5.57322
ner,2015,5.43285
ner,2016,7.77733
ner,2017,8.10011
ner,2018,7.28426
ner,2019,8.37166
ner,2020,10.98106
nga,1977,0.78297
nga,1978,0.84399
nga,1979,1.44429
nga,1980,1.81195
nga,1981,4.62945
nga,1982,10.91726
nga,1983,17.28124
nga,1984,24.76386
nga,1985,28.31702
nga,1986,30.99032
nga,1987,11.67465
nga,1988,28.22559
nga,1989,24.06139
nga,1990,22.255
nga,1991,21.394
nga,1992,18.15489
nga,1993,12.83784
nga,1994,18.31919
nga,1995,45.13771
nga,1996,40.50076
nga,1997,27.46234
nga,1998,43.92507
nga,1999,6.91257
nga,2000,8.16344
nga,2001,12.43728
nga,2002,7.80574
nga,2003,5.91309
nga,2004,4.45668
nga,2005,15.39883
nga,2006,10.96503
nga,2007,1.43025
nga,2008,0.47312
nga,2009,0.71855
nga,2010,0.36661
nga,2011,0.34024
nga,2012,0.25303
nga,2013,0.3921
nga,2014,0.3062
nga,2015,0.79459
nga,2016,0.89373
nga,2017,0.65728
nga,2018,2.10652
nga,2019,1.92546
nga,2020,3.75164
nic,1977,14.4457
nic,1978,14.1461
nic,1979,9.1699
nic,1980,18.17004
nic,1981,29.049
nic,1982,37.66888
nic,1983,17.76782
nic,1984,14.78531
nic,1985,17.57893
nic,1986,13.99977
nic,1987,21.94124
nic,1988,11.93932
nic,1989,4.81755
nic,1990,3.4453
nic,1991,155.37043
nic,1992,26.6331
nic,1993,33.00919
nic,1994,42.02659
nic,1995,43.11746
nic,1996,30.13204
nic,1997,38.56032
nic,1998,20.75316
nic,1999,15.79749
nic,2000,15.2231
nic,2001,13.2644
nic,2002,11.30985
nic,2003,12.12161
nic,2004,5.36883
nic,2005,7.51904
nic,2006,4.54259
nic,2007,9.74028
nic,2008,3.07624
nic,2009,3.49754
nic,2010,2.50728
nic,2011,2.32227
nic,2012,1.8288
nic,2013,1.95116
nic,2014,2.20594
nic,2015,2.57726
nic,2016,3.12494
nic,2017,3.53589
nic,2018,4.04442
nic,2019,5.08994
nic,2020,6.44047
npl,1976,1.1111
npl,1977,1.7972
npl,1978,1.39601
npl,1979,1.3905
npl,1980,1.46434
npl,1981,1.50318
npl,1982,2.16674
npl,1983,2.74175
npl,1984,3.22692
npl,1985,4.09368
npl,1986,6.86655
npl,1987,7.35717
npl,1988,9.45565
npl,1989,12.8068
npl,1990,11.54004
npl,1991,10.00776
npl,1992,8.98881
npl,1993,8.30866
npl,1994,7.26336
npl,1995,6.92657
npl,1996,5.84663
npl,1997,6.36003
npl,1998,7.32429
npl,1999,7.51194
npl,2000,7.03135
npl,2001,7.3261
npl,2002,9.73211
npl,2003,9.75245
npl,2004,8.87706
npl,2005,8.14574
npl,2006,9.63788
npl,2007,8.56395
npl,2008,8.21432
npl,2009,9.81079
npl,2010,10.14904
npl,2011,8.78287
npl,2012,9.55201
npl,2013,7.97914
npl,2014,7.35688
npl,2015,7.36294
npl,2016,7.96372
npl,2017,6.96372
npl,2018,6.3565
npl,2019,7.16609
npl,2020,11.2277
pak,1976,19.13367
pak,1977,22.32336
pak,1978,20.63608
pak,1979,20.20487
pak,1980,17.82896
pak,1981,16.13141
pak,1982,17.92993
pak,1983,28.84428
pak,1984,26.71403
pak,1985,28.09336
pak,1986,24.59062
pak,1987,22.32236
pak,1988,23.51717
pak,1989,20.84835
pak,1990,19.63032
pak,1991,18.76825
pak,1992,20.48513
pak,1993,22.58167
pak,1994,31.83024
pak,1995,22.26604
pak,1996,21.23842
pak,1997,29.43522
pak,1998,16.81838
pak,1999,18.81013
pak,2000,17.64673
pak,2001,19.18347
pak,2002,17.22218
pak,2003,13.03524
pak,2004,19.21852
pak,2005,8.83145
pak,2006,8.50202
pak,2007,8.45434
pak,2008,8.22374
pak,2009,10.67864
pak,2010,10.1684
pak,2011,6.51157
pak,2012,6.53705
pak,2013,8.23721
pak,2014,7.94375
pak,2015,10.75428
pak,2016,13.51051
pak,2017,19.59826
pak,2018,14.72374
pak,2019,28.73945
pak,2020,22.6545
pan,1977,11.63043
pan,1978,32.39573
pan,1979,15.01587
pan,1980,5.93902
pan,1981,5.42528
pan,1982,6.52404
pan,1983,6.50846
pan,1984,8.10158
pan,1985,6.35605
pan,1986,7.11106
pan,1987,5.8792
pan,1988,0.61091
pan,1989,0.26761
pan,1990,2.53561
pan,1991,2.79716
pan,1992,8.46824
pan,1993,2.77317
pan,1994,3.5114
pan,1995,2.53467
pan,1996,9.08594
pan,1997,15.22228
pan,1998,5.7325
pan,1999,6.934
pan,2000,8.01148
pan,2001,10.44311
pan,2002,16.28348
pan,2003,9.07906
pan,2004,11.02425
pan,2005,14.53409
pan,2006,16.48594
pan,2007,4.65178
pan,2008,7.34269
pan,2009,4.06541
pan,2010,3.82032
pan,2011,4.1804
pan,2012,4.91978
pan,2013,4.4304
pan,2014,2.9971
pan,2015,5.3227
pan,2016,4.64499
pan,2017,6.18134
pan,2018,4.52973
pan,2019,5.01716
pan,2020,13.14364
per,1977,30.77977
per,1978,31.85288
per,1979,22.80132
per,1980,31.47145
per,1981,45.26707
per,1982,36.67564
per,1983,20.17426
per,1984,17.68104
per,1985,18.3336
per,1986,14.69294
per,1987,10.20061
per,1988,6.21038
per,1989,5.89924
per,1990,4.18617
per,1991,20.53735
per,1992,16.18378
per,1993,40.26613
per,1994,16.72623
per,1995,13.1173
per,1996,31.02796
per,1997,32.0512
per,1998,19.40483
per,1999,24.7212
per,2000,23.39214
per,2001,19.86445
per,2002,33.42432
per,2003,20.27582
per,2004,16.40518
per,2005,22.19396
per,2006,9.34148
per,2007,22.69623
per,2008,10.52106
per,2009,9.17169
per,2010,11.40097
per,2011,3.70951
per,2012,4.39662
per,2013,7.72017
per,2014,4.07225
per,2015,4.14887
per,2016,4.18596
per,2017,8.72317
per,2018,3.90893
per,2019,4.06142
per,2020,2.53588
phl,1977,7.50712
phl,1978,12.60104
phl,1979,12.52957
phl,1980,7.45581
phl,1981,10.08489
phl,1982,13.00989
phl,1983,14.76101
phl,1984,14.37516
phl,1985,15.61429
phl,1986,21.60949
phl,1987,25.44989
phl,1988,24.10687
phl,1989,17.91048
phl,1990,22.2326
phl,1991,19.06914
phl,1992,21.88488
phl,1993,22.54422
phl,1994,15.10492
phl,1995,13.0661
phl,1996,10.21252
phl,1997,6.8245
phl,1998,8.29717
phl,1999,16.19723
phl,2000,14.27627
phl,2001,19.55789
phl,2002,18.20343
phl,2003,17.33626
phl,2004,18.86756
phl,2005,14.96143
phl,2006,17.70799
phl,2007,9.45447
phl,2008,11.79655
phl,2009,13.46304
phl,2010,15.98615
phl,2011,11.94168
phl,2012,7.29637
phl,2013,7.12609
phl,2014,6.12287
phl,2015,6.828
phl,2016,7.79646
phl,2017,5.41163
phl,2018,4.56259
phl,2019,5.92944
phl,2020,6.12589
png,1976,4.12038
png,1977,3.60354
png,1978,3.89027
png,1979,4.44753
png,1980,5.62351
png,1981,6.91481
png,1982,10.36721
png,1983,10.26853
png,1984,12.47931
png,1985,11.97888
png,1986,9.77683
png,1987,12.11423
png,1988,18.11843
png,1989,14.70336
png,1990,18.17093
png,1991,12.61461
png,1992,8.50295
png,1993,8.68958
png,1994,11.34275
png,1995,9.49875
png,1996,8.26414
png,1997,10.48098
png,1998,8.04267
png,1999,7.34304
png,2000,7.15141
png,2001,6.87959
png,2002,7.59582
png,2003,6.98628
png,2004,6.17488
png,2005,4.16619
png,2006,3.44843
png,2007,4.04151
png,2008,3.11966
png,2009,1.79624
png,2010,1.37365
png,2011,1.33466
png,2012,1.40285
png,2013,1.44388
png,2014,1.03118
png,2015,1.01391
png,2016,1.17971
png,2017,1.30686
png,2018,1.70202
pry,1975,11.66651
pry,1976,9.8951
pry,1977,7.9076
pry,1978,9.30357
pry,1979,10.60502
pry,1980,12.74781
pry,1981,10.91609
pry,1982,13.23629
pry,1983,16.60301
pry,1984,18.29678
pry,1985,23.06079
pry,1986,25.34594
pry,1987,27.60304
pry,1988,24.86396
pry,1989,8.87674
pry,1990,7.61278
pry,1991,9.61229
pry,1992,24.39322
pry,1993,7.9135
pry,1994,5.76235
pry,1995,4.38391
pry,1996,3.6636
pry,1997,3.77275
pry,1998,3.4636
pry,1999,5.08036
pry,2000,5.37583
pry,2001,6.45885
pry,2002,5.84752
pry,2003,5.90902
pry,2004,7.97829
pry,2005,6.10981
pry,2006,5.04567
pry,2007,3.89143
pry,2008,3.25043
pry,2009,4.29661
pry,2010,2.73881
pry,2011,2.33044
pry,2012,2.43325
pry,2013,1.91156
pry,2014,1.96862
pry,2015,2.68541
pry,2016,3.21437
pry,2017,2.95265
pry,2018,3.18219
pry,2019,3.98918
pry,2020,4.82032
rou,1976,0.0228
rou,1977,0.22558
rou,1978,0.32898
rou,1979,0.56766
rou,1980,9.5077
rou,1981,12.04227
rou,1982,21.3744
rou,1983,13.45784
rou,1984,13.59147
rou,1985,15.91001
rou,1986,15.39667
rou,1987,18.36429
rou,1988,30.30207
rou,1989,15.04085
rou,1991,0.33414
rou,1992,1.88864
rou,1993,3.36363
rou,1994,5.40311
rou,1995,4.17754
rou,1996,20.85752
rou,1997,18.89423
rou,1998,19.53473
rou,1999,19.3435
rou,2000,11.64002
rou,2001,12.40871
rou,2002,11.30672
rou,2003,9.8246
rou,2004,8.0049
rou,2005,9.2697
rou,2006,6.63293
rou,2007,4.92688
rou,2008,5.7359
rou,2009,4.52342
rou,2010,4.97379
rou,2011,2.8689
rou,2012,4.73552
rou,2013,3.08147
rou,2014,2.92069
rou,2015,7.70418
rou,2016,4.7784
rou,2017,3.75686
rou,2018,5.55319
rou,2019,4.52271
rou,2020,4.4207
rus,1994,4.22105
rus,1995,6.10717
rus,1996,5.95894
rus,1997,5.7052
rus,1998,7.90891
rus,1999,5.0199
rus,2000,4.08861
rus,2001,7.88031
rus,2002,6.36394
rus,2003,6.70886
rus,2004,4.85267
rus,2005,9.66346
rus,2006,9.87756
rus,2007,3.70076
rus,2008,5.63049
rus,2009,5.75951
rus,2010,6.60727
rus,2011,3.88377
rus,2012,2.58457
rus,2013,3.53019
rus,2014,8.36781
rus,2015,10.95822
rus,2016,14.0279
rus,2017,5.92692
rus,2018,11.0389
rus,2019,7.52198
rus,2020,11.2759
rwa,2010,1.93812
rwa,2011,1.88101
rwa,2012,1.8205
rwa,2013,2.84519
rwa,2014,3.93287
rwa,2015,3.87356
rwa,2016,4.24347
rwa,2017,3.80812
rwa,2018,3.89442
rwa,2019,3.84164
rwa,2020,5.84026
sdn,1977,10.31773
sdn,1978,13.71979
sdn,1979,10.10483
sdn,1980,9.92673
sdn,1981,11.67667
sdn,1982,12.5761
sdn,1983,9.6066
sdn,1984,8.10391
sdn,1985,10.73415
sdn,1986,35.69274
sdn,1987,13.68546
sdn,1988,13.07952
sdn,1989,6.8665
sdn,1990,4.54492
sdn,1991,5.79746
sdn,1992,6.72925
sdn,1993,4.5764
sdn,1994,0.48721
sdn,1995,2.48005
sdn,1996,0.03837
sdn,1997,0.04651
sdn,1998,0.47522
sdn,1999,1.40479
sdn,2000,10.06039
sdn,2001,10.40663
sdn,2002,5.59966
sdn,2003,9.52711
sdn,2004,7.37713
sdn,2005,7.1402
sdn,2006,4.35453
sdn,2007,3.19998
sdn,2008,2.37159
sdn,2009,5.56568
sdn,2010,4.10693
sdn,2011,4.71123
sdn,2012,6.88343
sdn,2013,4.73055
sdn,2014,4.10198
sdn,2015,10.46794
sdn,2016,6.08829
sdn,2017,3.83429
sdn,2018,4.07148
sdn,2019,3.43581
sdn,2020,2.76539
sen,1974,5.57591
sen,1975,5.67833
sen,1976,6.08477
sen,1977,6.59239
sen,1978,14.93078
sen,1979,16.15817
sen,1980,26.33074
sen,1981,12.524
sen,1982,7.20537
sen,1983,7.09439
sen,1984,11.02261
sen,1985,11.42304
sen,1986,17.91803
sen,1987,23.97861
sen,1988,23.38364
sen,1989,21.52398
sen,1990,13.72312
sen,1991,15.87825
sen,1992,9.0731
sen,1993,6.25407
sen,1994,13.89904
sen,1995,13.73933
sen,1996,16.07213
sen,1997,12.56977
sen,1998,15.55484
sen,1999,11.91926
sen,2000,13.06983
sen,2001,10.927
sen,2002,11.18584
sen,2003,9.7726
sen,2004,11.9085
sen,2005,4.98538
sen,2006,6.12167
sen,2007,3.45526
sen,2008,3.24693
sen,2009,4.18167
sen,2010,4.32947
sen,2011,6.08066
sen,2012,5.41619
sen,2013,5.61427
sen,2014,6.17624
sen,2015,5.55595
sen,2016,6.58555
sen,2017,9.88628
sen,2018,11.47044
slb,1978,0.03603
slb,1979,0.03347
slb,1980,0.0533
slb,1981,0.12777
slb,1982,0.13205
slb,1983,0.19645
slb,1984,1.62491
slb,1985,3.12337
slb,1986,3.22881
slb,1987,3.71687
slb,1988,6.07481
slb,1989,8.82679
slb,1990,10.341
slb,1991,9.7097
slb,1992,4.84438
slb,1993,5.66171
slb,1994,4.19664
slb,1995,1.28227
slb,1996,2.13709
slb,1997,0.46155
slb,1998,3.25757
slb,1999,2.53189
slb,2000,2.77211
slb,2001,1.77066
slb,2002,2.80407
slb,2003,5.58117
slb,2004,3.77926
slb,2005,4.79392
slb,2006,2.32729
slb,2007,4.92729
slb,2008,5.39586
slb,2009,3.50435
slb,2010,3.08551
slb,2011,1.45978
slb,2012,1.23498
slb,2013,1.28607
slb,2014,1.27232
slb,2015,1.11695
slb,2016,1.2764
slb,2017,0.98102
slb,2018,0.8194
slb,2019,0.97084
slb,2020,1.29834
sle,1977,10.51324
sle,1978,17.80417
sle,1979,18.33222
sle,1980,20.74507
sle,1981,30.10889
sle,1982,20.36421
sle,1983,17.8772
sle,1984,15.86125
sle,1985,9.67479
sle,1986,9.21665
sle,1987,7.4858
sle,1988,11.14503
sle,1989,3.22936
sle,1990,7.82235
sle,1991,3.27102
sle,1992,12.78903
sle,1993,11.90706
sle,1994,18.49466
sle,1995,59.87926
sle,1996,54.62067
sle,1997,28.99767
sle,1998,42.43783
sle,1999,43.95015
sle,2000,29.64538
sle,2001,20.29111
sle,2002,11.28731
sle,2003,8.747
sle,2004,8.76588
sle,2005,5.18814
sle,2006,5.76379
sle,2007,2.51733
sle,2008,1.52819
sle,2009,1.86312
sle,2010,2.0637
sle,2011,2.3795
sle,2012,1.07898
sle,2013,0.9614
sle,2014,1.48468
sle,2015,2.73326
sle,2016,4.03276
sle,2017,4.23908
sle,2018,3.5937
sle,2019,4.03229
sle,2020,6.13847
slv,1976,4.46077
slv,1977,6.62038
slv,1978,3.71447
slv,1979,2.87182
slv,1980,3.70282
slv,1981,5.45873
slv,1982,8.46293
slv,1983,17.43434
slv,1984,21.80615
slv,1985,22.04473
slv,1986,18.60824
slv,1987,21.12702
slv,1988,17.96822
slv,1989,15.10271
slv,1990,18.55992
slv,1991,25.64012
slv,1992,22.73461
slv,1993,25.04535
slv,1994,24.97469
slv,1995,16.30089
slv,1996,16.72469
slv,1997,10.6999
slv,1998,16.22013
slv,1999,10.87074
slv,2000,9.94841
slv,2001,11.86558
slv,2002,14.19312
slv,2003,17.44399
slv,2004,19.31903
slv,2005,15.01053
slv,2006,20.48092
slv,2007,15.36455
slv,2008,14.43057
slv,2009,21.75839
slv,2010,16.62239
slv,2011,16.92818
slv,2012,13.94099
slv,2013,12.65037
slv,2014,12.99447
slv,2015,12.78104
slv,2016,13.84367
slv,2017,13.28943
slv,2018,13.16083
slv,2019,22.63441
slv,2020,16.20699
srb,2007,5.05229
srb,2008,3.57798
srb,2009,4.24641
srb,2010,5.09973
srb,2011,4.91979
srb,2012,6.75037
srb,2013,9.13321
srb,2014,7.71429
srb,2015,7.80752
srb,2016,8.11778
srb,2017,12.31715
srb,2018,11.89362
srb,2019,12.1538
srb,2020,10.32361
stp,1979,0.00637
stp,1980,4.74904
stp,1981,12.12977
stp,1982,17.4563
stp,1983,23.67538
stp,1984,21.08494
stp,1985,29.79571
stp,1986,9.85094
stp,1987,36.82338
stp,1988,18.75979
stp,1989,54.36791
stp,1990,28.64465
stp,1997,25.64824
stp,1998,29.12373
stp,1999,24.35535
stp,2000,20.24646
stp,2001,23.79536
stp,2002,22.16461
stp,2003,26.05811
stp,2004,39.90438
stp,2005,36.12922
stp,2006,28.77181
stp,2007,26.60188
stp,2008,10.56394
stp,2009,9.66197
stp,2010,5.55275
stp,2011,4.61966
stp,2012,33.09131
stp,2013,9.67839
stp,2014,12.70777
stp,2015,1.80925
stp,2016,1.72586
stp,2017,3.44391
stp,2018,4.05116
stp,2019,10.81458
stp,2020,3.11475
swz,1974,2.11447
swz,1975,1.42401
swz,1976,0.83563
swz,1977,0.9315
swz,1978,1.57357
swz,1979,2.39675
swz,1980,3.55002
swz,1981,3.75314
swz,1982,4.99221
swz,1983,4.94876
swz,1984,5.41112
swz,1985,8.5366
swz,1986,7.30917
swz,1987,7.54
swz,1988,4.97611
swz,1989,4.0092
swz,1990,5.29908
swz,1991,2.97545
swz,1992,2.28485
swz,1993,2.23541
swz,1994,2.2073
swz,1995,1.50196
swz,1996,2.57718
swz,1997,1.68478
swz,1998,2.1127
swz,1999,2.86391
swz,2000,2.15543
swz,2001,1.96636
swz,2002,1.61277
swz,2003,1.63263
swz,2004,2.18059
swz,2005,1.70035
swz,2006,1.93167
swz,2007,2.13431
swz,2008,2.89075
swz,2009,2.6672
swz,2010,2.25398
swz,2011,2.71717
swz,2012,2.35892
swz,2013,1.84334
swz,2014,1.67206
swz,2015,1.75021
swz,2016,2.19575
swz,2017,2.11695
swz,2018,2.24772
swz,2019,2.52578
swz,2020,3.25951
syr,2008,3.37526
syr,2009,3.85814
syr,2010,3.11249
tcd,1977,2.60595
tcd,1978,2.61255
tcd,1979,2.16371
tcd,1980,3.7424
tcd,1981,0.69695
tcd,1982,1.94348
tcd,1983,0.33532
tcd,1984,2.26005
tcd,1985,12.50504
tcd,1986,3.41076
tcd,1987,3.01477
tcd,1988,2.95062
tcd,1989,2.54881
tcd,1990,2.28665
tcd,1991,3.54858
tcd,1992,3.55274
tcd,1993,5.29683
tcd,1994,6.65809
tgo,1974,3.62317
tgo,1975,9.45884
tgo,1976,12.16477
tgo,1977,24.24519
tgo,1978,15.62354
tgo,1979,8.14981
tgo,1980,6.6374
tgo,1981,14.44417
tgo,1982,15.62841
tgo,1983,13.81817
tgo,1984,19.38628
tgo,1985,22.93965
tgo,1986,25.72356
tgo,1987,11.42789
tgo,1988,16.66081
tgo,1989,10.166
tgo,1990,8.63013
tgo,1991,5.82867
tgo,1992,3.33075
tgo,1993,3.45216
tgo,1994,2.96306
tgo,1995,2.96695
tgo,1996,7.24187
tgo,1997,7.60977
tgo,1998,4.76739
tgo,1999,5.52472
tgo,2000,3.18519
tgo,2001,4.09421
tgo,2002,0.46262
tgo,2003,0.44051
tgo,2004,0.54847
tgo,2005,0.96684
tgo,2006,1.95795
tgo,2007,0.54414
tgo,2008,15.66275
tgo,2009,4.14252
tgo,2010,2.56245
tgo,2011,0.71143
tgo,2012,1.12438
tgo,2013,2.14348
tgo,2014,2.21662
tgo,2015,2.34228
tgo,2016,3.50732
tgo,2017,4.00223
tgo,2018,4.26646
tgo,2019,4.56112
tgo,2020,4.28482
tha,1975,2.41901
tha,1976,2.39907
tha,1977,2.92618
tha,1978,3.65619
tha,1979,4.70227
tha,1980,5.14035
tha,1981,6.85364
tha,1982,8.56689
tha,1983,10.22883
tha,1984,11.96084
tha,1985,14.47345
tha,1986,15.81
tha,1987,12.22084
tha,1988,12.22226
tha,1989,8.85534
tha,1990,10.45498
tha,1991,4.83827
tha,1992,4.88441
tha,1993,4.35741
tha,1994,4.53379
tha,1995,3.7421
tha,1996,2.91699
tha,1997,2.6419
tha,1998,3.30309
tha,1999,5.49918
tha,2000,5.3538
tha,2001,6.42556
tha,2002,8.97629
tha,2003,7.5423
tha,2004,4.18312
tha,2005,2.36458
tha,2006,2.02686
tha,2007,1.09394
tha,2008,1.12969
tha,2009,0.55347
tha,2010,0.43028
tha,2011,0.52866
tha,2012,0.36964
tha,2013,0.51557
tha,2014,0.2432
tha,2015,0.50258
tha,2016,0.27898
tha,2017,0.25067
tha,2018,0.47656
tha,2019,0.58656
tha,2020,0.50792
