geo,time,ms_mil_xpnd_cn
gha,2012,605660000
gha,2013,498277000
gha,2014,769600000
gha,2015,721100000
gha,2016,639926000
gha,2017,821772600
gha,2018,1005613000
gha,2019,1225864000
gin,1965,259000000
gin,1966,343000000
gin,1968,350000000
gin,1969,363000000
gin,1970,372000000
gin,1971,648000000
gin,1972,721000000
gin,1973,747000000
gin,1978,1681000000
gin,1979,1357000000
gin,1980,1144000000
gin,1981,1100000000
gin,1982,1169000000
gin,1991,54100000000
gin,1992,50200000000
gin,1993,42000000000
gin,1994,44800000000
gin,1997,48600000000
gin,1998,55700000000
gin,1999,76600000000
gin,2000,80300000000
gin,2001,171100000000
gin,2002,193800000000
gin,2003,167000000000
gin,2004,181800000000
gin,2012,1180000000000
gin,2013,1359600000000
gin,2014,1381400000000
gin,2015,1657400000000
gin,2016,1450800000000
gin,2017,1656100000000
gin,2018,1784500000000
gin,2019,1794100000000
gmb,1983,1920000
gmb,1984,3035000
gmb,1985,4845000
gmb,1986,7250000
gmb,1987,9850000
gmb,1988,14500000
gmb,1989,20650000
gmb,1990,27300000
gmb,1991,34900000
gmb,1992,31150000
gmb,1993,23300000
gmb,1994,22200000
gmb,1995,27550000
gmb,1996,38500000
gmb,1997,42600000
gmb,1998,43100000
gmb,1999,40100000
gmb,2000,42500000
gmb,2001,38500000
gmb,2002,45000000
gmb,2003,57000000
gmb,2004,58000000
gmb,2005,85300000
gmb,2006,78200000
gmb,2007,113100000
gmb,2008,380900000
gmb,2009,189050000
gmb,2012,358400000
gmb,2013,373200000
gmb,2014,609300000
gmb,2015,591000000
gmb,2018,552660000
gmb,2019,727560000
gnb,1982,5770000
gnb,1983,11700000
gnb,1984,10400000
gnb,1985,11400000
gnb,1986,19200000
gnb,1987,33400000
gnb,1989,123500000
gnb,1994,400000000
gnb,1995,615000000
gnb,1996,770000000
gnb,1997,1061000000
gnb,1998,1711000000
gnb,2000,6786100000
gnb,2001,4532500000
gnb,2002,4435000000
gnb,2003,4362000000
gnb,2005,6391000000
gnb,2009,6490000000
gnb,2010,8484000000
gnb,2011,8267000000
gnb,2012,12503700000
gnb,2013,10726000000
gnb,2014,10615500000
gnb,2015,10076500000
gnb,2016,9330300000
gnb,2017,11169300000
gnq,1994,1321000000
gnq,1995,1721000000
gnq,2007,94087000000
gnq,2008,131097000000
gnq,2009,175619000000
gnq,2014,82340000000
gnq,2015,81184000000
gnq,2016,82567000000
gnq,2017,79980000000
gnq,2018,83083000000
grc,1960,14996000
grc,1961,14770000
grc,1962,14970000
grc,1963,15803000
grc,1964,16570000
grc,1965,18460000
grc,1966,21040000
grc,1967,27560000
grc,1968,32291000
grc,1969,37453000
grc,1970,41696000
grc,1971,45429000
grc,1972,50509000
grc,1973,58668000
grc,1974,92440200
grc,1975,134810000
grc,1976,167170000
grc,1977,198790000
grc,1978,228499000
grc,1979,263510000
grc,1980,284600000
grc,1981,419266000
grc,1982,517300000
grc,1983,567400000
grc,1984,659690000
grc,1985,781120000
grc,1986,821120000
grc,1987,953560000
grc,1988,1144690000
grc,1989,1220330000
grc,1990,1485530000
grc,1991,1683270000
grc,1992,2026830000
grc,1993,2263510000
grc,1994,2554000000
grc,1995,2841760000
grc,1996,3258820000
grc,1997,3664960000
grc,1998,4184030000
grc,1999,4495930000
grc,2000,4894720000
grc,2001,4948450000
grc,2002,5030300000
grc,2003,4461700000
grc,2004,5047600000
grc,2005,5651700000
grc,2006,6064000000
grc,2007,6234600000
grc,2008,7218700000
grc,2009,7660100000
grc,2010,6163900000
grc,2011,5128000000
grc,2012,4603600000
grc,2013,4259252000
grc,2014,4169100000
grc,2015,4344500000
grc,2016,4488200000
grc,2017,4534900000
grc,2018,4877600000
grc,2019,4887200000
gtm,1960,12084076.43312
gtm,1961,12084076.43312
gtm,1962,11954140.12739
gtm,1963,14812738.8535
gtm,1964,12993630.57325
gtm,1965,18580891.71975
gtm,1966,19100636.94268
gtm,1967,21179617.83439
gtm,1968,20400000
gtm,1969,17600000
gtm,1970,32300000
gtm,1971,22200000
gtm,1972,24000000
gtm,1973,23400000
gtm,1974,28400000
gtm,1975,44900000
gtm,1976,55500000
gtm,1977,75200000
gtm,1978,71700000
gtm,1979,90200000
gtm,1980,103760000
gtm,1981,162640000
gtm,1982,176590000
gtm,1983,184250000
gtm,1984,207480000
gtm,1985,224420000
gtm,1986,264100000
gtm,1987,310070000
gtm,1988,384000000
gtm,1989,427000000
gtm,1990,593000000
gtm,1991,600000000
gtm,1992,795000000
gtm,1993,814000000
gtm,1994,880000000
gtm,1995,920059538.57604
gtm,1996,855222029.27313
gtm,1997,801300000
gtm,1998,894000000
gtm,1999,914000000
gtm,2000,1225400000
gtm,2001,1546300000
gtm,2002,1238700000
gtm,2003,1419600000
gtm,2004,913000000
gtm,2005,797500000
gtm,2006,992500000
gtm,2007,1043000000
gtm,2008,1258700000
gtm,2009,1203100000
gtm,2010,1368200000
gtm,2011,1537100000
gtm,2012,1757600000
gtm,2013,1962300000
gtm,2014,1899600000
gtm,2015,1932500000
gtm,2016,2211300000
gtm,2017,2021000000
gtm,2018,2053800000
gtm,2019,2651500000
guy,1973,10600000
guy,1974,24800000
guy,1975,76400000
guy,1976,86700000
guy,1977,61900000
guy,1978,44200000
guy,1979,43800000
guy,1980,55800000
guy,1981,63000000
guy,1982,74130000
guy,1983,66300000
guy,1984,79470000
guy,1985,165700000
guy,1986,118900000
guy,1987,103600000
guy,1989,163600000
guy,1990,141898000
guy,1991,227130000
guy,1992,453176000
guy,1993,562241000
guy,1994,758597000
guy,1995,808139000
guy,1996,780252000
guy,2000,2296000000
guy,2001,2692000000
guy,2002,3175000000
guy,2003,3169000000
guy,2004,4389000000
guy,2005,3699000000
guy,2006,3839000000
guy,2007,5053000000
guy,2008,6215000000
guy,2009,6333800000
guy,2010,6328000000
guy,2011,6613600000
guy,2012,6854700000
guy,2013,7222369000
guy,2014,8109523000
guy,2015,9587900000
guy,2016,10683500000
guy,2017,12289000000
guy,2018,12937400000
guy,2019,14150900000
hnd,1960,7840000
hnd,1961,7660000
hnd,1962,7660000
hnd,1963,7640000
hnd,1964,11700000
hnd,1965,12500000
hnd,1966,13000000
hnd,1967,13600000
hnd,1968,14100000
hnd,1969,14400000
hnd,1970,19800000
hnd,1971,22800000
hnd,1972,30900000
hnd,1973,31900000
hnd,1974,33800000
hnd,1975,42800000
hnd,1976,47400000
hnd,1977,63600000
hnd,1978,86200000
hnd,1979,99100000
hnd,1980,114000000
hnd,1981,121000000
hnd,1982,134000000
hnd,1983,140000000
hnd,1984,162000000
hnd,1985,188000000
hnd,1986,211000000
hnd,1987,245000000
hnd,1988,264000000
hnd,1989,276000000
hnd,1990,276000000
hnd,1991,252000000
hnd,1993,262700000
hnd,2000,778500000
hnd,2001,974100000
hnd,2002,1045200000
hnd,2003,1425700000
hnd,2004,1102600000
hnd,2005,1178700000
hnd,2006,1428400000
hnd,2007,1812500000
hnd,2008,2503400000
hnd,2009,2962800000
hnd,2010,3215700000
hnd,2011,3790200000
hnd,2012,4141122000
hnd,2013,6029594000
hnd,2014,6421200000
hnd,2015,7694640000
hnd,2016,8255620000
hnd,2017,9356100000
hnd,2018,9211200000
hnd,2019,9902412727.27273
hrv,1992,205900000
hrv,1993,4183800000
hrv,1994,9748100000
hrv,1995,10777400000
hrv,1996,10535200000
hrv,1997,11071700000
hrv,1998,9082100000
hrv,1999,7367400000
hrv,2000,5461400000
hrv,2001,5250700000
hrv,2002,5775300000
hrv,2003,4756500000
hrv,2004,4410300000
hrv,2005,4754400000
hrv,2006,4958800000
hrv,2007,5251100000
hrv,2008,6395600000
hrv,2009,5966100000
hrv,2010,5585300000
hrv,2011,5912800000
hrv,2012,5588900000
hrv,2013,5459300000
hrv,2014,6113000000
hrv,2015,6057000000
hrv,2016,5696000000
hrv,2017,6120000000
hrv,2018,6068000000
hrv,2019,6683000000
hti,1988,9862000
hti,1989,11157750
hti,1990,13352000
hti,1991,15829000
hti,1992,17090250
hti,1993,21152500
hti,1994,24063500
hti,1995,37455000
hti,2013,2242500
hti,2014,2427500
hti,2015,3760000
hti,2016,4072500
hti,2017,4862500
hti,2018,5409850
hti,2019,9572450
hun,1960,4220000000
hun,1961,4860000000
hun,1962,6810000000
hun,1963,8240000000
hun,1964,8180000000
hun,1965,6710000000
hun,1966,6900000000
hun,1967,7400000000
hun,1968,9010000000
hun,1969,10400000000
hun,1970,13400000000
hun,1971,13500000000
hun,1972,12800000000
hun,1973,12900000000
hun,1974,14400000000
hun,1975,16100000000
hun,1976,15900000000
hun,1977,17200000000
hun,1978,20400000000
hun,1979,22100000000
hun,1980,24100000000
hun,1981,26000000000
hun,1982,27500000000
hun,1983,29900000000
hun,1984,30800000000
hun,1985,51400000000
hun,1986,35100000000
hun,1987,38700000000
hun,1988,51800000000
hun,1989,48000000000
hun,1990,53560000000
hun,1991,54000000000
hun,1992,64140000000
hun,1993,67650000000
hun,1994,79620000000
hun,1995,76940000000
hun,1996,89340000000
hun,1997,130000000000
hun,1998,132600000000
hun,1999,166700000000
hun,2000,202000000000
hun,2001,242100000000
hun,2002,278300000000
hun,2003,314380000000
hun,2004,310731000000
hun,2005,318552000000
hun,2006,296665000000
hun,2007,326205000000
hun,2008,321486000000
hun,2009,298620000000
hun,2010,280895000000
hun,2011,295967000000
hun,2012,297650000000
hun,2013,286341000000
hun,2014,281401936000
hun,2015,316338000000
hun,2016,362798000000
hun,2017,402793000000
hun,2018,484031000000
hun,2019,553383000000
idn,1974,289750000000
idn,1975,441500000000
idn,1976,529250000000
idn,1977,609500000000
idn,1978,719500000000
idn,1979,967250000000
idn,1980,1325750000000
idn,1981,1676750000000
idn,1982,1813000000000
idn,1983,1861500000000
idn,1984,2054250000000
idn,1985,2136000000000
idn,1986,2224750000000
idn,1987,2215250000000
idn,1988,2287000000000
idn,1989,2495000000000
idn,1990,2974250000000
idn,1991,3309750000000
idn,1992,3831750000000
idn,1993,4035000000000
idn,1994,4839500000000
idn,1995,5573750000000
idn,1996,6733750000000
idn,1997,9401250000000
idn,1998,9740250000000
idn,1999,8916750000000
idn,2000,9512750000000
idn,2001,9430000000000
idn,2002,12755000000000
idn,2003,18310000000000
idn,2004,21712000000000
idn,2005,20829000000000
idn,2006,23923000000000
idn,2007,30611000000000
idn,2008,31349000000000
idn,2009,34333000000000
idn,2010,42392000000000
idn,2011,51202000000000
idn,2012,61305000000000
idn,2013,87707000000000
idn,2014,82217000000000
idn,2015,101693000000000
idn,2016,98249000000000
idn,2017,117578000000000
idn,2018,107578000000000
idn,2019,108429000000000
ind,1960,3246500000
ind,1961,3563750000
ind,1962,5073500000
ind,1963,8549750000
ind,1964,9460250000
ind,1965,10123750000
ind,1966,10563500000
ind,1967,11158000000
ind,1968,11901500000
ind,1969,12685750000
ind,1970,13747250000
ind,1971,16896250000
ind,1972,18965250000
ind,1973,19586750000
ind,1974,23457500000
ind,1975,27838500000
ind,1976,29523750000
ind,1977,30384750000
ind,1978,32573250000
ind,1979,37295250000
ind,1980,42623500000
ind,1981,50903500000
ind,1982,59587250000
ind,1983,68983250000
ind,1984,79046000000
ind,1985,93594250000
ind,1986,120299000000
ind,1987,140987500000
ind,1988,157909250000
ind,1989,171824750000
ind,1990,184435000000
ind,1991,196095750000
ind,1992,209502000000
ind,1993,251677750000
ind,1994,278615750000
ind,1995,316309000000
ind,1996,350954250000
ind,1997,416327750000
ind,1998,491837250000
ind,1999,598279000000
ind,2000,642103750000
ind,2001,688951750000
ind,2002,716985750000
ind,2003,760891000000
ind,2004,917141000000
ind,2005,1017489000000
ind,2006,1085190000000
ind,2007,1168292500000
ind,2008,1435775000000
ind,2009,1874357500000
ind,2010,2107522500000
ind,2011,2316435000000
ind,2012,2523140000000
ind,2013,2777742500000
ind,2014,3107262575000
ind,2015,3290705025000
ind,2016,3805752500000
ind,2017,4209430000000
ind,2018,4529307750000
ind,2019,5005705000000
irl,1960,11700000
irl,1961,12500000
irl,1962,13225000
irl,1963,13700000
irl,1964,16350000
irl,1965,17725000
irl,1966,17375000
irl,1967,18250000
irl,1968,19650000
irl,1969,22025000
irl,1970,26975000
irl,1971,33125000
irl,1972,42725000
irl,1973,50950000
irl,1974,60400000
irl,1975,88600000
irl,1976,108000000
irl,1977,125000000
irl,1978,144000000
irl,1979,180000000
irl,1980,224000000
irl,1981,258000000
irl,1982,306000000
irl,1983,317000000
irl,1984,333000000
irl,1985,362000000
irl,1986,386000000
irl,1987,372000000
irl,1988,378000000
irl,1989,389000000
irl,1990,456000000
irl,1991,493000000
irl,1992,503000000
irl,1993,514000000
irl,1994,538000000
irl,1995,556000000
irl,1996,596000000
irl,1997,641000000
irl,1998,662000000
irl,1999,696000000
irl,2000,754000000
irl,2001,858000000
irl,2002,862000000
irl,2003,855200000
irl,2004,887400000
irl,2005,920700000
irl,2006,948900000
irl,2007,1002600000
irl,2008,1080600000
irl,2009,1019100000
irl,2010,962100000
irl,2011,935400000
irl,2012,900900000
irl,2013,900600000
irl,2014,899000000
irl,2015,899000000
irl,2016,905700000
irl,2017,913600000
irl,2018,938000000
irl,2019,993900000
irn,1960,7475000000
irn,1961,8025000000
irn,1962,8325000000
irn,1963,9750000000
irn,1964,11775000000
irn,1965,15150000000
irn,1966,19400000000
irn,1967,25075000000
irn,1968,33125000000
irn,1969,42875000000
irn,1970,46975000000
irn,1971,30475000000
irn,1972,28175000000
irn,1973,33125000000
irn,1974,262325000000
irn,1975,402650000000
irn,1976,504800000000
irn,1977,538075000000
irn,1978,572000000000
irn,1979,352050000000
irn,1980,344350000000
irn,1981,636350000000
irn,1982,811500000000
irn,1983,911400000000
irn,1984,893950000000
irn,1985,975150000000
irn,1986,925050000000
irn,1987,1091075000000
irn,1988,1297775000000
irn,1989,1174350000000
irn,1990,1122200000000
irn,1991,1185075000000
irn,1992,1293925000000
irn,1993,1836550000000
irn,1994,2979375000000
irn,1995,4373925000000
irn,1996,6218950000000
irn,1997,8140375000000
irn,1998,9602200000000
irn,1999,11661275000000
irn,2000,14697250000000
irn,2001,18205750000000
irn,2002,22405750000000
irn,2003,30457250000000
irn,2004,45168500000000
irn,2005,60925750000000
irn,2006,80259250000000
irn,2007,86601500000000
irn,2008,104486500000000
irn,2009,124138500000000
irn,2010,139060000000000
irn,2011,151576000000000
irn,2012,200822250000000
irn,2013,220921000000000
irn,2014,256851500000000
irn,2015,307196000000000
irn,2016,378224000000000
irn,2017,459787750000000
irn,2018,459062000000000
irn,2019,531378000000000
irq,1960,42402500
irq,1961,44815000
irq,1962,48237500
irq,1963,58292500
irq,1964,66142500
irq,1965,80622500
irq,1966,83927500
irq,1967,83765000
irq,1968,104085000
irq,1969,134285000
irq,1970,143232500
irq,1971,150780000
irq,1972,153327500
irq,1973,199370000
irq,1974,422075000
irq,1975,469600000
irq,1976,520100000
irq,1977,592900000
irq,1978,586500000
irq,1979,700400000
irq,1980,879000000
irq,1981,1206800000
irq,2004,892000000000
irq,2005,1649050000000
irq,2006,1813850000000
irq,2007,2496530000000
irq,2008,3718000000000
irq,2009,3787500000000
irq,2010,4390900000000
irq,2011,5006000000000
irq,2012,4829187000000
irq,2013,9071700000000
irq,2014,8072969000000
irq,2015,11211339000000
irq,2016,7056758000000
irq,2017,8781000000000
irq,2018,7487000000000
irq,2019,9056300000000
isl,1960,0
isl,1961,0
isl,1962,0
isl,1963,0
isl,1964,0
isl,1965,0
isl,1966,0
isl,1967,0
isl,1968,0
isl,1969,0
isl,1970,0
isl,1971,0
isl,1972,0
isl,1973,0
isl,1974,0
isl,1975,0
isl,1976,0
isl,1977,0
isl,1978,0
isl,1979,0
isl,1980,0
isl,1981,0
isl,1982,0
isl,1983,0
isl,1984,0
isl,1985,0
isl,1986,0
isl,1987,0
isl,1988,0
isl,1989,0
isl,1990,0
isl,1991,0
isl,1992,0
isl,1993,0
isl,1994,0
isl,1995,0
isl,1996,0
isl,1997,0
isl,1998,0
isl,1999,0
isl,2000,0
isl,2001,0
isl,2002,0
isl,2003,0
isl,2004,0
isl,2005,0
isl,2006,0
isl,2007,0
isl,2008,0
isl,2009,0
isl,2010,0
isl,2011,0
isl,2012,0
isl,2013,0
isl,2014,0
isl,2015,0
isl,2016,0
isl,2017,0
isl,2018,0
isl,2019,0
isr,1960,34250
isr,1961,43525
isr,1962,61075
isr,1963,77775
isr,1964,83575
isr,1965,94175
isr,1966,112650
isr,1967,186700
isr,1968,241500
isr,1969,305200
isr,1970,440875
isr,1971,533675
isr,1972,610825
isr,1973,1079925
isr,1974,1547175
isr,1975,2381325
isr,1976,2891775
isr,1977,3322250
isr,1978,5435500
isr,1979,8624250
isr,1980,21116250
isr,1981,53725000
isr,1982,109650000
isr,1983,239775000
isr,1984,1235675000
isr,1985,4720725000
isr,1986,6526000000
isr,1987,9560750000
isr,1988,11191830431.2527
isr,1989,10637492157.3173
isr,1990,13163170117.8925
isr,1991,21281531251.33689
isr,1992,17984207121.4136
isr,1993,21941063185.46149
isr,1994,23402522193.965
isr,1995,23927624576.98389
isr,1996,27127243253.1164
isr,1997,29597829025.30709
isr,1998,30764109493.849
isr,1999,31679637984.1748
isr,2000,33954143970.3951
isr,2001,35766000000
isr,2002,37815000000
isr,2003,37459000000
isr,2004,38568000000
isr,2005,40039000000
isr,2006,41507000000
isr,2007,46759000000
isr,2008,49528000000
isr,2009,50154000000
isr,2010,51879000000
isr,2011,54256000000
isr,2012,56299000000
isr,2013,58945000000
isr,2014,63723000000
isr,2015,64198000000
isr,2016,67190000000
isr,2017,70301000000
isr,2018,70947000000
isr,2019,72937000000
ita,1960,325262900
ita,1961,343091600
ita,1962,394448900
ita,1963,472327500
ita,1964,512153800
ita,1965,555173300
ita,1966,614779700
ita,1967,622585300
ita,1968,642720200
ita,1969,646800400
ita,1970,715542900
ita,1971,848415500
ita,1972,990779000
ita,1973,1095445000
ita,1974,1306551000
ita,1975,1421861000
ita,1976,1652481000
ita,1977,2076467000
ita,1978,2428606000
ita,1979,2962580000
ita,1980,3501255100
ita,1981,4337252600
ita,1982,5631829100
ita,1983,6596601260
ita,1984,7527880300
ita,1985,8139023300
ita,1986,9194464600
ita,1987,10477598800
ita,1988,11699352600
ita,1989,12525327000
ita,1990,12829922800
ita,1991,13830458800
ita,1992,14115363200
ita,1993,14825850200
ita,1994,15041657300
ita,1995,14458011300
ita,1996,16569337400
ita,1997,17728823800
ita,1998,18673390100
ita,1999,19726613900
ita,2000,21576363700
ita,2001,21813104000
ita,2002,22961769000
ita,2003,23767165000
ita,2004,24371212000
ita,2005,23912633000
ita,2006,23621697000
ita,2007,23367580000
ita,2008,25149740000
ita,2009,24513880000
ita,2010,24177160000
ita,2011,24334920000
ita,2012,23178380000
ita,2013,22562720000
ita,2014,20879120000
ita,2015,20000468000
ita,2016,22635960000
ita,2017,23571999400
ita,2018,23559360000
ita,2019,23929218000
jam,1976,24950000
jam,1977,27800000
jam,1981,80025000
jam,1982,95500000
jam,1983,96925000
jam,1984,99175000
jam,1985,104025000
jam,1986,128850000
jam,1987,138950000
jam,1988,169775000
jam,1989,235150000
jam,1990,277375000
jam,1991,386400000
jam,1992,1083550000
jam,1993,1111275000
jam,1994,1132150000
jam,1995,1240475000
jam,1996,1551275000
jam,1997,1942100000
jam,1998,1741250000
jam,1999,1762075000
jam,2000,1872725000
jam,2001,2133050000
jam,2002,2754775000
jam,2003,3166850000
jam,2004,3337275000
jam,2005,3695100000
jam,2006,4776000000
jam,2007,5778375000
jam,2008,9509175000
jam,2009,10090975000
jam,2010,10077375000
jam,2011,11478550000
jam,2012,12215275000
jam,2013,12874084250
jam,2014,13457494750
jam,2015,14478250000
jam,2016,16814350000
jam,2017,18446800000
jam,2018,27020150000
jam,2019,33652975000
jor,1960,20050000
jor,1961,19825000
jor,1962,21575000
jor,1963,22100000
jor,1964,22100000
jor,1965,22475000
jor,1966,27175000
jor,1967,37400000
jor,1968,45625000
jor,1969,44950000
jor,1970,39200000
jor,1971,38800000
jor,1972,46200000
jor,1973,49500000
jor,1974,52600000
jor,1975,57800000
jor,1976,97800000
jor,1977,86500000
jor,1978,93200000
jor,1979,120000000
jor,1980,124000000
jor,1981,145000000
jor,1982,164000000
jor,1983,176000000
jor,1984,176000000
jor,1985,198000000
jor,1986,219000000
jor,1987,219000000
jor,1988,220000000
jor,1989,220000000
jor,1990,214000000
jor,1991,295000000
jor,1992,250000000
jor,1993,271000000
jor,1994,285000000
jor,1995,210000000
jor,1996,296000000
jor,1997,315000000
jor,1998,352000000
jor,1999,363000000
jor,2000,375300000
jor,2001,375000000
jor,2002,370000000
jor,2003,433800000
jor,2004,416000000
jor,2005,428000000
jor,2006,497400000
jor,2007,732000000
jor,2008,964000000
jor,2009,1113500000
jor,2010,1106100000
jor,2011,1132300000
jor,2012,1045700000
jor,2013,1025900000
jor,2014,1099700000
jor,2015,1146600000
jor,2016,1256300000
jor,2017,1377200000
jor,2018,1390000000
jor,2019,1442800000
jpn,1960,173000000000
jpn,1961,177250000000
jpn,1962,193750000000
jpn,1963,226750000000
jpn,1964,258500000000
jpn,1965,295700000000
jpn,1966,335675000000
jpn,1967,374050000000
jpn,1968,420550000000
jpn,1969,480750000000
jpn,1970,567125000000
jpn,1971,665075000000
jpn,1972,778400000000
jpn,1973,916875000000
jpn,1974,1157275000000
jpn,1975,1345900000000
jpn,1976,1485250000000
jpn,1977,1653300000000
jpn,1978,1821825000000
jpn,1979,2010300000000
jpn,1980,2202050000000
jpn,1981,2393075000000
jpn,1982,2539075000000
jpn,1983,2714600000000
jpn,1984,2903725000000
jpn,1985,3121900000000
jpn,1986,3278950000000
jpn,1987,3419550000000
jpn,1988,3615950000000
jpn,1989,3858350000000
jpn,1990,4170075000000
jpn,1991,4416425000000
jpn,1992,4559325000000
jpn,1993,4598475000000
jpn,1994,4628550000000
jpn,1995,4699375000000
jpn,1996,4791400000000
jpn,1997,4916450000000
jpn,1998,4954625000000
jpn,1999,4912000000000
jpn,2000,4904350000000
jpn,2001,4953275000000
jpn,2002,4931975000000
jpn,2003,4925550000000
jpn,2004,4905450000000
jpn,2005,4882725000000
jpn,2006,4832525000000
jpn,2007,4772575000000
jpn,2008,4791875000000
jpn,2009,4815600000000
jpn,2010,4797650000000
jpn,2011,4849250000000
jpn,2012,4788350000000
jpn,2013,4784525000000
jpn,2014,4969177500000
jpn,2015,5096692250000
jpn,2016,5059960500000
jpn,2017,5087656000000
jpn,2018,5145840000000
jpn,2019,5190287750000
kaz,1993,300000000
kaz,1994,3800000000
kaz,1995,10830000000
kaz,1996,16272000000
kaz,1997,17860000000
kaz,1998,19000000000
kaz,1999,17200000000
kaz,2000,20400000000
kaz,2001,32500000000
kaz,2002,37700000000
kaz,2003,47500000000
kaz,2004,58011000000
kaz,2005,78663000000
kaz,2006,99992000000
kaz,2007,166646000000
kaz,2008,185358000000
kaz,2009,187600000000
kaz,2010,221300000000
kaz,2011,264500000000
kaz,2012,324700000000
kaz,2013,388100000000
kaz,2014,413300000000
kaz,2015,453700000000
kaz,2016,438500000000
kaz,2017,452375000000
kaz,2018,542100000000
kaz,2019,676500000000
ken,1963,13300000
ken,1964,42000000
ken,1965,70700000
ken,1966,93200000
ken,1967,114200000
ken,1968,116900000
ken,1969,112500000
ken,1970,121600000
ken,1971,157700000
ken,1972,212400000
ken,1973,262000000
ken,1974,333650000
ken,1975,397200000
ken,1976,635150000
ken,1977,1223000000
ken,1978,1851000000
ken,1979,2175500000
ken,1980,2016000000
ken,1981,2182000000
ken,1982,2662000000
ken,1983,2778000000
ken,1984,2522500000
ken,1985,2395500000
ken,1986,2941000000
ken,1987,4110500000
ken,1988,4453500000
ken,1989,4703000000
ken,1990,5647500000
ken,1991,5279000000
ken,1992,5027000000
ken,1993,6131000000
ken,1994,6576500000
ken,1995,7668000000
ken,1996,9755500000
ken,1997,10327100000
ken,1998,10380900000
ken,1999,10683800000
ken,2000,12613500000
ken,2001,15348500000
ken,2002,16844000000
ken,2003,18675500000
ken,2004,20570000000
ken,2005,23935500000
ken,2006,27096000000
ken,2007,33301000000
ken,2008,40122500000
ken,2009,44715000000
ken,2010,49287000000
ken,2011,57432000000
ken,2012,71011000000
ken,2013,74114000000
ken,2014,72012000000
ken,2015,82830000000
ken,2016,94721500000
ken,2017,104990000000
ken,2018,112773500000
ken,2019,117120500000
kgz,1992,6322687.5
kgz,1993,44179250
kgz,1994,131043125
kgz,1995,289080750
kgz,1996,362216500
kgz,1997,540994625
kgz,1998,543701000
kgz,1999,902372125
kgz,2000,1230479250
kgz,2001,1074575387.5
kgz,2002,1217237575
kgz,2003,1423073675
kgz,2004,1588212250
kgz,2005,1628918512.5
kgz,2006,1895499425
kgz,2007,1899757425
kgz,2008,2235597625
kgz,2009,2883745337.5
kgz,2010,3550190250
kgz,2011,3987912100
kgz,2012,5054386499.52066
kgz,2013,5764163636.71151
kgz,2014,6866168262.94013
kgz,2015,7542277978.7852
kgz,2016,8085196110.9683
kgz,2017,8360360583.1602
kgz,2018,8752930593.84682
kgz,2019,8657520616.67839
khm,1986,1700000000
khm,1987,1600000000
khm,1988,2500000000
khm,1989,4800000000
khm,1990,12400000000
khm,1991,31100000000
khm,1992,78900000000
khm,1993,120000000000
khm,1994,273000000000
khm,1995,301700000000
khm,1996,298000000000
khm,1997,304700000000
khm,1998,312000000000
khm,1999,335744000000
khm,2000,311200000000
khm,2001,277460000000
khm,2002,255000000000
khm,2003,268300000000
khm,2004,278000000000
khm,2005,290400000000
khm,2006,311360000000
khm,2007,320500000000
khm,2008,334999000000
khm,2009,565390000000
khm,2010,702472000000
khm,2011,779879000000
khm,2012,876394000000
khm,2013,980515000000
khm,2014,1122300000000
khm,2015,1322800000000
khm,2016,1551200000000
khm,2017,1879600000000
khm,2018,2198380000000
khm,2019,2452240000000
kor,1960,17400000000
kor,1961,19600000000
kor,1962,24200000000
kor,1963,24100000000
kor,1964,29400000000
kor,1965,35200000000
kor,1966,48000000000
kor,1967,59000000000
kor,1968,77100000000
kor,1969,100000000000
kor,1970,120000000000
kor,1971,160000000000
kor,1972,209000000000
kor,1973,217000000000
kor,1974,345000000000
kor,1975,499000000000
kor,1976,827000000000
kor,1977,1083000000000
kor,1978,1544000000000
kor,1979,1715000000000
kor,1980,2418000000000
kor,1981,3040000000000
kor,1982,3397000000000
kor,1983,3657000000000
kor,1984,3836000000000
kor,1985,4249000000000
kor,1986,4694000000000
kor,1987,4969000000000
kor,1988,5656000000000
kor,1989,6358000000000
kor,1990,7156000000000
kor,1991,8035000000000
kor,1992,9067000000000
kor,1993,9935000000000
kor,1994,10862000000000
kor,1995,12406000000000
kor,1996,13200000000000
kor,1997,14125200000000
kor,1998,14656200000000
kor,1999,14379000000000
kor,2000,15608500000000
kor,2001,16707800000000
kor,2002,17642500000000
kor,2003,18883500000000
kor,2004,20420900000000
kor,2005,22694000000000
kor,2006,24039000000000
kor,2007,25764700000000
kor,2008,28733100000000
kor,2009,31381400000000
kor,2010,32572200000000
kor,2011,34347800000000
kor,2012,35992700000000
kor,2013,37565640000000
kor,2014,39541100000000
kor,2015,41367300000000
kor,2016,42815830000000
kor,2017,44451230000000
kor,2018,47394900000000
kor,2019,51162700000000
kos,2008,633000
kos,2009,19599227
kos,2010,29128217
kos,2011,36664707
kos,2012,33770491
kos,2013,36601781
kos,2014,40381716
kos,2015,45070721
kos,2016,46962000
kos,2017,51036000
kos,2018,53667000
kos,2019,58688000
kwt,1970,24550000
kwt,1971,26150000
kwt,1972,29850000
kwt,1973,40500000
kwt,1974,112750000
kwt,1977,214500000
kwt,1978,203000000
kwt,1979,243500000
kwt,1980,257000000
kwt,1981,290500000
kwt,1982,370000000
kwt,1983,415500000
kwt,1984,434000000
kwt,1985,415000000
kwt,1986,376500000
kwt,1987,372500000
