geo,time,ny_adj_nnat_cd
civ,2009,3032424113.79074
civ,2010,3120829528.38598
civ,2011,2669140627.47496
civ,2012,3332694240.49824
civ,2013,4753755235.3315
civ,2014,6733475306.02753
civ,2015,9109777000.82458
civ,2016,7947667855.76973
civ,2017,7114992117.08667
civ,2018,7438177613.0763
cmr,1977,-145597424.3709
cmr,1978,493529473.5715
cmr,1979,474270464.22446
cmr,1980,-133019047.068
cmr,1981,209721863.96161
cmr,1982,1258483773.38281
cmr,1983,1187133201.2508
cmr,1984,1526866600.67513
cmr,1985,1547328431.46902
cmr,1986,1996913866.0513
cmr,1987,1514844458.31158
cmr,1988,1618115460.55457
cmr,1989,1151475377.18087
cmr,1990,896433638.65229
cmr,1991,791583517.91147
cmr,1992,222007951.30068
cmr,1993,653904982.15854
cmr,1994,740053505.78474
cmr,1995,851627307.99822
cmr,1996,680257339.98939
cmr,1997,669800050.87905
cmr,1998,907444327.59653
cmr,1999,802136037.96844
cmr,2000,632726817.56656
cmr,2001,440076478.32997
cmr,2002,421137869.62334
cmr,2003,654812090.17482
cmr,2004,1523548801.33309
cmr,2005,1422388546.08981
cmr,2006,1851750421.36926
cmr,2007,1942416301.97346
cmr,2008,2462616681.86106
cmr,2009,1631869906.65271
cmr,2010,1087000623.90738
cmr,2011,1444063245.13634
cmr,2012,1180232418.19256
cmr,2013,1437344300.51621
cmr,2014,2200528254.98317
cmr,2015,1270064440.97208
cmr,2016,1690777704.27648
cmr,2017,2279610195.63214
cmr,2018,2286553874.70665
cmr,2019,2286886787.63413
cod,2005,-119304758.58381
cod,2006,608823998.70393
cod,2007,989871950.5572
cod,2008,-758292102.14809
cod,2009,261809309.60619
cod,2010,2967170833.2897
cod,2011,3534700298.25707
cod,2012,846588279.40851
cod,2013,3546773545.64755
cod,2014,3601105078.89063
cod,2015,2677970073.67507
cod,2016,1907147530.39811
cod,2017,5735350589.96304
cod,2018,6328591632.76242
cod,2019,8364833005.31675
cog,1978,-90186305.34973
cog,1979,54698979.79545
cog,1980,251038671.10894
cog,1981,276757302.15381
cog,1982,575234419.84304
cog,1983,440994056.70097
cog,1984,482961349.71828
cog,1985,164791735.81259
cog,1986,-111686340.69882
cog,1987,27082967.91035
cog,1988,-367666500.85059
cog,1989,-155965350.38239
cog,1990,297295324.86615
cog,1991,-107647523.85505
cog,1992,321086547.65898
cog,1993,-5104838.56141
cog,1994,142845996.6845
cog,1995,-505205644.39423
cog,1996,-540247975.35044
cog,1997,-255172575.73237
cog,1998,-291871159.49096
cog,1999,-53307673.62418
cog,2000,549811428.68287
cog,2001,54696001.41385
cog,2002,94386640.00285
cog,2003,353173123.4588
cog,2004,-146691529.88202
cog,2005,918844810.4627
cog,2006,1340416627.19735
cog,2007,1255566193.03292
cog,2008,2831565805.16988
cog,2009,1906973023.31593
cog,2010,4501848449.23215
cog,2011,4747641677.09179
cog,2012,6689708537.2458
cog,2013,6710766803.18838
cog,2014,6423247487.76977
cog,2015,2032693804.39917
cog,2016,189773645.95266
col,1970,186148165.57829
col,1971,-33523206.47525
col,1972,270107501.12479
col,1973,640476595.6824
col,1974,938604934.28675
col,1975,722392750.54397
col,1976,1225882188.06354
col,1977,2083182506.27171
col,1978,2402146167.25736
col,1979,2749609500.04497
col,1980,3439278857.34297
col,1981,2519337161.12738
col,1982,1634189578.73877
col,1983,1499527838.4674
col,1984,1662625013.59808
col,1985,2045888960.84065
col,1986,4031809283.76979
col,1987,3831567871.66937
col,1988,4577793353.7065
col,1989,3808114198.33607
col,1990,4784331015.74941
col,1991,5824149515.93742
col,1992,4867039222.57391
col,1993,4881649947.16597
col,1994,6749002306.60746
col,1995,6810674143.67511
col,1996,3272998765.03846
col,1997,1500582616.89318
col,1998,10796443.78089
col,1999,-307340246.72123
col,2000,297588245.41671
col,2001,-293946252.38899
col,2002,837103615.47464
col,2003,2438858994.67178
col,2004,4962027176.28484
col,2005,9032823833.48827
col,2006,11590201381.6093
col,2007,14586108656.7486
col,2008,19493141323.4177
col,2009,15033768252.3881
col,2010,18653409123.0316
col,2011,27066957874.1467
col,2012,24776932779.6394
col,2013,24675491329.9914
col,2014,24660668712.1498
col,2015,15480036393.5748
col,2016,14952741930.6686
col,2017,15502996580.9392
col,2018,16207044566.1075
col,2019,13586279282.9531
com,1980,-7613347.23137
com,1981,6461971.71856
com,1982,252562.23941
com,1983,-412643.45581
com,1984,11370382.97172
com,1985,10786260.99543
com,1986,870537.5869
com,1987,6601540.18289
com,1988,8142499.4824
com,1989,13590909.73427
com,1990,4783450.00322
com,1991,2540215.86623
com,1992,6294889.31702
com,1993,13391313.28365
com,1994,14806087.73795
com,1995,-1385856.90837
com,2003,-24625199.11507
com,2004,-13090003.48599
com,2005,102478.76018
com,2006,13393086.27714
com,2007,27109544.71484
com,2008,23459045.31476
com,2009,44269260.02683
com,2010,39569435.47248
com,2011,10600609.47697
com,2012,20900696.99714
com,2014,-7094824.79645
com,2015,31829709.06182
com,2016,-16918879.26978
com,2017,18543951.91745
com,2018,40723021.82951
com,2019,52015944.59233
cpv,2007,347356281.67447
cpv,2008,403911321.21778
cpv,2009,326384272.92664
cpv,2010,334171691.04447
cpv,2011,367830208.39989
cpv,2012,251698802.35184
cpv,2013,272337263.12158
cpv,2014,226220795.65514
cpv,2015,229572269.48239
cpv,2016,317382822.33529
cpv,2017,289589857.02321
cpv,2018,393162691.77071
cpv,2019,406188933.30527
cri,1977,254589877.15162
cri,1978,151013939.18767
cri,1979,117011980.30295
cri,1980,161655955.65142
cri,1981,152213585.12175
cri,1982,143838881.96955
cri,1983,258242336.58734
cri,1984,448946982.52215
cri,1985,640693052.57637
cri,1986,771335635.30558
cri,1987,705489094.6105
cri,1988,691456523.81453
cri,1989,673405595.0756
cri,1990,773145652.39766
cri,1991,550806587.69695
cri,1992,776365289.58696
cri,1993,725070232.5617
cri,1994,1023470678.08494
cri,1995,1202243560.27451
cri,1996,1004024295.47699
cri,1997,1287381346.55363
cri,1998,1613798166.85714
cri,1999,1412632386.57289
cri,2000,1486966789.993
cri,2001,1712704919.367
cri,2002,1388430805.47
cri,2003,1289813053.684
cri,2004,1649865870.125
cri,2005,1632310087.896
cri,2006,2384857449.224
cri,2007,3096542939.471
cri,2008,3032032405.24
cri,2009,3009669830.556
cri,2010,3668947246.56
cri,2011,3277595522.243
cri,2012,4121843395.245
cri,2013,3853565131.898
cri,2014,3894919006.026
cri,2015,4835479569.664
cri,2016,5725281558.224
cri,2017,5656158557.265
cri,2018,5965685979.854
cri,2019,5465831717.762
cyp,1976,30181964.68205
cyp,1977,62114616.42529
cyp,1978,67055095.96635
cyp,1979,152120656.1739
cyp,1980,220790587.55044
cyp,1981,196346345.27707
cyp,1982,191185755.76017
cyp,1983,138940616.48766
cyp,1984,223685195.18751
cyp,1985,225949581.71788
cyp,1986,405629024.44253
cyp,1987,443977064.73726
cyp,1988,463471479.7327
cyp,1989,572958099.2316
cyp,1990,520157659.36828
cyp,1991,193982436.34621
cyp,1992,330127272.97055
cyp,1993,724308994.71907
cyp,1994,905110484.48854
cyp,1995,771814600.65538
cyp,1996,553045600.25266
cyp,1997,351562687.77236
cyp,1998,1178763247.2649
cyp,1999,517497277.5857
cyp,2000,364563669.63143
cyp,2001,392375465.42165
cyp,2002,616791328.4001
cyp,2003,910261179.36901
cyp,2004,943433838.79677
cyp,2005,1020901057.23843
cyp,2006,1135659781
cyp,2007,460380696.11147
cyp,2008,771181846.61652
cyp,2009,1122601515.70549
cyp,2010,299958849.4034
cyp,2011,1225719096.24739
cyp,2012,-54485587.8892
cyp,2013,-500636567.39428
cyp,2014,-1017371092.68361
cyp,2015,-10271853.71156
cyp,2016,181014917.40741
cyp,2017,727587525.8523
cyp,2018,876319413.02337
cyp,2019,885596476.2173
cze,1993,3253347552.88886
cze,1994,4041810858.55422
cze,1995,6130397298.46646
cze,1996,6537941221.38615
cze,1997,3710611716.72816
cze,1998,5249399143.76938
cze,1999,3799655019.8424
cze,2000,4216251027.95514
cze,2001,4894755714.73768
cze,2002,4716407895.67361
cze,2003,4228095160.801
cze,2004,6564942121.1904
cze,2005,9575665818.708
cze,2006,10811982895.9928
cze,2007,16183691486.984
cze,2008,17577145887.2256
cze,2009,5116962077.491
cze,2010,3605465250.857
cze,2011,3359060264.8614
cze,2012,5771207579.2104
cze,2013,5597652519.776
cze,2014,8543723784.0418
cze,2015,12031292978.0885
cze,2016,11280157815.0288
cze,2017,15894157542.3028
cze,2018,17255840213.6598
cze,2019,15972387402.5876
deu,1971,30757254363.0968
deu,1972,32893370829.424
deu,1973,42854130567.8688
deu,1974,40569512968.3995
deu,1975,25300965687.5173
deu,1976,30485051531.45449
deu,1977,33391669538.1398
deu,1978,47002825270.3716
deu,1979,49656397471.7223
deu,1980,37552282987.0696
deu,1981,16289175205.6381
deu,1982,15751038956.2325
deu,1983,19304165906.3205
deu,1984,22031846071.4964
deu,1985,28800276188.7435
deu,1986,57850059007.2086
deu,1987,58899587550.0455
deu,1988,83252650213.06841
deu,1989,98716022566.28209
deu,1990,147249540862.20499
deu,1991,142613348408.00101
deu,1992,153164516645.37701
deu,1993,119625037775.83
deu,1994,132588755320.89
deu,1995,173595083980.34399
deu,1996,150254736324.93301
deu,1997,137152511623.282
deu,1998,149759149566.625
deu,1999,131063130712.60699
deu,2000,112252724536.565
deu,2001,109147261764.444
deu,2002,114640393539.40401
deu,2003,115467040009.41
deu,2004,202875493142.04297
deu,2005,198088647323.70001
deu,2006,282419216372.78003
deu,2007,387651371322.24707
deu,2008,364134676406.51202
deu,2009,201052153580.70001
deu,2010,263086173757.32501
deu,2011,375322601742.70697
deu,2012,308577826177.362
deu,2013,315062718202.80603
deu,2014,373663823718.51202
deu,2015,353044362828.56799
deu,2016,370004852723
deu,2017,393291921477.73999
deu,2018,419294898704.23199
deu,2019,383745195857.98401
dji,2013,186685669.74981
dji,2014,351091863.85802
dji,2015,494470283.06622
dji,2016,405526144.16773
dji,2017,298132935.62381
dji,2018,446752869.56311
dnk,1975,2757877434.58926
dnk,1976,3264013017.01192
dnk,1977,3979063922.49926
dnk,1978,5174425488.05939
dnk,1979,4802290163.08345
dnk,1980,2386542266.42318
dnk,1981,90913802.95238
dnk,1982,324213916.60251
dnk,1983,1331474407.78591
dnk,1984,2452321723.3983
dnk,1985,2785766230.7828
dnk,1986,5207270553.98181
dnk,1987,7187387342.1832
dnk,1988,7035802657.51037
dnk,1989,6652959739.12079
dnk,1990,9325685741.40376
dnk,1991,7430855261.86245
dnk,1992,9050919763.6399
dnk,1993,7618525159.124
dnk,1994,8311127925.47335
dnk,1995,11771743770.4291
dnk,1996,12543955331.013
dnk,1997,12795588082.6935
dnk,1998,12257983969.4998
dnk,1999,13734121592.4087
dnk,2000,14352356149.5313
dnk,2001,15241734897.7835
dnk,2002,14728873827.0955
dnk,2003,17010864678.464
dnk,2004,21455452209.0054
dnk,2005,25151672137.93769
dnk,2006,31227671670.82249
dnk,2007,30772085122.9556
dnk,2008,30820337886.5819
dnk,2009,14032568963.6543
dnk,2010,22279552187.21849
dnk,2011,28089297307.1875
dnk,2012,26816873482.73429
dnk,2013,34880843491.24
dnk,2014,42835818075.3126
dnk,2015,37092183806.77209
dnk,2016,40661768543.8496
dnk,2017,42574958783.0942
dnk,2018,46666314806.0168
dnk,2019,52659878056.6648
dom,1970,93932786.95925
dom,1971,79219575.85758
dom,1972,309160868.02589
dom,1973,350044638.45686
dom,1974,312869135.00841
dom,1975,643135159.39962
dom,1976,558728938.56029
dom,1977,533446990.39532
dom,1978,608799852.71882
dom,1979,882477351.99355
dom,1980,312451447.94254
dom,1981,440790699.61825
dom,1982,207456757.51488
dom,1983,66872805.47842
dom,1984,-738139308.54418
dom,1985,462496382.49284
dom,1986,760981634.06033
dom,1987,705652041.48986
dom,1988,922204753.39077
dom,1989,965004914.75399
dom,1990,841185973.87185
dom,1991,907158732.40475
dom,1992,938567138.31262
dom,1993,1512704937.94241
dom,1994,2159547230.74152
dom,1995,2313005307.6923
dom,1996,2879848960.14465
dom,1997,3631796195.7181
dom,1998,5108431906.78064
dom,1999,4956123811.12617
dom,2000,4984286270.04713
dom,2001,5485295961.28246
dom,2002,5725494977.42691
dom,2003,4084727302.55876
dom,2004,4502282162.87929
dom,2005,6398124427.53302
dom,2006,7119586278.68788
dom,2007,8188007036.00048
dom,2008,7740330118.42196
dom,2009,6812898406.60883
dom,2010,7664863930.51332
dom,2011,7493728292.89453
dom,2012,8126025826.65432
dom,2013,8653328570.94102
dom,2014,10101687101.1637
dom,2015,12076660912.8594
dom,2016,13226368342.7565
dom,2017,13783381349.5939
dom,2018,15473559833.591
dom,2019,16172482411.6347
dza,1977,4832437811.26404
dza,1978,6936857334.52024
dza,1979,9455689022.54899
dza,1980,13123412805.6228
dza,1981,12871737721.4296
dza,1982,12106133196
dza,1983,13359832516.0109
dza,1984,11765464266.8905
dza,1985,11464984166.0406
dza,1986,7099084439.80734
dza,1987,7318594119.12545
dza,1988,4373998360.32969
dza,1989,5474542950.78407
dza,1990,10451578207.9717
dza,1991,11796501852.066
dza,2005,46867985538.0692
dza,2006,56657915351.0685
dza,2007,68139112007.5948
dza,2008,88212758617.81821
dza,2009,54751737716.5263
dza,2010,70367103936
dza,2011,85602373922.51718
dza,2012,86834097429
dza,2013,81661152518.14108
dza,2014,76391827613.92899
dza,2015,45870485893.6135
dza,2016,46381785225.908
dza,2017,50501024028.22949
dza,2018,55482823833.2222
dza,2019,50830849116.3304
ecu,1976,1222156959.44855
ecu,1977,1810548013.40047
ecu,1978,1891756145.13698
ecu,1979,2066193703.47363
ecu,1980,2851164311.36279
ecu,1981,3520359234.81419
ecu,1982,1483134087.85052
ecu,1983,1531297825.92568
ecu,1984,1274039271.65953
ecu,1985,1853177471.55187
ecu,1986,1311255256.57783
ecu,1987,658592188.60132
ecu,1988,670896085.54576
ecu,1989,773452044.60759
ecu,1990,1554169623.93203
ecu,1991,1808699498.41928
ecu,1992,2525311737.3896
ecu,1993,1047463521.07771
ecu,1994,1323867360.54808
ecu,1995,1103893135.08731
ecu,1996,1588340299.17948
ecu,1997,1956124961.79733
ecu,1998,1340662461.54437
ecu,1999,2045530805.4827
ecu,2000,2852480707.42494
ecu,2001,2110332558.16411
ecu,2002,2226807470.98825
ecu,2003,2199279055.49068
ecu,2004,2792787888.13802
ecu,2005,4828037932.50765
ecu,2006,6766511911.63948
ecu,2007,7519700435.09247
ecu,2008,11064250181.3597
ecu,2009,8741677685.32939
ecu,2010,8511944767.68414
ecu,2011,12372506870.3698
ecu,2012,13568712381.3801
ecu,2013,14337446033.5236
ecu,2014,14482741565.1086
ecu,2015,9181155317.52814
ecu,2016,9584747332.96101
ecu,2017,9891518614.14165
ecu,2018,8407278114.58466
ecu,2019,7331151326.73259
egy,1977,2516542993.31348
egy,1978,3095183803.80047
egy,1979,3375609274.25952
egy,1980,3706965960.63628
egy,1981,3934601502.04434
egy,1982,4733739790.72462
egy,1983,7112852269.18961
egy,1984,7655981986.58156
egy,1985,6892700418.16487
egy,1986,6210357705.76132
egy,1987,8365460153.46095
egy,1988,7505761169.96824
egy,1989,8112312834.15302
egy,1990,11090780075.3307
egy,1991,10869197764.6804
egy,1992,12298666270.769
egy,1993,11893008601.6783
egy,1994,9142086233.90266
egy,1995,9517569786.85679
egy,1996,8345697832.3236
egy,1997,9058722686.7531
egy,1998,10884047113.956
egy,1999,10904461659.0033
egy,2000,11360503533.3297
egy,2001,13151993516.1169
egy,2002,11239424234.2433
egy,2003,10812397461.1592
egy,2004,12179416220.3982
egy,2005,14414864780.6089
egy,2006,18578138543.3062
egy,2007,22748905676.8741
egy,2008,28226810169.9756
egy,2009,19284384426.29
egy,2010,25347300517.92789
egy,2011,25864199993.9534
egy,2012,22216264227.7764
egy,2013,24798259016.4045
egy,2014,20431950324.2191
egy,2015,14865699793.7791
egy,2016,11950223917.1061
egy,2017,9735818975.94737
egy,2018,20408966150.7404
egy,2019,25992644288.47549
eri,1992,284715774.54048
eri,1993,147255969.12674
eri,1994,236670063.87364
eri,1995,47902699.8608
eri,1996,52540858.96879
eri,1997,158944204.09089
eri,1998,-33979533.95523
eri,1999,44017390.20054
eri,2000,32329613.01395
esp,1975,15516904317.7199
esp,1976,12937467786.5192
esp,1977,15034774887.9135
esp,1978,19340125986.379
esp,1979,22692337206.1515
esp,1980,18717386428.4442
esp,1981,10508827750.365
esp,1982,9846331898.36268
esp,1983,7414073048.11263
esp,1984,9915191019.73007
esp,1985,12091018753.5381
esp,1986,21432102948.3058
esp,1987,28256860292.08509
esp,1988,38268042181.448
esp,1989,41353109495.6105
esp,1990,51538579415.339
esp,1991,52729133666.5399
esp,1992,46234013530.7687
esp,1993,34999849207.0142
esp,1994,31791442905.63729
esp,1995,54181548605.2611
esp,1996,54227745414.4803
esp,1997,55968625228.2059
esp,1998,63679684553.5825
esp,1999,62349511956.0601
esp,2000,57792554801.6962
esp,2001,59307395444.759
esp,2002,71868285023.08299
esp,2003,96668746462.45399
esp,2004,102066712702.593
esp,2005,100080831672.92999
esp,2006,103501413529.48199
esp,2007,110138076357.34399
esp,2008,92440351736.72401
esp,2009,67797701523.454
esp,2010,50883264415.08
esp,2011,35188524127.204
esp,2012,33677803918.188
esp,2013,45062495918.408
esp,2014,49968689734.36
esp,2015,64085320198.632
esp,2016,79227502797.29601
esp,2017,90064692212.75
esp,2018,101338775788.17999
esp,2019,104734229461.183
est,2000,635877769.01016
est,2001,691516391.55076
est,2002,726583854.83428
est,2003,937551299.44216
est,2004,1143998906.54703
est,2005,1656077049.16279
est,2006,2057815174.09677
est,2007,2653460560.82692
est,2008,2071267693.6317
est,2009,1166487143.23059
est,2010,1238211117.17714
est,2011,2586645321.97876
est,2012,2663823201.93588
est,2013,2763837043.66423
est,2014,3121755304.17493
est,2015,2309831890.83021
est,2016,2442839349.16909
est,2017,3381031397.11647
est,2018,4010258932.23005
est,2019,4256969285.85845
eth,2011,7230383889.01875
eth,2012,8480304827.44388
eth,2013,7941690357.98851
eth,2014,11946960871.8004
eth,2015,12123075706.8718
eth,2016,15500696718.4868
eth,2017,16992003454.0316
eth,2018,19999732665.76089
fin,1975,4071592714.5379
fin,1976,3778653414.58049
fin,1977,3265911161.70158
fin,1978,3653057314.51877
fin,1979,5530920372.58436
fin,1980,6859368457.08559
fin,1981,6034319793.37389
fin,1982,5467357030.65909
fin,1983,4990417124.02127
fin,1984,5589788228.30532
fin,1985,5352209227.06751
fin,1986,6845182399.82662
fin,1987,7791686604.51047
fin,1988,11685405259.3357
fin,1989,11865347737.0436
fin,1990,9969086266.2974
fin,1991,-1994734600.3502
fin,1992,-4546178280.0364
fin,1993,-2840617563.49704
fin,1994,790884450.89
fin,1995,7676413356.42786
fin,1996,7070828225.96162
fin,1997,11579158037.043
fin,1998,14565655159.1553
fin,1999,16663011313.3941
fin,2000,18014312502.429
fin,2001,19306264515.1257
fin,2002,19265113708.5414
fin,2003,18467351259.2826
fin,2004,24269564197.904
fin,2005,22511418333.2977
fin,2006,24205056930.0076
fin,2007,32412742751.5405
fin,2008,29413834302.9528
fin,2009,10923557463.8722
fin,2010,12564491848.6081
fin,2011,11960912488.456
fin,2012,6005554387.6105
fin,2013,3469202626.92549
fin,2014,4437762798.6554
fin,2015,4569335019.48
fin,2016,6152678942.0304
fin,2017,11827789714.416
fin,2018,13722508529.4674
fin,2019,14305219631.224
fji,1980,219081995.59815
fji,1981,151903771.30309
fji,1982,101206780.29566
fji,1983,53601412.51596
fji,1984,97158639.1073
fji,1985,104684778.94977
fji,1986,183601774.16012
fji,1987,72539277.6179
fji,1988,72089542.58246
fji,1989,-16302636.87888
fji,1990,-61759809.11791
fji,1991,-49581973.40998
fji,1992,-3955062.96214
fji,1993,69285825.07762
fji,1994,110360653.7293
fji,1995,152502319.43219
fji,1996,317116105.19414
fji,1997,267584811.60704
fji,1998,270450688.38974
fji,1999,408781492.8227
fji,2000,359121342.71943
fji,2001,356265420.7308
fji,2002,519431347.77173
fji,2003,642773071.99174
fji,2004,836371907.76736
fji,2005,146770918.55849
fji,2006,-69998933.91276
fji,2007,153344362.26842
fji,2008,24651531.57844
fji,2009,160898569.05275
fji,2010,212415627.00877
fji,2011,170466652.52726
fji,2012,179714197.12332
fji,2013,309290780.11839
fji,2014,491930466.68675
fji,2015,462246261.22162
fji,2016,373180942.81384
fji,2017,361546007.92476
fji,2018,405061575.79399
fra,1975,40955000272.1448
fra,1976,40748541353.6762
fra,1977,42984360669.8799
fra,1978,52529565784.2199
fra,1979,62847206432.6963
fra,1980,62727318030.7846
fra,1981,38413312031.784
fra,1982,28316445771.6594
fra,1983,25108097808.4093
fra,1984,22875506166.3843
fra,1985,24213008067.5068
fra,1986,44684297880.0448
fra,1987,52324792173.2552
fra,1988,72368151848.1573
fra,1989,79711448162.96689
fra,1990,99003848676.9447
fra,1991,89788081772.82661
fra,1992,91980453705.5128
fra,1993,70616263762.84151
fra,1994,78336976262.31958
fra,1995,102707312919.13901
fra,1996,101679910658.245
fra,1997,108672153220.192
fra,1998,131894129462.23801
fra,1999,139469319379.01501
fra,2000,116368324483.5
fra,2001,116098404859.328
fra,2002,105357076465.843
fra,2003,117384528448.09599
fra,2004,140107738766.564
fra,2005,137864849433.88599
fra,2006,158515343456.15399
fra,2007,190445937311.30399
fra,2008,182961901099.5
fra,2009,83483933409.214
fra,2010,88205490880.80299
fra,2011,122365196677.85699
fra,2012,92058552949.03391
fra,2013,94692731162.08
fra,2014,98626633790.14999
fra,2015,107927518789.686
fra,2016,100935102924.459
fra,2017,122588616891.16
fra,2018,134367053118.32201
fra,2019,131547225578.24001
gab,1978,496701628.8361
gab,1979,656110273.41621
gab,1980,1626045533.92053
gab,1981,1519913112.2344
gab,1982,1306844447.48142
gab,1983,1086714751.97851
gab,1984,1126864182.86122
gab,1985,888778993.37613
gab,1986,-166205352.47719
gab,1987,-255443058.68664
gab,1988,322257914.05842
gab,1989,272048996.83832
gab,1990,514715422.27825
gab,1991,710374411.69343
gab,1992,209999506.97185
gab,1993,78294738.66674
gab,1994,604145111.51975
gab,1995,860042358.77062
gab,1996,1162704716.01454
gab,1997,1387203947.13513
gab,1998,397447297.89256
gab,1999,793329408.67552
gab,2000,1391720464.8852
gab,2001,961194990.31768
gab,2002,1055641527.02632
gab,2003,1168934525.97207
gab,2004,1363465330.34894
gab,2005,2952668667.99687
gab,2007,3269508618.81342
gab,2008,4812401026.35622
gab,2009,2491329502.4245
gab,2010,3887734659.80491
gab,2011,5381018474.80067
gab,2012,5050618422.37117
gab,2013,4489689686.60463
gab,2014,5011145676.3469
gab,2015,3321855258.14393
gbr,1970,15266275189.9801
gbr,1971,15178163537.5684
gbr,1972,14448298295.7262
gbr,1973,17122814489.5827
gbr,1974,10419692030.59
gbr,1975,9473095878.38861
gbr,1976,11482934813.6187
gbr,1977,15214329756.6924
gbr,1978,20211978524.0267
gbr,1979,21649205949.8881
gbr,1980,16223160636.6603
gbr,1981,6803086228.52765
gbr,1982,6956911754.77571
gbr,1983,11501212819.2244
gbr,1984,12834363421.1051
gbr,1985,11669090557.013
gbr,1986,7828646655.72368
gbr,1987,11928389547.6132
gbr,1988,16653684557.9919
gbr,1989,14890172485.1279
gbr,1990,2403723866.63138
gbr,1991,-8911383311.00345
gbr,1992,-17905580940.3698
gbr,1993,-14085464449.7341
gbr,1994,13940109403.3691
gbr,1995,8539520129.10474
gbr,1996,19323242299.4891
gbr,1997,45431016812.1939
gbr,1998,70591605706.291
gbr,1999,44689610593.42809
gbr,2000,51649887696.47
gbr,2001,45220338388.125
gbr,2002,43878586368.284
gbr,2003,49961207213.36
gbr,2004,40744241257.734
gbr,2005,57458015152.896
gbr,2006,45553566730.5001
gbr,2007,45759189370.664
gbr,2008,-17959068702.485
gbr,2009,-81799441528.54401
gbr,2010,-35977850016.956
gbr,2011,-17461161419.144
gbr,2012,-60667152832.126
gbr,2013,-84133758827.07401
gbr,2014,-55425574694.58
gbr,2015,-49474398441.037
gbr,2016,-61582260778.08
gbr,2017,-20813191529.151
gbr,2018,-36991853253.497
gbr,2019,-39812331563.829
geo,1997,-503107020.31946
geo,1998,86371395.67763
geo,1999,156940883.13027
geo,2000,-100739700.75709
geo,2001,155695125.38472
geo,2002,179581713.11156
geo,2003,91511396.51349
geo,2004,401350776.02817
geo,2005,404240223.12876
geo,2006,-82440235.1472
geo,2007,-173856343.7861
geo,2008,-1210315794.54818
geo,2009,-1323473242.43378
geo,2010,-321862467.12511
geo,2011,-383096293.80002
geo,2012,222122268.10276
geo,2013,384495070.74659
geo,2014,380750231.7027
geo,2015,15035002.93459
geo,2016,460899090.19873
geo,2017,817147707.16412
geo,2018,1302411561.69823
geo,2019,1611168549.21898
gha,1975,125744624.17706
gha,1976,-24097755.17404
gha,1977,86917474.88569
gha,1978,-100924237.15868
gha,1979,4284484.57081
gha,1980,-98369692.90701
gha,1981,-117977028.58581
gha,1982,-71522443.9208
gha,1983,-146291013.02443
gha,1984,-151006485.09609
gha,1985,-152659495.78986
gha,1986,-226321857.2025
gha,1987,-146368550.50101
gha,1988,-26739600.94094
gha,1989,40661492.52159
gha,1990,-14672463.92045
gha,1991,79240420.67711
gha,1992,-237054590.74828
gha,1993,109598453.14128
gha,1994,447274707.3573
gha,1995,423358758.21677
gha,1996,496469223.10538
gha,1997,-58945978.73294
gha,1998,504120704.8617
gha,1999,-154321299.60918
gha,2000,203708189.02665
gha,2001,524653453.05596
gha,2002,460877677.94151
gha,2003,756216455.38962
gha,2004,1038287478.20463
gha,2005,885118254.77793
gha,2006,1379075237.18952
gha,2007,-1036632544.64052
gha,2008,-1786244121.62751
gha,2009,224043951.31984
gha,2010,-1795398060.80062
gha,2011,-2585316051.9548
gha,2012,-2188035988.18246
gha,2013,4298896642.60363
gha,2014,3909982570.46256
gha,2015,4192123696.60653
gha,2016,3638293007.55753
gha,2017,6735048892.37114
gha,2018,6424576036.9141
gha,2019,9274472342.31386
gin,1986,173532839.5649
gin,1987,200062708.0647
gin,1988,206705709.07623
gin,1989,302129453.97992
gin,1990,443301841.54533
gin,1991,501799940.6722
gin,1992,545843642.31035
gin,1993,668776263.47406
gin,1994,632170513.52798
gin,1995,644649496.54283
gin,1996,499230817.56424
gin,1997,534451759.51932
gin,1998,347706755.98571
gin,1999,384333648.34399
gin,2000,341197349.74834
gin,2001,285905789.88029
gin,2002,218060767.73054
gin,2003,462907056.11084
gin,2004,276170345.04356
gin,2005,145144122.03729
gin,2006,-190278216.79287
gin,2007,-604485161.93401
gin,2008,-96492880.31311
gin,2009,-855342156.68039
gin,2010,-71854341.194
gin,2011,-278504554.68219
gin,2012,-169179395.16261
gin,2013,-1362138410.71566
gin,2014,-1044419834.171
gin,2015,-1324792893.7088
gin,2016,-755814157.72723
gin,2017,261267860.84885
gin,2018,-830028367.99306
gin,2019,-653159590.56389
gmb,1978,-8586175.21501
gmb,1979,1683275.9123
gmb,1980,9345756.23224
gmb,1981,25920702.70134
gmb,1982,20824454.17698
gmb,1983,-5649314.84862
gmb,1984,668691.02488
gmb,1985,23628182.2687
gmb,1986,31877905.60271
gmb,1987,65651485.75036
gmb,1988,49032805.36634
gmb,1989,16728966.31346
gmb,1990,32432383.76358
gmb,1991,-21776469.87216
gmb,1992,-5563635.12888
gmb,1993,-99808405.98144
gmb,1994,-116834538.9531
gmb,1995,-32338691.8454
gmb,1996,-146930697.06174
gmb,1997,-55449927.10143
gmb,2003,-27791005.65708
gmb,2004,-84694691.33956
gmb,2005,-114236889.99529
gmb,2006,-39472001.15731
gmb,2007,-82918514.15101
gmb,2008,-258403077.25623
gmb,2009,-176577662.68705
gmb,2010,-285368046.42863
gmb,2011,-199386660.40283
gmb,2012,-73358473.39712
gmb,2013,-204939481.64402
