geo,time,dt_tds_dect_cd
cpv,2003,19044407.8
cpv,2004,24048984.7
cpv,2005,35719852.6
cpv,2006,31581965.9
cpv,2007,29489808
cpv,2008,31356045.1
cpv,2009,32919060.9
cpv,2010,35017486.8
cpv,2011,37796716.4
cpv,2012,35536395.1
cpv,2013,39132869.1
cpv,2014,43380197.2
cpv,2015,41864989.5
cpv,2016,43713464.2
cpv,2017,50702791.6
cpv,2018,55983963.9
cpv,2019,61448163.6
cpv,2020,59110045.9
cri,1970,62089445.7
cri,1971,61905752
cri,1972,71791969.3
cri,1973,85126341.9
cri,1974,113899010.6
cri,1975,148362365.6
cri,1976,177913562
cri,1977,220705550.8
cri,1978,422081382
cri,1979,400953414.2
cri,1980,370453393
cri,1981,344499569.9
cri,1982,261943173.9
cri,1983,721524127.7
cri,1984,439823975.4
cri,1985,549263611.9
cri,1986,525574753.6
cri,1987,347555318.1
cri,1988,420754283.8
cri,1989,356093426.7
cri,1990,513566556
cri,1991,428226226.9
cri,1992,554137144.8
cri,1993,560949751.8
cri,1994,518398597.5
cri,1995,660333385.5
cri,1996,607016558
cri,1997,576248704.7
cri,1998,555035531.1
cri,1999,562124939.4
cri,2000,651595641.9
cri,2001,696960852.1
cri,2002,673941500.2
cri,2003,826329131.7
cri,2004,907362417.8
cri,2005,837445030.2
cri,2006,784472075.1
cri,2007,900540421.6
cri,2008,1571897129.9
cri,2009,1253791111.5
cri,2010,997423117
cri,2011,1624092068.3
cri,2012,2288061968.6
cri,2013,3286978060.7
cri,2014,3464423496.1
cri,2015,2767216331.8
cri,2016,2829487077.5
cri,2017,2958619532.6
cri,2018,3415638965.9
cri,2019,3144962495.9
cri,2020,2987255115.5
dji,1970,134105
dji,1971,200367.4
dji,1972,258138.5
dji,1973,433944.7
dji,1974,472348.7
dji,1975,857366.8
dji,1976,1420392.9
dji,1977,1571051
dji,1978,1746481.9
dji,1979,2144992.6
dji,1980,3136447
dji,1981,3150744.4
dji,1982,3261904.2
dji,1983,4230618.2
dji,1984,4312909.6
dji,1985,4078199.3
dji,1986,7268409.7
dji,1987,12731288.7
dji,1988,13461658.1
dji,1989,11521419.4
dji,1990,11033071.1
dji,1991,10416040.3
dji,1992,10056233.1
dji,1993,8507183
dji,1994,10724479.3
dji,1995,11143769.1
dji,1996,11625216.9
dji,1997,6790884.3
dji,1998,5054935.8
dji,1999,9663796.2
dji,2000,15086180.1
dji,2001,12244365.5
dji,2002,13272678.1
dji,2003,16111487.9
dji,2004,19685743.5
dji,2005,17796132.2
dji,2006,26218702.3
dji,2007,30524296.8
dji,2008,34006348.8
dji,2009,33887520.2
dji,2010,35743685.4
dji,2011,39630446.2
dji,2012,42019715.7
dji,2013,41476952.6
dji,2014,38278032.6
dji,2015,44169923.2
dji,2016,58871186.4
dji,2017,71874727.9
dji,2018,73209523.9
dji,2019,79649957.5
dji,2020,62391207.7
dma,1981,607642.3
dma,1982,917781.1
dma,1983,2099109.2
dma,1984,4108808.4
dma,1985,4324623
dma,1986,5194092
dma,1987,8187432.1
dma,1988,7049149.8
dma,1989,7139875.5
dma,1990,6200783.9
dma,1991,6159938.3
dma,1992,6065725.1
dma,1993,7503722.2
dma,1994,7781857.2
dma,1995,7023770.8
dma,1996,7028056.5
dma,1997,11034277.8
dma,1998,10916293.4
dma,1999,11130038.6
dma,2000,11004545.6
dma,2001,17735205.7
dma,2002,12904737.2
dma,2003,15914139.6
dma,2004,18083279.2
dma,2005,17467585.8
dma,2006,20213299.1
dma,2007,20769440.1
dma,2008,20258497.5
dma,2009,21904282.5
dma,2010,16578439.9
dma,2011,17747435.9
dma,2012,20798365.2
dma,2013,19712882.2
dma,2014,20369314.9
dma,2015,23274593.6
dma,2016,26986248.6
dma,2017,28844022.8
dma,2018,28790476
dma,2019,26842006.1
dma,2020,26692702.1
dom,1970,46361000
dom,1971,51841982.5
dom,1972,58128900
dom,1973,82605162.5
dom,1974,71572000
dom,1975,112361412.5
dom,1976,112575414.6
dom,1977,144557933.5
dom,1978,171615318.8
dom,1979,327239014.8
dom,1980,383584469.1
dom,1981,400979776.1
dom,1982,400727539.1
dom,1983,377758761.5
dom,1984,270699482.2
dom,1985,308833796.5
dom,1986,381077181.9
dom,1987,312783735.8
dom,1988,345427720.5
dom,1989,329752016
dom,1990,238883810.8
dom,1991,273119200.8
dom,1992,354525860.4
dom,1993,331665945.3
dom,1994,511328699.8
dom,1995,416218222.4
dom,1996,455344323.4
dom,1997,463325187.5
dom,1998,382863558.2
dom,1999,387245301.8
dom,2000,529255200.3
dom,2001,630023278.5
dom,2002,679577626.6
dom,2003,892392702.6
dom,2004,795183537.3
dom,2005,732366230.9
dom,2006,1410375699.2
dom,2007,1560792853.1
dom,2008,1506912635.9
dom,2009,1406166921.3
dom,2010,1423774065.3
dom,2011,1602472793.9
dom,2012,2594080821
dom,2013,2841968703.2
dom,2014,3224666256.8
dom,2015,5234720108.3
dom,2016,3464966835.7
dom,2017,3030591159.7
dom,2018,3048261209.8
dom,2019,3844556731.7
dom,2020,6669748904.8
dza,1970,44711008.1
dza,1971,69121447.1
dza,1972,190050025
dza,1973,301617975.1
dza,1974,711331756.1
dza,1975,469065617.1
dza,1976,787355802
dza,1977,1172273080.8
dza,1978,1689952105.3
dza,1979,3053039955.2
dza,1980,4084077201
dza,1981,4316888296.5
dza,1982,4563465817.3
dza,1983,4723105713.8
dza,1984,5117049503.7
dza,1985,5002362397.6
dza,1986,5166007337.4
dza,1987,5455584443.2
dza,1988,6550599597.2
dza,1989,7007408347.2
dza,1990,8808426817.2
dza,1991,9171694909.8
dza,1992,9332498944.4
dza,1993,9095733965.3
dza,1994,5116621284.6
dza,1995,4250433977.6
dza,1996,4213873700.8
dza,1997,4418022357.9
dza,1998,5131075741.7
dza,1999,5202541287.9
dza,2000,4474204190.8
dza,2001,4377322161.2
dza,2002,4168381241.8
dza,2003,4308466140.2
dza,2004,5743602223.1
dza,2005,5986963317.2
dza,2006,13424781554
dza,2007,1368408996
dza,2008,1245762619.7
dza,2009,1055375357.3
dza,2010,676192756.3
dza,2011,639644376.4
dza,2012,853985253.9
dza,2013,539024556.7
dza,2014,299610022.1
dza,2015,691143866.6
dza,2016,356653844.8
dza,2017,239634904.7
dza,2018,217165440.1
dza,2019,194706478.3
dza,2020,174666524.9
ecu,1970,47310557.9
ecu,1971,57198032.2
ecu,1972,61496841.9
ecu,1973,94233838.1
ecu,1974,123625300.8
ecu,1975,101253453.2
ecu,1976,158839737
ecu,1977,204033861.7
ecu,1978,344302083.7
ecu,1979,1127941877.4
ecu,1980,1016323193.1
ecu,1981,1404862519.3
ecu,1982,2152257144.2
ecu,1983,802737928.6
ecu,1984,1128158012.3
ecu,1985,1106555483.8
ecu,1986,1160388654.4
ecu,1987,845134376.9
ecu,1988,1066714168.6
ecu,1989,1036352779.9
ecu,1990,1091627264.1
ecu,1991,1112747950.8
ecu,1992,983734948.5
ecu,1993,918836470.7
ecu,1994,997533629.8
ecu,1995,1629458748.7
ecu,1996,1510707484.4
ecu,1997,2201415638.6
ecu,1998,1973133227.6
ecu,1999,2366032565
ecu,2000,3140704681.7
ecu,2001,2232235360.2
ecu,2002,2647753866.7
ecu,2003,2504123368.5
ecu,2004,3995093234.5
ecu,2005,4338200857
ecu,2006,4455058012.6
ecu,2007,3922951982.5
ecu,2008,2522918451.4
ecu,2009,7897086635.6
ecu,2010,1745878474.4
ecu,2011,2404297180.1
ecu,2012,2639586856.3
ecu,2013,3144931688.9
ecu,2014,4021817140.8
ecu,2015,5099615976.8
ecu,2016,5383053376.7
ecu,2017,6619485230.6
ecu,2018,9144700017.3
ecu,2019,9389869220.7
ecu,2020,9300362988.7
egy,1970,270283055.5
egy,1971,224695281
egy,1972,364046244.1
egy,1973,441845400
egy,1974,301610792.6
egy,1975,305440220.3
egy,1976,266772124
egy,1977,498210026.8
egy,1978,583016384.4
egy,1979,518518468.3
egy,1980,1235186590.4
egy,1981,1551397107.5
egy,1982,1714208248.3
egy,1983,2079154738
egy,1984,2421450078.1
egy,1985,2814811681.7
egy,1986,2703419543.9
egy,1987,1661279118.8
egy,1988,2488284739.7
egy,1989,2929882142.6
egy,1990,3073534034.3
egy,1991,2612253086.7
egy,1992,2679944451.3
egy,1993,2202758535
egy,1994,2225773798
egy,1995,2380850036.1
egy,1996,2328327176.5
egy,1997,2112580379.1
egy,1998,1896653192
egy,1999,2131343502.1
egy,2000,1841558183.8
egy,2001,1989108070.7
egy,2002,2079895002.6
egy,2003,2684844907.3
egy,2004,2174037183.1
egy,2005,2286807101.5
egy,2006,2487269988.8
egy,2007,2893454700.9
egy,2008,3292683653.5
egy,2009,2968784832.3
egy,2010,3064733649.4
egy,2011,3743648514.9
egy,2012,3230343397
egy,2013,3440221348.8
egy,2014,5999884368.9
egy,2015,3779480412.9
egy,2016,6632436267.2
egy,2017,6695446661.5
egy,2018,7907452336.4
egy,2019,8798359907.9
egy,2020,11978525258.5
eri,1995,150000
eri,1997,504638.3
eri,1998,3551219.6
eri,1999,4064512.9
eri,2000,4580466.3
eri,2001,6899165.5
eri,2002,9868294.9
eri,2003,11816323.2
eri,2004,20432105
eri,2005,22057420.3
eri,2006,14040886
eri,2007,7318245.2
eri,2008,16094872.6
eri,2009,21737773.4
eri,2010,27069136.7
eri,2011,22150539.2
eri,2012,93095346.8
eri,2013,86449235
eri,2014,45097572.7
eri,2015,33328933
eri,2016,26930986.6
eri,2017,26931071.6
eri,2018,28166468.7
eri,2019,21231910
eri,2020,21616726.4
eth,1970,21138413.3
eth,1971,20195259.5
eth,1972,21391728.9
eth,1973,22074834.4
eth,1974,21117060.7
eth,1975,25416769.9
eth,1976,24142042.1
eth,1977,25150245.1
eth,1978,27162620
eth,1979,28648929.2
eth,1980,44799189.1
eth,1981,57883300.8
eth,1982,75786613.6
eth,1983,107480809.7
eth,1984,130042300.5
eth,1985,158791438.5
eth,1986,224622237.7
eth,1987,248942068.4
eth,1988,309391666
eth,1989,304091440.6
eth,1990,236158220.3
eth,1991,137920135.5
eth,1992,109543841.7
eth,1993,95000023.7
eth,1994,112256872.8
eth,1995,154619272.5
eth,1996,348056270.7
eth,1997,99976106.8
eth,1998,119005064.9
eth,1999,156410890.3
eth,2000,138555594.8
eth,2001,183023077.6
eth,2002,85783572.2
eth,2003,92739955.2
eth,2004,96523160.7
eth,2005,88313921.1
eth,2006,133643624.6
eth,2007,126908778.7
eth,2008,103472657.5
eth,2009,95805491.8
eth,2010,179341010.1
eth,2011,343948921.2
eth,2012,428307258.9
eth,2013,655498176.2
eth,2014,759224077.2
eth,2015,1102321466.4
eth,2016,1238898616.5
eth,2017,1482287134.7
eth,2018,1652894614.2
eth,2019,2165407749.8
eth,2020,1997419859.3
fji,1970,2723660
fji,1971,1481282.6
fji,1972,2396857.5
fji,1973,3449460.5
fji,1974,6871749.3
fji,1975,11696120.4
fji,1976,8491392.5
fji,1977,11093918.6
fji,1978,20638650.2
fji,1979,18565226.1
fji,1980,35843093.7
fji,1981,30635669.6
fji,1982,37164286.9
fji,1983,40901087.6
fji,1984,53841530.7
fji,1985,63636953.7
fji,1986,66618391.3
fji,1987,67343818.4
fji,1988,67316689
fji,1989,67451568.9
fji,1990,80939322.3
fji,1991,79766881.3
fji,1992,60749820.9
fji,1993,54824778.2
fji,1994,68155311.6
fji,1995,43432722.7
fji,1996,29679316.5
fji,1997,21436198.3
fji,1998,21784971.1
fji,1999,29102747.9
fji,2000,26487896.3
fji,2001,18381295.9
fji,2002,18953857.3
fji,2003,17977330.4
fji,2004,12870281.9
fji,2005,15106585.3
fji,2006,14579585.6
fji,2007,28985655.1
fji,2008,59671189.8
fji,2009,78620853.3
fji,2010,59425967
fji,2011,260445617.8
fji,2012,113387577.4
fji,2013,116535080.1
fji,2014,150331679.2
fji,2015,339822861.9
fji,2016,106319574.5
fji,2017,169162269.8
fji,2018,107748283.1
fji,2019,211194354.3
fji,2020,274829985.1
gab,1970,11889012
gab,1971,18427162
gab,1972,22396653
gab,1973,62632081.1
gab,1974,40767400.8
gab,1975,64409740.8
gab,1976,88032694.5
gab,1977,127521275.9
gab,1978,273530922.7
gab,1979,326491939.7
gab,1980,431998623.2
gab,1981,341955233.7
gab,1982,306214950.3
gab,1983,242777222
gab,1984,281443981.4
gab,1985,246215706.7
gab,1986,202422981.9
gab,1987,97216486.9
gab,1988,133433722.6
gab,1989,145886256.6
gab,1990,175871115.8
gab,1991,309160789.5
gab,1992,432877578.3
gab,1993,156824097.2
gab,1994,267331580.6
gab,1995,456180982.4
gab,1996,383590404.9
gab,1997,432718752.2
gab,1998,306986710.3
gab,1999,538019446.6
gab,2000,352409678
gab,2001,456020613.1
gab,2002,406616895.5
gab,2003,374892394.9
gab,2004,238571315.1
gab,2005,197841391.4
gab,2006,177962732.6
gab,2007,872396054.7
gab,2008,2650906196.1
gab,2009,424085605.1
gab,2010,452909301.7
gab,2011,419779628.6
gab,2012,423432359.6
gab,2013,1163723525.2
gab,2014,522589584.4
gab,2015,471391104.8
gab,2016,371998707.9
gab,2017,624129142.1
gab,2018,722419707.4
gab,2019,696222633.3
gab,2020,1412560029.8
geo,1993,12893507.7
geo,1994,5932793.2
geo,1995,20039647.9
geo,1996,12915038.8
geo,1997,46411083.1
geo,1998,212546588
geo,1999,116111153.9
geo,2000,125965451.1
geo,2001,81500760.6
geo,2002,132411761.3
geo,2003,183876156.1
geo,2004,238467719
geo,2005,194748315.8
geo,2006,303397494.3
geo,2007,217332575.5
geo,2008,709907154
geo,2009,769671754.7
geo,2010,803453562.8
geo,2011,1487591636.9
geo,2012,1538497245.8
geo,2013,1691078048.5
geo,2014,1932073364.6
geo,2015,2158180318
geo,2016,2606416256.2
geo,2017,2582261264.4
geo,2018,2434884591.9
geo,2019,2461843755.9
geo,2020,2434678664.8
gha,1970,51137550.4
gha,1971,56634922.4
gha,1972,32562144.2
gha,1973,32350035.5
gha,1974,32858247
gha,1975,58070210.7
gha,1976,51930975.9
gha,1977,37914744.1
gha,1978,73945122.6
gha,1979,103589307.9
gha,1980,159050865.9
gha,1981,118545462.7
gha,1982,111044616.6
gha,1983,145234162
gha,1984,132870052.7
gha,1985,159395839.4
gha,1986,227935863.6
gha,1987,415014373
gha,1988,545659709.8
gha,1989,453880561.6
gha,1990,368040248.1
gha,1991,301432617.8
gha,1992,319047133.9
gha,1993,308194889.1
gha,1994,368905573.1
gha,1995,405865160
gha,1996,482544864.2
gha,1997,559036281.6
gha,1998,582311791.2
gha,1999,526160036
gha,2000,467600895.9
gha,2001,312287321.7
gha,2002,222097579.3
gha,2003,502193608.3
gha,2004,277254091.8
gha,2005,340493092.2
gha,2006,289000354.8
gha,2007,234871044.8
gha,2008,231063663.9
gha,2009,258586042.8
gha,2010,320403886.9
gha,2011,352337004.7
gha,2012,504198793.9
gha,2013,706398984.5
gha,2014,807025820.1
gha,2015,1054087494
gha,2016,1686642843.3
gha,2017,2085874251.5
gha,2018,2705434161.6
gha,2019,2555437583.2
gha,2020,2747271056.9
gin,1970,15401091
gin,1971,16435971.7
gin,1972,19785326.2
gin,1973,27280444.2
gin,1974,27663288.7
gin,1975,39053141
gin,1976,38235883.5
gin,1977,68532073.8
gin,1978,72741167.5
gin,1979,98290458.4
gin,1980,109301892.8
gin,1981,101288857.2
gin,1982,89429249.9
gin,1983,71058221
gin,1984,110846415.4
gin,1985,71935129.8
gin,1986,71730332.7
gin,1987,164236664.1
gin,1988,127461437.9
gin,1989,118766703.3
gin,1990,169552991.6
gin,1991,136080070
gin,1992,86501088
gin,1993,86020241
gin,1994,102609987.7
gin,1995,176797006.5
gin,1996,116482603.9
gin,1997,158801596
gin,1998,162294107.1
gin,1999,137696655.4
gin,2000,171984931.4
gin,2001,111148589.6
gin,2002,104328002
gin,2003,107408299
gin,2004,174440019.8
gin,2005,167865156.3
gin,2006,167256128.7
gin,2007,162193632.9
gin,2008,128813089.1
gin,2009,119814777.7
gin,2010,80218497.8
gin,2011,177843095.7
gin,2012,127059033.8
gin,2013,39070342.6
gin,2014,51795747.8
gin,2015,77065690.6
gin,2016,57798280.5
gin,2017,81709983.4
gin,2018,115077375.4
gin,2019,114095393.8
gin,2020,136882066.3
gmb,1970,126900
gmb,1971,192731.4
gmb,1972,447404.6
gmb,1973,424627.9
gmb,1974,513460.4
gmb,1975,1829360.8
gmb,1976,365117.3
gmb,1977,640782.1
gmb,1978,2618349.3
gmb,1979,5052516.2
gmb,1980,4132473.9
gmb,1981,6843594.9
gmb,1982,16904077.1
gmb,1983,13928040
gmb,1984,12862820.3
gmb,1985,8962902.9
gmb,1986,31106124.2
gmb,1987,25485004.9
gmb,1988,22931836.9
gmb,1989,23776406.2
gmb,1990,37730506.3
gmb,1991,30887569.9
gmb,1992,29654857.1
gmb,1993,27976463.8
gmb,1994,31115451.3
gmb,1995,28053036.8
gmb,1996,27975878
gmb,1997,26651976.9
gmb,1998,25743607.2
gmb,1999,21374594.1
gmb,2000,21845045.5
gmb,2001,14507499.8
gmb,2002,15038360.8
gmb,2003,20507083.1
gmb,2004,37795737.7
gmb,2005,28688477.5
gmb,2006,30340070.6
gmb,2007,33934169.6
gmb,2008,17112888
gmb,2009,19514791.3
gmb,2010,24103893.2
gmb,2011,27366588.5
gmb,2012,26402039.4
gmb,2013,29565308.3
gmb,2014,49629708.5
gmb,2015,41180810.5
gmb,2016,42450221
gmb,2017,44460740.1
gmb,2018,47404246.2
gmb,2019,47636289.8
gmb,2020,32692462.7
gnb,1976,20000
gnb,1977,1237008.7
gnb,1978,973639.7
gnb,1979,2465131.3
gnb,1980,4625552.8
gnb,1981,4800202.9
gnb,1982,5673264.1
gnb,1983,5092458.1
gnb,1984,7207327.8
gnb,1985,9405938.2
gnb,1986,8206311.4
gnb,1987,10748504
gnb,1988,9706335.8
gnb,1989,11192600.2
gnb,1990,8425719.7
gnb,1991,22993097
gnb,1992,6646481.2
gnb,1993,3791907
gnb,1994,7681896.1
gnb,1995,15505975.7
gnb,1996,11113725.6
gnb,1997,8718920.1
gnb,1998,7059958.7
gnb,1999,8518869
gnb,2000,5232987.6
gnb,2001,4822024.9
gnb,2002,3700193.9
gnb,2003,7904340.2
gnb,2004,9921720.2
gnb,2005,6370606.7
gnb,2006,9829776.2
gnb,2007,10555941.6
gnb,2008,14989714.5
gnb,2009,21201477.7
gnb,2010,18016832.9
gnb,2011,5948606.5
gnb,2012,6238817.7
gnb,2013,2392282.1
gnb,2014,3933603.8
gnb,2015,4800812.8
gnb,2016,6063479.1
gnb,2017,10860417
gnb,2018,11368860.7
gnb,2019,13189544.8
gnb,2020,19775076.8
grd,1970,259000
grd,1971,415137.8
grd,1972,644305.5
grd,1973,655810.4
grd,1974,737549.7
grd,1975,1426636.9
grd,1976,1482114.3
grd,1977,622375.5
grd,1978,1118663.3
grd,1979,1986443.4
grd,1980,2361251.7
grd,1981,1504835.4
grd,1982,2818529
grd,1983,4672593.4
grd,1984,5119294.4
grd,1985,6224125.2
grd,1986,6403145.6
grd,1987,5898766.4
grd,1988,7192954.6
grd,1989,4547567.1
grd,1990,4135400.3
grd,1991,3983994.4
grd,1992,6478177
grd,1993,8949871.1
grd,1994,9514189.4
grd,1995,7981124.9
grd,1996,8381447.8
grd,1997,7393237.1
grd,1998,11440583.6
grd,1999,11898991.9
grd,2000,14528672.3
grd,2001,17234140.6
grd,2002,28417235.8
grd,2003,31116962.7
grd,2004,29484243
grd,2005,10621269.5
grd,2006,15044170.2
grd,2007,19313123.4
grd,2008,21363337.5
grd,2009,22880146.3
grd,2010,26036959
grd,2011,25190000.1
grd,2012,15052405.2
grd,2013,22556503.9
grd,2014,21008736.3
grd,2015,26962965.3
grd,2016,52166111.2
grd,2017,59888992.2
grd,2018,55815704
grd,2019,54466309.9
grd,2020,49281770.5
gtm,1970,39837000
gtm,1971,33940000
gtm,1972,54417100
gtm,1973,40691701.5
gtm,1974,47477000
gtm,1975,40338000
gtm,1976,50062000
gtm,1977,60255000
gtm,1978,87917000
gtm,1979,120174000
gtm,1980,152743000
gtm,1981,142843000
gtm,1982,156159000
gtm,1983,197079353.2
gtm,1984,284169010.9
gtm,1985,345852877.3
gtm,1986,401513430.7
gtm,1987,368237052.6
gtm,1988,380086745.9
gtm,1989,311800614.5
gtm,1990,245016711.6
gtm,1991,325258319.2
gtm,1992,536342297.5
gtm,1993,333812866.5
gtm,1994,327216936.4
gtm,1995,366405580.9
gtm,1996,387990207.7
gtm,1997,370639573
gtm,1998,366188317.7
gtm,1999,385602658
gtm,2000,396228543.8
gtm,2001,424763748.2
gtm,2002,424252460.5
gtm,2003,461837989.8
gtm,2004,929398339.1
gtm,2005,1044158023.3
gtm,2006,1272735770.9
gtm,2007,1517085561.1
gtm,2008,1613441947.6
gtm,2009,1765186009.4
gtm,2010,1603918645.7
gtm,2011,2061700091.1
gtm,2012,1593793240.4
gtm,2013,2925489296.2
gtm,2014,1970314279.9
gtm,2015,2111826759.5
gtm,2016,3077179297
gtm,2017,4171549269.7
gtm,2018,1175855406.7
gtm,2019,1890358080.5
gtm,2020,3033637605.5
guy,1970,5639100
guy,1971,5135693.2
guy,1972,11653371.1
guy,1973,13267692.6
guy,1974,20754561
guy,1975,23839180.3
guy,1976,35448854.9
guy,1977,35892704.6
guy,1978,53309120.1
guy,1979,100376029.2
guy,1980,95098071.2
guy,1981,97916314.4
guy,1982,55988277.4
guy,1983,55233344.3
guy,1984,60915070.6
guy,1985,73287534.1
guy,1986,74745663.1
guy,1987,72316384.1
guy,1988,66346135.3
guy,1989,88482365.5
guy,1990,295693917.1
guy,1991,102139314.6
guy,1992,92031630.4
guy,1993,92404786.8
guy,1994,97313069.6
guy,1995,109183629.6
guy,1996,104272501.6
guy,1997,130099916.8
guy,1998,134419243.2
guy,1999,84821193.2
guy,2000,69985420.1
guy,2001,45744449.8
guy,2002,64665768.2
guy,2003,58047788.4
guy,2004,48221545.8
guy,2005,34897437.9
guy,2006,32196834.5
guy,2007,28150644.3
guy,2008,26848656.3
guy,2009,20283866.6
guy,2010,31981078.2
guy,2011,51069446
guy,2012,150888130.1
guy,2013,58297494.9
guy,2014,60814000.5
guy,2015,72439709.7
guy,2016,81932134.8
guy,2017,97213429.1
guy,2018,139313798.1
guy,2019,138355667.2
guy,2020,133357994.9
hnd,1970,13349714.3
hnd,1971,18324999.9
hnd,1972,24541192.3
hnd,1973,40291869.3
hnd,1974,40063112
hnd,1975,51250915.4
hnd,1976,137566349
hnd,1977,113082076.5
hnd,1978,138659379
hnd,1979,186611976
hnd,1980,214323420.6
hnd,1981,243436108.9
hnd,1982,252939833.3
hnd,1983,213552766.4
hnd,1984,209703704.8
hnd,1985,242196253.5
hnd,1986,314231707.3
hnd,1987,356449903.3
hnd,1988,388513269.3
hnd,1989,170143777.5
hnd,1990,403628440.8
hnd,1991,324666271.5
hnd,1992,392401792.6
hnd,1993,385693251
hnd,1994,482647301.2
hnd,1995,587099884.1
hnd,1996,623219874.7
hnd,1997,569195263.4
hnd,1998,558007702.3
hnd,1999,491403945.7
hnd,2000,397400944.3
hnd,2001,349841124
hnd,2002,404959019.5
hnd,2003,423218011.6
hnd,2004,330964774
hnd,2005,384254233.6
hnd,2006,325668586.5
hnd,2007,334143201.7
hnd,2008,370264494.6
hnd,2009,430679209.7
hnd,2010,515265935.4
hnd,2011,1008631536.4
hnd,2012,926474744.2
hnd,2013,926035294.7
hnd,2014,705407911.7
hnd,2015,1285597874.3
hnd,2016,928838998.8
hnd,2017,955373962.5
hnd,2018,1023215265.9
hnd,2019,891042316.8
hnd,2020,1523149795.5
hti,1970,4431000
hti,1971,8496000
hti,1972,6380794
hti,1973,7638892.5
hti,1974,7833992.7
hti,1975,9560735
hti,1976,17281842.8
hti,1977,31976970.3
hti,1978,27504283.9
hti,1979,23141842
hti,1980,30718981.5
hti,1981,35707730.5
hti,1982,29610927.1
hti,1983,26729352.7
hti,1984,35878985.9
hti,1985,48905460.5
hti,1986,51249382.1
hti,1987,65865712
hti,1988,63876517.2
hti,1989,57638563.8
hti,1990,38603516.2
hti,1991,31488096.9
hti,1992,8124832.2
hti,1993,7685204.4
hti,1994,3898698
hti,1995,105186666.3
hti,1996,31026595.6
hti,1997,38851454.5
hti,1998,42526265.4
hti,1999,52508779
hti,2000,46385133.8
hti,2001,27847929.5
hti,2002,29488470.6
hti,2003,54066114.5
hti,2004,97959156.7
hti,2005,56571558.9
hti,2006,57281459.8
hti,2007,80183334.6
hti,2008,58027363.7
hti,2009,45003137.1
hti,2010,131268683.8
hti,2011,5220658.7
hti,2012,5349454.9
hti,2013,13002790
hti,2014,26212328.8
hti,2015,35306223.6
hti,2016,90484366.7
hti,2017,19966247.5
hti,2018,18640505.2
hti,2019,21561755.6
hti,2020,25531121.4
idn,1970,168569136.6
idn,1971,235687707.7
idn,1972,323178680.4
idn,1973,549854230.7
idn,1974,741799763.4
idn,1975,1060249155.4
idn,1976,1340025453.9
idn,1977,2057226981.1
idn,1978,2832914115.4
idn,1979,3064723246.7
idn,1980,3084304639.5
idn,1981,3492121798.3
idn,1982,3856153958.1
idn,1983,3741258008.1
idn,1984,4846077885.5
idn,1985,5822706473.8
idn,1986,5983730272.2
idn,1987,7001334729.3
idn,1988,8641924307.1
idn,1989,9832526966.4
idn,1990,9945726981
idn,1991,11474841409.2
idn,1992,12454857565
idn,1993,14086788544.4
idn,1994,14264973040.3
idn,1995,16418529798.5
idn,1996,21545157489.9
idn,1997,19739406183
idn,1998,18312386487.9
idn,1999,17679813828.7
idn,2000,16696848557.3
idn,2001,15541444159
idn,2002,16937730123.9
idn,2003,18546822439.4
idn,2004,20579851041.6
idn,2005,20282630843.6
idn,2006,28320834585.3
idn,2007,23961418044.5
idn,2008,21674256254.9
idn,2009,24897518363.4
idn,2010,31569058232.8
idn,2011,31073407053.8
idn,2012,37232174163.7
idn,2013,41417066787
idn,2014,60119994190.7
idn,2015,60272600226.7
idn,2016,64403851199.7
idn,2017,58806915986.1
idn,2018,55468651664.4
idn,2019,81769160746
idn,2020,67410955146.4
ind,1970,1360639537.8
ind,1971,576982877.2
ind,1972,640550924.6
ind,1973,694863198.4
ind,1974,815557094.3
ind,1975,860863583.7
ind,1976,1205891291.3
ind,1977,1224345718.2
ind,1978,1305458446.3
ind,1979,1281433214.9
ind,1980,1398322464.8
ind,1981,1551391547
ind,1982,1974533452.8
ind,1983,2480386349.9
ind,1984,2871865636.4
ind,1985,3404463637.6
ind,1986,4979874029.6
ind,1987,5236762885.4
ind,1988,5576213792
ind,1989,6529933340.3
ind,1990,7694369986.1
ind,1991,7447476722.2
ind,1992,7271664522.3
ind,1993,7929947248.6
ind,1994,10450716133
ind,1995,13137306195
ind,1996,11705406720.7
ind,1997,12176495139.1
ind,1998,11785462214.1
ind,1999,9929098431
ind,2000,10667604836.1
ind,2001,11770191324.3
ind,2002,15444032291.1
ind,2003,25762255084.3
ind,2004,17508281941.5
ind,2005,23922412358.1
ind,2006,17401332481.4
ind,2007,39403398367.1
ind,2008,30974407767.4
ind,2009,16525348845.3
ind,2010,24412612396.9
ind,2011,29280766491.7
ind,2012,30460318153
ind,2013,38716014451.8
ind,2014,92816434569.39999
ind,2015,49662490593.8
ind,2016,76980598505.3
ind,2017,51224895893.9
ind,2018,63646594437.8
ind,2019,51257097247.8
ind,2020,76238931552.10001
irn,1980,971569910
irn,1981,755113186
irn,1982,1177813279.3
irn,1983,1059120310.7
irn,1984,756001052.9
irn,1985,595470289
irn,1986,554362382.6
irn,1987,438241545.2
irn,1988,626106638.9
irn,1989,459500439.6
irn,1990,653527954.1
irn,1991,802952866.8
irn,1992,1070880924.9
irn,1993,1805523978.1
irn,1994,3266706431
irn,1995,5722658386.1
irn,1996,6468416701.4
irn,1997,6243002158.4
irn,1998,2735392101.1
