geo,time,dt_tds_dppg_gn_zs
dom,1990,2.15213
dom,1991,1.9328
dom,1992,2.63961
dom,1993,2.20562
dom,1994,3.27687
dom,1995,2.10721
dom,1996,1.97264
dom,1997,1.91172
dom,1998,1.53722
dom,1999,1.60416
dom,2000,2.04188
dom,2001,2.35325
dom,2002,2.20045
dom,2003,3.30767
dom,2004,3.69506
dom,2005,1.98901
dom,2006,3.30726
dom,2007,2.92138
dom,2008,2.50621
dom,2009,2.62209
dom,2010,2.18471
dom,2011,2.26145
dom,2012,1.84037
dom,2013,2.37166
dom,2014,2.81527
dom,2015,5.17593
dom,2016,2.46136
dom,2017,1.99945
dom,2018,2.22486
dom,2019,2.44089
dom,2020,6.00046
dza,1970,0.94288
dza,1971,1.37241
dza,1972,2.81787
dza,1973,3.49413
dza,1974,5.4142
dza,1975,3.0497
dza,1976,4.52084
dza,1977,5.36673
dza,1978,6.04594
dza,1979,8.92922
dza,1980,9.80313
dza,1981,9.23977
dza,1982,10.13347
dza,1983,9.75783
dza,1984,9.56577
dza,1985,8.64346
dza,1986,8.27431
dza,1987,8.31271
dza,1988,11.09484
dza,1989,12.79971
dza,1990,14.33166
dza,1991,20.87898
dza,1992,19.40799
dza,1993,18.02906
dza,1994,11.90158
dza,1995,10.07904
dza,1996,8.98894
dza,1997,8.62136
dza,1998,9.92194
dza,1999,10.24484
dza,2000,8.20167
dza,2001,7.80469
dza,2002,6.88226
dza,2003,5.85336
dza,2004,6.2437
dza,2005,5.18078
dza,2006,11.7301
dza,2007,0.56417
dza,2008,0.6023
dza,2009,0.34076
dza,2010,0.24153
dza,2011,0.23883
dza,2012,0.32123
dza,2013,0.14654
dza,2014,0.11421
dza,2015,0.11625
dza,2016,0.10468
dza,2017,0.09922
dza,2018,0.0865
dza,2019,0.06894
dza,2020,0.06966
ecu,1970,0.94274
ecu,1971,1.32143
ecu,1972,1.29968
ecu,1973,1.31648
ecu,1974,1.52303
ecu,1975,0.71718
ecu,1976,0.97452
ecu,1977,1.14436
ecu,1978,1.84006
ecu,1979,6.93548
ecu,1980,3.28596
ecu,1981,4.42044
ecu,1982,5.88956
ecu,1983,3.35442
ecu,1984,6.42493
ecu,1985,5.93145
ecu,1986,7.03316
ecu,1987,4.68795
ecu,1988,6.98036
ecu,1989,6.60781
ecu,1990,6.2847
ecu,1991,5.88464
ecu,1992,4.75222
ecu,1993,4.20701
ecu,1994,3.98268
ecu,1995,6.37298
ecu,1996,5.18314
ecu,1997,7.47005
ecu,1998,6.2112
ecu,1999,8.43239
ecu,2000,13.70355
ecu,2001,6.2471
ecu,2002,6.41787
ecu,2003,4.67415
ecu,2004,5.89278
ecu,2005,4.32598
ecu,2006,5.61374
ecu,2007,4.00231
ecu,2008,2.89304
ecu,2009,11.46024
ecu,2010,1.4111
ecu,2011,1.83157
ecu,2012,1.98056
ecu,2013,1.97573
ecu,2014,2.02862
ecu,2015,3.25472
ecu,2016,3.12109
ecu,2017,4.57432
ecu,2018,5.20082
ecu,2019,6.00823
ecu,2020,5.19692
egy,1970,3.27498
egy,1971,2.49715
egy,1972,3.40925
egy,1973,4.31954
egy,1974,3.16394
egy,1975,2.3886
egy,1976,1.86666
egy,1977,3.20951
egy,1978,3.63444
egy,1979,2.36914
egy,1980,3.08499
egy,1981,4.7496
egy,1982,4.13075
egy,1983,4.684
egy,1984,5.01034
egy,1985,5.86696
egy,1986,5.45617
egy,1987,2.64839
egy,1988,5.35689
egy,1989,5.84407
egy,1990,5.9462
egy,1991,5.42575
egy,1992,5.1033
egy,1993,3.98508
egy,1994,3.53837
egy,1995,3.40459
egy,1996,2.80302
egy,1997,2.22181
egy,1998,1.90374
egy,1999,1.79731
egy,2000,1.5837
egy,2001,1.70648
egy,2002,2.2076
egy,2003,2.86528
egy,2004,2.50412
egy,2005,2.45543
egy,2006,2.18915
egy,2007,2.0599
egy,2008,1.92748
egy,2009,1.50103
egy,2010,1.35483
egy,2011,1.5453
egy,2012,1.07896
egy,2013,1.17444
egy,2014,1.96092
egy,2015,1.10403
egy,2016,1.86842
egy,2017,2.6559
egy,2018,2.97246
egy,2019,2.69134
egy,2020,3.1014
eri,1995,0.02562
eri,1997,0.07385
eri,1998,0.4736
eri,1999,0.46969
eri,2000,0.42056
eri,2001,0.80877
eri,2002,1.23371
eri,2003,1.26431
eri,2004,1.72957
eri,2005,1.85637
eri,2006,1.02341
eri,2007,0.4369
eri,2008,1.13877
eri,2009,1.17097
eri,2010,1.71206
eri,2011,1.07565
eth,1981,0.60837
eth,1982,0.73117
eth,1983,0.84249
eth,1984,1.0799
eth,1985,1.17079
eth,1986,1.80025
eth,1987,2.07833
eth,1988,2.58702
eth,1989,2.36383
eth,1990,1.65898
eth,1991,0.92865
eth,1992,1.00129
eth,1993,1.02861
eth,1994,1.57453
eth,1995,2.0112
eth,1996,4.07468
eth,1997,1.16045
eth,1998,1.45874
eth,1999,1.88452
eth,2000,1.50778
eth,2001,2.07511
eth,2002,0.93597
eth,2003,0.95923
eth,2004,0.83717
eth,2005,0.64434
eth,2006,0.8534
eth,2007,0.63565
eth,2008,0.37988
eth,2009,0.29255
eth,2010,0.58673
eth,2011,1.07102
eth,2012,0.99064
eth,2013,1.37421
eth,2014,1.35339
eth,2015,1.64618
eth,2016,1.57748
eth,2017,1.74112
eth,2018,1.87686
eth,2019,2.20466
eth,2020,1.84015
fji,1970,1.29404
fji,1971,0.62782
fji,1972,0.78456
fji,1973,0.82097
fji,1974,1.23514
fji,1975,1.09763
fji,1976,1.24298
fji,1977,1.36898
fji,1978,2.22552
fji,1979,1.377
fji,1980,1.74684
fji,1981,2.12941
fji,1982,2.94975
fji,1983,3.42606
fji,1984,4.43597
fji,1985,4.93552
fji,1986,4.40923
fji,1987,5.37166
fji,1988,5.62788
fji,1989,5.42693
fji,1990,6.09621
fji,1991,5.84488
fji,1992,4.01046
fji,1993,3.34259
fji,1994,3.80967
fji,1995,2.20112
fji,1996,1.36609
fji,1997,0.94724
fji,1998,1.36365
fji,1999,1.53523
fji,2000,1.48557
fji,2001,1.06923
fji,2002,0.97988
fji,2003,0.74564
fji,2004,0.42983
fji,2005,0.46396
fji,2006,0.46029
fji,2007,0.82824
fji,2008,0.7224
fji,2009,0.93468
fji,2010,0.80109
fji,2011,5.21059
fji,2012,1.05028
fji,2013,1.10333
fji,2014,1.09108
fji,2015,7.17341
fji,2016,1.52992
fji,2017,1.15099
fji,2018,1.26543
fji,2019,3.64698
fji,2020,6.00492
gab,1970,3.87062
gab,1971,5.14289
gab,1972,5.56403
gab,1973,9.40798
gab,1974,2.87261
gab,1975,3.21137
gab,1976,3.10991
gab,1977,4.79776
gab,1978,12.64833
gab,1979,12.23391
gab,1980,10.31291
gab,1981,8.75559
gab,1982,8.53048
gab,1983,6.92918
gab,1984,7.61904
gab,1985,7.25731
gab,1986,5.64526
gab,1987,2.14086
gab,1988,2.73683
gab,1989,2.32998
gab,1990,1.94294
gab,1991,4.63452
gab,1992,6.94704
gab,1993,1.87514
gab,1994,5.36246
gab,1995,8.90348
gab,1996,7.35982
gab,1997,8.80477
gab,1998,6.40025
gab,1999,11.87197
gab,2000,7.25731
gab,2001,9.76624
gab,2002,7.86194
gab,2003,6.13644
gab,2004,3.21826
gab,2005,1.94309
gab,2006,1.74535
gab,2007,7.77728
gab,2008,19.55258
gab,2009,3.93262
gab,2010,3.60776
gab,2011,2.65265
gab,2012,2.72981
gab,2013,7.29946
gab,2014,3.00771
gab,2015,3.54431
gab,2016,2.83351
gab,2017,4.41861
gab,2018,4.51382
gab,2019,4.35776
gab,2020,9.66227
geo,1993,0.48553
geo,1994,0.24027
geo,1995,0.66857
geo,1996,0.22816
geo,1997,1.10266
geo,1998,5.37838
geo,1999,2.71401
geo,2000,2.66693
geo,2001,1.56314
geo,2002,2.04852
geo,2003,2.38564
geo,2004,3.0967
geo,2005,1.60783
geo,2006,2.42875
geo,2007,1.08797
geo,2008,1.28591
geo,2009,2.02071
geo,2010,2.1218
geo,2011,4.36809
geo,2012,1.18462
geo,2013,2.12117
geo,2014,2.04886
geo,2015,4.11136
geo,2016,2.83019
geo,2017,3.94364
geo,2018,2.75961
geo,2019,3.04547
geo,2020,6.1808
gha,1970,1.2086
gha,1971,1.19909
gha,1972,0.68996
gha,1973,0.9482
gha,1974,0.94749
gha,1975,1.96671
gha,1976,1.8919
gha,1977,1.19304
gha,1978,1.85842
gha,1979,1.84379
gha,1980,2.43342
gha,1981,1.64507
gha,1982,1.76908
gha,1983,2.7525
gha,1984,2.03802
gha,1985,2.15264
gha,1986,2.1486
gha,1987,3.16542
gha,1988,4.01862
gha,1989,4.032
gha,1990,3.33003
gha,1991,2.58038
gha,1992,3.28415
gha,1993,3.3851
gha,1994,4.55352
gha,1995,4.00858
gha,1996,4.51085
gha,1997,5.03468
gha,1998,5.24313
gha,1999,5.16569
gha,2000,7.74084
gha,2001,3.94174
gha,2002,2.97452
gha,2003,2.99488
gha,2004,2.64779
gha,2005,2.61196
gha,2006,1.25935
gha,2007,0.81109
gha,2008,0.70923
gha,2009,0.84937
gha,2010,0.84335
gha,2011,0.79955
gha,2012,1.07276
gha,2013,0.98461
gha,2014,1.37806
gha,2015,1.93251
gha,2016,2.90318
gha,2017,3.38502
gha,2018,3.92761
gha,2019,3.59102
gha,2020,3.61481
gin,1986,2.88482
gin,1987,7.43719
gin,1988,5.19039
gin,1989,4.60361
gin,1990,5.94902
gin,1991,4.3155
gin,1992,2.5967
gin,1993,2.5025
gin,1994,2.83663
gin,1995,4.50822
gin,1996,2.76079
gin,1997,3.76496
gin,1998,4.05354
gin,1999,3.5032
gin,2000,5.04605
gin,2001,3.43415
gin,2002,3.06931
gin,2003,2.93004
gin,2004,4.58751
gin,2005,5.28685
gin,2006,3.40716
gin,2007,2.19861
gin,2008,1.54062
gin,2009,1.62372
gin,2010,1.01832
gin,2011,2.57963
gin,2012,1.15035
gin,2013,0.47546
gin,2014,0.60258
gin,2015,0.52923
gin,2016,0.66936
gin,2017,0.7745
gin,2018,0.9684
gin,2019,0.80139
gin,2020,0.52133
gmb,1970,0.24265
gmb,1971,0.35392
gmb,1972,0.47564
gmb,1973,0.44558
gmb,1974,0.4406
gmb,1975,0.36635
gmb,1976,0.32237
gmb,1977,0.45692
gmb,1978,0.24186
gmb,1979,0.24297
gmb,1980,0.32599
gmb,1981,1.21992
gmb,1982,5.01704
gmb,1983,3.34156
gmb,1984,2.641
gmb,1985,0.35528
gmb,1986,3.84489
gmb,1987,5.37484
gmb,1988,5.15725
gmb,1989,6.14955
gmb,1990,10.39536
gmb,1991,3.47816
gmb,1992,3.64554
gmb,1993,3.31914
gmb,1994,3.48747
gmb,1995,2.69182
gmb,1996,2.32378
gmb,1997,2.45479
gmb,1998,2.45144
gmb,1999,2.10266
gmb,2000,2.47917
gmb,2001,1.99285
gmb,2002,2.60344
gmb,2003,4.28933
gmb,2004,2.69799
gmb,2005,2.52916
gmb,2006,2.43248
gmb,2007,2.3018
gmb,2008,1.04943
gmb,2009,1.3321
gmb,2010,1.54714
gmb,2011,1.95499
gmb,2012,1.86938
gmb,2013,2.05134
gmb,2014,3.85509
gmb,2015,2.65124
gmb,2016,2.48955
gmb,2017,2.50648
gmb,2018,2.39264
gmb,2019,2.27732
gmb,2020,1.40272
gnb,1976,0.01905
gnb,1977,0.27747
gnb,1978,0.8391
gnb,1979,2.10987
gnb,1980,3.8713
gnb,1981,2.68502
gnb,1982,2.55222
gnb,1983,1.41728
gnb,1984,1.76835
gnb,1985,3.05015
gnb,1986,4.11591
gnb,1987,4.94443
gnb,1988,4.02987
gnb,1989,4.34917
gnb,1990,2.46153
gnb,1991,9.00801
gnb,1992,2.92684
gnb,1993,1.41883
gnb,1994,3.1557
gnb,1995,5.91203
gnb,1996,3.77871
gnb,1997,2.81226
gnb,1998,3.14389
gnb,1999,3.57204
gnb,2000,1.16655
gnb,2001,1.06766
gnb,2002,0.38704
gnb,2003,0.57111
gnb,2004,0.82638
gnb,2005,0.52436
gnb,2006,0.98728
gnb,2007,0.99989
gnb,2008,1.49243
gnb,2009,2.36798
gnb,2010,1.14829
gnb,2011,0.53492
gnb,2012,0.6251
gnb,2013,0.23052
gnb,2014,0.35915
gnb,2015,0.41758
gnb,2016,0.41678
gnb,2017,0.65145
gnb,2018,0.61603
gnb,2019,0.68804
gnb,2020,1.0885
grd,1977,0.8866
grd,1978,1.28673
grd,1979,0.68699
grd,1980,1.26766
grd,1981,0.88677
grd,1982,1.07425
grd,1983,3.22052
grd,1984,2.49274
grd,1985,2.06152
grd,1986,2.33088
grd,1987,2.35695
grd,1988,2.61709
grd,1989,1.35089
grd,1990,1.2325
grd,1991,1.22946
grd,1992,2.00712
grd,1993,2.5529
grd,1994,2.57359
grd,1995,2.27243
grd,1996,2.14714
grd,1997,1.84392
grd,1998,2.2956
grd,1999,2.10457
grd,2000,2.78049
grd,2001,3.33606
grd,2002,5.54878
grd,2003,5.59473
grd,2004,5.13293
grd,2005,1.34631
grd,2006,1.8202
grd,2007,2.13775
grd,2008,2.16774
grd,2009,2.82564
grd,2010,3.50699
grd,2011,3.30215
grd,2012,1.84335
grd,2013,2.71314
grd,2014,2.17698
grd,2015,2.53036
grd,2016,4.85184
grd,2017,5.45628
grd,2018,4.81516
grd,2019,4.69458
grd,2020,4.20621
gtm,1970,1.5343
gtm,1971,1.54614
gtm,1972,2.21141
gtm,1973,0.96544
gtm,1974,1.04631
gtm,1975,0.54577
gtm,1976,0.536
gtm,1977,0.44837
gtm,1978,0.57684
gtm,1979,0.6455
gtm,1980,0.67218
gtm,1981,0.78285
gtm,1982,1.28064
gtm,1983,1.72691
gtm,1984,2.21127
gtm,1985,2.80711
gtm,1986,4.54781
gtm,1987,4.69763
gtm,1988,4.28225
gtm,1989,3.27671
gtm,1990,2.64278
gtm,1991,3.11747
gtm,1992,4.546
gtm,1993,2.27344
gtm,1994,2.14907
gtm,1995,2.13871
gtm,1996,2.08537
gtm,1997,1.7266
gtm,1998,1.53303
gtm,1999,1.68512
gtm,2000,1.60261
gtm,2001,1.89609
gtm,2002,1.8167
gtm,2003,1.93133
gtm,2004,2.11026
gtm,2005,1.53228
gtm,2006,1.62461
gtm,2007,1.8619
gtm,2008,1.36517
gtm,2009,1.4486
gtm,2010,1.38166
gtm,2011,1.94835
gtm,2012,1.12831
gtm,2013,1.68267
gtm,2014,1.04941
gtm,2015,1.05099
gtm,2016,1.09125
gtm,2017,1.18772
gtm,2018,0.84983
gtm,2019,1.06139
gtm,2020,1.22382
guy,1970,2.2872
guy,1971,1.89559
guy,1972,3.20148
guy,1973,4.49138
guy,1974,3.3978
guy,1975,3.54183
guy,1976,8.24162
guy,1977,8.29142
guy,1978,10.8177
guy,1979,18.95999
guy,1980,13.44228
guy,1981,15.83256
guy,1982,10.79773
guy,1983,11.20734
guy,1984,9.59127
guy,1985,7.8233
guy,1986,7.07666
guy,1987,9.98565
guy,1988,7.16222
guy,1989,16.9325
guy,1990,49.13861
guy,1991,43.55718
guy,1992,32.80632
guy,1993,22.99122
guy,1994,15.55645
guy,1995,15.29447
guy,1996,11.9209
guy,1997,15.16049
guy,1998,16.66388
guy,1999,9.72599
guy,2000,7.24371
guy,2001,5.57685
guy,2002,7.87255
guy,2003,6.85728
guy,2004,5.28828
guy,2005,3.14424
guy,2006,1.26546
guy,2007,0.91889
guy,2008,0.87595
guy,2009,0.58913
guy,2010,0.78751
guy,2011,0.89983
guy,2012,3.24695
guy,2013,0.83952
guy,2014,0.95023
guy,2015,1.05946
guy,2016,1.1099
guy,2017,1.21891
guy,2018,1.61776
guy,2019,1.50282
guy,2020,1.65821
hnd,1970,1.30636
hnd,1971,1.67374
hnd,1972,1.66875
hnd,1973,1.99423
hnd,1974,1.81813
hnd,1975,1.96447
hnd,1976,2.63383
hnd,1977,3.02639
hnd,1978,2.21587
hnd,1979,3.30852
hnd,1980,2.74089
hnd,1981,3.18592
hnd,1982,3.87049
hnd,1983,3.07675
hnd,1984,2.9105
hnd,1985,3.40454
hnd,1986,3.6448
hnd,1987,4.15534
hnd,1988,5.12609
hnd,1989,2.61705
hnd,1990,6.91679
hnd,1991,6.67297
hnd,1992,7.9161
hnd,1993,7.54214
hnd,1994,9.70743
hnd,1995,9.39186
hnd,1996,10.16165
hnd,1997,8.20618
hnd,1998,7.04247
hnd,1999,4.85876
hnd,2000,2.46688
hnd,2001,1.74225
hnd,2002,2.29826
hnd,2003,2.48611
hnd,2004,2.49382
hnd,2005,2.21705
hnd,2006,1.51562
hnd,2007,1.32812
hnd,2008,0.77247
hnd,2009,1.14628
hnd,2010,0.72838
hnd,2011,0.75018
hnd,2012,0.76801
hnd,2013,1.13806
hnd,2014,1.61735
hnd,2015,1.70713
hnd,2016,1.97544
hnd,2017,1.95947
hnd,2018,2.37738
hnd,2019,2.52493
hnd,2020,5.09817
hti,1980,1.85067
hti,1981,1.72527
hti,1982,1.31866
hti,1983,1.10633
hti,1984,1.15768
hti,1985,1.11114
hti,1986,0.81671
hti,1987,1.35796
hti,1988,1.08584
hti,1989,1.09848
hti,1990,0.55721
hti,1991,0.49797
hti,1992,0.15922
hti,1993,0.16787
hti,1994,0.1438
hti,1995,2.34588
hti,1996,0.86296
hti,1997,0.9867
hti,1998,0.87593
hti,1999,0.86275
hti,2000,0.50144
hti,2001,0.36267
hti,2002,0.27019
hti,2003,0.77662
hti,2004,1.49758
hti,2005,0.71247
hti,2006,0.67486
hti,2007,0.47816
hti,2008,0.54848
hti,2009,0.35342
hti,2010,1.09799
hti,2011,0.03899
hti,2012,0.03859
hti,2013,0.08567
hti,2014,0.15815
hti,2015,0.23475
hti,2016,0.61508
hti,2017,0.06891
hti,2018,0.05111
hti,2019,0.06451
hti,2020,0.06703
idn,1970,0.92536
idn,1971,1.14228
idn,1972,1.32324
idn,1973,1.32624
idn,1974,1.18794
idn,1975,1.79888
idn,1976,2.10067
idn,1977,2.85763
idn,1978,4.17196
idn,1979,4.29176
idn,1980,2.54535
idn,1981,2.47252
idn,1982,2.56443
idn,1983,3.26292
idn,1984,3.99576
idn,1985,4.87788
idn,1986,6.11826
idn,1987,7.85589
idn,1988,8.66384
idn,1989,8.58351
idn,1990,7.32711
idn,1991,6.82895
idn,1992,6.70685
idn,1993,5.86956
idn,1994,5.10718
idn,1995,4.83738
idn,1996,5.30984
idn,1997,4.25851
idn,1998,7.92145
idn,1999,7.15183
idn,2000,4.97473
idn,2001,4.34335
idn,2002,3.46049
idn,2003,3.31929
idn,2004,4.23467
idn,2005,3.00682
idn,2006,2.5913
idn,2007,2.60426
idn,2008,1.93003
idn,2009,1.89452
idn,2010,1.51107
idn,2011,1.10211
idn,2012,1.10504
idn,2013,1.30832
idn,2014,3.29252
idn,2015,1.70934
idn,2016,1.77239
idn,2017,1.8653
idn,2018,1.71884
idn,2019,1.94478
idn,2020,2.70209
ind,1970,1.81265
ind,1971,0.81569
ind,1972,0.85779
ind,1973,0.76057
ind,1974,0.73129
ind,1975,0.77629
ind,1976,0.74093
ind,1977,0.6602
ind,1978,0.6935
ind,1979,0.66183
ind,1980,0.60473
ind,1981,0.60269
ind,1982,0.6286
ind,1983,0.6801
ind,1984,0.72183
ind,1985,0.84733
ind,1986,1.23116
ind,1987,1.09027
ind,1988,1.11595
ind,1989,1.47163
ind,1990,1.7357
ind,1991,2.08894
ind,1992,2.05682
ind,1993,2.36863
ind,1994,2.5526
ind,1995,2.85059
ind,1996,2.49183
ind,1997,2.59341
ind,1998,2.46235
ind,1999,1.75804
ind,2000,2.05848
ind,2001,1.74054
ind,2002,2.31884
ind,2003,2.98877
ind,2004,1.3203
ind,2005,1.90199
ind,2006,0.6524
ind,2007,0.8494
ind,2008,1.25628
ind,2009,0.49913
ind,2010,0.37563
ind,2011,0.44455
ind,2012,0.42224
ind,2013,0.58934
ind,2014,0.66948
ind,2015,0.65759
ind,2016,1.00433
ind,2017,0.53887
ind,2018,0.88432
ind,2019,0.58042
ind,2020,0.97987
irn,1980,1.02013
irn,1981,0.74475
irn,1982,0.52682
irn,1983,0.42428
irn,1984,0.28335
irn,1985,0.21882
irn,1986,0.17652
irn,1987,0.18533
irn,1988,0.32292
irn,1989,0.14158
irn,1990,0.20163
irn,1993,0.89947
irn,1994,3.68438
irn,1995,5.45027
irn,1996,5.17425
irn,1997,5.32653
irn,1998,2.29809
irn,1999,3.20292
irn,2000,2.50114
irn,2001,0.8541
irn,2002,0.98912
irn,2003,0.97808
irn,2004,0.94675
irn,2005,0.96449
irn,2006,0.82621
irn,2007,0.71937
irn,2008,0.64681
irn,2009,0.55224
irn,2010,0.3425
irn,2011,0.25894
irn,2012,0.07925
irn,2013,0.09258
irn,2014,0.11656
irn,2015,0.17882
irn,2016,0.4821
irn,2017,0.09179
irn,2018,0.05264
irn,2019,0.04192
irn,2020,0.04923
jam,1970,1.13611
jam,1971,1.36729
jam,1972,1.59969
jam,1973,2.06298
jam,1974,2.68458
jam,1975,2.84724
jam,1976,3.91511
jam,1977,5.02393
jam,1978,8.13465
jam,1979,9.20353
jam,1980,8.42998
jam,1981,8.46915
jam,1982,7.81116
jam,1983,7.82096
jam,1984,13.03049
jam,1985,19.57203
jam,1986,19.23087
jam,1987,14.80177
jam,1988,12.85695
jam,1989,10.06934
jam,1990,11.62882
jam,1991,15.00114
jam,1992,17.08108
jam,1993,8.05665
jam,1994,9.0273
jam,1995,8.35417
jam,1996,7.49187
jam,1997,6.65064
jam,1998,4.89306
jam,1999,6.08908
jam,2000,6.44772
jam,2001,7.67714
jam,2002,8.7352
jam,2003,9.0211
jam,2004,8.42517
jam,2005,8.55949
jam,2006,6.48792
jam,2007,8.62923
jam,2008,7.22025
jam,2009,10.91255
jam,2010,6.48641
jam,2011,8.74581
jam,2012,7.49319
jam,2013,5.55779
jam,2014,6.78029
jam,2015,8.24611
jam,2016,12.93972
jam,2017,8.62848
jam,2018,6.91742
jam,2019,12.74877
jam,2020,8.03174
jor,1970,0.68835
jor,1971,1.0891
jor,1972,1.23689
jor,1973,1.20684
jor,1974,1.2016
jor,1975,1.51052
jor,1976,1.67921
jor,1977,2.50357
jor,1978,2.93523
jor,1979,3.80554
jor,1980,4.60208
jor,1981,5.91622
jor,1982,4.8209
jor,1983,6.08944
jor,1984,6.82858
jor,1985,9.2882
jor,1986,8.62358
jor,1987,10.43325
jor,1988,14.99407
jor,1989,12.47874
jor,1990,13.98596
jor,1991,15.83269
jor,1992,13.34039
jor,1993,9.72128
jor,1994,8.27113
jor,1995,8.34819
jor,1996,13.71078
jor,1997,11.21687
jor,1998,10.394
jor,1999,5.82535
jor,2000,6.39124
jor,2001,5.82611
jor,2002,5.01232
jor,2003,9.96246
jor,2004,4.85661
jor,2005,3.83039
jor,2006,3.49579
jor,2007,3.5673
jor,2008,11.29493
jor,2009,2.18622
jor,2010,2.32103
jor,2011,2.51471
jor,2012,2.36614
jor,2013,2.09839
jor,2014,3.06283
jor,2015,4.70428
jor,2016,4.66811
jor,2017,2.28004
jor,2018,2.5628
jor,2019,4.77698
jor,2020,5.27572
kaz,1993,0.03384
kaz,1994,0.22267
kaz,1995,0.96283
kaz,1996,1.17926
kaz,1997,1.44323
kaz,1998,1.81928
kaz,1999,3.84951
kaz,2000,2.63083
kaz,2001,2.37046
kaz,2002,3.6898
kaz,2003,1.59673
kaz,2004,2.16837
kaz,2005,2.39633
kaz,2006,0.46783
kaz,2007,0.80024
kaz,2008,0.17279
kaz,2009,0.18429
kaz,2010,0.25832
kaz,2011,0.11842
kaz,2012,0.18332
kaz,2013,0.26358
kaz,2014,0.43502
kaz,2015,0.49313
kaz,2016,0.98476
kaz,2017,1.27918
kaz,2018,0.94238
kaz,2019,1.58029
kaz,2020,1.34823
ken,1970,1.90368
ken,1971,1.71271
ken,1972,1.27923
ken,1973,1.37581
ken,1974,1.30345
ken,1975,1.35978
ken,1976,1.64173
ken,1977,1.46738
ken,1978,2.57754
ken,1979,2.28363
ken,1980,3.29045
ken,1981,4.09697
ken,1982,4.98266
ken,1983,5.03425
ken,1984,5.10309
ken,1985,5.81788
ken,1986,5.12158
ken,1987,5.4334
ken,1988,5.63343
ken,1989,5.32534
ken,1990,6.18149
ken,1991,6.70902
ken,1992,5.25341
ken,1993,7.59237
ken,1994,10.48983
ken,1995,8.03135
ken,1996,5.44238
ken,1997,3.68704
ken,1998,3.50475
ken,1999,4.00753
ken,2000,3.52169
ken,2001,2.76388
ken,2002,3.2591
ken,2003,3.46306
ken,2004,1.90458
ken,2005,2.68351
ken,2006,1.52136
ken,2007,1.303
ken,2008,1.05984
ken,2009,0.93211
ken,2010,0.87855
ken,2011,0.92103
ken,2012,0.9451
ken,2013,0.8266
ken,2014,2.03035
ken,2015,1.07551
ken,2016,1.04293
ken,2017,1.45858
ken,2018,2.54428
ken,2019,4.02523
ken,2020,2.4393
kgz,1993,0.0174
kgz,1994,0.79592
kgz,1995,3.45531
kgz,1996,2.42825
kgz,1997,1.7362
kgz,1998,2.56455
kgz,1999,1.46025
kgz,2000,3.07572
kgz,2001,3.42294
kgz,2002,2.96631
kgz,2003,1.50742
kgz,2004,1.24615
kgz,2005,1.21178
kgz,2006,1.24098
kgz,2007,1.09114
kgz,2008,1.06932
kgz,2009,1.27594
kgz,2010,1.36633
kgz,2011,1.52734
kgz,2012,1.13812
kgz,2013,1.12827
kgz,2014,1.3896
kgz,2015,1.8272
kgz,2016,2.06275
kgz,2017,1.80776
kgz,2018,1.93943
kgz,2019,2.19617
kgz,2020,2.43566
khm,1995,0.17323
khm,1996,0.19722
khm,1997,0.21396
khm,1998,0.24903
khm,1999,0.35177
khm,2000,0.11759
khm,2001,0.14218
khm,2002,0.17806
khm,2003,0.25204
khm,2004,0.31449
khm,2005,0.33173
khm,2006,0.40668
khm,2007,0.31924
khm,2008,0.3879
khm,2009,0.47027
khm,2010,0.55416
khm,2011,0.58496
khm,2012,0.66961
khm,2013,0.82612
khm,2014,0.84969
khm,2015,0.80632
khm,2016,0.99079
khm,2017,1.02034
khm,2018,1.15991
khm,2019,1.2155
khm,2020,1.4481
kna,1984,0.6869
kna,1985,0.7365
kna,1986,0.80778
kna,1987,1.00627
kna,1988,0.89992
kna,1989,1.00899
kna,1990,1.37453
kna,1991,1.59975
kna,1992,1.53252
kna,1993,1.88521
kna,1994,2.33562
kna,1995,2.19254
kna,1996,2.12247
kna,1997,1.90063
kna,1998,2.96052
kna,1999,4.48095
kna,2000,4.98036
kna,2001,5.11646
kna,2002,8.57631
kna,2003,10.16597
kna,2004,9.91841
kna,2005,9.49254
kna,2006,7.73096
kna,2007,7.28377
kna,2008,6.46972
kna,2009,5.84443
kna,2010,6.12187
kos,2009,4.51377
kos,2010,0.47227
kos,2011,0.43459
kos,2012,0.4065
kos,2013,0.39563
kos,2014,0.37471
kos,2015,0.37268
kos,2016,0.43301
kos,2017,0.41575
kos,2018,0.39919
kos,2019,0.42249
kos,2020,0.48023
lao,1984,0.32177
lao,1985,0.19711
lao,1986,0.30504
lao,1987,0.65174
lao,1988,1.1472
lao,1989,2.18911
lao,1990,0.97307
lao,1991,0.81077
lao,1992,0.83412
lao,1993,2.12723
lao,1994,1.28071
lao,1995,1.33393
lao,1996,1.35276
lao,1997,1.30212
lao,1998,1.93947
lao,1999,1.99918
lao,2000,1.94061
lao,2001,2.01619
lao,2002,2.10285
lao,2003,2.16886
lao,2004,2.02911
lao,2005,2.053
lao,2006,1.56516
lao,2007,1.40511
lao,2008,1.42909
lao,2009,1.57862
lao,2010,1.29782
lao,2011,1.94932
lao,2012,1.64663
lao,2013,1.59939
lao,2014,1.75242
lao,2015,1.80654
lao,2016,2.45784
lao,2017,2.93368
lao,2018,3.6905
lao,2019,2.64676
lao,2020,5.44144
lbn,1989,1.16842
