geo,time,nv_ind_manf_kn
gnb,2014,47570000000
gnb,2015,51880000000
gnb,2016,55070000000
gnb,2017,56611000000
gnb,2018,55600000000
gnq,2006,376241000000
gnq,2007,845985000000
gnq,2008,1457620000000
gnq,2009,1656908000000
gnq,2010,1453923000000
gnq,2011,1578839000000
gnq,2012,1498107000000
gnq,2013,1575934328400
gnq,2014,1590632000000
gnq,2015,1428625419100
gnq,2016,1505667974900
gnq,2017,1646617595300
gnq,2018,1476804000000
gnq,2019,1301807000000
gnq,2020,1140367000000
grc,1995,18028813000
grc,1996,17241916000
grc,1997,17366510000
grc,1998,18054067000
grc,1999,19814167000
grc,2000,20347484000
grc,2001,22345105000
grc,2002,23532995000
grc,2003,24054370000
grc,2004,23466195000
grc,2005,23651257000
grc,2006,23600212000
grc,2007,24734167000
grc,2008,23217876000
grc,2009,22207494000
grc,2010,19240859000
grc,2011,16804675000
grc,2012,15366926000
grc,2013,14039111000
grc,2014,14365199000
grc,2015,14628725000
grc,2016,14038590000
grc,2017,14676903000
grc,2018,15519698000
grc,2019,16101072000
grc,2020,17303643000
grd,1977,9414271
grd,1978,9793138
grd,1979,9781657
grd,1980,12663342
grd,1981,11320087
grd,1982,17910076
grd,1983,15131718
grd,1984,17500000
grd,1985,20883608
grd,1986,22031690
grd,1987,26578094
grd,1988,30228994
grd,1989,34212838
grd,1990,35969403
grd,1991,38058900
grd,1992,42398700
grd,1993,37117500
grd,1994,39930300
grd,1995,43007100
grd,1996,45487000
grd,1997,47898000
grd,1998,54671700
grd,1999,60745000
grd,2000,62559000
grd,2001,63229900
grd,2002,67276000
grd,2003,65707800
grd,2004,55098200
grd,2005,65502500
grd,2006,63829300
grd,2007,64951100
grd,2008,61750700
grd,2009,58500000
grd,2010,60773100
grd,2011,60687100
grd,2012,60552800
grd,2013,59186200
grd,2014,60112100
grd,2015,62307000
grd,2016,65140000
grd,2017,66899700
grd,2018,73176200
grd,2019,75550000
grd,2020,67847900
grl,2003,901100000
grl,2004,1109400000
grl,2005,1192500000
grl,2006,623500000
grl,2007,757900000
grl,2008,938000000
grl,2009,641800000
grl,2010,611500000
grl,2011,736000000
grl,2012,810600000
grl,2013,846600000
grl,2014,1233400000
grl,2015,1115900000
grl,2016,1324300000
grl,2017,547300000
grl,2018,1037100000
grl,2019,1018200000
gtm,1960,8776294134.65494
gtm,1961,9281497782.2587
gtm,1962,9786701429.86245
gtm,1963,10745292966.3413
gtm,1964,11425374799.6541
gtm,1965,12358058456.7687
gtm,1966,13646975455.1425
gtm,1967,14793399117.0125
gtm,1968,16503319155.056
gtm,1969,17701558575.6546
gtm,1970,18323347680.3977
gtm,1971,19638172558.1356
gtm,1972,20713349551.75389
gtm,1973,22397361710.4332
gtm,1974,23420722945.3227
gtm,1975,23077443543.7459
gtm,1976,25486876324.6252
gtm,1977,28213680627.7173
gtm,1978,30033709153.059
gtm,1979,31717721311.7382
gtm,1980,33505364987.8746
gtm,1981,32462572843.4617
gtm,1982,30772083714.9415
gtm,1983,30189156429.2447
gtm,1984,30338126735.5895
gtm,1985,30104955821.3107
gtm,1986,30305741886.384
gtm,1987,30921054021.28609
gtm,1988,31601135854.5989
gtm,1989,32326556476.7992
gtm,1990,33045500129.1584
gtm,1991,33829213500
gtm,1992,34936775400
gtm,1993,35947182600
gtm,1994,37009405700
gtm,1995,38207645100
gtm,1996,38933065800
gtm,1997,39988811700
gtm,1998,41439653000
gtm,1999,42488922200
gtm,2000,43279112500
gtm,2001,43758408200
gtm,2002,44257474000
gtm,2003,45365072300
gtm,2004,47585056200
gtm,2005,48824202300
gtm,2006,50658773900
gtm,2007,52200229200
gtm,2008,53248989600
gtm,2009,52763571000
gtm,2010,54529851500
gtm,2011,56182960500
gtm,2012,58023376200
gtm,2013,60027565000
gtm,2014,62080379000
gtm,2015,64357573000
gtm,2016,66269698000
gtm,2017,68252021000
gtm,2018,70473061000
gtm,2019,72669015000
gtm,2020,72530544000
guy,1960,26388472068.981
guy,1961,29970688407.3213
guy,1962,32558563303.7634
guy,1963,35213299056.369
guy,1964,32688962615.41669
guy,1965,38639460858.918
guy,1966,37943801271.67809
guy,1967,39597924305.3742
guy,1968,38532613239.6152
guy,1969,41108043877.9122
guy,1970,42910220162.93649
guy,1971,45000128141.8182
guy,1972,42979793985.3306
guy,1973,40411224399.313
guy,1974,55117251036.2662
guy,1975,64888942556.5153
guy,1976,57418436175.1566
guy,1977,51432217209.6179
guy,1978,50272030962.4875
guy,1979,49926147427.2503
guy,1980,49556377993.6777
guy,1981,58928477110.99249
guy,1982,50314042620.7119
guy,1983,40774349031.5376
guy,1984,39591869279.2942
guy,1985,42888182227.10609
guy,1986,45595978094.6147
guy,1987,44312489498.217
guy,1988,39439196070.75649
guy,1989,35127515471.3812
guy,1990,32337604495.3148
guy,1991,33225303300
guy,1992,34873887300
guy,1993,36268842800
guy,1994,38424683000
guy,1995,43243620000
guy,1996,44511761300
guy,1997,46540787600
guy,1998,41595036400
guy,1999,44384947400
guy,2000,39185567700
guy,2001,39185567700
guy,2002,40073266600
guy,2003,39185567700
guy,2004,39185567700
guy,2005,43877690800
guy,2006,46160345300
guy,2007,48786000000
guy,2008,44667000000
guy,2009,46444000000
guy,2010,46274000000
guy,2011,49350000000
guy,2012,49950000000
guy,2013,54046000000
guy,2014,57188000000
guy,2015,57752000000
guy,2016,48373000000
guy,2017,49105000000
guy,2018,50208000000
guy,2019,57568000000
guy,2020,52633000000
hkg,2000,43229000000
hkg,2001,39361000000
hkg,2002,35550000000
hkg,2003,31816000000
hkg,2004,32556000000
hkg,2005,33068000000
hkg,2006,33658000000
hkg,2007,33372000000
hkg,2008,31021000000
hkg,2009,28484000000
hkg,2010,29437000000
hkg,2011,29653000000
hkg,2012,29419000000
hkg,2013,29445000000
hkg,2014,29327000000
hkg,2015,28878000000
hkg,2016,28751000000
hkg,2017,28876000000
hkg,2018,29243000000
hkg,2019,29366000000
hkg,2020,27653000000
hnd,1960,3725662200
hnd,1961,3698467600
hnd,1962,3832348700
hnd,1963,3955770400
hnd,1964,4125213700
hnd,1965,4273733600
hnd,1966,4445268600
hnd,1967,4694203700
hnd,1968,4941046800
hnd,1969,5089571100
hnd,1970,6003727500
hnd,1971,6401186800
hnd,1972,7070592000
hnd,1973,7970105200
hnd,1974,8011943000
hnd,1975,8325726600
hnd,1976,8911456200
hnd,1977,10124753000
hnd,1978,10308762011.7916
hnd,1979,11463343357.1122
hnd,1980,10472353205.2085
hnd,1981,10084876136.6157
hnd,1982,9741233020.76398
hnd,1983,10977819832.5841
hnd,1984,11768222860.5301
hnd,1985,12721448912.2331
hnd,1986,14570501810.0996
hnd,1987,15525708693.2095
hnd,1988,14975243647.4183
hnd,1989,14859968628.9452
hnd,1990,15459000937.1043
hnd,1991,15009799900
hnd,1992,15682025500
hnd,1993,16652518200
hnd,1994,17472648800
hnd,1995,19320393600
hnd,1996,19421237900
hnd,1997,20281092600
hnd,1998,20767528600
hnd,1999,21234374300
hnd,2000,21902100000
hnd,2001,22745000000
hnd,2002,24510800000
hnd,2003,26082300000
hnd,2004,27135100000
hnd,2005,29033800000
hnd,2006,30353400000
hnd,2007,31876900000
hnd,2008,32957000000
hnd,2009,30270700000
hnd,2010,31639900000
hnd,2011,33032800000
hnd,2012,33628000000
hnd,2013,34762300000
hnd,2014,35816400000
hnd,2015,37229600000
hnd,2016,38340000000
hnd,2017,39843200000
hnd,2018,41404700000
hnd,2019,42231200000
hnd,2020,36302500000
hrv,1995,34479532942.2047
hrv,1996,34267028683.0649
hrv,1997,36405230089.4782
hrv,1998,37404227696.2095
hrv,1999,39156633968.2592
hrv,2000,41723027560.9872
hrv,2001,42316472764.9944
hrv,2002,43170348163.1271
hrv,2003,44998792723.9601
hrv,2004,46532601211.2436
hrv,2005,47648873472.4127
hrv,2006,49447294542.8724
hrv,2007,52804188793.6966
hrv,2008,52936565313.2541
hrv,2009,46284383699.889
hrv,2010,43847438133.9634
hrv,2011,44040230673.2384
hrv,2012,41776078918.2194
hrv,2013,40736959664.0049
hrv,2014,42185404897.719
hrv,2015,43952641227.7558
hrv,2016,46784058785.06969
hrv,2017,48276618868.52049
hrv,2018,48248532293.5702
hrv,2019,49116986266.0114
hrv,2020,47219219359.6094
hti,1988,144399497061.064
hti,1989,136126799415.57899
hti,1990,128392655198.36501
hti,1991,124471964982.49899
hti,1992,113540921333.64
hti,1993,107831963360.744
hti,1994,69114883988.91051
hti,1995,72062014538.4084
hti,1996,76075195978.96339
hti,1997,76270649054.1086
hti,1998,76488560134.87169
hti,1999,74200282521.14108
hti,2000,73805944400
hti,2001,73827979100
hti,2002,75775235100
hti,2003,77723789600
hti,2004,79315849100
hti,2005,81985281800
hti,2006,85244114300
hti,2007,85063556500
hti,2008,85803129800
hti,2009,91938398600
hti,2010,81029933000
hti,2011,83788932800
hti,2012,91920368800
hti,2013,95145441600
hti,2014,102274094600
hti,2015,108622941400
hti,2016,109857286500
hti,2017,115749058400
hti,2018,112168532000
hti,2019,113268982700
hti,2020,108515272500
hun,1995,3225561000000
hun,1996,3372295000000
hun,1997,3844215000000
hun,1998,4215830000000
hun,1999,4473876000000
hun,2000,4678331000000
hun,2001,4892884000000
hun,2002,5247099000000
hun,2003,5687358000000
hun,2004,6031619000000
hun,2005,6350762000000
hun,2006,6779077000000
hun,2007,7196810000000
hun,2008,6951230000000
hun,2009,5719531000000
hun,2010,6246338000000
hun,2011,6285504000000
hun,2012,6206370000000
hun,2013,6072884000000
hun,2014,6503846000000
hun,2015,7068318000000
hun,2016,7089321000000
hun,2017,7320174000000
hun,2018,7522046000000
hun,2019,7648279000000
hun,2020,7066804000000
idn,1960,39776957077600
idn,1961,44657565308000
idn,1962,45267641336800
idn,1963,44413534896500
idn,1964,43803458867700
idn,1965,43437413250400
idn,1966,44291519690800
idn,1967,45755702159900
idn,1968,49782203949900
idn,1969,56859085884000
idn,1970,62349770143200
idn,1971,70768819340600
idn,1972,74429275513400
idn,1973,76869579628600
idn,1974,89286973260900
idn,1975,100273410103200
idn,1976,109982629314700
idn,1977,125084545189500
idn,1978,139133939127700
idn,1979,165009422239600
idn,1980,201587516053700
idn,1981,222070302502400
idn,1982,224778476923200
idn,1983,229721782197700
idn,1984,280381094419200
idn,1985,311757648822500
idn,1986,340717765174900
idn,1987,376864521494200
idn,1988,422059573224000
idn,1989,460903640797000
idn,1990,518498896242300
idn,1991,568283091129300
idn,1992,625896916703700
idn,1993,684411393540100
idn,1994,769015261299200
idn,1995,852645868688000
idn,1996,951484832434400
idn,1997,1001450493884400
idn,1998,886919521065000
idn,1999,921698971087400
idn,2000,976860316960700
idn,2001,1009099669684400
idn,2002,1062462475126200
idn,2003,1119126508813900
idn,2004,1190561075204200
idn,2005,1245304564702400
idn,2006,1302403830538500
idn,2007,1363164822494400
idn,2008,1413020943769200
idn,2009,1444277857452300
idn,2010,1512760800000000
idn,2011,1607452000000000
idn,2012,1697787200000000
idn,2013,1771961900000000
idn,2014,1854256700000000
idn,2015,1934533200000000
idn,2016,2016876900000000
idn,2017,2103466100000000
idn,2018,2193368400000000
idn,2019,2276667800000000
idn,2020,2209920300000000
ind,1960,790006480553.99011
ind,1961,857469124942.88
ind,1962,919887833302.68994
ind,1963,1006895729804.25
ind,1964,1076520061062.73999
ind,1965,1086517862834.66003
ind,1966,1095074540026.83997
ind,1967,1099307843479.81006
ind,1968,1160195356973.65991
ind,1969,1284672492548.3501
ind,1970,1314846038436.57007
ind,1971,1357809564969.94995
ind,1972,1411041104133.93994
ind,1973,1473820093638.68994
ind,1974,1516783620172.07007
ind,1975,1548758571784.95996
ind,1976,1684584563425.07007
ind,1977,1789426376600.86011
ind,1978,2010458859017.86011
ind,1979,1945698323215.96948
ind,1980,1949481275237.78003
ind,1981,2108746627364.53003
ind,1982,2178085438017.13989
ind,1983,2400946893854.22021
ind,1984,2501978043180.16016
ind,1985,2581728337207.04004
ind,1986,2723574675604.16016
ind,1987,2876095448955.95996
ind,1988,3120457503152.64941
ind,1989,3396287762050.52002
ind,1990,3558411104159.31982
ind,1991,3473063902000
ind,1992,3580387948400
ind,1993,3887991288800
ind,1994,4308717950700
ind,1995,4974908779200
ind,1996,5447588631900
ind,1997,5450377084100
ind,1998,5621074369600
ind,1999,5924262446400
ind,2000,6356680159200
ind,2001,6500997470400
ind,2002,6947405598900
ind,2003,7387635619100
ind,2004,7933083470600
ind,2005,8674754480200
ind,2006,10217801791200
ind,2007,10931064511700
ind,2008,11440847328600
ind,2009,12695637107100
ind,2010,13672579898900
ind,2011,14099855710100
ind,2012,14868732588000
ind,2013,15607091164600
ind,2014,16839375543000
ind,2015,19038495871900
ind,2016,20547643440900
ind,2017,22094277631600
ind,2018,23260674401700
ind,2019,22694243146800
ind,2020,21070676698900
irl,1995,20110083000
irl,1996,21357627000
irl,1997,25232975000
irl,1998,28886690000
irl,1999,32658271000
irl,2000,37357410000
irl,2001,39312748000
irl,2002,43898669000
irl,2003,43544454000
irl,2004,43274160000
irl,2005,45749703000
irl,2006,46721120000
irl,2007,49471228000
irl,2008,44732747000
irl,2009,42463674000
irl,2010,44349730000
irl,2011,45999613000
irl,2012,45437384000
irl,2013,43537484000
irl,2014,48105118000
irl,2015,91726544000
irl,2016,89941751000
irl,2017,93265189000
irl,2018,103407236000
irl,2019,105833859000
irl,2020,130225262000
irn,1960,14095705772060.30078
irn,1961,15223362233825.09961
irn,1962,17718824218656.5
irn,1963,19410308911303.69531
irn,1964,20506641582464
irn,1965,22918573459016.5
irn,1966,26437279270264.10156
irn,1967,29966426345046.60156
irn,1968,34195138076664.69531
irn,1969,38350760963538.70312
irn,1970,41681524031158.89844
irn,1971,48405697747608.39844
irn,1972,56570765831868.49219
irn,1973,66949381785518.79688
irn,1974,77860502179446.89062
irn,1975,84240114199246
irn,1976,109539295744210
irn,1977,114989635309407
irn,1978,102971740980784
irn,1979,89700895027977.5
irn,1980,100737310584324
irn,1981,108829289823840
irn,1982,104068073651944
irn,1983,116451412204287
irn,1984,130755943247045
irn,1985,127999449673842
irn,1986,119865705380187
irn,1987,133188757650667
irn,1988,135924368696800
irn,1989,140748970686258
irn,1990,180333778535686
irn,1991,218543062287200
irn,1992,216551782046900
irn,1993,205212658369800
irn,1994,212040038807700
irn,1995,212014822881000
irn,1996,250940062470500
irn,1997,280279637222900
irn,1998,271852757773900
irn,1999,299500601210400
irn,2000,335264451846000
irn,2001,381149134868600
irn,2002,428954863644600
irn,2003,474007477902700
irn,2004,493436724193200
irn,2005,545268524057400
irn,2006,588493635711400
irn,2007,600123265221200
irn,2008,618819900227500
irn,2009,668986443669500
irn,2010,739219612856300
irn,2011,780966667692400
irn,2012,749130940498600
irn,2013,709792308374000
irn,2014,766481934797500
irn,2015,730920466047400
irn,2016,781043000000000
irn,2017,822509000000000
irn,2018,756708000000000
irn,2019,772396000000000
irn,2020,835257000000000
irq,1968,82764963631.50391
irq,1969,94426563203.84889
irq,1970,109327495990.73399
irq,1971,127305795331.433
irq,1972,137995594939.41599
irq,1973,149171294529.57901
irq,1974,156135860940.841
irq,1975,189824926372.06
irq,1976,234365758071.98901
irq,1977,261738123734.854
irq,1978,287814756111.90302
irq,1979,337862454276.54999
irq,1980,3423003407804.7002
irq,1981,3623518133784.75049
irq,1982,3667896998823.9502
irq,1983,3700452297630.08008
irq,1984,3657531132537.41992
irq,1985,4083341483588.74023
irq,1986,4039448518531.72021
irq,1987,5508162198004.28027
irq,1988,4277539509800.43018
irq,1989,4316087575053.45996
irq,1990,2291018415983.60938
irq,1991,872190468000
irq,1992,890816634000
irq,1993,2143142854700
irq,1994,2229633051600
irq,1995,2594543938200
irq,1996,2708568467300
irq,1997,2767524331800
irq,1998,2806072397100
irq,1999,2964313824600
irq,2000,2832265200000
irq,2001,3095468000000
irq,2002,2825095900000
irq,2003,2011418500000
irq,2004,1565411700000
irq,2005,1548694300000
irq,2006,1711054900000
irq,2007,1817913800000
irq,2008,1939714000000
irq,2009,2637792900000
irq,2010,2805041000000
irq,2011,2870485900000
irq,2012,2930766100000
irq,2013,2653458200000
irq,2014,2064945800000
irq,2015,1723531500000
irq,2016,1787446600000
irq,2017,1926417400000
irq,2018,2168401400000
irq,2019,2313072600000
irq,2020,2327113000000
isl,1995,133255014000
isl,1996,144668593000
isl,1997,150306700000
isl,1998,154117720000
isl,1999,157463954000
isl,2000,159944026000
isl,2001,169505846000
isl,2002,165762357000
isl,2003,167376396000
isl,2004,176868568000
isl,2005,169680405000
isl,2006,175120333000
isl,2007,182220570000
isl,2008,196078772000
isl,2009,189817101000
isl,2010,194205353000
isl,2011,209398112000
isl,2012,216219904000
isl,2013,230013031000
isl,2014,235380811000
isl,2015,247188402000
isl,2016,244201964000
isl,2017,247137448000
isl,2018,258886794000
isl,2019,249724464000
isl,2020,237358034000
isr,1995,95310751000
isr,1996,100765598000
isr,1997,107909206000
isr,1998,114219914000
isr,1999,117822387000
isr,2000,135723315000
isr,2001,125143289000
isr,2002,118264352000
isr,2003,120351628000
isr,2004,122818371000
isr,2005,134528973000
isr,2006,139084648000
isr,2007,145699314000
isr,2008,139617101000
isr,2009,130804220000
isr,2010,150474262000
isr,2011,150663807000
isr,2012,151833577000
isr,2013,148960707000
isr,2014,150889327000
isr,2015,148135967000
isr,2016,141925045000
isr,2017,148820822000
isr,2018,161883162000
isr,2019,163682141000
isr,2020,165043866000
ita,1990,227224015000
ita,1991,226755192000
ita,1992,225972588000
ita,1993,219901372000
ita,1994,234967704000
ita,1995,246702400000
ita,1996,245759800000
ita,1997,248409700000
ita,1998,251625400000
ita,1999,252212500000
ita,2000,259549100000
ita,2001,258663500000
ita,2002,258528400000
ita,2003,253285400000
ita,2004,257496500000
ita,2005,259215500000
ita,2006,270753800000
ita,2007,279169200000
ita,2008,270080300000
ita,2009,220176200000
ita,2010,240921800000
ita,2011,244805100000
ita,2012,235018500000
ita,2013,231874700000
ita,2014,232390400000
ita,2015,238294500000
ita,2016,245380300000
ita,2017,253908200000
ita,2018,258284900000
ita,2019,256877800000
ita,2020,227371700000
jam,1966,73465120200
jam,1967,75383263100
jam,1968,77303856200
jam,1969,77659070600
jam,1970,82511996800
jam,1971,84432589800
jam,1972,94300123600
jam,1973,94900310100
jam,1974,91703403700
jam,1975,93785687300
jam,1976,89665222600
jam,1977,83009296000
jam,1978,79126462200
jam,1979,75077046800
jam,1980,66645057600
jam,1981,67166848900
jam,1982,72210858100
jam,1983,73607205000
jam,1984,70530336900
jam,1985,71742960500
jam,1986,72269652200
jam,1987,76510145900
jam,1988,80659998300
jam,1989,86740239800
jam,1990,90103727800
jam,1991,84557523700
jam,1992,85708903200
jam,1993,92073000000
jam,1994,94250000000
jam,1995,90658000000
jam,1996,86116000000
jam,1997,80427000000
jam,1998,75787000000
jam,1999,72857000000
jam,2000,71985000000
jam,2001,71433000000
jam,2002,70090000000
jam,2003,69796000000
jam,2004,71132000000
jam,2005,68329000000
jam,2006,67222000000
jam,2007,68100000000
jam,2008,67571000000
jam,2009,64350000000
jam,2010,61644000000
jam,2011,62694000000
jam,2012,62590000000
jam,2013,62461000000
jam,2014,61976000000
jam,2015,63200000000
jam,2016,64424000000
jam,2017,65676000000
jam,2018,66239000000
jam,2019,67411000000
jam,2020,63792000000
jor,1976,346240224.42911
jor,1977,355090836.87987
jor,1978,425122640.82006
jor,1979,565959344.36633
jor,1980,681763743.42085
jor,1981,737959800.78892
jor,1982,736893461.93943
jor,1983,719565455.63523
jor,1984,858722675.49356
jor,1985,887887043.02709
jor,1986,848965675.02074
jor,1987,870185818.12557
jor,1988,778773920.25312
jor,1989,945815901.02558
jor,1990,971807910.48188
jor,1991,976899700
jor,1992,1315435600
jor,1993,1330764200
jor,1994,1561653200
jor,1995,1581300500
jor,1996,1457285300
jor,1997,1614490300
jor,1998,1764204300
jor,1999,1894217700
jor,2000,2022311600
jor,2001,2192632600
jor,2002,2616555600
jor,2003,2690612800
jor,2004,3145886200
jor,2005,3390504300
jor,2006,3771853800
jor,2007,4117640800
jor,2008,4328695900
jor,2009,4414628900
jor,2010,4503084500
jor,2011,4678359900
jor,2012,4789571000
jor,2013,4884055000
jor,2014,4961788300
jor,2015,5031908700
jor,2016,5099826800
jor,2017,5151835900
jor,2018,5225876300
jor,2019,5289117300
jor,2020,5146659800
jpn,1994,84669100000000
jpn,1995,88861100000000
jpn,1996,92443100000000
jpn,1997,94626000000000
jpn,1998,90780400000000
jpn,1999,89954300000000
jpn,2000,94615500000000
jpn,2001,89721300000000
jpn,2002,88505700000000
jpn,2003,92356200000000
jpn,2004,97343900000000
jpn,2005,102124000000000
jpn,2006,106035100000000
jpn,2007,111516700000000
jpn,2008,111239100000000
jpn,2009,91306700000000
jpn,2010,106253000000000
jpn,2011,103087700000000
jpn,2012,105248000000000
jpn,2013,104639300000000
jpn,2014,107039300000000
jpn,2015,110094700000000
jpn,2016,110210000000000
jpn,2017,114767500000000
jpn,2018,118976000000000
jpn,2019,117923200000000
kaz,2000,587193848600
kaz,2001,667639405800
kaz,2002,718380000700
kaz,2003,775132020600
kaz,2004,853420354800
kaz,2005,914013200000
kaz,2006,986220242800
kaz,2007,1061172981300
kaz,2008,1029337791800
kaz,2009,1000516333600
kaz,2010,1136586555000
kaz,2011,1221830546600
kaz,2012,1258485463000
kaz,2013,1294981541400
kaz,2014,1315701246100
kaz,2015,1318332648600
kaz,2016,1342062636200
kaz,2017,1423928457100
kaz,2018,1488005237600
kaz,2019,1574309541380.80005
kaz,2020,1637281923036.03003
ken,1964,54604625108.0375
ken,1965,57050524197.9532
ken,1966,60575592194.84689
ken,1967,62911636037.9355
ken,1968,71212185466.8571
ken,1969,78527266227.67369
ken,1970,75134671555.9297
ken,1971,97270546165.1875
ken,1972,129241715576.42599
ken,1973,147102920905.564
ken,1974,154808958257.58301
ken,1975,155736267296.27301
ken,1976,154039969803.461
ken,1977,178524813141.03101
ken,1978,200854550513.707
ken,1979,215833600758.58096
ken,1980,227142380185.5
ken,1981,235284543272.32697
ken,1982,240583453679.07199
ken,1983,251420403858.83096
ken,1984,262257354038.59
ken,1985,274037639574.845
ken,1986,289934338308.664
ken,1987,306522544924.63898
ken,1988,324913673058.94702
ken,1989,344086681732.30493
ken,1990,362096515080.66895
ken,1991,375854295343.96497
ken,1992,380364831381.20697
ken,1993,387214642482.84302
ken,1994,394568496172.99799
ken,1995,409954722362.10303
ken,1996,424991995796.77197
ken,1997,424819348545.99493
ken,1998,415833465223.26898
ken,1999,406185767073.04199
ken,2000,408948124654.85907
ken,2001,410148434777.76202
ken,2002,410481397467.35101
ken,2003,434997320574.39502
ken,2004,454407815146.66095
ken,2005,475594110887.00293
ken,2006,514631904481.91693
ken,2007,537151111104.948
ken,2008,543287434047.03802
ken,2009,537567000000
ken,2010,567444000000
ken,2011,611342000000
ken,2012,613592000000
ken,2013,644156000000
ken,2014,656257000000
ken,2015,694698000000
ken,2016,707880000000
ken,2017,712807000000
ken,2018,738305000000
ken,2019,756711000000
ken,2020,756149000000
kgz,1990,70309613654.1347
kgz,1991,70104339200
kgz,1992,52153746700
kgz,1993,40123822700
kgz,1994,25647016400
kgz,1995,19311577300
kgz,1996,20219815800
kgz,1997,32239719900
kgz,1998,34794060400
kgz,1999,32804128000
kgz,2000,34149096700
kgz,2001,37247550100
kgz,2002,33196287500
kgz,2003,39119818800
kgz,2004,39980873500
kgz,2005,33252096100
kgz,2006,28548391800
kgz,2007,30359111000
kgz,2008,36798308300
kgz,2009,33374014900
kgz,2010,37154900000
kgz,2011,39205500000
kgz,2012,28395869500
kgz,2013,41891205500
kgz,2014,40694510500
kgz,2015,38152946200
kgz,2016,40383571800
kgz,2017,43090414000
kgz,2018,45274880800
kgz,2019,48813822100
kgz,2020,45300781700
khm,1993,683066447800
khm,1994,744519299000
khm,1995,874839589200
khm,1996,984483949800
khm,1997,1255305783200
khm,1998,1445494566200
khm,1999,1730607990500
khm,2000,2254750332500
khm,2001,2597477599800
khm,2002,2971730395500
khm,2003,3337370604500
khm,2004,3926749001800
khm,2005,4308562628800
khm,2006,5059756467700
khm,2007,5509293698900
khm,2008,5681073731600
khm,2009,4799913527800
khm,2010,6218752858100
khm,2011,7224136982000
khm,2012,7719612185800
khm,2013,8477840905000
khm,2014,9041303531200
khm,2015,9875311651500
khm,2016,10571186789200
khm,2017,11252561375000
khm,2018,12275597898800
khm,2019,13102008062900
khm,2020,12722230000000
kir,1982,9867400
kir,1983,10534400
kir,1984,2315800
kir,1985,3071000
kir,1986,2567500
kir,1987,1397000
kir,1988,3284900
kir,1989,2794100
kir,1990,4996600
kir,1991,4593900
kir,1992,4474800
kir,1993,4701500
kir,1994,4775900
kir,1995,5046800
kir,1996,5064300
kir,1997,5124400
kir,1998,5273200
kir,1999,5647500
kir,2000,5639200
kir,2001,6002400
kir,2002,5547400
kir,2003,5889900
kir,2004,6404700
kir,2005,7246100
kir,2006,6788600
kir,2007,6947300
kir,2008,6480700
kir,2009,6845826.73145
kir,2010,7036024.58314
kir,2011,6382065.46117
kir,2012,6451945.21219
kir,2013,6340120.72318
kir,2014,6301248.60369
kir,2015,6526172.69676
kir,2016,6674730.43408
kir,2017,6908650.0855
kir,2018,7069755.14541
kir,2019,7084894.79675
kna,1977,51830000
kna,1978,55960000
kna,1979,56680000
kna,1980,60300000
kna,1981,53510000
kna,1982,57550000
kna,1983,52910000
kna,1984,59780000
kna,1985,57750000
kna,1986,62780000
kna,1987,63010000
kna,1988,65430000
kna,1989,66750000
kna,1990,61800000
kna,1991,59700000
kna,1992,61520000
kna,1993,62780000
kna,1994,63260000
kna,1995,66370000
kna,1996,69670000
kna,1997,79520000
kna,1998,77350000
kna,1999,81400000
kna,2000,94580000
kna,2001,121990000
kna,2002,92250000
kna,2003,100590000
kna,2004,108500000
kna,2005,117060000
kna,2006,102500000
kna,2007,108770000
kna,2008,119910000
kna,2009,117400000
kna,2010,107320000
kna,2011,97500000
kna,2012,89280000
kna,2013,91030000
kna,2014,92820000
kna,2015,92870000
kna,2016,82980000
kna,2017,81174800
kna,2018,87618600
kna,2019,90656100
kna,2020,72816300
kor,1960,1293900000000
kor,1961,1363900000000
kor,1962,1571400000000
kor,1963,1823400000000
kor,1964,2001000000000
kor,1965,2450100000000
kor,1966,2902000000000
kor,1967,3584400000000
kor,1968,4394300000000
kor,1969,5161800000000
kor,1970,5988600000000
kor,1971,7038500000000
kor,1972,8095500000000
kor,1973,10552500000000
kor,1974,12286500000000
kor,1975,13848900000000
kor,1976,16760000000000
kor,1977,19490600000000
kor,1978,24417900000000
kor,1979,26972000000000
kor,1980,26603100000000
kor,1981,29066700000000
kor,1982,30548700000000
kor,1983,35713400000000
kor,1984,42761600000000
kor,1985,45724700000000
kor,1986,53170100000000
kor,1987,63956700000000
kor,1988,72530300000000
kor,1989,75732000000000
kor,1990,84286300000000
kor,1991,96142200000000
kor,1992,101866800000000
kor,1993,109195200000000
kor,1994,121857500000000
kor,1995,137668100000000
kor,1996,149867600000000
kor,1997,159257500000000
kor,1998,148018100000000
kor,1999,178584200000000
kor,2000,207466400000000
kor,2001,213364800000000
kor,2002,233592800000000
kor,2003,245339700000000
kor,2004,270702800000000
kor,2005,285096000000000
kor,2006,307505600000000
kor,2007,332668500000000
kor,2008,344459100000000
kor,2009,336416200000000
kor,2010,382243300000000
kor,2011,402281800000000
kor,2012,407959900000000
kor,2013,420493000000000
kor,2014,433853500000000
kor,2015,441133500000000
kor,2016,451294200000000
kor,2017,468070300000000
kor,2018,483530200000000
kor,2019,488934600000000
kor,2020,484648800000000
kos,2008,496741000
kos,2009,536247000
kos,2010,529723000
kos,2011,539606200
kos,2012,574294600
kos,2013,627588500
kos,2014,632382100
kos,2015,650376400
kos,2016,667835500
kos,2017,695633300
