geo,time,se_sec_enrl
swe,1983,607288
swe,1984,604067
swe,1985,596104
swe,1986,624835
swe,1987,616312
swe,1988,619860
swe,1989,609233
swe,1990,597971
swe,1991,588474
swe,1992,585527
swe,1993,755649
swe,1994,778838
swe,1995,791848
swe,1996,809653
swe,1997,829295
swe,1998,930748
swe,1999,946209
swe,2000,933669
swe,2001,928424
swe,2002,934608
swe,2003,917978
swe,2004,711798
swe,2005,735494
swe,2006,750567
swe,2007,760491
swe,2008,764264
swe,2009,751826
swe,2010,731273
swe,2011,698968
swe,2012,675782
swe,2013,838671
swe,2014,826694
swe,2015,844112
swe,2016,856094
swe,2017,916224
swe,2018,934541
swe,2019,927687.1875
swz,1970,8438
swz,1971,9475
swz,1972,11219
swz,1973,13043
swz,1974,14964
swz,1975,16876
swz,1976,17868
swz,1977,19762
swz,1978,20990
swz,1979,22495
swz,1980,23665
swz,1985,31109
swz,1992,51864
swz,1993,50634
swz,1994,52966
swz,1995,55286
swz,1996,57715
swz,1998,60830
swz,1999,61551
swz,2000,60253
swz,2001,61335
swz,2002,62676
swz,2003,62214
swz,2004,67696
swz,2005,70964
swz,2006,76979
swz,2007,82835
swz,2009,83089
swz,2010,88619
swz,2011,90605
swz,2012,91914
swz,2013,93461
swz,2014,97229
swz,2015,100494
swz,2016,108288
sxm,2012,2981
sxm,2014,2713
syc,1970,2359
syc,1971,2622
syc,1972,2913
syc,1973,3199
syc,1974,3778
syc,1975,3778
syc,1976,3272
syc,1978,4622
syc,1979,5143
syc,1980,5763
syc,1981,6640
syc,1982,7741
syc,1983,8108
syc,1984,8538
syc,1985,8665
syc,1986,8642
syc,1987,8750
syc,1988,8868
syc,1989,8828
syc,1991,9020
syc,1992,9182
syc,1993,9111
syc,1994,9280
syc,1995,8931
syc,1996,9099
syc,1998,8027
syc,1999,8317
syc,2000,8280
syc,2001,7514
syc,2002,7826
syc,2003,8137
syc,2004,7962
syc,2005,8501
syc,2006,7794
syc,2007,8227
syc,2008,7911
syc,2009,7825
syc,2010,7554
syc,2011,7113
syc,2012,7780
syc,2013,7355
syc,2014,7277
syc,2015,7394
syc,2016,7423
syc,2017,7362
syc,2018,7459
syc,2019,7325
syc,2020,7472
syr,1971,327639
syr,1972,367298
syr,1973,406102
syr,1974,437997
syr,1975,458327
syr,1976,488409
syr,1977,512187
syr,1978,545468
syr,1979,579739
syr,1980,588865
syr,1981,604327
syr,1982,635355
syr,1983,687435
syr,1984,755095
syr,1985,815071
syr,1986,870383
syr,1987,912117
syr,1988,925381
syr,1989,933661
syr,1990,923532
syr,1991,914250
syr,1992,902819
syr,1993,916950
syr,1994,923030
syr,1995,928882
syr,1996,935048
syr,1997,957664
syr,1998,1000549
syr,1999,1029769
syr,2000,1069040
syr,2001,1124752
syr,2002,1182424
syr,2003,2119690
syr,2004,2249116
syr,2005,2389383
syr,2006,2464688
syr,2007,2549444
syr,2008,2626228
syr,2009,2664335
syr,2010,2731825
syr,2011,2820911
syr,2012,2875612
syr,2013,1857140
tca,1971,227
tca,1973,354
tca,1974,467
tca,1975,639
tca,1976,671
tca,1977,671
tca,1978,711
tca,1981,691
tca,1985,707
tca,1994,1032
tca,1999,1114
tca,2000,1089
tca,2003,1270
tca,2004,1386
tca,2005,1558
tca,2009,2095
tca,2014,1811
tca,2015,2013
tca,2018,2316
tcd,1971,10556
tcd,1972,11625
tcd,1974,12731
tcd,1975,14195
tcd,1976,16391
tcd,1977,19580
tcd,1985,45612
tcd,1987,44379
tcd,1989,49439
tcd,1990,58570
tcd,1994,73666
tcd,1995,85836
tcd,1996,93026
tcd,1997,99789
tcd,1998,112964
tcd,1999,123408
tcd,2000,137269
tcd,2001,165926
tcd,2002,184996
tcd,2003,212632
tcd,2004,227856
tcd,2005,245286
tcd,2006,262714
tcd,2007,314470
tcd,2008,369812
tcd,2009,421686
tcd,2010,430383
tcd,2011,456548
tcd,2012,458034
tcd,2013,525219
tcd,2014,508730
tcd,2015,513248
tcd,2016,535112
tcd,2017,507074
tcd,2018,511841
tcd,2019,537388
tgo,1971,22003
tgo,1972,27255
tgo,1973,31288
tgo,1974,37546
tgo,1975,48415
tgo,1976,64404
tgo,1977,81169
tgo,1978,96065
tgo,1979,113730
tgo,1980,127894
tgo,1982,130366
tgo,1983,119106
tgo,1984,101989
tgo,1985,91207
tgo,1986,97120
tgo,1987,98490
tgo,1988,115390
tgo,1989,110318
tgo,1990,127704
tgo,1991,125545
tgo,1992,127831
tgo,1994,134559
tgo,1995,153348
tgo,1996,169481
tgo,1997,178254
tgo,1999,231948
tgo,2000,258677
tgo,2001,288347
tgo,2002,329307
tgo,2003,354965
tgo,2004,375385
tgo,2005,404470
tgo,2006,430064
tgo,2007,408964
tgo,2011,545861
tgo,2017,727949
tha,1971,695023
tha,1972,772704
tha,1973,868885
tha,1974,982295
tha,1975,1066486
tha,1976,1193741
tha,1977,1324539
tha,1978,1386136
tha,1979,1737923
tha,1980,1805708
tha,1981,1919967
tha,1982,1990866
tha,1984,2191713
tha,1985,2249780
tha,1986,2243373
tha,1987,2184850
tha,1988,2108964
tha,1989,2083237
tha,1990,2117903
tha,1991,2230403
tha,1992,2444092
tha,1993,2717672
tha,1994,3044069
tha,1995,3382755
tha,1996,3794290
tha,1997,3925923
tha,1998,4097331
tha,2001,4072108
tha,2002,4150184
tha,2004,4253380
tha,2005,4533173
tha,2006,4530029
tha,2007,4789339
tha,2008,4728761
tha,2009,4769211
tha,2010,4807093
tha,2011,4892517
tha,2012,4785810
tha,2013,4655351
tha,2014,6791615
tha,2015,6757174
tha,2016,6570988
tha,2017,6335213
tha,2018,6265551
tha,2019,6019229
tha,2020,5854817
tjk,1991,829479
tjk,1992,830302
tjk,1993,786964
tjk,1994,702375
tjk,1995,724056
tjk,1999,768903
tjk,2000,795380
tjk,2001,847445
tjk,2002,899236
tjk,2003,948341
tjk,2004,973673
tjk,2005,984410
tjk,2006,998928
tjk,2007,1012275
tjk,2008,1019250
tjk,2009,1023371
tjk,2010,1031723
tjk,2011,1045185
tjk,2012,1054808
tjk,2013,1062975
tkm,2019,706547
tkm,2020,747264
tls,2001,44459
tls,2002,52785
tls,2003,58603
tls,2004,73005
tls,2005,74822
tls,2008,78655
tls,2009,96067
tls,2010,101501
tls,2011,107859
tls,2012,111422
tls,2013,112021
tls,2014,118935
tls,2015,129314
tls,2016,140462
tls,2017,149883
tls,2018,155832
tls,2019,161660
ton,1970,10159
ton,1971,10455
ton,1972,10371
ton,1973,10552
ton,1974,11052
ton,1975,11351
ton,1978,12795
ton,1981,16566
ton,1982,17085
ton,1983,16822
ton,1984,17009
ton,1985,15232
ton,1986,13587
ton,1990,14749
ton,1991,14825
ton,1993,16570
ton,1998,13661
ton,1999,14710
ton,2000,14524
ton,2001,14127
ton,2002,14567
ton,2003,15743
ton,2004,14032
ton,2006,13938
ton,2007,14580
ton,2008,14632
ton,2009,14676
ton,2010,14777
ton,2011,14874
ton,2012,14784
ton,2013,14840
ton,2014,14961
ton,2015,15800
ton,2019,15324
ton,2020,14501
tto,1971,52639
tto,1972,54927
tto,1973,54584
tto,1977,77362
tto,1981,87700
tto,1982,91455
tto,1983,91374
tto,1984,92781
tto,1985,92752
tto,1986,95302
tto,1987,97444
tto,1988,99615
tto,1989,98741
tto,1990,99850
tto,1991,97493
tto,1992,97804
tto,1993,100278
tto,2004,105381
tun,1971,191445
tun,1972,196979
tun,1973,196033
tun,1974,196307
tun,1975,196447
tun,1976,201845
tun,1977,213046
tun,1978,232856
tun,1979,250197
tun,1980,264392
tun,1981,275696
tun,1982,312033
tun,1983,355161
tun,1984,387445
tun,1985,419337
tun,1986,457630
tun,1987,459034
tun,1988,480245
tun,1989,530004
tun,1990,546953
tun,1991,564540
tun,1992,589674
tun,1993,639403
tun,1994,717156
tun,1995,783169
tun,1996,849359
tun,1997,882730
tun,1998,989491
tun,1999,1058877
tun,2000,1104095
tun,2001,1143082
tun,2002,1169368
tun,2003,1158972
tun,2004,1210012
tun,2005,1239468
tun,2006,1247046
tun,2007,1268219
tun,2008,1259240
tun,2009,1201632
tun,2010,1163833
tun,2011,1152153
tun,2013,1071729
tun,2014,1019908
tun,2015,1007951
tun,2016,1047035
tur,1971,1308779
tur,1972,1429654
tur,1973,1489759
tur,1974,1516880
tur,1976,1746160
tur,1977,1887524
tur,1978,2028476
tur,1979,2074796
tur,1980,2225533
tur,1981,2217909
tur,1982,2310113
tur,1983,2393477
tur,1984,2540636
tur,1986,2927692
tur,1987,3088483
tur,1988,3288309
tur,1989,3512135
tur,1990,3620982
tur,1991,3808142
tur,1992,3987423
tur,1993,4299810
tur,1994,4476086
tur,1995,4725551
tur,1997,4760892
tur,1999,5522936
tur,2000,5658333
tur,2001,6419272
tur,2002,6736387
tur,2003,6851036
tur,2004,6585557
tur,2005,6345057
tur,2006,6631883
tur,2007,6822949
tur,2008,6708970
tur,2009,7100959
tur,2010,7530640
tur,2011,7965619
tur,2012,7757880
tur,2013,10562609
tur,2014,10898577
tur,2015,10969178
tur,2016,11019149
tur,2017,11404385
tur,2018,11279561
tur,2019,11276669
tuv,1990,625
tuv,1998,830
tuv,2001,912
tuv,2014,1201
tuv,2015,1289
tuv,2016,1123
tuv,2018,1089
tuv,2019,1095
tuv,2020,1054
tza,1970,44941
tza,1971,47570
tza,1972,48440
tza,1973,51991
tza,1974,59406
tza,1975,62031
tza,1976,66094
tza,1977,70944
tza,1978,74126
tza,1979,77868
tza,1980,78715
tza,1981,75051
tza,1982,77246
tza,1983,80623
tza,1984,83004
tza,1985,95915
tza,1986,104656
tza,1987,116347
tza,1988,132282
tza,1989,146428
tza,1991,184403
tza,1992,191651
tza,1993,198421
tza,1994,204258
tza,1995,211425
tza,1996,213346
tza,1997,236886
tza,2010,1825956
tza,2014,1947349
tza,2015,1774383
tza,2016,1807674
tza,2017,1920524
tza,2018,2148466
tza,2019,2338457
tza,2020,2473506
uga,1970,48221
uga,1973,52670
uga,1974,53586
uga,1975,55263
uga,1976,66986
uga,1977,70647
uga,1978,74032
uga,1979,77929
uga,1980,86560
uga,1981,94614
uga,1982,145389
uga,1983,133393
uga,1984,162005
uga,1985,179483
uga,1986,213733
uga,1987,242727
uga,1988,262735
uga,1990,267517
uga,1991,256194
uga,1992,256669
uga,1993,261762
uga,1994,275590
uga,1995,292321
uga,1997,294418
uga,2004,732792
uga,2007,1031520
ukr,1981,4754924
ukr,1982,4718500
ukr,1983,4743000
ukr,1984,4745500
ukr,1985,4777300
ukr,1986,4823500
ukr,1988,4893900
ukr,1990,4843900
ukr,1991,4773700
ukr,1992,4731700
ukr,1993,4701000
ukr,1994,4731200
ukr,1999,5214106
ukr,2000,5204485
ukr,2001,5123602
ukr,2002,4982947
ukr,2003,4824077
ukr,2004,4445974
ukr,2005,4042827
ukr,2006,3896263
ukr,2007,3708736
ukr,2008,3498524
ukr,2009,3288557
ukr,2010,3132972
ukr,2011,2925709
ukr,2012,2899116
ukr,2013,2803364
ukr,2014,2713646
ukr,2015,2370298
ukr,2016,2325864
ukr,2017,2334978
ukr,2018,2376848
ukr,2019,2444548
ukr,2020,2539454
ury,1970,168083
ury,1971,173262
ury,1972,181498
ury,1973,188036
ury,1974,188373
ury,1975,182195
ury,1976,183912
ury,1977,180418
ury,1978,176167
ury,1979,172969
ury,1981,188123
ury,1982,190053
ury,1983,197890
ury,1984,207663
ury,1985,213774
ury,1986,224134
ury,1987,229085
ury,1988,243135
ury,1989,252935
ury,1990,265947
ury,1991,276482
ury,1992,272622
ury,1993,266840
ury,1994,263180
ury,1995,263616
ury,1996,269826
ury,1998,275090
ury,1999,283838
ury,2000,303883
ury,2001,315968
ury,2002,332175
ury,2003,343617
ury,2004,339057
ury,2005,323087
ury,2006,323027
ury,2007,294852
ury,2008,281593
ury,2009,288491
ury,2010,321397
ury,2011,331659
ury,2012,335126
ury,2013,337609
ury,2014,339221
ury,2015,339740
ury,2016,347841
ury,2017,356952
ury,2018,355851
ury,2019,356855
usa,2014,24229776
usa,2015,24417186
usa,2016,24707908
usa,2017,24787964
usa,2018,24871356
usa,2019,25014234
uzb,1981,2879300
uzb,1986,3115000
uzb,1989,3170300
uzb,1990,3186300
uzb,1991,3194600
uzb,1992,3225500
uzb,1993,3194000
uzb,1994,3218800
uzb,1995,3318900
uzb,1999,3410955
uzb,2000,3565979
uzb,2003,4258787
uzb,2004,4338358
uzb,2005,4515852
uzb,2006,4542174
uzb,2007,4598037
uzb,2008,4497372
uzb,2009,4506226
uzb,2010,4448978
uzb,2011,4370300
uzb,2012,4335596
uzb,2013,4195583
uzb,2014,4082709
uzb,2015,3964383
uzb,2016,3908744
uzb,2017,3892888
uzb,2018,3949245
uzb,2019,4073028
vct,1971,3158
vct,1972,4009
vct,1974,4995
vct,1975,4878
vct,1976,5084
vct,1982,8058
vct,1984,7473
vct,1985,6160
vct,1986,6782
vct,1987,8785
vct,1988,7237
vct,1991,10719
vct,2000,9679
vct,2001,9756
vct,2002,9920
vct,2003,9624
vct,2004,10398
vct,2005,9780
vct,2007,11238
vct,2008,11641
vct,2009,11704
vct,2010,11426
vct,2011,10927
vct,2012,10419
vct,2013,10394
vct,2014,10342
vct,2015,10286
vct,2016,10117
vct,2017,10113
vct,2018,9808
ven,1971,425146
ven,1972,480950
ven,1973,533653
ven,1974,584211
ven,1975,631210
ven,1976,715848
ven,1977,774829
ven,1978,812965
ven,1979,853754
ven,1980,889964
ven,1981,918111
ven,1982,945939
ven,1983,985422
ven,1984,1014541
ven,1985,1061139
ven,1986,1092833
ven,1987,1112093
ven,1988,1129246
ven,1989,1138916
ven,1990,1164868
ven,1991,1200397
ven,1992,1248018
ven,1993,1286046
ven,1999,1439122
ven,2000,1543425
ven,2001,1677807
ven,2002,1811127
ven,2003,1866114
ven,2004,1953506
ven,2005,2028388
ven,2006,2104857
ven,2007,2174619
ven,2008,2224214
ven,2009,2252421
ven,2010,2254935
ven,2011,2287393
ven,2012,2354412
ven,2013,2574580
ven,2014,2567278
ven,2015,2522661
ven,2016,2427635
ven,2017,2391174
vgb,1971,865
vgb,1972,850
vgb,1973,745
vgb,1974,790
vgb,1975,796
vgb,1976,821
vgb,1979,814
vgb,1981,791
vgb,1984,1323
vgb,1985,1078
vgb,1990,1094
vgb,1991,1124
vgb,1992,1134
vgb,1994,1309
vgb,1999,1511
vgb,2000,1513
vgb,2001,1562
vgb,2002,1593
vgb,2003,1633
vgb,2004,1707
vgb,2005,1882
vgb,2006,1959
vgb,2007,1921
vgb,2009,1942
vgb,2010,2029
vgb,2011,1923
vgb,2012,1955
vgb,2013,1977
vgb,2014,1987
vgb,2015,2027
vgb,2016,2034
vgb,2017,2255
vgb,2018,1731
vgb,2019,1936
vgb,2020,2078
vir,1971,6500
vir,1972,7100
vir,1973,9291
vir,1974,9340
vir,1975,9160
vir,1976,10590
vir,1977,11799
vir,1978,11000
vir,1979,10700
vir,1980,12000
vir,1981,11326
vir,1982,12828
vir,1983,13414
vir,1984,13881
vir,1985,14274
vir,1986,13548
vir,1987,13400
vir,1988,13200
vir,1989,13100
vir,1990,12900
vir,1991,12700
vir,1992,12600
vir,1993,12502
vir,1994,12600
vir,1995,12700
vir,1997,12900
vnm,1976,2987997
vnm,1977,3200912
vnm,1980,3884428
vnm,1990,3651719
vnm,1998,6818774
vut,1970,784
vut,1971,878
vut,1972,980
vut,1973,1089
vut,1974,1295
vut,1975,1505
vut,1976,1788
vut,1977,2127
vut,1978,2284
vut,1980,2426
vut,1981,2480
vut,1983,2904
vut,1989,3369
vut,1991,4184
vut,1999,8989
vut,2000,10446
vut,2001,10934
vut,2002,12313
vut,2003,12800
vut,2004,13837
vut,2010,20256
vut,2015,20568
vut,2020,23790
wsm,1970,15090
wsm,1973,15427
wsm,1975,20093
wsm,1976,20766
wsm,1977,22008
wsm,1978,22462
wsm,1979,23016
wsm,1980,24409
wsm,1981,24407
wsm,1982,26237
wsm,1986,25095
wsm,1994,21791
wsm,1995,21856
wsm,1996,21030
wsm,1997,21737
wsm,1998,21522
wsm,1999,21748
wsm,2000,21681
wsm,2001,22185
wsm,2002,22575
wsm,2003,23427
wsm,2004,23764
wsm,2005,24010
wsm,2006,24390
wsm,2007,24550
wsm,2009,25429
wsm,2010,25998
wsm,2011,25640
wsm,2012,25564
wsm,2014,26322
wsm,2015,25994
wsm,2016,25964
yem,1999,1041816
yem,2001,1249016
yem,2003,1373362
yem,2004,1446369
yem,2005,1455206
yem,2008,1479157
yem,2010,1561337
yem,2011,1643116
yem,2012,1674950
yem,2013,1768102
yem,2016,1915871
zaf,1989,2552024
zaf,1990,2742105
zaf,1991,2939270
zaf,1994,3571395
zaf,1998,4244415
zaf,1999,4239197
zaf,2000,4141946
zaf,2001,4250400
zaf,2002,4353817
zaf,2003,4446841
zaf,2004,4593492
zaf,2005,4657674
zaf,2006,4790382
zaf,2007,4815932
zaf,2008,4671139
zaf,2009,4687958
zaf,2010,4689600
zaf,2011,4756111
zaf,2012,4843800
zaf,2014,5220975
zaf,2015,5279196
zaf,2016,5164481
zaf,2017,5052180
zaf,2018,4878960
zaf,2019,5036694
zmb,1970,56182
zmb,1971,60235
zmb,1972,64695
zmb,1973,65494
zmb,1974,70812
zmb,1975,77672
zmb,1976,83637
zmb,1977,89270
zmb,1978,94628
zmb,1979,97373
zmb,1980,102019
zmb,1981,104652
zmb,1982,110416
zmb,1985,140743
zmb,1986,156091
zmb,1987,158171
zmb,1988,170299
zmb,1990,189796
zmb,1994,208640
zwe,1970,49845
zwe,1971,53324
zwe,1972,59556
zwe,1973,63116
zwe,1974,65561
zwe,1975,70005
zwe,1976,72725
zwe,1977,75701
zwe,1978,75022
zwe,1979,69686
zwe,1980,74746
zwe,1981,149018
zwe,1982,227613
zwe,1983,316435
zwe,1984,416413
zwe,1985,482000
zwe,1986,537348
zwe,1987,604188
zwe,1988,640668
zwe,1989,670266
zwe,1990,661066
zwe,1991,710619
zwe,1992,657344
zwe,1993,639559
zwe,1994,660986
zwe,1995,711094
zwe,1996,751349
zwe,1997,806126
zwe,1999,834880
zwe,2000,844183
zwe,2001,866171
zwe,2002,828456
zwe,2003,758229
zwe,2012,936734
zwe,2013,957461
