geo,time,gc_xpn_othr_zs
isl,2005,8.90023
isl,2006,8.53038
isl,2007,8.38443
isl,2008,30.94681
isl,2009,9.47032
isl,2010,12.96195
isl,2011,11.80216
isl,2012,9.76659
isl,2013,8.76504
isl,2014,13.08434
isl,2015,10.79141
isl,2016,21.74745
isl,2017,9.1231
isl,2018,9.22936
isl,2019,9.10663
isr,1990,3.87138
isr,1991,7.45769
isr,1992,10.20384
isr,1993,9.37548
isr,1994,6.45752
isr,1995,5.89031
isr,1996,5.62031
isr,1997,4.10889
isr,1998,2.89161
isr,1999,3.14831
isr,2000,9.36792
isr,2001,8.95946
isr,2002,8.00789
isr,2003,8.99635
isr,2004,9.65669
isr,2005,9.53228
isr,2006,10.80484
isr,2007,10.13359
isr,2008,10.29806
isr,2009,11.16839
isr,2010,10.42296
isr,2011,9.89218
isr,2012,10.46876
isr,2013,11.00084
isr,2014,10.78724
isr,2015,10.99865
isr,2016,10.6212
isr,2017,11.00152
isr,2018,10.52725
isr,2019,10.79949
ita,1995,2.20179
ita,1996,2.14008
ita,1997,2.18163
ita,1998,2.33415
ita,1999,2.30663
ita,2000,2.3688
ita,2001,2.48201
ita,2002,2.52308
ita,2003,2.52655
ita,2004,2.59179
ita,2005,2.59211
ita,2006,2.55941
ita,2007,2.6039
ita,2008,2.5823
ita,2009,2.56464
ita,2010,2.72085
ita,2011,2.80888
ita,2012,2.75329
ita,2013,2.75478
ita,2014,2.7261
ita,2015,2.66868
ita,2016,2.6811
ita,2017,2.68841
ita,2018,2.62198
ita,2019,2.62719
jor,1990,2.33361
jor,1991,1.82829
jor,1992,1.12651
jor,1993,1.47829
jor,1994,3.07221
jor,1995,3.6124
jor,1996,5.7388
jor,1997,4.17529
jor,1998,4.80519
jor,1999,0
jor,2000,2.56086
jor,2001,2.64348
jor,2002,7.38157
jor,2003,7.25818
jor,2004,12.22464
jor,2005,11.22321
jor,2006,15.50801
jor,2007,34.99489
jor,2008,3.28618
jor,2009,1.52468
jor,2010,1.63396
jor,2011,1.20554
jor,2012,1.22737
jor,2013,1.49089
jor,2014,0.99009
jor,2015,1.41945
jor,2016,2.8209
jor,2017,3.61958
jor,2018,4.29214
jor,2019,3.13491
kaz,2000,0.52786
kaz,2001,5.45697
kaz,2002,3.78481
kaz,2003,9.80368
kaz,2004,7.85819
kaz,2010,1.66682
kaz,2011,1.87322
kaz,2012,1.99995
kaz,2013,2.25561
kaz,2014,2.38173
kaz,2015,1.36978
kaz,2016,2.34274
kaz,2017,1.394
kaz,2018,1.51725
kaz,2019,1.00102
ken,2014,0.42498
ken,2015,0.30492
ken,2016,0.49339
ken,2017,1.27495
ken,2018,16.26169
ken,2019,1.08342
kgz,2014,0.80293
kgz,2015,1.65399
kgz,2016,0.74656
kgz,2017,0.69677
kgz,2018,0.40471
kgz,2019,0.36613
khm,2002,10.51614
khm,2003,0.39474
khm,2004,1.66895
khm,2005,2.11135
khm,2006,5.02862
khm,2007,3.2662
khm,2008,1.88809
khm,2009,10.04495
khm,2010,6.7122
khm,2011,10.31328
khm,2012,5.86661
khm,2013,8.79138
khm,2014,9.15796
khm,2015,6.00866
khm,2016,7.82087
khm,2017,7.34602
khm,2018,8.40991
khm,2019,8.52612
kir,2011,2.04797
kir,2012,3.56871
kir,2013,4.46032
kir,2014,6.10838
kir,2015,3.31211
kir,2016,4.95664
kir,2017,6.51653
kir,2018,5.70754
kir,2019,4.87406
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kna,2011,0
kna,2012,0
kna,2013,0
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kor,1990,1.33118
kor,1991,1.65519
kor,1992,1.79358
kor,1993,2.092
kor,1994,2.54865
kor,1995,3.10363
kor,1996,3.98229
kor,1997,3.01398
kor,1998,16.21713
kor,1999,15.84958
kor,2000,15.07758
kor,2001,15.22708
kor,2002,15.41856
kor,2003,20.49795
kor,2004,22.53154
kor,2005,21.11257
kor,2006,19.90596
kor,2007,14.12908
kor,2008,15.36236
kor,2009,17.16916
kor,2010,14.81132
kor,2011,14.59407
kor,2012,13.41571
kor,2013,8.57982
kor,2014,8.31626
kor,2015,7.74755
kor,2016,7.67317
kor,2017,8.08221
kor,2018,7.50963
kor,2019,6.59596
kwt,1990,6.11765
kwt,1991,0.152
kwt,1992,2.0093
kwt,1993,4.38816
kwt,1994,6.31169
kwt,1995,6.82422
kwt,1996,5.02666
kwt,1997,6.28734
kwt,1998,7.6693
kwt,2001,10.89151
kwt,2002,11.91667
kwt,2003,12.63216
kwt,2004,12.97945
kwt,2005,20.663
kwt,2006,20.48512
lbn,1998,0
lbn,1999,0
lbn,2000,2.53688
lbn,2001,1.92006
lbn,2002,2.42127
lbn,2003,2.38795
lbn,2004,2.3028
lbn,2005,2.32584
lbn,2006,3.71553
lbn,2007,8.14874
lbn,2008,3.38942
lbn,2009,1.67771
lbn,2010,2.07756
lbn,2011,3.83641
lbn,2012,1.89946
lbn,2013,2.85174
lbn,2014,2.55126
lbn,2015,2.63408
lbn,2016,2.58334
lbn,2017,2.55801
lbn,2018,1.72978
lbn,2019,0.99742
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lca,2009,0
lca,2010,0
lca,2011,0
lca,2012,0
lca,2013,0
lca,2014,0
lca,2015,0
lca,2016,0
lca,2017,0
lka,1990,8.2649
lka,1991,10.5087
lka,1992,11.05293
lka,1993,10.57364
lka,1994,9.00951
lka,1995,10.42114
lka,1996,8.14182
lka,1997,8.32464
lka,1998,9.06559
lka,1999,10.67122
lka,2000,9.19015
lka,2001,7.55604
lka,2002,7.33438
lka,2003,9.17278
lka,2004,8.86116
lka,2005,8.20994
lka,2006,8.67259
lka,2007,10.33511
lka,2008,9.72691
lka,2009,10.85858
lka,2010,11.05737
lka,2011,11.33641
lka,2012,14.52855
lka,2013,0
lka,2014,0
lka,2015,0
lka,2016,0
lka,2017,0
lka,2018,0
lka,2019,0
lso,1991,4.82058
lso,1992,4.9616
lso,1993,3.85795
lso,1994,2.35673
lso,1995,1.22629
lso,1996,1.45232
lso,1997,2.02093
lso,1998,1.59125
lso,1999,6.53185
lso,2000,5.89037
lso,2001,6.97853
lso,2002,7.95682
lso,2003,7.58437
lso,2004,8.05851
lso,2005,7.44499
lso,2006,7.44492
lso,2007,6.77173
lso,2008,16.72695
lso,2009,11.28655
lso,2010,12.59536
lso,2011,9.81043
lso,2012,9.33566
lso,2013,8.44139
lso,2014,6.82311
lso,2015,5.96335
lso,2016,4.31162
lso,2017,5.66926
lso,2018,4.71132
lso,2019,6.17772
ltu,1993,0
ltu,1994,0
ltu,1995,6.07965
ltu,1996,5.18988
ltu,1997,3.31616
ltu,1998,3.74578
ltu,1999,3.92693
ltu,2000,4.00017
ltu,2001,4.34292
ltu,2002,4.30069
ltu,2003,4.206
ltu,2004,3.88303
ltu,2005,4.006
ltu,2006,4.22898
ltu,2007,4.11715
ltu,2008,4.0123
ltu,2009,3.81027
ltu,2010,5.48436
ltu,2011,15.82206
ltu,2012,5.495
ltu,2013,8.67646
ltu,2014,9.23317
ltu,2015,7.74776
ltu,2016,7.50897
ltu,2017,6.95984
ltu,2018,6.50771
ltu,2019,5.94494
lux,1990,3.529
lux,1991,4.17793
lux,1992,3.70937
lux,1993,2.98571
lux,1994,3.07009
lux,1995,3.17725
lux,1996,3.25106
lux,1997,3.15613
lux,1998,3.19391
lux,1999,3.1592
lux,2000,3.19227
lux,2001,3.22855
lux,2002,3.33972
lux,2003,3.30985
lux,2004,3.29932
lux,2005,3.4159
lux,2006,3.53781
lux,2007,3.58912
lux,2008,3.57934
lux,2009,3.49501
lux,2010,3.54562
lux,2011,3.75407
lux,2012,3.76137
lux,2013,3.77936
lux,2014,3.85487
lux,2015,3.93168
lux,2016,4.0313
lux,2017,4.04301
lux,2018,4.04865
lux,2019,4.05821
lva,1994,0.52626
lva,1995,16.54935
lva,1996,13.16552
lva,1997,16.74504
lva,1998,20.17231
lva,1999,18.08146
lva,2000,18.38614
lva,2001,13.11068
lva,2002,13.38973
lva,2003,10.26549
lva,2004,11.91825
lva,2005,17.98993
lva,2006,21.82111
lva,2007,18.13912
lva,2008,18.39214
lva,2009,15.0402
lva,2010,18.34018
lva,2011,17.06758
lva,2012,15.9886
lva,2013,13.82209
lva,2014,14.93791
lva,2015,14.36705
lva,2016,13.75427
lva,2017,13.44066
lva,2018,13.01983
lva,2019,8.84614
mac,1996,2.57933
mac,1997,1.75593
mac,1998,0.73056
mac,1999,17.35633
mac,2000,14.51809
mac,2001,14.16204
mac,2002,13.70306
mac,2003,14.59651
mac,2004,15.10831
mac,2005,17.95418
mac,2006,20.66966
mac,2007,21.75435
mac,2008,31.43868
mac,2009,32.79541
mac,2010,35.70153
mac,2011,17.25241
mac,2012,15.3634
mac,2013,18.30821
mac,2014,19.64685
mac,2015,21.3022
mac,2016,21.35673
mac,2017,20.84496
mac,2018,21.83094
mac,2019,19.91919
mar,1990,0
mar,1991,0
mar,1992,0
mar,1993,0
mar,1994,0
mar,1995,3.91965
mar,1997,5.47395
mar,1998,4.0535
mar,1999,4.98487
mar,2002,2.56124
mar,2003,0.66249
mar,2004,0
mar,2005,4.99858
mar,2006,9.37908
mar,2007,9.33154
mar,2008,9.48932
mar,2009,12.88902
mar,2010,15.33782
mar,2011,10.64233
mar,2012,4.78643
mar,2013,5.5402
mar,2014,5.80263
mar,2015,6.73878
mar,2016,6.72861
mar,2017,7.21712
mar,2018,6.88686
mar,2019,6.15687
mda,1997,0.74738
mda,1998,2.06926
mda,1999,2.58305
mda,2000,2.71705
mda,2001,0.1555
mda,2003,9.79954
mda,2004,9.79797
mda,2005,10.93587
mda,2006,5.87732
mda,2007,6.64399
mda,2008,5.59022
mda,2009,5.69425
mda,2010,5.4244
mda,2011,7.28791
mda,2012,9.34144
mda,2013,10.92817
mda,2014,11.87656
mda,2015,11.42198
mda,2016,1.65247
mda,2017,1.78661
mda,2018,1.83939
mda,2019,1.99203
mdg,2003,5.11865
mdg,2004,12.71711
mdg,2005,8.62115
mdg,2006,8.36252
mdg,2007,15.9624
mdg,2008,5.19328
mdg,2009,18.01475
mdg,2010,1.63368
mdg,2011,1.7823
mdg,2012,1.26862
mdg,2013,1.2385
mdg,2014,2.12589
mdg,2015,2.28825
mdg,2016,2.46974
mdg,2017,0.99489
mdg,2018,1.18754
mdg,2019,1.10438
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,0
mdv,2008,0
mdv,2009,0
mex,2008,14.67897
mex,2009,7.1496
mex,2010,8.28408
mex,2011,9.84014
mex,2012,12.48355
mex,2013,8.16151
mex,2014,7.10586
mex,2015,5.89507
mex,2016,5.79696
mex,2017,4.89098
mex,2018,4.44458
mex,2019,4.9325
mhl,2008,12.49414
mhl,2009,7.44492
mhl,2010,9.26391
mhl,2011,7.82891
mhl,2012,8.54569
mhl,2013,14.50157
mhl,2014,12.00918
mhl,2015,12.3159
mhl,2016,9.22045
mhl,2017,14.82058
mhl,2018,12.99614
mhl,2019,18.61017
mkd,2005,2.67735
mkd,2006,2.84758
mkd,2007,5.00366
mkd,2008,6.2144
mkd,2009,4.21733
mkd,2010,4.09911
mkd,2011,3.26101
mkd,2012,0.87246
mkd,2013,2.24365
mkd,2014,2.046
mkd,2015,2.50836
mkd,2016,2.20533
mkd,2017,1.7702
mkd,2018,2.37851
mkd,2019,3.42515
mli,2000,17.48252
mli,2001,22.48661
mli,2002,18.29767
mli,2003,27.74541
mli,2006,12.82399
mli,2007,12.48528
mli,2008,16.28415
mli,2009,17.48631
mli,2010,15.10557
mli,2011,8.66631
mli,2012,10.7448
mli,2013,9.70573
mli,2014,16.33102
mli,2015,9.96625
mli,2016,3.92732
mli,2017,3.60247
mli,2018,3.02879
mli,2019,4.21147
mlt,1990,0
mlt,1991,0
mlt,1992,0
mlt,1993,0
mlt,1994,0
mlt,1995,4.97177
mlt,1996,4.8379
mlt,1997,4.90638
mlt,1998,5.19855
mlt,1999,5.39987
mlt,2000,5.60798
mlt,2001,5.58874
mlt,2002,5.68622
mlt,2003,5.31512
mlt,2004,5.6587
mlt,2005,5.62202
mlt,2006,5.60603
mlt,2007,5.83008
mlt,2008,5.4521
mlt,2009,5.76959
mlt,2010,5.58074
mlt,2011,5.6391
mlt,2012,5.52326
mlt,2013,5.40614
mlt,2014,5.27203
mlt,2015,5.21518
mlt,2016,5.49541
mlt,2017,5.39592
mlt,2018,5.26921
mlt,2019,5.36483
mmr,2012,16.92887
mmr,2013,13.8853
mmr,2014,14.69582
mmr,2015,13.80771
mmr,2016,8.49737
mmr,2017,9.26517
mmr,2018,1.46955
mmr,2019,1.20315
mng,1992,5.63215
mng,1993,0
mng,1994,0
mng,1995,0.01841
mng,1996,0
mng,1997,0
mng,1998,0
mng,1999,1.02028
mng,2000,1.70694
mng,2001,1.23678
mng,2002,1.75431
mng,2003,0.02999
mng,2006,1.18218
mng,2007,0.81546
mng,2008,0
mng,2009,0.89375
mng,2010,6.75387
mng,2011,5.96927
mng,2012,6.20213
mng,2013,1.93423
mng,2014,8.00862
mng,2015,3.62259
mng,2016,0.19637
mng,2017,1.10849
mng,2018,0
moz,2010,5.5955
moz,2011,7.82324
moz,2012,7.14096
moz,2016,0.52007
moz,2017,0.99723
moz,2018,0.63695
moz,2019,0.54628
mus,1990,1.15107
mus,1991,1.42486
mus,1992,2.71552
mus,1993,2.85986
mus,1994,3.56146
mus,1995,2.44606
mus,1996,2.2381
mus,1997,2.42221
mus,1998,3.43961
mus,1999,6.90673
mus,2000,5.17991
mus,2001,5.25612
mus,2002,2.00064
mus,2003,2.93632
mus,2004,3.27053
mus,2005,2.71605
mus,2006,4.09166
mus,2007,4.72675
mus,2008,5.874
mus,2009,9.70195
mus,2010,10.47542
mus,2011,8.8669
mus,2012,9.00807
mus,2013,10.00835
mus,2014,9.43463
mus,2015,9.60919
mus,2016,9.09894
mus,2017,11.73765
mus,2018,11.04718
mus,2019,11.04101
mwi,2009,1.25468
mwi,2010,0.84345
mwi,2011,1.33045
mwi,2012,2.33473
mwi,2013,1.54031
mwi,2014,1.38188
mwi,2015,1.41917
mwi,2016,0.7175
mwi,2017,1.56527
mwi,2018,0.36547
mwi,2019,0.50253
mwi,2020,0.65508
mys,1996,0.90679
mys,1997,1.08609
mys,1998,3.77355
mys,1999,3.73743
mys,2000,3.3781
mys,2001,0.30109
mys,2002,2.64576
mys,2003,3.66602
mys,2004,5.67612
mys,2005,0.35677
mys,2006,0.36957
mys,2007,0.99327
mys,2008,0.56362
mys,2009,0.44339
mys,2010,0.77112
mys,2011,0.63233
mys,2012,0.71962
mys,2013,0.58709
mys,2014,0.6816
mys,2015,0.51481
mys,2016,0.43561
mys,2017,0.47877
mys,2018,0.47598
mys,2019,0.66838
nam,1991,3.678
nam,1992,3.77822
nam,2000,0.58032
nam,2001,0.81634
nam,2002,1.30981
nam,2003,1.48145
nam,2004,0.61374
nam,2005,2.72511
nam,2006,1.87889
nam,2007,0.25171
nam,2008,1.73403
nam,2009,1.40584
nam,2010,0.32302
nam,2011,1.98758
nam,2012,1.3945
nam,2013,0.30484
nam,2014,0.36829
nam,2015,0.28153
nam,2016,0.27698
nam,2017,0.58748
nam,2018,0.42299
nam,2019,0.31291
nic,1990,0.67609
nic,1991,1.02245
nic,1992,7.38873
nic,1993,11.92263
nic,1994,10.82016
nic,1995,14.41656
nic,1996,11.30834
nic,1997,16.93615
nic,1998,7.94988
nic,1999,20.36881
nic,2000,12.102
nic,2001,7.56107
nic,2002,3.97136
nic,2003,2.84171
nic,2004,3.16643
nic,2005,5.27223
nic,2006,6.63945
nic,2007,5.79637
nic,2008,6.61114
nic,2009,5.86437
nic,2010,5.45868
nic,2011,5.80213
nic,2012,7.60379
nic,2013,7.54398
nic,2014,8.01036
nic,2015,7.49557
nic,2016,7.66699
nic,2017,7.69521
nic,2018,7.28976
nic,2019,7.00351
nld,1990,2.37154
nld,1991,1.11425
nld,1992,0.78657
nld,1993,1.34321
nld,1994,0.95875
nld,1995,4.0884
nld,1996,4.69948
nld,1997,4.8876
nld,1998,5.04155
nld,1999,4.61142
nld,2000,4.84684
nld,2001,6.25399
nld,2002,5.23033
nld,2003,4.99421
nld,2004,5.25526
nld,2005,5.10835
nld,2006,5.33447
nld,2007,4.64925
nld,2008,5.01217
nld,2009,5.71198
nld,2010,5.18479
nld,2011,5.03677
nld,2012,5.14731
nld,2013,5.50503
nld,2014,4.94639
nld,2015,5.19275
nld,2016,5.42284
nld,2017,5.19808
nld,2018,5.49916
nld,2019,5.2481
nor,1990,0.45334
nor,1991,0.40305
nor,1992,0.61073
nor,1993,0.39165
nor,1994,0.83971
nor,1995,7.73967
nor,1996,8.13057
nor,1997,7.81012
nor,1998,7.64072
nor,1999,8.03028
nor,2000,8.84882
nor,2001,7.17035
nor,2002,7.35428
nor,2003,7.33028
nor,2004,7.77073
nor,2005,7.84481
nor,2006,7.90843
nor,2007,7.75729
nor,2008,8.15417
nor,2009,8.40439
nor,2010,7.87257
nor,2011,8.02545
nor,2012,8.13705
nor,2013,7.92315
nor,2014,8.48425
nor,2015,8.65908
nor,2016,8.88604
nor,2017,9.12539
nor,2018,9.50587
nor,2019,9.73884
npl,2004,0
npl,2010,0.74222
npl,2011,0.85642
npl,2012,0.82053
npl,2013,0.91968
npl,2014,1.09913
npl,2015,0.00273
npl,2016,0.00167
npl,2017,0.05514
npl,2018,0.03982
npl,2019,0.01465
nru,2014,6.37924
nru,2015,8.92676
nru,2016,8.80801
nru,2017,8.43707
nru,2018,8.90289
nzl,2001,3.5065
nzl,2002,4.30355
nzl,2003,5.67135
nzl,2004,6.38411
nzl,2005,6.17008
nzl,2006,6.20925
nzl,2007,6.70682
nzl,2008,7.75439
nzl,2009,13.26712
nzl,2010,13.3551
nzl,2011,25.16641
nzl,2012,13.63111
nzl,2013,13.18532
nzl,2014,13.36311
nzl,2015,12.90368
nzl,2016,12.83804
nzl,2017,13.04716
nzl,2018,12.95075
nzl,2019,12.33612
pan,2014,10.7985
pan,2015,9.98674
pan,2016,9.22285
pan,2017,15.3713
pan,2018,16.87545
per,1990,0.3704
per,1991,0.12847
per,1992,1.58134
per,1993,0.53738
per,1994,0.0263
per,1995,8.34846
per,1996,8.84662
per,1997,9.59361
per,1998,6.25259
per,1999,4.93959
per,2000,4.54219
per,2001,4.00658
per,2002,2.33209
per,2003,2.05742
per,2004,1.96882
per,2005,3.62286
per,2006,2.4046
per,2007,4.52138
per,2008,6.69047
per,2009,8.37494
per,2010,7.90903
per,2011,7.96481
per,2012,5.89814
per,2013,7.55676
per,2014,9.73996
per,2015,10.1433
per,2016,7.68953
per,2017,8.6614
per,2018,7.9909
per,2019,7.75528
phl,1990,0
phl,1991,0
phl,1992,0
phl,1993,0
phl,2000,0.61997
phl,2001,0.64488
phl,2002,1.17477
phl,2003,1.70439
phl,2004,0.85611
phl,2005,2.08845
phl,2006,1.90636
phl,2007,8.69832
phl,2008,4.85071
phl,2009,2.21109
phl,2010,3.21142
phl,2011,1.32859
phl,2012,2.76103
phl,2013,1.16761
phl,2014,1.90748
phl,2015,1.70965
phl,2016,1.42229
phl,2017,0.36883
phl,2018,0.8318
phl,2019,0.94331
plw,2008,34.29258
plw,2009,33.94526
plw,2010,33.25182
plw,2011,38.34575
plw,2012,42.10877
plw,2013,36.14524
plw,2014,35.2588
plw,2015,30.77492
plw,2016,30.02036
plw,2017,29.72909
plw,2018,26.51439
plw,2019,17.52805
png,1990,0.45602
png,1991,0.46314
png,1992,0.36516
png,1993,1.1217
png,1994,0
png,1995,0
png,1996,0
png,1997,0
png,1998,0
png,1999,0
png,2000,0
png,2001,0
png,2002,0
png,2014,1.10006
png,2015,0.99326
png,2016,0.66227
png,2017,0.66308
png,2018,0.50597
png,2019,0.52824
pol,1994,0.55743
pol,1995,5.53664
pol,1996,4.58484
pol,1997,4.95692
pol,1998,4.87968
pol,1999,4.44441
pol,2000,4.27408
pol,2001,4.19583
pol,2002,4.1072
pol,2003,3.98684
pol,2004,4.14319
pol,2005,4.15977
pol,2006,4.07006
pol,2007,4.08956
pol,2008,3.85557
pol,2009,3.76359
pol,2010,3.77315
pol,2011,3.8431
pol,2012,3.89204
pol,2013,3.86469
pol,2014,4.09729
pol,2015,4.02674
pol,2016,3.96296
pol,2017,3.86285
pol,2018,3.99168
pol,2019,4.01249
prt,1990,4.57666
prt,1991,5.36859
prt,1992,5.38606
prt,1993,6.74365
prt,1994,3.88284
prt,1995,3.58273
prt,1996,3.59701
prt,1997,3.69424
prt,1998,3.52829
prt,1999,3.54751
prt,2000,3.60845
prt,2001,3.56986
prt,2002,3.57311
prt,2003,3.54184
prt,2004,3.55138
prt,2005,3.56285
prt,2006,3.70882
prt,2007,3.76716
prt,2008,3.92826
prt,2009,3.74778
prt,2010,3.62833
prt,2011,3.80239
prt,2012,3.98576
prt,2013,3.66233
prt,2014,3.45182
prt,2015,3.65416
prt,2016,3.726
prt,2017,3.55028
prt,2018,3.69481
prt,2019,3.71905
pry,2005,5.08766
pry,2006,7.02714
pry,2007,7.646
pry,2008,8.08274
pry,2009,8.16994
pry,2010,7.54777
pry,2011,9.27961
pry,2012,8.36827
pry,2013,5.11248
pry,2014,4.61838
pry,2015,5.46492
pry,2016,3.64492
pry,2017,5.37716
pry,2018,4.36502
pry,2019,4.31218
rou,1990,16.22387
rou,1991,4.5911
rou,1992,4.44308
rou,1993,5.23806
rou,1994,7.06532
rou,1995,0.22688
rou,1996,0.32083
rou,1997,0.44643
rou,1998,0.5558
rou,1999,1.02443
rou,2000,2.30205
rou,2001,3.73729
rou,2002,3.69302
rou,2003,5.13314
rou,2004,4.38432
rou,2005,4.64191
rou,2006,3.95296
rou,2007,3.29395
rou,2008,3.32769
rou,2009,3.49425
rou,2010,3.95059
rou,2011,4.15859
rou,2012,3.82218
rou,2013,3.42701
rou,2014,3.5683
rou,2015,3.71439
rou,2016,3.90564
rou,2017,3.88814
rou,2018,3.74731
rou,2019,3.48274
rus,1999,0.12469
rus,2000,0.06785
rus,2001,0.68109
rus,2002,0.69309
rus,2003,0.645
rus,2004,0.86731
rus,2005,8.55867
rus,2006,3.44066
rus,2007,14.97562
rus,2008,7.17275
rus,2009,9.22829
rus,2010,9.09686
rus,2011,11.41302
rus,2012,9.88215
rus,2013,7.76602
rus,2014,4.65121
rus,2015,6.69628
rus,2016,6.40536
rus,2017,6.27915
rus,2018,7.04321
rus,2019,6.98999
rwa,1990,0
rwa,1991,0
rwa,1992,0
rwa,2014,3.76955
rwa,2015,6.72486
rwa,2016,6.39617
rwa,2017,6.62221
rwa,2018,7.16165
rwa,2019,9.79439
sau,2010,12.63235
sau,2011,14.01588
sau,2012,11.58356
sau,2013,16.35174
sau,2014,16.84544
sau,2015,13.27557
sau,2016,11.25966
sau,2017,13.55376
sau,2018,16.66545
sau,2019,9.57284
sdn,1998,0
sdn,1999,0
sen,2015,6.66431
sen,2016,11.35549
sen,2017,18.09752
sen,2018,13.39641
sgp,1990,0
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2016,17.07021
sgp,2017,16.77978
sgp,2018,19.51779
sgp,2019,17.84636
slb,2011,5.26191
slb,2012,5.42702
slb,2013,7.50577
slb,2014,7.07619
slb,2015,9.50924
slb,2016,10.20457
slb,2017,8.39472
slb,2018,1.36226
slb,2019,3.45811
slb,2020,5.16721
slv,1998,0.0305
slv,1999,0.39529
slv,2000,3.20151
slv,2001,1.81477
slv,2002,27.34869
slv,2003,21.94941
slv,2004,26.95265
slv,2005,5.29988
slv,2006,9.89264
slv,2007,11.11715
slv,2008,14.81807
slv,2009,18.00642
slv,2010,11.68283
slv,2011,14.50076
slv,2012,7.56406
slv,2013,15.94028
slv,2014,0.18896
slv,2015,1.13243
slv,2016,7.98084
slv,2017,12.54385
slv,2018,14.0406
slv,2019,12.36252
smr,1995,8.29585
smr,2002,16.52739
smr,2003,7.27779
smr,2004,12.31203
smr,2005,6.81769
smr,2006,8.35763
smr,2007,7.19649
smr,2008,7.5994
smr,2009,7.79617
smr,2010,7.56167
smr,2011,6.89991
smr,2012,7.14601
smr,2013,6.55416
smr,2014,6.73629
smr,2015,6.29349
smr,2016,5.93201
smr,2017,6.62256
smr,2018,5.80867
smr,2019,10.50922
som,2017,1.72673
som,2018,0.32276
som,2019,0.13634
srb,2007,1.42149
srb,2008,1.17556
srb,2009,0.92078
srb,2010,0.9864
srb,2011,1.34211
srb,2012,1.58641
srb,2013,3.23892
srb,2014,4.64423
srb,2015,3.57869
srb,2016,4.72654
srb,2017,4.33142
srb,2018,3.26572
srb,2019,3.17255
svk,1995,13.41451
svk,1996,10.72389
svk,1997,11.51283
svk,1998,11.05624
svk,1999,10.06503
svk,2000,8.46931
svk,2001,9.37927
svk,2002,8.73966
svk,2003,10.08548
svk,2004,8.57058
svk,2005,7.40129
svk,2006,6.9217
svk,2007,6.62737
svk,2008,6.31621
svk,2009,5.71244
svk,2010,5.63963
svk,2011,5.83639
svk,2012,5.87793
svk,2013,5.90371
svk,2014,5.91264
svk,2015,5.85325
svk,2016,5.9649
svk,2017,5.80724
svk,2018,5.56476
svk,2019,5.37507
svn,1992,1.33976
svn,1993,0.87896
svn,1994,2.94076
svn,2002,4.1299
svn,2003,4.10916
svn,2004,4.14318
svn,2005,4.0596
svn,2006,4.14463
svn,2007,4.25876
svn,2008,4.12633
svn,2009,4.10501
svn,2010,4.22421
svn,2011,4.18929
svn,2012,4.63503
svn,2013,3.71436
svn,2014,4.33203
svn,2015,4.4593
svn,2016,4.4903
svn,2017,4.52965
svn,2018,4.49457
svn,2019,4.39076
swe,1990,0.40357
swe,1991,0.36711
swe,1992,0.95211
swe,1993,1.44496
swe,1994,0.83095
swe,1995,13.64916
swe,1996,13.97776
swe,1997,13.68984
swe,1998,14.12511
swe,1999,14.12399
swe,2000,14.47549
swe,2001,13.77013
swe,2002,13.47674
swe,2003,14.10599
swe,2004,14.40629
swe,2005,14.51463
swe,2006,13.63533
swe,2007,12.67257
swe,2008,12.17874
swe,2009,12.3904
swe,2010,11.79755
swe,2011,11.51501
swe,2012,11.59517
swe,2013,11.24919
swe,2014,11.18961
swe,2015,11.04303
swe,2016,11.16528
swe,2017,11.28678
swe,2018,11.57773
swe,2019,11.64923
syc,1993,1.61331
syc,1994,0.65348
syc,1995,0.7233
syc,1996,0.9016
syc,1997,0.3301
syc,1998,0.69143
syc,1999,0.6425
syc,2000,0
syc,2005,0.27578
syc,2006,0.04217
syc,2007,0
syc,2008,0
syc,2009,0
syc,2010,0
syc,2011,0
syc,2012,0
syc,2013,8.81445
syc,2014,9.0747
syc,2015,8.29635
syc,2016,8.89938
syc,2017,2.39066
syc,2018,3.81858
tgo,2004,18.61657
tgo,2005,12.73659
tgo,2006,18.82992
tgo,2007,11.71588
tgo,2008,18.92777
tgo,2009,12.53935
tgo,2010,4.04977
tgo,2011,1.91542
tgo,2012,1.8511
tgo,2013,4.33688
tgo,2014,5.7401
tgo,2015,4.83503
tgo,2016,4.22739
tgo,2017,3.31391
tgo,2018,5.08047
tgo,2019,6.86613
tha,1990,1.06193
