geo,time,dt_nfl_mibr_cd
mys,1985,3974000
mys,1986,-42797000
mys,1987,-7427000
mys,1988,-17322000
mys,1989,15117000
mys,1990,40703000
mys,1991,24281000
mys,1992,-43331000
mys,1993,-12927000
mys,1994,-41448000
mys,1995,-106315000
mys,1996,-76411000
mys,1997,-75081000
mys,1998,208407000
mys,1999,-68674000
mys,2000,-85892000
mys,2001,-22474000
mys,2002,-69985000
mys,2003,-10653000
mys,2004,-69787000
mys,2005,-92336000
mys,2006,-96343000
mys,2007,-301843000
mys,2008,-49787000
mys,2009,-46683000
mys,2010,-38491000
mys,2011,-67000
mys,2012,0
mys,2013,0
mys,2014,0
mys,2015,0
mys,2016,0
nga,1970,8233000
nga,1971,31994000
nga,1972,60176000
nga,1973,11078000
nga,1974,28313000
nga,1975,28311000
nga,1976,40222000
nga,1977,44132000
nga,1978,37669000
nga,1979,31053000
nga,1980,38413000
nga,1981,45642000
nga,1982,111792000
nga,1983,150091000
nga,1984,223542000
nga,1985,229823000
nga,1986,446336000
nga,1987,261605000
nga,1988,49814000
nga,1989,251455000
nga,1990,143664000
nga,1991,-42770000
nga,1992,-21374000
nga,1993,-45140000
nga,1994,-125688000
nga,1995,-202185000
nga,1996,-230618000
nga,1997,-160673000
nga,1998,-226753000
nga,1999,-260805000
nga,2000,-242389000
nga,2001,-189055000
nga,2002,-176140000
nga,2003,-202654000
nga,2004,-216424000
nga,2005,-223580000
nga,2006,-210812000
nga,2007,-175945000
nga,2008,-188793000
nga,2009,-96088000
nga,2010,-70758000
nga,2011,-36769000
nga,2012,-6944000
nga,2015,3568000
nga,2016,314000
nga,2017,120297000
nga,2018,0
nga,2019,285327000
nga,2020,509000
nic,1970,4406000
nic,1971,4346000
nic,1972,1522000
nic,1973,2288000
nic,1974,5710000
nic,1975,11842000
nic,1976,11485000
nic,1977,11430000
nic,1978,5044000
nic,1979,4352000
nic,1980,7918000
nic,1981,25153000
nic,1982,11607000
nic,1983,16646000
nic,1984,13592000
nic,1985,125000
nic,1986,-25000
nic,1989,-100000
nic,1990,-881000
nic,1991,-110930000
nic,1992,-15620000
nic,1993,-19574000
nic,1994,-17641000
nic,1995,-14759000
nic,1996,-16413000
nic,1997,-16666000
nic,1998,-8861000
nic,1999,-5745000
nic,2000,-4766000
nic,2001,-4648000
omn,1970,0
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,1100000
omn,1977,700000
omn,1978,4100000
omn,1979,3200000
omn,1980,4500000
omn,1981,2900000
omn,1982,-1400000
omn,1983,2400000
omn,1984,19900000
omn,1985,2424128.6
omn,1986,-3307396.52
omn,1987,2893429.32
omn,1988,-1207545.45
omn,1989,-1497064.16
omn,1990,-6121180.02
omn,1991,27755.55
omn,1992,971134.05
omn,1993,-7482615.75
omn,1994,-16385352.47
omn,1995,-8963954.31
omn,1996,-4630222.87
omn,1997,-4245412.23
omn,1998,-4012307.51
omn,1999,-3493028.4
omn,2000,-2853534.2
omn,2001,-1372340.23
omn,2002,-1367266.62
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
pak,1970,44730000
pak,1971,15174000
pak,1972,-18448000
pak,1973,-23158000
pak,1974,-14761000
pak,1975,39308000
pak,1976,37419000
pak,1977,8264000
pak,1978,5022000
pak,1979,5939000
pak,1980,-9739000
pak,1981,-19503000
pak,1982,30659000
pak,1983,9422000
pak,1984,3868000
pak,1985,29386000
pak,1986,74967000
pak,1987,149662000
pak,1988,275729000
pak,1989,344425000
pak,1990,283028000
pak,1991,311407000
pak,1992,260282000
pak,1993,194033000
pak,1994,134072000
pak,1995,51923000
pak,1996,144431000
pak,1997,284016000
pak,1998,-66797000
pak,1999,209092000
pak,2000,-67231000
pak,2001,-161370000
pak,2002,-208504000
pak,2003,-240944000
pak,2004,-303118000
pak,2005,-94416000
pak,2006,-128569000
pak,2007,-109018000
pak,2008,-243236000
pak,2009,-163312000
pak,2010,-127147000
pak,2011,-98621000
pak,2012,-82929000
pak,2013,-70767000
pak,2014,-55545000
pak,2015,-92937000
pak,2016,63430000
pak,2017,74084000
pak,2018,53394000
pak,2019,52358000
pak,2020,316595000
pan,1970,-545000
pan,1971,707000
pan,1972,10511000
pan,1973,7741000
pan,1974,14096000
pan,1975,24727000
pan,1976,22227000
pan,1977,11638000
pan,1978,7741000
pan,1979,11005000
pan,1980,14899000
pan,1981,29912000
pan,1982,28066000
pan,1983,62723000
pan,1984,35339000
pan,1985,5740000
pan,1986,52116000
pan,1987,-18827000
pan,1988,1164000
pan,1989,-122000
pan,1990,-41114000
pan,1991,-49224000
pan,1992,-117948000
pan,1993,-53948000
pan,1994,-52166000
pan,1995,-40095000
pan,1996,37121000
pan,1997,24723000
pan,1998,65132000
pan,1999,9241000
pan,2000,-2448000
pan,2001,12000
pan,2002,3243000
pan,2003,-18827000
pan,2004,-25389000
pan,2005,-30531000
pan,2006,-26242000
pan,2007,30367000
pan,2008,53830000
pan,2009,164287000
pan,2010,-14782000
pan,2011,-21113000
pan,2012,89677000
pan,2013,89234000
pan,2014,189763000
pan,2015,263067000
pan,2016,-28375000
pan,2017,237091000
pan,2018,25140000
pan,2019,-80643000
pan,2020,273036000
per,1970,2279000
per,1971,4637000
per,1972,2043000
per,1973,392000
per,1974,1000
per,1975,6518000
per,1976,10195000
per,1977,22977000
per,1978,14661000
per,1979,49012000
per,1980,124752000
per,1981,56523000
per,1982,62139000
per,1983,48798000
per,1984,90107000
per,1985,91179000
per,1986,53070000
per,1987,31862000
per,1988,1753000
per,1990,-5000
per,1991,-94447000
per,1992,-93965000
per,1993,401115000
per,1994,90677000
per,1995,116371000
per,1996,29309000
per,1997,424989000
per,1998,207060000
per,1999,290907000
per,2000,172918000
per,2001,35418000
per,2002,-16826000
per,2003,180366000
per,2004,45445000
per,2005,-17328000
per,2006,-182509000
per,2007,15254000
per,2008,63166000
per,2009,134363000
per,2010,118943000
per,2011,-232215000
per,2012,-297816000
per,2013,-611034000
per,2014,17150000
per,2015,876620000
per,2016,-104048000
per,2017,-1515802000
per,2018,51275000
per,2019,423028000
per,2020,1877150000
phl,1970,10636000
phl,1971,14208000
phl,1972,9230000
phl,1973,6966000
phl,1974,15101000
phl,1975,73764000
phl,1976,77872000
phl,1977,87589000
phl,1978,142562000
phl,1979,185363000
phl,1980,195430000
phl,1981,403048000
phl,1982,189642000
phl,1983,528116000
phl,1984,198582000
phl,1985,152854000
phl,1986,19585000
phl,1987,43213000
phl,1988,-24404000
phl,1989,195222000
phl,1990,205773000
phl,1991,44000000
phl,1992,220679000
phl,1993,332801000
phl,1994,-57804000
phl,1995,-20542000
phl,1996,17697000
phl,1997,-112076000
phl,1998,-94806000
phl,1999,-227030000
phl,2000,-197454000
phl,2001,-193745000
phl,2002,-143781000
phl,2003,-136941000
phl,2004,-226433000
phl,2005,-246557000
phl,2006,-250843000
phl,2007,-30860000
phl,2008,-279587000
phl,2009,-32679000
phl,2010,58928000
phl,2011,698577000
phl,2012,76351000
phl,2013,307334000
phl,2014,247241000
phl,2015,710517000
phl,2016,23297000
phl,2017,460499000
phl,2018,726326000
phl,2019,632029000
phl,2020,1658484000
png,1970,653000
png,1971,2185000
png,1972,7532000
png,1973,8575000
png,1974,11446000
png,1975,12800000
png,1976,5045000
png,1977,2613000
png,1978,-52000
png,1979,3849000
png,1980,-201000
png,1981,-1129000
png,1982,-561000
png,1983,6051000
png,1984,10077000
png,1985,9088000
png,1986,9209000
png,1987,23415000
png,1988,24163000
png,1989,14341000
png,1990,49712000
png,1991,34300000
png,1992,-2447000
png,1993,-2633000
png,1994,-3504000
png,1995,7400000
png,1996,-9048000
png,1997,19686000
png,1998,-15211000
png,1999,-23046000
png,2000,14520000
png,2001,40322000
png,2002,-14226000
png,2003,-14932000
png,2004,-12957000
png,2005,-2947000
png,2006,-5551000
png,2007,-66114000
png,2008,-25652000
png,2009,-8997000
png,2010,-10573000
png,2011,-12107000
png,2012,-12907000
png,2013,-13782000
png,2014,-14695000
png,2015,-15695000
png,2016,-11569000
png,2017,-12395000
png,2018,-13258000
png,2019,-14201000
png,2020,-9798000
pol,1970,0
pol,1971,0
pol,1972,0
pol,1973,0
pol,1974,0
pol,1975,0
pol,1976,0
pol,1977,0
pol,1978,0
pol,1979,0
pol,1980,0
pol,1981,0
pol,1982,0
pol,1983,0
pol,1984,0
pol,1985,0
pol,1986,0
pol,1987,0
pol,1988,0
pol,1989,0
pol,1990,54085000
pol,1991,349347000
pol,1992,342816000
pol,1993,317048000
pol,1994,672290000
pol,1995,191258000
pol,1996,266271000
pol,1997,83573000
pol,1998,-22628000
pol,1999,58721000
pol,2000,149840000
pol,2001,93426000
pol,2002,-33330000
pol,2003,-209218000
pol,2004,-676540000
pol,2005,78912000
pol,2006,15260000
pol,2007,-258324000
pol,2008,-73615000
pol,2009,2658264000
pol,2010,1151331000
pol,2011,675782000
pol,2012,781002000
pol,2013,1246558000
pol,2014,393277000
pol,2015,908626000
pol,2016,-58797000
pry,1970,1406000
pry,1971,1679000
pry,1972,2220000
pry,1973,2518000
pry,1974,2119000
pry,1975,2559000
pry,1976,3945000
pry,1977,6198000
pry,1978,7069000
pry,1979,15422000
pry,1980,28625000
pry,1981,30391000
pry,1982,37077000
pry,1983,20886000
pry,1984,45240000
pry,1985,23855000
pry,1986,6155000
pry,1987,-16784000
pry,1988,-24874000
pry,1989,-21625000
pry,1990,-24120000
pry,1991,-31437000
pry,1992,-31577000
pry,1993,-34237000
pry,1994,-35633000
pry,1995,-15482000
pry,1996,-6326000
pry,1997,15267000
pry,1998,14682000
pry,1999,18960000
pry,2000,27899000
pry,2001,12972000
pry,2002,-1880000
pry,2003,22875000
pry,2004,-16663000
pry,2005,-8241000
pry,2006,5836000
pry,2007,-14414000
pry,2008,-20732000
pry,2009,68113000
pry,2010,-25003000
pry,2011,-12877000
pry,2012,87367000
pry,2013,1922000
pry,2014,39005000
pry,2015,52456000
pry,2016,113529000
pry,2017,62389000
pry,2018,31950000
pry,2019,-9980000
pry,2020,234180000
rou,1975,19071000
rou,1976,124443000
rou,1977,144580000
rou,1978,165528000
rou,1979,134930000
rou,1980,216909000
rou,1981,336149000
rou,1982,339834000
rou,1983,259284000
rou,1984,10286000
rou,1985,-97248000
rou,1986,-191799000
rou,1987,-215184000
rou,1988,-1065591000
rou,1989,-727445000
rou,1991,3161000
rou,1992,211291000
rou,1993,188624000
rou,1994,262709000
rou,1995,128463000
rou,1996,227461000
rou,1997,370970000
rou,1998,84279000
rou,1999,232572000
rou,2000,293245000
rou,2001,31402000
rou,2002,214298000
rou,2003,-13791000
rou,2004,141956000
rou,2005,76552000
rou,2006,-54270000
rou,2007,21432000
rou,2008,-48474000
rou,2009,441587000
rou,2010,-74629000
rou,2011,788502000
rou,2012,-20704000
rou,2013,768680000
rou,2014,198621000
rou,2015,572217000
rou,2016,-247193000
rou,2017,456951000
rou,2018,-65253000
rou,2019,-97082000
rou,2020,425129000
rus,1992,870000
rus,1993,371284000
rus,1994,282646000
rus,1995,823592000
rus,1996,1097073000
rus,1997,2690648000
rus,1998,1160270000
rus,1999,388296000
rus,2000,273623000
rus,2001,23468000
rus,2002,-296266000
rus,2003,-486009000
rus,2004,-608250000
rus,2005,-528266000
rus,2006,-369581000
rus,2007,-510058000
rus,2008,-485221000
rus,2009,-634907000
rus,2010,-596364000
rus,2011,-555574000
rus,2012,-456274000
rus,2013,-405493000
rus,2014,-327824000
rus,2015,-145367000
rus,2016,-84619000
rus,2017,-95073000
rus,2018,-122559000
rus,2019,-111020000
rus,2020,-78582000
sdn,1970,10662000
sdn,1971,1311000
sdn,1972,-1302000
sdn,1973,-4351000
sdn,1974,-6237000
sdn,1975,-6648000
sdn,1976,-7025000
sdn,1977,-6818000
sdn,1978,-6022000
sdn,1979,-5212000
sdn,1980,-2840000
sdn,1981,2055000
sdn,1982,-1366000
sdn,1983,-2201000
sdn,1984,-4221000
sdn,1985,-4786000
sdn,1986,-4258000
sdn,1987,-5677000
sdn,1988,-8379000
sdn,1989,-8133000
sdn,1990,-9754000
sdn,1991,-4933000
sdn,1992,-5332000
sdn,1993,-3209000
sdn,1999,-3289000
sdn,2000,-2112000
sdn,2001,-469000
sen,1970,784000
sen,1971,-36000
sen,1972,102000
sen,1973,448000
sen,1974,550000
sen,1975,6877000
sen,1976,4425000
sen,1977,12497000
sen,1978,4980000
sen,1979,8529000
sen,1980,15962000
sen,1981,19867000
sen,1982,2134000
sen,1983,7723000
sen,1984,4676000
sen,1985,-100000
sen,1986,2853000
sen,1987,-6584000
sen,1988,-9578000
sen,1989,-9608000
sen,1990,-13197000
sen,1991,-12726000
sen,1992,-10997000
sen,1993,-10725000
sen,1994,-11135000
sen,1995,-11801000
sen,1996,-9809000
sen,1997,-7152000
sen,1998,-5472000
sen,1999,-4450000
sen,2000,-2836000
sen,2001,-1253000
sle,1970,2673000
sle,1971,354000
sle,1972,91000
sle,1973,-284000
sle,1974,3344000
sle,1975,1791000
sle,1976,-396000
sle,1977,-705000
sle,1978,-249000
sle,1979,2852000
sle,1980,1501000
sle,1981,-878000
sle,1982,-958000
sle,1983,-631000
sle,1984,-1295000
sle,1985,-409000
sle,1986,-1451000
sle,1987,-36000
sle,1988,-349000
sle,1989,-196000
sle,1991,-359000
sle,1992,-6246000
sle,1993,-367000
sle,1994,-431000
sle,1995,-507000
sle,1996,-537000
sle,1997,-241000
sle,1998,-763000
sle,1999,-599000
sle,2000,-284000
slv,1970,-992000
slv,1971,-1086000
slv,1972,-1485000
slv,1973,1555000
slv,1974,5508000
slv,1975,11692000
slv,1976,7834000
slv,1977,7205000
slv,1978,8967000
slv,1979,14622000
slv,1980,7482000
slv,1981,11210000
slv,1982,7021000
slv,1983,888000
slv,1984,6180000
slv,1985,6413000
slv,1986,-4000000
slv,1987,-4672000
slv,1988,2776000
slv,1989,-8814000
slv,1990,-12771000
slv,1991,43944000
slv,1992,-1355000
slv,1993,33895000
slv,1994,51795000
slv,1995,4807000
slv,1996,-1051000
slv,1997,11825000
slv,1998,6740000
slv,1999,6344000
slv,2000,17027000
slv,2001,25245000
slv,2002,36048000
slv,2003,1044000
slv,2004,-24280000
slv,2005,88374000
slv,2006,-19059000
slv,2007,-16315000
slv,2008,-950000
slv,2009,169275000
slv,2010,345497000
slv,2011,99138000
slv,2012,-30778000
slv,2013,-19305000
slv,2014,-19935000
slv,2015,-26856000
slv,2016,-8503000
slv,2017,121000
slv,2018,-30083000
slv,2019,-44332000
slv,2020,-44574000
srb,1970,27422000
srb,1971,33199000
srb,1972,39536000
srb,1973,35180000
srb,1974,72929000
srb,1975,134552000
srb,1976,95991000
srb,1977,103014000
srb,1978,139432000
srb,1979,245402000
srb,1980,215854000
srb,1981,123898000
srb,1982,201063000
srb,1983,130493000
srb,1984,251513000
srb,1985,134347000
srb,1986,-14118000
srb,1987,-127196000
srb,1988,-311877000
srb,1989,-243899000
srb,1990,-135791000
srb,1991,-315588000
srb,1992,-103166000
srb,1993,-12406000
srb,1999,0
srb,2001,0
srb,2002,0
srb,2003,0
srb,2004,0
srb,2005,-17125000
srb,2006,-242369000
srb,2007,-17479000
srb,2008,-22145000
srb,2009,55721000
srb,2010,172042000
srb,2011,102096000
srb,2012,21682000
srb,2013,-16772000
srb,2014,116668000
srb,2015,331295000
srb,2016,9591000
srb,2017,291160000
srb,2018,50470000
srb,2019,28070000
srb,2020,8064000
svk,1970,0
svk,1971,0
svk,1972,0
svk,1973,0
svk,1974,0
svk,1975,0
svk,1976,0
svk,1977,0
svk,1978,0
svk,1979,0
svk,1980,0
svk,1981,0
svk,1982,0
svk,1983,0
svk,1984,0
svk,1985,0
svk,1986,0
svk,1987,0
svk,1988,0
svk,1989,0
svk,1990,0
svk,1991,66633000
svk,1992,43604000
svk,1993,39763000
svk,1994,85583000
svk,1995,7655000
svk,1996,5971000
svk,1997,-2190000
svk,1998,-1689000
svk,1999,-17669000
svk,2000,-22246000
svk,2001,31747000
svk,2002,-21877000
svk,2003,56421000
svk,2004,74425000
svk,2005,-55463000
svk,2006,-32948000
svk,2007,-10773000
svk,2008,-50222000
svk,2009,-43414000
svk,2010,-33010000
svk,2011,-31524000
svk,2012,-30453000
svk,2013,-34432000
svk,2014,-36992000
svk,2015,-32785000
svk,2016,-279000
svn,1970,0
svn,1971,0
svn,1972,0
svn,1973,0
svn,1974,0
svn,1975,0
svn,1976,0
svn,1977,0
svn,1978,0
svn,1979,0
svn,1980,0
svn,1981,0
svn,1982,0
svn,1983,0
svn,1984,0
svn,1985,-155262.7
svn,1986,-303286.86
svn,1987,3240861.91
svn,1988,11295029.44
svn,1989,7486042.36
svn,1990,1542290.97
svn,1991,3069327.22
svn,1992,-1930016.25
svn,1993,88736901.72
svn,1994,4123142.98
svn,1995,14158443.49
svn,1996,-19212102.01
svn,1997,-2288177.96
svn,1998,-11322840.6
svn,1999,-18402028.49
svn,2000,-17057220.6
svn,2001,-12431764.05
svn,2002,-8165101.22
svn,2003,-8563406.41
svn,2004,-8396871.56
svn,2005,-10583945.03
svn,2006,-11814190.97
svn,2007,-13025742.52
svn,2008,-14285994.02
svn,2009,-6082058.88
swz,1970,199000
swz,1971,-295000
swz,1972,-315000
swz,1973,-330000
swz,1974,-345000
swz,1975,-359000
swz,1976,1825000
swz,1977,3301000
swz,1978,4690000
swz,1979,2042000
swz,1980,1324000
swz,1981,9146000
swz,1982,8804000
swz,1983,7317000
swz,1984,2659000
swz,1985,-1971000
swz,1986,2033000
swz,1987,-934000
swz,1988,-3500000
swz,1989,-4369000
swz,1990,-19396000
swz,1991,-3786000
swz,1992,-4038000
swz,1993,-4132000
swz,1994,-4442000
swz,1995,-3537000
swz,1996,-3130000
swz,1997,-3436000
swz,1998,-68000
swz,1999,-654000
swz,2000,-124000
swz,2001,-47000
swz,2002,90000
swz,2003,5792000
swz,2004,8815000
swz,2005,-16000
swz,2006,-1222000
swz,2007,-2315000
swz,2008,-5929000
swz,2009,-6608000
swz,2010,-5203000
swz,2011,-1187000
swz,2012,1275000
swz,2013,3660000
swz,2014,6433000
swz,2015,7896000
swz,2016,5960000
swz,2017,11358000
swz,2018,1137000
swz,2019,-3235000
swz,2020,6580000
syc,1970,0
syc,1971,0
syc,1972,0
syc,1973,0
syc,1974,0
syc,1975,0
syc,1976,0
syc,1977,0
syc,1978,0
syc,1979,0
syc,1980,0
syc,1981,0
syc,1982,0
syc,1983,0
syc,1984,0
syc,1985,2005000
syc,1986,1235000
syc,1987,0
syc,1988,720000
syc,1989,-88000
syc,1990,793000
syc,1991,-358000
syc,1992,-674000
syc,1993,-631000
syc,1994,245000
syc,1995,506000
syc,1996,-645000
syc,1997,-442000
syc,1998,-252000
syc,1999,164000
syc,2000,-597000
syc,2001,-381000
syc,2002,0
syc,2003,-35000
syc,2004,0
syc,2005,-716000
syc,2006,-1899000
syc,2007,-43000
syc,2008,0
syc,2009,0
syc,2010,17675000
syc,2011,0
syc,2012,7000000
syc,2013,19000
syc,2014,14568000
syc,2015,7035000
syc,2016,10000000
syr,1975,3639000
syr,1976,22963000
syr,1977,45693000
syr,1978,30624000
syr,1979,55154000
syr,1980,57205000
syr,1981,30313000
syr,1982,10488000
syr,1983,30932000
syr,1984,29625000
syr,1985,4064000
syr,1986,2841000
syr,1987,1337000
syr,1988,-957000
syr,1990,-744000
syr,1992,-28577000
syr,1993,-18888000
syr,1994,-48707000
syr,1995,-12618000
syr,1997,-262376000
syr,1998,-21586000
syr,1999,-21217000
syr,2000,-14154000
syr,2001,-7869000
syr,2002,-6154000
syr,2003,-7536000
syr,2004,-4450000
tcd,2001,9065000
tcd,2002,276000
tcd,2003,21563000
tcd,2004,5919000
tcd,2005,-1800000
tcd,2006,-4672000
tcd,2007,-4672000
tcd,2008,-25673000
tgo,1978,3500000
tgo,1981,-110000
tgo,1982,-240000
tgo,1983,-260000
tgo,1984,-3358000
tgo,1985,-3753000
tgo,1986,-3778000
tgo,1987,-4962000
tgo,1988,-6475000
tgo,1989,-6698000
tgo,1990,-7656000
tgo,1991,-5686000
tha,1970,9833000
tha,1971,10303000
tha,1972,21794000
tha,1973,26942000
tha,1974,22963000
tha,1975,28437000
tha,1976,28650000
tha,1977,47347000
tha,1978,88241000
tha,1979,117524000
tha,1980,119636000
tha,1981,264631000
tha,1982,334625000
tha,1983,380991000
tha,1984,249083000
tha,1985,201875000
tha,1986,72859000
tha,1987,-26538000
tha,1988,-492703000
tha,1989,-245997000
tha,1990,-33700000
tha,1991,-46843000
tha,1992,-468532000
tha,1993,-20011000
tha,1994,-287043000
tha,1995,-55497000
tha,1996,-58471000
tha,1997,251033000
tha,1998,319170000
tha,1999,626227000
tha,2000,275132000
tha,2001,105517000
tha,2002,-695818000
tha,2003,-250420000
tha,2004,-1614990000
tha,2005,-97476000
tha,2006,-50174000
tha,2007,-272369000
tha,2008,1629000
tha,2009,9301000
tha,2010,-1697000
tha,2011,-5745000
tha,2012,95497000
tha,2013,890496000
tha,2014,-7005000
tha,2015,-7229000
tha,2016,-7005000
tha,2017,-7005000
tha,2018,-7005000
tha,2019,-90405000
tha,2020,-90405000
tkm,1995,957000
tkm,1996,2529000
tkm,1997,3164000
tkm,1998,2427000
tkm,1999,-109000
tkm,2000,19562000
tkm,2001,2191000
tkm,2002,727000
tkm,2003,-1575000
tkm,2004,1304000
tkm,2005,-1849000
tkm,2006,-8165000
tkm,2007,-5559000
tkm,2008,-1246000
tkm,2009,-1323000
tkm,2010,-1403000
tkm,2011,-1490000
tkm,2012,-1576000
tkm,2013,-1672000
tkm,2014,-1770000
tkm,2015,-1878000
tkm,2016,-1990000
tkm,2017,-1049000
tls,2014,38000
tls,2015,2000
tls,2016,2000
tls,2017,2077000
tls,2018,4685000
tls,2019,6372000
tls,2020,2526000
tto,1970,2084000
tto,1971,5572000
tto,1972,3204000
tto,1973,4023000
tto,1974,4206000
tto,1975,4741000
tto,1976,6623000
tto,1977,4749000
tto,1978,2481000
tto,1979,-909000
tto,1980,-1385000
tto,1981,-2459000
tto,1982,-3103000
tto,1983,-5068000
tto,1984,-4081000
tto,1985,-4301000
tto,1986,-5956000
tto,1987,-7502000
tto,1988,-6216000
tto,1989,-5504000
tto,1990,13011000
tto,1991,-4188000
tto,1992,-1658000
tto,1993,20772000
tto,1994,136000
tto,1995,9151000
tto,1996,12101000
tto,1997,3636000
tto,1998,7097000
tto,1999,2404000
tto,2000,3764000
tto,2001,1282000
tto,2002,-3124000
tto,2003,-1892000
tto,2004,-15240000
tto,2005,-12954000
tto,2006,-10604000
tto,2007,-7564000
tto,2008,-11124000
tto,2009,-7673000
tto,2010,238000
tto,2011,-3521000
tto,2012,-3278000
tto,2013,-3278000
tto,2014,-2665000
tto,2015,-2129000
tto,2016,-2129000
tun,1970,8034000
tun,1971,13494000
tun,1972,12822000
tun,1973,17900000
tun,1974,17159000
tun,1975,19648000
tun,1976,16614000
tun,1977,37987000
tun,1978,21005000
tun,1979,41556000
tun,1980,36233000
tun,1981,49854000
tun,1982,55397000
tun,1983,57991000
tun,1984,50890000
tun,1985,61930000
tun,1986,94372000
tun,1987,67608000
tun,1988,62260000
tun,1989,156295000
tun,1990,101787000
tun,1991,172365000
tun,1992,-36911000
tun,1993,101237000
tun,1994,15247000
tun,1995,-64646000
tun,1996,14590000
tun,1997,-45799000
tun,1998,-36507000
tun,1999,43781000
tun,2000,-14513000
tun,2001,146851000
tun,2002,-36879000
tun,2003,45751000
tun,2004,-88681000
tun,2005,-54501000
tun,2006,-254627000
tun,2007,-7999000
tun,2008,-203108000
tun,2009,31692000
tun,2010,76372000
tun,2011,445722000
tun,2012,405678000
tun,2013,-125008000
tun,2014,112632000
tun,2015,521798000
tun,2016,21960000
tun,2017,582060000
tun,2018,487494000
tun,2019,32123000
tun,2020,411326000
tur,1970,14590000
tur,1971,18792000
tur,1972,19560000
tur,1973,49177000
tur,1974,67047000
tur,1975,79808000
tur,1976,103446000
tur,1977,120310000
tur,1978,136076000
tur,1979,242341000
tur,1980,267466000
tur,1981,390857000
tur,1982,416381000
tur,1983,373886000
tur,1984,502498000
tur,1985,480638000
tur,1986,401025000
tur,1987,471150000
tur,1988,360276000
tur,1989,-81935000
tur,1990,6233000
tur,1991,-215083000
tur,1992,-441923000
tur,1993,-393523000
tur,1994,-457245000
tur,1995,-459718000
tur,1996,-325868000
tur,1997,-460576000
tur,1998,-407738000
tur,1999,-233180000
tur,2000,805821000
tur,2001,1105689000
tur,2002,594316000
tur,2003,-220216000
tur,2004,919467000
tur,2005,-294024000
tur,2006,989093000
tur,2007,557130000
tur,2008,570016000
tur,2009,1619046000
tur,2010,2094282000
tur,2011,970218000
tur,2012,764647000
tur,2013,456210000
tur,2014,30532000
tur,2015,-261901000
tur,2016,-640973000
tur,2017,188187000
tur,2018,8123000
tur,2019,-169198000
tur,2020,-96501000
tza,1970,1242000
tza,1971,7155000
tza,1972,13164000
tza,1973,8821000
tza,1974,8053000
tza,1975,39490000
tza,1976,9702000
tza,1977,22959000
tza,1978,25443000
tza,1979,29750000
tza,1980,29440000
tza,1981,12329000
tza,1982,1110000
tza,1983,12080000
tza,1984,9874000
tza,1985,-13408000
tza,1986,-19323000
tza,1987,-19443000
tza,1988,-21267000
tza,1989,-23070000
tza,1990,-26126000
tza,1991,-36253000
tza,1992,-30527000
tza,1993,-33105000
tza,1994,-32531000
tza,1995,-33821000
tza,1996,-26567000
tza,1997,-20088000
tza,1998,-12051000
tza,1999,-5927000
tza,2000,-4420000
tza,2001,-3475000
tza,2002,-2445000
tza,2003,-2640000
tza,2004,-2865000
uga,1970,-406000
uga,1971,-430000
uga,1972,-454000
uga,1973,-481000
uga,1974,-509000
uga,1975,-538000
uga,1976,-570000
uga,1977,-603000
uga,1978,-315000
uga,1979,-657000
uga,1980,-696000
uga,1981,-736000
uga,1985,-1201000
uga,1986,-1921000
uga,1987,-2500000
uga,1988,-3052000
uga,1989,-4655000
uga,1990,-4458000
uga,1991,-5061000
uga,1992,-7660000
uga,1993,-6675000
uga,1994,-5825000
uga,1995,-11912000
ukr,1993,69000
ukr,1994,101615000
ukr,1995,400948000
ukr,1996,405986000
ukr,1997,305507000
ukr,1998,384746000
ukr,1999,420233000
ukr,2000,88206000
ukr,2001,304755000
ukr,2002,-76373000
ukr,2003,-34939000
ukr,2004,-132855000
ukr,2005,316049000
ukr,2006,-85755000
ukr,2007,-74422000
ukr,2008,686583000
ukr,2009,274516000
ukr,2010,-84738000
ukr,2011,-25594000
ukr,2012,36565000
ukr,2013,92012000
ukr,2014,1386688000
ukr,2015,889181000
ukr,2016,-79660000
ukr,2017,-148543000
ukr,2018,-27069000
ukr,2019,25201000
ukr,2020,381195000
ury,1970,-4202000
ury,1971,3414000
ury,1972,3622000
ury,1973,4706000
ury,1974,13004000
ury,1975,-1364000
ury,1976,9804000
ury,1977,-3584000
ury,1978,-1925000
ury,1979,128000
ury,1980,-1529000
ury,1981,-2180000
ury,1982,14974000
ury,1983,6801000
ury,1984,40776000
ury,1985,4033000
ury,1986,20514000
ury,1987,37736000
ury,1988,23439000
ury,1989,36269000
ury,1990,8353000
ury,1991,38768000
ury,1992,129486000
ury,1993,-8671000
ury,1994,-19166000
ury,1995,-46069000
ury,1996,-31146000
ury,1997,-17480000
ury,1998,65329000
ury,1999,3062000
ury,2000,76299000
ury,2001,-7752000
ury,2002,158265000
ury,2003,19245000
ury,2004,63575000
ury,2005,30321000
ury,2006,-162783000
ury,2007,13208000
ury,2008,61442000
ury,2009,364720000
ury,2010,-41979000
ury,2011,73367000
ury,2012,-47667000
ury,2013,-39774000
ury,2014,-3690000
ury,2015,2076000
ury,2016,29606000
uzb,1994,893000
uzb,1995,162113000
uzb,1996,8982000
