geo,time,se_prm_prsl_fe_zs
rwa,2016,63.0408
rwa,2017,59.75209
rwa,2018,71.31535
sau,2007,89.81151
sdn,2009,72.38149
sdn,2011,78.84905
sdn,2012,79.09854
sdn,2013,78.23939
sdn,2014,73.58561
sdn,2015,87.65051
sdn,2016,76.78715
sdn,2017,83.42704
sen,1971,65.39341
sen,1978,79.60237
sen,1982,78.80737
sen,1983,76.62751
sen,1984,74.71505
sen,1987,76.68174
sen,1988,74.62057
sen,1989,77.69413
sen,1995,73.00589
sen,1996,73.98104
sen,1997,79.68568
sen,2000,58.77943
sen,2001,55.62677
sen,2002,68.36784
sen,2003,71.44692
sen,2004,61.55868
sen,2005,53.14387
sen,2007,59.51985
sen,2008,58.79284
sen,2009,61.05785
sen,2010,59.57236
sen,2011,63.7394
sen,2012,58.3895
sen,2013,67.8886
sen,2014,60.27351
sen,2019,73.47862
sgp,1972,93.65001
sgp,1973,92.86252
sgp,1974,94.67974
sgp,1975,94.65646
sgp,1976,95.33541
sgp,1977,93.21352
sgp,1978,91.62276
sgp,1979,94.52241
sgp,1981,86.73751
sgp,1983,93.64345
sgp,2008,98.81658
sgp,2016,98.42724
sgp,2017,99.36214
sgp,2018,99.73165
slb,1974,41.20165
slb,1980,52.76416
slb,1981,60.72105
slb,2010,75.72558
slb,2011,65.99401
slb,2012,77.20295
slb,2013,68.9399
slb,2014,78.05949
slb,2015,81.16729
slb,2016,72.12949
slb,2017,60.52659
slb,2018,76.57601
sle,2012,47.90164
sle,2015,49.73612
sle,2016,47.071
sle,2017,24.55821
sle,2019,40.38275
slv,1970,30.19224
slv,1971,32.62354
slv,1972,46.87218
slv,1973,37.25782
slv,1975,40.17728
slv,1976,36.3872
slv,1980,11.42783
slv,1981,61.48918
slv,1982,43.29946
slv,1983,45.7696
slv,1987,48.08065
slv,1988,38.51798
slv,1991,55.6516
slv,1992,54.85719
slv,1995,67.97077
slv,2000,67.35304
slv,2001,67.41542
slv,2002,72.73874
slv,2005,69.57215
slv,2006,70.91116
slv,2007,77.70653
slv,2008,78.07501
slv,2009,86.96215
slv,2010,86.10797
slv,2011,85.62231
slv,2012,86.30735
slv,2013,85.22991
slv,2014,80.00299
slv,2015,79.38919
slv,2016,76.63032
slv,2017,85.21689
smr,2011,98.06452
smr,2018,96.84129
smr,2019,97.77381
srb,2006,97.70888
srb,2007,98.93343
srb,2008,97.2751
srb,2009,98.74591
srb,2010,98.44704
srb,2011,98.40576
srb,2012,99.94584
srb,2013,98.91432
srb,2014,96.65741
srb,2015,98.63898
srb,2016,98.37321
srb,2017,99.2055
srb,2018,98.21155
srb,2019,97.84898
stp,1983,81.28106
stp,2002,61.04907
stp,2003,63.84466
stp,2004,68.34155
stp,2007,71.80404
stp,2008,74.77939
sur,1975,30.77431
sur,1977,64.30482
sur,1978,73.1412
sur,1987,78.85427
sur,2006,72.07143
sur,2008,99.62217
sur,2009,78.65929
sur,2010,91.48032
sur,2011,96.74841
sur,2012,93.90456
sur,2013,95.17325
sur,2014,98.28524
sur,2015,97.4377
sur,2016,75.39549
sur,2017,90.46344
sur,2018,97.14557
svk,1991,98.63734
svk,1992,92.17461
svk,1993,97.44129
svk,1994,97.05397
svk,1995,96.85843
svk,1996,96.78443
svk,1998,97.17157
svk,1999,97.64478
svk,2000,97.88683
svk,2001,98.8648
svk,2002,97.12892
svk,2003,97.78222
svk,2004,97.95482
svk,2005,97.6327
svk,2006,98.00508
svk,2007,98.02377
svk,2008,97.8572
svk,2009,98.35414
svk,2010,98.38205
svk,2011,97.68399
svk,2012,98.26348
svk,2013,98.41287
svk,2014,99.27585
svk,2015,98.60069
svk,2016,98.98271
svk,2017,98.85035
svk,2018,98.30419
svn,1996,98.39897
svn,1997,98.39467
svn,1998,99.26181
svn,1999,99.60624
svn,2001,98.45265
svn,2002,99.22749
svn,2008,99.32486
svn,2009,98.87839
svn,2010,98.07792
svn,2011,99.0893
svn,2012,99.52029
svn,2013,99.05648
svn,2014,98.34639
svn,2015,99.50372
svn,2016,99.24817
svn,2017,99.46494
svn,2018,99.86367
swe,1971,99.16742
swe,1972,97.57018
swe,1973,96.61789
swe,1974,98.56658
swe,1975,99.54112
swe,1976,99.75279
swe,1977,99.38449
swe,1978,98.04598
swe,1979,99.68009
swe,1980,99.2479
swe,1981,98.4284
swe,1982,98.83237
swe,1983,98.78139
swe,1987,99.08343
swe,1988,99.47684
swe,1989,99.82905
swe,1990,99.8222
swe,1991,99.92431
swe,1999,98.11507
swe,2000,99.70495
swe,2001,98.81171
swe,2002,98.57794
swe,2003,99.04069
swe,2004,98.89669
swe,2005,99.36115
swe,2006,99.16654
swe,2007,99.72337
swe,2008,99.28064
swe,2009,99.56561
swe,2010,95.56634
swe,2012,99.91217
swe,2013,99.7051
swe,2018,99.7437
swz,1970,49.32967
swz,1971,60.81519
swz,1972,65.78654
swz,1973,67.03225
swz,1974,64.70761
swz,1975,65.05337
swz,1976,64.58701
swz,1977,63.30971
swz,1978,64.35211
swz,1979,65.55855
swz,1980,70.07023
swz,1981,64.70182
swz,1982,63.79289
swz,1983,67.38918
swz,1984,68.86238
swz,1985,64.42676
swz,1986,72.0744
swz,1987,69.31504
swz,1988,66.33915
swz,1989,73.394
swz,1990,66.36621
swz,1991,69.13119
swz,1992,69.04747
swz,1993,72.54942
swz,1994,77.28769
swz,1995,59.61867
swz,1996,67.98709
swz,1997,69.17124
swz,1998,75.44909
swz,1999,66.19666
swz,2000,63.88185
swz,2001,54.28675
swz,2002,70.91842
swz,2004,75.16376
swz,2005,85.89634
swz,2006,73.55172
swz,2009,86.71056
swz,2012,77.37343
swz,2013,81.48664
swz,2014,82.48792
swz,2015,84.66155
swz,2016,86.41701
swz,2018,86.39016
syc,1973,94.66216
syc,1974,93.6821
syc,1979,85.6731
syc,1980,93.71441
syc,1981,96.52544
syc,1982,93.99015
syc,1983,96.01784
syc,1984,99.52522
syc,1985,92.95138
syc,1986,95.18707
syc,1987,92.98534
syc,1991,89.30546
syc,1996,90.5284
syc,1999,96.62111
syc,2000,89.44263
syc,2001,95.9004
syc,2002,98.80348
syc,2003,87.29501
syc,2010,93.3074
syc,2015,97.35454
syc,2017,95.83459
syr,1971,76.63952
syr,1972,78.37733
syr,1973,73.506
syr,1974,69.50096
syr,1975,76.09316
syr,1976,71.10205
syr,1977,69.51354
syr,1978,73.91134
syr,1979,74.20246
syr,1980,76.07903
syr,1981,82.50402
syr,1982,83.15315
syr,1983,86.8644
syr,1984,89.98486
syr,1985,92.34908
syr,1988,85.78728
syr,1989,83.96027
syr,1990,89.19483
syr,1991,87.93768
syr,1992,86.86417
syr,1993,85.16163
syr,1994,82.61984
syr,1995,84.05109
syr,1996,89.02025
syr,1997,84.79273
syr,1999,86.75561
syr,2000,89.09058
syr,2001,87.10139
syr,2003,91.96016
syr,2004,94.95505
syr,2005,92.59313
syr,2006,95.67905
syr,2007,97.02142
syr,2008,94.23043
syr,2009,94.89178
syr,2010,96.2073
syr,2011,93.42997
tcd,1976,21.20396
tcd,1988,25.4175
tcd,1990,25.09006
tcd,1994,14.00639
tcd,1995,20.94411
tcd,1996,44.18243
tcd,1998,40.67806
tcd,1999,42.01724
tcd,2000,40.46198
tcd,2001,42.12849
tcd,2002,44.30129
tcd,2004,23.53825
tcd,2005,25.01971
tcd,2009,27.02825
tcd,2010,47.07871
tcd,2011,34.67772
tcd,2012,46.48013
tcd,2015,26.12111
tcd,2016,18.61107
tcd,2017,74.91369
tgo,1971,61.64784
tgo,1978,69.61421
tgo,1979,60.53026
tgo,1980,54.50572
tgo,1981,35.56544
tgo,1982,34.76563
tgo,1983,18.67412
tgo,1984,22.5131
tgo,1985,28.53698
tgo,1986,48.85312
tgo,1987,40.78048
tgo,1988,38.9759
tgo,1989,48.40457
tgo,1990,48.38324
tgo,1991,35.07342
tgo,1995,47.22915
tgo,1999,41.61949
tgo,2000,63.12574
tgo,2002,56.2487
tgo,2003,66.07823
tgo,2004,62.7836
tgo,2005,72.72542
tgo,2007,61.99773
tgo,2009,67.17082
tgo,2010,47.73716
tgo,2011,64.199
tgo,2012,60.6739
tgo,2013,51.37268
tha,1974,34.74118
tha,1975,36.32517
tha,1976,38.10402
tha,1977,41.35017
tha,1999,84.62581
tha,2000,95.46868
tha,2016,92.14928
tha,2017,99.94968
tjk,2008,99.20619
tjk,2009,99.19435
tjk,2010,98.72359
tjk,2011,99.22826
tjk,2013,99.51183
tjk,2014,98.98299
tjk,2015,99.3693
tjk,2016,99.34953
tls,2008,77.87212
tls,2009,70.27525
tls,2010,85.13514
tls,2011,80.00285
tls,2012,80.02657
tls,2013,84.99076
tls,2014,83.53397
tls,2015,82.38951
tls,2016,85.77084
tls,2018,93.80791
ton,1977,92.85117
ton,1985,86.60879
ton,2005,91.36559
ton,2019,91.36827
tto,2004,86.17246
tto,2007,93.75204
tto,2008,92.72311
tto,2009,92.05028
tun,1976,73.8925
tun,1977,77.19536
tun,1978,70.31528
tun,1979,69.31598
tun,1981,75.37668
tun,1982,75.09109
tun,1983,76.5059
tun,1984,75.94633
tun,1985,75.63117
tun,1988,73.7349
tun,1989,77.41026
tun,1990,77.1852
tun,1992,78.66169
tun,1993,84.43376
tun,1994,86.81323
tun,1995,87.91168
tun,1996,86.62855
tun,1998,87.92159
tun,1999,88.32108
tun,2000,89.5392
tun,2001,92.79234
tun,2002,94.18088
tun,2003,93.82054
tun,2004,94.41299
tun,2006,94.39798
tun,2007,94.6127
tun,2008,95.48057
tun,2009,95.14051
tun,2012,93.00853
tun,2013,95.17573
tun,2014,93.70255
tun,2016,95.04997
tur,1984,93.33703
tur,1985,97.08294
tur,1986,95.26859
tur,1987,96.51576
tur,1988,95.8856
tur,1989,95.98006
tur,1990,94.81014
tur,1991,96.98047
tur,1992,92.6137
tur,1993,90.06374
tur,2004,96.27468
tur,2005,98.16783
tur,2006,97.99078
tur,2007,94.47346
tur,2008,93.0271
tur,2009,100
tur,2010,95.42796
tur,2011,89.23615
tur,2014,87.7254
tur,2016,99.93244
tur,2017,99.96528
tur,2018,99.82982
tuv,2015,49.20518
tza,1974,84.88067
tza,1980,79.78446
tza,1981,73.83893
tza,1982,89.55555
tza,1983,73.88757
tza,1985,81.90358
tza,1986,71.20885
tza,1987,68.36711
tza,1988,73.67617
tza,1990,72.85338
tza,1991,74.70373
tza,1992,78.22936
tza,1993,71.40648
tza,1996,74.77622
tza,1997,67.74498
tza,1998,76.20154
tza,1999,69.99825
tza,2000,76.54624
tza,2001,92.36487
tza,2003,81.27592
tza,2004,80.99239
tza,2005,80.92477
tza,2006,84.59574
tza,2008,76.81401
tza,2009,86.68391
tza,2012,71.36943
tza,2017,93.49084
tza,2018,87.50212
tza,2019,82.64749
uga,1985,45.02271
uga,2000,37.89901
uga,2001,39.71534
uga,2002,31.98772
uga,2003,20.93458
uga,2004,25.3644
uga,2006,30.35422
uga,2008,53.22436
uga,2010,24.50598
uga,2011,36.61173
uga,2012,34.8156
uga,2016,35.73162
ukr,1993,99.94369
ukr,1998,97.38338
ukr,1999,96.96876
ukr,2000,97.26648
ukr,2001,98.49427
ukr,2005,97.55869
ukr,2006,98.50131
ukr,2007,98.41209
ukr,2008,97.92674
ukr,2009,98.12696
ukr,2010,98.62593
ukr,2011,98.55299
ukr,2012,99.23318
ukr,2013,99.14603
ukr,2014,68.17464
ukr,2015,95.71412
ukr,2016,98.44298
ukr,2017,98.89212
ukr,2018,98.3362
ukr,2019,98.6842
ury,1977,90.49791
ury,1984,95.84213
ury,1985,87.82885
ury,1986,93.53987
ury,1987,94.34107
ury,1988,94.99959
ury,1989,96.00076
ury,1990,94.21332
ury,1991,94.34882
ury,1992,94.96469
ury,1993,93.77307
ury,1994,95.57547
ury,1995,97.26152
ury,1996,94.44329
ury,1997,87.59945
ury,1998,89.83934
ury,2000,87.87587
ury,2001,94.12885
ury,2002,89.37377
ury,2003,91.47531
ury,2004,95.30826
ury,2005,94.16558
ury,2006,95.37054
ury,2007,96.09035
ury,2008,96.93973
ury,2009,96.01538
ury,2010,95.46608
ury,2011,99.35352
ury,2012,99.58512
ury,2013,99.52052
ury,2014,99.13788
ury,2015,99.67737
uzb,2000,96.90628
uzb,2001,95.51405
uzb,2002,97.9167
uzb,2003,96.69485
uzb,2004,98.86001
uzb,2005,98.95353
uzb,2006,98.87099
uzb,2007,99.67947
uzb,2008,98.95561
uzb,2009,99.80708
uzb,2010,98.33396
uzb,2011,99.31465
uzb,2012,98.85865
uzb,2013,99.51712
uzb,2014,99.00737
uzb,2015,99.74123
uzb,2016,99.60931
uzb,2017,99.84498
uzb,2018,99.62704
uzb,2019,99.78076
vct,2010,77.38082
vct,2015,91.05926
vct,2017,96.21734
ven,1987,73.18897
ven,1988,76.12144
ven,1991,85.88703
ven,1992,77.82643
ven,1996,89.0148
ven,1999,92.13956
ven,2002,83.88034
ven,2003,91.98138
ven,2004,93.30513
ven,2005,93.10713
ven,2006,100
ven,2007,83.4954
ven,2008,94.71866
ven,2009,94.19704
ven,2010,97.70066
ven,2011,98.01595
ven,2012,98.04717
ven,2013,91.98236
ven,2014,90.25963
ven,2015,83.71673
ven,2016,83.67649
vgb,2017,18.61142
vnm,1999,86.16063
vnm,2000,85.3661
vnm,2002,84.6225
vnm,2012,94.52435
vnm,2014,98.11915
vut,1993,72.34809
vut,1999,71.04861
vut,2006,73.29487
vut,2007,82.23739
vut,2008,69.26191
vut,2019,87.31544
wsm,1999,91.65403
wsm,2006,93.4512
wsm,2010,79.05943
wsm,2011,89.26028
wsm,2014,89.37389
wsm,2015,97.10217
wsm,2016,82.74381
wsm,2017,86.22764
wsm,2018,95.73187
wsm,2019,84.71337
yem,2001,63.96962
yem,2002,64.37289
yem,2003,60.29342
yem,2004,56.75164
yem,2012,66.69611
zaf,1990,72.90086
zaf,1998,72.45304
zaf,1999,56.3291
zaf,2001,84.3151
zaf,2002,82.31966
zaf,2003,79.13386
zaf,2015,90.25265
zaf,2017,92.21189
zaf,2018,99.34146
zmb,1972,52.82905
zmb,1974,54.78227
zmb,1976,63.81779
zmb,1998,56.13664
zmb,1999,62.03586
zmb,2005,72.09969
zmb,2006,66.19046
zmb,2007,73.72423
zmb,2008,51.60856
zmb,2012,53.76017
zwe,1983,68.81524
zwe,1998,70.87817
zwe,2001,48.73133
zwe,2002,62.52381
zwe,2012,78.41681
zwe,2015,83.35298
zwe,2016,82.56206
zwe,2017,85.82441
zwe,2018,88.1823
zwe,2019,90.84191
