geo,time,sh_hiv_1524_fe_zs
nld,2017,0.1
nld,2018,0.1
nld,2019,0.1
nld,2020,0.1
npl,1990,0.1
npl,1991,0.1
npl,1992,0.1
npl,1993,0.1
npl,1994,0.1
npl,1995,0.1
npl,1996,0.1
npl,1997,0.1
npl,1998,0.1
npl,1999,0.1
npl,2000,0.1
npl,2001,0.1
npl,2002,0.1
npl,2003,0.1
npl,2004,0.1
npl,2005,0.1
npl,2006,0.1
npl,2007,0.1
npl,2008,0.1
npl,2009,0.1
npl,2010,0.1
npl,2011,0.1
npl,2012,0.1
npl,2013,0.1
npl,2014,0.1
npl,2015,0.1
npl,2016,0.1
npl,2017,0.1
npl,2018,0.1
npl,2019,0.1
npl,2020,0.1
nzl,1990,0.1
nzl,1991,0.1
nzl,1992,0.1
nzl,1993,0.1
nzl,1994,0.1
nzl,1995,0.1
nzl,1996,0.1
nzl,1997,0.1
nzl,1998,0.1
nzl,1999,0.1
nzl,2000,0.1
nzl,2001,0.1
nzl,2002,0.1
nzl,2003,0.1
nzl,2004,0.1
nzl,2005,0.1
nzl,2006,0.1
nzl,2007,0.1
nzl,2008,0.1
nzl,2009,0.1
nzl,2010,0.1
nzl,2011,0.1
nzl,2012,0.1
nzl,2013,0.1
nzl,2014,0.1
nzl,2015,0.1
nzl,2016,0.1
nzl,2017,0.1
nzl,2018,0.1
nzl,2019,0.1
nzl,2020,0.1
pak,1990,0.1
pak,1991,0.1
pak,1992,0.1
pak,1993,0.1
pak,1994,0.1
pak,1995,0.1
pak,1996,0.1
pak,1997,0.1
pak,1998,0.1
pak,1999,0.1
pak,2000,0.1
pak,2001,0.1
pak,2002,0.1
pak,2003,0.1
pak,2004,0.1
pak,2005,0.1
pak,2006,0.1
pak,2007,0.1
pak,2008,0.1
pak,2009,0.1
pak,2010,0.1
pak,2011,0.1
pak,2012,0.1
pak,2013,0.1
pak,2014,0.1
pak,2015,0.1
pak,2016,0.1
pak,2017,0.1
pak,2018,0.1
pak,2019,0.1
pak,2020,0.1
pan,1990,0.1
pan,1991,0.1
pan,1992,0.1
pan,1993,0.1
pan,1994,0.1
pan,1995,0.1
pan,1996,0.1
pan,1997,0.1
pan,1998,0.1
pan,1999,0.1
pan,2000,0.1
pan,2001,0.1
pan,2002,0.1
pan,2003,0.1
pan,2004,0.1
pan,2005,0.1
pan,2006,0.1
pan,2007,0.1
pan,2008,0.1
pan,2009,0.1
pan,2010,0.1
pan,2011,0.1
pan,2012,0.1
pan,2013,0.1
pan,2014,0.1
pan,2015,0.1
pan,2016,0.1
pan,2017,0.1
pan,2018,0.1
pan,2019,0.1
pan,2020,0.1
per,1990,0.1
per,1991,0.1
per,1992,0.1
per,1993,0.1
per,1994,0.1
per,1995,0.1
per,1996,0.1
per,1997,0.1
per,1998,0.1
per,1999,0.1
per,2000,0.1
per,2001,0.1
per,2002,0.1
per,2003,0.1
per,2004,0.1
per,2005,0.1
per,2006,0.1
per,2007,0.1
per,2008,0.1
per,2009,0.1
per,2010,0.1
per,2011,0.1
per,2012,0.1
per,2013,0.1
per,2014,0.1
per,2015,0.1
per,2016,0.1
per,2017,0.1
per,2018,0.1
per,2019,0.1
per,2020,0.1
phl,1990,0.1
phl,1991,0.1
phl,1992,0.1
phl,1993,0.1
phl,1994,0.1
phl,1995,0.1
phl,1996,0.1
phl,1997,0.1
phl,1998,0.1
phl,1999,0.1
phl,2000,0.1
phl,2001,0.1
phl,2002,0.1
phl,2003,0.1
phl,2004,0.1
phl,2005,0.1
phl,2006,0.1
phl,2007,0.1
phl,2008,0.1
phl,2009,0.1
phl,2010,0.1
phl,2011,0.1
phl,2012,0.1
phl,2013,0.1
phl,2014,0.1
phl,2015,0.1
phl,2016,0.1
phl,2017,0.1
phl,2018,0.1
phl,2019,0.1
phl,2020,0.1
png,1990,0.1
png,1991,0.1
png,1992,0.1
png,1993,0.1
png,1994,0.1
png,1995,0.1
png,1996,0.1
png,1997,0.1
png,1998,0.1
png,1999,0.2
png,2000,0.3
png,2001,0.3
png,2002,0.4
png,2003,0.4
png,2004,0.4
png,2005,0.4
png,2006,0.4
png,2007,0.4
png,2008,0.3
png,2009,0.3
png,2010,0.3
png,2011,0.3
png,2012,0.3
png,2013,0.3
png,2014,0.3
png,2015,0.3
png,2016,0.3
png,2017,0.3
png,2018,0.3
png,2019,0.3
png,2020,0.4
prt,1990,0.1
prt,1991,0.1
prt,1992,0.1
prt,1993,0.1
prt,1994,0.1
prt,1995,0.1
prt,1996,0.1
prt,1997,0.1
prt,1998,0.1
prt,1999,0.1
prt,2000,0.1
prt,2001,0.1
prt,2002,0.1
prt,2003,0.1
prt,2004,0.1
prt,2005,0.1
prt,2006,0.1
prt,2007,0.1
prt,2008,0.1
prt,2009,0.1
prt,2010,0.1
prt,2011,0.1
prt,2012,0.1
prt,2013,0.1
prt,2014,0.1
prt,2015,0.1
prt,2016,0.1
prt,2017,0.1
prt,2018,0.1
prt,2019,0.1
prt,2020,0.1
pry,1990,0.1
pry,1991,0.1
pry,1992,0.1
pry,1993,0.1
pry,1994,0.1
pry,1995,0.1
pry,1996,0.1
pry,1997,0.1
pry,1998,0.1
pry,1999,0.1
pry,2000,0.1
pry,2001,0.1
pry,2002,0.1
pry,2003,0.1
pry,2004,0.1
pry,2005,0.1
pry,2006,0.1
pry,2007,0.1
pry,2008,0.1
pry,2009,0.1
pry,2010,0.1
pry,2011,0.1
pry,2012,0.1
pry,2013,0.1
pry,2014,0.1
pry,2015,0.1
pry,2016,0.1
pry,2017,0.1
pry,2018,0.1
pry,2019,0.1
pry,2020,0.1
qat,1990,0.1
qat,1991,0.1
qat,1992,0.1
qat,1993,0.1
qat,1994,0.1
qat,1995,0.1
qat,1996,0.1
qat,1997,0.1
qat,1998,0.1
qat,1999,0.1
qat,2000,0.1
qat,2001,0.1
qat,2002,0.1
qat,2003,0.1
qat,2004,0.1
qat,2005,0.1
qat,2006,0.1
qat,2007,0.1
qat,2008,0.1
qat,2009,0.1
qat,2010,0.1
qat,2011,0.1
qat,2012,0.1
qat,2013,0.1
qat,2014,0.1
qat,2015,0.1
qat,2016,0.1
qat,2017,0.1
qat,2018,0.1
qat,2019,0.1
qat,2020,0.1
rou,1990,0.1
rou,1991,0.1
rou,1992,0.1
rou,1993,0.1
rou,1994,0.1
rou,1995,0.1
rou,1996,0.1
rou,1997,0.1
rou,1998,0.1
rou,1999,0.1
rou,2000,0.1
rou,2001,0.1
rou,2002,0.1
rou,2003,0.1
rou,2004,0.1
rou,2005,0.1
rou,2006,0.1
rou,2007,0.1
rou,2008,0.1
rou,2009,0.1
rou,2010,0.1
rou,2011,0.1
rou,2012,0.1
rou,2013,0.1
rou,2014,0.1
rou,2015,0.1
rou,2016,0.1
rou,2017,0.1
rou,2018,0.1
rou,2019,0.1
rou,2020,0.1
rwa,1990,2
rwa,1991,2.3
rwa,1992,2.7
rwa,1993,2.9
rwa,1994,3.1
rwa,1995,3.3
rwa,1996,3.3
rwa,1997,3.3
rwa,1998,3.2
rwa,1999,3
rwa,2000,2.9
rwa,2001,2.7
rwa,2002,2.6
rwa,2003,2.4
rwa,2004,2.1
rwa,2005,2
rwa,2006,1.8
rwa,2007,1.8
rwa,2008,1.7
rwa,2009,1.7
rwa,2010,1.6
rwa,2011,1.6
rwa,2012,1.6
rwa,2013,1.5
rwa,2014,1.5
rwa,2015,1.4
rwa,2016,1.3
rwa,2017,1.3
rwa,2018,1.2
rwa,2019,1.2
rwa,2020,1.1
sau,1990,0.1
sau,1991,0.1
sau,1992,0.1
sau,1993,0.1
sau,1994,0.1
sau,1995,0.1
sau,1996,0.1
sau,1997,0.1
sau,1998,0.1
sau,1999,0.1
sau,2000,0.1
sau,2001,0.1
sau,2002,0.1
sau,2003,0.1
sau,2004,0.1
sau,2005,0.1
sau,2006,0.1
sau,2007,0.1
sau,2008,0.1
sau,2009,0.1
sau,2010,0.1
sau,2011,0.1
sau,2012,0.1
sau,2013,0.1
sau,2014,0.1
sau,2015,0.1
sau,2016,0.1
sau,2017,0.1
sau,2018,0.1
sau,2019,0.1
sau,2020,0.1
sdn,1990,0.1
sdn,1991,0.1
sdn,1992,0.1
sdn,1993,0.1
sdn,1994,0.1
sdn,1995,0.1
sdn,1996,0.1
sdn,1997,0.1
sdn,1998,0.1
sdn,1999,0.1
sdn,2000,0.1
sdn,2001,0.1
sdn,2002,0.1
sdn,2003,0.1
sdn,2004,0.1
sdn,2005,0.1
sdn,2006,0.1
sdn,2007,0.1
sdn,2008,0.1
sdn,2009,0.1
sdn,2010,0.1
sdn,2011,0.1
sdn,2012,0.1
sdn,2013,0.1
sdn,2014,0.1
sdn,2015,0.1
sdn,2016,0.1
sdn,2017,0.1
sdn,2018,0.1
sdn,2019,0.1
sdn,2020,0.1
sen,1990,0.1
sen,1991,0.1
sen,1992,0.1
sen,1993,0.1
sen,1994,0.1
sen,1995,0.1
sen,1996,0.2
sen,1997,0.2
sen,1998,0.2
sen,1999,0.2
sen,2000,0.2
sen,2001,0.2
sen,2002,0.2
sen,2003,0.2
sen,2004,0.2
sen,2005,0.2
sen,2006,0.2
sen,2007,0.2
sen,2008,0.1
sen,2009,0.1
sen,2010,0.1
sen,2011,0.1
sen,2012,0.1
sen,2013,0.1
sen,2014,0.1
sen,2015,0.1
sen,2016,0.1
sen,2017,0.1
sen,2018,0.1
sen,2019,0.1
sen,2020,0.1
sgp,1990,0.1
sgp,1991,0.1
sgp,1992,0.1
sgp,1993,0.1
sgp,1994,0.1
sgp,1995,0.1
sgp,1996,0.1
sgp,1997,0.1
sgp,1998,0.1
sgp,1999,0.1
sgp,2000,0.1
sgp,2001,0.1
sgp,2002,0.1
sgp,2003,0.1
sgp,2004,0.1
sgp,2005,0.1
sgp,2006,0.1
sgp,2007,0.1
sgp,2008,0.1
sgp,2009,0.1
sgp,2010,0.1
sgp,2011,0.1
sgp,2012,0.1
sgp,2013,0.1
sgp,2014,0.1
sgp,2015,0.1
sgp,2016,0.1
sgp,2017,0.1
sgp,2018,0.1
sgp,2019,0.1
sgp,2020,0.1
sle,1990,0.8
sle,1991,1
sle,1992,1.1
sle,1993,1.3
sle,1994,1.4
sle,1995,1.6
sle,1996,1.6
sle,1997,1.7
sle,1998,1.7
sle,1999,1.7
sle,2000,1.7
sle,2001,1.7
sle,2002,1.6
sle,2003,1.6
sle,2004,1.5
sle,2005,1.5
sle,2006,1.5
sle,2007,1.4
sle,2008,1.4
sle,2009,1.4
sle,2010,1.4
sle,2011,1.4
sle,2012,1.4
sle,2013,1.4
sle,2014,1.4
sle,2015,1.4
sle,2016,1.3
sle,2017,1.3
sle,2018,1.3
sle,2019,1.3
sle,2020,1.3
slv,1990,0.1
slv,1991,0.1
slv,1992,0.1
slv,1993,0.1
slv,1994,0.1
slv,1995,0.1
slv,1996,0.1
slv,1997,0.1
slv,1998,0.1
slv,1999,0.1
slv,2000,0.1
slv,2001,0.1
slv,2002,0.1
slv,2003,0.1
slv,2004,0.1
slv,2005,0.1
slv,2006,0.1
slv,2007,0.1
slv,2008,0.1
slv,2009,0.1
slv,2010,0.1
slv,2011,0.1
slv,2012,0.1
slv,2013,0.1
slv,2014,0.1
slv,2015,0.1
slv,2016,0.1
slv,2017,0.1
slv,2018,0.1
slv,2019,0.1
slv,2020,0.1
som,1990,0.1
som,1991,0.1
som,1992,0.1
som,1993,0.1
som,1994,0.1
som,1995,0.1
som,1996,0.1
som,1997,0.1
som,1998,0.1
som,1999,0.1
som,2000,0.1
som,2001,0.1
som,2002,0.1
som,2003,0.1
som,2004,0.1
som,2005,0.1
som,2006,0.1
som,2007,0.1
som,2008,0.1
som,2009,0.1
som,2010,0.1
som,2011,0.1
som,2012,0.1
som,2013,0.1
som,2014,0.1
som,2015,0.1
som,2016,0.1
som,2017,0.1
som,2018,0.1
som,2019,0.1
som,2020,0.1
srb,1990,0.1
srb,1991,0.1
srb,1992,0.1
srb,1993,0.1
srb,1994,0.1
srb,1995,0.1
srb,1996,0.1
srb,1997,0.1
srb,1998,0.1
srb,1999,0.1
srb,2000,0.1
srb,2001,0.1
srb,2002,0.1
srb,2003,0.1
srb,2004,0.1
srb,2005,0.1
srb,2006,0.1
srb,2007,0.1
srb,2008,0.1
srb,2009,0.1
srb,2010,0.1
srb,2011,0.1
srb,2012,0.1
srb,2013,0.1
srb,2014,0.1
srb,2015,0.1
srb,2016,0.1
srb,2017,0.1
srb,2018,0.1
srb,2019,0.1
srb,2020,0.1
ssd,1990,0.5
ssd,1991,0.6
ssd,1992,0.7
ssd,1993,0.8
ssd,1994,0.9
ssd,1995,1
ssd,1996,1.1
ssd,1997,1.1
ssd,1998,1.2
ssd,1999,1.2
ssd,2000,1.2
ssd,2001,1.2
ssd,2002,1.2
ssd,2003,1.1
ssd,2004,1.1
ssd,2005,1.1
ssd,2006,1.1
ssd,2007,1
ssd,2008,1
ssd,2009,1
ssd,2010,1
ssd,2011,1.1
ssd,2012,1.1
ssd,2013,1.1
ssd,2014,1.1
ssd,2015,1.2
ssd,2016,1.2
ssd,2017,1.2
ssd,2018,1.2
ssd,2019,1.2
ssd,2020,1.3
stp,1990,0.3
stp,1991,0.4
stp,1992,0.5
stp,1993,0.5
stp,1994,0.5
stp,1995,0.5
stp,1996,0.5
stp,1997,0.4
stp,1998,0.4
stp,1999,0.3
stp,2000,0.3
stp,2001,0.3
stp,2002,0.2
stp,2003,0.2
stp,2004,0.2
stp,2005,0.2
stp,2006,0.1
stp,2007,0.1
stp,2008,0.1
stp,2009,0.1
stp,2010,0.1
stp,2011,0.1
stp,2012,0.1
stp,2013,0.1
stp,2014,0.1
stp,2015,0.1
stp,2016,0.1
stp,2017,0.1
stp,2018,0.1
stp,2019,0.1
stp,2020,0.1
sur,1990,0.1
sur,1991,0.1
sur,1992,0.1
sur,1993,0.2
sur,1994,0.2
sur,1995,0.2
sur,1996,0.2
sur,1997,0.3
sur,1998,0.3
sur,1999,0.3
sur,2000,0.3
sur,2001,0.3
sur,2002,0.3
sur,2003,0.3
sur,2004,0.3
sur,2005,0.3
sur,2006,0.3
sur,2007,0.3
sur,2008,0.2
sur,2009,0.2
sur,2010,0.2
sur,2011,0.2
sur,2012,0.2
sur,2013,0.2
sur,2014,0.2
sur,2015,0.2
sur,2016,0.2
sur,2017,0.2
sur,2018,0.2
sur,2019,0.2
sur,2020,0.2
svn,1990,0.1
svn,1991,0.1
svn,1992,0.1
svn,1993,0.1
svn,1994,0.1
svn,1995,0.1
svn,1996,0.1
svn,1997,0.1
svn,1998,0.1
svn,1999,0.1
svn,2000,0.1
svn,2001,0.1
svn,2002,0.1
svn,2003,0.1
svn,2004,0.1
svn,2005,0.1
svn,2006,0.1
svn,2007,0.1
svn,2008,0.1
svn,2009,0.1
svn,2010,0.1
svn,2011,0.1
svn,2012,0.1
svn,2013,0.1
svn,2014,0.1
svn,2015,0.1
svn,2016,0.1
svn,2017,0.1
svn,2018,0.1
svn,2019,0.1
svn,2020,0.1
swz,1990,1.2
swz,1991,2.5
swz,1992,4.7
swz,1993,7.9
swz,1994,11.6
swz,1995,15.5
swz,1996,18.8
swz,1997,21.2
swz,1998,22.8
swz,1999,23.6
swz,2000,23.9
swz,2001,23.9
swz,2002,23.7
swz,2003,23.3
swz,2004,22.8
swz,2005,22.4
swz,2006,22
swz,2007,21.7
swz,2008,21.2
swz,2009,20.6
swz,2010,19.8
swz,2011,18.7
swz,2012,17.9
swz,2013,17.3
swz,2014,16.8
swz,2015,16.2
swz,2016,15.6
swz,2017,14.8
swz,2018,13.9
swz,2019,13
swz,2020,12.2
syr,1990,0.1
syr,1991,0.1
syr,1992,0.1
syr,1993,0.1
syr,1994,0.1
syr,1995,0.1
syr,1996,0.1
syr,1997,0.1
syr,1998,0.1
syr,1999,0.1
syr,2000,0.1
syr,2001,0.1
syr,2002,0.1
syr,2003,0.1
syr,2004,0.1
syr,2005,0.1
syr,2006,0.1
syr,2007,0.1
syr,2008,0.1
syr,2009,0.1
syr,2010,0.1
syr,2011,0.1
syr,2012,0.1
syr,2013,0.1
syr,2014,0.1
syr,2015,0.1
syr,2016,0.1
syr,2017,0.1
syr,2018,0.1
syr,2019,0.1
syr,2020,0.1
tcd,1990,1
tcd,1991,1.3
tcd,1992,1.5
tcd,1993,1.7
tcd,1994,1.8
tcd,1995,1.9
tcd,1996,1.9
tcd,1997,1.9
tcd,1998,1.9
tcd,1999,1.8
tcd,2000,1.6
tcd,2001,1.5
tcd,2002,1.4
tcd,2003,1.3
tcd,2004,1.2
tcd,2005,1.2
tcd,2006,1.1
tcd,2007,1
tcd,2008,1
tcd,2009,0.9
tcd,2010,0.9
tcd,2011,0.9
tcd,2012,0.8
tcd,2013,0.8
tcd,2014,0.8
tcd,2015,0.7
tcd,2016,0.7
tcd,2017,0.6
tcd,2018,0.6
tcd,2019,0.6
tcd,2020,0.5
tgo,1990,1.5
tgo,1991,1.6
tgo,1992,1.7
tgo,1993,1.9
tgo,1994,2.1
tgo,1995,2.3
tgo,1996,2.5
tgo,1997,2.7
tgo,1998,2.7
tgo,1999,2.7
tgo,2000,2.6
tgo,2001,2.5
tgo,2002,2.3
tgo,2003,2.1
tgo,2004,2
tgo,2005,1.8
tgo,2006,1.7
tgo,2007,1.6
tgo,2008,1.6
tgo,2009,1.5
tgo,2010,1.4
tgo,2011,1.4
tgo,2012,1.3
tgo,2013,1.3
tgo,2014,1.2
tgo,2015,1.2
tgo,2016,1.2
tgo,2017,1.1
tgo,2018,1.1
tgo,2019,1
tgo,2020,1
tha,1990,0.2
tha,1991,0.5
tha,1992,0.8
tha,1993,1
tha,1994,1.2
tha,1995,1.4
tha,1996,1.4
tha,1997,1.4
tha,1998,1.4
tha,1999,1.4
tha,2000,1.3
tha,2001,1.2
tha,2002,1.1
tha,2003,1
tha,2004,0.9
tha,2005,0.8
tha,2006,0.7
tha,2007,0.6
tha,2008,0.5
tha,2009,0.4
tha,2010,0.4
tha,2011,0.3
tha,2012,0.3
tha,2013,0.3
tha,2014,0.3
tha,2015,0.3
tha,2016,0.2
tha,2017,0.2
tha,2018,0.2
tha,2019,0.2
tha,2020,0.2
tjk,1990,0.1
tjk,1991,0.1
tjk,1992,0.1
tjk,1993,0.1
tjk,1994,0.1
tjk,1995,0.1
tjk,1996,0.1
tjk,1997,0.1
tjk,1998,0.1
tjk,1999,0.1
tjk,2000,0.1
tjk,2001,0.1
tjk,2002,0.1
tjk,2003,0.1
tjk,2004,0.1
tjk,2005,0.1
tjk,2006,0.1
tjk,2007,0.1
tjk,2008,0.1
tjk,2009,0.1
tjk,2010,0.1
tjk,2011,0.1
tjk,2012,0.1
tjk,2013,0.1
tjk,2014,0.1
tjk,2015,0.1
tjk,2016,0.1
tjk,2017,0.1
tjk,2018,0.1
tjk,2019,0.1
tjk,2020,0.1
tls,1990,0.1
tls,1991,0.1
tls,1992,0.1
tls,1993,0.1
tls,1994,0.1
tls,1995,0.1
tls,1996,0.1
tls,1997,0.1
tls,1998,0.1
tls,1999,0.1
tls,2000,0.1
tls,2001,0.1
tls,2002,0.1
tls,2003,0.1
tls,2004,0.1
tls,2005,0.1
tls,2006,0.1
tls,2007,0.1
tls,2008,0.1
tls,2009,0.1
tls,2010,0.1
tls,2011,0.1
tls,2012,0.1
tls,2013,0.1
tls,2014,0.1
tls,2015,0.1
tls,2016,0.1
tls,2017,0.1
tls,2018,0.1
tls,2019,0.1
tls,2020,0.1
tto,1990,0.1
tto,1991,0.1
tto,1992,0.1
tto,1993,0.1
tto,1994,0.2
tto,1995,0.2
tto,1996,0.2
tto,1997,0.2
tto,1998,0.3
tto,1999,0.3
tto,2000,0.3
tto,2001,0.3
tto,2002,0.3
tto,2003,0.3
tto,2004,0.3
tto,2005,0.3
tto,2006,0.3
tto,2007,0.3
tto,2008,0.3
tto,2009,0.3
tto,2010,0.2
tto,2011,0.2
tto,2012,0.2
tto,2013,0.2
tto,2014,0.2
tto,2015,0.1
tto,2016,0.1
tto,2017,0.1
tto,2018,0.1
tto,2019,0.1
tto,2020,0.1
tun,1990,0.1
tun,1991,0.1
tun,1992,0.1
tun,1993,0.1
tun,1994,0.1
tun,1995,0.1
tun,1996,0.1
tun,1997,0.1
tun,1998,0.1
tun,1999,0.1
tun,2000,0.1
tun,2001,0.1
tun,2002,0.1
tun,2003,0.1
tun,2004,0.1
tun,2005,0.1
tun,2006,0.1
tun,2007,0.1
tun,2008,0.1
tun,2009,0.1
tun,2010,0.1
tun,2011,0.1
tun,2012,0.1
tun,2013,0.1
tun,2014,0.1
tun,2015,0.1
tun,2016,0.1
tun,2017,0.1
tun,2018,0.1
tun,2019,0.1
tun,2020,0.1
tza,1990,3
tza,1991,3.4
tza,1992,3.8
tza,1993,4.1
tza,1994,4.2
tza,1995,4.3
tza,1996,4.3
tza,1997,4.2
tza,1998,4.1
tza,1999,4
tza,2000,3.8
tza,2001,3.6
tza,2002,3.5
tza,2003,3.3
tza,2004,3.2
tza,2005,3.1
tza,2006,3
tza,2007,2.9
tza,2008,2.9
tza,2009,2.8
tza,2010,2.8
tza,2011,2.8
tza,2012,2.8
tza,2013,2.8
tza,2014,2.7
tza,2015,2.7
tza,2016,2.6
tza,2017,2.6
tza,2018,2.5
tza,2019,2.4
tza,2020,2.2
uga,1990,8.9
uga,1991,8.3
uga,1992,7.7
uga,1993,7.1
uga,1994,6.6
uga,1995,6.1
uga,1996,5.8
uga,1997,5.5
uga,1998,5.3
uga,1999,5.1
uga,2000,5
uga,2001,5
uga,2002,4.9
uga,2003,4.8
uga,2004,4.8
uga,2005,4.7
uga,2006,4.7
uga,2007,4.6
uga,2008,4.6
uga,2009,4.6
uga,2010,4.5
uga,2011,4.4
uga,2012,4.3
uga,2013,4.1
uga,2014,4
uga,2015,3.8
uga,2016,3.6
uga,2017,3.4
uga,2018,3.1
uga,2019,2.9
uga,2020,2.6
ukr,1990,0.1
ukr,1991,0.1
ukr,1992,0.1
ukr,1993,0.1
ukr,1994,0.1
ukr,1995,0.2
ukr,1996,0.3
ukr,1997,0.4
ukr,1998,0.5
ukr,1999,0.6
ukr,2000,0.6
ukr,2001,0.6
ukr,2002,0.6
ukr,2003,0.6
ukr,2004,0.5
ukr,2005,0.5
ukr,2006,0.4
ukr,2007,0.4
ukr,2008,0.3
ukr,2009,0.3
ukr,2010,0.3
ukr,2011,0.2
ukr,2012,0.2
ukr,2013,0.2
ukr,2014,0.2
ukr,2015,0.2
ukr,2016,0.2
ukr,2017,0.2
ukr,2018,0.2
ukr,2019,0.1
ukr,2020,0.1
ury,1990,0.1
ury,1991,0.1
ury,1992,0.1
ury,1993,0.1
ury,1994,0.1
ury,1995,0.1
ury,1996,0.1
ury,1997,0.1
ury,1998,0.1
ury,1999,0.1
ury,2000,0.1
ury,2001,0.1
ury,2002,0.1
ury,2003,0.1
ury,2004,0.1
ury,2005,0.1
ury,2006,0.1
ury,2007,0.1
ury,2008,0.1
ury,2009,0.1
ury,2010,0.1
ury,2011,0.1
ury,2012,0.1
ury,2013,0.1
ury,2014,0.1
ury,2015,0.1
ury,2016,0.1
ury,2017,0.1
ury,2018,0.1
ury,2019,0.1
ury,2020,0.1
usa,2010,0.1
usa,2011,0.1
usa,2012,0.1
usa,2013,0.1
usa,2014,0.1
usa,2015,0.1
usa,2016,0.1
usa,2017,0.1
usa,2018,0.1
usa,2019,0.1
uzb,1990,0.1
uzb,1991,0.1
uzb,1992,0.1
uzb,1993,0.1
uzb,1994,0.1
uzb,1995,0.1
uzb,1996,0.1
uzb,1997,0.1
uzb,1998,0.1
uzb,1999,0.1
uzb,2000,0.1
uzb,2001,0.1
uzb,2002,0.1
uzb,2003,0.1
uzb,2004,0.1
uzb,2005,0.1
uzb,2006,0.1
uzb,2007,0.1
uzb,2008,0.1
uzb,2009,0.1
uzb,2010,0.1
uzb,2011,0.1
uzb,2012,0.1
uzb,2013,0.1
uzb,2014,0.1
uzb,2015,0.1
uzb,2016,0.1
uzb,2017,0.1
uzb,2018,0.1
uzb,2019,0.1
uzb,2020,0.1
ven,1990,0.1
ven,1991,0.1
ven,1992,0.1
ven,1993,0.1
ven,1994,0.1
ven,1995,0.1
ven,1996,0.1
ven,1997,0.2
ven,1998,0.2
ven,1999,0.3
ven,2000,0.4
ven,2001,0.4
ven,2002,0.4
ven,2003,0.5
ven,2004,0.5
ven,2005,0.5
ven,2006,0.4
ven,2007,0.4
ven,2008,0.4
ven,2009,0.4
ven,2010,0.3
ven,2011,0.3
ven,2012,0.3
ven,2013,0.3
ven,2014,0.3
ven,2015,0.2
ven,2016,0.2
ven,2017,0.2
ven,2018,0.2
ven,2019,0.2
ven,2020,0.2
vnm,1990,0.1
vnm,1991,0.1
vnm,1992,0.1
vnm,1993,0.1
vnm,1994,0.1
vnm,1995,0.1
vnm,1996,0.1
vnm,1997,0.1
vnm,1998,0.1
vnm,1999,0.1
vnm,2000,0.1
vnm,2001,0.1
vnm,2002,0.1
vnm,2003,0.1
vnm,2004,0.1
vnm,2005,0.1
vnm,2006,0.1
vnm,2007,0.1
vnm,2008,0.1
vnm,2009,0.1
vnm,2010,0.1
vnm,2011,0.1
vnm,2012,0.1
vnm,2013,0.1
vnm,2014,0.1
vnm,2015,0.1
vnm,2016,0.1
vnm,2017,0.1
vnm,2018,0.1
vnm,2019,0.1
vnm,2020,0.1
yem,1990,0.1
yem,1991,0.1
yem,1992,0.1
yem,1993,0.1
yem,1994,0.1
yem,1995,0.1
yem,1996,0.1
yem,1997,0.1
yem,1998,0.1
yem,1999,0.1
yem,2000,0.1
yem,2001,0.1
yem,2002,0.1
yem,2003,0.1
yem,2004,0.1
yem,2005,0.1
yem,2006,0.1
yem,2007,0.1
yem,2008,0.1
yem,2009,0.1
yem,2010,0.1
yem,2011,0.1
yem,2012,0.1
yem,2013,0.1
yem,2014,0.1
yem,2015,0.1
yem,2016,0.1
yem,2017,0.1
yem,2018,0.1
yem,2019,0.1
yem,2020,0.1
zaf,1990,0.7
zaf,1991,1.4
zaf,1992,2.4
zaf,1993,3.8
zaf,1994,5.6
zaf,1995,7.6
zaf,1996,9.6
zaf,1997,11.6
zaf,1998,13.2
zaf,1999,14.6
zaf,2000,15.6
zaf,2001,16.3
zaf,2002,16.6
zaf,2003,16.6
zaf,2004,16.5
zaf,2005,16.2
zaf,2006,15.8
zaf,2007,15.2
zaf,2008,14.8
zaf,2009,14.4
zaf,2010,14
zaf,2011,13.7
zaf,2012,13.3
zaf,2013,13
zaf,2014,12.7
zaf,2015,12.3
zaf,2016,11.9
zaf,2017,11.6
zaf,2018,11.2
zaf,2019,10.8
zaf,2020,10.4
zmb,1990,8.5
zmb,1991,9.7
zmb,1992,10.7
zmb,1993,11.4
zmb,1994,11.7
zmb,1995,11.8
zmb,1996,11.6
zmb,1997,11.2
zmb,1998,10.8
zmb,1999,10.3
zmb,2000,9.8
zmb,2001,9.3
zmb,2002,8.9
zmb,2003,8.5
zmb,2004,8.2
zmb,2005,7.9
zmb,2006,7.7
zmb,2007,7.4
zmb,2008,7.3
zmb,2009,7.1
zmb,2010,6.9
zmb,2011,6.8
zmb,2012,6.7
zmb,2013,6.7
zmb,2014,6.6
zmb,2015,6.5
zmb,2016,6.4
zmb,2017,6.3
zmb,2018,6.3
zmb,2019,6.2
zmb,2020,6
zwe,1990,15.3
zwe,1991,17.9
zwe,1992,19.9
zwe,1993,21.1
zwe,1994,21.5
zwe,1995,21.3
zwe,1996,20.5
zwe,1997,19.3
zwe,1998,17.9
zwe,1999,16.3
zwe,2000,14.8
zwe,2001,13.5
zwe,2002,12.3
zwe,2003,11.3
zwe,2004,10.5
zwe,2005,9.9
zwe,2006,9.4
zwe,2007,9
zwe,2008,8.8
zwe,2009,8.5
zwe,2010,8.4
zwe,2011,8.2
zwe,2012,7.9
