geo,time,sh_dth_nmrt
gnq,2006,1219
gnq,2007,1224
gnq,2008,1231
gnq,2009,1238
gnq,2010,1248
gnq,2011,1257
gnq,2012,1267
gnq,2013,1276
gnq,2014,1286
gnq,2015,1290
gnq,2016,1299
gnq,2017,1297
gnq,2018,1298
gnq,2019,1299
gnq,2020,1301
grc,1961,3235
grc,1962,3209
grc,1963,3196
grc,1964,3214
grc,1965,3244
grc,1966,3270
grc,1967,3293
grc,1968,3307
grc,1969,3246
grc,1970,3132
grc,1971,2994
grc,1972,2870
grc,1973,2780
grc,1974,2724
grc,1975,2666
grc,1976,2571
grc,1977,2443
grc,1978,2304
grc,1979,2165
grc,1980,2016
grc,1981,1850
grc,1982,1681
grc,1983,1525
grc,1984,1386
grc,1985,1249
grc,1986,1108
grc,1987,973
grc,1988,853
grc,1989,757
grc,1990,688
grc,1991,649
grc,1992,631
grc,1993,620
grc,1994,609
grc,1995,592
grc,1996,565
grc,1997,530
grc,1998,494
grc,1999,458
grc,2000,422
grc,2001,386
grc,2002,352
grc,2003,324
grc,2004,301
grc,2005,282
grc,2006,263
grc,2007,246
grc,2008,234
grc,2009,228
grc,2010,226
grc,2011,227
grc,2012,230
grc,2013,233
grc,2014,236
grc,2015,235
grc,2016,228
grc,2017,217
grc,2018,205
grc,2019,195
grc,2020,186
grd,1990,34
grd,1991,30
grd,1992,27
grd,1993,24
grd,1994,21
grd,1995,19
grd,1996,17
grd,1997,16
grd,1998,16
grd,1999,15
grd,2000,15
grd,2001,15
grd,2002,15
grd,2003,15
grd,2004,15
grd,2005,15
grd,2006,15
grd,2007,15
grd,2008,15
grd,2009,16
grd,2010,17
grd,2011,17
grd,2012,18
grd,2013,19
grd,2014,20
grd,2015,20
grd,2016,20
grd,2017,20
grd,2018,20
grd,2019,20
grd,2020,20
gtm,1965,12828
gtm,1966,12908
gtm,1967,12968
gtm,1968,13038
gtm,1969,13092
gtm,1970,13130
gtm,1971,13166
gtm,1972,13164
gtm,1973,13111
gtm,1974,13025
gtm,1975,12926
gtm,1976,12916
gtm,1977,12691
gtm,1978,12565
gtm,1979,12434
gtm,1980,12290
gtm,1981,12103
gtm,1982,11986
gtm,1983,11587
gtm,1984,11305
gtm,1985,11057
gtm,1986,10827
gtm,1987,10623
gtm,1988,10456
gtm,1989,10312
gtm,1990,10202
gtm,1991,10102
gtm,1992,9993
gtm,1993,9866
gtm,1994,9735
gtm,1995,9593
gtm,1996,9442
gtm,1997,9293
gtm,1998,9135
gtm,1999,8966
gtm,2000,8802
gtm,2001,8612
gtm,2002,8395
gtm,2003,8164
gtm,2004,7921
gtm,2005,7673
gtm,2006,7435
gtm,2007,7214
gtm,2008,7012
gtm,2009,6810
gtm,2010,6569
gtm,2011,6348
gtm,2012,6138
gtm,2013,5940
gtm,2014,5745
gtm,2015,5565
gtm,2016,5393
gtm,2017,5227
gtm,2018,5068
gtm,2019,4912
gtm,2020,4765
guy,1960,979
guy,1961,960
guy,1962,944
guy,1963,930
guy,1964,919
guy,1965,911
guy,1966,905
guy,1967,902
guy,1968,896
guy,1969,890
guy,1970,885
guy,1971,878
guy,1972,868
guy,1973,854
guy,1974,840
guy,1975,824
guy,1976,809
guy,1977,796
guy,1978,785
guy,1979,776
guy,1980,769
guy,1981,762
guy,1982,753
guy,1983,741
guy,1984,727
guy,1985,711
guy,1986,695
guy,1987,680
guy,1988,669
guy,1989,660
guy,1990,654
guy,1991,650
guy,1992,646
guy,1993,640
guy,1994,632
guy,1995,620
guy,1996,605
guy,1997,588
guy,1998,567
guy,1999,544
guy,2000,520
guy,2001,497
guy,2002,475
guy,2003,455
guy,2004,436
guy,2005,418
guy,2006,403
guy,2007,390
guy,2008,379
guy,2009,370
guy,2010,363
guy,2011,356
guy,2012,348
guy,2013,340
guy,2014,330
guy,2015,320
guy,2016,309
guy,2017,298
guy,2018,287
guy,2019,276
guy,2020,264
hnd,1973,5169
hnd,1974,5210
hnd,1975,5132
hnd,1976,5121
hnd,1977,5111
hnd,1978,5100
hnd,1979,5072
hnd,1980,5034
hnd,1981,4982
hnd,1982,4911
hnd,1983,4822
hnd,1984,4734
hnd,1985,4644
hnd,1986,4551
hnd,1987,4458
hnd,1988,4359
hnd,1989,4260
hnd,1990,4168
hnd,1991,4086
hnd,1992,4034
hnd,1993,4013
hnd,1994,4015
hnd,1995,4028
hnd,1996,4043
hnd,1997,4043
hnd,1998,4112
hnd,1999,3986
hnd,2000,3925
hnd,2001,3809
hnd,2002,3678
hnd,2003,3547
hnd,2004,3424
hnd,2005,3301
hnd,2006,3178
hnd,2007,3051
hnd,2008,2915
hnd,2009,2775
hnd,2010,2638
hnd,2011,2513
hnd,2012,2404
hnd,2013,2311
hnd,2014,2223
hnd,2015,2149
hnd,2016,2080
hnd,2017,2016
hnd,2018,1956
hnd,2019,1899
hnd,2020,1833
hrv,1983,874
hrv,1984,834
hrv,1985,777
hrv,1986,695
hrv,1987,605
hrv,1988,528
hrv,1989,475
hrv,1990,441
hrv,1991,420
hrv,1992,400
hrv,1993,375
hrv,1994,343
hrv,1995,312
hrv,1996,291
hrv,1997,278
hrv,1998,270
hrv,1999,262
hrv,2000,250
hrv,2001,234
hrv,2002,215
hrv,2003,199
hrv,2004,187
hrv,2005,179
hrv,2006,172
hrv,2007,168
hrv,2008,164
hrv,2009,159
hrv,2010,153
hrv,2011,145
hrv,2012,138
hrv,2013,131
hrv,2014,126
hrv,2015,121
hrv,2016,117
hrv,2017,112
hrv,2018,109
hrv,2019,108
hrv,2020,106
hti,1960,15004
hti,1961,15172
hti,1962,15315
hti,1963,15419
hti,1964,15499
hti,1965,15484
hti,1966,15410
hti,1967,15274
hti,1968,15121
hti,1969,14922
hti,1970,14732
hti,1971,14535
hti,1972,14352
hti,1973,14197
hti,1974,14072
hti,1975,14025
hti,1976,14019
hti,1977,14031
hti,1978,14062
hti,1979,14044
hti,1980,13979
hti,1981,13880
hti,1982,13721
hti,1983,13494
hti,1984,13220
hti,1985,12870
hti,1986,12429
hti,1987,11894
hti,1988,11278
hti,1989,10686
hti,1990,10193
hti,1991,9786
hti,1992,9468
hti,1993,9206
hti,1994,8996
hti,1995,8812
hti,1996,8637
hti,1997,8463
hti,1998,8288
hti,1999,8140
hti,2000,8026
hti,2001,7957
hti,2002,7938
hti,2003,7958
hti,2004,7987
hti,2005,8008
hti,2006,8015
hti,2007,7996
hti,2008,7950
hti,2009,7889
hti,2010,8412
hti,2011,7785
hti,2012,7721
hti,2013,7636
hti,2014,7529
hti,2015,7402
hti,2016,7265
hti,2017,7128
hti,2018,6963
hti,2019,6809
hti,2020,6660
hun,1961,3866
hun,1962,3685
hun,1963,3623
hun,1964,3670
hun,1965,3791
hun,1966,3925
hun,1967,4024
hun,1968,4097
hun,1969,4189
hun,1970,4318
hun,1971,4455
hun,1972,4583
hun,1973,4670
hun,1974,4673
hun,1975,4531
hun,1976,4226
hun,1977,3838
hun,1978,3426
hun,1979,3029
hun,1980,2683
hun,1981,2407
hun,1982,2211
hun,1983,2079
hun,1984,1984
hun,1985,1902
hun,1986,1807
hun,1987,1675
hun,1988,1536
hun,1989,1441
hun,1990,1392
hun,1991,1330
hun,1992,1206
hun,1993,1052
hun,1994,921
hun,1995,830
hun,1996,760
hun,1997,695
hun,1998,637
hun,1999,589
hun,2000,553
hun,2001,521
hun,2002,487
hun,2003,451
hun,2004,420
hun,2005,394
hun,2006,373
hun,2007,357
hun,2008,343
hun,2009,328
hun,2010,313
hun,2011,298
hun,2012,286
hun,2013,274
hun,2014,261
hun,2015,245
hun,2016,230
hun,2017,217
hun,2018,207
hun,2019,199
hun,2020,193
idn,1960,226128
idn,1961,226422
idn,1962,226587
idn,1963,226738
idn,1964,226750
idn,1965,229442
idn,1966,227089
idn,1967,226682
idn,1968,225691
idn,1969,224603
idn,1970,223072
idn,1971,221053
idn,1972,218472
idn,1973,215285
idn,1974,211763
idn,1975,207890
idn,1976,204105
idn,1977,200579
idn,1978,197118
idn,1979,193553
idn,1980,189753
idn,1981,185352
idn,1982,180258
idn,1983,174778
idn,1984,169074
idn,1985,163871
idn,1986,159137
idn,1987,154663
idn,1988,150655
idn,1989,147064
idn,1990,143670
idn,1991,140229
idn,1992,136506
idn,1993,132518
idn,1994,128103
idn,1995,123501
idn,1996,118962
idn,1997,114681
idn,1998,110823
idn,1999,107717
idn,2000,105184
idn,2001,103247
idn,2002,101823
idn,2003,100546
idn,2004,99868
idn,2005,98179
idn,2006,96867
idn,2007,95443
idn,2008,93832
idn,2009,90974
idn,2010,87867
idn,2011,84480
idn,2012,80922
idn,2013,77263
idn,2014,73638
idn,2015,70143
idn,2016,66851
idn,2017,63761
idn,2018,60865
idn,2019,58346
idn,2020,55909
ind,1970,1833662
ind,1971,1845930
ind,1972,1855710
ind,1973,1862688
ind,1974,1866020
ind,1975,1865214
ind,1976,1859104
ind,1977,1851238
ind,1978,1841463
ind,1979,1831968
ind,1980,1822515
ind,1981,1812162
ind,1982,1799175
ind,1983,1781291
ind,1984,1760932
ind,1985,1735666
ind,1986,1707003
ind,1987,1674706
ind,1988,1640744
ind,1989,1607028
ind,1990,1572816
ind,1991,1539808
ind,1992,1507839
ind,1993,1477542
ind,1994,1447883
ind,1995,1418587
ind,1996,1388037
ind,1997,1355420
ind,1998,1320703
ind,1999,1284138
ind,2000,1246298
ind,2001,1206847
ind,2002,1167052
ind,2003,1126262
ind,2004,1085712
ind,2005,1046497
ind,2006,1005784
ind,2007,963751
ind,2008,920055
ind,2009,874752
ind,2010,828676
ind,2011,783547
ind,2012,740746
ind,2013,701299
ind,2014,664937
ind,2015,632184
ind,2016,602468
ind,2017,574746
ind,2018,547611
ind,2019,516892
ind,2020,489655
irl,1961,1207
irl,1962,1155
irl,1963,1111
irl,1964,1072
irl,1965,1035
irl,1966,997
irl,1967,958
irl,1968,916
irl,1969,882
irl,1970,859
irl,1971,849
irl,1972,848
irl,1973,852
irl,1974,848
irl,1975,827
irl,1976,786
irl,1977,729
irl,1978,662
irl,1979,596
irl,1980,537
irl,1981,487
irl,1982,444
irl,1983,407
irl,1984,373
irl,1985,339
irl,1986,309
irl,1987,285
irl,1988,269
irl,1989,257
irl,1990,246
irl,1991,235
irl,1992,226
irl,1993,218
irl,1994,213
irl,1995,209
irl,1996,207
irl,1997,209
irl,1998,214
irl,1999,220
irl,2000,223
irl,2001,223
irl,2002,221
irl,2003,215
irl,2004,207
irl,2005,198
irl,2006,188
irl,2007,181
irl,2008,177
irl,2009,177
irl,2010,179
irl,2011,180
irl,2012,180
irl,2013,176
irl,2014,169
irl,2015,161
irl,2016,152
irl,2017,143
irl,2018,134
irl,2019,125
irl,2020,118
irn,1990,44487
irn,1991,40936
irn,1992,37626
irn,1993,34588
irn,1994,31867
irn,1995,29491
irn,1996,27519
irn,1997,25838
irn,1998,24493
irn,1999,23429
irn,2000,22662
irn,2001,21797
irn,2002,21072
irn,2003,20468
irn,2004,19945
irn,2005,19450
irn,2006,19006
irn,2007,18533
irn,2008,18018
irn,2009,17399
irn,2010,16831
irn,2011,16337
irn,2012,15877
irn,2013,15552
irn,2014,15233
irn,2015,14978
irn,2016,14630
irn,2017,14175
irn,2018,13637
irn,2019,13064
irn,2020,12419
irq,1984,17224
irq,1985,17213
irq,1986,17223
irq,1987,17244
irq,1988,17289
irq,1989,17360
irq,1990,17465
irq,1991,17591
irq,1992,17802
irq,1993,18066
irq,1994,18385
irq,1995,18737
irq,1996,19093
irq,1997,19414
irq,1998,19690
irq,1999,19928
irq,2000,20090
irq,2001,20209
irq,2002,20265
irq,2003,20289
irq,2004,20251
irq,2005,20234
irq,2006,20221
irq,2007,20238
irq,2008,20281
irq,2009,20271
irq,2010,20147
irq,2011,19971
irq,2012,19734
irq,2013,19415
irq,2014,19023
irq,2015,18550
irq,2016,18058
irq,2017,17608
irq,2018,17143
irq,2019,16709
irq,2020,16328
isl,1960,54
isl,1961,54
isl,1962,53
isl,1963,52
isl,1964,51
isl,1965,49
isl,1966,48
isl,1967,46
isl,1968,45
isl,1969,44
isl,1970,42
isl,1971,41
isl,1972,39
isl,1973,37
isl,1974,35
isl,1975,32
isl,1976,30
isl,1977,28
isl,1978,26
isl,1979,24
isl,1980,23
isl,1981,22
isl,1982,21
isl,1983,20
isl,1984,19
isl,1985,18
isl,1986,17
isl,1987,17
isl,1988,16
isl,1989,16
isl,1990,15
isl,1991,15
isl,1992,14
isl,1993,14
isl,1994,13
isl,1995,12
isl,1996,11
isl,1997,10
isl,1998,10
isl,1999,9
isl,2000,9
isl,2001,8
isl,2002,8
isl,2003,7
isl,2004,7
isl,2005,7
isl,2006,7
isl,2007,7
isl,2008,7
isl,2009,6
isl,2010,6
isl,2011,6
isl,2012,6
isl,2013,5
isl,2014,5
isl,2015,5
isl,2016,5
isl,2017,5
isl,2018,4
isl,2019,4
isl,2020,4
isr,1976,1136
isr,1977,1083
isr,1978,1025
isr,1979,971
isr,1980,919
isr,1981,867
isr,1982,817
isr,1983,777
isr,1984,749
isr,1985,728
isr,1986,707
isr,1987,687
isr,1988,667
isr,1989,646
isr,1990,623
isr,1991,595
isr,1992,565
isr,1993,538
isr,1994,515
isr,1995,496
isr,1996,482
isr,1997,471
isr,1998,463
isr,1999,457
isr,2000,451
isr,2001,445
isr,2002,435
isr,2003,420
isr,2004,400
isr,2005,381
isr,2006,368
isr,2007,363
isr,2008,364
isr,2009,369
isr,2010,373
isr,2011,373
isr,2012,368
isr,2013,363
isr,2014,357
isr,2015,351
isr,2016,345
isr,2017,339
isr,2018,333
isr,2019,329
isr,2020,325
ita,1961,21496
ita,1962,21309
ita,1963,21453
ita,1964,21619
ita,1965,21570
ita,1966,21262
ita,1967,20697
ita,1968,19937
ita,1969,19183
ita,1970,18774
ita,1971,18360
ita,1972,17476
ita,1973,16053
ita,1974,14436
ita,1975,12955
ita,1976,11669
ita,1977,10512
ita,1978,9449
ita,1979,8483
ita,1980,7590
ita,1981,6803
ita,1982,6176
ita,1983,5696
ita,1984,5281
ita,1985,4885
ita,1986,4531
ita,1987,4256
ita,1988,4049
ita,1989,3851
ita,1990,3604
ita,1991,3327
ita,1992,3082
ita,1993,2890
ita,1994,2714
ita,1995,2535
ita,1996,2364
ita,1997,2215
ita,1998,2088
ita,1999,1971
ita,2000,1854
ita,2001,1748
ita,2002,1671
ita,2003,1625
ita,2004,1586
ita,2005,1536
ita,2006,1482
ita,2007,1441
ita,2008,1414
ita,2009,1388
ita,2010,1347
ita,2011,1292
ita,2012,1232
ita,2013,1173
ita,2014,1116
ita,2015,1061
ita,2016,1005
ita,2017,944
ita,2018,876
ita,2019,809
ita,2020,752
jam,1960,2323
jam,1961,2285
jam,1962,2244
jam,1963,2188
jam,1964,2124
jam,1965,2062
jam,1966,1987
jam,1967,1907
jam,1968,1820
jam,1969,1729
jam,1970,1636
jam,1971,1550
jam,1972,1480
jam,1973,1425
jam,1974,1386
jam,1975,1360
jam,1976,1344
jam,1977,1340
jam,1978,1341
jam,1979,1351
jam,1980,1361
jam,1981,1372
jam,1982,1378
jam,1983,1379
jam,1984,1372
jam,1985,1352
jam,1986,1330
jam,1987,1301
jam,1988,1273
jam,1989,1247
jam,1990,1221
jam,1991,1197
jam,1992,1173
jam,1993,1150
jam,1994,1130
jam,1995,1111
jam,1996,1089
jam,1997,1063
jam,1998,1034
jam,1999,1000
jam,2000,961
jam,2001,920
jam,2002,878
jam,2003,838
jam,2004,801
jam,2005,769
jam,2006,740
jam,2007,715
jam,2008,691
jam,2009,667
jam,2010,643
jam,2011,620
jam,2012,596
jam,2013,573
jam,2014,551
jam,2015,530
jam,2016,511
jam,2017,491
jam,2018,471
jam,2019,449
jam,2020,432
jor,1960,1903
jor,1961,1996
jor,1962,2086
jor,1963,2174
jor,1964,2255
jor,1965,2334
jor,1966,2410
jor,1967,2479
jor,1968,2546
jor,1969,2600
jor,1970,2640
jor,1971,2661
jor,1972,2663
jor,1973,2645
jor,1974,2616
jor,1975,2581
jor,1976,2541
jor,1977,2513
jor,1978,2502
jor,1979,2509
jor,1980,2530
jor,1981,2557
jor,1982,2580
jor,1983,2591
jor,1984,2586
jor,1985,2571
jor,1986,2553
jor,1987,2538
jor,1988,2537
jor,1989,2550
jor,1990,2566
jor,1991,2577
jor,1992,2593
jor,1993,2611
jor,1994,2622
jor,1995,2630
jor,1996,2631
jor,1997,2628
jor,1998,2624
jor,1999,2615
jor,2000,2600
jor,2001,2579
jor,2002,2553
jor,2003,2529
jor,2004,2506
jor,2005,2489
jor,2006,2481
jor,2007,2480
jor,2008,2483
jor,2009,2485
jor,2010,2482
jor,2011,2465
jor,2012,2434
jor,2013,2387
jor,2014,2327
jor,2015,2254
jor,2016,2178
jor,2017,2101
jor,2018,2022
jor,2019,1950
jor,2020,1884
jpn,1969,17597
jpn,1970,17153
jpn,1971,16521
jpn,1972,15719
jpn,1973,14854
jpn,1974,13978
jpn,1975,13034
jpn,1976,11999
jpn,1977,10932
jpn,1978,9894
jpn,1979,8922
jpn,1980,8051
jpn,1981,7287
jpn,1982,6606
jpn,1983,5989
jpn,1984,5426
jpn,1985,4912
jpn,1986,4448
jpn,1987,4047
jpn,1988,3724
jpn,1989,3477
jpn,1990,3285
jpn,1991,3129
jpn,1992,2994
jpn,1993,2866
jpn,1994,2738
jpn,1995,2612
jpn,1996,2487
jpn,1997,2365
jpn,1998,2249
jpn,1999,2143
jpn,2000,2052
jpn,2001,1979
jpn,2002,1908
jpn,2003,1818
jpn,2004,1703
jpn,2005,1591
jpn,2006,1505
jpn,2007,1436
jpn,2008,1363
jpn,2009,1282
jpn,2010,1205
jpn,2011,1143
jpn,2012,1087
jpn,2013,1037
jpn,2014,985
jpn,2015,936
jpn,2016,894
jpn,2017,859
jpn,2018,828
jpn,2019,798
jpn,2020,771
kaz,1973,9329
kaz,1974,9321
kaz,1975,9295
kaz,1976,9259
kaz,1977,9263
kaz,1978,9267
kaz,1979,9287
kaz,1980,9312
kaz,1981,9371
kaz,1982,9431
kaz,1983,9498
kaz,1984,9555
kaz,1985,9556
kaz,1986,9498
kaz,1987,9349
kaz,1988,9147
kaz,1989,8888
kaz,1990,8606
kaz,1991,8309
kaz,1992,8030
kaz,1993,7750
kaz,1994,7442
kaz,1995,7110
kaz,1996,6754
kaz,1997,6401
kaz,1998,6089
kaz,1999,5828
kaz,2000,5654
kaz,2001,5586
kaz,2002,5616
kaz,2003,5658
kaz,2004,5713
kaz,2005,5772
kaz,2006,5751
kaz,2007,5573
kaz,2008,5248
kaz,2009,4829
kaz,2010,4348
kaz,2011,3826
kaz,2012,3292
kaz,2013,2810
kaz,2014,2440
kaz,2015,2187
kaz,2016,2013
kaz,2017,1886
kaz,2018,1799
kaz,2019,1758
kaz,2020,1753
ken,1960,20143
ken,1961,20081
ken,1962,20035
ken,1963,20033
ken,1964,20129
ken,1965,20348
ken,1966,20708
ken,1967,21197
ken,1968,21732
ken,1969,22217
ken,1970,22686
ken,1971,23118
ken,1972,23505
ken,1973,23847
ken,1974,24171
ken,1975,24548
ken,1976,24964
ken,1977,25435
ken,1978,25907
ken,1979,26359
ken,1980,26811
ken,1981,27215
ken,1982,27591
ken,1983,27926
ken,1984,28176
ken,1985,28309
ken,1986,28284
ken,1987,28155
ken,1988,27953
ken,1989,27764
ken,1990,27718
ken,1991,27917
ken,1992,28354
ken,1993,29042
ken,1994,29879
ken,1995,30931
ken,1996,32066
ken,1997,33267
ken,1998,34371
ken,1999,35348
ken,2000,36108
ken,2001,36655
ken,2002,37059
ken,2003,37351
ken,2004,37502
ken,2005,37519
ken,2006,37393
ken,2007,37098
ken,2008,36725
ken,2009,36260
ken,2010,35773
ken,2011,35321
ken,2012,34761
ken,2013,34217
ken,2014,33674
ken,2015,33162
ken,2016,32608
ken,2017,32137
ken,2018,31676
ken,2019,31250
ken,2020,30835
kgz,1980,3332
kgz,1981,3316
kgz,1982,3293
kgz,1983,3276
kgz,1984,3280
kgz,1985,3309
kgz,1986,3338
kgz,1987,3364
kgz,1988,3365
kgz,1989,3351
kgz,1990,3329
kgz,1991,3326
kgz,1992,3336
kgz,1993,3342
kgz,1994,3282
kgz,1995,3137
kgz,1996,2927
kgz,1997,2693
kgz,1998,2474
kgz,1999,2297
kgz,2000,2177
kgz,2001,2103
kgz,2002,2071
kgz,2003,2074
kgz,2004,2106
kgz,2005,2168
kgz,2006,2257
kgz,2007,2344
kgz,2008,2408
kgz,2009,2449
kgz,2010,2472
kgz,2011,2490
kgz,2012,2501
kgz,2013,2495
kgz,2014,2453
kgz,2015,2375
kgz,2016,2256
kgz,2017,2117
kgz,2018,1983
kgz,2019,1862
kgz,2020,1757
khm,1978,17535
khm,1979,17235
khm,1980,16927
khm,1981,16656
khm,1982,16407
khm,1983,16287
khm,1984,16249
khm,1985,16214
khm,1986,16156
khm,1987,16035
khm,1988,15883
khm,1989,15680
khm,1990,15431
khm,1991,15149
khm,1992,14859
khm,1993,14600
khm,1994,14345
khm,1995,14096
khm,1996,13806
khm,1997,13464
khm,1998,13064
khm,1999,12575
khm,2000,11978
khm,2001,11307
khm,2002,10662
khm,2003,10101
khm,2004,9680
khm,2005,9331
khm,2006,9038
khm,2007,8759
khm,2008,8470
khm,2009,8152
khm,2010,7804
khm,2011,7434
khm,2012,7086
khm,2013,6721
khm,2014,6338
khm,2015,6013
khm,2016,5731
khm,2017,5472
khm,2018,5225
khm,2019,4993
khm,2020,4757
kir,1990,91
kir,1991,90
kir,1992,87
kir,1993,86
kir,1994,83
kir,1995,81
kir,1996,79
kir,1997,78
kir,1998,76
kir,1999,74
kir,2000,72
kir,2001,71
kir,2002,71
kir,2003,70
kir,2004,70
kir,2005,71
kir,2006,72
kir,2007,73
kir,2008,75
kir,2009,76
kir,2010,77
kir,2011,78
kir,2012,78
kir,2013,77
kir,2014,77
kir,2015,76
kir,2016,75
kir,2017,74
kir,2018,72
kir,2019,71
kir,2020,69
kna,1978,28
kna,1979,27
kna,1980,27
kna,1981,26
kna,1982,25
kna,1983,24
kna,1984,23
kna,1985,22
kna,1986,20
kna,1987,19
kna,1988,18
kna,1989,17
kna,1990,16
kna,1991,16
kna,1992,16
kna,1993,15
kna,1994,15
kna,1995,15
kna,1996,15
kna,1997,15
kna,1998,14
kna,1999,14
kna,2000,13
kna,2001,12
kna,2002,12
kna,2003,11
kna,2004,10
kna,2005,10
kna,2006,9
kna,2007,9
kna,2008,9
kna,2009,9
kna,2010,9
kna,2011,8
kna,2012,8
kna,2013,8
kna,2014,8
kna,2015,8
kna,2016,8
kna,2017,8
kna,2018,7
kna,2019,7
kna,2020,7
kor,1960,30327
kor,1961,30018
kor,1962,29565
kor,1963,28955
kor,1964,28185
kor,1965,27296
kor,1966,26409
kor,1967,25471
kor,1968,24537
kor,1969,23592
kor,1970,22643
kor,1971,21721
kor,1972,20736
kor,1973,19756
kor,1974,18802
kor,1975,17853
kor,1976,17009
kor,1977,16241
kor,1978,15495
kor,1979,14772
kor,1980,13983
kor,1981,12886
kor,1982,11729
kor,1983,10535
kor,1984,9324
kor,1985,8192
kor,1986,7185
kor,1987,6354
kor,1988,5704
kor,1989,5212
kor,1990,4823
kor,1991,4514
kor,1992,4222
kor,1993,3928
kor,1994,3623
kor,1995,3311
kor,1996,2996
kor,1997,2693
kor,1998,2411
kor,1999,2157
kor,2000,1934
kor,2001,1738
kor,2002,1565
kor,2003,1407
kor,2004,1261
kor,2005,1127
kor,2006,1012
kor,2007,922
kor,2008,859
kor,2009,820
kor,2010,797
kor,2011,781
kor,2012,765
kor,2013,741
kor,2014,711
kor,2015,678
kor,2016,645
kor,2017,613
kor,2018,582
kor,2019,551
kor,2020,522
kwt,1986,663
kwt,1987,619
kwt,1988,564
kwt,1989,497
kwt,1990,433
kwt,1991,383
kwt,1992,348
kwt,1993,326
kwt,1994,314
kwt,1995,309
kwt,1996,307
kwt,1997,305
kwt,1998,302
kwt,1999,297
kwt,2000,291
kwt,2001,287
kwt,2002,284
kwt,2003,283
kwt,2004,285
kwt,2005,290
kwt,2006,298
kwt,2007,309
kwt,2008,317
kwt,2009,321
kwt,2010,321
kwt,2011,319
kwt,2012,314
kwt,2013,309
kwt,2014,304
kwt,2015,299
kwt,2016,294
kwt,2017,288
kwt,2018,281
kwt,2019,274
kwt,2020,267
lao,1983,8038
lao,1984,8136
lao,1985,8250
lao,1986,8383
lao,1987,8503
lao,1988,8598
lao,1989,8647
lao,1990,8653
lao,1991,8608
lao,1992,8513
lao,1993,8362
lao,1994,8162
lao,1995,7920
lao,1996,7645
lao,1997,7353
lao,1998,7056
lao,1999,6771
lao,2000,6506
lao,2001,6273
lao,2002,6075
lao,2003,5897
lao,2004,5739
lao,2005,5593
lao,2006,5452
lao,2007,5306
lao,2008,5158
lao,2009,5003
lao,2010,4845
lao,2011,4684
lao,2012,4538
lao,2013,4389
lao,2014,4258
lao,2015,4135
lao,2016,4021
lao,2017,3911
lao,2018,3793
lao,2019,3686
lao,2020,3576
lbn,1974,2598
lbn,1975,2578
lbn,1976,2545
lbn,1977,2503
lbn,1978,2448
lbn,1979,2384
lbn,1980,2311
lbn,1981,2233
lbn,1982,2147
lbn,1983,2062
lbn,1984,1975
lbn,1985,1901
lbn,1986,1842
lbn,1987,1793
lbn,1988,1746
lbn,1989,1695
lbn,1990,1647
lbn,1991,1597
lbn,1992,1544
lbn,1993,1487
lbn,1994,1425
lbn,1995,1357
lbn,1996,1284
lbn,1997,1208
lbn,1998,1131
lbn,1999,1056
lbn,2000,978
lbn,2001,897
lbn,2002,819
lbn,2003,744
lbn,2004,674
lbn,2005,614
lbn,2006,568
lbn,2007,534
lbn,2008,516
lbn,2009,508
lbn,2010,509
lbn,2011,514
lbn,2012,522
lbn,2013,528
lbn,2014,531
lbn,2015,530
lbn,2016,526
lbn,2017,515
lbn,2018,501
lbn,2019,482
lbn,2020,462
lbr,1964,6164
lbr,1965,6192
lbr,1966,6201
lbr,1967,6200
lbr,1968,6199
lbr,1969,6187
lbr,1970,6180
lbr,1971,6184
lbr,1972,6194
lbr,1973,6211
lbr,1974,6238
lbr,1975,6268
lbr,1976,6325
lbr,1977,6383
lbr,1978,6450
lbr,1979,6510
lbr,1980,6562
lbr,1981,6592
lbr,1982,6591
lbr,1983,6547
lbr,1984,6472
lbr,1985,6366
lbr,1986,6251
lbr,1987,6121
lbr,1988,5969
lbr,1989,5803
lbr,1990,5634
lbr,1991,5479
lbr,1992,5360
lbr,1993,5323
lbr,1994,5342
lbr,1995,5409
lbr,1996,5498
lbr,1997,5578
lbr,1998,5635
lbr,1999,5652
lbr,2000,5622
lbr,2001,5548
lbr,2002,5450
lbr,2003,5331
lbr,2004,5198
lbr,2005,5075
lbr,2006,4958
lbr,2007,4864
lbr,2008,4784
lbr,2009,4725
lbr,2010,4705
lbr,2011,4722
lbr,2012,4763
lbr,2013,4826
lbr,2014,4886
lbr,2015,4941
lbr,2016,4975
lbr,2017,5003
lbr,2018,5014
lbr,2019,5021
lbr,2020,5008
lby,1973,4290
lby,1974,4232
lby,1975,4164
lby,1976,4086
lby,1977,3997
lby,1978,3902
lby,1979,3801
lby,1980,3707
lby,1981,3608
lby,1982,3515
lby,1983,3427
lby,1984,3346
lby,1985,3267
lby,1986,3185
lby,1987,3091
lby,1988,2988
lby,1989,2883
lby,1990,2772
lby,1991,2651
lby,1992,2532
lby,1993,2402
lby,1994,2264
lby,1995,2144
lby,1996,2039
lby,1997,1951
lby,1998,1874
lby,1999,1812
lby,2000,1759
lby,2001,1714
lby,2002,1680
lby,2003,1645
lby,2004,1601
lby,2005,1548
lby,2006,1482
lby,2007,1407
lby,2008,1334
lby,2009,1268
lby,2010,1209
lby,2011,1162
lby,2012,1099
lby,2013,1045
lby,2014,994
lby,2015,945
lby,2016,894
