geo,time,bx_trf_pwkr_cd_dt
gnb,1989,1200000.048
gnb,1990,1000000
gnb,1991,1166666.627
gnb,1992,1333333.373
gnb,1993,1500000
gnb,1994,1666666.627
gnb,1995,1833333.373
gnb,1996,2000000
gnb,1997,2000000
gnb,1998,4007030.487
gnb,1999,6014061.451
gnb,2000,8021091.461
gnb,2001,10028122.57351
gnb,2002,17631575.3069
gnb,2003,23126277.94475
gnb,2004,27699073.95076
gnb,2005,19898832.07635
gnb,2006,25519702.42836
gnb,2007,43030269.34882
gnb,2008,49460552.2493
gnb,2009,48850413.81998
gnb,2010,45890277.96566
gnb,2011,52110120.36186
gnb,2012,45635184.42333
gnb,2013,63787684.42098
gnb,2014,92419676.49891
gnb,2015,84952813.99805
gnb,2016,56431260
gnb,2017,105179557.53265
gnb,2018,127983532.7513
gnb,2019,151185244.87051
gnb,2020,122986754.99017
gnq,1992,1318514.585
gnq,1993,912399.9476
gnq,1994,506285.2502
gnq,1995,100170.60539
gnq,1996,164206.04229
gnq,2005,0
gnq,2006,0
gnq,2007,0
gnq,2008,0
gnq,2009,0
gnq,2010,0
gnq,2011,0
gnq,2012,0
gnq,2013,0
gnq,2014,0
gnq,2015,0
gnq,2016,0
gnq,2017,0
gnq,2018,0
gnq,2019,0
grc,1976,805000000
grc,1977,940000000
grc,1978,989000000
grc,1979,1181000000
grc,1980,1119000000
grc,1981,1169000000
grc,1982,1140000000
grc,1983,964000000
grc,1984,945000000
grc,1985,807000000
grc,1986,967000000
grc,1987,1407000000
grc,1988,1737000000
grc,1989,1387000000
grc,1990,1817000000
grc,1991,2173000000
grc,1992,2531000000
grc,1993,2655000000
grc,1994,2886000000
grc,1995,3286000000
grc,1996,3079000000
grc,1997,3062000000
grc,1998,2673050049
grc,1999,2284100000
grc,2000,2193819905.93717
grc,2001,2014591008.5579
grc,2002,1660397779.58459
grc,2003,1565054104.28351
grc,2004,1242683995.0922
grc,2005,1219664383.67971
grc,2006,1543110071.1647
grc,2007,2483241140.54476
grc,2008,2686826465.03646
grc,2009,2022132944.21387
grc,2010,1498782297.44566
grc,2011,1186959012.16993
grc,2012,680981913.33544
grc,2013,804714812.67424
grc,2014,734925603.08843
grc,2015,509336316.24209
grc,2016,417164366.413
grc,2017,400870186.19008
grc,2018,489699591.40858
grc,2019,676327504.79422
grc,2020,611381979.59298
grd,1986,16777778.63
grd,1987,22333333.97
grd,1988,23518518.45
grd,1989,16851852.42
grd,1990,17974073.41
grd,1991,8277777.672
grd,1992,8596296.31
grd,1993,18359258.65
grd,1994,26159259.8
grd,1995,19851851.85185
grd,1996,20959259.25926
grd,1997,21522222.22222
grd,1998,22062962.96296
grd,1999,23151851.85185
grd,2000,24233333.33333
grd,2001,24311111.11111
grd,2002,24755555.55556
grd,2003,25278348.14815
grd,2004,48111111.11111
grd,2005,26836111.11111
grd,2006,28443188.88889
grd,2007,28624935.55556
grd,2008,28850324.44444
grd,2009,27652595.18519
grd,2010,28475102.22222
grd,2011,28948812.96296
grd,2012,29294352.96296
grd,2013,29645885.18519
grd,2014,41001343.14704
grd,2015,43354715.42222
grd,2016,45070131.10481
grd,2017,47272753.03
grd,2018,47993599.7945
grd,2019,63365362.29538
grd,2020,70430714.66783
gtm,1977,14000000
gtm,1978,21600000.38
gtm,1979,23600000.38
gtm,1980,26200000.76
gtm,1981,24500000
gtm,1982,10699999.81
gtm,1983,3900000.095
gtm,1984,3400000.095
gtm,1985,1000000
gtm,1986,699999.9881
gtm,1987,100000.0015
gtm,1988,45700000.76
gtm,1989,85000000
gtm,1990,118699996.9
gtm,1991,178899993.9
gtm,1992,230600006.1
gtm,1993,240800003.1
gtm,1994,284500000
gtm,1995,357500000
gtm,1996,375400000
gtm,1997,408000000
gtm,1998,456500000
gtm,1999,465600000
gtm,2000,596200000
gtm,2001,633753628.54
gtm,2002,1600192056.56
gtm,2003,2146959900
gtm,2004,2627500000
gtm,2005,3066600000
gtm,2006,3700100000
gtm,2007,4236200000
gtm,2008,4425646820
gtm,2009,4002155020
gtm,2010,4224679960
gtm,2011,4533048950
gtm,2012,4965274170
gtm,2013,5303727620
gtm,2014,5751442990
gtm,2015,6481896460
gtm,2016,7362674020
gtm,2017,8393882100
gtm,2018,9437674500
gtm,2019,10655601360
gtm,2020,11405439200
guy,1982,2299999.952
guy,1983,1166666.627
guy,1984,2609894.991
guy,1992,1019999.981
guy,1993,1210000.038
guy,1994,1340000.033
guy,1995,1700000.048
guy,1996,14600000
guy,1997,15000000
guy,1998,14000000
guy,1999,20500000
guy,2000,27300000
guy,2001,22300000
guy,2002,51000000
guy,2003,99300000
guy,2004,153009000
guy,2005,201289000
guy,2006,218076000
guy,2007,278496000
guy,2008,273896014.29
guy,2009,262065845.88
guy,2010,367805406.29125
guy,2011,412200000
guy,2012,469258405.52263
guy,2013,328152658.49869
guy,2014,329658104.85332
guy,2015,302773517.62644
guy,2016,269173992.91986
guy,2017,322340617.54677
guy,2018,333692746.0463
guy,2019,380358400.96864
guy,2020,438381505.89418
hkg,1998,153640902.04855
hkg,1999,130454560.1206
hkg,2000,135538206.51058
hkg,2001,152845007.82352
hkg,2002,120529560.77087
hkg,2003,119691117.92926
hkg,2004,239856567.54206
hkg,2005,296761189.34199
hkg,2006,294033632.38651
hkg,2007,316866690.06274
hkg,2008,355347245.02096
hkg,2009,347792446.94627
hkg,2010,339569368.8771
hkg,2011,351638509.2545
hkg,2012,366815267.28239
hkg,2013,360237541.42686
hkg,2014,372449060.13589
hkg,2015,386750552.61012
hkg,2016,399492889.18589
hkg,2017,436898438.64628
hkg,2018,424573814.61957
hkg,2019,451246722.14314
hkg,2020,426572579.59695
hnd,1974,800000.0119
hnd,1975,750000
hnd,1976,850000.0238
hnd,1977,1049999.952
hnd,1978,1250000
hnd,1979,1500000
hnd,1980,1600000.024
hnd,1981,1750000
hnd,1982,1500000
hnd,1983,1799999.952
hnd,1984,1950000.048
hnd,1985,2099999.905
hnd,1986,2099999.905
hnd,1987,33700000.76
hnd,1988,41799999.24
hnd,1989,48599998.47
hnd,1990,62900001.53
hnd,1991,82599998.47
hnd,1992,112000000
hnd,1993,63799999.24
hnd,1994,89000000
hnd,1995,124000000
hnd,1996,157300000
hnd,1997,190000000
hnd,1998,225000000
hnd,1999,328300000
hnd,2000,474498240
hnd,2001,610441530
hnd,2002,801398970
hnd,2003,865389050.8
hnd,2004,1169104060
hnd,2005,1805194920.10638
hnd,2006,2358468900
hnd,2007,2613644662.5
hnd,2008,2821344123.18502
hnd,2009,2477339131.41952
hnd,2010,2617906839.39025
hnd,2011,2810592535.70634
hnd,2012,2920369783.01134
hnd,2013,3098239341.9432
hnd,2014,3369514366.552
hnd,2015,3666201326.86746
hnd,2016,3863739159.11759
hnd,2017,4322761613.52253
hnd,2018,4776545983.26965
hnd,2019,5401465664.93251
hnd,2020,5588646520.67925
hrv,1993,230029007
hrv,1994,375509002.7
hrv,1995,544168000
hrv,1996,649916898.398
hrv,1997,593983461.619
hrv,1998,601206510.82
hrv,1999,528865690.175
hrv,2000,817102738.71636
hrv,2001,927871134.23762
hrv,2002,1093044041.48834
hrv,2003,1321491761.42459
hrv,2004,1555554396.92403
hrv,2005,1874468831.81768
hrv,2006,1926149213.79519
hrv,2007,2228813115.93466
hrv,2008,2505307645.42936
hrv,2009,2268827434.5239
hrv,2010,2287050682.32973
hrv,2011,2524036566.2532
hrv,2012,2084700260.0308
hrv,2013,2768842045.1802
hrv,2014,2774820386.14052
hrv,2015,2676949982.38261
hrv,2016,3223409432.33568
hrv,2017,3662771436.93165
hrv,2018,4014006756.50128
hrv,2019,4280379502.49387
hrv,2020,4203433920.66316
hti,1971,17899999.62
hti,1972,22579916
hti,1973,22540000.92
hti,1974,21659982.68
hti,1975,59220001.22
hti,1976,74699996.95
hti,1977,75019996.64
hti,1978,76000000
hti,1979,84779998.78
hti,1980,106440002.4
hti,1981,126620002.7
hti,1982,97040000.92
hti,1983,89879997.25
hti,1984,90000000
hti,1985,95779998.78
hti,1986,105419998.2
hti,1987,113160003.7
hti,1988,124099998.5
hti,1989,122800003.1
hti,1998,327300000
hti,1999,422050000
hti,2000,578000000
hti,2001,623580000
hti,2002,675660000
hti,2003,811000000
hti,2004,931540000
hti,2005,986154000
hti,2006,1062869000
hti,2007,1222089000
hti,2008,1369753973.31507
hti,2009,1375546872
hti,2010,1473804720.89074
hti,2011,1551366394.17808
hti,2012,1612326050.46575
hti,2013,1780995273.91781
hti,2014,1977033926.32877
hti,2015,2195560227.13699
hti,2016,2358653339.93151
hti,2017,2721841068.0137
hti,2018,3142260452.55403
hti,2019,3326925993.30148
hti,2020,3110523649.152
hun,1995,139944852.02182
hun,1996,155877496.34987
hun,1997,194460957.71181
hun,1998,191846209.84359
hun,1999,182829285.91646
hun,2000,363174029.70306
hun,2001,364256476.90721
hun,2002,443556552.58168
hun,2003,466993515.86166
hun,2004,632555108.13114
hun,2005,731503154.99047
hun,2006,858656344.51802
hun,2007,975984330.97034
hun,2008,1312202577.15272
hun,2009,1575172936.21853
hun,2010,1849914264.4589
hun,2011,2305025006.28759
hun,2012,3147775616.76847
hun,2013,4159619080.92855
hun,2014,4202893824.68091
hun,2015,3953857949.23209
hun,2016,4171221936.87676
hun,2017,4123722117.79782
hun,2018,4404806612.47124
hun,2019,4964320442.23079
hun,2020,3819835625.71023
idn,1983,10000000
idn,1984,53000000
idn,1985,61000000
idn,1986,71000000
idn,1987,86000000
idn,1988,99000000
idn,1989,167000000
idn,1990,166000000
idn,1991,130000000
idn,1992,229000000
idn,1993,346000000
idn,1994,449000000
idn,1995,651000000
idn,1996,796000000
idn,1997,725000000
idn,1998,958170000
idn,1999,1109000000
idn,2000,1190200000
idn,2001,1046000000
idn,2002,1258917563.06377
idn,2003,1488709351.10255
idn,2004,1866314989.57746
idn,2005,5419620728.75305
idn,2006,5722357516.70261
idn,2007,6174340000
idn,2008,6794200933.37553
idn,2009,6792907280.44703
idn,2010,6916051073.08896
idn,2011,6923970511.39839
idn,2012,7212196577.5592
idn,2013,7614419340.02844
idn,2014,8551164468.84294
idn,2015,9659168638.94442
idn,2016,8906655810.83855
idn,2017,8989529970.52679
idn,2018,11215344812.1521
idn,2019,11666395059.1407
idn,2020,9650926141.69335
ind,1975,429883697.5
ind,1976,642343811
ind,1977,934415893.6
ind,1978,1164776733
ind,1979,1437018555
ind,1980,2756975586
ind,1981,2301415527
ind,1982,2617671387
ind,1983,2660081543
ind,1984,2294750488
ind,1985,2469209229
ind,1986,2239903076
ind,1987,2665414307
ind,1988,2315296143
ind,1989,2613844482
ind,1990,2383739990
ind,1991,3289109375
ind,1992,2897425537
ind,1993,3522788086
ind,1994,5856694336
ind,1995,6222996281.50479
ind,1996,8765693606.59436
ind,1997,10330965043.3772
ind,1998,9479300349.99233
ind,1999,11124280843.1816
ind,2000,12883465957.0616
ind,2001,14273018777.5311
ind,2002,15735736285.9137
ind,2003,20999150983.0332
ind,2004,18750377106.6241
ind,2005,22125089480.4982
ind,2006,28333642279.8541
ind,2007,37216755275.2503
ind,2008,49977276916.32089
ind,2009,49203912008.5506
ind,2010,53479960083.2432
ind,2011,62499075444.7366
ind,2012,68820517837.65359
ind,2013,69970360846.7858
ind,2014,70388642796.5471
ind,2015,68909693352.8351
ind,2016,62744364089.9512
ind,2017,68967175499.8665
ind,2018,78790170928.67419
ind,2019,83332078002.30321
ind,2020,83149172934.10429
irl,1990,285673553.5
irl,1991,277613403.3
irl,1992,322315094
irl,1993,297324707
irl,1994,323624603.3
irl,1995,346958831.8
irl,1996,362407043.5
irl,1997,314160644.5
irl,1998,273664886.5
irl,1999,295185028.1
irl,2000,251908645.6
irl,2001,243999328.6
irl,2002,316105773.9
irl,2003,337132690.4
irl,2004,413908020
irl,2005,512338250.41089
irl,2006,539348053.73036
irl,2007,589415066.85639
irl,2008,633377746.86584
irl,2009,573235693.79864
irl,2010,658009928.86003
irl,2011,756001122.97754
irl,2012,694996338.53598
irl,2013,722434618.49893
irl,2014,725770039.2735
irl,2015,603613504.79972
irl,2016,575484813.6944
irl,2017,596677078.47217
irl,2018,623629069.00183
irl,2019,586686133.46862
irl,2020,276051017.70385
irn,1991,1200000000
irn,1992,1196000000
irn,1993,1500000000
irn,1994,1200000000
irn,1995,1600000000
irn,1996,658000000
irn,1997,400000000
irn,1998,680000000
irn,1999,508000000
irn,2000,536000000
irn,2001,682000000
irn,2002,851000000
irn,2003,1178000000
irn,2004,1032000000
irn,2005,1032000000
irn,2006,1032000000
irn,2007,1115000000
irn,2008,1115000000
irn,2009,1072000000
irn,2010,1181000000
irn,2011,1330000000
irn,2012,1330000000
irn,2013,1330000000
irn,2014,1330000000
irn,2015,1330000000
irn,2016,1330000000
irn,2017,1330000000
irn,2018,1330000000
irn,2019,1330000000
irn,2020,1330000000
irq,2005,711100000
irq,2006,388900000
irq,2007,3100000
irq,2008,70900000
irq,2009,152000000
irq,2010,176700000
irq,2011,223000000
irq,2012,271000000
irq,2013,727000000
irq,2014,729400000
irq,2015,1004500000
irq,2016,986400000
irq,2017,1088500000
irq,2018,741700000
irq,2019,859200000
irq,2020,644400000
isl,1976,1399999.976
isl,1977,1700000.048
isl,1978,1799999.952
isl,1979,1700000.048
isl,1980,1500000
isl,1981,3099999.905
isl,1982,1200000.048
isl,1983,2299999.952
isl,1984,6800000.191
isl,1985,5099999.905
isl,1986,7599999.905
isl,1987,14699999.81
isl,1988,22399999.62
isl,1989,30200000.76
isl,1990,62259349.82
isl,1991,65318412.78
isl,1992,63823406.22
isl,1993,57867332.46
isl,1994,47506656.65
isl,1995,36237520.66085
isl,1996,33295455.48916
isl,1997,40944767.07858
isl,1998,28931171.31454
isl,1999,31124489.16141
isl,2000,35754208.05214
isl,2001,39346088.86589
isl,2002,64770700.63938
isl,2003,48980941.96685
isl,2004,60964373.10635
isl,2005,65772992.79247
isl,2006,80288820.38081
isl,2007,110013685.23176
isl,2008,120129225.97403
isl,2009,94048513.5152
isl,2010,135558471.22178
isl,2011,150920465.81571
isl,2012,154533791.442
isl,2013,207340817.9402
isl,2014,217728298.69213
isl,2015,216941558.52662
isl,2016,209082092.73611
isl,2017,188417947.78547
isl,2018,173875434.09097
isl,2019,184084310.23457
isl,2020,165481094.70074
isr,1970,72000000
isr,1971,140000000
isr,1972,190000000
isr,1973,178000000
isr,1974,130000000
isr,1975,101000000
isr,1976,72000000
isr,1977,106000000
isr,1978,194000000
isr,1979,335000000
isr,1980,421000000
isr,1981,531799987.8
isr,1982,280299987.8
isr,1983,242600006.1
isr,1984,253000000
isr,1985,209399993.9
isr,1986,448700012.2
isr,1987,613599975.6
isr,1988,542000000
isr,1989,783700012.2
isr,1990,811900024.4
isr,1991,876799987.8
isr,1992,1160199951
isr,1993,1263300049
isr,1994,1602300049
isr,1995,177900000
isr,1996,157600000
isr,1997,200200000
isr,1998,134500000
isr,1999,174200000
isr,2000,182400000
isr,2001,195600000
isr,2002,166600000
isr,2003,171200000
isr,2004,297700000
isr,2005,376900000
isr,2006,488800000
isr,2007,579700000
isr,2008,628400000
isr,2009,507000000
isr,2010,571500000
isr,2011,594600000
isr,2012,684900000
isr,2013,764800000
isr,2014,859000000
isr,2015,853100000
isr,2016,963400000
isr,2017,991200000
isr,2018,1021600000
isr,2019,953400000
isr,2020,1138100000
ita,1970,1232000000
ita,1971,1367009399
ita,1972,1552426758
ita,1973,1461209595
ita,1974,1214379028
ita,1975,1602127319
ita,1976,1402123901
ita,1977,2162453369
ita,1978,2996618408
ita,1979,3698666504
ita,1980,4013217285
ita,1981,3531829834
ita,1982,3529875000
ita,1983,3380593018
ita,1984,3274925049
ita,1985,3230516113
ita,1986,4401150879
ita,1987,4462657715
ita,1988,4829600586
ita,1989,5080443848
ita,1990,5074514160
ita,1991,3698942383
ita,1992,2970147217
ita,1993,2670604248
ita,1994,2419368408
ita,1995,2280956928.66136
ita,1996,2526492822.52379
ita,1997,2207094304.7883
ita,1998,2053806688.56554
ita,1999,1878725069.0497
ita,2000,1789501817.08851
ita,2001,1932443183.07402
ita,2002,2272672067.62905
ita,2003,3023192838.03654
ita,2004,3688753006.49351
ita,2005,4091531781.3376
ita,2006,4075828470.64871
ita,2007,4595241395.32025
ita,2008,7354812945.44538
ita,2009,7041290726.54655
ita,2010,7975133246.32034
ita,2011,8731247318.34415
ita,2012,9166139341.36168
ita,2013,9436137008.11936
ita,2014,10099257246.1574
ita,2015,9607744314.54805
ita,2016,9512833703.54228
ita,2017,9742186171.7086
ita,2018,9899652023.34251
ita,2019,10458515879.0044
ita,2020,9711242183.03609
jam,1976,88500000
jam,1977,81699996.95
jam,1978,69099998.47
jam,1979,89900001.53
jam,1980,95500000
jam,1981,107000000
jam,1982,111099998.5
jam,1983,84199996.95
jam,1984,73900001.53
jam,1985,145500000
jam,1986,111500000
jam,1987,120500000
jam,1988,153899993.9
jam,1989,208500000
jam,1990,228699996.9
jam,1991,181300003.1
jam,1992,215600006.1
jam,1993,239199996.9
jam,1994,522099975.6
jam,1995,639100000
jam,1996,690300000
jam,1997,715100000
jam,1998,741500000
jam,1999,775000000
jam,2000,877700000
jam,2001,1046600000
jam,2002,1241600000
jam,2003,1379600000
jam,2004,1601198135.31236
jam,2005,1761628767.01559
jam,2006,1923735273.67885
jam,2007,2122091021.47486
jam,2008,2156589500.35029
jam,2009,1889494348.86347
jam,2010,2026445824.97593
jam,2011,2105606760.57846
jam,2012,2168136683.48151
jam,2013,2171887541.09194
jam,2014,2268785014.34164
jam,2015,2361233874.3682
jam,2016,2433422795.7277
jam,2017,2462677565.49913
jam,2018,2501614918.92378
jam,2019,2562542094.73911
jam,2020,3066873500.1506
jor,1972,20719978.33
jor,1973,44739208.22
jor,1974,74823417.66
jor,1975,166671005.2
jor,1976,410864013.7
jor,1977,469705932.6
jor,1978,520576477.1
jor,1979,600949157.7
jor,1980,793860229.5
jor,1981,1032941284
jor,1982,1082284912
jor,1983,1109606079
jor,1984,1236679321
jor,1985,1022177368
jor,1986,1183819458
jor,1987,937952087.4
jor,1988,894980407.7
jor,1989,627070861.8
jor,1990,499267089.8
jor,1991,447906097.4
jor,1992,843659606.9
jor,1993,1040150024
jor,1994,1093903320
jor,1995,1243994527.88378
jor,1996,1544146685.4725
jor,1997,1655148095.90973
jor,1998,1542736248.23695
jor,1999,1664033850.49366
jor,2000,1845133991.53738
jor,2001,2011334086.1589
jor,2002,2134979287.99155
jor,2003,2201128349.78844
jor,2004,2287447108.60367
jor,2005,2420874471.08604
jor,2006,2793935119.88717
jor,2007,3326376298.68792
jor,2008,3510160301.33039
jor,2009,3465211267.60563
jor,2010,3622957746.47887
jor,2011,3683943661.97183
jor,2012,3848309859.15493
jor,2013,5342816901.40846
jor,2014,6369718309.85916
jor,2015,5348309859.15493
jor,2016,4374647887.32395
jor,2017,4431971830.98591
jor,2018,4471971830.98592
jor,2019,4390985915.49296
jor,2020,3902394366.19719
jpn,1977,90000000
jpn,1978,130000000
jpn,1979,160000000
jpn,1980,140000000
jpn,1981,190000000
jpn,1982,210000000
jpn,1983,180000000
jpn,1984,210000000
jpn,1991,508114349.4
jpn,1992,581996643.1
jpn,1993,776544982.9
jpn,1994,874147338.9
jpn,1995,1150964233
jpn,1996,500165527.21148
jpn,1997,614882056.33121
jpn,1998,553758614.69119
jpn,1999,566473894.66808
jpn,2000,773406710.35577
jpn,2001,1249546432.01608
jpn,2002,1126867032.88239
jpn,2003,811141120.5963
jpn,2004,773574711.06996
jpn,2005,904981240.66708
jpn,2006,1176988480.08515
jpn,2007,1383930644.46261
jpn,2008,1732378922.50103
jpn,2009,1594532177.55192
jpn,2010,1684468955.29358
jpn,2011,2131729225.38912
jpn,2012,2539577664.61313
jpn,2013,2363853398.35665
jpn,2014,3733912541.77727
jpn,2015,3325097902.92664
jpn,2016,3830448522.34687
jpn,2017,4443028775.37986
jpn,2018,4369453719.14417
jpn,2019,4388723265.72254
jpn,2020,4875181074.43681
kaz,1995,116099998.5
kaz,1996,1200000
kaz,1997,1200000
kaz,1998,6400000
kaz,1999,3600000
kaz,2000,67472440
kaz,2001,85039400
kaz,2002,111248207.67337
kaz,2003,42197790
kaz,2004,57377330.60152
kaz,2005,62021921.32838
kaz,2006,83589869.94018
kaz,2007,142991414.01686
kaz,2008,125570547.36196
kaz,2009,198201187.6017
kaz,2010,225556234.273
kaz,2011,179708290.69989
kaz,2012,282984848.94826
kaz,2013,341405870.66171
kaz,2014,401380996.11488
kaz,2015,294269675.87201
kaz,2016,384165377.82895
kaz,2017,560420963.87673
kaz,2018,618039381.04525
kaz,2019,506076000.83918
kaz,2020,374391281.09502
ken,1970,7260000.229
ken,1971,7260000.229
ken,1972,13859999.66
ken,1973,12539999.96
ken,1974,18479999.54
ken,1975,13199999.81
ken,1976,9899999.619
ken,1977,18479999.54
ken,1978,26399999.62
ken,1979,19139999.39
ken,1980,27719999.31
ken,1981,78540000.92
ken,1982,67980003.36
ken,1983,58080001.83
ken,1984,56759998.32
ken,1985,66000000
ken,1986,52139999.39
ken,1987,66000000
ken,1988,76559997.56
ken,1989,89099998.47
ken,1990,139259994.5
ken,1991,124080001.8
ken,1992,114839996.3
ken,1993,118139999.4
ken,1994,137279998.8
ken,1995,87497853.06194
ken,1996,87542881.42142
ken,1997,506615136.79192
ken,1998,531912792.98024
ken,1999,584854296.86843
ken,2000,537900024.4
ken,2001,50914426.27811
ken,2002,57143479.97655
ken,2003,65845295.38108
ken,2004,375811334.23186
ken,2005,424991045.92903
ken,2006,570459274.01271
ken,2007,645217182.47091
ken,2008,667312380.28695
ken,2009,631470507.75148
ken,2010,685755700.46277
ken,2011,934139771.42643
ken,2012,1211015734.05891
ken,2013,1304270348.7247
ken,2014,1440840740.42481
ken,2015,1569256448.01188
ken,2016,1744642660.94757
ken,2017,1962264725.59694
ken,2018,2720366061.45975
ken,2019,2838192215.41577
ken,2020,3100000000
kgz,1993,1784999.967
kgz,1994,1001999.974
kgz,1995,1243000
kgz,1996,2440000
kgz,1997,2740000
kgz,1998,2214200
kgz,1999,1143500
kgz,2000,2243715
kgz,2001,4533928.8
kgz,2002,30293198.6
kgz,2003,70327782
kgz,2004,179057440
kgz,2005,313250258.3113
kgz,2006,473071915.7204
kgz,2007,704004667.8118
kgz,2008,1223272673.0329
kgz,2009,981964002.4539
kgz,2010,1266195468.7718
kgz,2011,1708694027.7327
kgz,2012,2031374213.382
kgz,2013,2277998114.2017
kgz,2014,2242827292.1751
kgz,2015,1687701982.2203
kgz,2016,1994607957.6931
kgz,2017,2485778059.9718
kgz,2018,2688570122.3895
kgz,2019,2410507184.54596
kgz,2020,2422824641.6126
khm,1992,9000000
khm,1993,9500000
khm,1994,11300000.19
khm,1995,11600000
khm,1996,11600000
khm,1997,11700000
khm,1998,72200000
khm,1999,82400000
khm,2000,102600000
khm,2001,112800000
khm,2002,123000000
khm,2003,128200000
khm,2004,147400000
khm,2005,163700000
khm,2006,183700000
khm,2007,185800000
khm,2008,187918000
khm,2009,142213500
khm,2010,557456183.51044
khm,2011,610649730.15389
khm,2012,855043136.86421
khm,2013,1003326430.78545
khm,2014,1103123111.71673
khm,2015,1185470632.92188
khm,2016,1199209465.58663
khm,2017,1287315706.92993
khm,2018,1431304827.19167
khm,2019,1524617295.39829
khm,2020,1271950835.58791
kir,1979,1564873.695
kir,1980,1594089.389
kir,1981,1953541.16
kir,1982,2535849.81
kir,1983,2252221.823
kir,1984,2193907.738
kir,1985,4055464.745
kir,1986,4113039.017
kir,1987,5100897.789
kir,1988,4055759.43
kir,1989,4190268.993
kir,1990,5143410.206
kir,1991,6058005.81
kir,1992,6023581.505
kir,1993,6101757.05
kir,1994,6899648.666
kir,2005,0
kir,2006,12990238.51814
kir,2007,13940691.55118
kir,2008,14372521.40493
kir,2009,14047575.97968
kir,2010,15649980.55527
kir,2011,17030625.96336
kir,2012,17642506.7049
kir,2013,17254064.88303
kir,2014,16381031.10375
kir,2015,14048045.10443
kir,2016,16294959.63882
kir,2017,17959541.39154
kir,2018,19978146.62539
kir,2019,20075191.13755
kir,2020,14916124.27633
kna,1980,792592.5851
kna,1981,1111111.164
kna,1982,1100000.024
kna,1983,1111111.164
kna,1984,1311111.093
kna,1985,1062963.009
kna,1986,10518518.45
kna,1987,11303703.31
kna,1988,12162962.91
kna,1989,19207407
kna,1990,19285184.86
kna,1991,1488888.86
kna,1992,1474074.125
kna,1993,15122221.95
kna,1994,17603704.45
kna,1995,18525925.92593
kna,1996,18974074.07407
kna,1997,19729629.62963
kna,1998,21492592.59259
kna,1999,23166666.66667
kna,2000,24274074.07407
kna,2001,24759259.25926
kna,2002,25386555.55556
kna,2003,26810403.7037
kna,2004,28447337.03704
kna,2005,30266233.33333
kna,2006,32834556.66667
kna,2007,36129648.51852
kna,2008,40099242.22222
kna,2009,38803150.74074
kna,2010,47033062.22222
kna,2011,44674842.96296
kna,2012,51049481.11111
kna,2013,51570135.92593
kna,2014,21762878.49378
kna,2015,24305014.1697
kna,2016,22553665.24615
kna,2017,24788353.83003
kna,2018,25939466.73644
kna,2019,42333816.87892
kna,2020,31577819.87389
kor,1976,47000000
kor,1977,103000000
kor,1978,105000000
kor,1979,101000000
kor,1980,562599975.6
kor,1981,690599975.6
kor,1982,784299987.8
kor,1983,920500000
kor,1984,945500000
kor,1985,1157800049
kor,1986,1736599976
kor,1987,2070600098
kor,1988,2504500000
kor,1989,2187100098
kor,1990,2413000000
kor,1991,2677600098
kor,1992,2926699951
kor,1993,2886800049
kor,1994,3087100098
kor,1995,3278800000
kor,1996,3353800000
kor,1997,3886700000
kor,1998,4955000000
kor,1999,4332100000
kor,2000,4523500000
kor,2001,4516200000
kor,2002,5134800000
kor,2003,5875200000
kor,2004,5935200000
kor,2005,5200400000
kor,2006,4849500000
kor,2007,5154900000
kor,2008,6978100000
kor,2009,5999500000
kor,2010,5853700000
kor,2011,6602200000
kor,2012,6589100000
kor,2013,6475400000
kor,2014,6573500000
kor,2015,6463900000
kor,2016,6523600000
kor,2017,6526400000
kor,2018,7125100000
kor,2019,7166100000
kor,2020,7412800000
kos,2004,621908713.47929
kos,2005,701590177.94337
kos,2006,771467484.56611
kos,2007,919892399.68849
kos,2008,1046523029.89837
kos,2009,1056112083.91474
kos,2010,1006678234.72517
kos,2011,993376669.81465
kos,2012,945613495.65092
kos,2013,1058396182.16133
kos,2014,1098945957.01475
kos,2015,971416387.75009
kos,2016,985798459.34822
kos,2017,1112078353.84235
kos,2018,1235727938.31153
kos,2019,1248990731.01962
kos,2020,1436087663.97194
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,4808113.94458
kwt,2011,5635456.25965
kwt,2012,2613869.43608
kwt,2013,4224467.04278
kwt,2014,3839517.35819
kwt,2015,34265894.53022
kwt,2016,3992522.7458
kwt,2017,22951786.93462
kwt,2018,27716388.99487
kwt,2019,25700374.7167
kwt,2020,22517471.07939
lao,1984,2799999.952
lao,1985,3500000
lao,1986,3700000.048
lao,1987,3500000
lao,1988,6699999.809
lao,1989,8300000.191
lao,1990,10899999.62
lao,1991,10399999.62
lao,1992,10800000.19
lao,1993,12100000.38
lao,1994,10000000
lao,1995,400000
lao,1996,500000
lao,1997,500000
lao,1998,600000
lao,1999,600000
lao,2000,660000
lao,2001,694575
lao,2002,729303.75
lao,2003,765768.9375
lao,2004,804057.38438
lao,2005,830000
lao,2006,4237233
lao,2007,6203732.8353
lao,2008,17774603.43
lao,2009,37576335.07
lao,2010,41774224.63
lao,2011,110297813.09
lao,2012,202988749.1412
lao,2013,170436768.07415
lao,2014,188048239.67442
lao,2015,189212313.58432
lao,2016,189361894.01686
lao,2017,242708578.0928
lao,2018,239879526.99045
lao,2019,296516566.66
lao,2020,232166103.95131
