geo,time,sl_emp_totl_sp_fe_zs
png,1993,69.205
png,1994,68.926
png,1995,69.142
png,1996,68.982
png,1997,69.217
png,1998,69.568
png,1999,69.654
png,2000,69.893
png,2001,67.904
png,2002,65.809
png,2003,63.655
png,2004,61.415
png,2005,59.133
png,2006,56.769
png,2007,54.385
png,2008,51.911
png,2009,49.506
png,2010,47.073
png,2011,47.029
png,2012,46.952
png,2013,46.882
png,2014,46.567
png,2015,46.315
png,2016,46.245
png,2017,46.187
png,2018,46.241
png,2019,46.163
png,2020,45.67
png,2021,45.44
pol,1991,45.773
pol,1992,45.28
pol,1993,44.352
pol,1994,43.661
pol,1995,43.38
pol,1996,43.27
pol,1997,43.447
pol,1998,43.824
pol,1999,42.868
pol,2000,40.902
pol,2001,40.214
pol,2002,38.865
pol,2003,38.419
pol,2004,37.993
pol,2005,38.532
pol,2006,39.621
pol,2007,41.441
pol,2008,42.846
pol,2009,43.117
pol,2010,42.828
pol,2011,42.794
pol,2012,42.889
pol,2013,42.803
pol,2014,43.838
pol,2015,44.682
pol,2016,45.308
pol,2017,46.029
pol,2018,46.566
pol,2019,46.396
pol,2020,46.294
pol,2021,47.503
pri,1991,26.925
pri,1992,27.577
pri,1993,29.506
pri,1994,29.907
pri,1995,29.871
pri,1996,30.112
pri,1997,30.784
pri,1998,30.828
pri,1999,33.124
pri,2000,32.211
pri,2001,31.463
pri,2002,30.954
pri,2003,30.718
pri,2004,31.297
pri,2005,30.676
pri,2006,30.43
pri,2007,30.69
pri,2008,30.558
pri,2009,29.535
pri,2010,29.401
pri,2011,28.812
pri,2012,28.96
pri,2013,28.985
pri,2014,29.058
pri,2015,29.575
pri,2016,29.59
pri,2017,29.764
pri,2018,30.08
pri,2019,30.243
pri,2020,28.283
pri,2021,30.004
prk,1991,74.944
prk,1992,75.298
prk,1993,75.467
prk,1994,75.52
prk,1995,75.773
prk,1996,75.948
prk,1997,76.243
prk,1998,76.236
prk,1999,75.894
prk,2000,75.938
prk,2001,75.782
prk,2002,75.809
prk,2003,75.744
prk,2004,75.709
prk,2005,75.592
prk,2006,75.722
prk,2007,75.781
prk,2008,75.732
prk,2009,75.795
prk,2010,75.902
prk,2011,75.818
prk,2012,75.803
prk,2013,75.767
prk,2014,75.802
prk,2015,75.874
prk,2016,75.725
prk,2017,75.941
prk,2018,76.214
prk,2019,76.327
prk,2020,75.185
prk,2021,75.107
prt,1991,46.992
prt,1992,46.967
prt,1993,46.294
prt,1994,45.643
prt,1995,45.581
prt,1996,45.122
prt,1997,45.64
prt,1998,48.931
prt,1999,49.652
prt,2000,50.23
prt,2001,50.786
prt,2002,51.18
prt,2003,50.763
prt,2004,50.37
prt,2005,50.481
prt,2006,50.559
prt,2007,50.637
prt,2008,50.931
prt,2009,50.03
prt,2010,49.239
prt,2011,47.506
prt,2012,46.222
prt,2013,45.29
prt,2014,46.103
prt,2015,46.909
prt,2016,47.529
prt,2017,49.018
prt,2018,50.431
prt,2019,50.861
prt,2020,49.825
prt,2021,50.223
pry,1991,48.779
pry,1992,49.25
pry,1993,49.255
pry,1994,50.058
pry,1995,50.717
pry,1996,48.142
pry,1997,49.498
pry,1998,50.222
pry,1999,49.302
pry,2000,47.353
pry,2001,47.98
pry,2002,45.492
pry,2003,47.102
pry,2004,52.001
pry,2005,52.055
pry,2006,47.458
pry,2007,50.284
pry,2008,50.388
pry,2009,51.304
pry,2010,49.668
pry,2011,50.812
pry,2012,56.458
pry,2013,54.666
pry,2014,50.513
pry,2015,51.957
pry,2016,52.502
pry,2017,53.569
pry,2018,54.774
pry,2019,55.08
pry,2020,51.227
pry,2021,54.179
pse,1991,10.831
pse,1992,10.918
pse,1993,10.936
pse,1994,10.968
pse,1995,11.013
pse,1996,10.998
pse,1997,11.124
pse,1998,11.258
pse,1999,11.355
pse,2000,11.351
pse,2001,8.973
pse,2002,8.705
pse,2003,10.509
pse,2004,10.839
pse,2005,10.522
pse,2006,11.6
pse,2007,12.693
pse,2008,11.685
pse,2009,11.492
pse,2010,10.854
pse,2011,11.944
pse,2012,11.786
pse,2013,11.31
pse,2014,12.042
pse,2015,11.638
pse,2016,10.637
pse,2017,9.932
pse,2018,10.098
pse,2019,10.638
pse,2020,9.691
pse,2021,10.045
pyf,1991,41.913
pyf,1992,41.75
pyf,1993,41.683
pyf,1994,41.699
pyf,1995,41.675
pyf,1996,41.65
pyf,1997,41.632
pyf,1998,41.711
pyf,1999,41.564
pyf,2000,41.486
pyf,2001,41.302
pyf,2002,41.232
pyf,2003,41.271
pyf,2004,41.218
pyf,2005,41.183
pyf,2006,41.158
pyf,2007,41.176
pyf,2008,41.421
pyf,2009,41.58
pyf,2010,41.95
pyf,2011,42.242
pyf,2012,42.63
pyf,2013,42.676
pyf,2014,42.683
pyf,2015,42.753
pyf,2016,42.785
pyf,2017,42.824
pyf,2018,42.861
pyf,2019,42.869
pyf,2020,40.012
pyf,2021,40.116
qat,1991,44.497
qat,1992,44.383
qat,1993,44.668
qat,1994,44.761
qat,1995,44.908
qat,1996,44.732
qat,1997,43.627
qat,1998,43.298
qat,1999,43.314
qat,2000,43.183
qat,2001,43.655
qat,2002,43.936
qat,2003,44.454
qat,2004,44.373
qat,2005,45.053
qat,2006,45.993
qat,2007,47.82
qat,2008,48.31
qat,2009,48.483
qat,2010,49.669
qat,2011,50.439
qat,2012,52.012
qat,2013,54.164
qat,2014,56.018
qat,2015,57.695
qat,2016,57.834
qat,2017,57.93
qat,2018,58.028
qat,2019,58.221
qat,2020,57.069
qat,2021,56.86
rou,1991,57.722
rou,1992,57.999
rou,1993,56.875
rou,1994,55.923
rou,1995,55.254
rou,1996,53.176
rou,1997,56.133
rou,1998,55.36
rou,1999,55.403
rou,2000,54.476
rou,2001,53.66
rou,2002,47.377
rou,2003,45.921
rou,2004,45.693
rou,2005,43.853
rou,2006,44.919
rou,2007,44.908
rou,2008,44.64
rou,2009,43.928
rou,2010,43.35
rou,2011,43.122
rou,2012,43.44
rou,2013,43.099
rou,2014,43.377
rou,2015,42.608
rou,2016,42.246
rou,2017,44.055
rou,2018,44.077
rou,2019,44.061
rou,2020,43.256
rou,2021,40.2
rus,1991,54.681
rus,1992,54.945
rus,1993,52.794
rus,1994,49.817
rus,1995,48.644
rus,1996,47.832
rus,1997,45.817
rus,1998,44.463
rus,1999,47.432
rus,2000,48.899
rus,2001,48.827
rus,2002,50.293
rus,2003,49.879
rus,2004,50.559
rus,2005,51.325
rus,2006,51.807
rus,2007,52.963
rus,2008,52.729
rus,2009,51.892
rus,2010,52.059
rus,2011,52.712
rus,2012,53.221
rus,2013,52.885
rus,2014,52.991
rus,2015,52.546
rus,2016,52.634
rus,2017,52.845
rus,2018,53.191
rus,2019,52.916
rus,2020,52.084
rus,2021,51.748
rwa,1991,83.582
rwa,1992,83.774
rwa,1993,84.069
rwa,1994,84.438
rwa,1995,84.778
rwa,1996,84.717
rwa,1997,84.602
rwa,1998,84.483
rwa,1999,84.362
rwa,2000,84.249
rwa,2001,84.13
rwa,2002,84.015
rwa,2003,83.89
rwa,2004,83.787
rwa,2005,83.68
rwa,2006,83.57
rwa,2007,83.458
rwa,2008,83.354
rwa,2009,83.235
rwa,2010,83.128
rwa,2011,83.019
rwa,2012,82.91
rwa,2013,82.792
rwa,2014,82.685
rwa,2015,82.74
rwa,2016,82.803
rwa,2017,82.849
rwa,2018,82.904
rwa,2019,82.963
rwa,2020,80.976
rwa,2021,81.049
sau,1991,13.807
sau,1992,13.783
sau,1993,13.987
sau,1994,14.21
sau,1995,14.441
sau,1996,14.701
sau,1997,14.962
sau,1998,15.229
sau,1999,15.471
sau,2000,14.309
sau,2001,13.937
sau,2002,13.413
sau,2003,13.915
sau,2004,14.457
sau,2005,15.048
sau,2006,15.702
sau,2007,15.379
sau,2008,15.13
sau,2009,14.36
sau,2010,15.21
sau,2011,16.021
sau,2012,16.059
sau,2013,15.784
sau,2014,15.847
sau,2015,16.559
sau,2016,17.287
sau,2017,15.859
sau,2018,16.957
sau,2019,21.023
sau,2020,25.444
sau,2021,24.263
sdn,1991,19.588
sdn,1992,20.266
sdn,1993,20.953
sdn,1994,21.655
sdn,1995,22.397
sdn,1996,23.136
sdn,1997,23.148
sdn,1998,23.121
sdn,1999,23.113
sdn,2000,23.121
sdn,2001,23.118
sdn,2002,23.114
sdn,2003,23.117
sdn,2004,23.104
sdn,2005,23.122
sdn,2006,23.15
sdn,2007,23.178
sdn,2008,23.188
sdn,2009,22.252
sdn,2010,21.219
sdn,2011,20.15
sdn,2012,20.268
sdn,2013,20.419
sdn,2014,20.542
sdn,2015,20.652
sdn,2016,20.77
sdn,2017,20.9
sdn,2018,21.017
sdn,2019,21.124
sdn,2020,19.411
sdn,2021,19.536
sen,1991,29.855
sen,1992,29.898
sen,1993,29.956
sen,1994,30.032
sen,1995,30.161
sen,1996,30.21
sen,1997,30.305
sen,1998,30.425
sen,1999,30.542
sen,2000,30.645
sen,2001,30.722
sen,2002,30.783
sen,2003,30.388
sen,2004,29.954
sen,2005,29.508
sen,2006,29.015
sen,2007,29.071
sen,2008,29.133
sen,2009,29.187
sen,2010,29.257
sen,2011,29.31
sen,2012,29.975
sen,2013,30.613
sen,2014,31.278
sen,2015,31.922
sen,2016,32.817
sen,2017,33.27
sen,2018,33.4
sen,2019,33.542
sen,2020,31.987
sen,2021,32.171
sgp,1991,46.415
sgp,1992,46.482
sgp,1993,46.915
sgp,1994,47.525
sgp,1995,48.324
sgp,1996,48.671
sgp,1997,49.801
sgp,1998,49.285
sgp,1999,49.04
sgp,2000,50.356
sgp,2001,50.583
sgp,2002,48.673
sgp,2003,49.137
sgp,2004,49.564
sgp,2005,50.305
sgp,2006,51.504
sgp,2007,52.435
sgp,2008,54.729
sgp,2009,53.162
sgp,2010,55.513
sgp,2011,56.282
sgp,2012,57.267
sgp,2013,57.48
sgp,2014,58.835
sgp,2015,60.079
sgp,2016,59.705
sgp,2017,59.383
sgp,2018,59.665
sgp,2019,60.192
sgp,2020,57.293
sgp,2021,57.048
slb,1991,83.146
slb,1992,82.922
slb,1993,82.772
slb,1994,82.629
slb,1995,82.488
slb,1996,82.396
slb,1997,82.465
slb,1998,82.508
slb,1999,82.559
slb,2000,82.869
slb,2001,83.334
slb,2002,83.593
slb,2003,83.591
slb,2004,83.494
slb,2005,83.358
slb,2006,83.177
slb,2007,82.988
slb,2008,82.836
slb,2009,82.984
slb,2010,83.152
slb,2011,83.026
slb,2012,83.121
slb,2013,83.359
slb,2014,83.335
slb,2015,83.339
slb,2016,83.353
slb,2017,83.314
slb,2018,83.263
slb,2019,83.233
slb,2020,82.265
slb,2021,82.158
sle,1991,62.913
sle,1992,62.855
sle,1993,62.863
sle,1994,62.872
sle,1995,62.889
sle,1996,62.884
sle,1997,62.912
sle,1998,62.977
sle,1999,63.025
sle,2000,63.049
sle,2001,63.061
sle,2002,63.128
sle,2003,63.162
sle,2004,64.406
sle,2005,63.408
sle,2006,62.403
sle,2007,61.393
sle,2008,60.371
sle,2009,59.343
sle,2010,58.313
sle,2011,57.277
sle,2012,56.245
sle,2013,55.206
sle,2014,54.14
sle,2015,54.211
sle,2016,54.339
sle,2017,54.436
sle,2018,54.542
sle,2019,54.668
sle,2020,53.705
sle,2021,53.478
slv,1991,36.572
slv,1992,36.905
slv,1993,38.582
slv,1994,40.1
slv,1995,38.756
slv,1996,37.493
slv,1997,38.052
slv,1998,41.463
slv,1999,42.002
slv,2000,42.093
slv,2001,41.227
slv,2002,41.882
slv,2003,43.816
slv,2004,42.052
slv,2005,42.212
slv,2006,43.375
slv,2007,43.257
slv,2008,43.529
slv,2009,43.169
slv,2010,43.754
slv,2011,43.845
slv,2012,44.607
slv,2013,45.782
slv,2014,44.434
slv,2015,43.239
slv,2016,43.693
slv,2017,42.935
slv,2018,42.804
slv,2019,43.366
slv,2020,39.686
slv,2021,40.818
som,1991,16.642
som,1992,16.56
som,1993,16.538
som,1994,16.436
som,1995,16.387
som,1996,16.28
som,1997,16.154
som,1998,16.052
som,1999,15.956
som,2000,15.883
som,2001,15.785
som,2002,15.729
som,2003,15.699
som,2004,15.681
som,2005,15.671
som,2006,15.622
som,2007,15.605
som,2008,15.568
som,2009,15.555
som,2010,15.572
som,2011,15.569
som,2012,15.606
som,2013,15.668
som,2014,15.733
som,2015,15.793
som,2016,15.843
som,2017,15.88
som,2018,15.92
som,2019,15.963
som,2020,15.541
som,2021,15.48
srb,1991,41.679
srb,1992,42.056
srb,1993,42.133
srb,1994,41.559
srb,1995,41.273
srb,1996,41.149
srb,1997,40.598
srb,1998,40.353
srb,1999,40.798
srb,2000,41.147
srb,2001,40.746
srb,2002,40.127
srb,2003,39.648
srb,2004,36.227
srb,2005,32.894
srb,2006,32.022
srb,2007,33.806
srb,2008,36.358
srb,2009,33.871
srb,2010,31.088
srb,2011,28.939
srb,2012,28.691
srb,2013,30.766
srb,2014,34.86
srb,2015,35.276
srb,2016,38.092
srb,2017,39.65
srb,2018,40.261
srb,2019,41.85
srb,2020,42.109
srb,2021,40.629
ssd,1991,62.273
ssd,1992,62.242
ssd,1993,62.237
ssd,1994,62.223
ssd,1995,62.186
ssd,1996,62.146
ssd,1997,62.132
ssd,1998,62.067
ssd,1999,62.033
ssd,2000,62.041
ssd,2001,62.015
ssd,2002,62.024
ssd,2003,62.067
ssd,2004,62.093
ssd,2005,62.142
ssd,2006,62.167
ssd,2007,62.187
ssd,2008,62.189
ssd,2009,62.218
ssd,2010,62.299
ssd,2011,62.314
ssd,2012,62.362
ssd,2013,62.478
ssd,2014,62.509
ssd,2015,62.533
ssd,2016,62.582
ssd,2017,62.679
ssd,2018,62.766
ssd,2019,62.852
ssd,2020,58.747
ssd,2021,59.693
stp,1991,30.312
stp,1992,30.351
stp,1993,30.41
stp,1994,30.492
stp,1995,30.588
stp,1996,30.664
stp,1997,30.765
stp,1998,30.886
stp,1999,30.988
stp,2000,31.056
stp,2001,28.029
stp,2002,27.888
stp,2003,27.948
stp,2004,28.639
stp,2005,28.077
stp,2006,28.096
stp,2007,28.39
stp,2008,28.78
stp,2009,29.066
stp,2010,29.442
stp,2011,29.765
stp,2012,30.092
stp,2013,30.092
stp,2014,30.112
stp,2015,30.122
stp,2016,30.179
stp,2017,30.249
stp,2018,30.333
stp,2019,30.428
stp,2020,28.532
stp,2021,28.619
sur,1991,25.594
sur,1992,25.345
sur,1993,24.84
sur,1994,27.513
sur,1995,28.723
sur,1996,26.948
sur,1997,27.224
sur,1998,27.049
sur,1999,26.064
sur,2000,27.006
sur,2001,27.957
sur,2002,28.888
sur,2003,29.882
sur,2004,30.884
sur,2005,31.5
sur,2006,32.162
sur,2007,32.809
sur,2008,33.452
sur,2009,34.09
sur,2010,35.545
sur,2011,36.229
sur,2012,36.888
sur,2013,38.194
sur,2014,38.459
sur,2015,39.366
sur,2016,40.156
sur,2017,40.309
sur,2018,40.532
sur,2019,40.348
sur,2020,36.98
sur,2021,37.402
svk,1991,52.983
svk,1992,50.815
svk,1993,48.61
svk,1994,44.125
svk,1995,44.392
svk,1996,45.652
svk,1997,45.099
svk,1998,44.718
svk,1999,43.409
svk,2000,42.542
svk,2001,43.056
svk,2002,42.54
svk,2003,43.557
svk,2004,42.244
svk,2005,42.469
svk,2006,43.257
svk,2007,44.195
svk,2008,45.434
svk,2009,43.86
svk,2010,43.398
svk,2011,43.33
svk,2012,43.346
svk,2013,43.636
svk,2014,44.138
svk,2015,45.269
svk,2016,46.915
svk,2017,48.265
svk,2018,48.623
svk,2019,49.201
svk,2020,48.274
svk,2021,50.898
svn,1991,48.179
svn,1992,48.134
svn,1993,47.951
svn,1994,47.654
svn,1995,47.697
svn,1996,47.788
svn,1997,48.73
svn,1998,49.391
svn,1999,47.587
svn,2000,47.777
svn,2001,48.046
svn,2002,48.655
svn,2003,46.658
svn,2004,49.456
svn,2005,49.181
svn,2006,49.447
svn,2007,50.223
svn,2008,50.989
svn,2009,50.513
svn,2010,49.509
svn,2011,48.036
svn,2012,47.318
svn,2013,45.958
svn,2014,46.693
svn,2015,46.672
svn,2016,47.535
svn,2017,49.786
svn,2018,50.686
svn,2019,50.615
svn,2020,50.226
svn,2021,50.828
swe,1991,60.632
swe,1992,58.286
swe,1993,54.91
swe,1994,53.851
swe,1995,54.445
swe,1996,54.18
swe,1997,53.005
swe,1998,53.473
swe,1999,54.802
swe,2000,55.439
swe,2001,55.919
swe,2002,55.882
swe,2003,55.772
swe,2004,54.793
swe,2005,54.485
swe,2006,54.924
swe,2007,55.813
swe,2008,55.867
swe,2009,54.591
swe,2010,53.916
swe,2011,54.857
swe,2012,55.112
swe,2013,55.454
swe,2014,55.756
swe,2015,56.267
swe,2016,56.742
swe,2017,57.067
swe,2018,57.346
swe,2019,56.932
swe,2020,55.605
swe,2021,56.177
swz,1991,33.735
swz,1992,33.824
swz,1993,33.905
swz,1994,34.01
swz,1995,34.174
swz,1996,33.683
swz,1997,33.244
swz,1998,33.15
swz,1999,33.074
swz,2000,32.986
swz,2001,32.866
swz,2002,32.745
swz,2003,32.583
swz,2004,32.42
swz,2005,32.281
swz,2006,32.115
swz,2007,31.93
swz,2008,32.329
swz,2009,32.747
swz,2010,33.163
swz,2011,33.531
swz,2012,33.944
swz,2013,34.329
swz,2014,34.693
swz,2015,35.066
swz,2016,35.519
swz,2017,35.577
swz,2018,35.613
swz,2019,35.667
swz,2020,32.593
swz,2021,32.853
syr,1991,16.593
syr,1992,17.558
syr,1993,18.48
syr,1994,17.72
syr,1995,17.605
syr,1996,16.287
syr,1997,15.085
syr,1998,14
syr,1999,15.779
syr,2000,16.685
syr,2001,15.045
syr,2002,14.998
syr,2003,14.926
syr,2004,13.786
syr,2005,12.698
syr,2006,11.692
syr,2007,10.502
syr,2008,11.236
syr,2009,10.265
syr,2010,10.119
syr,2011,11.762
syr,2012,11.905
syr,2013,12.117
syr,2014,12.377
syr,2015,12.586
syr,2016,12.753
syr,2017,12.888
syr,2018,13.008
syr,2019,13.114
syr,2020,11.994
syr,2021,12.063
tcd,1991,64.289
tcd,1992,64.23
tcd,1993,64.182
tcd,1994,63.582
tcd,1995,62.97
tcd,1996,62.356
tcd,1997,61.739
tcd,1998,61.118
tcd,1999,60.49
tcd,2000,59.859
tcd,2001,59.229
tcd,2002,58.591
tcd,2003,57.951
tcd,2004,57.313
tcd,2005,56.661
tcd,2006,56.006
tcd,2007,55.356
tcd,2008,54.702
tcd,2009,54.046
tcd,2010,53.391
tcd,2011,52.728
tcd,2012,52.071
tcd,2013,51.408
tcd,2014,50.746
tcd,2015,50.081
tcd,2016,49.416
tcd,2017,48.754
tcd,2018,48.094
tcd,2019,48.175
tcd,2020,45.842
tcd,2021,46.248
tgo,1991,52.003
tgo,1992,52.027
tgo,1993,52.057
tgo,1994,52.185
tgo,1995,52.236
tgo,1996,52.384
tgo,1997,52.537
tgo,1998,52.637
tgo,1999,52.784
tgo,2000,52.913
tgo,2001,52.935
tgo,2002,52.968
tgo,2003,53.002
tgo,2004,53.004
tgo,2005,53.003
tgo,2006,52.991
tgo,2007,53.248
tgo,2008,53.528
tgo,2009,53.81
tgo,2010,54.105
tgo,2011,54.399
tgo,2012,54.427
tgo,2013,54.473
tgo,2014,54.538
tgo,2015,54.621
tgo,2016,54.414
tgo,2017,54.217
tgo,2018,54.329
tgo,2019,54.455
tgo,2020,53.827
tgo,2021,53.76
tha,1991,63.235
tha,1992,64.397
tha,1993,64.07
tha,1994,64.122
tha,1995,65.201
tha,1996,66.261
tha,1997,66.908
tha,1998,63.641
tha,1999,62.386
tha,2000,63.475
tha,2001,63.529
tha,2002,64.089
tha,2003,64.216
tha,2004,64.354
tha,2005,65.481
tha,2006,64.366
tha,2007,65.238
tha,2008,65.077
tha,2009,64.109
tha,2010,63.295
tha,2011,65.478
tha,2012,64.962
tha,2013,61.952
tha,2014,61.192
tha,2015,60.74
tha,2016,59.763
tha,2017,58.904
tha,2018,59.22
tha,2019,58.586
tha,2020,58.56
tha,2021,58.159
tjk,1991,30.853
tjk,1992,30.774
tjk,1993,29.55
tjk,1994,28.771
tjk,1995,28.321
tjk,1996,27.412
tjk,1997,27.267
tjk,1998,26.514
tjk,1999,26.834
tjk,2000,26.914
tjk,2001,27.02
tjk,2002,27.127
tjk,2003,27.242
tjk,2004,27.633
tjk,2005,27.238
tjk,2006,26.788
tjk,2007,26.28
tjk,2008,25.783
tjk,2009,25.729
tjk,2010,26.376
tjk,2011,27.049
tjk,2012,27.737
tjk,2013,28.437
tjk,2014,29.151
tjk,2015,29.876
tjk,2016,30.607
tjk,2017,30.045
tjk,2018,29.532
tjk,2019,29.058
tjk,2020,28.533
tjk,2021,28.286
tkm,1991,40.995
tkm,1992,42.467
tkm,1993,42.577
tkm,1994,43.64
tkm,1995,43.56
tkm,1996,42.542
tkm,1997,43.749
tkm,1998,42.867
tkm,1999,41.404
tkm,2000,41.374
tkm,2001,41.352
tkm,2002,41.695
tkm,2003,41.723
tkm,2004,41.614
tkm,2005,40.871
tkm,2006,40.382
tkm,2007,39.924
tkm,2008,39.301
tkm,2009,39.245
tkm,2010,38.772
tkm,2011,38.12
tkm,2012,37.715
tkm,2013,37.385
tkm,2014,37.087
tkm,2015,36.936
tkm,2016,36.797
tkm,2017,36.659
tkm,2018,36.539
tkm,2019,36.427
tkm,2020,35.638
tkm,2021,35.298
tls,1991,60.809
tls,1992,60.451
tls,1993,60.115
tls,1994,59.765
tls,1995,59.438
tls,1996,59.056
tls,1997,58.874
tls,1998,58.945
tls,1999,60.885
tls,2000,60.638
tls,2001,59.992
tls,2002,60.301
tls,2003,60.588
tls,2004,60.727
tls,2005,60.717
tls,2006,61.011
tls,2007,60.694
tls,2008,60.245
tls,2009,59.859
tls,2010,59.52
tls,2011,59.105
tls,2012,58.711
tls,2013,58.445
tls,2014,58.136
tls,2015,57.851
tls,2016,57.567
tls,2017,57.745
tls,2018,57.905
tls,2019,58.047
tls,2020,57.158
tls,2021,56.875
ton,1991,37.39
ton,1992,39.678
ton,1993,42.072
ton,1994,44.217
ton,1995,43.696
ton,1996,43.032
ton,1997,42.432
ton,1998,41.871
ton,1999,41.327
ton,2000,40.697
ton,2001,40.247
ton,2002,39.777
ton,2003,39.205
ton,2004,39.68
ton,2005,40.334
ton,2006,40.872
ton,2007,40.492
ton,2008,40.146
ton,2009,39.688
ton,2010,39.379
ton,2011,39.074
ton,2012,38.66
ton,2013,38.309
ton,2014,37.992
ton,2015,37.654
ton,2016,37.383
ton,2017,37.015
ton,2018,36.655
ton,2019,36.665
ton,2020,35.869
ton,2021,35.531
tto,1991,32.658
tto,1992,33.149
tto,1993,33.434
tto,1994,34.517
tto,1995,35.817
tto,1996,37.103
tto,1997,37.923
tto,1998,38.264
tto,1999,38.928
tto,2000,40.045
tto,2001,40.027
tto,2002,40.669
tto,2003,42.281
tto,2004,45.239
tto,2005,46.694
tto,2006,48.629
tto,2007,47.785
tto,2008,49.405
tto,2009,47.989
tto,2010,47.405
tto,2011,46.439
tto,2012,48.584
tto,2013,48.911
tto,2014,49.839
tto,2015,48.045
tto,2016,48.151
tto,2017,47.694
tto,2018,47.438
tto,2019,47.202
tto,2020,44.202
tto,2021,44.381
tun,1991,18.331
tun,1992,18.532
tun,1993,18.68
tun,1994,18.891
tun,1995,19.107
tun,1996,19.369
tun,1997,19.593
tun,1998,19.66
tun,1999,19.744
tun,2000,19.845
tun,2001,19.967
tun,2002,19.922
tun,2003,19.81
tun,2004,19.781
tun,2005,20.05
tun,2006,20.73
tun,2007,20.81
tun,2008,20.842
tun,2009,20.18
tun,2010,20.17
tun,2011,18.103
tun,2012,19.235
tun,2013,19.721
tun,2014,20.33
tun,2015,20.316
tun,2016,20.402
tun,2017,20.527
tun,2018,20.451
tun,2019,20.585
tun,2020,19.374
tun,2021,19.193
tur,1991,31.922
tur,1992,30.404
tur,1993,24.484
tur,1994,28.96
tur,1995,28.876
tur,1996,28.969
tur,1997,26.794
tur,1998,27.509
tur,1999,27.952
tur,2000,25.141
tur,2001,25.348
tur,2002,25.5
tur,2003,24.123
tur,2004,20.85
tur,2005,20.775
tur,2006,21.069
tur,2007,21.129
tur,2008,21.737
tur,2009,22.42
tur,2010,24.153
tur,2011,25.693
tur,2012,26.483
tur,2013,27.274
tur,2014,26.853
tur,2015,27.637
tur,2016,28.186
tur,2017,29.063
tur,2018,29.598
tur,2019,28.816
tur,2020,26.396
tur,2021,26.871
tza,1991,80.505
tza,1992,80.61
tza,1993,80.747
tza,1994,80.887
tza,1995,81.053
tza,1996,81.182
tza,1997,81.305
tza,1998,81.446
tza,1999,81.595
tza,2000,81.729
tza,2001,81.863
tza,2002,82.187
tza,2003,82.474
tza,2004,82.751
tza,2005,82.998
tza,2006,83.212
tza,2007,82.976
tza,2008,82.693
tza,2009,82.384
tza,2010,80.882
tza,2011,79.361
tza,2012,78.653
tza,2013,77.959
tza,2014,77.866
tza,2015,77.863
tza,2016,77.88
tza,2017,77.895
tza,2018,77.907
tza,2019,77.936
tza,2020,76.865
tza,2021,76.862
uga,1991,61.518
uga,1992,61.661
uga,1993,61.637
uga,1994,61.595
uga,1995,61.571
uga,1996,61.518
uga,1997,61.45
uga,1998,61.393
uga,1999,61.354
uga,2000,61.255
uga,2001,61.2
uga,2002,61.157
uga,2003,61.216
uga,2004,62.175
uga,2005,63.138
uga,2006,63.005
uga,2007,62.832
uga,2008,62.668
uga,2009,62.478
uga,2010,62.645
uga,2011,62.853
uga,2012,62.985
uga,2013,64.247
uga,2014,64.329
uga,2015,64.409
uga,2016,64.497
uga,2017,64.595
uga,2018,64.722
uga,2019,64.856
uga,2020,60.931
uga,2021,61.801
ukr,1991,52.55
ukr,1992,52.489
ukr,1993,52.383
ukr,1994,52.325
ukr,1995,50.576
ukr,1996,49.278
ukr,1997,48.628
ukr,1998,47.316
ukr,1999,46.981
ukr,2000,46.995
ukr,2001,47.262
ukr,2002,47.665
ukr,2003,48.151
ukr,2004,48.329
ukr,2005,49.053
ukr,2006,49.128
ukr,2007,49.544
ukr,2008,49.228
ukr,2009,48.301
ukr,2010,48.291
ukr,2011,48.102
ukr,2012,47.941
ukr,2013,47.797
ukr,2014,46.856
ukr,2015,46.319
ukr,2016,46.244
ukr,2017,45.977
ukr,2018,45.861
ukr,2019,45.395
ukr,2020,43.925
ukr,2021,43.933
ury,1991,38.473
ury,1992,39.213
ury,1993,38.71
ury,1994,39.673
ury,1995,40.303
ury,1996,39.761
ury,1997,40.964
ury,1998,43.231
ury,1999,41.845
ury,2000,41.238
ury,2001,41.114
ury,2002,39.224
ury,2003,39.086
ury,2004,40.971
ury,2005,42.302
ury,2006,44.336
ury,2007,46.712
ury,2008,48.532
ury,2009,49.443
ury,2010,49.758
ury,2011,52.294
ury,2012,51.851
ury,2013,50.831
ury,2014,52.19
ury,2015,51.352
ury,2016,51.062
ury,2017,50.787
ury,2018,50.35
ury,2019,49.945
ury,2020,47.42
ury,2021,47.854
usa,1991,52.84
usa,1992,52.954
usa,1993,53.308
usa,1994,54.437
usa,1995,54.844
usa,1996,55.248
usa,1997,55.992
usa,1998,56.215
usa,1999,56.544
usa,2000,56.606
usa,2001,56.133
usa,2002,55.414
usa,2003,55.265
usa,2004,55.097
usa,2005,55.353
usa,2006,55.725
usa,2007,55.742
usa,2008,55.356
usa,2009,53.555
usa,2010,52.724
usa,2011,52.342
usa,2012,52.298
usa,2013,52.334
usa,2014,52.693
usa,2015,52.926
usa,2016,53.259
usa,2017,53.762
usa,2018,54.077
usa,2019,54.553
usa,2020,50.768
usa,2021,52.326
uzb,1991,52.883
uzb,1992,53.968
uzb,1993,53.244
uzb,1994,52.57
uzb,1995,52.56
uzb,1996,50.656
uzb,1997,50.129
uzb,1998,48.23
uzb,1999,47.858
