geo,time,ny_gdp_frst_rt_zs
phl,1985,0.73617
phl,1986,1.0109
phl,1987,1.11153
phl,1988,0.89235
phl,1989,0.78368
phl,1990,0.66329
phl,1991,0.60934
phl,1992,0.58421
phl,1993,0.50768
phl,1994,0.51222
phl,1995,0.60369
phl,1996,0.54909
phl,1997,0.45003
phl,1998,0.45149
phl,1999,0.26622
phl,2000,0.26629
phl,2001,0.30039
phl,2002,0.29829
phl,2003,0.40428
phl,2004,0.34206
phl,2005,0.25703
phl,2006,0.28885
phl,2007,0.32575
phl,2008,0.43719
phl,2009,0.40027
phl,2010,0.3387
phl,2011,0.36279
phl,2012,0.29651
phl,2013,0.2674
phl,2014,0.34086
phl,2015,0.24763
phl,2016,0.25233
phl,2017,0.29691
phl,2018,0.202
phl,2019,0.15161
plw,2000,0
plw,2001,0
plw,2002,0
plw,2003,0
plw,2004,0
plw,2005,0
plw,2006,0
plw,2007,0
plw,2008,0
plw,2009,0
plw,2010,0
plw,2011,0
plw,2012,0
plw,2013,0
plw,2014,0
plw,2015,0
plw,2016,0
plw,2017,0
plw,2018,0
plw,2019,0
png,1970,1.9082
png,1971,1.84546
png,1972,2.39312
png,1973,3.3278
png,1974,2.95575
png,1975,3.83826
png,1976,3.89897
png,1977,4.43485
png,1978,3.59441
png,1979,4.41146
png,1980,5.40492
png,1981,3.33476
png,1982,5.35801
png,1983,4.56973
png,1984,3.15452
png,1985,3.26892
png,1986,4.34093
png,1987,4.58402
png,1988,3.73317
png,1989,4.1147
png,1990,4.25734
png,1991,3.93021
png,1992,3.77093
png,1993,4.08915
png,1994,4.4879
png,1995,6.01472
png,1996,5.50569
png,1997,4.65562
png,1998,5.40984
png,1999,4.44138
png,2000,3.61901
png,2001,3.93951
png,2002,4.92968
png,2003,5.99463
png,2004,4.27872
png,2005,3.49867
png,2006,2.96695
png,2007,3.59739
png,2008,3.98061
png,2009,3.45516
png,2010,3.87165
png,2011,3.1534
png,2012,2.42998
png,2013,2.48422
png,2014,3.15268
png,2015,2.41397
png,2016,2.58786
png,2017,2.99445
png,2018,2.36976
png,2019,1.80994
pol,1990,0.53502
pol,1991,0.40116
pol,1992,0.45974
pol,1993,0.42843
pol,1994,0.33611
pol,1995,0.30027
pol,1996,0.28459
pol,1997,0.26211
pol,1998,0.20529
pol,1999,0.23461
pol,2000,0.22664
pol,2001,0.19077
pol,2002,0.17496
pol,2003,0.2066
pol,2004,0.2031
pol,2005,0.1711
pol,2006,0.17155
pol,2007,0.18643
pol,2008,0.16319
pol,2009,0.16723
pol,2010,0.16762
pol,2011,0.17852
pol,2012,0.18896
pol,2013,0.18736
pol,2014,0.18243
pol,2015,0.18128
pol,2016,0.19378
pol,2017,0.22864
pol,2018,0.20411
pol,2019,0.1878
pri,1970,0
pri,1971,0
pri,1972,0
pri,1973,0
pri,1974,0
pri,1975,0
pri,1976,0
pri,1977,0
pri,1978,0
pri,1979,0
pri,1980,0
pri,1981,0
pri,1982,0
pri,1983,0
pri,1984,0
pri,1985,0
pri,1986,0
pri,1987,0
pri,1988,0
pri,1989,0
pri,1990,0
pri,1991,0
pri,1992,0
pri,1993,0
pri,1994,0
pri,1995,0
pri,1996,0
pri,1997,0
pri,1998,0
pri,1999,0
pri,2000,0
pri,2001,0
pri,2002,0
pri,2003,0
pri,2004,0
pri,2005,0
pri,2006,0
pri,2007,0
pri,2008,0
pri,2009,0
pri,2010,0
pri,2011,0
pri,2012,0
pri,2013,0
pri,2014,0
pri,2015,0
pri,2016,0
pri,2017,0
pri,2018,0
pri,2019,0
prt,1970,0.36213
prt,1971,0.31796
prt,1972,0.33829
prt,1973,0.40111
prt,1974,0.39094
prt,1975,0.45525
prt,1976,0.42253
prt,1977,0.37689
prt,1978,0.51626
prt,1979,0.55785
prt,1980,0.48814
prt,1981,0.34944
prt,1982,0.37444
prt,1983,0.42006
prt,1984,0.38555
prt,1985,0.44105
prt,1986,0.38615
prt,1987,0.31222
prt,1988,0.28649
prt,1989,0.30496
prt,1990,0.24456
prt,1991,0.17793
prt,1992,0.14903
prt,1993,0.19126
prt,1994,0.16694
prt,1995,0.14632
prt,1996,0.14305
prt,1997,0.11964
prt,1998,0.1059
prt,1999,0.10542
prt,2000,0.14938
prt,2001,0.11483
prt,2002,0.11431
prt,2003,0.11215
prt,2004,0.08785
prt,2005,0.08594
prt,2006,0.09923
prt,2007,0.11146
prt,2008,0.11155
prt,2009,0.10579
prt,2010,0.10228
prt,2011,0.11879
prt,2012,0.13205
prt,2013,0.11827
prt,2014,0.13788
prt,2015,0.13429
prt,2016,0.14298
prt,2017,0.12644
prt,2018,0.13892
prt,2019,0.11328
pry,1970,2.21626
pry,1971,1.92758
pry,1972,1.88205
pry,1973,2.65514
pry,1974,2.24323
pry,1975,3.07991
pry,1976,2.25923
pry,1977,2.71973
pry,1978,2.88231
pry,1979,3.62531
pry,1980,3.15119
pry,1981,2.35409
pry,1982,3.28217
pry,1983,2.10423
pry,1984,1.82798
pry,1985,2.52489
pry,1986,3.05194
pry,1987,3.46963
pry,1988,2.80975
pry,1989,3.11665
pry,1990,2.70186
pry,1991,2.37235
pry,1992,2.58028
pry,1993,2.65204
pry,1994,2.24462
pry,1995,2.63966
pry,1996,2.22608
pry,1997,2.01417
pry,1998,1.90038
pry,1999,1.75812
pry,2000,1.45787
pry,2001,1.60757
pry,2002,2.06644
pry,2003,2.14051
pry,2004,1.64034
pry,2005,1.56531
pry,2006,1.8277
pry,2007,1.64735
pry,2008,1.38119
pry,2009,1.51635
pry,2010,1.94226
pry,2011,1.42881
pry,2012,1.47247
pry,2013,1.44323
pry,2014,1.51045
pry,2015,1.59897
pry,2016,1.81846
pry,2017,1.64319
pry,2018,1.42728
pry,2019,1.23861
pse,1994,0
pse,1995,0
pse,1996,0
pse,1997,0
pse,1998,0
pse,1999,0
pse,2000,0
pse,2001,0
pse,2002,0
pse,2003,0
pse,2004,0
pse,2005,0
pse,2006,0
pse,2007,0
pse,2008,0
pse,2009,0
pse,2010,0
pse,2011,0
pse,2012,0
pse,2013,0
pse,2014,0
pse,2015,0
pse,2016,0
pse,2017,0
pse,2018,0
pyf,1970,0.0023
pyf,1971,0.00148
pyf,1972,0.0019
pyf,1973,0.00388
pyf,1974,0.00264
pyf,1975,0.00208
pyf,1976,0.00243
pyf,1977,0.00322
pyf,1978,0.00201
pyf,1979,0.00231
pyf,1980,0.00232
pyf,1981,0.00157
pyf,1982,0.00139
pyf,1983,0.00139
pyf,1984,0.00105
pyf,1985,0.00097
pyf,1986,0.00103
pyf,1987,0.00096
pyf,1988,0.00093
pyf,1989,0.00097
pyf,1990,0.00082
pyf,1991,0.00091
pyf,1992,0.00116
pyf,1993,0.00092
pyf,1994,0.00131
pyf,1995,0.00194
pyf,1996,0.00211
pyf,1997,0.00208
pyf,1998,0.00162
pyf,1999,0.00088
pyf,2000,0.00096
qat,1970,0.00041
qat,1971,0.00022
qat,1972,0.0002
qat,1973,0.00017
qat,1974,0.00006
qat,1975,0.00007
qat,1976,0
qat,1977,0.00003
qat,1978,0.00003
qat,1979,0.00003
qat,1980,0.00003
qat,1981,0.00004
qat,1982,0.00017
qat,1983,0.0002
qat,1984,0.00024
qat,1985,0.00011
qat,1986,0.0005
qat,1987,0.00053
qat,1988,0.00048
qat,1989,0.00048
qat,1990,0.00046
qat,1991,0.00053
qat,1992,0.00053
qat,1993,0.00042
qat,1994,0.00031
qat,1995,0.00043
qat,1996,0.00038
qat,1997,0.00031
qat,1998,0.00073
qat,1999,0.00026
qat,2000,0.00018
qat,2001,0.00021
qat,2002,0.00021
qat,2003,0.00025
qat,2004,0.00018
qat,2005,0.00012
qat,2006,0.00011
qat,2007,0.00008
qat,2008,0.0001
qat,2009,0.00011
qat,2010,0.00011
qat,2011,0.00009
qat,2012,0.00009
qat,2013,0.00007
qat,2014,0.00011
qat,2015,0.00013
qat,2016,0.00011
qat,2017,0.00013
qat,2018,0.00006
qat,2019,0.00007
rou,1987,1.21733
rou,1988,1.23166
rou,1989,0.93423
rou,1990,0.7476
rou,1991,0.94554
rou,1992,1.26407
rou,1993,0.97298
rou,1994,0.7127
rou,1995,0.66657
rou,1996,0.683
rou,1997,0.66653
rou,1998,0.41723
rou,1999,0.55188
rou,2000,0.52833
rou,2001,0.40845
rou,2002,0.39827
rou,2003,0.41378
rou,2004,0.36993
rou,2005,0.2603
rou,2006,0.22992
rou,2007,0.21357
rou,2008,0.17295
rou,2009,0.16925
rou,2010,0.20497
rou,2011,0.22743
rou,2012,0.25447
rou,2013,0.21318
rou,2014,0.19555
rou,2015,0.18944
rou,2016,0.17523
rou,2017,0.19766
rou,2018,0.17591
rou,2019,0.16766
rus,1988,0
rus,1989,0
rus,1990,0
rus,1991,0
rus,1992,0.93757
rus,1993,0.74904
rus,1994,0.43161
rus,1995,0.47481
rus,1996,0.47426
rus,1997,0.51252
rus,1998,0.56075
rus,1999,0.97932
rus,2000,0.89347
rus,2001,0.73741
rus,2002,0.58135
rus,2003,0.60603
rus,2004,0.49337
rus,2005,0.40401
rus,2006,0.36778
rus,2007,0.37511
rus,2008,0.26297
rus,2009,0.28958
rus,2010,0.27819
rus,2011,0.25522
rus,2012,0.2309
rus,2013,0.20904
rus,2014,0.23518
rus,2015,0.31206
rus,2016,0.36212
rus,2017,0.3616
rus,2018,0.36184
rus,2019,0.32525
rwa,1970,8.31273
rwa,1971,7.16288
rwa,1972,7.46115
rwa,1973,11.08232
rwa,1974,11.69705
rwa,1975,8.90916
rwa,1976,7.1888
rwa,1977,11.87345
rwa,1978,10.14805
rwa,1979,7.18953
rwa,1980,7.92887
rwa,1981,6.35604
rwa,1982,9.01635
rwa,1983,5.58871
rwa,1984,5.0392
rwa,1985,3.52908
rwa,1986,4.90803
rwa,1987,4.25272
rwa,1988,4.1621
rwa,1989,4.68175
rwa,1990,4.66525
rwa,1991,6.25734
rwa,1992,6.09938
rwa,1993,4.95491
rwa,1994,16.23525
rwa,1995,12.57892
rwa,1996,12.55566
rwa,1997,11.1275
rwa,1998,10.87214
rwa,1999,6.47518
rwa,2000,5.02855
rwa,2001,5.36935
rwa,2002,6.43276
rwa,2003,9.07104
rwa,2004,7.01636
rwa,2005,5.90553
rwa,2006,5.29084
rwa,2007,6.1161
rwa,2008,8.04418
rwa,2009,6.84878
rwa,2010,5.90831
rwa,2011,5.9249
rwa,2012,6.0022
rwa,2013,5.94256
rwa,2014,6.02048
rwa,2015,5.67961
rwa,2016,5.83588
rwa,2017,5.84738
rwa,2018,4.29336
rwa,2019,3.18243
sau,1970,0.00123
sau,1971,0.00081
sau,1972,0.00075
sau,1973,0.00066
sau,1974,0.00026
sau,1975,0.00034
sau,1976,0.00021
sau,1977,0.00033
sau,1978,0.00039
sau,1979,0.00027
sau,1980,0.00024
sau,1981,0.00024
sau,1982,0.00079
sau,1983,0.00069
sau,1984,0.00082
sau,1985,0.00037
sau,1986,0.00134
sau,1987,0.00149
sau,1988,0.00154
sau,1989,0.00152
sau,1990,0.00128
sau,1991,0.00117
sau,1992,0.001
sau,1993,0.00077
sau,1994,0.00088
sau,1995,0.00126
sau,1996,0.00117
sau,1997,0.00117
sau,1998,0.00191
sau,1999,0.00078
sau,2000,0.00068
sau,2001,0.0008
sau,2002,0.00089
sau,2003,0.00114
sau,2004,0.00095
sau,2005,0.00075
sau,2006,0.00083
sau,2007,0.00072
sau,2008,0.00103
sau,2009,0.00125
sau,2010,0.00124
sau,2011,0.00115
sau,2012,0.00117
sau,2013,0.00103
sau,2014,0.00168
sau,2015,0.0018
sau,2016,0.00145
sau,2017,0.00171
sau,2018,0.00077
sau,2019,0.00092
sdn,1970,0
sdn,1971,0
sdn,1972,0
sdn,1973,0
sdn,1974,0
sdn,1975,0
sdn,1976,0
sdn,1977,0
sdn,1978,0
sdn,1979,0
sdn,1980,0
sdn,1981,0
sdn,1982,0
sdn,1983,0
sdn,1984,0
sdn,1985,0
sdn,1986,0
sdn,1987,0
sdn,1988,0
sdn,1989,0
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,0
sdn,1997,0
sdn,1998,0
sdn,1999,0
sdn,2000,0
sdn,2001,0
sdn,2002,0
sdn,2003,0
sdn,2004,0
sdn,2005,0
sdn,2006,0
sdn,2007,0
sdn,2008,0
sdn,2009,0
sdn,2010,0
sdn,2011,1.43773
sdn,2012,1.83442
sdn,2013,1.73074
sdn,2014,1.76447
sdn,2015,1.60091
sdn,2016,2.41876
sdn,2017,2.77553
sdn,2018,2.49801
sdn,2019,2.24065
sen,1970,1.46092
sen,1971,1.29367
sen,1972,1.26614
sen,1973,1.79573
sen,1974,1.85093
sen,1975,1.79992
sen,1976,1.66862
sen,1977,2.70482
sen,1978,2.58716
sen,1979,2.08953
sen,1980,2.33669
sen,1981,2.25136
sen,1982,3.04141
sen,1983,2.38426
sen,1984,2.25093
sen,1985,1.63667
sen,1986,1.80699
sen,1987,1.49518
sen,1988,1.63114
sen,1989,1.73502
sen,1990,1.91335
sen,1991,1.90064
sen,1992,1.83894
sen,1993,1.75487
sen,1994,2.92789
sen,1995,3.24845
sen,1996,3.07763
sen,1997,3.10797
sen,1998,2.99449
sen,1999,2.12381
sen,2000,2.32259
sen,2001,2.15244
sen,2002,2.35289
sen,2003,2.69804
sen,2004,1.90893
sen,2005,1.89929
sen,2006,1.86524
sen,2007,2.10521
sen,2008,2.23494
sen,2009,2.24758
sen,2010,2.05369
sen,2011,2.12573
sen,2012,2.42805
sen,2013,2.32632
sen,2014,2.45092
sen,2015,2.71863
sen,2016,2.66018
sen,2017,2.49052
sen,2018,1.61127
sen,2019,1.28174
sgp,1970,0.00408
sgp,1971,0.00246
sgp,1972,0.00318
sgp,1973,0.0075
sgp,1974,0.00559
sgp,1975,0.00392
sgp,1976,0.00324
sgp,1977,0.00146
sgp,1978,0.00197
sgp,1979,0.0016
sgp,1980,0.00258
sgp,1981,0.00113
sgp,1982,0.00084
sgp,1983,0.00076
sgp,1984,0.001
sgp,1985,0.00116
sgp,1986,0.00196
sgp,1987,0.0017
sgp,1988,0.00136
sgp,1989,0.00111
sgp,1990,0.00092
sgp,1991,0.00073
sgp,1992,0.00102
sgp,1993,0.00067
sgp,1994,0.00074
sgp,1995,0.00095
sgp,1996,0.00083
sgp,1997,0.00073
sgp,1998,0.00071
sgp,1999,0.00037
sgp,2000,0.00033
sgp,2001,0.0004
sgp,2002,0.00043
sgp,2003,0.00059
sgp,2004,0.00056
sgp,2005,0.00031
sgp,2006,0.00032
sgp,2007,0.0004
sgp,2008,0.00062
sgp,2009,0.00058
sgp,2010,0.00045
sgp,2011,0.00051
sgp,2012,0.00039
sgp,2013,0.00034
sgp,2014,0.00049
sgp,2015,0.00038
sgp,2016,0.00042
sgp,2017,0.00045
sgp,2018,0.00019
sgp,2019,0.00017
slb,1971,5.10511
slb,1972,8.36907
slb,1973,10.74143
slb,1974,5.54645
slb,1975,7.81182
slb,1976,6.94643
slb,1977,7.81996
slb,1978,5.55901
slb,1979,7.2023
slb,1980,7.03619
slb,1981,5.60424
slb,1982,9.85953
slb,1983,10.17083
slb,1984,6.59849
slb,1985,6.89784
slb,1986,9.94294
slb,1987,8.7942
slb,1988,6.95191
slb,1989,7.79015
slb,1990,8.08571
slb,1991,6.3708
slb,1992,10.62546
slb,1993,9.09947
slb,1994,8.09216
slb,1995,8.67356
slb,1996,9.25008
slb,1997,5.47549
slb,1998,5.88714
slb,1999,4.92422
slb,2000,4.97935
slb,2001,5.29179
slb,2002,6.83775
slb,2003,11.30495
slb,2004,8.73653
slb,2005,10.3824
slb,2006,12.2362
slb,2007,18.70522
slb,2008,20.68827
slb,2009,13.91101
slb,2010,16.43346
slb,2011,15.422
slb,2012,15.76026
slb,2013,15.04173
slb,2014,19.23616
slb,2015,16.43136
slb,2016,14.15406
slb,2017,21.10409
slb,2018,21.826
slb,2019,16.44571
sle,1970,5.42059
sle,1971,4.73368
sle,1972,4.79231
sle,1973,6.48644
sle,1974,6.23354
sle,1975,8.0153
sle,1976,8.19893
sle,1977,12.8447
sle,1978,9.6289
sle,1979,7.58987
sle,1980,9.01033
sle,1981,7.61818
sle,1982,8.97394
sle,1983,7.5878
sle,1984,6.19437
sle,1985,5.75366
sle,1986,16.11984
sle,1987,10.69893
sle,1988,7.75996
sle,1989,8.78996
sle,1990,15.03409
sle,1991,12.04836
sle,1992,13.87457
sle,1993,9.79386
sle,1994,9.68444
sle,1995,15.88761
sle,1996,14.56603
sle,1997,16.09687
sle,1998,21.6581
sle,1999,13.36826
sle,2000,14.25669
sle,2001,8.05231
sle,2002,8.43553
sle,2003,12.87679
sle,2004,11.09997
sle,2005,9.80229
sle,2006,8.3979
sle,2007,11.01393
sle,2008,11.01965
sle,2009,11.76854
sle,2010,9.74027
sle,2011,9.75159
sle,2012,8.74867
sle,2013,6.99981
sle,2014,7.74811
sle,2015,9.81429
sle,2016,11.87739
sle,2017,11.24146
sle,2018,7.16525
sle,2019,5.97314
slv,1970,0.6654
slv,1971,0.56023
slv,1972,0.59748
slv,1973,0.9059
slv,1974,0.85036
slv,1975,1.0621
slv,1976,0.71826
slv,1977,0.97959
slv,1978,0.94549
slv,1979,0.98623
slv,1980,1.14357
slv,1981,1.13269
slv,1982,2.40396
slv,1983,0.82544
slv,1984,0.47463
slv,1985,0.29933
slv,1986,0.30883
slv,1987,0.30413
slv,1988,0.31497
slv,1989,0.33317
slv,1990,0.83543
slv,1991,1.10155
slv,1992,0.78115
slv,1993,0.55992
slv,1994,0.56741
slv,1995,0.77923
slv,1996,0.50955
slv,1997,0.81771
slv,1998,0.6531
slv,1999,0.55442
slv,2000,0.49708
slv,2001,0.48579
slv,2002,0.4568
slv,2003,0.44502
slv,2004,0.43065
slv,2005,0.40561
slv,2006,0.54346
slv,2007,0.56586
slv,2008,0.59189
slv,2009,0.57696
slv,2010,1.02874
slv,2011,0.81895
slv,2012,0.76915
slv,2013,0.87735
slv,2014,1.05479
slv,2015,0.85074
slv,2016,1.02217
slv,2017,0.88918
slv,2018,0.65578
slv,2019,0.55728
smr,1999,0
smr,2000,0
smr,2001,0
smr,2002,0
smr,2003,0
smr,2004,0
smr,2005,0
smr,2006,0
smr,2007,0
smr,2008,0
smr,2009,0
smr,2010,0
smr,2011,0
smr,2012,0
smr,2013,0
smr,2014,0
smr,2015,0
smr,2016,0
smr,2017,0
smr,2018,0
som,1970,4.70123
som,1971,3.9902
som,1972,3.58147
som,1973,5.21785
som,1974,6.65462
som,1975,5.86845
som,1976,4.75723
som,1977,14.25106
som,1978,13.21125
som,1979,12.15437
som,1980,15.33766
som,1981,12.00892
som,1982,15.96347
som,1983,11.35154
som,1984,9.83626
som,1985,6.332
som,1986,9.79159
som,1987,8.70365
som,1988,9.48999
som,1989,9.22377
som,1990,13.48648
srb,1995,0
srb,1996,0
srb,1997,0
srb,1998,0
srb,1999,0
srb,2000,0
srb,2001,0
srb,2002,0
srb,2003,0
srb,2004,0
srb,2005,0
srb,2006,0.16737
srb,2007,0.16458
srb,2008,0.16771
srb,2009,0.16618
srb,2010,0.34412
srb,2011,0.39179
srb,2012,0.37316
srb,2013,0.32445
srb,2014,0.33833
srb,2015,0.37717
srb,2016,0.34091
srb,2017,0.38708
srb,2018,0.36286
srb,2019,0.36651
ssd,2008,0
ssd,2009,0
ssd,2010,0
ssd,2011,1.40484
ssd,2012,2.04973
ssd,2013,1.38269
ssd,2014,2.08138
ssd,2015,2.64852
stp,2001,2.97852
stp,2002,3.20434
stp,2003,4.00631
stp,2004,3.05849
stp,2005,2.7239
stp,2006,2.68486
stp,2007,3.62146
stp,2008,3.51834
stp,2009,3.50919
stp,2010,3.97442
stp,2011,3.82179
stp,2012,3.81374
stp,2013,3.25237
stp,2014,3.04571
stp,2015,3.41288
stp,2016,3.27759
stp,2017,3.21583
stp,2018,2.23507
stp,2019,1.76
sur,1970,0.63168
sur,1971,0.7759
sur,1972,0.63999
sur,1973,0.83119
sur,1974,0.86748
sur,1975,1.50332
sur,1976,1.10823
sur,1977,1.07589
sur,1978,1.10875
sur,1979,2.03487
sur,1980,1.80596
sur,1981,1.19757
sur,1982,1.01871
sur,1983,0.84417
sur,1984,0.52221
sur,1985,0.6472
sur,1986,0.66286
sur,1987,0.51866
sur,1988,0.64167
sur,1989,0.8774
sur,1990,0.9474
sur,1991,0.74343
sur,1992,1.08167
sur,1993,0.90656
sur,1994,0.61464
sur,1995,0.70473
sur,1996,1.08092
sur,1997,0.67312
sur,1998,0.40575
sur,1999,0.31865
sur,2000,0.38599
sur,2001,0.44593
sur,2002,0.3851
sur,2003,0.4121
sur,2004,0.3375
sur,2005,0.33212
sur,2006,0.34454
sur,2007,0.3369
sur,2008,0.36486
sur,2009,0.3628
sur,2010,0.51232
sur,2011,0.66755
sur,2012,0.71642
sur,2013,0.68599
sur,2014,0.75649
sur,2015,1.04724
sur,2016,1.59052
sur,2017,2.44926
sur,2018,3.03304
sur,2019,2.09246
svk,1990,0
svk,1991,0
svk,1992,0
svk,1993,0.75351
svk,1994,0.47408
svk,1995,0.41878
svk,1996,0.42175
svk,1997,0.32477
svk,1998,0.29996
svk,1999,0.32792
svk,2000,0.3442
svk,2001,0.27354
svk,2002,0.21223
svk,2003,0.22007
svk,2004,0.22368
svk,2005,0.25888
svk,2006,0.22504
svk,2007,0.23384
svk,2008,0.25228
svk,2009,0.22711
svk,2010,0.2627
svk,2011,0.26981
svk,2012,0.25294
svk,2013,0.24759
svk,2014,0.2521
svk,2015,0.23686
svk,2016,0.2468
svk,2017,0.30312
svk,2018,0.25164
svk,2019,0.2338
svn,1990,0
svn,1991,0
svn,1992,0.24898
svn,1993,0.16579
svn,1994,0.22473
svn,1995,0.17163
svn,1996,0.18076
svn,1997,0.17687
svn,1998,0.12733
svn,1999,0.12952
svn,2000,0.14857
svn,2001,0.14686
svn,2002,0.11865
svn,2003,0.12861
svn,2004,0.1079
svn,2005,0.10742
svn,2006,0.13528
svn,2007,0.12591
svn,2008,0.12733
svn,2009,0.12203
svn,2010,0.12684
svn,2011,0.16083
svn,2012,0.16743
svn,2013,0.1644
svn,2014,0.23875
svn,2015,0.24332
svn,2016,0.2485
svn,2017,0.23843
svn,2018,0.23211
svn,2019,0.21028
swe,1970,0.71472
swe,1971,0.68414
swe,1972,0.57061
swe,1973,0.76464
swe,1974,0.88362
swe,1975,0.72602
swe,1976,0.65257
swe,1977,0.46945
swe,1978,0.57976
swe,1979,0.60637
swe,1980,0.53964
swe,1981,0.52128
swe,1982,0.57562
swe,1983,0.57357
swe,1984,0.47151
swe,1985,0.49943
swe,1986,0.45631
swe,1987,0.39615
swe,1988,0.3618
swe,1989,0.39261
swe,1990,0.33849
swe,1991,0.23773
swe,1992,0.24421
swe,1993,0.32138
swe,1994,0.30308
swe,1995,0.32716
swe,1996,0.28694
swe,1997,0.28014
swe,1998,0.27217
swe,1999,0.22253
swe,2000,0.24516
swe,2001,0.25954
swe,2002,0.29897
swe,2003,0.25221
swe,2004,0.18936
swe,2005,0.27252
swe,2006,0.19353
swe,2007,0.2437
swe,2008,0.23359
swe,2009,0.22908
swe,2010,0.23925
swe,2011,0.21523
swe,2012,0.19515
swe,2013,0.19414
swe,2014,0.21412
swe,2015,0.21503
swe,2016,0.23194
swe,2017,0.19071
swe,2018,0.25564
swe,2019,0.23344
swz,1970,10.66332
swz,1971,9.35032
swz,1972,4.4799
swz,1973,4.26281
swz,1974,5.59838
swz,1975,10.40355
swz,1976,8.9015
swz,1977,8.3702
swz,1978,12.06948
swz,1979,12.64079
swz,1980,9.35548
swz,1981,9.9679
swz,1982,11.51196
swz,1983,6.41126
swz,1984,10.30387
swz,1985,20.47231
swz,1986,7.36842
swz,1987,5.1918
swz,1988,8.34534
swz,1989,8.44613
swz,1990,5.33164
swz,1991,4.60443
swz,1992,4.26619
swz,1993,4.18039
swz,1994,3.90744
swz,1995,3.94065
swz,1996,4.33232
swz,1997,3.70797
swz,1998,3.92107
swz,1999,3.09815
swz,2000,2.77236
swz,2001,3.1582
swz,2002,4.18625
swz,2003,2.6225
swz,2004,1.76
swz,2005,1.65342
swz,2006,1.61187
swz,2007,2.09105
swz,2008,2.53661
swz,2009,2.41883
swz,2010,2.03747
swz,2011,2.13525
swz,2012,2.18171
swz,2013,2.31152
swz,2014,2.54403
swz,2015,3.21597
swz,2016,4.40984
swz,2017,3.969
swz,2018,2.9247
swz,2019,2.85983
sxm,2011,0
sxm,2012,0
sxm,2013,0
sxm,2014,0
sxm,2015,0
sxm,2016,0
sxm,2017,0
sxm,2018,0
syc,1970,0
syc,1971,0
syc,1972,0
syc,1973,0
syc,1974,0
syc,1975,0
syc,1976,0
syc,1977,0
syc,1978,0
syc,1979,0
syc,1980,0
syc,1981,0
syc,1982,0
syc,1983,0
syc,1984,0
syc,1985,0
syc,1986,0
syc,1987,0
syc,1988,0
syc,1989,0
syc,1990,0.12412
syc,1991,0.11151
syc,1992,0.10951
syc,1993,0.10157
syc,1994,0.102
syc,1995,0.11908
syc,1996,0.11142
syc,1997,0.08863
syc,1998,0.08215
syc,1999,0.07444
syc,2000,0.10684
syc,2001,0.10087
syc,2002,0.10484
syc,2003,0.11839
syc,2004,0.06557
syc,2005,0.09085
syc,2006,0.10281
syc,2007,0.10871
syc,2008,0.17845
syc,2009,0.16096
syc,2010,0.14695
syc,2011,0.14975
syc,2012,0.16434
syc,2013,0.12937
syc,2014,0.12652
syc,2015,0.10287
syc,2016,0.10352
syc,2017,0.12655
syc,2018,0.12412
syc,2019,0.08588
syr,1970,0.02338
syr,1971,0.06071
syr,1972,0.01239
syr,1973,0.01272
syr,1974,0.0076
syr,1975,0.01683
syr,1976,0.0055
syr,1977,0.0068
syr,1978,0.00407
syr,1979,0.00855
syr,1980,0.00648
syr,1981,0.00431
syr,1982,0.00485
syr,1983,0.00539
syr,1984,0.00441
syr,1985,0.00441
syr,1986,0.00705
syr,1987,0.01373
syr,1988,0.01499
syr,1989,0.01191
syr,1990,0.00973
syr,1991,0.0165
syr,1992,0.01402
syr,1993,0.00986
syr,1994,0.0063
syr,1995,0.00912
syr,1996,0.00923
syr,1997,0.00859
syr,1998,0.00833
syr,1999,0.01336
syr,2000,0.00524
syr,2001,0.00692
syr,2002,0.00614
syr,2003,0.00704
syr,2004,0.00416
syr,2005,0.00356
syr,2006,0.00405
syr,2007,0.00349
tca,2001,0.00195
tca,2002,0.00178
tca,2003,0.00176
tca,2004,0.00161
tca,2005,0.00134
tca,2006,0.00165
tca,2007,0.00166
tca,2008,0.00165
tca,2009,0.00192
tca,2010,0.0047
tca,2011,0.00387
tca,2012,0.00388
tca,2013,0.00469
tca,2014,0.00597
tca,2015,0.00415
tca,2016,0.0052
tca,2017,0.00449
tca,2018,0.00274
tca,2019,0.0025
tcd,1970,3.97796
tcd,1971,3.41328
tcd,1972,3.47021
tcd,1973,5.08371
tcd,1974,5.81664
tcd,1975,5.68187
tcd,1976,5.35463
tcd,1977,8.09745
tcd,1978,7.21981
tcd,1979,8.47666
tcd,1980,10.07839
tcd,1981,10.37068
tcd,1982,14.62711
tcd,1983,10.03419
tcd,1984,8.31292
tcd,1985,5.73037
tcd,1986,8.60107
tcd,1987,7.90417
tcd,1988,6.58618
tcd,1989,7.07578
tcd,1990,7.51735
tcd,1991,6.91105
tcd,1992,7.23066
tcd,1993,8.50697
tcd,1994,12.19881
tcd,1995,14.21635
tcd,1996,12.72772
tcd,1997,12.45518
tcd,1998,11.63167
tcd,1999,9.50402
tcd,2000,10.59982
tcd,2001,8.36505
tcd,2002,8.65186
tcd,2003,9.5955
tcd,2004,5.06646
tcd,2005,3.62182
tcd,2006,3.39766
tcd,2007,4.09232
tcd,2008,4.24745
tcd,2009,4.71043
