geo,time,fr_inr_lend
abw,1986,11
abw,1987,10.3
abw,1988,10.24167
abw,1989,10.475
abw,1990,10.6
abw,1991,10.675
abw,1992,10.6
abw,1993,10.6
abw,1994,10.6
abw,1995,10.6
abw,1996,10.375
abw,1997,10.25
abw,1998,11.04167
abw,1999,13.14167
abw,2000,12.06667
abw,2001,12.6
abw,2002,11.3
abw,2003,10.7
abw,2004,9.6
abw,2005,11
abw,2006,9.5
abw,2007,10.4
abw,2008,10.5
abw,2009,10.7
abw,2010,10.3
abw,2011,9
abw,2012,8.4
abw,2013,8.5
abw,2014,7.3
abw,2015,7
abw,2016,6.9
abw,2017,6.3
abw,2018,6
abw,2019,5.7
abw,2020,6.8
afg,2006,17.97
afg,2007,18.135
afg,2008,14.9175
afg,2009,15
afg,2010,15.61222
afg,2011,15.14583
afg,2012,15
afg,2013,15.07917
afg,2014,15
afg,2015,15
afg,2016,15
afg,2017,14.83667
ago,1995,206.25
ago,1996,217.875
ago,1997,37.75
ago,1998,45
ago,1999,80.29667
ago,2000,103.16017
ago,2001,95.96656
ago,2002,97.33583
ago,2003,96.115
ago,2004,82.33417
ago,2005,67.71813
ago,2006,19.51081
ago,2007,17.69884
ago,2008,12.53361
ago,2009,15.68207
ago,2010,22.54357
ago,2011,18.75724
ago,2012,16.6564
ago,2013,15.80864
ago,2014,16.38227
ago,2015,16.88186
ago,2016,15.7805
ago,2017,15.8061
ago,2018,20.677
ago,2019,19.29537
ago,2020,19.65589
ago,2021,19.40315
alb,1986,1
alb,1987,1
alb,1988,1
alb,1989,1
alb,1990,1
alb,1991,1
alb,1992,20.58333
alb,1993,29.58333
alb,1994,23.66667
alb,1995,19.65
alb,1996,23.95833
alb,1997,32.70833
alb,1999,21.615
alb,2000,22.1025
alb,2001,19.65417
alb,2002,15.30417
alb,2003,14.27083
alb,2004,11.76152
alb,2005,13.075
alb,2006,12.93994
alb,2007,14.09962
alb,2008,13.01964
alb,2009,12.66094
alb,2010,12.82233
alb,2011,12.4321
alb,2012,10.88035
alb,2013,9.8266
alb,2014,7.9725
alb,2015,7.8775
alb,2016,6.73417
alb,2017,6.22
alb,2018,5.9325
alb,2019,6.27583
alb,2020,6.12083
alb,2021,6.02167
arg,2010,10.5575
arg,2011,14.0875
arg,2012,14.06083
arg,2013,17.14917
arg,2014,24.00917
arg,2015,24.91583
arg,2016,31.2325
arg,2017,26.58083
arg,2018,48.51667
arg,2019,67.25417
arg,2020,29.3875
arg,2021,35.5575
arm,1995,96.1
arm,1996,66.35833
arm,1997,54.2275
arm,1998,48.485
arm,1999,38.84833
arm,2000,31.566
arm,2001,26.6875
arm,2002,21.13698
arm,2003,20.82905
arm,2004,18.63329
arm,2005,17.98427
arm,2006,16.5251
arm,2007,17.51569
arm,2008,17.04948
arm,2009,18.76447
arm,2010,19.20043
arm,2011,17.75447
arm,2012,17.23007
arm,2013,15.99499
arm,2014,16.40867
arm,2015,17.59033
arm,2016,17.35671
arm,2017,14.406
arm,2018,12.79304
arm,2019,12.14199
arm,2020,11.61984
arm,2021,11.76191
atg,1982,10.92
atg,1983,11.62
atg,1984,11.48
atg,1985,11.06
atg,1986,11.9
atg,1987,10.64
atg,1988,9.38
atg,1989,10.64
atg,1990,10.64
atg,1991,12.65
atg,1992,12.7
atg,1993,12.67586
atg,1994,13.14676
atg,1995,12.69585
atg,1996,12.25919
atg,1997,11.98259
atg,1998,12.19511
atg,1999,12.07188
atg,2000,12.17155
atg,2001,11.62438
atg,2002,11.38791
atg,2003,12.82198
atg,2004,11.96439
atg,2005,11.39394
atg,2006,10.89059
atg,2007,10.43854
atg,2008,10.4291
atg,2009,10.06537
atg,2010,10.99935
atg,2011,10.91445
atg,2012,10.1572
atg,2013,9.95235
atg,2014,10.07184
atg,2015,9.83508
atg,2016,9.575
atg,2017,9.31
atg,2018,8.97653
atg,2019,8.61133
atg,2020,7.68384
atg,2021,7.40539
aus,1960,5
aus,1961,5.5
aus,1962,5.5
aus,1963,5.125
aus,1964,5.07292
aus,1965,5.3125
aus,1966,5.375
aus,1967,5.375
aus,1968,5.58333
aus,1969,5.875
aus,1970,6.90625
aus,1971,7.25
aus,1972,7.02083
aus,1973,7.34375
aus,1974,9.375
aus,1975,10.27083
aus,1976,9.91667
aus,1977,9.875
aus,1978,9.375
aus,1979,9.125
aus,1980,9.97917
aus,1981,11.83333
aus,1982,13.29167
aus,1983,12.41667
aus,1984,11.5
aus,1985,12.41667
aus,1986,15
aus,1987,15.08333
aus,1988,14.08333
aus,1989,16.45833
aus,1990,16.35417
aus,1991,13.41667
aus,1992,10.58333
aus,1993,9.41667
aus,1994,9.0875
aus,1995,10.5
aus,1996,9.72917
aus,1997,7.16667
aus,1998,6.68333
aus,1999,6.56667
aus,2000,7.71667
aus,2001,6.84167
aus,2002,6.3625
aus,2003,6.6125
aus,2004,7.05
aus,2005,7.25833
aus,2006,7.6125
aus,2007,8.19583
aus,2008,8.90833
aus,2009,6.02083
aus,2010,7.27917
aus,2011,7.7375
aus,2012,6.975
aus,2013,6.17917
aus,2014,5.95
aus,2015,5.575
aus,2016,5.42083
aus,2017,5.2455
aus,2018,5.26083
aus,2019,5.101
aze,1998,19.85
aze,1999,19.48333
aze,2000,19.65583
aze,2001,19.70583
aze,2002,17.37083
aze,2003,15.45667
aze,2004,15.72
aze,2005,17.02833
aze,2006,17.86333
aze,2007,19.13083
aze,2008,19.7625
aze,2009,20.02917
aze,2010,20.7
aze,2011,18.98833
aze,2012,18.34583
aze,2013,18.21
aze,2014,17.8575
aze,2015,17.53417
aze,2016,16.37523
aze,2017,16.5425
aze,2018,17.44833
aze,2019,17.28122
aze,2020,17.1782
aze,2021,16.42596
bdi,1978,12
bdi,1979,12
bdi,1980,12
bdi,1981,12
bdi,1982,12
bdi,1983,12
bdi,1984,12
bdi,1985,12
bdi,1986,12
bdi,1987,12
bdi,1988,12
bdi,1989,12
bdi,1990,12.34167
bdi,1991,12.78333
bdi,1992,13.65833
bdi,1993,13.76667
bdi,1994,14.2
bdi,1995,15.25833
bdi,1998,15.4
bdi,1999,15.23583
bdi,2000,15.77
bdi,2001,16.82417
bdi,2002,19.4675
bdi,2003,18.23083
bdi,2004,18.25417
bdi,2005,18.445
bdi,2006,17.0725
bdi,2007,16.84333
bdi,2008,16.52083
bdi,2009,14.07583
bdi,2010,12.42
bdi,2011,13.2325
bdi,2012,14.32
bdi,2013,15.1475
bdi,2014,15.66833
bdi,2015,15.32917
bdi,2016,14.23833
bdi,2017,14.79667
bdi,2018,14.78917
bdi,2019,14.53333
bdi,2020,12.195
bdi,2021,12.63333
ben,2005,8.04417
ben,2006,4.73667
ben,2007,4.75167
ben,2008,4.98417
ben,2009,4.9775
ben,2010,5.11333
ben,2011,5.25592
ben,2012,5.03917
ben,2013,5.2875
ben,2014,5.33833
ben,2015,5.15417
ben,2016,5.295
ben,2017,6.93417
ben,2018,6.76333
ben,2019,6.68833
ben,2020,6.5375
ben,2021,6.25
bfa,2005,8.86833
bfa,2006,4.73667
bfa,2007,4.75167
bfa,2008,4.98417
bfa,2009,4.9775
bfa,2010,5.11333
bfa,2011,5.25592
bfa,2012,5.03917
bfa,2013,5.2875
bfa,2014,5.33833
bfa,2015,5.15417
bfa,2016,5.295
bfa,2017,6.93417
bfa,2018,6.76333
bfa,2019,6.68833
bfa,2020,6.5375
bfa,2021,6.25
bgd,1976,10.20643
bgd,1977,10.20643
bgd,1978,10.20643
bgd,1979,10.20643
bgd,1980,10.51571
bgd,1981,11.13429
bgd,1982,11.13429
bgd,1983,11.13429
bgd,1984,11.13429
bgd,1985,11.13429
bgd,1986,12.99
bgd,1987,14.84571
bgd,1988,14.84571
bgd,1989,14.84571
bgd,1990,14.84571
bgd,1991,14.76839
bgd,1992,13.91786
bgd,1993,13.91786
bgd,1994,13.45393
bgd,1995,12.99
bgd,1996,12.99
bgd,1997,12.99
bgd,1998,12.9325
bgd,1999,13.09917
bgd,2000,12.755
bgd,2001,12.82
bgd,2002,12.60917
bgd,2003,12.0425
bgd,2004,10.39917
bgd,2005,10.615
bgd,2006,11.66417
bgd,2007,12.635
bgd,2008,12.88917
bgd,2009,13.32667
bgd,2010,12.21917
bgd,2011,13.32167
bgd,2012,13.94417
bgd,2013,13.59333
bgd,2014,12.945
bgd,2015,11.70917
bgd,2016,10.40917
bgd,2017,9.54
bgd,2018,9.65083
bgd,2019,9.55583
bgd,2020,8.295
bgd,2021,7.32417
bgr,1992,74.05
bgr,1993,76.85583
bgr,1994,102.51587
bgr,1995,79.3615
bgr,1996,291.05985
bgr,1997,213.01842
bgr,1998,14.08335
bgr,1999,13.49842
bgr,2000,11.34338
bgr,2001,11.11077
bgr,2002,9.20784
bgr,2003,8.54337
bgr,2004,8.87133
bgr,2005,8.66098
bgr,2006,8.89252
bgr,2007,9.99777
bgr,2008,10.86143
bgr,2009,11.335
bgr,2010,11.14437
bgr,2011,10.62946
bgr,2012,9.71421
bgr,2013,9.04341
bgr,2014,8.26264
bgr,2015,7.44887
bgr,2016,6.39302
bgr,2017,5.43956
bgr,2018,4.96323
bgr,2019,4.54921
bgr,2020,4.33663
bgr,2021,4.11618
bhr,1986,8.95833
bhr,1987,7.5
bhr,1988,7.8
bhr,1989,8.41148
bhr,1990,8.41148
bhr,1991,9.37633
bhr,1992,11.7266
bhr,1993,10.83597
bhr,1994,10.71227
bhr,1995,11.70186
bhr,1996,12.32035
bhr,1997,12.19665
bhr,1998,11.79587
bhr,1999,11.73402
bhr,2000,11.6029
bhr,2001,10.69248
bhr,2002,8.40653
bhr,2003,8.29521
bhr,2004,7.90432
bhr,2005,7.82185
bhr,2006,7.97524
bhr,2007,8.26634
bhr,2008,8.22346
bhr,2009,7.94143
bhr,2010,7.2475
bhr,2011,6.79083
bhr,2012,6.035
bhr,2013,5.935
bhr,2014,5.86833
bhr,2015,5.16083
bhs,1976,9.5
bhs,1977,9.5
bhs,1978,9.5
bhs,1979,9.125
bhs,1980,10.83333
bhs,1981,11
bhs,1982,11
bhs,1983,11
bhs,1984,11
bhs,1985,10.33333
bhs,1986,9.25
bhs,1987,9
bhs,1988,9
bhs,1989,9
bhs,1990,9
bhs,1991,9
bhs,1992,8.08333
bhs,1993,7.45833
bhs,1994,6.875
bhs,1995,6.75
bhs,1996,6.75
bhs,1997,6.75
bhs,1998,6.75
bhs,1999,6.375
bhs,2000,6
bhs,2001,6
bhs,2002,6
bhs,2003,6
bhs,2004,6
bhs,2005,5.54167
bhs,2006,5.5
bhs,2007,5.5
bhs,2008,5.5
bhs,2009,5.5
bhs,2010,5.5
bhs,2011,5.0625
bhs,2012,4.75
bhs,2013,4.75
bhs,2014,4.75
bhs,2015,4.75
bhs,2016,4.75
bhs,2017,4.25
bhs,2018,4.25
bhs,2019,4.25
bhs,2020,4.25
bhs,2021,4.25
bih,2002,12.69583
bih,2003,10.87
bih,2004,10.28167
bih,2005,9.6125
bih,2006,8.01417
bih,2007,7.1725
bih,2008,6.97833
bih,2009,7.9325
bih,2010,7.88833
bih,2011,7.43167
bih,2012,7.32892
bih,2013,7.03605
bih,2014,6.64151
bih,2015,5.78889
bih,2016,5.23817
bih,2017,4.37958
bih,2018,3.79028
bih,2019,3.28723
bih,2020,3.07187
bih,2021,3.20129
blr,1992,21
blr,1993,71.625
blr,1994,148.5
blr,1995,175
blr,1996,62.33333
blr,1997,31.8
blr,1998,26.99167
blr,1999,51.04167
blr,2000,67.66667
blr,2001,46.96667
blr,2002,36.88333
blr,2003,23.975
blr,2004,16.90833
blr,2005,11.35833
blr,2006,8.84167
blr,2007,8.575
blr,2008,8.55
blr,2009,11.675
blr,2010,9.21667
blr,2011,13.575
blr,2012,19.49167
blr,2013,19.13333
blr,2014,18.74167
blr,2015,18.08333
blr,2016,14.4
blr,2017,9.65871
blr,2018,8.69583
blr,2019,9.02333
blr,2020,9.0325
blr,2021,10.1175
blz,1982,14.59167
blz,1983,14.59167
blz,1984,14.59167
blz,1985,14.59167
blz,1986,14.69167
blz,1987,14.14167
blz,1988,13.55833
blz,1989,13.76667
blz,1990,14.04167
blz,1991,14.24167
blz,1992,14.31667
blz,1993,14.36667
blz,1994,14.775
blz,1995,15.69167
blz,1996,16.3
blz,1997,16.29167
blz,1998,16.5
blz,1999,16.2725
blz,2000,16.005
blz,2001,15.45417
blz,2002,14.83417
blz,2003,14.345
blz,2004,13.94167
blz,2005,14.255
blz,2006,14.20917
blz,2007,14.33333
blz,2008,14.14083
blz,2009,14.08167
blz,2010,13.88333
blz,2011,13.36333
blz,2012,12.44083
blz,2013,11.56917
blz,2014,10.82178
blz,2015,10.32028
blz,2016,9.84091
blz,2017,9.4625
blz,2018,9.115
blz,2019,9.06667
blz,2020,8.73417
blz,2021,8.43833
bol,1987,49.41417
bol,1988,39.79417
bol,1989,37.27333
bol,1990,41.81333
bol,1991,41.1475
bol,1992,45.51167
bol,1993,53.87667
bol,1994,55.57333
bol,1995,51.0175
bol,1996,55.96667
bol,1997,50.05
bol,1998,39.41167
bol,1999,35.36917
bol,2000,34.59583
bol,2001,20.05706
bol,2002,20.63246
bol,2003,17.66329
bol,2004,14.46988
bol,2005,16.61504
bol,2006,11.89128
bol,2007,12.86081
bol,2008,13.87333
bol,2009,12.35962
bol,2010,9.90993
bol,2011,10.91539
bol,2012,11.13495
bol,2013,11.0514
bol,2014,9.69423
bol,2015,8.07325
bol,2016,7.95203
bol,2017,8.10989
bol,2018,8.03724
bol,2019,8.39953
bol,2020,7.59222
bol,2021,8.01712
bra,1997,78.19333
bra,1998,86.36333
bra,1999,80.44333
bra,2000,56.83
bra,2001,57.61667
bra,2002,62.875
bra,2003,67.08333
bra,2004,54.925
bra,2005,55.38333
bra,2006,50.80833
bra,2007,43.71667
bra,2008,47.25
bra,2009,44.65
bra,2010,39.99167
bra,2011,43.88333
bra,2012,36.63667
bra,2013,27.39167
bra,2014,32.00833
bra,2015,43.95833
bra,2016,52.1
bra,2017,46.91667
bra,2018,39.08333
bra,2019,37.475
bra,2020,29.04167
bra,2021,30.01667
brb,1981,11.45833
brb,1982,13.375
brb,1983,11.79167
brb,1984,11.5
brb,1985,10.5625
brb,1986,9.0625
brb,1987,8.75
brb,1988,9.4375
brb,1989,9.91667
brb,1990,11.41667
brb,1991,12.41667
brb,1992,13.54167
brb,1993,8.91667
brb,1994,9.08333
brb,1995,10
brb,1996,10
brb,1997,9.83333
brb,1998,9.75
brb,1999,9.39583
brb,2000,10.1875
brb,2001,9.58333
brb,2002,8.5
brb,2003,8.5
brb,2004,8.33333
brb,2005,9.16667
brb,2006,10.29167
brb,2007,10.75833
brb,2008,10.03333
brb,2009,9.20417
brb,2010,8.7
brb,2011,8.7
brb,2012,8.7
brb,2013,8.7
brb,2014,8.38333
brb,2015,8.05833
brb,2016,8.05
brb,2017,8.05
brb,2018,8.05
brb,2019,8.05
brb,2020,8.05
brb,2021,8.05
brn,1998,6.5
brn,1999,5.5
brn,2000,5.5
brn,2001,5.5
brn,2002,5.5
brn,2003,5.5
brn,2004,5.5
brn,2005,5.5
brn,2006,5.5
brn,2007,5.5
brn,2008,5.5
brn,2009,5.5
brn,2010,5.5
brn,2011,5.5
brn,2012,5.5
brn,2013,5.5
brn,2014,5.5
brn,2015,5.5
brn,2016,5.5
brn,2017,5.5
brn,2018,5.5
brn,2019,5.5
brn,2020,5.5
brn,2021,5.5
btn,1982,15
btn,1983,15
btn,1984,15
btn,1985,15
btn,1986,15
btn,1987,15
btn,1988,15
btn,1989,15
btn,1990,15
btn,1991,15
btn,1992,17
btn,1993,17
btn,1994,16.58333
btn,1995,16
btn,1996,16
btn,1997,16
btn,1998,16
btn,1999,16
btn,2000,16
btn,2001,15.85417
btn,2002,15.45833
btn,2003,15.1875
btn,2004,15
btn,2005,14.5
btn,2006,14
btn,2007,14
btn,2008,13.85417
btn,2009,13.75
btn,2010,13.91667
btn,2011,14
btn,2012,14
btn,2013,14.0375
btn,2014,14.025
btn,2015,14.89583
btn,2016,14.15
btn,2017,14.25
btn,2018,14
btn,2019,14
btn,2020,14
btn,2021,14
bwa,1980,8.475
bwa,1981,9.625
bwa,1982,24.20833
bwa,1983,13.375
bwa,1984,12
bwa,1985,11.5
bwa,1986,11
bwa,1987,10
bwa,1988,7.83333
bwa,1989,7.66667
bwa,1990,7.875
bwa,1991,11.83333
bwa,1992,14
bwa,1993,14.91667
bwa,1994,13.91667
bwa,1995,14.41667
bwa,1996,14.5
bwa,1997,13.94667
bwa,1998,13.65083
bwa,1999,14.77583
bwa,2000,15.47917
bwa,2001,15.75
bwa,2002,16.20833
bwa,2003,16.4
bwa,2004,15.75
bwa,2005,15.7375
bwa,2006,16.45833
bwa,2007,16.215
bwa,2008,16.54167
bwa,2009,13.75563
bwa,2010,11.45833
bwa,2011,11
bwa,2012,11
bwa,2013,10.18923
bwa,2014,9
bwa,2015,7.95
bwa,2016,7.3
bwa,2017,6.875
bwa,2018,6.5
bwa,2019,6.39583
bwa,2020,5.75
bwa,2021,5.25
can,1960,5.75
can,1961,5.60417
can,1962,5.70833
can,1963,5.75
can,1964,5.75
can,1965,5.77083
can,1966,6
can,1967,5.91667
can,1968,6.91667
can,1969,7.95833
can,1970,8.16667
can,1971,6.47917
can,1972,6
can,1973,7.64583
can,1974,10.75
can,1975,9.41667
can,1976,10.04167
can,1977,8.5
can,1978,9.6875
can,1979,12.89583
can,1980,14.25
can,1981,19.29167
can,1982,15.8125
can,1983,11.16667
can,1984,12.0625
can,1985,10.58333
can,1986,10.52083
can,1987,9.52083
can,1988,10.83333
can,1989,13.33333
can,1990,14.0625
can,1991,9.9375
can,1992,7.47917
can,1993,5.9375
can,1994,6.875
can,1995,8.64583
can,1996,6.0625
can,1997,4.95833
can,1998,6.60417
can,1999,6.4375
can,2000,7.27083
can,2001,5.8125
can,2002,4.20833
can,2003,4.6875
can,2004,4
can,2005,4.41667
can,2006,5.8125
can,2007,6.10417
can,2008,4.72917
can,2009,2.39583
can,2010,2.60417
can,2011,3
can,2012,3
can,2013,3
can,2014,3
can,2015,2.775
can,2016,2.7
can,2017,2.7
che,2008,3.3425
che,2009,2.75083
che,2010,2.73333
che,2011,2.71833
che,2012,2.68833
che,2013,2.68917
che,2014,2.69
che,2015,2.68083
che,2016,2.64667
che,2017,2.62744
che,2018,2.62743
che,2019,2.63292
che,2020,2.63485
che,2021,2.64392
chl,1985,39.96552
chl,1986,26.35914
chl,1987,32.66554
chl,1988,21.21342
chl,1989,36.00913
chl,1990,48.86918
chl,1991,28.57542
chl,1992,23.97053
chl,1993,24.34583
chl,1994,20.33965
chl,1995,18.15956
chl,1996,17.36786
chl,1997,15.67027
chl,1998,20.1695
chl,1999,12.62315
chl,2000,14.84339
chl,2001,11.89101
chl,2002,7.75807
chl,2003,6.17878
chl,2004,5.127
chl,2005,6.67788
chl,2006,7.99948
chl,2007,8.67126
chl,2008,13.26177
chl,2009,7.25063
chl,2010,4.75483
chl,2011,9.03015
chl,2012,10.05726
chl,2013,9.26188
chl,2014,8.09806
chl,2015,5.51493
chl,2016,5.5884
chl,2017,4.55286
chl,2018,4.17802
chn,1980,5.04
chn,1981,5.04
chn,1982,7.2
chn,1983,7.2
chn,1984,7.2
chn,1985,7.92
chn,1986,7.92
chn,1987,7.92
chn,1988,9
chn,1989,11.34
chn,1990,9.36
chn,1991,8.64
chn,1992,8.64
chn,1993,10.98
chn,1994,10.98
chn,1995,12.06
chn,1996,10.08
chn,1997,8.64
chn,1998,6.39
chn,1999,5.85
chn,2000,5.85
chn,2001,5.85
chn,2002,5.31
chn,2003,5.31
chn,2004,5.58
chn,2005,5.58
chn,2006,6.12
chn,2007,7.47
chn,2008,5.31
chn,2009,5.31
chn,2010,5.81
chn,2011,6.56
chn,2012,6
chn,2013,6
chn,2014,5.6
chn,2015,4.35
chn,2016,4.35
chn,2017,4.35
chn,2018,4.35
chn,2019,4.35
chn,2020,4.35
chn,2021,4.35
civ,2005,7.04917
civ,2006,4.73667
civ,2007,4.75167
civ,2008,4.98417
civ,2009,4.9775
civ,2010,5.11333
civ,2011,5.25592
civ,2012,5.03917
civ,2013,5.2875
civ,2014,5.33833
civ,2015,5.15417
civ,2016,5.295
civ,2017,5.14
cod,2006,46.43583
cod,2007,47.00102
cod,2008,43.15417
cod,2009,65.4175
cod,2010,56.51833
cod,2011,43.7534
cod,2012,28.44667
cod,2013,19.36601
cod,2014,18.6925
cod,2015,19.37083
cod,2016,19.04583
cod,2017,20.62083
cod,2018,24.74833
cod,2019,26.73583
cod,2020,25.95849
cod,2021,23.05577
col,1986,40.22014
col,1987,40.48444
col,1988,42.04564
col,1989,42.39202
col,1990,44.56966
col,1991,46.4206
col,1992,36.71934
col,1993,35.27634
col,1994,39.85733
col,1995,42.07601
col,1996,41.3619
col,1997,33.71022
col,1998,41.60486
col,1999,29.4258
col,2000,18.78667
col,2001,20.72
col,2002,16.3268
col,2003,15.1871
col,2004,15.08306
col,2005,14.56083
col,2006,12.89391
col,2007,15.38185
col,2008,17.17562
col,2009,13.00807
col,2010,9.38149
col,2011,11.21992
col,2012,12.58504
col,2013,10.98559
col,2014,10.86734
col,2015,11.44999
col,2016,14.64543
col,2017,13.68583
col,2018,12.11488
col,2019,11.76907
col,2020,9.85052
col,2021,9.33785
com,1999,13.66667
com,2000,12
com,2001,12
com,2002,12
com,2003,11.83333
com,2004,11
com,2005,11
com,2006,10.5
com,2007,10.5
com,2008,10.5
com,2009,10.5
com,2010,10.5
com,2011,10.5
com,2012,10.5
com,2013,10.5
com,2014,10.5
com,2015,10.5
com,2016,10.5
com,2017,10.5
com,2018,10.5
com,2019,10.5
com,2020,8.09375
com,2021,7.875
cpv,2006,10.80416
cpv,2007,10.55105
cpv,2008,9.98901
cpv,2009,10.97665
cpv,2010,11.0399
cpv,2011,9.8108
cpv,2012,9.90036
cpv,2013,10.5201
cpv,2014,10.89376
cpv,2015,10.40582
cpv,2016,9.60665
cpv,2017,9.48812
cpv,2018,8.97293
cpv,2019,9.14083
cpv,2020,8.19451
cri,1982,25
cri,1983,23.25
cri,1984,18
cri,1985,20.91667
cri,1986,21.79917
cri,1987,23.82333
cri,1988,28.68833
cri,1989,29.16917
cri,1990,32.55667
cri,1991,38.87583
cri,1992,28.46083
cri,1993,30.02083
cri,1994,33.02583
cri,1995,36.695
cri,1996,26.27417
cri,1997,22.47667
cri,1998,22.47333
cri,1999,25.737
cri,2000,24.88917
cri,2001,23.83277
cri,2002,26.41667
cri,2003,25.58333
cri,2004,23.42556
cri,2005,24.65583
cri,2006,22.18833
cri,2007,12.79833
cri,2008,15.8275
cri,2009,19.72333
cri,2010,17.09083
cri,2011,16.14583
cri,2012,18.2125
cri,2013,15.18833
cri,2014,14.90306
cri,2015,14.23333
cri,2016,11.63861
cri,2017,11.36514
cri,2018,11.12329
cri,2019,8.74615
cri,2020,6.63808
cri,2021,5.51221
cze,1993,14.07083
cze,1994,13.11833
cze,1995,12.79917
cze,1996,12.54417
cze,1997,13.20417
cze,1998,12.80717
cze,1999,8.68417
cze,2000,7.16225
cze,2001,7.19642
cze,2002,6.72417
cze,2003,5.94917
cze,2004,6.0275
cze,2005,5.77667
cze,2006,5.59367
cze,2007,5.78838
cze,2008,6.25171
cze,2009,5.98996
cze,2010,5.88783
cze,2011,5.71783
cze,2012,5.40672
cze,2013,4.96989
cze,2014,4.64491
cze,2015,4.28253
cze,2016,3.90725
cze,2017,3.58974
cze,2018,3.54162
cze,2019,3.68603
cze,2020,3.34431
cze,2021,3.20139
dma,1982,10.18489
dma,1983,10.45291
dma,1984,11.21231
dma,1985,10.76561
dma,1986,10.98896
dma,1987,11.25698
dma,1988,11.25698
dma,1989,11.25698
dma,1990,11.25698
dma,1991,11.2163
dma,1992,11.52317
dma,1993,11.92382
dma,1994,11.61049
dma,1995,11.50074
dma,1996,11.43033
dma,1997,11.17306
dma,1998,11.27256
dma,1999,11.39567
dma,2000,11.6808
dma,2001,11.13975
dma,2002,10.9729
dma,2003,11.5007
dma,2004,8.94144
dma,2005,9.91818
dma,2006,9.5024
dma,2007,9.16801
dma,2008,9.06405
dma,2009,10.01929
dma,2010,9.45501
dma,2011,8.84038
dma,2012,9.04298
dma,2013,9.07396
dma,2014,8.93663
dma,2015,8.66867
dma,2016,8.2775
dma,2017,8.075
dma,2018,7.81222
dma,2019,7.53996
dma,2020,6.89908
dma,2021,6.29792
dom,1991,35.26
dom,1992,28.34
dom,1993,29.89
dom,1994,28.68
dom,1995,30.6825
dom,1996,23.73417
dom,1997,21.00667
dom,1998,25.6425
dom,1999,25.045
dom,2000,26.79917
dom,2001,24.26333
dom,2002,26.055
dom,2003,31.39167
dom,2004,32.63083
dom,2005,24.10917
dom,2006,19.475
dom,2007,15.8275
dom,2008,19.945
dom,2009,18.13583
dom,2010,12.13667
dom,2011,15.55
dom,2012,15.4825
dom,2013,13.5914
dom,2014,13.9025
dom,2015,14.87667
dom,2016,15.08417
dom,2017,13.91
dom,2018,12.5337
dom,2019,12.48677
dom,2020,10.97964
dom,2021,9.60831
dza,1995,18.41667
dza,1996,19
dza,1997,15.70833
dza,1998,11.5
dza,1999,10.75
dza,2000,10
dza,2001,9.5
dza,2002,8.58333
dza,2003,8.125
dza,2004,8
dza,2005,8
dza,2006,8
dza,2007,8
dza,2008,8
dza,2009,8
dza,2010,8
dza,2011,8
dza,2012,8
dza,2013,8
dza,2014,8
dza,2015,8
dza,2016,8
dza,2017,8
dza,2018,8
dza,2019,8
dza,2020,8
dza,2021,8
egy,1976,8
egy,1977,8.83333
egy,1978,10.16667
egy,1979,12
egy,1980,13.33333
egy,1981,15
egy,1982,15
egy,1983,15
egy,1984,15
egy,1985,15
egy,1986,15
egy,1987,16.33333
egy,1988,17
egy,1989,18.33333
egy,1990,19
egy,1991,19.84667
egy,1992,20.32833
egy,1993,18.2975
egy,1994,16.5125
egy,1995,16.47083
egy,1996,15.58333
egy,1997,13.79167
egy,1998,13.01667
egy,1999,12.965
egy,2000,13.21583
egy,2001,13.29167
egy,2002,13.79167
egy,2003,13.53333
egy,2004,13.375
egy,2005,13.14167
egy,2006,12.6
egy,2007,12.50833
egy,2008,12.325
egy,2009,11.975
egy,2010,11.00833
egy,2011,11.03333
egy,2012,12
egy,2013,12.29167
egy,2014,11.70833
egy,2015,11.625
egy,2016,13.6
egy,2017,18.175
egy,2018,18.31667
egy,2019,16.11667
egy,2020,11.36667
egy,2021,9.425
eth,1985,8.5
eth,1986,7.25
eth,1987,6
eth,1988,6
eth,1989,6
eth,1990,6
eth,1991,6
eth,1992,8
eth,1993,14
eth,1994,14.33333
eth,1995,15.08333
eth,1996,13.91667
eth,1997,10.5
eth,1998,10.5
eth,1999,10.58167
eth,2000,10.89167
eth,2001,10.86517
eth,2002,8.661
eth,2003,7
eth,2004,7
eth,2005,7
eth,2006,7
eth,2007,7.5
eth,2008,8
fji,1992,12.45
fji,1993,11.88917
fji,1994,11.44167
fji,1995,11.2375
fji,1996,11.13833
fji,1997,11.02667
fji,1998,9.63667
fji,1999,8.76583
fji,2000,8.3975
fji,2001,8.34458
fji,2002,8.0525
fji,2003,7.6025
fji,2004,7.16925
fji,2005,6.77996
fji,2006,7.34996
fji,2007,9.00559
fji,2008,7.99727
fji,2009,7.85342
fji,2010,7.48965
fji,2011,7.46606
fji,2012,7.02485
fji,2013,6.10473
fji,2014,5.76887
fji,2015,5.7936
fji,2016,5.85723
fji,2017,5.74845
fji,2018,5.67733
fji,2019,6.02746
fji,2020,6.18534
fji,2021,5.94242
fsm,1995,15
fsm,1996,15
fsm,1997,15
fsm,1998,15
fsm,1999,15.165
fsm,2000,15.33
fsm,2001,15.33
fsm,2002,15.275
fsm,2003,15
fsm,2004,15.375
fsm,2005,16.375
fsm,2006,15.615
