geo,time,sl_emp_vuln_ma_zs
rou,2013,31.29
rou,2014,30.87
rou,2015,28.44
rou,2016,26.51
rou,2017,26.3
rou,2018,24.88
rou,2019,23.97
rus,1991,0.84
rus,1992,0.98
rus,1993,1.43
rus,1994,2.04
rus,1995,2.46
rus,1996,2.66
rus,1997,3.27
rus,1998,3.34
rus,1999,10.89
rus,2000,10.34
rus,2001,8.33
rus,2002,7.98
rus,2003,7.92
rus,2004,8.04
rus,2005,8.16
rus,2006,8.06
rus,2007,7.89
rus,2008,7.87
rus,2009,8.03
rus,2010,5.98
rus,2011,6.28
rus,2012,6.23
rus,2013,6.4
rus,2014,6.31
rus,2015,6.4
rus,2016,6.84
rus,2017,5.89
rus,2018,5.9
rus,2019,7.52
rwa,1991,91.7
rwa,1992,91.38
rwa,1993,91.23
rwa,1994,91.57
rwa,1995,91.6
rwa,1996,90.64
rwa,1997,89.42
rwa,1998,88.24
rwa,1999,86.94
rwa,2000,86
rwa,2001,84.43
rwa,2002,82.47
rwa,2003,81.49
rwa,2004,79.83
rwa,2005,77.95
rwa,2006,76.05
rwa,2007,74.02
rwa,2008,72.12
rwa,2009,70.26
rwa,2010,68.09
rwa,2011,65.74
rwa,2012,63.58
rwa,2013,61.54
rwa,2014,59.3
rwa,2015,58.37
rwa,2016,57.64
rwa,2017,57.18
rwa,2018,56.44
rwa,2019,55.53
sau,1991,6.65
sau,1992,6.52
sau,1993,6.46
sau,1994,6.39
sau,1995,6.34
sau,1996,6.25
sau,1997,6.21
sau,1998,6.15
sau,1999,6.2
sau,2000,6.01
sau,2001,6.02
sau,2002,6.07
sau,2003,5.89
sau,2004,5.71
sau,2005,5.56
sau,2006,5.48
sau,2007,5.4
sau,2008,5.23
sau,2009,5.18
sau,2010,4.85
sau,2011,4.46
sau,2012,4.13
sau,2013,3.82
sau,2014,3.33
sau,2015,3.24
sau,2016,3.21
sau,2017,3.2
sau,2018,3.14
sau,2019,3.16
sdn,1991,57.48
sdn,1992,57.25
sdn,1993,57.13
sdn,1994,57.26
sdn,1995,57.13
sdn,1996,56.89
sdn,1997,56.39
sdn,1998,56.33
sdn,1999,56.35
sdn,2000,56.12
sdn,2001,55.85
sdn,2002,55.46
sdn,2003,54.98
sdn,2004,54.95
sdn,2005,54.34
sdn,2006,53.53
sdn,2007,52.43
sdn,2008,51.5
sdn,2009,51.48
sdn,2010,51.87
sdn,2011,50.14
sdn,2012,49.19
sdn,2013,48.65
sdn,2014,48.45
sdn,2015,47.93
sdn,2016,47.37
sdn,2017,46.78
sdn,2018,47.18
sdn,2019,47.54
sen,1991,84.32
sen,1992,83.54
sen,1993,82.67
sen,1994,81.32
sen,1995,80.49
sen,1996,79.58
sen,1997,78.67
sen,1998,77.38
sen,1999,76.03
sen,2000,74.96
sen,2001,73.73
sen,2002,72.94
sen,2003,72.28
sen,2004,71.2
sen,2005,70.47
sen,2006,69.67
sen,2007,68.66
sen,2008,67.89
sen,2009,66.91
sen,2010,65.96
sen,2011,64.77
sen,2012,63.74
sen,2013,62.89
sen,2014,61.72
sen,2015,60.68
sen,2016,60.05
sen,2017,59.32
sen,2018,58.7
sen,2019,58.11
sgp,1991,9.69
sgp,1992,9.06
sgp,1993,9.32
sgp,1994,9.37
sgp,1995,7.88
sgp,1996,10.98
sgp,1997,9.74
sgp,1998,11.11
sgp,1999,11.1
sgp,2000,11.45
sgp,2001,12.05
sgp,2002,11.91
sgp,2003,11.53
sgp,2004,12.26
sgp,2005,12.12
sgp,2006,11.93
sgp,2007,12.29
sgp,2008,12.02
sgp,2009,11.66
sgp,2010,11.05
sgp,2011,11.33
sgp,2012,10.88
sgp,2013,10.38
sgp,2014,11.17
sgp,2015,10.22
sgp,2016,10.88
sgp,2017,12.1
sgp,2018,11.89
sgp,2019,11.39
slb,1991,70.98
slb,1992,69.91
slb,1993,69.6
slb,1994,68.71
slb,1995,67.69
slb,1996,67.47
slb,1997,67.76
slb,1998,67.46
slb,1999,67.55
slb,2000,70.57
slb,2001,73.47
slb,2002,75.07
slb,2003,73.96
slb,2004,72.92
slb,2005,71.54
slb,2006,69.68
slb,2007,67.61
slb,2008,65.41
slb,2009,66.77
slb,2010,64.78
slb,2011,61.28
slb,2012,59.58
slb,2013,58.27
slb,2014,57.59
slb,2015,56.84
slb,2016,55.88
slb,2017,54.74
slb,2018,53.47
slb,2019,52.49
sle,1991,84.97
sle,1992,85.23
sle,1993,85.28
sle,1994,85.34
sle,1995,85.52
sle,1996,85.54
sle,1997,85.66
sle,1998,85.68
sle,1999,85.78
sle,2000,85.65
sle,2001,86.02
sle,2002,85.44
sle,2003,84.92
sle,2004,84.51
sle,2005,84.4
sle,2006,84.32
sle,2007,84.08
sle,2008,84.09
sle,2009,84.09
sle,2010,83.66
sle,2011,83.4
sle,2012,81.86
sle,2013,80.09
sle,2014,80.59
sle,2015,82.85
sle,2016,82.38
sle,2017,82.49
sle,2018,82.35
sle,2019,82.15
slv,1991,27.64
slv,1992,27.8
slv,1993,27.49
slv,1994,31.54
slv,1995,30.97
slv,1996,32.41
slv,1997,32.48
slv,1998,32.15
slv,1999,31.9
slv,2000,31.69
slv,2001,32.92
slv,2002,33.74
slv,2003,30.72
slv,2004,28.98
slv,2005,32.83
slv,2006,29.29
slv,2007,30.55
slv,2008,31.48
slv,2009,32.68
slv,2010,31.62
slv,2011,32.38
slv,2012,32.01
slv,2013,31.49
slv,2014,30.08
slv,2015,30.12
slv,2016,29.6
slv,2017,30.2
slv,2018,27.95
slv,2019,28.18
som,1991,91.23
som,1992,91.31
som,1993,91.31
som,1994,91.48
som,1995,91.49
som,1996,91.46
som,1997,91.53
som,1998,91.52
som,1999,91.49
som,2000,91.46
som,2001,91.42
som,2002,91.36
som,2003,91.19
som,2004,91.01
som,2005,90.81
som,2006,90.65
som,2007,91.46
som,2008,91.08
som,2009,90.67
som,2010,90.22
som,2011,89.74
som,2012,89.66
som,2013,89.56
som,2014,89.45
som,2015,89.3
som,2016,89.17
som,2017,89.07
som,2018,88.94
som,2019,88.81
srb,1991,30.17
srb,1992,31.56
srb,1993,33.39
srb,1994,34.31
srb,1995,34.04
srb,1996,34.19
srb,1997,34.11
srb,1998,33.89
srb,1999,34.69
srb,2000,34.26
srb,2001,33.8
srb,2002,33.33
srb,2003,32.95
srb,2004,32.03
srb,2005,31.39
srb,2006,30.98
srb,2007,30.36
srb,2008,29.71
srb,2009,29.65
srb,2010,30.57
srb,2011,28.04
srb,2012,28.68
srb,2013,30.83
srb,2014,30.72
srb,2015,29.41
srb,2016,30.72
srb,2017,29.57
srb,2018,27.19
srb,2019,26.8
ssd,1991,88.43
ssd,1992,88.2
ssd,1993,87.97
ssd,1994,87.86
ssd,1995,87.63
ssd,1996,87.44
ssd,1997,87.09
ssd,1998,87.05
ssd,1999,87.15
ssd,2000,87.04
ssd,2001,86.88
ssd,2002,86.69
ssd,2003,86.38
ssd,2004,86.36
ssd,2005,86.13
ssd,2006,85.71
ssd,2007,85.11
ssd,2008,84.71
ssd,2009,84.8
ssd,2010,84.98
ssd,2011,84.77
ssd,2012,85.06
ssd,2013,83.91
ssd,2014,83.41
ssd,2015,84.31
ssd,2016,85.63
ssd,2017,86.31
ssd,2018,86.52
ssd,2019,85.63
stp,1991,79.06
stp,1992,78.93
stp,1993,78.9
stp,1994,78.74
stp,1995,78.61
stp,1996,78.51
stp,1997,78.64
stp,1998,78.24
stp,1999,77.78
stp,2000,77.43
stp,2001,76.5
stp,2002,76.33
stp,2003,75.42
stp,2004,74.63
stp,2005,73.42
stp,2006,71.81
stp,2007,70.74
stp,2008,68.85
stp,2009,67.39
stp,2010,66.13
stp,2011,65.08
stp,2012,64.11
stp,2013,62.93
stp,2014,61.35
stp,2015,60.44
stp,2016,59.26
stp,2017,58.17
stp,2018,57.29
stp,2019,56.44
sur,1991,16.35
sur,1992,16.46
sur,1993,17.05
sur,1994,15.96
sur,1995,14.79
sur,1996,19.56
sur,1997,20.43
sur,1998,19.65
sur,1999,19.57
sur,2000,19.31
sur,2001,18.93
sur,2002,18.63
sur,2003,18.14
sur,2004,17.45
sur,2005,17.03
sur,2006,16.53
sur,2007,16.09
sur,2008,15.71
sur,2009,15.46
sur,2010,15.05
sur,2011,14.58
sur,2012,14.3
sur,2013,14.01
sur,2014,13.86
sur,2015,13.53
sur,2016,14.05
sur,2017,14.12
sur,2018,14.17
sur,2019,14.43
svk,1991,5.66
svk,1992,5.63
svk,1993,5.68
svk,1994,5.69
svk,1995,5.71
svk,1996,5.69
svk,1997,5.83
svk,1998,5.83
svk,1999,7.1
svk,2000,7.59
svk,2001,8.07
svk,2002,8.53
svk,2003,9.22
svk,2004,11.37
svk,2005,12.88
svk,2006,12.71
svk,2007,13.25
svk,2008,14.09
svk,2009,15.72
svk,2010,16.53
svk,2011,16.33
svk,2012,15.98
svk,2013,16.04
svk,2014,15.52
svk,2015,14.96
svk,2016,15.12
svk,2017,14.96
svk,2018,14.93
svk,2019,15.29
svn,1991,13.81
svn,1992,13.92
svn,1993,13.96
svn,1994,15.66
svn,1995,14.19
svn,1996,15.36
svn,1997,16.64
svn,1998,16.92
svn,1999,16.21
svn,2000,13.36
svn,2001,14.61
svn,2002,14.05
svn,2003,12.15
svn,2004,12.82
svn,2005,12.83
svn,2006,13.85
svn,2007,13.33
svn,2008,12.1
svn,2009,14.4
svn,2010,14.81
svn,2011,14.79
svn,2012,14.47
svn,2013,15.15
svn,2014,16
svn,2015,14.21
svn,2016,12.09
svn,2017,12.03
svn,2018,12.83
svn,2019,12.02
swe,1991,11.54
swe,1992,11.65
swe,1993,11.75
swe,1994,11.53
swe,1995,11.32
swe,1996,10.99
swe,1997,10.06
swe,1998,9.72
swe,1999,10.05
swe,2000,9.73
swe,2001,9.33
swe,2002,9.36
swe,2003,9.12
swe,2004,9.38
swe,2005,9.34
swe,2006,9.19
swe,2007,8.85
swe,2008,8.69
swe,2009,9.03
swe,2010,9.13
swe,2011,8.91
swe,2012,8.91
swe,2013,8.83
swe,2014,8.7
swe,2015,8.64
swe,2016,8.11
swe,2017,8.05
swe,2018,7.96
swe,2019,8.09
swz,1991,13.01
swz,1992,13.05
swz,1993,13.29
swz,1994,13.35
swz,1995,13.54
swz,1996,13.69
swz,1997,14.17
swz,1998,14.91
swz,1999,15.57
swz,2000,16.23
swz,2001,17.14
swz,2002,17.8
swz,2003,18.43
swz,2004,19.29
swz,2005,19.74
swz,2006,20.16
swz,2007,20.7
swz,2008,21.33
swz,2009,22.12
swz,2010,22.54
swz,2011,23.15
swz,2012,23.71
swz,2013,24.26
swz,2014,25.16
swz,2015,26.11
swz,2016,26.87
swz,2017,26.92
swz,2018,26.86
swz,2019,26.95
syr,1991,42.03
syr,1992,41.63
syr,1993,41.38
syr,1994,41.1
syr,1995,40.83
syr,1996,40.39
syr,1997,40.35
syr,1998,40.21
syr,1999,40.51
syr,2000,40.43
syr,2001,40.5
syr,2002,39.58
syr,2003,39.41
syr,2004,38.31
syr,2005,37.13
syr,2006,36.06
syr,2007,39.04
syr,2008,31.87
syr,2009,36.15
syr,2010,34.02
syr,2011,35.52
syr,2012,37.34
syr,2013,39.96
syr,2014,41.56
syr,2015,42.44
syr,2016,42.74
syr,2017,42.88
syr,2018,42.41
syr,2019,41.83
tcd,1991,90.56
tcd,1992,90.67
tcd,1993,91.06
tcd,1994,90.94
tcd,1995,90.87
tcd,1996,90.91
tcd,1997,90.8
tcd,1998,90.72
tcd,1999,90.76
tcd,2000,91.03
tcd,2001,90.52
tcd,2002,90.19
tcd,2003,89.23
tcd,2004,86.29
tcd,2005,84.94
tcd,2006,84.42
tcd,2007,83.99
tcd,2008,83.71
tcd,2009,85.2
tcd,2010,83.43
tcd,2011,83.12
tcd,2012,82.36
tcd,2013,83.94
tcd,2014,83.62
tcd,2015,83.73
tcd,2016,85.55
tcd,2017,86.51
tcd,2018,86.75
tcd,2019,86.79
tgo,1991,82.55
tgo,1992,82.68
tgo,1993,83.15
tgo,1994,82.88
tgo,1995,82.56
tgo,1996,82.43
tgo,1997,82.18
tgo,1998,82.65
tgo,1999,82.68
tgo,2000,82.27
tgo,2001,82.51
tgo,2002,82.17
tgo,2003,81.79
tgo,2004,81.82
tgo,2005,82.18
tgo,2006,81.66
tgo,2007,80.35
tgo,2008,79.34
tgo,2009,78.04
tgo,2010,76.64
tgo,2011,74.71
tgo,2012,73
tgo,2013,71.01
tgo,2014,69.24
tgo,2015,67.44
tgo,2016,65.36
tgo,2017,63.65
tgo,2018,62.74
tgo,2019,62.09
tha,1991,63.9
tha,1992,62.73
tha,1993,60.31
tha,1994,59.95
tha,1995,57.42
tha,1996,55.77
tha,1997,56.88
tha,1998,58.8
tha,1999,56.84
tha,2000,55.12
tha,2001,55.05
tha,2002,54.76
tha,2003,54.31
tha,2004,51.06
tha,2005,50.94
tha,2006,51.39
tha,2007,51.14
tha,2008,52.5
tha,2009,50.35
tha,2010,50.58
tha,2011,53.68
tha,2012,54.43
tha,2013,51.06
tha,2014,48.04
tha,2015,47.11
tha,2016,46.67
tha,2017,46.76
tha,2018,47.58
tha,2019,46.82
tjk,1991,28.2
tjk,1992,29.09
tjk,1993,30.29
tjk,1994,32.31
tjk,1995,34.34
tjk,1996,37.28
tjk,1997,39.69
tjk,1998,41.44
tjk,1999,43.08
tjk,2000,43.99
tjk,2001,44.09
tjk,2002,43.7
tjk,2003,43
tjk,2004,42
tjk,2005,41.37
tjk,2006,40.39
tjk,2007,39.47
tjk,2008,38.66
tjk,2009,38.26
tjk,2010,37.49
tjk,2011,36.87
tjk,2012,35.95
tjk,2013,34.9
tjk,2014,33.88
tjk,2015,32.77
tjk,2016,31.44
tjk,2017,30.31
tjk,2018,28.59
tjk,2019,27.05
tkm,1991,22.57
tkm,1992,23.67
tkm,1993,24.66
tkm,1994,25.91
tkm,1995,27.56
tkm,1996,28.78
tkm,1997,30.22
tkm,1998,31.41
tkm,1999,32.26
tkm,2000,33.1
tkm,2001,33.95
tkm,2002,34.73
tkm,2003,35.3
tkm,2004,35.68
tkm,2005,35.63
tkm,2006,35.42
tkm,2007,35.08
tkm,2008,34.91
tkm,2009,34.35
tkm,2010,33.62
tkm,2011,32.86
tkm,2012,31.92
tkm,2013,30.94
tkm,2014,29.95
tkm,2015,29.04
tkm,2016,28.24
tkm,2017,27.38
tkm,2018,26.55
tkm,2019,25.68
tls,1991,74.32
tls,1992,73.59
tls,1993,72.75
tls,1994,71.78
tls,1995,70.66
tls,1996,69.05
tls,1997,68.01
tls,1998,67.78
tls,1999,73.14
tls,2000,70.66
tls,2001,67.43
tls,2002,69.41
tls,2003,71.11
tls,2004,72.73
tls,2005,72.94
tls,2006,74.22
tls,2007,71.75
tls,2008,69.05
tls,2009,66.23
tls,2010,63.78
tls,2011,62.62
tls,2012,61.2
tls,2013,60.87
tls,2014,59.7
tls,2015,58.9
tls,2016,57.89
tls,2017,59.05
tls,2018,59.62
tls,2019,58.88
ton,1991,56.92
ton,1992,56.85
ton,1993,56.46
ton,1994,56.03
ton,1995,55.63
ton,1996,55.56
ton,1997,55.53
ton,1998,55.19
ton,1999,54.63
ton,2000,54.06
ton,2001,53.31
ton,2002,52.56
ton,2003,51.96
ton,2004,51.83
ton,2005,51.46
ton,2006,51.44
ton,2007,52.3
ton,2008,51.88
ton,2009,51.48
ton,2010,50.77
ton,2011,49.98
ton,2012,49.34
ton,2013,49.27
ton,2014,48.64
ton,2015,47.7
ton,2016,46.86
ton,2017,46.14
ton,2018,45.8
ton,2019,45.64
tto,1991,19.57
tto,1992,20.75
tto,1993,21.45
tto,1994,21.07
tto,1995,21.45
tto,1996,20.25
tto,1997,18.97
tto,1998,18.37
tto,1999,19.13
tto,2000,18.32
tto,2001,18.45
tto,2002,18.5
tto,2003,17.84
tto,2004,18.11
tto,2005,17.44
tto,2006,17.23
tto,2007,17.69
tto,2008,18.31
tto,2009,19.01
tto,2010,19.77
tto,2011,20.47
tto,2012,18.96
tto,2013,19.42
tto,2014,20.1
tto,2015,20.39
tto,2016,22.07
tto,2017,22.74
tto,2018,23.26
tto,2019,23.71
tun,1991,26.19
tun,1992,25.85
tun,1993,25.89
tun,1994,25.84
tun,1995,26.14
tun,1996,25.98
tun,1997,25.96
tun,1998,25.95
tun,1999,25.75
tun,2000,25.65
tun,2001,25.61
tun,2002,25.86
tun,2003,25.84
tun,2004,25.62
tun,2005,25.58
tun,2006,25.95
tun,2007,25.86
tun,2008,25.45
tun,2009,25.64
tun,2010,25.14
tun,2011,24.43
tun,2012,23.04
tun,2013,22.48
tun,2014,21.99
tun,2015,21.58
tun,2016,21.53
tun,2017,21.5
tun,2018,21.32
tun,2019,21.29
tur,1991,37.13
tur,1992,37.01
tur,1993,37.09
tur,1994,37.03
tur,1995,36.63
tur,1996,36.1
tur,1997,35.55
tur,1998,35.17
tur,1999,35.49
tur,2000,34.97
tur,2001,35.88
tur,2002,35.33
tur,2003,34.84
tur,2004,33.77
tur,2005,32.36
tur,2006,31.06
tur,2007,29.48
tur,2008,28.65
tur,2009,29.2
tur,2010,28.1
tur,2011,27.41
tur,2012,26.9
tur,2013,26.63
tur,2014,25.56
tur,2015,24.74
tur,2016,24.69
tur,2017,25.03
tur,2018,24.88
tur,2019,24.83
tza,1991,87.31
tza,1992,87.2
tza,1993,87.15
tza,1994,87.12
tza,1995,86.98
tza,1996,86.87
tza,1997,86.69
tza,1998,86.37
tza,1999,86.22
tza,2000,86.03
tza,2001,85.71
tza,2002,85.13
tza,2003,84.52
tza,2004,84.07
tza,2005,83.54
tza,2006,82.86
tza,2007,82.42
tza,2008,81.85
tza,2009,81.8
tza,2010,81
tza,2011,79.95
tza,2012,79.81
tza,2013,79.4
tza,2014,79.1
tza,2015,78.7
tza,2016,78.15
tza,2017,77.64
tza,2018,76.99
tza,2019,76.52
uga,1991,83.27
uga,1992,83.19
uga,1993,82.84
uga,1994,82.59
uga,1995,82.11
uga,1996,81.54
uga,1997,81.09
uga,1998,80.78
uga,1999,80.28
uga,2000,79.96
uga,2001,79.47
uga,2002,78.7
uga,2003,78.41
uga,2004,77.66
uga,2005,76.89
uga,2006,75.99
uga,2007,74.81
uga,2008,73.9
uga,2009,73.74
uga,2010,72.61
uga,2011,70.83
uga,2012,69.58
uga,2013,69.02
uga,2014,68.57
uga,2015,68.04
uga,2016,67.65
uga,2017,67.53
uga,2018,67.02
uga,2019,66.65
ukr,1991,5.14
ukr,1992,5.56
ukr,1993,6.14
ukr,1994,7.06
ukr,1995,8.15
ukr,1996,9.46
ukr,1997,10.73
ukr,1998,12.11
ukr,1999,13.54
ukr,2000,14.63
ukr,2001,15.3
ukr,2002,15.86
ukr,2003,16.01
ukr,2004,15.77
ukr,2005,15.83
ukr,2006,15.69
ukr,2007,15.42
ukr,2008,15.26
ukr,2009,16.53
ukr,2010,16.97
ukr,2011,17.22
ukr,2012,16.81
ukr,2013,17.29
ukr,2014,15.86
ukr,2015,16.15
ukr,2016,16.15
ukr,2017,16.64
ukr,2018,16.7
ukr,2019,16.28
ury,1991,25.28
ury,1992,25.01
ury,1993,25.05
ury,1994,24.76
ury,1995,25.06
ury,1996,24.83
ury,1997,24.35
ury,1998,24.15
ury,1999,25.22
ury,2000,25.44
ury,2001,26.85
ury,2002,29.25
ury,2003,29.65
ury,2004,28.14
ury,2005,26.96
ury,2006,26.01
ury,2007,25.86
ury,2008,25.33
ury,2009,24.83
ury,2010,24.21
ury,2011,23.32
ury,2012,23.07
ury,2013,23.37
ury,2014,23.43
ury,2015,24.53
ury,2016,25.27
ury,2017,25.88
ury,2018,26.52
ury,2019,26.24
usa,1991,6.12
usa,1992,6.02
usa,1993,6.16
usa,1994,5.76
usa,1995,5.56
usa,1996,5.51
usa,1997,5.4
usa,1998,5.22
usa,1999,5.04
usa,2000,4.9
usa,2001,4.85
usa,2002,4.83
usa,2003,5.05
usa,2004,5.09
usa,2005,5.07
usa,2006,4.99
usa,2007,4.88
usa,2008,4.84
usa,2009,4.91
usa,2010,4.93
usa,2011,4.73
usa,2012,4.63
usa,2013,4.48
usa,2014,4.42
usa,2015,4.49
usa,2016,4.49
usa,2017,4.29
usa,2018,4.4
usa,2019,4.25
uzb,1991,31.91
uzb,1992,33.69
uzb,1993,34.96
uzb,1994,36.82
uzb,1995,38.56
uzb,1996,40.13
uzb,1997,41.17
uzb,1998,42.41
uzb,1999,43.38
uzb,2000,44.11
uzb,2001,44.77
uzb,2002,45.3
uzb,2003,45.68
uzb,2004,45.53
uzb,2005,45.24
uzb,2006,44.78
uzb,2007,44.01
uzb,2008,43.02
uzb,2009,41.94
uzb,2010,40.9
uzb,2011,40.19
uzb,2012,39.6
uzb,2013,38.96
uzb,2014,38.19
uzb,2015,37.33
uzb,2016,36.5
uzb,2017,35.62
uzb,2018,34.84
uzb,2019,34.09
vct,1991,21.83
vct,1992,21.67
vct,1993,21.63
vct,1994,21.81
vct,1995,21.6
vct,1996,21.68
vct,1997,21.61
vct,1998,21.52
vct,1999,21.56
vct,2000,21.68
vct,2001,21.8
vct,2002,21.57
vct,2003,21.17
vct,2004,21.05
vct,2005,21.1
vct,2006,20.65
vct,2007,20.53
vct,2008,20.65
vct,2009,21.06
vct,2010,21.62
vct,2011,21.97
vct,2012,22.15
vct,2013,22.28
vct,2014,22.49
vct,2015,22.65
vct,2016,22.8
vct,2017,23
vct,2018,23.11
vct,2019,23.4
ven,1991,33.74
ven,1992,33.38
ven,1993,33.61
ven,1994,34.13
ven,1995,33.44
ven,1996,34.23
ven,1997,30.29
ven,1998,32.13
ven,1999,33.57
ven,2000,35.02
ven,2001,30.95
ven,2002,31.48
ven,2003,32.77
ven,2004,31.38
ven,2005,29.82
ven,2006,29.03
ven,2007,27.85
ven,2008,29.47
ven,2009,30.21
ven,2010,32.56
ven,2011,32.15
ven,2012,31.54
ven,2013,31.66
ven,2014,32.37
ven,2015,33.18
ven,2016,34.78
ven,2017,36.46
ven,2018,38.5
ven,2019,42.13
vir,1991,1.8
vir,1992,1.82
vir,1993,1.83
vir,1994,1.82
vir,1995,1.84
vir,1996,1.84
vir,1997,1.83
vir,1998,1.85
vir,1999,1.86
vir,2000,1.85
vir,2001,1.89
vir,2002,1.92
vir,2003,1.97
vir,2004,1.96
vir,2005,1.94
vir,2006,1.91
vir,2007,1.87
vir,2008,1.88
vir,2009,2.02
vir,2010,2.03
vir,2011,2.24
vir,2012,2.56
vir,2013,2.78
vir,2014,2.91
vir,2015,2.99
vir,2016,3.05
vir,2017,3.16
vir,2018,3.22
vir,2019,3.29
vnm,1991,84.44
vnm,1992,83.68
vnm,1993,82.84
vnm,1994,81.73
vnm,1995,80.5
vnm,1996,78.75
vnm,1997,77.76
vnm,1998,75.3
vnm,1999,78.41
vnm,2000,77.62
vnm,2001,74.92
vnm,2002,75.4
vnm,2003,73.53
vnm,2004,69.56
vnm,2005,67.01
vnm,2006,64.3
vnm,2007,61.26
vnm,2008,58.12
vnm,2009,54.48
vnm,2010,56.22
vnm,2011,55.97
vnm,2012,56.34
vnm,2013,56.69
vnm,2014,56.69
vnm,2015,52.1
vnm,2016,49.95
vnm,2017,49.54
vnm,2018,48.86
vnm,2019,47.29
vut,1991,70.27
vut,1992,70.23
vut,1993,70.37
vut,1994,69.69
vut,1995,69.76
vut,1996,69.64
vut,1997,69.23
vut,1998,68.74
vut,1999,68.92
vut,2000,68.15
vut,2001,69.36
vut,2002,71.22
vut,2003,70.93
vut,2004,70.64
vut,2005,69.92
vut,2006,68.44
vut,2007,68.12
vut,2008,67.68
vut,2009,67.67
vut,2010,65.3
vut,2011,65.14
vut,2012,65.31
vut,2013,65.23
vut,2014,65.38
vut,2015,66.1
vut,2016,66.04
vut,2017,65.73
vut,2018,65.73
vut,2019,65.67
wsm,1991,32.63
wsm,1992,32.83
wsm,1993,32.82
wsm,1994,33.26
wsm,1995,33.05
wsm,1996,32.65
wsm,1997,32.66
wsm,1998,32.54
wsm,1999,32.43
wsm,2000,31.84
wsm,2001,31.15
wsm,2002,30.7
wsm,2003,30.3
wsm,2004,29.89
wsm,2005,29.55
wsm,2006,29.42
wsm,2007,29
wsm,2008,28.96
wsm,2009,29.51
wsm,2010,29.87
wsm,2011,29.8
wsm,2012,30.43
wsm,2013,31.11
wsm,2014,31.86
wsm,2015,32.3
wsm,2016,32.37
wsm,2017,33.05
wsm,2018,32.9
wsm,2019,32.36
yem,1991,38.08
yem,1992,37.96
yem,1993,38.01
yem,1994,37.92
yem,1995,37.65
yem,1996,37.47
yem,1997,37.22
yem,1998,36.71
yem,1999,36.42
yem,2000,36.4
yem,2001,36.53
yem,2002,36.73
yem,2003,36.89
yem,2004,37.09
yem,2005,37.22
yem,2006,37.54
yem,2007,37.87
yem,2008,38.09
yem,2009,38.22
yem,2010,38.01
yem,2011,39.62
yem,2012,40.19
yem,2013,40.41
yem,2014,40.75
yem,2015,42.58
yem,2016,44.34
yem,2017,45.82
yem,2018,46.66
yem,2019,47.12
zaf,1991,6.57
zaf,1992,6.69
zaf,1993,6.81
zaf,1994,6.91
zaf,1995,7
zaf,1996,7.03
zaf,1997,7.08
zaf,1998,7.21
zaf,1999,7.32
zaf,2000,7.41
zaf,2001,7.55
zaf,2002,7.81
zaf,2003,7.5
zaf,2004,7.58
zaf,2005,7.52
zaf,2006,7.92
zaf,2007,7.38
zaf,2008,8.23
zaf,2009,8.65
zaf,2010,9.17
zaf,2011,9.27
zaf,2012,9.67
zaf,2013,8.87
zaf,2014,8.45
zaf,2015,9.14
zaf,2016,9.5
zaf,2017,9.69
zaf,2018,10.39
zaf,2019,10.73
zmb,1991,65.91
zmb,1992,66.44
zmb,1993,67
zmb,1994,67.92
zmb,1995,68.96
zmb,1996,69.26
zmb,1997,69.61
zmb,1998,71.34
zmb,1999,72.68
zmb,2000,72.96
zmb,2001,73.65
zmb,2002,74.12
zmb,2003,74.31
zmb,2004,74.09
zmb,2005,74.18
zmb,2006,73.96
zmb,2007,73.98
zmb,2008,74.02
zmb,2009,73.68
zmb,2010,72.11
zmb,2011,71.17
zmb,2012,70.44
zmb,2013,69.4
zmb,2014,68.53
zmb,2015,68.06
zmb,2016,67.26
zmb,2017,66.04
zmb,2018,66.38
zmb,2019,65.24
zwe,1991,47.17
zwe,1992,46.44
zwe,1993,47.97
zwe,1994,47.13
zwe,1995,46.48
zwe,1996,45.11
zwe,1997,44.11
zwe,1998,44.56
zwe,1999,45.08
zwe,2000,45.45
zwe,2001,46.86
zwe,2002,48.12
zwe,2003,49.53
zwe,2004,49.59
zwe,2005,50.19
zwe,2006,51.42
zwe,2007,53.68
zwe,2008,57.43
zwe,2009,56.79
zwe,2010,56.17
zwe,2011,55.33
zwe,2012,55.85
zwe,2013,56.15
zwe,2014,56.02
zwe,2015,56.38
zwe,2016,56.79
zwe,2017,56.61
zwe,2018,56.38
zwe,2019,57.09
