geo,time,ny_adj_nnty_pc_cd
swe,2014,51115.94383
swe,2015,43378.45726
swe,2016,43615.53771
swe,2017,45629.44111
swe,2018,46185.71011
swe,2019,43998.41705
swz,1990,1238.95021
swz,1991,1261.08907
swz,1992,1372.8707
swz,1993,1364.58479
swz,1994,1326.7104
swz,1995,1643.84928
swz,1996,1583.61978
swz,1997,1656.73677
swz,1998,1424.04508
swz,1999,1410.95698
swz,2000,1504.84376
swz,2001,1393.89468
swz,2002,1197.28098
swz,2003,1786.22724
swz,2004,2290.05112
swz,2005,2796.45181
swz,2006,2715.52571
swz,2007,2859.18104
swz,2008,2656.23499
swz,2009,2800.82624
swz,2010,3324.24785
swz,2011,3545.68214
swz,2012,3544.47716
swz,2013,3411.77599
swz,2014,3259.78246
swz,2015,2978.01652
swz,2016,2723.28102
swz,2017,3071.00478
swz,2018,3216.86431
swz,2019,2920.06614
syc,1990,4653.2011
syc,1991,4555.9646
syc,1992,5484.29563
syc,1993,5847.71521
syc,1994,5923.01774
syc,1995,5879.75347
syc,1996,5728.92885
syc,1997,6299.26125
syc,1998,6542.10459
syc,1999,6503.94101
syc,2000,6287.17399
syc,2001,6559.25596
syc,2002,6539.14719
syc,2003,7053.10025
syc,2004,9143.46202
syc,2005,9892.38131
syc,2006,10692.27781
syc,2007,9844.18574
syc,2008,8875.0298
syc,2009,7927.80497
syc,2010,8957.25977
syc,2011,9324.72371
syc,2012,9874.05597
syc,2013,12226.74407
syc,2014,11983.65636
syc,2015,11974.01247
syc,2016,11998.56768
syc,2017,12703.9477
syc,2018,13505.57216
syc,2019,14587.43321
syr,1970,322.60186
syr,1971,378.45386
syr,1972,437.95149
syr,1973,441.62049
syr,1974,668.02847
syr,1975,838.81336
syr,1976,875.27772
syr,1977,811.20695
syr,1978,957.73788
syr,1979,935.12019
syr,1980,1227.43459
syr,1981,1459.35281
syr,1982,1524.51583
syr,1983,1588.32028
syr,1984,1523.4797
syr,1985,1404.45688
syr,1986,1118.57749
syr,1987,854.04301
syr,1988,778.6091
syr,1989,604.8152
syr,1990,702.62712
syr,1991,761.76572
syr,1992,767.71589
syr,1993,755.20287
syr,1994,536.84088
syr,1995,603.79518
syr,1996,679.58117
syr,1997,694.36831
syr,1998,796.26272
syr,1999,759.44348
syr,2000,832.67544
syr,2001,984.21847
syr,2002,987.03991
syr,2003,961.69226
syr,2004,1073.84668
syr,2005,1136.41052
syr,2006,1283.83273
syr,2007,1590.99057
tca,2014,21392.54147
tca,2015,23455.94478
tca,2016,25250.88302
tca,2017,24125.71762
tca,2018,25443.70256
tcd,1980,209.29686
tcd,1981,170.84571
tcd,1982,160.66362
tcd,1983,159.35598
tcd,1984,172.63053
tcd,1985,190.75838
tcd,1986,190.88991
tcd,1987,201.79491
tcd,1988,250.09489
tcd,1989,235.15958
tcd,1990,275.33856
tcd,1991,291.04473
tcd,1992,283.47124
tcd,1993,206.78145
tcd,1994,165.20846
tcd,1995,196.8218
tcd,1996,210.38166
tcd,1997,195.05122
tcd,1998,214.82728
tcd,1999,181.75278
tcd,2000,155.23219
tcd,2001,184.13716
tcd,2002,195.27759
tcd,2003,207.21149
tcd,2004,232.03997
tcd,2005,356.00228
tcd,2006,385.73353
tcd,2007,475.62285
tcd,2008,526.55789
tcd,2009,615.89523
tcd,2010,673.63812
tcd,2011,712.44829
tcd,2012,715.49621
tcd,2013,720.79371
tcd,2014,758.13619
tcd,2015,617.94138
tcd,2016,546.41557
tcd,2017,472.45235
tcd,2018,525.83218
tcd,2019,524.17527
tgo,1971,117.34514
tgo,1972,131.47789
tgo,1973,150.4674
tgo,1974,196.80394
tgo,1975,216.39704
tgo,1976,219.26374
tgo,1977,242.62041
tgo,1978,269.28946
tgo,1979,282.90868
tgo,1980,341.97914
tgo,1981,268.16978
tgo,1982,209.75167
tgo,1983,191.02056
tgo,1984,175.27731
tgo,1985,187.26718
tgo,1986,257.92959
tgo,1987,298.81487
tgo,1988,327.72672
tgo,1989,314.22764
tgo,1990,374.94845
tgo,1991,355.40718
tgo,1992,370.69785
tgo,1993,255.03421
tgo,1994,187.76986
tgo,1995,247.0883
tgo,1996,283.5578
tgo,1997,284.79908
tgo,1998,291.21654
tgo,1999,289.76921
tgo,2000,264.88309
tgo,2001,257.7444
tgo,2002,290.38292
tgo,2003,343.80072
tgo,2004,367.91472
tgo,2005,359.71237
tgo,2006,369.20353
tgo,2007,386.35523
tgo,2008,459.43696
tgo,2009,446.92253
tgo,2010,440.0605
tgo,2011,483.61648
tgo,2012,415.60698
tgo,2013,486.82878
tgo,2014,518.59174
tgo,2015,483.949
tgo,2016,496.64482
tgo,2017,524.99757
tgo,2018,600.12513
tgo,2019,616.76319
tha,1971,176.92486
tha,1972,188.98824
tha,1973,244.50718
tha,1974,304.99249
tha,1975,321.66053
tha,1976,357.36228
tha,1977,405.71458
tha,1978,482.6653
tha,1979,533.04025
tha,1980,608.73486
tha,1981,639.72765
tha,1982,656.01519
tha,1983,709.10443
tha,1984,719.21304
tha,1985,647.87566
tha,1986,699.99294
tha,1987,810.50083
tha,1988,979.32836
tha,1989,1134.81154
tha,1990,1300.8687
tha,1991,1477.742
tha,1992,1649.29108
tha,1993,1896.46696
tha,1994,2126.449
tha,1995,2411.5119
tha,1996,2536.22137
tha,1997,1982.8338
tha,1998,1410.08125
tha,1999,1595.16037
tha,2000,1575.07773
tha,2001,1457.87665
tha,2002,1639.08861
tha,2003,1846.26304
tha,2004,2094.05
tha,2005,2272.41047
tha,2006,2670.42997
tha,2007,3178.26153
tha,2008,3426.31102
tha,2009,3324.53722
tha,2010,4001.19119
tha,2011,4363.2693
tha,2012,4503.00071
tha,2013,4629.20756
tha,2014,4499.58812
tha,2015,4433.99991
tha,2016,4602.93654
tha,2017,5075.51407
tha,2018,5558.31963
tha,2019,6069.01639
tjk,2004,246.12912
tjk,2005,316.25441
tjk,2006,445.1725
tjk,2007,621.51015
tjk,2008,851.78488
tjk,2009,754.27975
tjk,2010,781.50443
tjk,2011,898.36533
tjk,2012,1052.07743
tjk,2013,1142.52298
tjk,2014,1192.75146
tjk,2015,980.37167
tjk,2016,862.99721
tjk,2017,885.78592
tjk,2018,878.6602
tjk,2019,947.95295
tkm,1998,486.46675
tkm,1999,391.39141
tkm,2000,253.41115
tkm,2001,302.72681
tkm,2002,482.63052
tkm,2003,676.50681
tkm,2004,771.45974
tkm,2005,727.28212
tkm,2006,806.62381
tkm,2007,1103.3048
tkm,2008,1948.36736
tkm,2009,2585.87498
tkm,2010,2618.0705
tkm,2011,3008.98773
tkm,2018,4664.00651
tls,2000,561.44655
tls,2001,673.94621
tls,2002,797.30561
tls,2003,673.69378
tls,2015,1329.37419
tls,2016,1259.28082
tls,2017,1260.32905
tls,2018,934.5173
tls,2019,1418.53335
ton,1981,662.08448
ton,1982,655.40091
ton,1983,624.36319
ton,1984,664.22304
ton,1985,624.20751
ton,1986,715.88429
ton,1987,843.53321
ton,1988,1129.08276
ton,1989,1088.33501
ton,1990,1142.62041
ton,1991,1320.80888
ton,1992,1356.55432
ton,1993,1366.13323
ton,1994,1987.13751
ton,1995,2033.36163
ton,1996,2173.45665
ton,1997,2109.84619
ton,1998,1890.95865
ton,1999,1947.08267
ton,2000,1940.80267
ton,2001,1691.0706
ton,2002,1731.69021
ton,2003,1877.06046
ton,2004,2131.99593
ton,2005,2368.77429
ton,2006,2696.23198
ton,2007,2721.55757
ton,2008,3117.66268
ton,2009,2854.01802
ton,2010,3334.1354
ton,2011,3761.65327
ton,2012,4302.5829
ton,2013,4144.93854
ton,2014,4002.20811
ton,2015,3990.86868
ton,2016,3803.39948
ton,2017,4273.50121
ton,2018,4597.7717
ton,2019,4707.81593
tto,1970,694.20136
tto,1971,743.78716
tto,1972,871.23332
tto,1973,1041.25651
tto,1974,1130.2241
tto,1975,1657.45989
tto,1976,1575.77091
tto,1977,2046.23634
tto,1978,2509.00015
tto,1979,2511.50786
tto,1980,3570.21487
tto,1981,4188.98881
tto,1982,5980.50217
tto,1983,5427.64644
tto,1984,5150.28283
tto,1985,4662.4156
tto,1986,3065.42749
tto,1987,2691.00316
tto,1988,2685.67147
tto,1989,2309.31452
tto,1990,2707.97582
tto,1991,3052.47912
tto,1992,3103.86871
tto,1993,2683.63313
tto,1994,2836.30555
tto,1995,3153.7217
tto,1996,3149.65048
tto,1997,3334.32783
tto,1998,3739.75834
tto,1999,4042.97957
tto,2000,4496.17707
tto,2001,5182.91054
tto,2002,5237.32177
tto,2003,6228.11942
tto,2004,7905.12512
tto,2005,8673.93927
tto,2006,9539.80777
tto,2007,11775.36489
tto,2008,15719.10201
tto,2009,10000.41978
tto,2010,11570.02541
tto,2011,11822.63896
tto,2012,11860.43563
tto,2013,13697.29086
tto,2014,15129.18402
tto,2015,15179.36134
tto,2016,13229.39975
tto,2017,13380.86418
tto,2018,13300.11481
tto,2019,14260.55778
tun,1970,251.71719
tun,1971,291.41491
tun,1972,380.37642
tun,1973,446.05509
tun,1974,551.27249
tun,1975,659.43321
tun,1976,667.69115
tun,1977,722.38226
tun,1978,834.89821
tun,1979,931.49695
tun,1980,1110.83106
tun,1981,1017.2904
tun,1982,963.06026
tun,1983,965.21657
tun,1984,923.54931
tun,1985,898.20047
tun,1986,963.22493
tun,1987,1007.10376
tun,1988,1043.73166
tun,1989,1017.08662
tun,1990,1239.60594
tun,1991,1290.13295
tun,1992,1365.84047
tun,1993,1236.25608
tun,1994,1315.16871
tun,1995,1494.11993
tun,1996,1588.46938
tun,1997,1707.42942
tun,1998,1797.74615
tun,1999,1869.89627
tun,2000,1707.58983
tun,2001,1779.88244
tun,2002,1838.89553
tun,2003,2181.8636
tun,2004,2443.92187
tun,2005,2445.35304
tun,2006,2570.94253
tun,2007,2845.93142
tun,2008,3107.60247
tun,2009,3107.79302
tun,2010,3146.35038
tun,2011,3202.5511
tun,2012,3099.43674
tun,2013,3256.2974
tun,2014,3546.20128
tun,2015,3363.07031
tun,2016,3337.80934
tun,2017,3207.13097
tun,2018,3220.46447
tun,2019,3117.33585
tur,1970,418.65939
tur,1971,388.41781
tur,1972,476.26679
tur,1973,588.13072
tur,1974,790.24108
tur,1975,962.02639
tur,1976,1077.5148
tur,1977,1207.39654
tur,1978,1309.75185
tur,1979,1744.71207
tur,1980,1303.025
tur,1981,1310.48819
tur,1982,1161.33675
tur,1983,1083.72609
tur,1984,1030.12352
tur,1985,1133.16978
tur,1986,1250.52555
tur,1987,1387.1734
tur,1988,1403.87906
tur,1989,1656.75922
tur,1990,2322.74995
tur,1991,2264.16307
tur,1992,2358.62219
tur,1993,2656.96039
tur,1994,1844.95829
tur,1995,2388.85187
tur,1996,2530.8924
tur,1997,2615.45175
tur,1998,3761.53186
tur,1999,3398.68432
tur,2000,3589.25927
tur,2001,2510.79079
tur,2002,2954.315
tur,2003,3871.0572
tur,2004,5022.8974
tur,2005,6198.85957
tur,2006,6752.48918
tur,2007,8175.43612
tur,2008,9124
tur,2009,7505.81494
tur,2010,9019.98359
tur,2011,9652.11647
tur,2012,9965.7962
tur,2013,10697.22464
tur,2014,10263.85378
tur,2015,9257.87957
tur,2016,9130.55912
tur,2017,8834.09865
tur,2018,7982.41308
tur,2019,7585.04069
tza,1988,164.96142
tza,1989,139.27953
tza,1990,128.09618
tza,1991,145.54442
tza,1992,127.43128
tza,1993,112.21522
tza,1994,118.91262
tza,1995,135.88948
tza,1996,169.11887
tza,1997,199.9411
tza,1998,320.83066
tza,1999,328.74538
tza,2000,341.02716
tza,2001,335.54843
tza,2002,349.8639
tza,2003,366.00366
tza,2004,392.99895
tza,2005,424.91656
tza,2006,426.93475
tza,2007,478.34151
tza,2008,592.15429
tza,2009,579.00023
tza,2010,593.52937
tza,2011,598.86317
tza,2012,628.61372
tza,2013,746.27278
tza,2014,822.58124
tza,2015,781.698
tza,2016,803.89778
tza,2017,849.97665
tza,2018,909.95475
tza,2019,979.37116
uga,1980,52.95806
uga,1981,61.87197
uga,1982,106.19897
uga,1983,120.04854
uga,1984,206.27771
uga,1985,197.87301
uga,1986,205.9728
uga,1987,337.72367
uga,1988,337.46949
uga,1989,257.26895
uga,1990,190.08177
uga,1991,133.96226
uga,1992,103.28116
uga,1993,123.63718
uga,1994,152.8031
uga,1995,212.92129
uga,1996,218.45017
uga,1997,225.79978
uga,1998,231.50487
uga,1999,214.32945
uga,2000,211.69624
uga,2001,189.66071
uga,2002,192.7497
uga,2003,184.23201
uga,2004,227.43581
uga,2005,260.1
uga,2006,274.32036
uga,2007,305.94172
uga,2008,353.92965
uga,2009,640.6225
uga,2010,654.34226
uga,2011,638.65603
uga,2012,565.86406
uga,2013,590.78731
uga,2014,659.82822
uga,2015,647.16275
uga,2016,554.85944
uga,2017,575.03644
uga,2018,632.12477
uga,2019,669.37383
ukr,1995,732.05106
ukr,1996,680.99291
ukr,1997,780.91338
ukr,1998,652.31481
ukr,1999,488.9882
ukr,2000,491.49492
ukr,2001,614.43743
ukr,2002,696.02242
ukr,2003,827.60007
ukr,2004,1101.54286
ukr,2005,1501.74595
ukr,2006,1889.59572
ukr,2007,2577.97598
ukr,2008,3264.28689
ukr,2009,2044.80323
ukr,2010,2465.624
ukr,2011,2944.90322
ukr,2012,3404.00579
ukr,2013,3526.07697
ukr,2014,2648.76274
ukr,2015,1934.41895
ukr,2016,1910.59686
ukr,2017,2351.39197
ukr,2018,2727.71564
ukr,2019,3238.33203
ury,1971,921.51198
ury,1972,713.3755
ury,1973,1208.9473
ury,1974,1325.61759
ury,1975,1123.85141
ury,1976,1166.64214
ury,1977,1303.78837
ury,1978,1548.67796
ury,1979,2258.40988
ury,1980,3057.19884
ury,1981,3435.4821
ury,1982,2812.23249
ury,1983,1491.48136
ury,1984,1379.77513
ury,1985,1325.36308
ury,1986,1675.47623
ury,1987,2104.87077
ury,1988,2340.70467
ury,1989,2387.02725
ury,1990,2636.75428
ury,1991,3197.76248
ury,1992,3652.27306
ury,1993,4258.72874
ury,1994,4914.9805
ury,1995,5365.25825
ury,1996,5671.0473
ury,1997,6608.71524
ury,1998,6951.43952
ury,1999,6577.2126
ury,2000,6270.80582
ury,2001,5739.32354
ury,2002,3781.63862
ury,2003,3169.75192
ury,2004,3583.28292
ury,2005,4620.66219
ury,2006,5231.54468
ury,2007,6242.60216
ury,2008,7950.03544
ury,2009,8261.45131
ury,2010,10337.66041
ury,2011,12394.82666
ury,2012,12640.23355
ury,2013,14476.76608
ury,2014,14140.2238
ury,2015,13332.47567
ury,2016,13084.14129
ury,2017,14527.46089
ury,2018,14308.11629
ury,2019,13626.1881
usa,1970,4551.71809
usa,1971,4861.49468
usa,1972,5307.24112
usa,1973,5886.33202
usa,1974,6135.96598
usa,1975,6542.48217
usa,1976,7217.54727
usa,1977,7963.22802
usa,1978,8908.22354
usa,1979,9532.39739
usa,1980,10126.53401
usa,1981,11448.76209
usa,1982,12066.45456
usa,1983,12755.32399
usa,1984,14277.8488
usa,1985,15150.66132
usa,1986,15826.37755
usa,1987,16737.56438
usa,1988,18183.0734
usa,1989,19114.68122
usa,1990,19863.38159
usa,1991,20250.4156
usa,1992,21146.72653
usa,1993,21839.08064
usa,1994,23032.56777
usa,1995,24102.10356
usa,1996,25320.40314
usa,1997,26815.46669
usa,1998,28286.76174
usa,1999,29584.91686
usa,2000,31195.07007
usa,2001,31880.99535
usa,2002,32534.92263
usa,2003,33615.49363
usa,2004,35531.67342
usa,2005,37543.13651
usa,2006,39741.04426
usa,2007,40505.88271
usa,2008,40046.04789
usa,2009,39039.0491
usa,2010,40995.93539
usa,2011,42619.07115
usa,2012,44727.35917
usa,2013,45665.50683
usa,2014,47701.37423
usa,2015,49219.52785
usa,2016,49653.91027
usa,2017,51313.85553
usa,2018,53540.3508
usa,2019,55419.38641
uzb,1998,557.97545
uzb,1999,617.24789
uzb,2000,432.92678
uzb,2001,325.77597
uzb,2002,280.23484
uzb,2003,286.06658
uzb,2004,349.08677
uzb,2005,418.87146
uzb,2006,451.84582
uzb,2007,640.89534
uzb,2008,811.2938
uzb,2009,948.45658
uzb,2010,1303.27902
uzb,2011,1489.4882
uzb,2012,1677.45527
uzb,2013,1806.81673
uzb,2014,2078.14019
uzb,2015,2258.29497
uzb,2016,2206.75658
uzb,2017,1540.87139
uzb,2018,1220.23863
uzb,2019,1435.19396
vct,1980,776.82745
vct,1981,960.41475
vct,1982,1045.12392
vct,1983,1123.01878
vct,1984,1228.81459
vct,1985,1316.22845
vct,1986,1396.47344
vct,1987,1562.29155
vct,1988,1719.16728
vct,1989,1875.3494
vct,1990,2053.81394
vct,1991,2182.52164
vct,1992,2421.32205
vct,1993,2488.54294
vct,1994,2488.91004
vct,1995,2726.12336
vct,1996,2886.09718
vct,1997,2994.79983
vct,1998,3206.5599
vct,1999,3294.34167
vct,2000,3371.70786
vct,2001,3656.2564
vct,2002,3914.06402
vct,2003,4012.1392
vct,2004,4278.2615
vct,2005,4502.07746
vct,2006,5036.12359
vct,2007,5619.22666
vct,2008,5628.7251
vct,2009,5402.33378
vct,2010,5238.32304
vct,2011,5008.11919
vct,2012,5128.14039
vct,2013,5343.652
vct,2014,5172.37747
vct,2015,5618.16607
vct,2016,5798.77708
vct,2017,5900.28621
vct,2018,6003.39179
vct,2019,6095.00736
ven,1970,807.8229
ven,1971,854.94178
ven,1972,929.66439
ven,1973,1061.96641
ven,1974,1274.69784
ven,1975,1548.40062
ven,1976,1771.91264
ven,1977,2094.95363
ven,1978,2215.25698
ven,1979,2171.06538
ven,1980,2736.5748
ven,1981,3280.53075
ven,1982,3478.13873
ven,1983,3248.66107
ven,1984,2856.56982
ven,1985,3036.23738
ven,1986,2965.33822
ven,1987,2234.10578
ven,1988,2799.67984
ven,1989,1860.39405
ven,1990,2050.44401
ven,1991,2308.46457
ven,1992,2501.2823
ven,1993,2423.42515
ven,1994,2302.68751
ven,1995,3046.09688
ven,1996,2640.95307
ven,1997,3193.00379
ven,1998,3441.81682
ven,1999,3630.35182
ven,2000,4163.92118
ven,2001,4347.61482
ven,2002,3107.74723
ven,2003,2724.0838
ven,2004,3524.83473
ven,2005,4521.31983
ven,2006,5737.91389
ven,2007,7351.70816
ven,2008,10325.0539
ven,2009,10761.7498
ven,2010,12680.18816
ven,2011,9790.93418
ven,2012,11664.13365
ven,2013,11128.2626
ven,2014,14752.26806
vnm,1989,88.49952
vnm,1990,80.60842
vnm,1991,121.56472
vnm,1992,123.59627
vnm,1993,163.73159
vnm,1994,202.12001
vnm,1995,255.94901
vnm,1996,297.96515
vnm,1997,320.04182
vnm,1998,320.67132
vnm,1999,327.70641
vnm,2000,367.96921
vnm,2001,382.46546
vnm,2002,403.76181
vnm,2003,441.50998
vnm,2004,481.4357
vnm,2005,535.04222
vnm,2006,597.52442
vnm,2007,694.85533
vnm,2008,869.04877
vnm,2009,817.30232
vnm,2010,1001.49832
vnm,2011,1141.20581
vnm,2012,1325.61881
vnm,2013,1462.52979
vnm,2014,1597.53439
vnm,2015,1669.85903
vnm,2016,1785.47539
vnm,2017,1864.32678
vnm,2018,2033.24611
vnm,2019,2162.50074
vut,1980,816.80939
vut,1981,747.47908
vut,1982,697.99722
vut,1983,741.11451
vut,1984,907.55032
vut,1985,835.97121
vut,1986,820.23245
vut,1987,789.8735
vut,1988,919.36144
vut,1989,948.18792
vut,1990,1045.45875
vut,1991,1058.84867
vut,1992,1038.42772
vut,1993,972.34828
vut,1994,1076.72069
vut,1995,1134.81092
vut,1996,1204.29913
vut,1997,1249.93561
vut,1998,1297.02076
vut,1999,1320.24175
vut,2000,1269.10931
vut,2001,1226.44427
vut,2002,1183.16329
vut,2003,1373.87319
vut,2004,1541.85624
vut,2005,1601.97626
vut,2006,1782.24932
vut,2007,2080.59856
vut,2008,2466.89233
vut,2009,2310.94141
vut,2010,2593.12108
vut,2011,2884.86472
vut,2012,2691.87589
vut,2013,2854.74139
vut,2014,2840.14052
vut,2015,2564.56519
vut,2016,2625.4964
vut,2017,2761.88374
vut,2018,2865.40446
vut,2019,2862.23851
wsm,1982,530.0192
wsm,1983,489.9152
wsm,1984,431.0769
wsm,1985,366.98663
wsm,1986,392.14163
wsm,1987,444.18094
wsm,1988,492.41772
wsm,1989,448.68261
wsm,1990,471.87187
wsm,1991,462.3866
wsm,2002,1334.16814
wsm,2003,1544.2556
wsm,2004,1914.74642
wsm,2005,2091.61653
wsm,2006,2278.28684
wsm,2007,2569.05136
wsm,2008,2772.89865
wsm,2009,2655.37038
wsm,2010,3047.72421
wsm,2011,3342.22008
wsm,2012,3441.04585
wsm,2013,3449.16497
wsm,2014,3343.10053
wsm,2015,3523.35632
wsm,2016,3543.35165
wsm,2017,3647.2892
wsm,2018,3578.00931
wsm,2019,3658.45919
yem,1990,390.91034
yem,1991,383.8235
yem,1992,427.25638
yem,1993,325.51557
yem,1994,205.12636
yem,1995,188.11099
yem,1996,239.6247
yem,1997,288.86307
yem,1998,289.96767
yem,1999,302.45452
yem,2000,328.51301
yem,2001,361.38345
yem,2002,385.89414
yem,2003,401.93485
yem,2004,436.85215
yem,2005,484.13812
yem,2006,573.71695
yem,2007,671.83634
yem,2008,800.24457
yem,2009,856.70647
yem,2010,992.72556
yem,2011,1031.86173
yem,2012,1183.88556
yem,2013,1368.31009
yem,2014,1422.27928
yem,2015,1470.8126
yem,2016,1085.28133
yem,2017,914.78362
yem,2018,783.41651
yem,2019,745.89315
zaf,1971,753.12685
zaf,1972,764.59956
zaf,1973,1029.10442
zaf,1974,1242.79144
zaf,1975,1218.90921
zaf,1976,1114.8692
zaf,1977,1194.48991
zaf,1978,1341.34027
zaf,1979,1578.7382
zaf,1980,2159.67295
zaf,1981,2187.3909
zaf,1982,1931.81674
zaf,1983,2108.53603
zaf,1984,1886.7725
zaf,1985,1326.66059
zaf,1986,1478.04092
zaf,1987,1951.39898
zaf,1988,2071.32905
zaf,1989,2119.99096
zaf,1990,2434.76772
zaf,1991,2605.4038
zaf,1992,2815.12439
zaf,1993,2778.028
zaf,1994,2834.37019
zaf,1995,3102.5017
zaf,1996,2880.3294
zaf,1997,2944.68123
zaf,1998,2610.99545
zaf,1999,2553.77908
zaf,2000,2507.95459
zaf,2001,2164.28517
zaf,2002,2058.91848
zaf,2003,3120.33976
zaf,2004,4028.16627
zaf,2005,4507.02416
zaf,2006,4659.12617
zaf,2007,4938.41983
zaf,2008,4451.35979
zaf,2009,4780.36022
zaf,2010,5940.91288
zaf,2011,6455.04551
zaf,2012,6076.2898
zaf,2013,5515.8349
zaf,2014,5236.33433
zaf,2015,4732.89448
zaf,2016,4296.69342
zaf,2017,5012.69286
zaf,2018,5182.17633
zaf,2019,4862.22281
zmb,1971,276.60025
zmb,1972,298.1212
zmb,1973,287.1645
zmb,1974,426.08342
zmb,1975,379.09614
zmb,1976,367.21691
zmb,1977,352.91327
zmb,1978,393.55933
zmb,1979,423.45219
zmb,1980,481.30544
zmb,1981,528.79741
zmb,1982,514.23206
zmb,1983,389.88535
zmb,1984,304.38249
zmb,1985,234.84342
zmb,1986,140.59806
zmb,1987,192.53391
zmb,1988,314.71328
zmb,1989,326.38049
zmb,1990,273.50974
zmb,1991,290.68553
zmb,1992,274.93778
zmb,1993,290.0556
zmb,1994,327.49434
zmb,1995,331.51241
zmb,1996,305.30856
zmb,1997,355.27579
zmb,1998,281.6972
zmb,1999,268.60404
zmb,2000,277.63995
zmb,2001,309.27189
zmb,2002,309.19014
zmb,2003,355.344
zmb,2004,409.17576
zmb,2005,519.40823
zmb,2006,715.67318
zmb,2007,736.85722
zmb,2008,994.36329
zmb,2009,881.61085
zmb,2010,1031.06659
zmb,2011,1202.18601
zmb,2012,1368.04775
zmb,2013,1431.79889
zmb,2014,1398.57071
zmb,2015,1069.52032
zmb,2016,1009.87848
zmb,2017,1168.0214
zmb,2018,1173.2736
zmb,2019,1049.04158
zwe,1971,378.24003
zwe,1972,450.55785
zwe,1973,536.64211
zwe,1974,622.29735
zwe,1975,660.73305
zwe,1976,625.89025
zwe,1977,611.26521
zwe,1978,597.27837
zwe,1979,684.21735
zwe,1980,847.87707
zwe,1981,997.37932
zwe,1982,1017.62833
zwe,1983,894.08388
zwe,1984,708.19935
zwe,1985,603.65638
zwe,1986,639.19401
zwe,1987,665.99561
zwe,1988,740.20941
zwe,1989,767.05443
zwe,1990,791.95728
zwe,1991,754.31627
zwe,1992,570.79497
zwe,1993,547.34604
zwe,1994,554.82753
zwe,1995,561.76652
zwe,1996,674.34078
zwe,1997,655.05675
zwe,1998,477.01821
zwe,1999,510.61726
zwe,2000,482.72565
zwe,2001,494.04644
zwe,2002,452.35821
zwe,2003,391.73683
zwe,2004,381.35206
zwe,2005,370.5782
zwe,2006,317.40579
zwe,2007,309.82904
zwe,2008,241.33785
zwe,2009,584.99567
zwe,2010,722.24045
zwe,2011,798.41207
zwe,2012,989.82181
zwe,2013,1167.13394
zwe,2014,1164.26262
zwe,2015,1180.4907
zwe,2016,1208.58766
zwe,2017,1268.18751
zwe,2018,1394.08877
zwe,2019,1208.27987
