geo,time,ny_adj_dpem_gn_zs
kwt,1994,0.11761
kwt,1995,0.12854
kwt,1996,0.15148
kwt,1997,0.17781
kwt,1998,0.16849
kwt,1999,0.20153
kwt,2000,0.18729
kwt,2001,0.16985
kwt,2002,0.18443
kwt,2003,0.15717
kwt,2004,0.14904
kwt,2005,0.15152
kwt,2006,0.15244
kwt,2008,0.18622
kwt,2011,0.17045
kwt,2012,0.16656
kwt,2013,0.16371
kwt,2014,0.16336
kwt,2015,0.17063
kwt,2016,0.16503
kwt,2017,0.17307
kwt,2018,0.17307
lao,1990,3.59371
lao,1991,3.4645
lao,1992,3.29189
lao,1993,3.12528
lao,1994,2.91414
lao,1995,2.7957
lao,1996,2.68328
lao,1997,2.83813
lao,1998,2.80596
lao,1999,2.62054
lao,2000,2.56611
lao,2001,2.44283
lao,2002,2.16886
lao,2003,2.06099
lao,2004,1.86837
lao,2005,1.66429
lao,2006,1.53918
lao,2007,1.36042
lao,2008,1.29189
lao,2009,1.17756
lao,2010,1.13078
lao,2011,1.06179
lao,2012,0.98571
lao,2013,0.91688
lao,2014,0.85187
lao,2015,0.80387
lao,2016,0.75496
lao,2017,0.72204
lao,2018,0.72204
lao,2019,0.65744
lbn,1990,0.87973
lbn,1991,0.85062
lbn,1992,0.73236
lbn,1993,0.68415
lbn,1994,0.61787
lbn,1995,0.59059
lbn,1996,0.51525
lbn,1997,0.5124
lbn,1998,0.49776
lbn,1999,0.50414
lbn,2000,0.49326
lbn,2001,0.48075
lbn,2002,0.48076
lbn,2003,0.51613
lbn,2004,0.39998
lbn,2005,0.36956
lbn,2006,0.35137
lbn,2007,0.32012
lbn,2008,0.30382
lbn,2009,0.28747
lbn,2010,0.27919
lbn,2011,0.30207
lbn,2012,0.3185
lbn,2013,0.32211
lbn,2014,0.32462
lbn,2015,0.32441
lbn,2016,0.30926
lbn,2017,0.29228
lbn,2018,0.29228
lbn,2019,0.32409
lbr,2000,3.77537
lbr,2001,3.82875
lbr,2002,3.4104
lbr,2003,4.31335
lbr,2004,3.81937
lbr,2005,3.18292
lbr,2006,2.44781
lbr,2007,1.81264
lbr,2008,1.58109
lbr,2009,1.50019
lbr,2010,1.47131
lbr,2011,1.34222
lbr,2012,1.38492
lbr,2013,1.37004
lbr,2014,1.38645
lbr,2015,1.42626
lbr,2016,1.53467
lbr,2017,1.44653
lbr,2018,1.44653
lbr,2019,1.32099
lby,2002,0.53635
lby,2003,0.47261
lby,2004,0.44803
lby,2005,0.40167
lby,2006,0.38574
lby,2007,0.42284
lby,2008,0.42357
lby,2009,0.45325
lby,2010,0.43626
lby,2011,1.00063
lby,2012,0.43679
lby,2013,0.47068
lby,2014,0.5416
lby,2015,0.49402
lby,2016,0.5344
lby,2017,0.38385
lby,2018,0.38385
lby,2019,0.33636
lca,1990,0.68039
lca,1991,0.64613
lca,1992,0.57126
lca,1993,0.5512
lca,1994,0.51312
lca,1995,0.48762
lca,1996,0.45045
lca,1997,0.43988
lca,1998,0.40279
lca,1999,0.38086
lca,2000,0.36052
lca,2001,0.35691
lca,2002,0.3329
lca,2003,0.3077
lca,2004,0.28055
lca,2005,0.27425
lca,2006,0.22936
lca,2007,0.22152
lca,2008,0.20562
lca,2009,0.20162
lca,2010,0.19594
lca,2011,0.1884
lca,2012,0.19907
lca,2013,0.21577
lca,2014,0.23085
lca,2015,0.24948
lca,2016,0.23599
lca,2017,0.22527
lca,2018,0.22527
lca,2019,0.22894
lka,1990,0.49729
lka,1991,0.42997
lka,1992,0.3948
lka,1993,0.38819
lka,1994,0.37429
lka,1995,0.39156
lka,1996,0.39672
lka,1997,0.39818
lka,1998,0.35767
lka,1999,0.37301
lka,2000,0.34632
lka,2001,0.33754
lka,2002,0.3218
lka,2003,0.32581
lka,2004,0.31408
lka,2005,0.35175
lka,2006,0.3303
lka,2007,0.32174
lka,2008,0.33452
lka,2009,0.33584
lka,2010,0.33077
lka,2011,0.31824
lka,2012,0.30865
lka,2013,0.30116
lka,2014,0.2933
lka,2015,0.30545
lka,2016,0.30982
lka,2017,0.31086
lka,2018,0.31086
lka,2019,0.3101
lso,1990,2.82613
lso,1991,2.84592
lso,1992,2.80998
lso,1993,2.82288
lso,1994,2.69619
lso,1995,2.69773
lso,1996,2.52499
lso,1997,2.40664
lso,1998,2.4067
lso,1999,2.28087
lso,2000,2.21477
lso,2001,1.83953
lso,2002,1.7903
lso,2003,1.71785
lso,2004,1.75591
lso,2005,1.79182
lso,2006,1.79304
lso,2007,1.57749
lso,2008,1.54965
lso,2009,1.58051
lso,2010,1.59062
lso,2011,1.62446
lso,2012,1.61816
lso,2013,1.64844
lso,2014,1.67787
lso,2015,1.71568
lso,2016,1.6589
lso,2017,1.67819
lso,2018,1.67819
lso,2019,1.55821
ltu,1995,0.28409
ltu,1996,0.24108
ltu,1997,0.19822
ltu,1998,0.18076
ltu,1999,0.17412
ltu,2000,0.17065
ltu,2001,0.16692
ltu,2002,0.15765
ltu,2003,0.1605
ltu,2004,0.14491
ltu,2005,0.15362
ltu,2006,0.15724
ltu,2007,0.17617
ltu,2008,0.17294
ltu,2009,0.16951
ltu,2010,0.16853
ltu,2011,0.16288
ltu,2012,0.14909
ltu,2013,0.13387
ltu,2014,0.11514
ltu,2015,0.11366
ltu,2016,0.1076
ltu,2017,0.09186
ltu,2018,0.09186
ltu,2019,0.09378
lux,1994,0.08365
lux,1995,0.0809
lux,1996,0.07747
lux,1997,0.06925
lux,1998,0.06352
lux,1999,0.05642
lux,2000,0.05542
lux,2001,0.04875
lux,2002,0.05622
lux,2003,0.05744
lux,2004,0.04753
lux,2005,0.04525
lux,2006,0.04796
lux,2007,0.03945
lux,2008,0.04369
lux,2009,0.07427
lux,2010,0.06348
lux,2011,0.06223
lux,2012,0.05801
lux,2013,0.05593
lux,2014,0.04948
lux,2015,0.03886
lux,2016,0.03406
lux,2017,0.03383
lux,2018,0.03383
lux,2019,0.03601
lva,1995,0.58032
lva,1996,0.4874
lva,1997,0.39564
lva,1998,0.33433
lva,1999,0.30679
lva,2000,0.257
lva,2001,0.25149
lva,2002,0.26367
lva,2003,0.22024
lva,2004,0.23882
lva,2005,0.24122
lva,2006,0.26135
lva,2007,0.26406
lva,2008,0.26792
lva,2009,0.23572
lva,2010,0.22349
lva,2011,0.1997
lva,2012,0.18454
lva,2013,0.16707
lva,2014,0.14281
lva,2015,0.13428
lva,2016,0.11631
lva,2017,0.11016
lva,2018,0.11016
lva,2019,0.12513
mar,1990,1.56148
mar,1991,1.44826
mar,1992,1.46628
mar,1993,1.47432
mar,1994,1.28796
mar,1995,1.38162
mar,1996,1.18537
mar,1997,1.22824
mar,1998,1.13819
mar,1999,1.1277
mar,2000,1.09938
mar,2001,1.00256
mar,2002,0.96606
mar,2003,0.9027
mar,2004,0.85925
mar,2005,0.83584
mar,2006,0.77365
mar,2007,0.74542
mar,2008,0.7013
mar,2009,0.68851
mar,2010,0.67008
mar,2011,0.64073
mar,2012,0.6408
mar,2013,0.62223
mar,2014,0.62047
mar,2015,0.60223
mar,2016,0.60869
mar,2017,0.59816
mar,2018,0.59816
mar,2019,0.58019
mda,1996,0.83402
mda,1997,0.77153
mda,1998,0.82873
mda,1999,0.82774
mda,2000,0.75288
mda,2001,0.62769
mda,2002,0.52574
mda,2003,0.466
mda,2004,0.42708
mda,2005,0.42599
mda,2006,0.40689
mda,2007,0.38819
mda,2008,0.34912
mda,2009,0.38229
mda,2010,0.35382
mda,2011,0.30976
mda,2012,0.28953
mda,2013,0.2483
mda,2014,0.26356
mda,2015,0.28213
mda,2016,0.24137
mda,2017,0.18783
mda,2018,0.18783
mda,2019,0.15175
mdg,1990,4.66667
mdg,1991,4.87586
mdg,1992,4.73355
mdg,1993,4.64778
mdg,1994,4.63316
mdg,1995,4.33109
mdg,1996,4.12296
mdg,1997,3.90089
mdg,1998,3.70174
mdg,1999,3.47775
mdg,2000,3.27243
mdg,2001,3.07461
mdg,2002,3.45173
mdg,2003,3.00421
mdg,2004,2.72003
mdg,2005,2.51612
mdg,2006,2.22846
mdg,2007,2.03734
mdg,2008,1.94107
mdg,2009,2.03692
mdg,2010,2.01541
mdg,2011,1.99632
mdg,2012,1.92297
mdg,2013,1.83487
mdg,2014,1.75953
mdg,2015,1.72445
mdg,2016,1.66022
mdg,2017,1.59035
mdg,2018,1.59035
mdg,2019,1.49196
mdv,1990,2.17208
mdv,1991,1.98875
mdv,1992,1.6984
mdv,1993,1.55375
mdv,1994,1.37139
mdv,1995,0.74888
mdv,1996,0.7692
mdv,1997,0.77219
mdv,1998,0.76436
mdv,1999,0.75015
mdv,2000,0.69235
mdv,2001,0.64165
mdv,2002,0.52198
mdv,2003,0.40125
mdv,2004,0.32402
mdv,2005,0.32371
mdv,2006,0.23909
mdv,2007,0.24182
mdv,2008,0.20684
mdv,2009,0.21334
mdv,2010,0.21459
mdv,2011,0.19248
mdv,2012,0.17687
mdv,2013,0.1549
mdv,2014,0.13267
mdv,2015,0.12169
mdv,2016,0.11795
mdv,2017,0.11487
mdv,2018,0.11487
mdv,2019,0.106
mex,1990,0.74485
mex,1991,0.68303
mex,1992,0.65196
mex,1993,0.61939
mex,1994,0.56321
mex,1995,0.55153
mex,1996,0.47709
mex,1997,0.41888
mex,1998,0.3827
mex,1999,0.34493
mex,2000,0.31511
mex,2001,0.31354
mex,2002,0.31346
mex,2003,0.30091
mex,2004,0.2749
mex,2005,0.2621
mex,2006,0.23947
mex,2007,0.22619
mex,2008,0.22251
mex,2009,0.235
mex,2010,0.2165
mex,2011,0.20646
mex,2012,0.20321
mex,2013,0.21073
mex,2014,0.20926
mex,2015,0.20558
mex,2016,0.19943
mex,2017,0.19762
mex,2018,0.19762
mex,2019,0.18664
mkd,1990,0.94787
mkd,1991,0.9353
mkd,1992,1.03546
mkd,1993,1.06065
mkd,1994,1.03229
mkd,1995,0.96819
mkd,1996,0.89759
mkd,1997,0.86006
mkd,1998,0.85707
mkd,1999,0.79204
mkd,2000,0.72771
mkd,2001,0.73645
mkd,2002,0.72804
mkd,2003,0.69636
mkd,2004,0.60581
mkd,2005,0.55689
mkd,2006,0.53867
mkd,2007,0.5135
mkd,2008,0.46672
mkd,2009,0.47801
mkd,2010,0.46191
mkd,2011,0.42952
mkd,2012,0.43131
mkd,2013,0.39241
mkd,2014,0.36929
mkd,2015,0.36336
mkd,2016,0.36713
mkd,2017,0.33903
mkd,2018,0.33903
mkd,2019,0.31879
mli,1990,6.25076
mli,1991,5.82315
mli,1992,6.02202
mli,1993,5.8213
mli,1994,5.71284
mli,1995,5.821
mli,1996,5.45308
mli,1997,5.23408
mli,1998,4.9622
mli,1999,4.93174
mli,2000,5.02427
mli,2001,4.69734
mli,2002,4.96572
mli,2003,4.47279
mli,2004,4.44878
mli,2005,4.24309
mli,2006,4.02054
mli,2007,3.86491
mli,2008,3.80127
mli,2009,3.79407
mli,2010,3.62934
mli,2011,3.60483
mli,2012,3.70168
mli,2013,3.68905
mli,2014,3.53942
mli,2015,3.4327
mli,2016,3.53647
mli,2017,3.57947
mli,2018,3.57947
mli,2019,3.47064
mlt,1990,0.1172
mlt,1991,0.11041
mlt,1992,0.108
mlt,1993,0.10366
mlt,1994,0.10034
mlt,1995,0.09645
mlt,1996,0.09682
mlt,1997,0.09419
mlt,1998,0.09059
mlt,1999,0.08488
mlt,2000,0.08358
mlt,2001,0.08327
mlt,2002,0.07935
mlt,2003,0.0742
mlt,2004,0.07123
mlt,2005,0.07589
mlt,2006,0.07602
mlt,2007,0.07333
mlt,2008,0.07196
mlt,2009,0.0829
mlt,2010,0.08603
mlt,2011,0.08351
mlt,2012,0.07819
mlt,2013,0.07252
mlt,2014,0.0678
mlt,2015,0.0581
mlt,2016,0.05521
mlt,2017,0.05088
mlt,2018,0.05088
mlt,2019,0.05291
mmr,2000,2.53421
mmr,2001,2.24702
mmr,2002,1.94997
mmr,2003,1.68091
mmr,2004,1.52754
mmr,2005,1.39056
mmr,2006,1.30687
mmr,2007,1.23172
mmr,2008,1.11896
mmr,2009,1.12277
mmr,2010,1.0145
mmr,2011,0.92279
mmr,2012,0.94047
mmr,2013,0.87202
mmr,2014,0.7953
mmr,2015,0.77085
mmr,2016,0.82087
mmr,2017,0.79934
mmr,2018,0.79934
mmr,2019,0.87902
mne,2000,0.57138
mne,2001,0.53895
mne,2002,0.50618
mne,2003,0.48335
mne,2004,0.45131
mne,2005,0.43776
mne,2006,0.38963
mne,2007,0.34754
mne,2008,0.3148
mne,2009,0.33466
mne,2010,0.32691
mne,2011,0.30913
mne,2012,0.3041
mne,2013,0.28918
mne,2014,0.30353
mne,2015,0.30166
mne,2016,0.28874
mne,2017,0.28834
mne,2018,0.28834
mne,2019,0.31182
mng,1990,2.06216
mng,1991,1.99126
mng,1992,2.06565
mng,1993,2.02221
mng,1994,1.82103
mng,1995,1.5395
mng,1996,1.40723
mng,1997,1.2638
mng,1998,1.2012
mng,1999,1.15159
mng,2000,1.11798
mng,2001,1.018
mng,2002,0.9485
mng,2003,0.83772
mng,2004,0.72244
mng,2005,0.68543
mng,2006,0.62827
mng,2007,0.59677
mng,2008,0.59174
mng,2009,0.66174
mng,2010,0.66075
mng,2011,0.61442
mng,2012,0.55532
mng,2013,0.50189
mng,2014,0.50278
mng,2015,0.53157
mng,2016,0.5791
mng,2017,0.62639
mng,2018,0.62639
mng,2019,0.60763
moz,1991,2.98708
moz,1992,3.07111
moz,1993,2.82835
moz,1994,2.76503
moz,1995,2.73042
moz,1996,2.37517
moz,1997,2.16762
moz,1998,2.0561
moz,1999,1.92293
moz,2000,1.97214
moz,2001,1.90215
moz,2002,2.01722
moz,2003,1.75359
moz,2004,1.64043
moz,2005,1.63883
moz,2006,1.63214
moz,2007,1.51286
moz,2008,1.49556
moz,2009,1.42625
moz,2010,1.40054
moz,2011,1.31794
moz,2012,1.26269
moz,2013,1.21094
moz,2014,1.18343
moz,2015,1.15647
moz,2016,1.14188
moz,2017,1.1294
moz,2018,1.1294
moz,2019,1.11052
mrt,1990,4.04694
mrt,1991,3.91115
mrt,1992,3.81063
mrt,1993,3.61964
mrt,1994,3.6119
mrt,1995,3.20649
mrt,1996,2.93793
mrt,1997,3.0726
mrt,1998,2.98531
mrt,1999,2.87797
mrt,2000,3.00686
mrt,2001,3.0412
mrt,2002,2.77842
mrt,2003,2.47616
mrt,2004,2.27518
mrt,2005,2.0904
mrt,2006,1.82208
mrt,2007,1.77192
mrt,2008,1.68018
mrt,2009,1.63572
mrt,2010,1.54334
mrt,2011,1.44333
mrt,2012,1.38827
mrt,2013,1.3091
mrt,2014,1.21471
mrt,2015,1.12053
mrt,2016,1.03943
mrt,2017,0.97239
mrt,2018,0.97239
mrt,2019,0.82969
mus,1990,0.33977
mus,1991,0.31532
mus,1992,0.30494
mus,1993,0.3036
mus,1994,0.29837
mus,1995,0.29874
mus,1996,0.29871
mus,1997,0.29494
mus,1998,0.27398
mus,1999,0.26888
mus,2000,0.24185
mus,2001,0.23149
mus,2002,0.23273
mus,2003,0.22187
mus,2004,0.21307
mus,2005,0.2093
mus,2006,0.19357
mus,2007,0.18064
mus,2008,0.17619
mus,2009,0.17774
mus,2010,0.17772
mus,2011,0.17347
mus,2012,0.16633
mus,2013,0.15286
mus,2014,0.15992
mus,2015,0.15882
mus,2016,0.15165
mus,2017,0.1546
mus,2018,0.1546
mus,2019,0.13948
mwi,1990,4.72481
mwi,1991,4.5144
mwi,1992,4.821
mwi,1993,4.32143
mwi,1994,4.64018
mwi,1995,3.95054
mwi,1996,3.63153
mwi,1997,3.57681
mwi,1998,3.52403
mwi,1999,3.64893
mwi,2000,3.61471
mwi,2001,3.70697
mwi,2002,3.50854
mwi,2003,3.13829
mwi,2004,2.78232
mwi,2005,2.49209
mwi,2006,2.25039
mwi,2007,1.95263
mwi,2008,1.80271
mwi,2009,1.74328
mwi,2010,1.73829
mwi,2011,1.7691
mwi,2012,1.80345
mwi,2013,1.74417
mwi,2014,1.65791
mwi,2015,1.63098
mwi,2016,1.52821
mwi,2017,1.46826
mwi,2018,1.46826
mwi,2019,1.3628
mys,1990,0.28815
mys,1991,0.26076
mys,1992,0.24026
mys,1993,0.21832
mys,1994,0.20067
mys,1995,0.19762
mys,1996,0.1877
mys,1997,0.1877
mys,1998,0.20615
mys,1999,0.22053
mys,2000,0.19472
mys,2001,0.18963
mys,2002,0.1785
mys,2003,0.17743
mys,2004,0.1733
mys,2005,0.16786
mys,2006,0.16021
mys,2007,0.15511
mys,2008,0.16109
mys,2009,0.17425
mys,2010,0.17164
mys,2011,0.17147
mys,2012,0.17697
mys,2013,0.17268
mys,2014,0.17444
mys,2015,0.17666
mys,2016,0.16789
mys,2017,0.15919
mys,2018,0.15919
mys,2019,0.16509
nam,1990,2.52301
nam,1991,2.38168
nam,1992,2.29156
nam,1993,2.26876
nam,1994,2.18666
nam,1995,2.04903
nam,1996,2.00332
nam,1997,1.93131
nam,1998,1.91745
nam,1999,1.95618
nam,2000,1.85624
nam,2001,1.78651
nam,2002,1.63928
nam,2003,1.48749
nam,2004,1.37308
nam,2005,1.40074
nam,2006,1.31875
nam,2007,1.331
nam,2008,1.29353
nam,2009,1.27262
nam,2010,1.22261
nam,2011,1.13846
nam,2012,1.08108
nam,2013,1.00089
nam,2014,0.89521
nam,2015,0.82816
nam,2016,0.81928
nam,2017,0.83334
nam,2018,0.83334
nam,2019,0.81855
ner,1990,7.9914
ner,1991,8.03721
ner,1992,8.07028
ner,1993,8.13273
ner,1994,7.99448
ner,1995,7.69422
ner,1996,7.37475
ner,1997,7.1025
ner,1998,6.39395
ner,1999,6.45941
ner,2000,6.54288
ner,2001,6.16527
ner,2002,5.94261
ner,2003,5.78567
ner,2004,5.45769
ner,2005,5.42407
ner,2006,5.12244
ner,2007,4.89839
ner,2008,4.22509
ner,2009,4.00923
ner,2010,3.48443
ner,2011,3.29525
ner,2012,2.99675
ner,2013,2.84624
ner,2014,2.72156
ner,2015,2.71179
ner,2016,2.76379
ner,2017,2.78042
ner,2018,2.78042
ner,2019,2.5382
nga,1990,5.62614
nga,1991,5.77886
nga,1992,5.59229
nga,1993,6.06708
nga,1994,6.40034
nga,1995,6.35279
nga,1996,6.03783
nga,1997,5.9772
nga,1998,5.95595
nga,1999,5.61416
nga,2000,5.66055
nga,2001,5.37522
nga,2002,4.97054
nga,2003,4.79509
nga,2004,4.90558
nga,2005,5.00015
nga,2006,5.15064
nga,2007,5.12425
nga,2008,4.78675
nga,2009,4.33853
nga,2010,3.95631
nga,2011,3.40276
nga,2012,3.16572
nga,2013,3.05195
nga,2014,2.81585
nga,2015,2.72531
nga,2016,2.72516
nga,2017,2.72975
nga,2018,2.72975
nga,2019,2.55616
nic,1990,1.73074
nic,1991,2.07709
nic,1992,2.07535
nic,1993,1.88979
nic,1994,1.47406
nic,1995,1.28179
nic,1996,1.14955
nic,1997,1.02183
nic,1998,0.89388
nic,1999,0.82616
nic,2000,0.7637
nic,2001,0.73602
nic,2002,0.72512
nic,2003,0.70014
nic,2004,0.6573
nic,2005,0.62975
nic,2006,0.57591
nic,2007,0.54515
nic,2008,0.52663
nic,2009,0.5322
nic,2010,0.48662
nic,2011,0.4575
nic,2012,0.43126
nic,2013,0.41122
nic,2014,0.3916
nic,2015,0.36376
nic,2016,0.3619
nic,2017,0.33949
nic,2018,0.33949
nic,2019,0.35895
nld,1990,0.14799
nld,1991,0.13548
nld,1992,0.13102
nld,1993,0.12884
nld,1994,0.11973
nld,1995,0.1118
nld,1996,0.10746
nld,1997,0.10114
nld,1998,0.09805
nld,1999,0.09073
nld,2000,0.08522
nld,2001,0.08681
nld,2002,0.09164
nld,2003,0.08398
nld,2004,0.08255
nld,2005,0.07783
nld,2006,0.07235
nld,2007,0.07132
nld,2008,0.07298
nld,2009,0.07642
nld,2010,0.07114
nld,2011,0.06593
nld,2012,0.06668
nld,2013,0.06398
nld,2014,0.0615
nld,2015,0.05659
nld,2016,0.05571
nld,2017,0.05418
nld,2018,0.05418
nld,2019,0.05436
nor,1990,0.08458
nor,1991,0.07739
nor,1992,0.07182
nor,1993,0.06627
nor,1994,0.06071
nor,1995,0.05685
nor,1996,0.05277
nor,1997,0.04952
nor,1998,0.04959
nor,1999,0.0471
nor,2000,0.04442
nor,2001,0.04002
nor,2002,0.03663
nor,2003,0.03242
nor,2004,0.02823
nor,2005,0.02573
nor,2006,0.025
nor,2007,0.02406
nor,2008,0.02341
nor,2009,0.02349
nor,2010,0.02254
nor,2011,0.02179
nor,2012,0.01999
nor,2013,0.01853
nor,2014,0.01615
nor,2015,0.01496
nor,2016,0.01362
nor,2017,0.01218
nor,2018,0.01218
nor,2019,0.01239
npl,1990,6.86385
npl,1991,5.98654
npl,1992,5.37461
npl,1993,4.95636
npl,1994,4.44168
npl,1995,4.03545
npl,1996,3.63514
npl,1997,3.35931
npl,1998,3.14319
npl,1999,2.88865
npl,2000,2.6439
npl,2001,2.49907
npl,2002,2.44403
npl,2003,2.32201
npl,2004,2.16928
npl,2005,2.08873
npl,2006,1.97743
npl,2007,1.86398
npl,2008,1.72183
npl,2009,1.62774
npl,2010,1.53346
npl,2011,1.46868
npl,2012,1.40384
npl,2013,1.3744
npl,2014,1.2864
npl,2015,1.25018
npl,2016,1.23444
npl,2017,1.13293
npl,2018,1.13293
npl,2019,0.99904
nzl,1990,0.05213
nzl,1991,0.04999
nzl,1992,0.04659
nzl,1993,0.04425
nzl,1994,0.04128
nzl,1995,0.03894
nzl,1996,0.03849
nzl,1997,0.03588
nzl,1998,0.03326
nzl,1999,0.03374
nzl,2000,0.03295
nzl,2001,0.03202
nzl,2002,0.03126
nzl,2003,0.02839
nzl,2004,0.02728
nzl,2005,0.02596
nzl,2006,0.02583
nzl,2007,0.02642
nzl,2008,0.02686
nzl,2009,0.02655
nzl,2010,0.02704
nzl,2011,0.02652
nzl,2012,0.02521
nzl,2013,0.02416
nzl,2014,0.02343
nzl,2015,0.02154
nzl,2016,0.02102
nzl,2017,0.02115
nzl,2018,0.02115
nzl,2019,0.02118
omn,1990,0.64645
omn,1991,0.57112
omn,1992,0.50453
omn,1993,0.44973
omn,1994,0.41508
omn,1995,0.37644
omn,1996,0.36297
omn,1997,0.33996
omn,1998,0.32975
omn,1999,0.32894
omn,2000,0.30817
omn,2001,0.30978
omn,2002,0.32816
omn,2003,0.32881
omn,2004,0.30222
omn,2005,0.28442
omn,2006,0.26315
omn,2007,0.25014
omn,2008,0.21988
omn,2009,0.20142
omn,2010,0.19563
omn,2011,0.21059
omn,2012,0.2033
omn,2013,0.19136
omn,2014,0.17746
omn,2015,0.15922
omn,2016,0.14533
omn,2017,0.13923
omn,2018,0.13923
omn,2019,0.13178
pak,1990,5.6739
pak,1991,5.58019
pak,1992,5.46872
pak,1993,5.49906
pak,1994,5.40444
pak,1995,5.29615
pak,1996,5.09633
pak,1997,5.03779
pak,1998,4.80848
pak,1999,4.55721
pak,2000,4.24302
pak,2001,3.96168
pak,2002,3.71678
pak,2003,3.39125
pak,2004,3.0876
pak,2005,2.8107
pak,2006,2.70682
pak,2007,2.62611
pak,2008,2.67193
pak,2009,2.61767
pak,2010,2.5634
pak,2011,2.43122
pak,2012,2.34033
pak,2013,2.32739
pak,2014,2.28542
pak,2015,2.31885
pak,2016,2.34231
pak,2017,2.30642
pak,2018,2.30642
pak,2019,2.30734
pan,1990,0.25431
pan,1991,0.23638
pan,1992,0.22317
pan,1993,0.21419
pan,1994,0.19803
pan,1995,0.21081
pan,1996,0.19973
pan,1997,0.19477
pan,1998,0.17927
pan,1999,0.17159
pan,2000,0.16355
pan,2001,0.16829
pan,2002,0.16096
pan,2003,0.16212
pan,2004,0.15654
pan,2005,0.14958
pan,2006,0.14306
pan,2007,0.12876
pan,2008,0.12792
pan,2009,0.12721
pan,2010,0.12457
pan,2011,0.11417
pan,2012,0.1097
pan,2013,0.10553
pan,2014,0.10328
pan,2015,0.09188
pan,2016,0.08758
pan,2017,0.07674
pan,2018,0.07674
pan,2019,0.07479
per,1992,0.98254
per,1993,0.8725
per,1994,0.73986
per,1995,0.65502
per,1996,0.5964
per,1997,0.54426
per,1998,0.50984
per,1999,0.4617
per,2000,0.45703
per,2001,0.41585
per,2002,0.3715
per,2003,0.35496
per,2004,0.33772
per,2005,0.31221
per,2006,0.30015
per,2007,0.27377
per,2008,0.26308
per,2009,0.29251
per,2010,0.28572
per,2011,0.2708
per,2012,0.25668
per,2013,0.24129
per,2014,0.23317
per,2015,0.22841
per,2016,0.22441
per,2017,0.21967
per,2018,0.21967
per,2019,0.20977
phl,1990,1.27132
phl,1991,1.19225
phl,1992,1.14093
phl,1993,1.07261
phl,1994,0.98903
phl,1995,0.92603
phl,1996,0.86673
phl,1997,0.82303
phl,1998,0.7869
phl,1999,0.80003
phl,2000,0.83386
phl,2001,0.81572
phl,2002,0.80481
phl,2003,0.75428
phl,2004,0.72545
phl,2005,0.7388
phl,2006,0.73687
phl,2007,0.73502
phl,2008,0.75383
phl,2009,0.76048
phl,2010,0.75526
phl,2011,0.77607
phl,2012,0.75377
phl,2013,0.71852
phl,2014,0.70876
phl,2015,0.69195
phl,2016,0.66641
phl,2017,0.61707
phl,2018,0.61707
phl,2019,0.59485
png,1990,2.60419
png,1991,2.47874
png,1992,2.46146
png,1993,2.20597
png,1994,2.13744
png,1995,2.29288
png,1996,2.27526
png,1997,2.35134
png,1998,2.40809
png,1999,2.32093
png,2000,2.2439
png,2001,2.15894
png,2002,2.03343
png,2003,2.01589
png,2004,1.88699
png,2005,1.75811
png,2006,1.72607
png,2007,1.55993
png,2008,1.51455
png,2009,1.44215
png,2010,1.35754
png,2011,1.48313
png,2012,1.42769
png,2013,1.49497
png,2014,1.29155
png,2015,1.26031
png,2016,1.25002
png,2017,1.27988
png,2018,1.27988
png,2019,1.32883
pol,1990,0.80236
pol,1991,0.83113
pol,1992,0.7476
pol,1993,0.64626
pol,1994,0.57803
pol,1995,0.5096
pol,1996,0.45597
pol,1997,0.43763
pol,1998,0.41184
pol,1999,0.38936
pol,2000,0.34306
pol,2001,0.32652
pol,2002,0.29739
pol,2003,0.27949
pol,2004,0.27507
pol,2005,0.27292
pol,2006,0.25482
pol,2007,0.24232
pol,2008,0.22999
pol,2009,0.22161
pol,2010,0.21283
pol,2011,0.20598
pol,2012,0.20188
pol,2013,0.18998
pol,2014,0.17638
pol,2015,0.16987
pol,2016,0.16845
pol,2017,0.17066
pol,2018,0.17066
pol,2019,0.1635
pri,1990,0.12075
pri,1991,0.11584
pri,1992,0.11589
pri,1993,0.11259
pri,1994,0.10309
pri,1995,0.10323
pri,1996,0.09758
pri,1997,0.09182
pri,1998,0.08948
pri,1999,0.07186
pri,2000,0.06738
pri,2001,0.06632
pri,2002,0.06207
pri,2003,0.06014
pri,2004,0.05189
pri,2005,0.05298
pri,2006,0.05147
pri,2007,0.04945
pri,2008,0.04812
pri,2009,0.0493
pri,2010,0.04659
pri,2011,0.04919
pri,2012,0.04549
pri,2013,0.0448
pri,2014,0.04268
pri,2015,0.04002
pri,2016,0.04252
pri,2017,0.04435
pri,2018,0.04435
pri,2019,0.0469
prt,1990,0.16007
prt,1991,0.16142
prt,1992,0.14302
prt,1993,0.14359
prt,1994,0.13732
prt,1995,0.1334
prt,1996,0.13606
prt,1997,0.13563
prt,1998,0.13706
prt,1999,0.13156
prt,2000,0.1319
prt,2001,0.12923
prt,2002,0.12417
prt,2003,0.11775
prt,2004,0.10701
prt,2005,0.09881
prt,2006,0.09328
prt,2007,0.08443
prt,2008,0.07815
prt,2009,0.07489
prt,2010,0.06906
prt,2011,0.06533
prt,2012,0.06424
prt,2013,0.05967
prt,2014,0.05356
prt,2015,0.04813
prt,2016,0.0448
prt,2017,0.04269
prt,2018,0.04269
prt,2019,0.03904
