geo,time,sl_emp_vuln_zs
rou,2006,32.25
rou,2007,32.29
rou,2008,31.24
rou,2009,31.36
rou,2010,33.85
rou,2011,32.01
rou,2012,32.12
rou,2013,31.55
rou,2014,30.93
rou,2015,27.85
rou,2016,25.57
rou,2017,25.26
rou,2018,24.17
rou,2019,23.09
rus,1991,0.64
rus,1992,0.76
rus,1993,1.1
rus,1994,1.59
rus,1995,2.02
rus,1996,2.23
rus,1997,2.93
rus,1998,2.95
rus,1999,10.74
rus,2000,9.97
rus,2001,8
rus,2002,7.68
rus,2003,7.31
rus,2004,7.42
rus,2005,7.68
rus,2006,7.45
rus,2007,7.24
rus,2008,7.23
rus,2009,7.32
rus,2010,5.5
rus,2011,5.81
rus,2012,5.71
rus,2013,5.96
rus,2014,5.85
rus,2015,5.91
rus,2016,6.2
rus,2017,5.27
rus,2018,5.37
rus,2019,6.6
rwa,1991,94.41
rwa,1992,94.19
rwa,1993,94.12
rwa,1994,94.53
rwa,1995,94.49
rwa,1996,93.76
rwa,1997,92.78
rwa,1998,91.9
rwa,1999,91.26
rwa,2000,90.6
rwa,2001,89.41
rwa,2002,87.84
rwa,2003,87.27
rwa,2004,86.01
rwa,2005,84.57
rwa,2006,83.02
rwa,2007,81.28
rwa,2008,79.65
rwa,2009,78.34
rwa,2010,76.63
rwa,2011,74.46
rwa,2012,72.82
rwa,2013,71.16
rwa,2014,69.25
rwa,2015,68.38
rwa,2016,67.93
rwa,2017,67.75
rwa,2018,67.01
rwa,2019,66.26
sau,1991,6.11
sau,1992,6
sau,1993,5.94
sau,1994,5.87
sau,1995,5.81
sau,1996,5.72
sau,1997,5.67
sau,1998,5.6
sau,1999,5.63
sau,2000,5.49
sau,2001,5.51
sau,2002,5.58
sau,2003,5.42
sau,2004,5.26
sau,2005,5.13
sau,2006,5.05
sau,2007,5
sau,2008,4.87
sau,2009,4.84
sau,2010,4.47
sau,2011,4.06
sau,2012,3.73
sau,2013,3.43
sau,2014,3.03
sau,2015,2.96
sau,2016,2.91
sau,2017,2.91
sau,2018,2.88
sau,2019,2.89
sdn,1991,60.81
sdn,1992,60.71
sdn,1993,60.72
sdn,1994,60.91
sdn,1995,60.84
sdn,1996,60.71
sdn,1997,60.26
sdn,1998,60.14
sdn,1999,60.13
sdn,2000,59.79
sdn,2001,59.47
sdn,2002,59.11
sdn,2003,58.58
sdn,2004,58.41
sdn,2005,57.93
sdn,2006,57.22
sdn,2007,56.22
sdn,2008,55.52
sdn,2009,55.23
sdn,2010,55.7
sdn,2011,54.13
sdn,2012,53.28
sdn,2013,52.74
sdn,2014,52.57
sdn,2015,52.14
sdn,2016,51.53
sdn,2017,50.89
sdn,2018,51.12
sdn,2019,51.27
sen,1991,87.02
sen,1992,86.35
sen,1993,85.57
sen,1994,84.33
sen,1995,83.57
sen,1996,82.81
sen,1997,82.02
sen,1998,80.84
sen,1999,79.65
sen,2000,78.69
sen,2001,77.53
sen,2002,76.9
sen,2003,76.3
sen,2004,75.26
sen,2005,74.57
sen,2006,73.82
sen,2007,72.8
sen,2008,72.14
sen,2009,71.24
sen,2010,70.38
sen,2011,69.29
sen,2012,68.42
sen,2013,67.78
sen,2014,66.67
sen,2015,65.72
sen,2016,65.04
sen,2017,64.2
sen,2018,63.52
sen,2019,62.8
sgp,1991,8.11
sgp,1992,7.69
sgp,1993,7.65
sgp,1994,7.87
sgp,1995,6.55
sgp,1996,9.05
sgp,1997,8.21
sgp,1998,9.3
sgp,1999,9.51
sgp,2000,9.75
sgp,2001,10.2
sgp,2002,9.94
sgp,2003,9.72
sgp,2004,10.14
sgp,2005,10.1
sgp,2006,10.01
sgp,2007,10.27
sgp,2008,9.99
sgp,2009,9.84
sgp,2010,9.18
sgp,2011,9.59
sgp,2012,9.28
sgp,2013,8.66
sgp,2014,9.28
sgp,2015,8.27
sgp,2016,8.81
sgp,2017,9.8
sgp,2018,9.67
sgp,2019,9.2
slb,1991,75.31
slb,1992,74.44
slb,1993,74.22
slb,1994,73.51
slb,1995,72.74
slb,1996,72.71
slb,1997,73.15
slb,1998,73.15
slb,1999,73.51
slb,2000,76.2
slb,2001,78.62
slb,2002,79.89
slb,2003,79.01
slb,2004,78.24
slb,2005,77.23
slb,2006,75.79
slb,2007,74.16
slb,2008,72.46
slb,2009,73.6
slb,2010,71.97
slb,2011,69.03
slb,2012,67.77
slb,2013,66.79
slb,2014,66.29
slb,2015,65.7
slb,2016,64.92
slb,2017,63.96
slb,2018,62.88
slb,2019,62.02
sle,1991,88.94
sle,1992,89.13
sle,1993,89.18
sle,1994,89.26
sle,1995,89.38
sle,1996,89.45
sle,1997,89.55
sle,1998,89.57
sle,1999,89.79
sle,2000,89.8
sle,2001,90.17
sle,2002,89.74
sle,2003,89.33
sle,2004,89.02
sle,2005,88.98
sle,2006,88.98
sle,2007,88.77
sle,2008,88.84
sle,2009,88.92
sle,2010,88.65
sle,2011,88.46
sle,2012,87.34
sle,2013,85.91
sle,2014,86.24
sle,2015,88.12
sle,2016,87.89
sle,2017,87.88
sle,2018,87.74
sle,2019,87.57
slv,1991,34.56
slv,1992,34.72
slv,1993,34.7
slv,1994,37.18
slv,1995,36.6
slv,1996,37.64
slv,1997,37.32
slv,1998,37.29
slv,1999,37.32
slv,2000,37.36
slv,2001,38.33
slv,2002,39.3
slv,2003,36.7
slv,2004,35.67
slv,2005,38.8
slv,2006,35.52
slv,2007,36.66
slv,2008,37.27
slv,2009,38.28
slv,2010,37.68
slv,2011,37.93
slv,2012,37.53
slv,2013,37.62
slv,2014,35.39
slv,2015,36
slv,2016,35.97
slv,2017,36.35
slv,2018,34.31
slv,2019,34.61
som,1991,91.1
som,1992,91.26
som,1993,91.3
som,1994,91.62
som,1995,91.71
som,1996,91.72
som,1997,91.88
som,1998,91.95
som,1999,91.99
som,2000,92.03
som,2001,92.06
som,2002,92.05
som,2003,91.94
som,2004,91.82
som,2005,91.69
som,2006,91.58
som,2007,92.48
som,2008,92.13
som,2009,91.77
som,2010,91.37
som,2011,90.96
som,2012,90.96
som,2013,90.93
som,2014,90.89
som,2015,90.81
som,2016,90.74
som,2017,90.72
som,2018,90.65
som,2019,90.57
srb,1991,30.38
srb,1992,31.92
srb,1993,34.21
srb,1994,35.03
srb,1995,34.11
srb,1996,34.13
srb,1997,33.89
srb,1998,33.79
srb,1999,35.47
srb,2000,34.97
srb,2001,34.34
srb,2002,33.73
srb,2003,33.32
srb,2004,32.31
srb,2005,31.65
srb,2006,31.02
srb,2007,30.17
srb,2008,29.47
srb,2009,28.58
srb,2010,28.82
srb,2011,26.25
srb,2012,26.5
srb,2013,28.67
srb,2014,28.14
srb,2015,26.39
srb,2016,28
srb,2017,27.25
srb,2018,24.67
srb,2019,24.34
ssd,1991,92.65
ssd,1992,92.51
ssd,1993,92.38
ssd,1994,92.32
ssd,1995,92.19
ssd,1996,92.07
ssd,1997,91.87
ssd,1998,91.84
ssd,1999,91.88
ssd,2000,91.83
ssd,2001,91.73
ssd,2002,91.62
ssd,2003,91.44
ssd,2004,91.43
ssd,2005,91.29
ssd,2006,91.05
ssd,2007,90.7
ssd,2008,90.45
ssd,2009,90.47
ssd,2010,90.53
ssd,2011,90.37
ssd,2012,90.48
ssd,2013,89.7
ssd,2014,89.34
ssd,2015,89.77
ssd,2016,90.44
ssd,2017,90.8
ssd,2018,90.83
ssd,2019,90.24
stp,1991,79.7
stp,1992,79.52
stp,1993,79.45
stp,1994,79.26
stp,1995,79.11
stp,1996,78.98
stp,1997,79.05
stp,1998,78.64
stp,1999,78.13
stp,2000,77.68
stp,2001,76.59
stp,2002,76.33
stp,2003,75.53
stp,2004,74.61
stp,2005,73.48
stp,2006,71.95
stp,2007,70.8
stp,2008,68.97
stp,2009,67.43
stp,2010,66.23
stp,2011,65.14
stp,2012,64.15
stp,2013,62.96
stp,2014,61.42
stp,2015,60.48
stp,2016,59.3
stp,2017,58.24
stp,2018,57.32
stp,2019,56.44
sur,1991,15
sur,1992,15.11
sur,1993,15.68
sur,1994,14.42
sur,1995,13.35
sur,1996,16.78
sur,1997,17.64
sur,1998,16.9
sur,1999,16.88
sur,2000,16.65
sur,2001,16.33
sur,2002,16.07
sur,2003,15.67
sur,2004,15.08
sur,2005,14.76
sur,2006,14.35
sur,2007,14.02
sur,2008,13.73
sur,2009,13.56
sur,2010,13.23
sur,2011,12.86
sur,2012,12.68
sur,2013,12.52
sur,2014,12.49
sur,2015,12.27
sur,2016,12.66
sur,2017,12.66
sur,2018,12.68
sur,2019,12.86
svk,1991,4.14
svk,1992,4.12
svk,1993,4.17
svk,1994,4.24
svk,1995,4.26
svk,1996,4.23
svk,1997,4.32
svk,1998,4.33
svk,1999,5.26
svk,2000,5.38
svk,2001,5.83
svk,2002,6.14
svk,2003,6.84
svk,2004,8.71
svk,2005,9.46
svk,2006,9.55
svk,2007,9.77
svk,2008,10.58
svk,2009,12.25
svk,2010,12.4
svk,2011,12.5
svk,2012,12.5
svk,2013,12.48
svk,2014,12.23
svk,2015,12.03
svk,2016,12.23
svk,2017,12.06
svk,2018,11.9
svk,2019,12.07
svn,1991,12.18
svn,1992,12.24
svn,1993,12.31
svn,1994,14.22
svn,1995,13.27
svn,1996,13.42
svn,1997,15.59
svn,1998,15.67
svn,1999,14.79
svn,2000,12.38
svn,2001,13.34
svn,2002,12.69
svn,2003,10.82
svn,2004,12.16
svn,2005,11.87
svn,2006,12.62
svn,2007,12.58
svn,2008,10.95
svn,2009,12.84
svn,2010,13.5
svn,2011,13.22
svn,2012,12.83
svn,2013,13.61
svn,2014,15.09
svn,2015,12.94
svn,2016,10.53
svn,2017,10.76
svn,2018,11.41
svn,2019,10.08
swe,1991,8.55
swe,1992,8.59
swe,1993,8.64
swe,1994,8.52
swe,1995,8.38
swe,1996,8.11
swe,1997,7.58
swe,1998,7.36
swe,1999,7.37
swe,2000,7.15
swe,2001,6.97
swe,2002,6.95
swe,2003,6.63
swe,2004,6.85
swe,2005,6.87
swe,2006,6.79
swe,2007,6.69
swe,2008,6.64
swe,2009,6.93
swe,2010,7.03
swe,2011,6.76
swe,2012,6.68
swe,2013,6.79
swe,2014,6.72
swe,2015,6.68
swe,2016,6.35
swe,2017,6.25
swe,2018,6.13
swe,2019,6.23
swz,1991,19.59
swz,1992,19.63
swz,1993,19.86
swz,1994,19.87
swz,1995,20.19
swz,1996,20.27
swz,1997,20.73
swz,1998,21.55
swz,1999,22.24
swz,2000,23.06
swz,2001,23.99
swz,2002,24.75
swz,2003,25.34
swz,2004,26.24
swz,2005,26.79
swz,2006,27.28
swz,2007,27.86
swz,2008,28.34
swz,2009,29.01
swz,2010,29.35
swz,2011,29.93
swz,2012,30.53
swz,2013,30.99
swz,2014,31.7
swz,2015,32.42
swz,2016,33.08
swz,2017,32.99
swz,2018,32.89
swz,2019,32.86
syr,1991,45.15
syr,1992,44.84
syr,1993,44.61
syr,1994,44.24
syr,1995,43.88
syr,1996,43.32
syr,1997,43.06
syr,1998,42.64
syr,1999,42.78
syr,2000,42.57
syr,2001,42.43
syr,2002,40.78
syr,2003,39.72
syr,2004,37.99
syr,2005,36.41
syr,2006,34.94
syr,2007,37.77
syr,2008,31.03
syr,2009,34.19
syr,2010,32.6
syr,2011,32.94
syr,2012,34.1
syr,2013,36.09
syr,2014,37.19
syr,2015,37.78
syr,2016,37.93
syr,2017,37.91
syr,2018,37.41
syr,2019,36.86
tcd,1991,94.41
tcd,1992,94.49
tcd,1993,94.75
tcd,1994,94.67
tcd,1995,94.63
tcd,1996,94.67
tcd,1997,94.59
tcd,1998,94.55
tcd,1999,94.58
tcd,2000,94.76
tcd,2001,94.45
tcd,2002,94.25
tcd,2003,93.66
tcd,2004,91.77
tcd,2005,90.91
tcd,2006,90.59
tcd,2007,90.36
tcd,2008,90.21
tcd,2009,91.2
tcd,2010,90.07
tcd,2011,89.88
tcd,2012,89.4
tcd,2013,90.44
tcd,2014,90.23
tcd,2015,90.3
tcd,2016,91.47
tcd,2017,92.07
tcd,2018,92.22
tcd,2019,92.25
tgo,1991,87.16
tgo,1992,87.24
tgo,1993,87.79
tgo,1994,87.53
tgo,1995,87.29
tgo,1996,87.22
tgo,1997,86.95
tgo,1998,87.44
tgo,1999,87.51
tgo,2000,87.38
tgo,2001,87.73
tgo,2002,87.41
tgo,2003,87.14
tgo,2004,87.32
tgo,2005,87.86
tgo,2006,87.6
tgo,2007,86.81
tgo,2008,86.2
tgo,2009,85.35
tgo,2010,84.51
tgo,2011,83.3
tgo,2012,82.12
tgo,2013,80.78
tgo,2014,79.7
tgo,2015,78.6
tgo,2016,77.13
tgo,2017,76.06
tgo,2018,75.37
tgo,2019,74.83
tha,1991,67.2
tha,1992,66.41
tha,1993,63.7
tha,1994,63.4
tha,1995,61.44
tha,1996,59.78
tha,1997,60.09
tha,1998,60.94
tha,1999,58.83
tha,2000,57.06
tha,2001,56.65
tha,2002,56.75
tha,2003,56.09
tha,2004,53
tha,2005,53.09
tha,2006,53.24
tha,2007,53.33
tha,2008,54.08
tha,2009,52.48
tha,2010,52.71
tha,2011,55.39
tha,2012,55.97
tha,2013,52.67
tha,2014,49.68
tha,2015,48.73
tha,2016,48.12
tha,2017,47.9
tha,2018,48.79
tha,2019,47.74
tjk,1991,31.91
tjk,1992,33.06
tjk,1993,34.36
tjk,1994,36.03
tjk,1995,38.08
tjk,1996,40.71
tjk,1997,42.97
tjk,1998,44.87
tjk,1999,46.64
tjk,2000,47.57
tjk,2001,47.82
tjk,2002,47.43
tjk,2003,46.66
tjk,2004,45.4
tjk,2005,44.39
tjk,2006,43.49
tjk,2007,42.54
tjk,2008,41.52
tjk,2009,40.92
tjk,2010,40.23
tjk,2011,39.33
tjk,2012,38.36
tjk,2013,37.28
tjk,2014,36.13
tjk,2015,34.99
tjk,2016,33.74
tjk,2017,32.25
tjk,2018,30.65
tjk,2019,28.92
tkm,1991,27.46
tkm,1992,28.81
tkm,1993,29.87
tkm,1994,31.28
tkm,1995,32.86
tkm,1996,34.36
tkm,1997,35.41
tkm,1998,36.69
tkm,1999,37.87
tkm,2000,38.6
tkm,2001,39.67
tkm,2002,40.5
tkm,2003,40.94
tkm,2004,41.29
tkm,2005,41.19
tkm,2006,41.11
tkm,2007,40.78
tkm,2008,40.59
tkm,2009,39.83
tkm,2010,38.95
tkm,2011,38.03
tkm,2012,36.95
tkm,2013,35.75
tkm,2014,34.51
tkm,2015,33.3
tkm,2016,32.25
tkm,2017,31.12
tkm,2018,29.96
tkm,2019,28.77
tls,1991,78.97
tls,1992,78.36
tls,1993,77.7
tls,1994,76.93
tls,1995,76.05
tls,1996,74.82
tls,1997,74.1
tls,1998,74.08
tls,1999,78.22
tls,2000,76.18
tls,2001,73.75
tls,2002,75.3
tls,2003,76.74
tls,2004,77.37
tls,2005,77.28
tls,2006,78.16
tls,2007,76.06
tls,2008,73.8
tls,2009,71.64
tls,2010,69.71
tls,2011,69.1
tls,2012,68.34
tls,2013,68.49
tls,2014,68.01
tls,2015,67.89
tls,2016,67.46
tls,2017,68.36
tls,2018,68.69
tls,2019,68
ton,1991,59.4
ton,1992,59.4
ton,1993,59.13
ton,1994,58.71
ton,1995,58.3
ton,1996,58.21
ton,1997,58.16
ton,1998,57.79
ton,1999,57.21
ton,2000,56.62
ton,2001,55.87
ton,2002,55.14
ton,2003,54.55
ton,2004,54.4
ton,2005,53.99
ton,2006,53.92
ton,2007,54.53
ton,2008,54.02
ton,2009,53.52
ton,2010,52.72
ton,2011,51.87
ton,2012,51.18
ton,2013,51.06
ton,2014,50.29
ton,2015,49.32
ton,2016,48.42
ton,2017,47.62
ton,2018,47.17
ton,2019,46.85
tto,1991,19.92
tto,1992,20.5
tto,1993,21.26
tto,1994,21.18
tto,1995,20.86
tto,1996,19.51
tto,1997,18.77
tto,1998,17.82
tto,1999,18.52
tto,2000,17.72
tto,2001,17.58
tto,2002,16.87
tto,2003,16.51
tto,2004,15.93
tto,2005,15.67
tto,2006,15.25
tto,2007,15.43
tto,2008,15.69
tto,2009,16.06
tto,2010,16.54
tto,2011,17.31
tto,2012,15.87
tto,2013,16.2
tto,2014,16.76
tto,2015,16.74
tto,2016,18.16
tto,2017,18.72
tto,2018,19.08
tto,2019,19.42
tun,1991,26.96
tun,1992,26.69
tun,1993,26.7
tun,1994,26.66
tun,1995,26.87
tun,1996,26.73
tun,1997,26.61
tun,1998,26.52
tun,1999,26.3
tun,2000,26.1
tun,2001,25.99
tun,2002,26.06
tun,2003,26
tun,2004,25.77
tun,2005,25.65
tun,2006,26.27
tun,2007,24.95
tun,2008,23.93
tun,2009,23.85
tun,2010,24.72
tun,2011,22.93
tun,2012,21.62
tun,2013,20.74
tun,2014,20.06
tun,2015,19.5
tun,2016,19.35
tun,2017,19.23
tun,2018,19.02
tun,2019,18.93
tur,1991,44.64
tur,1992,44.35
tur,1993,43.86
tur,1994,44.12
tur,1995,43.58
tur,1996,42.93
tur,1997,42.07
tur,1998,41.59
tur,1999,41.82
tur,2000,40.9
tur,2001,41.67
tur,2002,40.9
tur,2003,40.09
tur,2004,38.56
tur,2005,36.89
tur,2006,35.42
tur,2007,33.8
tur,2008,33.11
tur,2009,34.29
tur,2010,33.78
tur,2011,33.13
tur,2012,32.08
tur,2013,31.29
tur,2014,29.42
tur,2015,28.44
tur,2016,27.9
tur,2017,28.2
tur,2018,27.55
tur,2019,27.08
tza,1991,91.29
tza,1992,91.23
tza,1993,91.23
tza,1994,91.24
tza,1995,91.13
tza,1996,91.1
tza,1997,90.96
tza,1998,90.75
tza,1999,90.67
tza,2000,90.59
tza,2001,90.38
tza,2002,89.96
tza,2003,89.5
tza,2004,89.18
tza,2005,88.76
tza,2006,88.2
tza,2007,87.9
tza,2008,87.39
tza,2009,87.41
tza,2010,86.62
tza,2011,85.6
tza,2012,85.27
tza,2013,84.57
tza,2014,83.95
tza,2015,83.56
tza,2016,82.92
tza,2017,82.3
tza,2018,81.49
tza,2019,80.88
uga,1991,88.65
uga,1992,88.64
uga,1993,88.42
uga,1994,88.28
uga,1995,87.92
uga,1996,87.5
uga,1997,87.19
uga,1998,86.98
uga,1999,86.58
uga,2000,86.42
uga,2001,86.06
uga,2002,85.44
uga,2003,85.21
uga,2004,84.45
uga,2005,83.76
uga,2006,82.85
uga,2007,81.59
uga,2008,80.54
uga,2009,80.1
uga,2010,79.02
uga,2011,77.59
uga,2012,76.21
uga,2013,75.66
uga,2014,75.24
uga,2015,74.81
uga,2016,74.25
uga,2017,74.19
uga,2018,73.62
uga,2019,73.11
ukr,1991,6.01
ukr,1992,6.41
ukr,1993,6.96
ukr,1994,7.85
ukr,1995,8.96
ukr,1996,10.29
ukr,1997,11.68
ukr,1998,13.13
ukr,1999,14.62
ukr,2000,15.83
ukr,2001,16.62
ukr,2002,17.2
ukr,2003,17.41
ukr,2004,17.18
ukr,2005,17.12
ukr,2006,16.97
ukr,2007,16.66
ukr,2008,16.43
ukr,2009,17.47
ukr,2010,17.88
ukr,2011,18.2
ukr,2012,17.72
ukr,2013,18.11
ukr,2014,14.61
ukr,2015,14.71
ukr,2016,14.47
ukr,2017,14.84
ukr,2018,14.93
ukr,2019,14.18
ury,1991,23.58
ury,1992,23.36
ury,1993,23.37
ury,1994,23.14
ury,1995,23.28
ury,1996,23.08
ury,1997,22.73
ury,1998,22.54
ury,1999,23.38
ury,2000,23.24
ury,2001,24.83
ury,2002,26.18
ury,2003,26.31
ury,2004,25.96
ury,2005,24.69
ury,2006,25.03
ury,2007,25.06
ury,2008,24.62
ury,2009,24.41
ury,2010,23.66
ury,2011,22.92
ury,2012,22.41
ury,2013,22.46
ury,2014,22.37
ury,2015,23.15
ury,2016,23.73
ury,2017,23.98
ury,2018,24.43
ury,2019,24.71
usa,1991,5.45
usa,1992,5.27
usa,1993,5.34
usa,1994,5.29
usa,1995,5.13
usa,1996,5.09
usa,1997,4.98
usa,1998,4.78
usa,1999,4.61
usa,2000,4.55
usa,2001,4.52
usa,2002,4.45
usa,2003,4.59
usa,2004,4.61
usa,2005,4.56
usa,2006,4.52
usa,2007,4.43
usa,2008,4.32
usa,2009,4.4
usa,2010,4.39
usa,2011,4.27
usa,2012,4.25
usa,2013,4.16
usa,2014,4.07
usa,2015,4.08
usa,2016,4.05
usa,2017,3.97
usa,2018,4
usa,2019,3.89
uzb,1991,34.38
uzb,1992,35.68
uzb,1993,37
uzb,1994,38.57
uzb,1995,40.32
uzb,1996,42.03
uzb,1997,43.33
uzb,1998,44.49
uzb,1999,45.39
uzb,2000,46.19
uzb,2001,46.84
uzb,2002,47.37
uzb,2003,47.8
uzb,2004,47.76
uzb,2005,47.52
uzb,2006,47.03
uzb,2007,46.15
uzb,2008,45.06
uzb,2009,43.89
uzb,2010,42.82
uzb,2011,41.94
uzb,2012,41.19
uzb,2013,40.31
uzb,2014,39.35
uzb,2015,38.26
uzb,2016,37.17
uzb,2017,36.21
uzb,2018,35.19
uzb,2019,34.1
vct,1991,20.24
vct,1992,20.17
vct,1993,20.13
vct,1994,20.21
vct,1995,20.09
vct,1996,20.13
vct,1997,20.06
vct,1998,19.98
vct,1999,20.01
vct,2000,20.09
vct,2001,20.16
vct,2002,20.01
vct,2003,19.7
vct,2004,19.59
vct,2005,19.63
vct,2006,19.29
vct,2007,19.17
vct,2008,19.26
vct,2009,19.56
vct,2010,19.96
vct,2011,20.21
vct,2012,20.34
vct,2013,20.42
vct,2014,20.57
vct,2015,20.67
vct,2016,20.76
vct,2017,20.9
vct,2018,20.95
vct,2019,21.15
ven,1991,30.97
ven,1992,30.8
ven,1993,31.18
ven,1994,31.83
ven,1995,32.24
ven,1996,33.8
ven,1997,31.06
ven,1998,34.58
ven,1999,35.58
ven,2000,36.86
ven,2001,34.33
ven,2002,34.4
ven,2003,35.33
ven,2004,33.09
ven,2005,31.6
ven,2006,30.82
ven,2007,29.77
ven,2008,30.8
ven,2009,31.44
ven,2010,33.2
ven,2011,32.58
ven,2012,31.91
ven,2013,32.13
ven,2014,33.02
ven,2015,34.14
ven,2016,35.87
ven,2017,37.64
ven,2018,39.57
ven,2019,42.23
vir,1991,1.9
vir,1992,1.9
vir,1993,1.92
vir,1994,1.91
vir,1995,1.92
vir,1996,1.93
vir,1997,1.92
vir,1998,1.93
vir,1999,1.94
vir,2000,1.93
vir,2001,1.96
vir,2002,2
vir,2003,2.04
vir,2004,2.03
vir,2005,2.01
vir,2006,1.97
vir,2007,1.93
vir,2008,1.93
vir,2009,2.08
vir,2010,2.09
vir,2011,2.29
vir,2012,2.61
vir,2013,2.83
vir,2014,2.94
vir,2015,3.02
vir,2016,3.06
vir,2017,3.17
vir,2018,3.22
vir,2019,3.29
vnm,1991,87.32
vnm,1992,86.67
vnm,1993,85.95
vnm,1994,84.98
vnm,1995,83.88
vnm,1996,82.38
vnm,1997,81.26
vnm,1998,78.71
vnm,1999,81.42
vnm,2000,80.92
vnm,2001,78.44
vnm,2002,78.88
vnm,2003,77.48
vnm,2004,73.92
vnm,2005,71.66
vnm,2006,69.34
vnm,2007,66.85
vnm,2008,64.4
vnm,2009,61.57
vnm,2010,62.7
vnm,2011,62.43
vnm,2012,62.52
vnm,2013,62.65
vnm,2014,62.24
vnm,2015,57.76
vnm,2016,55.92
vnm,2017,55.11
vnm,2018,53.91
vnm,2019,52.29
vut,1991,76.22
vut,1992,76.13
vut,1993,76.2
vut,1994,75.57
vut,1995,75.58
vut,1996,75.4
vut,1997,74.97
vut,1998,74.46
vut,1999,74.47
vut,2000,73.6
vut,2001,74.48
vut,2002,75.89
vut,2003,75.45
vut,2004,75.03
vut,2005,74.2
vut,2006,72.7
vut,2007,72.11
vut,2008,71.39
vut,2009,71.07
vut,2010,69.51
vut,2011,69.16
vut,2012,69.11
vut,2013,68.86
vut,2014,68.77
vut,2015,69.13
vut,2016,68.86
vut,2017,68.35
vut,2018,68.12
vut,2019,67.85
wsm,1991,34.81
wsm,1992,34.94
wsm,1993,34.87
wsm,1994,35.23
wsm,1995,34.99
wsm,1996,34.59
wsm,1997,34.58
wsm,1998,34.41
wsm,1999,34.28
wsm,2000,33.69
wsm,2001,33.01
wsm,2002,32.57
wsm,2003,32.13
wsm,2004,31.72
wsm,2005,31.34
wsm,2006,31.15
wsm,2007,30.64
wsm,2008,30.47
wsm,2009,30.84
wsm,2010,30.9
wsm,2011,30.58
wsm,2012,30.89
wsm,2013,30.9
wsm,2014,30.96
wsm,2015,30.72
wsm,2016,30.18
wsm,2017,30.11
wsm,2018,29.84
wsm,2019,29.18
yem,1991,44.04
yem,1992,43.84
yem,1993,43.77
yem,1994,43.65
yem,1995,43.64
yem,1996,43.7
yem,1997,43.56
yem,1998,43.09
yem,1999,43.15
yem,2000,42.99
yem,2001,42.67
yem,2002,42.49
yem,2003,42.4
yem,2004,42.36
yem,2005,42.22
yem,2006,42.1
yem,2007,42.01
yem,2008,42.05
yem,2009,41.74
yem,2010,41.4
yem,2011,42.46
yem,2012,42.56
yem,2013,42.42
yem,2014,42.44
yem,2015,44.03
yem,2016,45.62
yem,2017,46.93
yem,2018,47.63
yem,2019,48.02
zaf,1991,9.57
zaf,1992,9.72
zaf,1993,9.88
zaf,1994,10.02
zaf,1995,10.15
zaf,1996,10.23
zaf,1997,10.34
zaf,1998,10.49
zaf,1999,10.6
zaf,2000,10.72
zaf,2001,10.85
zaf,2002,10.98
zaf,2003,10.84
zaf,2004,10.6
zaf,2005,11.39
zaf,2006,11.31
zaf,2007,10.29
zaf,2008,10.2
zaf,2009,10.09
zaf,2010,10.3
zaf,2011,10.14
zaf,2012,10.09
zaf,2013,9.53
zaf,2014,8.83
zaf,2015,9.43
zaf,2016,9.59
zaf,2017,9.93
zaf,2018,10.32
zaf,2019,10.67
zmb,1991,75.51
zmb,1992,76
zmb,1993,76.74
zmb,1994,77.35
zmb,1995,78.13
zmb,1996,78.33
zmb,1997,78.61
zmb,1998,80.01
zmb,1999,81.13
zmb,2000,81.3
zmb,2001,81.74
zmb,2002,82.02
zmb,2003,82.11
zmb,2004,81.84
zmb,2005,81.81
zmb,2006,81.58
zmb,2007,81.63
zmb,2008,81.66
zmb,2009,81.57
zmb,2010,80.47
zmb,2011,79.72
zmb,2012,79.24
zmb,2013,78.29
zmb,2014,77.41
zmb,2015,76.86
zmb,2016,75.93
zmb,2017,74.55
zmb,2018,74.88
zmb,2019,73.22
zwe,1991,63.58
zwe,1992,63.44
zwe,1993,64.2
zwe,1994,63.59
zwe,1995,63.02
zwe,1996,61.48
zwe,1997,60.29
zwe,1998,60.18
zwe,1999,60.27
zwe,2000,60.92
zwe,2001,61.12
zwe,2002,61.88
zwe,2003,62.86
zwe,2004,62.78
zwe,2005,62.1
zwe,2006,61.52
zwe,2007,63.14
zwe,2008,67.11
zwe,2009,66.8
zwe,2010,66.44
zwe,2011,65.58
zwe,2012,65.5
zwe,2013,65.74
zwe,2014,65.8
zwe,2015,66.14
zwe,2016,66.5
zwe,2017,66.72
zwe,2018,66.91
zwe,2019,68.35
