geo,time,en_atm_ghgo_zg
mli,1992,-6.60749
mli,1993,-12.80208
mli,1994,-13.16345
mli,1995,-4.14397
mli,1996,-6.54847
mli,1997,-4.79301
mli,1998,344.04636
mli,1999,291.13659
mli,2000,237.61357
mli,2001,322.11681
mli,2002,299.07657
mli,2003,210.4872
mli,2004,338.44159
mli,2005,328.27561
mli,2006,298.79627
mli,2007,208.67707
mli,2008,277.6096
mli,2009,200.21661
mli,2010,214.76415
mli,2011,214.76415
mli,2012,214.76415
mmr,1991,-11.1519
mmr,1992,32.53043
mmr,1993,7.43774
mmr,1994,-6.50304
mmr,1995,7.43774
mmr,1996,-20.44397
mmr,1997,-21.37341
mmr,1998,-74.45416
mmr,1999,-74.45753
mmr,2000,-89.47558
mmr,2001,-94.27509
mmr,2002,-84.02019
mmr,2003,-90.00351
mmr,2004,-67.93497
mmr,2005,-86.58005
mmr,2006,-88.66862
mmr,2007,-68.69384
mmr,2008,-89.80198
mmr,2009,-79.55523
mmr,2010,-72.23043
mmr,2011,-45.3055
mmr,2012,-45.3055
mng,1991,2.57282
mng,1992,5.7859
mng,1993,8.19767
mng,1994,10.77049
mng,1995,13.66344
mng,1996,16.07619
mng,1997,18.8081
mng,1998,-16.41517
mng,1999,-81.42966
mng,2000,-13.97741
mng,2001,-87.48457
mng,2002,-7.71972
mng,2003,-40.47433
mng,2004,-80.24118
mng,2005,-75.68644
mng,2006,-46.04963
mng,2007,8.00273
mng,2008,-23.05752
mng,2009,-12.37651
mng,2010,-92.73405
mng,2011,-92.73405
mng,2012,-92.73405
moz,1991,-12.82668
moz,1992,25.94162
moz,1993,-17.89817
moz,1994,-8.29405
moz,1995,-7.66102
moz,1996,-18.01667
moz,1997,-20.98299
moz,1998,1499.4752
moz,1999,948.90435
moz,2000,999.41749
moz,2001,1454.40971
moz,2002,1212.20483
moz,2003,1807.44996
moz,2004,1506.5343
moz,2005,1764.72887
moz,2006,1559.69964
moz,2007,1649.27832
moz,2008,1912.28137
moz,2009,1582.15472
moz,2010,1995.60409
moz,2011,1995.60409
moz,2012,1995.60409
mrt,1991,0.185
mrt,1992,0.37
mrt,1993,0.55583
mrt,1994,0.74083
mrt,1995,0.92583
mrt,1996,1.11083
mrt,1997,1.29667
mrt,1998,369.16667
mrt,1999,300.83333
mrt,2000,1889.16667
mrt,2001,1270.83333
mrt,2002,40
mrt,2003,-29.16667
mrt,2004,365.83333
mrt,2005,551.66667
mrt,2006,566.66667
mrt,2007,2020
mrt,2008,383.33333
mrt,2009,435.83333
mrt,2010,1042.5
mrt,2011,1042.5
mrt,2012,1042.5
mus,1991,8.11876
mus,1992,30.46692
mus,1993,136.54059
mus,1994,336.12172
mus,1995,731.58803
mus,1996,1316.7796
mus,1997,1920.45091
mus,1998,2721.23937
mus,1999,3891.62252
mus,2000,5296.0823
mus,2001,7452.05125
mus,2002,9669.61932
mus,2003,12170.5433
mus,2004,15422.97647
mus,2005,19118.92325
mus,2006,21582.88777
mus,2007,24293.24874
mus,2008,27126.80793
mus,2009,29837.1689
mus,2010,32424.33165
mus,2011,32424.33165
mus,2012,32424.33165
mwi,1991,0
mwi,1992,0
mwi,1993,0
mwi,1994,0
mwi,1995,0
mwi,1996,0
mwi,1997,0
mwi,1998,774.74167
mwi,1999,509.19417
mwi,2000,633.21667
mwi,2001,395.2725
mwi,2002,481.4525
mwi,2003,968.91667
mwi,2004,549.51833
mwi,2005,973.03333
mwi,2006,517.8975
mwi,2007,714.01833
mwi,2008,727.37583
mwi,2009,543.6625
mwi,2010,972.39167
mwi,2011,972.39167
mwi,2012,972.39167
mys,1991,-7.78103
mys,1992,31.93669
mys,1993,11.97243
mys,1994,1.66218
mys,1995,15.49303
mys,1996,-6.94546
mys,1997,-6.05066
mys,1998,-7.86806
mys,1999,-95.53884
mys,2000,-95.13786
mys,2001,-92.49983
mys,2002,-83.69243
mys,2003,-93.08996
mys,2004,-88.29262
mys,2005,-78.68599
mys,2006,-84.23366
mys,2007,-88.02786
mys,2008,-91.73393
mys,2009,-76.96474
mys,2010,-96.34597
mys,2011,-96.34597
mys,2012,-96.34597
nam,1991,0
nam,1992,0
nam,1993,0
nam,1994,0
nam,1995,0
nam,1996,0
nam,1997,0
nam,1998,37850
nam,1999,49760.5
nam,2000,59392.75
nam,2001,53572.5
nam,2002,47005
nam,2003,43947.5
nam,2004,57569.5
nam,2005,46932
nam,2006,67170.25
nam,2007,63163.75
nam,2008,43638.75
nam,2009,71947
nam,2010,65222.5
nam,2011,65222.5
nam,2012,65222.5
nga,1991,-17.60233
nga,1992,-6.71396
nga,1993,-12.42295
nga,1994,-12.86166
nga,1995,-4.81528
nga,1996,-6.43772
nga,1997,-4.30459
nga,1998,1517.33966
nga,1999,1750.00595
nga,2000,1193.14024
nga,2001,1167.35895
nga,2002,1067.29924
nga,2003,1169.35353
nga,2004,873.90701
nga,2005,1766.10659
nga,2006,1056.40904
nga,2007,1045.62551
nga,2008,898.59843
nga,2009,610.24099
nga,2010,712.96565
nga,2011,712.96565
nga,2012,712.96565
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,0
nic,1995,0
nic,1996,0
nic,1997,0
nic,1998,2012.6475
nic,1999,26.004
nic,2000,256.2725
nic,2001,328.9375
nic,2002,328.38
nic,2003,690.175
nic,2004,224.1975
nic,2005,631.3875
nic,2006,265.475
nic,2007,182.59
nic,2008,298.36
nic,2009,300.1175
nic,2010,185.2125
nic,2011,185.2125
nic,2012,185.2125
nld,1991,-0.28959
nld,1992,-2.12693
nld,1993,0.09412
nld,1994,1.25897
nld,1995,-2.59066
nld,1996,0.65967
nld,1997,-1.88815
nld,1998,-48.10707
nld,1999,-51.86637
nld,2000,-50.43172
nld,2001,-72.80154
nld,2002,-79.21095
nld,2003,-75.71732
nld,2004,-77.55712
nld,2005,-75.96971
nld,2006,-73.55871
nld,2007,-72.08327
nld,2008,-70.11158
nld,2009,-68.98247
nld,2010,-67.37513
nld,2011,-67.37513
nld,2012,-67.37513
nor,1991,-9.64033
nor,1992,-33.98129
nor,1993,-33.24286
nor,1994,-35.15683
nor,1995,-38.62382
nor,1996,-38.50183
nor,1997,-35.85877
nor,1998,-45.53263
nor,1999,-42.85741
nor,2000,-40.95608
nor,2001,-41.5572
nor,2002,-57.83164
nor,2003,-53.87926
nor,2004,-48.64559
nor,2005,-45.96825
nor,2006,-48.51
nor,2007,-47.01057
nor,2008,-46.10126
nor,2009,-71.2951
nor,2010,-81.2745
nor,2011,-81.2745
nor,2012,-81.2745
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,0
npl,1997,0
npl,1998,211.78667
npl,1999,6718.35953
npl,2000,1254.87667
npl,2001,309.98775
npl,2002,76.18255
npl,2003,192.65897
npl,2004,460.40514
npl,2005,253.04165
npl,2006,102.38248
npl,2007,65.52678
npl,2008,247.85435
npl,2009,487.33985
npl,2010,343.36528
npl,2011,343.36528
npl,2012,4333.65281
nru,1991,-200
nru,1992,-250
nru,1993,-187.5
nru,1994,-62.5
nru,1995,-125
nru,1996,-12.5
nru,1997,-125
nru,1998,-150
nru,1999,-150
nru,2000,-175
nru,2001,-325
nru,2002,-87.5
nru,2003,-200
nru,2004,-50
nru,2005,-12.5
nru,2006,-487.5
nru,2007,-125
nru,2008,-112.5
nru,2009,-2325
nru,2010,-175
nru,2011,-312.5
nru,2012,-250
nzl,1991,-1.48019
nzl,1992,-3.64232
nzl,1993,-3.22571
nzl,1994,-7.35491
nzl,1995,-5.62679
nzl,1996,-5.64337
nzl,1997,-7.61375
nzl,1998,-75.24746
nzl,1999,-63.88664
nzl,2000,-73.15653
nzl,2001,-82.36612
nzl,2002,-85.57875
nzl,2003,-81.35841
nzl,2004,-82.57856
nzl,2005,-80.21812
nzl,2006,-75.23846
nzl,2007,-73.38767
nzl,2008,-70.98128
nzl,2009,-74.57347
nzl,2010,-68.54922
nzl,2011,-68.54922
nzl,2012,-68.54922
omn,1991,2.86972
omn,1992,5.74038
omn,1993,8.6166
omn,1994,11.49764
omn,1995,14.39127
omn,1996,17.27832
omn,1997,20.15721
omn,1998,-99.91559
omn,1999,-99.90629
omn,2000,-99.93155
omn,2001,-99.76109
omn,2002,-99.57868
omn,2003,-99.34764
omn,2004,-99.04864
omn,2005,-98.74821
omn,2006,-98.49786
omn,2007,-98.24035
omn,2008,-98.02697
omn,2009,-97.62947
omn,2010,-97.34836
omn,2011,-97.34836
omn,2012,-97.34836
pak,1991,-7.68989
pak,1992,-18.40082
pak,1993,-35.06225
pak,1994,-49.16039
pak,1995,-61.51914
pak,1996,-61.4276
pak,1997,-62.6177
pak,1998,246.13032
pak,1999,161.39686
pak,2000,-30.71818
pak,2001,-46.17908
pak,2002,-42.98668
pak,2003,-37.79744
pak,2004,-26.60466
pak,2005,-7.78244
pak,2006,-14.7181
pak,2007,-4.88069
pak,2008,8.92166
pak,2009,6.10093
pak,2010,6.06505
pak,2011,6.06505
pak,2012,6.06505
pan,1991,0
pan,1992,0
pan,1993,0
pan,1994,0
pan,1995,0
pan,1996,0
pan,1997,0
pan,1998,-62
pan,1999,-78.25
pan,2000,-10.25
pan,2001,71.848
pan,2002,44.452
pan,2003,-33.44275
pan,2004,55.22625
pan,2005,-64.02425
pan,2006,47.642
pan,2007,6.089
pan,2008,-16.1615
pan,2009,99.69475
pan,2010,-69.2085
pan,2011,-69.2085
pan,2012,-69.2085
per,1991,-5.44464
per,1992,0.14284
per,1993,9.67675
per,1994,-21.99682
per,1995,-14.24556
per,1996,-11.25755
per,1997,-10.36373
per,1998,5.26226
per,1999,-34.42331
per,2000,-29.92887
per,2001,-95.31685
per,2002,-95.75178
per,2003,-88.60719
per,2004,-90.23332
per,2005,-32.88571
per,2006,-79.836
per,2007,-33.26197
per,2008,-86.50845
per,2009,-88.24757
per,2010,-70.73206
per,2011,-70.73206
per,2012,-70.73206
phl,1991,-8.45322
phl,1992,32.3258
phl,1993,10.34944
phl,1994,-1.78556
phl,1995,10.80599
phl,1996,-14.89607
phl,1997,-16.5701
phl,1998,590.64737
phl,1999,-7.44988
phl,2000,171.48035
phl,2001,5.25103
phl,2002,-25.42574
phl,2003,-45.84677
phl,2004,-72.72163
phl,2005,-42.48305
phl,2006,1244.8617
phl,2007,-42.56371
phl,2008,-80.47597
phl,2009,1455.12895
phl,2010,-15.41567
phl,2011,-15.41567
phl,2012,-15.41567
png,1991,104.92221
png,1992,98.01879
png,1993,31.29618
png,1994,107.72685
png,1995,27.85704
png,1996,26.61225
png,1997,410.94504
png,1998,-93.35697
png,1999,-94.94648
png,2000,-91.37736
png,2001,-81.78375
png,2002,243.5154
png,2003,-81.60643
png,2004,-43.89355
png,2005,-89.89296
png,2006,-71.04581
png,2007,-89.90093
png,2008,-93.52866
png,2009,-86.39001
png,2010,-90.31778
png,2011,-90.31778
png,2012,-90.31778
pol,1991,-0.24004
pol,1992,-0.42291
pol,1993,-0.58245
pol,1994,-0.5726
pol,1995,-0.2502
pol,1996,-0.29198
pol,1997,-0.10121
pol,1998,-95.29478
pol,1999,-94.81767
pol,2000,-94.48056
pol,2001,-94.10432
pol,2002,-92.60171
pol,2003,-92.34242
pol,2004,-91.2607
pol,2005,-89.89187
pol,2006,-88.95038
pol,2007,-87.93712
pol,2008,-87.04127
pol,2009,-88.41827
pol,2010,-89.80639
pol,2011,-89.80639
pol,2012,-89.80639
pri,1991,15.26042
pri,1992,2.02693
pri,1993,12.2002
pri,1994,9.14095
pri,1995,7.11402
pri,1996,14.22713
pri,1997,-1.03233
pri,1998,-100
pri,1999,-92.76743
pri,2000,-100
pri,2001,-91.562
pri,2002,-98.19186
pri,2003,-97.58914
pri,2004,-95.781
pri,2005,-92.16471
pri,2006,-92.76743
pri,2007,-89.75386
pri,2008,-88.54843
pri,2009,-92.16471
pri,2010,-98.19186
pri,2011,-98.19186
pri,2012,-98.19186
prk,1991,0.05497
prk,1992,0.18723
prk,1993,0.70205
prk,1994,1.61684
prk,1995,2.88804
prk,1996,9.37869
prk,1997,16.19011
prk,1998,31.73202
prk,1999,-44.68191
prk,2000,45.46534
prk,2001,72.04254
prk,2002,-11.75352
prk,2003,-4.24134
prk,2004,31.34491
prk,2005,71.07944
prk,2006,23.20143
prk,2007,31.75292
prk,2008,52.80975
prk,2009,86.12851
prk,2010,66.16442
prk,2011,66.16442
prk,2012,66.16442
prt,1991,-1.95649
prt,1992,9.00656
prt,1993,7.37266
prt,1994,21.92604
prt,1995,45.62605
prt,1996,74.32037
prt,1997,101.62821
prt,1998,4441.8175
prt,1999,1204.19991
prt,2000,3514.75598
prt,2001,2297.43574
prt,2002,1568.86812
prt,2003,5202.8742
prt,2004,1899.06776
prt,2005,8740.21211
prt,2006,1742.27635
prt,2007,799.05445
prt,2008,614.3734
prt,2009,1936.41173
prt,2010,3370.53767
prt,2011,3370.53767
prt,2012,3370.53767
pry,1991,-5.91787
pry,1992,0.12686
pry,1993,10.18145
pry,1994,-23.91419
pry,1995,-15.50098
pry,1996,-12.23103
pry,1997,-11.33619
pry,1998,-43.30946
pry,1999,173.74448
pry,2000,-65.80571
pry,2001,44.92995
pry,2002,41.08438
pry,2003,47.0006
pry,2004,11.45613
pry,2005,67.04697
pry,2006,11.23447
pry,2007,202.82194
pry,2008,-25.30627
pry,2009,-44.36849
pry,2010,-45.25353
pry,2011,-45.25353
pry,2012,-45.25353
pyf,1991,-0.5555
pyf,1992,-1.111
pyf,1993,-1.66675
pyf,1994,-2.22225
pyf,1995,-2.77775
pyf,1996,-3.33325
pyf,1997,-3.889
pyf,1998,-100
pyf,1999,-100
pyf,2000,-100
pyf,2001,-100
pyf,2002,-100
pyf,2003,-100
pyf,2004,-100
pyf,2005,-100
pyf,2006,-100
pyf,2007,-100
pyf,2008,-100
pyf,2009,-100
pyf,2010,-100
pyf,2011,-100
pyf,2012,-100
qat,1991,-33.33333
qat,1992,-144.44444
qat,1993,-133.33333
qat,1994,-11.11111
qat,1995,-144.44444
qat,1996,-11.11111
qat,1997,77.77778
qat,1998,-11.11111
qat,1999,-188.88889
qat,2000,-277.77778
qat,2001,-5.55556
qat,2002,-245.83333
qat,2003,61.11111
qat,2004,-206.94444
qat,2005,-158.33333
qat,2006,216.66667
qat,2007,-33.33333
qat,2008,-263.88889
qat,2009,-136.11111
qat,2010,186.11111
qat,2011,-10069.44444
qat,2012,19497.22222
rou,1991,-5.58026
rou,1992,-24.3009
rou,1993,-25.48682
rou,1994,-23.5708
rou,1995,-20.9648
rou,1996,-25.4592
rou,1997,-25.21813
rou,1998,-56.46973
rou,1999,-66.36025
rou,2000,-67.6178
rou,2001,-68.6184
rou,2002,-79.07257
rou,2003,-79.19929
rou,2004,-73.97123
rou,2005,-73.79372
rou,2006,-65.76955
rou,2007,-62.32439
rou,2008,-45.4808
rou,2009,-78.13069
rou,2010,-67.92089
rou,2011,-67.92089
rou,2012,-67.92089
rus,1991,-5.71992
rus,1992,-6.89651
rus,1993,-6.05296
rus,1994,-9.68426
rus,1995,-14.06547
rus,1996,5.47993
rus,1997,-12.13501
rus,1998,234.61449
rus,1999,-7.45363
rus,2000,48.87261
rus,2001,13.68946
rus,2002,96.8087
rus,2003,224.7824
rus,2004,-68.78942
rus,2005,-37.04253
rus,2006,9.58007
rus,2007,-39.58177
rus,2008,67.83036
rus,2009,-21.10096
rus,2010,-19.68589
rus,2011,1.54872
rus,2012,1.54872
rwa,1991,5.39913
rwa,1992,10.80352
rwa,1993,16.22514
rwa,1994,21.59857
rwa,1995,27.04161
rwa,1996,32.4877
rwa,1997,37.93812
rwa,1998,406.01356
rwa,1999,209.97489
rwa,2000,251.12107
rwa,2001,-34.02478
rwa,2002,122.90616
rwa,2003,83.29482
rwa,2004,207.398
rwa,2005,92.30337
rwa,2006,51.13941
rwa,2007,2.64308
rwa,2008,45.38611
rwa,2009,109.36448
rwa,2010,198.55916
rwa,2011,198.55916
rwa,2012,198.55916
sau,1991,-0.39825
sau,1992,-8.97655
sau,1993,-24.02213
sau,1994,-38.17059
sau,1995,-49.30027
sau,1996,-48.45193
sau,1997,-49.74288
sau,1998,-48.85356
sau,1999,-45.78395
sau,2000,-44.7348
sau,2001,-37.8538
sau,2002,-29.46873
sau,2003,-23.56722
sau,2004,-16.969
sau,2005,-9.83801
sau,2006,-3.60863
sau,2007,2.12895
sau,2008,6.5141
sau,2009,12.98937
sau,2010,18.48106
sau,2011,18.48106
sau,2012,18.48106
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,0
sdn,1997,0
sdn,1998,10321.075
sdn,1999,9883.75
sdn,2000,10290.1
sdn,2001,7582.675
sdn,2002,9789.225
sdn,2003,9383.875
sdn,2004,9011.8
sdn,2005,10070.2
sdn,2006,7092.4
sdn,2007,9285.6
sdn,2008,9161.675
sdn,2009,8768.3
sdn,2010,7326.2
sdn,2011,7326.2
sdn,2012,7326.2
sen,1991,1.58934
sen,1992,3.17336
sen,1993,4.75287
sen,1994,6.32746
sen,1995,7.89754
sen,1996,9.4627
sen,1997,11.02295
sen,1998,127515.98361
sen,1999,168965.16393
sen,2000,137853.68852
sen,2001,176595.90164
sen,2002,160925.81967
sen,2003,80499.59016
sen,2004,133016.39344
sen,2005,134498.77049
sen,2006,168185.2459
sen,2007,117273.77049
sen,2008,127801.63934
sen,2009,108376.22951
sen,2010,125305.32787
sen,2011,125305.32787
sen,2012,125305.32787
sgp,1991,13.91566
sgp,1992,12.37846
sgp,1993,16.00794
sgp,1994,16.24479
sgp,1995,31.43651
sgp,1996,45.39885
sgp,1997,57.64955
sgp,1998,54.52848
sgp,1999,99.50202
sgp,2000,119.4211
sgp,2001,193.96203
sgp,2002,227.10862
sgp,2003,261.50016
sgp,2004,267.72487
sgp,2005,290.13383
sgp,2006,342.88827
sgp,2007,376.81295
sgp,2008,411.20448
sgp,2009,382.41519
sgp,2010,413.38313
sgp,2011,413.38313
sgp,2012,413.38313
slb,1991,0
slb,1992,0
slb,1993,0
slb,1994,0
slb,1995,0
slb,1996,0
slb,1997,0
slb,1998,-100
slb,1999,-100
slb,2000,-100
slb,2001,-100
slb,2002,-100
slb,2003,-100
slb,2004,-100
slb,2005,-100
slb,2006,-100
slb,2007,-91.66667
slb,2008,-100
slb,2009,-100
slb,2010,-100
slb,2011,-100
slb,2012,-100
sle,1991,-18.6072
sle,1992,-6.42884
sle,1993,-12.48175
sle,1994,-12.78937
sle,1995,-3.84255
sle,1996,-6.16384
sle,1997,-4.39052
sle,1998,205.05212
sle,1999,346.23988
sle,2000,133.89932
sle,2001,489.56547
sle,2002,290.29518
sle,2003,251.27407
sle,2004,255.13114
sle,2005,133.51647
sle,2006,342.3041
sle,2007,310.36523
sle,2008,416.14591
sle,2009,115.85751
sle,2010,24.53754
sle,2011,24.53754
sle,2012,24.53754
slv,1991,0.00073
slv,1992,0.00297
slv,1993,0.014
slv,1994,0.0365
slv,1995,0.08387
slv,1996,3.19987
slv,1997,8.03736
slv,1998,108.71849
slv,1999,225.09709
slv,2000,384.24939
slv,2001,1053.69229
slv,2002,587.20038
slv,2003,369.53191
slv,2004,696.59649
slv,2005,463.00429
slv,2006,526.20171
slv,2007,349.22943
slv,2008,276.62702
slv,2009,460.39804
slv,2010,75.32428
slv,2011,75.32428
slv,2012,75.32428
som,1991,0.00013
som,1992,0.00042
som,1993,0.00173
som,1994,0.00395
som,1995,0.00817
som,1996,0.03147
som,1997,0.05747
som,1998,552.58781
som,1999,534.13681
som,2000,50.78196
som,2001,-51.64866
som,2002,-49.62901
som,2003,124.98593
som,2004,-68.97001
som,2005,-31.01752
som,2006,-63.37566
som,2007,-34.27002
som,2008,19.19846
som,2009,-91.135
som,2010,-20.43652
som,2011,-20.43652
som,2012,-20.43652
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,-100
stp,1999,-100
stp,2000,-100
stp,2001,-100
stp,2002,-100
stp,2003,-100
stp,2004,-100
stp,2005,-100
stp,2006,-100
stp,2007,-100
stp,2008,-100
stp,2009,-100
stp,2010,-100
stp,2011,-100
stp,2012,-100
sur,1991,-5.10906
sur,1992,0.27061
sur,1993,8.82653
sur,1994,-20.99592
sur,1995,-13.7233
sur,1996,-10.49412
sur,1997,-9.73024
sur,1998,-90.58443
sur,1999,-97.28578
sur,2000,-97.077
sur,2001,-100
sur,2002,-94.45033
sur,2003,-96.72677
sur,2004,-94.5985
sur,2005,-97.97949
sur,2006,-97.83132
sur,2007,-98.58564
sur,2008,-87.47284
sur,2009,-90.30155
sur,2010,-99.79795
sur,2011,-99.79795
sur,2012,-99.79795
svk,1991,6.40312
svk,1992,-5.93408
svk,1993,-14.48906
svk,1994,-18.42832
svk,1995,-11.25581
svk,1996,8.64609
svk,1997,10.7127
svk,1998,-61.12145
svk,1999,-55.7824
svk,2000,-47.37622
svk,2001,-39.79106
svk,2002,-28.89914
svk,2003,-17.231
svk,2004,-1.65638
svk,2005,11.78902
svk,2006,24.89982
svk,2007,38.16226
svk,2008,50.38556
svk,2009,266.04509
svk,2010,347.08911
svk,2011,347.08911
svk,2012,347.08911
svn,1991,-14.32236
svn,1992,-21.39367
svn,1993,-25.52175
svn,1994,-31.6921
svn,1995,-46.15454
svn,1996,-46.9151
svn,1997,-49.31925
svn,1998,-64.36103
svn,1999,-65.24695
svn,2000,-65.77256
svn,2001,-68.84147
svn,2002,-69.12335
svn,2003,-63.08833
svn,2004,-56.88481
svn,2005,-50.06666
svn,2006,-47.05286
svn,2007,-42.9465
svn,2008,-38.35373
svn,2009,-41.1895
svn,2010,-36.30956
svn,2011,-36.30956
svn,2012,-36.30956
swe,1991,133.53385
swe,1992,-12.18306
swe,1993,-9.23916
swe,1994,-3.33727
swe,1995,9.33842
swe,1996,17.69039
swe,1997,26.70344
swe,1998,27.24369
swe,1999,33.64305
swe,2000,45.46575
swe,2001,34.07028
swe,2002,54.47162
swe,2003,63.40302
swe,2004,64.33737
swe,2005,81.07481
swe,2006,112.61577
swe,2007,100.90801
swe,2008,104.96402
swe,2009,62.17621
swe,2010,86.05844
swe,2011,86.05844
swe,2012,86.05844
swz,1991,0.92583
swz,1992,1.85167
swz,1993,2.7775
swz,1994,3.70333
swz,1995,4.63
swz,1996,5.55583
swz,1997,6.48167
swz,1998,1384.575
swz,1999,619.16667
swz,2000,191.60333
swz,2001,116.66667
swz,2002,255.23
swz,2003,194.47583
swz,2004,286.56417
swz,2005,325.08167
swz,2006,5.8975
swz,2007,672.64917
swz,2008,393.81083
swz,2009,194.5275
swz,2010,375.8175
swz,2011,375.8175
swz,2012,375.8175
syc,1991,-287.5
syc,1992,-275
syc,1993,-200
syc,1994,150
syc,1995,-87.5
syc,1996,162.5
syc,1997,-125
syc,1998,-112.5
syc,1999,50
syc,2000,-237.5
syc,2001,-362.5
syc,2002,200
syc,2003,-250
syc,2004,150
syc,2005,375
syc,2006,150
syc,2007,150
syc,2008,-100
syc,2009,350
syc,2010,-125
syc,2011,-75
syc,2012,0
syr,1991,-0.55567
syr,1992,-1.111
syr,1993,-1.66667
syr,1994,-2.22233
syr,1995,-2.77767
syr,1996,-3.33333
syr,1997,-3.889
syr,1998,1811.21111
syr,1999,727.72333
syr,2000,357.54889
syr,2001,2094.2
syr,2002,1543.38889
syr,2003,1536.15556
syr,2004,971.04333
syr,2005,585.04222
syr,2006,695.68222
syr,2007,754.28778
syr,2008,204.60444
syr,2009,849.99111
syr,2010,983.40667
syr,2011,983.40667
syr,2012,983.40667
tca,1991,-200
tca,1992,10
tca,1993,-120
tca,1994,-30
tca,1995,140
tca,1996,-100
tca,1997,30
tca,1998,-230
tca,1999,-240
tca,2000,-190
tca,2001,40
tca,2002,100
tca,2003,-320
tca,2004,20
tca,2005,-300
tca,2006,-160
tca,2007,-700
tca,2008,540
tca,2009,180
tca,2010,60
tca,2011,420
tca,2012,-540
tcd,1991,0
tcd,1992,0
tcd,1993,0
tcd,1994,0
tcd,1995,0
tcd,1996,0
tcd,1997,0
tcd,1998,459071.5
tcd,1999,517480
tcd,2000,541580
tcd,2001,418601.5
tcd,2002,532830
tcd,2003,548030
tcd,2004,505040
tcd,2005,509250
tcd,2006,477397.5
tcd,2007,494372.5
tcd,2008,431226
tcd,2009,354551
tcd,2010,381645.5
tcd,2011,381645.5
tcd,2012,381645.5
tgo,1991,-19.04289
tgo,1992,-6.59281
tgo,1993,-12.79764
tgo,1994,-13.13768
tgo,1995,-4.03352
tgo,1996,-6.43108
tgo,1997,-4.615
tgo,1998,218.67678
tgo,1999,86.4378
tgo,2000,110.93646
tgo,2001,63.85677
tgo,2002,95.49765
tgo,2003,97.14094
tgo,2004,17.4344
tgo,2005,243.47558
tgo,2006,59.77977
tgo,2007,28.65225
tgo,2008,103.40175
tgo,2009,73.14342
tgo,2010,57.34878
tgo,2011,57.34878
tgo,2012,57.34878
tha,1991,-8.24491
tha,1992,23.89829
tha,1993,4.02711
tha,1994,-7.42351
tha,1995,1.76625
tha,1996,-19.68208
tha,1997,-21.30525
tha,1998,836.37609
tha,1999,188.41212
tha,2000,-37.04319
tha,2001,-69.10968
tha,2002,99.03609
tha,2003,25.20797
tha,2004,250.163
tha,2005,104.57248
tha,2006,-15.19185
tha,2007,263.11168
tha,2008,-15.93244
tha,2009,3.24576
tha,2010,227.55512
tha,2011,227.55512
tha,2012,227.55512
tjk,1991,42.35017
tjk,1992,36.30202
tjk,1993,-17.78352
tjk,1994,-25.60759
tjk,1995,-34.85121
tjk,1996,-51.21965
tjk,1997,-56.54972
tjk,1998,-61.66056
tjk,1999,-67.65542
tjk,2000,-71.58458
tjk,2001,-79.02811
tjk,2002,-86.88223
tjk,2003,-85.52017
tjk,2004,-81.92206
tjk,2005,-85.64369
tjk,2006,-83.82229
tjk,2007,-83.4964
tjk,2008,-86.43427
tjk,2009,-86.00312
tjk,2010,-86.93199
tjk,2011,-86.93199
tjk,2012,-86.93199
tkm,1991,-2.91869
tkm,1992,-3.40967
tkm,1993,-3.1971
tkm,1994,-4.18613
tkm,1995,-5.63676
tkm,1996,1.87101
tkm,1997,-4.65166
tkm,1998,-77.48669
tkm,1999,-65.94762
tkm,2000,-60.685
tkm,2001,-84.51262
tkm,2002,-18.1718
tkm,2003,189.16614
tkm,2004,132.30185
tkm,2005,-23.82599
tkm,2006,0.133
tkm,2007,22.60125
tkm,2008,-47.43089
tkm,2009,-19.21861
tkm,2010,88.85227
tkm,2011,88.85227
tkm,2012,88.85227
tls,1991,-166.66667
tls,1992,-100
tls,1993,-166.66667
tls,1994,-233.33333
tls,1995,-166.66667
tls,1996,-166.66667
tls,1997,100
tls,1998,-33.33333
tls,1999,-166.66667
tls,2000,-100
tls,2001,-100
tls,2002,-233.33333
tls,2003,-33.33333
tls,2004,-33.33333
tls,2005,-100
tls,2006,-166.66667
tls,2007,-166.66667
tls,2008,-33.33333
tls,2009,100
tls,2010,-100
tls,2011,100
tls,2012,-500
ton,1991,-0.5555
ton,1992,-1.111
ton,1993,-1.66675
ton,1994,-2.22225
ton,1995,-2.77775
ton,1996,-3.33325
ton,1997,-3.889
ton,1998,-100
ton,1999,-100
ton,2000,-100
ton,2001,-100
ton,2002,-100
ton,2003,-100
ton,2004,-100
ton,2005,-100
ton,2006,-100
ton,2007,-100
ton,2008,-100
ton,2009,-100
ton,2010,-100
ton,2011,-100
ton,2012,-100
tto,1991,5.556
tto,1992,11.111
tto,1993,16.667
tto,1994,22.222
tto,1995,27.778
tto,1996,33.333
tto,1997,38.889
tto,1998,5100
tto,1999,2375
tto,2000,300
tto,2001,4625
tto,2002,75
tto,2003,5500
tto,2004,1450
tto,2005,2525
tto,2006,3225
tto,2007,7350
tto,2008,3450
tto,2009,2700
tto,2010,6425
