geo,time,dt_oda_alld_cd
dji,1987,105300003.05176
dji,1988,92599998.47412
dji,1989,75019996.64307
dji,1990,207009994.50684
dji,1991,107160003.66211
dji,1992,112190002.44141
dji,1993,134429992.67578
dji,1994,128570007.32422
dji,1995,105559997.55859
dji,1996,97080001.83105
dji,1997,85650001.52588
dji,1998,80980003.35693
dji,1999,75150001.52588
dji,2000,72239997.86377
dji,2001,59400001.52588
dji,2002,74099998.47412
dji,2003,79260002.13623
dji,2004,64330001.83105
dji,2005,74169998.16895
dji,2006,115379997.25342
dji,2007,112669998.16894
dji,2008,140820007.32422
dji,2009,165830001.83105
dji,2010,132029998.7793
dji,2011,141399993.89648
dji,2012,148460006.71387
dji,2013,149250000
dji,2014,166110000.61035
dji,2015,173389999.38965
dji,2016,185350006.10352
dji,2017,142610000.61035
dji,2018,179210006.71387
dji,2019,272480010.98633
dma,1973,90000.00358
dma,1974,3579999.92371
dma,1975,7869999.88556
dma,1976,4329999.92371
dma,1977,4949999.80927
dma,1978,7110000.13351
dma,1979,9050000.19073
dma,1980,17610000.61035
dma,1981,14760000.22888
dma,1982,16760000.22888
dma,1983,9920000.07629
dma,1984,16219999.31335
dma,1985,16590000.15259
dma,1986,11720000.26703
dma,1987,15880000.11444
dma,1988,17879999.16077
dma,1989,23860000.61035
dma,1990,19639999.38965
dma,1991,17629999.16077
dma,1992,12699999.80927
dma,1993,8909999.84741
dma,1994,19590000.15259
dma,1995,25000000
dma,1996,43130001.06812
dma,1997,14560000.41962
dma,1998,19350000.38147
dma,1999,9930000.30518
dma,2000,15279999.73297
dma,2001,19690000.53406
dma,2002,29600000.38147
dma,2003,10970000.26703
dma,2004,29399999.61853
dma,2005,21110000.61035
dma,2006,19659999.84741
dma,2007,19450000.76294
dma,2008,21379999.16077
dma,2009,35950000.76294
dma,2010,32450000.76294
dma,2011,24440000.53406
dma,2012,25680000.30518
dma,2013,20079999.92371
dma,2014,16290000.91553
dma,2015,11710000.03815
dma,2016,8569999.69482
dma,2017,19219999.31335
dma,2018,26940000.53406
dma,2019,51389999.38965
dom,1960,180000.00715
dom,1961,150000.00596
dom,1962,22090000.15259
dom,1963,47419998.16895
dom,1964,23510000.22888
dom,1965,79069999.69482
dom,1966,52310001.37329
dom,1967,58560001.37329
dom,1968,43250000
dom,1969,34400001.52588
dom,1970,35130001.06812
dom,1971,24399999.61853
dom,1972,24540000.91553
dom,1973,19579999.92371
dom,1974,16440000.53406
dom,1975,20270000.45776
dom,1976,24280000.68665
dom,1977,15029999.73297
dom,1978,20209999.08447
dom,1979,46000000
dom,1980,70889999.38965
dom,1981,65010002.13623
dom,1982,98480003.35693
dom,1983,61319999.69482
dom,1984,147270004.27246
dom,1985,167059997.55859
dom,1986,70239997.86377
dom,1987,114440002.44141
dom,1988,109550003.05176
dom,1989,131500000
dom,1990,90910003.66211
dom,1991,77440002.44141
dom,1992,79760002.13623
dom,1993,4110000.13351
dom,1994,58650001.52588
dom,1995,107809997.55859
dom,1996,82709999.08447
dom,1997,64519996.64307
dom,1998,107400001.52588
dom,1999,185490005.49316
dom,2000,61299999.23706
dom,2001,117290000.91553
dom,2002,161020004.27246
dom,2003,85709999.08447
dom,2004,104110000.61035
dom,2005,95000000
dom,2006,75000000
dom,2007,144630004.88281
dom,2008,177339996.33789
dom,2009,139630004.88281
dom,2010,193809997.55859
dom,2011,242619995.11719
dom,2012,260119995.11719
dom,2013,146910003.66211
dom,2014,166210006.71387
dom,2015,279959991.45508
dom,2016,176699996.94824
dom,2017,117709999.08447
dom,2018,89300003.05176
dom,2019,134440002.44141
dza,1960,355049987.79297
dza,1961,437910003.66211
dza,1962,397630004.88281
dza,1963,281910003.66211
dza,1964,227839996.33789
dza,1965,146229995.72754
dza,1966,126919998.16894
dza,1967,107639999.38965
dza,1968,119610000.61035
dza,1969,131229995.72754
dza,1970,122209999.08447
dza,1971,120989997.86377
dza,1972,110300003.05176
dza,1973,125089996.33789
dza,1974,128330001.83106
dza,1975,235270004.27246
dza,1976,145369995.11719
dza,1977,129149993.89648
dza,1978,190289993.28613
dza,1979,110839996.33789
dza,1980,205160003.66211
dza,1981,167070007.32422
dza,1982,134699996.94824
dza,1983,93279998.7793
dza,1984,120980003.35693
dza,1985,172149993.89648
dza,1986,167330001.83105
dza,1987,213449996.94824
dza,1988,171979995.72754
dza,1989,158210006.71387
dza,1990,331649993.89648
dza,1991,211169998.16895
dza,1992,374790008.54492
dza,1993,326309997.55859
dza,1994,295489990.23438
dza,1995,295739990.23438
dza,1996,306880004.88281
dza,1997,247889999.38965
dza,1998,419869995.11719
dza,1999,137979995.72754
dza,2000,199960006.71387
dza,2001,198860000.61035
dza,2002,186119995.11719
dza,2003,239240005.49316
dza,2004,316970001.2207
dza,2005,347380004.88281
dza,2006,240679992.67578
dza,2007,395010009.76562
dza,2008,324829986.57227
dza,2009,302390014.64844
dza,2010,201250000
dza,2011,193350006.10352
dza,2012,147320007.32422
dza,2013,203419998.16895
dza,2014,160619995.11719
dza,2015,71129997.25342
dza,2016,144550003.05176
dza,2017,174679992.67578
dza,2018,144529998.7793
dza,2019,175720001.2207
ecu,1960,6699999.80927
ecu,1961,11770000.45776
ecu,1962,13409999.84741
ecu,1963,16229999.54224
ecu,1964,19000000
ecu,1965,20920000.07629
ecu,1966,25409999.84741
ecu,1967,27209999.08447
ecu,1968,22569999.69482
ecu,1969,17590000.15259
ecu,1970,19100000.38147
ecu,1971,21739999.77112
ecu,1972,19159999.84741
ecu,1973,29459999.08447
ecu,1974,28139999.38965
ecu,1975,38849998.47412
ecu,1976,45419998.16895
ecu,1977,32389999.38965
ecu,1978,31180000.30518
ecu,1979,58130001.06812
ecu,1980,33040000.91553
ecu,1981,34159999.84741
ecu,1982,40020000.45776
ecu,1983,48459999.08447
ecu,1984,68349998.47412
ecu,1985,79129997.25342
ecu,1986,95980003.35693
ecu,1987,191759994.50684
ecu,1988,149679992.67578
ecu,1989,140000000
ecu,1990,144699996.94824
ecu,1991,197779998.7793
ecu,1992,221320007.32422
ecu,1993,185710006.71387
ecu,1994,192029998.7793
ecu,1995,187619995.11719
ecu,1996,238429992.67578
ecu,1997,158100006.10352
ecu,1998,181059997.55859
ecu,1999,153130004.88281
ecu,2000,155169998.16895
ecu,2001,171250000
ecu,2002,233520004.27246
ecu,2003,202830001.83105
ecu,2004,184350006.10352
ecu,2005,257799987.79297
ecu,2006,213869995.11719
ecu,2007,230059997.55859
ecu,2008,248419998.16895
ecu,2009,223559997.55859
ecu,2010,168529998.7793
ecu,2011,181300003.05176
ecu,2012,148059997.55859
ecu,2013,150520004.27246
ecu,2014,165050003.05176
ecu,2015,318160003.66211
ecu,2016,243710006.71387
ecu,2017,211110000.61035
ecu,2018,404010009.76562
ecu,2019,525049987.79297
egy,1960,178410003.66211
egy,1961,117769996.64307
egy,1962,188039993.28613
egy,1963,207089996.33789
egy,1964,235300003.05176
egy,1965,122760002.13623
egy,1966,97239997.86377
egy,1967,33000000
egy,1968,25700000.76294
egy,1969,9899999.61853
egy,1970,170940002.44141
egy,1971,138710006.71387
egy,1972,139940002.44141
egy,1973,886919982.91016
egy,1974,1376270019.53125
egy,1975,2513429931.64063
egy,1976,2432879882.8125
egy,1977,2639179931.64063
egy,1978,2697929931.64063
egy,1979,1572469970.70313
egy,1980,1383150024.41406
egy,1981,1297709960.9375
egy,1982,1457030029.29688
egy,1983,1456780029.29688
egy,1984,1768050048.82813
egy,1985,1774180053.71094
egy,1986,1669439941.40625
egy,1987,1723160034.17969
egy,1988,1496810058.59375
egy,1989,1644199951.17188
egy,1990,6065200195.3125
egy,1991,5408839843.75
egy,1992,3737699951.17188
egy,1993,2485229980.46875
egy,1994,2692199951.17188
egy,1995,2028069946.28906
egy,1996,2193899902.34375
egy,1997,2009459960.9375
egy,1998,1974140014.64844
egy,1999,1620250000
egy,2000,1370829956.05469
egy,2001,1300390014.64844
egy,2002,1308729980.46875
egy,2003,1017179992.67578
egy,2004,1502839965.82031
egy,2005,1046310058.59375
egy,2006,909030029.29688
egy,2007,1138689941.40625
egy,2008,1688530029.29688
egy,2009,982739990.23438
egy,2010,599159973.14453
egy,2011,423730010.98633
egy,2012,1813430053.71094
egy,2013,5512509765.625
egy,2014,3537600097.65625
egy,2015,2524530029.29688
egy,2016,2437350097.65625
egy,2017,33110000.61035
egy,2018,2080850097.65625
egy,2019,1740589965.82031
eri,1971,29999.99933
eri,1973,620000.00477
eri,1974,2150000.09537
eri,1975,1620000.00477
eri,1977,2119999.88556
eri,1978,4929999.82834
eri,1979,4139999.86649
eri,1980,4679999.82834
eri,1981,5610000.13351
eri,1982,4500000
eri,1983,4500000
eri,1984,4500000
eri,1986,1000000
eri,1987,2000000
eri,1988,2000000
eri,1990,4500000
eri,1992,1000000
eri,1993,67709999.08447
eri,1994,154149993.89648
eri,1995,148289993.28613
eri,1996,157490005.49316
eri,1997,123510002.13623
eri,1998,168809997.55859
eri,1999,149869995.11719
eri,2000,178020004.27246
eri,2001,284700012.20703
eri,2002,226669998.16895
eri,2003,316959991.45508
eri,2004,263519989.01367
eri,2005,349739990.23438
eri,2006,126190002.44141
eri,2007,158529998.7793
eri,2008,145419998.16895
eri,2009,142619995.11719
eri,2010,162309997.55859
eri,2011,133410003.66211
eri,2012,135970001.2207
eri,2013,81309997.55859
eri,2014,84190002.44141
eri,2015,93919998.16895
eri,2016,66819999.69482
eri,2017,79199996.94824
eri,2018,84239997.86377
eri,2019,276929992.67578
est,1991,15369999.88556
est,1992,104370002.74658
est,1993,42310001.37329
est,1994,43810001.37329
est,1995,58049999.23706
est,1996,59369998.93188
est,1997,65910003.66211
est,1998,90989997.86377
est,1999,83620002.74658
est,2000,63830001.83105
est,2001,68500000
est,2002,54409999.84741
est,2003,84300003.05176
est,2004,135429992.67578
eth,1960,15350000.38147
eth,1961,20959999.08447
eth,1962,26940000.53406
eth,1963,24899999.61853
eth,1964,15979999.54224
eth,1965,20930000.30518
eth,1966,25399999.61853
eth,1967,27680000.30518
eth,1968,42349998.47412
eth,1969,38740001.67847
eth,1970,39680000.30518
eth,1971,46979999.54224
eth,1972,47319999.69482
eth,1973,66279998.7793
eth,1974,116900001.52588
eth,1975,131949996.94824
eth,1976,139750000
eth,1977,115089996.33789
eth,1978,139320007.32422
eth,1979,190580001.83105
eth,1980,211100006.10352
eth,1981,244850006.10352
eth,1982,199330001.83105
eth,1983,338149993.89648
eth,1984,359410003.66211
eth,1985,718409973.14453
eth,1986,631109985.35156
eth,1987,623280029.29688
eth,1988,965440002.44141
eth,1989,727789978.02734
eth,1990,1009250000
eth,1991,1091869995.11719
eth,1992,1162510009.76563
eth,1993,1081219970.70313
eth,1994,1063579956.05469
eth,1995,876979980.46875
eth,1996,816500000
eth,1997,578909973.14453
eth,1998,660239990.23438
eth,1999,643289978.02734
eth,2000,687799987.79297
eth,2001,1103599975.58594
eth,2002,1324739990.23438
eth,2003,1621160034.17969
eth,2004,1830300048.82813
eth,2005,1929119995.11719
eth,2006,2034550048.82813
eth,2007,2606550048.82813
eth,2008,3316250000
eth,2009,3823760009.76563
eth,2010,3455159912.10938
eth,2011,3495889892.57813
eth,2012,3243290039.0625
eth,2013,3885540039.0625
eth,2014,3583959960.9375
eth,2015,3238889892.57813
eth,2016,4084370117.1875
eth,2017,4124750000
eth,2018,4941029785.15625
eth,2019,4809970214.84375
fji,1960,1080000.04292
fji,1961,1009999.99046
fji,1962,10819999.69482
fji,1963,4429999.82834
fji,1964,3440000.05722
fji,1965,4360000.13351
fji,1966,4110000.13351
fji,1967,2829999.92371
fji,1968,6210000.03815
fji,1969,8750000
fji,1970,6960000.03815
fji,1971,10640000.34332
fji,1972,8460000.03815
fji,1973,14569999.69482
fji,1974,14850000.38147
fji,1975,19360000.61035
fji,1976,23159999.84741
fji,1977,22979999.54224
fji,1978,26319999.69482
fji,1979,30709999.08447
fji,1980,35869998.93188
fji,1981,40159999.84741
fji,1982,35029998.7793
fji,1983,31620000.83923
fji,1984,30530000.68665
fji,1985,31360000.61035
fji,1986,41659999.84741
fji,1987,35490001.67847
fji,1988,52290000.91553
fji,1989,40529998.7793
fji,1990,49220001.2207
fji,1991,44810001.37329
fji,1992,62740001.67847
fji,1993,59840000.15259
fji,1994,39110000.61035
fji,1995,42799999.23706
fji,1996,46790000.91553
fji,1997,44509998.32153
fji,1998,36889999.38965
fji,1999,35200000.76294
fji,2000,29370000.83923
fji,2001,26180000.30518
fji,2002,34169998.16895
fji,2003,51250000
fji,2004,65529998.7793
fji,2005,66080001.83105
fji,2006,55799999.23706
fji,2007,50880001.06812
fji,2008,45080001.83105
fji,2009,66410003.66211
fji,2010,75839996.33789
fji,2011,75389999.38965
fji,2012,105370002.74658
fji,2013,91220001.2207
fji,2014,94239997.86377
fji,2015,102480003.35693
fji,2016,117419998.16894
fji,2017,145899993.89648
fji,2018,120959999.08447
fji,2019,139070007.32422
fsm,1991,460000.00834
fsm,1992,13189999.58038
fsm,1993,62130001.06812
fsm,1994,102660003.66211
fsm,1995,73550003.05176
fsm,1996,112690002.44141
fsm,1997,84440002.44141
fsm,1998,73639999.38965
fsm,1999,102879997.25342
fsm,2000,97480003.35693
fsm,2001,135399993.89648
fsm,2002,110730003.35693
fsm,2003,112269996.64307
fsm,2004,85370002.74658
fsm,2005,104819999.69482
fsm,2006,106239997.86377
fsm,2007,111709999.08447
fsm,2008,91129997.25342
fsm,2009,120910003.66211
fsm,2010,63770000.45776
fsm,2011,130639999.38965
fsm,2012,143259994.50684
fsm,2013,143210006.71387
fsm,2014,117010002.13623
fsm,2015,81389999.38965
fsm,2016,50830001.83105
fsm,2017,98150001.52588
fsm,2018,98790000.91553
fsm,2019,92540000.91553
gab,1960,19999.99955
gab,1961,560000.00238
gab,1962,2640000.1049
gab,1963,4059999.94278
gab,1964,14859999.65668
gab,1965,13020000.45776
gab,1966,13479999.54224
gab,1967,15000000
gab,1968,13289999.96185
gab,1969,18709999.08447
gab,1970,23760000.22888
gab,1971,23719999.31335
gab,1972,26819999.69482
gab,1973,39189998.62671
gab,1974,24620000.83923
gab,1975,60400001.52588
gab,1976,33959999.08447
gab,1977,27170000.07629
gab,1978,43430000.30518
gab,1979,36619998.93188
gab,1980,55580001.83105
gab,1981,43169998.16895
gab,1982,61849998.47412
gab,1983,63459999.08447
gab,1984,75279998.7793
gab,1985,60750000
gab,1986,78650001.52588
gab,1987,82260002.13623
gab,1988,105739997.86377
gab,1989,132059997.55859
gab,1990,131229995.72754
gab,1991,142710006.71387
gab,1992,68510002.13623
gab,1993,100860000.61035
gab,1994,181029998.7793
gab,1995,143740005.49316
gab,1996,126510002.13623
gab,1997,38830001.83105
gab,1998,44639999.38965
gab,1999,47799999.23706
gab,2000,11850000.38147
gab,2001,8640000.34332
gab,2002,71660003.66211
gab,2003,-10920000.07629
gab,2004,40040000.91553
gab,2005,50299999.23706
gab,2006,31209999.08447
gab,2007,53209999.08447
gab,2008,64120002.74658
gab,2009,77949996.94824
gab,2010,106269996.64307
gab,2011,69449996.94824
gab,2012,68849998.47412
gab,2013,87209999.08447
gab,2014,111269996.64307
gab,2015,98779998.7793
gab,2016,41619998.93188
gab,2017,106349998.47412
gab,2018,116959999.08447
gab,2019,116709999.08447
geo,1991,209999.99344
geo,1992,20350000.38147
geo,1993,104779998.7793
geo,1994,177320007.32422
geo,1995,209059997.55859
geo,1996,309369995.11719
geo,1997,242029998.7793
geo,1998,208669998.16895
geo,1999,246839996.33789
geo,2000,171949996.94824
geo,2001,294130004.88281
geo,2002,317209991.45508
geo,2003,228669998.16895
geo,2004,314209991.45508
geo,2005,293339996.33789
geo,2006,357190002.44141
geo,2007,381929992.67578
geo,2008,818109985.35156
geo,2009,794070007.32422
geo,2010,588859985.35156
geo,2011,545059997.55859
geo,2012,659190002.44141
geo,2013,646309997.55859
geo,2014,563760009.76562
geo,2015,448929992.67578
geo,2016,462739990.23438
geo,2017,447440002.44141
geo,2018,589859985.35156
geo,2019,496730010.98633
gha,1960,2940000.05722
gha,1961,2970000.02861
gha,1962,5610000.13351
gha,1963,18010000.22888
gha,1964,20219999.31335
gha,1965,46220001.2207
gha,1966,62189998.62671
gha,1967,45279998.7793
gha,1968,62200000.76294
gha,1969,71269996.64307
gha,1970,59099998.47412
gha,1971,56840000.15259
gha,1972,58560001.37329
gha,1973,40900001.52588
gha,1974,36319999.69482
gha,1975,124209999.08447
gha,1976,61540000.91553
gha,1977,90169998.16895
gha,1978,112180000.30518
gha,1979,168220001.2207
gha,1980,190809997.55859
gha,1981,144119995.11719
gha,1982,138729995.72754
gha,1983,108389999.38965
gha,1984,213119995.11719
gha,1985,194330001.83105
gha,1986,358880004.88281
gha,1987,409019989.01367
gha,1988,575590026.85547
gha,1989,715530029.29688
gha,1990,559719970.70312
gha,1991,878630004.88281
gha,1992,614219970.70312
gha,1993,627260009.76562
gha,1994,547719970.70312
gha,1995,649869995.11719
gha,1996,651270019.53125
gha,1997,494170013.42773
gha,1998,703880004.88281
gha,1999,610090026.85547
gha,2000,600650024.41406
gha,2001,644849975.58594
gha,2002,689369995.11719
gha,2003,985039978.02734
gha,2004,1419010009.76563
gha,2005,1152640014.64844
gha,2006,1236250000
gha,2007,1162920043.94531
gha,2008,1312170043.94531
gha,2009,1584680053.71094
gha,2010,1697219970.70313
gha,2011,1803869995.11719
gha,2012,1799290039.0625
gha,2013,1328170043.94531
gha,2014,1123130004.88281
gha,2015,1770479980.46875
gha,2016,1318650024.41406
gha,2017,1263550048.82813
gha,2018,1067540039.0625
gha,2019,936320007.32422
gib,1960,469999.99881
gib,1961,870000.00477
gib,1962,430000.00715
gib,1963,-9999.99978
gib,1964,509999.99046
gib,1965,1059999.94278
gib,1966,1789999.96185
gib,1967,2720000.02861
gib,1968,899999.97616
gib,1969,1379999.99523
gib,1970,2650000.09537
gib,1971,3819999.93324
gib,1972,4190000.05722
gib,1973,6250000
gib,1974,6619999.88556
gib,1975,3029999.97139
gib,1976,2950000.04768
gib,1977,4449999.80927
gib,1978,3529999.97139
gib,1979,6530000.20981
gib,1980,11149999.61853
gib,1981,7420000.07629
gib,1982,3119999.88556
gib,1983,3390000.1049
gib,1984,10960000.03815
gib,1985,28920000.07629
gib,1986,20819999.69482
gib,1987,14560000.41962
gib,1988,16190000.53406
gib,1989,449999.98808
gib,1990,560000.00238
gib,1991,2569999.93324
gib,1992,3140000.1049
gib,1993,-9999.99978
gib,1994,569999.99285
gib,1995,209999.99344
gib,1996,-239999.99464
gib,1997,370000.00477
gib,1998,219999.99881
gib,1999,29999.99933
gib,2000,39999.99911
gib,2001,730000.01907
gib,2002,9999.99978
gib,2003,29999.99933
gib,2004,189999.99762
gin,1960,159999.99642
gin,1961,2529999.97139
gin,1962,10189999.58038
gin,1963,23299999.23706
gin,1964,14140000.34332
gin,1965,24020000.45776
gin,1966,14390000.34332
gin,1967,8000000
gin,1968,6099999.90463
gin,1969,13430000.30518
gin,1970,10250000
gin,1971,9550000.19073
gin,1972,4789999.96185
gin,1973,11220000.26703
gin,1974,19809999.46594
gin,1975,24370000.83923
gin,1976,10409999.84741
gin,1977,22600000.38147
gin,1978,59299999.23706
gin,1979,55560001.37329
gin,1980,88669998.16895
gin,1981,106510002.13623
gin,1982,115489997.86377
gin,1983,66480003.35693
gin,1984,120220001.2207
gin,1985,112919998.16894
gin,1986,168270004.27246
gin,1987,220809997.55859
gin,1988,254960006.71387
gin,1989,363160003.66211
gin,1990,291579986.57227
gin,1991,377519989.01367
gin,1992,447279998.7793
gin,1993,410279998.7793
gin,1994,358230010.98633
gin,1995,415920013.42773
gin,1996,298059997.55859
gin,1997,381390014.64844
gin,1998,359570007.32422
gin,1999,237830001.83105
gin,2000,153410003.66211
gin,2001,289250000
gin,2002,254190002.44141
gin,2003,250630004.88281
gin,2004,274809997.55859
gin,2005,192910003.66211
gin,2006,173119995.11719
gin,2007,257609985.35156
gin,2008,351220001.2207
gin,2009,217660003.66211
gin,2010,220970001.2207
gin,2011,202119995.11719
gin,2012,633359985.35156
gin,2013,467540008.54492
gin,2014,563119995.11719
gin,2015,538929992.67578
gin,2016,567059997.55859
gin,2017,472269989.01367
gin,2018,594440002.44141
gin,2019,580679992.67578
gmb,1960,540000.02146
gmb,1961,1429999.94755
gmb,1962,2549999.95232
gmb,1963,5119999.88556
gmb,1964,2549999.95232
gmb,1965,4250000
gmb,1966,3589999.91417
gmb,1967,3009999.99046
gmb,1968,5840000.15259
gmb,1969,3670000.07629
gmb,1970,1309999.94278
gmb,1971,3529999.97139
gmb,1972,4880000.11444
gmb,1973,6440000.05722
gmb,1974,10189999.58038
gmb,1975,8039999.96185
gmb,1976,10850000.38147
gmb,1977,21250000
gmb,1978,34180000.30518
gmb,1979,34310001.37329
gmb,1980,52639999.38965
gmb,1981,67379997.25342
gmb,1982,46110000.61035
gmb,1983,40380001.06812
gmb,1984,51750000
gmb,1985,48040000.91553
gmb,1986,101400001.52588
gmb,1987,103290000.91553
gmb,1988,83220001.2207
gmb,1989,98660003.66211
gmb,1990,97260002.13623
gmb,1991,99540000.91553
gmb,1992,108839996.33789
gmb,1993,84900001.52588
gmb,1994,68889999.38965
gmb,1995,45430000.30518
gmb,1996,36060001.37329
gmb,1997,38900001.52588
gmb,1998,39450000.76294
gmb,1999,34349998.47412
gmb,2000,49639999.38965
gmb,2001,52729999.54224
gmb,2002,64470001.2207
gmb,2003,63290000.91553
gmb,2004,61340000.15259
gmb,2005,60759998.32153
gmb,2006,75199996.94824
gmb,2007,97199996.94824
gmb,2008,94629997.25342
gmb,2009,125169998.16894
gmb,2010,121099998.47412
gmb,2011,135710006.71387
gmb,2012,138979995.72754
gmb,2013,112300003.05176
gmb,2014,100339996.33789
gmb,2015,113940002.44141
gmb,2016,91989997.86377
gmb,2017,284489990.23438
gmb,2018,234130004.88281
gmb,2019,194039993.28613
gnb,1961,810000.00238
gnb,1966,2809999.94278
gnb,1967,509999.99046
gnb,1969,70000.0003
gnb,1971,109999.9994
gnb,1973,9999.99978
gnb,1974,10060000.41962
gnb,1975,20760000.22888
gnb,1976,24850000.38147
gnb,1977,39049999.23706
gnb,1978,49610000.61035
gnb,1979,52529998.7793
gnb,1980,58099998.47412
gnb,1981,64120002.74658
gnb,1982,63229999.54224
gnb,1983,63029998.7793
gnb,1984,54389999.38965
gnb,1985,56470001.2207
gnb,1986,69250000
gnb,1987,111069999.69482
gnb,1988,100819999.69482
gnb,1989,114900001.52588
gnb,1990,126349998.47412
gnb,1991,112819999.69482
gnb,1992,107300003.05176
gnb,1993,94529998.7793
gnb,1994,174360000.61035
gnb,1995,117599998.47412
gnb,1996,180770004.27246
gnb,1997,124529998.7793
gnb,1998,96010002.13623
gnb,1999,52599998.47412
gnb,2000,81069999.69482
gnb,2001,60689998.62671
gnb,2002,59880001.06812
gnb,2003,145369995.11719
gnb,2004,77849998.47412
gnb,2005,66760002.13623
gnb,2006,88199996.94824
gnb,2007,125569999.69482
gnb,2008,135690002.44141
gnb,2009,149399993.89648
gnb,2010,129000000
gnb,2011,120639999.38965
gnb,2012,80319999.69482
gnb,2013,105629997.25342
gnb,2014,110250000
gnb,2015,95040000.91553
gnb,2016,196820007.32422
gnb,2017,113360000.61035
gnb,2018,153580001.83105
gnb,2019,120510002.13623
gnq,1973,1009999.99046
gnq,1974,15890000.34332
gnq,1975,2180000.06676
gnq,1976,419999.98689
gnq,1977,839999.97377
gnq,1978,589999.97377
gnq,1979,2630000.11444
gnq,1980,9229999.54224
gnq,1981,10229999.54224
gnq,1982,13960000.03815
gnq,1983,11119999.88556
gnq,1984,14970000.26703
gnq,1985,17110000.61035
gnq,1986,20399999.61853
gnq,1987,53229999.54224
gnq,1988,47909999.84741
gnq,1989,56220001.2207
gnq,1990,60229999.54224
gnq,1991,62180000.30518
gnq,1992,61819999.69482
gnq,1993,52659999.84741
gnq,1994,29729999.54224
gnq,1995,33400001.52588
gnq,1996,30819999.69482
gnq,1997,23889999.38965
gnq,1998,22159999.84741
gnq,1999,20239999.77112
gnq,2000,21270000.45776
gnq,2001,13239999.77112
gnq,2002,20149999.61853
gnq,2003,20930000.30518
gnq,2004,29149999.61853
gnq,2005,38130001.06812
gnq,2006,26209999.08447
gnq,2007,31360000.61035
gnq,2008,32080001.83105
gnq,2009,31780000.68665
gnq,2010,85069999.69482
gnq,2011,24549999.23706
gnq,2012,14449999.80927
gnq,2013,4630000.11444
gnq,2014,519999.98093
gnq,2015,7489999.77112
gnq,2016,6920000.07629
gnq,2017,6929999.82834
gnq,2018,6719999.79019
gnq,2019,64069999.69482
grd,1973,50000.00075
grd,1974,1850000.02384
grd,1975,2750000
grd,1976,2720000.02861
grd,1977,3339999.91417
grd,1978,2589999.91417
grd,1979,2839999.91417
grd,1980,3849999.90463
grd,1981,6059999.94278
grd,1982,6150000.09537
grd,1983,7420000.07629
grd,1984,27469999.31335
grd,1985,34409999.84741
grd,1986,23940000.53406
grd,1987,19129999.16077
grd,1988,20030000.68665
grd,1989,14649999.61853
grd,1990,13800000.19073
grd,1991,16450000.76294
grd,1992,12930000.30518
grd,1993,7869999.88556
grd,1994,23610000.61035
grd,1995,10819999.69482
grd,1996,11850000.38147
grd,1997,8880000.11444
grd,1998,6260000.22888
grd,1999,10399999.61853
grd,2000,16870000.83923
grd,2001,11289999.96185
grd,2002,10220000.26703
grd,2003,10779999.73297
grd,2004,15600000.38147
grd,2005,52599998.47412
grd,2006,26809999.46594
grd,2007,26090000.15259
grd,2008,31799999.23706
grd,2009,45830001.83105
grd,2010,33849998.47412
grd,2011,12029999.73297
grd,2012,7659999.84741
grd,2013,12529999.73297
grd,2014,39709999.08447
grd,2015,24100000.38147
grd,2016,8579999.92371
grd,2017,5840000.15259
grd,2018,31739999.77112
grd,2019,14680000.30518
gtm,1960,16629999.16077
gtm,1961,15470000.26703
gtm,1962,9979999.54224
gtm,1963,10590000.15259
gtm,1964,12159999.84741
gtm,1965,13899999.61853
gtm,1966,10350000.38147
gtm,1967,15130000.11444
gtm,1968,16620000.83923
gtm,1969,13529999.73297
gtm,1970,14510000.22888
gtm,1971,11939999.58038
gtm,1972,18979999.54224
gtm,1973,18370000.83923
gtm,1974,22170000.07629
gtm,1975,30069999.69482
gtm,1976,50060001.37329
gtm,1977,42240001.67847
gtm,1978,32080001.83105
gtm,1979,41380001.06812
gtm,1980,41959999.08447
gtm,1981,38569999.69482
gtm,1982,43810001.37329
gtm,1983,57000000
gtm,1984,48580001.83105
gtm,1985,76019996.64307
gtm,1986,122330001.83106
gtm,1987,238369995.11719
gtm,1988,211100006.10352
gtm,1989,238500000
gtm,1990,185910003.66211
gtm,1991,191179992.67578
gtm,1992,198389999.38965
gtm,1993,218850006.10352
gtm,1994,196029998.7793
gtm,1995,205350006.10352
gtm,1996,182839996.33789
gtm,1997,256299987.79297
gtm,1998,230289993.28613
gtm,1999,280899993.89648
gtm,2000,260700012.20703
gtm,2001,227160003.66211
gtm,2002,253240005.49316
gtm,2003,259309997.55859
gtm,2004,233509994.50684
gtm,2005,269480010.98633
gtm,2006,500670013.42773
gtm,2007,465029998.7793
gtm,2008,539500000
gtm,2009,380559997.55859
gtm,2010,402059997.55859
gtm,2011,353570007.32422
gtm,2012,304890014.64844
gtm,2013,496600006.10352
gtm,2014,279839996.33789
gtm,2015,411290008.54492
gtm,2016,265450012.20703
gtm,2017,367010009.76562
gtm,2018,399399993.89648
gtm,2019,393850006.10352
guy,1960,7570000.17166
guy,1961,9380000.11444
guy,1962,8319999.69482
guy,1963,6150000.09537
guy,1964,5070000.17166
guy,1965,6989999.77112
guy,1966,8670000.07629
guy,1967,11350000.38147
guy,1968,15159999.84741
guy,1969,18100000.38147
guy,1970,16979999.54224
guy,1971,16430000.30518
guy,1972,12460000.03815
