geo,time,en_atm_co2e_pc
fji,1994,0.97961
fji,1995,0.9801
fji,1996,1.0454
fji,1997,1.00916
fji,1998,0.97482
fji,1999,0.99218
fji,2000,1.04807
fji,2001,1.32691
fji,2002,1.12848
fji,2003,1.3234
fji,2004,1.78514
fji,2005,1.55792
fji,2006,1.65485
fji,2007,1.50684
fji,2008,1.13562
fji,2009,1.13632
fji,2010,1.34913
fji,2011,1.28554
fji,2012,1.19066
fji,2013,1.30545
fji,2014,1.51192
fji,2015,1.73837
fji,2016,1.99448
fji,2017,2.06277
fji,2018,2.15056
fra,1990,6.12236
fra,1991,6.50093
fra,1992,6.26427
fra,1993,5.91354
fra,1994,5.80644
fra,1995,5.91651
fra,1996,6.15801
fra,1997,5.98918
fra,1998,6.33334
fra,1999,6.19868
fra,2000,6.12748
fra,2001,6.14204
fra,2002,6.00548
fra,2003,6.05415
fra,2004,6.02744
fra,2005,6.0276
fra,2006,5.8408
fra,2007,5.66903
fra,2008,5.56443
fra,2009,5.31441
fra,2010,5.35066
fra,2011,5.10431
fra,2012,5.12231
fra,2013,5.10056
fra,2014,4.59238
fra,2015,4.66609
fra,2016,4.68661
fra,2017,4.72758
fra,2018,4.61924
fsm,1990,0
fsm,1991,0
fsm,1992,1.08496
fsm,1993,1.0587
fsm,1994,1.03744
fsm,1995,1.11592
fsm,1996,1.10792
fsm,1997,1.19845
fsm,1998,1.20141
fsm,1999,1.20628
fsm,2000,1.21037
fsm,2001,1.39965
fsm,2002,1.30808
fsm,2003,1.4967
fsm,2004,1.5006
fsm,2005,1.50751
fsm,2006,1.3286
fsm,2007,1.34046
fsm,2008,1.15887
fsm,2009,1.26249
fsm,2010,1.06883
fsm,2011,1.16
fsm,2012,1.24395
fsm,2013,1.32173
fsm,2014,1.303
fsm,2015,1.37759
fsm,2016,1.54244
fsm,2017,1.5252
fsm,2018,1.59801
gab,1990,4.34969
gab,1991,4.45795
gab,1992,4.59817
gab,1993,4.56413
gab,1994,4.19957
gab,1995,4.24904
gab,1996,4.241
gab,1997,4.2319
gab,1998,4.21346
gab,1999,4.01982
gab,2000,3.80182
gab,2001,3.64068
gab,2002,3.36099
gab,2003,3.32589
gab,2004,3.2723
gab,2005,3.32962
gab,2006,2.82489
gab,2007,2.7503
gab,2008,2.71972
gab,2009,2.67699
gab,2010,2.93693
gab,2011,3.34792
gab,2012,3.33204
gab,2013,3.13692
gab,2014,2.91963
gab,2015,2.81359
gab,2016,2.84379
gab,2017,2.27624
gab,2018,2.17527
gbr,1990,9.72425
gbr,1991,9.93193
gbr,1992,9.60361
gbr,1993,9.36474
gbr,1994,9.25228
gbr,1995,9.03652
gbr,1996,9.36374
gbr,1997,8.95674
gbr,1998,8.97685
gbr,1999,8.90147
gbr,2000,9.00148
gbr,2001,9.20979
gbr,2002,8.93087
gbr,2003,9.08805
gbr,2004,9.04049
gbr,2005,8.95015
gbr,2006,8.9017
gbr,2007,8.62914
gbr,2008,8.32284
gbr,2009,7.46866
gbr,2010,7.67593
gbr,2011,7.02542
gbr,2012,7.33247
gbr,2013,7.0649
gbr,2014,6.4216
gbr,2015,6.14854
gbr,2016,5.77474
gbr,2017,5.54627
gbr,2018,5.39871
geo,1990,6.97418
geo,1991,5.27513
geo,1992,4.11819
geo,1993,3.27625
geo,1994,2.15878
geo,1995,1.75622
geo,1996,1.41595
geo,1997,1.26899
geo,1998,1.17589
geo,1999,1.08727
geo,2000,1.16994
geo,2001,0.87685
geo,2002,0.744
geo,2003,0.79965
geo,2004,0.85809
geo,2005,1.08649
geo,2006,1.21123
geo,2007,1.45849
geo,2008,1.25765
geo,2009,1.47336
geo,2010,1.40492
geo,2011,1.73569
geo,2012,1.9282
geo,2013,2.10885
geo,2014,2.27724
geo,2015,2.46962
geo,2016,2.58886
geo,2017,2.58315
geo,2018,2.53854
gha,1990,0.18885
gha,1991,0.16834
gha,1992,0.19676
gha,1993,0.19805
gha,1994,0.20892
gha,1995,0.21805
gha,1996,0.23422
gha,1997,0.23954
gha,1998,0.3323
gha,1999,0.34977
gha,2000,0.29774
gha,2001,0.31432
gha,2002,0.36649
gha,2003,0.34361
gha,2004,0.3112
gha,2005,0.3218
gha,2006,0.37669
gha,2007,0.3941
gha,2008,0.36327
gha,2009,0.41165
gha,2010,0.44997
gha,2011,0.48094
gha,2012,0.547
gha,2013,0.56412
gha,2014,0.52783
gha,2015,0.54328
gha,2016,0.4954
gha,2017,0.50753
gha,2018,0.5412
gin,1990,0.15742
gin,1991,0.15608
gin,1992,0.15634
gin,1993,0.15659
gin,1994,0.15817
gin,1995,0.15957
gin,1996,0.1648
gin,1997,0.16836
gin,1998,0.17301
gin,1999,0.17754
gin,2000,0.18081
gin,2001,0.18653
gin,2002,0.18984
gin,2003,0.19422
gin,2004,0.1983
gin,2005,0.20199
gin,2006,0.20414
gin,2007,0.20802
gin,2008,0.20639
gin,2009,0.21276
gin,2010,0.24529
gin,2011,0.25143
gin,2012,0.23376
gin,2013,0.20013
gin,2014,0.20088
gin,2015,0.22218
gin,2016,0.24109
gin,2017,0.24612
gin,2018,0.25132
gmb,1990,0.19883
gmb,1991,0.20148
gmb,1992,0.19465
gmb,1993,0.19795
gmb,1994,0.19192
gmb,1995,0.19494
gmb,1996,0.18899
gmb,1997,0.19158
gmb,1998,0.20192
gmb,1999,0.20358
gmb,2000,0.18213
gmb,2001,0.22793
gmb,2002,0.21364
gmb,2003,0.20691
gmb,2004,0.21383
gmb,2005,0.22024
gmb,2006,0.22621
gmb,2007,0.24393
gmb,2008,0.25455
gmb,2009,0.27582
gmb,2010,0.24537
gmb,2011,0.24349
gmb,2012,0.24147
gmb,2013,0.22407
gmb,2014,0.25691
gmb,2015,0.25409
gmb,2016,0.24661
gmb,2017,0.24391
gmb,2018,0.24999
gnb,1990,0.17431
gnb,1991,0.17042
gnb,1992,0.17641
gnb,1993,0.18209
gnb,1994,0.1688
gnb,1995,0.16531
gnb,1996,0.16204
gnb,1997,0.1766
gnb,1998,0.14727
gnb,1999,0.16141
gnb,2000,0.12486
gnb,2001,0.12224
gnb,2002,0.11957
gnb,2003,0.15585
gnb,2004,0.15988
gnb,2005,0.15614
gnb,2006,0.1597
gnb,2007,0.16294
gnb,2008,0.15205
gnb,2009,0.15499
gnb,2010,0.15762
gnb,2011,0.15995
gnb,2012,0.15577
gnb,2013,0.15774
gnb,2014,0.16544
gnb,2015,0.16118
gnb,2016,0.16831
gnb,2017,0.1641
gnb,2018,0.16539
gnq,1990,0.14313
gnq,1991,0.16172
gnq,1992,0.15651
gnq,1993,2.13991
gnq,1994,2.06638
gnq,1995,2.01301
gnq,1996,2.92724
gnq,1997,3.03844
gnq,1998,2.88274
gnq,1999,3.12841
gnq,2000,3.87674
gnq,2001,4.32193
gnq,2002,6.12101
gnq,2003,7.51453
gnq,2004,10.1123
gnq,2005,10.79347
gnq,2006,11.67632
gnq,2007,9.18842
gnq,2008,10.43168
gnq,2009,10.71442
gnq,2010,10.08859
gnq,2011,9.83928
gnq,2012,9.70722
gnq,2013,8.68627
gnq,2014,7.20858
gnq,2015,6.11001
gnq,2016,4.60837
gnq,2017,4.46114
gnq,2018,5.09563
grc,1990,7.41606
grc,1991,7.34695
grc,1992,7.51799
grc,1993,7.46529
grc,1994,7.584
grc,1995,7.8431
grc,1996,7.80107
grc,1997,7.85648
grc,1998,8.12741
grc,1999,8.12139
grc,2000,8.7416
grc,2001,8.8942
grc,2002,8.86074
grc,2003,9.17088
grc,2004,9.11444
grc,2005,9.27888
grc,2006,9.13763
grc,2007,9.44112
grc,2008,9.06404
grc,2009,8.52974
grc,2010,7.87495
grc,2011,7.61376
grc,2012,7.25124
grc,2013,6.61
grc,2014,6.38518
grc,2015,6.28507
grc,2016,6.20362
grc,2017,6.21125
grc,2018,6.08318
grd,1990,1.14193
grd,1991,1.24401
grd,1992,1.64675
grd,1993,1.52697
grd,1994,1.61055
grd,1995,1.69515
grd,1996,1.88113
grd,1997,1.96914
grd,1998,2.25439
grd,1999,2.14783
grd,2000,2.04207
grd,2001,2.22778
grd,2002,2.3158
grd,2003,2.40378
grd,2004,2.20421
grd,2005,2.38873
grd,2006,2.47765
grd,2007,2.66203
grd,2008,2.74994
grd,2009,7.6569
grd,2010,2.73
grd,2011,2.71571
grd,2012,3.90872
grd,2013,2.95825
grd,2014,2.29568
grd,2015,2.46344
grd,2016,2.53938
grd,2017,2.61558
grd,2018,2.69181
gtm,1990,0.43425
gtm,1991,0.43348
gtm,1992,0.50607
gtm,1993,0.52193
gtm,1994,0.54097
gtm,1995,0.6173
gtm,1996,0.58746
gtm,1997,0.60714
gtm,1998,0.75048
gtm,1999,0.72495
gtm,2000,0.81279
gtm,2001,0.82634
gtm,2002,0.8619
gtm,2003,0.84895
gtm,2004,0.84765
gtm,2005,0.88969
gtm,2006,0.87109
gtm,2007,0.92083
gtm,2008,0.81809
gtm,2009,0.84642
gtm,2010,0.80296
gtm,2011,0.80846
gtm,2012,0.82195
gtm,2013,0.8648
gtm,2014,0.91139
gtm,2015,1.04963
gtm,2016,1.10313
gtm,2017,1.02627
gtm,2018,1.11397
guy,1990,1.5875
guy,1991,1.54471
guy,1992,1.4427
guy,1993,1.44535
guy,1994,1.85796
guy,1995,2.00973
guy,1996,2.07676
guy,1997,2.2692
guy,1998,2.32164
guy,1999,2.321
guy,2000,2.22306
guy,2001,2.20073
guy,2002,2.17511
guy,2003,2.17408
guy,2004,2.2394
guy,2005,1.9835
guy,2006,1.78204
guy,2007,2.1434
guy,2008,2.14243
guy,2009,2.16659
guy,2010,2.34845
guy,2011,2.43342
guy,2012,2.64765
guy,2013,2.60773
guy,2014,2.69856
guy,2015,2.67124
guy,2016,2.9947
guy,2017,2.99271
guy,2018,3.13219
hnd,1990,0.49644
hnd,1991,0.48249
hnd,1992,0.52243
hnd,1993,0.53945
hnd,1994,0.5893
hnd,1995,0.67963
hnd,1996,0.66896
hnd,1997,0.67321
hnd,1998,0.75719
hnd,1999,0.74721
hnd,2000,0.7666
hnd,2001,0.86642
hnd,2002,0.88465
hnd,2003,0.95267
hnd,2004,1.04491
hnd,2005,0.94249
hnd,2006,1.05183
hnd,2007,1.10264
hnd,2008,1.08383
hnd,2009,0.9999
hnd,2010,0.98708
hnd,2011,1.0353
hnd,2012,1.05779
hnd,2013,1.06154
hnd,2014,1.05632
hnd,2015,1.08308
hnd,2016,1.01394
hnd,2017,0.9545
hnd,2018,1.01903
hrv,1990,4.25548
hrv,1991,3.12005
hrv,1992,3.26936
hrv,1993,3.36705
hrv,1994,3.18786
hrv,1995,3.33331
hrv,1996,3.36618
hrv,1997,3.75971
hrv,1998,4.07534
hrv,1999,4.10185
hrv,2000,4.03957
hrv,2001,4.46549
hrv,2002,4.7139
hrv,2003,5.02161
hrv,2004,4.90406
hrv,2005,4.98127
hrv,2006,5.01489
hrv,2007,5.31064
