geo,time,ne_gdi_ftot_kd
chl,2000,20896641796.0127
chl,2001,21451392943.23809
chl,2002,22295428624.48109
chl,2003,24112471669.9555
chl,2004,27243437808.1059
chl,2005,33634318475.4234
chl,2006,35637033487.2808
chl,2007,39397275817.8567
chl,2008,46681265074.47649
chl,2009,40455132645.11729
chl,2010,45766822685.584
chl,2011,53157632566.4622
chl,2012,59155531424.1858
chl,2013,61115393104.7299
chl,2014,58161323641.0643
chl,2015,57992483822.0538
chl,2016,57217051746.8205
chl,2017,55445108521.5179
chl,2018,58297867995.24809
chl,2019,60865959230.4586
chl,2020,53876209513.4254
chn,2015,4656286465804.90039
civ,1996,3347575689.3391
civ,1997,3531431934.52423
civ,1998,3837085160.6695
civ,1999,4055591942.35319
civ,2000,3399198921.15648
civ,2001,3263980519.55961
civ,2002,3441521907.79245
civ,2003,2857008012.51058
civ,2004,3162667255.3922
civ,2005,3239488269.08798
civ,2006,3655230065.83469
civ,2007,4421029457.41652
civ,2008,4849372550.98953
civ,2009,5070579721.45823
civ,2010,7150137672.79462
civ,2011,5731098856.74833
civ,2012,5622421886.30409
civ,2013,7894232773.80096
civ,2014,9341951836.401
civ,2015,10839176558.9213
civ,2016,11185433238.2123
civ,2017,11815615286.3687
civ,2018,13115252962.6866
civ,2019,14702799352.5839
civ,2020,15934983093.1966
cmr,1975,1086801783.49379
cmr,1976,1208785166.58309
cmr,1977,1552076756.43571
cmr,1978,2161241180.4324
cmr,1979,2229759973.93712
cmr,1980,2559484151.84203
cmr,1981,3533791736.72006
cmr,1982,3533791736.72006
cmr,1983,3933110246.81132
cmr,1984,4334287302.72985
cmr,1985,4871738985.13738
cmr,1986,4735330417.08143
cmr,1987,4195502540.61325
cmr,1988,3037543752.57858
cmr,1989,2536349150.81712
cmr,1990,2353732056.95283
cmr,1991,2266643994.41919
cmr,1992,1909980113.32604
cmr,1993,1773421007.61241
cmr,1994,2005768456.08624
cmr,1995,1924672309.25739
cmr,1996,2053046317.53915
cmr,1997,2393892890.22426
cmr,1998,2427394602.86134
cmr,1999,2449993078.78824
cmr,2000,2681880190.76849
cmr,2001,2910453524.6603
cmr,2002,3018795738.99324
cmr,2003,2842841228.75997
cmr,2004,3180855026.18611
cmr,2005,3211158724.32305
cmr,2006,3298242633.24252
cmr,2007,3616308554.05145
cmr,2008,3921828795.7598
cmr,2009,3923537720.92206
cmr,2010,4266392119.87096
cmr,2011,4441254929.77644
cmr,2012,4637792485.79587
cmr,2013,5182629071.13036
cmr,2014,5887425667.09324
cmr,2015,5994898211.58817
cmr,2016,6459620784.64659
cmr,2017,6604595937.67889
cmr,2018,7005495684.12451
cmr,2019,7233384583.2728
cmr,2020,6845960674.00466
cod,1993,1409738719.05415
cod,1994,1423650538.81233
cod,1995,1395826795.89687
cod,1996,1252070601.4555
cod,1997,1105800646.16487
cod,1998,1097609467.53255
cod,1999,1170159434.96643
cod,2000,1037353502.06066
cod,2001,1112731160.63827
cod,2002,1643737342.81141
cod,2003,1697538496.88911
cod,2004,1589095545.70125
cod,2005,1855139450.47203
cod,2006,2209736692.28259
cod,2007,2481534305.43334
cod,2008,2640352500.8802
cod,2009,4389126588.05216
cod,2010,4994697751.72242
cod,2011,8396920193.34287
cod,2012,8642592668.85107
cod,2013,8576587699.23762
cod,2014,9036057174.64963
cod,2015,8184780778.41434
cod,2016,9041453644.48738
cod,2017,11147870616.7316
cod,2018,12579612150.8231
cod,2019,13292577789.3509
cod,2020,17561157528.3895
cog,1985,2858802686.05337
cog,1986,1892057982.84083
cog,1987,1404739766.90341
cog,1988,1197579793.6606
cog,1989,956880100.80499
cog,1990,1157824946.45327
cog,1991,1284964845.89635
cog,1992,1281138952.95014
cog,1993,1742483233.05485
cog,1994,3022599241.17118
cog,1995,2001498664.74842
cog,1996,1996258254.63118
cog,1997,1269155665.82504
cog,1998,1187231730.02281
cog,1999,1525542389.47759
cog,2000,1752985703.60132
cog,2001,1864936432.67406
cog,2002,1824048943.35762
cog,2003,2099119152.04249
cog,2004,2101402918.93923
cog,2005,2208774499.71982
cog,2006,2055090658.4023
cog,2007,4279776858.04641
cog,2008,3783840646.66208
cog,2009,3867858635.27142
cog,2010,4327869083.34983
cog,2011,4152614708.44293
cog,2012,5733625373.30968
cog,2013,6768633178.0339
cog,2014,7998895211.20059
cog,2015,9588667561.31819
cog,2016,8319842707.37303
cog,2017,4216494572.68914
cog,2018,3152265748.53693
cog,2019,3078206548.56088
cog,2020,2603791508.37806
col,1965,5361380884.59481
col,1966,6103567752.80936
col,1967,6639775546.53939
col,1968,7554831485.72573
col,1969,8270007561.60095
col,1970,9270975246.74405
col,1971,9721445557.69374
col,1972,9529930326.84899
col,1973,10358725993.7258
col,1974,11258098247.0377
col,1975,10826796885.4901
col,1976,11856692257.9128
col,1977,11940164319.4002
col,1978,13056319964.1324
col,1979,13553318543.1762
col,1980,15338819048.3949
col,1981,16300403255.6755
col,1982,16782763727.9032
col,1983,16980900959.4505
col,1984,17192107929.2265
col,1985,16294478307.6785
col,1986,17539588702.934
col,1987,17682658770.7443
col,1988,19604955869.4235
col,1989,18578371497.3521
col,1990,17957123273.5473
col,1991,16848635208.5898
col,1992,18940664641.0499
col,1993,25808376422.2946
col,1994,31338269798.4438
col,1995,31622029311.2659
col,1996,31180552783.7478
col,1997,30553650017.2929
col,1998,28628496568.6146
col,1999,18735532380.60049
col,2000,18357289315.01
col,2001,20141960598.4344
col,2002,22381364060.0509
col,2003,24952079098.3299
col,2004,27729277272.21849
col,2005,31342718058.9791
col,2006,37226270477.32089
col,2007,44631041413.9432
col,2008,43419099640.6882
col,2009,45353538149.6694
col,2010,48575778765.5912
col,2011,54507838031.9145
col,2012,56325203622.08289
col,2013,61101486939.13
col,2014,66726822452.4267
col,2015,68600718579.7166
col,2016,66618137935.8965
col,2017,67853421350.2855
col,2018,68556953002.5903
col,2019,70672653943.50281
col,2020,56146137279.7046
com,1980,43488353.13476
com,1981,45169144.78523
com,1982,48052571.84077
com,1983,50369200.49491
com,1984,52439506.23476
com,1985,53635323.01245
com,1986,54636808.90966
com,1987,55531753.75398
com,1988,57024180.82293
com,1989,55210425.93845
com,1990,58021405.07802
com,1991,54890802.80286
com,1992,59573495.16934
com,1993,61364237.21063
com,1994,58126241.55622
com,1995,60224674.03071
com,1996,59446770.87451
com,1997,61842674.632
com,1998,62635911.08557
com,1999,63841103.63535
com,2000,70766638.52101
com,2001,72417573.11202
com,2002,74101126.30713
com,2003,75660290.57938
com,2004,77112666.79366
com,2005,79300662.06
com,2006,81399674.23675
com,2007,78899893.3548
com,2008,90024778.31782
com,2009,86603836.7383
com,2010,90501009.41999
com,2011,99460609.29787
com,2012,120944100.99593
com,2013,125902809.10553
com,2014,126280517.56529
com,2015,130378558.11612
com,2016,133761440.86187
com,2017,143000412.19985
com,2018,170395004.50954
com,2019,156037289.28081
com,2020,156191934.69357
cri,1960,548639245.50316
cri,1961,570267338.72552
cri,1962,620369114.30945
cri,1963,670570101.33017
cri,1964,688527371.39094
cri,1965,890025799.53143
cri,1966,730096963.41008
cri,1967,803910272.38916
cri,1968,815815644.80514
cri,1969,892208451.14103
cri,1970,1069400077.26556
cri,1971,1239547691.37729
cri,1972,1302844588.0556
cri,1973,1413167705.77703
cri,1974,1550873180.05522
cri,1975,1531725372.75285
cri,1976,1894640808.56668
cri,1977,2130168759.52954
cri,1978,2303391928.18207
cri,1979,2655493317.38472
cri,1980,2405381285.21231
cri,1981,1806243418.37802
cri,1982,1303935913.8604
cri,1983,1411877957.09863
cri,1984,1780944501.99406
cri,1985,1876683538.50592
cri,1986,2102290345.78877
cri,1987,2317777586.51802
cri,1988,2233249442.36458
cri,1989,2577215493.74965
cri,1990,2950845764.73785
cri,1991,2572750979.09477
cri,1992,3311920934.18839
cri,1993,3802618897.89377
cri,1994,3942734305.39294
cri,1995,4166456151.94447
cri,1996,3931690366.67807
cri,1997,4653067999.20238
cri,1998,5875314812.71328
cri,1999,5766775933.40213
cri,2000,5502822175.9464
cri,2001,5658281380.36239
cri,2002,5942261499.57514
cri,2003,6265122635.67098
cri,2004,6330019208.63429
cri,2005,6620428235.51056
cri,2006,7128549347.26985
cri,2007,8481898753.70608
cri,2008,9303668295.04503
cri,2009,8129642422.24809
cri,2010,8477267693.02592
cri,2011,8752190388.23688
cri,2012,9503607341.44785
cri,2013,9963385153.61428
cri,2014,10351214087.2033
cri,2015,10717714116.0987
cri,2016,11360655486.1227
cri,2017,11369573792.841
cri,2018,11552889098.8257
cri,2019,10803552578.5293
cri,2020,10874744410.7984
cub,1970,3554233189.62969
cub,1971,3860567750.42718
cub,1972,4046330529.50104
cub,1973,4182590663.59943
cub,1974,4220700203.67246
cub,1975,4631549885.99987
cub,1976,4886735043.86242
cub,1977,5299279537.69246
cub,1978,5630867775.59278
cub,1979,5685760734.36041
cub,1980,5506462491.66083
cub,1981,6544403108.52475
cub,1982,6995756383.08775
cub,1983,7324003770.27555
cub,1984,7978795005.47508
cub,1985,9023745586.96374
cub,1986,7955905398.40961
cub,1987,7152545750.64067
cub,1988,7856725246.95442
cub,1989,8651819890.65863
cub,1990,8337583910.40388
cub,1991,6624576456.76518
cub,1992,3890839384.58514
cub,1993,2768119517.78742
cub,1994,2002944290.33351
cub,1995,2099149037.58134
cub,1996,2877217733.18872
cub,1997,3041601003.2538
cub,1998,3171269793.92625
cub,1999,3353010303.68764
cub,2000,3673813035.94089
cub,2001,3569567394.25163
cub,2002,3250806792.29935
cub,2003,3034862310.19523
cub,2004,3253971936.00868
cub,2005,3923859286.87636
cub,2006,5654682388.82863
cub,2007,5791191973.96963
cub,2008,6232065862.25597
cub,2009,5838158622.55965
cub,2010,5663565211.49675
cub,2011,5940260032.53796
cub,2012,6297614967.46204
cub,2013,6692747424.07809
cub,2014,6513048942.51627
cub,2015,7531000000
cub,2016,8021086767.89588
cub,2017,8289613476.13883
cub,2018,8808288638.82863
cub,2019,8772553145.33623
cub,2020,8433576464.20824
cyp,1975,740272685.71804
cyp,1976,969926242.66989
cyp,1977,1593807731.60637
cyp,1978,1934220603.27009
cyp,1979,2250228811.50238
cyp,1980,2367871471.43669
cyp,1981,2215186413.39027
cyp,1982,2298412228.05946
cyp,1983,2248351557.19679
cyp,1984,2733314678.53174
cyp,1985,2521808230.94171
cyp,1986,2343466808.00527
cyp,1987,2459858004.78683
cyp,1988,2720799570.39253
cyp,1989,3265835425.27092
cyp,1990,3175100355.07354
cyp,1991,3124413898.94559
cyp,1992,3630026845.75712
cyp,1993,3184486699.81144
cyp,1994,3057457737.26364
cyp,1995,3173127675.27113
cyp,1996,3040319744.84524
cyp,1997,3167885412.66945
cyp,1998,2687837021.57593
cyp,1999,3087398985.19767
cyp,2000,3055271973.02106
cyp,2001,3055650646.61757
cyp,2002,3404159448.67805
cyp,2003,3469513993.17113
cyp,2004,3670388502.56965
cyp,2005,3908078261.45611
cyp,2006,4723656201.9343
cyp,2007,5079083327.57192
cyp,2008,5506886595.897
cyp,2009,4756211373.4615
cyp,2010,4688203962.23834
cyp,2011,4139753349.66619
cyp,2012,3325869758.37693
cyp,2013,2808360651.43777
cyp,2014,2600620531.54799
cyp,2015,2554948407.85532
cyp,2016,3818855446.83303
cyp,2017,4628665069.62802
cyp,2018,4403497358.08069
cyp,2019,4530001233.74651
cyp,2020,4528956654.02432
cze,1990,27100081914.7314
cze,1991,19691544123.177
cze,1992,22936211718.0751
cze,1993,22979588922.2013
cze,1994,25679667787.9974
cze,1995,31481721632.1968
cze,1996,34552731337.9745
cze,1997,32871101173.8401
cze,1998,32443965648.661
cze,1999,31676690888.7647
cze,2000,34063234920.4736
cze,2001,36031830885.7157
cze,2002,36705442349.7129
cze,2003,37577072005.6913
cze,2004,39081985873.2659
cze,2005,41443325372.2242
cze,2006,43714660297.7794
cze,2007,49521825296.0008
cze,2008,50470857259.0071
cze,2009,45916601453.3259
cze,2010,46076934803.59769
cze,2011,46564154682.6566
cze,2012,45014319833.3249
cze,2013,44039473550.4853
cze,2014,45472513847.2483
cze,2015,49900299811.9823
cze,2016,48389613293.3584
cze,2017,50749001473.6521
cze,2018,55838203160.7297
cze,2019,59157843386.3509
cze,2020,54729935464.2004
deu,1970,362653147761.21295
deu,1971,384321096832.88599
deu,1972,394639170619.59698
deu,1973,396431260278.586
deu,1974,362164386252.14697
deu,1975,345872690624.26001
deu,1976,357982855179.47302
deu,1977,374057334811.68494
deu,1978,392141121208.07397
deu,1979,416470038345.104
deu,1980,425864919740.91296
deu,1981,405989062547.25403
deu,1982,387470827516.82098
deu,1983,399092230562.96893
deu,1984,399689598960.35797
deu,1985,402404882119.76306
deu,1986,415221023070.20306
deu,1987,423855614086.24896
deu,1988,445252034287.22601
deu,1989,477455289783.97803
deu,1990,515632167121.90802
deu,1991,543056520929.57001
deu,1992,567322322316.30396
deu,1993,541644943154.47198
deu,1994,561003812831.12891
deu,1995,559928317605.72998
deu,1996,557441233510.10498
deu,1997,560331625541.47205
deu,1998,582849755508.28101
deu,1999,607922172766.5
deu,2000,620559213927.10901
deu,2001,604359604540.60498
deu,2002,567591201670.21899
deu,2003,558382300153.67603
deu,2004,555895216058.05103
deu,2005,560869373154.172
deu,2006,603149669638.25
deu,2007,624928398024.48804
deu,2008,634809486830.68701
deu,2009,574783552412.922
deu,2010,605099006121.17603
deu,2011,649799161314.83606
deu,2012,648320358153.69482
deu,2013,639918072508.63599
deu,2014,660688519960.39001
deu,2015,672182851604.68701
deu,2016,697793016475.60498
deu,2017,716076390926.86304
deu,2018,740342192313.59692
deu,2019,753920289022.64783
deu,2020,737182932023.44495
dji,2013,530963255.11075
dji,2014,626144122.14223
dji,2015,735456136.30353
dji,2016,745038455.49363
dji,2017,823647340.89104
dji,2018,569864784.93674
dji,2019,720400065.30277
dji,2020,452218539.60891
dnk,1966,18053624231.9808
dnk,1967,19589761883.5791
dnk,1968,20548823871.4748
dnk,1969,23125886966.2471
dnk,1970,23810812637.1206
dnk,1971,23997898610.74689
dnk,1972,26341859726.0588
dnk,1973,27746824485.0876
dnk,1974,25759429395.4585
dnk,1975,23287271796.2137
dnk,1976,27172081389.35789
dnk,1977,27010994735.3396
dnk,1978,27565591594.8923
dnk,1979,27729008394.139
dnk,1980,25149840692.3388
dnk,1981,20938508741.63449
dnk,1982,22676108755.0026
dnk,1983,23675435613.7999
dnk,1984,26125533751.8004
dnk,1985,29749824725.4169
dnk,1986,35182412737.7806
dnk,1987,36285151849.0727
dnk,1988,34224239689.0676
dnk,1989,34932984045.9037
dnk,1990,34848294109.7486
dnk,1991,34037916954.3102
dnk,1992,33863203625.2653
dnk,1993,32968107995.8213
dnk,1994,35229792852.8733
dnk,1995,38952016514.4003
dnk,1996,41023446804.60169
dnk,1997,45210978336.5405
dnk,1998,48215664416.0154
dnk,1999,48089733272.6086
dnk,2000,52016882631.6179
dnk,2001,51773985094.3931
dnk,2002,50586647457.2485
dnk,2003,51415411460.6475
dnk,2004,53223704188.9901
dnk,2005,56386596234.5537
dnk,2006,64093896632.7682
dnk,2007,64536444378.24969
dnk,2008,62925232113.89809
dnk,2009,54765456811.3286
dnk,2010,51618225505.8201
dnk,2011,51818737794.9803
dnk,2012,53753288217.0307
dnk,2013,55222239742.047
dnk,2014,56940321054.6821
dnk,2015,60082509484.1741
dnk,2016,64832561142.3423
dnk,2017,67433237614.0509
dnk,2018,70242805652.6675
dnk,2019,70317648692.65401
dnk,2020,73928018991.92868
dom,1960,282030121.18374
dom,1961,221010418.57468
dom,1962,382489402.14378
dom,1963,523132380.22293
dom,1964,666751969.83367
dom,1965,350863341.46339
dom,1966,546267854.4851
dom,1967,571206363.70111
dom,1968,618409372.27035
dom,1969,680040624.72466
dom,1970,860808462.89389
dom,1971,1152817010.21891
dom,1972,1369743397.93796
dom,1973,1624293807.19109
dom,1974,1747751430.20344
dom,1975,2001135442.01863
dom,1976,1841778192.62797
dom,1977,2022541444.38152
dom,1978,2011467753.03341
dom,1979,2287400249.60244
dom,1980,2434414011.16549
dom,1981,2042990976.69896
dom,1982,1708112875.88621
dom,1983,1974715640.80664
dom,1984,1804175511.91966
dom,1985,1715353232.68153
dom,1986,2181070937.09996
dom,1987,2794254483.04528
dom,1988,2637854599.81814
dom,1989,3005182084.21707
dom,1990,2745994711.56969
dom,1991,2512585157.58227
dom,1992,3102861060.38409
dom,1993,3609992470.56926
dom,1994,4192624302.11957
dom,1995,4427178741.10597
dom,1996,5051947982.3755
dom,1997,6110937891.3414
dom,1998,8291130625.7513
dom,1999,7748606137.88107
dom,2000,8957853809.11407
dom,2001,8725577584.34902
dom,2002,9300721757.41973
dom,2003,7879704808.28715
dom,2004,8000513293.20677
dom,2005,9104852466.15851
dom,2006,11128836820.7411
dom,2007,12596794529.5011
dom,2008,13391930055.7273
dom,2009,11436761928.3465
dom,2010,13413111108.9911
dom,2011,13113221162.0694
dom,2012,13053411160.0404
dom,2013,12731535807.4468
dom,2014,13921824766.5238
dom,2015,16549927158.0957
dom,2016,18588397820.0982
dom,2017,18539660275.06269
dom,2018,21011586191.0259
dom,2019,22719129758.96
dom,2020,19978029784.0004
dza,1969,18524471408.6782
dza,1970,18524471408.6782
dza,1971,18524471408.6782
dza,1972,18524471408.6782
dza,1973,18524471408.6782
dza,1974,18524471408.6782
dza,1975,20101023591.9189
dza,1976,19355804037.8322
dza,1977,24511831636.4016
dza,1978,28790474674.5079
dza,1979,26724790416.64289
dza,1980,27327281878.859
dza,1981,29507438756.5778
dza,1982,29990923890.2192
dza,1983,31281603075.6679
dza,1984,32300795603.7055
dza,1985,33905238456.6929
dza,1986,29248885155.5048
dza,1987,23398895540.7061
dza,1988,25267754792.2921
dza,1989,26608359417.9426
dza,1990,25419448949.2387
dza,1991,23077966427.2303
dza,1992,21163807106.2968
dza,1993,19879932009.3877
dza,1994,20755604099.5266
dza,1995,20929267001.8954
dza,1996,20174173582.93769
dza,1997,19392729304.3048
dza,1998,23440936346.6982
dza,1999,22958255912.8148
dza,2000,24413352589.4866
dza,2001,25724149667.6632
dza,2002,27896683933.6014
dza,2003,29085749433.39009
dza,2004,31480950230.0315
dza,2005,34042328491.7555
dza,2006,36136714374.10049
dza,2007,39804063651.7926
dza,2008,44752912990.7327
dza,2009,48698900249.6085
dza,2010,52084873937.1538
dza,2011,53574765853.7976
dza,2012,57425511926.8989
dza,2013,62364100983.5068
dza,2014,66355408323.53609
dza,2015,70137668162.3257
dza,2016,72592486720.5455
dza,2017,75060625241.70329
dza,2018,77387512342.4129
dza,2019,78161381484.50659
dza,2020,74253315275.5686
ecu,1960,3997666961.78071
ecu,1961,4128920356.74179
ecu,1962,3919359851.56665
ecu,1963,4038600223.93807
ecu,1964,4255724484.07708
ecu,1965,4383418464.93752
ecu,1966,4430639473.73074
ecu,1967,5215385217.98631
ecu,1968,5522781881.92849
ecu,1969,5688303976.14101
ecu,1970,5674195545.71951
ecu,1971,7095863563.29403
ecu,1972,6778355127.22155
ecu,1973,6827699124.63447
ecu,1974,7176425315.07219
ecu,1975,8803035019.109
ecu,1976,9211986090.26961
ecu,1977,10112835891.1523
ecu,1978,10888879648.6029
ecu,1979,10749318456.508
ecu,1980,11161574137.0005
ecu,1981,10794751923.9937
ecu,1982,10577220386.1581
ecu,1983,8671133207.30821
ecu,1984,8661742193.59186
ecu,1985,9337351212.55519
ecu,1986,9648951545.06678
ecu,1987,9636065533.00354
ecu,1988,9126806649.3656
ecu,1989,8858825044.6014
ecu,1990,8459269520.22893
ecu,1991,9064689966.68407
ecu,1992,9178340120.45109
ecu,1993,9198119423.67669
ecu,1994,9731589443.72286
ecu,1995,9625139318.97571
ecu,1996,9333859236.25616
ecu,1997,10067408467.7623
ecu,1998,10518715050.666
ecu,1999,7866132187.28953
ecu,2000,8845221296.17206
ecu,2001,10636934540.7932
ecu,2002,12561398792.6629
ecu,2003,12608751260.5379
ecu,2004,13274543157.0371
ecu,2005,14700739713.3256
ecu,2006,15433323400.5414
ecu,2007,16007707415.5028
ecu,2008,18564764857.136
ecu,2009,17895553513.4864
ecu,2010,19719085899.9963
ecu,2011,22545672234.8967
ecu,2012,24926104578.48989
ecu,2013,27521931872.0836
ecu,2014,28144842420.5125
ecu,2015,26390456000
ecu,2016,24051125018.2891
ecu,2017,25328234887.6367
ecu,2018,25827942589.0219
ecu,2019,24975336760.1321
ecu,2020,21999529257.1612
egy,1982,11532855906.9772
egy,1983,13216865336.5416
egy,1984,14463263720.144
egy,1985,15420026997.8585
egy,1986,16277352834.225
egy,1987,16895576251.604
egy,1988,17142192448.9601
egy,1989,15247358851.8254
egy,1990,14982049392.7967
egy,1991,14420306454.9231
egy,1992,14531368848.4097
egy,1993,12251852951.8771
egy,1994,14109946827.1645
egy,1995,15966849233.6964
egy,1996,20469851279.0537
egy,1997,25145593143.7537
egy,1998,19646517781.4542
egy,1999,22216072945.0332
egy,2000,24220733557.753
egy,2001,23729792126.6574
egy,2002,25540329844.9407
egy,2003,23352082413.8549
egy,2004,24804162915.05009
egy,2005,28143033458.4465
egy,2006,32207816981.4882
egy,2007,39984272477.2374
egy,2008,45964443950.6382
egy,2009,41230506796.4247
egy,2010,44511825336.8938
egy,2011,43181682793.7241
egy,2012,42532090243.0385
egy,2013,38813221094.9467
egy,2014,39379467114.5358
egy,2015,44974299191.3747
egy,2016,50411677021.6657
egy,2017,56722952256.8203
egy,2018,66318318475.6486
egy,2019,75648984936.71609
egy,2020,59844203567.08289
esp,1970,82402376259.90269
esp,1971,79929530543.20309
esp,1972,91280746119.7382
esp,1973,103146533803.713
esp,1974,109542380775.41701
esp,1975,104612819440.422
esp,1976,103775633160.26199
esp,1977,102841661851.627
esp,1978,100065558524.09801
esp,1979,95661860809.23
esp,1980,96331287630.81441
esp,1981,94741016147.60419
esp,1982,95696810465.28467
esp,1983,94515931486.50888
esp,1984,89996299660.1871
esp,1985,96024650443.71948
esp,1986,106073533103.394
esp,1987,119012632491.39799
esp,1988,135142059640.006
esp,1989,151374242105.953
esp,1990,161140953447.28299
esp,1991,163819133386.112
esp,1992,157045394090.45099
esp,1993,143059163064.58401
esp,1994,145703091230.96701
esp,1995,156988307433.203
esp,1996,160816126905.85901
esp,1997,169725515417.578
esp,1998,188042463728.90601
esp,1999,206668966136.71896
esp,2000,222221008324.60901
esp,2001,231512069270.703
esp,2002,240907424428.51501
esp,2003,256645864782.03101
esp,2004,268381182626.172
esp,2005,287080912884.76501
esp,2006,307803285142.96893
esp,2007,319911399318.35901
esp,2008,306177848758.203
esp,2009,253252974362.5
esp,2010,239632594117.18701
esp,2011,221513139100.39001
esp,2012,205086800754.68701
esp,2013,197329086623.43701
esp,2014,205380821670.703
esp,2015,215380861353.90601
esp,2016,220454663802.73401
esp,2017,235483015906.25
esp,2018,250383774027.34399
esp,2019,261728543333.98401
esp,2020,236744532062.89001
est,1993,1300828417.38125
est,1994,1420960925.61367
est,1995,1500314397.06406
est,1996,1795839812.55938
est,1997,2217602276.21133
est,1998,2725833517.48125
est,1999,2336776165.30625
est,2000,2668095576.16602
est,2001,3015423039.01172
est,2002,3726275743.39336
est,2003,4387149330.10391
est,2004,4628793471.0918
est,2005,5342843791.62422
est,2006,6558936490.52266
est,2007,7234991542.11562
est,2008,6286770759.42656
est,2009,3948325886.73281
est,2010,3861300133.64375
est,2011,5236053175.90156
est,2012,5861359107.87734
est,2013,5948904112.99922
est,2014,5790011881.4457
est,2015,5606905640.56718
est,2016,5893446220.67422
est,2017,6709187835.68398
est,2018,6708502156.71758
est,2019,7117088045.28047
est,2020,8532512501.56992
eth,2011,10430962091.9206
eth,2012,15282530649.0759
eth,2013,16725314101.998
eth,2014,20804689652.6854
eth,2015,26269304748.3031
eth,2016,29048221221.406
eth,2017,32500750849.2697
eth,2018,33849940969.6235
eth,2019,42398664667.80969
eth,2020,45546747348.6718
fin,1970,22699928091.989
fin,1971,23525800669.20309
fin,1972,25068269899.0336
fin,1973,27200831340.7172
fin,1974,28066043916.49409
fin,1975,29743244625.1719
fin,1976,27566987237.3168
fin,1977,26628178452.4789
fin,1978,24588532058.3078
fin,1979,25584527356.55429
fin,1980,28346944842.57809
fin,1981,29095866043.75
fin,1982,30885510336.32809
fin,1983,32145916980.07809
fin,1984,31947314172.6562
fin,1985,33540574683.5937
fin,1986,34184092160.1562
fin,1987,36126849231.6406
fin,1988,40033444119.5312
fin,1989,44730012185.5468
fin,1990,43130094597.2656
fin,1991,35835047341.4062
fin,1992,30907700594.1406
fin,1993,27038829144.5312
fin,1994,27267388800
fin,1995,30685798016.0156
fin,1996,33755820184.375
fin,1997,37429417365.2344
fin,1998,41423663771.4844
fin,1999,43302069095.31249
fin,2000,45994856880.8593
fin,2001,46805910803.9062
fin,2002,45423457742.18751
fin,2003,46693850001.9531
fin,2004,48870714293.3594
fin,2005,50459536752.7344
fin,2006,51144106206.25
fin,2007,56410963898.0468
fin,2008,56768227048.82809
fin,2009,49939175207.0312
fin,2010,51089740074.6094
fin,2011,53074658635.93751
fin,2012,52923764882.81249
fin,2013,50485055549.2187
fin,2014,49559721798.43751
fin,2015,49791609992.57809
fin,2016,54265165967.57809
fin,2017,56848111976.9531
fin,2018,58891834721.4844
fin,2019,58018648076.56249
fin,2020,57543776559.375
fji,2015,870614035.08772
fra,1960,108682429620.71899
fra,1961,121317965505.189
fra,1962,129355441203.73599
fra,1963,140331027640.70901
fra,1964,154728323317.888
fra,1965,163560361472.729
fra,1966,176022155959.87399
fra,1967,189342697780.23199
fra,1968,200006213634.53296
fra,1969,215558834211.49301
fra,1970,226995886919.95801
fra,1971,242612691375.27399
fra,1972,257140569951.651
fra,1973,274973961478.88397
fra,1974,281661345167.24103
fra,1975,267822899039.38
fra,1976,273775477859.07297
fra,1977,271951747111.46896
fra,1978,279565382117.76801
fra,1979,287904968079.86401
fra,1980,296735899606.54797
fra,1981,293886319897.34998
fra,1982,291268025916.79303
fra,1983,282448160671.67999
fra,1984,280084392276.77002
fra,1985,286547129561.62402
fra,1986,298536391606.65802
fra,1987,313931870430.55298
fra,1988,341204841189.90503
fra,1989,366335371404.79602
fra,1990,383219270647.56799
fra,1991,381171999680.81201
fra,1992,375503825628.91199
fra,1993,355084232781.48297
fra,1994,360607437879.09399
fra,1995,365401372358.33899
fra,1996,368148035870.82898
fra,1997,371051840803.53107
fra,1998,394835597672.23999
fra,1999,425794763021.81299
fra,2000,454098009699.19293
fra,2001,464427322851.48602
fra,2002,460166785584.896
fra,2003,468997717111.58002
fra,2004,485319447253.41602
fra,2005,499391392588.13501
fra,2006,517596612951.37799
fra,2007,546242915466.97498
fra,2008,550902947273.50317
fra,2009,500937359002.59698
fra,2010,511362949026.46094
fra,2011,521927974863.828
fra,2012,523135311286.99402
fra,2013,518921252624.90497
fra,2014,519091673804.90497
fra,2015,524407939215.23401
fra,2016,538357048158.80707
fra,2017,563925804899.13403
fra,2018,582558184396.72803
fra,2019,606115082493.229
fra,2020,553918522315.78101
gab,1980,2000513887.81377
gab,1981,2759750313.1929
gab,1982,2601103895.92042
gab,1983,2775876460.09452
gab,1984,2682170471.84483
gab,1985,3014717769.3768
gab,1986,2578875963.7807
gab,1987,1277888182.73608
gab,1988,2398437457.73249
gab,1989,1514986116.39833
gab,1990,1514986116.39833
gab,1991,1787300076.48819
gab,1992,1559249959.92755
gab,1993,1636752009.21039
gab,1994,1524662056.87556
gab,1995,1614937857.89226
gab,1996,1790875634.07635
gab,1997,2464394579.18436
gab,1998,2779314475.59461
gab,1999,1782903664.72681
gab,2000,1635451437.62618
gab,2001,1810938977.5411
gab,2002,2172117428.02012
gab,2003,1815483627.11511
gab,2004,1846902304.50348
gab,2005,1870933822.81056
gab,2006,2000504431.04724
gab,2007,2196891122.01212
gab,2008,2424080656.37142
gab,2009,2393647198.84819
