geo,time,eg_gdp_puse_ko_pp
pak,2008,7.93742
pak,2009,8.10257
pak,2010,8.20997
pak,2011,8.54752
pak,2012,8.68576
pak,2013,8.8432
pak,2014,9.20964
pan,1990,8.35617
pan,1991,8.71957
pan,1992,8.46514
pan,1993,9.00865
pan,1994,8.98656
pan,1995,9.20094
pan,1996,9.12307
pan,1997,9.5109
pan,1998,8.90244
pan,1999,9.5211
pan,2000,9.87039
pan,2001,8.94846
pan,2002,10.2272
pan,2003,10.84288
pan,2004,12.13757
pan,2005,12.02973
pan,2006,12.60325
pan,2007,14.80635
pan,2008,16.54006
pan,2009,15.28869
pan,2010,15.29621
pan,2011,16.01934
pan,2012,17.42137
pan,2013,20.09495
pan,2014,21.20385
per,1990,7.61678
per,1991,8.20544
per,1992,8.58279
per,1993,8.66192
per,1994,9.59142
per,1995,9.8458
per,1996,10.00704
per,1997,11.20447
per,1998,10.72974
per,1999,10.36968
per,2000,10.91869
per,2001,11.63319
per,2002,12.37952
per,2003,13.40035
per,2004,13.05582
per,2005,13.50119
per,2006,15.40424
per,2007,15.86442
per,2008,16.82736
per,2009,16.35108
per,2010,15.1313
per,2011,16.13661
per,2012,15.53881
per,2013,16.51085
per,2014,14.56597
phl,1990,5.71192
phl,1991,5.88779
phl,1992,5.784
phl,1993,6.05482
phl,1994,6.0233
phl,1995,6.14165
phl,1996,6.4018
phl,1997,6.51285
phl,1998,6.36911
phl,1999,6.50492
phl,2000,6.70806
phl,2001,7.37765
phl,2002,7.66804
phl,2003,8.18683
phl,2004,8.98826
phl,2005,9.71024
phl,2006,10.6136
phl,2007,11.58596
phl,2008,11.87634
phl,2009,12.75011
phl,2010,13.08715
phl,2011,13.78403
phl,2012,14.15178
phl,2013,14.60001
phl,2014,14.67622
pol,1990,2.28484
pol,1991,2.24213
pol,1992,2.40925
pol,1993,2.49812
pol,1994,2.81882
pol,1995,2.98006
pol,1996,3.08787
pol,1997,3.38109
pol,1998,3.85707
pol,1999,4.18948
pol,2000,4.59931
pol,2001,4.75924
pol,2002,5.10079
pol,2003,5.17408
pol,2004,5.6036
pol,2005,5.75636
pol,2006,5.97259
pol,2007,6.64825
pol,2008,7.13643
pol,2009,7.80042
pol,2010,7.9813
pol,2011,8.60318
pol,2012,9.2519
pol,2013,9.57547
pol,2014,10.29976
pol,2015,10.78708
prt,1990,7.0041
prt,1991,7.47529
prt,1992,7.26345
prt,1993,7.3865
prt,1994,7.42513
prt,1995,7.14934
prt,1996,7.5082
prt,1997,7.57801
prt,1998,7.44936
prt,1999,7.41192
prt,2000,7.89786
prt,2001,8.16521
prt,2002,8.21664
prt,2003,8.68518
prt,2004,8.72024
prt,2005,9.02153
prt,2006,10.32609
prt,2007,10.71131
prt,2008,11.40896
prt,2009,11.48377
prt,2010,12.26563
prt,2011,12.37049
prt,2012,12.96609
prt,2013,13.57528
prt,2014,14.12743
prt,2015,13.91432
pry,1990,7.40613
pry,1991,7.67565
pry,1992,8.01665
pry,1993,8.29383
pry,1994,8.16251
pry,1995,8.13048
pry,1996,8.21796
pry,1997,8.01945
pry,1998,8.2214
pry,1999,8.62095
pry,2000,9.19754
pry,2001,9.15821
pry,2002,9.38159
pry,2003,9.76841
pry,2004,10.33997
pry,2005,11.01029
pry,2006,11.53728
pry,2007,12.05064
pry,2008,12.48348
pry,2009,12.38381
pry,2010,12.99753
pry,2011,13.64481
pry,2012,12.87473
pry,2013,14.57706
pry,2014,14.62741
qat,2000,5.25301
qat,2001,5.0472
qat,2002,4.85803
qat,2003,4.95747
qat,2004,5.14717
qat,2005,5.70492
qat,2006,6.30816
qat,2007,6.76389
qat,2008,7.89606
qat,2009,8.36046
qat,2010,8.86798
qat,2011,9.06654
qat,2012,8.16604
qat,2013,8.00585
qat,2014,7.2014
rou,1990,1.96688
rou,1991,2.14741
rou,1992,2.19811
rou,1993,2.34396
rou,1994,2.63794
rou,1995,2.64185
rou,1996,2.72255
rou,1997,2.79604
rou,1998,3.04054
rou,1999,3.46792
rou,2000,3.62288
rou,2001,3.91809
rou,2002,4.08082
rou,2003,4.126
rou,2004,4.98503
rou,2005,5.30407
rou,2006,6.13231
rou,2007,7.19506
rou,2008,8.70011
rou,2009,9.71189
rou,2010,9.81237
rou,2011,10.07046
rou,2012,10.83385
rou,2013,12.39477
rou,2014,12.97863
rus,1990,1.35111
rus,1991,1.33859
rus,1992,1.28113
rus,1993,1.26871
rus,1994,1.29542
rus,1995,1.30825
rus,1996,1.29752
rus,1997,1.40059
rus,1998,1.37261
rus,1999,1.4297
rus,2000,1.61575
rus,2001,1.71658
rus,2002,1.87433
rus,2003,2.0744
rus,2004,2.27581
rus,2005,2.60352
rus,2006,3.18067
rus,2007,3.53477
rus,2008,4.18061
rus,2009,4.27912
rus,2010,4.25191
rus,2011,4.5151
rus,2012,4.70359
rus,2013,5.13404
rus,2014,5.29417
sau,1990,8.9747
sau,1991,9.16671
sau,1992,8.55742
sau,1993,8.32354
sau,1994,8.12455
sau,1995,8.26552
sau,1996,8.07042
sau,1997,8.70924
sau,1998,8.50351
sau,1999,8.15445
sau,2000,8.42177
sau,2001,8.28287
sau,2002,7.38277
sau,2003,8.26697
sau,2004,8.61216
sau,2005,9.16533
sau,2006,8.75916
sau,2007,8.86514
sau,2008,8.60752
sau,2009,7.97955
sau,2010,7.61783
sau,2011,8.90819
sau,2012,8.3478
sau,2013,8.74257
sau,2014,8.06941
sdn,1990,3.956
sdn,1991,4.40544
sdn,1992,4.80547
sdn,1993,5.2968
sdn,1994,4.71424
sdn,1995,5.08271
sdn,1996,5.35167
sdn,1997,5.89564
sdn,1998,6.14959
sdn,1999,5.7931
sdn,2000,6.66299
sdn,2001,6.9227
sdn,2002,6.86674
sdn,2003,7.64744
sdn,2004,8.26008
sdn,2005,8.83283
sdn,2006,9.0254
sdn,2007,10.13332
sdn,2008,10.55795
sdn,2009,9.99976
sdn,2010,10.28299
sdn,2011,10.19204
sdn,2012,9.61913
sdn,2013,9.72706
sdn,2014,11.21896
sen,1990,6.92963
sen,1991,7.4107
sen,1992,7.22466
sen,1993,7.52208
sen,1994,7.73149
sen,1995,7.86147
sen,1996,7.97455
sen,1997,7.88834
sen,1998,8.0003
sen,1999,8.18186
sen,2000,8.16993
sen,2001,8.05754
sen,2002,8.0659
sen,2003,8.92921
sen,2004,8.96664
sen,2005,9.4531
sen,2006,9.94085
sen,2007,9.78343
sen,2008,9.90837
sen,2009,8.55369
sen,2010,8.77869
sen,2011,8.57641
sen,2012,9.12154
sen,2013,10.18312
sen,2014,10.13822
sgp,1990,6.2971
sgp,1991,6.12755
sgp,1992,5.88983
sgp,1993,5.47949
sgp,1994,5.11821
sgp,1995,6.566
sgp,1996,6.88344
sgp,1997,6.76
sgp,1998,7.39727
sgp,1999,8.72099
sgp,2000,9.45756
sgp,2001,8.3827
sgp,2002,8.90654
sgp,2003,7.84279
sgp,2004,7.36728
sgp,2005,11.61345
sgp,2006,12.14005
sgp,2007,14.67295
sgp,2008,13.26562
sgp,2009,15.53605
sgp,2010,15.03896
sgp,2011,15.79201
sgp,2012,16.75366
sgp,2013,17.00715
sgp,2014,16.4831
slb,1990,8.01075
slb,2004,12.82791
slb,2005,13.96035
slb,2006,14.82664
slb,2007,14.66052
slv,1990,6.2475
slv,1991,5.96208
slv,1992,6.25208
slv,1993,6.43397
slv,1994,6.49567
slv,1995,6.53219
slv,1996,7.01657
slv,1997,6.65598
slv,1998,6.71682
slv,1999,6.70858
slv,2000,6.62966
slv,2001,6.5328
slv,2002,6.6113
slv,2003,6.55189
slv,2004,6.84383
slv,2005,7.04531
slv,2006,7.21153
slv,2007,7.97334
slv,2008,8.26605
slv,2009,8.70703
slv,2010,8.91477
slv,2011,9.35797
slv,2012,9.65738
slv,2013,10.80339
slv,2014,11.19903
srb,1995,2.66633
srb,1996,2.40078
srb,1997,2.48541
srb,1998,2.60374
srb,1999,3.27794
srb,2000,3.29569
srb,2001,3.24999
srb,2002,3.40819
srb,2003,3.43819
srb,2004,3.5009
srb,2005,4.25162
srb,2006,4.43736
srb,2007,4.99798
srb,2008,5.5162
srb,2009,6.05439
srb,2010,5.97755
srb,2011,6.14398
srb,2012,6.89659
srb,2013,7.02989
srb,2014,7.88392
ssd,2012,23.85973
ssd,2013,32.10169
ssd,2014,22.54243
stp,2004,8.44576
stp,2005,8.24213
stp,2006,9.05504
stp,2007,9.60081
sur,2000,5.70075
sur,2001,5.66903
sur,2002,8.47148
sur,2003,8.59776
sur,2004,8.74322
sur,2005,8.22263
sur,2006,9.42947
sur,2007,10.75713
sur,2008,10.8126
sur,2009,11.17646
sur,2010,9.99417
sur,2011,11.08731
sur,2012,10.95885
sur,2013,13.30057
sur,2014,13.83862
svk,1992,2.10286
svk,1993,2.23913
svk,1994,2.47434
svk,1995,2.62227
svk,1996,2.79553
svk,1997,3.00014
svk,1998,3.26209
svk,1999,3.27509
svk,2000,3.45518
svk,2001,3.58318
svk,2002,3.8211
svk,2003,4.08821
svk,2004,4.45704
svk,2005,4.74804
svk,2006,5.45184
svk,2007,6.39141
svk,2008,6.96653
svk,2009,7.42933
svk,2010,7.65156
svk,2011,8.13513
svk,2012,8.72793
svk,2013,8.91603
svk,2014,9.82931
svk,2015,9.97611
svn,1995,4.46663
svn,1996,4.49793
svn,1997,4.61659
svn,1998,4.93454
svn,1999,5.26857
svn,2000,5.58285
svn,2001,5.60413
svn,2002,5.91088
svn,2003,6.09563
svn,2004,6.37348
svn,2005,6.54243
svn,2006,7.04866
svn,2007,7.58972
svn,2008,7.71624
svn,2009,7.87642
svn,2010,7.77488
svn,2011,8.10861
svn,2012,8.48203
svn,2013,8.99844
svn,2014,9.53887
svn,2015,9.96205
swe,1990,3.70186
swe,1991,3.66706
swe,1992,3.87849
swe,1993,3.89141
swe,1994,3.86515
swe,1995,4.05005
swe,1996,4.10766
swe,1997,4.37338
swe,1998,4.48686
swe,1999,4.85235
swe,2000,5.52565
swe,2001,5.26868
swe,2002,5.33022
swe,2003,5.63051
swe,2004,5.79043
swe,2005,5.9961
swe,2006,6.82395
swe,2007,7.47517
swe,2008,7.83617
swe,2009,8.24858
swe,2010,7.77902
swe,2011,8.45717
swe,2012,8.6218
swe,2013,8.99875
swe,2014,9.50071
swe,2015,9.62281
swz,1990,9.36489
swz,2004,14.41732
swz,2005,16.03468
swz,2006,17.20793
swz,2007,17.71227
syc,1990,16.56873
syc,2004,4.4415
syc,2005,5.60539
syc,2006,5.92821
syc,2007,7.96787
tgo,1990,2.48867
tgo,1991,2.49442
tgo,1992,2.42012
tgo,1993,2.09359
tgo,1994,2.17408
tgo,1995,2.27434
tgo,1996,2.24804
tgo,1997,2.65555
tgo,1998,2.45454
tgo,1999,2.23192
tgo,2000,2.26876
tgo,2001,2.34316
tgo,2002,2.38651
tgo,2003,2.45652
tgo,2004,2.47192
tgo,2005,2.38416
tgo,2006,2.52668
tgo,2007,2.46993
tgo,2008,2.51325
tgo,2009,2.19741
tgo,2010,2.3589
tgo,2011,2.54757
tgo,2012,2.66171
tgo,2013,2.76581
tgo,2014,2.87223
tha,1990,5.81026
tha,1991,6.00485
tha,1992,6.23052
tha,1993,6.54338
tha,1994,6.52705
tha,1995,6.58832
tha,1996,6.33907
tha,1997,6.15996
tha,1998,6.13652
tha,1999,6.09757
tha,2000,6.36002
tha,2001,6.53333
tha,2002,6.37058
tha,2003,6.42067
tha,2004,6.48537
tha,2005,6.7767
tha,2006,7.18702
tha,2007,7.46485
tha,2008,7.53606
tha,2009,7.56909
tha,2010,7.52429
tha,2011,7.75517
tha,2012,7.99378
tha,2013,7.73635
tha,2014,7.86196
tjk,1990,2.62801
tjk,1991,2.64196
tjk,1992,2.34805
tjk,1993,2.5664
tjk,1994,2.6897
tjk,1995,2.68945
tjk,1996,2.36292
tjk,1997,2.45386
tjk,1998,2.4858
tjk,1999,2.62955
tjk,2000,3.0337
tjk,2001,3.4419
tjk,2002,3.86199
tjk,2003,4.28453
tjk,2004,4.48754
tjk,2005,4.94691
tjk,2006,5.28893
tjk,2007,5.47785
tjk,2008,6.33249
tjk,2009,7.62926
tjk,2010,8.05491
tjk,2011,8.8065
tjk,2012,9.22911
tjk,2013,9.38169
tjk,2014,9.71922
tkm,1990,1.14261
tkm,1991,1.29864
tkm,1992,1.6535
tkm,1993,1.69968
tkm,1994,1.1325
tkm,1995,1.04267
tkm,1996,1.29678
tkm,1997,1.16799
tkm,1998,1.20952
tkm,1999,1.20728
tkm,2000,1.29751
tkm,2001,1.35782
tkm,2002,1.32535
tkm,2003,1.25037
tkm,2004,1.29136
tkm,2005,1.44545
tkm,2006,1.61361
tkm,2007,1.61495
tkm,2008,1.8663
tkm,2009,2.27216
tkm,2010,2.20006
tkm,2011,2.36801
tkm,2012,2.48717
tkm,2013,2.60881
tkm,2014,2.75697
tls,2004,22.07871
tls,2005,23.44663
tls,2006,22.76852
tls,2007,24.93429
ton,1990,8.34371
ton,2004,7.39649
ton,2005,7.63307
ton,2006,7.85237
ton,2007,7.94577
tto,1990,1.43894
tto,1991,1.54337
tto,1992,1.58083
tto,1993,1.67965
tto,1994,1.76644
tto,1995,1.91714
tto,1996,1.76854
tto,1997,2.05332
tto,1998,1.93358
tto,1999,1.81473
tto,2000,1.87348
tto,2001,1.78589
tto,2002,1.7995
tto,2003,1.87561
tto,2004,1.98073
tto,2005,1.88934
tto,2006,1.97498
tto,2007,1.99739
tto,2008,2.16838
tto,2009,2.0665
tto,2010,2.02062
tto,2011,2.09042
tto,2012,2.10051
tto,2013,2.07611
tto,2014,2.06763
tun,1990,6.30488
tun,1991,6.83876
tun,1992,6.78095
tun,1993,7.28799
tun,1994,7.10612
tun,1995,7.33199
tun,1996,7.65333
tun,1997,7.96388
tun,1998,7.74248
tun,1999,8.05864
tun,2000,8.32457
tun,2001,8.3661
tun,2002,8.49785
tun,2003,8.82116
tun,2004,9.12868
tun,2005,9.91499
tun,2006,10.21354
tun,2007,10.83614
tun,2008,11.04097
tun,2009,11.80057
tun,2010,11.00647
tun,2011,11.57663
tun,2012,11.3629
tun,2013,11.3287
tun,2014,11.59906
tur,1990,8.72599
tur,1991,9.23294
tur,1992,9.70006
tur,1993,10.11193
tur,1994,9.88224
tur,1995,9.8741
tur,1996,9.88343
tur,1997,10.25875
tur,1998,7.78087
tur,1999,7.75742
tur,2000,8.01684
tur,2001,8.48143
tur,2002,8.25138
tur,2003,8.23158
tur,2004,9.11436
tur,2005,9.67923
tur,2006,10.14789
tur,2007,10.42759
tur,2008,11.54427
tur,2009,11.37601
tur,2010,11.89569
tur,2011,12.81088
tur,2012,13.11663
tur,2013,14.56907
tur,2014,15.30734
tur,2015,15.59525
tza,1990,2.41443
tza,1991,2.49662
tza,1992,2.5357
tza,1993,2.55774
tza,1994,2.60644
tza,1995,2.63047
tza,1996,2.76614
tza,1997,2.88706
tza,1998,2.84339
tza,1999,2.84528
tza,2000,2.88032
tza,2001,2.95649
tza,2002,3.06094
tza,2003,3.19946
tza,2004,3.33081
tza,2005,3.52511
tza,2006,3.73459
tza,2007,3.95461
tza,2008,4.12165
tza,2009,4.25244
tza,2010,4.35201
tza,2011,4.5253
tza,2012,4.13777
tza,2013,4.30157
tza,2014,4.38222
ukr,1990,1.5684
ukr,1991,1.47853
ukr,1992,1.56609
ukr,1993,1.55216
ukr,1994,1.4345
ukr,1995,1.30219
ukr,1996,1.30267
ukr,1997,1.34421
ukr,1998,1.41016
ukr,1999,1.43437
ukr,2000,1.56766
ukr,2001,1.7391
ukr,2002,1.84028
ukr,2003,1.92455
ukr,2004,2.22164
ukr,2005,2.37724
ukr,2006,2.74095
ukr,2007,3.00176
ukr,2008,3.23825
ukr,2009,3.25512
ukr,2010,2.96467
ukr,2011,3.33948
ukr,2012,3.61189
ukr,2013,4.35196
ukr,2014,4.37144
ury,1990,8.82116
ury,1991,8.70722
ury,1992,8.69769
ury,1993,9.79464
ury,1994,11.2353
ury,1995,10.5703
ury,1996,10.30917
ury,1997,11.21117
ury,1998,11.51277
ury,1999,10.49228
ury,2000,11.01081
ury,2001,12.33731
ury,2002,12.35386
ury,2003,12.76057
ury,2004,12.10019
ury,2005,13.00834
ury,2006,12.96275
ury,2007,14.25843
ury,2008,11.87428
ury,2009,12.54216
ury,2010,13.82253
ury,2011,13.72704
ury,2012,13.25585
ury,2013,14.08867
ury,2014,14.49737
usa,1990,3.11383
usa,1991,3.18972
usa,1992,3.31088
usa,1993,3.4227
usa,1994,3.56992
usa,1995,3.69549
usa,1996,3.82024
usa,1997,4.0185
usa,1998,4.21001
usa,1999,4.356
usa,2000,4.50981
usa,2001,4.74371
usa,2002,4.84782
usa,2003,5.0674
usa,2004,5.29244
usa,2005,5.62222
usa,2006,6.01466
usa,2007,6.18393
usa,2008,6.46128
usa,2009,6.67443
usa,2010,6.76774
usa,2011,7.09572
usa,2012,7.50913
usa,2013,7.69036
usa,2014,7.9087
usa,2015,8.35735
uzb,1990,1.1765
uzb,1991,1.16719
uzb,1992,1.12596
uzb,1993,1.08253
uzb,1994,1.05939
uzb,1995,1.16833
uzb,1996,1.17007
uzb,1997,1.23186
uzb,1998,1.16903
uzb,1999,1.20452
uzb,2000,1.2898
uzb,2001,1.36454
uzb,2002,1.38379
uzb,2003,1.51954
uzb,2004,1.70103
uzb,2005,2.02396
uzb,2006,2.19325
uzb,2007,2.48267
uzb,2008,2.64793
uzb,2009,3.24657
uzb,2010,3.61535
uzb,2011,3.62174
uzb,2012,3.72816
uzb,2013,4.44012
vct,1990,14.02107
vct,2004,13.38231
vct,2005,13.93145
vct,2006,14.79408
vct,2007,15.69931
ven,1990,4.75837
ven,1991,5.16802
ven,1992,5.01191
ven,1993,5.52429
ven,1994,4.75338
ven,1995,5.3775
ven,1996,5.12735
ven,1997,5.57637
ven,1998,5.37136
ven,1999,5.37419
ven,2000,5.54364
ven,2001,5.66026
ven,2002,4.82841
ven,2003,4.93322
ven,2004,5.62502
ven,2005,6.4117
ven,2006,6.51486
ven,2007,7.86591
ven,2008,7.5485
ven,2009,7.34708
ven,2010,6.57768
ven,2011,7.53506
vnm,1990,3.48996
vnm,1991,3.77186
vnm,1992,4.01559
vnm,1993,4.09456
vnm,1994,4.5484
vnm,1995,4.77008
vnm,1996,5.02915
vnm,1997,5.13775
vnm,1998,5.15638
vnm,1999,5.32552
vnm,2000,5.52637
vnm,2001,5.62365
vnm,2002,5.5659
vnm,2003,5.77225
vnm,2004,5.74345
vnm,2005,6.01668
vnm,2006,6.47137
vnm,2007,6.616
vnm,2008,6.66496
vnm,2009,6.48759
vnm,2010,6.29132
vnm,2011,6.82695
vnm,2012,7.55627
vnm,2013,8.11543
vut,1990,10.60713
vut,2004,14.78746
vut,2005,16.05704
vut,2006,17.36453
vut,2007,16.24668
wsm,1990,9.02655
wsm,2004,14.39956
wsm,2005,15.19394
wsm,2006,15.96193
wsm,2007,17.12657
yem,1990,9.63151
yem,1991,8.69674
yem,1992,8.81246
yem,1993,10.83914
yem,1994,11.31598
yem,1995,10.7865
yem,1996,11.25644
yem,1997,11.34703
yem,1998,11.38478
yem,1999,10.61836
yem,2000,10.85754
yem,2001,10.38444
yem,2002,11.31817
yem,2003,10.76479
yem,2004,10.53051
yem,2005,10.76488
yem,2006,10.68818
yem,2007,11.58971
yem,2008,11.61309
yem,2009,10.95306
yem,2010,12.3044
yem,2011,12.98292
yem,2012,14.28259
yem,2013,11.22191
zaf,1990,2.85991
zaf,1991,2.80251
zaf,1992,3.00762
zaf,1993,2.90835
zaf,1994,2.96463
zaf,1995,2.95863
zaf,1996,3.07505
zaf,1997,3.1269
zaf,1998,3.1988
zaf,1999,3.28319
zaf,2000,3.50472
zaf,2001,3.57627
zaf,2002,3.83992
zaf,2003,3.76564
zaf,2004,3.70311
zaf,2005,4.02646
zaf,2006,4.41268
zaf,2007,4.45846
zaf,2008,4.35426
zaf,2009,4.40674
zaf,2010,4.66463
zaf,2011,4.93019
zaf,2012,5.01224
zaf,2013,5.22772
zaf,2014,5.04622
zmb,1990,2.17505
zmb,1991,2.18749
zmb,1992,2.16589
zmb,1993,2.36548
zmb,1994,2.19239
zmb,1995,2.26431
zmb,1996,2.47019
zmb,1997,2.50288
zmb,1998,2.49657
zmb,1999,2.64582
zmb,2000,2.74138
zmb,2001,2.85972
zmb,2002,2.93588
zmb,2003,3.09519
zmb,2004,3.30672
zmb,2005,3.53878
zmb,2006,3.84772
zmb,2007,4.27962
zmb,2008,4.54427
zmb,2009,4.88199
zmb,2010,5.2595
zmb,2011,5.36638
zmb,2012,5.42989
zmb,2013,5.5488
zwe,1990,1.98904
zwe,1991,2.04718
zwe,1992,1.84491
zwe,1993,1.99489
zwe,1994,2.24173
zwe,1995,2.25158
zwe,1996,2.54104
zwe,1997,2.6825
zwe,1998,2.72749
zwe,1999,2.57325
zwe,2000,2.69788
zwe,2001,2.8043
zwe,2002,2.64167
zwe,2003,2.33538
zwe,2004,2.31205
zwe,2005,2.14198
zwe,2006,2.08073
zwe,2007,2.10034
zwe,2008,1.89726
zwe,2009,2.10154
zwe,2010,2.45771
zwe,2011,2.64362
zwe,2012,2.88256
zwe,2013,3.02921
