geo,time,ne_gdi_totl_cn
irn,2018,6714250935152200
irn,2019,9923941878745900
irn,2020,15117458694344300
irq,1981,7021687000
irq,1982,7370085000
irq,1983,1980888000
irq,1984,2700190000
irq,1985,3664590000
irq,1986,2868291000
irq,1987,3533691000
irq,1988,4278290000
irq,1989,-764414000
irq,1990,24786786000
irq,1991,-5467804000
irq,1992,36594087000
irq,1993,190868250000
irq,1994,964681890000
irq,1995,3444451500000
irq,1996,3771311890000
irq,1997,634454900000
irq,1998,1265966800000
irq,1999,13231524800000
irq,2000,14635959000000
irq,2001,17939730000000
irq,2002,7477201000000
irq,2003,8864213000000
irq,2004,9005775000000
irq,2005,16291561000000
irq,2006,18082940000000
irq,2007,10411889000000
irq,2008,23842997600000
irq,2009,14758289100000
irq,2010,25716187100000
irq,2011,36422940500000
irq,2012,34183595500000
irq,2013,55450008602200
irq,2014,48515089700000
irq,2015,39636367800000
irq,2016,35204532100000
irq,2017,39572819500000
irq,2018,47290649300000
irq,2019,64527301900000
isl,1970,128889000
isl,1971,219341000
isl,1972,234898000
isl,1973,374966000
isl,1974,612740000
isl,1975,854007000
isl,1976,974326000
isl,1977,1468144000
isl,1978,1879882000
isl,1979,2807516000
isl,1980,4885407000
isl,1981,7526060000
isl,1982,12363450000
isl,1983,16078946000
isl,1984,23417000000
isl,1985,28637063000
isl,1986,33646596000
isl,1987,49207090000
isl,1988,60922750000
isl,1989,67734022000
isl,1990,79644541000
isl,1991,90897893000
isl,1992,82119899000
isl,1993,79141482000
isl,1994,79625311000
isl,1995,83833738000
isl,1996,102512704000
isl,1997,116868433000
isl,1998,156062827000
isl,1999,153139579000
isl,2000,176906507000
isl,2001,183725934000
isl,2002,169208462000
isl,2003,186673591000
isl,2004,241099627000
isl,2005,306442647000
isl,2006,442142894000
isl,2007,410188984000
isl,2008,413641991000
isl,2009,249213265000
isl,2010,233807905000
isl,2011,275044170000
isl,2012,295518128000
isl,2013,304774489000
isl,2014,359347435000
isl,2015,448388324000
isl,2016,529638880000
isl,2017,574399990000
isl,2018,633585790000
isl,2019,646015878000
isl,2020,634757042000
isr,1970,623000
isr,1971,866000
isr,1972,1134000
isr,1973,1503000
isr,1974,2053000
isr,1975,2898000
isr,1976,3206000
isr,1977,4202000
isr,1978,7585000
isr,1979,14697000
isr,1980,29365000
isr,1981,65486000
isr,1982,165536000
isr,1983,435294000
isr,1984,1990356000
isr,1985,6405448000
isr,1986,9837460000
isr,1987,12904925000
isr,1988,15031637000
isr,1989,17330205000
isr,1990,24122200000
isr,1991,40427463000
isr,1992,48378271000
isr,1993,57346525000
isr,1994,67695771000
isr,1995,79060919000
isr,1996,91905469000
isr,1997,99110460000
isr,1998,102756137000
isr,1999,115056105000
isr,2000,124062987000
isr,2001,124342710000
isr,2002,119831195000
isr,2003,113679975000
isr,2004,120731880000
isr,2005,132420123000
isr,2006,141945437000
isr,2007,158292657000
isr,2008,158578131000
isr,2009,151399936000
isr,2010,165987341000
isr,2011,197872847000
isr,2012,212988305000
isr,2013,213853873000
isr,2014,228527493000
isr,2015,231274699000
isr,2016,256972633000
isr,2017,270130501000
isr,2018,293896367000
isr,2019,302320124000
isr,2020,309950661000
ita,1970,9519274000
ita,1971,9520606000
ita,1972,10034760000
ita,1973,13928262000
ita,1974,19956622000
ita,1975,18256052000
ita,1976,25695037000
ita,1977,28691592000
ita,1978,32986628000
ita,1979,41254177000
ita,1980,56504096000
ita,1981,62440959000
ita,1982,70834979000
ita,1983,77317665000
ita,1984,92626672000
ita,1985,103326275000
ita,1986,107225329000
ita,1987,119348459000
ita,1988,135325164000
ita,1989,146934591000
ita,1990,164890164000
ita,1991,177249073000
ita,1992,181230330000
ita,1993,165070682000
ita,1994,174001233000
ita,1995,198067100000
ita,1996,202429500000
ita,1997,213028200000
ita,1998,224747400000
ita,1999,237769400000
ita,2000,259036400000
ita,2001,271825900000
ita,2002,291267500000
ita,2003,295387300000
ita,2004,308798500000
ita,2005,316193200000
ita,2006,340933000000
ita,2007,359238000000
ita,2008,356666600000
ita,2009,307703000000
ita,2010,331598000000
ita,2011,337468800000
ita,2012,288965500000
ita,2013,272432300000
ita,2014,275995000000
ita,2015,283186000000
ita,2016,297797600000
ita,2017,313525700000
ita,2018,328193800000
ita,2019,326061000000
ita,2020,290767700000
jam,1960,148421700
jam,1961,151276000
jam,1962,148421700
jam,1963,142713200
jam,1964,172682900
jam,1965,184100000
jam,1966,219500000
jam,1967,243400000
jam,1968,315000000
jam,1969,349000000
jam,1970,369200000
jam,1971,411500000
jam,1972,393400000
jam,1973,541800000
jam,1974,525200000
jam,1975,670100000
jam,1976,491100000
jam,1977,361200000
jam,1978,562300000
jam,1979,822500000
jam,1980,759200000
jam,1981,1077200000
jam,1982,1224400000
jam,1983,1556600100
jam,1984,2163899900
jam,1985,2837300000
jam,1986,2556699900
jam,1987,3724000000
jam,1988,4963500000
jam,1989,6733899800
jam,1990,8539400200
jam,1991,12121300000
jam,1992,24213399600
jam,1993,34286000000
jam,1994,43715000000
jam,1995,58387000000
jam,1996,70135000000
jam,1997,76416000000
jam,1998,72587000000
jam,1999,73780000000
jam,2000,90824000000
jam,2001,109454000000
jam,2002,128639000000
jam,2003,142921000000
jam,2004,164801000000
jam,2005,188671000000
jam,2006,222928000000
jam,2007,235323000000
jam,2008,242883000000
jam,2009,224316000000
jam,2010,232937000000
jam,2011,265961000000
jam,2012,261947000000
jam,2013,304462000000
jam,2014,346524000000
jam,2015,354373000000
jam,2016,374879000000
jam,2017,426984000000
jam,2018,472583000000
jam,2019,512183000000
jam,2020,480032794400
jor,1976,193400000
jor,1977,277900000
jor,1978,263100000
jor,1979,309900000
jor,1980,433000000
jor,1981,666800000
jor,1982,650800000
jor,1983,589800000
jor,1984,571200000
jor,1985,414900000
jor,1986,444400000
jor,1987,515700000
jor,1988,532500000
jor,1989,563600000
jor,1990,850300000
jor,1991,738500000
jor,1992,1208800000
jor,1993,1422800000
jor,1994,1451200000
jor,1995,1554100000
jor,1996,1499300000
jor,1997,1321800000
jor,1998,1224000000
jor,1999,1246300000
jor,2000,1341400000
jor,2001,1340000000
jor,2002,1365300000
jor,2003,1506500000
jor,2004,2215600000
jor,2005,3047900000
jor,2006,3025400000
jor,2007,3671900000
jor,2008,5068000000
jor,2009,5355000000
jor,2010,5944000000
jor,2011,5963000000
jor,2012,5463000000
jor,2013,5468000000
jor,2014,5816000000
jor,2015,5981000000
jor,2016,5676000000
jor,2017,6300787900
jor,2018,5333353600
jor,2019,3860643800
jor,2020,3705061200
jpn,1970,31453441497000
jpn,1971,31712179149000
jpn,1972,36076426043000
jpn,1973,47069258979000
jpn,1974,55056712305000
jpn,1975,53431303474000
jpn,1976,58295329510000
jpn,1977,62939417551000
jpn,1978,69436986058000
jpn,1979,79120303115000
jpn,1980,85110400000000
jpn,1981,88067400000000
jpn,1982,89286400000000
jpn,1983,88954500000000
jpn,1984,94133500000000
jpn,1985,100144800000000
jpn,1986,105000800000000
jpn,1987,113357100000000
jpn,1988,130092300000000
jpn,1989,142711900000000
jpn,1990,156542800000000
jpn,1991,165253800000000
jpn,1992,160840500000000
jpn,1993,151950500000000
jpn,1994,156608600000000
jpn,1995,161354000000000
jpn,1996,171524200000000
jpn,1997,169099000000000
jpn,1998,158754000000000
jpn,1999,148918000000000
jpn,2000,152152000000000
jpn,2001,147560300000000
jpn,2002,135834000000000
jpn,2003,134455400000000
jpn,2004,135728900000000
jpn,2005,138732700000000
jpn,2006,139559300000000
jpn,2007,138966100000000
jpn,2008,136545800000000
jpn,2009,111871800000000
jpn,2010,114200900000000
jpn,2011,117102300000000
jpn,2012,120138600000000
jpn,2013,124212600000000
jpn,2014,129891400000000
jpn,2015,135397700000000
jpn,2016,135196200000000
jpn,2017,139456400000000
jpn,2018,142140600000000
jpn,2019,144554700000000
jpn,2020,137745000000000
kaz,1992,760000000
kaz,1993,5892000000
kaz,1994,121552800000
kaz,1995,236501600000
kaz,1996,228596000000
kaz,1997,260825200000
kaz,1998,273934700000
kaz,1999,358448600000
kaz,2000,471597400000
kaz,2001,873643200000
kaz,2002,1030460100000
kaz,2003,1185458100000
kaz,2004,1544496300000
kaz,2005,2350789200000
kaz,2006,3462535700000
kaz,2007,4565107700000
kaz,2008,4415593700000
kaz,2009,5002725300000
kaz,2010,5535370900000
kaz,2011,6495378500000
kaz,2012,7825026200000
kaz,2013,8844818400000
kaz,2014,10232495400000
kaz,2015,11409909500000
kaz,2016,13070935700000
kaz,2017,14330179000000
kaz,2018,15614510000000
kaz,2019,19210178500000
kaz,2020,20148407900000
ken,1964,932000100
ken,1965,1026000100
ken,1966,1548000000
ken,1967,1776000000
ken,1968,1938000000
ken,1969,2018000000
ken,1970,2794200000
ken,1971,3038000000
ken,1972,3359200000
ken,1973,4533999900
ken,1974,5463800000
ken,1975,4341602100
ken,1976,5885399000
ken,1977,8824601000
ken,1978,12212000000
ken,1979,8450600000
ken,1980,13211800000
ken,1981,14210000000
ken,1982,15356320000
ken,1983,16654720000
ken,1984,17679880000
ken,1985,25530360000
ken,1986,25568780000
ken,1987,31857000000
ken,1988,37736800000
ken,1989,42365999600
ken,1990,47466400000
ken,1991,47022200000
ken,1992,44750860000
ken,1993,58750400000
ken,1994,77299890000
ken,1995,101516600000
ken,1996,103226000000
ken,1997,116633000000
ken,1998,142023000000
ken,1999,140768000000
ken,2000,168540000000
ken,2001,191703000000
ken,2002,156737000000
ken,2003,186542000000
ken,2004,216158000000
ken,2005,249871000000
ken,2006,346965000000
ken,2007,440101000000
ken,2008,486995000000
ken,2009,623000000000
ken,2010,765000000000
ken,2011,911000000000
ken,2012,1058000000000
ken,2013,1190000000000
ken,2014,1498000000000
ken,2015,1521668000000
ken,2016,1469332600000
ken,2017,1752966100000
ken,2018,1809776600000
ken,2019,1959814900000
ken,2020,2115118000000
kgz,1987,9600000
kgz,1988,10600000
kgz,1989,13300000
kgz,1990,10300000
kgz,1991,14200000
kgz,1992,147700000
kgz,1993,624700000
kgz,1994,1083300000
kgz,1995,2961100000
kgz,1996,5896000000
kgz,1997,6652700000
kgz,1998,5279000000
kgz,1999,8786700000
kgz,2000,13078100000
kgz,2001,13298500000
kgz,2002,13269600000
kgz,2003,9922000000
kgz,2004,13669900000
kgz,2005,16565840000
kgz,2006,27534800000
kgz,2007,37805800000
kgz,2008,54421700000
kgz,2009,54874200000
kgz,2010,60384700000
kgz,2011,72849900000
kgz,2012,108544100000
kgz,2013,120440800000
kgz,2014,147282000000
kgz,2015,149257000000
kgz,2016,161662900000
kgz,2017,174537600000
kgz,2018,205073500000
kgz,2019,223796900000
kgz,2020,173572300000
khm,1960,4499999700
khm,1961,4000000000
khm,1962,4200000000
khm,1963,4499999700
khm,1964,4300000300
khm,1965,4100000000
khm,1966,5800000000
khm,1967,5000000000
khm,1968,5299999700
khm,1969,5800000000
khm,1970,5000000000
khm,1993,809435123800
khm,1994,848238834200
khm,1995,1227299751600
khm,1996,1354527846500
khm,1997,1523879106300
khm,1998,1386955458000
khm,1999,2271755881900
khm,2000,2468544698200
khm,2001,2928937040100
khm,2002,3359593023600
khm,2003,4090577069600
khm,2004,3821652220700
khm,2005,5211298169300
khm,2006,6721201471700
khm,2007,7427993137700
khm,2008,7813140095200
khm,2009,9196879311600
khm,2010,8171132792100
khm,2011,8902660589000
khm,2012,10492519355400
khm,2013,12270854159400
khm,2014,14899821975500
khm,2015,16485597858400
khm,2016,18446642138300
khm,2017,20563974994700
khm,2018,23341396561700
khm,2019,26660241981300
khm,2020,26345402480100
kir,1972,1739000
kir,1973,2089000
kir,1974,2190000
kir,1975,2020000
kir,1976,2220000
kir,1977,2236000
kir,1978,8176000
kir,1979,5574000
kir,1980,8124000
kir,1981,12669000
kir,1982,18513000
kir,1983,19385000
kir,1984,15937000
kir,1985,17539000
kir,1986,22528000
kir,1987,25000000
kir,1988,24200000
kir,1989,22810000
kir,1990,33900000
kir,1991,27950000
kir,1992,26000000
kir,2008,20761000
kir,2009,27691000
kir,2010,24395000
kir,2011,32052000
kir,2012,50545000
kir,2013,60942000
kir,2014,59671000
kir,2015,94860000
kir,2016,81470000
kir,2017,72936000
kir,2018,83413000
kor,1960,26290000000
kor,1961,38300000000
kor,1962,51490000000
kor,1963,97420000000
kor,1964,114010000000
kor,1965,122740000000
kor,1966,231310000000
kor,1967,291640000000
kor,1968,458740000000
kor,1969,662340000000
kor,1970,736200000000
kor,1971,858700000000
kor,1972,916700000000
kor,1973,1437700000000
kor,1974,2577000000000
kor,1975,3007700000000
kor,1976,3999700000000
kor,1977,5602100000000
kor,1978,8674400000000
kor,1979,12142400000000
kor,1980,13518700000000
kor,1981,15973800000000
kor,1982,18312800000000
kor,1983,22110200000000
kor,1984,25383400000000
kor,1985,28439500000000
kor,1986,33587800000000
kor,1987,39655900000000
kor,1988,50829100000000
kor,1989,60875900000000
kor,1990,79326100000000
kor,1991,99984700000000
kor,1992,107514700000000
kor,1993,118679300000000
kor,1994,143456900000000
kor,1995,170204900000000
kor,1996,193510700000000
kor,1997,201563000000000
kor,1998,149233300000000
kor,1999,183426300000000
kor,2000,214346200000000
kor,2001,223439500000000
kor,2002,243998300000000
kor,2003,270298200000000
kor,2004,295692900000000
kor,2005,311248900000000
kor,2006,331781200000000
kor,2007,360650100000000
kor,2008,388588100000000
kor,2009,354372100000000
kor,2010,430537900000000
kor,2011,462785900000000
kor,2012,450994600000000
kor,2013,448524700000000
kor,2014,465604000000000
kor,2015,489601500000000
kor,2016,524717600000000
kor,2017,592711400000000
kor,2018,597687400000000
kor,2019,606119400000000
kor,2020,615921900000000
kos,2008,1318947000
kos,2009,1177712000
kos,2010,1335406000
kos,2011,1642738000
kos,2012,1530413000
kos,2013,1521291000
kos,2014,1482826000
kos,2015,1726867000
kos,2016,2023814000
kos,2017,2205223000
kos,2018,2421398000
kos,2019,2438486000
kos,2020,2262130000
kwt,1965,118000000
kwt,1966,151000000
kwt,1967,186000000
kwt,1968,171000000
kwt,1969,189000000
kwt,1970,124400000
kwt,1971,129600000
kwt,1972,136200000
kwt,1973,152600000
kwt,1974,258400000
kwt,1975,443700000
kwt,1976,635200000
kwt,1977,944600000
kwt,1978,862900000
kwt,1979,933700000
kwt,1980,1077600000
kwt,1981,1161799900
kwt,1982,1565100000
kwt,1983,1507840000
kwt,1984,1350710000
kwt,1985,1216090000
kwt,1986,1150340000
kwt,1987,1093590000
kwt,1988,906150000
kwt,1989,878500000
kwt,1990,935400000
kwt,1991,1310000000
kwt,1992,1303000100
kwt,1993,1243000100
kwt,1994,1192000000
kwt,1995,1197500000
kwt,1996,1424200000
kwt,1997,1255700000
kwt,1998,1458900000
kwt,1999,1334700000
kwt,2000,1234000000
kwt,2001,1530600000
kwt,2002,1985100000
kwt,2003,2373000000
kwt,2004,3185500000
kwt,2005,3875600000
kwt,2006,4761600000
kwt,2007,6664900000
kwt,2008,6984900000
kwt,2009,5478900000
kwt,2010,5841300000
kwt,2011,5759500000
kwt,2012,6253500000
kwt,2013,7088500000
kwt,2014,7539900000
kwt,2015,8765900000
kwt,2016,9903100000
kwt,2017,10152416800
kwt,2018,10561161300
kwt,2019,10344906300
lao,1984,3800000000
lao,1985,7500000300
lao,1986,11699999700
lao,1987,19399999500
lao,1988,31700000800
lao,2000,1829678146000
lao,2001,2126590111000
lao,2002,5134922573800
lao,2003,5909024268500
lao,2004,7954206402200
lao,2005,9927194688700
lao,2006,10548718667200
lao,2007,13103839348900
lao,2008,15081516703700
lao,2009,16858397066800
lao,2010,16166287911200
lao,2011,19719564403100
lao,2012,26526677341200
lao,2013,28767897647000
lao,2014,31827036737000
lao,2015,37000805138600
lao,2016,37500805138600
lbn,1990,617799375871.45801
lbn,1991,1274493804000
lbn,1992,2929916903300
lbn,1993,4292158580500
lbn,1994,5911176817700
lbn,1995,6926777608500
lbn,1996,7484843270900
lbn,1997,7085000000000
lbn,1998,7427000000000
lbn,1999,5987000000000
lbn,2000,5311000000000
lbn,2001,6070000000000
lbn,2002,5413000000000
lbn,2003,5801000000000
lbn,2004,7358209160151.72949
lbn,2005,7442649090996.11035
lbn,2006,6821809066031.70996
lbn,2007,9088115397021.18164
lbn,2008,12289479614344.59961
lbn,2009,14366365620366
lbn,2010,14452186145745.19922
lbn,2011,16158865770415.80078
lbn,2012,16447692135699.80078
lbn,2013,19514117618580.5
lbn,2014,18102016851795.60156
lbn,2015,16726582739255.59961
lbn,2016,17522482771540.30078
lbn,2017,17123467622942.30078
lbn,2018,17226587286379.09961
lbn,2019,9945882723431.10742
lbn,2020,6580607382000
lby,1990,1523700000
lby,1991,1177600000
lby,1992,1159300000
lby,1993,1519300000
lby,1994,1627700000
lby,1995,1298800000
lby,1996,1888100000
lby,1997,1749000000
lby,1998,1524000000
lby,1999,1582000000
lby,2000,2321000000
lby,2001,2218000000
lby,2002,3516000000
lby,2003,6508494500
lby,2004,5011614000
lby,2005,5893811700
lby,2006,15183000000
lby,2007,22250400000
lby,2008,31806000000
lka,1960,953402754.12072
lka,1961,1188757544.23619
lka,1962,1068776667.78627
lka,1963,1255276116.17088
lka,1964,1125607378.15056
lka,1965,1013000000
lka,1966,1195000000
lka,1967,1377000000
lka,1968,1699000000
lka,1969,2254000000
lka,1970,2589000000
lka,1971,2398000000
lka,1972,2638000000
lka,1973,2528000000
lka,1974,3735000000
lka,1975,4140000000
lka,1976,4896000000
lka,1977,5259000000
lka,1978,8554000000
lka,1979,13527000000
lka,1980,22465000000
lka,1981,23610000000
lka,1982,30527000000
lka,1983,35132000000
lka,1984,39708000000
lka,1985,38682000000
lka,1986,42463000000
lka,1987,45900000000
lka,1988,50562000000
lka,1989,54722000000
lka,1990,71455000000
lka,1991,85156000000
lka,1992,103239000000
lka,1993,127675000000
lka,1994,156510000000
lka,1995,171825000000
lka,1996,186264000000
lka,1997,217103000000
lka,1998,255889000000
lka,1999,301823000000
lka,2000,352632000000
lka,2001,309684036100
lka,2002,368406000000
lka,2003,401316000000
lka,2004,528016000000
lka,2005,658019000000
lka,2006,822240000000
lka,2007,1000320000000
lka,2008,1215248000000
lka,2009,1181449000000
lka,2010,1946706956400
lka,2011,2408573386100
lka,2012,3410510783700
lka,2013,3189325519700
lka,2014,3347637664400
lka,2015,3414555551900
lka,2016,3341170633700
lka,2017,4210997198800
lka,2018,4266052876600
lka,2019,4030194747200
lka,2020,3778481994900
lso,1960,500000
lso,1961,1000000
lso,1962,2100000
lso,1963,2900000
lso,1964,3600000
lso,1965,4500000
lso,1966,4100000
lso,1967,4900000
lso,1968,5400000
lso,1969,5500000
lso,1970,5000000
lso,1971,5000000
lso,1972,7000000
lso,1973,12000000
lso,1974,13000000
lso,1975,20000000
lso,1976,44000000
lso,1977,40000000
lso,1978,58000000
lso,1979,80000000
lso,1980,124500700
lso,1981,143252600
lso,2007,2953872500
lso,2008,4084388900
lso,2009,4504929900
lso,2010,5120234300
lso,2011,4743668200
lso,2012,7268030600
lso,2013,7461328400
lso,2014,9032935100
lso,2015,9163582000
lso,2016,8950025900
lso,2017,6824799000
lso,2018,7647314000
lso,2019,10004467400
ltu,1995,1769089000
ltu,1996,2050251000
ltu,1997,2886283000
ltu,1998,3174474000
ltu,1999,2719628000
ltu,2000,2514430000
ltu,2001,2706292000
ltu,2002,3159305000
ltu,2003,3657822000
ltu,2004,4170110000
ltu,2005,5091041000
ltu,2006,6481672000
ltu,2007,9373498000
ltu,2008,9185305000
ltu,2009,3404355000
ltu,2010,5081330000
ltu,2011,6878022000
ltu,2012,6601904000
ltu,2013,6841738000
ltu,2014,7178201000
ltu,2015,7943341000
ltu,2016,7470062000
ltu,2017,8109067000
ltu,2018,9263415000
ltu,2019,8582062000
ltu,2020,6668709000
lux,1970,397288000
lux,1971,465173000
lux,1972,503956000
lux,1973,581522000
lux,1974,554659000
lux,1975,555554000
lux,1976,635387000
lux,1977,585271000
lux,1978,782852000
lux,1979,753639000
lux,1980,937900000
lux,1981,972682000
lux,1982,1103526000
lux,1983,1189626000
lux,1984,1339750000
lux,1985,1164443000
lux,1986,1531709000
lux,1987,1813223000
lux,1988,2087315000
lux,1989,2353932000
lux,1990,2616074000
lux,1991,3093321000
lux,1992,2841765000
lux,1993,3161503000
lux,1994,3214952000
lux,1995,3116212000
lux,1996,3152428000
lux,1997,3702182000
lux,1998,4047855000
lux,1999,4867450000
lux,2000,5185451000
lux,2001,5304154000
lux,2002,5109232000
lux,2003,5588919000
lux,2004,6005839000
lux,2005,6513518000
lux,2006,6494583000
lux,2007,7345187000
lux,2008,8233823000
lux,2009,6319543000
lux,2010,7667765000
lux,2011,8540599000
lux,2012,8724742000
lux,2013,8908378000
lux,2014,9888821000
lux,2015,10264561000
lux,2016,10079182000
lux,2017,10987919000
lux,2018,10319256000
lux,2019,11553276000
lux,2020,11495310000
lva,1995,635912000
lva,1996,890909000
lva,1997,1136148000
lva,1998,1542764000
lva,1999,1385347000
lva,2000,1681846000
lva,2001,2083239000
lva,2002,2343532000
lva,2003,2854337000
lva,2004,3674019000
lva,2005,4793518000
lva,2006,6854283000
lva,2007,9442238000
lva,2008,8657605000
lva,2009,4270542000
lva,2010,3685966000
lva,2011,5089081000
lva,2012,6031118000
lva,2013,5537230000
lva,2014,5643981000
lva,2015,5838005000
lva,2016,5373793000
lva,2017,5943591000
lva,2018,6782956000
lva,2019,7127160000
lva,2020,6597261000
mac,1982,1565000000
mac,1983,2063000000
mac,1984,2332000000
mac,1985,2475000000
mac,1986,3090000000
mac,1987,3892000000
mac,1988,4625000000
mac,1989,5341000000
mac,1990,5940000000
mac,1991,8324000000
mac,1992,12549000000
mac,1993,14439000000
mac,1994,16068000000
mac,1995,14780000000
mac,1996,11217000000
mac,1997,10830000000
mac,1998,8681000000
mac,1999,8286000000
mac,2000,5643000000
mac,2001,5093000000
mac,2002,5856000000
mac,2003,9019000000
mac,2004,13721000000
mac,2005,24878000000
mac,2006,39894000000
mac,2007,54157000000
mac,2008,51274000000
mac,2009,31896000000
mac,2010,29938000000
mac,2011,40691000000
mac,2012,50544000000
mac,2013,57928000000
mac,2014,86810000000
mac,2015,91139000000
mac,2016,78725000000
mac,2017,79190000000
mac,2018,76843000000
mac,2019,62858000000
mac,2020,52255000000
mar,1960,1055999900
mar,1961,993882200
mar,1962,1376941200
mar,1963,1615058700
mar,1964,1480470700
mar,1965,1584000000
mar,1966,1470000100
mar,1967,2043000000
mar,1968,2083999900
mar,1969,2623000000
mar,1970,3701000000
mar,1971,3948000000
mar,1972,3567000000
mar,1973,4323000000
mar,1974,6862000000
mar,1975,9244000000
mar,1976,12367000000
mar,1977,16177000000
mar,1978,14028000000
mar,1979,15196000000
mar,1980,25963603000
mar,1981,29183201000
mar,1982,35621758000
mar,1983,30450770000
mar,1984,40637514000
mar,1985,46279916000
mar,1986,48696029000
mar,1987,45697909000
mar,1988,51580693000
mar,1989,67613000000
mar,1990,77263572500
mar,1991,76801491100
mar,1992,79757399100
mar,1993,77930567100
mar,1994,84103293700
mar,1995,84642741700
mar,1996,92059334000
mar,1997,92948214700
mar,1998,111643897500
mar,1999,105442262700
mar,2000,108821923200
mar,2001,123164776900
mar,2002,126668003300
mar,2003,144735955800
mar,2004,163568729700
mar,2005,167346576700
mar,2006,186568744900
mar,2007,219418000000
mar,2008,280253000000
mar,2009,262315000000
mar,2010,267356000000
mar,2011,293399000000
mar,2012,296920000000
mar,2013,311356000000
mar,2014,301098000000
mar,2015,304298000000
mar,2016,328198000000
mar,2017,346807000000
mar,2018,370242000000
mar,2019,368232000000
mar,2020,309962000000
mda,1995,1611939000
mda,1996,1890547000
mda,1997,2123448000
mda,1998,2360176000
mda,1999,2819609000
mda,2000,3836197000
mda,2001,4435646000
mda,2002,4885640000
mda,2003,6401421000
mda,2004,8443363000
mda,2005,11606441000
mda,2006,14656076000
mda,2007,20359798000
mda,2008,24682991000
mda,2009,13984603000
mda,2010,20578219000
mda,2011,23753549000
mda,2012,25524642000
mda,2013,29809347000
mda,2014,34997293000
mda,2015,34390585000
mda,2016,35350425000
mda,2017,40744684000
mda,2018,49310622000
mda,2019,53329907832
mda,2020,48361957192.0733
mdg,1960,2313292000
mdg,1961,2014305400
mdg,1962,1841193500
mdg,1963,2533617200
mdg,1964,2801143000
mdg,1965,2675240300
mdg,1966,3792545600
mdg,1967,4374798700
mdg,1968,5256058600
mdg,1969,5916993500
mdg,1970,6121578100
mdg,1971,7459188300
mdg,1972,5964214500
mdg,1973,6703831200
mdg,1974,7994240300
mdg,1975,7962779600
mdg,1976,8482091300
mdg,1977,9363331200
mdg,1978,11550740600
mdg,1979,23715135000
mdg,1980,102407206819.853
mdg,1981,92307131180.69168
mdg,1982,88185778206.76041
mdg,1983,104895177719.466
mdg,1984,120822358431.694
mdg,1985,94536648678.10471
mdg,1986,120602471384.483
mdg,1987,171768652142.30701
mdg,1988,157983600063.27301
mdg,1989,414981007490.04602
mdg,1990,422484612342.53198
mdg,1991,366475055400
mdg,1992,499869307700
mdg,1993,589054423300
mdg,1994,710307358300
mdg,1995,290468042900
mdg,1996,381607238100
mdg,1997,440639132500
mdg,1998,586678866300
mdg,1999,660924291700
mdg,2000,747528469800
mdg,2001,1039742778000
mdg,2002,802200991300
mdg,2003,1083038648200
mdg,2004,2002000628300
mdg,2005,2268281873600
mdg,2006,2782957633500
mdg,2007,4235997735700
mdg,2008,7099258309600
mdg,2009,7002404711600
mdg,2010,5638823661800
mdg,2011,5462723389100
mdg,2012,5126024353600
mdg,2013,4527464407900
mdg,2014,4986880794300
mdg,2015,5311893573000
mdg,2016,6159764836100
mdg,2017,6489915403600
mdg,2018,9499829745600
mdg,2019,11576853074600
mdg,2020,9021339068500
mdv,2014,15843000000
mdv,2015,21194031300
mdv,2016,29124750400
mdv,2017,33048101600
mdv,2018,42245624000
mdv,2019,40316576000
mdv,2020,26208612700
mex,1960,29941200
mex,1961,31087800
mex,1962,31264400
mex,1963,38951600
mex,1964,47350300
mex,1965,55312100
mex,1966,59147600
mex,1967,66919500
mex,1968,71158800
mex,1969,79839100
mex,1970,100962000
mex,1971,99184600
mex,1972,114769800
mex,1973,147750300
mex,1974,208550600
mex,1975,260615200
mex,1976,305576100
mex,1977,422417200
mex,1978,551660400
mex,1979,796043200
mex,1980,1213984000
mex,1981,1677819000
mex,1982,2244806000
mex,1983,3709967000
mex,1984,5853211000
mex,1985,10035296000
mex,1986,14680711000
mex,1987,37232849000
mex,1988,93922063000
mex,1989,125923873000
mex,1990,170992820000
mex,1991,221422856000
mex,1992,262108713000
mex,1993,359142464000
mex,1994,443990198000
mex,1995,484617415000
mex,1996,673733593000
mex,1997,895408957000
mex,1998,1139670348000
mex,1999,1295674932000
mex,2000,1536747877000
mex,2001,1472905651000
mex,2002,1543710612000
mex,2003,1659994162000
mex,2004,1952619310000
mex,2005,2069742222000
mex,2006,2426290486000
mex,2007,2659605354000
mex,2008,2978122191000
mex,2009,2783924631000
mex,2010,3046611045000
mex,2011,3414323454000
mex,2012,3778316675000
mex,2013,3661290085000
mex,2014,3824080213000
mex,2015,4329727624000
mex,2016,4754747433000
mex,2017,5024015005000
mex,2018,5342720032000
mex,2019,5175998566000
mex,2020,4454752104000
mhl,2004,23168200
mhl,2005,25931000
mhl,2006,41002900
mhl,2007,39028000
mhl,2008,30428800
mhl,2009,55566000
mhl,2010,65591100
mhl,2011,37909600
mhl,2012,21556789.39819
mhl,2013,44597157.0015
mhl,2014,35781685.50134
mhl,2015,29250114.91776
mhl,2016,39132896.90018
mhl,2017,46696221.23241
mhl,2018,49027831.55441
mhl,2019,120184403.4195
mhl,2020,48108794.45076
mkd,1990,94500000
mkd,1991,162700000
mkd,1992,1826300000
mkd,1993,9462300000
mkd,1994,22643000000
mkd,1995,35189000000
mkd,1996,35444400000
