geo,time,fm_lbl_bmny_gd_zs
gha,2002,34.10823
gha,2003,31.04593
gha,2004,32.72259
gha,2005,32.11003
gha,2006,23.26417
gha,2007,25.71681
gha,2008,27.46146
gha,2009,28.24702
gha,2010,29.61919
gha,2011,30.54901
gha,2012,30.36174
gha,2013,21.95276
gha,2014,23.64255
gha,2015,25.67027
gha,2016,26.28078
gha,2017,25.48833
gha,2018,25.12738
gha,2019,26.39175
gha,2020,31.49674
gin,1991,9.17443
gin,1992,8.67676
gin,1993,10.07448
gin,1994,9.22389
gin,1995,9.25932
gin,1996,9.0404
gin,1997,10.01587
gin,1998,9.97348
gin,2000,11.68129
gin,2001,12.49814
gin,2002,14.16214
gin,2003,16.06993
gin,2004,18.38973
gin,2005,18.69012
gin,2006,17.89687
gin,2007,12.93416
gin,2008,14.732
gin,2009,17.36857
gin,2010,26.44142
gin,2011,27.15823
gin,2012,20.85625
gin,2013,21.81211
gin,2014,23.39983
gin,2015,24.86475
gin,2016,23.96641
gin,2017,23.01861
gin,2018,22.20251
gin,2019,23.58787
gin,2020,23.96743
gmb,1966,17.9354
gmb,1967,17.29288
gmb,1968,18.69388
gmb,1969,17.80021
gmb,1970,17.7788
gmb,1971,16.99563
gmb,1972,22.83784
gmb,1973,30.04688
gmb,1974,25.77791
gmb,1975,23.006
gmb,1976,28.00159
gmb,1977,19.40628
gmb,1978,25.02232
gmb,1979,21.01429
gmb,1980,21.86069
gmb,1981,25.1869
gmb,1982,25.67877
gmb,1983,28.57954
gmb,1984,26.71177
gmb,1985,29.23374
gmb,1986,21.44057
gmb,1987,22.00987
gmb,1988,22.03471
gmb,1989,22.10011
gmb,1990,20.65765
gmb,1991,10.76107
gmb,1992,11.62013
gmb,1993,12.09792
gmb,1994,11.19879
gmb,1995,12.19602
gmb,1996,11.6456
gmb,1997,14.51802
gmb,1998,14.6656
gmb,1999,15.83717
gmb,2000,19.80051
gmb,2001,21.95304
gmb,2002,27.80646
gmb,2003,32.89863
gmb,2004,19.37872
gmb,2005,20.59568
gmb,2006,25.89182
gmb,2007,25.69591
gmb,2008,27.88333
gmb,2009,28.7203
gmb,2010,30.24879
gmb,2011,35.01217
gmb,2012,34.36471
gmb,2013,36.14174
gmb,2014,37.97905
gmb,2017,38.28397
gmb,2018,39.4721
gmb,2019,44.44645
gmb,2020,51.35475
gnb,1986,17.9993
gnb,1987,23.48832
gnb,1988,21.67394
gnb,1989,14.10762
gnb,1990,68.86858
gnb,1991,12.74749
gnb,1992,16.11738
gnb,1993,14.87558
gnb,1994,17.36739
gnb,1995,16.43591
gnb,1996,15.68671
gnb,1997,24.08798
gnb,1998,27.54384
gnb,1999,29.5057
gnb,2000,24.86722
gnb,2001,19.73963
gnb,2002,24.62282
gnb,2003,10.93724
gnb,2004,15.32031
gnb,2005,16.46415
gnb,2006,17.17755
gnb,2007,20.17645
gnb,2008,22.54918
gnb,2009,23.98133
gnb,2010,26.6158
gnb,2011,31.42526
gnb,2012,30.50914
gnb,2013,31.31488
gnb,2014,46.21342
gnb,2015,49.40396
gnb,2016,47.91305
gnb,2017,43.90217
gnb,2018,43.67747
gnb,2019,43.38529
gnb,2020,48.44444
gnq,1985,32.14898
gnq,1986,39.81431
gnq,1987,33.62819
gnq,1988,18.70821
gnq,1989,27.99602
gnq,1990,12.3992
gnq,1991,10.66565
gnq,1992,12.19154
gnq,1993,8.41041
gnq,1994,13.86672
gnq,1995,16.32633
gnq,1996,13.88027
gnq,1997,6.98817
gnq,1998,9.53368
gnq,1999,9.19456
gnq,2000,6.43283
gnq,2001,5.73547
gnq,2002,7.53193
gnq,2003,10.53496
gnq,2004,8.67978
gnq,2005,6.38958
gnq,2006,5.92029
gnq,2007,6.99604
gnq,2008,6.47612
gnq,2009,10.48745
gnq,2010,11.25365
gnq,2011,9.02046
gnq,2012,12.67795
gnq,2013,14.20048
gnq,2014,12.05344
gnq,2015,15.44994
gnq,2016,14.2751
gnq,2017,12.72682
gnq,2018,12.3064
gnq,2019,12.41293
grd,1977,46.50293
grd,1978,45.02822
grd,1979,44.70046
grd,1980,43.73325
grd,1981,45.20493
grd,1982,40.28008
grd,1983,36.63055
grd,1984,37.77091
grd,1985,39.13137
grd,1986,44.80764
grd,1987,43.67506
grd,1988,48.61624
grd,1989,45.85523
grd,1990,48.27848
grd,1991,47.0419
grd,1992,48.63898
grd,1993,60.01019
grd,1994,64.30756
grd,1995,67.51416
grd,1996,69.22209
grd,1997,71.27226
grd,1998,70.38326
grd,1999,74.11226
grd,2000,78.17455
grd,2001,86.73022
grd,2002,92.34043
grd,2003,89.5681
grd,2004,106.22513
grd,2005,85.78074
grd,2006,87.34944
grd,2007,90.23663
grd,2008,87.1067
grd,2009,96.39783
grd,2010,99.47274
grd,2011,98.85291
grd,2012,91.42498
grd,2013,90.05694
grd,2014,88.38498
grd,2015,86.72166
grd,2016,85.09226
grd,2017,82.73183
grd,2018,87.21727
grd,2019,82.19389
grd,2020,94.49502
gtm,1960,12.88808
gtm,1961,13.02127
gtm,1962,13.1602
gtm,1963,13.28001
gtm,1964,14.79486
gtm,1965,15.61514
gtm,1966,16.70382
gtm,1967,17.92226
gtm,1968,17.42937
gtm,1969,18.36889
gtm,1970,18.38761
gtm,1971,19.60903
gtm,1972,22.98577
gtm,1973,23.01495
gtm,1974,21.33165
gtm,1975,22.68301
gtm,1976,24.78409
gtm,1977,23.43947
gtm,1978,24.06681
gtm,1979,22.71608
gtm,1980,22.01378
gtm,1981,22.61284
gtm,1982,25.71756
gtm,1983,24.43757
gtm,1984,26.05174
gtm,1985,29.30617
gtm,1986,24.97664
gtm,1987,24.1957
gtm,1988,24.9725
gtm,1989,25.20119
gtm,1990,21.24607
gtm,1991,22.89422
gtm,1992,24.19635
gtm,1993,21.61006
gtm,1994,19.30395
gtm,1995,19.55982
gtm,1996,18.44414
gtm,1997,20.4652
gtm,1998,21.26726
gtm,1999,21.19413
gtm,2000,23.25457
gtm,2001,32.95537
gtm,2002,32.2797
gtm,2003,43.7283
gtm,2004,44.31206
gtm,2005,46.17545
gtm,2006,47.17521
gtm,2007,45.67665
gtm,2008,43.86044
gtm,2009,46.91585
gtm,2010,47.30378
gtm,2011,45.55742
gtm,2012,46.80182
gtm,2013,47.8364
gtm,2014,48.0338
gtm,2015,49.24121
gtm,2016,49.65775
gtm,2017,50.80434
gtm,2018,53.28229
gtm,2019,53.80691
gtm,2020,62.84529
guy,1960,21.31597
guy,1961,19.08349
guy,1962,21.48414
guy,1963,27.91238
guy,1964,28.63133
guy,1965,28.02759
guy,1966,28.08642
guy,1967,30.12109
guy,1968,31.35016
guy,1969,31.43923
guy,1970,31.29593
guy,1971,34.4345
guy,1972,38.88537
guy,1973,42.69913
guy,1974,34.0949
guy,1975,38.21154
guy,1976,43.68233
guy,1977,55.27927
guy,1978,54.11288
guy,1979,56.08702
guy,1980,56.63382
guy,1981,62.43106
guy,1982,86.2843
guy,1983,102.35279
guy,1984,107.33198
guy,1985,113.23908
guy,1986,124.01798
guy,1987,111.36397
guy,1988,126.02424
guy,1989,75.58314
guy,1990,75.73515
guy,1991,52.23557
guy,1992,70.36362
guy,1993,67.39376
guy,1994,61.38402
guy,1995,64.54107
guy,1996,69.65452
guy,1997,71.68315
guy,1998,76.32144
guy,1999,73.46653
guy,2000,76.83455
guy,2001,87.50179
guy,2002,91.1632
guy,2003,95.91131
guy,2004,96.99596
guy,2005,97.43526
guy,2006,39.44828
guy,2007,38.44487
guy,2008,38.7071
guy,2009,40.79369
guy,2010,43.63265
guy,2011,45.8978
guy,2012,46.99702
guy,2013,48.16764
guy,2014,50.1324
guy,2015,50.11296
guy,2016,50.44276
guy,2017,47.29308
guy,2018,49.41801
guy,2019,52.10923
guy,2020,56.42205
hkg,1991,175.73457
hkg,1992,163.28838
hkg,1993,162.02423
hkg,1994,160.58535
hkg,1995,166.66565
hkg,1996,169.83278
hkg,1997,166.11053
hkg,1998,193.76898
hkg,1999,213.46813
hkg,2000,224.38505
hkg,2001,226.53433
hkg,2002,231.95831
hkg,2003,254.4958
hkg,2004,262.8216
hkg,2005,257.68853
hkg,2006,276.87206
hkg,2007,290.57775
hkg,2008,289.01722
hkg,2009,315.7007
hkg,2010,315.26443
hkg,2011,323.8436
hkg,2012,336.2526
hkg,2013,353.91534
hkg,2014,363.36568
hkg,2015,365.58762
hkg,2016,375.06285
hkg,2017,396.1856
hkg,2018,386.14098
hkg,2019,403.37957
hkg,2020,452.54804
hnd,1960,15.10502
hnd,1961,14.90736
hnd,1962,15.42231
hnd,1963,15.91906
hnd,1964,15.97374
hnd,1965,16.83869
hnd,1966,17.41977
hnd,1967,16.40194
hnd,1968,17.26964
hnd,1969,19.89521
hnd,1970,20.99585
hnd,1971,22.97538
hnd,1972,23.84184
hnd,1973,25.57808
hnd,1974,23.21411
hnd,1975,24.03915
hnd,1976,26.24629
hnd,1977,25.61545
hnd,1978,16.6503
hnd,1979,15.84383
hnd,1980,15.50719
hnd,1981,16.57437
hnd,1982,18.79525
hnd,1983,20.97305
hnd,1984,21.14413
hnd,1985,19.36769
hnd,1986,19.66861
hnd,1987,22.07407
hnd,1988,22.6207
hnd,1989,22.38127
hnd,1990,21.0014
hnd,1991,20.39645
hnd,1992,23.13064
hnd,1993,21.81568
hnd,1994,23.01362
hnd,1995,22.57849
hnd,1996,26.03669
hnd,1997,34.34207
hnd,1998,36.14999
hnd,1999,40.42348
hnd,2000,40.26603
hnd,2001,45.08789
hnd,2002,46.61543
hnd,2003,47.27881
hnd,2004,49.36278
hnd,2005,50.90559
hnd,2006,55.13097
hnd,2007,56.78704
hnd,2008,52.99969
hnd,2009,50.74448
hnd,2010,51.30718
hnd,2011,51.51155
hnd,2012,51.09263
hnd,2013,53.08625
hnd,2014,54.59232
hnd,2015,53.00467
hnd,2016,56.96264
hnd,2017,58.62279
hnd,2018,59.45646
hnd,2019,62.08036
hnd,2020,77.1519
hrv,1995,20.6526
hrv,1996,27.99372
hrv,1997,34.15489
hrv,1998,34.89715
hrv,1999,33.38888
hrv,2000,40.14931
hrv,2001,54.63708
hrv,2002,54.49538
hrv,2003,54.94673
hrv,2004,55.65239
hrv,2005,57.19585
hrv,2006,61.93718
hrv,2007,66.98298
hrv,2008,65.02164
hrv,2009,67.71073
hrv,2010,76.51663
hrv,2011,76.47152
hrv,2012,69.02245
hrv,2013,67.7397
hrv,2014,68.47819
hrv,2015,69.87063
hrv,2016,70.62142
hrv,2017,70.09496
hrv,2018,72.32485
hrv,2019,71.2445
hrv,2020,86.56188
hti,1960,10.13225
hti,1961,11.4806
hti,1962,11.37296
hti,1963,11.49607
hti,1964,10.52628
hti,1965,9.69326
hti,1966,8.74691
hti,1967,9.68303
hti,1968,10.91359
hti,1969,11.45555
hti,1970,15.01298
hti,1971,15.98506
hti,1972,20.51484
hti,1973,20.92391
hti,1974,20.65044
hti,1975,21.56657
hti,1976,23.09868
hti,1977,25.69861
hti,1978,29.38754
hti,1979,29.13881
hti,1980,28.0132
hti,1981,29.40358
hti,1982,30.48481
hti,1983,28.91901
hti,1984,29.38768
hti,1985,29.86334
hti,1986,28.2703
hti,1987,36.08451
hti,1988,25.34831
hti,1989,33.32183
hti,1990,30.18903
hti,1991,28.92571
hti,1992,32.96241
hti,1993,38.04162
hti,1994,36.24112
hti,1995,36.14764
hti,1996,31.91768
hti,1997,33.12003
hti,1998,31.01802
hti,1999,34.89539
hti,2000,21.74628
hti,2001,22.23504
hti,2002,25.17059
hti,2003,29.37271
hti,2004,25.24162
hti,2005,25.43882
hti,2006,23.42158
hti,2007,22.8428
hti,2008,22.88054
hti,2009,22.10334
hti,2010,27.51147
hti,2011,26.80984
hti,2012,26.41884
hti,2013,25.2039
hti,2014,25.83219
hti,2015,29.98803
hti,2016,30.46664
hti,2017,28.28489
hti,2018,30.90116
hti,2019,30.40952
hti,2020,27.19355
hun,1991,45.54543
hun,1992,54.63437
hun,1993,53.3235
hun,1994,49.49633
hun,1995,46.52128
hun,1996,46.60163
hun,1997,44.97911
hun,1998,43.9877
hun,1999,45.65828
hun,2000,44.90664
hun,2001,45.20993
hun,2002,45.45149
hun,2003,45.94903
hun,2004,46.4435
hun,2005,49.76831
hun,2006,52.56104
hun,2007,55.18434
hun,2008,56.6698
hun,2009,60.35018
hun,2010,60.71291
hun,2011,62.37158
hun,2012,58.54333
hun,2013,60.29557
hun,2014,57.18142
hun,2015,56.69804
hun,2016,58.72224
hun,2017,58.35274
hun,2018,59.06588
hun,2019,58.31815
hun,2020,69.94375
idn,1969,8.4621
idn,1970,9.61078
idn,1971,12.47277
idn,1972,14.48291
idn,1973,14.62967
idn,1974,13.58797
idn,1975,15.79593
idn,1976,16.93962
idn,1977,16.46967
idn,1978,16.74141
idn,1979,16.28707
idn,1980,17.10091
idn,1981,18.17419
idn,1982,18.78285
idn,1983,20.086
idn,1984,20.85468
idn,1985,24.73704
idn,1986,27.29968
idn,1987,27.53994
idn,1988,30.07231
idn,1989,35.31705
idn,1990,43.63738
idn,1991,44.10306
idn,1992,46.17282
idn,1993,43.68513
idn,1994,45.30562
idn,1995,48.58573
idn,1996,52.69393
idn,1997,55.9991
idn,1998,59.86041
idn,1999,58.38761
idn,2000,53.88268
idn,2001,50.88552
idn,2002,48.17116
idn,2003,47.04135
idn,2004,45.03289
idn,2005,43.35402
idn,2006,41.40172
idn,2007,41.75415
idn,2008,38.30992
idn,2009,38.19668
idn,2010,36.00172
idn,2011,36.738
idn,2012,38.38929
idn,2013,39.07547
idn,2014,39.48385
idn,2015,39.46442
idn,2016,40.35709
idn,2017,39.87663
idn,2018,38.81758
idn,2019,38.76054
idn,2020,44.74453
ind,1960,22.07192
ind,1961,21.50187
ind,1962,21.9307
ind,1963,21.11628
ind,1964,19.8064
ind,1965,20.82862
ind,1966,20.46046
ind,1967,19.10577
ind,1968,19.76185
ind,1969,20.37481
ind,1970,21.37307
ind,1971,23.37055
ind,1972,24.46632
ind,1973,24.02074
ind,1974,22.83546
ind,1975,24.26101
ind,1976,28.03064
ind,1977,29.48112
ind,1978,32.97581
ind,1979,35.39489
ind,1980,34.46655
ind,1981,34.45679
ind,1982,36.10518
ind,1983,36.236
ind,1984,38.15626
ind,1985,39.52834
ind,1986,41.66115
ind,1987,42.63417
ind,1988,42.50399
ind,1989,42.81634
ind,1990,42.18377
ind,1991,43.41786
ind,1992,44.14443
ind,1993,44.88346
ind,1994,46.02147
ind,1995,43.54531
ind,1996,44.68944
ind,1997,47.45998
ind,1998,48.90131
ind,1999,51.06493
ind,2000,54.64513
ind,2001,57.73907
ind,2002,62.61952
ind,2003,63.17925
ind,2004,64.63571
ind,2005,65.54812
ind,2006,68.06302
ind,2007,72.28042
ind,2008,77.37296
ind,2009,79.0752
ind,2010,77.67995
ind,2011,78.83731
ind,2012,76.91319
ind,2013,78.18217
ind,2014,77.89935
ind,2015,78.01191
ind,2016,74.54927
ind,2017,74.14419
ind,2018,74.14769
ind,2019,76.04596
ind,2020,88.15811
irn,1960,16.36987
irn,1961,17.03935
irn,1962,20.19758
irn,1963,22.95473
irn,1964,24.40106
irn,1965,24.34993
irn,1966,25.39381
irn,1967,27.19107
irn,1968,27.52121
irn,1969,28.6787
irn,1970,30.02945
irn,1971,29.76589
irn,1972,32.22858
irn,1973,29.24884
irn,1974,24.93336
irn,1975,29.74688
irn,1976,31.47212
irn,1977,33.4853
irn,1978,42.76842
irn,1979,50.01925
irn,1980,59.59123
irn,1981,58.2295
irn,1982,55.31736
irn,1983,51.19793
irn,1986,61.5262
irn,1987,60.48182
irn,1988,64.40872
irn,1989,63.46573
irn,1990,53.68217
irn,1991,47.6101
irn,1992,44.32266
irn,1993,39.08874
irn,1994,39.57529
irn,1995,36.44969
irn,1996,35.23724
irn,1997,37.22168
irn,1998,40.13115
irn,1999,36.29377
irn,2000,37.15509
irn,2001,40.87215
irn,2002,37.85635
irn,2003,39.19691
irn,2004,38.76462
irn,2005,41.53088
irn,2006,47.06753
irn,2007,47.3969
irn,2008,44.29126
irn,2009,53.2547
irn,2010,54.11469
irn,2011,51.19571
irn,2012,59.75716
irn,2013,55.66531
irn,2014,64.86348
irn,2015,81.39972
irn,2016,90.40047
irq,1960,21.96542
irq,1961,20.85307
irq,1962,21.20344
irq,1963,23.1564
irq,1964,19.933
irq,1968,24.0116
irq,1969,26.47365
irq,1970,25.51242
irq,1971,23.50117
irq,1972,26.60095
irq,1973,29.42451
irq,1974,19.17786
irq,1975,22.81106
irq,1976,21.0679
irq,2004,26.96688
irq,2005,20.24657
irq,2006,20.83972
irq,2007,24.50454
irq,2008,23.51812
irq,2009,35.81606
irq,2010,37.88185
irq,2011,34.09516
irq,2012,30.36182
irq,2013,32.71789
irq,2014,34.91456
irq,2015,43.41835
irq,2016,45.9397
irq,2017,41.89058
irq,2018,35.47193
isl,1960,36.6257
isl,1961,40.77993
isl,1962,42.36247
isl,1963,40.57404
isl,1964,33.00342
isl,1965,34.26946
isl,1966,31.92947
isl,1967,37.91893
isl,1968,38.33535
isl,1969,38.21187
isl,1970,37.26429
isl,1971,35.37073
isl,1972,33.29694
isl,1973,31.40903
isl,1974,27.75692
isl,1975,25.06836
isl,1976,23.68291
isl,1977,23.62421
isl,1978,22.61516
isl,1979,24.0646
isl,1980,24.67352
isl,1981,19.8091
isl,1982,21.49291
isl,1983,22.31285
isl,1984,22.65708
isl,1985,25.48923
isl,1986,25.39326
isl,1987,26.69651
isl,1988,28.32779
isl,1989,34.64153
isl,1990,33.92421
isl,1991,36.36749
isl,1992,37.80093
isl,1993,39.03342
isl,1994,37.46551
isl,1995,37.24857
isl,1996,36.91129
isl,1997,37.1381
isl,1998,38.05189
isl,1999,41.43845
isl,2000,42.01853
isl,2001,42.79662
isl,2002,46.12394
isl,2003,54.98696
isl,2004,57.80276
isl,2005,66.69602
isl,2006,92.4792
isl,2007,86.51311
isl,2008,99.70582
isl,2009,99.85991
isl,2010,86.93553
isl,2011,87.50941
isl,2012,79.88397
isl,2013,78.2981
isl,2014,78.21544
isl,2015,74.55237
isl,2016,65.40207
isl,2017,65.31683
isl,2018,64.90244
isl,2019,64.5741
isl,2020,71.84376
isr,1960,26.93862
isr,1961,27.083
isr,1962,30.54449
isr,1963,30.07686
isr,1964,32.59593
isr,1965,35.21383
isr,1966,37.9397
isr,1967,47.39454
isr,1968,50.22732
isr,1969,50.35026
isr,1995,67.51684
isr,1996,72.69736
isr,1997,74.24416
isr,1998,79.77083
isr,1999,83.76243
isr,2000,81.26143
isr,2001,86.63601
isr,2002,92.21519
isr,2003,91.42002
isr,2004,93.34427
isr,2005,97.48312
isr,2006,97.174
isr,2007,72.15585
isr,2008,76.85086
isr,2009,77.30563
isr,2010,74.3085
isr,2011,77.49435
isr,2012,77.58904
isr,2013,78.99392
isr,2014,84.33592
isr,2015,83.83613
isr,2016,84.40217
isr,2017,85.07433
isr,2018,84.50747
isr,2019,85.96964
isr,2020,106.34821
jam,1960,20.34719
jam,1961,17.7273
jam,1962,22.8179
jam,1963,24.44044
jam,1964,24.79293
jam,1965,24.63969
jam,1966,25.14258
jam,1967,26.48124
jam,1968,31.72066
jam,1969,34.15846
jam,1970,33.34401
jam,1971,37.60504
jam,1972,37.83733
jam,1973,39.09878
jam,1974,41.43539
jam,1975,37.81122
jam,1976,38.5537
jam,1977,39.36455
jam,1978,36.41291
jam,1979,36.12788
jam,1980,42.66479
jam,1981,45.34237
jam,1982,56.04811
jam,1983,60.15677
jam,1984,51.12028
jam,1985,54.40438
jam,1986,62.11324
jam,1987,61.09185
jam,1988,72.64804
jam,1989,66.42043
jam,1990,61.95185
jam,1991,60.5216
jam,1992,57.27366
jam,1993,44.47975
jam,1994,43.02819
jam,1995,42.98066
jam,1996,44.30473
jam,1997,47.5933
jam,1998,47.80832
jam,1999,48.30657
jam,2000,40.28459
jam,2001,46.53947
jam,2002,47.83975
jam,2003,45.89214
jam,2004,46.66828
jam,2005,44.51688
jam,2006,45.89724
jam,2007,46.58882
jam,2008,43.4984
jam,2009,44.76194
jam,2010,43.67598
jam,2011,42.54204
jam,2012,43.6593
jam,2013,45.19744
jam,2014,44.81106
jam,2015,47.20852
jam,2016,50.46874
jam,2017,52.39335
jam,2018,53.79332
jam,2019,56.50226
jam,2020,71.70528
jor,1965,30.02288
jor,1966,32.35064
jor,1967,41.72784
jor,1968,54.30838
jor,1969,47.61258
jor,1970,56.59151
jor,1971,55.79851
jor,1972,52.05185
jor,1973,56.89165
jor,1974,57.17682
jor,1975,67.01973
jor,1976,68.3046
jor,1977,68.64455
jor,1978,76.38509
jor,1979,78.08448
jor,1980,84.15625
jor,1981,81.70367
jor,1982,85.27123
jor,1983,90.5581
jor,1984,92.27502
jor,1985,95.35945
jor,1986,92.78142
jor,1987,105.13557
jor,1988,118.23379
jor,1989,133.49163
jor,1990,126.96084
jor,1991,137.23333
jor,1992,116.18453
jor,1993,112.86654
jor,1994,103.94367
jor,1995,101.59289
jor,1996,96.6188
jor,1997,99.44058
jor,1998,96.81968
jor,1999,108.57826
jor,2000,112.55536
jor,2001,114.69047
jor,2002,116.65716
jor,2003,127.85747
jor,2004,126.18686
jor,2005,138.88106
jor,2006,131.01884
jor,2007,129.61894
jor,2008,118.41673
jor,2009,135.84466
jor,2010,134.17897
jor,2011,126.64233
jor,2012,115.78013
jor,2013,121.35209
jor,2014,108.74845
jor,2015,111.67653
jor,2016,112.7136
jor,2017,108.53759
jor,2018,104.85066
jor,2019,106.33926
jor,2020,114.51005
jpn,1960,50.66253
jpn,1961,48.54877
jpn,1962,68.88748
jpn,1963,74.61032
jpn,1964,73.13035
jpn,1965,77.55764
jpn,1966,77.63877
jpn,1967,76.51901
jpn,1968,74.18848
jpn,1969,74.84493
jpn,1970,101.47466
jpn,1971,114.52946
jpn,1972,125.01252
jpn,1973,122.14731
jpn,1974,116.75393
jpn,1975,123.59491
jpn,1976,127.12123
jpn,1977,129.73353
jpn,1978,134.79163
jpn,1979,138.23115
jpn,1980,139.81146
jpn,1981,145.69653
jpn,1982,151.48842
jpn,1983,157.26579
jpn,1984,159.9727
jpn,1985,163.25318
jpn,1986,169.76904
jpn,1987,177.66326
jpn,1988,180.35654
jpn,1989,186.96612
jpn,1990,185.62284
jpn,1991,184.05912
jpn,1992,185.42637
jpn,1993,193.52906
jpn,1994,195.46595
jpn,1995,199.255
jpn,1996,201.4476
jpn,1997,210.02121
jpn,1998,219.45389
jpn,1999,229.20394
jpn,2000,229.07762
jpn,2001,190.9282
jpn,2002,195.32746
jpn,2003,196.57439
jpn,2004,195.76722
jpn,2005,195.04905
jpn,2006,192.69651
jpn,2007,192.51975
jpn,2008,198.38694
jpn,2009,216.0249
jpn,2010,215.33638
jpn,2011,225.22052
jpn,2012,228.80371
jpn,2013,233.03849
jpn,2014,235.0225
jpn,2015,233.4079
jpn,2016,239.5913
jpn,2017,244.0197
jpn,2018,248.32215
jpn,2019,251.20014
jpn,2020,280.1858
kaz,1993,27.86246
kaz,1994,13.08644
kaz,1995,11.37696
kaz,1996,9.85005
kaz,1997,10.34595
kaz,1998,8.57049
kaz,1999,13.58226
kaz,2000,15.27039
kaz,2001,17.12384
kaz,2002,19.17032
kaz,2003,21.07014
kaz,2004,28.11035
kaz,2005,27.20931
kaz,2006,36.00605
kaz,2007,36.03038
kaz,2008,39.04088
kaz,2009,44.02317
kaz,2010,38.88438
kaz,2011,34.52968
kaz,2012,33.92794
kaz,2013,32.21787
kaz,2014,32.26522
kaz,2015,41.8888
kaz,2016,42.15054
kaz,2017,35.77922
kaz,2018,33.66795
kaz,2019,30.66484
kaz,2020,35.26982
ken,1966,22.66169
ken,1967,23.69378
ken,1968,23.96963
ken,1969,26.37602
ken,1970,30.60656
ken,1971,29.6744
ken,1972,28.53554
ken,1973,30.49112
ken,1974,25.71029
ken,1975,27.39467
ken,1976,28.18176
ken,1977,32.79569
ken,1978,34.52913
ken,1979,34.3548
ken,1980,29.9314
ken,1981,29.4702
ken,1982,30.42047
ken,1983,28.17589
ken,1984,28.34209
ken,1985,26.68185
ken,1986,30.38808
ken,1987,30.24395
ken,1988,28.90107
ken,1989,28.39891
ken,1990,29.57702
ken,1991,30.98193
ken,1992,36.5178
ken,1993,37.06523
ken,1994,38.01601
ken,1995,42.23227
ken,1996,35.79169
ken,1997,38.42265
ken,1998,35.80718
ken,1999,35.7708
ken,2000,35.16473
ken,2001,35.24074
ken,2002,38.15891
ken,2003,39.02316
ken,2004,39.32703
ken,2005,38.90671
ken,2006,34.60157
ken,2007,36.06482
ken,2008,36.1055
ken,2009,31.87356
ken,2010,35.51043
ken,2011,36.56944
ken,2012,36.52652
ken,2013,37.79339
ken,2014,42.30126
ken,2015,42.81939
ken,2016,40.32761
ken,2017,39.35199
ken,2018,39.35983
ken,2019,38.00394
ken,2020,41.05727
kgz,1995,17.20189
kgz,1996,13.62569
kgz,1997,13.73389
kgz,1998,14.49054
kgz,1999,13.58331
kgz,2000,11.31802
kgz,2001,11.14457
kgz,2002,14.62653
kgz,2003,17.5286
kgz,2004,20.57881
kgz,2005,21.14821
kgz,2006,28.15951
kgz,2007,30.57827
kgz,2008,24.86924
kgz,2009,28.39735
kgz,2010,31.41305
kgz,2011,27.81395
kgz,2012,31.72593
kgz,2013,34.03448
kgz,2014,31.09035
kgz,2015,33.2512
kgz,2016,34.43346
kgz,2017,36.45608
kgz,2018,35.84058
kgz,2019,37.19263
kgz,2020,47.6729
khm,1993,4.89446
khm,1994,6.36233
khm,1995,7.69657
khm,1996,9.90682
khm,1997,10.47646
khm,1998,10.49517
khm,1999,10.7842
khm,2000,12.99833
khm,2001,14.1123
khm,2002,17.23491
khm,2003,18.01135
khm,2004,19.98677
khm,2005,19.2688
khm,2006,23.36607
khm,2007,32.21128
khm,2008,28.36006
khm,2009,37.47942
khm,2010,41.60575
khm,2011,39.07437
khm,2012,50.04049
khm,2013,56.34304
khm,2014,67.37665
khm,2015,72.40213
khm,2016,79.17483
khm,2017,88.17647
khm,2018,100.69938
khm,2019,107.65573
khm,2020,129.26592
kna,1979,53.83773
kna,1980,52.28414
kna,1981,53.49634
kna,1982,56.36657
kna,1983,64.24326
kna,1984,57.73391
kna,1985,64.7551
kna,1986,65.90874
kna,1987,54.259
kna,1988,58.16994
kna,1989,64.50096
kna,1990,62.94272
kna,1991,66.58701
kna,1992,71.11109
kna,1993,72.06996
kna,1994,68.58143
kna,1995,75.30695
kna,1996,74.35611
kna,1997,73.92141
kna,1998,80.89499
kna,1999,81.19082
kna,2000,97.14927
kna,2001,93.759
kna,2002,94.29583
kna,2003,105.75372
kna,2004,114.00545
kna,2005,112.81062
kna,2006,109.69492
kna,2007,114.02469
kna,2008,104.86545
kna,2009,110.46892
kna,2010,115.65216
kna,2011,117.89596
kna,2012,134.87316
kna,2013,142.73923
kna,2014,144.76205
kna,2015,150.70944
kna,2016,137.29699
kna,2017,127.36522
kna,2018,122.0415
kna,2019,95.91709
kna,2020,104.66568
kor,1960,11.30713
kor,1961,13.66403
kor,1962,14.11934
kor,1963,10.68866
kor,1964,8.60223
kor,1965,11.67984
kor,1966,14.72492
kor,1967,19.32842
kor,1968,25.8528
kor,1969,31.84262
kor,1970,32.10262
kor,1971,31.55672
kor,1972,34.018
kor,1973,35.83057
kor,1974,31.07527
kor,1975,29.87604
kor,1976,29.05298
kor,1977,31.56862
kor,1978,31.51973
kor,1979,30.485
kor,1980,31.55297
kor,1981,31.55074
kor,1982,34.74495
kor,1983,33.69286
kor,1984,31.43552
kor,1985,32.41283
kor,1986,32.85217
kor,1987,33.09801
kor,1988,33.52113
kor,1989,35.36576
kor,1990,34.25848
kor,1991,34.53704
kor,1992,34.68272
kor,1993,35.60462
kor,1994,35.7533
kor,1995,35.22871
kor,1996,36.32704
kor,1997,37.55181
