geo,time,dt_nfl_pcbk_cd
grd,1985,-240000
grd,1986,-295000
grd,1987,-333000
grd,1988,-227000
grd,1989,-66000
grd,1990,-105000
grd,1991,-108000
grd,1992,-20000
grd,1993,89000
grd,1994,-40000
grd,1995,-242000
grd,1996,-192000
grd,1997,-119000
grd,1998,-10000
grd,1999,2490000
grd,2000,27611000
grd,2001,-2611000
grd,2002,-1416000
grd,2003,5980000
grd,2004,-2511000
grd,2005,-359000
grd,2006,7275000
grd,2009,0
grd,2010,-4365000
grd,2011,-2910000
grd,2015,-1069000
grd,2017,-845000
grd,2018,-1180000
grd,2019,-395000
grd,2020,-139000
gtm,1970,19293000
gtm,1971,-6646000
gtm,1972,-6134000
gtm,1973,-5123000
gtm,1974,-15574000
gtm,1975,3262000
gtm,1976,-2094000
gtm,1977,-394000
gtm,1978,100000
gtm,1979,6000
gtm,1980,11444000
gtm,1981,53122000
gtm,1982,32280000
gtm,1983,109776000
gtm,1984,-7474000
gtm,1985,6581000
gtm,1986,-43921000
gtm,1987,-28217000
gtm,1988,-36247000
gtm,1989,-18727000
gtm,1990,-14899000
gtm,1991,-1056000
gtm,1992,-10125000
gtm,1993,-13896000
gtm,1994,-17211000
gtm,1995,-15712000
gtm,1996,-21346000
gtm,1997,-10401000
gtm,1998,-5582000
gtm,1999,-4465000
gtm,2007,1645000
gtm,2008,232000
gtm,2009,269000
gtm,2010,1547000
gtm,2011,406000
gtm,2012,14000
gtm,2013,17243000
gtm,2014,817000
gtm,2015,8838000
gtm,2016,2518000
gtm,2017,-4495000
gtm,2018,-1585000
gtm,2019,-2482000
gtm,2020,-3297000
guy,1970,-675000
guy,1973,12500000
guy,1974,1163000
guy,1975,49318000
guy,1976,33305000
guy,1977,7920000
guy,1978,-5032000
guy,1979,-1112000
guy,1980,9816000
guy,1981,-10754000
guy,1982,2009000
guy,1983,2002000
guy,1984,-1231000
guy,1985,-269000
guy,1986,-74000
guy,1987,3311000
guy,1988,0
guy,1989,0
guy,1990,-7507000
guy,1991,0
guy,1992,0
guy,1993,0
guy,1994,0
guy,1995,-2409000
guy,1996,6185000
guy,1997,-2168000
guy,1998,-2852000
guy,1999,0
guy,2001,-322000
guy,2002,-322000
guy,2003,-693000
guy,2004,-322000
guy,2005,-161000
guy,2010,0
guy,2013,0
guy,2014,0
guy,2015,0
guy,2016,0
guy,2017,17307000
guy,2018,-722000
guy,2019,-768000
guy,2020,-817000
hnd,1972,3000000
hnd,1973,-300000
hnd,1974,3038000
hnd,1975,754000
hnd,1976,15658000
hnd,1977,36360000
hnd,1978,29191000
hnd,1979,71677000
hnd,1980,45872000
hnd,1981,49594000
hnd,1982,18985000
hnd,1983,33508000
hnd,1984,3444000
hnd,1985,-567000
hnd,1986,-5984000
hnd,1987,-42703000
hnd,1988,-3455000
hnd,1989,-8187000
hnd,1990,17728000
hnd,1991,-6014000
hnd,1992,-25042000
hnd,1993,-7920000
hnd,1994,-8909000
hnd,1995,-3095000
hnd,1996,19916000
hnd,1997,-3406000
hnd,1998,15820000
hnd,1999,4730000
hnd,2000,2645000
hnd,2001,-15575000
hnd,2002,-277000
hnd,2003,-6489000
hnd,2004,58199000
hnd,2005,7191000
hnd,2006,-1814000
hnd,2007,44536000
hnd,2008,5966000
hnd,2009,-3252000
hnd,2010,-1427000
hnd,2011,-6785000
hnd,2012,14631000
hnd,2013,75295000
hnd,2014,119189000
hnd,2015,40072000
hnd,2016,41910000
hnd,2017,60363000
hnd,2018,11976000
hnd,2019,-35030000
hnd,2020,-44612000
hti,1977,2000000
hti,1978,-400000
hti,1979,1325000
hti,1980,4655000
hti,1981,39799000
hti,1982,2262000
hti,1983,-2691000
hti,1984,-2684000
hti,1985,-1178000
hti,1986,-800000
hti,1989,-1200000
hti,2008,50000000
hti,2013,-2326000
hti,2014,-2326000
hti,2019,-1163000
hti,2020,-1163000
idn,1970,-251000
idn,1971,-186000
idn,1972,134107000
idn,1973,197618000
idn,1974,198255000
idn,1975,1094496000
idn,1976,312870000
idn,1977,-232885000
idn,1978,-326957000
idn,1979,176264000
idn,1980,823201000
idn,1981,498736000
idn,1982,789322000
idn,1983,1191974000
idn,1984,166065000
idn,1985,-245524000
idn,1986,533220000
idn,1987,-11788000
idn,1988,-113491000
idn,1989,127934000
idn,1990,-1223911000
idn,1991,-533901000
idn,1992,-50177000
idn,1993,-730185000
idn,1994,-259007000
idn,1995,-640969000
idn,1996,-438458000
idn,1997,306332000
idn,1998,973525000
idn,1999,-2290321000
idn,2000,-1816256000
idn,2001,-1342368000
idn,2002,-1664593000
idn,2003,-1655691000
idn,2004,-2241616000
idn,2005,-1407887000
idn,2006,-61330000
idn,2007,-142063000
idn,2008,-237210000
idn,2009,858995000
idn,2010,667309000
idn,2011,-499656000
idn,2012,-615451000
idn,2013,-20954000
idn,2014,844688000
idn,2015,-186706000
idn,2016,-495977000
idn,2017,-347503000
idn,2018,4180574000
idn,2019,-1223206000
idn,2020,77041000
ind,1970,-6782000
ind,1971,3474000
ind,1972,-15467000
ind,1973,-23434000
ind,1974,-8886000
ind,1975,-2942000
ind,1976,-2623000
ind,1977,90330000
ind,1978,22944000
ind,1979,33377000
ind,1980,605683000
ind,1981,470932000
ind,1982,711451000
ind,1983,1100954000
ind,1984,1124708000
ind,1985,1539375000
ind,1986,2093908000
ind,1987,2639349000
ind,1988,2928292000
ind,1989,2419287000
ind,1990,1733834000
ind,1991,211761000
ind,1992,1708285000
ind,1993,883935000
ind,1994,-178414000
ind,1995,-86923000
ind,1996,216043000
ind,1997,-260106000
ind,1998,92433000
ind,1999,-130724000
ind,2000,-1869480000
ind,2001,-1072445000
ind,2002,725129000
ind,2003,-552994000
ind,2004,-351026000
ind,2005,-90097000
ind,2006,1605764000
ind,2007,2712466000
ind,2008,483850000
ind,2009,872366000
ind,2010,3070691000
ind,2011,2293256000
ind,2012,2265575000
ind,2013,5527288000
ind,2014,4350538000
ind,2015,1210636000
ind,2016,-4604093000
ind,2017,-3708107000
ind,2018,2726690000
ind,2019,552921000
ind,2020,-813103000
irn,1980,-45000000
irn,1986,-1636000
irn,1987,-1351000
irn,1988,-892000
irn,1989,-355000
irn,1990,-30000
irn,1991,-1000
irn,1993,6296000
irn,1994,-1476000
irn,1995,-556000
irn,1996,218929000
irn,1997,-38001000
irn,1998,422142000
irn,1999,309855000
irn,2000,167240000
irn,2001,658624000
irn,2002,614076000
irn,2003,369360000
irn,2004,407947000
irn,2005,856103000
irn,2006,300623000
irn,2007,-279493000
irn,2008,-654531000
irn,2009,-834593000
irn,2010,-593223000
irn,2011,-388408000
irn,2012,-127306000
irn,2013,-103969000
irn,2014,-113649000
irn,2015,-282087000
irn,2016,-1172598000
irn,2017,-158137000
irn,2018,-44652000
irn,2019,21637000
irn,2020,64780000
jam,1970,-1440000
jam,1971,6954000
jam,1972,19903000
jam,1973,96332000
jam,1974,143352000
jam,1975,139428000
jam,1976,-5038000
jam,1977,-5362000
jam,1978,9889000
jam,1979,-26065000
jam,1980,-11886000
jam,1981,4367000
jam,1982,27559000
jam,1983,-33216000
jam,1984,24555000
jam,1985,12228000
jam,1986,-9960000
jam,1987,-10684000
jam,1988,-3946000
jam,1989,-8944000
jam,1990,-1143000
jam,1991,5268000
jam,1992,-9760000
jam,1993,32970000
jam,1994,2357000
jam,1995,-30171000
jam,1996,-27928000
jam,1997,-12091000
jam,1998,-13148000
jam,1999,125000
jam,2000,-23014000
jam,2001,-72503000
jam,2002,-4437000
jam,2003,44859000
jam,2004,74235000
jam,2005,31091000
jam,2006,51724000
jam,2007,-3177000
jam,2008,24096000
jam,2009,-21066000
jam,2010,148617000
jam,2011,-24659000
jam,2012,-34132000
jam,2013,-42790000
jam,2014,-16147000
jam,2015,-42743000
jam,2016,-76184000
jam,2017,-84518000
jam,2018,-95418000
jam,2019,-37958000
jam,2020,-11735000
jor,1973,1211000
jor,1974,9016000
jor,1975,13910000
jor,1976,4721000
jor,1977,106902000
jor,1978,82127000
jor,1979,18647000
jor,1980,-30913000
jor,1981,-51182000
jor,1982,-20975000
jor,1983,207956000
jor,1984,48377000
jor,1985,134965000
jor,1986,207389000
jor,1987,228355000
jor,1988,332002000
jor,1989,152642000
jor,1990,4400000
jor,1991,-29934000
jor,1992,-89580000
jor,1993,-85535000
jor,1994,-131302000
jor,1995,-134640000
jor,1996,-116731000
jor,1997,-98072000
jor,1998,-57870000
jor,1999,-38029000
jor,2000,-19053000
jor,2002,-64000
jor,2003,-64000
jor,2004,-64000
jor,2005,-64000
jor,2006,-64000
jor,2007,-64000
jor,2008,5630000
jor,2009,5636000
jor,2010,1609000
jor,2011,-32000
jor,2012,-482000
jor,2013,-524000
jor,2014,911000
jor,2015,13677000
jor,2016,51103000
jor,2017,15391000
jor,2018,-86000
jor,2019,-541000
jor,2020,-1618000
kaz,1995,17362000
kaz,1997,86294000
kaz,1998,23579000
kaz,1999,-941000
kaz,2000,75718000
kaz,2001,-2635000
kaz,2002,-16234000
kaz,2003,-58233000
kaz,2004,-68267000
kaz,2005,-72446000
kaz,2006,-20812000
kaz,2007,-10812000
kaz,2008,-10812000
kaz,2009,-1681000
kaz,2010,-841000
ken,1970,-68000
ken,1971,-63000
ken,1972,15333000
ken,1973,3106000
ken,1974,-426000
ken,1975,-703000
ken,1976,-2912000
ken,1977,8952000
ken,1978,6279000
ken,1979,168725000
ken,1980,189176000
ken,1981,62562000
ken,1982,-18506000
ken,1983,-6213000
ken,1984,-21784000
ken,1985,-43080000
ken,1986,112043000
ken,1987,123385000
ken,1988,26031000
ken,1989,126406000
ken,1990,4884000
ken,1991,230643000
ken,1992,-10412000
ken,1993,-37806000
ken,1994,-162889000
ken,1995,-92410000
ken,1996,-99370000
ken,1997,-54545000
ken,1998,10585000
ken,1999,22014000
ken,2000,-28287000
ken,2001,-75108000
ken,2002,7998000
ken,2003,50705000
ken,2004,-41395000
ken,2005,-43853000
ken,2006,-59282000
ken,2007,-9175000
ken,2008,-6862000
ken,2009,6568000
ken,2010,3678000
ken,2011,8695000
ken,2012,671810000
ken,2013,3005000
ken,2014,-617905000
ken,2015,760288000
ken,2016,151103000
ken,2017,961723000
ken,2018,-204536000
ken,2019,-869498000
ken,2020,218301000
kgz,1996,7000000
kgz,1997,23012000
kgz,2000,-2333000
kgz,2001,-4667000
kgz,2002,-23012000
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,18000000
kna,1998,529000
kna,1999,4676000
kna,2000,20005000
kna,2001,49226000
kna,2002,26572000
kna,2003,-2801000
kna,2004,-7285000
kna,2005,-13918000
kna,2006,-12966000
kna,2007,-13054000
kna,2008,-14862000
kna,2009,-11860000
kna,2010,-10494000
kos,2014,2658000
kos,2015,1064000
kos,2016,3912000
kos,2017,618000
kos,2018,0
kos,2019,8105000
kos,2020,11391000
lao,2005,12136000
lao,2006,95000
lao,2007,14144000
lao,2010,6232000
lao,2011,2925000
lao,2012,1142000
lao,2013,1207000
lao,2014,13224000
lao,2015,74758000
lao,2016,3112000
lao,2017,37349000
lao,2018,9013000
lao,2019,-16161000
lao,2020,-26690000
lbn,1980,70000000
lbn,1981,42677000
lbn,1982,-32323000
lbn,1983,-26784000
lbn,1984,-26786000
lbn,1985,-26784000
lbn,1994,-4071000
lbn,1995,331122000
lbn,1996,118761000
lbn,1997,107593000
lbn,1998,48012000
lbn,1999,84614000
lbn,2000,-297449000
lbn,2001,14519000
lbn,2002,-74658000
lbn,2003,-34834000
lbn,2004,-28442000
lbn,2005,-24434000
lbn,2006,-28944000
lbn,2007,277614000
lbn,2008,-8937000
lbn,2009,-39559000
lbn,2010,4809000
lbn,2011,-16728000
lbn,2012,-52589000
lbn,2013,-121719000
lbn,2014,-53070000
lbn,2015,-48938000
lbn,2016,-48468000
lbn,2017,-32818000
lbn,2018,-33253000
lbn,2019,-32914000
lbn,2020,-29436000
lbr,1977,30000000
lbr,1978,33880000
lbr,1979,59873000
lbr,1980,2910000
lbr,1981,-1837000
lbr,1982,-5046000
lbr,1983,1030000
lbr,1999,0
lbr,2000,0
lbr,2001,0
lbr,2002,0
lbr,2003,0
lbr,2004,0
lbr,2005,0
lbr,2006,0
lbr,2007,0
lca,1985,-13000
lca,1986,2805000
lca,1987,22000
lca,1988,-15000
lca,1989,-359000
lca,1990,-782000
lca,1991,-929000
lca,1992,-771000
lca,1993,-528000
lca,1994,-10000
lca,1995,-10000
lca,1996,-10000
lca,1997,-9000
lca,1998,273000
lca,1999,9709000
lca,2000,-775000
lca,2001,12000
lca,2002,-44000
lca,2003,-6047000
lca,2004,-51000
lca,2005,-13000
lca,2006,-14000
lca,2007,0
lca,2008,-3072000
lka,1970,-845000
lka,1971,-800000
lka,1972,-804000
lka,1973,-1069000
lka,1974,-640000
lka,1975,-153000
lka,1976,569000
lka,1977,-127000
lka,1978,-126000
lka,1979,-126000
lka,1980,57018000
lka,1981,94239000
lka,1982,115059000
lka,1983,58650000
lka,1984,53848000
lka,1985,-7178000
lka,1986,-17405000
lka,1987,-67365000
lka,1988,-60178000
lka,1989,-44047000
lka,1990,29990000
lka,1991,70260000
lka,1992,-6463000
lka,1993,-9942000
lka,1994,13764000
lka,1995,36115000
lka,1996,5586000
lka,1997,82083000
lka,1998,87855000
lka,1999,-81533000
lka,2000,-47414000
lka,2001,-68824000
lka,2002,50442000
lka,2003,120625000
lka,2004,56222000
lka,2005,136582000
lka,2006,153148000
lka,2007,214037000
lka,2008,132556000
lka,2009,-107500000
lka,2010,92302000
lka,2011,26013000
lka,2012,2167222000
lka,2013,488097000
lka,2014,-1662964000
lka,2015,-161496000
lka,2016,-11972000
lka,2017,518327000
lka,2018,659393000
lka,2019,-303054000
lka,2020,180906000
lso,1980,2000000
lso,1981,6750000
lso,1982,-2500000
lso,1983,-2500000
lso,1984,-2500000
lso,1985,-1050000
lso,1986,-50000
lso,1987,-50000
lso,1988,-34000
lso,1989,3493000
lso,1990,4591000
lso,1991,13087000
lso,1992,-35000
lso,1993,-396000
lso,1994,-1234000
lso,1995,13927000
lso,1996,30647000
lso,1997,21518000
lso,1998,25003000
lso,1999,8672000
lso,2000,-4834000
lso,2001,-4829000
lso,2002,-8416000
lso,2003,-6677000
lso,2004,-9062000
lso,2005,-34083000
lso,2006,-8706000
lso,2007,-6063000
lso,2008,-3943000
lso,2009,-1428000
lso,2010,-974000
lso,2011,-1050000
lso,2012,-952000
lso,2013,-1003000
lso,2014,-993000
lso,2015,-4996000
lso,2016,-820000
lso,2017,-740000
lso,2018,-699000
lso,2019,-759000
lso,2020,-72000
mar,1975,442385000
mar,1976,376261000
mar,1977,766364000
mar,1978,371978000
mar,1979,497860000
mar,1980,377048000
mar,1981,-167498000
mar,1982,237638000
mar,1983,-196841000
mar,1984,92929000
mar,1985,-2791000
mar,1986,252800000
mar,1987,106803000
mar,1988,151000
mar,1989,162336000
mar,1990,149597000
mar,1991,-3049000
mar,1992,-58908000
mar,1993,24921000
mar,1994,174973000
mar,1995,112740000
mar,1996,-158997000
mar,1997,-51842000
mar,1998,196888000
mar,1999,-472401000
mar,2000,-207394000
mar,2001,-267292000
mar,2002,-384552000
mar,2003,-415030000
mar,2004,-299642000
mar,2005,-293373000
mar,2006,-54873000
mar,2007,131094000
mar,2008,110556000
mar,2009,473448000
mar,2010,198799000
mar,2011,186630000
mar,2012,112337000
mar,2013,175948000
mar,2014,1331960000
mar,2015,1082903000
mar,2016,-142393000
mar,2017,-645372000
mar,2018,56417000
mar,2019,1333739000
mar,2020,-117470000
mda,1995,4316000
mda,1996,80095000
mda,1997,-3056000
mda,1998,-46742000
mda,1999,-546000
mda,2001,-215000
mda,2003,-1277000
mda,2004,-295000
mda,2005,-908000
mda,2006,-836000
mda,2007,-913000
mda,2009,-2332000
mda,2010,-2221000
mda,2011,1727000
mda,2012,10972000
mda,2013,-4354000
mda,2014,1737000
mda,2015,1981000
mda,2016,3913000
mda,2017,-76000
mda,2018,-79000
mda,2019,-516000
mda,2020,-1796000
mdg,1970,-87000
mdg,1971,2383000
mdg,1972,2292000
mdg,1973,630000
mdg,1974,-479000
mdg,1975,-480000
mdg,1976,471000
mdg,1977,6349000
mdg,1978,5463000
mdg,1979,71744000
mdg,1980,50298000
mdg,1981,25821000
mdg,1982,14827000
mdg,1983,6266000
mdg,1984,883000
mdg,1985,-1331000
mdg,1986,-46208000
mdg,1987,-17879000
mdg,1988,-13505000
mdg,1989,-11432000
mdg,1990,-10413000
mdg,1991,-2659000
mdg,1992,-2085000
mdg,1993,-1331000
mdg,1994,-1169000
mdg,1995,-706000
mdg,1996,-1981000
mdg,1997,-467000
mdg,1998,-455000
mdg,1999,-436000
mdg,2000,-378000
mdg,2001,-1912000
mdg,2002,0
mdg,2004,-1088000
mdg,2005,-1016000
mdg,2006,-3198000
mdg,2007,-428000
mdg,2008,100000
mdg,2010,-13000
mdg,2011,-43000
mdg,2012,-15000
mdg,2013,20113000
mdg,2015,62589000
mdg,2016,-7646000
mdg,2017,43551000
mdg,2018,40000000
mdg,2019,-9084000
mdg,2020,-12536000
mdv,1983,3400000
mdv,1984,4760000
mdv,1985,-2146000
mdv,1986,307000
mdv,1987,-560000
mdv,1988,-1350000
mdv,1989,-2910000
mdv,1990,-1455000
mdv,1991,-19000
mdv,1992,1100000
mdv,1993,-150000
mdv,1994,640000
mdv,1995,1804000
mdv,1996,1318000
mdv,1997,4549000
mdv,1998,6690000
mdv,1999,6054000
mdv,2000,-1861000
mdv,2001,2562000
mdv,2002,13968000
mdv,2003,-1950000
mdv,2004,-1899000
mdv,2005,9013000
mdv,2006,9554000
mdv,2007,5991000
mdv,2008,29066000
mdv,2009,-18044000
mdv,2010,12635000
mdv,2011,10005000
mdv,2012,-21427000
mdv,2013,-8851000
mdv,2014,-3543000
mdv,2015,4726000
mdv,2016,-13791000
mdv,2017,743000
mdv,2018,310945000
mdv,2019,65101000
mdv,2020,59107000
mex,1970,165700000
mex,1971,223559000
mex,1972,306677000
mex,1973,1205720000
mex,1974,2083109000
mex,1975,2679787000
mex,1976,3736166000
mex,1977,3115821000
mex,1978,3271929000
mex,1979,3182790000
mex,1980,4180195000
mex,1981,6976299000
mex,1982,6019012000
mex,1983,2647570000
mex,1984,1194550000
mex,1985,990171000
mex,1986,-489459000
mex,1987,3996198000
mex,1988,810764000
mex,1989,-239739000
mex,1990,2367342000
mex,1991,129318000
mex,1992,305104000
mex,1993,-128033000
mex,1994,-242882000
mex,1995,67311000
mex,1996,223020000
mex,1997,-219979000
mex,1998,2342745000
mex,1999,-2505492000
mex,2000,-2263212000
mex,2001,1893923000
mex,2002,473701000
mex,2003,-71810000
mex,2004,-1773569000
mex,2005,-390054000
mex,2006,-1044917000
mex,2007,343803000
mex,2008,1108218000
mex,2009,-2709248000
mex,2010,2783186000
mex,2011,-1783051000
mex,2012,-2063890000
mex,2013,11511864000
mex,2014,1689483000
mex,2015,1905754000
mex,2016,-2600804000
mex,2017,1249320000
mex,2018,-2377406000
mex,2019,-1982652000
mex,2020,-2224916000
mkd,1993,-302000
mkd,1994,-4000
mkd,1995,-3000
mkd,1996,-972000
mkd,1997,178000
mkd,1998,-6000
mkd,1999,21925000
mkd,2000,-1706000
mkd,2001,-818000
mkd,2002,1385000
mkd,2003,1598000
mkd,2004,-1915000
mkd,2005,-12431000
mkd,2006,-198306000
mkd,2007,-2917000
mkd,2008,26106000
mkd,2009,-4755000
mkd,2010,-320000
mkd,2011,233082000
mkd,2012,86647000
mkd,2013,354781000
mkd,2014,-18187000
mkd,2015,-749000
mkd,2016,-128167000
mkd,2017,-62945000
mkd,2018,-95280000
mkd,2019,-42242000
mkd,2020,-218708000
mli,1978,6234000
mli,1979,941000
mli,1980,3966000
mli,1981,2096000
mli,1982,3017000
mli,1983,-231000
mli,1984,1660000
mli,1985,-1142000
mli,1986,-1874000
mli,1987,-1423000
mli,1988,-392000
mli,1989,-157000
mli,1990,-183000
mli,1993,-651000
mli,2004,1803000
mli,2005,3169000
mli,2006,1474000
mli,2007,-1012000
mli,2008,-1073000
mli,2009,1499000
mli,2010,-1126000
mli,2011,-1288000
mli,2012,-470000
mli,2013,-1048000
mli,2014,-886000
mli,2015,-583000
mli,2016,-334000
mli,2017,7000
mli,2018,-69000
mli,2019,-128000
mli,2020,0
mmr,1978,38751000
mmr,1979,11643000
mmr,1980,2679000
mmr,1981,-3686000
mmr,1982,2379000
mmr,1983,8371000
mmr,1984,-8712000
mmr,1985,-6429000
mmr,1986,-8216000
mmr,1987,-2949000
mmr,1988,-3930000
mmr,1989,-10908000
mmr,1990,300000
mmr,1991,134000
mmr,1992,56000
mmr,1993,19000
mmr,1994,7000
mmr,1995,3000
mmr,1996,0
mmr,1997,440000000
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,-227000
mmr,2002,-480000
mmr,2003,-574000
mmr,2004,-632000
mmr,2005,-633000
mmr,2006,-638000
mmr,2007,-696000
mmr,2008,-748000
mmr,2009,-708000
mmr,2010,-674000
mmr,2011,-701000
mmr,2012,-596000
mmr,2013,-209000
mmr,2014,-1317000
mmr,2015,-303000
mmr,2016,-549000
mmr,2017,-552000
mmr,2018,-604000
mmr,2019,-240000
mmr,2020,-209000
mne,2006,2811000
mne,2007,10410000
mne,2008,-350000
mne,2009,180227000
mne,2010,56744000
mne,2011,32447000
mne,2012,201187000
mne,2013,9256000
mne,2014,-25310000
mne,2015,-70676000
mne,2016,-85268000
mne,2017,126973000
mne,2018,254318000
mne,2019,-109790000
mne,2020,248804000
mng,1992,18000000
mng,1994,-2000000
mng,1995,-5235000
mng,1996,-4000000
mng,1997,-4000000
mng,1998,-3559000
mng,1999,-169000
mng,2000,-146000
mng,2014,5558000
mng,2015,13721000
mng,2016,263396000
mng,2017,11399000
mng,2018,-22698000
mng,2019,-60049000
mng,2020,-95892000
moz,1984,107322000
moz,1985,-768000
moz,1986,8882000
moz,1987,19467000
moz,1988,-4069000
moz,1989,909000
moz,1990,-3403000
moz,1991,-14609000
moz,1992,-2210000
moz,1993,3338000
moz,1994,-515000
moz,1996,-115000
moz,1997,-8000
moz,1999,-442000
moz,2000,-674000
moz,2007,6206000
moz,2008,-846000
moz,2009,20356000
moz,2010,70832000
moz,2011,124475000
moz,2012,19001000
moz,2013,629970000
moz,2014,497237000
moz,2015,-106644000
moz,2016,-112392000
moz,2017,-104633000
moz,2018,-129201000
moz,2019,-185345000
moz,2020,-118167000
mrt,1973,15788000
mrt,1974,-1340000
mrt,1975,1685000
mrt,1976,-2993000
mrt,1977,3913000
mrt,1978,17977000
mrt,1979,-14004000
mrt,1980,-4525000
mrt,1981,-12234000
mrt,1982,-1639000
mrt,1983,-145000
mrt,1984,-95000
mrt,1985,-1950000
mrt,1986,-4094000
mrt,1987,-1827000
mrt,1989,-5568000
mrt,2001,2032000
mrt,2002,3691000
mrt,2003,3388000
mrt,2004,211000
mrt,2005,14084000
mrt,2006,-1711000
mrt,2007,-1496000
mrt,2008,-6475000
mrt,2009,-1347000
mrt,2010,-11198000
mrt,2011,-1178000
mus,1970,-705000
mus,1971,-1988000
mus,1978,40307000
mus,1979,50299000
mus,1980,47804000
mus,1981,-8562000
mus,1982,21242000
mus,1983,-42445000
mus,1984,4633000
mus,1985,-21675000
mus,1986,-10501000
mus,1987,-350000
mus,1988,-54592000
mus,1989,-2001000
mus,1990,-3903000
mus,1991,-94000
mus,1992,-8020000
mus,1993,-2978000
mus,1994,88167000
mus,1995,137088000
mus,1996,18076000
mus,1997,67645000
mus,1998,-50364000
mus,1999,62964000
mus,2000,-70301000
mus,2001,-39338000
mus,2002,-70399000
mus,2003,35155000
mus,2004,-48466000
mus,2005,-20502000
mus,2006,-47710000
mus,2007,-38371000
mus,2008,-22996000
mus,2009,-9121000
mus,2010,42777000
mus,2011,9883000
mus,2012,875000
mus,2013,-10270000
mus,2014,-9413000
mus,2015,-6510000
mus,2016,-5091000
mus,2017,-5436000
mus,2018,-5942000
mus,2019,-5886000
mus,2020,11970000
mwi,1970,13000
mwi,1971,180000
mwi,1972,-13000
mwi,1973,5471000
mwi,1974,979000
mwi,1975,11147000
mwi,1976,21881000
mwi,1977,26112000
mwi,1978,41387000
mwi,1979,24160000
mwi,1980,17456000
mwi,1981,5390000
mwi,1982,-15351000
mwi,1983,-12856000
mwi,1984,-23172000
mwi,1985,-29671000
mwi,1986,-29335000
mwi,1987,-8418000
mwi,1992,-8525000
mwi,1993,-8204000
mwi,1994,-8204000
mwi,1995,-10454000
mwi,2004,-1915000
mwi,2005,-2416000
mwi,2006,-1424000
mwi,2007,-920000
mwi,2014,-3077000
mwi,2015,-1928000
ner,1976,640000
ner,1977,-240000
ner,1978,5322000
ner,1979,8836000
ner,1980,54816000
ner,1981,50491000
ner,1982,-2968000
ner,1983,9729000
ner,1984,-3328000
ner,1985,-1571000
ner,1986,-3144000
ner,1987,-3426000
ner,1988,-7572000
ner,1989,8783000
ner,1990,5319000
ner,1991,-18501000
ner,1996,1500000
ner,1999,0
ner,2020,203956000
nga,1970,3003000
nga,1971,-962000
nga,1972,14960000
nga,1973,-5688000
nga,1974,-5252000
nga,1975,-4039000
nga,1976,-12818000
nga,1977,-5389000
nga,1978,1396728000
nga,1979,775615000
nga,1980,491113000
nga,1981,732078000
nga,1982,943705000
nga,1983,80883000
nga,1984,-644190000
nga,1985,-1117812000
nga,1986,-426419000
nga,1987,-125595000
nga,1988,-136983000
nga,1989,-129284000
nga,1990,-388040000
nga,1991,-53667000
nga,2003,-3442000
nga,2004,-942000
nga,2005,23328000
nga,2006,32414000
nga,2007,18200000
nga,2008,23564000
nga,2009,-18390000
nic,1970,1087000
nic,1971,7082000
nic,1972,38418000
nic,1973,66080000
nic,1974,81593000
nic,1975,96567000
nic,1976,-5543000
nic,1977,61796000
nic,1978,3856000
nic,1979,-2606000
nic,1980,-20184000
nic,1981,-10193000
nic,1982,-12513000
nic,1983,687000
nic,1984,939000
nic,1985,3468000
nic,1986,-265000
nic,1987,4677000
nic,1988,2953000
nic,1989,-1014000
nic,1990,-283000
nic,1992,1734000
nic,1993,1075000
nic,1994,229000
nic,1995,-76873000
nic,1996,8527000
nic,1997,-3851000
nic,1998,-8107000
nic,1999,-3912000
nic,2000,-752000
nic,2001,2442000
nic,2002,-4969000
nic,2003,-6223000
nic,2004,-3108000
nic,2005,-145000
nic,2006,9011000
nic,2007,-7000
nic,2008,-979000
nic,2009,-926000
nic,2010,-884000
nic,2011,-918000
nic,2012,-849000
nic,2013,-893000
nic,2014,-884000
nic,2015,-740000
nic,2016,6338000
nic,2017,931000
nic,2018,1528000
nic,2019,3664000
nic,2020,-753000
npl,1986,2250000
npl,1987,-2250000
pak,1970,-1057000
pak,1971,-706000
pak,1972,-419000
pak,1973,-362000
pak,1974,-265000
pak,1975,-177000
pak,1976,-155000
pak,1977,-11000
pak,1978,9606000
pak,1979,14683000
pak,1980,90956000
pak,1981,-800000
pak,1982,471638000
pak,1983,-173639000
pak,1984,161717000
pak,1985,-152285000
pak,1986,40353000
pak,1987,173593000
pak,1988,-156279000
pak,1989,2003000
pak,1990,-80490000
pak,1991,-80624000
pak,1992,148240000
pak,1993,409990000
pak,1994,-453149000
pak,1995,-50838000
pak,1996,-72302000
pak,1997,698927000
pak,1998,74589000
pak,1999,-64802000
pak,2000,-30305000
pak,2001,-170311000
pak,2002,-281532000
pak,2003,-182284000
pak,2004,-45266000
pak,2005,-15000000
pak,2006,-23444000
pak,2007,-3225000
pak,2008,121773000
pak,2009,-50208000
pak,2010,-75210000
pak,2013,130070000
pak,2014,472465000
pak,2015,262834000
pak,2016,603416000
pak,2017,1733143000
pak,2018,212053000
