geo,time,sl_emp_work_zs
rou,2013,67.18
rou,2014,67.92
rou,2015,71.03
rou,2016,73.39
rou,2017,73.7
rou,2018,74.78
rou,2019,75.77
rus,1991,99.26
rus,1992,99.14
rus,1993,98.59
rus,1994,98.04
rus,1995,97.59
rus,1996,97.37
rus,1997,95.84
rus,1998,95.9
rus,1999,88.25
rus,2000,88.97
rus,2001,90.88
rus,2002,91.14
rus,2003,91.54
rus,2004,91.5
rus,2005,91.25
rus,2006,91.48
rus,2007,91.7
rus,2008,91.68
rus,2009,91.43
rus,2010,93.24
rus,2011,92.96
rus,2012,93.13
rus,2013,92.76
rus,2014,92.82
rus,2015,92.8
rus,2016,92.52
rus,2017,93.39
rus,2018,93.18
rus,2019,91.85
rwa,1991,5.55
rwa,1992,5.76
rwa,1993,5.83
rwa,1994,5.42
rwa,1995,5.45
rwa,1996,6.18
rwa,1997,7.17
rwa,1998,8.03
rwa,1999,8.7
rwa,2000,9.36
rwa,2001,10.55
rwa,2002,12.12
rwa,2003,12.69
rwa,2004,13.94
rwa,2005,15.38
rwa,2006,16.94
rwa,2007,18.67
rwa,2008,20.3
rwa,2009,21.62
rwa,2010,23.33
rwa,2011,25.5
rwa,2012,27.14
rwa,2013,28.8
rwa,2014,30.71
rwa,2015,31.59
rwa,2016,32.03
rwa,2017,32.21
rwa,2018,32.94
rwa,2019,33.71
sau,1991,91.79
sau,1992,91.93
sau,1993,92.01
sau,1994,92.09
sau,1995,92.15
sau,1996,92.23
sau,1997,92.26
sau,1998,92.31
sau,1999,92.3
sau,2000,92.42
sau,2001,92.38
sau,2002,92.32
sau,2003,92.49
sau,2004,92.65
sau,2005,92.8
sau,2006,92.86
sau,2007,92.92
sau,2008,93.07
sau,2009,93.1
sau,2010,93.52
sau,2011,93.98
sau,2012,94.34
sau,2013,94.69
sau,2014,94.98
sau,2015,95.2
sau,2016,95.28
sau,2017,95.32
sau,2018,95.37
sau,2019,95.38
sdn,1991,37.54
sdn,1992,37.68
sdn,1993,37.76
sdn,1994,37.58
sdn,1995,37.64
sdn,1996,37.72
sdn,1997,38.14
sdn,1998,38.21
sdn,1999,38.17
sdn,2000,38.38
sdn,2001,38.65
sdn,2002,38.91
sdn,2003,39.31
sdn,2004,39.34
sdn,2005,39.68
sdn,2006,40.29
sdn,2007,41.08
sdn,2008,41.61
sdn,2009,41.72
sdn,2010,41.4
sdn,2011,42.43
sdn,2012,43.45
sdn,2013,43.87
sdn,2014,44.14
sdn,2015,44.63
sdn,2016,45.15
sdn,2017,45.73
sdn,2018,45.73
sdn,2019,45.66
sen,1991,12.35
sen,1992,13.01
sen,1993,13.76
sen,1994,14.98
sen,1995,15.71
sen,1996,16.46
sen,1997,17.24
sen,1998,18.41
sen,1999,19.62
sen,2000,20.56
sen,2001,21.72
sen,2002,22.35
sen,2003,22.93
sen,2004,23.97
sen,2005,24.65
sen,2006,25.4
sen,2007,26.4
sen,2008,27.05
sen,2009,27.95
sen,2010,28.8
sen,2011,29.9
sen,2012,30.76
sen,2013,31.4
sen,2014,32.5
sen,2015,33.43
sen,2016,34.11
sen,2017,34.95
sen,2018,35.63
sen,2019,36.34
sgp,1991,86.65
sgp,1992,86.46
sgp,1993,86.44
sgp,1994,86.34
sgp,1995,88.45
sgp,1996,85.32
sgp,1997,86.05
sgp,1998,85.49
sgp,1999,84.4
sgp,2000,84.63
sgp,2001,84.63
sgp,2002,84.85
sgp,2003,85.06
sgp,2004,84.44
sgp,2005,84.65
sgp,2006,84.9
sgp,2007,84.62
sgp,2008,84.92
sgp,2009,85.25
sgp,2010,85.5
sgp,2011,85
sgp,2012,84.68
sgp,2013,85.08
sgp,2014,85.38
sgp,2015,86.01
sgp,2016,85.87
sgp,2017,85.35
sgp,2018,85.97
sgp,2019,86.54
slb,1991,23.68
slb,1992,24.56
slb,1993,24.77
slb,1994,25.55
slb,1995,26.32
slb,1996,26.38
slb,1997,25.97
slb,1998,26.02
slb,1999,25.68
slb,2000,22.9
slb,2001,20.38
slb,2002,19.04
slb,2003,19.92
slb,2004,20.62
slb,2005,21.57
slb,2006,23.02
slb,2007,24.7
slb,2008,26.47
slb,2009,25.26
slb,2010,26.84
slb,2011,30
slb,2012,31.3
slb,2013,32.23
slb,2014,32.75
slb,2015,33.34
slb,2016,34.15
slb,2017,35.13
slb,2018,36.22
slb,2019,37.09
sle,1991,8.67
sle,1992,8.42
sle,1993,8.38
sle,1994,8.29
sle,1995,8.08
sle,1996,8.04
sle,1997,7.84
sle,1998,7.78
sle,1999,7.63
sle,2000,7.73
sle,2001,7.26
sle,2002,7.74
sle,2003,8.07
sle,2004,8.33
sle,2005,8.35
sle,2006,8.36
sle,2007,8.51
sle,2008,8.49
sle,2009,8.45
sle,2010,8.73
sle,2011,8.9
sle,2012,10.1
sle,2013,11.55
sle,2014,11.12
sle,2015,9.25
sle,2016,9.59
sle,2017,9.45
sle,2018,9.49
sle,2019,9.65
slv,1991,58.16
slv,1992,58.13
slv,1993,58.37
slv,1994,55.96
slv,1995,57.29
slv,1996,57.27
slv,1997,57.65
slv,1998,57.56
slv,1999,57.42
slv,2000,57.26
slv,2001,57.13
slv,2002,56.1
slv,2003,58.66
slv,2004,60.04
slv,2005,56.85
slv,2006,60.17
slv,2007,59.02
slv,2008,58.41
slv,2009,57.4
slv,2010,58.22
slv,2011,58.33
slv,2012,58.25
slv,2013,58.1
slv,2014,60.44
slv,2015,59.58
slv,2016,59.99
slv,2017,59.76
slv,2018,61.15
slv,2019,60.87
som,1991,8.29
som,1992,8.1
som,1993,8.05
som,1994,7.72
som,1995,7.62
som,1996,7.59
som,1997,7.41
som,1998,7.34
som,1999,7.28
som,2000,7.22
som,2001,7.18
som,2002,7.17
som,2003,7.28
som,2004,7.38
som,2005,7.49
som,2006,7.59
som,2007,6.71
som,2008,7.02
som,2009,7.36
som,2010,7.72
som,2011,8.11
som,2012,8.09
som,2013,8.1
som,2014,8.12
som,2015,8.18
som,2016,8.23
som,2017,8.23
som,2018,8.28
som,2019,8.33
srb,1991,64.95
srb,1992,63.45
srb,1993,61.21
srb,1994,60.44
srb,1995,61.39
srb,1996,61.4
srb,1997,61.62
srb,1998,61.74
srb,1999,60.06
srb,2000,60.57
srb,2001,61.13
srb,2002,61.68
srb,2003,62.07
srb,2004,63.11
srb,2005,63.84
srb,2006,64.54
srb,2007,65.47
srb,2008,66.17
srb,2009,67.86
srb,2010,67.56
srb,2011,69.89
srb,2012,69.61
srb,2013,67.56
srb,2014,68.29
srb,2015,69.84
srb,2016,68.65
srb,2017,69.43
srb,2018,71.74
srb,2019,72.3
ssd,1991,6.13
ssd,1992,6.25
ssd,1993,6.36
ssd,1994,6.39
ssd,1995,6.5
ssd,1996,6.58
ssd,1997,6.76
ssd,1998,6.77
ssd,1999,6.71
ssd,2000,6.75
ssd,2001,6.82
ssd,2002,6.9
ssd,2003,7.05
ssd,2004,7.03
ssd,2005,7.13
ssd,2006,7.34
ssd,2007,7.65
ssd,2008,7.88
ssd,2009,8.01
ssd,2010,7.9
ssd,2011,7.98
ssd,2012,7.91
ssd,2013,8.62
ssd,2014,9.12
ssd,2015,8.98
ssd,2016,8.34
ssd,2017,7.99
ssd,2018,7.85
ssd,2019,8.43
stp,1991,19.87
stp,1992,20.04
stp,1993,20.11
stp,1994,20.29
stp,1995,20.43
stp,1996,20.56
stp,1997,20.49
stp,1998,20.89
stp,1999,21.4
stp,2000,21.85
stp,2001,22.98
stp,2002,23.24
stp,2003,24.01
stp,2004,24.95
stp,2005,26.08
stp,2006,27.6
stp,2007,28.77
stp,2008,30.6
stp,2009,32.15
stp,2010,33.32
stp,2011,34.43
stp,2012,35.4
stp,2013,36.6
stp,2014,38.13
stp,2015,39.07
stp,2016,40.25
stp,2017,41.3
stp,2018,42.21
stp,2019,43.08
sur,1991,81.36
sur,1992,81.39
sur,1993,80.99
sur,1994,82.52
sur,1995,83.87
sur,1996,81.09
sur,1997,80
sur,1998,82.45
sur,1999,82.41
sur,2000,82.61
sur,2001,82.85
sur,2002,83.04
sur,2003,83.36
sur,2004,83.85
sur,2005,84.1
sur,2006,84.4
sur,2007,84.64
sur,2008,84.87
sur,2009,84.98
sur,2010,85.23
sur,2011,85.51
sur,2012,85.64
sur,2013,85.77
sur,2014,85.73
sur,2015,85.83
sur,2016,85.42
sur,2017,85.48
sur,2018,85.55
sur,2019,85.46
svk,1991,93.28
svk,1992,93.27
svk,1993,93.25
svk,1994,93.24
svk,1995,93.23
svk,1996,93.25
svk,1997,93.19
svk,1998,93.15
svk,1999,92.42
svk,2000,92.1
svk,2001,91.48
svk,2002,91.52
svk,2003,90.49
svk,2004,87.89
svk,2005,87.32
svk,2006,87.35
svk,2007,87.11
svk,2008,86.23
svk,2009,84.33
svk,2010,84.03
svk,2011,84
svk,2012,84.48
svk,2013,84.39
svk,2014,84.55
svk,2015,84.85
svk,2016,84.57
svk,2017,84.74
svk,2018,85.19
svk,2019,84.95
svn,1991,84.82
svn,1992,84.69
svn,1993,84.62
svn,1994,82.37
svn,1995,83.11
svn,1996,83.13
svn,1997,81.29
svn,1998,80.79
svn,1999,81.54
svn,2000,83.94
svn,2001,82.92
svn,2002,83.75
svn,2003,85.99
svn,2004,84.38
svn,2005,84.86
svn,2006,83.8
svn,2007,84.11
svn,2008,85.88
svn,2009,83.81
svn,2010,82.74
svn,2011,83.19
svn,2012,83.76
svn,2013,83.12
svn,2014,81.43
svn,2015,83.5
svn,2016,85.81
svn,2017,85.42
svn,2018,84.8
svn,2019,86.33
swe,1991,87.54
swe,1992,87.51
swe,1993,87.46
swe,1994,87.58
swe,1995,87.74
swe,1996,87.77
swe,1997,88.24
swe,1998,88.59
swe,1999,88.53
swe,2000,88.92
swe,2001,89.31
swe,2002,89.31
swe,2003,89.62
swe,2004,89.5
swe,2005,89.22
swe,2006,89.3
swe,2007,89.4
swe,2008,89.59
swe,2009,89.31
swe,2010,89.05
swe,2011,89.58
swe,2012,89.55
swe,2013,89.41
swe,2014,89.67
swe,2015,89.75
swe,2016,90.01
swe,2017,90.14
swe,2018,90.28
swe,2019,90.16
swz,1991,79
swz,1992,78.93
swz,1993,78.73
swz,1994,78.68
swz,1995,78.32
swz,1996,78.21
swz,1997,77.78
swz,1998,76.92
swz,1999,76.16
swz,2000,75.19
swz,2001,74.22
swz,2002,73.4
swz,2003,72.81
swz,2004,71.95
swz,2005,71.35
swz,2006,70.83
swz,2007,70.24
swz,2008,69.77
swz,2009,69.09
swz,2010,68.68
swz,2011,68.02
swz,2012,67.37
swz,2013,66.86
swz,2014,66.12
swz,2015,65.42
swz,2016,64.73
swz,2017,64.82
swz,2018,64.88
swz,2019,64.95
syr,1991,47.35
syr,1992,47.79
syr,1993,47.93
syr,1994,48.24
syr,1995,48.54
syr,1996,48.64
syr,1997,48.68
syr,1998,49.25
syr,1999,48.82
syr,2000,48.67
syr,2001,49.24
syr,2002,50.74
syr,2003,51.69
syr,2004,52.99
syr,2005,54.37
syr,2006,55.59
syr,2007,53.74
syr,2008,61.77
syr,2009,61.82
syr,2010,63.19
syr,2011,62.6
syr,2012,61.9
syr,2013,60.06
syr,2014,59.13
syr,2015,58.86
syr,2016,58.95
syr,2017,59.14
syr,2018,59.79
syr,2019,60.45
tcd,1991,5.37
tcd,1992,5.31
tcd,1993,5.05
tcd,1994,5.12
tcd,1995,5.15
tcd,1996,5.11
tcd,1997,5.18
tcd,1998,5.21
tcd,1999,5.17
tcd,2000,4.99
tcd,2001,5.3
tcd,2002,5.5
tcd,2003,6.1
tcd,2004,7.97
tcd,2005,8.83
tcd,2006,9.15
tcd,2007,9.4
tcd,2008,9.55
tcd,2009,8.55
tcd,2010,9.68
tcd,2011,9.86
tcd,2012,10.34
tcd,2013,9.3
tcd,2014,9.49
tcd,2015,9.41
tcd,2016,8.22
tcd,2017,7.6
tcd,2018,7.43
tcd,2019,7.4
tgo,1991,11.44
tgo,1992,11.29
tgo,1993,10.76
tgo,1994,10.97
tgo,1995,11.19
tgo,1996,11.24
tgo,1997,11.48
tgo,1998,10.98
tgo,1999,10.87
tgo,2000,11.05
tgo,2001,10.7
tgo,2002,10.89
tgo,2003,11.15
tgo,2004,10.95
tgo,2005,10.43
tgo,2006,10.74
tgo,2007,11.43
tgo,2008,11.96
tgo,2009,12.74
tgo,2010,13.63
tgo,2011,14.96
tgo,2012,16.09
tgo,2013,17.44
tgo,2014,18.57
tgo,2015,19.74
tgo,2016,21.2
tgo,2017,22.34
tgo,2018,23.03
tgo,2019,23.57
tha,1991,30.71
tha,1992,31.23
tha,1993,34.33
tha,1994,34.76
tha,1995,35.65
tha,1996,37.7
tha,1997,37.66
tha,1998,36.5
tha,1999,38.26
tha,2000,39.61
tha,2001,40.49
tha,2002,40.07
tha,2003,40.64
tha,2004,43.94
tha,2005,43.79
tha,2006,43.76
tha,2007,43.71
tha,2008,43.31
tha,2009,44.72
tha,2010,44.55
tha,2011,42.33
tha,2012,41.67
tha,2013,44.68
tha,2014,47.36
tha,2015,48.42
tha,2016,49.06
tha,2017,49.4
tha,2018,48.53
tha,2019,49.72
tjk,1991,68.1
tjk,1992,66.94
tjk,1993,65.64
tjk,1994,63.97
tjk,1995,61.92
tjk,1996,59.29
tjk,1997,57.02
tjk,1998,55.13
tjk,1999,53.35
tjk,2000,52.43
tjk,2001,52.18
tjk,2002,52.56
tjk,2003,53.34
tjk,2004,54.59
tjk,2005,55.6
tjk,2006,56.51
tjk,2007,57.45
tjk,2008,58.47
tjk,2009,59.07
tjk,2010,59.77
tjk,2011,60.66
tjk,2012,61.64
tjk,2013,62.71
tjk,2014,63.87
tjk,2015,65
tjk,2016,66.25
tjk,2017,67.74
tjk,2018,69.35
tjk,2019,71.07
tkm,1991,70.19
tkm,1992,69.1
tkm,1993,67.84
tkm,1994,66.37
tkm,1995,64.39
tkm,1996,62.92
tkm,1997,60.83
tkm,1998,59.15
tkm,1999,58.17
tkm,2000,56.79
tkm,2001,56.16
tkm,2002,55.49
tkm,2003,54.82
tkm,2004,54.48
tkm,2005,54.5
tkm,2006,55.1
tkm,2007,55.78
tkm,2008,56.38
tkm,2009,57.19
tkm,2010,58.19
tkm,2011,59.24
tkm,2012,60.46
tkm,2013,61.71
tkm,2014,62.93
tkm,2015,64.06
tkm,2016,65.09
tkm,2017,66.13
tkm,2018,67.1
tkm,2019,68.06
tls,1991,18.86
tls,1992,19.48
tls,1993,20.17
tls,1994,20.97
tls,1995,21.92
tls,1996,23.25
tls,1997,24.09
tls,1998,24.18
tls,1999,19.74
tls,2000,21.48
tls,2001,24.02
tls,2002,22.18
tls,2003,21.43
tls,2004,21.11
tls,2005,21.47
tls,2006,20.16
tls,2007,21.96
tls,2008,24.21
tls,2009,26.38
tls,2010,28.59
tls,2011,29.42
tls,2012,30.27
tls,2013,30.35
tls,2014,30.81
tls,2015,31
tls,2016,31.52
tls,2017,30.62
tls,2018,30.28
tls,2019,30.88
ton,1991,39.34
ton,1992,39.33
ton,1993,39.62
ton,1994,40.06
ton,1995,40.48
ton,1996,40.56
ton,1997,40.6
ton,1998,40.98
ton,1999,41.57
ton,2000,42.19
ton,2001,42.95
ton,2002,43.74
ton,2003,44.36
ton,2004,44.55
ton,2005,45.01
ton,2006,45.07
ton,2007,44.47
ton,2008,45
ton,2009,45.51
ton,2010,46.36
ton,2011,47.25
ton,2012,47.98
ton,2013,48.1
ton,2014,48.9
ton,2015,49.9
ton,2016,50.84
ton,2017,51.67
ton,2018,52.15
ton,2019,52.49
tto,1991,76.74
tto,1992,75.7
tto,1993,74.65
tto,1994,75.03
tto,1995,75.24
tto,1996,76.42
tto,1997,76.94
tto,1998,77.97
tto,1999,77.37
tto,2000,77.56
tto,2001,77.18
tto,2002,78.18
tto,2003,78.81
tto,2004,79.61
tto,2005,79.91
tto,2006,80.25
tto,2007,79.99
tto,2008,79.66
tto,2009,79.21
tto,2010,78.51
tto,2011,78.19
tto,2012,79.79
tto,2013,78.5
tto,2014,78.52
tto,2015,77.8
tto,2016,76.48
tto,2017,75.92
tto,2018,75.54
tto,2019,75.23
tun,1991,70.35
tun,1992,70.62
tun,1993,70.63
tun,1994,70.6
tun,1995,70.25
tun,1996,70.26
tun,1997,70.15
tun,1998,70.06
tun,1999,70.05
tun,2000,69.95
tun,2001,69.83
tun,2002,69.48
tun,2003,69.35
tun,2004,69.29
tun,2005,69.12
tun,2006,68.26
tun,2007,69.98
tun,2008,70.26
tun,2009,70.13
tun,2010,68.53
tun,2011,71.23
tun,2012,71.47
tun,2013,72.13
tun,2014,73.02
tun,2015,73.81
tun,2016,74.07
tun,2017,74.39
tun,2018,74.62
tun,2019,74.84
tur,1991,51.49
tur,1992,51.67
tur,1993,52.07
tur,1994,51.72
tur,1995,52.15
tur,1996,52.7
tur,1997,53.44
tur,1998,53.8
tur,1999,53.45
tur,2000,54.25
tur,2001,53.35
tur,2002,53.99
tur,2003,54.65
tur,2004,56.03
tur,2005,57.54
tur,2006,58.9
tur,2007,60.46
tur,2008,60.99
tur,2009,60.03
tur,2010,60.9
tur,2011,61.71
tur,2012,62.93
tur,2013,64.07
tur,2014,66.06
tur,2015,67.14
tur,2016,67.55
tur,2017,67.27
tur,2018,67.99
tur,2019,68.46
tza,1991,7.31
tza,1992,7.36
tza,1993,7.35
tza,1994,7.3
tza,1995,7.31
tza,1996,7.33
tza,1997,7.39
tza,1998,7.58
tza,1999,7.64
tza,2000,7.71
tza,2001,7.91
tza,2002,8.36
tza,2003,8.86
tza,2004,9.21
tza,2005,9.64
tza,2006,10.19
tza,2007,10.53
tza,2008,10.98
tza,2009,10.97
tza,2010,11.69
tza,2011,12.68
tza,2012,12.76
tza,2013,13.14
tza,2014,13.4
tza,2015,13.76
tza,2016,14.34
tza,2017,14.91
tza,2018,15.74
tza,2019,16.32
uga,1991,11.08
uga,1992,11.09
uga,1993,11.32
uga,1994,11.46
uga,1995,11.82
uga,1996,12.24
uga,1997,12.55
uga,1998,12.77
uga,1999,13.16
uga,2000,13.33
uga,2001,13.68
uga,2002,14.29
uga,2003,14.49
uga,2004,15.14
uga,2005,15.71
uga,2006,16.45
uga,2007,17.48
uga,2008,18.22
uga,2009,18.11
uga,2010,18.73
uga,2011,19.9
uga,2012,20.49
uga,2013,20.78
uga,2014,20.97
uga,2015,21.35
uga,2016,21.69
uga,2017,21.7
uga,2018,22.25
uga,2019,22.69
ukr,1991,93.82
ukr,1992,93.39
ukr,1993,92.82
ukr,1994,91.88
ukr,1995,90.72
ukr,1996,89.33
ukr,1997,87.82
ukr,1998,86.35
ukr,1999,84.88
ukr,2000,83.6
ukr,2001,82.81
ukr,2002,82.21
ukr,2003,81.95
ukr,2004,82.18
ukr,2005,82.18
ukr,2006,82.29
ukr,2007,82.55
ukr,2008,82.72
ukr,2009,81.52
ukr,2010,81.09
ukr,2011,80.73
ukr,2012,81.23
ukr,2013,80.88
ukr,2014,84.13
ukr,2015,84.07
ukr,2016,84.36
ukr,2017,84.29
ukr,2018,84.17
ukr,2019,85.06
ury,1991,72.01
ury,1992,72.2
ury,1993,72.18
ury,1994,72.38
ury,1995,72.31
ury,1996,72.51
ury,1997,72.85
ury,1998,73.01
ury,1999,72.7
ury,2000,73.06
ury,2001,71.23
ury,2002,70.12
ury,2003,70.27
ury,2004,70.52
ury,2005,71.37
ury,2006,70.22
ury,2007,70.12
ury,2008,70.5
ury,2009,70.75
ury,2010,71.5
ury,2011,71.91
ury,2012,72.89
ury,2013,72.68
ury,2014,73.21
ury,2015,72.68
ury,2016,72.15
ury,2017,71.96
ury,2018,71.82
ury,2019,71.46
usa,1991,90.98
usa,1992,91.3
usa,1993,91.18
usa,1994,91.2
usa,1995,91.44
usa,1996,91.56
usa,1997,91.73
usa,1998,92.06
usa,1999,92.34
usa,2000,92.44
usa,2001,92.52
usa,2002,92.64
usa,2003,92.43
usa,2004,92.43
usa,2005,92.53
usa,2006,92.6
usa,2007,92.78
usa,2008,92.98
usa,2009,92.91
usa,2010,92.96
usa,2011,93.18
usa,2012,93.25
usa,2013,93.41
usa,2014,93.55
usa,2015,93.56
usa,2016,93.61
usa,2017,93.75
usa,2018,93.72
usa,2019,93.91
uzb,1991,65.62
uzb,1992,64.33
uzb,1993,62.99
uzb,1994,61.42
uzb,1995,59.67
uzb,1996,57.97
uzb,1997,56.67
uzb,1998,55.51
uzb,1999,54.61
uzb,2000,53.81
uzb,2001,53.15
uzb,2002,52.63
uzb,2003,52.2
uzb,2004,52.24
uzb,2005,52.47
uzb,2006,52.96
uzb,2007,53.85
uzb,2008,54.93
uzb,2009,56.1
uzb,2010,57.18
uzb,2011,58.06
uzb,2012,58.81
uzb,2013,59.69
uzb,2014,60.64
uzb,2015,61.73
uzb,2016,62.82
uzb,2017,63.79
uzb,2018,64.81
uzb,2019,65.9
vct,1991,74.2
vct,1992,74.28
vct,1993,74.33
vct,1994,74.24
vct,1995,74.38
vct,1996,74.34
vct,1997,74.41
vct,1998,74.49
vct,1999,74.47
vct,2000,74.39
vct,2001,74.31
vct,2002,74.48
vct,2003,74.81
vct,2004,74.94
vct,2005,74.92
vct,2006,75.3
vct,2007,75.45
vct,2008,75.37
vct,2009,75.09
vct,2010,74.69
vct,2011,74.45
vct,2012,74.34
vct,2013,74.29
vct,2014,74.18
vct,2015,74.11
vct,2016,74.06
vct,2017,73.96
vct,2018,73.95
vct,2019,73.78
ven,1991,62.36
ven,1992,62.57
ven,1993,62.34
ven,1994,61.71
ven,1995,62.1
ven,1996,61.27
ven,1997,63.87
ven,1998,60.38
ven,1999,59.23
ven,2000,58.03
ven,2001,59.04
ven,2002,60.08
ven,2003,59.59
ven,2004,62.11
ven,2005,63.45
ven,2006,64.62
ven,2007,66.05
ven,2008,65.38
ven,2009,64.75
ven,2010,63.34
ven,2011,64.02
ven,2012,64.78
ven,2013,64.81
ven,2014,64.25
ven,2015,63.4
ven,2016,61.97
ven,2017,60.5
ven,2018,58.82
ven,2019,56.37
vir,1991,94.32
vir,1992,94.31
vir,1993,94.29
vir,1994,94.31
vir,1995,94.31
vir,1996,94.31
vir,1997,94.31
vir,1998,94.3
vir,1999,94.29
vir,2000,94.32
vir,2001,94.29
vir,2002,94.26
vir,2003,94.22
vir,2004,94.23
vir,2005,94.27
vir,2006,94.32
vir,2007,94.38
vir,2008,94.36
vir,2009,94.23
vir,2010,94.25
vir,2011,94.07
vir,2012,93.86
vir,2013,93.67
vir,2014,93.59
vir,2015,93.54
vir,2016,93.52
vir,2017,93.44
vir,2018,93.42
vir,2019,93.37
vnm,1991,11.23
vnm,1992,11.97
vnm,1993,12.78
vnm,1994,13.95
vnm,1995,15.35
vnm,1996,16.9
vnm,1997,18.58
vnm,1998,21.25
vnm,1999,18.46
vnm,2000,18.87
vnm,2001,21.25
vnm,2002,20.73
vnm,2003,22.18
vnm,2004,25.57
vnm,2005,27.55
vnm,2006,29.39
vnm,2007,31.16
vnm,2008,32.49
vnm,2009,33.64
vnm,2010,33.86
vnm,2011,34.68
vnm,2012,34.79
vnm,2013,34.86
vnm,2014,35.67
vnm,2015,39.34
vnm,2016,41.25
vnm,2017,42.85
vnm,2018,43.94
vnm,2019,45.7
vut,1991,21.68
vut,1992,21.76
vut,1993,21.66
vut,1994,22.34
vut,1995,22.33
vut,1996,22.48
vut,1997,23.04
vut,1998,23.6
vut,1999,23.59
vut,2000,24.57
vut,2001,23.66
vut,2002,22.22
vut,2003,22.65
vut,2004,23.1
vut,2005,23.96
vut,2006,25.56
vut,2007,26.21
vut,2008,27.05
vut,2009,27.46
vut,2010,29.78
vut,2011,30.17
vut,2012,30.31
vut,2013,30.63
vut,2014,30.76
vut,2015,30.41
vut,2016,30.7
vut,2017,31.22
vut,2018,31.47
vut,2019,31.77
wsm,1991,57.2
wsm,1992,56.95
wsm,1993,57.05
wsm,1994,56.72
wsm,1995,57.11
wsm,1996,57.68
wsm,1997,57.77
wsm,1998,57.93
wsm,1999,58.11
wsm,2000,58.88
wsm,2001,59.82
wsm,2002,60.47
wsm,2003,61.14
wsm,2004,61.79
wsm,2005,62.39
wsm,2006,62.75
wsm,2007,63.56
wsm,2008,63.97
wsm,2009,63.68
wsm,2010,63.79
wsm,2011,64.39
wsm,2012,64.2
wsm,2013,64.53
wsm,2014,64.8
wsm,2015,65.42
wsm,2016,66.42
wsm,2017,66.88
wsm,2018,67.31
wsm,2019,68.17
yem,1991,48.98
yem,1992,49.17
yem,1993,49.22
yem,1994,49.34
yem,1995,49.4
yem,1996,49.35
yem,1997,49.46
yem,1998,49.87
yem,1999,49.87
yem,2000,50.08
yem,2001,50.35
yem,2002,50.51
yem,2003,50.63
yem,2004,50.71
yem,2005,50.87
yem,2006,50.93
yem,2007,50.98
yem,2008,51.01
yem,2009,51.26
yem,2010,51.72
yem,2011,50.62
yem,2012,50.48
yem,2013,50.63
yem,2014,50.6
yem,2015,48.96
yem,2016,47.38
yem,2017,46.05
yem,2018,45.3
yem,2019,44.97
zaf,1991,84.04
zaf,1992,83.77
zaf,1993,83.52
zaf,1994,83.26
zaf,1995,82.91
zaf,1996,82.78
zaf,1997,82.57
zaf,1998,82.25
zaf,1999,81.94
zaf,2000,81.7
zaf,2001,81.47
zaf,2002,81.26
zaf,2003,81.33
zaf,2004,81.52
zaf,2005,80.77
zaf,2006,80.3
zaf,2007,82.22
zaf,2008,84.11
zaf,2009,84.48
zaf,2010,84.15
zaf,2011,84.32
zaf,2012,84.58
zaf,2013,85.14
zaf,2014,85.87
zaf,2015,85.41
zaf,2016,84.88
zaf,2017,84.53
zaf,2018,84.43
zaf,2019,83.66
zmb,1991,24.27
zmb,1992,23.78
zmb,1993,23.01
zmb,1994,22.39
zmb,1995,21.6
zmb,1996,21.39
zmb,1997,21.1
zmb,1998,19.68
zmb,1999,18.52
zmb,2000,18.3
zmb,2001,17.77
zmb,2002,17.39
zmb,2003,17.18
zmb,2004,17.32
zmb,2005,17.17
zmb,2006,17.74
zmb,2007,17.91
zmb,2008,18.03
zmb,2009,18.14
zmb,2010,19.23
zmb,2011,19.99
zmb,2012,20.48
zmb,2013,21.44
zmb,2014,22.33
zmb,2015,22.9
zmb,2016,23.83
zmb,2017,25.21
zmb,2018,24.86
zmb,2019,26.55
zwe,1991,36.11
zwe,1992,36.29
zwe,1993,35.46
zwe,1994,36.07
zwe,1995,36.59
zwe,1996,38.07
zwe,1997,39.2
zwe,1998,39.37
zwe,1999,39.35
zwe,2000,38.73
zwe,2001,38.45
zwe,2002,37.67
zwe,2003,36.67
zwe,2004,36.78
zwe,2005,37.43
zwe,2006,37.93
zwe,2007,36.24
zwe,2008,32.15
zwe,2009,32.58
zwe,2010,33.02
zwe,2011,33.93
zwe,2012,34.01
zwe,2013,33.77
zwe,2014,33.72
zwe,2015,33.37
zwe,2016,33
zwe,2017,32.81
zwe,2018,32.65
zwe,2019,31.25
