geo,time,sp_pop_0014_to_zs
cub,2003,20.21109
cub,2004,19.64511
cub,2005,19.20105
cub,2006,18.777
cub,2007,18.4643
cub,2008,18.22704
cub,2009,17.99482
cub,2010,17.74108
cub,2011,17.49466
cub,2012,17.27573
cub,2013,17.07361
cub,2014,16.87676
cub,2015,16.67487
cub,2016,16.57346
cub,2017,16.4063
cub,2018,16.21124
cub,2019,16.04235
cub,2020,15.92072
cyp,1960,36.70745
cyp,1961,36.58654
cyp,1962,36.1908
cyp,1963,35.60501
cyp,1964,34.96842
cyp,1965,34.34297
cyp,1966,33.73329
cyp,1967,33.05807
cyp,1968,32.35733
cyp,1969,31.65335
cyp,1970,30.95965
cyp,1971,30.11006
cyp,1972,29.29834
cyp,1973,28.63344
cyp,1974,28.12767
cyp,1975,27.71108
cyp,1976,27.14535
cyp,1977,26.57766
cyp,1978,26.03042
cyp,1979,25.50408
cyp,1980,24.9915
cyp,1981,25.00258
cyp,1982,24.96595
cyp,1983,24.9311
cyp,1984,24.92067
cyp,1985,24.93204
cyp,1986,25.08086
cyp,1987,25.14101
cyp,1988,25.21488
cyp,1989,25.34329
cyp,1990,25.49011
cyp,1991,25.35282
cyp,1992,25.18976
cyp,1993,24.99811
cyp,1994,24.73821
cyp,1995,24.3927
cyp,1996,24.21759
cyp,1997,23.85978
cyp,1998,23.39799
cyp,1999,22.90307
cyp,2000,22.3999
cyp,2001,21.98399
cyp,2002,21.5317
cyp,2003,21.04919
cyp,2004,20.53319
cyp,2005,19.99743
cyp,2006,19.57691
cyp,2007,19.13796
cyp,2008,18.6996
cyp,2009,18.26474
cyp,2010,17.83659
cyp,2011,17.6155
cyp,2012,17.39604
cyp,2013,17.20245
cyp,2014,17.03962
cyp,2015,16.89557
cyp,2016,16.87277
cyp,2017,16.83663
cyp,2018,16.78785
cyp,2019,16.70709
cyp,2020,16.57717
cze,1960,25.73619
cze,1961,25.26849
cze,1962,24.77874
cze,1963,24.2606
cze,1964,23.70786
cze,1965,23.12691
cze,1966,22.73029
cze,1967,22.26108
cze,1968,21.78995
cze,1969,21.42704
cze,1970,21.23697
cze,1971,21.09288
cze,1972,21.17643
cze,1973,21.4175
cze,1974,21.69388
cze,1975,21.94133
cze,1976,22.36197
cze,1977,22.68414
cze,1978,22.94526
cze,1979,23.1878
cze,1980,23.40698
cze,1981,23.58595
cze,1982,23.66929
cze,1983,23.66871
cze,1984,23.6091
cze,1985,23.50837
cze,1986,23.09025
cze,1987,22.78206
cze,1988,22.4889
cze,1989,22.09242
cze,1990,21.55516
cze,1991,21.15517
cze,1992,20.55657
cze,1993,19.85808
cze,1994,19.20207
cze,1995,18.64812
cze,1996,18.11773
cze,1997,17.63365
cze,1998,17.20031
cze,1999,16.79905
cze,2000,16.42277
cze,2001,15.9144
cze,2002,15.55053
cze,2003,15.26938
cze,2004,15.00161
cze,2005,14.73167
cze,2006,14.6114
cze,2007,14.44806
cze,2008,14.29871
cze,2009,14.22643
cze,2010,14.24147
cze,2011,14.37843
cze,2012,14.52641
cze,2013,14.69639
cze,2014,14.89354
cze,2015,15.11419
cze,2016,15.2062
cze,2017,15.38538
cze,2018,15.58661
cze,2019,15.72295
cze,2020,15.75555
deu,1960,21.44977
deu,1961,21.65916
deu,1962,21.98306
deu,1963,22.35646
deu,1964,22.68276
deu,1965,22.91388
deu,1966,23.18802
deu,1967,23.34756
deu,1968,23.41164
deu,1969,23.40472
deu,1970,23.32463
deu,1971,23.18001
deu,1972,22.90555
deu,1973,22.53167
deu,1974,22.10618
deu,1975,21.65789
deu,1976,20.99083
deu,1977,20.41906
deu,1978,19.87163
deu,1979,19.26158
deu,1980,18.57146
deu,1981,18.06183
deu,1982,17.44686
deu,1983,16.81168
deu,1984,16.28639
deu,1985,15.937
deu,1986,15.7506
deu,1987,15.698
deu,1988,15.75897
deu,1989,15.85954
deu,1990,15.94844
deu,1991,16.06497
deu,1992,16.14508
deu,1993,16.19457
deu,1994,16.23167
deu,1995,16.25889
deu,1996,16.12891
deu,1997,16.04597
deu,1998,15.97072
deu,1999,15.85286
deu,2000,15.67255
deu,2001,15.4944
deu,2002,15.23168
deu,2003,14.92892
deu,2004,14.64863
deu,2005,14.41663
deu,2006,14.17186
deu,2007,13.98339
deu,2008,13.83937
deu,2009,13.70672
deu,2010,13.56838
deu,2011,13.5093
deu,2012,13.4268
deu,2013,13.33107
deu,2014,13.2521
deu,2015,13.21694
deu,2016,13.3153
deu,2017,13.45069
deu,2018,13.62103
deu,2019,13.79949
deu,2020,13.9556
dji,1960,43.35812
dji,1961,43.50381
dji,1962,43.39306
dji,1963,43.21064
dji,1964,43.15924
dji,1965,43.29132
dji,1966,43.73464
dji,1967,44.19583
dji,1968,44.65621
dji,1969,45.06995
dji,1970,45.40427
dji,1971,45.83225
dji,1972,46.13724
dji,1973,46.3635
dji,1974,46.60763
dji,1975,46.93442
dji,1976,47.35553
dji,1977,47.55567
dji,1978,47.52019
dji,1979,47.16753
dji,1980,46.4659
dji,1981,46.37232
dji,1982,46.01618
dji,1983,45.51881
dji,1984,45.14589
dji,1985,45.09355
dji,1986,44.91715
dji,1987,45.06598
dji,1988,45.33128
dji,1989,45.37601
dji,1990,45.01116
dji,1991,45.0671
dji,1992,44.73071
dji,1993,44.13294
dji,1994,43.55058
dji,1995,43.1631
dji,1996,42.60022
dji,1997,42.24007
dji,1998,41.96951
dji,1999,41.57948
dji,2000,40.97569
dji,2001,40.58048
dji,2002,40.00324
dji,2003,39.30501
dji,2004,38.58578
dji,2005,37.87507
dji,2006,36.75102
dji,2007,35.64078
dji,2008,34.54881
dji,2009,33.50583
dji,2010,32.56387
dji,2011,32.05533
dji,2012,31.6419
dji,2013,31.29607
dji,2014,30.94854
dji,2015,30.55789
dji,2016,30.33251
dji,2017,29.98203
dji,2018,29.57412
dji,2019,29.20498
dji,2020,28.91225
dnk,1960,25.20778
dnk,1961,24.96583
dnk,1962,24.65003
dnk,1963,24.30982
dnk,1964,24.01408
dnk,1965,23.79083
dnk,1966,23.65873
dnk,1967,23.54421
dnk,1968,23.4528
dnk,1969,23.37289
dnk,1970,23.29095
dnk,1971,23.17544
dnk,1972,23.07695
dnk,1973,22.96789
dnk,1974,22.81066
dnk,1975,22.58667
dnk,1976,22.34584
dnk,1977,22.0373
dnk,1978,21.67106
dnk,1979,21.26699
dnk,1980,20.8352
dnk,1981,20.36375
dnk,1982,19.86619
dnk,1983,19.356
dnk,1984,18.86147
dnk,1985,18.40992
dnk,1986,17.97915
dnk,1987,17.64659
dnk,1988,17.39356
dnk,1989,17.19043
dnk,1990,17.02899
dnk,1991,17.03623
dnk,1992,17.05032
dnk,1993,17.0981
dnk,1994,17.20504
dnk,1995,17.36959
dnk,1996,17.58838
dnk,1997,17.81295
dnk,1998,18.04354
dnk,1999,18.26786
dnk,2000,18.46947
dnk,2001,18.55789
dnk,2002,18.65221
dnk,2003,18.72586
dnk,2004,18.75319
dnk,2005,18.72796
dnk,2006,18.63412
dnk,2007,18.50555
dnk,2008,18.34767
dnk,2009,18.16235
dnk,2010,17.94972
dnk,2011,17.81048
dnk,2012,17.56837
dnk,2013,17.28485
dnk,2014,17.03259
dnk,2015,16.84316
dnk,2016,16.59727
dnk,2017,16.49169
dnk,2018,16.45826
dnk,2019,16.40096
dnk,2020,16.28174
dom,1960,48.22501
dom,1961,48.54058
dom,1962,48.80026
dom,1963,48.99042
dom,1964,49.08369
dom,1965,49.06494
dom,1966,48.98597
dom,1967,48.80333
dom,1968,48.53575
dom,1969,48.20536
dom,1970,47.8228
dom,1971,47.41717
dom,1972,46.96634
dom,1973,46.48114
dom,1974,45.97029
dom,1975,45.43866
dom,1976,44.91145
dom,1977,44.36965
dom,1978,43.82481
dom,1979,43.28894
dom,1980,42.76722
dom,1981,42.26054
dom,1982,41.77981
dom,1983,41.32199
dom,1984,40.88038
dom,1985,40.44953
dom,1986,40.02159
dom,1987,39.60543
dom,1988,39.20398
dom,1989,38.82446
dom,1990,38.46865
dom,1991,38.09673
dom,1992,37.75995
dom,1993,37.44305
dom,1994,37.12303
dom,1995,36.78578
dom,1996,36.44424
dom,1997,36.0714
dom,1998,35.68002
dom,1999,35.29104
dom,2000,34.91226
dom,2001,34.50928
dom,2002,34.13267
dom,2003,33.7625
dom,2004,33.37392
dom,2005,32.95616
dom,2006,32.51144
dom,2007,32.04201
dom,2008,31.55482
dom,2009,31.07166
dom,2010,30.61036
dom,2011,30.19985
dom,2012,29.82169
dom,2013,29.47234
dom,2014,29.14351
dom,2015,28.82843
dom,2016,28.53358
dom,2017,28.25062
dom,2018,27.97713
dom,2019,27.70869
dom,2020,27.43934
dza,1960,44.58073
dza,1961,45.06988
dza,1962,45.6975
dza,1963,46.34091
dza,1964,46.82973
dza,1965,47.09517
dza,1966,47.36054
dza,1967,47.36767
dza,1968,47.21083
dza,1969,47.02509
dza,1970,46.87571
dza,1971,46.8665
dza,1972,46.87951
dza,1973,46.8939
dza,1974,46.86649
dza,1975,46.78044
dza,1976,46.78769
dza,1977,46.71985
dza,1978,46.60099
dza,1979,46.46262
dza,1980,46.32057
dza,1981,46.22881
dza,1982,46.08523
dza,1983,45.89933
dza,1984,45.66992
dza,1985,45.39191
dza,1986,45.11378
dza,1987,44.77217
dza,1988,44.36694
dza,1989,43.89376
dza,1990,43.34897
dza,1991,42.77936
dza,1992,42.14605
dza,1993,41.44024
dza,1994,40.64417
dza,1995,39.74749
dza,1996,38.81499
dza,1997,37.76898
dza,1998,36.64314
dza,1999,35.49476
dza,2000,34.36272
dza,2001,33.16044
dza,2002,32.0469
dza,2003,31.01276
dza,2004,30.05389
dza,2005,29.19275
dza,2006,28.51718
dza,2007,27.99564
dza,2008,27.62355
dza,2009,27.38898
dza,2010,27.28278
dza,2011,27.47315
dza,2012,27.66859
dza,2013,27.91685
dza,2014,28.26428
dza,2015,28.70752
dza,2016,29.13445
dza,2017,29.63959
dza,2018,30.14868
dza,2019,30.55038
dza,2020,30.78352
ecu,1960,43.40189
ecu,1961,43.66271
ecu,1962,44.0171
ecu,1963,44.3816
ecu,1964,44.63271
ecu,1965,44.72365
ecu,1966,44.84256
ecu,1967,44.81194
ecu,1968,44.67577
ecu,1969,44.50152
ecu,1970,44.32311
ecu,1971,44.23786
ecu,1972,44.10627
ecu,1973,43.93803
ecu,1974,43.73135
ecu,1975,43.48365
ecu,1976,43.26941
ecu,1977,43.00769
ecu,1978,42.70516
ecu,1979,42.36892
ecu,1980,42.00541
ecu,1981,41.66786
ecu,1982,41.31171
ecu,1983,40.93718
ecu,1984,40.54412
ecu,1985,40.1364
ecu,1986,39.78633
ecu,1987,39.41336
ecu,1988,39.02854
ecu,1989,38.64373
ecu,1990,38.26369
ecu,1991,37.92719
ecu,1992,37.58248
ecu,1993,37.23374
ecu,1994,36.88546
ecu,1995,36.53965
ecu,1996,36.23359
ecu,1997,35.93988
ecu,1998,35.64347
ecu,1999,35.32268
ecu,2000,34.96694
ecu,2001,34.66582
ecu,2002,34.31048
ecu,2003,33.91982
ecu,2004,33.52316
ecu,2005,33.13446
ecu,2006,32.69439
ecu,2007,32.28063
ecu,2008,31.87778
ecu,2009,31.46513
ecu,2010,31.03727
ecu,2011,30.62994
ecu,2012,30.21971
ecu,2013,29.81258
ecu,2014,29.42246
ecu,2015,29.05881
ecu,2016,28.70692
ecu,2017,28.3616
ecu,2018,28.02859
ecu,2019,27.70697
ecu,2020,27.39192
egy,1960,42.11031
egy,1961,42.46555
egy,1962,42.45211
egy,1963,42.21333
egy,1964,41.9577
egy,1965,41.78237
egy,1966,41.81976
egy,1967,41.89455
egy,1968,41.96805
egy,1969,41.95252
egy,1970,41.80525
egy,1971,41.8389
egy,1972,41.7318
egy,1973,41.5274
egy,1974,41.30222
egy,1975,41.10055
egy,1976,41.00798
egy,1977,40.95172
egy,1978,40.91114
egy,1979,40.8564
egy,1980,40.7797
egy,1981,40.79161
egy,1982,40.76721
egy,1983,40.72712
egy,1984,40.70066
egy,1985,40.69806
egy,1986,40.7556
egy,1987,40.81735
egy,1988,40.8651
egy,1989,40.85616
egy,1990,40.75741
egy,1991,40.70088
egy,1992,40.49488
egy,1993,40.17741
egy,1994,39.81019
egy,1995,39.42773
egy,1996,38.90908
egy,1997,38.4476
egy,1998,37.99198
egy,1999,37.46954
egy,2000,36.85754
egy,2001,36.31515
egy,2002,35.67117
egy,2003,34.99031
egy,2004,34.36626
egy,2005,33.84466
egy,2006,33.40281
egy,2007,33.05794
egy,2008,32.80337
egy,2009,32.6337
egy,2010,32.55617
egy,2011,32.55744
egy,2012,32.70699
egy,2013,32.93923
egy,2014,33.15878
egy,2015,33.31348
egy,2016,33.64546
egy,2017,33.77554
egy,2018,33.79872
egy,2019,33.83483
egy,2020,33.92103
eri,1960,43.44207
eri,1961,43.57232
eri,1962,43.49779
eri,1963,43.32629
eri,1964,43.19153
eri,1965,43.14629
eri,1966,43.36092
eri,1967,43.5949
eri,1968,43.81745
eri,1969,43.96802
eri,1970,44.02366
eri,1971,44.23112
eri,1972,44.31227
eri,1973,44.30772
eri,1974,44.26657
eri,1975,44.21388
eri,1976,44.29245
eri,1977,44.33188
eri,1978,44.33802
eri,1979,44.31621
eri,1980,44.27558
eri,1981,44.36497
eri,1982,44.4144
eri,1983,44.43085
eri,1984,44.42664
eri,1985,44.41048
eri,1986,44.67705
eri,1987,44.91587
eri,1988,45.10454
eri,1989,45.19804
eri,1990,45.16192
eri,1991,45.96507
eri,1992,46.74224
eri,1993,47.48498
eri,1994,48.17871
eri,1995,48.78374
eri,1996,48.34024
eri,1997,47.75547
eri,1998,47.06621
eri,1999,46.35728
eri,2000,45.71025
eri,2001,43.98292
eri,2002,42.42158
eri,2003,41.01473
eri,2004,39.74086
eri,2005,38.61569
eri,2006,38.66901
eri,2007,38.77324
eri,2008,38.94173
eri,2009,39.18649
eri,2010,39.48332
eri,2011,40.18078
esp,1960,27.36389
esp,1961,27.50272
esp,1962,27.54851
esp,1963,27.55706
esp,1964,27.59842
esp,1965,27.6937
esp,1966,27.76216
esp,1967,27.86991
esp,1968,27.98868
esp,1969,28.0758
esp,1970,28.11192
esp,1971,28.02029
esp,1972,27.92503
esp,1973,27.80497
esp,1974,27.6456
esp,1975,27.44248
esp,1976,27.26513
esp,1977,27.01608
esp,1978,26.70627
esp,1979,26.349
esp,1980,25.94722
esp,1981,25.5423
esp,1982,25.06654
esp,1983,24.53841
esp,1984,23.98151
esp,1985,23.4066
esp,1986,22.70892
esp,1987,22.05603
esp,1988,21.40961
esp,1989,20.7248
esp,1990,19.99449
esp,1991,19.32715
esp,1992,18.62501
esp,1993,17.92047
esp,1994,17.26261
esp,1995,16.67555
esp,1996,16.18974
esp,1997,15.73731
esp,1998,15.33504
esp,1999,14.99763
esp,2000,14.73679
esp,2001,14.51214
esp,2002,14.37046
esp,2003,14.29724
esp,2004,14.26315
esp,2005,14.24664
esp,2006,14.39201
esp,2007,14.53993
esp,2008,14.6725
esp,2009,14.76346
esp,2010,14.79343
esp,2011,14.94496
esp,2012,14.97517
esp,2013,14.93824
esp,2014,14.90561
esp,2015,14.90633
esp,2016,14.76539
esp,2017,14.70334
esp,2018,14.667
esp,2019,14.57687
esp,2020,14.39947
est,1960,23.0999
est,1961,23.16296
est,1962,23.14533
est,1963,23.04206
est,1964,22.88753
est,1965,22.71241
est,1966,22.58467
est,1967,22.42836
est,1968,22.26593
est,1969,22.12459
est,1970,22.01607
est,1971,21.9037
est,1972,21.84108
est,1973,21.80067
est,1974,21.73365
est,1975,21.62136
est,1976,21.66547
est,1977,21.63427
est,1978,21.57745
est,1979,21.56541
est,1980,21.62402
est,1981,21.62268
est,1982,21.71398
est,1983,21.85568
est,1984,21.98099
est,1985,22.0624
est,1986,22.15944
est,1987,22.23695
est,1988,22.28892
est,1989,22.28713
est,1990,22.18329
est,1991,22.06716
est,1992,21.80235
est,1993,21.42237
est,1994,21.00641
est,1995,20.61647
est,1996,19.89976
est,1997,19.28171
est,1998,18.73248
est,1999,18.17787
est,2000,17.58294
est,2001,17.03843
est,2002,16.49365
est,2003,15.96275
est,2004,15.50252
est,2005,15.15674
est,2006,15.00678
est,2007,14.92409
est,2008,14.92754
est,2009,15.00574
est,2010,15.13316
est,2011,15.34184
est,2012,15.52867
est,2013,15.70881
est,2014,15.90524
est,2015,16.13046
est,2016,16.13068
est,2017,16.22189
est,2018,16.35707
est,2019,16.46327
est,2020,16.49817
eth,1960,43.45966
eth,1961,43.5513
eth,1962,43.56386
eth,1963,43.53034
eth,1964,43.48013
eth,1965,43.42492
eth,1966,43.63646
eth,1967,43.7661
eth,1968,43.84569
eth,1969,43.91053
eth,1970,43.98149
eth,1971,44.23088
eth,1972,44.46289
eth,1973,44.66862
eth,1974,44.81413
eth,1975,44.87039
eth,1976,44.90044
eth,1977,44.91065
eth,1978,44.92708
eth,1979,44.98809
eth,1980,45.12008
eth,1981,45.4751
eth,1982,45.74444
eth,1983,45.93863
eth,1984,46.06238
eth,1985,46.12723
eth,1986,46.25576
eth,1987,46.31169
eth,1988,46.32691
eth,1989,46.32207
eth,1990,46.3006
eth,1991,46.46512
eth,1992,46.57329
eth,1993,46.62928
eth,1994,46.63355
eth,1995,46.58143
eth,1996,46.64781
eth,1997,46.6598
eth,1998,46.62873
eth,1999,46.56067
eth,2000,46.46277
eth,2001,46.5503
eth,2002,46.57882
eth,2003,46.57372
eth,2004,46.54887
eth,2005,46.49072
eth,2006,46.30581
eth,2007,46.06418
eth,2008,45.75347
eth,2009,45.37106
eth,2010,44.93181
eth,2011,44.40625
eth,2012,43.86029
eth,2013,43.3007
eth,2014,42.73594
eth,2015,42.17504
eth,2016,41.72078
eth,2017,41.2508
eth,2018,40.78298
eth,2019,40.33644
eth,2020,39.91764
fin,1960,30.40667
fin,1961,30.05444
fin,1962,29.43878
fin,1963,28.6478
fin,1964,27.85792
fin,1965,27.16116
fin,1966,26.59475
fin,1967,26.07038
fin,1968,25.58337
fin,1969,25.10306
fin,1970,24.61554
fin,1971,24.05957
fin,1972,23.50248
fin,1973,22.96005
fin,1974,22.45558
fin,1975,22.00155
fin,1976,21.52706
fin,1977,21.17601
fin,1978,20.89131
fin,1979,20.60503
fin,1980,20.29653
fin,1981,20.1602
fin,1982,19.93078
fin,1983,19.67793
fin,1984,19.49194
fin,1985,19.40147
fin,1986,19.28572
fin,1987,19.25767
fin,1988,19.28239
fin,1989,19.30604
fin,1990,19.30661
fin,1991,19.25033
fin,1992,19.22429
fin,1993,19.19798
fin,1994,19.13472
fin,1995,19.01448
fin,1996,18.95805
fin,1997,18.77886
fin,1998,18.53285
fin,1999,18.30513
fin,2000,18.13595
fin,2001,17.87896
fin,2002,17.72421
fin,2003,17.62375
fin,2004,17.50447
fin,2005,17.3393
fin,2006,17.19696
fin,2007,17.01786
fin,2008,16.82248
fin,2009,16.65068
fin,2010,16.52259
fin,2011,16.48721
fin,2012,16.45834
fin,2013,16.44161
fin,2014,16.42579
fin,2015,16.39465
fin,2016,16.33386
fin,2017,16.25117
fin,2018,16.14518
fin,2019,16.01634
fin,2020,15.86512
fji,1960,48.32457
fji,1961,48.29551
fji,1962,48.09221
fji,1963,47.77157
fji,1964,47.38093
fji,1965,46.91897
fji,1966,46.45133
fji,1967,45.91531
fji,1968,45.29883
fji,1969,44.58431
fji,1970,43.77615
fji,1971,43.15348
fji,1972,42.45658
fji,1973,41.70441
fji,1974,40.931
fji,1975,40.16451
fji,1976,39.97808
fji,1977,39.7895
fji,1978,39.59956
fji,1979,39.42164
fji,1980,39.27141
fji,1981,39.12654
fji,1982,39.00416
fji,1983,38.96939
fji,1984,39.01494
fji,1985,39.06487
fji,1986,38.9894
fji,1987,38.88967
fji,1988,38.75673
fji,1989,38.60065
fji,1990,38.44076
fji,1991,38.13865
fji,1992,37.83986
fji,1993,37.49839
fji,1994,37.07206
fji,1995,36.56691
fji,1996,36.37291
fji,1997,36.05513
fji,1998,35.687
fji,1999,35.34515
fji,2000,35.03168
fji,2001,33.97721
fji,2002,33.05902
fji,2003,32.21024
fji,2004,31.36698
fji,2005,30.5343
fji,2006,30.36093
fji,2007,30.08096
fji,2008,29.72079
fji,2009,29.34175
fji,2010,29.00044
fji,2011,29.03993
fji,2012,29.13062
fji,2013,29.30611
fji,2014,29.55948
fji,2015,29.84768
fji,2016,29.74522
fji,2017,29.6513
fji,2018,29.51262
fji,2019,29.29368
fji,2020,29.01126
fra,1960,26.36128
fra,1961,26.47305
fra,1962,26.36984
fra,1963,26.11277
fra,1964,25.82754
fra,1965,25.57831
fra,1966,25.43446
fra,1967,25.2706
fra,1968,25.10808
fra,1969,24.95584
fra,1970,24.81518
fra,1971,24.65514
fra,1972,24.5372
fra,1973,24.42687
fra,1974,24.26528
fra,1975,24.02116
fra,1976,23.80583
fra,1977,23.48065
fra,1978,23.09148
fra,1979,22.72223
fra,1980,22.41989
fra,1981,22.04559
fra,1982,21.81022
fra,1983,21.64932
fra,1984,21.46336
fra,1985,21.2092
fra,1986,21.07412
fra,1987,20.82094
fra,1988,20.51542
fra,1989,20.25573
fra,1990,20.0812
fra,1991,19.89134
fra,1992,19.785
fra,1993,19.72854
fra,1994,19.66258
fra,1995,19.55935
fra,1996,19.44007
fra,1997,19.31596
fra,1998,19.18087
fra,1999,19.04175
fra,2000,18.90702
fra,2001,18.84061
fra,2002,18.75161
fra,2003,18.65407
fra,2004,18.56583
fra,2005,18.49376
fra,2006,18.47967
fra,2007,18.48048
fra,2008,18.4887
fra,2009,18.49085
fra,2010,18.47784
fra,2011,18.48783
fra,2012,18.4869
fra,2013,18.46826
fra,2014,18.42525
fra,2015,18.35241
fra,2016,18.24553
fra,2017,18.10983
fra,2018,17.95646
fra,2019,17.80216
fra,2020,17.65366
fsm,1960,45.43514
fsm,1961,45.67404
fsm,1962,46.16716
fsm,1963,46.73012
fsm,1964,47.09519
fsm,1965,47.18441
fsm,1966,47.20807
fsm,1967,47.03323
fsm,1968,46.70823
fsm,1969,46.34966
fsm,1970,45.99215
fsm,1971,46.25012
fsm,1972,46.51327
fsm,1973,46.78979
fsm,1974,47.10271
fsm,1975,47.48923
fsm,1976,47.34544
fsm,1977,47.26703
fsm,1978,47.25929
fsm,1979,47.29781
fsm,1980,47.33717
fsm,1981,47.00158
fsm,1982,46.73384
fsm,1983,46.45599
fsm,1984,46.0833
fsm,1985,45.60019
fsm,1986,45.41949
fsm,1987,45.08941
fsm,1988,44.68772
fsm,1989,44.35821
fsm,1990,44.14181
fsm,1991,44.05487
fsm,1992,44.07381
fsm,1993,44.07641
fsm,1994,43.92908
fsm,1995,43.5715
fsm,1996,43.05536
fsm,1997,42.49539
fsm,1998,41.83147
fsm,1999,41.09908
fsm,2000,40.35307
fsm,2001,40.15377
fsm,2002,39.872
fsm,2003,39.54781
fsm,2004,39.20844
fsm,2005,38.8546
fsm,2006,38.07784
fsm,2007,37.4191
fsm,2008,36.82238
fsm,2009,36.23889
fsm,2010,35.68618
fsm,2011,35.10681
fsm,2012,34.46022
fsm,2013,33.81795
fsm,2014,33.25857
fsm,2015,32.79857
fsm,2016,32.33045
fsm,2017,31.97858
fsm,2018,31.70721
fsm,2019,31.45543
fsm,2020,31.19289
gab,1960,30.99567
gab,1961,31.31264
gab,1962,31.58833
gab,1963,31.84107
gab,1964,32.09461
gab,1965,32.3657
gab,1966,32.7809
gab,1967,33.16506
gab,1968,33.53401
gab,1969,33.89325
gab,1970,34.24558
gab,1971,34.91433
gab,1972,35.50917
gab,1973,36.05487
gab,1974,36.57486
gab,1975,37.0784
gab,1976,37.60814
gab,1977,38.1087
gab,1978,38.571
gab,1979,38.98091
gab,1980,39.3354
gab,1981,39.7346
gab,1982,40.06493
gab,1983,40.3415
gab,1984,40.58625
gab,1985,40.80882
gab,1986,41.08027
gab,1987,41.30514
gab,1988,41.49025
gab,1989,41.63911
gab,1990,41.7504
gab,1991,41.89436
gab,1992,41.9919
gab,1993,42.04081
gab,1994,42.03272
gab,1995,41.96319
gab,1996,41.87681
gab,1997,41.72699
gab,1998,41.52527
gab,1999,41.28562
gab,2000,41.0155
gab,2001,40.69935
gab,2002,40.36156
gab,2003,40.01332
gab,2004,39.67011
gab,2005,39.34504
gab,2006,38.85671
gab,2007,38.41271
gab,2008,38.02527
gab,2009,37.69842
gab,2010,37.43316
gab,2011,37.11314
gab,2012,36.82841
gab,2013,36.606
gab,2014,36.44718
gab,2015,36.33286
gab,2016,36.58862
gab,2017,36.82214
gab,2018,37.02587
gab,2019,37.17955
gab,2020,37.26389
gbr,1960,23.15563
gbr,1961,23.29398
gbr,1962,23.29972
gbr,1963,23.24037
gbr,1964,23.22693
gbr,1965,23.30185
gbr,1966,23.52024
gbr,1967,23.72029
gbr,1968,23.91007
gbr,1969,24.06721
gbr,1970,24.16639
gbr,1971,24.15826
gbr,1972,24.11535
gbr,1973,24.00851
gbr,1974,23.80602
gbr,1975,23.49885
gbr,1976,23.10329
gbr,1977,22.63693
gbr,1978,22.10997
gbr,1979,21.55926
gbr,1980,21.02228
gbr,1981,20.5482
gbr,1982,20.11895
gbr,1983,19.74325
gbr,1984,19.42086
gbr,1985,19.15303
gbr,1986,19.04951
gbr,1987,18.95685
gbr,1988,18.90034
gbr,1989,18.90336
gbr,1990,18.96604
gbr,1991,19.01997
gbr,1992,19.13022
gbr,1993,19.26975
gbr,1994,19.39088
gbr,1995,19.46288
gbr,1996,19.45067
gbr,1997,19.3936
gbr,1998,19.29683
gbr,1999,19.17407
gbr,2000,19.03239
gbr,2001,18.84514
gbr,2002,18.62653
gbr,2003,18.3943
gbr,2004,18.17168
gbr,2005,17.97772
gbr,2006,17.82777
gbr,2007,17.71853
gbr,2008,17.64068
gbr,2009,17.57077
gbr,2010,17.49548
gbr,2011,17.55084
gbr,2012,17.55251
gbr,2013,17.53399
gbr,2014,17.5319
gbr,2015,17.55584
gbr,2016,17.5897
gbr,2017,17.63501
gbr,2018,17.67808
gbr,2019,17.6957
gbr,2020,17.67728
geo,1960,28.60567
geo,1961,29.27938
geo,1962,29.94503
geo,1963,30.54644
geo,1964,31.02511
geo,1965,31.34712
geo,1966,31.49851
geo,1967,31.48732
geo,1968,31.33384
geo,1969,31.08341
geo,1970,30.75983
geo,1971,30.20942
geo,1972,29.68581
geo,1973,29.16651
geo,1974,28.62342
geo,1975,28.05144
geo,1976,27.54336
geo,1977,26.99628
geo,1978,26.44213
geo,1979,25.93788
geo,1980,25.52203
geo,1981,25.23303
geo,1982,25.03114
geo,1983,24.91133
geo,1984,24.84886
geo,1985,24.82614
geo,1986,24.86872
geo,1987,24.91278
geo,1988,24.95463
geo,1989,24.95983
geo,1990,24.86022
geo,1991,24.67539
geo,1992,24.39565
geo,1993,23.9326
geo,1994,23.25884
geo,1995,22.42331
geo,1996,22.16945
geo,1997,21.83862
geo,1998,21.48049
geo,1999,21.13858
geo,2000,20.82164
geo,2001,20.47331
geo,2002,20.05685
geo,2003,19.64293
geo,2004,19.29234
geo,2005,19.02558
geo,2006,18.63848
geo,2007,18.34138
geo,2008,18.13781
geo,2009,18.01146
geo,2010,17.95499
geo,2011,18.09493
geo,2012,18.2559
geo,2013,18.44947
geo,2014,18.68795
geo,2015,18.96636
geo,2016,19.25054
geo,2017,19.52912
geo,2018,19.79524
geo,2019,20.03143
geo,2020,20.22041
gha,1960,44.12613
gha,1961,44.31918
gha,1962,44.33289
gha,1963,44.2649
gha,1964,44.24151
gha,1965,44.30643
gha,1966,44.78622
gha,1967,45.28793
gha,1968,45.77526
gha,1969,46.18767
gha,1970,46.49593
gha,1971,46.74535
gha,1972,46.89117
gha,1973,46.94114
gha,1974,46.9067
gha,1975,46.79406
gha,1976,46.96519
gha,1977,47.04294
gha,1978,47.03913
gha,1979,46.98131
