geo,time,sp_pop_dpnd
dza,2020,60.06772
ecu,1960,92.68166
ecu,1961,93.55127
ecu,1962,94.71367
ecu,1963,95.88591
ecu,1964,96.62516
ecu,1965,96.75326
ecu,1966,97.05967
ecu,1967,96.78118
ecu,1968,96.09036
ecu,1969,95.24726
ecu,1970,94.38453
ecu,1971,93.95465
ecu,1972,93.33832
ecu,1973,92.58864
ecu,1974,91.7198
ecu,1975,90.73501
ecu,1976,89.98144
ecu,1977,89.07576
ecu,1978,88.0322
ecu,1979,86.86198
ecu,1980,85.58519
ecu,1981,84.46237
ecu,1982,83.26163
ecu,1983,82.00092
ecu,1984,80.69811
ecu,1985,79.37662
ecu,1986,78.31746
ecu,1987,77.20081
ecu,1988,76.06743
ecu,1989,74.95796
ecu,1990,73.88964
ecu,1991,73.02036
ecu,1992,72.1427
ecu,1993,71.2699
ecu,1994,70.41397
ecu,1995,69.58085
ecu,1996,68.92643
ecu,1997,68.31033
ecu,1998,67.6937
ecu,1999,67.02107
ecu,2000,66.26864
ecu,2001,65.6896
ecu,2002,64.97582
ecu,2003,64.18667
ecu,2004,63.40731
ecu,2005,62.67802
ecu,2006,61.81815
ecu,2007,61.0532
ecu,2008,60.33334
ecu,2009,59.59227
ecu,2010,58.81327
ecu,2011,58.05558
ecu,2012,57.28623
ecu,2013,56.54987
ecu,2014,55.91684
ecu,2015,55.42736
ecu,2016,54.96843
ecu,2017,54.58995
ecu,2018,54.28737
ecu,2019,54.03377
ecu,2020,53.80597
egy,1960,84.87046
egy,1961,86.21641
egy,1962,86.3157
egy,1963,85.64745
egy,1964,84.91798
egy,1965,84.45255
egy,1966,84.71659
egy,1967,85.08513
egy,1968,85.43767
egy,1969,85.49158
egy,1970,85.11034
egy,1971,85.37061
egy,1972,85.15652
egy,1973,84.61108
egy,1974,83.98245
egy,1975,83.41283
egy,1976,83.22785
egy,1977,83.12983
egy,1978,83.0578
egy,1979,82.9224
egy,1980,82.70326
egy,1981,82.79508
egy,1982,82.75335
egy,1983,82.65258
egy,1984,82.59577
egy,1985,82.62177
egy,1986,82.85216
egy,1987,83.09035
egy,1988,83.28034
egy,1989,83.28816
egy,1990,83.01057
egy,1991,82.93856
egy,1992,82.37762
egy,1993,81.45575
egy,1994,80.37304
egy,1995,79.2409
egy,1996,77.74346
egy,1997,76.40457
egy,1998,75.0702
egy,1999,73.53317
egy,2000,71.74295
egy,2001,70.19157
egy,2002,68.37097
egy,2003,66.46672
egy,2004,64.71922
egy,2005,63.23792
egy,2006,62.02621
egy,2007,61.03479
egy,2008,60.28013
egy,2009,59.79435
egy,2010,59.6147
egy,2011,59.76433
egy,2012,60.32498
egy,2013,61.10969
egy,2014,61.8442
egy,2015,62.37902
egy,2016,63.37748
egy,2017,63.83631
egy,2018,64.01105
egy,2019,64.23372
egy,2020,64.61639
eri,1960,85.88501
eri,1961,86.27223
eri,1962,85.94859
eri,1963,85.2844
eri,1964,84.72844
eri,1965,84.45498
eri,1966,85.17544
eri,1967,85.94601
eri,1968,86.66674
eri,1969,87.1303
eri,1970,87.25621
eri,1971,87.99609
eri,1972,88.28166
eri,1973,88.25376
eri,1974,88.0867
eri,1975,87.87399
eri,1976,88.20607
eri,1977,88.38439
eri,1978,88.43197
eri,1979,88.36961
eri,1980,88.23222
eri,1981,88.61747
eri,1982,88.84262
eri,1983,88.93789
eri,1984,88.9519
eri,1985,88.91818
eri,1986,89.97892
eri,1987,90.93349
eri,1988,91.69889
eri,1989,92.11559
eri,1990,92.06052
eri,1991,95.47848
eri,1992,98.93719
eri,1993,102.401
eri,1994,105.80138
eri,1995,108.95356
eri,1996,107.46724
eri,1997,105.40222
eri,1998,102.93769
eri,1999,100.42721
eri,2000,98.17688
eri,2001,91.68119
eri,2002,86.1099
eri,2003,81.32645
eri,2004,77.19531
eri,2005,73.70561
eri,2006,74.01272
eri,2007,74.4558
eri,2008,75.07924
eri,2009,75.92743
eri,2010,76.93918
eri,2011,79.41933
esp,1960,55.22367
esp,1961,55.79851
esp,1962,56.14193
esp,1963,56.40182
esp,1964,56.76996
esp,1965,57.31733
esp,1966,57.91791
esp,1967,58.64855
esp,1968,59.42421
esp,1969,60.11013
esp,1970,60.63847
esp,1971,60.80026
esp,1972,60.8877
esp,1973,60.87389
esp,1974,60.75333
esp,1975,60.53213
esp,1976,60.51811
esp,1977,60.33531
esp,1978,59.99157
esp,1979,59.48779
esp,1980,58.82293
esp,1981,58.16912
esp,1982,57.3063
esp,1983,56.32935
esp,1984,55.35768
esp,1985,54.4526
esp,1986,53.42984
esp,1987,52.57696
esp,1988,51.80025
esp,1989,50.98792
esp,1990,50.11617
esp,1991,49.3464
esp,1992,48.51776
esp,1993,47.7116
esp,1994,47.04468
esp,1995,46.57189
esp,1996,46.23555
esp,1997,46.01171
esp,1998,45.88522
esp,1999,45.81339
esp,2000,45.78049
esp,2001,45.4236
esp,2002,45.12235
esp,2003,44.90369
esp,2004,44.78507
esp,2005,44.76946
esp,2006,45.12158
esp,2007,45.51867
esp,2008,45.94948
esp,2009,46.36808
esp,2010,46.73001
esp,2011,47.65383
esp,2012,48.4075
esp,2013,49.07378
esp,2014,49.75638
esp,2015,50.49625
esp,2016,50.77483
esp,2017,51.16972
esp,2018,51.6197
esp,2019,52.03274
esp,2020,52.38578
est,1960,50.70705
est,1961,51.07882
est,1962,51.24811
est,1963,51.22404
est,1964,51.10088
est,1965,50.96205
est,1966,51.02246
est,1967,51.02372
est,1968,51.00782
est,1969,51.01464
est,1970,51.06182
est,1971,51.19262
est,1972,51.34124
est,1973,51.47739
est,1974,51.53596
est,1975,51.49856
est,1976,51.81573
est,1977,51.97805
est,1978,52.01757
est,1979,51.96705
est,1980,51.83184
est,1981,51.55908
est,1982,51.25081
est,1983,50.94353
est,1984,50.66497
est,1985,50.45132
est,1986,50.56033
est,1987,50.72975
est,1988,50.94117
est,1989,51.12103
est,1990,51.16045
est,1991,51.72957
est,1992,52.05661
est,1993,52.15788
est,1994,52.11888
est,1995,52.0164
est,1996,51.20249
est,1997,50.45641
est,1998,49.76959
est,1999,49.08015
est,2000,48.36951
est,2001,48.0446
est,2002,47.74101
est,2003,47.42888
est,2004,47.12615
est,2005,46.86842
est,2006,47.06232
est,2007,47.23654
est,2008,47.49019
est,2009,47.90213
est,2010,48.49395
est,2011,49.42765
est,2012,50.40635
est,2013,51.44493
est,2014,52.5544
est,2015,53.73376
est,2016,54.29437
est,2017,55.12316
est,2018,56.20962
est,2019,57.36898
est,2020,58.40683
eth,1960,85.52865
eth,1961,85.81488
eth,1962,85.79488
eth,1963,85.60482
eth,1964,85.37431
eth,1965,85.15623
eth,1966,85.98514
eth,1967,86.55032
eth,1968,86.9409
eth,1969,87.2564
eth,1970,87.55974
eth,1971,88.55901
eth,1972,89.46766
eth,1973,90.2585
eth,1974,90.81752
eth,1975,91.04474
eth,1976,91.4539
eth,1977,91.79945
eth,1978,92.18335
eth,1979,92.72976
eth,1980,93.51258
eth,1981,94.75924
eth,1982,95.64229
eth,1983,96.21963
eth,1984,96.53446
eth,1985,96.63912
eth,1986,97.28197
eth,1987,97.65134
eth,1988,97.84346
eth,1989,97.91152
eth,1990,97.86258
eth,1991,98.48835
eth,1992,98.845
eth,1993,98.97518
eth,1994,98.92214
eth,1995,98.69587
eth,1996,98.97271
eth,1997,99.05837
eth,1998,98.97071
eth,1999,98.70272
eth,2000,98.27243
eth,2001,98.64925
eth,2002,98.76805
eth,2003,98.74191
eth,2004,98.64282
eth,2005,98.42904
eth,2006,97.84426
eth,2007,97.04249
eth,2008,95.9848
eth,2009,94.67308
eth,2010,93.17433
eth,2011,91.35663
eth,2012,89.49834
eth,2013,87.62243
eth,2014,85.75308
eth,2015,83.91972
eth,2016,82.46098
eth,2017,80.95823
eth,2018,79.48203
eth,2019,78.10432
eth,2020,76.84883
fin,1960,60.60315
fin,1961,60.02256
fin,1962,58.81177
fin,1963,57.21229
fin,1964,55.65352
fin,1965,54.34827
fin,1966,53.5194
fin,1967,52.79429
fin,1968,52.17046
fin,1969,51.59619
fin,1970,51.05031
fin,1971,50.47939
fin,1972,49.92117
fin,1973,49.3906
fin,1974,48.91026
fin,1975,48.48998
fin,1976,48.20323
fin,1977,48.11692
fin,1978,48.09997
fin,1979,47.99293
fin,1980,47.74524
fin,1981,47.73394
fin,1982,47.44417
fin,1983,47.06708
fin,1984,46.85082
fin,1985,46.89411
fin,1986,47.01274
fin,1987,47.34855
fin,1988,47.81701
fin,1989,48.28268
fin,1990,48.68126
fin,1991,49.01255
fin,1992,49.37214
fin,1993,49.69197
fin,1994,49.88742
fin,1995,49.91531
fin,1996,50.13562
fin,1997,50.05985
fin,1998,49.82127
fin,1999,49.61616
fin,2000,49.54363
fin,2001,49.44587
fin,2002,49.56702
fin,2003,49.80363
fin,2004,49.99215
fin,2005,50.07433
fin,2006,50.14165
fin,2007,50.09524
fin,2008,50.07927
fin,2009,50.32122
fin,2010,50.94831
fin,2011,52.02272
fin,2012,53.37934
fin,2013,54.92438
fin,2014,56.45704
fin,2015,57.82587
fin,2016,59.04525
fin,2017,60.07662
fin,2018,60.9424
fin,2019,61.69973
fin,2020,62.38936
fji,1960,101.97156
fji,1961,101.78425
fji,1962,100.96605
fji,1963,99.71757
fji,1964,98.19114
fji,1965,96.38685
fji,1966,94.66389
fji,1967,92.70409
fji,1968,90.49263
fji,1969,88.00713
fji,1970,85.28797
fji,1971,83.32994
fji,1972,81.15962
fji,1973,78.85735
fji,1974,76.54968
fji,1975,74.33418
fji,1976,73.89841
fji,1977,73.41849
fji,1978,72.8957
fji,1979,72.37875
fji,1980,71.92434
fji,1981,71.68403
fji,1982,71.50362
fji,1983,71.54794
fji,1984,71.76872
fji,1985,71.94049
fji,1986,71.89185
fji,1987,71.72345
fji,1988,71.41746
fji,1989,71.00963
fji,1990,70.56535
fji,1991,69.78141
fji,1992,68.98918
fji,1993,68.06475
fji,1994,66.904
fji,1995,65.52917
fji,1996,65.20896
fji,1997,64.56433
fji,1998,63.78942
fji,1999,63.08598
fji,2000,62.46149
fji,2001,60.03771
fji,2002,58.02433
fji,2003,56.24848
fji,2004,54.55922
fji,2005,52.97276
fji,2006,52.9019
fji,2007,52.58906
fji,2008,52.09624
fji,2009,51.55759
fji,2010,51.10099
fji,2011,51.39923
fji,2012,51.75754
fji,2013,52.24408
fji,2014,52.8322
fji,2015,53.42229
fji,2016,53.56962
fji,2017,53.71221
fji,2018,53.75686
fji,2019,53.65219
fji,2020,53.44183
fra,1960,61.32246
fra,1961,61.79781
fra,1962,61.74097
fra,1963,61.31438
fra,1964,60.83566
fra,1965,60.46875
fra,1966,60.52915
fra,1967,60.53367
fra,1968,60.51983
fra,1969,60.48957
fra,1970,60.43625
fra,1971,60.4654
fra,1972,60.50868
fra,1973,60.50515
fra,1974,60.34648
fra,1975,59.97335
fra,1976,59.83408
fra,1977,59.44382
fra,1978,58.81964
fra,1979,58.01443
fra,1980,57.07495
fra,1981,55.8588
fra,1982,54.67601
fra,1983,53.57778
fra,1984,52.61537
fra,1985,51.83707
fra,1986,51.71658
fra,1987,51.62016
fra,1988,51.57934
fra,1989,51.63707
fra,1990,51.78473
fra,1991,51.98847
fra,1992,52.29059
fra,1993,52.64092
fra,1994,52.95223
fra,1995,53.18542
fra,1996,53.40625
fra,1997,53.58165
fra,1998,53.69428
fra,1999,53.74901
fra,2000,53.76192
fra,2001,53.86968
fra,2002,53.89779
fra,2003,53.87258
fra,2004,53.82123
fra,2005,53.76491
fra,2006,53.83191
fra,2007,53.86297
fra,2008,53.93671
fra,2009,54.16892
fra,2010,54.6309
fra,2011,55.33525
fra,2012,56.25937
fra,2013,57.32435
fra,2014,58.38099
fra,2015,59.32073
fra,2016,60.07596
fra,2017,60.71699
fra,2018,61.26714
fra,2019,61.79535
fra,2020,62.3564
fsm,1960,95.69996
fsm,1961,96.62301
fsm,1962,98.46663
fsm,1963,100.57065
fsm,1964,101.91208
fsm,1965,102.15607
fsm,1966,102.19387
fsm,1967,101.38412
fsm,1968,100
fsm,1969,98.51475
fsm,1970,97.06401
fsm,1971,98.59583
fsm,1972,100.28624
fsm,1973,102.12289
fsm,1974,104.21476
fsm,1975,106.74047
fsm,1976,105.71164
fsm,1977,104.90558
fsm,1978,104.33871
fsm,1979,103.89486
fsm,1980,103.425
fsm,1981,102.10349
fsm,1982,101.01002
fsm,1983,99.87605
fsm,1984,98.35483
fsm,1985,96.42431
fsm,1986,95.78164
fsm,1987,94.54534
fsm,1988,93.07739
fsm,1989,91.83407
fsm,1990,91.02251
fsm,1991,90.80724
fsm,1992,90.86579
fsm,1993,90.74037
fsm,1994,90.06901
fsm,1995,88.79038
fsm,1996,87.19992
fsm,1997,85.5159
fsm,1998,83.47152
fsm,1999,81.10611
fsm,2000,78.57677
fsm,2001,78.20679
fsm,2002,77.51443
fsm,2003,76.63329
fsm,2004,75.68049
fsm,2005,74.65155
fsm,2006,71.98303
fsm,2007,69.66989
fsm,2008,67.54688
fsm,2009,65.53121
fsm,2010,63.67829
fsm,2011,62.14166
fsm,2012,60.52409
fsm,2013,59.011
fsm,2014,57.77155
fsm,2015,56.83976
fsm,2016,56.1318
fsm,2017,55.72834
fsm,2018,55.5307
fsm,2019,55.39671
fsm,2020,55.23869
gab,1960,62.74692
gab,1961,63.60499
gab,1962,64.28411
gab,1963,64.84214
gab,1964,65.33958
gab,1965,65.82659
gab,1966,66.81942
gab,1967,67.67514
gab,1968,68.43849
gab,1969,69.13122
gab,1970,69.7635
gab,1971,71.59346
gab,1972,73.19382
gab,1973,74.62491
gab,1974,75.94251
gab,1975,77.16886
gab,1976,78.67847
gab,1977,80.04803
gab,1978,81.26905
gab,1979,82.31504
gab,1980,83.18525
gab,1981,84.42357
gab,1982,85.41994
gab,1983,86.218
gab,1984,86.8732
gab,1985,87.42086
gab,1986,88.28413
gab,1987,88.94222
gab,1988,89.43875
gab,1989,89.80451
gab,1990,90.05292
gab,1991,90.50041
gab,1992,90.76099
gab,1993,90.82818
gab,1994,90.669
gab,1995,90.26918
gab,1996,89.8407
gab,1997,89.1489
gab,1998,88.24132
gab,1999,87.17163
gab,2000,85.97383
gab,2001,84.63706
gab,2002,83.19192
gab,2003,81.69112
gab,2004,80.19129
gab,2005,78.74404
gab,2006,76.86625
gab,2007,75.12502
gab,2008,73.56267
gab,2009,72.19249
gab,2010,71.01296
gab,2011,69.81839
gab,2012,68.73302
gab,2013,67.83339
gab,2014,67.12409
gab,2015,66.55413
gab,2016,67.2086
gab,2017,67.80432
gab,2018,68.3212
gab,2019,68.70317
gab,2020,68.89815
gbr,1960,53.66414
gbr,1961,54.21575
gbr,1962,54.43107
gbr,1963,54.48165
gbr,1964,54.6433
gbr,1965,55.03541
gbr,1966,55.96783
gbr,1967,56.88317
gbr,1968,57.78087
gbr,1969,58.58644
gbr,1970,59.23139
gbr,1971,59.81331
gbr,1972,60.25356
gbr,1973,60.48866
gbr,1974,60.44976
gbr,1975,60.11983
gbr,1976,59.73239
gbr,1977,59.11703
gbr,1978,58.28169
gbr,1979,57.27691
gbr,1980,56.17568
gbr,1981,55.28564
gbr,1982,54.3445
gbr,1983,53.45065
gbr,1984,52.70989
gbr,1985,52.18135
gbr,1986,52.22565
gbr,1987,52.35841
gbr,1988,52.58081
gbr,1989,52.86527
gbr,1990,53.17417
gbr,1991,53.53163
gbr,1992,53.9105
gbr,1993,54.27399
gbr,1994,54.54702
gbr,1995,54.6815
gbr,1996,54.69637
gbr,1997,54.5693
gbr,1998,54.32938
gbr,1999,54.02067
gbr,2000,53.67011
gbr,2001,53.31406
gbr,2002,52.87235
gbr,2003,52.39448
gbr,2004,51.93636
gbr,2005,51.54579
gbr,2006,51.37202
gbr,2007,51.26709
gbr,2008,51.26661
gbr,2009,51.39551
gbr,2010,51.66504
gbr,2011,52.34375
gbr,2012,53.04246
gbr,2013,53.76064
gbr,2014,54.46385
gbr,2015,55.11103
gbr,2016,55.63736
gbr,2017,56.0699
gbr,2018,56.43075
gbr,2019,56.75061
gbr,2020,57.06137
geo,1960,59.35433
geo,1961,60.57835
geo,1962,61.75163
geo,1963,62.77346
geo,1964,63.54007
geo,1965,63.98705
geo,1966,64.35304
geo,1967,64.34591
geo,1968,63.99861
geo,1969,63.39991
geo,1970,62.60198
geo,1971,61.57336
geo,1972,60.55519
geo,1973,59.52289
geo,1974,58.4598
geo,1975,57.38322
geo,1976,56.60455
geo,1977,55.78545
geo,1978,54.93697
geo,1979,54.09356
geo,1980,53.29963
geo,1981,52.60733
geo,1982,51.9722
geo,1983,51.44901
geo,1984,51.07065
geo,1985,50.85391
geo,1986,50.9539
geo,1987,51.08584
geo,1988,51.2985
geo,1989,51.60386
geo,1990,51.90665
geo,1991,52.47524
geo,1992,52.92612
geo,1993,52.97871
geo,1994,52.44411
geo,1995,51.38735
geo,1996,51.70477
geo,1997,51.6814
geo,1998,51.42668
geo,1999,51.12349
geo,2000,50.95364
geo,2001,50.93392
geo,2002,50.88649
geo,2003,50.82709
geo,2004,50.67936
geo,2005,50.39714
geo,2006,49.83059
geo,2007,49.12151
geo,2008,48.39856
geo,2009,47.81768
geo,2010,47.48362
geo,2011,47.68067
geo,2012,48.01448
geo,2013,48.50167
geo,2014,49.15338
geo,2015,49.95938
geo,2016,50.94028
geo,2017,51.98179
geo,2018,53.04731
geo,2019,54.06537
geo,2020,54.97563
gha,1960,86.81487
gha,1961,87.53249
gha,1962,87.6189
gha,1963,87.41011
gha,1964,87.34317
gha,1965,87.57194
gha,1966,89.37618
gha,1967,91.26939
gha,1968,93.12445
gha,1969,94.71452
gha,1970,95.91737
gha,1971,96.98092
gha,1972,97.62951
gha,1973,97.88903
gha,1974,97.80387
gha,1975,97.40377
gha,1976,98.21772
gha,1977,98.64387
gha,1978,98.72633
gha,1979,98.57209
gha,1980,98.28059
gha,1981,97.15147
gha,1982,95.93703
gha,1983,94.68564
gha,1984,93.43046
gha,1985,92.20126
gha,1986,91.59232
gha,1987,90.92221
gha,1988,90.21658
gha,1989,89.48465
gha,1990,88.72642
gha,1991,88.35716
gha,1992,87.80882
gha,1993,87.14948
gha,1994,86.44799
gha,1995,85.72778
gha,1996,85.32295
gha,1997,84.91938
gha,1998,84.43932
gha,1999,83.7813
gha,2000,82.91717
gha,2001,82.13682
gha,2002,81.09674
gha,2003,79.90608
gha,2004,78.71033
gha,2005,77.58595
gha,2006,76.54313
gha,2007,75.56371
gha,2008,74.63009
gha,2009,73.70565
gha,2010,72.78458
gha,2011,72.28774
gha,2012,71.77311
gha,2013,71.23475
gha,2014,70.66334
gha,2015,70.05504
gha,2016,69.64506
gha,2017,69.11843
gha,2018,68.53447
gha,2019,67.96051
gha,2020,67.42428
gin,1960,78.08387
gin,1961,78.96893
gin,1962,79.93129
gin,1963,80.77545
gin,1964,81.16016
gin,1965,80.94997
gin,1966,81.54587
gin,1967,81.49358
gin,1968,80.97467
gin,1969,80.26571
gin,1970,79.52069
gin,1971,80.20387
gin,1972,80.69998
gin,1973,81.05201
gin,1974,81.27964
gin,1975,81.40754
gin,1976,82.8234
gin,1977,84.07348
gin,1978,85.18689
gin,1979,86.19608
gin,1980,87.11905
gin,1981,88.38895
gin,1982,89.43079
gin,1983,90.29644
gin,1984,91.04192
gin,1985,91.70153
gin,1986,92.63735
gin,1987,93.31287
gin,1988,93.77904
gin,1989,94.05398
gin,1990,94.14089
gin,1991,95.44955
gin,1992,96.44666
gin,1993,97.16687
gin,1994,97.64899
gin,1995,97.90927
gin,1996,98.79839
gin,1997,99.37853
gin,1998,99.67608
gin,1999,99.70077
gin,2000,99.45008
gin,2001,100.18434
gin,2002,100.57242
gin,2003,100.63495
gin,2004,100.42928
gin,2005,100.01381
gin,2006,99.70067
gin,2007,99.23057
gin,2008,98.60936
gin,2009,97.83696
gin,2010,96.91974
gin,2011,96.10807
gin,2012,95.1447
gin,2013,94.08335
gin,2014,93.01156
gin,2015,91.98825
gin,2016,90.60058
gin,2017,89.23334
gin,2018,87.88587
gin,2019,86.53896
gin,2020,85.18956
gmb,1960,80.6288
gmb,1961,80.80822
gmb,1962,80.40375
gmb,1963,79.64945
gmb,1964,78.82763
gmb,1965,78.11268
gmb,1966,78.67947
gmb,1967,79.10018
gmb,1968,79.43713
gmb,1969,79.61754
gmb,1970,79.60753
gmb,1971,80.64913
gmb,1972,81.24413
gmb,1973,81.57771
gmb,1974,81.83429
gmb,1975,82.08964
gmb,1976,82.98932
gmb,1977,83.72967
gmb,1978,84.30899
gmb,1979,84.6169
gmb,1980,84.61654
gmb,1981,85.58382
gmb,1982,85.94941
gmb,1983,86.00867
gmb,1984,86.12682
gmb,1985,86.48981
gmb,1986,86.47068
gmb,1987,86.43843
gmb,1988,86.43807
gmb,1989,86.29849
gmb,1990,85.92319
gmb,1991,88.11026
gmb,1992,89.86161
gmb,1993,91.29261
gmb,1994,92.53369
gmb,1995,93.62148
gmb,1996,95.29434
gmb,1997,96.59418
gmb,1998,97.5713
gmb,1999,98.22868
gmb,2000,98.56034
gmb,2001,98.44723
gmb,2002,98.09964
gmb,2003,97.53854
gmb,2004,96.76529
gmb,2005,95.79864
gmb,2006,95.25195
gmb,2007,94.46528
gmb,2008,93.51642
gmb,2009,92.52556
gmb,2010,91.58375
gmb,2011,91.2547
gmb,2012,90.83252
gmb,2013,90.34892
gmb,2014,89.81694
gmb,2015,89.2412
gmb,2016,89.00897
gmb,2017,88.6532
gmb,2018,88.17764
gmb,2019,87.57521
gmb,2020,86.85103
gnb,1960,77.38049
gnb,1961,77.90532
gnb,1962,78.67375
gnb,1963,79.42793
gnb,1964,79.74705
gnb,1965,79.49097
gnb,1966,79.87128
gnb,1967,79.60153
gnb,1968,78.9633
gnb,1969,78.34739
gnb,1970,77.93756
gnb,1971,78.48138
gnb,1972,79.05024
gnb,1973,79.63528
gnb,1974,80.16702
gnb,1975,80.60743
gnb,1976,82.61972
gnb,1977,84.50614
gnb,1978,86.33324
gnb,1979,88.20291
gnb,1980,90.17819
gnb,1981,91.91347
gnb,1982,93.63288
gnb,1983,95.22411
gnb,1984,96.49335
gnb,1985,97.3282
gnb,1986,98.75385
gnb,1987,99.43867
gnb,1988,99.58331
gnb,1989,99.46546
gnb,1990,99.21703
gnb,1991,99.27324
gnb,1992,99.17994
gnb,1993,98.84836
gnb,1994,98.12106
gnb,1995,96.97247
gnb,1996,96.93491
gnb,1997,96.39349
gnb,1998,95.52371
gnb,1999,94.54557
gnb,2000,93.56281
gnb,2001,92.57768
gnb,2002,91.51589
gnb,2003,90.3945
gnb,2004,89.22553
gnb,2005,88.05568
gnb,2006,87.4223
gnb,2007,86.73404
gnb,2008,86.02979
gnb,2009,85.33895
gnb,2010,84.68016
gnb,2011,84.45587
gnb,2012,84.12228
gnb,2013,83.74093
gnb,2014,83.35782
gnb,2015,82.97888
gnb,2016,82.86964
gnb,2017,82.67376
gnb,2018,82.35811
gnb,2019,81.87419
gnb,2020,81.2021
gnq,1960,76.16807
gnq,1961,77.08452
gnq,1962,78.10403
gnq,1963,79.03632
gnq,1964,79.56789
gnq,1965,79.63228
gnq,1966,80.20404
gnq,1967,80.35529
gnq,1968,80.12369
gnq,1969,79.41984
gnq,1970,78.03821
gnq,1971,78.74933
gnq,1972,78.69871
gnq,1973,78.0446
gnq,1974,77.25332
gnq,1975,76.75576
gnq,1976,76.25956
gnq,1977,76.13558
gnq,1978,76.36571
gnq,1979,76.88119
gnq,1980,77.92862
gnq,1981,79.00574
gnq,1982,79.89837
gnq,1983,80.83397
gnq,1984,81.76605
gnq,1985,82.48229
gnq,1986,84.70039
gnq,1987,86.30548
gnq,1988,87.46197
gnq,1989,88.41836
gnq,1990,89.30949
gnq,1991,89.1842
gnq,1992,89.21929
gnq,1993,89.17039
gnq,1994,88.69594
gnq,1995,87.71889
gnq,1996,86.23065
gnq,1997,84.36284
gnq,1998,82.46792
gnq,1999,80.82117
gnq,2000,79.47807
gnq,2001,78.358
gnq,2002,77.22041
gnq,2003,76.27418
gnq,2004,75.54553
gnq,2005,74.96615
gnq,2006,73.97902
gnq,2007,72.98507
gnq,2008,72.13475
gnq,2009,71.37966
gnq,2010,70.6167
gnq,2011,69.97847
gnq,2012,69.12007
gnq,2013,68.28561
gnq,2014,67.5472
gnq,2015,66.84276
gnq,2016,66.54597
gnq,2017,66.02681
gnq,2018,65.49301
gnq,2019,64.96565
gnq,2020,64.3673
grc,1960,52.43522
grc,1961,52.91912
grc,1962,52.80802
grc,1963,52.36304
grc,1964,52.05272
grc,1965,52.10654
grc,1966,52.41251
grc,1967,53.25712
grc,1968,54.46392
grc,1969,55.71756
grc,1970,56.86096
grc,1971,57.3781
grc,1972,57.52078
grc,1973,57.42
grc,1974,57.32448
grc,1975,57.36432
grc,1976,57.13794
grc,1977,57.11542
grc,1978,57.14006
grc,1979,56.97667
grc,1980,56.531
grc,1981,56.28597
grc,1982,55.73967
grc,1983,55.02107
grc,1984,54.28583
grc,1985,53.57602
grc,1986,52.77462
grc,1987,51.93536
grc,1988,51.10945
grc,1989,50.35286
grc,1990,49.71899
grc,1991,48.8475
grc,1992,48.1575
grc,1993,47.57988
grc,1994,47.02097
grc,1995,46.45434
grc,1996,46.41983
grc,1997,46.26536
grc,1998,46.08339
grc,1999,45.99614
grc,2000,46.05169
grc,2001,46.48057
grc,2002,47.01395
grc,2003,47.5939
grc,2004,48.09882
grc,2005,48.45961
grc,2006,49.25077
grc,2007,49.94316
grc,2008,50.58549
grc,2009,51.25454
grc,2010,51.99135
grc,2011,52.54946
grc,2012,53.1024
grc,2013,53.65476
grc,2014,54.20894
grc,2015,54.75289
grc,2016,55.00326
grc,2017,55.28953
grc,2018,55.58516
grc,2019,55.85566
grc,2020,56.10441
grd,1960,117.54844
grd,1961,119.40467
grd,1962,120.16903
grd,1963,120.21076
grd,1964,120.27381
grd,1965,120.55095
grd,1966,120.72493
grd,1967,120.92731
grd,1968,121.03241
grd,1969,120.78643
grd,1970,120.02655
grd,1971,112.73286
grd,1972,107.13876
grd,1973,102.86556
grd,1974,99.11542
grd,1975,95.38234
grd,1976,93.9464
grd,1977,91.81656
grd,1978,89.6314
grd,1979,88.58122
grd,1980,89.15611
grd,1981,86.05367
grd,1982,84.06261
grd,1983,82.79775
grd,1984,81.5219
grd,1985,79.76512
grd,1986,80.94025
grd,1987,82.09373
grd,1988,83.37009
grd,1989,85.28883
grd,1990,88.18841
grd,1991,87.4468
grd,1992,87.00991
grd,1993,86.55804
grd,1994,85.73485
grd,1995,84.3391
grd,1996,82.07925
grd,1997,79.83463
grd,1998,77.49304
grd,1999,74.93083
grd,2000,72.1998
grd,2001,69.07179
grd,2002,65.92379
grd,2003,63.03711
grd,2004,60.60643
grd,2005,58.59195
grd,2006,56.81197
grd,2007,55.24331
grd,2008,53.74982
grd,2009,52.28745
grd,2010,50.97426
grd,2011,50.50032
grd,2012,49.8278
grd,2013,49.2199
grd,2014,48.89187
grd,2015,48.86655
grd,2016,48.89003
grd,2017,49.1826
grd,2018,49.66361
grd,2019,50.13874
grd,2020,50.53313
gtm,1960,94.40979
gtm,1961,95.36306
gtm,1962,96.34379
gtm,1963,97.14858
gtm,1964,97.47224
gtm,1965,97.21837
gtm,1966,97.41044
gtm,1967,97.06955
gtm,1968,96.35028
gtm,1969,95.49115
gtm,1970,94.63196
gtm,1971,94.6812
gtm,1972,94.61194
gtm,1973,94.47665
gtm,1974,94.32259
gtm,1975,94.1764
gtm,1976,94.83681
gtm,1977,95.47673
gtm,1978,96.044
gtm,1979,96.49563
gtm,1980,96.82182
gtm,1981,97.5006
gtm,1982,98.00362
gtm,1983,98.31812
gtm,1984,98.43972
gtm,1985,98.37052
gtm,1986,98.44968
gtm,1987,98.25742
gtm,1988,97.85534
gtm,1989,97.37197
