geo,time,sl_emp_totl_sp_zs
png,1995,69.928
png,1996,69.875
png,1997,69.946
png,1998,70.167
png,1999,70.249
png,2000,70.354
png,2001,68.386
png,2002,66.294
png,2003,64.145
png,2004,61.896
png,2005,59.61
png,2006,57.217
png,2007,54.808
png,2008,52.269
png,2009,49.845
png,2010,47.373
png,2011,47.1
png,2012,47.076
png,2013,47.033
png,2014,46.852
png,2015,46.631
png,2016,46.579
png,2017,46.531
png,2018,46.571
png,2019,46.54
png,2020,46.029
png,2021,45.912
pol,1991,53.378
pol,1992,52.881
pol,1993,51.922
pol,1994,50.838
pol,1995,50.537
pol,1996,50.558
pol,1997,51.189
pol,1998,51.406
pol,1999,49.574
pol,2000,47.544
pol,2001,46.407
pol,2002,44.597
pol,2003,44.048
pol,2004,44.002
pol,2005,45.155
pol,2006,46.526
pol,2007,48.554
pol,2008,50.36
pol,2009,50.433
pol,2010,49.987
pol,2011,50.201
pol,2012,50.233
pol,2013,50.161
pol,2014,51.193
pol,2015,51.948
pol,2016,52.757
pol,2017,53.68
pol,2018,54.171
pol,2019,54.357
pol,2020,54.318
pol,2021,55.089
pri,1991,38.042
pri,1992,37.773
pri,1993,39.138
pri,1994,39.744
pri,1995,39.571
pri,1996,40.537
pri,1997,41.17
pri,1998,41.394
pri,1999,41.915
pri,2000,41.451
pri,2001,40.427
pri,2002,39.771
pri,2003,39.435
pri,2004,39.676
pri,2005,38.803
pri,2006,38.57
pri,2007,38.223
pri,2008,37.605
pri,2009,35.74
pri,2010,34.912
pri,2011,34.123
pri,2012,34.58
pri,2013,34.63
pri,2014,34.766
pri,2015,35.513
pri,2016,35.633
pri,2017,36.09
pri,2018,36.777
pri,2019,37.105
pri,2020,34.976
pri,2021,36.99
prk,1991,79.636
prk,1992,79.848
prk,1993,79.912
prk,1994,79.91
prk,1995,80.05
prk,1996,80.126
prk,1997,80.258
prk,1998,80.185
prk,1999,79.943
prk,2000,79.982
prk,2001,79.903
prk,2002,79.929
prk,2003,79.9
prk,2004,79.908
prk,2005,79.856
prk,2006,79.925
prk,2007,79.964
prk,2008,79.937
prk,2009,79.965
prk,2010,80.05
prk,2011,79.982
prk,2012,79.942
prk,2013,79.93
prk,2014,79.966
prk,2015,80.008
prk,2016,79.916
prk,2017,80.064
prk,2018,80.242
prk,2019,80.315
prk,2020,79.281
prk,2021,79.404
prt,1991,58.167
prt,1992,57.055
prt,1993,55.693
prt,1994,54.537
prt,1995,54.035
prt,1996,53.516
prt,1997,53.946
prt,1998,57.782
prt,1999,57.891
prt,2000,58.503
prt,2001,59.077
prt,2002,59.229
prt,2003,58.19
prt,2004,57.651
prt,2005,57.171
prt,2006,57.322
prt,2007,57.267
prt,2008,57.356
prt,2009,55.574
prt,2010,54.636
prt,2011,52.837
prt,2012,50.817
prt,2013,49.705
prt,2014,50.65
prt,2015,51.31
prt,2016,51.98
prt,2017,53.73
prt,2018,54.978
prt,2019,55.432
prt,2020,54.08
prt,2021,53.979
pry,1991,65.711
pry,1992,65.714
pry,1993,65.883
pry,1994,66.599
pry,1995,67.709
pry,1996,64.314
pry,1997,66.446
pry,1998,66.908
pry,1999,65.938
pry,2000,63.955
pry,2001,64.661
pry,2002,62.294
pry,2003,62.996
pry,2004,66.724
pry,2005,66.893
pry,2006,63.51
pry,2007,65.579
pry,2008,66.237
pry,2009,65.819
pry,2010,64.644
pry,2011,64.748
pry,2012,68.365
pry,2013,66.81
pry,2014,64.542
pry,2015,64.832
pry,2016,66.297
pry,2017,66.964
pry,2018,67.4
pry,2019,67.619
pry,2020,64.826
pry,2021,66.895
pse,1991,36.227
pse,1992,36.146
pse,1993,36.125
pse,1994,36.154
pse,1995,36.088
pse,1996,36.233
pse,1997,35.983
pse,1998,35.636
pse,1999,35.486
pse,2000,35.971
pse,2001,28.758
pse,2002,26.049
pse,2003,29.845
pse,2004,29.349
pse,2005,30.904
pse,2006,31.286
pse,2007,32.623
pse,2008,30.358
pse,2009,31.446
pse,2010,31.432
pse,2011,34.081
pse,2012,33.677
pse,2013,33.486
pse,2014,33.473
pse,2015,33.857
pse,2016,33.291
pse,2017,32.701
pse,2018,32.04
pse,2019,33.052
pse,2020,30.341
pse,2021,31.316
pyf,1991,52.49
pyf,1992,52.375
pyf,1993,52.402
pyf,1994,52.473
pyf,1995,52.511
pyf,1996,52.561
pyf,1997,52.388
pyf,1998,52.314
pyf,1999,51.991
pyf,2000,51.75
pyf,2001,51.412
pyf,2002,51.199
pyf,2003,50.929
pyf,2004,50.559
pyf,2005,50.206
pyf,2006,49.862
pyf,2007,49.567
pyf,2008,49.506
pyf,2009,49.347
pyf,2010,49.415
pyf,2011,49.397
pyf,2012,49.476
pyf,2013,49.501
pyf,2014,49.482
pyf,2015,49.476
pyf,2016,49.454
pyf,2017,49.395
pyf,2018,49.337
pyf,2019,49.288
pyf,2020,46.657
pyf,2021,46.791
qat,1991,81.628
qat,1992,81.259
qat,1993,81.167
qat,1994,81.02
qat,1995,80.939
qat,1996,80.735
qat,1997,80.071
qat,1998,79.834
qat,1999,79.765
qat,2000,79.601
qat,2001,79.322
qat,2002,79.07
qat,2003,79.301
qat,2004,79.766
qat,2005,81.124
qat,2006,81.826
qat,2007,83.29
qat,2008,84.815
qat,2009,86.043
qat,2010,86.766
qat,2011,86.624
qat,2012,86.83
qat,2013,87.234
qat,2014,87.647
qat,2015,88.103
qat,2016,88.047
qat,2017,88.025
qat,2018,88.081
qat,2019,88.221
qat,2020,87.222
qat,2021,87.072
rou,1991,63.826
rou,1992,64.053
rou,1993,63.183
rou,1994,62.506
rou,1995,61.79
rou,1996,60.432
rou,1997,62.373
rou,1998,61.444
rou,1999,60.906
rou,2000,59.949
rou,2001,59.063
rou,2002,53.094
rou,2003,52.043
rou,2004,51.308
rou,2005,50.073
rou,2006,50.974
rou,2007,51.259
rou,2008,51.354
rou,2009,50.705
rou,2010,51.051
rou,2011,50.225
rou,2012,50.902
rou,2013,50.658
rou,2014,51.139
rou,2015,50.826
rou,2016,50.551
rou,2017,52.231
rou,2018,52.676
rou,2019,52.984
rou,2020,52.29
rou,2021,49.5
rus,1991,62.102
rus,1992,62.477
rus,1993,60.265
rus,1994,56.996
rus,1995,55.625
rus,1996,54.505
rus,1997,51.953
rus,1998,50.309
rus,1999,53.176
rus,2000,54.698
rus,2001,54.521
rus,2002,55.696
rus,2003,55.175
rus,2004,55.814
rus,2005,56.564
rus,2006,56.842
rus,2007,58.28
rus,2008,58.562
rus,2009,57.285
rus,2010,57.838
rus,2011,58.59
rus,2012,59.28
rus,2013,59.173
rus,2014,59.398
rus,2015,59.142
rus,2016,59.28
rus,2017,59.49
rus,2018,59.811
rus,2019,59.411
rus,2020,58.43
rus,2021,58.302
rwa,1991,86.682
rwa,1992,86.469
rwa,1993,86.162
rwa,1994,85.817
rwa,1995,85.533
rwa,1996,85.499
rwa,1997,85.33
rwa,1998,85.151
rwa,1999,84.97
rwa,2000,84.803
rwa,2001,84.627
rwa,2002,84.459
rwa,2003,84.287
rwa,2004,84.151
rwa,2005,84.006
rwa,2006,83.855
rwa,2007,83.7
rwa,2008,83.556
rwa,2009,83.392
rwa,2010,83.24
rwa,2011,83.087
rwa,2012,82.933
rwa,2013,82.766
rwa,2014,82.612
rwa,2015,82.604
rwa,2016,82.567
rwa,2017,82.545
rwa,2018,82.542
rwa,2019,82.523
rwa,2020,80.937
rwa,2021,81.043
sau,1991,49.864
sau,1992,49.713
sau,1993,49.309
sau,1994,48.949
sau,1995,48.57
sau,1996,48.199
sau,1997,47.803
sau,1998,47.416
sau,1999,46.993
sau,2000,46.99
sau,2001,46.278
sau,2002,45.243
sau,2003,45.798
sau,2004,46.364
sau,2005,46.942
sau,2006,47.531
sau,2007,47.663
sau,2008,47.735
sau,2009,47.206
sau,2010,48.672
sau,2011,50.102
sau,2012,51.133
sau,2013,50.992
sau,2014,50.968
sau,2015,51
sau,2016,51.845
sau,2017,51.685
sau,2018,52.486
sau,2019,55.488
sau,2020,56.456
sau,2021,56.062
sdn,1991,42.02
sdn,1992,42.272
sdn,1993,42.522
sdn,1994,42.779
sdn,1995,43.08
sdn,1996,43.356
sdn,1997,43.321
sdn,1998,43.231
sdn,1999,43.167
sdn,2000,43.126
sdn,2001,43.069
sdn,2002,43.012
sdn,2003,42.962
sdn,2004,42.886
sdn,2005,42.849
sdn,2006,42.806
sdn,2007,42.758
sdn,2008,42.685
sdn,2009,43.503
sdn,2010,42.322
sdn,2011,41.123
sdn,2012,41.05
sdn,2013,41
sdn,2014,40.911
sdn,2015,40.799
sdn,2016,40.709
sdn,2017,40.623
sdn,2018,40.517
sdn,2019,40.397
sdn,2020,38.282
sdn,2021,38.523
sen,1991,48.088
sen,1992,48.038
sen,1993,47.984
sen,1994,47.905
sen,1995,47.835
sen,1996,47.786
sen,1997,47.733
sen,1998,47.671
sen,1999,47.591
sen,2000,47.497
sen,2001,47.444
sen,2002,47.364
sen,2003,46.784
sen,2004,46.175
sen,2005,45.575
sen,2006,44.985
sen,2007,44.506
sen,2008,44.03
sen,2009,43.541
sen,2010,43.066
sen,2011,42.57
sen,2012,42.554
sen,2013,42.5
sen,2014,42.473
sen,2015,42.415
sen,2016,43.436
sen,2017,43.748
sen,2018,43.888
sen,2019,44.019
sen,2020,42.694
sen,2021,42.877
sgp,1991,63.004
sgp,1992,62.57
sgp,1993,62.527
sgp,1994,62.779
sgp,1995,63.039
sgp,1996,63.053
sgp,1997,63.917
sgp,1998,63.734
sgp,1999,62.666
sgp,2000,63.548
sgp,2001,63.634
sgp,2002,61.629
sgp,2003,61.447
sgp,2004,61.439
sgp,2005,62.206
sgp,2006,63.542
sgp,2007,64.531
sgp,2008,65.528
sgp,2009,64.26
sgp,2010,65.994
sgp,2011,66.431
sgp,2012,67.213
sgp,2013,67.154
sgp,2014,67.98
sgp,2015,68.675
sgp,2016,68.19
sgp,2017,67.999
sgp,2018,68.057
sgp,2019,68.583
sgp,2020,66.28
sgp,2021,66.058
slb,1991,84.96
slb,1992,84.874
slb,1993,84.72
slb,1994,84.658
slb,1995,84.58
slb,1996,84.451
slb,1997,84.454
slb,1998,84.482
slb,1999,84.478
slb,2000,84.465
slb,2001,84.751
slb,2002,84.914
slb,2003,84.992
slb,2004,84.923
slb,2005,84.82
slb,2006,84.698
slb,2007,84.571
slb,2008,84.481
slb,2009,84.49
slb,2010,84.802
slb,2011,84.88
slb,2012,85.057
slb,2013,85.367
slb,2014,85.338
slb,2015,85.34
slb,2016,85.363
slb,2017,85.339
slb,2018,85.304
slb,2019,85.276
slb,2020,84.329
slb,2021,84.366
sle,1991,62.41
sle,1992,62.42
sle,1993,62.468
sle,1994,62.468
sle,1995,62.46
sle,1996,62.495
sle,1997,62.477
sle,1998,62.462
sle,1999,62.438
sle,2000,62.453
sle,2001,62.436
sle,2002,62.468
sle,2003,62.43
sle,2004,63.849
sle,2005,62.921
sle,2006,61.986
sle,2007,61.049
sle,2008,60.096
sle,2009,59.138
sle,2010,58.179
sle,2011,57.214
sle,2012,56.255
sle,2013,55.288
sle,2014,54.285
sle,2015,54.18
sle,2016,54.157
sle,2017,54.09
sle,2018,54.019
sle,2019,53.943
sle,2020,53.125
sle,2021,53.019
slv,1991,54.534
slv,1992,54.435
slv,1993,53.79
slv,1994,55.989
slv,1995,55.057
slv,1996,53.728
slv,1997,53.426
slv,1998,56.1
slv,1999,55.67
slv,2000,54.998
slv,2001,54.493
slv,2002,54.692
slv,2003,56.444
slv,2004,55.012
slv,2005,54.766
slv,2006,55.604
slv,2007,56.023
slv,2008,56.241
slv,2009,55.27
slv,2010,56.618
slv,2011,56.932
slv,2012,57.632
slv,2013,58.151
slv,2014,56.708
slv,2015,55.913
slv,2016,56.208
slv,2017,55.91
slv,2018,55.742
slv,2019,56.58
slv,2020,51.999
slv,2021,53.325
som,1991,27.1
som,1992,27.116
som,1993,27.186
som,1994,27.172
som,1995,27.303
som,1996,27.404
som,1997,27.475
som,1998,27.58
som,1999,27.661
som,2000,27.72
som,2001,27.802
som,2002,27.851
som,2003,27.87
som,2004,27.877
som,2005,27.88
som,2006,27.915
som,2007,27.987
som,2008,28.001
som,2009,27.993
som,2010,27.96
som,2011,27.944
som,2012,27.908
som,2013,27.86
som,2014,27.809
som,2015,27.765
som,2016,27.722
som,2017,27.684
som,2018,27.657
som,2019,27.623
som,2020,27.059
som,2021,27.081
srb,1991,50.292
srb,1992,50.681
srb,1993,50.778
srb,1994,50.24
srb,1995,49.984
srb,1996,49.746
srb,1997,49.024
srb,1998,48.899
srb,1999,49.386
srb,2000,49.686
srb,2001,49.237
srb,2002,48.387
srb,2003,47.41
srb,2004,45.232
srb,2005,42.337
srb,2006,40.398
srb,2007,41.781
srb,2008,44.436
srb,2009,41.2
srb,2010,37.918
srb,2011,35.78
srb,2012,35.492
srb,2013,37.734
srb,2014,41.957
srb,2015,42.479
srb,2016,45.192
srb,2017,46.695
srb,2018,47.553
srb,2019,48.954
srb,2020,49.098
srb,2021,47.807
ssd,1991,65.441
ssd,1992,65.417
ssd,1993,65.371
ssd,1994,65.339
ssd,1995,65.387
ssd,1996,65.399
ssd,1997,65.427
ssd,1998,65.411
ssd,1999,65.41
ssd,2000,65.411
ssd,2001,65.414
ssd,2002,65.389
ssd,2003,65.352
ssd,2004,65.287
ssd,2005,65.262
ssd,2006,65.245
ssd,2007,65.223
ssd,2008,65.176
ssd,2009,65.121
ssd,2010,65.066
ssd,2011,65.029
ssd,2012,64.999
ssd,2013,65.009
ssd,2014,64.914
ssd,2015,64.791
ssd,2016,64.734
ssd,2017,64.721
ssd,2018,64.688
ssd,2019,64.646
ssd,2020,61.191
ssd,2021,61.978
stp,1991,48.093
stp,1992,48.012
stp,1993,47.926
stp,1994,47.825
stp,1995,47.694
stp,1996,47.59
stp,1997,47.466
stp,1998,47.351
stp,1999,47.235
stp,2000,47.125
stp,2001,46.334
stp,2002,45.246
stp,2003,45.926
stp,2004,46.063
stp,2005,45.895
stp,2006,45.754
stp,2007,45.947
stp,2008,46.248
stp,2009,46.465
stp,2010,46.774
stp,2011,47.047
stp,2012,47.341
stp,2013,47.318
stp,2014,47.28
stp,2015,47.188
stp,2016,47.096
stp,2017,46.984
stp,2018,46.853
stp,2019,46.715
stp,2020,44.749
stp,2021,44.909
sur,1991,40.102
sur,1992,39.957
sur,1993,40.471
sur,1994,41.938
sur,1995,43.954
sur,1996,42.454
sur,1997,42.3
sur,1998,41.961
sur,1999,40.271
sur,2000,41.16
sur,2001,42.043
sur,2002,42.903
sur,2003,43.814
sur,2004,44.721
sur,2005,45.282
sur,2006,45.886
sur,2007,46.478
sur,2008,47.068
sur,2009,47.66
sur,2010,48.999
sur,2011,49.31
sur,2012,49.524
sur,2013,50.853
sur,2014,51.185
sur,2015,51.546
sur,2016,51.666
sur,2017,51.705
sur,2018,51.758
sur,2019,51.626
sur,2020,48.277
sur,2021,48.735
svk,1991,58.452
svk,1992,56.545
svk,1993,54.585
svk,1994,51.715
svk,1995,51.978
svk,1996,53.329
svk,1997,52.575
svk,1998,52.08
svk,1999,49.875
svk,2000,48.37
svk,2001,48.759
svk,2002,48.557
svk,2003,49.794
svk,2004,48.921
svk,2005,49.817
svk,2006,51.233
svk,2007,52.294
svk,2008,53.661
svk,2009,51.788
svk,2010,50.507
svk,2011,50.766
svk,2012,50.944
svk,2013,50.85
svk,2014,51.528
svk,2015,52.793
svk,2016,54.243
svk,2017,55.076
svk,2018,55.88
svk,2019,56.258
svk,2020,55.1
svk,2021,56.305
svn,1991,53.518
svn,1992,53.237
svn,1993,52.72
svn,1994,52.823
svn,1995,53.418
svn,1996,53.536
svn,1997,54.451
svn,1998,55.186
svn,1999,53.643
svn,2000,53.437
svn,2001,54.394
svn,2002,54.67
svn,2003,52.792
svn,2004,55.426
svn,2005,55.393
svn,2006,55.772
svn,2007,56.822
svn,2008,56.89
svn,2009,55.957
svn,2010,54.886
svn,2011,53.188
svn,2012,52.453
svn,2013,51.468
svn,2014,52.093
svn,2015,52.184
svn,2016,52.072
svn,2017,54.597
svn,2018,55.805
svn,2019,55.486
svn,2020,54.899
svn,2021,55.373
swe,1991,64.81
swe,1992,61.716
swe,1993,57.866
swe,1994,57.145
swe,1995,58.031
swe,1996,57.49
swe,1997,56.563
swe,1998,57.186
swe,1999,58.196
swe,2000,58.958
swe,2001,59.639
swe,2002,59.384
swe,2003,59.06
swe,2004,58.169
swe,2005,58.161
swe,2006,58.815
swe,2007,59.71
swe,2008,59.816
swe,2009,58.005
swe,2010,57.695
swe,2011,58.455
swe,2012,58.396
swe,2013,58.747
swe,2014,58.894
swe,2015,59.245
swe,2016,59.592
swe,2017,59.998
swe,2018,60.295
swe,2019,60.029
swe,2020,59.032
swe,2021,59.206
swz,1991,42.158
swz,1992,42.092
swz,1993,42.021
swz,1994,41.923
swz,1995,41.81
swz,1996,41.482
swz,1997,41.114
swz,1998,40.637
swz,1999,40.168
swz,2000,39.702
swz,2001,39.285
swz,2002,38.929
swz,2003,38.566
swz,2004,38.209
swz,2005,37.868
swz,2006,37.509
swz,2007,37.145
swz,2008,37.388
swz,2009,37.67
swz,2010,37.966
swz,2011,38.235
swz,2012,38.521
swz,2013,38.769
swz,2014,39.019
swz,2015,39.31
swz,2016,39.521
swz,2017,39.437
swz,2018,39.364
swz,2019,39.278
swz,2020,36.459
swz,2021,36.752
syr,1991,47.703
syr,1992,47.229
syr,1993,47.041
syr,1994,46.245
syr,1995,45.648
syr,1996,45.766
syr,1997,45.88
syr,1998,46.016
syr,1999,46.482
syr,2000,46.002
syr,2001,44.146
syr,2002,43.665
syr,2003,43.146
syr,2004,42.815
syr,2005,42.446
syr,2006,42.067
syr,2007,40.524
syr,2008,39.454
syr,2009,39.445
syr,2010,39.024
syr,2011,39.625
syr,2012,39.67
syr,2013,39.781
syr,2014,39.951
syr,2015,40.062
syr,2016,40.137
syr,2017,40.188
syr,2018,40.235
syr,2019,40.269
syr,2020,38.302
syr,2021,38.462
tcd,1991,71.718
tcd,1992,71.77
tcd,1993,71.794
tcd,1994,71.354
tcd,1995,70.885
tcd,1996,70.419
tcd,1997,69.951
tcd,1998,69.477
tcd,1999,68.992
tcd,2000,68.51
tcd,2001,68.033
tcd,2002,67.54
tcd,2003,67.051
tcd,2004,66.568
tcd,2005,66.054
tcd,2006,65.535
tcd,2007,65.029
tcd,2008,64.517
tcd,2009,64.003
tcd,2010,63.493
tcd,2011,62.96
tcd,2012,62.443
tcd,2013,61.913
tcd,2014,61.384
tcd,2015,60.847
tcd,2016,60.303
tcd,2017,59.768
tcd,2018,59.233
tcd,2019,59.165
tcd,2020,56.855
tcd,2021,57.244
tgo,1991,57.134
tgo,1992,57.079
tgo,1993,56.987
tgo,1994,56.986
tgo,1995,56.891
tgo,1996,56.753
tgo,1997,56.63
tgo,1998,56.455
tgo,1999,56.334
tgo,2000,56.194
tgo,2001,56.15
tgo,2002,56.103
tgo,2003,56.055
tgo,2004,55.983
tgo,2005,55.93
tgo,2006,55.93
tgo,2007,56.186
tgo,2008,56.462
tgo,2009,56.724
tgo,2010,56.975
tgo,2011,57.228
tgo,2012,57.173
tgo,2013,57.105
tgo,2014,57.024
tgo,2015,56.931
tgo,2016,56.421
tgo,2017,55.898
tgo,2018,55.822
tgo,2019,55.736
tgo,2020,55.077
tgo,2021,55.111
tha,1991,72.883
tha,1992,73.681
tha,1993,73.411
tha,1994,73.356
tha,1995,73.696
tha,1996,73.871
tha,1997,74.129
tha,1998,71.098
tha,1999,70.017
tha,2000,70.923
tha,2001,71.268
tha,2002,71.745
tha,2003,71.856
tha,2004,72.282
tha,2005,72.685
tha,2006,72.06
tha,2007,72.712
tha,2008,72.534
tha,2009,72.06
tha,2010,71.146
tha,2011,72.796
tha,2012,72.577
tha,2013,70.094
tha,2014,69.425
tha,2015,68.825
tha,2016,67.779
tha,2017,66.94
tha,2018,67.278
tha,2019,66.478
tha,2020,66.283
tha,2021,65.757
tjk,1991,43.617
tjk,1992,43.528
tjk,1993,41.705
tjk,1994,40.549
tjk,1995,39.882
tjk,1996,38.504
tjk,1997,38.281
tjk,1998,37.125
tjk,1999,37.614
tjk,2000,37.734
tjk,2001,37.893
tjk,2002,38.054
tjk,2003,38.227
tjk,2004,38.675
tjk,2005,38.367
tjk,2006,37.984
tjk,2007,37.537
tjk,2008,37.098
tjk,2009,37.117
tjk,2010,37.429
tjk,2011,37.758
tjk,2012,38.094
tjk,2013,38.433
tjk,2014,38.777
tjk,2015,39.12
tjk,2016,39.456
tjk,2017,38.921
tjk,2018,38.428
tjk,2019,37.971
tjk,2020,37.399
tjk,2021,37.198
tkm,1991,49.819
tkm,1992,51.177
tkm,1993,51.281
tkm,1994,51.384
tkm,1995,50.279
tkm,1996,48.788
tkm,1997,49.593
tkm,1998,48.442
tkm,1999,47.002
tkm,2000,47.294
tkm,2001,47.502
tkm,2002,48.054
tkm,2003,48.281
tkm,2004,48.401
tkm,2005,47.921
tkm,2006,47.72
tkm,2007,47.53
tkm,2008,47.163
tkm,2009,47.371
tkm,2010,46.966
tkm,2011,46.309
tkm,2012,45.911
tkm,2013,45.573
tkm,2014,45.258
tkm,2015,45.107
tkm,2016,44.955
tkm,2017,44.801
tkm,2018,44.666
tkm,2019,44.535
tkm,2020,43.751
tkm,2021,43.467
tls,1991,65.877
tls,1992,65.68
tls,1993,65.489
tls,1994,65.276
tls,1995,65.076
tls,1996,64.834
tls,1997,64.706
tls,1998,64.752
tls,1999,65.827
tls,2000,65.841
tls,2001,65.481
tls,2002,65.615
tls,2003,65.796
tls,2004,65.886
tls,2005,65.895
tls,2006,66.046
tls,2007,65.917
tls,2008,65.673
tls,2009,65.45
tls,2010,65.247
tls,2011,64.969
tls,2012,64.708
tls,2013,64.526
tls,2014,64.324
tls,2015,64.133
tls,2016,63.945
tls,2017,64.042
tls,2018,64.139
tls,2019,64.252
tls,2020,63.375
tls,2021,63.268
ton,1991,55.685
ton,1992,56.678
ton,1993,57.747
ton,1994,58.554
ton,1995,57.851
ton,1996,57.039
ton,1997,56.291
ton,1998,55.58
ton,1999,54.876
ton,2000,54.08
ton,2001,53.426
ton,2002,52.734
ton,2003,51.941
ton,2004,52.068
ton,2005,52.365
ton,2006,52.588
ton,2007,51.971
ton,2008,51.385
ton,2009,50.687
ton,2010,50.123
ton,2011,49.566
ton,2012,48.897
ton,2013,48.281
ton,2014,47.692
ton,2015,47.076
ton,2016,46.541
ton,2017,45.899
ton,2018,45.257
ton,2019,45.274
ton,2020,44.582
ton,2021,44.289
tto,1991,47.337
tto,1992,46.948
tto,1993,46.823
tto,1994,48.447
tto,1995,49.867
tto,1996,50.677
tto,1997,51.696
tto,1998,52.452
tto,1999,52.858
tto,2000,53.795
tto,2001,54.096
tto,2002,54.617
tto,2003,55.144
tto,2004,57.752
tto,2005,58.654
tto,2006,59.912
tto,2007,59.944
tto,2008,60.56
tto,2009,59.37
tto,2010,58.407
tto,2011,57.874
tto,2012,58.808
tto,2013,59.112
tto,2014,59.887
tto,2015,58.522
tto,2016,57.367
tto,2017,57.233
tto,2018,57.174
tto,2019,57.111
tto,2020,54.161
tto,2021,54.35
tun,1991,40.843
tun,1992,40.738
tun,1993,40.703
tun,1994,40.733
tun,1995,40.756
tun,1996,40.87
tun,1997,40.878
tun,1998,40.709
tun,1999,40.568
tun,2000,40.364
tun,2001,40.285
tun,2002,39.88
tun,2003,39.565
tun,2004,39.36
tun,2005,39.644
tun,2006,39.93
tun,2007,40.192
tun,2008,40.426
tun,2009,40.329
tun,2010,40.771
tun,2011,38.54
tun,2012,39.356
tun,2013,39.866
tun,2014,40.131
tun,2015,39.934
tun,2016,39.83
tun,2017,39.778
tun,2018,39.642
tun,2019,39.794
tun,2020,38.363
tun,2021,38.179
tur,1991,52.32
tur,1992,51.225
tur,1993,47.477
tur,1994,49.961
tur,1995,49.994
tur,1996,50.168
tur,1997,48.956
tur,1998,49.162
tur,1999,48.647
tur,2000,46.703
tur,2001,45.645
tur,2002,44.444
tur,2003,43.236
tur,2004,41.29
tur,2005,41.49
tur,2006,41.551
tur,2007,41.501
tur,2008,41.705
tur,2009,41.154
tur,2010,42.999
tur,2011,44.971
tur,2012,45.356
tur,2013,45.9
tur,2014,45.502
tur,2015,45.993
tur,2016,46.336
tur,2017,47.078
tur,2018,47.371
tur,2019,45.677
tur,2020,42.837
tur,2021,43.467
tza,1991,83.458
tza,1992,83.487
tza,1993,83.531
tza,1994,83.567
tza,1995,83.612
tza,1996,83.666
tza,1997,83.694
tza,1998,83.727
tza,1999,83.767
tza,2000,83.799
tza,2001,83.855
tza,2002,84.202
tza,2003,84.524
tza,2004,84.846
tza,2005,85.149
tza,2006,85.434
tza,2007,85.203
tza,2008,84.944
tza,2009,84.673
tza,2010,83.729
tza,2011,82.775
tza,2012,82.426
tza,2013,82.105
tza,2014,82.19
tza,2015,82.157
tza,2016,82.123
tza,2017,82.082
tza,2018,82.03
tza,2019,81.983
tza,2020,80.95
tza,2021,81.072
uga,1991,68.678
uga,1992,68.731
uga,1993,68.605
uga,1994,68.46
uga,1995,68.34
uga,1996,68.189
uga,1997,68.026
uga,1998,67.879
uga,1999,67.753
uga,2000,67.57
uga,2001,67.435
uga,2002,67.314
uga,2003,67.282
uga,2004,67.913
uga,2005,68.544
uga,2006,68.311
uga,2007,68.04
uga,2008,67.783
uga,2009,67.504
uga,2010,67.551
uga,2011,67.639
uga,2012,67.65
uga,2013,68.745
uga,2014,68.687
uga,2015,68.617
uga,2016,68.535
uga,2017,68.44
uga,2018,68.35
uga,2019,68.243
uga,2020,64.961
uga,2021,65.637
ukr,1991,58.146
ukr,1992,57.922
ukr,1993,57.639
ukr,1994,57.414
ukr,1995,55.077
ukr,1996,53.68
ukr,1997,52.726
ukr,1998,51.138
ukr,1999,50.623
ukr,2000,50.505
ukr,2001,50.671
ukr,2002,50.987
ukr,2003,51.388
ukr,2004,51.442
ukr,2005,52.019
ukr,2006,52.009
ukr,2007,52.669
ukr,2008,52.669
ukr,2009,51.281
ukr,2010,51.703
ukr,2011,51.85
ukr,2012,52.036
ukr,2013,52.245
ukr,2014,51.069
ukr,2015,51.148
ukr,2016,51.036
ukr,2017,50.958
ukr,2018,51.358
ukr,2019,51.707
ukr,2020,50.059
ukr,2021,50.223
ury,1991,52.372
ury,1992,52.448
ury,1993,51.865
ury,1994,52.857
ury,1995,53.259
ury,1996,53.115
ury,1997,53.721
ury,1998,55.299
ury,1999,53.53
ury,2000,52.562
ury,2001,52.287
ury,2002,49.985
ury,2003,49.262
ury,2004,51.759
ury,2005,52.363
ury,2006,55.261
ury,2007,57.821
ury,2008,58.87
ury,2009,59.729
ury,2010,59.678
ury,2011,61.854
ury,2012,61.013
ury,2013,60.664
ury,2014,61.556
ury,2015,60.067
ury,2016,59.545
ury,2017,59.052
ury,2018,58.369
ury,2019,57.734
ury,2020,54.642
ury,2021,55.229
usa,1991,60.72
usa,1992,60.545
usa,1993,60.811
usa,1994,61.64
usa,1995,62.019
usa,1996,62.293
usa,1997,62.885
usa,1998,63.105
usa,1999,63.311
usa,2000,63.455
usa,2001,62.724
usa,2002,61.802
usa,2003,61.329
usa,2004,61.38
usa,2005,61.698
usa,2006,62.112
usa,2007,61.971
usa,2008,61.171
usa,2009,58.347
usa,2010,57.522
usa,2011,57.425
usa,2012,57.659
usa,2013,57.699
usa,2014,58.116
usa,2015,58.464
usa,2016,58.848
usa,2017,59.237
usa,2018,59.549
usa,2019,59.923
usa,2020,55.979
usa,2021,57.414
uzb,1991,64.168
uzb,1992,64.895
uzb,1993,64.009
uzb,1994,63.104
uzb,1995,63.029
uzb,1996,61.068
uzb,1997,60.63
uzb,1998,58.759
uzb,1999,58.475
uzb,2000,58.982
uzb,2001,59.411
uzb,2002,59.875
