geo,time,sh_xpd_ghed_pp_cd
gbr,2008,2717.32686
gbr,2009,2875.79778
gbr,2010,2958.14616
gbr,2011,3009.07661
gbr,2012,3094.00729
gbr,2013,3193.65974
gbr,2014,3300.0812
gbr,2015,3385.60249
gbr,2016,3512.14553
gbr,2017,3597.1555
gbr,2018,3834.29707
gbr,2019,4042.84154
geo,2000,24.48807
geo,2001,36.82505
geo,2002,39.34092
geo,2003,45.71338
geo,2004,51.16761
geo,2005,59.37102
geo,2006,66.12382
geo,2007,70.90838
geo,2008,104.55265
geo,2009,136.30696
geo,2010,135.13035
geo,2011,107.82534
geo,2012,141.0577
geo,2013,180.95733
geo,2014,232.76271
geo,2015,295.4863
geo,2016,349.73857
geo,2017,331.96918
geo,2018,381.63782
geo,2019,395.993
gha,2000,19.7369
gha,2001,28.05323
gha,2002,19.07042
gha,2003,23.47036
gha,2004,21.6952
gha,2005,46.96949
gha,2006,49.81921
gha,2007,56.49976
gha,2008,64.28676
gha,2009,81.58169
gha,2010,94.86602
gha,2011,108.4369
gha,2012,101.09558
gha,2013,98.38568
gha,2014,78.44708
gha,2015,82.9725
gha,2016,64.92512
gha,2017,54.32488
gha,2018,73.24239
gha,2019,77.75468
gin,2000,3.40997
gin,2001,4.34598
gin,2002,7.95762
gin,2003,5.37659
gin,2004,3.16685
gin,2005,3.96587
gin,2006,3.65526
gin,2007,3.79937
gin,2008,4.41594
gin,2009,4.15129
gin,2010,6.00265
gin,2011,8.90061
gin,2012,8.93085
gin,2013,8.84996
gin,2014,11.03519
gin,2015,7.81073
gin,2016,13.79686
gin,2017,14.52283
gin,2018,17.16021
gin,2019,26.93644
gmb,2000,19.36614
gmb,2001,20.59228
gmb,2002,17.40385
gmb,2003,19.86066
gmb,2004,16.26205
gmb,2005,16.60484
gmb,2006,17.87181
gmb,2007,14.65156
gmb,2008,15.90039
gmb,2009,20.61126
gmb,2010,21.73149
gmb,2011,22.47888
gmb,2012,25.79053
gmb,2013,22.99211
gmb,2014,22.14097
gmb,2015,20.63327
gmb,2016,26.68205
gmb,2017,21.99039
gmb,2018,23.68023
gmb,2019,24.17211
gnb,2000,35.61306
gnb,2001,33.27659
gnb,2002,20.90249
gnb,2003,28.13601
gnb,2004,39.27138
gnb,2005,34.27245
gnb,2006,32.08284
gnb,2007,34.04561
gnb,2008,31.05563
gnb,2009,37.13072
gnb,2010,15.37371
gnb,2011,6.61571
gnb,2012,7.25248
gnb,2013,7.98352
gnb,2014,8.84722
gnb,2015,9.44327
gnb,2016,8.93989
gnb,2017,10.44655
gnb,2018,11.40191
gnb,2019,11.88728
gnq,2000,27.18591
gnq,2001,26.85464
gnq,2002,26.02676
gnq,2003,48.36542
gnq,2004,46.96525
gnq,2005,57.56767
gnq,2006,77.45397
gnq,2007,97.08618
gnq,2008,114.37869
gnq,2009,220.19407
gnq,2010,149.57434
gnq,2011,138.82005
gnq,2012,196.95792
gnq,2013,148.52551
gnq,2014,158.68939
gnq,2015,133.292
gnq,2016,142.0849
gnq,2017,133.2359
gnq,2018,128.43292
gnq,2019,129.10623
grc,2000,873.98432
grc,2001,1060.98121
grc,2002,1127.23209
grc,2003,1208.80349
grc,2004,1208.75144
grc,2005,1334.76414
grc,2006,1452.72591
grc,2007,1559.40795
grc,2008,1782.36627
grc,2009,1954.73701
grc,2010,1847.50342
grc,2011,1548.05272
grc,2012,1408.70135
grc,2013,1320.31879
grc,2014,1196.76461
grc,2015,1221.79525
grc,2016,1190.59283
grc,2017,1211.78363
grc,2018,1219.43583
grc,2019,1164.06409
grd,2000,142.15107
grd,2001,163.76971
grd,2002,216.32487
grd,2003,191.57894
grd,2004,233.90792
grd,2005,254.08499
grd,2006,211.59811
grd,2007,226.04751
grd,2008,226.78728
grd,2009,235.14953
grd,2010,223.4458
grd,2011,268.52062
grd,2012,266.52832
grd,2013,270.81671
grd,2014,272.97929
grd,2015,273.84838
grd,2016,265.27534
grd,2017,306.14524
grd,2018,320.45988
grd,2019,364.03283
gtm,2000,97.10846
gtm,2001,102.83752
gtm,2002,104.05924
gtm,2003,111.21591
gtm,2004,112.95193
gtm,2005,108.53128
gtm,2006,126.50586
gtm,2007,128.22507
gtm,2008,137.30009
gtm,2009,146.47427
gtm,2010,135.72469
gtm,2011,135.44228
gtm,2012,142.19651
gtm,2013,159.09511
gtm,2014,166.90499
gtm,2015,178.81745
gtm,2016,179.51518
gtm,2017,174.07618
gtm,2018,180.87856
gtm,2019,203.31499
guy,2000,90.31151
guy,2001,86.80329
guy,2002,96.22011
guy,2003,97.0191
guy,2004,99.84109
guy,2005,101.90128
guy,2006,102.40561
guy,2007,112.58246
guy,2008,118.80684
guy,2009,136.9314
guy,2010,142.90512
guy,2011,182.54473
guy,2012,188.32705
guy,2013,208.13052
guy,2014,238.21
guy,2015,263.91942
guy,2016,286.02286
guy,2017,335.16444
guy,2018,377.24626
guy,2019,400.41496
hnd,2000,78.33217
hnd,2001,65.98783
hnd,2002,69.09852
hnd,2003,73.81039
hnd,2004,73.70252
hnd,2005,93.73473
hnd,2006,112.7512
hnd,2007,122.40018
hnd,2008,126.67156
hnd,2009,145.76784
hnd,2010,139.6541
hnd,2011,152.95524
hnd,2012,136.42424
hnd,2013,144.71884
hnd,2014,142.17369
hnd,2015,142.19176
hnd,2016,158.25977
hnd,2017,157.80988
hnd,2018,164.53335
hnd,2019,170.63041
hrv,2000,689.91446
hrv,2001,687.63204
hrv,2002,619.56448
hrv,2003,700.29276
hrv,2004,761.99572
hrv,2005,898.13598
hrv,2006,1028.99349
hrv,2007,1247.19274
hrv,2008,1344.90794
hrv,2009,1353.61291
hrv,2010,1334.52776
hrv,2011,1321.9606
hrv,2012,1359.21137
hrv,2013,1207.83384
hrv,2014,1239.72851
hrv,2015,1290.75504
hrv,2016,1400.55831
hrv,2017,1494.59779
hrv,2018,1655.67114
hrv,2019,1767.70353
hti,2000,18.10543
hti,2001,15.17994
hti,2002,10.26081
hti,2003,10.93279
hti,2004,12.88516
hti,2005,13.6614
hti,2006,6.96485
hti,2007,20.48421
hti,2008,21.84994
hti,2009,22.075
hti,2010,21.72286
hti,2011,11.83097
hti,2012,12.63939
hti,2013,14.03822
hti,2014,13.88864
hti,2015,16.25832
hti,2016,16.33839
hti,2017,16.80007
hti,2018,17.09376
hti,2019,15.80589
hun,2000,552.78347
hun,2001,602.69298
hun,2002,715.09469
hun,2003,877.63127
hun,2004,877.20468
hun,2005,957.37407
hun,2006,1004.12313
hun,2007,930.36687
hun,2008,994.3645
hun,2009,1017.34259
hun,2010,1078.29631
hun,2011,1139.25688
hun,2012,1116.71763
hun,2013,1173.95572
hun,2014,1206.59346
hun,2015,1243.495
hun,2016,1319.85787
hun,2017,1359.14284
hun,2018,1449.01694
hun,2019,1465.63523
idn,2000,28.36439
idn,2001,41.62769
idn,2002,38.0628
idn,2003,48.61458
idn,2004,47.39726
idn,2005,49.80474
idn,2006,60.62207
idn,2007,80.10098
idn,2008,75.75679
idn,2009,79.2751
idn,2010,56.23072
idn,2011,63.83133
idn,2012,74.52981
idn,2013,82.23793
idn,2014,102.01188
idn,2015,118.66241
idn,2016,144.36021
idn,2017,147.61406
idn,2018,162.59719
idn,2019,175.33492
ind,2000,17.79337
ind,2001,18.06624
ind,2002,17.92836
ind,2003,18.87205
ind,2004,19.52135
ind,2005,22.91327
ind,2006,24.35657
ind,2007,26.38335
ind,2008,29.6455
ind,2009,35.53395
ind,2010,37.04229
ind,2011,42.12003
ind,2012,45.29957
ind,2013,43.74718
ind,2014,44.83006
ind,2015,50.38226
ind,2016,54.92391
ind,2017,59.81029
ind,2018,58.82133
ind,2019,69.18438
irl,2000,1391.88318
irl,2001,1647.95148
irl,2002,1871.83029
irl,2003,2016.86866
irl,2004,2227.68963
irl,2005,2467.68688
irl,2006,2624.18874
irl,2007,2929.22277
irl,2008,3220.01607
irl,2009,3376.2707
irl,2010,3474.99494
irl,2011,3452.56606
irl,2012,3542.95441
irl,2013,3491.28611
irl,2014,3478.15814
irl,2015,3656.23825
irl,2016,3895.08949
irl,2017,4074.37474
irl,2018,4350.85522
irl,2019,4482.18867
irn,2000,188.22733
irn,2001,210.59768
irn,2002,212.74605
irn,2003,251.64655
irn,2004,246.03975
irn,2005,272.99093
irn,2006,324.38449
irn,2007,325.74187
irn,2008,320.23038
irn,2009,391.79339
irn,2010,376.62716
irn,2011,394.93058
irn,2012,360.31088
irn,2013,349.14203
irn,2014,518.72767
irn,2015,531.54844
irn,2016,607.78472
irn,2017,631.80256
irn,2018,536.37186
irn,2019,429.78484
irq,2003,81.28241
irq,2004,248.62621
irq,2005,193.89447
irq,2006,171.88547
irq,2007,222.86003
irq,2008,282.54754
irq,2009,354.02079
irq,2010,303.17309
irq,2011,282.32312
irq,2012,152.99193
irq,2013,178.08969
irq,2014,148.01867
irq,2015,75.90848
irq,2016,67.79175
irq,2017,189.45896
irq,2018,215.81777
irq,2019,238.62661
isl,2000,2149.30002
isl,2001,2272.51601
isl,2002,2532.71232
isl,2003,2597.12023
isl,2004,2696.23991
isl,2005,2720.94417
isl,2006,2805.32734
isl,2007,2896.72648
isl,2008,3062.86533
isl,2009,3024.46564
isl,2010,2639.13691
isl,2011,2649.59066
isl,2012,2704.81629
isl,2013,2882.568
isl,2014,3035.53215
isl,2015,3214.0507
isl,2016,3563.99442
isl,2017,3903.86238
isl,2018,4373.99147
isl,2019,4671.95379
isr,2000,1131.77756
isr,2001,1199.15992
isr,2002,1229.08864
isr,2003,1124.73441
isr,2004,1164.74795
isr,2005,1125.20312
isr,2006,1168.19547
isr,2007,1202.44981
isr,2008,1219.54941
isr,2009,1237.90281
isr,2010,1318.14379
isr,2011,1383.55269
isr,2012,1466.57381
isr,2013,1597.35704
isr,2014,1616.3231
isr,2015,1677.5164
isr,2016,1809.08949
isr,2017,1911.38147
isr,2018,2078.9057
isr,2019,2154.73452
ita,2000,1489.10852
ita,2001,1619.75222
ita,2002,1696.70572
ita,2003,1726.60006
ita,2004,1844.51916
ita,2005,1950.23497
ita,2006,2128.89775
ita,2007,2157.75252
ita,2008,2361.42404
ita,2009,2431.20417
ita,2010,2464.81841
ita,2011,2473.59969
ita,2012,2437.64547
ita,2013,2436.44824
ita,2014,2421.19591
ita,2015,2430.05052
ita,2016,2590.32661
ita,2017,2666.76734
ita,2018,2846.73276
ita,2019,2955.30321
jam,2000,202.58483
jam,2001,156.83182
jam,2002,185.65715
jam,2003,144.41641
jam,2004,180.55947
jam,2005,168.71028
jam,2006,159.35009
jam,2007,219.9396
jam,2008,245.15375
jam,2009,234.84408
jam,2010,240.66401
jam,2011,252.67668
jam,2012,227.80575
jam,2013,250.94221
jam,2014,261.5836
jam,2015,312.89592
jam,2016,333.33908
jam,2017,390.26773
jam,2018,388.33375
jam,2019,390.10101
jor,2000,257.34616
jor,2001,282.82026
jor,2002,302.66062
jor,2003,291.52808
jor,2004,264.36611
jor,2005,368.59257
jor,2006,356.08933
jor,2007,431.68177
jor,2008,491.35711
jor,2009,595.74732
jor,2010,515.61425
jor,2011,516.73292
jor,2012,462.72151
jor,2013,411.18906
jor,2014,426.73415
jor,2015,378.07882
jor,2016,328.01808
jor,2017,357.72107
jor,2018,386.5514
jor,2019,408.09757
jpn,2000,1535.3866
jpn,2001,1629.65922
jpn,2002,1693.49844
jpn,2003,1755.691
jpn,2004,1858.97011
jpn,2005,1991.05779
jpn,2006,2066.02136
jpn,2007,2203.38461
jpn,2008,2307.49503
jpn,2009,2435.03845
jpn,2010,2615.04156
jpn,2011,3164.06763
jpn,2012,3347.46086
jpn,2013,3519.94375
jpn,2014,3545.01991
jpn,2015,3672.32558
jpn,2016,3616.8941
jpn,2017,3703.78288
jpn,2018,3796.28786
jpn,2019,3846.53865
kaz,2000,163.49443
kaz,2001,176.05812
kaz,2002,192.28456
kaz,2003,224.04195
kaz,2004,283.87323
kaz,2005,347.03523
kaz,2006,358.18404
kaz,2007,307.12722
kaz,2008,405.02023
kaz,2009,478.58678
kaz,2010,356.02756
kaz,2011,384.39306
kaz,2012,457.1459
kaz,2013,452.85277
kaz,2014,527.05626
kaz,2015,445.14027
kaz,2016,484.95977
kaz,2017,469.47459
kaz,2018,447.51623
kaz,2019,458.82094
ken,2000,20.83213
ken,2001,22.82356
ken,2002,24.41336
ken,2003,24.78194
ken,2004,24.66236
ken,2005,27.40205
ken,2006,29.41128
ken,2007,33.49687
ken,2008,35.04042
ken,2009,36.40746
ken,2010,40.95728
ken,2011,43.73094
ken,2012,46.03401
ken,2013,51.44897
ken,2014,61.70279
ken,2015,70.85749
ken,2016,80.00511
ken,2017,71.94707
ken,2018,79.9299
ken,2019,95.46093
kgz,2000,39.59942
kgz,2001,39.66105
kgz,2002,44.38198
kgz,2003,49.18617
kgz,2004,55.45838
kgz,2005,92.12818
kgz,2006,107.46054
kgz,2007,86.72455
kgz,2008,88.74619
kgz,2009,108.93199
kgz,2010,105.87811
kgz,2011,121.70331
kgz,2012,152.33162
kgz,2013,159.24163
kgz,2014,117.52738
kgz,2015,114.24779
kgz,2016,116.99934
kgz,2017,118.64203
kgz,2018,127.87617
kgz,2019,133.87608
khm,2000,13.90081
khm,2001,13.79958
khm,2002,17.33531
khm,2003,19.97035
khm,2004,20.57866
khm,2005,21.03347
khm,2006,18.59241
khm,2007,20.9914
khm,2008,23.70732
khm,2009,27.99241
khm,2010,33.07926
khm,2011,33.42136
khm,2012,40.35462
khm,2013,43.23393
khm,2014,39.49092
khm,2015,45.56671
khm,2016,49.0182
khm,2017,59.60861
khm,2018,70.39182
khm,2019,76.82381
kir,2000,132.31474
kir,2001,186.06559
kir,2002,185.46248
kir,2003,169.99925
kir,2004,198.14324
kir,2005,193.83156
kir,2006,168.52464
kir,2007,165.36108
kir,2008,184.29104
kir,2009,150.23864
kir,2010,144.27952
kir,2011,142.09301
kir,2012,140.54756
kir,2013,149.62738
kir,2014,157.49046
kir,2015,143.67894
kir,2016,163.78468
kir,2017,180.67136
kir,2018,204.68286
kir,2019,203.27249
kna,2000,328.72951
kna,2001,331.51843
kna,2002,339.0695
kna,2003,355.6189
kna,2004,386.78127
kna,2005,444.54097
kna,2006,469.73215
kna,2007,448.95284
kna,2008,430.38515
kna,2009,452.83187
kna,2010,443.66044
kna,2011,444.53179
kna,2012,435.28471
kna,2013,443.2713
kna,2014,484.22962
kna,2015,480.95866
kna,2016,563.48907
kna,2017,589.94961
kna,2018,635.55209
kna,2019,742.03683
kor,2000,360.81297
kor,2001,484.79032
kor,2002,499.84006
kor,2003,543.071
kor,2004,586.55677
kor,2005,656.49471
kor,2006,776.87347
kor,2007,869.57657
kor,2008,923.08571
kor,2009,1009.6626
kor,2010,1115.1346
kor,2011,1148.72042
kor,2012,1190.03473
kor,2013,1239.50631
kor,2014,1314.63413
kor,2015,1451.70256
kor,2016,1581.24923
kor,2017,1694.52063
kor,2018,1889.56629
kor,2019,2096.19243
kwt,2000,898.0685
kwt,2001,1406.57724
kwt,2002,1382.61809
kwt,2003,1444.84946
kwt,2004,1360.79865
kwt,2005,1284.07714
kwt,2006,1235.72682
kwt,2007,1346.94856
kwt,2008,1353.70508
kwt,2009,1753.64587
kwt,2010,1668.34412
kwt,2011,1540.33015
kwt,2012,1609.98525
kwt,2013,1630.67237
kwt,2014,1728.66314
kwt,2015,1689.32984
kwt,2016,1803.64151
kwt,2017,2028.28779
kwt,2018,2325.69125
kwt,2019,2488.12577
lao,2000,23.4072
lao,2001,27.50537
lao,2002,23.42462
lao,2003,26.77146
lao,2004,21.02629
lao,2005,25.96461
lao,2006,20.56288
lao,2007,19.73309
lao,2008,18.60948
lao,2009,44.75461
lao,2010,24.30165
lao,2011,15.60059
lao,2012,21.14354
lao,2013,37.69612
lao,2014,40.16082
lao,2015,53.29009
lao,2016,52.34977
lao,2017,64.48956
lao,2018,67.6067
lao,2019,78.43569
lbn,2000,285.03681
lbn,2001,310.63677
lbn,2002,275.08136
lbn,2003,262.089
lbn,2004,287.09238
lbn,2005,288.66273
lbn,2006,365.16779
lbn,2007,404.79669
lbn,2008,394.24291
lbn,2009,377.28927
lbn,2010,448.61987
lbn,2011,524.38665
lbn,2012,451.34162
lbn,2013,466.70468
lbn,2014,536.35991
lbn,2015,500.31384
lbn,2016,567.82249
lbn,2017,578.49673
lbn,2018,692.59149
lbn,2019,631.27485
lbr,2000,7.39257
lbr,2001,8.01663
lbr,2002,5.16193
lbr,2003,3.67759
lbr,2004,5.18636
lbr,2005,4.53923
lbr,2006,5.94085
lbr,2007,7.43802
lbr,2008,12.86948
lbr,2009,9.50679
lbr,2010,8.03315
lbr,2011,16.20159
lbr,2012,10.05974
lbr,2013,4.55237
lbr,2014,11.20728
lbr,2015,15.1576
lbr,2016,19.08452
lbr,2017,21.25642
lbr,2018,25.8736
lbr,2019,20.28469
lby,2000,301.05422
lby,2001,393.51412
lby,2002,577.62966
lby,2003,543.19154
lby,2004,485.06444
lby,2005,402.87776
lby,2006,426.09833
lby,2007,452.45677
lby,2008,435.05989
lby,2009,676.07791
lby,2010,691.49063
lby,2011,405.45087
lca,2000,155.01189
lca,2001,161.85898
lca,2002,167.71666
lca,2003,158.79166
lca,2004,165.79621
lca,2005,172.21057
lca,2006,181.17528
lca,2007,185.76098
lca,2008,201.1875
lca,2009,221.47092
lca,2010,224.73069
lca,2011,239.50559
lca,2012,265.56723
lca,2013,279.15494
lca,2014,262.59429
lca,2015,269.89378
lca,2016,280.54409
lca,2017,304.43062
lca,2018,308.81781
lca,2019,331.03571
lka,2000,94.55759
lka,2001,98.83451
lka,2002,104.78938
lka,2003,100.90877
lka,2004,114.8344
lka,2005,119.69621
lka,2006,126.61334
lka,2007,130.21326
lka,2008,125.50212
lka,2009,128.54755
lka,2010,128.14827
lka,2011,142.43804
lka,2012,147.47695
lka,2013,187.91017
lka,2014,181.49813
lka,2015,198.2122
lka,2016,205.45637
lka,2017,188.31531
lka,2018,239.20504
lka,2019,268.96429
lso,2000,37.98209
lso,2001,49.72488
lso,2002,44.19001
lso,2003,47.20886
lso,2004,47.06053
lso,2005,38.41048
lso,2006,53.66325
lso,2007,91.9225
lso,2008,91.52345
lso,2009,104.84402
lso,2010,104.62061
lso,2011,125.66253
lso,2012,114.78889
lso,2013,123.24162
lso,2014,143.04002
lso,2015,165.17217
lso,2016,152.31363
lso,2017,147.92464
lso,2018,135.53359
lso,2019,136.537
ltu,2000,351.05865
ltu,2001,396.6852
ltu,2002,467.34123
ltu,2003,551.59373
ltu,2004,446.52296
ltu,2005,492.6774
ltu,2006,596.9882
ltu,2007,719.54967
ltu,2008,918.29233
ltu,2009,953.54083
ltu,2010,960.47157
ltu,2011,1035.8611
ltu,2012,1027.34652
ltu,2013,1068.5457
ltu,2014,1157.70199
ltu,2015,1229.89583
ltu,2016,1340.27197
ltu,2017,1419.18042
ltu,2018,1612.4139
ltu,2019,1820.41725
lux,2000,2737.05985
lux,2001,3027.78447
lux,2002,3340.12065
lux,2003,3535.7871
lux,2004,4003.91854
lux,2005,4158.36823
lux,2006,4413.83087
lux,2007,4504.54142
lux,2008,5018.22875
lux,2009,5285.19377
lux,2010,5227.26111
lux,2011,4802.06287
lux,2012,4328.38137
lux,2013,4483.34774
lux,2014,4696.76372
lux,2015,4686.01903
lux,2016,4902.62768
lux,2017,5070.48527
lux,2018,5454.55578
lux,2019,5802.13017
lva,2000,220.4766
lva,2001,252.67222
lva,2002,286.70081
lva,2003,300.19167
lva,2004,424.92612
lva,2005,449.80648
lva,2006,553.57885
lva,2007,608.82278
lva,2008,655.08517
lva,2009,613.5697
lva,2010,643.25515
lva,2011,694.57831
lva,2012,691.58979
lva,2013,730.80747
lva,2014,773.44658
lva,2015,824.71531
lva,2016,910.87418
lva,2017,973.87012
lva,2018,1134.42367
lva,2019,1270.77197
mar,2000,35.47428
mar,2001,42.57261
mar,2002,49.71553
mar,2003,54.15928
mar,2004,59.40499
mar,2005,60.05178
mar,2006,97.06851
mar,2007,123.36452
mar,2008,127.16653
mar,2009,156.12664
mar,2010,150.37459
mar,2011,160.25384
mar,2012,166.22208
mar,2013,176.76302
mar,2014,144.56112
mar,2015,150.08443
mar,2016,160.8549
mar,2017,167.15154
mar,2018,166.0588
mar,2019,169.27683
mco,2000,1314.64242
mco,2001,1406.44076
mco,2002,1476.71341
mco,2003,1707.40138
mco,2004,1794.921
mco,2005,1869.42366
mco,2006,1947.89109
mco,2007,2000.92057
mco,2008,2228.60271
mco,2009,2390.58572
mco,2010,2527.45118
mco,2011,2551.70811
mco,2012,2638.205
mco,2013,2874.29046
mco,2014,2984.42173
mco,2015,3016.54081
mco,2016,2653.17521
mco,2017,2623.55122
mco,2018,2556.53472
mco,2019,2616.82601
mda,2000,73.24573
mda,2001,77.07359
mda,2002,104.66005
mda,2003,103.2502
mda,2004,188.64991
mda,2005,198.9061
mda,2006,222.01998
mda,2007,255.12785
mda,2008,263.52684
mda,2009,276.18581
mda,2010,238.62446
mda,2011,235.74314
mda,2012,262.35374
mda,2013,272.96061
mda,2014,301.96454
mda,2015,287.55943
mda,2016,307.67913
mda,2017,409.89664
mda,2018,467.8151
mda,2019,513.4207
mdg,2000,22.90915
mdg,2001,25.57359
mdg,2002,21.01645
mdg,2003,27.24109
mdg,2004,29.29546
mdg,2005,27.18565
mdg,2006,27.81867
mdg,2007,29.36282
mdg,2008,22.98249
mdg,2009,19.16646
mdg,2010,28.66923
mdg,2011,25.98302
mdg,2012,22.80774
mdg,2013,20.02676
mdg,2014,27.198
mdg,2015,30.78376
mdg,2016,38.10929
mdg,2017,35.58857
mdg,2018,24.68316
mdg,2019,20.99549
mdv,2000,271.36157
mdv,2001,194.99138
mdv,2002,197.13989
mdv,2003,207.91369
mdv,2004,236.83316
mdv,2005,265.31238
mdv,2006,335.55793
mdv,2007,479.60936
mdv,2008,853.7369
mdv,2009,706.06219
mdv,2010,571.43621
mdv,2011,497.97593
mdv,2012,576.23456
mdv,2013,635.24807
mdv,2014,784.3654
mdv,2015,1050.72913
mdv,2016,1292.92903
mdv,2017,1192.45895
mdv,2018,1112.81479
mdv,2019,1303.91397
mex,2000,223.10251
mex,2001,234.75942
mex,2002,242.21529
mex,2003,277.15225
mex,2004,312.71258
mex,2005,312.00775
mex,2006,334.43145
mex,2007,361.07563
mex,2008,390.51619
mex,2009,416.4643
mex,2010,439.65751
mex,2011,481.42672
mex,2012,516.1269
mex,2013,542.50546
mex,2014,522.25842
mex,2015,546.72861
mex,2016,550.29896
mex,2017,543.91503
mex,2018,541.25873
mex,2019,547.78135
mhl,2000,206.27857
mhl,2001,181.98207
mhl,2002,150.38237
mhl,2003,139.94648
mhl,2004,154.41919
mhl,2005,137.82014
mhl,2006,105.17738
mhl,2007,189.01404
mhl,2008,138.74028
mhl,2009,142.15681
mhl,2010,126.42359
mhl,2011,165.12701
mhl,2012,169.34244
mhl,2013,195.38283
mhl,2014,173.5221
mhl,2015,195.40215
mhl,2016,213.03044
mhl,2017,199.58755
mhl,2018,248.22643
mhl,2019,243.95054
mkd,2000,288.80482
mkd,2001,274.79157
mkd,2002,298.32141
mkd,2003,322.1643
mkd,2004,334.17999
mkd,2005,339.54874
mkd,2006,361.7552
mkd,2007,373.33133
mkd,2008,440.93433
mkd,2009,446.84753
mkd,2010,458.84509
mkd,2011,471.06701
mkd,2012,489.56764
mkd,2013,558.16297
mkd,2014,537.23113
mkd,2015,569.59467
mkd,2016,612.2734
mkd,2017,589.80573
mkd,2018,646.17554
mkd,2019,774.57427
mli,2000,14.67708
mli,2001,13.69877
mli,2002,14.65687
mli,2003,20.0954
mli,2004,22.83213
mli,2005,21.3596
mli,2006,19.52357
mli,2007,16.33895
mli,2008,12.12901
mli,2009,11.55781
mli,2010,11.95577
mli,2011,11.04681
mli,2012,7.29435
mli,2013,14.79087
mli,2014,17.07998
mli,2015,18.68576
mli,2016,26.46006
mli,2017,26.45587
mli,2018,26.93003
mli,2019,31.81548
mlt,2000,869.54889
mlt,2001,893.76735
mlt,2002,1066.99518
mlt,2003,1156.66685
mlt,2004,1209.09703
mlt,2005,1339.86898
mlt,2006,1406.30555
mlt,2007,1369.65707
mlt,2008,1355.65278
mlt,2009,1377.05597
mlt,2010,1477.79099
mlt,2011,1582.26654
mlt,2012,1673.11998
mlt,2013,1868.9333
mlt,2014,1945.47871
mlt,2015,2052.01621
mlt,2016,2268.42945
mlt,2017,2436.1591
mlt,2018,2616.06704
mlt,2019,2549.09964
mmr,2000,2.57206
mmr,2001,2.47077
mmr,2002,3.91215
mmr,2003,3.22728
mmr,2004,4.14381
mmr,2005,3.04845
mmr,2006,5.55143
mmr,2007,4.77238
mmr,2008,4.52496
mmr,2009,5.37433
mmr,2010,5.82438
mmr,2011,7.40182
mmr,2012,14.89279
mmr,2013,23.10737
mmr,2014,42.60818
mmr,2015,49.4584
mmr,2016,28.82847
mmr,2017,31.75475
mmr,2018,32.99776
mmr,2019,35.74293
mne,2011,697.22008
mne,2012,729.10927
mne,2013,722.21577
mne,2014,740.76833
mne,2015,874.62975
mne,2016,937.01281
mne,2017,897.12807
mne,2018,1094.55594
mne,2019,1206.73275
mng,2000,157.76702
mng,2001,136.07898
mng,2002,146.13467
mng,2003,123.1197
mng,2004,131.84017
mng,2005,123.2742
mng,2006,149.2227
mng,2007,192.7805
mng,2008,235.54284
mng,2009,222.30986
mng,2010,185.35737
mng,2011,190.01576
mng,2012,239.53258
mng,2013,238.59625
mng,2014,262.32518
mng,2015,257.25765
mng,2016,281.97991
mng,2017,279.47471
mng,2018,269.81964
mng,2019,274.40086
moz,2000,5.44651
moz,2001,7.31175
moz,2002,7.07722
moz,2003,7.44797
moz,2004,7.62023
moz,2005,10.32616
moz,2006,9.07187
moz,2007,9.99788
moz,2008,10.90029
moz,2009,12.01105
moz,2010,12.25634
moz,2011,13.0565
moz,2012,13.05812
moz,2013,16.47582
moz,2014,19.82848
moz,2015,23.44326
moz,2016,22.27236
moz,2017,21.37451
moz,2018,23.92696
moz,2019,22.3091
mrt,2000,14.71656
mrt,2001,16.85158
mrt,2002,27.04551
mrt,2003,25.31961
mrt,2004,24.2272
mrt,2005,30.57635
mrt,2006,29.88926
mrt,2007,33.02734
mrt,2008,37.89207
mrt,2009,36.7513
mrt,2010,30.84056
mrt,2011,33.10412
mrt,2012,39.77015
mrt,2013,51.16142
mrt,2014,53.78893
mrt,2015,59.59357
mrt,2016,56.37062
mrt,2017,62.89802
mrt,2018,72.54931
mrt,2019,70.10078
mus,2000,146.32357
mus,2001,157.59783
mus,2002,173.50345
mus,2003,184.08585
mus,2004,211.90701
mus,2005,208.01244
mus,2006,204.44897
mus,2007,201.10616
mus,2008,202.94065
mus,2009,239.26978
mus,2010,317.99927
mus,2011,295.35942
mus,2012,323.04664
mus,2013,350.65878
mus,2014,459.12341
mus,2015,457.94508
mus,2016,521.79731
mus,2017,548.07103
mus,2018,585.58205
mus,2019,694.3222
mwi,2000,12.86751
mwi,2001,10.0088
mwi,2002,8.92252
mwi,2003,11.30303
mwi,2004,8.7123
mwi,2005,11.09449
mwi,2006,10.44038
mwi,2007,8.89384
mwi,2008,17.65711
mwi,2009,14.45841
mwi,2010,16.28648
mwi,2011,17.24719
mwi,2012,13.92463
mwi,2013,23.13163
mwi,2014,23.82271
mwi,2015,27.37004
mwi,2016,27.87907
mwi,2017,25.3091
mwi,2018,25.62608
mwi,2019,26.6283
mys,2000,165.00842
mys,2001,191.00085
mys,2002,202.53832
mys,2003,237.70884
mys,2004,245.15119
mys,2005,234.87904
mys,2006,307.88126
mys,2007,319.68795
mys,2008,329.51716
mys,2009,364.21313
mys,2010,349.25597
mys,2011,388.49188
mys,2012,434.74514
mys,2013,450.89036
mys,2014,506.85167
mys,2015,504.37426
mys,2016,482.53039
mys,2017,512.48484
