geo,time,dt_nfl_wfpg_cd
brb,1979,230000.00417
brb,1980,250000
brb,1981,100000.00149
brb,1982,239999.99464
brb,1983,150000.00596
brb,1984,59999.99866
brb,1985,70000.0003
brb,1986,39999.99911
brb,2006,170000.00179
brb,2007,29999.99933
brb,2008,19999.99955
btn,1975,9999.99978
btn,1976,209999.99344
btn,1977,370000.00477
btn,1978,500000
btn,1979,439999.99762
btn,1980,1419999.95708
btn,1981,680000.00715
btn,1982,1929999.94755
btn,1983,2440000.05722
btn,1984,3559999.94278
btn,1985,1039999.96185
btn,1986,3539999.96185
btn,1987,3869999.88556
btn,1988,2039999.96185
btn,1989,1250000
btn,1990,2539999.96185
btn,1991,4030000.20981
btn,1992,3089999.91417
btn,1993,2420000.07629
btn,1994,1019999.98093
btn,1995,1480000.01907
btn,1996,400000.00596
btn,1997,1860000.01431
btn,1998,1330000.04292
btn,1999,600000.02384
btn,2000,1509999.99046
btn,2001,1340000.03338
btn,2002,2359999.8951
btn,2003,3789999.96185
btn,2004,2490000.00954
btn,2005,1429999.94755
btn,2006,1259999.99046
btn,2007,2309999.94278
btn,2008,1649999.97616
btn,2009,649999.97616
btn,2010,360000.01431
btn,2011,519999.98093
btn,2012,116841.04055
btn,2013,739431.0236
btn,2014,227359.99525
btn,2015,198385.00023
btn,2016,22569.00072
btn,2017,44059.99929
btn,2018,18583.0798
btn,2019,64410.00104
bwa,1969,-540000.02146
bwa,1970,2490000.00954
bwa,1971,1779999.97139
bwa,1972,1110000.01431
bwa,1973,1840000.03338
bwa,1974,2690000.05722
bwa,1975,3490000.00954
bwa,1976,2990000.00954
bwa,1977,3599999.90463
bwa,1978,4460000.03815
bwa,1979,9569999.69482
bwa,1980,6380000.11444
bwa,1981,7500000
bwa,1982,3559999.94278
bwa,1983,9909999.84741
bwa,1984,10329999.92371
bwa,1985,22079999.92371
bwa,1986,9329999.92371
bwa,1987,9039999.96185
bwa,1988,6269999.98093
bwa,1989,2980000.01907
bwa,1990,1019999.98093
bwa,1991,2509999.99046
bwa,1992,6210000.03815
bwa,1993,4710000.03815
bwa,1994,3279999.97139
bwa,1995,4769999.98093
bwa,1996,2589999.91417
bwa,1997,79999.99821
caf,1969,219999.99881
caf,1970,140000.0006
caf,1971,360000.01431
caf,1972,59999.99866
caf,1973,319999.99285
caf,1974,379999.99523
caf,1975,1220000.02861
caf,1976,569999.99285
caf,1977,150000.00596
caf,1978,1320000.05245
caf,1979,1159999.96662
caf,1980,1750000
caf,1981,370000.00477
caf,1982,910000.02623
caf,1983,959999.97854
caf,1984,1240000.00954
caf,1985,1679999.94755
caf,1986,1899999.97616
caf,1987,1059999.94278
caf,1989,2980000.01907
caf,1990,3750000
caf,1991,3279999.97139
caf,1992,4199999.80927
caf,1993,5739999.77112
caf,1994,3119999.88556
caf,1995,-1389999.98569
caf,1997,879999.99523
caf,1998,289999.99166
caf,1999,1159999.96662
caf,2000,1610000.01431
caf,2001,709999.97854
caf,2002,2700000.04768
caf,2003,2109999.8951
caf,2004,3779999.97139
caf,2005,3099999.90463
caf,2006,3690000.05722
caf,2007,3579999.92371
caf,2008,5420000.07629
caf,2009,4059999.94278
caf,2010,4119999.88556
caf,2011,4400000.09537
caf,2012,1494700.78945
caf,2013,244738.90662
caf,2014,6863279.81949
caf,2015,2454222.91756
caf,2016,4707466.12549
caf,2017,7389929.77142
caf,2018,13547734.26056
caf,2019,10102459.90753
chl,1969,370000.00477
chl,1970,1139999.98569
chl,1971,779999.97139
chl,1972,370000.00477
chl,1973,529999.97139
chl,1974,1299999.95232
chl,1975,1179999.94755
chl,1976,100000.00149
chl,1991,1330000.04292
chl,1994,0
chn,1979,3480000.01907
chn,1980,7000000
chn,1981,6909999.84741
chn,1982,15369999.88556
chn,1983,24950000.76294
chn,1984,79680000.30518
chn,1985,67879997.25342
chn,1986,84510002.13623
chn,1987,86470001.2207
chn,1988,101459999.08447
chn,1989,23940000.53406
chn,1990,8649999.61853
chn,1991,21620000.83923
chn,1992,28120000.83923
chn,1993,23780000.68665
chn,1994,24850000.38147
chn,1995,21209999.08447
chn,1996,16299999.23706
chn,1997,18889999.38965
chn,1998,10489999.77112
chn,1999,6500000
chn,2000,7530000.20981
chn,2001,10989999.77112
chn,2002,12060000.41962
chn,2003,10789999.96185
chn,2004,6340000.15259
chn,2005,8000000
civ,1969,119999.99732
civ,1970,509999.99046
civ,1971,839999.97377
civ,1972,1429999.94755
civ,1973,3029999.97139
civ,1974,2039999.96185
civ,1975,1299999.95232
civ,1976,529999.97139
civ,1977,360000.01431
civ,1978,1129999.99523
civ,1979,270000.01073
civ,1980,1600000.02384
civ,1981,310000.00238
civ,1985,370000.00477
civ,1986,430000.00715
civ,1987,59999.99866
civ,1988,90000.00358
civ,1989,1860000.01431
civ,1990,6559999.94278
civ,1991,5610000.13351
civ,1992,4380000.11444
civ,1993,6340000.15259
civ,1994,4460000.03815
civ,1995,2660000.08583
civ,1996,2619999.88556
civ,1997,3140000.1049
civ,1998,819999.99285
civ,1999,879999.99523
civ,2000,810000.00238
civ,2001,810000.00238
civ,2002,1580000.04292
civ,2003,1929999.94755
civ,2004,-409999.99642
civ,2005,2910000.08583
civ,2006,3319999.93324
civ,2007,2099999.90463
civ,2008,5050000.19073
civ,2009,3269999.98093
civ,2010,2930000.06676
civ,2011,8770000.45776
civ,2012,2213669.5385
civ,2013,948109.50756
civ,2014,1501799.94106
civ,2015,151640.99634
civ,2016,613927.00672
civ,2017,3197740.07797
civ,2018,1249944.56768
civ,2019,377550.00591
cmr,1970,9999.99978
cmr,1971,90000.00358
cmr,1972,239999.99464
cmr,1973,119999.99732
cmr,1974,540000.02146
cmr,1975,850000.02384
cmr,1976,1909999.96662
cmr,1977,59999.99866
cmr,1978,3410000.08583
cmr,1979,1009999.99046
cmr,1980,1129999.99523
cmr,1981,2660000.08583
cmr,1982,1259999.99046
cmr,1983,1000000
cmr,1984,1049999.95232
cmr,1985,4780000.20981
cmr,1986,2420000.07629
cmr,1987,3480000.01907
cmr,1988,1789999.96185
cmr,1989,1649999.97616
cmr,1990,1610000.01431
cmr,1991,6900000.09537
cmr,1992,839999.97377
cmr,1993,1870000.00477
cmr,1994,2420000.07629
cmr,1995,2490000.00954
cmr,1996,109999.9994
cmr,1997,910000.02623
cmr,1998,1000000
cmr,1999,5280000.20981
cmr,2000,379999.99523
cmr,2001,1129999.99523
cmr,2002,1549999.95232
cmr,2003,1960000.03815
cmr,2004,1379999.99523
cmr,2005,1220000.02861
cmr,2006,1789999.96185
cmr,2007,2470000.02861
cmr,2008,3259999.99046
cmr,2009,1250000
cmr,2010,5159999.84741
cmr,2011,9250000
cmr,2012,5818232.05948
cmr,2013,4513692.85583
cmr,2014,2172610.04448
cmr,2015,4761170.86411
cmr,2016,4863111.01913
cmr,2017,2928139.925
cmr,2018,1107602.59628
cmr,2019,6346859.93195
cod,1969,3599999.90463
cod,1970,39999.99911
cod,1971,29999.99933
cod,1972,140000.0006
cod,1973,610000.01431
cod,1974,39999.99911
cod,1978,2559999.94278
cod,1979,5289999.96185
cod,1980,2759999.99046
cod,1981,1289999.96185
cod,1982,1019999.98093
cod,1983,769999.98093
cod,1984,59999.99866
cod,1985,2420000.07629
cod,1986,180000.00715
cod,1987,720000.02861
cod,1989,439999.99762
cod,1990,3230000.01907
cod,1991,2190000.05722
cod,1992,5869999.88556
cod,1993,5920000.07629
cod,1994,53759998.32153
cod,1995,25750000
cod,1999,2029999.97139
cod,2000,2069999.93324
cod,2001,11699999.80927
cod,2002,10319999.69482
cod,2003,11449999.80927
cod,2004,3380000.11444
cod,2005,449999.98808
cod,2006,1950000.04768
cod,2007,1620000.00477
cod,2008,70000.0003
cod,2009,4769999.98093
cod,2010,1409999.96662
cod,2011,-259999.99046
cod,2012,19426591.87317
cod,2013,21682378.76892
cod,2014,10198505.40161
cod,2015,5731121.06323
cod,2016,7578990.93628
cod,2017,20956289.29138
cod,2018,17769262.31384
cod,2019,15509590.14893
cog,1969,170000.00179
cog,1970,70000.0003
cog,1971,689999.99762
cog,1972,1059999.94278
cog,1973,1159999.96662
cog,1974,2529999.97139
cog,1975,2150000.09537
cog,1976,1590000.03338
cog,1977,2069999.93324
cog,1978,1879999.99523
cog,1979,4179999.82834
cog,1980,2569999.93324
cog,1982,1840000.03338
cog,1983,250000
cog,1984,889999.98569
cog,1985,1149999.97616
cog,1986,720000.02861
cog,1987,720000.02861
cog,1988,1889999.98569
cog,1989,920000.01669
cog,1990,990000.00954
cog,1991,1220000.02861
cog,1992,850000.02384
cog,1993,1080000.04292
cog,1994,439999.99762
cog,1995,-39999.99911
cog,1999,990000.00954
cog,2000,79999.99821
cog,2001,540000.02146
cog,2002,330000.01311
cog,2003,200000.00298
cog,2004,1909999.96662
cog,2005,1970000.02861
cog,2006,569999.99285
cog,2007,629999.99523
cog,2008,280000.00119
cog,2010,540000.02146
cog,2011,3490000.00954
cog,2012,953400.8503
cog,2013,472514.98699
cog,2014,548319.9954
cog,2015,1217854.97665
cog,2016,794889.98652
cog,2017,312079.99587
cog,2019,1476400.01774
col,1969,1490000.00954
col,1970,6489999.77112
col,1971,4900000.09537
col,1972,10810000.41962
col,1973,8100000.38147
col,1974,10029999.73297
col,1975,3470000.02861
col,1976,4829999.92371
col,1977,3509999.99046
col,1978,1120000.00477
col,1979,2869999.88556
col,1980,2089999.91417
col,1981,1649999.97616
col,1982,1789999.96185
col,1983,1919999.95708
col,1984,1240000.00954
col,1985,5340000.15259
col,1986,2799999.95232
col,1988,2779999.97139
col,1989,4570000.17166
col,1990,1950000.04768
col,1991,2609999.8951
col,1992,5860000.13351
col,1993,1350000.02384
col,1994,4949999.80927
col,1995,2779999.97139
col,1996,1850000.02384
col,1997,59999.99866
col,1998,1590000.03338
col,1999,2559999.94278
col,2000,3210000.03815
col,2001,720000.02861
col,2002,649999.97616
col,2003,629999.99523
col,2004,9999.99978
col,2005,2900000.09537
col,2006,1700000.04768
col,2007,1389999.98569
col,2008,1320000.05245
col,2009,1080000.04292
col,2010,50000.00075
col,2011,5429999.82834
col,2012,1360397.57729
col,2013,197660.99751
col,2014,1447729.94518
col,2015,868921.99516
col,2016,201377.00438
col,2017,3280.00006
col,2018,4361876.48773
col,2019,6536079.88358
com,1975,219999.99881
com,1976,1220000.02861
com,1977,1120000.00477
com,1978,289999.99166
com,1979,970000.02861
com,1980,879999.99523
com,1981,1299999.95232
com,1982,1570000.05245
com,1983,3200000.04768
com,1984,1480000.01907
com,1985,1279999.97139
com,1986,1690000.05722
com,1987,3210000.03815
com,1988,1000000
com,1989,1460000.03815
com,1990,1210000.03815
com,1991,939999.99762
com,1992,1600000.02384
com,1993,1649999.97616
com,1994,-29999.99933
com,1995,1509999.99046
cpv,1975,4199999.80927
cpv,1976,2799999.95232
cpv,1977,2920000.07629
cpv,1978,1200000.04768
cpv,1979,-239999.99464
cpv,1980,1429999.94755
cpv,1981,1080000.04292
cpv,1982,1039999.96185
cpv,1983,3119999.88556
cpv,1984,2460000.03815
cpv,1985,4750000
cpv,1986,4630000.11444
cpv,1987,3940000.05722
cpv,1988,4070000.17166
cpv,1989,5380000.11444
cpv,1990,9560000.41962
cpv,1991,6769999.98093
cpv,1992,7880000.11444
cpv,1993,5610000.13351
cpv,1994,4650000.09537
cpv,1995,9180000.30518
cpv,1996,2000000
cpv,1997,3759999.99046
cpv,1998,1820000.05245
cpv,1999,259999.99046
cpv,2000,889999.98569
cpv,2001,759999.99046
cpv,2002,2289999.96185
cpv,2003,600000.02384
cpv,2004,340000.00358
cpv,2005,349999.99404
cpv,2006,860000.01431
cpv,2007,280000.00119
cpv,2008,200000.00298
cpv,2009,150000.00596
cpv,2010,39999.99911
cpv,2011,-59999.99866
cri,1969,79999.99821
cri,1970,50000.00075
cri,1971,119999.99732
cri,1972,180000.00715
cri,1973,59999.99866
cri,1974,239999.99464
cri,1975,629999.99523
cri,1976,319999.99285
cri,1977,340000.00358
cri,1978,330000.01311
cri,1979,370000.00477
cri,1980,370000.00477
cri,1981,270000.01073
cri,1982,500000
cri,1983,379999.99523
cri,1984,500000
cri,1985,800000.01192
cri,1986,1309999.94278
cri,1987,1370000.00477
cri,1988,1269999.98093
cri,1989,400000.00596
cri,1990,2440000.05722
cri,1991,460000.00834
cri,1992,1480000.01907
cri,1993,1009999.99046
cri,1994,1080000.04292
cri,1995,1519999.98093
cri,1996,449999.98808
cri,1997,259999.99046
cri,1998,39999.99911
cub,1976,4139999.86649
cub,1977,7510000.22888
cub,1978,17930000.30518
cub,1979,8739999.77112
cub,1980,13590000.15259
cub,1981,5690000.05722
cub,1982,9149999.61853
cub,1983,1789999.96185
cub,1985,9689999.58038
cub,1986,7599999.90463
cub,1987,17459999.08447
cub,1988,11020000.45776
cub,1989,9039999.96185
cub,1990,13189999.58038
cub,1991,12479999.54224
cub,1992,5679999.82834
cub,1993,9300000.19073
cub,1994,3569999.93324
cub,1995,5750000
cub,1996,259999.99046
cub,1997,6530000.20981
cub,1998,2490000.00954
cub,1999,3150000.09537
cub,2000,2019999.98093
cub,2001,2940000.05722
cub,2002,1220000.02861
cub,2003,2319999.93324
cub,2004,2980000.01907
cub,2005,3869999.88556
cub,2006,3420000.07629
cub,2007,1820000.05245
cub,2008,90000.00358
cub,2009,259999.99046
cub,2010,170000.00179
cub,2011,-70000.0003
cub,2012,43141.61092
cub,2014,1590
cub,2017,147070.00554
cyp,1969,1330000.04292
cyp,1970,949999.98808
cyp,1971,2289999.96185
cyp,1972,779999.97139
cyp,1973,3049999.95232
cyp,1974,2519999.98093
cyp,1975,3569999.93324
cyp,1976,1289999.96185
cyp,1977,3359999.8951
cyp,1978,5710000.03815
cyp,1979,4619999.88556
cyp,1980,3799999.95232
cyp,1981,1539999.96185
cyp,1982,4489999.77112
cyp,1983,1250000
cyp,1984,219999.99881
cyp,1985,740000.00954
cyp,1986,1629999.99523
cyp,1987,479999.98927
cyp,1988,289999.99166
cyp,1989,19999.99955
cyp,1991,-100000.00149
dji,1978,699999.98808
dji,1979,319999.99285
dji,1980,829999.98331
dji,1981,2799999.95232
dji,1982,1710000.03815
dji,1983,1259999.99046
dji,1984,889999.98569
dji,1985,2750000
dji,1986,1889999.98569
dji,1987,1389999.98569
dji,1988,2140000.1049
dji,1989,289999.99166
dji,1990,1970000.02861
dji,1991,2049999.95232
dji,1992,1879999.99523
dji,1993,2839999.91417
dji,1994,3279999.97139
dji,1995,3700000.04768
dji,1996,649999.97616
dji,1997,1240000.00954
dji,1998,230000.00417
dji,1999,1889999.98569
dji,2000,879999.99523
dji,2001,1289999.96185
dji,2002,2589999.91417
dji,2003,839999.97377
dji,2004,1509999.99046
dji,2005,1799999.95232
dji,2006,1090000.03338
dji,2007,2240000.00954
dji,2008,1990000.00954
dji,2009,3390000.1049
dji,2010,1139999.98569
dji,2011,1649999.97616
dji,2012,605929.4939
dji,2013,692461.01379
dji,2014,3079449.89204
dji,2015,786575.97303
dji,2016,977348.02961
dji,2017,1442080.0209
dji,2018,1514081.00128
dji,2019,1642889.9765
dma,1975,29999.99933
dma,1985,280000.00119
dma,1986,439999.99762
dma,1988,689999.99762
dma,1989,2200000.04768
dma,1991,280000.00119
dma,1992,209999.99344
dma,1993,219999.99881
dma,1995,1289999.96185
dom,1969,800000.01192
dom,1970,1279999.97139
dom,1971,259999.99046
dom,1972,200000.00298
dom,1973,300000.01192
dom,1974,70000.0003
dom,1975,9999.99978
dom,1979,129999.99523
dom,1980,2880000.11444
dom,1981,29999.99933
dom,1987,170000.00179
dom,1989,730000.01907
dom,1990,200000.00298
dom,1991,280000.00119
dom,1992,330000.01311
dom,1993,239999.99464
dom,1994,519999.98093
dom,1995,1409999.96662
dom,1996,1940000.05722
dom,1997,1820000.05245
dom,1998,4599999.90463
dom,1999,1200000.04768
dom,2000,959999.97854
dom,2001,2259999.99046
dom,2002,379999.99523
dom,2003,439999.99762
dom,2004,170000.00179
dom,2005,19999.99955
dom,2008,689999.99762
dom,2009,29999.99933
dom,2018,100000.00149
dza,1969,11149999.61853
dza,1970,6429999.82834
dza,1971,8000000
dza,1972,8130000.11444
dza,1973,4710000.03815
dza,1974,7829999.92371
dza,1975,9630000.11444
dza,1976,4039999.96185
dza,1977,10029999.73297
dza,1978,2359999.8951
dza,1979,2200000.04768
dza,1980,10119999.88556
dza,1981,6230000.01907
dza,1982,2430000.06676
dza,1983,1649999.97616
dza,1984,129999.99523
dza,1985,4940000.05722
dza,1986,2269999.98093
dza,1987,870000.00477
dza,1988,2819999.93324
dza,1989,3609999.8951
dza,1990,2279999.97139
dza,1991,4190000.05722
dza,1992,6380000.11444
dza,1993,5170000.07629
dza,1994,7059999.94278
dza,1995,5219999.79019
dza,1996,519999.98093
dza,1997,620000.00477
dza,1998,689999.99762
dza,1999,1190000.05722
dza,2000,2420000.07629
dza,2001,3069999.93324
dza,2002,4610000.13351
dza,2003,3569999.93324
dza,2004,2789999.96185
dza,2005,3690000.05722
dza,2006,2210000.03815
dza,2007,1059999.94278
dza,2008,4039999.96185
dza,2009,2200000.04768
dza,2010,910000.02623
dza,2011,389999.98569
dza,2012,451876.3423
dza,2014,581820.01114
dza,2015,811231.97079
dza,2016,-34510.03879
dza,2017,689840.01875
dza,2018,2519578.6953
dza,2019,2241699.93401
ecu,1969,400000.00596
ecu,1970,509999.99046
ecu,1971,310000.00238
ecu,1972,70000.0003
ecu,1973,660000.02623
ecu,1974,200000.00298
ecu,1975,310000.00238
ecu,1976,730000.01907
ecu,1977,1759999.99046
ecu,1978,4139999.86649
ecu,1979,3259999.99046
ecu,1980,2460000.03815
ecu,1981,699999.98808
ecu,1982,3160000.08583
ecu,1983,2839999.91417
ecu,1984,1600000.02384
ecu,1985,2750000
ecu,1986,3079999.92371
ecu,1987,1879999.99523
ecu,1988,3660000.08583
ecu,1989,2660000.08583
ecu,1990,7539999.96185
ecu,1991,8640000.34332
ecu,1992,3799999.95232
ecu,1993,829999.98331
ecu,1994,460000.00834
ecu,1995,4349999.90463
ecu,1996,1720000.02861
ecu,1997,1980000.01907
ecu,1998,3549999.95232
ecu,1999,3049999.95232
ecu,2000,2279999.97139
ecu,2001,2279999.97139
ecu,2002,1490000.00954
ecu,2003,1909999.96662
ecu,2004,109999.9994
ecu,2005,200000.00298
ecu,2006,959999.97854
ecu,2007,270000.01073
ecu,2008,29999.99933
ecu,2009,550000.01192
ecu,2010,389999.98569
ecu,2011,170000.00179
ecu,2012,142843.12725
ecu,2013,685890.01894
ecu,2014,405710.01172
ecu,2015,208390.99586
ecu,2016,1324288.96427
ecu,2017,495669.99078
ecu,2018,2174175.50087
ecu,2019,736450.0165
egy,1969,4280000.20981
egy,1970,13000000
egy,1971,12159999.84741
egy,1972,14010000.22888
egy,1973,21760000.22888
egy,1974,19579999.92371
egy,1975,28399999.61853
egy,1976,26959999.08447
egy,1977,28360000.61035
egy,1978,31219999.31335
egy,1979,54479999.54224
egy,1980,26020000.45776
egy,1981,31670000.07629
egy,1982,43569999.69482
egy,1983,38189998.62671
egy,1984,10640000.34332
egy,1985,19020000.45776
egy,1986,7300000.19073
egy,1987,15550000.19073
egy,1988,13340000.15259
egy,1989,4789999.96185
egy,1990,10140000.34332
egy,1991,13729999.54224
egy,1992,12369999.88556
egy,1993,10460000.03815
egy,1994,14000000
egy,1995,7510000.22888
egy,1996,200000.00298
egy,1997,4260000.22888
egy,1998,3759999.99046
egy,1999,3640000.1049
egy,2000,9140000.34332
egy,2001,1509999.99046
egy,2002,3220000.02861
egy,2003,3920000.07629
egy,2004,3890000.1049
egy,2005,4090000.15259
egy,2006,1100000.02384
egy,2007,409999.99642
egy,2008,529999.97139
egy,2009,2460000.03815
egy,2010,1129999.99523
egy,2011,1730000.01907
egy,2012,761568.96353
egy,2013,1371852.99397
egy,2014,4496099.94888
egy,2015,997209.01251
egy,2016,1708904.98161
egy,2017,2275300.02594
egy,2018,1167397.14146
egy,2019,10333800.31586
eri,1993,15239999.77112
eri,1994,30739999.77112
eri,1995,8229999.54224
eri,1997,819999.99285
eri,1999,379999.99523
eri,2000,1730000.01907
eri,2001,819999.99285
eri,2002,2109999.8951
eri,2003,3390000.1049
eri,2004,2460000.03815
eri,2005,4440000.05722
eri,2006,740000.00954
est,2003,59999.99866
eth,1969,529999.97139
eth,1970,109999.9994
eth,1971,119999.99732
eth,1972,-629999.99523
eth,1973,200000.00298
eth,1974,5300000.19073
eth,1975,7239999.77112
eth,1976,1830000.04292
eth,1977,3660000.08583
eth,1978,13720000.26703
eth,1979,10220000.26703
eth,1980,24620000.83923
eth,1981,27809999.46594
eth,1982,29309999.46594
eth,1983,33080001.83105
eth,1984,27760000.22888
eth,1985,47090000.15259
eth,1986,30260000.22888
eth,1987,31079999.92371
eth,1988,40119998.93188
eth,1989,66019996.64307
eth,1990,88459999.08447
eth,1991,248800003.05176
eth,1992,146259994.50684
eth,1993,101279998.7793
eth,1994,26290000.91553
eth,1995,63590000.15259
eth,1996,16610000.61035
eth,1997,22309999.46594
eth,1998,16129999.16077
eth,1999,19860000.61035
eth,2000,36020000.45776
eth,2001,27309999.46594
eth,2002,23530000.68665
eth,2003,15229999.54224
eth,2004,9829999.92371
eth,2005,14079999.92371
eth,2006,15970000.26703
eth,2007,12270000.45776
eth,2008,15930000.30518
eth,2009,16569999.69482
eth,2010,3720000.02861
eth,2011,28059999.46594
eth,2012,23435207.36694
eth,2013,18907915.11536
eth,2014,26490539.55078
eth,2015,23967273.71216
eth,2016,16280845.64209
eth,2017,12729060.17303
eth,2019,7503250.12207
fji,1973,270000.01073
fji,1974,9999.99978
fji,1976,39999.99911
fji,1977,119999.99732
fji,1978,500000
fji,1979,119999.99732
fji,1980,490000.00954
fji,1981,589999.97377
fji,1982,319999.99285
fji,1983,430000.00715
fji,1984,469999.99881
fji,1985,59999.99866
fji,1987,19999.99955
gab,1969,219999.99881
gab,1970,230000.00417
gab,1971,140000.0006
gab,1972,129999.99523
gab,1973,100000.00149
gab,1974,319999.99285
gab,1975,349999.99404
gab,1979,370000.00477
gab,2000,19999.99955
gab,2001,219999.99881
gab,2002,29999.99933
geo,1993,980000.01907
geo,1994,7559999.94278
geo,1995,6440000.05722
geo,1999,1700000.04768
geo,2000,2039999.96185
geo,2001,5440000.05722
geo,2002,889999.98569
geo,2003,529999.97139
geo,2004,39999.99911
geo,2005,779999.97139
geo,2006,1169999.95708
geo,2007,2839999.91417
geo,2008,2789999.96185
geo,2009,29999.99933
geo,2010,460000.00834
geo,2011,600000.02384
geo,2012,442409.93261
geo,2013,230716.00497
gha,1969,629999.99523
gha,1970,379999.99523
gha,1971,620000.00477
gha,1972,-90000.00358
gha,1973,200000.00298
gha,1974,980000.01907
gha,1975,930000.00715
gha,1976,1610000.01431
gha,1977,1820000.05245
gha,1978,4250000
gha,1979,4179999.82834
gha,1980,2490000.00954
gha,1981,2700000.04768
gha,1982,4889999.86649
gha,1983,9899999.61853
gha,1984,14199999.80927
gha,1985,10489999.77112
gha,1986,17040000.91553
gha,1987,14319999.69482
gha,1988,12109999.65668
gha,1989,17409999.84741
gha,1990,10359999.65668
gha,1991,14069999.69482
gha,1992,6320000.17166
gha,1993,15010000.22888
gha,1994,9260000.22888
gha,1995,9600000.38147
gha,1996,109999.9994
gha,1997,1870000.00477
gha,1998,1470000.02861
gha,1999,1269999.98093
gha,2000,1539999.96185
gha,2001,629999.99523
gha,2002,1039999.96185
gha,2003,1059999.94278
gha,2004,750000
gha,2005,3329999.92371
gha,2006,2430000.06676
gha,2007,2789999.96185
gha,2008,4349999.90463
gha,2009,4679999.82834
gha,2010,790000.02146
gha,2011,59999.99866
gha,2012,2450773.47755
gha,2013,450316.99538
gha,2014,145669.99674
gha,2015,100965.00069
gha,2016,236355.00669
gha,2017,50730.00118
gin,1969,680000.00715
gin,1970,469999.99881
gin,1971,200000.00298
gin,1972,2160000.08583
gin,1973,1250000
gin,1974,839999.97377
gin,1975,589999.97377
gin,1976,620000.00477
gin,1977,680000.00715
gin,1978,1980000.01907
gin,1979,649999.97616
gin,1980,2440000.05722
gin,1981,1710000.03815
gin,1982,1029999.97139
gin,1983,1570000.05245
gin,1984,2140000.1049
gin,1985,910000.02623
gin,1986,1350000.02384
gin,1987,2029999.97139
gin,1988,2509999.99046
gin,1989,1250000
gin,1990,8609999.65668
gin,1991,4219999.79019
gin,1992,3490000.00954
gin,1993,3470000.02861
gin,1994,2269999.98093
gin,1995,1049999.95232
gin,1996,310000.00238
gin,1997,-9999.99978
gin,1998,1200000.04768
gin,1999,529999.97139
gin,2000,1269999.98093
gin,2001,3460000.03815
gin,2002,3130000.11444
gin,2003,3279999.97139
gin,2004,2519999.98093
gin,2005,3029999.97139
gin,2006,4340000.15259
gin,2007,2720000.02861
gin,2008,4980000.01907
gin,2009,3319999.93324
gin,2010,2059999.94278
gin,2011,349999.99404
gin,2012,774771.45195
gin,2013,1009866.9529
gin,2014,1436480.04532
gin,2015,2542243.00385
gin,2016,287194.99707
gin,2017,1115530.01404
gin,2018,1247391.22391
gin,2019,2149029.97017
gmb,1970,79999.99821
gmb,1971,790000.02146
gmb,1972,670000.01669
gmb,1973,829999.98331
gmb,1974,2089999.91417
gmb,1975,1450000.04768
gmb,1976,1750000
gmb,1977,759999.99046
gmb,1978,680000.00715
gmb,1979,639999.98569
gmb,1980,2289999.96185
gmb,1981,3200000.04768
gmb,1982,1159999.96662
gmb,1983,2529999.97139
gmb,1984,5010000.22888
gmb,1985,3630000.11444
gmb,1986,2490000.00954
gmb,1987,5119999.88556
gmb,1988,4110000.13351
gmb,1989,3859999.8951
gmb,1990,2769999.98093
gmb,1991,5650000.09537
gmb,1992,3970000.02861
gmb,1993,2640000.1049
gmb,1994,2970000.02861
gmb,1995,-239999.99464
gmb,1996,449999.98808
gmb,1997,1570000.05245
gmb,1998,2589999.91417
gmb,1999,1289999.96185
gmb,2000,1559999.94278
gmb,2001,560000.00238
gmb,2002,870000.00477
gmb,2003,1169999.95708
gmb,2004,939999.99762
gmb,2005,1659999.96662
gmb,2006,1409999.96662
gmb,2007,1779999.97139
gmb,2008,1559999.94278
gmb,2009,360000.01431
gmb,2010,370000.00477
gmb,2011,140000.0006
gmb,2012,963980.43633
gmb,2013,435611.0096
gmb,2015,25405.0009
gmb,2016,-112532.48155
gmb,2017,486279.99425
gmb,2018,45444.54068
gmb,2019,2135689.97383
gnb,1974,730000.01907
gnb,1975,2240000.00954
gnb,1976,699999.98808
gnb,1977,200000.00298
gnb,1978,1139999.98569
gnb,1979,939999.99762
gnb,1980,1950000.04768
gnb,1981,2220000.02861
gnb,1982,1519999.98093
gnb,1983,1740000.00954
gnb,1984,2339999.91417
gnb,1985,2049999.95232
gnb,1986,1779999.97139
gnb,1987,2319999.93324
gnb,1988,2910000.08583
gnb,1989,1019999.98093
gnb,1990,3690000.05722
gnb,1991,1860000.01431
gnb,1992,3579999.92371
gnb,1993,4230000.01907
gnb,1994,2220000.02861
gnb,1995,1860000.01431
gnb,1996,3549999.95232
gnb,1997,1789999.96185
gnb,1998,1000000
gnb,1999,449999.98808
gnb,2000,200000.00298
gnb,2001,1009999.99046
gnb,2002,1679999.94755
gnb,2003,1179999.94755
gnb,2004,2170000.07629
gnb,2005,2069999.93324
gnb,2006,1659999.96662
gnb,2007,2150000.09537
gnb,2008,1980000.01907
gnb,2009,319999.99285
gnb,2010,0
gnb,2011,639999.98569
gnb,2012,1687416.79192
gnb,2013,839230.12018
gnb,2014,56320.00044
gnb,2015,788012.02774
gnb,2016,621272.02749
gnb,2019,165279.99938
gnq,1980,930000.00715
gnq,1981,1299999.95232
gnq,1982,2150000.09537
gnq,1983,2819999.93324
gnq,1984,2410000.08583
gnq,1985,2839999.91417
gnq,1987,79999.99821
gnq,1988,2019999.98093
