geo,time,sh_xpd_ehex_pc_cd
gtm,2015,3.85504
gtm,2016,3.98192
gtm,2017,2.81301
gtm,2018,4.36761
gtm,2019,2.35021
guy,2000,0.091
guy,2001,0.39335
guy,2002,1.23264
guy,2003,3.69979
guy,2004,6.88314
guy,2005,12.96825
guy,2006,19.61997
guy,2007,31.64705
guy,2008,29.80688
guy,2009,31.84576
guy,2010,31.0807
guy,2011,25.06337
guy,2012,18.46376
guy,2013,18.95802
guy,2014,12.41909
guy,2015,10.68797
guy,2016,10.39849
guy,2017,10.61367
guy,2018,9.52854
guy,2019,8.77318
hnd,2000,1.90556
hnd,2001,1.24447
hnd,2002,3.02817
hnd,2003,7.59879
hnd,2004,8.14308
hnd,2005,8.32516
hnd,2006,5.81805
hnd,2007,7.45036
hnd,2008,10.72508
hnd,2009,13.42119
hnd,2010,12.523
hnd,2011,11.26364
hnd,2012,13.11688
hnd,2013,9.38387
hnd,2014,10.9195
hnd,2015,8.659
hnd,2016,8.95266
hnd,2017,6.34913
hnd,2018,5.36714
hnd,2019,4.96506
hrv,2000,0
hrv,2001,0
hrv,2002,0
hrv,2003,0
hrv,2004,0
hrv,2005,0
hrv,2006,0
hrv,2007,0
hrv,2008,0
hrv,2009,0
hrv,2010,0
hrv,2011,0
hrv,2012,0
hrv,2013,0
hrv,2014,0.04096
hrv,2015,0
hrv,2016,0.03506
hrv,2017,0.01213
hrv,2018,0.04494
hrv,2019,0.0889
hti,2000,9.37794
hti,2001,8.88181
hti,2002,7.66811
hti,2003,6.29671
hti,2004,7.90898
hti,2005,8.21752
hti,2006,12.98751
hti,2007,12.94992
hti,2008,14.31512
hti,2009,14.37873
hti,2010,25.34467
hti,2011,48.96977
hti,2012,44.80114
hti,2013,28.24466
hti,2014,35.17588
hti,2015,34.2934
hti,2016,29.23134
hti,2017,27.29386
hti,2018,24.06339
hti,2019,23.06113
hun,2015,0
hun,2016,0
hun,2017,0
hun,2018,0
hun,2019,0
idn,2000,0.45952
idn,2001,0.69558
idn,2002,0.26564
idn,2003,0.32606
idn,2004,0.51089
idn,2005,0.56554
idn,2006,0.61581
idn,2007,0.94607
idn,2008,0.70753
idn,2009,1.02434
idn,2010,0.74549
idn,2011,1.04344
idn,2012,1.0346
idn,2013,1.18961
idn,2014,2.10878
idn,2015,0.47751
idn,2016,0.56774
idn,2017,0.76477
idn,2018,0.4522
idn,2019,0.66809
ind,2000,0.49615
ind,2001,0.4611
ind,2002,0.49635
ind,2003,0.33412
ind,2004,0.56003
ind,2005,0.42381
ind,2006,0.42425
ind,2007,0.54245
ind,2008,0.70864
ind,2009,0.39012
ind,2010,0.43799
ind,2011,0.42275
ind,2012,0.46134
ind,2013,0.15159
ind,2014,0.42668
ind,2015,0.41935
ind,2016,0.38895
ind,2017,0.33884
ind,2018,0.50652
ind,2019,0.53156
irl,2011,0
irl,2012,0
irl,2013,0
irl,2014,0
irl,2015,0
irl,2016,0
irl,2017,0
irl,2018,0
irl,2019,0
irn,2016,0.14724
irn,2017,0.10434
irn,2018,0.10196
irn,2019,0.07031
irq,2003,0
irq,2004,0
irq,2005,0
irq,2006,0
irq,2007,3.75074
irq,2008,0
irq,2009,0
irq,2010,0
irq,2011,0.01452
irq,2012,1.35766
irq,2013,1.46056
irq,2014,1.4005
irq,2015,0.42399
irq,2016,0.58583
irq,2017,0.17817
irq,2018,1.20543
irq,2019,1.34911
isl,2000,0
isl,2001,0
isl,2002,0
isl,2003,0
isl,2004,0
isl,2005,0
isl,2006,0
isl,2007,0
isl,2008,0
isl,2009,0
isl,2010,0
isl,2011,0
isl,2012,0
isl,2013,0
isl,2014,0
isl,2015,0
isl,2016,0
isl,2017,0
isl,2018,0
isl,2019,0
isr,2000,35.26512
isr,2001,31.27759
isr,2002,31.1723
isr,2003,28.86273
isr,2004,33.62422
isr,2005,31.74634
isr,2006,22.91079
isr,2007,23.35699
isr,2008,29.85204
isr,2009,26.59723
isr,2010,28.86977
isr,2011,32.81098
isr,2012,33.92063
isr,2013,37.16615
isr,2014,37.57768
isr,2015,37.50275
isr,2016,37.72906
isr,2017,42.93293
isr,2018,66.19189
isr,2019,72.01767
ita,2012,0
ita,2013,0
ita,2014,0
ita,2015,0
ita,2016,0
ita,2017,0
ita,2018,0
ita,2019,0
jam,2000,0.46203
jam,2001,0.91821
jam,2002,1.17883
jam,2003,1.0499
jam,2004,3.26488
jam,2005,2.54819
jam,2006,2.92173
jam,2007,4.46924
jam,2008,4.44552
jam,2009,5.43536
jam,2010,5.45198
jam,2011,6.07187
jam,2012,8.26461
jam,2013,2.50416
jam,2014,3.53698
jam,2015,3.86907
jam,2016,4.34851
jam,2017,4.46007
jam,2018,4.79519
jam,2019,5.21364
jor,2000,4.13013
jor,2001,4.59583
jor,2002,3.71342
jor,2003,6.22935
jor,2004,26.28657
jor,2005,5.62645
jor,2006,10.12241
jor,2007,7.44083
jor,2008,4.08346
jor,2009,12.66802
jor,2010,13.77119
jor,2011,11.76336
jor,2012,18.80264
jor,2013,18.35172
jor,2014,17.52899
jor,2015,2.48862
jor,2016,12.54503
jor,2017,31.41547
jor,2018,15.03056
jor,2019,10.46947
jpn,2000,0
jpn,2001,0
jpn,2002,0
jpn,2003,0
jpn,2004,0
jpn,2005,0
jpn,2006,0
jpn,2007,0
jpn,2008,0
jpn,2009,0
jpn,2010,0
jpn,2011,0
jpn,2012,0
jpn,2013,0
jpn,2014,0
jpn,2015,0
jpn,2016,0
jpn,2017,0
jpn,2018,0
jpn,2019,0
kaz,2003,0
kaz,2004,0
kaz,2005,0
kaz,2006,0
kaz,2007,0
kaz,2008,0
kaz,2009,0
kaz,2010,2.66615
kaz,2011,0.4166
kaz,2012,0.57397
kaz,2013,0.676
kaz,2014,0.45409
kaz,2015,0.26445
kaz,2016,0.48328
kaz,2017,0.51378
kaz,2018,0.4272
ken,2000,2.54964
ken,2001,2.69969
ken,2002,3.08568
ken,2003,3.90293
ken,2004,5.23684
ken,2005,5.27489
ken,2006,11.4573
ken,2007,14.15066
ken,2008,15.6886
ken,2009,15.90503
ken,2010,16.76783
ken,2011,14.86375
ken,2012,15.51518
ken,2013,15.12988
ken,2014,14.38061
ken,2015,12.50442
ken,2016,11.75179
ken,2017,13.72975
ken,2018,16.29281
ken,2019,15.43945
kgz,2000,0
kgz,2001,0
kgz,2002,0
kgz,2003,2.23255
kgz,2004,4.28274
kgz,2005,2.32566
kgz,2006,4.66504
kgz,2007,6.3967
kgz,2008,4.43136
kgz,2009,6.64468
kgz,2010,4.77565
kgz,2011,3.58997
kgz,2012,7.15275
kgz,2013,5.63591
kgz,2014,5.93495
kgz,2015,6.01186
kgz,2016,2.75797
kgz,2017,4.34327
kgz,2018,3.25074
kgz,2019,1.44359
khm,2000,0.42344
khm,2001,1.61671
khm,2002,1.94785
khm,2003,2.69925
khm,2004,4.67957
khm,2005,4.68555
khm,2006,6.52075
khm,2007,9.38061
khm,2008,7.99491
khm,2009,9.08213
khm,2010,7.546
khm,2011,7.35829
khm,2012,13.38495
khm,2013,13.47776
khm,2014,16.64414
khm,2015,14.6644
khm,2016,14.71539
khm,2017,7.28886
khm,2018,6.03654
khm,2019,7.37067
kir,2000,0
kir,2001,1.35611
kir,2002,1.73005
kir,2003,1.42568
kir,2004,1.04409
kir,2005,1.36079
kir,2006,19.85197
kir,2007,26.72346
kir,2008,46.26026
kir,2009,59.33422
kir,2010,7.19935
kir,2011,2.31689
kir,2012,11.05655
kir,2013,23.45611
kir,2014,22.64846
kir,2015,13.21649
kir,2016,25.16841
kir,2017,37.14574
kir,2018,46.36794
kir,2019,25.48308
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,4.85356
kna,2005,0.41638
kna,2006,0.03243
kna,2007,1.43279
kna,2008,28.89562
kna,2009,19.75604
kna,2010,12.35259
kna,2011,15.08749
kna,2012,0
kna,2013,2.13896
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kna,2018,0
kna,2019,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0
kwt,2014,0
kwt,2015,0
kwt,2016,0
kwt,2017,0
kwt,2018,0
kwt,2019,0
lao,2000,1.41377
lao,2001,3.02962
lao,2002,2.06204
lao,2003,2.49881
lao,2004,3.70655
lao,2005,3.57505
lao,2006,5.4614
lao,2007,5.93711
lao,2008,5.97796
lao,2009,7.10333
lao,2010,5.84957
lao,2011,7.57921
lao,2012,8.87505
lao,2013,8.35166
lao,2014,7.71737
lao,2015,8.90637
lao,2016,9.94323
lao,2017,10.33547
lao,2018,7.18537
lao,2019,14.46905
lbn,2000,0.45989
lbn,2001,1.08905
lbn,2002,1.1931
lbn,2003,1.80159
lbn,2004,3.16965
lbn,2005,1.64135
lbn,2006,3.56334
lbn,2007,4.9599
lbn,2008,5.24182
lbn,2009,9.23026
lbn,2010,4.4518
lbn,2011,4.50077
lbn,2012,2.78292
lbn,2013,5.96936
lbn,2014,5.15869
lbn,2015,18.48781
lbn,2016,15.54242
lbn,2017,15.17024
lbn,2018,6.65262
lbn,2019,5.89413
lbr,2000,1.06752
lbr,2001,1.51138
lbr,2002,1.2952
lbr,2003,1.34598
lbr,2004,2.94124
lbr,2005,5.03951
lbr,2006,5.40933
lbr,2007,8.49647
lbr,2008,7.63934
lbr,2009,16.58036
lbr,2010,16.76556
lbr,2011,17.69648
lbr,2012,23.27171
lbr,2013,26.09712
lbr,2014,23.76955
lbr,2015,24.41742
lbr,2016,21.1331
lbr,2017,17.86027
lbr,2018,15.27637
lbr,2019,12.97614
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0.03384
lby,2007,0.07976
lby,2008,0.24465
lby,2009,0.37852
lby,2010,0.35217
lby,2011,0.11709
lca,2000,0
lca,2001,0
lca,2002,0.70685
lca,2003,1.64964
lca,2004,1.68428
lca,2005,7.36162
lca,2006,12.38716
lca,2007,5.02019
lca,2008,8.72011
lca,2009,8.01161
lca,2010,9.42544
lca,2011,9.83254
lca,2012,1.92065
lca,2013,3.62009
lca,2014,1.91655
lca,2015,4.18363
lca,2016,18.00138
lca,2017,5.71762
lca,2018,2.34893
lca,2019,4.98208
lka,2000,0.39936
lka,2001,0.29742
lka,2002,0.0847
lka,2003,0.44887
lka,2004,0.25935
lka,2005,0.48365
lka,2006,1.62037
lka,2007,0.81547
lka,2008,0.79695
lka,2009,1.21073
lka,2010,1.25596
lka,2011,0.60788
lka,2012,0.43118
lka,2013,0.88841
lka,2014,1.66216
lka,2015,2.05344
lka,2016,1.31528
lka,2017,4.37257
lka,2018,2.42345
lka,2019,2.18566
lso,2000,0.90361
lso,2001,1.88103
lso,2002,2.49859
lso,2003,2.72685
lso,2004,4.62194
lso,2005,7.07428
lso,2006,6.58973
lso,2007,7.57662
lso,2008,14.347
lso,2009,20.86521
lso,2010,19.56074
lso,2011,31.65486
lso,2012,33.97621
lso,2013,40.35916
lso,2014,33.9914
lso,2015,25.28842
lso,2016,21.81957
lso,2017,31.99092
lso,2018,47.75308
lso,2019,52.51536
ltu,2000,0.08945
ltu,2001,0.15591
ltu,2002,0.32783
ltu,2003,0.49735
ltu,2004,0.23243
ltu,2005,0.36488
ltu,2006,0.35019
ltu,2007,0.63173
ltu,2008,0.91109
ltu,2009,0.91659
ltu,2010,1.34878
ltu,2011,1.59423
ltu,2012,1.24052
ltu,2013,1.38489
ltu,2014,1.35227
ltu,2015,2.69542
ltu,2016,2.29774
ltu,2017,1.63471
ltu,2018,3.90805
ltu,2019,4.93982
lux,2011,0.2453
lux,2012,92.03963
lux,2013,92.98349
lux,2014,91.48887
lux,2015,75.06341
lux,2016,72.27082
lux,2017,78.85236
lux,2018,87.94512
lux,2019,82.8445
lva,2004,1.77151
lva,2005,1.38685
lva,2007,0.40872
lva,2008,0.90163
lva,2009,3.56602
lva,2010,0.04561
lva,2017,1.52808
lva,2018,1.81339
lva,2019,3.14274
mar,2000,0.1643
mar,2001,0.25982
mar,2002,0.14555
mar,2003,0.19425
mar,2004,0.24205
mar,2005,0.28295
mar,2006,0.32257
mar,2007,0.83133
mar,2008,0.50783
mar,2009,0.15552
mar,2010,0.74551
mar,2011,1.18662
mar,2012,1.00391
mar,2013,0.57777
mar,2014,0.53486
mar,2015,0.31011
mar,2016,0.24267
mar,2017,0.3579
mar,2018,0.3167
mar,2019,1.25056
mda,2000,0.82817
mda,2001,0.53394
mda,2002,1.37891
mda,2003,1.66262
mda,2004,1.46931
mda,2005,3.47202
mda,2006,4.16594
mda,2007,4.97869
mda,2008,6.07137
mda,2009,22.53142
mda,2010,23.72944
mda,2011,15.76762
mda,2012,17.95359
mda,2013,22.98978
mda,2014,26.31493
mda,2015,13.57195
mda,2016,6.32488
mda,2017,11.46366
mda,2018,7.5121
mda,2019,9.69615
mdg,2000,1.83633
mdg,2001,3.15778
mdg,2002,3.10878
mdg,2003,1.97275
mdg,2004,3.17127
mdg,2005,3.85703
mdg,2006,4.22147
mdg,2007,3.37022
mdg,2008,4.48608
mdg,2009,5.40289
mdg,2010,3.50249
mdg,2011,6.27438
mdg,2012,3.89054
mdg,2013,4.11905
mdg,2014,5.91143
mdg,2015,6.59661
mdg,2016,6.61439
mdg,2017,5.67351
mdg,2018,6.60915
mdg,2019,5.6033
mdv,2000,0
mdv,2001,0.24257
mdv,2002,2.24124
mdv,2003,1.91755
mdv,2004,1.38772
mdv,2005,6.32121
mdv,2006,4.97634
mdv,2007,6.11584
mdv,2008,21.56349
mdv,2009,35.27603
mdv,2010,20.06191
mdv,2011,23.36983
mdv,2012,22.52379
mdv,2013,5.75658
mdv,2014,4.16424
mdv,2015,0.24477
mdv,2016,2.20694
mdv,2017,0.7075
mdv,2018,20.45387
mdv,2019,14.09695
mhl,2000,158.55339
mhl,2001,143.95098
mhl,2002,143.84383
mhl,2003,145.20914
mhl,2004,199.58661
mhl,2005,339.15723
mhl,2006,387.53365
mhl,2007,214.50604
mhl,2008,235.66456
mhl,2009,215.8632
mhl,2010,239.61649
mhl,2011,191.5763
mhl,2012,195.17009
mhl,2013,193.5581
mhl,2014,204.89848
mhl,2015,255.58822
mhl,2016,276.87027
mhl,2017,268.18255
mhl,2018,269.65573
mhl,2019,285.82045
mkd,2000,6.47314
mkd,2001,3.59636
mkd,2002,6.8081
mkd,2003,1.96528
mkd,2004,3.12071
mkd,2005,3.44456
mkd,2006,6.54879
mkd,2007,2.63183
mkd,2008,9.40525
mkd,2009,5.47991
mkd,2010,2.12091
mkd,2011,3.5765
mkd,2012,3.93616
mkd,2013,0.93463
mkd,2014,2.76656
mkd,2015,1.11683
mkd,2016,2.3821
mkd,2017,0.46542
mkd,2018,0.00605
mli,2000,0.8564
mli,2001,0.95438
mli,2002,2.38503
mli,2003,1.77233
mli,2004,2.78219
mli,2005,3.60776
mli,2006,5.44068
mli,2007,5.60135
mli,2008,7.25637
mli,2009,8.63653
mli,2010,9.08919
mli,2011,10.94422
mli,2012,12.17255
mli,2013,13.43711
mli,2014,16.85867
mli,2015,12.765
mli,2016,8.90598
mli,2017,8.72972
mli,2018,11.6881
mli,2019,11.46886
mlt,2018,0.44663
mlt,2019,0.40826
mmr,2000,0.05138
mmr,2001,0.12706
mmr,2002,0.26423
mmr,2003,0.42232
mmr,2004,0.69588
mmr,2005,0.75691
mmr,2006,1.07074
mmr,2007,0.74931
mmr,2008,1.34498
mmr,2009,1.64259
mmr,2010,1.84548
mmr,2011,2.85852
mmr,2012,2.19608
mmr,2013,3.24914
mmr,2014,5.14612
mmr,2015,4.66309
mmr,2016,5.41216
mmr,2017,5.50669
mmr,2018,5.1648
mmr,2019,4.97286
mne,2011,4.48483
mne,2012,6.78435
mne,2013,5.99862
mne,2014,4.53214
mne,2015,2.69766
mne,2016,2.35348
mne,2017,1.84036
mng,2000,0.30153
mng,2001,0.9597
mng,2002,1.44184
mng,2003,1.02846
mng,2004,2.16309
mng,2005,1.4495
mng,2006,2.12722
mng,2007,1.83967
mng,2008,5.69966
mng,2009,4.35053
mng,2010,4.29708
mng,2011,8.31859
mng,2012,9.693
mng,2013,9.11255
mng,2014,10.5553
mng,2015,7.30188
mng,2016,9.17334
mng,2017,4.16785
mng,2018,8.54926
mng,2019,8.34375
moz,2000,0.67971
moz,2001,2.23623
moz,2002,3.48364
moz,2003,4.65023
moz,2004,7.32266
moz,2005,9.71047
moz,2006,10.26279
moz,2007,10.61938
moz,2008,13.97567
moz,2009,17.65457
moz,2010,17.45348
moz,2011,19.67645
moz,2012,20.14498
moz,2013,23.82334
moz,2014,23.0324
moz,2015,21.66504
moz,2016,18.44024
moz,2017,22.44364
moz,2018,25.37071
moz,2019,24.74817
mrt,2000,0.99455
mrt,2001,0.89456
mrt,2002,1.26503
mrt,2003,2.68663
mrt,2004,2.17501
mrt,2005,1.73878
mrt,2006,0.85303
mrt,2007,1.63381
mrt,2008,2.46978
mrt,2009,2.26775
mrt,2010,2.51135
mrt,2011,2.48348
mrt,2012,2.54515
mrt,2013,4.84418
mrt,2014,5.97469
mrt,2015,4.83614
mrt,2016,1.12066
mrt,2017,4.49743
mrt,2018,5.32582
mrt,2019,6.8733
mus,2000,0.35973
mus,2001,0.67366
mus,2002,0.42032
mus,2003,0.18075
mus,2004,0.05654
mus,2005,0.07793
mus,2006,0.17008
mus,2007,0.39078
mus,2008,2.95285
mus,2009,5.41657
mus,2010,6.91313
mus,2011,15.58112
mus,2012,8.61526
mus,2013,6.41878
mus,2014,2.55996
mus,2015,13.75291
mus,2016,1.25044
mus,2017,3.00635
mus,2018,3.27661
mus,2019,2.00516
mwi,2000,2.62561
mwi,2001,2.21381
mwi,2002,5.18631
mwi,2003,5.73576
mwi,2004,10.70479
mwi,2005,10.95057
mwi,2006,13.34463
mwi,2007,16.61867
mwi,2008,19.05304
mwi,2009,22.51266
mwi,2010,21.75602
mwi,2011,25.82394
mwi,2012,23.5019
mwi,2013,27.53633
mwi,2014,22.72938
mwi,2015,19.09116
mwi,2016,18.6536
mwi,2017,22.97687
mwi,2018,21.50088
mwi,2019,13.24315
mys,2000,0
mys,2001,0
mys,2002,0
mys,2003,0
mys,2004,0
mys,2005,0
mys,2006,0
mys,2007,0.00746
mys,2008,0.00445
mys,2009,0.00343
mys,2010,0.00104
mys,2011,0.00137
mys,2012,0
mys,2013,0
mys,2014,0
mys,2015,0
mys,2016,0
mys,2017,0
mys,2018,0
mys,2019,0
nam,2000,10.85458
nam,2001,10.86501
nam,2002,10.36648
nam,2003,15.99641
nam,2004,49.29156
nam,2005,78.76833
nam,2006,99.15438
nam,2007,91.75867
nam,2008,89.27632
nam,2009,74.72808
nam,2010,73.74967
nam,2011,61.3275
nam,2012,43.68456
nam,2013,31.47425
nam,2014,27.71066
nam,2015,27.91263
nam,2016,29.5484
nam,2017,31.70873
nam,2018,21.70106
nam,2019,19.87822
ner,2000,0.85562
ner,2001,0.92209
ner,2002,1.0429
ner,2003,1.29296
ner,2004,1.4698
ner,2005,1.95775
ner,2006,2.07131
ner,2007,2.75863
ner,2008,3.08539
ner,2009,2.95203
ner,2010,2.92524
ner,2011,2.67605
ner,2012,2.99942
ner,2013,2.91908
ner,2014,3.32255
ner,2015,6.35701
ner,2016,3.33194
ner,2017,4.17968
ner,2018,3.57431
ner,2019,4.78775
nga,2000,3.00903
nga,2001,1.24906
nga,2002,1.32965
nga,2003,2.25403
nga,2004,2.77649
nga,2005,2.97148
nga,2006,3.59971
nga,2007,4.13459
nga,2008,4.92619
nga,2009,4.28921
nga,2010,4.80302
nga,2011,6.63669
nga,2012,7.79682
nga,2013,12.7608
nga,2014,13.25085
nga,2015,9.69785
nga,2016,8.18919
nga,2017,5.84855
nga,2018,4.91103
nga,2019,9.1117
nic,2000,1.89409
nic,2001,6.04968
nic,2002,4.87291
nic,2003,8.40567
nic,2004,12.1628
nic,2005,13.2978
nic,2006,8.54182
nic,2007,10.12531
nic,2008,13.68937
nic,2009,10.90357
nic,2010,16.46239
nic,2011,15.58138
nic,2012,13.31546
nic,2013,13.95693
nic,2014,15.85866
nic,2015,10.19035
nic,2016,8.85336
nic,2017,10.87701
nic,2018,9.40117
nic,2019,4.3899
nld,2000,0
nld,2001,0
nld,2002,0
nld,2003,0
nld,2004,0
nld,2005,0
nld,2006,0
nld,2007,0
nld,2008,0
nld,2009,0
nld,2010,0
nld,2011,0
nld,2012,0
nld,2013,0
nld,2014,0
nld,2015,1.05038
nld,2016,1.17346
nld,2017,0.79362
nld,2018,1.37471
nld,2019,1.3603
nor,2000,0
nor,2001,0
nor,2002,0
nor,2003,0
nor,2004,0
nor,2005,0
nor,2006,0
nor,2007,0
nor,2008,4.19199
nor,2009,3.77742
nor,2010,4.01856
nor,2011,0
nor,2012,0
nor,2013,0
nor,2014,0
nor,2015,0
nor,2016,0
nor,2017,0
nor,2018,0
nor,2019,0
npl,2000,1.84071
npl,2001,2.82029
npl,2002,2.31955
npl,2003,2.57109
npl,2004,3.37006
npl,2005,3.43115
npl,2006,3.67691
npl,2007,2.48374
npl,2008,2.83018
npl,2009,3.32303
npl,2010,4.15401
npl,2011,3.72104
npl,2012,4.62313
npl,2013,4.28878
npl,2014,5.92362
npl,2015,6.88298
npl,2016,5.65716
npl,2017,7.75648
npl,2018,6.92282
npl,2019,6.34133
nru,2000,35.33463
nru,2001,51.64527
nru,2002,66.69047
nru,2003,46.0743
nru,2004,36.39262
nru,2005,8.52911
nru,2006,21.004
nru,2007,158.20214
nru,2008,335.4724
nru,2009,242.42284
nru,2010,212.19229
nru,2011,242.43943
nru,2012,429.12202
nru,2013,322.68064
nru,2014,130.06117
nru,2015,365.29026
nru,2016,59.2235
nru,2017,278.81191
nru,2018,117.43637
nru,2019,95.45582
omn,2013,0
omn,2016,0
omn,2017,0
omn,2018,0
omn,2019,0
pak,2000,0.12162
pak,2001,0.24268
pak,2002,0.70204
pak,2003,0.92472
pak,2004,0.46255
pak,2005,0.88151
pak,2006,0.81227
pak,2007,1.06734
pak,2008,1.29155
pak,2009,0.77413
pak,2010,1.2486
pak,2011,1.11487
pak,2012,1.19341
pak,2013,1.62532
pak,2014,1.92066
pak,2015,1.35337
pak,2016,0.71294
pak,2017,0.73629
pak,2018,0.25694
pak,2019,2.80232
pan,2000,0.98781
pan,2001,1.08635
pan,2002,1.30137
pan,2003,1.27813
pan,2004,0.7139
pan,2005,0.80198
pan,2006,0.53883
pan,2007,0.55094
pan,2008,0.89814
pan,2009,0.61501
pan,2010,3.96728
pan,2011,1.67376
pan,2012,0.97377
pan,2013,1.52203
pan,2014,4.61068
pan,2015,0.95097
pan,2016,0.89645
pan,2017,0.62717
pan,2018,1.01745
pan,2019,1.1048
per,2000,0.19836
per,2001,0.49457
per,2002,0.57404
per,2003,2.28603
per,2004,2.12181
per,2005,2.61432
per,2006,2.46736
per,2007,1.59257
per,2008,1.41512
per,2009,3.93185
per,2010,2.80584
per,2011,2.67377
per,2012,1.9988
per,2013,1.54819
per,2014,0.93362
per,2015,0.73732
per,2016,0.65398
per,2017,0.81944
per,2018,0.72743
per,2019,0.7248
phl,2000,1.15782
phl,2001,1.06937
phl,2002,0.77393
phl,2003,1.08663
phl,2004,1.33485
phl,2005,1.96204
phl,2006,2.10077
phl,2007,1.2784
phl,2008,1.14025
phl,2009,1.8457
phl,2010,1.64203
phl,2011,0.94454
phl,2012,1.15562
phl,2013,2.13901
phl,2014,1.63106
phl,2015,1.68567
phl,2016,2.75421
phl,2017,2.71379
phl,2018,0.40054
phl,2019,0.58943
plw,2000,173.25308
plw,2001,172.05478
plw,2002,195.0055
plw,2003,212.52966
plw,2004,290.93472
plw,2005,326.42657
plw,2006,326.44452
plw,2007,374.42384
plw,2008,377.76845
plw,2009,308.17856
plw,2010,423.49412
plw,2011,374.11496
plw,2012,456.40646
plw,2013,447.63717
plw,2014,533.93617
plw,2015,560.54566
plw,2016,311.88948
plw,2017,280.57047
plw,2018,45.54561
plw,2019,620.76854
png,2000,1.11651
png,2001,3.25447
png,2002,5.52644
png,2003,7.16552
png,2004,6.65859
png,2005,7.17738
png,2006,7.54715
png,2007,8.38654
png,2008,7.28586
png,2009,8.62695
png,2010,10.68933
png,2011,12.42311
png,2012,16.71045
png,2013,22.26819
png,2014,30.83553
png,2015,5.78787
png,2016,10.44584
png,2017,9.36843
png,2018,12.83202
png,2019,21.08235
pol,2003,0.06055
pol,2004,0.01933
pol,2005,0.0239
pol,2013,1.2229
pol,2014,0.34588
pol,2015,0.30713
pol,2016,0.16032
pol,2017,0.27646
pol,2018,0.57075
pol,2019,0.55943
prt,2000,0.40553
prt,2001,0.42481
prt,2002,0.51851
prt,2003,0.62815
prt,2004,0.74826
prt,2005,0.75869
prt,2006,0.82417
prt,2007,0.96287
prt,2008,1.14278
prt,2009,1.2016
prt,2010,1.10336
prt,2011,1.1849
prt,2012,1.10901
prt,2013,1.15243
prt,2014,1.24858
prt,2015,1.09082
prt,2016,1.68048
prt,2017,1.88471
prt,2018,1.5492
prt,2019,1.55776
pry,2000,2.93567
pry,2001,1.48208
pry,2002,1.05428
pry,2003,1.01317
pry,2004,1.07078
pry,2005,0.59638
pry,2006,0.60527
pry,2007,0.6207
pry,2008,1.16771
pry,2009,1.74458
pry,2010,2.06455
pry,2011,2.50468
pry,2012,1.8028
pry,2013,1.94669
pry,2014,1.40919
pry,2015,1.16701
pry,2016,1.27299
pry,2017,1.06314
pry,2018,0.25222
pry,2019,0.03989
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,2000,0
rou,2001,0
rou,2002,0
rou,2003,0.00557
rou,2004,0.91394
rou,2005,1.06421
rou,2006,0.51398
rou,2007,0.65427
rou,2008,0.22879
rou,2009,0.14595
rou,2010,0.37963
rou,2011,0.06493
rou,2012,0
rou,2013,1.06561
rou,2014,0.2172
rus,2000,0.19426
rus,2001,0.23509
rus,2002,0.2636
rus,2003,0.24784
rus,2004,0.26496
rus,2005,0.27069
rus,2006,0.2821
rus,2007,0.30015
rus,2008,0.30898
rus,2019,0
rwa,2000,4.34119
rwa,2001,3.23445
rwa,2002,2.57023
rwa,2003,7.34982
rwa,2004,9.71011
rwa,2005,12.88309
rwa,2006,15.93099
rwa,2007,19.07778
rwa,2008,21.80601
rwa,2009,23.95165
rwa,2010,25.61018
rwa,2011,26.23008
rwa,2012,31.35654
rwa,2013,21.68041
rwa,2014,24.44994
rwa,2015,21.08848
rwa,2016,22.42718
rwa,2017,19.41186
rwa,2018,20.56516
rwa,2019,17.3675
sau,2013,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sdn,2003,0.36492
sdn,2004,0.44989
sdn,2005,1.09311
sdn,2006,2.77182
sdn,2007,2.42938
sdn,2008,2.28386
sdn,2009,3.48776
sdn,2010,2.82013
sdn,2011,10.67806
sdn,2012,4.39907
sdn,2013,6.37122
sdn,2014,4.31933
sdn,2015,3.0786
sdn,2016,3.37022
sdn,2017,10.35284
sdn,2018,4.58741
sdn,2019,3.07739
sen,2000,0.86714
sen,2001,0.858
sen,2002,1.3486
sen,2003,1.04645
sen,2004,0.91531
sen,2005,2.40941
sen,2006,2.10168
sen,2007,2.37855
sen,2008,3.19104
sen,2009,3.41338
sen,2010,6.30947
sen,2011,4.91479
sen,2012,5.25248
sen,2013,5.6725
sen,2014,11.26515
sen,2015,9.61013
sen,2016,9.37778
sen,2017,8.80835
sen,2018,13.34975
sen,2019,10.59873
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
