geo,time,ne_gdi_stkb_cd
can,1998,3108190091.00101
can,1999,3349262973.68244
can,2000,7559086930.17305
can,2001,-3549845041.32231
can,2002,-1790607277.12993
can,2003,4066804653.48655
can,2004,5221368178.32437
can,2005,9320019805.24839
can,2006,9375881523.27221
can,2007,8355832790.24299
can,2008,9372071227.74133
can,2009,-4776484996.93815
can,2010,335885566.87525
can,2011,11494471792.5544
can,2012,6826336473.98093
can,2013,13304050976.6326
can,2014,8692486921.71012
can,2015,-451209121.87207
can,2016,-171995618.51369
can,2017,14086982842.6901
can,2018,11022581514.8733
can,2019,12273199774.946
can,2020,-16543232146.1286
che,1970,1274095357.87789
che,1971,1012989186.9663
che,1972,770192181.81342
che,1973,948246018.70576
che,1974,2231656093.71329
che,1975,-929881842.48247
che,1976,-29473115.69851
che,1977,-152508841.27314
che,1978,112828859.0604
che,1979,2428385156.67288
che,1980,4462696186.66826
che,1981,698923734.85389
che,1982,2172670048.76127
che,1983,1888010099.56648
che,1984,-624486530.19534
che,1985,-177661063.85577
che,1986,1839919951.08122
che,1987,824558744.63519
che,1988,-652812820.33759
che,1989,-209139311.69387
che,1990,5430638496.97668
che,1991,615460251.04602
che,1992,2004964443.1802
che,1993,3133456957.22794
che,1994,4850017547.70783
che,1995,4954845665.96194
che,1996,7051480582.52427
che,1997,1387629711.29332
che,1998,2027329286.79818
che,1999,-287448409.00013
che,2000,-566784107.05827
che,2001,2613327802.79687
che,2002,-2437414346.20814
che,2003,-1730464839.97921
che,2004,-11020445516.6868
che,2005,-237039832.95856
che,2006,3745724198.43675
che,2007,-2243078140.61979
che,2008,3494850890.96113
che,2009,16913169745.4278
che,2010,4068075589.92164
che,2011,22299337610.8782
che,2012,2686749169.71448
che,2013,-5554692300.45784
che,2014,795604613.62913
che,2015,-3893176115.30286
che,2016,-4477584838.89217
che,2017,-5992809932.04302
che,2018,-5614930547.27047
che,2019,-1528200045.28188
che,2020,19676358278.3749
chl,1960,-29873388.0422
chl,1961,8659475.15227
chl,1962,-148561718.76257
chl,1963,-69419742.92317
chl,1964,-67888029.40495
chl,1965,13755607.71154
chl,1966,149903388.55716
chl,1967,129889225.22473
chl,1968,112459366.47224
chl,1969,68383435.99981
chl,1970,130287096.50763
chl,1971,-8228722.98879
chl,1972,-106410418.44972
chl,1973,-824322753.43853
chl,1974,680916049.78494
chl,1975,-349547978.57894
chl,1976,-49887139.6208
chl,1977,153486574.39341
chl,1978,499890887.12029
chl,1979,631352449.31932
chl,1980,1270842767.88669
chl,1981,1259635274.53965
chl,1982,-762252219.52055
chl,1983,-270270474.14235
chl,1984,723139858.0758
chl,1985,59621394.31295
chl,1986,329702962.95385
chl,1987,629201948.94302
chl,1988,641826904.1741
chl,1989,470930248.17616
chl,1990,652152228.322
chl,1991,990857477.23498
chl,1992,635515306.41514
chl,1993,780351012.9401
chl,1994,467251881.81256
chl,1995,1409865827.05346
chl,1996,705367292.43895
chl,1997,96992417.31645
chl,1998,355294013.84
chl,1999,-368722807.35894
chl,2000,847989762.41424
chl,2001,520222317.41338
chl,2002,688527785.83773
chl,2003,-123398892.21511
chl,2004,-486151296.68508
chl,2005,-384281662.38906
chl,2006,1484016237.03683
chl,2007,210720458.94202
chl,2008,2287026078.38181
chl,2009,-2418341900.54648
chl,2010,3464191380.3086
chl,2011,3841963637.40427
chl,2012,4203706626.72838
chl,2013,2286215770.51141
chl,2014,-1592540638.6608
chl,2015,25455530.65083
chl,2016,-1310465133.37211
chl,2017,660642832.41964
chl,2018,2132126151.06052
chl,2019,227197068.60122
chl,2020,-2716252820.10738
chn,1960,4143309773.33658
chn,1961,1909172150.45901
chn,1962,121862052.15696
chn,1963,2031034202.61597
chn,1964,2437241043.13917
chn,1965,4549516613.85978
chn,1966,6621171500.52807
chn,1967,4143309773.33658
chn,1968,5361930294.90617
chn,1969,3209034040.13324
chn,1970,8083516126.41157
chn,1971,8774067755.301
chn,1972,7527504342.79097
chn,1973,12013672464.0595
chn,1974,9585967774.83174
chn,1975,9785998494.46177
chn,1976,6438652518.80087
chn,1977,10065669070.9441
chn,1978,12357723577.2358
chn,1979,14165217391.3043
chn,1980,11554166666.6667
chn,1981,11146825396.8254
chn,1982,7671755725.19084
chn,1983,8647509578.54406
chn,1984,13146428571.4286
chn,1985,26717687074.8299
chn,1986,20353623188.4058
chn,1987,18459641255.6054
chn,1988,25067901234.5679
chn,1989,40350202429.1498
chn,1990,36695984703.6329
chn,1991,36545296167.2474
chn,1992,37246467817.8964
chn,1993,27532943537.8305
chn,1994,31656746377.0638
chn,1995,47721747877.42351
chn,1996,50958600947.77609
chn,1997,43463050978.3107
chn,1998,19871725187.5204
chn,1999,17204015317.1545
chn,2000,12060301507.5377
chn,2001,27967524857.74
chn,2002,16103660746.6473
chn,2003,22620514679.2316
chn,2004,45315822540.1121
chn,2005,21038520862.06269
chn,2006,32608649635.0365
chn,2007,91944000946.4344
chn,2008,147378419646.84
chn,2009,78804212138.06828
chn,2010,159900660369.55499
chn,2011,211348337135.34
chn,2012,168548538520.03201
chn,2013,179941226282.32001
chn,2014,206146675017.09201
chn,2015,126154621453.23199
chn,2016,121208403010.008
chn,2017,141829714431.556
chn,2018,132062464721.886
chn,2019,61192572737.5369
chn,2020,97351031764.43311
civ,1965,5304803.82631
civ,1966,22386983.14545
civ,1967,6504041.24538
civ,1968,6059022.14653
civ,1969,30004550.6896
civ,1970,26772500.01899
civ,1971,13073960.48395
civ,1972,12300240.13243
civ,1973,34546316.2863
civ,1974,79350342.14122
civ,1975,15864653.9709
civ,1976,37246206.64112
civ,1977,94024855.12641
civ,1978,7976799.1885
civ,1979,78976570.78548
civ,1980,221980724.59433
civ,1981,132483712.78266
civ,1982,115335589.42723
civ,1983,47235909.26506
civ,1984,-89940265.93482
civ,1985,82357103.74547
civ,1986,22523439.53713
civ,1987,55234538.82156
civ,1988,119523968.92108
civ,1989,-137927452.04435
civ,1990,-195765294.30172
civ,1991,-127611192.77834
civ,1992,-176053808.61817
civ,1993,49441557.60683
civ,1994,180113745.43479
civ,1995,210358285.23141
civ,1996,-1115758605.81048
civ,1997,-270548241.7392
civ,1998,405411416.65747
civ,1999,-875546590.18904
civ,2000,-77858172.34772
civ,2001,-188349848.32615
civ,2002,-620238225.93298
civ,2003,238995349.34408
civ,2004,287995466.12398
civ,2005,25158886.12909
civ,2006,-15879783.85471
civ,2007,-854425990.69985
civ,2008,702774221.08077
civ,2009,-462423268.02876
civ,2010,341635338.23684
civ,2011,-459897097.4188
civ,2012,1211969013.05951
civ,2013,931574152.50334
civ,2014,70522295.91389
civ,2015,-79717637.52307
civ,2016,105886613.28884
civ,2017,0
civ,2018,841773240.08703
civ,2019,-613985015.47163
civ,2020,-187693946.69085
cmr,1975,102653552.35266
cmr,1976,12555068.51838
cmr,1977,-379762750.84999
cmr,1978,-646559629.5067
cmr,1979,-715019046.49081
cmr,1980,63896373.80987
cmr,1981,172964851.33303
cmr,1982,277840089.49311
cmr,1983,334325291.41933
cmr,1984,479910241.90726
cmr,1985,657521348.96486
cmr,1986,85028873.60568
cmr,1987,21295243.24159
cmr,1988,13765401.30174
cmr,1989,-117893487.41083
cmr,1990,58766318.67212
cmr,1991,3190279.9967
cmr,1992,0
cmr,1993,-164964350.8712
cmr,1994,-49882146.17059
cmr,1995,22385307.656
cmr,1996,-16456718.41242
cmr,1997,-51365219.07779
cmr,1998,-12622528.82354
cmr,1999,18488077.7119
cmr,2000,-31477074.04028
cmr,2001,-50114727.83161
cmr,2002,-9127388.5231
cmr,2003,-42894188.86858
cmr,2004,-4369466.64189
cmr,2005,17684064.01871
cmr,2006,-16690429.41234
cmr,2007,-48957472.90673
cmr,2008,-39287927.80269
cmr,2009,-11049678.98763
cmr,2010,-81805057.17224
cmr,2011,-62024477.10189
cmr,2012,-59079744.58449
cmr,2013,87020590.41959
cmr,2014,105855866.63731
cmr,2015,-116577252.78441
cmr,2016,121880387.2255
cmr,2017,53785653.38177
cmr,2018,-4801542.5428
cmr,2019,-61038280.55797
cmr,2020,-42834606.81809
cod,1991,0
cod,1992,0
cod,1994,0
cod,1995,-15811965.81197
cod,1996,43642885.6118
cod,1997,0
cod,1998,0
cod,1999,0
cod,2000,2898550.72464
cod,2001,3000000
cod,2002,576887.74255
cod,2003,8880175.35386
cod,2004,11765421.52627
cod,2005,12418022.06335
cod,2006,8883596.69496
cod,2007,16042158.31337
cod,2008,21944708.53802
cod,2009,13122771.97254
cod,2010,12818143.67487
cod,2011,19833120.8789
cod,2012,23522552.6363
cod,2013,33732190.91748
cod,2014,40378698.37898
cod,2015,70487963.62792
cod,2016,77810863.73313
cod,2017,81338657.29175
cod,2018,99172802.98251
cod,2019,131920156.39898
cod,2020,158632294.72371
cog,1974,8724384.2033
cog,1975,13065009.13171
cog,1976,9625424.74354
cog,1977,4477374.64734
cog,1978,34565913.741
cog,1979,0
cog,1980,0
cog,1981,0
cog,1982,0
cog,1983,0
cog,1984,0
cog,1985,0
cog,1986,0
cog,1987,0
cog,1988,0
cog,1989,-9090672.57703
cog,1990,-37096240.30299
cog,1991,23749862.19763
cog,1992,29846032.25336
cog,1993,14832467.28205
cog,1994,27377289.85363
cog,1995,48081893.08029
cog,1996,27172191.93967
cog,1997,14734368.46269
cog,1998,45766450.75072
cog,1999,27935723.79755
cog,2000,55335901.59503
cog,2001,2457681.12052
cog,2002,26235625.90419
cog,2003,21383092.94023
cog,2004,28634386.29494
cog,2005,167158923.92355
cog,2006,236177736.00992
cog,2007,207644259.94039
cog,2008,293064865.4672
cog,2009,141963034.50566
cog,2010,1104749463.43157
cog,2011,464854330.49757
cog,2012,1002422790.09283
cog,2013,461502.50859
cog,2014,-354574154.44165
cog,2015,-151469307.99521
cog,2016,-716273787.07351
cog,2017,60398350.84929
cog,2018,38575847.99257
cog,2019,-93587077.70831
cog,2020,-72486127.18169
col,1960,51185576.48832
col,1961,56608000
col,1962,-34534124.50009
col,1963,18286933.33333
col,1964,38011011.11111
col,1965,79904761.90476
col,1966,221851851.85185
col,1967,91268172.63747
col,1968,140746515.09664
col,1969,27537712.8111
col,1970,159562355.64568
col,1971,148695900.82927
col,1972,177667412.09236
col,1973,254924337.23491
col,1974,626474865.41553
col,1975,216926683.3724
col,1976,256809338.5214
col,1977,822016522.45324
col,1978,675175853.68973
col,1979,762827186.98514
col,1980,766165450.11136
col,1981,1080562753.72
col,1982,1178638637.5765
col,1983,1048968075.32575
col,1984,763171076.45002
col,1985,527595412.04272
col,1986,91613954.02469
col,1987,937422585.60872
col,1988,976049667.53383
col,1989,753332686.82298
col,1990,641361048.06276
col,1991,736943369.4021
col,1992,792207028.37818
col,1993,1352112582.95572
col,1994,1810629159.25543
col,1995,3074221113.13593
col,1996,445721521.80096
col,1997,620167097.19281
col,1998,659445340.66524
col,1999,-411998996.23394
col,2000,765443749.72787
col,2001,621403448.1673
col,2002,515525400.84696
col,2003,541413530.64694
col,2004,713303963.47062
col,2005,1010843428.62579
col,2006,575569574.58759
col,2007,-1294813365.4764
col,2008,4366494210.81233
col,2009,-1541522485.81829
col,2010,-452445883.46932
col,2011,3605247331.16737
col,2012,3620131806.18866
col,2013,3212782121.09224
col,2014,5066987847.32196
col,2015,1160881933.27434
col,2016,2925882095.66109
col,2017,-393043482.73933
col,2018,-116723460.80663
col,2019,352044890.08214
com,1980,1964847.49066
com,1981,1817948.16208
com,1982,1703684.35968
com,1983,1774163.14598
com,1984,1710052.31347
com,1985,1821429.06615
com,1986,2585012.90665
com,1987,3125057.48372
com,1988,3300738.2384
com,1989,3161640.27093
com,1990,3977731.7951
com,1991,3926706.59277
com,1992,4234825.24436
com,1993,4193097.05248
com,1994,2955279.16987
com,1995,3689230.1495
com,1996,3666949.90356
com,1997,3374286.66004
com,1998,3426697.58179
com,1999,3541025.64325
com,2000,3251062.03629
com,2001,3504531.3266
com,2002,3943875.55741
com,2003,5063443.85939
com,2004,5867296.74959
com,2005,6053750.49501
com,2006,6466569.53003
com,2007,6975410.28589
com,2008,5076233.18386
com,2009,12190969.55348
com,2010,2837542.9842
com,2011,-7220533.24996
com,2012,-5531220.44891
com,2013,1560371.10916
com,2014,-396956.1296
com,2015,1368939.90376
com,2016,861731.085
com,2017,1187161.38919
com,2018,1291453.74483
com,2019,1274282.1866
cpv,2007,84234465.8013
cpv,2008,107480324.39541
cpv,2009,90251833.33732
cpv,2010,40827434.45738
cpv,2011,14489551.18073
cpv,2012,35641018.77918
cpv,2013,27508070.66117
cpv,2014,46137448.89173
cri,1960,7132338.59092
cri,1961,8151719.05862
cri,1962,4375874.04701
cri,1963,2857099.89323
cri,1964,-2075156.76456
cri,1965,5524528.30189
cri,1966,12286792.45283
cri,1967,9509433.96226
cri,1968,6354716.98113
cri,1969,16483018.86792
cri,1970,10581132.07547
cri,1971,23906547.13393
cri,1972,1431801.05501
cri,1973,28088704.33893
cri,1974,45258511.97982
cri,1975,-6779463.24387
cri,1976,5402567.09452
cri,1977,58529754.95916
cri,1978,15344224.03734
cri,1979,-34445740.95683
cri,1980,129393232.20537
cri,1981,130380043.46767
cri,1982,113928788.15827
cri,1983,194696575.18579
cri,1984,97097189.25643
cri,1985,257425742.57426
cri,1986,289227598.56631
cri,1987,332270192.76724
cri,1988,255417601.26666
cri,1989,320659598.07669
cri,1990,281692156.43435
cri,1991,100515577.18647
cri,1992,90968286.94411
cri,1993,60938278.81632
cri,1994,82281047.3821
cri,1995,-28909115.17169
cri,1996,-23571662.45154
cri,1997,98996721.06948
cri,1998,74405861.18935
cri,1999,-1027933.60942
cri,2000,149702140.028
cri,2001,44840878.17998
cri,2002,16963907.01926
cri,2003,-142513524.37977
cri,2004,-176463024.06691
cri,2005,-197932749.25904
cri,2006,180037628.12591
cri,2007,247814829.72882
cri,2008,266671823.86773
cri,2009,-784215311.6827
cri,2010,142164748.25771
cri,2011,263274011.26507
cri,2012,-82494989.58152
cri,2013,-114713146.74998
cri,2014,-320835270.64979
cri,2015,-76309363.0021
cri,2016,37896284.74298
cri,2017,-68314411.56891
cri,2018,104237809.51737
cri,2019,72453099.70012
cri,2020,-476653853.20182
cub,1970,28685000
cub,1971,35243800
cub,1972,41083001.04932
cub,1973,48972014.47527
cub,1974,53833292.68293
cub,1975,70650609.7561
cub,1976,74306820.95006
cub,1977,68409036.14458
cub,1978,74395844.15584
cub,1979,74468356.16438
cub,1980,178032222.22222
cub,1981,105095662.6506
cub,1982,40851058.82353
cub,1983,20809545.9837
cub,1984,47338759.24872
cub,1985,793763511.30036
cub,1986,-324857811.37509
cub,1987,-362585781.50833
cub,1988,-113270844.32718
cub,1989,192664359.86159
cub,1990,82094946.80851
cub,1991,-2097903644.05623
cub,1992,-2001783783.78378
cub,1993,-1629996351.35135
cub,1994,-839744459.45946
cub,1995,-225104174.64573
cub,1996,1058000000
cub,1997,814000000
cub,1998,276000000
cub,1999,72000000
cub,2000,192000000
cub,2001,215000000
cub,2002,15000000
cub,2003,108000000
cub,2004,124600000
cub,2005,773200000
cub,2006,700000000
cub,2007,289700000
cub,2008,2443000000
cub,2009,1404000000
cub,2010,918000000
cub,2011,524000000
cub,2012,595000000
cub,2013,887000000
cub,2014,248000000
cub,2015,650000000
cub,2016,684000000
cub,2017,410000000
cub,2018,587000000
cub,2019,293000000
cub,2020,65000000
cyp,1995,137829236.73997
cyp,1996,19144291.09159
cyp,1997,-44614595.21095
cyp,1998,-61602941.17647
cyp,1999,-146546925.56634
cyp,2000,49456173.4213
cyp,2001,-117244990.89253
cyp,2002,-55523076.92308
cyp,2003,-88806342.01586
cyp,2004,246803750
cyp,2005,169911702.52456
cyp,2006,-94996863.63066
cyp,2007,-279667396.66028
cyp,2008,493685366.92544
cyp,2009,-146503195.33204
cyp,2010,404845552.16757
cyp,2011,-30306236.08018
cyp,2012,174264422.45921
cyp,2013,-284397662.37216
cyp,2014,51032283.7784
cyp,2015,159289914.56785
cyp,2016,-141602833.73921
cyp,2017,-206105964.75373
cyp,2018,-172749173.35853
cyp,2019,87584238.21784
cyp,2020,-57623072.52998
cze,1993,-203374747.02432
cze,1994,235758728.50443
cze,1995,227807083.64733
cze,1996,1129518294.21039
cze,1997,240704636.79784
cze,1998,-56348586.79355
cze,1999,-157163023.73211
cze,2000,465676050.31675
cze,2001,686039694.28721
cze,2002,697128160.64218
cze,2003,302988407.95491
cze,2004,1504214040.57619
cze,2005,1046065098.88385
cze,2006,3030014693.1261
cze,2007,4680565889.90672
cze,2008,4932197730.74738
cze,2009,-1688558988.61669
cze,2010,441244616.65336
cze,2011,1001021892.99791
cze,2012,427071893.75559
cze,2013,-733907607.93197
cze,2014,1269757918.82452
cze,2015,2717455155.24163
cze,2016,2122347662.12378
cze,2017,3181807811.31915
cze,2018,2233418597.2488
cze,2019,1362230047.20426
cze,2020,-624767074.89148
deu,1970,7401231764.01432
deu,1971,4525853454.52518
deu,1972,3733766791.38809
deu,1973,6140590559.82437
deu,1974,6609148968.33195
deu,1975,3611146355.03617
deu,1976,10788563771.9435
deu,1977,8500719279.03647
deu,1978,8642134371.95716
deu,1979,19389440828.0867
deu,1980,11986396599.957
deu,1981,-1552073561.22891
deu,1982,-1930839042.47602
deu,1983,2446666411.33665
deu,1984,3931428080.54429
deu,1985,3409208743.02418
deu,1986,6390291813.02351
deu,1987,-1951491838.95539
deu,1988,4709082303.1518
deu,1989,8865103505.6694
deu,1990,7035777750.87762
deu,1991,16472598703.5946
deu,1992,1254852849.09205
deu,1993,-2438187625.69502
deu,1994,4168976738.58021
deu,1995,20368500068.2408
deu,1996,5868208994.02132
deu,1997,16034288292.3528
deu,1998,27365788596.1987
deu,1999,21175912242.8572
deu,2000,26736736069.0197
deu,2001,23004244415.3544
deu,2002,13605860336.0785
deu,2003,22851702242.3529
deu,2004,21053046708.4943
deu,2005,11627267685.6031
deu,2006,22993781255.2941
deu,2007,45334043059.2158
deu,2008,42816633206.25
deu,2009,-24256661098.82809
deu,2010,17789791950
deu,2011,47405820048.6382
deu,2012,-21342909417.1875
deu,2013,5685673325.88237
deu,2014,12834646077.2549
deu,2015,-9296608510.54687
deu,2016,-11480799086.3814
deu,2017,20328612770.58829
deu,2018,33705622664.3137
deu,2019,30025425827.4509
deu,2020,-27027786526.0701
dji,2013,650189215.68076
dji,2014,-559466804.71075
dji,2015,-737841898.25626
dji,2016,-69175843.03487
dji,2017,-55851587.60079
dji,2018,-668007719.96556
dji,2019,-671571011.30423
dji,2020,-270086.2588
dma,1977,0
dma,1978,0
dma,1981,0
dma,1982,0
dma,1983,0
dma,1984,0
dma,1985,0
dma,1986,0
dma,1987,0
dma,1988,0
dma,1996,0
dma,1999,0
dma,2000,0
dma,2001,0
dma,2002,0
dma,2003,0
dma,2004,0
dma,2005,0
dma,2006,0
dma,2007,0
dma,2008,0
dma,2009,0
dnk,1966,129166200.28868
dnk,1967,57122777.25592
dnk,1968,133380266.66667
dnk,1969,267617066.66667
dnk,1970,258467066.66667
dnk,1971,234183375.30129
dnk,1972,206404673.85204
dnk,1973,563833374.65906
dnk,1974,718134013.68357
dnk,1975,58119278.82775
dnk,1976,543922911.49711
dnk,1977,482850313.16631
dnk,1978,81518333.152
dnk,1979,550390229.9943
dnk,1980,-233536968.36353
dnk,1981,-128604177.78027
dnk,1982,235315395.32428
dnk,1983,143364570.80372
dnk,1984,941198366.2592
dnk,1985,896899984.90053
dnk,1986,1057153133.11086
dnk,1987,-390587254.94496
dnk,1988,245147589.69026
dnk,1989,623897020.60135
dnk,1990,527953171.96135
dnk,1991,50030641.75721
dnk,1992,389526846.80506
dnk,1993,-975660482.11724
dnk,1994,676841964.59453
dnk,1995,2241491682.13623
dnk,1996,860842430.19987
dnk,1997,2163804224.39246
dnk,1998,1927392102.43553
dnk,1999,-57322754.50818
dnk,2000,1385379619.2055
dnk,2001,859865189.59965
dnk,2002,1257785602.99948
dnk,2003,484910666.84882
dnk,2004,2585658393.28337
dnk,2005,2732141272.99105
dnk,2006,2901194255.73418
dnk,2007,5636015210.24303
dnk,2008,3675500872.87421
dnk,2009,-3471119588.12886
dnk,2010,-121208020.87454
dnk,2011,3332470720.96744
dnk,2012,2253042057.1566
dnk,2013,2193490263.42721
dnk,2014,3273537482.03404
dnk,2015,2362594994.04176
dnk,2016,2350319546.27167
dnk,2017,2747812015.21517
dnk,2018,3111613648.23609
dnk,2019,2303917834.11854
dnk,2020,1996402039.02344
dom,1960,9100000
dom,1961,3000000
dom,1962,6800000
dom,1963,17600000
dom,1964,16600000
dom,1965,-2300000
dom,1966,14800000
dom,1967,7100000
dom,1968,-5100000
dom,1969,31100000
dom,1970,38433000
dom,1971,3869000
dom,1972,-34967000
dom,1973,20326000
dom,1974,39467000
dom,1975,79433000
dom,1976,101454000
dom,1977,60240000
dom,1978,98340000
dom,1979,59500000
dom,1980,81800000
dom,1981,61200000
dom,1982,99300000
dom,1983,62426700
dom,1984,33453600
dom,1985,14552520.20819
dom,1986,17654949.35812
dom,1987,16803693.16225
dom,1988,15495071.84676
dom,1989,19271384.605
dom,1990,20393764.80089
dom,1991,207055296.24122
dom,1992,322158504
dom,1993,366002400
dom,1994,443004137.34069
dom,1995,359662991.45299
dom,1996,157621232.44652
dom,1997,392600539.77252
dom,1998,604028456.58399
dom,1999,877205129.33865
dom,2000,692300985.69354
dom,2001,817306710.2031
dom,2002,598248723.92429
dom,2003,-137955747.36125
dom,2004,41963317.69627
dom,2005,772956955.76367
dom,2006,396500528.52853
dom,2007,577688468.25174
dom,2008,920193440.95177
dom,2009,198722647.39978
dom,2010,637201665.88361
dom,2011,165492049.90601
dom,2012,130889721.08555
dom,2013,256990661.45067
dom,2014,223421867.42963
dom,2015,132634485.1317
dom,2016,20472525.42093
dom,2017,-1006674395.80598
dom,2018,12588398.30337
dom,2019,-685176734.91907
dom,2020,-1548515693.19499
dza,1969,121528832.71556
dza,1970,121528832.71556
dza,1971,101779098.6443
dza,1972,133913625.71142
dza,1973,378548895.89905
dza,1974,1219891477.50377
dza,1975,987491770.90191
dza,1976,144099140.20846
dza,1977,578759525.41719
dza,1978,958168385.48627
dza,1979,1064023045.18205
dza,1980,2241100875.59285
dza,1981,1807312665.09106
dza,1982,1284787313.27033
dza,1983,1566154422.81991
dza,1984,902997893.00478
dza,1985,1233143720.91173
dza,1986,-574187099.92982
dza,1987,-1422768356.80558
dza,1988,828430327.31453
dza,1989,1642877756.74894
dza,1990,1004744571.58805
dza,1991,2733734378.46792
dza,1992,1767714907.8819
dza,1993,1040890248.18594
dza,1994,714386984.61144
dza,1995,739901600.20309
dza,1996,375080239.05503
dza,1997,-243110836.93051
dza,1998,674812844.9582
dza,1999,903552293.01573
dza,2000,1581614620.28865
dza,2001,2190494074.98543
dza,2002,3452139067.96901
dza,2003,4243491181.60088
dza,2004,7889345911.63549
dza,2005,9583084844.62234
dza,2006,8197561895.53262
dza,2007,10993514440.2561
dza,2008,13878416544.3431
dza,2009,11855042300.2062
dza,2010,8297502218.15933
dza,2011,12765612939.2264
dza,2012,17463990920.3467
dza,2013,19354806194.9088
dza,2014,18839325382.5438
dza,2015,14147752439.6324
dza,2016,12327885449.1512
dza,2017,13203608084.8495
dza,2018,12507663357.7429
dza,2019,12489057724.2748
dza,2020,3431227164.59163
ecu,1960,277627195.84646
ecu,1961,232423790.06658
ecu,1962,194670829.23831
ecu,1963,236081681.09822
ecu,1964,311639163.8481
ecu,1965,327059779.37584
ecu,1966,269870365.05819
ecu,1967,242662322.61097
ecu,1968,89510907.94883
ecu,1969,256700051.7368
ecu,1970,109131313.18629
ecu,1971,104338015.4711
ecu,1972,107502532.41394
ecu,1973,-116917045.35486
ecu,1974,659789276.58762
ecu,1975,159345383.80318
ecu,1976,193869933.49132
ecu,1977,519027801.16677
ecu,1978,558001483.59117
ecu,1979,372551586.32842
ecu,1980,1165710795.12675
ecu,1981,1477433222.38948
ecu,1982,304461946.87886
ecu,1983,865834046.20839
ecu,1984,472169339.09439
ecu,1985,371251963.34115
ecu,1986,653478251.33456
ecu,1987,504739952.14346
ecu,1988,719113714.35011
ecu,1989,899320098.08222
ecu,1990,878607169.13259
ecu,1991,635619809.90495
ecu,1992,914447223.61181
ecu,1993,513984992.49625
ecu,1994,786941470.73537
ecu,1995,608864432.21611
ecu,1996,450124062.03101
ecu,1997,912989494.74737
ecu,1998,1426937468.73437
ecu,1999,583665832.91646
ecu,2000,414929464.73237
ecu,2001,806894000
ecu,2002,860174000
ecu,2003,112769000
ecu,2004,182027000
ecu,2005,504177000
ecu,2006,751940000
ecu,2007,987281000
ecu,2008,2479106000
ecu,2009,1771899000
ecu,2010,2373567000
ecu,2011,1839569000
ecu,2012,731524000
ecu,2013,868955000
ecu,2014,1119008000
ecu,2015,288967000
ecu,2016,-117316000
ecu,2017,912967000
ecu,2018,1252749000
ecu,2019,1098459000
ecu,2020,-410678000
egy,1965,52643075.57886
egy,1966,50723073.60242
egy,1967,-4865103.93631
egy,1968,89252336.4486
egy,1969,-105569007.26392
egy,1970,293142426.526
egy,1971,200969140.52538
egy,1972,102895553.2575
egy,1973,161697827.18545
egy,1974,330147517.14108
egy,1975,244410346.33933
egy,1976,0
egy,1977,230485879.67023
egy,1978,237113402.06186
egy,1979,504571428.57143
egy,1980,623517223.20671
egy,1981,0
egy,1982,432265886.69951
egy,1983,-204772991.85099
egy,1984,370672973.55407
egy,1985,378913202.80599
egy,1986,-113189897.10009
egy,1987,-1039434406.9128
egy,1988,-353378762.06701
egy,1989,207661606.77406
egy,1990,694392462.98789
egy,1991,-1246028580.9239
egy,1992,-1595793337.94722
egy,1993,-579891956.78271
egy,1994,-1160972716.48873
egy,1995,-1451253317.60543
egy,1996,-3917541273.58491
egy,1997,-6425014749.26254
egy,1998,133234946.87131
egy,1999,730197581.83427
egy,2000,602142961.98444
egy,2001,517035040.43127
egy,2002,154719101.1236
egy,2003,460942307.69231
egy,2004,429220779.22078
egy,2005,57171381.03161
egy,2006,-7113043.47826
egy,2007,-7338003.50263
egy,2008,175509090.90909
egy,2009,-2840852994.55535
egy,2010,630272232.3049
egy,2011,935215146.29948
egy,2012,3721966666.66667
egy,2013,3532992248.06202
egy,2014,3659784791.96557
egy,2015,2087695417.78976
egy,2016,1897067484.66258
egy,2017,1066576086.95652
egy,2018,1012943162.63365
egy,2019,654897494.30524
egy,2020,499064254.52277
eri,1992,0
eri,1994,0
esp,1995,3823058446.75741
esp,1996,3467752528.56955
esp,1997,2830681818.18182
esp,1998,4027174518.32053
esp,1999,5117858502.70271
esp,2000,4185812072.15687
esp,2001,3652377213.38583
esp,2002,3745417526.66667
esp,2003,3674008953.72548
esp,2004,5107462911.96913
esp,2005,4333166418.67704
esp,2006,6781489245.88234
esp,2007,8549042008.62748
esp,2008,10086441004.6875
esp,2009,2835592663.67187
esp,2010,7311327416.66668
esp,2011,8145722140.07784
esp,2012,-1217979660.9375
esp,2013,-2098426501.96079
esp,2014,1676567989.80392
esp,2015,11738646382.8125
esp,2016,9778382098.83271
esp,2017,9715258117.64708
esp,2018,14652102603.1372
esp,2019,11264152517.647
esp,2020,5191281315.17511
est,1993,-12574755.22625
est,1994,-3138729.46764
est,1995,-4209284.02832
est,1996,21675120.30173
est,1997,109638187.55636
est,1998,16324396.48459
est,1999,-68143.10051
est,2000,101727632.91256
est,2001,134523319.30893
est,2002,175257605.72666
est,2003,240698961.15628
est,2004,356483229.81366
est,2005,69757492.84915
est,2006,516125956.59265
est,2007,811649329.31837
est,2008,122784532.00527
est,2009,-327567379.82773
est,2010,89255612.95708
est,2011,-180990373.71595
est,2012,149961818.56992
est,2013,-176459075.16235
est,2014,360830112.5251
est,2015,116006229.79219
est,2016,165670188.89883
est,2017,125038761.01765
est,2018,676359809.71843
est,2019,201309503.72549
est,2020,-133993309.93307
eth,1981,0
eth,1982,0
