geo,time,sg_law_indx
isr,1982,60
isr,1983,60
isr,1984,60
isr,1985,60
isr,1986,60
isr,1987,60
isr,1988,63.125
isr,1989,63.125
isr,1990,63.125
isr,1991,65.625
isr,1992,65.625
isr,1993,65.625
isr,1994,65.625
isr,1995,65.625
isr,1996,68.75
isr,1997,68.75
isr,1998,75
isr,1999,75
isr,2000,78.125
isr,2001,78.125
isr,2002,78.125
isr,2003,78.125
isr,2004,75
isr,2005,75
isr,2006,77.5
isr,2007,77.5
isr,2008,77.5
isr,2009,77.5
isr,2010,77.5
isr,2011,77.5
isr,2012,77.5
isr,2013,77.5
isr,2014,80.625
isr,2015,80.625
isr,2016,80.625
isr,2017,80.625
isr,2018,80.625
isr,2019,80.625
isr,2020,80.625
isr,2021,80.625
ita,1970,48.75
ita,1971,51.25
ita,1972,53.75
ita,1973,53.75
ita,1974,53.75
ita,1975,65
ita,1976,65
ita,1977,65
ita,1978,71.25
ita,1979,71.25
ita,1980,71.25
ita,1981,71.25
ita,1982,71.25
ita,1983,71.25
ita,1984,71.25
ita,1985,71.25
ita,1986,71.25
ita,1987,71.25
ita,1988,71.25
ita,1989,71.25
ita,1990,71.25
ita,1991,71.25
ita,1992,71.25
ita,1993,71.25
ita,1994,71.25
ita,1995,71.25
ita,1996,74.375
ita,1997,74.375
ita,1998,74.375
ita,1999,74.375
ita,2000,76.875
ita,2001,80
ita,2002,80
ita,2003,80
ita,2004,80
ita,2005,83.125
ita,2006,89.375
ita,2007,89.375
ita,2008,89.375
ita,2009,89.375
ita,2010,89.375
ita,2011,89.375
ita,2012,89.375
ita,2013,91.875
ita,2014,94.375
ita,2015,94.375
ita,2016,94.375
ita,2017,94.375
ita,2018,97.5
ita,2019,97.5
ita,2020,97.5
ita,2021,97.5
jam,1970,48.75
jam,1971,48.75
jam,1972,48.75
jam,1973,48.75
jam,1974,48.75
jam,1975,48.75
jam,1976,48.75
jam,1977,48.75
jam,1978,48.75
jam,1979,48.75
jam,1980,51.25
jam,1981,51.25
jam,1982,51.25
jam,1983,51.25
jam,1984,51.25
jam,1985,51.25
jam,1986,51.25
jam,1987,51.25
jam,1988,51.25
jam,1989,56.875
jam,1990,56.875
jam,1991,56.875
jam,1992,56.875
jam,1993,56.875
jam,1994,56.875
jam,1995,56.875
jam,1996,59.375
jam,1997,59.375
jam,1998,59.375
jam,1999,59.375
jam,2000,59.375
jam,2001,59.375
jam,2002,59.375
jam,2003,59.375
jam,2004,59.375
jam,2005,59.375
jam,2006,61.875
jam,2007,61.875
jam,2008,61.875
jam,2009,61.875
jam,2010,61.875
jam,2011,61.875
jam,2012,61.875
jam,2013,61.875
jam,2014,61.875
jam,2015,68.125
jam,2016,68.125
jam,2017,68.125
jam,2018,68.125
jam,2019,68.125
jam,2020,68.125
jam,2021,68.125
jor,1970,20.625
jor,1971,20.625
jor,1972,20.625
jor,1973,20.625
jor,1974,20.625
jor,1975,20.625
jor,1976,20.625
jor,1977,20.625
jor,1978,20.625
jor,1979,23.125
jor,1980,26.25
jor,1981,26.25
jor,1982,26.25
jor,1983,26.25
jor,1984,26.25
jor,1985,26.25
jor,1986,26.25
jor,1987,26.25
jor,1988,26.25
jor,1989,26.25
jor,1990,26.25
jor,1991,26.25
jor,1992,26.25
jor,1993,26.25
jor,1994,26.25
jor,1995,26.25
jor,1996,26.25
jor,1997,26.25
jor,1998,26.25
jor,1999,26.25
jor,2000,26.25
jor,2001,26.25
jor,2002,26.25
jor,2003,26.25
jor,2004,26.25
jor,2005,26.25
jor,2006,26.25
jor,2007,26.25
jor,2008,28.75
jor,2009,28.75
jor,2010,31.875
jor,2011,31.875
jor,2012,31.875
jor,2013,31.875
jor,2014,31.875
jor,2015,31.875
jor,2016,31.875
jor,2017,31.875
jor,2018,31.875
jor,2019,40.625
jor,2020,46.875
jor,2021,46.875
jpn,1970,62.5
jpn,1971,62.5
jpn,1972,62.5
jpn,1973,65.625
jpn,1974,65.625
jpn,1975,65.625
jpn,1976,65.625
jpn,1977,65.625
jpn,1978,65.625
jpn,1979,65.625
jpn,1980,65.625
jpn,1981,65.625
jpn,1982,65.625
jpn,1983,65.625
jpn,1984,65.625
jpn,1985,68.125
jpn,1986,68.125
jpn,1987,68.125
jpn,1988,68.125
jpn,1989,68.125
jpn,1990,68.125
jpn,1991,71.25
jpn,1992,71.25
jpn,1993,71.25
jpn,1994,71.25
jpn,1995,73.75
jpn,1996,73.75
jpn,1997,73.75
jpn,1998,73.75
jpn,1999,73.75
jpn,2000,73.75
jpn,2001,76.25
jpn,2002,76.25
jpn,2003,76.25
jpn,2004,76.25
jpn,2005,76.25
jpn,2006,76.25
jpn,2007,76.25
jpn,2008,76.25
jpn,2009,76.25
jpn,2010,78.75
jpn,2011,78.75
jpn,2012,78.75
jpn,2013,78.75
jpn,2014,78.75
jpn,2015,78.75
jpn,2016,78.75
jpn,2017,78.75
jpn,2018,78.75
jpn,2019,78.75
jpn,2020,78.75
jpn,2021,78.75
kaz,1970,53.125
kaz,1971,50
kaz,1972,55
kaz,1973,61.25
kaz,1974,61.25
kaz,1975,61.25
kaz,1976,61.25
kaz,1977,61.25
kaz,1978,61.25
kaz,1979,61.25
kaz,1980,58.125
kaz,1981,58.125
kaz,1982,58.125
kaz,1983,58.125
kaz,1984,58.125
kaz,1985,58.125
kaz,1986,58.125
kaz,1987,58.125
kaz,1988,58.125
kaz,1989,58.125
kaz,1990,58.125
kaz,1991,58.125
kaz,1992,61.25
kaz,1993,61.25
kaz,1994,61.25
kaz,1995,61.25
kaz,1996,61.25
kaz,1997,61.25
kaz,1998,61.25
kaz,1999,61.25
kaz,2000,64.375
kaz,2001,64.375
kaz,2002,64.375
kaz,2003,64.375
kaz,2004,64.375
kaz,2005,64.375
kaz,2006,64.375
kaz,2007,67.5
kaz,2008,70
kaz,2009,70
kaz,2010,72.5
kaz,2011,72.5
kaz,2012,72.5
kaz,2013,72.5
kaz,2014,72.5
kaz,2015,72.5
kaz,2016,69.375
kaz,2017,69.375
kaz,2018,69.375
kaz,2019,69.375
kaz,2020,69.375
kaz,2021,69.375
ken,1970,46.25
ken,1971,49.375
ken,1972,49.375
ken,1973,51.875
ken,1974,51.875
ken,1975,51.875
ken,1976,51.875
ken,1977,51.875
ken,1978,51.875
ken,1979,51.875
ken,1980,51.875
ken,1981,51.875
ken,1982,51.875
ken,1983,51.875
ken,1984,51.875
ken,1985,51.875
ken,1986,51.875
ken,1987,51.875
ken,1988,51.875
ken,1989,51.875
ken,1990,51.875
ken,1991,51.875
ken,1992,51.875
ken,1993,51.875
ken,1994,51.875
ken,1995,51.875
ken,1996,51.875
ken,1997,51.875
ken,1998,51.875
ken,1999,51.875
ken,2000,51.875
ken,2001,51.875
ken,2002,51.875
ken,2003,51.875
ken,2004,51.875
ken,2005,51.875
ken,2006,51.875
ken,2007,58.125
ken,2008,75.625
ken,2009,75.625
ken,2010,75.625
ken,2011,75.625
ken,2012,75.625
ken,2013,75.625
ken,2014,78.125
ken,2015,78.125
ken,2016,80.625
ken,2017,80.625
ken,2018,80.625
ken,2019,80.625
ken,2020,80.625
ken,2021,80.625
kgz,1970,53.125
kgz,1971,52.5
kgz,1972,55
kgz,1973,55
kgz,1974,55
kgz,1975,55
kgz,1976,55
kgz,1977,55
kgz,1978,55
kgz,1979,55
kgz,1980,55
kgz,1981,55
kgz,1982,55
kgz,1983,55
kgz,1984,55
kgz,1985,55
kgz,1986,55
kgz,1987,55
kgz,1988,55
kgz,1989,55
kgz,1990,55
kgz,1991,55
kgz,1992,55
kgz,1993,55
kgz,1994,55
kgz,1995,55
kgz,1996,55
kgz,1997,55
kgz,1998,61.25
kgz,1999,61.25
kgz,2000,61.25
kgz,2001,61.25
kgz,2002,61.25
kgz,2003,70
kgz,2004,70
kgz,2005,76.25
kgz,2006,76.25
kgz,2007,73.75
kgz,2008,73.75
kgz,2009,76.875
kgz,2010,76.875
kgz,2011,76.875
kgz,2012,76.875
kgz,2013,76.875
kgz,2014,76.875
kgz,2015,76.875
kgz,2016,76.875
kgz,2017,76.875
kgz,2018,76.875
kgz,2019,76.875
kgz,2020,76.875
kgz,2021,76.875
khm,1970,51.875
khm,1971,51.875
khm,1972,51.875
khm,1973,51.875
khm,1974,51.875
khm,1975,51.875
khm,1976,51.875
khm,1977,51.875
khm,1978,51.875
khm,1979,51.875
khm,1980,51.875
khm,1981,51.875
khm,1982,51.875
khm,1983,51.875
khm,1984,51.875
khm,1985,51.875
khm,1986,51.875
khm,1987,51.875
khm,1988,51.875
khm,1989,51.875
khm,1990,54.375
khm,1991,54.375
khm,1992,54.375
khm,1993,54.375
khm,1994,56.875
khm,1995,56.875
khm,1996,56.875
khm,1997,63.125
khm,1998,63.125
khm,1999,63.125
khm,2000,63.125
khm,2001,63.125
khm,2002,63.125
khm,2003,63.125
khm,2004,63.125
khm,2005,63.125
khm,2006,65.625
khm,2007,65.625
khm,2008,68.75
khm,2009,68.75
khm,2010,75
khm,2011,75
khm,2012,75
khm,2013,75
khm,2014,75
khm,2015,75
khm,2016,75
khm,2017,75
khm,2018,75
khm,2019,75
khm,2020,75
khm,2021,81.25
kir,1970,46.25
kir,1971,46.25
kir,1972,46.25
kir,1973,46.25
kir,1974,46.25
kir,1975,46.25
kir,1976,46.25
kir,1977,46.25
kir,1978,52.5
kir,1979,52.5
kir,1980,52.5
kir,1981,52.5
kir,1982,52.5
kir,1983,52.5
kir,1984,52.5
kir,1985,52.5
kir,1986,52.5
kir,1987,52.5
kir,1988,52.5
kir,1989,52.5
kir,1990,52.5
kir,1991,52.5
kir,1992,52.5
kir,1993,52.5
kir,1994,52.5
kir,1995,52.5
kir,1996,52.5
kir,1997,52.5
kir,1998,52.5
kir,1999,52.5
kir,2000,52.5
kir,2001,52.5
kir,2002,52.5
kir,2003,52.5
kir,2004,52.5
kir,2005,52.5
kir,2006,52.5
kir,2007,52.5
kir,2008,58.75
kir,2009,58.75
kir,2010,58.75
kir,2011,58.75
kir,2012,58.75
kir,2013,58.75
kir,2014,58.75
kir,2015,61.25
kir,2016,76.25
kir,2017,76.25
kir,2018,76.25
kir,2019,76.25
kir,2020,76.25
kir,2021,76.25
kna,1970,58.125
kna,1971,58.125
kna,1972,58.125
kna,1973,60.625
kna,1974,60.625
kna,1975,60.625
kna,1976,60.625
kna,1977,60.625
kna,1978,63.75
kna,1979,66.25
kna,1980,66.25
kna,1981,66.25
kna,1982,66.25
kna,1983,66.25
kna,1984,66.25
kna,1985,66.25
kna,1986,66.25
kna,1987,68.75
kna,1988,68.75
kna,1989,68.75
kna,1990,68.75
kna,1991,68.75
kna,1992,68.75
kna,1993,68.75
kna,1994,68.75
kna,1995,68.75
kna,1996,68.75
kna,1997,68.75
kna,1998,68.75
kna,1999,68.75
kna,2000,71.25
kna,2001,71.25
kna,2002,71.25
kna,2003,71.25
kna,2004,71.25
kna,2005,71.25
kna,2006,71.25
kna,2007,71.25
kna,2008,71.25
kna,2009,71.25
kna,2010,71.25
kna,2011,71.25
kna,2012,71.25
kna,2013,71.25
kna,2014,71.25
kna,2015,71.25
kna,2016,71.25
kna,2017,71.25
kna,2018,71.25
kna,2019,71.25
kna,2020,71.25
kna,2021,71.25
kor,1970,38.125
kor,1971,38.125
kor,1972,38.125
kor,1973,38.125
kor,1974,44.375
kor,1975,44.375
kor,1976,44.375
kor,1977,44.375
kor,1978,44.375
kor,1979,44.375
kor,1980,44.375
kor,1981,44.375
kor,1982,44.375
kor,1983,44.375
kor,1984,44.375
kor,1985,44.375
kor,1986,44.375
kor,1987,44.375
kor,1988,46.875
kor,1989,46.875
kor,1990,57.5
kor,1991,57.5
kor,1992,57.5
kor,1993,57.5
kor,1994,57.5
kor,1995,57.5
kor,1996,57.5
kor,1997,60.625
kor,1998,63.125
kor,1999,66.25
kor,2000,66.25
kor,2001,66.25
kor,2002,71.25
kor,2003,71.25
kor,2004,71.25
kor,2005,76.25
kor,2006,79.375
kor,2007,79.375
kor,2008,85
kor,2009,85
kor,2010,85
kor,2011,85
kor,2012,85
kor,2013,85
kor,2014,85
kor,2015,85
kor,2016,85
kor,2017,85
kor,2018,85
kor,2019,85
kor,2020,85
kor,2021,85
kos,1970,67.5
kos,1971,67.5
kos,1972,67.5
kos,1973,67.5
kos,1974,67.5
kos,1975,67.5
kos,1976,67.5
kos,1977,67.5
kos,1978,67.5
kos,1979,67.5
kos,1980,67.5
kos,1981,67.5
kos,1982,67.5
kos,1983,67.5
kos,1984,67.5
kos,1985,67.5
kos,1986,67.5
kos,1987,67.5
kos,1988,67.5
kos,1989,67.5
kos,1990,67.5
kos,1991,67.5
kos,1992,67.5
kos,1993,67.5
kos,1994,67.5
kos,1995,67.5
kos,1996,67.5
kos,1997,70.625
kos,1998,70.625
kos,1999,70.625
kos,2000,70.625
kos,2001,70.625
kos,2002,78.125
kos,2003,80.625
kos,2004,83.75
kos,2005,86.875
kos,2006,86.875
kos,2007,86.875
kos,2008,86.875
kos,2009,86.875
kos,2010,86.875
kos,2011,91.875
kos,2012,91.875
kos,2013,91.875
kos,2014,91.875
kos,2015,91.875
kos,2016,91.875
kos,2017,91.875
kos,2018,91.875
kos,2019,91.875
kos,2020,91.875
kos,2021,91.875
kwt,1970,23.125
kwt,1971,23.125
kwt,1972,23.125
kwt,1973,23.125
kwt,1974,23.125
kwt,1975,23.125
kwt,1976,23.125
kwt,1977,26.25
kwt,1978,26.25
kwt,1979,26.25
kwt,1980,26.25
kwt,1981,26.25
kwt,1982,26.25
kwt,1983,26.25
kwt,1984,26.25
kwt,1985,26.25
kwt,1986,26.25
kwt,1987,26.25
kwt,1988,26.25
kwt,1989,26.25
kwt,1990,26.25
kwt,1991,26.25
kwt,1992,26.25
kwt,1993,26.25
kwt,1994,26.25
kwt,1995,26.25
kwt,1996,26.25
kwt,1997,26.25
kwt,1998,26.25
kwt,1999,26.25
kwt,2000,26.25
kwt,2001,26.25
kwt,2002,26.25
kwt,2003,26.25
kwt,2004,26.25
kwt,2005,26.25
kwt,2006,26.25
kwt,2007,26.25
kwt,2008,26.25
kwt,2009,26.25
kwt,2010,29.375
kwt,2011,29.375
kwt,2012,29.375
kwt,2013,29.375
kwt,2014,29.375
kwt,2015,29.375
kwt,2016,29.375
kwt,2017,29.375
kwt,2018,29.375
kwt,2019,26.25
kwt,2020,28.75
kwt,2021,35
lao,1970,34.375
lao,1971,36.875
lao,1972,36.875
lao,1973,36.875
lao,1974,36.875
lao,1975,36.875
lao,1976,40
lao,1977,40
lao,1978,40
lao,1979,40
lao,1980,40
lao,1981,40
lao,1982,40
lao,1983,40
lao,1984,40
lao,1985,40
lao,1986,42.5
lao,1987,42.5
lao,1988,42.5
lao,1989,42.5
lao,1990,42.5
lao,1991,53.125
lao,1992,53.125
lao,1993,53.125
lao,1994,58.75
lao,1995,58.75
lao,1996,58.75
lao,1997,58.75
lao,1998,58.75
lao,1999,58.75
lao,2000,68.125
lao,2001,68.125
lao,2002,68.125
lao,2003,68.125
lao,2004,68.125
lao,2005,70.625
lao,2006,73.75
lao,2007,83.125
lao,2008,83.125
lao,2009,83.125
lao,2010,83.125
lao,2011,83.125
lao,2012,83.125
lao,2013,83.125
lao,2014,88.125
lao,2015,88.125
lao,2016,88.125
lao,2017,88.125
lao,2018,88.125
lao,2019,88.125
lao,2020,88.125
lao,2021,88.125
lbn,1970,44.375
lbn,1971,44.375
lbn,1972,44.375
lbn,1973,44.375
lbn,1974,44.375
lbn,1975,44.375
lbn,1976,44.375
lbn,1977,44.375
lbn,1978,44.375
lbn,1979,44.375
lbn,1980,44.375
lbn,1981,44.375
lbn,1982,44.375
lbn,1983,44.375
lbn,1984,44.375
lbn,1985,44.375
lbn,1986,44.375
lbn,1987,44.375
lbn,1988,44.375
lbn,1989,44.375
lbn,1990,44.375
lbn,1991,44.375
lbn,1992,44.375
lbn,1993,44.375
lbn,1994,44.375
lbn,1995,44.375
lbn,1996,44.375
lbn,1997,44.375
lbn,1998,44.375
lbn,1999,44.375
lbn,2000,50
lbn,2001,50
lbn,2002,50
lbn,2003,50
lbn,2004,50
lbn,2005,50
lbn,2006,50
lbn,2007,50
lbn,2008,50
lbn,2009,50
lbn,2010,50
lbn,2011,50
lbn,2012,50
lbn,2013,50
lbn,2014,50
lbn,2015,52.5
lbn,2016,52.5
lbn,2017,52.5
lbn,2018,52.5
lbn,2019,52.5
lbn,2020,52.5
lbn,2021,58.75
lbr,1970,43.75
lbr,1971,43.75
lbr,1972,43.75
lbr,1973,63.75
lbr,1974,63.75
lbr,1975,63.75
lbr,1976,63.75
lbr,1977,63.75
lbr,1978,63.75
lbr,1979,63.75
lbr,1980,63.75
lbr,1981,63.75
lbr,1982,63.75
lbr,1983,63.75
lbr,1984,63.75
lbr,1985,63.75
lbr,1986,63.75
lbr,1987,63.75
lbr,1988,63.75
lbr,1989,63.75
lbr,1990,63.75
lbr,1991,63.75
lbr,1992,63.75
lbr,1993,63.75
lbr,1994,63.75
lbr,1995,63.75
lbr,1996,63.75
lbr,1997,63.75
lbr,1998,63.75
lbr,1999,63.75
lbr,2000,63.75
lbr,2001,63.75
lbr,2002,63.75
lbr,2003,63.75
lbr,2004,63.75
lbr,2005,63.75
lbr,2006,63.75
lbr,2007,63.75
lbr,2008,63.75
lbr,2009,63.75
lbr,2010,63.75
lbr,2011,63.75
lbr,2012,63.75
lbr,2013,63.75
lbr,2014,63.75
lbr,2015,63.75
lbr,2016,78.75
lbr,2017,78.75
lbr,2018,81.25
lbr,2019,81.25
lbr,2020,81.25
lbr,2021,81.25
lby,1970,36.25
lby,1971,36.25
lby,1972,36.25
lby,1973,36.25
lby,1974,36.25
lby,1975,36.25
lby,1976,36.25
lby,1977,36.25
lby,1978,36.25
lby,1979,36.25
lby,1980,36.25
lby,1981,36.25
lby,1982,36.25
lby,1983,36.25
lby,1984,38.75
lby,1985,38.75
lby,1986,38.75
lby,1987,38.75
lby,1988,38.75
lby,1989,38.75
lby,1990,38.75
lby,1991,38.75
lby,1992,38.75
lby,1993,38.75
lby,1994,38.75
lby,1995,38.75
lby,1996,38.75
lby,1997,38.75
lby,1998,38.75
lby,1999,38.75
lby,2000,38.75
lby,2001,38.75
lby,2002,38.75
lby,2003,38.75
lby,2004,38.75
lby,2005,38.75
lby,2006,38.75
lby,2007,38.75
lby,2008,38.75
lby,2009,38.75
lby,2010,50
lby,2011,50
lby,2012,50
lby,2013,50
lby,2014,50
lby,2015,50
lby,2016,50
lby,2017,50
lby,2018,50
lby,2019,50
lby,2020,50
lby,2021,50
lca,1970,43.75
lca,1971,50
lca,1972,50
lca,1973,50
lca,1974,50
lca,1975,50
lca,1976,50
lca,1977,50
lca,1978,50
lca,1979,50
lca,1980,52.5
lca,1981,52.5
lca,1982,52.5
lca,1983,52.5
lca,1984,52.5
lca,1985,52.5
lca,1986,52.5
lca,1987,52.5
lca,1988,52.5
lca,1989,52.5
lca,1990,63.125
lca,1991,63.125
lca,1992,63.125
lca,1993,63.125
lca,1994,63.125
lca,1995,65.625
lca,1996,65.625
lca,1997,65.625
lca,1998,65.625
lca,1999,65.625
lca,2000,80.625
lca,2001,80.625
lca,2002,80.625
lca,2003,80.625
lca,2004,80.625
lca,2005,80.625
lca,2006,80.625
lca,2007,83.75
lca,2008,83.75
lca,2009,83.75
lca,2010,83.75
lca,2011,83.75
lca,2012,83.75
lca,2013,83.75
lca,2014,83.75
lca,2015,83.75
lca,2016,83.75
lca,2017,83.75
lca,2018,83.75
lca,2019,83.75
lca,2020,83.75
lca,2021,83.75
lka,1970,56.875
lka,1971,56.875
lka,1972,56.875
lka,1973,56.875
lka,1974,56.875
lka,1975,56.875
lka,1976,56.875
lka,1977,56.875
lka,1978,56.875
lka,1979,56.875
lka,1980,56.875
lka,1981,56.875
lka,1982,56.875
lka,1983,56.875
lka,1984,56.875
lka,1985,56.875
lka,1986,56.875
lka,1987,56.875
lka,1988,56.875
lka,1989,56.875
lka,1990,56.875
lka,1991,56.875
lka,1992,56.875
lka,1993,56.875
lka,1994,56.875
lka,1995,56.875
lka,1996,63.125
lka,1997,63.125
lka,1998,63.125
lka,1999,63.125
lka,2000,63.125
lka,2001,63.125
lka,2002,63.125
lka,2003,63.125
lka,2004,63.125
lka,2005,63.125
lka,2006,65.625
lka,2007,65.625
lka,2008,65.625
lka,2009,65.625
lka,2010,65.625
lka,2011,65.625
lka,2012,65.625
lka,2013,65.625
lka,2014,65.625
lka,2015,65.625
lka,2016,65.625
lka,2017,65.625
lka,2018,65.625
lka,2019,65.625
lka,2020,65.625
lka,2021,65.625
lso,1970,28.75
lso,1971,28.75
lso,1972,28.75
lso,1973,28.75
lso,1974,28.75
lso,1975,28.75
lso,1976,28.75
lso,1977,28.75
lso,1978,28.75
lso,1979,28.75
lso,1980,28.75
lso,1981,28.75
lso,1982,28.75
lso,1983,28.75
lso,1984,28.75
lso,1985,28.75
lso,1986,28.75
lso,1987,28.75
lso,1988,28.75
lso,1989,28.75
lso,1990,28.75
lso,1991,28.75
lso,1992,31.25
lso,1993,43.125
lso,1994,43.125
lso,1995,43.125
lso,1996,43.125
lso,1997,43.125
lso,1998,43.125
lso,1999,43.125
lso,2000,43.125
lso,2001,43.125
lso,2002,43.125
lso,2003,43.125
lso,2004,43.125
lso,2005,52.5
lso,2006,70.625
lso,2007,75.625
lso,2008,75.625
lso,2009,75.625
lso,2010,75.625
lso,2011,78.125
lso,2012,78.125
lso,2013,78.125
lso,2014,78.125
lso,2015,78.125
lso,2016,78.125
lso,2017,78.125
lso,2018,78.125
lso,2019,78.125
lso,2020,78.125
lso,2021,78.125
ltu,1970,55.625
ltu,1971,52.5
ltu,1972,58.125
ltu,1973,61.25
ltu,1974,61.25
ltu,1975,61.25
ltu,1976,61.25
ltu,1977,61.25
ltu,1978,61.25
ltu,1979,61.25
ltu,1980,61.25
ltu,1981,61.25
ltu,1982,61.25
ltu,1983,61.25
ltu,1984,61.25
ltu,1985,61.25
ltu,1986,61.25
ltu,1987,61.25
ltu,1988,61.25
ltu,1989,61.25
ltu,1990,61.25
ltu,1991,61.25
ltu,1992,61.25
ltu,1993,61.25
ltu,1994,61.25
ltu,1995,67.5
ltu,1996,67.5
ltu,1997,67.5
ltu,1998,67.5
ltu,1999,73.75
ltu,2000,73.75
ltu,2001,79.375
ltu,2002,79.375
ltu,2003,91.875
ltu,2004,88.75
ltu,2005,88.75
ltu,2006,88.75
ltu,2007,91.25
ltu,2008,91.25
ltu,2009,91.25
ltu,2010,91.25
ltu,2011,91.25
ltu,2012,93.75
ltu,2013,93.75
ltu,2014,93.75
ltu,2015,93.75
ltu,2016,93.75
ltu,2017,93.75
ltu,2018,93.75
ltu,2019,93.75
ltu,2020,93.75
ltu,2021,93.75
lux,1970,40
lux,1971,40
lux,1972,40
lux,1973,60.625
lux,1974,63.125
lux,1975,66.25
lux,1976,71.25
lux,1977,71.25
lux,1978,71.25
lux,1979,71.25
lux,1980,71.25
lux,1981,71.25
lux,1982,74.375
lux,1983,74.375
lux,1984,74.375
lux,1985,74.375
lux,1986,74.375
lux,1987,74.375
lux,1988,74.375
lux,1989,74.375
lux,1990,74.375
lux,1991,74.375
lux,1992,74.375
lux,1993,74.375
lux,1994,74.375
lux,1995,74.375
lux,1996,74.375
lux,1997,74.375
lux,1998,74.375
lux,1999,76.875
lux,2000,83.125
lux,2001,86.25
lux,2002,86.25
lux,2003,86.25
lux,2004,88.75
lux,2005,88.75
lux,2006,88.75
lux,2007,91.875
lux,2008,95
lux,2009,95
lux,2010,95
lux,2011,97.5
lux,2012,97.5
lux,2013,97.5
lux,2014,97.5
lux,2015,100
lux,2016,100
lux,2017,100
lux,2018,100
lux,2019,100
lux,2020,100
lux,2021,100
lva,1970,53.125
lva,1971,52.5
lva,1972,55
lva,1973,55
lva,1974,55
lva,1975,55
lva,1976,55
lva,1977,55
lva,1978,55
lva,1979,55
lva,1980,55
lva,1981,55
lva,1982,55
lva,1983,55
lva,1984,55
lva,1985,55
lva,1986,55
lva,1987,55
lva,1988,55
lva,1989,55
lva,1990,55
lva,1991,55
lva,1992,55
lva,1993,55
lva,1994,55
lva,1995,55
lva,1996,67.5
lva,1997,67.5
lva,1998,67.5
lva,1999,67.5
lva,2000,67.5
lva,2001,67.5
lva,2002,83.125
lva,2003,88.125
lva,2004,94.375
lva,2005,94.375
lva,2006,94.375
lva,2007,94.375
lva,2008,97.5
lva,2009,97.5
lva,2010,97.5
lva,2011,97.5
lva,2012,97.5
lva,2013,97.5
lva,2014,100
lva,2015,100
lva,2016,100
lva,2017,100
lva,2018,100
lva,2019,100
lva,2020,100
lva,2021,100
mar,1970,38.125
mar,1971,38.125
mar,1972,38.125
mar,1973,38.125
mar,1974,38.125
mar,1975,38.125
mar,1976,38.125
mar,1977,38.125
mar,1978,38.125
mar,1979,38.125
mar,1980,38.125
mar,1981,38.125
mar,1982,38.125
mar,1983,38.125
mar,1984,38.125
mar,1985,38.125
mar,1986,38.125
mar,1987,38.125
mar,1988,38.125
mar,1989,38.125
mar,1990,38.125
mar,1991,38.125
mar,1992,38.125
mar,1993,38.125
mar,1994,41.25
mar,1995,41.25
mar,1996,44.375
mar,1997,44.375
mar,1998,44.375
mar,1999,44.375
mar,2000,44.375
mar,2001,44.375
mar,2002,44.375
mar,2003,44.375
mar,2004,70.625
mar,2005,73.125
mar,2006,73.125
mar,2007,73.125
mar,2008,73.125
mar,2009,73.125
mar,2010,73.125
mar,2011,73.125
mar,2012,73.125
mar,2013,73.125
mar,2014,73.125
mar,2015,73.125
mar,2016,73.125
mar,2017,73.125
mar,2018,75.625
mar,2019,75.625
mar,2020,75.625
mar,2021,75.625
mda,1970,53.125
mda,1971,52.5
mda,1972,55
mda,1973,55
mda,1974,58.125
mda,1975,58.125
mda,1976,58.125
mda,1977,58.125
mda,1978,58.125
mda,1979,58.125
mda,1980,58.125
mda,1981,58.125
mda,1982,58.125
mda,1983,58.125
mda,1984,58.125
mda,1985,58.125
mda,1986,58.125
mda,1987,58.125
mda,1988,58.125
mda,1989,58.125
mda,1990,58.125
mda,1991,60.625
mda,1992,60.625
mda,1993,60.625
mda,1994,60.625
mda,1995,60.625
mda,1996,60.625
mda,1997,63.75
mda,1998,63.75
mda,1999,66.875
mda,2000,66.875
mda,2001,66.875
mda,2002,66.875
mda,2003,70
mda,2004,70
mda,2005,70
mda,2006,76.25
mda,2007,76.25
mda,2008,78.75
mda,2009,78.75
mda,2010,78.75
mda,2011,81.875
mda,2012,81.875
mda,2013,81.875
mda,2014,81.875
mda,2015,81.875
mda,2016,81.875
mda,2017,84.375
mda,2018,87.5
mda,2019,87.5
mda,2020,87.5
mda,2021,87.5
mdg,1970,40
mdg,1971,40
mdg,1972,40
mdg,1973,40
mdg,1974,40
mdg,1975,40
mdg,1976,42.5
mdg,1977,42.5
mdg,1978,42.5
mdg,1979,42.5
mdg,1980,42.5
mdg,1981,42.5
mdg,1982,42.5
mdg,1983,42.5
mdg,1984,42.5
mdg,1985,42.5
mdg,1986,42.5
mdg,1987,42.5
mdg,1988,42.5
mdg,1989,42.5
mdg,1990,42.5
mdg,1991,42.5
mdg,1992,42.5
mdg,1993,42.5
mdg,1994,42.5
mdg,1995,45.625
mdg,1996,45.625
mdg,1997,45.625
mdg,1998,45.625
mdg,1999,45.625
mdg,2000,45.625
mdg,2001,51.875
mdg,2002,51.875
mdg,2003,51.875
mdg,2004,51.875
mdg,2005,58.125
mdg,2006,58.125
mdg,2007,58.125
mdg,2008,63.125
mdg,2009,63.125
mdg,2010,63.125
mdg,2011,63.125
mdg,2012,63.125
mdg,2013,63.125
mdg,2014,69.375
mdg,2015,69.375
mdg,2016,69.375
mdg,2017,69.375
mdg,2018,69.375
mdg,2019,69.375
mdg,2020,71.875
mdg,2021,71.875
