geo,time,bm_gsr_mrch_cd
chl,1984,3288000000
chl,1985,2920400000
chl,1986,3099100000
chl,1987,3994300000
chl,1988,4844300000
chl,1989,6595200000
chl,1990,7089200000
chl,1991,7456400000
chl,1992,9285400000
chl,1993,10188500000
chl,1994,10872100000
chl,1995,14644000000
chl,1996,17623815000
chl,1997,19222140000
chl,1998,18288420000
chl,1999,14681790000
chl,2000,17028810000
chl,2001,16356140000
chl,2002,15742541721.82
chl,2003,17867896161.6556
chl,2004,22864174916.2902
chl,2005,30673572807.1728
chl,2006,36482993128.6506
chl,2007,44478261592.9314
chl,2008,58455449303.68751
chl,2009,40141858478.1332
chl,2010,55216025751.55489
chl,2011,70665531275.5687
chl,2012,75454633023.6806
chl,2013,74754501795.5464
chl,2014,68598849439.227
chl,2015,58608965864.5584
chl,2016,55854733590.9764
chl,2017,61472267675.8011
chl,2018,70497506255.94249
chl,2019,65809955752.6233
chl,2020,55116268681.2608
chn,1982,16876000000
chn,1983,18717000000
chn,1984,23891000000
chn,1985,38231000000
chn,1986,34896000000
chn,1987,36395000000
chn,1988,46369000000
chn,1989,48840000000
chn,1990,42354000000
chn,1991,50176000000
chn,1992,64385000000
chn,1993,86313000000
chn,1994,95271000000
chn,1995,110059580000
chn,1996,131542000000
chn,1997,69431000000
chn,1998,70323000000
chn,1999,87136000000
chn,2000,124897211000
chn,2001,141031000000
chn,2002,163480624559.98199
chn,2003,354608469126.51501
chn,2004,480719715647.78094
chn,2005,564741526453.61804
chn,2006,681974284756.53406
chn,2007,819890833109.46997
chn,2008,990087588240.06482
chn,2009,883613955794.43005
chn,2010,1239986291933.40991
chn,2011,1579104690854.71997
chn,2012,1661946659669.31006
chn,2013,1789607637369.56006
chn,2014,1808719657195.09009
chn,2015,1566562344086.59009
chn,2016,1500635639562.87988
chn,2017,1740272384900.77002
chn,2018,2037369286973.76001
chn,2019,1993646753421.34009
chn,2020,1982155834633.59009
civ,2005,5098826667.23391
civ,2006,5214045541.02138
civ,2007,5944854575.62372
civ,2008,6910104407.55968
civ,2009,6939025074.98641
civ,2010,7796223789.3865
civ,2011,6675286621.92969
civ,2012,9056226020.39809
civ,2013,9057773559.35524
civ,2014,9106696214.06258
civ,2015,8565435529.77399
civ,2016,7815414471.7435
civ,2017,8508141106.61172
civ,2018,9714987733.58141
civ,2019,9477167039.24366
civ,2020,9517832243.71766
cmr,1977,719188478.5807
cmr,1978,951493126.646
cmr,1979,1270768665.48935
cmr,1980,1620270353.78821
cmr,1981,1368814675.33138
cmr,1982,1217566606.58098
cmr,1983,1225220712.06006
cmr,1984,1064728007.20636
cmr,1985,1135904898.36926
cmr,1986,1634479788.50563
cmr,1987,1434767192.89806
cmr,1988,1220755999.28464
cmr,1989,1136772932.18433
cmr,1990,1430041699.20504
cmr,1991,1107204362.05862
cmr,1992,1041399843.96323
cmr,1993,1005323515.92023
cmr,1994,1052278564.23301
cmr,1995,1109028840.47049
cmr,1996,1240674391.20932
cmr,1997,1454213704.20322
cmr,1998,1502355002.91532
cmr,1999,1324321192.62621
cmr,2000,1476891324.68541
cmr,2001,1786652268.35315
cmr,2002,1807101194.15109
cmr,2003,2219104520.76619
cmr,2004,2476988041.852
cmr,2005,2884716692.50836
cmr,2006,3170994914.98411
cmr,2007,4226864765.06546
cmr,2008,5379557796.21059
cmr,2009,4289241354.19104
cmr,2010,4630409394.21336
cmr,2011,6240650560.01673
cmr,2012,6030872144.92766
cmr,2013,6278861278.64285
cmr,2014,7020452741.17828
cmr,2015,5591229015.39278
cmr,2016,4828109822.6783
cmr,2017,4830181009.98664
cmr,2018,5717353463.30845
cmr,2019,6262420717.35074
cmr,2020,5095127570.69579
cod,2005,2690400000
cod,2006,2891600000
cod,2007,5257200000
cod,2008,6725800000
cod,2009,4949000000
cod,2010,8042500000
cod,2011,8915600000
cod,2012,8677239103.01037
cod,2013,10808444681.8558
cod,2014,12706297173.9188
cod,2015,10574609454.436
cod,2016,12148807505.2462
cod,2017,11340009687.6575
cod,2018,14972692990.5029
cod,2019,14631663955.8678
cod,2020,11865260000
cog,1978,282057819.96537
cog,1979,362957893.95445
cog,1980,545206561.86492
cog,1981,803594865.26337
cog,1982,663824860.93415
cog,1983,649512096.59631
cog,1984,617589846.15404
cog,1985,630054163.13764
cog,1986,512414019.45109
cog,1987,419912302.82129
cog,1988,522722615.62328
cog,1989,531961081.4904
cog,1990,512736153.09882
cog,1991,494493384.04731
cog,1992,438245535.64206
cog,1993,500066075.99784
cog,1994,612746979.01865
cog,1995,654168145.29745
cog,1996,587159755.72629
cog,1997,648843365.67638
cog,1998,558433780.86559
cog,1999,522651378.39059
cog,2000,455276406.87062
cog,2001,681347562.48529
cog,2002,691145126.27877
cog,2003,831210838.11546
cog,2004,968984894.10181
cog,2005,1305481685.19227
cog,2006,2003480235.60761
cog,2007,3654607545.6006
cog,2008,3289099405.84677
cog,2009,3627595789.07205
cog,2010,3969632981.87783
cog,2011,4178076028.61025
cog,2012,4088583844.44584
cog,2013,4284464495.91066
cog,2014,5402625839.93833
cog,2015,5787297066.93063
cog,2016,5071048174.33652
col,1968,614999999.99634
col,1969,647999999.99637
col,1970,801999999.99686
col,1971,902512139.991
col,1972,849568300
col,1973,982708619.99658
col,1974,1511357439.98586
col,1975,1414944450
col,1976,1654029080.00027
col,1977,1969694240.00195
col,1978,2552152000.00049
col,1979,2977784000
col,1980,4283407770
col,1981,4730093040
col,1982,5357557650
col,1983,4464000000
col,1984,4027000000
col,1985,3673000000
col,1986,3409000000
col,1987,3793000000
col,1988,4516000000
col,1989,4557000000
col,1990,5108000000
col,1991,4548000000
col,1992,6029100000
col,1993,9085700000
col,1994,11272968517
col,1995,13128212189
col,1996,13040610502.1898
col,1997,14662365509.8933
col,1998,13897196770.4678
col,1999,10226847962.9106
col,2000,11042499112.5429
col,2001,12229687350.4158
col,2002,12024451426.3995
col,2003,13195427391.7071
col,2004,15838465835.0659
col,2005,20094366338.4245
col,2006,24810016105.2316
col,2007,31116286687.541
col,2008,37511441261.3774
col,2009,31428087783.2888
col,2010,38405832816.0628
col,2011,52125545572.0061
col,2012,56648290243.8164
col,2013,57103075809.4928
col,2014,61539344537.8702
col,2015,52050752072.5838
col,2016,43238949427.6862
col,2017,44070175426.5192
col,2018,49387004271.9763
col,2019,50518369960.969
col,2020,41178755257.089
col,2021,56719211130.434
com,1980,22373390.77785
com,1981,24885073.98689
com,1982,25103204.31941
com,1983,28801026.50132
com,1984,32646534.53925
com,1985,28219792.16142
com,1986,28541482.12809
com,1987,44151408.18694
com,1988,44291390.56624
com,1989,35651412.18336
com,1990,45228413.27196
com,1991,53600701.2356
com,1992,58272038.11923
com,1993,49537332.54499
com,1994,44942490.3683
com,1995,53497049.63796
com,2003,65011497.37607
com,2004,78310300.92889
com,2005,92599764.0979
com,2006,100834767.96766
com,2007,128052410.49381
com,2008,176597642.74276
com,2009,170234904.04068
com,2010,177513311.88616
com,2011,199736909.65577
com,2012,217829162.24269
com,2014,240708648.847
com,2015,185304455.18697
com,2016,184155447.91569
com,2017,210662018.8165
com,2018,247235754.9112
com,2019,240481556.99666
com,2020,239214555.15052
cpv,1977,45079534.62765
cpv,1978,58748054.62022
cpv,1979,71247295.16927
cpv,1980,79965318.32872
cpv,1981,85902631.36454
cpv,1982,96709172.00518
cpv,1983,104588307.77937
cpv,1984,82466680.08512
cpv,1985,86735298.93264
cpv,1986,85934333.5354
cpv,1987,92980370.05945
cpv,1988,102045443.50782
cpv,1989,110524645.2796
cpv,1990,119829362.09506
cpv,1991,128069226.28078
cpv,1992,167636064.69406
cpv,1993,151727418.54288
cpv,1994,195157618.37405
cpv,1995,233614590.56211
cpv,1996,205755033.61122
cpv,1997,213608092.15469
cpv,1998,209790571.23748
cpv,1999,228240434.43089
cpv,2000,222345361.66461
cpv,2001,220206018.29368
cpv,2002,268741629.40072
cpv,2003,346517049.80388
cpv,2004,422093841.14605
cpv,2005,427276652.52912
cpv,2006,544594364.13479
cpv,2007,731479395.25173
cpv,2008,815843296.14758
cpv,2009,750301671.84172
cpv,2010,805639464.43012
cpv,2011,1040267088.86291
cpv,2012,829856041.72601
cpv,2013,811291226.06374
cpv,2014,866701991.25109
cpv,2015,629178642.86857
cpv,2016,687435654.83743
cpv,2017,849341581.33834
cpv,2018,959536757.19402
cpv,2019,931220570.74628
cpv,2020,789113319.5832
cri,1977,925100000
cri,1978,1049400000
cri,1979,1257200000
cri,1980,1375200000
cri,1981,1090600000
cri,1982,804900000
cri,1983,894300000
cri,1984,992900000
cri,1985,1001000000
cri,1986,1045200000
cri,1987,1245200000
cri,1988,1278600000
cri,1989,1572000000
cri,1990,1796700000
cri,1991,1697600000
cri,1992,2210900000
cri,1993,2627600000
cri,1994,2727800000
cri,1995,3046100000
cri,1996,3259380000
cri,1997,3674760000
cri,1998,4300310000
cri,1999,4021752000.00001
cri,2000,5180937180.6705
cri,2001,5240709290.86055
cri,2002,5618948178.82288
cri,2003,6055850846.97138
cri,2004,6542506145.62372
cri,2005,7615032589.95665
cri,2006,8843306159.11728
cri,2007,10329450733.2466
cri,2008,12658936707.6312
cri,2009,9204799909.51524
cri,2010,11040420104.4547
cri,2011,13328708868.2804
cri,2012,14270608615.9818
cri,2013,14425143236.738
cri,2014,14784329140.6055
cri,2015,14059490160.2332
cri,2016,14526327121.8846
cri,2017,15177744069.5976
cri,2018,16350138994.7998
cri,2019,15837933522.9163
cri,2020,13769852455.0928
cym,2016,918418792.70101
cym,2017,992715015.303
cym,2018,1128100444.62916
cym,2019,1284755845.2142
cyp,1976,397811726.63785
cyp,1977,558902083.85524
cyp,1978,683778837.56332
cyp,1979,906208380.70697
cyp,1980,1079162101.0722
cyp,1981,1042638655.54264
cyp,1982,1090272144.48667
cyp,1983,1093534780.32274
cyp,1984,1224876477.97369
cyp,1985,1121863360.67383
cyp,1986,1148331453.49008
cyp,1987,1418634061.52507
cyp,1988,1777429813.05985
cyp,1989,2165479262.99036
cyp,1990,2504366505.1895
cyp,1991,2553460866.4197
cyp,1992,3301089259.35517
cyp,1993,2374522982.77293
cyp,1994,2703015699.18995
cyp,1995,3314175871.1758
cyp,1996,3575723296.40342
cyp,1997,3317199544.39668
cyp,1998,3490364435.77286
cyp,1999,3309526561.25751
cyp,2000,3556606001.94186
cyp,2001,3552514835.57439
cyp,2002,3709515458.30734
cyp,2003,4063597386.16945
cyp,2004,5216153892.20546
cyp,2005,5785975202.67203
cyp,2006,6299220384.36192
cyp,2007,7945908544.43905
cyp,2008,11791504950.8969
cyp,2009,9031822221.96643
cyp,2010,9757308374.30784
cyp,2011,10142584692.585
cyp,2012,8758411288.87459
cyp,2013,7845149928.00756
cyp,2014,7917765439.91907
cyp,2015,6781557972.19697
cyp,2016,7487272323.82434
cyp,2017,8781786996.64243
cyp,2018,9690119066.19038
cyp,2019,8632841485.36385
cyp,2020,8142321129.92937
cze,1993,13352188735.0608
cze,1994,14865720127.2227
cze,1995,20841309905.2907
cze,1996,22831963920.6035
cze,1997,22251271129.4336
cze,1998,22818209980.6916
cze,1999,22487802459.9452
cze,2000,25544095995.60329
cze,2001,28787876344.9324
cze,2002,32343324382.6614
cze,2003,41289288425.8052
cze,2004,58614624515.95709
cze,2005,70694381723.31219
cze,2006,84734951025.3
cze,2007,106581250890.41701
cze,2008,126415007097.56799
cze,2009,97660114670.067
cze,2010,112974269862.914
cze,2011,133616083834.007
cze,2012,127786130885.41499
cze,2013,128468646960.883
cze,2014,135907935271.899
cze,2015,120537758449.62
cze,2016,120322121361.519
cze,2017,134945644958.29401
cze,2018,151709828167.70801
cze,2019,145622670081.97699
cze,2020,134506158513.57899
cze,2021,171672453852.242
deu,1971,33863466608.5644
deu,1972,40192661413.6535
deu,1973,54178797388.5782
deu,1974,70515243832.51331
deu,1975,76373287057.0108
deu,1976,86401138733.42659
deu,1977,98779950214.49219
deu,1978,117852250310.73599
deu,1979,155122775541.84601
deu,1980,176206367465.94199
deu,1981,152973608901.254
deu,1982,144464131208.04199
deu,1983,141489121689.681
deu,1984,141972567593.31
deu,1985,147344603171.76401
deu,1986,176564594845.987
deu,1987,210101102409.51401
deu,1988,232241273897.92096
deu,1989,251415586684.06296
deu,1990,324090630344.71198
deu,1991,361933734710.836
deu,1992,378254157633.23602
deu,1993,317274204166.57599
deu,1994,351787591448.065
deu,1995,425339293730.612
deu,1996,419342311766.09601
deu,1997,408304493061.38293
deu,1998,430637672101.84802
deu,1999,438555675545.422
deu,2000,458490174761.43201
deu,2001,445973015157.04694
deu,2002,444511217220.90399
deu,2003,554374326023.97998
deu,2004,663586775061.50891
deu,2005,724096710413.83813
deu,2006,855367372577.823
deu,2007,994244363206.43103
deu,2008,1125196108496.87988
deu,2009,877208771696.07312
deu,2010,999137549848.91699
deu,2011,1203448786123.75
deu,2012,1117300176114.33008
deu,2013,1152372831073.63989
deu,2014,1178823362019.45996
deu,2015,1018775367412.71997
deu,2016,1025328136120.60999
deu,2017,1131877230294.3501
deu,2018,1261497669892.04004
deu,2019,1218553416601.16992
deu,2020,1138920019442.05005
deu,2021,1388516835058.37012
dji,1991,206255872.96943
dji,1992,210447836.77787
dji,1993,198474012.63779
dji,1994,193438029.2706
dji,1995,179973103.91006
dji,1996,172179989.9843
dji,1997,176000585.18689
dji,1998,195525570.97923
dji,1999,193741876.31175
dji,2000,206537212.82234
dji,2001,195649360.51451
dji,2002,197061686.57615
dji,2003,238232960.65181
dji,2004,261359096.56146
dji,2005,277316693.01883
dji,2006,335717219.68704
dji,2007,473230512.99509
dji,2008,574135864.64177
dji,2009,450712071.16773
dji,2010,373889410.93062
dji,2011,510581191.86815
dji,2012,564435266.51324
dji,2013,3267627348.48442
dji,2014,2590560485.25498
dji,2015,2447071533.471
dji,2016,2326725597.98786
dji,2017,3575649473.05046
dji,2018,3602776261.66857
dji,2019,4138132240.98446
dji,2020,2911220396.01398
dma,1976,17271772.58143
dma,1977,19907407.40741
dma,1978,25907407.40741
dma,1979,35818518.51852
dma,1980,48359259.25926
dma,1981,45177777.77778
dma,1982,43177777.77778
dma,1983,42814814.81481
dma,1984,50722222.22222
dma,1985,52000000
dma,1986,49162962.96296
dma,1987,58862962.96296
dma,1988,77244444.44444
dma,1989,94422222.22222
dma,1990,103948148.14815
dma,1991,96474074.07407
dma,1992,92792592.59259
dma,1993,82185185.18519
dma,1994,84770370.37037
dma,1995,99107407.40741
dma,1996,117200000
dma,1997,118711111.11111
dma,1998,116351851.85185
dma,1999,121570370.37037
dma,2000,130388888.88889
dma,2001,115711111.11111
dma,2002,102357037.03704
dma,2003,112591111.11111
dma,2004,127763371.66667
dma,2005,145931881.85185
dma,2006,146868561.11111
dma,2007,172344386.2963
dma,2008,217377036.2963
dma,2009,198225145.55556
dma,2010,196921632.22222
dma,2011,198936543.7037
dma,2012,183316057.77778
dma,2013,178635586.66667
dma,2014,202644622.72593
dma,2015,195356740.74074
dma,2016,187986335.61481
dma,2017,174260764.41482
dma,2018,284518171.2
dma,2019,280941636.11556
dma,2020,187645120.22993
dnk,1975,9956444826.01293
dnk,1976,11930508295.6232
dnk,1977,12725471513.2099
dnk,1978,14162708073.4379
dnk,1979,17791301802.5553
dnk,1980,19125959826.9622
dnk,1981,17063484803.4033
dnk,1982,16479118456.0365
dnk,1983,15973784456.9904
dnk,1984,16285453120.9265
dnk,1985,17887249832.1249
dnk,1986,22356727367.5376
dnk,1987,24899915509.1995
dnk,1988,25654308475.6717
dnk,1989,26303576764.4494
dnk,1990,31197340383.9368
dnk,1991,32034841674.7134
dnk,1992,33446028102.0434
dnk,1993,29228814469.06
dnk,1994,34299512247.5334
dnk,1995,43820531999.6185
dnk,1996,43202521214.8346
dnk,1997,42734245419.6023
dnk,1998,44021461582.79849
dnk,1999,43128353099.3503
dnk,2000,43442836590.6923
dnk,2001,43048436044.2548
dnk,2002,47810299886.5733
dnk,2003,54839786790.9288
dnk,2004,65523621892.71549
dnk,2005,72395157633.15501
dnk,2006,85054376088.87558
dnk,2007,98910134765.2574
dnk,2008,113439348043.856
dnk,2009,81729834216.7563
dnk,2010,85208376995.668
dnk,2011,101088383361.513
dnk,2012,97155636296.0352
dnk,2013,101642953974.198
dnk,2014,103554847287.58099
dnk,2015,88971234800.00381
dnk,2016,86809906899.9446
dnk,2017,96267343463.7151
dnk,2018,106482890598.888
dnk,2019,102964828477.202
dnk,2020,100771805179.92101
dnk,2021,127145463516.97
dom,1968,196800000
dom,1969,217200000
dom,1970,278000000
dom,1971,309700000
dom,1972,337700000
dom,1973,421900000
dom,1974,673000000
dom,1975,772700000
dom,1976,763600000
dom,1977,849300000
dom,1978,862400000
dom,1979,1137500000
dom,1980,1519700000
dom,1981,1451700000
dom,1982,1257300000
dom,1983,1279000000
dom,1984,1257100000
dom,1985,1285900000
dom,1986,1351700000
dom,1987,1591500000
dom,1988,1608000000
dom,1989,1963800000
dom,1990,1792800000
dom,1991,1728800000
dom,1992,2174300000
dom,1993,2795400000
dom,1994,2991700000
dom,1995,3164200000
dom,1996,3580700000
dom,1997,4192000000
dom,1998,4896600000
dom,1999,5206800000
dom,2000,6416000000
dom,2001,5952900000
dom,2002,6237300000
dom,2003,5095900000
dom,2004,5368100000
dom,2005,7366300000
dom,2006,9558800000
dom,2007,11097300000
dom,2008,13564000000
dom,2009,9946100000
dom,2010,15209900000
dom,2011,17301600000
dom,2012,17673300000
dom,2013,16801200000
dom,2014,17273100000
dom,2015,16906500000
dom,2016,17398600000
dom,2017,17734300000
dom,2018,20197300000
dom,2019,20267800000
dom,2020,17046500000
dza,1977,6197612192.5434
dza,1978,7292922163.26507
dza,1979,7804806313.55338
dza,1980,9596216239.84579
dza,1981,10088029089.2022
dza,1982,9888742305.66495
dza,1983,9515953894.40276
dza,1984,9234504728.99345
dza,1985,8811010780.06285
dza,1986,7879095055.98304
dza,1987,6615610109.81684
dza,1988,6674650451.13078
dza,1989,8372282528.33706
dza,1990,8776771070.07995
dza,1991,6852425515.79004
dza,2005,19816999999.9991
dza,2006,20520000000.0008
dza,2007,26408223359.3417
dza,2008,37979983494.39529
dza,2009,37384686145.4078
dza,2010,38797066194.14
dza,2011,46800967101.0699
dza,2012,51508891623.9591
dza,2013,54871842663.8759
dza,2014,59457444971.2747
dza,2015,52261207236.1659
dza,2016,49316882927.4104
dza,2017,48810762377.0039
dza,2018,48284091542.4764
dza,2019,44320173281.7055
dza,2020,34916702406.6801
ecu,1976,1047900000
ecu,1977,1360500000
ecu,1978,1704000000
ecu,1979,2096800000
ecu,1980,2241800000
ecu,1981,2353000000
ecu,1982,2187000000
ecu,1983,1421000000
ecu,1984,1567000000
ecu,1985,1611000000
ecu,1986,1643000000
ecu,1987,2054000000
ecu,1988,1583000000
ecu,1989,1692000000
ecu,1990,1715000000
ecu,1991,2208000000
ecu,1992,2083000000
ecu,1993,2912210000
ecu,1994,3776980000
ecu,1995,4522570000
ecu,1996,3993090000
ecu,1997,4856050000
ecu,1998,5452930000
ecu,1999,3024910000
ecu,2000,3653382344.86
ecu,2001,5170046789.9172
ecu,2002,6153683276.51
ecu,2003,6361006680
ecu,2004,7673390755.06
ecu,2005,9703350171.68
ecu,2006,11401685521.89
ecu,2007,13041130432
ecu,2008,17906102793.429
ecu,2009,14262445546.9579
ecu,2010,19635073726.07529
ecu,2011,23378937192.8424
ecu,2012,24512948909.0544
ecu,2013,26109329086.90129
ecu,2014,26653974325.7504
ecu,2015,20692541798.5569
ecu,2016,15846051136.7251
ecu,2017,19294740426.7739
ecu,2018,22358769524.11769
ecu,2019,21748717483.3792
ecu,2020,17079214374.2048
egy,1977,4038282168.73866
egy,1978,4742592107.79978
egy,1979,6002285722.86041
egy,1980,6813857152.59122
egy,1981,7917857154.16837
egy,1982,7732714296.76103
egy,1983,8250857154.64408
egy,1984,10080428577.4288
egy,1985,9050428571.42857
egy,1986,7169999999.99999
egy,1987,8094857142.85714
egy,1988,9377857142.8571
egy,1989,8840545454.54545
egy,1990,10302500000
egy,1991,9831000000
egy,1992,8901000000
egy,1993,9923000000
egy,1994,9997000000
egy,1995,12267000000
egy,1996,13169000000
egy,1997,14156800000
egy,1998,14617000000
egy,1999,15164800000
egy,2000,15382000000
egy,2001,13959600000
egy,2002,12879425000
egy,2003,13188562500
egy,2004,18895275000
egy,2005,23818200000
egy,2006,28983500000
egy,2007,39354300000
egy,2008,49607900000
egy,2009,39906900000
egy,2010,45144500000
egy,2011,47311500000
egy,2012,52350400000
egy,2013,48918100000
egy,2014,56446400000
egy,2015,50419900000
egy,2016,51066100000
egy,2017,52404100000
egy,2018,57635387500
egy,2019,57757587500
egy,2020,54282937500
eri,1992,350490980.81722
eri,1993,348592654.52431
eri,1994,488469328.73871
eri,1995,453075987.48293
eri,1996,552341299.86222
eri,1997,521427818.73104
eri,1998,507462750.7328
eri,1999,509824934.50271
eri,2000,471263649.05498
esp,1975,15206882216.3907
esp,1976,16299386812.381
esp,1977,16736326573.3173
esp,1978,17555418766.9085
esp,1979,24040607222.5896
esp,1980,32271932917.522
esp,1981,31086385275.064
esp,1982,30542100857.1416
esp,1983,27559824230.6623
esp,1984,26984813184.4157
esp,1985,27835784646.4708
esp,1986,33278097846.9132
esp,1987,46547497093.6157
esp,1988,57650272269.8751
esp,1989,67796832317.6119
esp,1990,84815312308.4532
esp,1991,90501341104.22499
esp,1992,96246708830.07961
esp,1993,77019979528.68269
esp,1994,88817177644.70341
esp,1995,112107163154.95399
esp,1996,118908580403.76401
esp,1997,121414427793.36501
esp,1998,132569218830.787
esp,1999,147837855913.62701
esp,2000,155779893072.883
esp,2001,154885224378.94601
esp,2002,164587227389.70099
esp,2003,206721241987.79001
esp,2004,256922088563.13199
esp,2005,283552164506.81799
esp,2006,322368649408.39203
esp,2007,391342785006.13
esp,2008,415495708346.42603
esp,2009,288498971675.09003
esp,2010,318032841576.479
esp,2011,364129710376.89398
esp,2012,327487379936.44
esp,2013,333351955854.46802
esp,2014,349750725802.27197
esp,2015,303444140284.96002
esp,2016,302850013842.81403
esp,2017,342516420951.33899
esp,2018,378523505613.84698
esp,2019,359892826937.284
esp,2020,312842583657.198
est,1992,551088717.45283
est,1993,954689512.27227
est,1994,1391660497.77348
est,1995,1995828517.92909
est,1996,2452598681.13891
est,1997,2901131957.38095
est,1998,3093474607.4963
est,1999,2605215741.08171
est,2000,2815986132.10103
est,2001,3109762437.63665
est,2002,3705254238.71666
est,2003,5087993010.64014
est,2004,6569623887.47476
est,2005,7650476883.28928
est,2006,9979557772.4374
est,2007,12879297768.2629
est,2008,13638751917.5834
est,2009,8399233175.38196
est,2010,10445382753.9713
est,2011,14952616112.2535
est,2012,15440881361.9761
est,2013,15791082993.5679
est,2014,15964341383.077
est,2015,12836310512.6846
est,2016,13337521613.6781
est,2017,14555390331.9682
est,2018,16302429530.6366
est,2019,15974427041.9783
est,2020,15491153487.4402
est,2021,20822739055.7729
eth,1977,416956521.94056
eth,1978,436473430.16255
eth,1979,522850241.79848
eth,1980,649613526.88387
eth,1981,629758454.41051
eth,1982,675217391.63054
eth,1983,739951691.17872
eth,1984,798357488.10157
eth,1985,840531400.96618
eth,1986,932560386.47343
eth,1987,932657004.83092
eth,1988,956038647.343
eth,1989,817874396.13527
eth,1990,912077294.68599
eth,1991,470821256.03865
eth,1992,992746763.28502
eth,1993,705980000
eth,1994,925650167.03216
eth,1995,1092783281.78202
eth,1996,1002801348.05142
eth,1997,1001632093.09601
eth,1998,1359792497.07853
eth,1999,1387160488.01103
eth,2000,1131380361.49943
eth,2001,1625806987.10574
eth,2002,1454996525.6205
eth,2003,1895034033.89232
eth,2004,2768484390.16024
eth,2005,3700858389.62042
eth,2006,4105569044.59559
eth,2007,5155645100.05337
eth,2008,7206330459.37213
eth,2009,6819049913.98828
eth,2010,7364532216.06256
eth,2011,8328868376.38344
eth,2012,10547290512.2649
eth,2013,10790783647.6277
eth,2014,13768140260.6196
eth,2015,14976930462.3856
eth,2016,14728090321.6863
eth,2017,14236074619.0368
eth,2018,13725751702.383
eth,2019,13056290054.9015
eth,2020,11762035598.5478
fin,1975,7223576646.63672
fin,1976,6960260267.021
fin,1977,7167430657.60309
fin,1978,7408432835.58153
fin,1979,10734226482.634
fin,1980,14727263602.0861
fin,1981,13284553169.3983
fin,1982,12627063998.0042
fin,1983,12010189891.5758
fin,1984,11595517784.8712
fin,1985,12473457310.2785
fin,1986,14410536780.7798
fin,1987,17745360323.9143
fin,1988,20729388599.6076
fin,1989,23148655219.1707
fin,1990,25454819309.3623
fin,1991,20239487304.1389
fin,1992,19641675051.5713
fin,1993,16917406490.8824
fin,1994,21716585627.706
fin,1995,27337748454.2178
fin,1996,28574446862.4089
fin,1997,28829211429.6623
fin,1998,29107518215.3384
fin,1999,29019006046.0806
fin,2000,31330736652.7674
fin,2001,29663631618.3852
fin,2002,31348602323.2949
fin,2003,38976862016.5471
fin,2004,47478885011.4377
fin,2005,55269288280.2928
fin,2006,65390739994.6792
fin,2007,76931894706.49809
fin,2008,86318547858.9718
fin,2009,58287647778.1274
fin,2010,65197990908.51369
fin,2011,79687480231.304
fin,2012,73610894452.08141
fin,2013,74677955555.3613
fin,2014,72615099350.33438
fin,2015,56697785382.0986
fin,2016,58302942652.1601
fin,2017,65509639633.3994
fin,2018,73970902320.00009
fin,2019,70111465465.90919
fin,2020,64264371299.5495
fin,2021,79932124844.8051
fji,1979,412626725.26835
fji,1980,492136172.74275
fji,1981,545056764.70793
fji,1982,440967975.11745
fji,1983,421672985.64828
fji,1984,390662573.83749
fji,1985,381689922.22648
fji,1986,379215249.84786
fji,1987,325037015.20136
fji,1988,389160466.34932
fji,1989,488966292.13483
fji,1990,641633231.85658
fji,1991,549351685.71879
fji,1992,538792374.53766
fji,1993,652818991.09792
fji,1994,719678989.15735
fji,1995,761412657.02773
fji,1996,839948692.36799
fji,1997,818882366.18352
fji,1998,614550914.77992
fji,1999,653271561.84553
fji,2000,763037190.48049
fji,2001,768598916.66143
fji,2002,794502224.18808
fji,2003,1050845217.77927
fji,2004,1274016896.51681
fji,2005,1365238036.08891
fji,2006,1555553995.54346
fji,2007,1575425037.87881
fji,2008,1983206947.0769
fji,2009,1244578112.13827
fji,2010,1558501744.57616
fji,2011,1926437598.78722
fji,2012,1974596648.12288
fji,2013,2301168048.34888
fji,2014,2236956855.02598
fji,2015,1879449636.80449
fji,2016,1920559388.12864
fji,2017,2078624511.40268
fji,2018,2362276412.1166
fji,2019,2414328868.63023
fji,2020,1475703439.64451
fra,1975,48759792614.0825
fra,1976,58632426381.3215
fra,1977,64584458613.8064
fra,1978,74454406388.07358
fra,1979,97504597315.21587
fra,1980,120933804530.608
fra,1981,110843058281.043
fra,1982,107289220688.576
fra,1983,98460233618.3067
fra,1984,96865133253.79427
fra,1985,101202714229.981
fra,1986,121441233002.912
fra,1987,150325116343.13699
fra,1988,168730613009.397
fra,1989,181685851367.61801
fra,1990,220788607417.24896
fra,1991,217717028634.20096
fra,1992,223990127564.38599
fra,1993,190559301735.49701
fra,1994,217651248732.26401
fra,1995,259192459649.41599
fra,1996,259050856526.74496
fra,1997,252787706849.04095
fra,1998,270882074435.02701
fra,1999,274085156059.96201
fra,2000,292717395729.50201
fra,2001,286747991811.60303
fra,2002,296257957104.45801
fra,2003,351871892648.25897
fra,2004,416599660523.22998
fra,2005,458877283943.66998
fra,2006,512355415115.89001
fra,2007,590215248762.98804
fra,2008,674378689508.54797
fra,2009,521721889649.53601
fra,2010,571216367943.96106
fra,2011,677235289283.56995
fra,2012,630559252042.64697
fra,2013,638989807865.6969
fra,2014,637037852985.547
fra,2015,554025732421.18799
fra,2016,556913021784.51794
fra,2017,611248754329.55798
fra,2018,674034387772.44702
fra,2019,649748999039.60303
fra,2020,572442331034.14795
fra,2021,699435336998.68604
