geo,time,fm_ast_doms_cn
kor,1992,131754800000000
kor,1993,148123500000000
kor,1994,175487300000000
kor,1995,200194200000000
kor,1996,240411900000000
kor,1997,291388200000000
kor,1998,324476300000000
kor,1999,382179600000000
kor,2000,450598300000000
kor,2001,881306356000000
kor,2002,1022208857000000
kor,2003,1041518259000000
kor,2004,1063785597000000
kor,2005,1153901879000000
kor,2006,1338107496000000
kor,2007,1497901671000000
kor,2008,1753331620000000
kor,2009,1812218820000000
kor,2010,1911131587000000
kor,2011,2041206181002370
kor,2012,2146697741000000
kor,2013,2227123436000000
kor,2014,2411822884500000
kor,2015,2595775287700000
kor,2016,2784967784100000
kor,2017,2942654580000000
kor,2018,3152474497900000
kor,2019,3438183052600000
kor,2020,3763475100700000
kos,2001,-44419218.17223
kos,2002,-172093575
kos,2003,-113606904.43
kos,2004,156819030.58
kos,2005,288163808.16
kos,2006,161641806
kos,2007,38756080
kos,2008,311589006
kos,2009,442705056
kos,2010,654401664
kos,2011,887669557
kos,2012,1075270905
kos,2013,1217778950
kos,2014,1445576398
kos,2015,1644985472
kos,2016,1975339720
kos,2017,2251627705
kos,2018,2575328315.8968
kos,2019,2896819802
kos,2020,3286542219.0027
kwt,1960,3800000
kwt,1961,500000
kwt,1962,14800000
kwt,1963,32400000
kwt,1964,22900000
kwt,1965,27400000
kwt,1966,36600000
kwt,1967,48000000
kwt,1968,76900000
kwt,1969,73700000
kwt,1970,41500000
kwt,1971,32900000
kwt,1972,68000000
kwt,1973,161000000
kwt,1974,54900000
kwt,1975,142000000
kwt,1976,580000000
kwt,1977,781500000
kwt,1978,1169500000
kwt,1979,1502300000
kwt,1980,1795500000
kwt,1981,2682400000
kwt,1982,3181900000
kwt,1983,3215900000
kwt,1984,3332300000
kwt,1985,3320700000
kwt,1986,3847100000
kwt,1987,4716500000
kwt,1988,5391300000
kwt,1989,5589200000
kwt,1991,5782400000
kwt,1992,6214900000
kwt,1993,6049400000
kwt,1994,6606700000
kwt,1995,7206700000
kwt,1996,7147900000
kwt,1997,8083700000
kwt,1998,8456100000
kwt,1999,8476600000
kwt,2000,8146460000
kwt,2001,8697212800
kwt,2002,9481801200
kwt,2003,10939505500
kwt,2004,11402083700
kwt,2005,13052009900
kwt,2006,17654754900
kwt,2007,22746891500
kwt,2008,26246312600
kwt,2009,27594926400
kwt,2010,24903423200
kwt,2011,25247244200
kwt,2012,25037573000
kwt,2013,26820364300
kwt,2014,28286444700
kwt,2015,30007978100
kwt,2016,31654913800
kwt,2017,33555969600
kwt,2018,34187815900
lao,1989,26412000000
lao,1990,30617000000
lao,1991,32165000000
lao,1992,39909000000
lao,1993,56477000000
lao,1994,116976000000
lao,1995,141130000000
lao,1996,131588000000
lao,1997,331302000000
lao,1998,650158000000
lao,1999,957797000000
lao,2000,1230168000000
lao,2001,2057340000000
lao,2002,1831100000000
lao,2003,1943770000000
lao,2004,2166510000000
lao,2005,2348830000000
lao,2006,2251400000000
lao,2007,2670880000000
lao,2008,5017960000000
lao,2009,10353930000000
lao,2010,15712730000000
lbn,1964,1796600000
lbn,1965,2204950300.00696
lbn,1966,2173679300.00713
lbn,1967,2249994900.00938
lbn,1968,2044213200.00945
lbn,1969,2105255000.0096
lbn,1970,2151655000.0096
lbn,1971,2412046293.4736
lbn,1972,2778414349.16326
lbn,1973,4195926579.61344
lbn,1974,4916007668.658
lbn,1975,5751142522.38217
lbn,1976,6960572552.49629
lbn,1977,8150127824.90276
lbn,1978,10185474064.6038
lbn,1979,14000916826.7133
lbn,1980,18212329405.22309
lbn,1981,25223454112.2354
lbn,1982,36812236535.0471
lbn,1983,49960569764.0581
lbn,1984,66740614120.273
lbn,1985,91511533200.6808
lbn,1986,179992457910.10001
lbn,1987,596203417651
lbn,1988,947709048570
lbn,1989,1478436455436
lbn,1990,2616817924872.3999
lbn,1991,3223737137724.8999
lbn,1992,7199936882500
lbn,1993,9005078010873.7207
lbn,1994,12174129982675.19922
lbn,1995,15744564416357.30078
lbn,1996,21278989793634.69531
lbn,1997,28221973208532.60156
lbn,1998,35234994642767.29688
lbn,1999,39555211342731.69531
lbn,2000,45573005342430
lbn,2001,50863448429586.09375
lbn,2002,51283127139227.10156
lbn,2003,53860714122533.89844
lbn,2004,58358375803284.29688
lbn,2005,58202296880908.79688
lbn,2006,64381231880085.10156
lbn,2007,68608083437885.20312
lbn,2008,76283212502079.70312
lbn,2009,85894467026336.5
lbn,2010,96663099315871.70312
lbn,2011,104992690906610
lbn,2012,114206173636896
lbn,2013,125436627600096
lbn,2014,134366974439633
lbn,2015,146310120156949
lbn,2016,156709615828736
lbn,2017,160187609832295
lbr,1974,3795556.75058
lbr,1975,1950091.3272
lbr,1976,2170859.23683
lbr,1977,2747323.1143
lbr,1978,4430117.72232
lbr,1979,5965130.30107
lbr,1980,39748748.79466
lbr,1981,38358597.72617
lbr,1982,40940391.63139
lbr,1983,42164707.45663
lbr,1984,40300886.14378
lbr,1985,58706561.22719
lbr,1986,73311478.38831
lbr,1987,99603239.26292
lbr,1988,118274513.47675
lbr,1989,150837434.00462
lbr,1991,237575809.3162
lbr,1992,173690807.03144
lbr,1993,268865048.86667
lbr,1994,375858697.62744
lbr,1995,309118777.56471
lbr,1996,385164373.97978
lbr,1997,283936059.71658
lbr,1998,889884850.49032
lbr,1999,804341207.58027
lbr,2000,924160265.24487
lbr,2001,889977161.72084
lbr,2002,998406653.9695
lbr,2003,876931108.64604
lbr,2004,1081289806.16952
lbr,2005,1036032460.10506
lbr,2006,1122153325.41889
lbr,2007,292504610.89966
lbr,2008,330940843.70022
lbr,2009,341363201.95107
lbr,2010,369089988.20507
lbr,2011,416247640.60677
lbr,2012,439423062.98751
lbr,2013,614290752.96547
lbr,2014,590474172.5809
lbr,2015,590150176.63518
lbr,2016,609785881.88868
lbr,2017,936357752.48565
lbr,2018,978358555.16754
lby,1963,16590000
lby,1964,14850000
lby,1965,29910000
lby,1966,42580000
lby,1967,61350000
lby,1968,64040000
lby,1969,35790000
lby,1970,-166810000
lby,1971,-364100000
lby,1972,-327610000
lby,1973,237680000
lby,1974,678160000
lby,1975,1326210000
lby,1976,1466280000
lby,1977,1575740000
lby,1978,2555110000
lby,1979,3242100000
lby,1980,2870680000
lby,1981,5368720000
lby,1982,4581280000
lby,1983,4445070000
lby,1984,5028740000
lby,1985,4710750000
lby,1986,4166920000
lby,1987,4491130000
lby,1988,4557590000
lby,1989,7675809000
lby,1990,8474523000
lby,1991,9233312000
lby,1992,9316200000
lby,1993,9696650000
lby,1994,10683030000
lby,1995,11529300000
lby,1996,11012600000
lby,1997,9268200000
lby,1998,9444300000
lby,1999,9703500000
lby,2000,9929000000
lby,2001,10910700000
lby,2002,7989000000
lby,2003,4560200000
lby,2004,-10168400000
lby,2005,-25706400000
lby,2006,-42890700000
lby,2007,-48727900000
lby,2008,-56989400000
lby,2009,-51560300000
lby,2010,-57219500000
lby,2011,-48720722716
lby,2012,-59346400000
lby,2013,-48261600000
lby,2014,-21985596206.987
lby,2015,1097300000
lby,2016,20327740202
lby,2017,28478032293
lby,2018,15375106712
lby,2019,4168906222
lby,2020,23138912613
lca,1975,87273000
lca,1976,93105000
lca,1977,114166000
lca,1978,130476000
lca,1979,159719000
lca,1980,186578000
lca,1981,210274000
lca,1982,224785000
lca,1983,240545000
lca,1984,295612000
lca,1985,320232000
lca,1986,351732000
lca,1987,389628000
lca,1988,460275000
lca,1989,579724000
lca,1990,630482000
lca,1991,671970000
lca,1992,714115000
lca,1993,844964000
lca,1994,909925156
lca,1995,1007199168
lca,1996,1138000700
lca,1997,1227999398
lca,1998,1280946854
lca,1999,1410037479
lca,2000,1495399521
lca,2001,1523466331
lca,2002,1552301571
lca,2003,1524415623
lca,2004,1651011150
lca,2005,1995027252
lca,2006,2513307563
lca,2007,3285115078
lca,2008,3720164392
lca,2009,3770918730
lca,2010,3763435138
lca,2011,3894225129.87
lca,2012,4315645690.19
lca,2013,4439043132.49
lca,2014,4101421137.64
lca,2015,3776317000
lca,2016,3501517000
lca,2017,3422617371.29
lca,2018,3402658232.89
lca,2019,2942336880
lca,2020,3068630595.2
lka,1960,1435000000
lka,1961,1626000000
lka,1962,1799000000
lka,1963,2064000000
lka,1964,2285314500
lka,1965,2378262200
lka,1966,2488671800
lka,1967,2935115140
lka,1968,3333015140
lka,1969,3749515140
lka,1970,4125967740
lka,1971,4473367740
lka,1972,4696235613.15625
lka,1973,4519235919.60938
lka,1974,5435231694.10938
lka,1975,5822828543.17188
lka,1976,7643749746.48438
lka,1977,10547113015.25
lka,1978,13183742893.5
lka,1979,18556245379.5
lka,1980,33278059736.16529
lka,1981,41673873103.5096
lka,1982,49947249476.6088
lka,1983,58066696198.9761
lka,1984,56929413983.512
lka,1985,67772167089.4615
lka,1986,74007261116.916
lka,1987,85071743686.16899
lka,1988,107947966844.215
lka,1989,102684800000
lka,1990,122213600000
lka,1991,92922500000
lka,1992,154843400000
lka,1993,161685800000
lka,1994,188563600000
lka,1995,273208700000
lka,1996,297516800000
lka,1997,327436500000
lka,1998,372817400000
lka,1999,433114800000
lka,2000,550156200000
lka,2001,609543800000
lka,2002,685204796008.57495
lka,2003,748285665000
lka,2004,898502065000
lka,2005,1067480942684.35999
lka,2006,1368964320579.93994
lka,2007,1591623881493
lka,2008,1886274278801.72949
lka,2009,1885766854051.04004
lka,2010,2278521434331.74023
lka,2011,3872141195695.37988
lka,2012,4732887063110.78027
lka,2013,5519080363894.25
lka,2014,6311775943479.08984
lka,2015,7479315808250.00977
lka,2016,8556108752737.54883
lka,2017,9665090230718.63086
lka,2018,10741002424764.09961
lka,2019,11698254838805.19922
lso,1980,55229000
lso,1981,101927000
lso,1982,127266000
lso,1983,129131000
lso,1984,136424000
lso,1985,178317000
lso,1986,235912000
lso,1987,300410000
lso,1988,426510000
lso,1989,517694000
lso,1990,471758000
lso,1991,452339000
lso,1992,253883000
lso,1993,40360000
lso,1994,-113564000
lso,1995,-280939116.6
lso,1996,-502771446
lso,1997,-755418692.9
lso,1998,-945578690.3
lso,1999,-55273921.2
lso,2000,193610759.6
lso,2001,305212054
lso,2002,747151696.75
lso,2003,340467374.8
lso,2004,-146829500
lso,2005,-100494000
lso,2006,-576818500
lso,2007,-2071062000
lso,2008,-2465727000
lso,2009,-2136211500
lso,2010,-1000822300
lso,2011,127445226.76269
lso,2012,639814426.93776
lso,2013,389978509.79
lso,2014,171276209.008
lso,2015,742929550.91283
lso,2016,3160310225.23603
lso,2017,5455586764.50864
lso,2018,6428049210.01
lso,2019,5517398425.39577
ltu,2010,17873000000
ltu,2011,17816000000
ltu,2012,17324000000
ltu,2013,17810000000
ltu,2014,16569000000
ltu,2015,17657000000
ltu,2016,20190000000
ltu,2017,19359000000
ltu,2018,21510000000
ltu,2019,21238000000
ltu,2020,22280000000
lux,2001,27479000000
lux,2002,23466000000
lux,2003,24363000000
lux,2004,26930000000
lux,2005,38590000000
lux,2006,51421000000
lux,2007,68572000000
lux,2008,72389000000
lux,2009,70980000000
lux,2010,88840000000
lux,2011,90578000000
lux,2012,90284000000
lux,2013,87527000000
lux,2014,96397000000
lux,2015,99717000000
lux,2016,104307000000
lux,2017,107283000000
lux,2018,112045000000
lux,2019,118824000000
lux,2020,120247000000
lva,2010,16318000000
lva,2011,16083000000
lva,2012,13984000000
lva,2013,13731000000
lva,2014,12732000000
lva,2015,14133000000
lva,2016,14333000000
lva,2017,14403000000
lva,2018,13131000000
lva,2019,13166000000
lva,2020,13326000000
mac,1984,5231800000
mac,1985,6729700000
mac,1986,7089100000
mac,1987,8183300000
mac,1988,10445400000
mac,1989,13057200000
mac,1990,15379200000
mac,1991,18837600000
mac,1992,22746200000
mac,1993,31374700000
mac,1994,34509900000
mac,1995,37235500000
mac,1996,38344800000
mac,1997,40985600000
mac,1998,34874100000
mac,1999,36066500000
mac,2000,20547900000
mac,2001,16731826000
mac,2002,12265255000
mac,2003,8518465000
mac,2004,3348399000
mac,2005,2293806000
mac,2006,-3438369000
mac,2007,-6801760000
mac,2008,-13699028000
mac,2009,-28143514000
mac,2010,-48023927000
mac,2011,-82134300000
mac,2012,-51229884000
mac,2013,-52526159000
mac,2014,-18233960000
mac,2015,54785617000
mac,2016,102034469000
mac,2017,111003587000
mac,2018,82551828000
mac,2019,100862343000
mac,2020,162103317000
mar,1960,1649000000
mar,1961,2078000000
mar,1962,2681000000
mar,1963,3154000000
mar,1964,3476000000
mar,1965,3526000000
mar,1966,3623000000
mar,1967,4018860000
mar,1968,4894150000
mar,1969,5367710000
mar,1970,5560890000
mar,1971,5960360000
mar,1972,6927320000
mar,1973,8072300000
mar,1974,10433690000
mar,1975,12880610000
mar,1976,15504940000
mar,1977,18921134912.2484
mar,1978,23409471608.4342
mar,1979,26512237923.9864
mar,1980,31215140007.048
mar,1981,36939448023.15089
mar,1982,43718882332.5418
mar,1983,52321427618.575
mar,1984,56759105120.8353
mar,1985,64937718368.0338
mar,1986,72114000000
mar,1987,77243000000
mar,1988,84026000000
mar,1989,92644000000
mar,1990,91413000000
mar,1991,108782000000
mar,1992,120655000000
mar,1993,130921000000
mar,1994,145462000000
mar,1995,166721000000
mar,1996,176690000000
mar,1997,262513000000
mar,1998,282797000000
mar,1999,291976000000
mar,2000,319200000000
mar,2001,298574820814.91602
mar,2002,314995569557.59698
mar,2003,325168760700.23401
mar,2004,341842126425.54901
mar,2005,382924654088.54095
mar,2006,448508167134.14001
mar,2007,557214407239.91797
mar,2008,674105971060.479
mar,2009,731954235570.08301
mar,2010,796465130631.448
mar,2011,891969501828.43701
mar,2012,955366137925.46094
mar,2013,1007736002871.96997
mar,2014,1033963920783.07996
mar,2015,1052148421022.26001
mar,2016,1100026338842.22998
mar,2017,1157324390851.87988
mar,2018,1225891076035.55005
mar,2019,1292291015906.87988
mar,2020,1371061628388.32007
mda,1991,16272946
mda,1992,107388998
mda,1993,463121600
mda,1994,933099100
mda,1995,1536403300
mda,1996,1824802500
mda,1997,2314343600
mda,1998,2991140916
mda,1999,3532621601
mda,2000,4039969204
mda,2001,5235590272
mda,2002,6556689867
mda,2003,8147843086
mda,2004,10252020065
mda,2005,11868863071.97
mda,2006,15444413575.51
mda,2007,21462841235.51
mda,2008,25017807095.51
mda,2009,25005913439.21
mda,2010,26880989965.52
mda,2011,32643920154.85
mda,2012,37290105448.2819
mda,2013,44396796974.4163
mda,2014,41273393955.1827
mda,2015,43072834650.8415
mda,2016,38806401290.1692
mda,2017,36506142429.65
mda,2018,39776275781.14
mda,2019,45964732904.16
mda,2020,51346594607.42
mdg,1962,2416000000
mdg,1963,3246000000
mdg,1964,3674000000
mdg,1965,3594000000
mdg,1966,4208000000
mdg,1967,5172600000
mdg,1968,6131000000
mdg,1969,7432200000
mdg,1970,8151200000
mdg,1971,9242600000
mdg,1972,10457800000
mdg,1973,10453800000
mdg,1974,14315400000
mdg,1975,16043800000
mdg,1976,18360000000
mdg,1977,22254000000
mdg,1978,27308000000
mdg,1979,43708200000
mdg,1980,65746400000
mdg,1981,80715800000
mdg,1982,93843600000
mdg,1983,112215000000
mdg,1984,132127600000
mdg,1985,147480800000
mdg,1986,162950000000
mdg,1987,176354200000
mdg,1988,175851400000
mdg,1989,181585400000
mdg,1990,203971400000
mdg,1991,233231600000
mdg,1992,319072000000
mdg,1993,375122400000
mdg,1994,470471600000
mdg,1995,467633400000
mdg,1996,461530200000
mdg,1997,478339000000
mdg,1998,630625200000
mdg,1999,702797200000
mdg,2000,795528000000
mdg,2001,965007200000
mdg,2002,1101087101965.55005
mdg,2003,1214118055969.3999
mdg,2004,1224331398000
mdg,2005,1295655068495.09009
mdg,2006,1305784087533.11011
mdg,2007,1598802441939.57007
mdg,2008,1748210722867.67993
mdg,2009,2156886190976.53003
mdg,2010,2293598654517.9502
mdg,2011,2879970721004.37988
mdg,2012,3383495971173.49023
mdg,2013,4283777821186.7998
mdg,2014,4948538687643.00977
mdg,2015,5854669239513.24023
mdg,2016,6525871078056.83008
mdg,2017,7473587704185.63867
mdg,2018,8485282921504.80957
mdg,2019,9765569631127.66016
mdg,2020,11214643971623.30078
mdv,1976,59620000
mdv,1977,71907000
mdv,1978,46399000
mdv,1979,79761000
mdv,1980,151613000
mdv,1981,219547000
mdv,1982,274768000
mdv,1983,327754000
mdv,1984,393673000
mdv,1985,494904000
mdv,1986,498377000
mdv,1987,492070000
mdv,1988,415311000
mdv,1989,572926000
mdv,1990,677686000
mdv,1991,786837000
mdv,1992,897330000
mdv,1993,1356890000
mdv,1994,1534560000
mdv,1995,1639370000
mdv,1996,1595540000
mdv,1997,1736950000
mdv,1998,2062600000
mdv,1999,2228110000
mdv,2000,2556530000
mdv,2001,3016579798.31
mdv,2002,3380733470.59
mdv,2003,3126336025.15
mdv,2004,4218622801.2
mdv,2005,6858331523.15902
mdv,2006,9503506237.8126
mdv,2007,13748406648.35
mdv,2008,18590094967.06
mdv,2009,21187435141.57
mdv,2010,22181211940.4
mdv,2011,24688358379.1
mdv,2012,23893582837.11
mdv,2013,24959243716.83
mdv,2014,25817770621.57
mdv,2015,30003980259.72
mdv,2016,35957697840.38
mdv,2017,36484705467.46
mdv,2018,39251483347.99
mdv,2019,40580596932.52
mdv,2020,54641166359.41
mex,1960,38980000
mex,1961,44980000
mex,1962,52440000
mex,1963,59790000
mex,1964,73650000
mex,1965,86840000
mex,1966,103330000
mex,1967,120300000
mex,1968,138220000
mex,1969,166390000
mex,1970,193460000
mex,1971,219220000
mex,1972,255630000
mex,1973,303060000
mex,1974,376990000
mex,1975,480810000
mex,1976,668370000
mex,1977,886600000
mex,1978,1097000000
mex,1979,1440000000
mex,1980,1956100000
mex,1981,2984800000
mex,1982,6479000000
mex,1983,9827000000
mex,1984,14700000000
mex,1985,23651000000
mex,1986,51104000000
mex,1987,113415000000
mex,1988,160445000000
mex,1989,218071000000
mex,1990,275941000000
mex,1991,358942000000
mex,1992,454868000000
mex,1993,516462000000
mex,1994,697070000000
mex,1995,911958000000
mex,1996,944990000000
mex,1997,1685913310414.29004
mex,1998,1940628110304.1897
mex,1999,2216920592084.77979
mex,2000,2311060707844.08008
mex,2001,2431354222340.64014
mex,2002,2681451190463.58008
mex,2003,2784398302337.2002
mex,2004,2849828681567.75
mex,2005,2961625884743.3501
mex,2006,3416021047580.97021
mex,2007,3795379285457
mex,2008,3885537549492.32959
mex,2009,4280780563461.85986
mex,2010,4624159629007.98047
mex,2011,5029644212404.48047
mex,2012,5260213684526.71973
mex,2013,5732441378066.23047
mex,2014,6078570609852.33984
mex,2015,6863658032638.09961
mex,2016,8164009307085.01953
mex,2017,8539990945628.63867
mex,2018,8974925580657.53906
mex,2019,10107121624371.09961
mex,2020,10165776311744.40039
mkd,1993,87900000000
mkd,1994,115304000000
mkd,1995,43616000000
mkd,1996,51279000000
mkd,1997,54686000000
mkd,1998,36474000000
mkd,1999,40898000000
mkd,2000,33949000000
mkd,2001,29377000000
mkd,2002,40451000000
mkd,2003,43316702421
mkd,2004,55212230564.5
mkd,2005,57231847137
mkd,2006,72911984839.5
mkd,2007,121813535918
mkd,2008,169748898157.5
mkd,2009,182197108329.60501
mkd,2010,209014759787.87201
mkd,2011,213929640993.14999
mkd,2012,229386971127.59897
mkd,2013,252805391757.15302
mkd,2014,263984648654.36401
mkd,2015,305155575466.03699
mkd,2016,295369874148.01099
mkd,2017,322535088875.76099
mkd,2018,332882275838.64301
mkd,2019,364967787667.98999
mkd,2020,400021913571.33002
mli,1962,7030000000
mli,1963,9315000000
mli,1964,12970000000
mli,1965,14660000000
mli,1966,18940000000
mli,1967,27085000000
mli,1968,24835000000
mli,1969,30940000000
mli,1970,33172000000
mli,1971,36652000000
mli,1972,40786500000
mli,1973,47796500000
mli,1974,63769000000
mli,1975,83988000000
mli,1976,97309000000
mli,1977,100545000000
mli,1978,116676221963
mli,1979,131135987100
mli,1980,137935969000
mli,1981,147979417000
mli,1982,170928915000
mli,1983,193004607000
mli,1984,111401000000
mli,1985,127164300000
mli,1986,144432500000
mli,1987,136381900000
mli,1988,100823600000
mli,1989,109041800000
mli,1990,90152700000
mli,1991,87531000000
mli,1992,89403000000
mli,1993,99710000000
mli,1994,119497600000
mli,1995,136883200000
mli,1996,137567500000
mli,1997,178017300000
mli,1998,228810300000
mli,1999,269502100000
mli,2000,247051600000
mli,2001,412869900000
mli,2002,464937600000
mli,2003,444457000000
mli,2004,538962900130
mli,2005,590119143231
mli,2006,564995512053
mli,2007,633358958243.00098
mli,2008,491366448649
mli,2009,614807607866.00098
mli,2010,818802496283
mli,2011,1104655234894
mli,2012,1341236316450
mli,2013,1418637753618
mli,2014,1701235659421
mli,2015,2094046536446
mli,2016,2603607816801
mli,2017,2805428880312
mli,2018,3087124973325
mli,2019,2999298323329
mli,2020,3382091090513
mlt,2005,7670108279.6748
mlt,2006,6740288744.0678
mlt,2007,7535039798.4252
mlt,2008,8696418832.43243
mlt,2009,9324919981.98198
mlt,2010,9829898587.39496
mlt,2011,10492368620
mlt,2012,10799310000
mlt,2013,11003040000
mlt,2014,11576970000
mlt,2015,12599690000
mlt,2016,12834140000
mlt,2017,13143660000
mlt,2018,12674000000
mlt,2019,12738000000
mlt,2020,15004000000
mmr,1971,3848000000
mmr,1972,5203000000
mmr,1973,5388000000
mmr,1974,6825000000
mmr,1975,8675000000
mmr,1976,9972400098.90835
mmr,1977,10524035560.6955
mmr,1978,12598765521.4229
mmr,1979,14505542556.6093
mmr,1980,16447677107.2989
mmr,1981,20826534259.1246
mmr,1982,24178671186.495
mmr,1983,28760661353.8553
mmr,1984,32110430056.5145
mmr,1985,35660474119.5986
mmr,1986,46551757448.3486
mmr,1987,46481125782.2282
mmr,1988,52605533674.33929
mmr,1989,46920272194.1
mmr,1990,60108000000
mmr,1991,83283000000
mmr,1992,102240650000
mmr,1993,124070050000
mmr,1994,153229590000
mmr,1995,196256900000
mmr,1996,266875300000
mmr,1997,343232000000
mmr,1998,453136400000
mmr,1999,574623000000
mmr,2000,795760000000
mmr,2001,1177054000000
mmr,2002,1584698000000
mmr,2003,1667588000000
mmr,2004,2229016000000
mmr,2005,2833692000000
mmr,2006,3598533000000
mmr,2007,4713526000000
mmr,2008,5407751000000
mmr,2009,7172454000000
mmr,2010,10030209000000
mmr,2011,12800398000000
mmr,2012,11645614350000
mmr,2013,15519161970000
mmr,2014,18901172490000
mmr,2015,24208286400000
mmr,2016,31342488550000
mmr,2017,38473916190000
mmr,2018,45258883950000
mmr,2019,52942253560000
mmr,2020,60937853760000
mne,2002,100765400
mne,2003,200413700
mne,2004,283966110
mne,2005,318443040
mne,2006,770722500
mne,2007,2095957443.28
mne,2008,2714996511.97
mne,2009,2270749573.43
mne,2010,2106248255.6
mne,2011,1997203303.48
mne,2012,2089226725.8
mne,2013,2009966182.73
mne,2014,1958433553.41
mne,2015,2138838336.46
mne,2016,2360777161.99704
mne,2017,2523885178.93171
mne,2018,2561003805.3099
mne,2019,2441457084.67
mne,2020,2140799367.2
mng,1991,12770115838.35
mng,1992,19716341000
mng,1993,31535389053.7124
mng,1994,56445816873.7228
mng,1995,41730369289.2439
mng,1996,93206300000
mng,1997,67882200000
mng,1998,137089000000
mng,1999,119492800000
mng,2000,109584000000
mng,2001,135915346989.46001
mng,2002,205984419307.98999
mng,2003,364502280834.20001
mng,2004,639575762906.96594
mng,2005,810405631634.01599
mng,2006,805039400609.55701
mng,2007,1391593457282.80005
mng,2008,2059468362382.46948
mng,2009,1940277075897.09009
mng,2010,2512314391392.79004
mng,2011,4457728162830.80957
mng,2012,4288545747721.84961
mng,2013,11215166817886.30078
mng,2014,14768693848392.40039
mng,2015,16038914678226
mng,2016,18203195420181.60156
mng,2017,18283416485840.10156
mng,2018,21035623078076.39844
mng,2019,19543107738091.60156
mng,2020,20015597255821
moz,1989,291182000
moz,1990,363903000
moz,1991,501700000
moz,1992,487200000
moz,1993,302300000
moz,1994,766474097.6405
moz,1995,1114241823.85254
moz,1996,691922950.26187
moz,1997,1384557597.16967
moz,1998,1594681618.45495
moz,1999,3701482562.93202
moz,2000,7073842995.97964
moz,2001,7730002924.05038
moz,2002,12160791888.3785
moz,2003,11369960399.9119
moz,2004,10475222691.616
moz,2005,12595727416.0287
moz,2006,14557746568.0938
moz,2007,20894473252.5464
moz,2008,33520234096.9878
moz,2009,60110726502.1382
moz,2010,80170092019.6371
moz,2011,92601342314.4548
moz,2012,117767756566.66499
moz,2013,137637257853.612
moz,2014,185774517328.94
moz,2015,255417487486.64999
moz,2016,302846673189.76202
moz,2017,257974048448.76999
moz,2018,272954265980.34
moz,2019,260921839279.15799
moz,2020,329004825601.93103
mrt,1962,-8300000
mrt,1963,-11700000
mrt,1964,2500000
mrt,1965,400000
mrt,1966,12700000
mrt,1967,29800000
mrt,1968,62950000
mrt,1969,93080000
mrt,1970,143620000
mrt,1971,138090000
mrt,1972,163800000
mrt,1973,257950000
mrt,1974,246970000
mrt,1975,504330000
mrt,1976,631970000
mrt,1977,946440000
mrt,1978,990700000
mrt,1979,1032990000
mrt,1980,1171107862.79121
mrt,1981,1369882285.44752
mrt,1982,1644126946.25775
mrt,1983,1808520000
mrt,1984,1970328537.42627
mrt,1985,2021204707.02744
mrt,1986,2142784043.65584
mrt,1987,2357412206.4784
mrt,1988,2502240000
mrt,1989,3222400000
mrt,1990,3865070000
mrt,1991,4272650000
mrt,2005,30314800000
mrt,2006,26607500000
mrt,2007,30504300000
mrt,2008,37991585288.677
mrt,2009,42003097922.719
mrt,2010,46585986295.099
mrt,2011,50278624026.042
mrt,2012,46843969993.02
mrt,2013,52510765810.063
mrt,2014,62425205355.604
mrt,2015,66513003519.8004
mrt,2016,70132884796.3221
mrt,2017,76333442911.70551
mrt,2018,87432086158.61998
mrt,2019,89871999117.25998
mus,1960,143600000
mus,1961,145400000
mus,1962,145700000
mus,1963,111300000
mus,1964,132300000
mus,1965,158700000
mus,1966,183600000
mus,1967,251800000
mus,1968,267200000
mus,1969,268600000
mus,1970,257700000
mus,1971,400300000
mus,1972,434800000
mus,1973,674200000
mus,1974,1034900000
mus,1975,1199700000
mus,1976,1815300000
mus,1977,2473000000
mus,1978,3024100000
mus,1979,3640200000
mus,1980,4235200000
mus,1981,5089000000
mus,1982,6111600000
mus,1983,7116600000
mus,1984,8026600000
mus,1985,9835900000
mus,1986,10795830000
mus,1987,11519800000
mus,1988,13576600000
mus,1989,15255800000
mus,1990,17624700000
mus,1991,22103100000
mus,1992,26373200000
mus,1993,33147500000
mus,1994,40892700000
mus,1995,46465800000
mus,1996,49430300000
mus,1997,62395700000
mus,1998,75662400000
mus,1999,81317500000
mus,2000,85145400000
mus,2001,98345200000
mus,2002,105860700000
mus,2003,153886515705.146
mus,2004,179529638742.32401
mus,2005,198692490136.90701
mus,2006,218007256797.604
mus,2007,242190089720.95999
mus,2008,296097984659.88501
mus,2009,281513582698.01599
mus,2010,308854788658.13397
mus,2011,341302031578.49298
mus,2012,391021906053.07599
mus,2013,448174557550.44202
mus,2014,446806058831.79498
mus,2015,476652571411.40399
mus,2016,493257650258.93201
mus,2017,574578401984.68506
mus,2018,535595343325.03802
mus,2019,568231207492.08899
mus,2020,612902890432.87
mwi,1965,11270000
mwi,1966,18602000
mwi,1967,23893000
mwi,1968,23836000
mwi,1969,28692000
mwi,1970,31632000
mwi,1971,42187000
mwi,1972,48729000
mwi,1973,51432000
mwi,1974,69222000
mwi,1975,128585000
mwi,1976,166214000
mwi,1977,174448000
mwi,1978,231575000
mwi,1979,314656000
mwi,1980,333182000
mwi,1981,421039000
mwi,1982,495833000
mwi,1983,580388000
mwi,1984,592025000
mwi,1985,671053000
mwi,1986,798948000
mwi,1987,837755000
mwi,1988,703525000
mwi,1989,851541000
mwi,1990,874537000
mwi,1991,1053298000
mwi,1992,1743594000
