geo,time,en_co2_bldg_zs
cub,2003,4.40816
cub,2004,6.93642
cub,2005,5.46906
cub,2006,3.30189
cub,2007,2.35652
cub,2008,2.59128
cub,2009,2.18207
cub,2010,1.89718
cub,2011,2.18341
cub,2012,2.09699
cub,2013,2.17539
cub,2014,2.17317
cyp,1971,6.32184
cyp,1972,5.52995
cyp,1973,5.28634
cyp,1974,5.78035
cyp,1975,6.0241
cyp,1976,5.6701
cyp,1977,5.21327
cyp,1978,4.93274
cyp,1979,4.93827
cyp,1980,5.05837
cyp,1981,5.13834
cyp,1982,5.05837
cyp,1983,5.34351
cyp,1984,5.10949
cyp,1985,5.07246
cyp,1986,4.9505
cyp,1987,4.45682
cyp,1988,4.38356
cyp,1989,4.19948
cyp,1990,4.62725
cyp,1991,4.05405
cyp,1992,4.42105
cyp,1993,4.04858
cyp,1994,3.89105
cyp,1995,3.9604
cyp,1996,3.73832
cyp,1997,3.83912
cyp,1998,3.61446
cyp,1999,3.29489
cyp,2000,3.65079
cyp,2001,3.71567
cyp,2002,3.94322
cyp,2003,3.7037
cyp,2004,3.47323
cyp,2005,6.52482
cyp,2006,7.87623
cyp,2007,7.14286
cyp,2008,6.59631
cyp,2009,7.06667
cyp,2010,6.61157
cyp,2011,7.42857
cyp,2012,7.68049
cyp,2013,7.47331
cyp,2014,6.42361
cze,1971,21.82067
cze,1972,20.77897
cze,1973,19.17157
cze,1974,17.27805
cze,1975,17.5287
cze,1976,17.65258
cze,1977,17.68282
cze,1978,17.14821
cze,1979,18.82178
cze,1980,16.02023
cze,1981,16.28637
cze,1982,15.2217
cze,1983,16.08736
cze,1984,16.65145
cze,1985,17.86203
cze,1986,18.35804
cze,1987,19.9728
cze,1988,19.73524
cze,1989,17.8131
cze,1990,15.467
cze,1991,16.20931
cze,1992,11.60267
cze,1993,11.41195
cze,1994,11.51713
cze,1995,12.09442
cze,1996,12.7315
cze,1997,11.86385
cze,1998,11.39901
cze,1999,11.31098
cze,2000,10.31072
cze,2001,11.33757
cze,2002,10.88551
cze,2003,11.71527
cze,2004,11.64069
cze,2005,9.99493
cze,2006,10.50109
cze,2007,8.52924
cze,2008,9.29009
cze,2009,9.75341
cze,2010,10.55276
cze,2011,9.57254
cze,2012,9.87035
cze,2013,10.78383
cze,2014,8.91766
deu,1960,17.40403
deu,1961,18.29587
deu,1962,20.05993
deu,1963,21.84217
deu,1964,20.64077
deu,1965,20.55123
deu,1966,21.29961
deu,1967,21.40248
deu,1968,21.47314
deu,1969,22.7235
deu,1970,24.81057
deu,1971,23.49952
deu,1972,23.01771
deu,1973,23.02633
deu,1974,21.17355
deu,1975,21.54605
deu,1976,21.87421
deu,1977,21.56853
deu,1978,21.37011
deu,1979,21.45118
deu,1980,19.59137
deu,1981,18.48466
deu,1982,18.02281
deu,1983,17.20317
deu,1984,21.65842
deu,1985,23.07133
deu,1986,23.9253
deu,1987,23.54876
deu,1988,21.76663
deu,1989,19.37461
deu,1990,20.97695
deu,1991,21.26188
deu,1992,20.49056
deu,1993,21.57094
deu,1994,20.48253
deu,1995,20.72512
deu,1996,22.44942
deu,1997,21.56023
deu,1998,20.80731
deu,1999,20.17594
deu,2000,19.81413
deu,2001,21.29105
deu,2002,20.16357
deu,2003,21.04795
deu,2004,20.26144
deu,2005,20.28573
deu,2006,21.03847
deu,2007,16.87358
deu,2008,19.79955
deu,2009,19.79564
deu,2010,19.94281
deu,2011,17.84879
deu,2012,18.52091
deu,2013,19.41717
deu,2014,17.67252
dnk,1960,37.0478
dnk,1961,35.41014
dnk,1962,37.44102
dnk,1963,37.71112
dnk,1964,42.20343
dnk,1965,42.26539
dnk,1966,39.11255
dnk,1967,41.2942
dnk,1968,39.82702
dnk,1969,38.19865
dnk,1970,36.57306
dnk,1971,37.22022
dnk,1972,35.36075
dnk,1973,35.08803
dnk,1974,33.92
dnk,1975,30.45791
dnk,1976,32.18391
dnk,1977,30.45728
dnk,1978,29.39694
dnk,1979,28.79797
dnk,1980,24.12371
dnk,1981,25.00946
dnk,1982,16.2064
dnk,1983,15.51858
dnk,1984,15.31819
dnk,1985,16.87971
dnk,1986,15.81426
dnk,1987,16.10368
dnk,1988,14.70168
dnk,1989,14.27148
dnk,1990,12.51717
dnk,1991,10.70436
dnk,1992,10.61291
dnk,1993,11.5618
dnk,1994,9.64129
dnk,1995,10.27749
dnk,1996,9.08837
dnk,1997,9.35682
dnk,1998,9.61008
dnk,1999,9.80464
dnk,2000,9.41872
dnk,2001,9.41918
dnk,2002,9.02978
dnk,2003,8.26806
dnk,2004,8.88202
dnk,2005,9.24855
dnk,2006,7.53947
dnk,2007,7.55668
dnk,2008,7.75242
dnk,2009,7.84648
dnk,2010,8.47099
dnk,2011,8.01808
dnk,2012,8.85148
dnk,2013,8.31176
dnk,2014,7.56303
dom,1971,4.31034
dom,1972,3.50109
dom,1973,3.67171
dom,1974,3
dom,1975,3.26296
dom,1976,3.36449
dom,1977,3.16901
dom,1978,3.60206
dom,1979,3.73984
dom,1980,3.63349
dom,1981,5.83333
dom,1982,5.18135
dom,1983,4.2963
dom,1984,4.23729
dom,1985,6.42055
dom,1986,5.09194
dom,1987,4.9505
dom,1988,5.16605
dom,1989,9.68858
dom,1990,12.7027
dom,1991,12.09363
dom,1992,13.95349
dom,1993,16.27648
dom,1994,13.88102
dom,1995,14.26025
dom,1996,14.80865
dom,1997,14.29613
dom,1998,7.63359
dom,1999,7.36968
dom,2000,7.1663
dom,2001,7.12283
dom,2002,5.94059
dom,2003,5.82294
dom,2004,7.20721
dom,2005,6.98614
dom,2006,7.73391
dom,2007,8.14455
dom,2008,8.44017
dom,2009,8.5963
dom,2010,7.82473
dom,2011,7.1134
dom,2012,7.02106
dom,2013,7.26257
dom,2014,7.58048
dza,1971,16.88009
dza,1972,17.63485
dza,1973,18.56233
dza,1974,18.25796
dza,1975,17.41697
dza,1976,19.38519
dza,1977,17.26862
dza,1978,16.86803
dza,1979,15.68409
dza,1980,15.90335
dza,1981,14.94861
dza,1982,13.42229
dza,1983,14.13199
dza,1984,16.22549
dza,1985,11.38849
dza,1986,11.63283
dza,1987,12.54244
dza,1988,11.95235
dza,1989,13.64829
dza,1990,12.88116
dza,1991,13.78176
dza,1992,14.1609
dza,1993,14.52011
dza,1994,14.96337
dza,1995,14.62401
dza,1996,15.14213
dza,1997,14.25509
dza,1998,15.00609
dza,1999,14.92366
dza,2000,15.15694
dza,2001,15.11111
dza,2002,14.51637
dza,2003,14.84158
dza,2004,15.69189
dza,2005,16.13944
dza,2006,15.09972
dza,2007,16.02829
dza,2008,15.40295
dza,2009,14.26756
dza,2010,13.81435
dza,2011,14.29831
dza,2012,15.17123
dza,2013,15.78855
dza,2014,15.17937
ecu,1971,5.15759
ecu,1972,5.68182
ecu,1973,5.03778
ecu,1974,13.00191
ecu,1975,13.32209
ecu,1976,14.43149
ecu,1977,12.60816
ecu,1978,11.36364
ecu,1979,9.27835
ecu,1980,8.55769
ecu,1981,7.79661
ecu,1982,8.46024
ecu,1983,8.11542
ecu,1984,8.31843
ecu,1985,9.09091
ecu,1986,10.83123
ecu,1987,10.32702
ecu,1988,11.22864
ecu,1989,13.06156
ecu,1990,9.53453
ecu,1991,9.34579
ecu,1992,9.17679
ecu,1993,9.68661
ecu,1994,9.79866
ecu,1995,9.88616
ecu,1996,9.375
ecu,1997,9.44689
ecu,1998,9.60784
ecu,1999,11.25908
ecu,2000,10.64534
ecu,2001,10.58091
ecu,2002,10.70707
ecu,2003,11.33231
ecu,2004,10.62584
ecu,2005,10.32609
ecu,2006,10.14949
ecu,2007,10.27213
ecu,2008,10.78394
ecu,2009,10.1147
ecu,2010,9.42278
ecu,2011,9.59196
ecu,2012,9.82743
ecu,2013,9.59019
ecu,2014,9.19184
egy,1971,17.16567
egy,1972,18.33111
egy,1973,18.60802
egy,1974,17.84799
egy,1975,16.97302
egy,1976,16.78954
egy,1977,15.72366
egy,1978,16.08986
egy,1979,15.76775
egy,1980,14.43653
egy,1981,13.75241
egy,1982,13.9849
egy,1983,13.91011
egy,1984,13.60104
egy,1985,13.54538
egy,1986,14.19217
egy,1987,13.81551
egy,1988,13.36943
egy,1989,13.17318
egy,1990,12.5273
egy,1991,12.00311
egy,1992,11.35257
egy,1993,9.88393
egy,1994,11.72261
egy,1995,11.64727
egy,1996,11.22331
egy,1997,11.45867
egy,1998,11.62364
egy,1999,10.10555
egy,2000,10.91164
egy,2001,10.00269
egy,2002,10.2113
egy,2003,9.77687
egy,2004,9.43647
egy,2005,8.34601
egy,2006,8.1312
egy,2007,8.27831
egy,2008,8.32309
egy,2009,8.75423
egy,2010,8.67347
egy,2011,8.48664
egy,2012,8.18849
egy,2013,8.35143
egy,2014,8.4377
eri,1992,6.81818
eri,1993,7.93651
eri,1994,8.4507
eri,1995,10.25641
eri,1996,10.58824
eri,1997,11.25
eri,1998,13.55932
eri,1999,14.28571
eri,2000,14.7541
eri,2001,13.43284
eri,2002,13.63636
eri,2003,13.43284
eri,2004,13.63636
eri,2005,13.7931
eri,2006,16
eri,2007,16.32653
eri,2008,16.27907
eri,2009,13.33333
eri,2010,12.5
eri,2011,11.76471
eri,2012,10.90909
eri,2013,10.90909
eri,2014,10.71429
esp,1960,14.58955
esp,1961,10.69389
esp,1962,9.45946
esp,1963,9.46641
esp,1964,9.31889
esp,1965,8.72292
esp,1966,9.24348
esp,1967,10.33122
esp,1968,11.9507
esp,1969,9.71417
esp,1970,9.34836
esp,1971,9.87063
esp,1972,9.58784
esp,1973,7.10543
esp,1974,7.00743
esp,1975,7.48491
esp,1976,6.81357
esp,1977,7.06588
esp,1978,7.30252
esp,1979,7.93315
esp,1980,6.95489
esp,1981,6.81914
esp,1982,7.18933
esp,1983,7.22648
esp,1984,7.67724
esp,1985,8.13295
esp,1986,8.10963
esp,1987,7.91129
esp,1988,8.04788
esp,1989,7.67527
esp,1990,7.99605
esp,1991,8.66568
esp,1992,8.4813
esp,1993,8.65325
esp,1994,8.78705
esp,1995,8.30083
esp,1996,9.1906
esp,1997,8.52805
esp,1998,8.49563
esp,1999,8.29353
esp,2000,8.51973
esp,2001,8.80166
esp,2002,8.48701
esp,2003,8.55726
esp,2004,8.76253
esp,2005,8.68927
esp,2006,8.44719
esp,2007,7.93416
esp,2008,8.40195
esp,2009,9.27503
esp,2010,10.40919
esp,2011,9.49396
esp,2012,9.48779
esp,2013,10.17908
esp,2014,9.71163
est,1990,4.11454
est,1991,4.485
est,1992,2.95234
est,1993,3.02697
est,1994,3.28985
est,1995,3.38346
est,1996,3.95981
est,1997,3.87879
est,1998,3.51759
est,1999,3.22148
est,2000,3.4459
est,2001,3.60721
est,2002,3.15717
est,2003,3.07971
est,2004,3.12876
est,2005,3.0321
est,2006,2.83323
est,2007,2.01655
est,2008,2.19595
est,2009,2.37127
est,2010,1.93029
est,2011,2.25861
est,2012,2.61557
est,2013,2.22694
est,2014,2.51142
eth,1971,3.05344
eth,1972,4.13223
eth,1973,4.61538
eth,1974,3.78788
eth,1975,3.38983
eth,1976,4.23729
eth,1977,5.12821
eth,1978,5.6
eth,1979,3.78788
eth,1980,5.92593
eth,1981,4.02685
eth,1982,5.92593
eth,1983,8.27586
eth,1984,7.40741
eth,1985,6.47482
eth,1986,6.70732
eth,1987,6.98925
eth,1988,7.25389
eth,1989,6.89655
eth,1990,5.52995
eth,1991,5.88235
eth,1992,17.26619
eth,1993,18.88889
eth,1994,18.84058
eth,1995,19.39655
eth,1996,20.46332
eth,1997,21.09091
eth,1998,18.83562
eth,1999,17.80822
eth,2000,17.5
eth,2001,19.05941
eth,2002,18.76485
eth,2003,24.28884
eth,2004,20
eth,2005,17.59465
eth,2006,17.5
eth,2007,17.25417
eth,2008,16.35434
eth,2009,15.52588
eth,2010,14.7651
eth,2011,12.66376
eth,2012,13.48006
eth,2013,11.41176
eth,2014,10.9529
fin,1960,15.20056
fin,1961,21.01911
fin,1962,26.08422
fin,1963,25.60044
fin,1964,24.05185
fin,1965,27.05537
fin,1966,28.15789
fin,1967,28.51391
fin,1968,29.13437
fin,1969,24.90337
fin,1970,25.37313
fin,1971,25.3012
fin,1972,23.28516
fin,1973,22.87623
fin,1974,19.28038
fin,1975,21.91533
fin,1976,19.36892
fin,1977,21.27574
fin,1978,20.08422
fin,1979,20.27726
fin,1980,17.83045
fin,1981,18.27367
fin,1982,16.63263
fin,1983,15.87227
fin,1984,13.54119
fin,1985,12.98943
fin,1986,13.68704
fin,1987,13.62852
fin,1988,13.91372
fin,1989,12.33249
fin,1990,12.13304
fin,1991,12.41063
fin,1992,12.87893
fin,1993,10.55011
fin,1994,10.0084
fin,1995,10.87971
fin,1996,9.58662
fin,1997,9.32668
fin,1998,10.10563
fin,1999,8.74844
fin,2000,6.4528
fin,2001,6.16427
fin,2002,5.80563
fin,2003,5.01827
fin,2004,5.17601
fin,2005,6.05839
fin,2006,4.97738
fin,2007,4.9137
fin,2008,4.47227
fin,2009,4.84112
fin,2010,4.60792
fin,2011,4.13299
fin,2012,4.92207
fin,2013,4.25446
fin,2014,4.53039
fra,1960,24.16206
fra,1961,23.92611
fra,1962,26.1104
fra,1963,29.27102
fra,1964,25.64621
fra,1965,25.95944
fra,1966,25.28061
fra,1967,25.61846
fra,1968,25.80401
fra,1969,24.86115
fra,1970,24.12219
fra,1971,26.36752
fra,1972,28.87825
fra,1973,29.85723
fra,1974,26.95839
fra,1975,27.31765
fra,1976,25.32026
fra,1977,25.60954
fra,1978,27.23735
fra,1979,25.25295
fra,1980,24.2078
fra,1981,26.06442
fra,1982,25.06868
fra,1983,26.34155
fra,1984,27.36102
fra,1985,28.1888
fra,1986,30.05592
fra,1987,29.13085
fra,1988,26.81961
fra,1989,25.27208
fra,1990,24.77569
fra,1991,25.71923
fra,1992,25.82684
fra,1993,26.32768
fra,1994,25.11994
fra,1995,24.5037
fra,1996,25.87852
fra,1997,24.95441
fra,1998,24.44546
fra,1999,25.23125
fra,2000,23.50021
fra,2001,24.60878
fra,2002,23.24779
fra,2003,24.18036
fra,2004,25.15788
fra,2005,24.39123
fra,2006,23.69435
fra,2007,22.00589
fra,2008,24.03907
fra,2009,25.75208
fra,2010,24.79123
fra,2011,22.5769
fra,2012,24.27655
fra,2013,24.72488
fra,2014,23.40031
gab,1971,0
gab,1972,0
gab,1973,6.55738
gab,1974,8.92857
gab,1975,7.89474
gab,1976,5.12821
gab,1977,4.54545
gab,1978,3.44828
gab,1979,3.7594
gab,1980,4.65116
gab,1981,3.7037
gab,1982,17.04545
gab,1983,14.28571
gab,1984,20.5298
gab,1985,19.04762
gab,1986,18.24324
gab,1987,17.96875
gab,1988,18.05556
gab,1989,9.73451
gab,1990,13.18681
gab,1991,12.14953
gab,1992,11.71171
gab,1993,10.83333
gab,1994,13.7931
gab,1995,12.9771
gab,1996,12.05674
gab,1997,11.84211
gab,1998,10.49383
gab,1999,11.18421
gab,2000,10.27397
gab,2001,10.13514
gab,2002,12.31884
gab,2003,11.51079
gab,2004,11.18881
gab,2005,9.82659
gab,2006,9.44444
gab,2007,10.30928
gab,2008,9.5
gab,2009,9.2233
gab,2010,10.52632
gab,2011,9.36455
gab,2012,9.46372
gab,2013,9.43953
gab,2014,8.88252
gbr,1960,26.11422
gbr,1961,25.04971
gbr,1962,25.44254
gbr,1963,24.96191
gbr,1964,22.87191
gbr,1965,21.52354
gbr,1966,19.75565
gbr,1967,18.29835
gbr,1968,18.09371
gbr,1969,17.58427
gbr,1970,18.05959
gbr,1971,17.23027
gbr,1972,18.1415
gbr,1973,17.42182
gbr,1974,18.43543
gbr,1975,17.9643
gbr,1976,17.87034
gbr,1977,18.21418
gbr,1978,17.97753
gbr,1979,18.14096
gbr,1980,18.44412
gbr,1981,18.74989
gbr,1982,18.91522
gbr,1983,19.27623
gbr,1984,19.1148
gbr,1985,20.04453
gbr,1986,19.97025
gbr,1987,19.0891
gbr,1988,18.34694
gbr,1989,17.50196
gbr,1990,17.4618
gbr,1991,18.56898
gbr,1992,18.50533
gbr,1993,19.52498
gbr,1994,20.1449
gbr,1995,19.72824
gbr,1996,21.07255
gbr,1997,20.36266
gbr,1998,20.55672
gbr,1999,19.90361
gbr,2000,19.55099
gbr,2001,19.61571
gbr,2002,19.13134
gbr,2003,18.79157
gbr,2004,19.41201
gbr,2005,18.6821
gbr,2006,17.85252
gbr,2007,17.42591
gbr,2008,19.61537
gbr,2009,20.26256
gbr,2010,21.76339
gbr,2011,19.06586
gbr,2012,20.13113
gbr,2013,20.82759
gbr,2014,19.0614
geo,1990,14.18757
geo,1991,15.2549
geo,1992,20.39275
geo,1993,26.48716
geo,1994,17.5
geo,1995,5.78106
geo,1996,7.89889
geo,1997,15.14599
geo,1998,20.3666
geo,1999,19.86301
geo,2000,24.83801
geo,2001,19.23077
geo,2002,16.66667
geo,2003,16.55629
geo,2004,17.5
geo,2005,17.48768
geo,2006,15.04425
geo,2007,13.57798
geo,2008,18.62955
geo,2009,17.20227
geo,2010,19.03808
geo,2011,17.81513
geo,2012,20.4236
geo,2013,18.83408
geo,2014,21.76166
gha,1971,15.18325
gha,1972,15.9204
gha,1973,16.34615
gha,1974,16.51376
gha,1975,15.58442
gha,1976,15.74468
gha,1977,16.73307
gha,1978,19.36759
gha,1979,20.81448
gha,1980,14.61187
gha,1981,18.08118
gha,1982,19.48052
gha,1983,14.66667
gha,1984,17.12707
gha,1985,20.09569
gha,1986,17.93722
gha,1987,20.25862
gha,1988,19.24686
gha,1989,18.56061
gha,1990,17.32283
gha,1991,13.15789
gha,1992,12.31343
gha,1993,12.13235
gha,1994,12.92517
gha,1995,13.08411
gha,1996,13.67521
gha,1997,14.16667
gha,1998,10.43956
gha,1999,10.06826
gha,2000,5.42169
gha,2001,7.66423
gha,2002,4.78326
gha,2003,7.80031
gha,2004,8.78378
gha,2005,7.34375
gha,2006,5.67742
gha,2007,7.62813
gha,2008,10.95361
gha,2009,9.08108
gha,2010,6.60287
gha,2011,6.74677
gha,2012,6.4213
gha,2013,5.34799
gha,2014,5.94966
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
grc,1960,18.98907
grc,1961,17.9302
grc,1962,18.59688
grc,1963,18.69159
grc,1964,15.62774
grc,1965,13.88235
grc,1966,10.11863
grc,1967,10.96408
grc,1968,10.80607
grc,1969,11.55648
grc,1970,12.79178
grc,1971,12.60974
grc,1972,11.81755
grc,1973,11.47687
grc,1974,10.84935
grc,1975,10.73314
grc,1976,9.60597
grc,1977,8.30846
grc,1978,10.19691
grc,1979,8.33148
grc,1980,7.1476
grc,1981,6.96217
grc,1982,8.55091
grc,1983,6.81587
grc,1984,6.72566
grc,1985,6.84278
grc,1986,6.39941
grc,1987,7.38513
grc,1988,7.06343
grc,1989,7.81977
grc,1990,7.38197
grc,1991,7.56949
grc,1992,7.14483
grc,1993,7.07169
grc,1994,6.98524
grc,1995,7.08219
grc,1996,9.49889
grc,1997,9.72868
grc,1998,9.75368
grc,1999,9.48446
grc,2000,9.4226
grc,2001,10.09989
grc,2002,10.41621
grc,2003,11.81044
grc,2004,11.48172
grc,2005,11.88951
grc,2006,11.75783
grc,2007,10.31033
grc,2008,10.49788
grc,2009,9.58874
grc,2010,9.33829
grc,2011,12.04819
grc,2012,9.68328
grc,2013,6.45957
grc,2014,6.66363
gtm,1971,7.9646
gtm,1972,8.03213
gtm,1973,7.98479
gtm,1974,7.38007
gtm,1975,7.6412
gtm,1976,7.58621
gtm,1977,7.18563
gtm,1978,6.93333
gtm,1979,6.65083
gtm,1980,8.07601
gtm,1981,10.46832
gtm,1982,11.28527
gtm,1983,13.09091
gtm,1984,11.97411
gtm,1985,11.63522
gtm,1986,15.94828
gtm,1987,12.5
gtm,1988,12.41379
gtm,1989,14.47368
gtm,1990,14.64174
gtm,1991,14.07625
gtm,1992,12.55924
gtm,1993,11.66307
gtm,1994,11.38211
gtm,1995,10.9215
gtm,1996,11.71329
gtm,1997,11.83333
gtm,1998,9.81675
gtm,1999,11.4514
gtm,2000,10.25641
gtm,2001,10.12236
gtm,2002,9.32642
gtm,2003,6.639
gtm,2004,6.73828
gtm,2005,5.27307
gtm,2006,5.45626
gtm,2007,5.23104
gtm,2008,5.95122
gtm,2009,4.98664
gtm,2010,5.81395
gtm,2011,6.20229
gtm,2012,7.17658
gtm,2013,6.54664
gtm,2014,4.77076
hkg,1971,10.61755
hkg,1972,8.3682
hkg,1973,6.95742
hkg,1974,9.09091
hkg,1975,8.44812
hkg,1976,7.77778
hkg,1977,8.86598
hkg,1978,7.90155
hkg,1979,5.60617
hkg,1980,6.36986
hkg,1981,4.68948
hkg,1982,6.07122
hkg,1983,3.68098
hkg,1984,3.80282
hkg,1985,3.76682
hkg,1986,3.80048
hkg,1987,3.71037
hkg,1988,3.67505
hkg,1989,3.64535
hkg,1990,3.81381
hkg,1991,3.672
hkg,1992,3.55916
hkg,1993,3.38041
hkg,1994,4.61032
hkg,1995,4.73713
hkg,1996,4.82543
hkg,1997,5.18926
hkg,1998,3.98262
hkg,1999,4.22852
hkg,2000,4.56123
hkg,2001,4.97104
hkg,2002,5.7328
hkg,2003,5.72296
hkg,2004,5.91542
hkg,2005,4.18582
hkg,2006,4.01701
hkg,2007,3.861
hkg,2008,3.96733
hkg,2009,3.61159
hkg,2010,3.95332
hkg,2011,3.61525
hkg,2012,3.61499
hkg,2013,3.51792
hkg,2014,3.35836
hnd,1971,13.39286
hnd,1972,12.93103
hnd,1973,12.59843
hnd,1974,12.8
hnd,1975,12.03008
hnd,1976,12.67606
hnd,1977,13.92405
hnd,1978,15.82278
hnd,1979,15.47619
hnd,1980,15.29412
hnd,1981,14.28571
hnd,1982,13.20755
hnd,1983,11.93182
hnd,1984,10.21505
hnd,1985,10.77844
hnd,1986,15.88235
hnd,1987,15.26316
hnd,1988,15.311
hnd,1989,14.65517
hnd,1990,15.13761
hnd,1991,15.27778
hnd,1992,15.85366
hnd,1993,13.07692
hnd,1994,11.66667
hnd,1995,10.36415
hnd,1996,9.94318
hnd,1997,10.49724
hnd,1998,8.7963
hnd,1999,9.17431
hnd,2000,6.4588
hnd,2001,7.18336
hnd,2002,9.60854
hnd,2003,11.05769
hnd,2004,5.6899
hnd,2005,5.86592
hnd,2006,5.9375
hnd,2007,3.44828
hnd,2008,3.4264
hnd,2009,3.51351
hnd,2010,3.67847
hnd,2011,3.10263
hnd,2012,3.71257
hnd,2013,3.66864
hnd,2014,4.91429
hrv,1990,11.17126
hrv,1991,14.22709
hrv,1992,11.73975
hrv,1993,12.61808
hrv,1994,13.86705
hrv,1995,14.95264
hrv,1996,15.08532
hrv,1997,15.37515
hrv,1998,14.47219
hrv,1999,15.5351
hrv,2000,15.01788
hrv,2001,15.71831
hrv,2002,15.59682
hrv,2003,15.65907
hrv,2004,15.96939
hrv,2005,15.77097
hrv,2006,14.47171
hrv,2007,12.25259
hrv,2008,13.09524
hrv,2009,14.16579
hrv,2010,15.24123
hrv,2011,14.039
hrv,2012,13.83303
hrv,2013,13.39623
hrv,2014,12.35139
hti,1971,5.26316
hti,1972,2.77778
hti,1973,2.7027
hti,1974,4.87805
hti,1975,4.87805
hti,1976,3.50877
hti,1977,3.38983
hti,1978,4.6875
hti,1979,4.61538
hti,1980,4.83871
hti,1981,5.76923
hti,1982,5.97015
hti,1983,5.33333
hti,1984,6.41026
hti,1985,6.25
hti,1986,8.10811
hti,1987,7.40741
hti,1988,6.74157
hti,1989,7.52688
hti,1990,8.60215
hti,1991,6.74157
hti,1992,6.17284
hti,1993,9.23077
hti,1994,15.78947
hti,1995,11.11111
hti,1996,9.43396
hti,1997,7.87402
hti,1998,7.69231
hti,1999,10.37037
hti,2000,16.66667
hti,2001,18.54305
hti,2002,14.45087
hti,2003,14.63415
hti,2004,12.69841
hti,2005,13.63636
hti,2006,13.86139
hti,2007,10.34483
hti,2008,10.34483
hti,2009,9.375
hti,2010,10.04785
hti,2011,9.81308
hti,2012,3.84615
hti,2013,5.99078
hti,2014,3.98551
hun,1965,22.62859
hun,1966,21.0224
hun,1967,19.75968
hun,1968,19.78064
hun,1969,19.35308
hun,1970,20.85963
hun,1971,18.84852
hun,1972,18.04572
hun,1973,18.10929
hun,1974,17.15615
hun,1975,16.6263
hun,1976,17.05289
hun,1977,16.20743
hun,1978,17.25805
hun,1979,18.20144
hun,1980,18.14111
hun,1981,18.42653
hun,1982,18.95712
hun,1983,19.0288
hun,1984,19.10559
hun,1985,22.11358
hun,1986,21.29535
hun,1987,22.84848
hun,1988,24.23795
hun,1989,24.05809
hun,1990,25.77649
hun,1991,28.19099
hun,1992,24.56263
hun,1993,26.09378
hun,1994,26.58541
hun,1995,25.25773
hun,1996,25.5449
hun,1997,24.39549
hun,1998,22.55077
hun,1999,23.29806
hun,2000,24.75136
hun,2001,25.68724
hun,2002,25.96899
hun,2003,27.31596
hun,2004,28.25495
hun,2005,29.51389
hun,2006,27.01256
hun,2007,22.77228
hun,2008,23.42029
hun,2009,25.75208
hun,2010,26.6975
hun,2011,26.3388
hun,2012,24.98815
hun,2013,24.91375
hun,2014,22.59186
idn,1971,23.33333
idn,1972,24.34721
idn,1973,23.92523
idn,1974,25.24823
idn,1975,27.0156
idn,1976,28.56406
idn,1977,26.5962
idn,1978,25.57121
idn,1979,25.45485
idn,1980,24.13079
idn,1981,23.93268
idn,1982,22.85639
idn,1983,22.14418
idn,1984,21.0911
idn,1985,18.65538
idn,1986,16.97002
idn,1987,16.44922
idn,1988,15.6949
idn,1989,17.44463
idn,1990,14.57166
idn,1991,13.98756
idn,1992,14.02635
idn,1993,13.0301
idn,1994,12.45803
idn,1995,11.74137
idn,1996,11.85327
idn,1997,10.94372
idn,1998,10.95563
idn,1999,11.92835
idn,2000,13.18737
idn,2001,12.18837
idn,2002,11.47184
idn,2003,10.46715
idn,2004,10.4137
idn,2005,9.8424
idn,2006,8.28726
idn,2007,8.03188
idn,2008,7.35706
idn,2009,6.06351
idn,2010,5.44658
idn,2011,5.19693
idn,2012,5.29219
idn,2013,5.47993
idn,2014,5.11076
ind,1971,15.08756
ind,1972,14.03527
ind,1973,14.18391
ind,1974,12.50369
ind,1975,12.20928
ind,1976,12.33626
ind,1977,12.60255
ind,1978,13.58703
ind,1979,13.69825
ind,1980,12.61736
ind,1981,12.99806
ind,1982,12.27756
ind,1983,12.34918
ind,1984,12.93669
ind,1985,11.79053
ind,1986,10.51311
ind,1987,10.33119
ind,1988,10.83223
ind,1989,10.38557
ind,1990,10.75017
ind,1991,10.50249
ind,1992,9.9817
ind,1993,9.67498
ind,1994,9.89897
ind,1995,9.56788
ind,1996,9.39964
ind,1997,9.68283
ind,1998,9.20323
ind,1999,8.98134
ind,2000,8.56992
ind,2001,8.3129
ind,2002,8.3939
ind,2003,8.45093
ind,2004,8.02999
ind,2005,7.80674
ind,2006,7.46489
ind,2007,6.92611
ind,2008,6.59695
ind,2009,6.27268
ind,2010,6.20852
ind,2011,6.17323
ind,2012,5.70149
ind,2013,5.70431
ind,2014,5.49001
irl,1960,39.23372
irl,1961,41.47933
irl,1962,37.69784
irl,1963,37.45632
irl,1964,35.27027
irl,1965,35.08403
irl,1966,36.36943
