geo,time,se_sec_enrr_ma
mne,2006,94.06725
mne,2007,94.63005
mne,2008,88.43951
mne,2009,96.23373
mne,2010,98.95392
mne,2011,92.52261
mne,2012,91.95308
mne,2015,91.95254
mne,2016,89.80439
mne,2017,89.3549
mne,2018,89.28851
mne,2019,89.29068
mne,2020,89.54242
mng,1974,73.04202
mng,1975,74.50403
mng,1976,74.49281
mng,1979,78.03613
mng,1980,80.95052
mng,1983,80.74316
mng,1991,80.53392
mng,1993,60.0608
mng,1994,57.46188
mng,1995,53.74486
mng,1996,54.69887
mng,1997,51.85904
mng,1998,53.04019
mng,1999,53.83257
mng,2000,58.21274
mng,2001,64.6836
mng,2002,69.45621
mng,2003,77.2019
mng,2004,83.00494
mng,2005,85.61851
mng,2006,85.60884
mng,2009,94.12647
mng,2010,88.34743
mng,2019,91.14893
moz,1973,4.42639
moz,1977,3.67465
moz,1978,4.58158
moz,1979,6.16042
moz,1980,8.16232
moz,1981,7.76932
moz,1982,10.81153
moz,1983,11.6578
moz,1985,10.21147
moz,1986,10.12621
moz,1987,7.81722
moz,1990,9.35703
moz,1991,9.41318
moz,1992,8.83814
moz,1993,8.82555
moz,1994,9.02269
moz,1995,9.54231
moz,1999,6.61317
moz,2000,7.72852
moz,2001,8.61998
moz,2002,10.48879
moz,2004,13.03688
moz,2005,15.98284
moz,2006,18.42788
moz,2007,21.44516
moz,2008,23.71243
moz,2009,26.2235
moz,2010,27.9934
moz,2011,28.09228
moz,2012,27.18764
moz,2013,36.10692
moz,2014,35.24578
moz,2015,35.21716
moz,2017,37.39254
mrt,1981,15.92771
mrt,1987,20.69791
mrt,1988,20.68001
mrt,1989,19.89885
mrt,1990,18.26858
mrt,1991,17.61025
mrt,1992,17.71096
mrt,1993,18.6995
mrt,1994,18.75519
mrt,1995,19.31134
mrt,1996,20.54684
mrt,1997,20
mrt,1998,18.87597
mrt,1999,20.013
mrt,2000,20.47187
mrt,2001,22.7457
mrt,2002,22.69532
mrt,2003,23.22169
mrt,2004,23.53795
mrt,2005,23.77086
mrt,2006,25.25447
mrt,2008,20.27023
mrt,2009,22.26604
mrt,2010,22.3771
mrt,2011,24.7804
mrt,2012,29.49254
mrt,2013,31.05694
mrt,2014,32.05155
mrt,2015,32.54035
mrt,2016,33.14085
mrt,2017,32.50245
mrt,2018,36.53606
mrt,2019,38.39943
mus,1971,36.61863
mus,1972,39.64385
mus,1973,40.25242
mus,1974,41.00338
mus,1975,40.86133
mus,1976,42.84354
mus,1977,49.39885
mus,1978,50.41439
mus,1979,52.30916
mus,1980,50.95348
mus,1981,49.78962
mus,1982,48.89117
mus,1983,49.30997
mus,1984,48.28379
mus,1985,46.63381
mus,1986,46.11995
mus,1987,47.36326
mus,1988,48.59581
mus,1989,51.85742
mus,1990,52.34538
mus,1996,65.36503
mus,1998,71.67005
mus,1999,75.57726
mus,2000,78.07376
mus,2001,79.68362
mus,2002,81.12028
mus,2003,85.03242
mus,2004,86.7202
mus,2005,89.67087
mus,2006,86.20064
mus,2007,87.07606
mus,2008,86.54004
mus,2009,86.94946
mus,2010,87.24835
mus,2011,88.873
mus,2012,90.83126
mus,2013,94.70752
mus,2014,99.007
mus,2015,95.32199
mus,2016,95.347
mus,2017,92.4904
mus,2018,92.52626
mus,2019,95.99769
mus,2021,91.54664
mwi,1972,13.71012
mwi,1973,15.36858
mwi,1975,16.35657
mwi,1976,16.9106
mwi,1977,18.46802
mwi,1978,19.56489
mwi,1979,19.557
mwi,1980,21.79536
mwi,1981,22.82683
mwi,1982,23.70156
mwi,1983,23.34395
mwi,1984,23.77181
mwi,1985,23.01886
mwi,1986,22.44274
mwi,1987,22.49441
mwi,1988,21.55174
mwi,1989,20.8736
mwi,1990,21.11109
mwi,1991,21.36535
mwi,1993,23.5478
mwi,1994,20.382
mwi,1995,29.64751
mwi,1996,30.96275
mwi,1999,44.36728
mwi,2000,36.12229
mwi,2001,36.45395
mwi,2002,35.10337
mwi,2004,31.60436
mwi,2005,31.3494
mwi,2006,33.06856
mwi,2007,32.89745
mwi,2008,35.25015
mwi,2009,35.35349
mwi,2010,36.08175
mwi,2011,37.11359
mwi,2012,37.62977
mwi,2013,40.69758
mwi,2014,42.34873
mwi,2015,42.6475
mwi,2016,41.49198
mwi,2017,41.16392
mwi,2018,40.64471
mwi,2019,40.51564
mys,1970,46.36436
mys,1971,48.96937
mys,1972,50.33018
mys,1974,55.52266
mys,1979,56.68552
mys,1980,56.0272
mys,1981,57.97577
mys,1982,57.61471
mys,1983,60.97468
mys,1984,62.73434
mys,1985,62.70171
mys,1986,66.13788
mys,1987,67.23605
mys,1988,65.17785
mys,1989,64.03297
mys,1990,61.24665
mys,1991,62.84959
mys,1992,63.54041
mys,1993,62.31171
mys,1994,62.21947
mys,1995,62.01624
mys,1997,64.71737
mys,1998,75.23172
mys,1999,74.80193
mys,2000,74.08343
mys,2001,73.71578
mys,2002,73.53097
mys,2003,77.99637
mys,2004,79.23051
mys,2005,76.79775
mys,2006,76.35895
mys,2007,74.48561
mys,2008,74.07473
mys,2009,73.26109
mys,2010,74.48537
mys,2011,74.43256
mys,2012,79.61037
mys,2013,79.45982
mys,2014,82.07882
mys,2015,81.40523
mys,2016,81.9743
mys,2017,83.09591
mys,2018,78.77512
mys,2019,80.69579
nam,1990,32.98756
nam,1991,38.32837
nam,1992,43.24885
nam,1993,46.83156
nam,1994,50.90097
nam,1995,51.28636
nam,1996,51.07754
nam,1997,52.51905
nam,1998,51.92368
nam,1999,54.35867
nam,2000,56.53064
nam,2001,60.32222
nam,2002,60.44024
nam,2003,60.11198
nam,2004,60.07455
nam,2005,60.27806
nam,2006,60.07773
nam,2007,61.48577
ner,1971,1.44907
ner,1972,1.65852
ner,1973,1.87801
ner,1974,2.22047
ner,1975,2.38695
ner,1976,2.66676
ner,1977,3.35039
ner,1978,4.15863
ner,1979,5.13817
ner,1980,5.97459
ner,1981,6.71349
ner,1988,7.87621
ner,1989,8.80029
ner,1990,9.046
ner,1991,9.73268
ner,1992,9.16419
ner,1993,8.75324
ner,1996,8.41104
ner,1997,8.52912
ner,1998,8.32513
ner,1999,8.47146
ner,2000,8.2555
ner,2001,8.08711
ner,2002,8.20681
ner,2003,8.8981
ner,2004,10.85998
ner,2005,11.86193
ner,2006,13.61266
ner,2007,13.06141
ner,2008,13.43343
ner,2009,14.04884
ner,2010,15.31691
ner,2011,16.60108
ner,2012,17.71902
ner,2013,18.99455
ner,2014,20.96404
ner,2015,23.08635
ner,2016,26.31469
ner,2017,27.68139
nga,1970,6.00845
nga,1971,6.4898
nga,1972,7.18573
nga,1973,7.76464
nga,1977,10.29141
nga,1978,11.74161
nga,1979,14.42246
nga,1980,18.55489
nga,1981,22.54111
nga,1982,27.04621
nga,1983,35.4489
nga,1984,42.52817
nga,1986,31.66316
nga,1987,30.56056
nga,1989,27.1063
nga,1990,27.85874
nga,1999,24.68508
nga,2000,26.70456
nga,2001,29.46275
nga,2002,33.54792
nga,2004,38.85363
nga,2005,38.13485
nga,2006,37.89763
nga,2007,35.92844
nga,2008,38.53987
nga,2009,41.93288
nga,2010,47.15116
nga,2011,49.10925
nga,2012,49.33885
nga,2013,58.81061
nga,2014,48.15511
nga,2015,48.8203
nga,2016,44.09977
nga,2018,44.57105
nic,1970,17.69163
nic,1971,18.52606
nic,1972,19.87016
nic,1973,19.71384
nic,1974,20.91638
nic,1975,22.80681
nic,1977,30.3482
nic,1979,27.65174
nic,1980,34.15124
nic,1982,31.67138
nic,1983,34.92088
nic,1984,28.53064
nic,1985,19.38385
nic,1986,21.92369
nic,1987,24.63151
nic,1988,24.56764
nic,1989,25.19136
nic,1998,42.26158
nic,1999,46.54324
nic,2000,48.09729
nic,2001,50.78965
nic,2002,55.0652
nic,2004,60.30903
nic,2005,63.14095
nic,2006,64.01377
nic,2007,67.54531
nic,2008,66.53721
nic,2010,69.13564
nld,1971,81.42302
nld,1972,83.77827
nld,1973,85.33044
nld,1974,87.70535
nld,1975,89.10531
nld,1976,92.22926
nld,1977,94.03629
nld,1978,94.62619
nld,1979,93.88339
nld,1980,94.43856
nld,1981,94.68222
nld,1982,96.32966
nld,1983,99.16158
nld,1984,102.76723
nld,1985,103.03631
nld,1986,119.54948
nld,1987,120.98488
nld,1988,121.29491
nld,1989,120.98468
nld,1990,122.69951
nld,1991,124.09654
nld,1992,125.08735
nld,1993,126.02829
nld,1994,145.3811
nld,1995,143.34631
nld,1996,141.23909
nld,1997,133.13416
nld,1998,129.62616
nld,1999,125.58753
nld,2000,125.00396
nld,2001,124.81293
nld,2002,122.42341
nld,2003,121.74958
nld,2004,119.11017
nld,2005,119.53143
nld,2006,119.69228
nld,2007,120.68256
nld,2008,121.56919
nld,2009,121.61392
nld,2010,122.90032
nld,2011,128.9344
nld,2012,130.07565
nld,2015,132.55594
nld,2016,131.62859
nld,2017,134.68187
nld,2018,133.58842
nld,2019,133.60872
nld_curacao,2013,83.78954
nld_curacao,2020,100.65214
nor,1971,83.9405
nor,1972,84.98842
nor,1973,90.88524
nor,1974,89.60986
nor,1975,88.72396
nor,1976,87.88896
nor,1977,88.36165
nor,1978,88.42083
nor,1979,90.43203
nor,1980,92.14121
nor,1981,91.47562
nor,1982,91.54112
nor,1983,94.36037
nor,1984,93.20242
nor,1985,94.4519
nor,1986,94.77817
nor,1987,93.43946
nor,1988,92.64905
nor,1989,93.39729
nor,1990,98.89139
nor,1991,101.24388
nor,1992,104.67613
nor,1993,114.32359
nor,1994,126.33966
nor,1995,118.69989
nor,1996,118.60407
nor,1997,119.676
nor,1998,117.40115
nor,1999,117.94726
nor,2000,114.69113
nor,2001,112.57089
nor,2002,111.25874
nor,2003,112.38491
nor,2004,113.7964
nor,2005,113.23396
nor,2006,114.1576
nor,2007,114.29181
nor,2008,113.77603
nor,2009,112.5761
nor,2010,113.48964
nor,2011,112.82929
nor,2012,111.34825
nor,2013,114.87421
nor,2014,114.6055
nor,2015,116.04731
nor,2016,117.71535
nor,2017,119.39153
nor,2018,120.06433
nor,2019,121.50083
npl,1981,29.07067
npl,1982,33.14522
npl,1983,35.9725
npl,1984,37.61098
npl,1985,40.05622
npl,1986,41.58784
npl,1987,43.005
npl,1988,43.42252
npl,1989,45.12743
npl,1990,45.88383
npl,1991,47.63811
npl,1992,49.73469
npl,1993,50.42263
npl,1994,49.72163
npl,1995,50.93138
npl,1996,53.6847
npl,1999,41.02529
npl,2000,42.62419
npl,2001,46.34626
npl,2002,51.29586
npl,2003,51.85835
npl,2005,53.12817
npl,2006,49.20614
npl,2007,48.03126
npl,2008,53.64833
npl,2009,54.71606
npl,2010,58.31737
npl,2011,60.40251
npl,2012,62.97712
npl,2013,64.37287
npl,2014,65.67452
npl,2015,66.28712
npl,2016,68.83057
npl,2017,71.43654
npl,2019,77.373
npl,2020,84.16038
nru,1971,47.42547
nru,1972,50.65617
nru,1973,52.16285
nru,1985,49.89605
nru,2000,44.94048
nru,2001,49.84568
nru,2002,42.35669
nru,2003,51.94805
nru,2004,39.80263
nru,2005,48.76442
nru,2006,64.48445
nru,2007,54.47154
nru,2008,63.87097
nru,2012,81.84765
nru,2014,86.04269
nru,2016,81.86356
nru,2019,95.02408
nzl,1970,77.36772
nzl,1971,78.15066
nzl,1972,78.89564
nzl,1973,79.06223
nzl,1974,79.13542
nzl,1975,80.60902
nzl,1976,82.32294
nzl,1977,81.76209
nzl,1979,80.85538
nzl,1980,80.49893
nzl,1981,80.99072
nzl,1982,81.21728
nzl,1983,83.93279
nzl,1984,83.94006
nzl,1985,82.75369
nzl,1986,83.34568
nzl,1987,83.83208
nzl,1988,85.51529
nzl,1989,86.58491
nzl,1990,88.43138
nzl,1991,91.60092
nzl,1992,94.58934
nzl,1993,101.89093
nzl,1994,108.16241
nzl,1995,114.33665
nzl,1996,112.80407
nzl,1997,112.13637
nzl,1998,109.37916
nzl,1999,108.50565
nzl,2000,107.67552
nzl,2002,110.21336
nzl,2003,113.30137
nzl,2004,113.48697
nzl,2005,117.06876
nzl,2006,115.94218
nzl,2007,117.93987
nzl,2008,114.47779
nzl,2009,122.93633
nzl,2010,116.44528
nzl,2011,115.33792
nzl,2012,113.75865
nzl,2013,111.5512
nzl,2014,111.88177
nzl,2015,111.53329
nzl,2016,111.04366
nzl,2017,111.12905
nzl,2018,111.27497
nzl,2019,119.93081
omn,1971,0
omn,1972,0
omn,1973,0.29166
omn,1974,0.6195
omn,1975,0.99616
omn,1976,1.92629
omn,1977,3.34251
omn,1978,7.16832
omn,1979,10.17748
omn,1980,13.33018
omn,1981,17.57067
omn,1982,20.59761
omn,1983,26.42107
omn,1984,29.71168
omn,1985,34.05914
omn,1986,36.26067
omn,1987,38.78253
omn,1988,41.20299
omn,1989,44.28896
omn,1990,49.02168
omn,1991,51.7088
omn,1992,55.22513
omn,1993,59.57292
omn,1994,64.32581
omn,1995,67.14153
omn,1996,70.25326
omn,1997,68.40367
omn,1998,70.33276
omn,1999,73.44073
omn,2000,78.53299
omn,2001,82.68386
omn,2002,85.53421
omn,2003,87.81507
omn,2005,89.23549
omn,2006,88.32022
omn,2007,90.96628
omn,2008,95.16975
omn,2009,102.32912
omn,2011,101.59405
omn,2012,100.62802
omn,2013,98.54387
omn,2015,104.16519
omn,2016,111.05036
omn,2017,109.03249
omn,2018,110.97221
omn,2019,111.94314
omn,2020,111.6454
pak,1971,25.98571
pak,1972,25.61109
pak,1973,25.76763
pak,1974,26.01025
pak,1975,26.95107
pak,1976,26.82484
pak,1977,26.66941
pak,1978,26.51904
pak,1979,23.75961
pak,1980,24.55098
pak,1981,24.56689
pak,1982,24.74616
pak,1983,26.2476
pak,1984,27.36723
pak,1985,28.38802
pak,1986,28.12338
pak,1987,28.50566
pak,1988,28.78117
pak,1989,29.73112
pak,1990,30.68185
pak,1991,33.8517
pak,1992,37.36769
pak,2006,34.61246
pak,2007,37.23605
pak,2008,37.373
pak,2009,36.49201
pak,2010,37.27687
pak,2011,38.3442
pak,2012,40.00703
pak,2013,41.33399
pak,2014,41.47291
pak,2015,43.95139
pak,2016,45.02036
pak,2017,44.38487
pak,2018,45.92734
pak,2019,47.89507
pan,1970,35.52284
pan,1971,38.03787
pan,1972,42.26344
pan,1973,46.67809
pan,1974,48.89459
pan,1975,51.48164
pan,1976,54.59426
pan,1977,56.58038
pan,1978,58.58189
pan,1979,59.12118
pan,1980,57.6505
pan,1981,57.31555
pan,1982,56.3753
pan,1983,55.59663
pan,1984,56.19567
pan,1985,56.14818
pan,1986,55.78694
pan,1987,55.98593
pan,1988,55.53618
pan,1989,55.10309
pan,1990,56.85121
pan,1999,62.02023
pan,2000,62.80836
pan,2001,64.6225
pan,2002,66.03246
pan,2004,65.51404
pan,2005,65.73279
pan,2006,65.14331
pan,2007,65.66858
pan,2008,66.3109
pan,2009,67.43921
pan,2010,69.20497
pan,2011,68.37111
pan,2013,73.044
pan,2014,72.41394
pan,2015,73.86348
pan,2016,80.82377
pan,2017,74.07363
pan,2020,77.47579
per,1970,39.27628
per,1971,35.49423
per,1972,38.07914
per,1974,46.32552
per,1975,25.83619
per,1976,23.17897
per,1977,52.82192
per,1978,58.53435
per,1979,59.30386
per,1980,61.58215
per,1981,60.70937
per,1982,60.35343
per,1985,63.77645
per,1991,68.31578
per,1995,70.02726
per,1998,78.9581
per,1999,80.29123
per,2000,82.91024
per,2001,86.23795
per,2002,87.87677
per,2003,80.63742
per,2004,82.21914
per,2005,82.76373
per,2006,84.36573
per,2007,86.39736
per,2008,86.6731
per,2009,89.68369
per,2010,91.12559
per,2011,93.62487
per,2012,94.37053
per,2013,99.41973
per,2014,97.71403
per,2015,97.80034
per,2016,103.26114
per,2017,106.84043
per,2018,109.27175
per,2019,112.14398
per,2020,114.41153
phl,1981,58.7633
phl,1982,60.24767
phl,1983,62.14712
phl,1984,63.8066
phl,1985,64.82395
phl,1986,62.18228
phl,1987,65.14909
phl,1988,66.66004
phl,1989,69.75895
phl,1990,70.6979
phl,1998,71.29511
phl,1999,70.99524
phl,2001,71.20132
phl,2002,75.26399
phl,2003,77.21001
phl,2004,79.02718
phl,2005,78.33829
phl,2006,76.86941
phl,2007,77.33688
phl,2008,78.49242
phl,2009,80.89322
phl,2014,83.30271
phl,2015,84.43972
phl,2016,84.65586
phl,2017,81.96969
phl,2018,79.74776
phl,2019,85.88353
plw,1999,106.88995
plw,2000,91.66667
plw,2004,90.16787
plw,2013,110.64935
plw,2014,110.80711
plw,2020,157.44089
png,1970,9.33497
png,1974,11.94764
png,1975,13.83331
png,1976,14.09007
png,1977,13.83542
png,1984,13.3786
png,1986,13.10891
png,1987,14.08053
png,1988,14.04182
png,1989,13.71069
png,1990,12.65351
png,1991,12.73235
png,1992,12.61886
png,1993,13.60973
png,1994,14.18764
png,1995,13.16327
png,1998,20.62107
png,2012,43.99328
png,2018,52.03295
pol,1972,73.326
pol,1973,73.76654
pol,1974,74.6615
pol,1989,84.80751
pol,1990,86.07877
pol,1991,86.25727
pol,1992,86.59387
pol,1993,95.3698
pol,1994,96.38653
pol,1995,93.71264
pol,1996,93.75604
pol,1997,97.15312
pol,1998,97.5554
pol,1999,99.37367
pol,2000,100.81336
pol,2001,102.67532
pol,2002,105.21573
pol,2003,107.70115
pol,2004,96.94576
pol,2005,99.87842
pol,2006,99.28993
pol,2007,98.57839
pol,2008,97.39698
pol,2009,96.40396
pol,2010,96.21065
pol,2011,96.1973
pol,2012,96.68477
pol,2013,109.25426
pol,2014,108.9299
pol,2015,109.71565
pol,2016,110.38957
pol,2017,111.71103
pol,2018,113.54466
pol,2019,113.40966
pri,2009,86.96167
pri,2010,83.56925
pri,2011,79.70175
pri,2012,80.54582
pri,2013,83.48686
prk,2015,91.70667
prt,1971,42.64385
prt,1972,44.47226
prt,1973,47.5945
prt,1974,49.89067
prt,1975,52.38809
prt,1976,57.02289
prt,1977,57.25393
prt,1978,58.04496
prt,1979,47.27532
prt,1980,62.19994
prt,1986,53.86436
prt,1988,53.78169
prt,1990,59.69979
prt,1991,62.34847
prt,1993,87.61587
prt,1994,95.74152
prt,1995,99.18138
prt,1996,101.49377
prt,1998,101.9083
prt,1999,99.53834
prt,2000,101.43387
prt,2001,102.92769
prt,2002,104.78701
prt,2003,101.94116
prt,2004,90.38148
prt,2005,93.37934
prt,2006,94.39429
prt,2007,98.39249
prt,2008,100.8292
prt,2009,103.71411
prt,2010,105.31092
prt,2011,105.63028
prt,2012,108.77764
prt,2013,120.3597
prt,2014,117.46415
prt,2015,120.58706
prt,2016,119.5965
prt,2017,121.08507
prt,2018,121.08412
prt,2019,120.34875
pry,1970,15.51917
pry,1971,15.56348
pry,1972,16.05251
pry,1973,17.37866
pry,1975,18.91907
pry,1976,20.04843
pry,1977,22.25502
pry,1978,23.77166
pry,1986,30.59886
pry,1987,30.22894
pry,1988,30.38951
pry,1989,29.34497
pry,1990,30.31792
pry,1991,30.16314
pry,1993,35.63829
pry,1994,37.40812
pry,1995,39.67576
pry,1996,42.36314
pry,1997,45.86781
pry,1998,50.14083
pry,1999,56.86307
pry,2000,60.20355
pry,2001,64.49586
pry,2002,66.49319
pry,2003,64.40372
pry,2004,65.3435
pry,2005,64.9474
pry,2006,64.11761
pry,2007,63.95499
pry,2008,64.66425
pry,2009,64.92729
pry,2010,65.66198
pry,2011,67.62016
pry,2012,73.30059
pry,2020,74.11947
pse,1995,69.51061
pse,1996,71.38565
pse,1997,73.06423
pse,1999,75.4539
pse,2000,76.56443
pse,2001,77.59413
pse,2002,80.05159
pse,2003,82.76788
pse,2004,86.60704
pse,2005,87.60259
pse,2006,88.31329
pse,2007,87.55748
pse,2008,85.72596
pse,2009,84.68048
pse,2010,82.536
pse,2011,80.23974
pse,2012,80.22467
pse,2013,80.26507
pse,2014,80.54434
pse,2015,81.9157
pse,2016,82.96799
pse,2017,84.944
pse,2018,85.24379
pse,2019,86.54762
pse,2020,86.7584
pyf,1989,56.2006
pyf,1990,57.24822
pyf,1991,64.39752
pyf,1992,67.56208
pyf,1993,68.25076
qat,1971,40.38043
qat,1972,40.75589
qat,1973,42.22343
qat,1974,40.66786
qat,1975,42.39583
qat,1976,49.75031
qat,1977,50.31968
qat,1978,54.1997
qat,1979,60.78064
qat,1980,64.78349
qat,1981,70.14505
qat,1982,72.69224
qat,1983,78.36897
qat,1984,80.57519
qat,1985,85.329
qat,1986,89.0294
qat,1987,68.74555
qat,1988,70.19105
qat,1989,69.80697
qat,1990,71.55843
qat,1991,74.78765
qat,1992,74.35163
qat,1993,84.14303
qat,1994,89.60497
qat,1995,94.18542
qat,1996,94.8024
qat,1998,85.30815
qat,1999,84.85547
qat,2000,88.34255
qat,2001,84.10054
qat,2002,89.07751
qat,2003,99.35604
qat,2004,107.52864
qat,2005,103.89534
qat,2006,93.4457
qat,2010,108.25394
rou,1971,72.3191
rou,1972,72.55078
rou,1973,75.21879
rou,1974,76.26683
rou,1989,98.64206
rou,1990,99.87514
rou,1991,88.68566
rou,1992,81.77751
rou,1993,77.91556
rou,1994,74.31086
rou,1995,73.1139
rou,1996,74.34894
rou,1997,76.21492
rou,1998,76.83139
rou,1999,78.35892
rou,2000,78.84618
rou,2001,79.68648
rou,2002,81.03373
rou,2003,81.00664
rou,2004,80.85371
rou,2005,81.71797
rou,2006,83.36474
rou,2007,87.30358
rou,2008,93.05381
rou,2009,95.40166
rou,2010,98.07314
rou,2011,98.87476
rou,2012,97.99203
rou,2013,97.22654
rou,2014,94.61378
rou,2015,92.91076
rou,2016,91.25095
rou,2017,91.0953
rou,2018,88.96188
rou,2019,87.92956
rus,1994,89.76981
rus,2003,91.52313
rus,2004,85.56467
rus,2005,83.33804
rus,2006,83.3282
rus,2007,83.69974
rus,2008,84.08345
rus,2009,85.43049
rus,2011,92.563
rus,2012,96.45414
rus,2013,98.47727
rus,2014,99.917
rus,2015,103.35004
rus,2016,103.26462
rus,2017,104.65356
rus,2018,105.28621
rus,2019,105.00034
rwa,1971,2.56299
rwa,1976,3.09193
rwa,1977,3.3361
rwa,1978,3.68526
rwa,1979,3.96047
rwa,1980,10.53117
rwa,1981,14.04335
rwa,1982,14.76793
rwa,1983,16.4245
rwa,1984,17.00601
rwa,1985,18.20204
rwa,1986,18.01924
rwa,1987,17.88112
rwa,1988,17.53604
rwa,1989,18.10307
rwa,1990,17.60559
rwa,1991,17.58217
rwa,1992,17.12413
rwa,1999,10.12816
rwa,2000,12.07633
rwa,2001,12.0854
rwa,2002,12.82602
rwa,2003,14.88875
rwa,2004,16.56617
rwa,2005,17.71266
rwa,2006,19.30057
rwa,2007,21.62829
rwa,2008,23.22946
rwa,2009,27.01061
rwa,2010,31.6176
rwa,2011,34.88186
rwa,2012,36.9096
rwa,2013,39.2145
rwa,2014,38.25649
rwa,2015,36.30047
rwa,2016,35.51594
rwa,2017,36.63087
rwa,2018,38.49434
rwa,2019,41.56395
sau,1979,34.53809
sau,2005,90.06933
sau,2009,100.44753
sau,2015,117.88596
sau,2016,116.89479
sau,2017,113.20145
sau,2018,113.22721
sau,2019,117.26027
sau,2020,116.71214
sdn,2001,38.09938
sdn,2002,35.24498
sdn,2003,37.42709
sdn,2004,40.576
sdn,2005,40.14613
sdn,2006,37.66949
sdn,2007,37.77476
sdn,2008,40.27127
sdn,2009,45.27385
sdn,2010,45.51957
sdn,2011,39.19454
sdn,2012,43.10941
sdn,2013,44.86881
sdn,2014,46.96356
sdn,2015,45.96677
sdn,2016,44.57067
sdn,2017,46.29423
sdn,2018,45.40887
sen,1971,12.9236
sen,1972,13.78589
sen,1978,15.09895
sen,1979,14.19772
sen,1980,14.3775
sen,1981,15.06285
sen,1982,15.68098
sen,1983,16.22632
sen,1984,16.23733
sen,1985,16.626
sen,1986,17.88757
sen,1988,18.54181
sen,1989,19.89489
sen,1990,20.23665
sen,1992,20.44708
sen,1996,18.43069
sen,1997,18.16704
sen,1998,17.80932
sen,1999,18.46104
sen,2000,19.01744
sen,2001,19.2249
sen,2002,20.79595
sen,2004,23.57413
sen,2005,25.64145
sen,2006,27.46447
sen,2008,33.84088
sen,2010,38.67483
sen,2011,43.16871
sen,2012,46.68529
sen,2013,48.89395
sen,2014,50.36108
sen,2019,43.40805
sen,2020,43.09957
sgp,2016,108.21852
sgp,2017,108.12294
sgp,2018,106.34391
sgp,2019,105.12919
slb,1970,11.21636
slb,1971,13.40526
slb,1975,14.37952
slb,1986,22.93262
slb,1990,17.05463
slb,1991,19.16577
slb,1992,19.39661
slb,1993,21.1864
slb,1994,21.68551
slb,1999,29.22212
slb,2000,22.95851
slb,2001,27.07337
slb,2002,34.99238
slb,2005,33.1706
slb,2006,38.32398
slb,2007,39.07662
slb,2010,51.92748
slb,2011,49.77656
slb,2012,49.51903
sle,1971,13.54139
sle,1972,14.2316
sle,1973,15.28342
sle,1974,15.90549
sle,1975,16.23318
sle,1976,16.39124
sle,1977,17.00772
sle,1978,17.23117
sle,1984,23.52141
sle,1985,24.87016
sle,1988,24.60977
sle,1989,21.21424
sle,1990,20.68095
sle,1991,19.7211
sle,2001,28.12157
sle,2011,45.09259
sle,2012,47.31883
sle,2013,41.52287
sle,2015,41.5843
sle,2016,43.0481
sle,2017,42.52909
slv,1970,22.23706
slv,1971,22.85464
slv,1972,26.7919
slv,1973,26.59346
slv,1974,31.1031
slv,1975,33.13559
slv,1976,35.30966
slv,1977,36.71266
slv,1978,38.55451
slv,1979,40.69843
slv,1980,36.30352
slv,1983,36.40108
slv,1984,36.08301
slv,1988,38.05202
slv,1989,39.04505
slv,1991,37.41477
slv,1992,40.60534
slv,1993,43.55905
slv,1998,57.02
slv,1999,58.02531
slv,2000,59.50135
slv,2001,60.85969
slv,2002,63.73613
slv,2003,66.06585
slv,2004,68.99188
slv,2005,67.7245
slv,2006,66.56317
slv,2007,66.22472
slv,2008,65.90634
slv,2009,67.40264
slv,2010,69.32802
slv,2011,72.02912
slv,2012,73.93156
slv,2013,77.25313
slv,2014,76.65744
slv,2015,75.04484
slv,2016,74.0179
slv,2017,71.77287
slv,2018,71.89581
slv,2019,68.37383
smr,2018,63.17963
smr,2019,61.78474
smr,2020,63.49422
som,1971,5.33096
som,1972,6.08474
som,1973,7.03177
som,1974,8.021
som,1976,9.57428
som,1977,4.95037
som,1978,4.48085
som,1979,5.66718
som,1980,6.16515
som,1981,16.29802
som,1982,15.39514
som,1983,14.7175
som,1984,14.34324
som,1985,13.49706
som,1986,12.59043
som,2007,8.11734
srb,1999,93.65378
srb,2000,90.27238
srb,2001,88.96396
srb,2002,87.52222
srb,2003,86.75957
srb,2004,86.81772
srb,2005,87.29096
srb,2006,87.37234
srb,2007,88.25835
srb,2008,89.30684
srb,2009,90.34432
srb,2010,90.54485
srb,2011,92.50971
srb,2012,92.86222
srb,2013,93.16688
srb,2014,93.34009
srb,2015,95.99814
srb,2016,95.62299
srb,2017,95.13252
srb,2018,94.63583
srb,2019,93.97943
srb,2020,91.58162
ssd,2011,12.78257
ssd,2015,14.28797
stp,1971,15.34109
stp,1972,16.38622
stp,1977,29.20982
stp,1988,35.92808
stp,2003,33.01807
stp,2004,38.61105
stp,2005,41.56854
stp,2007,46.28282
stp,2008,43.69554
stp,2009,48.08947
stp,2010,51.23438
stp,2011,47.07962
stp,2012,54.51199
stp,2013,61.25555
stp,2014,71.47018
stp,2015,78.17994
stp,2016,77.8235
stp,2017,82.94118
sur,1971,33.88116
sur,1972,33.60249
sur,1973,35.92197
sur,1974,38.90787
sur,1975,40.15988
sur,1976,41.97012
sur,1977,46.07713
sur,1978,47.13128
sur,1979,47.14196
sur,1986,56.65849
sur,1987,53.73441
sur,1988,51.58278
sur,1989,51.97623
sur,1990,50.42895
sur,1991,53.9926
sur,1992,57.78931
sur,1993,49.33305
sur,2001,68.84792
sur,2002,62.48228
sur,2005,58.81073
