geo,time,sp_pop_0014_ma_in
kor,2011,4054321
kor,2012,3937605
kor,2013,3823214
kor,2014,3724574
kor,2015,3632559
kor,2016,3568754
kor,2017,3503317
kor,2018,3448028
kor,2019,3396469
kor,2020,3344482
kwt,1960,48831
kwt,1961,56460
kwt,1962,65240
kwt,1963,75064
kwt,1964,85303
kwt,1965,95513
kwt,1966,109374
kwt,1967,123027
kwt,1968,136953
kwt,1969,151459
kwt,1970,166313
kwt,1971,178261
kwt,1972,190768
kwt,1973,204108
kwt,1974,218296
kwt,1975,233351
kwt,1976,242845
kwt,1977,252135
kwt,1978,261104
kwt,1979,270008
kwt,1980,278970
kwt,1981,287528
kwt,1982,296815
kwt,1983,306986
kwt,1984,317434
kwt,1985,327750
kwt,1986,345321
kwt,1987,361045
kwt,1988,372700
kwt,1989,377002
kwt,1990,370702
kwt,1991,347765
kwt,1995,253533
kwt,1996,253281
kwt,1997,260316
kwt,1998,273072
kwt,1999,287208
kwt,2000,298059
kwt,2001,301378
kwt,2002,301150
kwt,2003,299312
kwt,2004,299164
kwt,2005,303481
kwt,2006,307297
kwt,2007,314977
kwt,2008,326488
kwt,2009,340247
kwt,2010,354644
kwt,2011,371331
kwt,2012,386186
kwt,2013,399214
kwt,2014,411004
kwt,2015,421546
kwt,2016,440940
kwt,2017,458970
kwt,2018,474589
kwt,2019,486001
kwt,2020,491765
lao,1960,444147
lao,1961,456686
lao,1962,469713
lao,1963,482863
lao,1964,495513
lao,1965,507406
lao,1966,521012
lao,1967,533539
lao,1968,545657
lao,1969,558405
lao,1970,572340
lao,1971,589715
lao,1972,608070
lao,1973,626309
lao,1974,642625
lao,1975,655764
lao,1976,673919
lao,1977,688956
lao,1978,702400
lao,1979,716746
lao,1980,733845
lao,1981,749689
lao,1982,767977
lao,1983,788356
lao,1984,810093
lao,1985,832702
lao,1986,856924
lao,1987,881936
lao,1988,907411
lao,1989,932926
lao,1990,958087
lao,1991,988513
lao,1992,1017744
lao,1993,1045329
lao,1994,1070538
lao,1995,1092628
lao,1996,1116142
lao,1997,1135148
lao,1998,1150047
lao,1999,1161524
lao,2000,1169913
lao,2001,1173609
lao,2002,1175805
lao,2003,1176248
lao,2004,1174949
lao,2005,1172590
lao,2006,1167384
lao,2007,1162840
lao,2008,1159147
lao,2009,1156436
lao,2010,1154590
lao,2011,1152554
lao,2012,1150386
lao,2013,1148852
lao,2014,1149213
lao,2015,1151963
lao,2016,1157040
lao,2017,1164321
lao,2018,1172517
lao,2019,1179328
lao,2020,1183533
lbn,1960,382670
lbn,1961,399991
lbn,1962,418680
lbn,1963,437078
lbn,1964,452808
lbn,1965,464518
lbn,1966,474004
lbn,1967,479421
lbn,1968,482357
lbn,1969,485563
lbn,1970,490781
lbn,1971,497959
lbn,1972,506825
lbn,1973,515614
lbn,1974,521452
lbn,1975,522387
lbn,1976,524231
lbn,1977,522899
lbn,1978,519563
lbn,1979,516347
lbn,1980,514948
lbn,1981,515890
lbn,1982,517987
lbn,1983,520786
lbn,1984,523440
lbn,1985,525371
lbn,1986,522087
lbn,1987,518537
lbn,1988,516909
lbn,1989,520516
lbn,1990,531852
lbn,1991,537603
lbn,1992,550427
lbn,1993,566568
lbn,1994,580245
lbn,1995,587264
lbn,1996,597755
lbn,1997,600446
lbn,1998,599582
lbn,1999,601990
lbn,2000,612499
lbn,2001,632528
lbn,2002,659097
lbn,2003,686561
lbn,2004,705758
lbn,2005,710139
lbn,2006,702704
lbn,2007,682575
lbn,2008,657710
lbn,2009,641448
lbn,2010,644752
lbn,2011,683254
lbn,2012,739302
lbn,2013,807518
lbn,2014,874191
lbn,2015,925314
lbn,2016,939793
lbn,2017,941298
lbn,2018,930262
lbn,2019,911501
lbn,2020,889443
lbr,1960,227388
lbr,1961,234079
lbr,1962,241375
lbr,1963,249012
lbr,1964,256415
lbr,1965,263321
lbr,1966,272108
lbr,1967,280211
lbr,1968,287905
lbr,1969,295607
lbr,1970,303586
lbr,1971,313659
lbr,1972,323696
lbr,1973,333822
lbr,1974,344106
lbr,1975,354615
lbr,1976,367051
lbr,1977,379007
lbr,1978,391015
lbr,1979,403862
lbr,1980,417962
lbr,1981,435253
lbr,1982,453546
lbr,1983,470866
lbr,1984,484058
lbr,1985,490592
lbr,1986,494947
lbr,1987,494058
lbr,1988,488670
lbr,1989,480329
lbr,1990,470665
lbr,1991,460804
lbr,1992,448853
lbr,1993,439240
lbr,1994,438059
lbr,1995,450051
lbr,1996,473688
lbr,1997,508302
lbr,1998,548920
lbr,1999,586991
lbr,2000,615609
lbr,2001,640681
lbr,2002,657267
lbr,2003,668783
lbr,2004,681583
lbr,2005,700607
lbr,2006,726641
lbr,2007,757177
lbr,2008,790448
lbr,2009,822878
lbr,2010,851528
lbr,2011,877993
lbr,2012,901465
lbr,2013,922182
lbr,2014,941029
lbr,2015,958798
lbr,2016,976979
lbr,2017,994072
lbr,2018,1010285
lbr,2019,1025929
lbr,2020,1041281
lby,1960,306142
lby,1961,318889
lby,1962,332752
lby,1963,347870
lby,1964,364276
lby,1965,382107
lby,1966,402842
lby,1967,424868
lby,1968,448310
lby,1969,473210
lby,1970,499527
lby,1971,527842
lby,1972,556638
lby,1973,585877
lby,1974,615344
lby,1975,644683
lby,1976,673738
lby,1977,701923
lby,1978,729586
lby,1979,757038
lby,1980,784352
lby,1981,808329
lby,1982,831223
lby,1983,852202
lby,1984,870161
lby,1985,884293
lby,1986,902666
lby,1987,917722
lby,1988,929690
lby,1989,938827
lby,1990,945442
lby,1991,952579
lby,1992,956061
lby,1993,956528
lby,1994,955065
lby,1995,952187
lby,1996,948528
lby,1997,944630
lby,1998,940372
lby,1999,935138
lby,2000,928885
lby,2001,922168
lby,2002,914634
lby,2003,907149
lby,2004,901060
lby,2005,897037
lby,2006,897886
lby,2007,901149
lby,2008,905931
lby,2009,910579
lby,2010,914030
lby,2011,921411
lby,2012,927517
lby,2013,933449
lby,2014,940940
lby,2015,950996
lby,2016,956889
lby,2017,963611
lby,2018,970470
lby,2019,976261
lby,2020,979938
lca,1960,20585
lca,1961,20982
lca,1962,21453
lca,1963,22001
lca,1964,22621
lca,1965,23304
lca,1966,23819
lca,1967,24421
lca,1968,25124
lca,1969,25904
lca,1970,26685
lca,1971,26593
lca,1972,26488
lca,1973,26363
lca,1974,26237
lca,1975,26149
lca,1976,26153
lca,1977,26207
lca,1978,26272
lca,1979,26320
lca,1980,26329
lca,1981,26120
lca,1982,25958
lca,1983,25877
lca,1984,25919
lca,1985,26097
lca,1986,25638
lca,1987,25352
lca,1988,25213
lca,1989,25165
lca,1990,25171
lca,1991,25176
lca,1992,25241
lca,1993,25349
lca,1994,25475
lca,1995,25606
lca,1996,25723
lca,1997,25757
lca,1998,25704
lca,1999,25555
lca,2000,25303
lca,2001,24939
lca,2002,24463
lca,2003,23905
lca,2004,23332
lca,2005,22787
lca,2006,22226
lca,2007,21752
lca,2008,21299
lca,2009,20827
lca,2010,20325
lca,2011,19804
lca,2012,19290
lca,2013,18787
lca,2014,18313
lca,2015,17881
lca,2016,17585
lca,2017,17303
lca,2018,17057
lca,2019,16853
lca,2020,16694
lka,1960,2107193
lka,1961,2163546
lka,1962,2208899
lka,1963,2247690
lka,1964,2287385
lka,1965,2331721
lka,1966,2373153
lka,1967,2420610
lka,1968,2469417
lka,1969,2511664
lka,1970,2543081
lka,1971,2574376
lka,1972,2593002
lka,1973,2603585
lka,1974,2614317
lka,1975,2629964
lka,1976,2646277
lka,1977,2670449
lka,1978,2698279
lka,1979,2722757
lka,1980,2740392
lka,1981,2765693
lka,1982,2782320
lka,1983,2793393
lka,1984,2803699
lka,1985,2815162
lka,1986,2825115
lka,1987,2832633
lka,1988,2837142
lka,1989,2837570
lka,1990,2833315
lka,1991,2820162
lka,1992,2808445
lka,1993,2794328
lka,1994,2772808
lka,1995,2741628
lka,1996,2713128
lka,1997,2674957
lka,1998,2631340
lka,1999,2590975
lka,2000,2560023
lka,2001,2539988
lka,2002,2531897
lka,2003,2532943
lka,2004,2537210
lka,2005,2540810
lka,2006,2556384
lka,2007,2568569
lka,2008,2577696
lka,2009,2586353
lka,2010,2596007
lka,2011,2599274
lka,2012,2590216
lka,2013,2598346
lka,2014,2608964
lka,2015,2617049
lka,2016,2627863
lka,2017,2639050
lka,2018,2646237
lka,2019,2638732
lka,2020,2625529
lso,1960,184914
lso,1961,189231
lso,1962,193575
lso,1963,197976
lso,1964,202517
lso,1965,207225
lso,1966,212020
lso,1967,217064
lso,1968,222266
lso,1969,227520
lso,1970,232782
lso,1971,238762
lso,1972,244730
lso,1973,250939
lso,1974,257785
lso,1975,265518
lso,1976,273288
lso,1977,281731
lso,1978,290545
lso,1979,299295
lso,1980,307653
lso,1981,317264
lso,1982,326677
lso,1983,335680
lso,1984,344053
lso,1985,351691
lso,1986,358870
lso,1987,365238
lso,1988,371456
lso,1989,378527
lso,1990,387008
lso,1991,390734
lso,1992,395797
lso,1993,400786
lso,1994,404090
lso,1995,404750
lso,1996,409664
lso,1997,412332
lso,1998,412870
lso,1999,411546
lso,2000,408471
lso,2001,402587
lso,2002,395637
lso,2003,387879
lso,2004,379869
lso,2005,372243
lso,2006,367113
lso,2007,361706
lso,2008,356495
lso,2009,351993
lso,2010,348394
lso,2011,347587
lso,2012,347274
lso,2013,346850
lso,2014,345726
lso,2015,343861
lso,2016,344947
lso,2017,345222
lso,2018,345189
lso,2019,345300
lso,2020,345650
ltu,1960,382498
ltu,1961,388913
ltu,1962,394824
ltu,1963,400846
ltu,1964,407271
ltu,1965,413342
ltu,1966,418708
ltu,1967,423610
ltu,1968,427485
ltu,1969,429628
ltu,1970,431396
ltu,1971,431453
ltu,1972,430550
ltu,1973,428514
ltu,1974,425362
ltu,1975,421098
ltu,1976,419152
ltu,1977,415648
ltu,1978,411383
ltu,1979,407267
ltu,1980,404404
ltu,1981,402592
ltu,1982,403383
ltu,1983,405942
ltu,1984,408685
ltu,1985,411101
ltu,1986,415063
ltu,1987,418702
ltu,1988,422100
ltu,1989,424343
ltu,1990,424500
ltu,1991,424007
ltu,1992,421709
ltu,1993,417065
ltu,1994,410562
ltu,1995,402841
ltu,1996,395184
ltu,1997,387182
ltu,1998,378530
ltu,1999,369073
ltu,2000,358736
ltu,2001,343800
ltu,2002,329463
ltu,2003,315490
ltu,2004,301029
ltu,2005,285831
ltu,2006,273299
ltu,2007,262472
ltu,2008,252793
ltu,2009,244091
ltu,2010,234567
ltu,2011,227130
ltu,2012,222831
ltu,2013,220075
ltu,2014,218285
ltu,2015,217103
ltu,2016,215215
ltu,2017,213636
ltu,2018,213972
ltu,2019,217140
ltu,2020,222182
lux,1960,33985
lux,1961,34756
lux,1962,35614
lux,1963,36356
lux,1964,37043
lux,1965,37631
lux,1966,38130
lux,1967,38367
lux,1968,38446
lux,1969,38492
lux,1970,38433
lux,1971,38394
lux,1972,38334
lux,1973,38143
lux,1974,37970
lux,1975,37671
lux,1976,37139
lux,1977,36555
lux,1978,36002
lux,1979,35452
lux,1980,34910
lux,1981,34351
lux,1982,33695
lux,1983,33069
lux,1984,32612
lux,1985,32371
lux,1986,32319
lux,1987,32450
lux,1988,32739
lux,1989,33226
lux,1990,33910
lux,1991,34684
lux,1992,35566
lux,1993,36554
lux,1994,37588
lux,1995,38612
lux,1996,39563
lux,1997,40351
lux,1998,41053
lux,1999,41761
lux,2000,42436
lux,2001,42911
lux,2002,43295
lux,2003,43704
lux,2004,44140
lux,2005,44576
lux,2006,44803
lux,2007,44961
lux,2008,45230
lux,2009,45590
lux,2010,46008
lux,2011,46314
lux,2012,46734
lux,2013,47120
lux,2014,47499
lux,2015,47856
lux,2016,48492
lux,2017,49124
lux,2018,49449
lux,2019,49836
lux,2020,50150
lva,1960,238445
lva,1961,243236
lva,1962,248181
lva,1963,253156
lva,1964,257415
lva,1965,260004
lva,1966,261562
lva,1967,261746
lva,1968,261457
lva,1969,260795
lva,1970,260253
lva,1971,260236
lva,1972,261577
lva,1973,263343
lva,1974,264299
lva,1975,263554
lva,1976,265442
lva,1977,264738
lva,1978,262619
lva,1979,260772
lva,1980,260587
lva,1981,261052
lva,1982,264821
lva,1983,270420
lva,1984,275657
lva,1985,279750
lva,1986,284474
lva,1987,288518
lva,1988,291673
lva,1989,292865
lva,1990,291429
lva,1991,290655
lva,1992,285829
lva,1993,278083
lva,1994,270371
lva,1995,262926
lva,1996,252886
lva,1997,243767
lva,1998,234979
lva,1999,226136
lva,2000,216437
lva,2001,205219
lva,2002,194855
lva,2003,185303
lva,2004,176133
lva,2005,167959
lva,2006,163867
lva,2007,160093
lva,2008,156658
lva,2009,153593
lva,2010,151242
lva,2011,149523
lva,2012,149309
lva,2013,149877
lva,2014,151102
lva,2015,152981
lva,2016,153173
lva,2017,155605
lva,2018,158963
lva,2019,161400
lva,2020,161943
mac,1960,36361
mac,1961,37479
mac,1962,39428
mac,1963,42017
mac,1964,44738
mac,1965,47093
mac,1966,49103
mac,1967,50422
mac,1968,50944
mac,1969,50690
mac,1970,49658
mac,1971,46842
mac,1972,43703
mac,1973,40480
mac,1974,37356
mac,1975,34491
mac,1976,32527
mac,1977,30717
mac,1978,29383
mac,1979,28923
mac,1980,29452
mac,1981,28988
mac,1982,29759
mac,1983,31287
mac,1984,32885
mac,1985,34244
mac,1986,37042
mac,1987,39209
mac,1988,41081
mac,1989,43053
mac,1990,45158
mac,1991,46507
mac,1992,47776
mac,1993,48897
mac,1994,49703
mac,1995,50158
mac,1996,50520
mac,1997,50762
mac,1998,50852
mac,1999,50759
mac,2000,50432
mac,2001,49088
mac,2002,47428
mac,2003,45580
mac,2004,43764
mac,2005,42122
mac,2006,40218
mac,2007,38658
mac,2008,37488
mac,2009,36644
mac,2010,36081
mac,2011,36408
mac,2012,36775
mac,2013,37311
mac,2014,38128
mac,2015,39208
mac,2016,40846
mac,2017,42578
mac,2018,44373
mac,2019,46165
mac,2020,47883
mar,1960,2789686
mar,1961,2923736
mar,1962,3064248
mar,1963,3204217
mar,1964,3333351
mar,1965,3446237
mar,1966,3556194
mar,1967,3650764
mar,1968,3732632
mar,1969,3807615
mar,1970,3878269
mar,1971,3945425
mar,1972,4006010
mar,1973,4061421
mar,1974,4113167
mar,1975,4163054
mar,1976,4212466
mar,1977,4261526
mar,1978,4311081
mar,1979,4362988
mar,1980,4418648
mar,1981,4490103
mar,1982,4564018
mar,1983,4638471
mar,1984,4709306
mar,1985,4772782
mar,1986,4841991
mar,1987,4896892
mar,1988,4940995
mar,1989,4980449
mar,1990,5018041
mar,1991,5043302
mar,1992,5075045
mar,1993,5104317
mar,1994,5117996
mar,1995,5109732
mar,1996,5101194
mar,1997,5068263
mar,1998,5019962
mar,1999,4972170
mar,2000,4933481
mar,2001,4884680
mar,2002,4855173
mar,2003,4837719
mar,2004,4820541
mar,2005,4798498
mar,2006,4780068
mar,2007,4754198
mar,2008,4728918
mar,2009,4718278
mar,2010,4729916
mar,2011,4746049
mar,2012,4784834
mar,2013,4838516
mar,2014,4891971
mar,2015,4935396
mar,2016,4983918
mar,2017,5013438
mar,2018,5030793
mar,2019,5047895
mar,2020,5070054
mda,1960,330398
mda,1961,344323
mda,1962,359080
mda,1963,373649
mda,1964,386368
mda,1965,395822
mda,1966,400743
mda,1967,402509
mda,1968,401834
mda,1969,400441
mda,1970,399057
mda,1971,394092
mda,1972,390664
mda,1973,388174
mda,1974,385411
mda,1975,381338
mda,1976,379812
mda,1977,375864
mda,1978,371317
mda,1979,368590
mda,1980,369207
mda,1981,371542
mda,1982,376811
mda,1983,383806
mda,1984,390728
mda,1985,396613
mda,1986,403617
mda,1987,410293
mda,1988,415800
mda,1989,419626
mda,1990,421460
mda,1991,422282
mda,1992,419928
mda,1993,414768
mda,1994,407780
mda,1995,399688
mda,1996,390167
mda,1997,380514
mda,1998,371962
mda,1999,361698
mda,2000,349571
mda,2001,335013
mda,2002,319174
mda,2003,302752
mda,2004,287445
mda,2005,274089
mda,2006,264681
mda,2007,256818
mda,2008,250592
mda,2009,245818
mda,2010,242161
mda,2011,238541
mda,2012,235980
mda,2013,234265
mda,2014,233135
mda,2015,230764
mda,2016,228189
mda,2017,224696
mda,2018,221238
mda,2019,217897
mda,2020,214147
mdg,1960,1082446
mdg,1961,1123860
mdg,1962,1167481
mdg,1963,1211609
mdg,1964,1253545
mdg,1965,1292218
mdg,1966,1336484
mdg,1967,1376923
mdg,1968,1414821
mdg,1969,1452518
mdg,1970,1491515
mdg,1971,1539009
mdg,1972,1586429
mdg,1973,1634108
mdg,1974,1682157
mdg,1975,1730729
mdg,1976,1787636
mdg,1977,1844271
mdg,1978,1900647
mdg,1979,1956644
mdg,1980,2012303
mdg,1981,2076191
mdg,1982,2138217
mdg,1983,2199016
mdg,1984,2259373
mdg,1985,2319646
mdg,1986,2385485
mdg,1987,2451291
mdg,1988,2517062
mdg,1989,2582945
mdg,1990,2649650
mdg,1991,2726454
mdg,1992,2803400
mdg,1993,2881688
mdg,1994,2963141
mdg,1995,3049044
mdg,1996,3147945
mdg,1997,3249674
mdg,1998,3353775
mdg,1999,3458808
mdg,2000,3563578
mdg,2001,3677282
mdg,2002,3787529
mdg,2003,3895340
mdg,2004,4002031
mdg,2005,4107980
mdg,2006,4214686
mdg,2007,4321397
mdg,2008,4426528
mdg,2009,4527673
mdg,2010,4623864
mdg,2011,4721605
mdg,2012,4813810
mdg,2013,4902737
mdg,2014,4992254
mdg,2015,5084814
mdg,2016,5182430
mdg,2017,5283850
mdg,2018,5388265
mdg,2019,5493855
mdg,2020,5599795
mdv,1960,17489
mdv,1961,18328
mdv,1962,19188
mdv,1963,20069
mdv,1964,20950
mdv,1965,21804
mdv,1966,22806
mdv,1967,23801
mdv,1968,24800
mdv,1969,25859
mdv,1970,27017
mdv,1971,27945
mdv,1972,28923
mdv,1973,29911
mdv,1974,30833
mdv,1975,31644
mdv,1976,32692
mdv,1977,33589
mdv,1978,34434
mdv,1979,35378
mdv,1980,36519
mdv,1981,37880
mdv,1982,39487
mdv,1983,41249
mdv,1984,43015
mdv,1985,44702
mdv,1986,46852
mdv,1987,48805
mdv,1988,50616
mdv,1989,52370
mdv,1990,54085
mdv,1991,55687
mdv,1992,57271
mdv,1993,58713
mdv,1994,59825
mdv,1995,60495
mdv,1996,60437
mdv,1997,59984
mdv,1998,59281
mdv,1999,58566
mdv,2000,58001
mdv,2001,56574
mdv,2002,55351
mdv,2003,54242
mdv,2004,53133
mdv,2005,52006
mdv,2006,50613
mdv,2007,49198
mdv,2008,48073
mdv,2009,47514
mdv,2010,47677
mdv,2011,47394
mdv,2012,47409
mdv,2013,47813
mdv,2014,48591
mdv,2015,49626
mdv,2016,50803
mdv,2017,52260
mdv,2018,53800
mdv,2019,54783
mdv,2020,54665
mex,1960,8739159
mex,1961,9047589
mex,1962,9372334
mex,1963,9707424
mex,1964,10042538
mex,1965,10372782
mex,1966,10716546
mex,1967,11058573
mex,1968,11399292
mex,1969,11741669
mex,1970,12086910
mex,1971,12455974
mex,1972,12821104
mex,1973,13181854
mex,1974,13535845
mex,1975,13878848
mex,1976,14217205
mex,1977,14539536
mex,1978,14842700
mex,1979,15122205
mex,1980,15374219
mex,1981,15554963
mex,1982,15718469
mex,1983,15870043
mex,1984,16016050
mex,1985,16160019
mex,1986,16273200
mex,1987,16397079
mex,1988,16519867
mex,1989,16626415
mex,1990,16708427
mex,1991,16781319
mex,1992,16842565
mex,1993,16901813
mex,1994,16973932
mex,1995,17062622
mex,1996,17067754
mex,1997,17082389
mex,1998,17106254
mex,1999,17132959
mex,2000,17156052
mex,2001,17115558
mex,2002,17099091
mex,2003,17100806
mex,2004,17112915
mex,2005,17130568
mex,2006,17167529
mex,2007,17171357
mex,2008,17155217
mex,2009,17139825
mex,2010,17135071
mex,2011,17131384
mex,2012,17148368
mex,2013,17175309
mex,2014,17191917
mex,2015,17187208
mex,2016,17192559
mex,2017,17167771
mex,2018,17122795
mex,2019,17074166
mex,2020,17029309
mkd,1960,290044
mkd,1961,292371
mkd,1962,295535
mkd,1963,298860
mkd,1964,301403
mkd,1965,302832
mkd,1966,303942
mkd,1967,304207
mkd,1968,303643
mkd,1969,302500
mkd,1970,300879
mkd,1971,299553
mkd,1972,297245
mkd,1973,294878
mkd,1974,293422
mkd,1975,293300
mkd,1976,292427
mkd,1977,293224
mkd,1978,294736
mkd,1979,295544
mkd,1980,294866
mkd,1981,293259
mkd,1982,290524
mkd,1983,286961
mkd,1984,283231
mkd,1985,279732
mkd,1986,277526
mkd,1987,275148
mkd,1988,272697
mkd,1989,270222
mkd,1990,267723
mkd,1991,265268
mkd,1992,262931
mkd,1993,260576
mkd,1994,258043
mkd,1995,255352
mkd,1996,252152
mkd,1997,248148
mkd,1998,243918
mkd,1999,239486
mkd,2000,235227
mkd,2001,230426
mkd,2002,223722
mkd,2003,219781
mkd,2004,215560
mkd,2005,210789
mkd,2006,206623
mkd,2007,201801
mkd,2008,196791
mkd,2009,192384
mkd,2010,189003
mkd,2011,185554
mkd,2012,183359
mkd,2013,182172
mkd,2014,181250
mkd,2015,180060
mkd,2016,179676
mkd,2017,178636
mkd,2018,177243
mkd,2019,175953
mkd,2020,174689
mli,1960,1086782
mli,1961,1107332
mli,1962,1127970
mli,1963,1147747
mli,1964,1164602
mli,1965,1177768
mli,1966,1201474
mli,1967,1220340
mli,1968,1236185
mli,1969,1251661
mli,1970,1268366
mli,1971,1297832
mli,1972,1326376
mli,1973,1354381
mli,1974,1381542
mli,1975,1407498
mli,1976,1446534
mli,1977,1482432
mli,1978,1516424
mli,1979,1550020
mli,1980,1584080
mli,1981,1631017
mli,1982,1677308
mli,1983,1721487
mli,1984,1760981
mli,1985,1793973
mli,1986,1841266
mli,1987,1881520
mli,1988,1918471
mli,1989,1957776
mli,1990,2003496
mli,1991,2049687
mli,1992,2101303
mli,1993,2156791
mli,1994,2212935
mli,1995,2267398
mli,1996,2330495
mli,1997,2390781
mli,1998,2450747
mli,1999,2514052
mli,2000,2583163
mli,2001,2664438
mli,2002,2750074
mli,2003,2840440
mli,2004,2935404
mli,2005,3034857
mli,2006,3151623
mli,2007,3270904
mli,2008,3391545
mli,2009,3511269
mli,2010,3627962
mli,2011,3759853
mli,2012,3885682
mli,2013,4007545
mli,2014,4128523
mli,2015,4250405
mli,2016,4370351
mli,2017,4491278
mli,2018,4611329
mli,2019,4727951
mli,2020,4839978
mlt,1960,62713
mlt,1961,61632
mlt,1962,59945
mlt,1963,57792
mlt,1964,55511
mlt,1965,53110
mlt,1966,50837
mlt,1967,48503
mlt,1968,46233
mlt,1969,44192
mlt,1970,42734
mlt,1971,41352
mlt,1972,40558
mlt,1973,40130
mlt,1974,39710
mlt,1975,39447
mlt,1976,39290
mlt,1977,38754
mlt,1978,38355
mlt,1979,38179
mlt,1980,38404
mlt,1981,38748
mlt,1982,39873
mlt,1983,40839
mlt,1984,41180
mlt,1985,42075
mlt,1986,42671
mlt,1987,42739
mlt,1988,42755
mlt,1989,42747
mlt,1990,42681
mlt,1991,43420
mlt,1992,43346
mlt,1993,43196
mlt,1994,43006
mlt,1995,42725
mlt,1996,42140
mlt,1997,41670
mlt,1998,41171
mlt,1999,40583
mlt,2000,39895
mlt,2001,39381
mlt,2002,38711
mlt,2003,37877
mlt,2004,36995
mlt,2005,36121
mlt,2006,35012
mlt,2007,33982
mlt,2008,33152
mlt,2009,32460
mlt,2010,31799
mlt,2011,31538
mlt,2012,31448
mlt,2013,31591
mlt,2014,32031
mlt,2015,32691
mlt,2016,33425
mlt,2017,34420
mlt,2018,35765
mlt,2019,37329
mlt,2020,38283
mmr,1960,4328899
mmr,1961,4469589
mmr,1962,4615377
mmr,1963,4762006
mmr,1964,4902719
mmr,1965,5035228
mmr,1966,5182192
mmr,1967,5321396
mmr,1968,5454520
mmr,1969,5584366
mmr,1970,5712122
mmr,1971,5857957
mmr,1972,5994246
mmr,1973,6124491
mmr,1974,6252824
mmr,1975,6380952
mmr,1976,6517028
mmr,1977,6651749
mmr,1978,6782993
mmr,1979,6907361
mmr,1980,7023244
mmr,1981,7149564
mmr,1982,7266196
mmr,1983,7371767
mmr,1984,7464208
mmr,1985,7541421
mmr,1986,7626890
mmr,1987,7689704
mmr,1988,7732167
mmr,1989,7757741
mmr,1990,7767753
mmr,1991,7771349
mmr,1992,7766087
mmr,1993,7751982
mmr,1994,7729969
mmr,1995,7703313
mmr,1996,7682080
mmr,1997,7662614
mmr,1998,7644152
mmr,1999,7626619
mmr,2000,7609970
mmr,2001,7622458
mmr,2002,7633824
mmr,2003,7644507
mmr,2004,7653465
mmr,2005,7658031
mmr,2006,7670481
mmr,2007,7671145
mmr,2008,7662744
mmr,2009,7650928
mmr,2010,7639334
mmr,2011,7587914
mmr,2012,7542625
mmr,2013,7496110
mmr,2014,7439071
mmr,2015,7368005
mmr,2016,7291152
mmr,2017,7209631
mmr,2018,7126776
mmr,2019,7049000
mmr,2020,6980923
mne,1960,86292
mne,1961,88429
mne,1962,91017
mne,1963,93558
mne,1964,95251
mne,1965,95563
mne,1966,95359
mne,1967,93797
mne,1968,91406
mne,1969,89110
mne,1970,87611
mne,1971,86255
mne,1972,85793
mne,1973,85865
mne,1974,85854
mne,1975,85362
mne,1976,84946
mne,1977,83987
mne,1978,82758
mne,1979,81737
mne,1980,81198
mne,1981,80691
mne,1982,80736
mne,1983,81071
mne,1984,81250
mne,1985,81015
mne,1986,81385
mne,1987,81254
mne,1988,80808
mne,1989,80365
mne,1990,80072
mne,1991,78732
mne,1992,77716
mne,1993,76827
mne,1994,75771
mne,1995,74409
mne,1996,73392
mne,1997,72041
mne,1998,70466
mne,1999,68900
mne,2000,67522
mne,2001,66820
mne,2002,66206
mne,2003,65705
mne,2004,65132
mne,2005,64584
mne,2006,64225
mne,2007,63843
mne,2008,63419
mne,2009,62934
mne,2010,62366
mne,2011,62032
mne,2012,61572
mne,2013,61055
mne,2014,60568
mne,2015,60144
mne,2016,59588
mne,2017,59291
mne,2018,59105
mne,2019,58852
mne,2020,58390
mng,1960,174733
mng,1961,183863
mng,1962,194808
mng,1963,206813
mng,1964,218578
mng,1965,229365
mng,1966,241650
mng,1967,252030
mng,1968,261318
mng,1969,270809
mng,1970,281116
mng,1971,291489
mng,1972,302947
mng,1973,314663
mng,1974,325292
mng,1975,334148
mng,1976,343500
mng,1977,350719
mng,1978,356509
mng,1979,362106
mng,1980,368208
mng,1981,374842
mng,1982,381897
mng,1983,389272
mng,1984,396714
mng,1985,404142
mng,1986,413438
mng,1987,422707
mng,1988,431178
mng,1989,437692
mng,1990,441419
mng,1991,447098
mng,1992,448942
mng,1993,448314
mng,1994,446986
mng,1995,445823
mng,1996,440664
mng,1997,436747
mng,1998,432958
mng,1999,427510
mng,2000,419650
mng,2001,410506
mng,2002,399363
mng,2003,387371
mng,2004,376692
mng,2005,368768
mng,2006,363349
mng,2007,361118
mng,2008,361989
mng,2009,365429
mng,2010,371209
mng,2011,381331
mng,2012,393206
mng,2013,406810
mng,2014,421824
mng,2015,437645
mng,2016,455041
mng,2017,471814
mng,2018,487808
mng,2019,502654
mng,2020,515849
moz,1960,1502119
moz,1961,1543166
moz,1962,1584184
moz,1963,1625238
moz,1964,1666041
moz,1965,1706320
moz,1966,1756484
moz,1967,1804240
moz,1968,1850399
moz,1969,1895988
moz,1970,1941573
moz,1971,1996177
moz,1972,2048934
moz,1973,2101106
moz,1974,2154261
moz,1975,2209470
moz,1976,2275085
moz,1977,2339854
moz,1978,2402802
moz,1979,2462331
moz,1980,2516690
moz,1981,2598815
moz,1982,2676761
moz,1983,2744310
moz,1984,2792655
moz,1985,2816247
moz,1986,2868054
moz,1987,2895212
moz,1988,2913485
moz,1989,2948523
moz,1990,3020465
moz,1991,3043663
moz,1992,3109257
