geo,time,ne_imp_gnfs_kd
egy,2011,63350712519.3622
egy,2012,70192768938.9733
egy,2013,70606478772.3631
egy,2014,70675430407.77431
egy,2015,71347708894.87869
egy,2016,69761821186.2693
egy,2017,106392379632.576
egy,2018,117680224040.005
egy,2019,107187445596.399
egy,2020,88011709916.3092
esp,1970,26626515292.6558
esp,1971,26813035504.6988
esp,1972,33328732058.848
esp,1973,38894114179.4836
esp,1974,42005560011.6144
esp,1975,41627310424.507
esp,1976,45706784063.4504
esp,1977,43193453330.8847
esp,1978,42761018462.7379
esp,1979,47636589790.96249
esp,1980,49172514004.2511
esp,1981,47398035643.375
esp,1982,49734458983.582
esp,1983,49137689723.1531
esp,1984,48482351496.2539
esp,1985,52142113051.3671
esp,1986,61101566113.2496
esp,1987,76250322555.65581
esp,1988,88511791383.7628
esp,1989,104193999404.95599
esp,1990,114218772349.517
esp,1991,126032268690.957
esp,1992,134627645083.396
esp,1993,127593050431.047
esp,1994,142195691314.53299
esp,1995,157938050467.578
esp,1996,169479203555.85901
esp,1997,191322183833.59399
esp,1998,218189038480.078
esp,1999,248058235008.59399
esp,2000,271799591842.18701
esp,2001,281734170264.84399
esp,2002,292094801637.5
esp,2003,309716085366.40601
esp,2004,339658509745.703
esp,2005,363298900906.25
esp,2006,393137031073.828
esp,2007,425531478941.40601
esp,2008,402094128639.84399
esp,2009,328500138604.68701
esp,2010,348863028686.328
esp,2011,346802663248.43701
esp,2012,326566257636.328
esp,2013,325866155002.34399
esp,2014,348018689376.56201
esp,2015,365687682159.76495
esp,2016,375378167746.48401
esp,2017,400858131279.68701
esp,2018,416572162349.60895
esp,2019,421568298896.09399
esp,2020,357511681668.75
est,1993,3305386466.38633
est,1994,3709107140.92383
est,1995,3907237295.8543
est,1996,4214060881.11484
est,1997,5453122715.875
est,1998,6161587748.51601
est,1999,5808569594.05429
est,2000,5497684082.10117
est,2001,6177497053.85468
est,2002,6998242572.00117
est,2003,7978195423.36211
est,2004,9265541040.09648
est,2005,10812825555.8723
est,2006,13051377654.4844
est,2007,14745701475.6031
est,2008,13837686111.5316
est,2009,9602584427.95898
est,2010,11643799673.3574
est,2011,14809553942.4586
est,2012,16244324975.0219
est,2013,16641658183.848
est,2014,17148708903.4023
est,2015,16825097278.5937
est,2016,17918265934.8269
est,2017,18633374730.657
est,2018,19693361184.8703
est,2019,20441678811.0297
est,2020,20616751069.0672
eth,2011,10490653550.8597
eth,2012,12820251163.0784
eth,2013,13360393984.6045
eth,2014,16057184443.821
eth,2015,19565924879.078
eth,2016,19575312337.0542
eth,2017,18113329059.0376
eth,2018,18512553767.325
eth,2019,21930692591.9999
eth,2020,25352549597.0517
fin,1970,14015299154.0887
fin,1971,13990953112.7297
fin,1972,14692610174.2738
fin,1973,16567963228.1398
fin,1974,17644060919.0379
fin,1975,18084616312.0312
fin,1976,17824190336.8309
fin,1977,17515759067.3918
fin,1978,16824490375.0426
fin,1979,19928002080.4926
fin,1980,21632172828.5156
fin,1981,20640268304.2969
fin,1982,21096278102.3437
fin,1983,21963917182.8125
fin,1984,22165848528.9062
fin,1985,23576039412.8906
fin,1986,24407064567.9687
fin,1987,26553972011.32809
fin,1988,29440924552.7344
fin,1989,32088222309.7656
fin,1990,31968394917.57809
fin,1991,27710084443.3594
fin,1992,27904249199.2187
fin,1993,28283702607.8125
fin,1994,31907371708.5937
fin,1995,34520274566.0156
fin,1996,37017788082.81249
fin,1997,41415897181.25
fin,1998,44925286454.2968
fin,1999,46851400832.4218
fin,2000,53814703733.9843
fin,2001,54559186883.5937
fin,2002,56901368595.7031
fin,2003,59239112256.25
fin,2004,64052179175.7812
fin,2005,71214084884.76559
fin,2006,75907324412.10931
fin,2007,81510364509.76558
fin,2008,88003233945.70309
fin,2009,73044781154.2968
fin,2010,77649259650.39059
fin,2011,82468983647.26558
fin,2012,83395426910.9375
fin,2013,83499721122.65619
fin,2014,82750799921.48428
fin,2015,84375126793.3593
fin,2016,89202617380.4687
fin,2017,93050408085.15619
fin,2018,98382727037.49988
fin,2019,100707156543.35899
fin,2020,94152154385.54681
fji,2015,2451402889.01602
fra,1960,32267754254.867
fra,1961,34674210714.438
fra,1962,37153261825.7835
fra,1963,41962924426.9125
fra,1964,48371835025.2932
fra,1965,49597275037.4413
fra,1966,55270488274.9883
fra,1967,60680410553.1487
fra,1968,67961539746.4542
fra,1969,81818438737.95641
fra,1970,87779863482.0237
fra,1971,94143267187.2928
fra,1972,108040255653.315
fra,1973,124193093523.91499
fra,1974,131038654917.524
fra,1975,119399683844.267
fra,1976,141604961132.767
fra,1977,144149022043.86499
fra,1978,150535178529.98199
fra,1979,163786400536.81299
fra,1980,172214957228.095
fra,1981,169809584318.81299
fra,1982,175858772863.94501
fra,1983,171113036734.181
fra,1984,176933605710.147
fra,1985,185327491233.11096
fra,1986,197679406442.54901
fra,1987,212845175046.10696
fra,1988,230817212413.66501
fra,1989,249440433991.85999
fra,1990,262017717897.69296
fra,1991,269762586088.69601
fra,1992,274528908120.63199
fra,1993,265416661819.556
fra,1994,288939476789.57001
fra,1995,310675597661.78302
fra,1996,318274192111.33698
fra,1997,343658462376.74902
fra,1998,384555221805.01398
fra,1999,411284116290.14001
fra,2000,474430576793.53296
fra,2001,485730411937.61603
fra,2002,495180711283.28497
fra,2003,499605730507.37201
fra,2004,530600370312.59601
fra,2005,564135821265.66101
fra,2006,595730721968.38098
fra,2007,630019205977.39001
fra,2008,638177971295.16296
fra,2009,578479212257.61096
fra,2010,629920606895.33899
fra,2011,666691392999.41504
fra,2012,668026266819.84497
fra,2013,684182355563.21399
fra,2014,717698303498.68799
fra,2015,760028534719.92212
fra,2016,782287987303.84497
fra,2017,817388013421.57312
fra,2018,842556666499.38586
fra,2019,862308896219.20703
fra,2020,759989528684.73901
fro,2015,1268924924.56784
fsm,2015,247594700
gab,1960,192540532.28676
gab,1961,221471491.6309
gab,1962,234440528.85725
gab,1963,292302447.54553
gab,1964,323228653.3786
gab,1965,352159612.72274
gab,1966,389372662.94646
gab,1967,492747654.60921
gab,1968,529961874.90719
gab,1969,589229685.6601
gab,1970,631267036.60345
gab,1971,658143757.86081
gab,1972,771168894.25452
gab,1973,771168894.25452
gab,1974,1680853287.22013
gab,1975,2154995773.24338
gab,1976,2425145460.37436
gab,1977,2396890147.05745
gab,1978,1946179843.54867
gab,1979,1661556881.04137
gab,1980,1929640621.48899
gab,1981,2773105992.90033
gab,1982,2508260972.94829
gab,1983,2877956660.58596
gab,1984,2926886972.14118
gab,1985,2981642320.86858
gab,1986,2857763198.56707
gab,1987,1736637725.77046
gab,1988,1973134231.88246
gab,1989,2107498420.81116
gab,1990,2008084454.44434
gab,1991,1969344926.80565
gab,1992,2006177973.06611
gab,1993,2122842496.27728
gab,1994,1780991927.43821
gab,1995,1793663470.80765
gab,1996,1837429067.3133
gab,1997,2093866460.87827
gab,1998,2639421353.07382
gab,1999,2023834127.54013
gab,2000,1690351525.86923
gab,2001,1696893572.27004
gab,2002,1835609183.36891
gab,2003,1639985771.63023
gab,2004,1684035164.47414
gab,2005,1840274293.66998
gab,2006,2156376468.57779
gab,2007,2234241091.36529
gab,2008,2513685527.26572
gab,2009,2516998485.5101
gab,2010,3312073725.09855
gab,2011,3725934548.21472
gab,2012,4066706610.0104
gab,2013,4170219291.56469
gab,2014,4498319280.63795
gab,2015,4015443355.40044
gab,2016,3752275435.14648
gab,2017,3479020527.19785
gab,2018,5261699286.57491
gab,2019,6601025327.15387
gab,2020,6205358089.37846
gbr,1970,114499446428.614
gbr,1971,120658382865.821
gbr,1972,132625322142.19901
gbr,1973,147458774228.44699
gbr,1974,148940683478.79199
gbr,1975,139120838705.755
gbr,1976,146297492049.48999
gbr,1977,149109770278.048
gbr,1978,154673710626.31201
gbr,1979,169591706876.077
gbr,1980,163613023765.48801
gbr,1981,159135510598.97
gbr,1982,166982077667.74701
gbr,1983,177944701703.76401
gbr,1984,195518027576.82401
gbr,1985,200441470032.284
gbr,1986,214218010074.57599
gbr,1987,231110607084.108
gbr,1988,260651266400.198
gbr,1989,279993754290.67798
gbr,1990,281568164370.90997
gbr,1991,269247795107.70001
gbr,1992,287506155121.90503
gbr,1993,297053374071.76599
gbr,1994,314682184248.31403
gbr,1995,332125833876.20502
gbr,1996,362653645377.73999
gbr,1997,397915288369.57501
gbr,1998,434170649935.5
gbr,1999,469009462109.75507
gbr,2000,510508184313.664
gbr,2001,543870425292.93103
gbr,2002,575938834098.18005
gbr,2003,590597838413.15002
gbr,2004,631068163016.48401
gbr,2005,674471622232.76294
gbr,2006,747047702167.73291
gbr,2007,731612397326.12891
gbr,2008,721123005494.703
gbr,2009,665089325360.09082
gbr,2010,716926714956.59692
gbr,2011,734229410284.18384
gbr,2012,749471307632.9939
gbr,2013,772765653848.46497
gbr,2014,809065030690.52686
gbr,2015,849467329463.06299
gbr,2016,879472271261.85498
gbr,2017,905178217665.25598
gbr,2018,932984976073.72302
gbr,2019,960288874084.25684
gbr,2020,807359037698.53101
geo,2010,5363019433.30542
geo,2011,6202265015.64359
geo,2012,6871766624.0691
geo,2013,7053276340.72181
geo,2014,8077821354.60274
geo,2015,8659322257.96501
geo,2016,8865244789.14203
geo,2017,9582602564.66752
geo,2018,10566209844.4454
geo,2019,11266345525.0518
geo,2020,9396943742.55127
gha,2006,8409574867.06884
gha,2007,10232716703.3731
gha,2008,12753226358.0255
gha,2009,11152595112.2193
gha,2010,14130450373.1584
gha,2011,19793885292.8542
gha,2012,22324744622.19749
gha,2013,22832201301.5496
gha,2014,19541363641.2136
gha,2015,21091449792.7098
gha,2016,20860742966.8911
gha,2017,22460996001.3456
gha,2018,23575576996.2682
gha,2019,27319652921.266
gha,2020,24920639733.9366
gin,2006,2562077930.2964
gin,2007,3025588139.09664
gin,2008,2774222435.91899
gin,2009,2850309961.05266
gin,2010,2951064888.72821
gin,2011,3518505077.1142
gin,2012,3969151405.52955
gin,2013,4307497536.28094
gin,2014,4094021472.83995
gin,2015,4480281624.51364
gin,2016,7659390733.86585
gin,2017,6309098138.91588
gin,2018,5953348595.78231
gin,2019,5742930302.07741
gin,2020,4731636568.75652
gmb,2004,280854479.553
gmb,2005,283713525.24915
gmb,2006,288523134.83145
gmb,2007,272758303.4228
gmb,2008,260547239.09441
gmb,2009,295310028.35313
gmb,2010,309177735.9821
gmb,2011,308456294.54475
gmb,2012,347173651.68225
gmb,2013,350014610.57436
gmb,2014,432331893.53703
gmb,2015,459500319.95332
gmb,2016,466526307.18336
gmb,2017,555548805.80899
gmb,2018,653369026.25052
gmb,2019,642527626.50694
gmb,2020,746618070.83279
gnb,2007,257681709.66472
gnb,2008,281459545.31494
gnb,2009,281672728.60969
gnb,2010,302360597.61166
gnb,2011,300713354.75814
gnb,2012,227070916.07859
gnb,2013,223833861.20599
gnb,2014,292003219.42192
gnb,2015,337933433.99665
gnb,2016,387409522.65929
gnb,2017,459548543.99651
gnb,2018,380356813.8029
gnb,2019,433987162.50121
gnb,2020,420967547.56892
gnq,2005,3702100788.95384
gnq,2006,4310177559.31254
gnq,2007,6075188134.06079
gnq,2008,7304259444.06323
gnq,2009,6555760979.5037
gnq,2010,8491037400.42126
gnq,2011,6845239551.6543
gnq,2012,8475079773.65927
gnq,2013,6978092471.93217
gnq,2014,6584323927.2501
gnq,2015,5566862109.17441
gnq,2016,4660217893.59337
gnq,2017,5048397235.7145
gnq,2018,5361254746.76194
gnq,2019,4504431758.69633
gnq,2020,4152643958.20184
grc,1960,2695851039.6866
grc,1961,3033556695.79351
grc,1962,3353489619.66195
grc,1963,3895793336.09523
grc,1964,4675981830.9891
grc,1965,5443970233.08894
grc,1966,5501449768.85195
grc,1967,5814548093.31414
grc,1968,6466898291.04761
grc,1969,7387168446.89863
grc,1970,7527733189.76836
grc,1971,8121298176.96914
grc,1972,9282612005.43164
grc,1973,12404623728.8199
grc,1974,10553658877.8027
grc,1975,10709464444.4945
grc,1976,11736301982.0746
grc,1977,12923388685.4734
grc,1978,13509421189.6598
grc,1979,14822964624.7676
grc,1980,16206850067.6281
grc,1981,17253784212.1961
grc,1982,16804151894.2445
grc,1983,17236834183.766
grc,1984,16870986731.75
grc,1985,17618455580.548
grc,1986,20063419238.3062
grc,1987,20492792960.3879
grc,1988,21996068647.357
grc,1989,24299509497.8644
grc,1990,26332426696.3539
grc,1991,27869403837.3758
grc,1992,28169483803.2871
grc,1993,28346415604.92929
grc,1994,28771690786.393
grc,1995,31345319106.5125
grc,1996,34459879341.3273
grc,1997,37367532064.734
grc,1998,44154159462.132
grc,1999,50550449129.47929
grc,2000,60751583586.0566
grc,2001,61353894863.3742
grc,2002,59248114843.8445
grc,2003,63628590453.91129
grc,2004,66439449272.7398
grc,2005,67006911859.6757
grc,2006,75925385062.9429
grc,2007,87693379171.2253
grc,2008,88851556406.746
grc,2009,70766786981.9359
grc,2010,68339054059.3691
grc,2011,61781989317.0929
grc,2012,58376935307.7418
grc,2013,56346805205.6336
grc,2014,60147971959.6312
grc,2015,64870128721.4433
grc,2016,66268609806.38
grc,2017,71155342834.2843
grc,2018,76918531132.0863
grc,2019,79266040725.09641
grc,2020,73217560049.18941
grl,2003,927167176.30193
grl,2004,935783207.65772
grl,2005,1068250884.08538
grl,2006,993081338.44072
grl,2007,1117587558.33291
grl,2008,1304506726.20871
grl,2009,1181903340.09651
grl,2010,1637639641.73881
grl,2011,1932457096.27506
grl,2012,1352625586.83706
grl,2013,1262994504.46449
grl,2014,1118226910.48299
grl,2015,1137635815.03887
grl,2016,1262720496.40017
grl,2017,1218437748.67229
grl,2018,1278932640.20567
grl,2019,1521140546.39281
gtm,1960,2269367131.22311
gtm,1961,2100401107.17547
gtm,1962,2263872431.9431
gtm,1963,2931494979.86474
gtm,1964,3217226415.45409
gtm,1965,3393061159.79667
gtm,1966,3449383238.82689
gtm,1967,3669176663.92904
gtm,1968,3814789827.23309
gtm,1969,3733740994.27016
gtm,1970,4029088425.2294
gtm,1971,4287345703.98529
gtm,1972,4048320352.05627
gtm,1973,4453564495.56658
gtm,1974,5092339163.90008
gtm,1975,4836829309.34925
gtm,1976,6279223714.84286
gtm,1977,6865797451.10588
gtm,1978,7165266007.72058
gtm,1979,6632266926.2827
gtm,1980,6060803991.19109
gtm,1981,5812162665.1965
gtm,1982,4592309109.01011
gtm,1983,3680166339.44501
gtm,1984,3942544765.16065
gtm,1985,3434272437.65548
gtm,1986,2934242361.46121
gtm,1987,4338172934.60537
gtm,1988,4501644301.9816
gtm,1989,4765396429.14761
gtm,1990,4950847147.55579
gtm,1991,5072406647.21545
gtm,1992,6937230334.71471
gtm,1993,7244053705.07607
gtm,1994,7603451690.37228
gtm,1995,8180616071.40314
gtm,1996,7619309638.94973
gtm,1997,9105267192.47677
gtm,1998,11336159670.5162
gtm,1999,11416863662.0508
gtm,2000,12105961437.9686
gtm,2001,12943721090.7395
gtm,2002,13200829815.5068
gtm,2003,13271697578.4284
gtm,2004,14026023217.859
gtm,2005,13945798519.6128
gtm,2006,14845310724.6255
gtm,2007,15919319997.779
gtm,2008,15004410000.5401
gtm,2009,13833860557.9568
gtm,2010,15216498210.9105
gtm,2011,16281954070.5511
gtm,2012,16736528621.8573
gtm,2013,17449300999.8683
gtm,2014,18037375935.898
gtm,2015,18695372576.6839
gtm,2016,18871549587.614
gtm,2017,19404628421.6882
gtm,2018,20166647846.7998
gtm,2019,21156990382.6108
gtm,2020,20183081208.2815
gum,2002,2193749531.54279
gum,2003,2186031855.09057
gum,2004,2224620237.35166
gum,2005,2161914116.17739
gum,2006,2310479387.88257
gum,2007,2656810118.67583
gum,2008,2708904434.72829
gum,2009,2793798875.70269
gum,2010,2800551842.59838
gum,2011,2897987507.80762
gum,2012,2929822923.17302
gum,2013,3136270768.26983
gum,2014,3205729856.33979
gum,2015,3089000000
gum,2016,3077423485.32167
gum,2017,2988670206.12117
gum,2018,3068741099.31293
gum,2019,3342718613.36665
gum,2020,3245282948.1574
hkg,1961,4956975950.2496
hkg,1962,5719357730.61458
hkg,1963,6269537852.41341
hkg,1964,6918097851.12965
hkg,1965,7272888065.48114
hkg,1966,8262664346.16407
hkg,1967,8485451181.36056
hkg,1968,9817439995.92832
hkg,1969,10936479962.9913
hkg,1970,12266600805.2126
hkg,1971,13824987868.1801
hkg,1972,14522613273.8653
hkg,1973,16014500521.2963
hkg,1974,14822236038.2492
hkg,1975,15405541536.3265
hkg,1976,18994414539.9754
hkg,1977,20540597516.9456
hkg,1978,24766200027.7827
hkg,1979,29159920049.8077
hkg,1980,34738930791.4528
hkg,1981,39073871950.30689
hkg,1982,38355325254.34049
hkg,1983,42002728058.1808
hkg,1984,47939517769.9318
hkg,1985,50815323463.16409
hkg,1986,56842896630.9566
hkg,1987,71916437215.5594
hkg,1988,88349239010.98918
hkg,1989,94236340658.32248
hkg,1990,103984914740.409
hkg,1991,121825918622.145
hkg,1992,146884144993.435
hkg,1993,163399262103.603
hkg,1994,185119546423.12897
hkg,1995,208302204027.01001
hkg,1996,218454260135.948
hkg,1997,237437715904.82297
hkg,1998,220585990177.811
hkg,1999,215471606424.49399
hkg,2000,252545876243.582
hkg,2001,250040800795.39096
hkg,2002,267838965844.647
hkg,2003,299237962080.49902
hkg,2004,342547648123.80402
hkg,2005,374447011885.54694
hkg,2006,411331495714.22803
hkg,2007,448910118066.88
hkg,2008,463717534857.84601
hkg,2009,426987968202.43799
hkg,2010,505434214084.02802
hkg,2011,534171474257.56
hkg,2012,556931222922.18701
hkg,2013,603333523982.41199
hkg,2014,609620620774.88318
hkg,2015,598683144559.9729
hkg,2016,603873741585.02905
hkg,2017,643850466836.16003
hkg,2018,672762693752.81799
hkg,2019,623885578396.41602
hkg,2020,585454911590.76599
hnd,1960,1138832064.47892
hnd,1961,1163042719.35218
hnd,1962,1274473811.51551
hnd,1963,1530548114.77988
hnd,1964,1716163135.47484
hnd,1965,2010416958.6943
hnd,1966,2351539235.34214
hnd,1967,2615994274.61685
hnd,1968,2870516742.87248
hnd,1969,2765914313.73574
hnd,1970,3134971782.14719
hnd,1971,2799747081.40258
hnd,1972,2681797645.6194
hnd,1973,3240505486.80417
hnd,1974,3554002464.72326
hnd,1975,3299480204.69576
hnd,1976,3631600977.61664
hnd,1977,4286530531.75906
hnd,1978,4826614974.51885
hnd,1979,4950772272.89876
hnd,1980,5062513841.44067
hnd,1981,4488286336.43361
hnd,1982,3429845367.74491
hnd,1983,3510547611.69184
hnd,1984,4069255454.40143
hnd,1985,4084775116.69892
hnd,1986,4314466118.70174
hnd,1987,4410688024.94616
hnd,1988,4739704865.65291
hnd,1989,4798679582.38337
hnd,1990,4662106554.16548
hnd,1991,4941460472.61087
hnd,1992,5310828438.91031
hnd,1993,5686404260.85723
hnd,1994,5748482916.48817
hnd,1995,5978173912.5758
hnd,1996,6124058738.43509
hnd,1997,6037148630.46739
hnd,1998,6490322776.9108
hnd,1999,6766572759.76383
hnd,2000,7024199155.84319
hnd,2001,7275956880.06684
hnd,2002,7705432355.02938
hnd,2003,8313061868.24029
hnd,2004,9656986047.45952
hnd,2005,10006164789.4263
hnd,2006,10412021245.1253
hnd,2007,11545535857.2698
hnd,2008,11820416819.4962
hnd,2009,8722368961.51433
hnd,2010,10048583834.0985
hnd,2011,11321343571.1455
hnd,2012,12032184827.2254
hnd,2013,11539289013.384
hnd,2014,11927525403.075
hnd,2015,12937392168.7812
hnd,2016,12734121851.8617
hnd,2017,13646210637.3171
hnd,2018,14263170753.8559
hnd,2019,13924125780.8595
hnd,2020,11348383481.1084
hrv,1995,9869828130.23923
hrv,1996,10863386064.2895
hrv,1997,14019834016.3488
hrv,1998,12510999854.5601
hrv,1999,12113176686.2971
hrv,2000,12976864333.2605
hrv,2001,14519182587.7162
hrv,2002,17158686292.015
hrv,2003,19168320799.2344
hrv,2004,20164140699.46889
hrv,2005,21219351793.5707
hrv,2006,22971760127.7758
hrv,2007,24363095334.7534
hrv,2008,25299398490.5944
hrv,2009,20152785139.0933
hrv,2010,19540387509.6785
hrv,2011,20036499110.8584
hrv,2012,19563884057.2911
hrv,2013,20188823839.1073
hrv,2014,20900183561.391
hrv,2015,22860507327.40409
hrv,2016,24341608055.9961
hrv,2017,26396014330.36029
hrv,2018,28376042269.69609
hrv,2019,30228704784.43769
hrv,2020,26522457634.29589
hti,1988,771470618.23604
hti,1989,680643240.29026
hti,1990,863174825.68938
hti,1991,729292760.17108
hti,1992,648654827.22827
hti,1993,957836527.80212
hti,1994,783608458.0432
hti,1995,1325512036.3577
hti,1996,1757321885.82731
hti,1997,1884128144.83267
hti,1998,2008427545.92881
hti,1999,2464470537.3504
hti,2000,3185615947.46271
hti,2001,3053373052.85545
hti,2002,2807288951.34168
hti,2003,3073617407.91274
hti,2004,3052951435.32395
hti,2005,3247067180.66023
hti,2006,3304463744.63838
hti,2007,3388891229.41003
hti,2008,3494465785.16586
hti,2009,3700034691.91568
hti,2010,4465335145.24064
hti,2011,4138072671.59361
hti,2012,4003701801.16812
hti,2013,4213321057.51603
hti,2014,4554628137.13498
hti,2015,4490959841.0943
hti,2016,5465067122.27006
hti,2017,6033462888.11616
hti,2018,6233368546.41764
hti,2019,6492590124.25076
hti,2020,5305824255.73939
hun,1991,11268651069.9614
hun,1992,11296480778.2839
hun,1993,13583384647.3289
hun,1994,14784756073.8546
hun,1995,17010136665.0855
hun,1996,18208618760.7958
hun,1997,22583258303.2766
hun,1998,27681240099.165
hun,1999,31352370382.9666
hun,2000,38619970823.302
hun,2001,40879027682.0635
hun,2002,44426577644.9214
hun,2003,48618449339.0494
hun,2004,57368136539.7868
hun,2005,61980406862.789
hun,2006,71348446743.5762
hun,2007,81441572319.7265
hun,2008,86240784727.8781
hun,2009,74005985698.048
hun,2010,81217563298.21989
hun,2011,84510423957.11209
hun,2012,81856196468.36659
hun,2013,85225342557.70451
hun,2014,94515826121.19969
hun,2015,99881467426.8121
hun,2016,103348038627.8
hun,2017,112025704133.96201
hun,2018,119826618814.495
hun,2019,129661185146.73399
hun,2020,125143121548.692
idn,1960,3014627647.78858
idn,1961,4060518872.53411
idn,1962,3980538955.34723
idn,1963,2922343127.95979
idn,1964,3180739783.47849
idn,1965,2922343127.95979
idn,1966,2799297101.5214
idn,1967,3586791670.73862
idn,1968,3832883723.6154
idn,1969,4589616786.22303
idn,1970,5149476206.53115
idn,1971,5660117216.25239
idn,1972,7198192546.76108
idn,1973,8736267877.26017
idn,1974,11083027582.2046
idn,1975,11956919990.7214
idn,1976,12925107780.707
idn,1977,15792484239.6656
idn,1978,18256117093.4686
idn,1979,21939613438.4964
idn,1980,25256553089.3766
idn,1981,32090976089.73669
idn,1982,34724606250.9686
idn,1983,39006413431.92071
idn,1984,36075451902.1052
idn,1985,37979275086.0864
idn,1986,39562316286.6675
idn,1987,40344197527.482
idn,1988,32802044673.7801
idn,1989,37211703822.225
idn,1990,45812397471.1938
idn,1991,53521500056.0281
idn,1992,57035195647.3836
idn,1993,59566272821.1926
idn,1994,71655377193.8195
idn,1995,86659302331.57118
idn,1996,92608254233.12448
idn,1997,106236462395.40199
idn,1998,100616411950.515
idn,1999,59690446799.9781
idn,2000,75170549508.75508
idn,2001,78312574025.23689
idn,2002,74984717584.19449
idn,2003,76157278849.64798
idn,2004,96455702633.79048
idn,2005,113594866678.55099
idn,2006,123344336432.196
idn,2007,134524585749.397
idn,2008,147980497915.95999
idn,2009,125816786238.834
idn,2010,147638856005.47
idn,2011,169827326514.78299
idn,2012,183410814448.26096
idn,2013,186825734280.78
idn,2014,190785883761.32199
idn,2015,178863652800.16101
idn,2016,174561779681.63199
idn,2017,188645330237.59601
idn,2018,211539357966.75601
idn,2019,195897556090.035
idn,2020,167076063340.88101
ind,1960,9173868193.35365
ind,1961,8278874684.76458
ind,1962,8602513728.90857
ind,1963,8894310032.67553
ind,1964,9194914833.2403
ind,1965,8178305943.13913
ind,1966,10519123224.175
ind,1967,10104289181.679
ind,1968,8653214624.48021
ind,1969,7525256409.56406
ind,1970,8873403071.90772
ind,1971,10473143080.1948
ind,1972,10275366810.7931
ind,1973,11105112537.8771
ind,1974,9688312739.861
ind,1975,9812270950.00068
ind,1976,9998333139.39393
ind,1977,12737437845.7319
ind,1978,12743697509.1681
ind,1979,15205886601.7727
ind,1980,17388569680.6192
ind,1981,19132542438.5252
ind,1982,19793413002.29
ind,1983,24144831969.6792
ind,1984,20684862603.7481
ind,1985,23554041120.0469
ind,1986,27578006187.73989
ind,1987,27117944529.1907
ind,1988,29611296728.4838
ind,1989,30228505957.9425
ind,1990,31245943890.1398
ind,1991,31250693424.452
ind,1992,37853364718.9147
ind,1993,45146672735.1154
ind,1994,55350540107.24409
ind,1995,70918365667.334
ind,1996,69187966252.763
ind,1997,78321251122.54129
ind,1998,94647779057.6125
ind,1999,101266031692.95599
ind,2000,105913855419.39301
ind,2001,109032222599.105
ind,2002,122112621406.995
ind,2003,139066636349.12799
ind,2004,169932802730.392
ind,2005,224769514744.08401
ind,2006,273105399193.61401
ind,2007,300283721161.70502
ind,2008,367693290030.24707
ind,2009,360612193160.61499
ind,2010,417631801752.48798
ind,2011,502877685352.29401
ind,2012,533159956897.44702
ind,2013,489729808052.84003
ind,2014,493996484801.37506
ind,2015,465097474655.75
ind,2016,485477552543.97296
ind,2017,570047661488.98401
ind,2018,619111530851.57898
ind,2019,614286489369.50891
ind,2020,530705939824.27094
irl,1970,9997525526.99296
irl,1971,10463425522.9469
irl,1972,10993287827.5324
irl,1973,13085720406.9879
irl,1974,12786379376.6617
irl,1975,11480930947.6039
irl,1976,13165304657.1195
irl,1977,14911742298.7109
irl,1978,17253906258.614
irl,1979,19645467951.4336
irl,1980,18762222462.6453
irl,1981,19083094700.1269
irl,1982,18488212721.125
irl,1983,19350771342.0676
irl,1984,21257645657.1562
irl,1985,21947311103.3785
irl,1986,23182463014.7121
irl,1987,24614472469.6906
irl,1988,25821512652.9144
irl,1989,29297102834.7742
irl,1990,30787156456.6257
irl,1991,31526126436.6816
irl,1992,34100599096.1109
irl,1993,36673719259.32649
irl,1994,42352957373.7722
irl,1995,49302619923.8574
irl,1996,55634910668.6476
irl,1997,64894762126.641
irl,1998,82919785391.8038
irl,1999,93380950836.99248
irl,2000,113632044180.748
irl,2001,128519315063.14301
irl,2002,135380247648.339
irl,2003,132107487518.015
irl,2004,134622756569.60001
irl,2005,151751043778.73801
irl,2006,165866563013.211
irl,2007,181377194851.48495
irl,2008,176324052642.19299
irl,2009,173321894939.30099
irl,2010,174087546485.35101
irl,2011,178790847075.58701
irl,2012,176998118337.173
irl,2013,178870756412.996
irl,2014,205139836580.37201
irl,2015,271704291341.95999
irl,2016,323360517632.16199
irl,2017,327117262818.55701
irl,2018,337972124489.31702
irl,2019,478750734844.81403
irl,2020,443116263024.74896
irn,1960,14449482848.9206
irn,1961,13764502374.5457
irn,1962,12711795540.243
irn,1963,12026815065.868
irn,1964,16872150631.9731
irn,1965,19424604189.1179
irn,1966,22092422878.7888
irn,1967,27449691220.4794
irn,1968,32987217581.7424
irn,1969,36830318559.0252
irn,1970,39671184947.4856
irn,1971,47407859147.5314
irn,1972,55130112706.0115
irn,1973,70012336110.47501
irn,1974,125785962755.20799
irn,1975,190129570474.72198
irn,1976,185915288483.74799
irn,1977,210729087065.01901
irn,1978,146874476507.01001
irn,1979,110724175152.00999
irn,1980,112945104313.968
irn,1981,107037355191.16901
irn,1982,95502958113.1832
irn,1983,132506546021.505
irn,1984,91061250345.364
irn,1985,84740764898.4707
irn,1986,73781729281.67529
irn,1987,81160777596.5954
irn,1988,69070998975.23759
irn,1989,82484406998.56979
irn,1990,109057185570.355
irn,1991,145443933490.233
irn,1992,131828319227.30499
irn,1993,105704133997.04401
irn,1994,63870705435.8109
irn,1995,63079256730.4592
