geo,time,fm_ast_nfrg_cn
dom,1996,-7165944405.68001
dom,1997,-5591545069.56956
dom,1998,-6484318104.6979
dom,1999,-3708640703.7494
dom,2000,-8185057775.18107
dom,2001,2712373338.8329
dom,2002,-9748114267.70601
dom,2003,-7607991630.30504
dom,2004,27604495333.4356
dom,2005,49144839214.8448
dom,2006,68444011547.0176
dom,2007,99413523114.16119
dom,2008,92111256531.86951
dom,2009,97846715201.4469
dom,2010,87196363497.32689
dom,2011,83158097650.21619
dom,2012,70444782269.2236
dom,2013,123167231700.31799
dom,2014,150813244561.79401
dom,2015,156222061153.819
dom,2016,193772679075.26999
dom,2017,249302101094.80801
dom,2018,313457631818.78601
dom,2019,366316987231.90497
dom,2020,622706527887.28003
dza,1964,875055899.985
dza,1965,788055899.985
dza,1966,1298758694.98425
dza,1967,2101461489.9835
dza,1968,2521164284.98275
dza,1969,2415569874.98125
dza,1970,1578066995.9534
dza,1971,1599194513.79038
dza,1972,1669672955.09145
dza,1973,1849361532.26165
dza,1974,4536840199.82797
dza,1975,1961345974.72544
dza,1976,4692681118.63088
dza,1977,3375638599.50243
dza,1978,1770203164.1468
dza,1979,2166611825.74072
dza,1980,6705000871.07693
dza,1981,9398084037.30976
dza,1982,5646187810.30782
dza,1983,2001941994.15053
dza,1984,-4776708263.19011
dza,1985,-8056743194.95438
dza,1986,-23874489784.3431
dza,1987,-30415345518.9395
dza,1988,-44377236050.7772
dza,1989,-53825664090.6822
dza,1990,-86121343760.0909
dza,1991,-132644911545.41299
dza,1992,-120967349483.5
dza,1993,-89839492048.00951
dza,1994,-79085013176.87628
dza,1995,-87533793092.95398
dza,1996,44880824000.91409
dza,1997,302453433196.21198
dza,1998,249609946105.99799
dza,1999,138950557062.73999
dza,2000,757752146279.46594
dza,2001,1292722840067.98999
dza,2002,1725160996565.29004
dza,2003,2308849291123.93018
dza,2004,3073048034327.66016
dza,2005,4157115346477.56006
dza,2006,5501569584488.88965
dza,2007,7397799734725.87012
dza,2008,10246822511664.30078
dza,2009,10758043228803.90039
dza,2010,11871426302056.40039
dza,2011,13795215800330.30078
dza,2012,14810905724457.19922
dza,2013,15099127139308
dza,2014,15601795094572.19922
dza,2015,15221756802928.59961
dza,2016,12442768026262.09961
dza,2017,11057963739068.19922
dza,2018,9315754502348.63086
dza,2019,7428696506192.51855
dza,2020,6321299615983.45996
ecu,1960,36133333.33333
ecu,1961,22722222.22222
ecu,1962,34888888.88889
ecu,1963,45611111.11111
ecu,1964,48005555.55556
ecu,1965,32472222.21889
ecu,1966,44943333.33333
ecu,1967,54905555.55556
ecu,1968,45776666.66667
ecu,1969,45137777.77778
ecu,1970,46588000.00201
ecu,1971,15696000.0008
ecu,1972,116720000.00496
ecu,1973,215628000.00884
ecu,1974,280390000.01147
ecu,1975,219162000.00893
ecu,1976,396173055.80916
ecu,1977,548840622.02137
ecu,1978,615867949.80404
ecu,1979,654996598.19496
ecu,1980,894970203.39128
ecu,1981,602739895.56644
ecu,1982,248991101.06212
ecu,1983,-615101719.5954
ecu,1984,-1567633611.1276
ecu,1985,-3052108170.18087
ecu,1986,-2572390990.30649
ecu,1987,-2056078988.49074
ecu,1988,-3392461235.08798
ecu,1989,-2270711298.13025
ecu,1990,-1654568709.30102
ecu,1991,-1465914569.82901
ecu,1992,-1004094989.15548
ecu,1993,-2872200031.37173
ecu,1994,-2756620389.48594
ecu,1995,700862664.98841
ecu,1996,1000464488.05337
ecu,1997,1117013820.89066
ecu,1998,728267533.09139
ecu,1999,741063117.68245
ecu,2000,1214556662.52418
ecu,2001,293378318.74689
ecu,2002,1958336766.0328
ecu,2003,2738417860.35123
ecu,2004,3661662782.98898
ecu,2005,5121817942.71503
ecu,2006,6187362245.47025
ecu,2007,7902435606.8469
ecu,2008,9373233517.34421
ecu,2009,8752663137.94753
ecu,2010,8237938886.53057
ecu,2011,9007646491.67698
ecu,2012,9953416961.88546
ecu,2013,10645402101.0594
ecu,2014,10341903695.9103
ecu,2015,8290054891.35886
ecu,2016,10241781046.9889
ecu,2017,9151137269.32788
ecu,2018,8708732932.68778
ecu,2019,9242978669.7671
ecu,2020,13096100592.5479
egy,1960,52900000
egy,1961,27200000
egy,1962,-29700000
egy,1963,-28800000
egy,1964,-53756564.22274
egy,1965,-64186993.72861
egy,1966,-108265244.86943
egy,1967,-134178289.88772
egy,1968,-137178288.89882
egy,1969,-144726106.75797
egy,1970,-184824333.77718
egy,1971,-271959511.48887
egy,1972,-243852386.48279
egy,1973,-159853467.26922
egy,1974,-193277283.1419
egy,1975,-970631028.06367
egy,1976,-922738094.78947
egy,1977,-659662853.91846
egy,1978,-2119148676.00567
egy,1979,-2148261289.13584
egy,1980,-1233931144.36276
egy,1981,-1211390929.02207
egy,1982,-461137061.94791
egy,1983,667957235.45075
egy,1984,149681320.43569
egy,1985,641238265.59356
egy,1986,1385742881.88276
egy,1987,2475936559.36651
egy,1988,2220386579.43744
egy,1989,-1475990089.00941
egy,1990,-1352550408.00947
egy,1991,16748420411.842
egy,1992,33565521934.357
egy,1993,45645809979.9706
egy,1994,51111210888.423
egy,1995,48914272377.8929
egy,1996,53507940488.998
egy,1997,49194279077.05409
egy,1998,36111151758.1681
egy,1999,25092135516.2873
egy,2000,22859791393.2765
egy,2001,6780408690.5504
egy,2002,8649484804.47338
egy,2003,25940487292.0131
egy,2004,54107835656.6603
egy,2005,111639372813.33
egy,2006,187996719601.09296
egy,2007,231586662604.25
egy,2008,247439614694.617
egy,2009,255846305782.41
egy,2010,305209225725.33398
egy,2011,190209144572.97696
egy,2012,132822009685.86099
egy,2013,117591886610.903
egy,2014,84396956980.69431
egy,2015,-17215118025.9426
egy,2016,-204238315145.88297
egy,2017,213712534873.34695
egy,2018,127572717183.34801
egy,2019,348503309479.79498
egy,2020,270495229786.32901
eri,1995,2632190429.3547
eri,1996,2886380067.39268
eri,1997,2067310228.18693
eri,1998,1045838842.6918
eri,1999,1258361536.89466
eri,2000,1018069692.19
eri,2001,2769807922.82043
eri,2002,3130440914.8012
eri,2003,3507461587.30373
eri,2004,3994146278.18936
eri,2005,3126725637.74633
eri,2006,2747106748.20858
eri,2007,2488242413.50141
eri,2008,2898412501.41667
eri,2009,4030641412.94332
eri,2010,5743764353.71052
eri,2011,7017057170.44675
eri,2012,8253390779.80728
eri,2013,8157710119.9
eri,2014,10372200322.7528
esp,2001,-3806427430.42599
esp,2002,-10170479978.81
esp,2003,-40480792297.605
esp,2004,-10395285980.2661
esp,2005,19193459882.013
esp,2006,49382990590.654
esp,2007,31605748840.1
esp,2008,-48728913712.945
esp,2009,-64484812594.071
esp,2010,-122356877241.62
esp,2011,-192325932591.17401
esp,2012,-189487402351.51501
esp,2013,-106268835790.733
esp,2014,-87700782643.68539
esp,2015,-88629934208.76701
esp,2016,-121196995116.17799
esp,2017,-151895108876.707
esp,2018,-116655590194.883
esp,2019,-35959182290.2604
esp,2020,-79909703078.6281
est,2004,686017220.32932
est,2005,775893032.46215
est,2006,-491666575.68474
est,2007,-2466638416.96148
est,2008,-3106924200.6095
est,2009,-2733925106.51036
est,2010,-1773921061.07265
est,2011,-1052919408.70727
est,2012,97605723.68294
est,2013,923797329.51941
est,2014,1426018070.03566
est,2015,1282182008.37278
est,2016,1399670466.32102
est,2017,2910572928.76253
est,2018,3999322749.8245
est,2019,6698424213.26818
est,2020,9877402247.31107
eth,1960,236100000
eth,1961,251100000
eth,1962,293700000
eth,1963,320900000
eth,1964,328790000
eth,1965,317140000
eth,1966,199644999.99523
eth,1967,154014999.99523
eth,1968,152949999.99522
eth,1969,159954999.99521
eth,1970,122309999.9932
eth,1971,99454999.99319
eth,1972,184329999.99318
eth,1973,401899999.99318
eth,1974,591294638.66753
eth,1975,598036675.4619
eth,1976,626316068.70093
eth,1977,492956060.78908
eth,1978,317297019.93667
eth,1979,279274531.25923
eth,1980,-12325928.91025
eth,1981,197653940.82473
eth,1982,43226804.14436
eth,1983,-25623789.13253
eth,1984,-115916780.786
eth,1985,155797735.40078
eth,1986,375112296.264
eth,1987,117524096.492
eth,1988,-40085436.02
eth,1989,-28102611.92
eth,1990,-94236597.038
eth,1991,276675059.395
eth,1992,836917500
eth,1993,1937777643.2
eth,1994,3517721347.0719
eth,1995,4168360082.98658
eth,1996,3609224693.03332
eth,1997,5855517816.60507
eth,1998,6229449804.24685
eth,1999,5138649414.02002
eth,2000,4849993325.07885
eth,2001,6385530281.50121
eth,2002,10679563113.6614
eth,2003,13252350015.0772
eth,2004,15056230352.4253
eth,2005,14790200998.2483
eth,2006,13745788247.8403
eth,2007,16277470724.9692
eth,2008,13118311752.3967
fin,2001,16138093308.8353
fin,2002,20859792028.1362
fin,2003,24249490446.9998
fin,2004,25182876597.399
fin,2005,22018572706.61629
fin,2006,27614086691.7601
fin,2007,33854836502.8531
fin,2008,27747075572.52209
fin,2009,31298203001.275
fin,2010,41735294720.325
fin,2011,52898997231.882
fin,2012,48046253535.9774
fin,2013,43099449187.2503
fin,2014,44086101198.5802
fin,2015,53147822318.9628
fin,2016,34536617534.0307
fin,2017,9687251272.29523
fin,2018,77046214502.4518
fin,2019,72285244202.40289
fin,2020,71883121825.617
fji,1961,16355000
fji,1962,18503000
fji,1963,26659000
fji,1964,33119000
fji,1965,29681000
fji,1966,27313000
fji,1967,28547000
fji,1968,29923000
fji,1969,40967000
fji,1970,43450000
fji,1971,51760665.21635
fji,1972,61649668.21909
fji,1973,55975298.36369
fji,1974,80985182.00028
fji,1975,117092169.63432
fji,1976,90772476.41164
fji,1977,102320917.73309
fji,1978,94368237.95363
fji,1979,96758196.52169
fji,1980,119022214.93321
fji,1981,99795802.90819
fji,1982,84131614.0691
fji,1983,88097425.93889
fji,1984,99733866.61333
fji,1985,109448411.10048
fji,1986,167398262.85649
fji,1987,167700153.84615
fji,1988,303246080.07867
fji,1989,296759220.49597
fji,1990,358516086.38552
fji,1991,361289444.47717
fji,1992,447526633.29161
fji,1993,391459700.89368
fji,1994,366653195.12879
fji,1995,449618498.6763
fji,1996,512705160.44904
fji,1997,490438902.82455
fji,1998,802241623.89206
fji,1999,903155667.36361
fji,2000,807641859.29777
fji,2001,998992216.65691
fji,2002,870662662.65742
fji,2003,940003783.56416
fji,2004,893264840.66434
fji,2005,601708997.81313
fji,2006,540485247.16512
fji,2007,842263013.17786
fji,2008,585284582.96221
fji,2009,847433813.70983
fji,2010,1101808612.95219
fji,2011,1370566621.15822
fji,2012,1472599592.36078
fji,2013,1773351866.09894
fji,2014,1623095517.32516
fji,2015,1806522042.32916
fji,2016,1877091867.92275
fji,2017,2214695084.82353
fji,2018,1873208757.45567
fji,2019,1996678944.44645
fji,2020,2048259984.95387
fra,2001,267076417959.09897
fra,2002,335781161243.94702
fra,2003,365989114134.03003
fra,2004,426596952513.16693
fra,2005,543930027694.60999
fra,2006,549048926548.21002
fra,2007,505432478022.96002
fra,2008,458534546203.69
fra,2009,597161633027.81995
fra,2010,656231070500.31006
fra,2011,637166079102.57996
fra,2012,577724530297.70898
fra,2013,548806411572.24402
fra,2014,554847595826.07898
fra,2015,543679664188.61798
fra,2016,495843873157.17902
fra,2017,406895028938.21094
fra,2018,368678467594.63293
fra,2019,430975631717.83801
fra,2020,491613951805.76801
fsm,1995,210486666.02795
fsm,1996,239513212.17636
fsm,1997,232663083.3775
fsm,1998,250091925.20749
fsm,1999,241316895.47254
fsm,2000,251714178.0499
fsm,2001,233286198.02791
fsm,2002,258629169.388
fsm,2003,247316067.1229
fsm,2004,212432733.76664
fsm,2005,203573314.4717
fsm,2006,202515755.5068
fsm,2007,216649468.4515
fsm,2008,190619225.10732
fsm,2009,224600143.705
fsm,2010,203984308.44675
fsm,2011,216634806.17549
fsm,2012,241216766.59424
fsm,2013,278307730.97755
fsm,2014,330761930.61962
fsm,2015,337326061.39757
fsm,2016,412421992.52552
fsm,2017,474746440.48899
fsm,2018,501649055.48563
fsm,2019,704131371.27208
gab,1960,3020000000
gab,1961,2640000000
gab,1962,2650000000
gab,1963,480000000
gab,1964,-40000000
gab,1965,2450000000
gab,1966,765000000
gab,1967,2006000000
gab,1968,714095135.71666
gab,1969,1718435768.01502
gab,1970,1513646548.17568
gab,1971,6261583017.0393
gab,1972,5903284263.52073
gab,1973,10143326007.2021
gab,1974,18443195292.9039
gab,1975,29862642680.9309
gab,1976,26952071297.4412
gab,1977,-18240813996.36169
gab,1978,-15517187192.1047
gab,1979,-9750915821.58036
gab,1980,15773709906.4059
gab,1981,38470172413.47449
gab,1982,95103209078.2951
gab,1983,80869033929.58189
gab,1984,101942134043.256
gab,1985,53896193086.3254
gab,1986,11475380543.6748
gab,1987,-11181656704.0381
gab,1988,-73132565727.2997
gab,1989,-52133626709.2932
gab,1990,15216125005.789
gab,1991,30815004720.5665
gab,1992,-26190741525.3917
gab,1993,-29240596128.2936
gab,1994,58916956841.7
gab,1995,14898093381.0416
gab,1996,92872973664.58728
gab,1997,89363606971.9599
gab,1998,-57465984159.4938
gab,1999,-56670587036.4883
gab,2000,164240578343
gab,2001,-28319081391.8774
gab,2002,19355267177.198
gab,2003,64428106629.1091
gab,2004,274106740236.83896
gab,2005,524557648254.04095
gab,2006,697416996902.83899
gab,2007,1097304179465.25
gab,2008,967734929738.13403
gab,2009,973962386044.22595
gab,2010,896436255911.36096
gab,2011,1046542122757.63
gab,2012,1097427730231.69995
gab,2013,1420204501413.28003
gab,2014,1307522933583.55005
gab,2015,1119099207448.75
gab,2016,459617908535.51599
gab,2017,521199184331.77893
gab,2018,794395495988.74402
gab,2019,481127362309.41803
gbr,1960,-760000000
gbr,1961,-721000000
gbr,1962,-3971000000
gbr,1963,-4138000000
gbr,1964,-4860000000
gbr,1965,-5039000000
gbr,1966,-4922000000
gbr,1967,-5658000000
gbr,1968,-6807000000
gbr,1969,-6111000000
gbr,1970,-5182000000
gbr,1971,-2883000000
gbr,1972,-3920000000
gbr,1973,-4861000000
gbr,1974,-7338000000
gbr,1975,-7650000000
gbr,1976,-4730000000
gbr,1977,1515000000
gbr,1978,910000000
gbr,1979,591000000
gbr,1980,1910000000
gbr,1981,1668000000
gbr,1982,-3057000000
gbr,1983,-2562000000
gbr,1984,-9230000000
gbr,1985,-7966000000
gbr,1986,-4906000000
gbr,1987,282000000
gbr,1988,-10475000000
gbr,1989,-33725000000
gbr,1990,-40258000000
gbr,1991,-41231000000
gbr,1992,-27421000000
gbr,1993,-20375000000
gbr,1994,-25984000000
gbr,1995,-20088000000
gbr,1996,-8617000000
gbr,1997,-17050000000
gbr,1998,25160000000
gbr,1999,3535000000
gbr,2000,4929000000
gbr,2001,-17883000000
gbr,2002,-56886000000
gbr,2003,-57997000000
gbr,2004,-82165000000
gbr,2005,-22812000000
gbr,2006,8166000000
gbr,2007,-46706000000
gbr,2008,-75446000000
gbr,2009,-43288018786.6001
gbr,2010,86613513175.3999
gbr,2011,168544414805.39999
gbr,2012,180497287295.39999
gbr,2013,136491321205.39999
gbr,2014,235878415235.39999
gbr,2015,273221000000
gbr,2016,372777000000
gbr,2017,404609000000
gbr,2018,396481000000
gbr,2019,281300000000
gbr,2020,217637000000
geo,1995,69091999.89202
geo,1996,33785563.96233
geo,1997,-72285213.0808
geo,1998,-372553594.53667
geo,1999,-438902943.46154
geo,2000,-417312352.78395
geo,2001,-308311926.0162
geo,2002,-287658511.17977
geo,2003,-264643708.2728
geo,2004,152091107.86218
geo,2005,65937668.25613
geo,2006,509614810.15942
geo,2007,372824919.78754
geo,2008,-169071583.3452
geo,2009,341565656.90103
geo,2010,484260968.83043
geo,2011,59895893.15088
geo,2012,266892313.26602
geo,2013,760990486.74133
geo,2014,539962877.47296
geo,2015,952541400.98024
geo,2016,1702616228.31769
geo,2017,1264844189.92507
geo,2018,1659466.39566
geo,2019,-584555871.64527
geo,2020,233711207.36293
gha,1960,21140
gha,1961,12170
gha,1962,10960
gha,1963,7070
gha,1964,5280
gha,1965,-410
gha,1966,-2390
gha,1967,-5051.30612
gha,1968,-6360.46938
gha,1969,-8218.40816
gha,1970,-3194.67346
gha,1971,-4239.04974
gha,1972,8581.26569
gha,1973,19054.58432
gha,1974,-1928.69082
gha,1975,10603.28648
gha,1976,-650.81892
gha,1977,1451.11432
gha,1978,18191.00244
gha,1979,6846.04932
gha,1980,-16621.57212
gha,1981,-57951.43263
gha,1982,-35459.11366
gha,1983,-931095.59486
gha,1984,-2332675.76681
gha,1985,-4006283.13866
gha,1986,-6635517.93159
gha,1987,-15183312.01197
gha,1988,-19285150.18391
gha,1989,-26378048.36364
gha,1990,-26590824.92414
gha,1991,-1418660.62109
gha,1992,-12217803.54167
gha,1993,-11371631.35082
gha,1994,12035560.20374
gha,1995,36292277.2241
gha,1996,57740129.91975
gha,1997,78816254.98273
gha,1998,86249890.60289
gha,1999,2692942.82232
gha,2000,-58744030.50247
gha,2001,81820255.51698
gha,2002,352294465.22021
gha,2003,933473153.54204
gha,2004,1250541000.16152
gha,2005,1477935788.62254
gha,2006,2087789721.88273
gha,2007,2431164665.18534
gha,2008,2686434431.87674
gha,2009,3600147703.5966
gha,2010,5436288236.00813
gha,2011,7336119846.71773
gha,2012,6976474640.93832
gha,2013,5464122780.64108
gha,2014,8880090349.12875
gha,2015,11389374178.5151
gha,2016,15495654396.7409
gha,2017,20125885048.8751
gha,2018,13849818672.3551
gha,2019,21262295626.23809
gha,2020,17178972562.6666
gin,1991,56054099395.1681
gin,1992,82288162550.00078
gin,1993,135474116664.819
gin,1994,86806627636.37971
gin,1995,71002281456.76511
gin,1996,54100754131.5286
gin,1997,123881533664.87601
gin,1998,143597467621.59399
gin,2000,107330674982.033
gin,2001,156427354747.50601
gin,2002,65138059182.5804
gin,2003,-11598110835.24
gin,2004,56105462662.7455
gin,2005,168895682055.09601
gin,2006,423647347867.38098
gin,2007,254007934365.57401
gin,2008,686267966169.68701
gin,2009,1169907670210.30005
gin,2010,-200745346004.12
gin,2011,4871762201276.2998
gin,2012,4656459833348.88965
gin,2013,4752012286039.04004
gin,2014,3462151406025.52002
gin,2015,1511557526627.33008
gin,2016,2828901106511.1001
gin,2017,4693646014013.55957
gin,2018,6592123621817.72949
gin,2019,9770380236930.41992
gin,2020,12177704710254.80078
gmb,1964,6000000
gmb,1965,6790000
gmb,1966,11120000
gmb,1967,10500000
gmb,1968,8960000
gmb,1969,10000000
gmb,1970,16310000
gmb,1971,15390000
gmb,1972,23680000
gmb,1973,28930000
gmb,1974,51750000
gmb,1975,61070000
gmb,1976,49910000
gmb,1977,39930263.14615
gmb,1978,15747992.58758
gmb,1979,-30458723.41316
gmb,1980,-53945814.20414
gmb,1981,-90213289.80829
gmb,1982,-131686985.54753
gmb,1983,-192569579.68457
gmb,1984,-334697312.77988
gmb,1985,-359138601.63463
gmb,1986,-498460186.39537
gmb,1987,-388107040.11332
gmb,1988,-271283084.50423
gmb,1989,-266703652.08714
gmb,1990,-67862584.12651
gmb,1991,40137955.98898
gmb,1992,450075502.69415
gmb,1993,534416223.95825
gmb,1994,526302802.91838
gmb,1995,702067738.53074
gmb,1996,701146203.09913
gmb,1997,760653062.61476
gmb,1998,876000400.97233
gmb,1999,978511832.04948
gmb,2000,1252267926.53967
gmb,2001,1085048595.72209
gmb,2002,1706729507.15121
gmb,2003,1493149863.32874
gmb,2004,2855736799.67457
gmb,2005,2911550545.19205
gmb,2006,3777565622.39098
gmb,2007,3715317660.28448
gmb,2008,3086630796.21434
gmb,2009,3024142752.39112
gmb,2010,3570504665.0486
gmb,2011,4308631860.99089
gmb,2012,4553275632.48556
gmb,2013,4049994305.53429
gmb,2014,3534905202.22421
gmb,2017,4955786396.2912
gmb,2018,8285660427.1409
gmb,2019,14013815639.0406
gmb,2020,21415382521.6532
gnb,1986,-302398149.67454
gnb,1987,-1184029183.39089
gnb,1988,-1659607685.68185
gnb,1989,-839124928
gnb,1990,-624784615.38461
gnb,1991,-2044153846.15384
gnb,1992,-4006261538.46154
gnb,1993,-5063865675.60554
gnb,1994,-5644239608.46082
gnb,1995,-4210965940.15898
gnb,1996,-2691905681.33012
gnb,1997,15339132389.7295
gnb,1998,13697995304.7766
gnb,1999,13308158285.2244
gnb,2000,27647949007.73429
gnb,2001,33953019803.9285
gnb,2002,48609869384.8419
gnb,2003,11512335356.1395
gnb,2004,29614232914.6648
gnb,2005,35171476248.1812
gnb,2006,40987970042.887
gnb,2007,50447825375.2595
gnb,2008,61550161834.1446
gnb,2009,77861413409.57961
gnb,2010,84715405984.33638
gnb,2011,115626949009.414
gnb,2012,70471986295.15221
gnb,2013,94333924805.16008
gnb,2014,152715436704.10699
gnb,2015,168397064614.73199
gnb,2016,201677092944.41696
gnb,2017,227293336942.19901
gnb,2018,232641325959.07697
gnb,2019,217714477819.34601
gnb,2020,271510664721.452
gnq,1985,-7707669759.84637
gnq,1986,-5858609164.24772
gnq,1987,-7089326570.0064
gnq,1988,-9344097827.1399
gnq,1989,-5937379966.26443
gnq,1990,-8206573308.34562
gnq,1991,-6775194064.44806
gnq,1992,-7827644552.44458
gnq,1993,-9742415911.677
gnq,1994,-18041889719.1974
gnq,1995,-14170342146.6885
gnq,1996,-11605779601.4501
gnq,1997,-11958769487.5943
gnq,1998,-3043923783.67055
gnq,1999,4902469906.8533
gnq,2000,16021001597.1945
gnq,2001,53586875401.3821
gnq,2002,103741029411.30499
gnq,2003,153012898173.42599
gnq,2004,498730705588.15002
gnq,2005,1240663153416.3999
gnq,2006,1573628172563.97998
gnq,2007,1800337689716.48999
gnq,2008,2243464637446.70947
gnq,2009,1561541390414.65991
gnq,2010,1162529351525.42993
gnq,2011,1567615477651.75
gnq,2012,2284881899529.79004
gnq,2013,2383935252446.62012
gnq,2014,1628295626868.84009
gnq,2015,847930400890.76782
gnq,2016,162237861853.095
gnq,2017,79726758619.96579
gnq,2018,101999092329.823
gnq,2019,-84607344962.19
grc,2001,16245756229.4804
grc,2002,4402223060.07671
grc,2003,9957420327.2079
grc,2004,12787320780.8322
grc,2005,5552801959.1586
grc,2006,1980398366.64391
grc,2007,2057554887.87799
grc,2008,5474427126.448
grc,2009,27352901951.482
grc,2010,-52724707692.456
grc,2011,-64431265209.269
grc,2012,-28034071174.84069
grc,2013,5287764203.51309
grc,2014,8485067608.06587
grc,2015,9210073437.22217
grc,2016,16756748328.6331
grc,2017,24187614802.2865
grc,2018,46945839562.3537
grc,2019,55210979959.7847
grc,2020,50668514142.8152
grd,1970,6461000
grd,1971,815000
grd,1972,-8984000
grd,1973,-10671000
grd,1974,-11079000
grd,1975,1356042.63883
grd,1976,13131626.08467
grd,1977,14564396.2
grd,1978,17682408.00548
grd,1979,39217269.51648
grd,1980,26839628.53597
grd,1981,21710173.35918
grd,1982,-10146657.18806
grd,1983,-1839172.68061
grd,1984,16423972.91478
grd,1985,35180033.20958
grd,1986,38021526.50152
grd,1987,37942338.46
grd,1988,54347615.1
grd,1989,5104118.8
grd,1990,41884588.18
grd,1991,36201000
grd,1992,68440000
grd,1993,68440000
grd,1994,113240914.75411
grd,1995,153500664.34797
grd,1996,127089726.16964
grd,1997,85097127.7015
grd,1998,88310950.77504
grd,1999,133695961.34483
grd,2000,136538950.98216
grd,2001,205378380.10098
grd,2002,299904677.28817
grd,2003,379031146.24978
grd,2004,681979342.11287
grd,2005,507368509.61358
grd,2006,394502443.38122
grd,2007,384229287.70562
grd,2008,215880809.60466
grd,2009,222218345.23645
grd,2010,164607860.51368
grd,2011,88080349.9493
grd,2012,32870994.36925
grd,2013,271673261.69227
grd,2014,490414618.78563
grd,2015,757252665.40427
grd,2016,901759443.98439
grd,2017,945161186.37621
grd,2018,1218834098.52413
grd,2019,1310049992.75417
grd,2020,1568539204.68774
gtm,1960,48400000
gtm,1961,44500000
gtm,1962,31200000
gtm,1963,42400000
gtm,1964,38900000
gtm,1965,34000000
gtm,1966,24000000
gtm,1967,19600000
gtm,1968,24299999.99978
gtm,1969,35100000.00028
gtm,1970,65400000
gtm,1971,77400000
gtm,1972,125000000
gtm,1973,201500000
gtm,1974,180600000
gtm,1975,265500000
gtm,1976,450000000
gtm,1977,601800000
gtm,1978,666000000
gtm,1979,641100000
gtm,1980,348500000
gtm,1981,-63900000.00313
gtm,1982,-196299999.99994
gtm,1983,-640400000.00002
gtm,1984,-968500000
gtm,1985,-931399999.99982
gtm,1986,-742200000
gtm,1987,-819800000
gtm,1988,-588700000
gtm,1989,-586000000
gtm,1990,-1159017196.54152
gtm,1991,-536207683.91018
gtm,1992,-457419285.325
gtm,1993,-539626225.20477
gtm,1994,-1874742708.63668
gtm,1995,-3728393292.23901
gtm,1996,-4255312300.30829
gtm,1997,1673153997.2864
gtm,1998,3145677145.72047
gtm,1999,2773047046.16457
gtm,2000,6729060358.59582
gtm,2001,9077733342.18258
gtm,2002,9146823496.70236
gtm,2003,21033162062.2163
gtm,2004,24477231398.97729
gtm,2005,25359976385.5269
gtm,2006,27917264108.0773
gtm,2007,28484206504.1808
gtm,2008,31937026054.2795
gtm,2009,42199112448.6022
gtm,2010,47254818516.19289
gtm,2011,41929517124.7315
gtm,2012,41497154598.05769
gtm,2013,43748526811.9992
gtm,2014,40404339119.2605
gtm,2015,41734795360.6111
gtm,2016,49170987172.3686
gtm,2017,65237082956.3826
gtm,2018,77479847088.61549
gtm,2019,94185325160.34221
gtm,2020,130596043748.37801
guy,1960,26800000
guy,1961,26900000
guy,1962,37100000
guy,1963,54000000
guy,1964,59600000
guy,1965,46800000
guy,1966,34900000
guy,1967,48616716.49231
guy,1968,46959832.91202
guy,1969,37719294.37056
guy,1970,35665895.97396
guy,1971,47727834.51514
guy,1972,69454005.6858
guy,1973,24123034.13639
guy,1974,91623305.29394
guy,1975,187638054.87737
guy,1976,-52285157.66411
guy,1977,-108922852.44236
guy,1978,-78049369.78901
guy,1979,-202695151.74436
guy,1980,-400798716.44217
guy,1981,-545171727.34719
guy,1982,-691264858.14056
guy,1983,-917286053.33595
guy,1984,-1544406884.715
guy,1985,-1863155221.21995
guy,1986,-2144124366.79954
guy,1987,-5244063878.6512
guy,1988,-5313425103.7
guy,1989,-22449161105.672
guy,1990,-34266682040.88
guy,1991,-90186118991.34399
guy,1992,-87629030300
guy,1993,-83835909151.06798
guy,1994,-82496362858.7757
guy,1995,-86523459225.70398
guy,1996,-40364359145.3802
guy,1997,-21609837200.944
guy,1998,-22078581513.1699
guy,1999,-11103195867.0928
guy,2000,2174850125.76294
guy,2001,25016154970.09629
guy,2002,26577277153.5401
guy,2003,32097573382.1763
guy,2004,28059292431.962
guy,2005,35728769187.5194
guy,2006,51157485603.3111
guy,2007,79335962905.80009
guy,2008,89349243849.5889
guy,2009,112555235884.45399
guy,2010,143268923014.35199
guy,2011,155200422016.21799
guy,2012,182008818377.026
guy,2013,164601477934.935
guy,2014,162458145115.82599
guy,2015,145865591428.939
guy,2016,150015992335.66101
guy,2017,146046380810.93399
guy,2018,135823550060.2
guy,2019,161778728003.69299
guy,2020,193990733249.72501
hkg,1991,482769200000
hkg,1992,535467100000
hkg,1993,608860500000
hkg,1994,546959000000
hkg,1995,648533600000
hkg,1996,686137000000
hkg,1997,575538000000
hkg,1998,1089321000000
hkg,1999,1498763000000
hkg,2000,1807699000000
hkg,2001,1878516000000
hkg,2002,1998372000000
hkg,2003,2212638000000
hkg,2004,2455835000000
hkg,2005,2488136000000
hkg,2006,3072629000000
hkg,2007,3597937000000
hkg,2008,3474370000000
hkg,2009,3844074000000
hkg,2010,3784469000000
hkg,2011,3974829000000
hkg,2012,4447014000000
hkg,2013,4866026000000
hkg,2014,5064252000000
hkg,2015,4991297000000
hkg,2016,6552992841509.40918
hkg,2017,7475696342708.46094
hkg,2018,7855139236026.36035
hkg,2019,8128152741118.80957
hkg,2020,8439483068958.04004
hnd,1960,19400000
hnd,1961,12900000
hnd,1962,14000000
