geo,time,bn_kac_eoms_cd
fra,2002,-11559971688.8063
fra,2003,-29889857689.6183
fra,2004,220685723.60751
fra,2005,-11768241102.9812
fra,2006,-31322759701.36909
fra,2007,8728802506.4721
fra,2008,-18938345526.8287
fra,2009,-33436301941.075
fra,2010,21212230608.4688
fra,2011,-45120029219.4836
fra,2012,-15909907378.3189
fra,2013,2934495926.57436
fra,2014,21930438465.6794
fra,2015,8991348361.03868
fra,2016,-8255580380.00929
fra,2017,-17653904116.8231
fra,2018,-9032730346.32059
fra,2019,-16320430818.8745
fra,2020,-12101607522.1417
fsm,2009,-13099200
fsm,2010,-10712700
fsm,2011,-12070600
fsm,2012,-5124000
fsm,2013,-23983200
fsm,2014,-5838600
gab,1978,-44891366.83398
gab,1979,-29992246.54418
gab,1980,-21677440.54085
gab,1981,-8501040.19362
gab,1982,-51459763.35237
gab,1983,-96728641.53555
gab,1984,-83143256.17274
gab,1985,-62969802.42763
gab,1986,-47674613.19758
gab,1987,-50676030.49127
gab,1988,-106161454.0632
gab,1989,35547664.49087
gab,1990,-41173153.84124
gab,1991,-12052168.50008
gab,1992,-60069862.21301
gab,1993,-18010854.43213
gab,1994,254500729.38076
gab,1995,-227157549.63785
gab,1996,-99993660.42059
gab,1997,-91066967.90631
gab,1998,457306870.88425
gab,1999,298697838.68369
gab,2000,-145230963.0439
gab,2001,-114993958.96258
gab,2002,-138669491.82091
gab,2003,-274368399.6655
gab,2004,-319812338.0119
gab,2005,-439192400.8011
gab,2007,-1108588736.59369
gab,2008,-798487587.09236
gab,2009,-227408324.00774
gab,2010,-1320430931.61027
gab,2011,-980129346.43813
gab,2012,-539838101.87304
gab,2013,-350720562.84222
gab,2014,-819696082.51454
gab,2015,452222880.58021
gbr,1970,-155520202.75376
gbr,1971,658282171.11596
gbr,1972,-1923238626.8021
gbr,1973,308781209.88661
gbr,1974,333483343.82124
gbr,1975,-4016014.73447
gbr,1976,767416019.70253
gbr,1977,6634296365.98281
gbr,1978,3382041796.17806
gbr,1979,1894592192.64083
gbr,1980,1926274263.91601
gbr,1981,1799411677.08128
gbr,1982,-3785931338.10192
gbr,1983,1514758240.73692
gbr,1984,9362245184.68304
gbr,1985,915631664.36068
gbr,1986,6806261452.38835
gbr,1987,-5617187603.02211
gbr,1988,4297604708.17733
gbr,1989,12306681833.3781
gbr,1990,11725262347.6163
gbr,1991,8928342111.44298
gbr,1992,13833700998.029
gbr,1993,-19681196.25861
gbr,1994,7025361149.6449
gbr,1995,9021248968.3548
gbr,1996,4100436586.56916
gbr,1997,14639318975.0236
gbr,1998,-11397801861.5389
gbr,1999,7764959810.4882
gbr,2000,-802433904.82668
gbr,2001,9602056538.30546
gbr,2002,4602849190.89935
gbr,2003,-25088904669.34909
gbr,2004,-12566527.73885
gbr,2005,-23465876321.8168
gbr,2006,-7371744056.63985
gbr,2007,-23334564803.2228
gbr,2008,-3532066078.9384
gbr,2009,-24947586637.7608
gbr,2010,-23176140774.3344
gbr,2011,-1510176953.6888
gbr,2012,15993280131.6582
gbr,2013,9108040823.64878
gbr,2014,19981079885.6305
gbr,2015,-10566153994.425
gbr,2016,-12421787942.2634
gbr,2017,15098425065.3087
gbr,2018,14685050710.8546
gbr,2019,-10387714325.5946
gbr,2020,-7009148800.92984
geo,1997,129000000
geo,1998,-182545000
geo,1999,85900000
geo,2000,5545559.05
geo,2001,11095813.12
geo,2002,12567821.24
geo,2003,-3364777.7
geo,2004,15288406.054
geo,2005,26519384.89
geo,2006,-60595675.88
geo,2007,-38365978.236
geo,2008,-65367272.84
geo,2009,22860838.31
geo,2010,-76511373.03
geo,2011,-51712049.48
geo,2012,-135381372.46
geo,2013,-72265213.925
geo,2014,-110382571.2
geo,2015,-72512646.08
geo,2016,11409515.05
geo,2017,-32267748.34
geo,2018,-103015644.45
geo,2019,-44749079.32
geo,2020,-80768673.23
gha,1975,6843593.99974
gha,1976,-26600538.99772
gha,1977,12347688.26578
gha,1978,-119542135.45975
gha,1979,-107664471.9996
gha,1980,-101391011.99997
gha,1981,22299707.99997
gha,1982,-34054747.99991
gha,1983,-127900000
gha,1984,-132700000
gha,1985,64200000
gha,1986,-36380000
gha,1987,18800000
gha,1988,41700000
gha,1989,69400000
gha,1990,54300000
gha,1991,34972000
gha,1992,-2170000
gha,1993,-50080000
gha,1994,28220000
gha,1995,-196950000
gha,1996,-4620000
gha,1997,-13966000
gha,1998,-14280000
gha,1999,83990000
gha,2000,-97452396.80639
gha,2001,-60422117.55584
gha,2002,56357554.6132
gha,2003,-105391603.45587
gha,2004,120015288.77
gha,2005,3573520.85246
gha,2006,250861432.76184
gha,2007,-37238948.65588
gha,2008,-373733923.00822
gha,2009,-1341612996.75809
gha,2010,-720578860
gha,2011,-391469935.12149
gha,2012,806163003.50765
gha,2013,-348458496.3364
gha,2014,-144317078.82417
gha,2015,-315485624.7754
gha,2016,521612423.26981
gha,2017,79380000
gha,2018,-160771385.29436
gha,2019,137339982.18913
gha,2020,-385694057.46829
gin,1986,22680000
gin,1987,-9070000
gin,1988,65460000
gin,1989,-44860000
gin,1990,52420000
gin,1991,113450000
gin,1992,19850000
gin,1993,-107190000
gin,1994,40250000
gin,1995,34902000
gin,1996,69681000
gin,1997,48764000
gin,1998,18116350
gin,1999,21590590.88565
gin,2000,61811649.53586
gin,2001,28362311.53945
gin,2002,159607035.61538
gin,2003,-170246901.65253
gin,2004,49770000
gin,2005,71670000
gin,2006,22950000
gin,2007,113820000
gin,2008,12730000
gin,2009,33150000
gin,2010,59520000
gin,2011,-27960000
gin,2012,227940000
gin,2013,1686620000
gin,2014,1121341640.16924
gin,2015,1166466.92274
gin,2016,4230439.70952
gin,2017,1530000
gin,2018,3590000
gin,2019,1280000
gin,2020,-30000
gmb,1978,16723039.02862
gmb,1979,-4734126.88127
gmb,1980,56037746.43369
gmb,1981,1592828.5858
gmb,1982,-16357210.48123
gmb,1983,15440154.58378
gmb,1984,-13599110.23444
gmb,1985,-10200638.74558
gmb,1986,-14557461.49914
gmb,1987,-9015605.42941
gmb,1988,-12788400.03957
gmb,1989,-20648551.11865
gmb,1990,-12601865.53318
gmb,1991,-15106821.52263
gmb,1992,-38561262.73748
gmb,1993,-21582285.14867
gmb,1994,-37365743.92045
gmb,1995,-20657431.84337
gmb,1996,-10169259.56349
gmb,1997,-20495743.5336
gmb,2003,5166337.67187
gmb,2004,-12784631.85528
gmb,2005,-33611992.81901
gmb,2006,-6951824.69008
gmb,2007,-5609254.40689
gmb,2008,-42412795.32958
gmb,2009,2567938.85515
gmb,2010,-43006410.61018
gmb,2011,-60651742.30109
gmb,2012,-13865632.16254
gmb,2013,7410943.08895
gmb,2014,33169532.41265
gmb,2015,-58631367.75793
gmb,2016,-23858159.96073
gmb,2017,-24395530.70004
gmb,2018,18273693.31478
gmb,2019,-36313144.89783
gmb,2020,-99794650.65844
gmb,2021,-22213699.33358
gnb,1982,-9100000
gnb,1983,-5400000
gnb,1984,-13100000
gnb,1985,-9600000
gnb,1986,-3700000
gnb,1987,-7840000
gnb,1988,3511756.4
gnb,1989,-11626049.52
gnb,1990,-1078000
gnb,1991,-15733000
gnb,1992,22013000
gnb,1993,-15971000
gnb,1994,-24330000
gnb,1995,-11020000
gnb,1996,-11532000
gnb,1997,-19330000
gnb,2001,5182538.11138
gnb,2002,-4109108.28212
gnb,2003,5332068.69658
gnb,2004,-5717181.23785
gnb,2005,-5304775.34612
gnb,2006,-990647.92101
gnb,2007,5200032.54971
gnb,2008,-4850054.15303
gnb,2009,-9270129.94286
gnb,2010,-4220057.71599
gnb,2011,-4793118.07408
gnb,2012,-9553693.93124
gnb,2013,10059589.55408
gnb,2014,12421003.78319
gnb,2015,-13253050.17687
gnb,2016,-12456200
gnb,2017,-15366048.88574
gnb,2018,-7276903.00098
gnb,2019,-6001952.37996
gnb,2020,-9723116.88634
gnq,1987,532381.14764
gnq,1988,-2689289.20634
gnq,1989,-4338445.11952
gnq,1990,-1781354.11356
gnq,1991,-2226106.41707
gnq,1992,-1065390.00906
gnq,1993,-16156795.88764
gnq,1994,-473699.16367
gnq,1995,9217699.10762
gnq,1996,23714089.27436
grc,1976,-60000000
grc,1977,-192000000
grc,1978,-259000000
grc,1979,422000000
grc,1980,-485000000
grc,1981,370000000
grc,1982,31000000
grc,1983,-314000000
grc,1984,-241000000
grc,1985,-42000000
grc,1986,-86000000
grc,1987,223000000
grc,1988,87000000
grc,1989,-539000000
grc,1990,-175000000
grc,1991,-181300000
grc,1992,-859000000
grc,1993,-634000000
grc,1994,-391000000
grc,1995,-329000000
grc,1996,92000000
grc,1997,204000000
grc,1999,93619449.52216
grc,2000,-544548049.11951
grc,2001,1012365745.41202
grc,2002,-1712484015.39914
grc,2003,199201769.40162
grc,2004,355471148.74568
grc,2005,-41676349.81544
grc,2006,348747206.42837
grc,2007,1052621828.1251
grc,2008,1113791947.30455
grc,2009,-622024825.27346
grc,2010,-575315529.88281
grc,2011,-166058121.96905
grc,2012,-587114138.78457
grc,2013,4274982702.14071
grc,2014,2555054454.5178
grc,2015,1131348340.87795
grc,2016,1235074173.63512
grc,2017,641431674.3036
grc,2018,1116950417.69453
grc,2019,1714796214.23887
grc,2020,582230832.45966
grd,1977,-4022222.22222
grd,1978,-1481481.48148
grd,1979,1411111.11111
grd,1980,-959629.62962
grd,1981,2842222.22225
grd,1982,-1306296.29629
grd,1983,2744444.44444
grd,1984,-11644444.44444
grd,1985,-1988888.88889
grd,1986,-759259.25926
grd,1987,6255555.55556
grd,1988,2488888.88889
grd,1989,1496296.2963
grd,1990,15614814.81481
grd,1991,20600000
grd,1992,14955555.55556
grd,1993,30000000
grd,1994,18240740.74074
grd,1995,31359259.25926
grd,1996,18440740.74074
grd,1997,3311111.11111
grd,1998,19762962.96296
grd,1999,21096296.2963
grd,2000,18870358.88889
grd,2001,39253478.88889
grd,2002,45246359.25926
grd,2003,14809126.36296
grd,2004,25817525.39815
grd,2005,-2191717.03704
grd,2006,28153309.17593
grd,2007,10690195.87454
grd,2008,23145449.61204
grd,2009,20201731.38904
grd,2010,32766692.1686
grd,2011,23566878.84889
grd,2012,40999911.17008
grd,2013,52897352.80932
grd,2014,-18998210.63516
grd,2015,31600573.35037
grd,2016,44231478.7207
grd,2017,10728959.77369
grd,2018,36726463.85265
grd,2019,34596031.29359
grd,2020,69843560.36223
gtm,1977,-26500000
gtm,1978,-57400000
gtm,1979,-43700000
gtm,1980,-19200000
gtm,1981,1200000
gtm,1982,-18400000
gtm,1983,-37400000
gtm,1984,15600000
gtm,1985,43500000
gtm,1986,67400000
gtm,1987,-72670000
gtm,1988,17300000
gtm,1989,63510000
gtm,1990,27170000
gtm,1991,82600000
gtm,1992,67700000
gtm,1993,85300000
gtm,1994,-22600000
gtm,1995,-135800000
gtm,1996,-72700000
gtm,1997,39800000
gtm,1998,67400000
gtm,1999,194700000
gtm,2000,85500000
gtm,2001,86879895.95028
gtm,2002,-64058347.61
gtm,2003,-60010050.84
gtm,2004,835600000
gtm,2005,799100000
gtm,2006,481000000
gtm,2007,407400000
gtm,2008,197817540
gtm,2009,-303523820
gtm,2010,233298580
gtm,2011,-178212700
gtm,2012,371138970
gtm,2013,311925590
gtm,2014,129193650
gtm,2015,-340167810
gtm,2016,-271185120
gtm,2017,-451566870
gtm,2018,-362984520
gtm,2019,-763587810
gtm,2020,-804148190
guy,1977,9568627.45474
guy,1978,21372549.02796
guy,1979,-8039215.68946
guy,1980,80588.2418
guy,1981,-12167609.84799
guy,1982,43370975.50266
guy,1983,58074615.74516
guy,1984,-10044516.86506
guy,1985,-4295722.6294
guy,1992,11488000
guy,1993,9975000
guy,1994,-17595000
guy,1995,9685000
guy,1996,595200000
guy,1997,-60500000
guy,1998,-46100000
guy,1999,-8600000
guy,2000,-28500000
guy,2001,-44830000
guy,2002,-510000
guy,2003,-20300000
guy,2004,-43095400
guy,2005,-68162000
guy,2006,-83786577.3
guy,2007,-37357190.5
guy,2008,-95214274.12122
guy,2009,-167907525.52234
guy,2010,-133793605.99759
guy,2011,-43377248.44959
guy,2012,-142904182.15208
guy,2013,187574198.39635
guy,2014,17815234.22344
guy,2015,-157887483.59769
guy,2016,-52844999.54353
guy,2017,-8755229.93282
guy,2018,56718189.57445
guy,2019,100514303.99215
guy,2020,-517493462.25704
hkg,1998,-1440996729.21329
hkg,1999,-436939630.81568
hkg,2000,324425068.92208
hkg,2001,-2393699305.50464
hkg,2002,3646451576.10261
hkg,2003,636718921.54661
hkg,2004,5257311392.28064
hkg,2005,-2131096003.95165
hkg,2006,3801333385.71307
hkg,2007,5825492792.79256
hkg,2008,-142828677.15526
hkg,2009,-2511520456.1762
hkg,2010,-4574405408.39352
hkg,2011,734414993.72028
hkg,2012,4580657882.10039
hkg,2013,6940062278.73217
hkg,2014,5462325378.81277
hkg,2015,6332270376.71995
hkg,2016,332206101.62622
hkg,2017,-5832412044.30026
hkg,2018,8825351133.04214
hkg,2019,9080831440.00779
hkg,2020,7437455048.07252
hnd,1974,-4799999.99901
hnd,1975,-400000
hnd,1976,-1600000
hnd,1977,-6450000
hnd,1978,12700000
hnd,1979,-18350000
hnd,1980,-38900000
hnd,1981,-18500000
hnd,1982,-2850000
hnd,1983,12650000
hnd,1984,-4600000
hnd,1985,-38600000
hnd,1986,3250000
hnd,1987,-33384254.48292
hnd,1988,-93135494.54793
hnd,1989,-138998648.03295
hnd,1990,-109203743.60014
hnd,1991,151100000
hnd,1992,39200000
hnd,1993,-58800000
hnd,1994,132400000
hnd,1995,46800000
hnd,1996,165900000
hnd,1997,199800000
hnd,1998,99400000
hnd,1999,121300000
hnd,2000,-29959980.05383
hnd,2001,-31688708.35555
hnd,2002,33384044.57574
hnd,2003,22920663.7156
hnd,2004,47470853.23524
hnd,2005,-189363521.65908
hnd,2006,-322690496.47584
hnd,2007,-319197843.14296
hnd,2008,482765400.76165
hnd,2009,-122296784.68938
hnd,2010,-140593472.93074
hnd,2011,236979578.41357
hnd,2012,-189129525.67591
hnd,2013,-290439810.27189
hnd,2014,24314628.62416
hnd,2015,-143757721.20075
hnd,2016,-259646006.49385
hnd,2017,-531629008.38811
hnd,2018,532507563.35225
hnd,2019,169491118.29614
hnd,2020,225763355.68845
hrv,1993,-333544406.23655
hrv,1994,-506041953.10951
hrv,1995,338969612.75708
hrv,1996,-787096775.62333
hrv,1997,-54492765.60234
hrv,1998,-131001548.38436
hrv,1999,-994346069.7256
hrv,2000,-878309991.62957
hrv,2001,-556778496.19627
hrv,2002,-650017109.32214
hrv,2003,-292722991.92303
hrv,2004,-797189078.43412
hrv,2005,-734330330.35452
hrv,2006,-1108734818.41983
hrv,2007,-1308088983.64389
hrv,2008,-1443865471.73763
hrv,2009,45698428.53551
hrv,2010,546181141.16702
hrv,2011,-505447626.84869
hrv,2012,-464216482.48913
hrv,2013,-191827789.19155
hrv,2014,484864090.96491
hrv,2015,-188672376.70453
hrv,2016,-33201759.1625
hrv,2017,-422005745.37951
hrv,2018,39532593.80926
hrv,2019,-466470762.19708
hrv,2020,-656091014.50312
hti,1971,-1500000.0003
hti,1972,-11099959.09707
hti,1973,-7539999.99494
hti,1974,-10879990.97855
hti,1975,-22080000.00442
hti,1976,-2660000.00053
hti,1977,-19860000.00397
hti,1978,14560000.00291
hti,1979,-2221462.50044
hti,1980,10380056.73214
hti,1981,8320000.00166
hti,1982,-8300000.00166
hti,1983,-6678712.50123
hti,1984,-25224204.99203
hti,1985,41932408.28127
hti,1986,-13248935.01516
hti,1987,-44284095.205
hti,1988,-31886409.81093
hti,1989,-21674702.19407
hti,1990,-39406772.667
hti,1991,80209279.75963
hti,1992,10559398.12629
hti,1993,47184832.17678
hti,1994,2934585.14627
hti,1995,100010000
hti,1996,20650000
hti,1997,18200000
hti,1998,-181400000
hti,1999,41000
hti,2000,82759000
hti,2001,48240000
hti,2002,40739550
hti,2003,98943890
hti,2004,62287890
hti,2005,13552510
hti,2006,39470150
hti,2007,141514600
hti,2008,-13011542.84603
hti,2009,-167714988.35116
hti,2010,128143579.16184
hti,2011,-73485089.22111
hti,2012,7869363.05819
hti,2013,-455777706.5118
hti,2014,18348268.5299
hti,2015,-145856991.70558
hti,2016,381482822.26735
hti,2017,164709327.10082
hti,2018,71718654.3384
hti,2019,95266609.22831
hti,2020,84201269.3187
hti,2021,-201535246.26508
hun,1982,464530289.62067
hun,1983,-627613739.03979
hun,1984,-200740147.77111
hun,1985,-75639373.17685
hun,1986,109508281.85019
hun,1987,159887447.18543
hun,1988,49114112.78625
hun,1989,-140655401.46172
hun,1990,-35488.73977
hun,1991,-18334.27287
hun,1992,-50841.91878
hun,1993,787227774.16468
hun,1994,183964307.30028
hun,1995,1167406139.95148
hun,1996,1241519370.38021
hun,1997,-92933215.01342
hun,1998,162958569.2825
hun,1999,-183646520.81471
hun,2000,75880596.02004
hun,2001,87167316.17777
hun,2002,440024421.40229
hun,2003,1836042707.70664
hun,2004,-1335315998.96382
hun,2005,-2359209125.16601
hun,2006,-2151523511.37427
hun,2007,515568197.538
hun,2008,-2799502181.64066
hun,2009,-1516560353.79921
hun,2010,-1370753885.27182
hun,2011,-3453349038.97021
hun,2012,470951806.89227
hun,2013,-1519194603.04414
hun,2014,-1003023881.88556
hun,2015,-1331020345.70157
hun,2016,-1916382589.5376
hun,2017,-2044896450.12013
hun,2018,-2686835559.11646
hun,2019,-1289388144.7499
hun,2020,-3110060791.96236
idn,1981,-1711000000
idn,1982,-2176000000
idn,1983,705000000
idn,1984,-618000000
idn,1985,642000000
idn,1986,-1260000000
idn,1987,-737000000
idn,1988,-939000000
idn,1989,-1317000000
idn,1990,756000000
idn,1991,-228000000
idn,1992,-1606000000
idn,1993,-2785000000
idn,1994,-243000000
idn,1995,-2312000000
idn,1996,1264000000
idn,1997,-1990000000
idn,1998,2119234229.77012
idn,1999,2080500268.83181
idn,2000,3821907925.4696
idn,2001,713605956.51359
idn,2002,-1693513756.89821
idn,2003,-3502927922.51956
idn,2004,-3106044724.46816
idn,2005,-178796317.08028
idn,2006,625269959.58325
idn,2007,-1368070000
idn,2008,-238323912.77652
idn,2009,-2974813183.91138
idn,2010,-1327191796.65229
idn,2011,-3464656329.84214
idn,2012,-977585123.82931
idn,2013,-186658197.87837
idn,2014,-2184229890.26314
idn,2015,-439039680.91951
idn,2016,-305233472.61049
idn,2017,-950363908.94069
idn,2018,-1717347342.99956
idn,2019,-1647654185.13746
idn,2020,-891299690.27188
idn,2021,-1615035475.81673
ind,1975,-441679812.43328
ind,1976,-289390000.96567
ind,1977,-452982178.41829
ind,1978,432158231.24448
ind,1979,303290753.11963
ind,1980,-371939164.87158
ind,1981,-327581364.09562
ind,1982,371956743.06362
ind,1983,-845978923.04935
ind,1984,373266645.81923
ind,1985,503146951.92245
ind,1986,195917912.6208
ind,1987,-408594212.55077
ind,1988,-91895602.25254
ind,1989,-290939518.21987
ind,1990,-573936385.70564
ind,1991,629065409.641
ind,1992,1183461071.85376
ind,1993,-969104315.14392
ind,1994,1601950737.65906
ind,1995,829068811.56381
ind,1996,-1920944522.10387
ind,1997,-1295370508.70141
ind,1998,1384306172.64533
ind,1999,5356471.47565
ind,2000,331250079.4791
ind,2001,-715295724.71211
ind,2002,-190688502.10354
ind,2003,470002058.3234
ind,2004,591866085.896
ind,2005,-541016113.41542
ind,2006,899655318.4912
ind,2007,1338398157.99586
ind,2008,1145758508.56345
ind,2009,-279420427.47861
ind,2010,-1969864182.59382
ind,2011,-1940805908.77579
ind,2012,1830745984.29594
ind,2013,128654167.26568
ind,2014,-2601653249.29805
ind,2015,-460012929.10787
ind,2016,150321039.01678
ind,2017,-850009103.63669
ind,2018,1224818384.07127
ind,2019,-343153901.38643
ind,2020,1250275990.74964
irl,2005,7457050582.81899
irl,2006,1238635636.30668
irl,2007,-3106562265.48309
irl,2008,-10073042022.4386
irl,2009,8664072827.86465
irl,2010,-9897319221.06773
irl,2011,-16476621000.6223
irl,2012,-5551102360.49012
irl,2013,3064524629.54463
irl,2014,-10141248764.4725
irl,2015,-4334572771.01031
irl,2016,8091544345.15839
irl,2017,9404703271.23006
irl,2018,-173466522.27109
irl,2019,10292832605.6277
irl,2020,-15190902377.2187
irn,1976,-243000000
irn,1977,-322000000
irn,1978,-186000000
irn,1979,-488000000
irn,1980,948000000
irn,1981,1745000000
irn,1982,1052000000
irn,1983,864000000
irn,1984,-906000000
irn,1985,551000000
irn,1986,853000000
irn,1987,193000000
irn,1988,593000000
irn,1989,-741000000
irn,1990,-922000000
irn,1991,1318000000
irn,1992,1635000000
irn,1993,-1116000000
irn,1994,-3689000000
irn,1995,284000000
irn,1996,2622000000
irn,1997,-1096000000
irn,1998,-2198000000
irn,1999,1184000000
irn,2000,-1355000000
irq,2005,452424126.436
irq,2006,579058993.5519
irq,2007,-3659630000
irq,2008,-9244700000
irq,2009,-6116100000
irq,2010,-7950700000
irq,2011,-3269000000
irq,2012,-4116000000
irq,2013,-12070952324.13
irq,2014,-20911300000
irq,2015,-13556909777.87
irq,2016,-4991830000
irq,2017,-8640166000
irq,2018,-12061106000
irq,2019,-2630830000.00002
irq,2020,-3338065043.26
isl,1976,-5100000
isl,1977,-20300000
isl,1978,-33300000
isl,1979,-40700000
isl,1980,-53800000
isl,1981,-16800000
isl,1982,-50400000
isl,1983,1900000
isl,1984,-27100000
isl,1985,-53500000
isl,1986,-30100000
isl,1987,-75400000
isl,1988,5500000
isl,1989,31600000
isl,1990,-27823428.67
isl,1991,16083459.18
isl,1992,714874.24
isl,1993,-46710860.02
isl,1994,27065636.38
isl,1995,-41295871.82983
isl,1996,21719644.56294
isl,1997,-120533491.64222
isl,1998,62489919.07681
isl,1999,-167556200.3758
isl,2000,-182327477.79908
isl,2001,252477791.86289
isl,2002,-76620806.96239
isl,2003,466823524.54242
isl,2004,-303343548.08627
isl,2005,326846092.92422
isl,2006,-1829471083.98948
isl,2007,-1252762863.27915
isl,2008,-9633558681.05863
isl,2009,6174800015.50113
isl,2010,192715336.20996
isl,2011,1471054442.85003
isl,2012,-399353498.45496
isl,2013,91190584.76526
isl,2014,-67424688.22736
isl,2015,-147659027.62718
isl,2016,146845716.03991
isl,2017,-740454692.95485
isl,2018,534214451.93253
isl,2019,36477751.03689
isl,2020,1186391498.93222
isr,1960,-30000000
isr,1961,8000000
isr,1962,0
isr,1963,0
isr,1964,-6240000
isr,1965,62000000
isr,1966,-27000000
isr,1967,-3000000
isr,1968,-50000000
isr,1969,-82000000
isr,1970,-67000000
isr,1971,393000000
isr,1972,182000000
isr,1973,-39000000
isr,1974,-186000000
isr,1975,-61000000
isr,1976,443000000
isr,1977,190000000
isr,1978,624000000
isr,1979,-533000000
isr,1980,332000000
isr,1981,-369400000
isr,1982,-165700000
isr,1983,-113200000
isr,1984,-500000000
isr,1985,-1115800000
isr,1986,-528100000
isr,1987,210500000
isr,1988,873500000
isr,1989,1254700000
isr,1990,-126100000
isr,1991,133400000
isr,1992,44100000
isr,1993,1348200000
isr,1994,2977100000
isr,1995,571400000
isr,1996,1305800000
isr,1997,2719100000
isr,1998,-860300000
isr,1999,-4346700000
isr,2000,-2984600000
isr,2001,3896400000
isr,2002,3140800000
isr,2003,3510100000
isr,2004,2506700000
isr,2005,6769300000
isr,2006,3360900000.00001
isr,2007,-2613999999.99999
isr,2008,-1150900000
isr,2009,2189800000.00001
isr,2010,-128300000
isr,2011,5709499999.99999
isr,2012,3094200000
isr,2013,-329500000
isr,2014,4793299999.99999
isr,2015,-931600000
isr,2016,-2724600000
isr,2017,-421700000.00001
isr,2018,-10184800000
isr,2019,-9563400000
isr,2020,3494200000
isr,2021,-5516100000
ita,1970,-260800159.7392
ita,1971,-176346429.51758
ita,1972,-494238164.76038
ita,1973,-503400614.50072
ita,1974,245054753.83749
ita,1975,-387911159.31936
ita,1976,-883373564.71671
ita,1977,-200031562.78863
ita,1978,849888017.46742
ita,1979,-659890084.94507
ita,1980,-829938521.13024
ita,1981,1043289703.50229
ita,1982,-96954160.74071
ita,1983,1128995558.42003
ita,1984,2602418713.15131
ita,1985,-3741492169.6893
ita,1986,-1971536206.90933
ita,1987,-1321162707.21751
ita,1988,-1951880473.68788
ita,1989,-1639932671.54036
ita,1990,-15443708929.7748
ita,1991,-7136310395.60978
ita,1992,-7237535801.51386
ita,1993,-17725131066.0172
ita,1994,1515531877.125
ita,1995,-21190239210.1927
ita,1996,-20222188346.3016
ita,1997,-15644467725.9415
ita,1998,-25633882021.8401
ita,1999,-20018278849.6703
ita,2000,-1498272413.15569
ita,2001,6499904665.60516
ita,2002,6047264320.0129
ita,2003,-13178214729.5642
ita,2004,-3451989842.27995
ita,2005,-24138952032.9903
ita,2006,-15573576176.0156
ita,2007,-1890921252.39532
ita,2008,25208676334.2376
ita,2009,-7853121040.12062
ita,2010,-35508547069.6969
ita,2011,-16534171201.8736
ita,2012,-2402703603.32508
ita,2013,8784098101.64571
ita,2014,32948648634.7705
ita,2015,9578530440.85082
ita,2016,-9240083130.71899
ita,2017,9518737718.04681
ita,2018,-9243400700.18314
ita,2019,-4405113272.02387
ita,2020,1621064303.76613
jam,1976,4800000
jam,1977,-30600000
jam,1978,7600000
jam,1979,-36700000
jam,1980,-58400000
jam,1981,-27108829.6
jam,1982,-7277494.88
jam,1983,-20898346.23
jam,1984,-84028616.03
jam,1985,-13953811
jam,1986,57777942.86
jam,1987,67732082.39
jam,1988,-61094105.52
jam,1989,8314349.32
jam,1990,-12901344.02
jam,1991,-38100000
jam,1992,-62600000
jam,1993,36910000
jam,1994,-18400000
jam,1995,-10200000
jam,1996,13900000
jam,1997,400000
jam,1998,31600000
jam,1999,-16200000
jam,2000,20900000
jam,2001,-39800000
jam,2002,-79868482.77
jam,2003,12714010.19
jam,2004,-33317340.06
jam,2005,-1609639.74
jam,2006,70740905.01
jam,2007,303281607.5
jam,2008,-380543999.7
jam,2009,103072841.19
jam,2010,149479230.37
jam,2011,557415287.4734
jam,2012,951112812.88424
jam,2013,499219669.37872
jam,2014,170275040.07309
jam,2015,-1118463804.95513
jam,2016,337312754.40196
jam,2017,-1057916548.00183
jam,2018,-1152766892.99458
jam,2019,-204840292.67157
jam,2020,-115721242.10052
jor,1972,-5039994.43781
jor,1973,3347831.79914
jor,1974,-16765413.62479
jor,1975,-36273615.74861
jor,1976,-24700035.21673
jor,1977,67575818.55788
jor,1978,113806877.78978
jor,1979,58750387.03899
jor,1980,-255263247.04575
jor,1981,-101400339.35748
jor,1982,-152003119.22921
jor,1983,-41264100.44759
jor,1984,-46290054.48487
jor,1985,-35903639.58917
jor,1986,-14704134.14309
jor,1987,42447112.20621
jor,1988,105747572.64639
jor,1989,36654050.08722
jor,1990,76258816.7496
jor,1991,321379486.12835
jor,1992,88010053.16078
jor,1993,278588625.80167
jor,1994,7687082.92192
jor,1995,-36098415.387
jor,1996,-102679830.74753
jor,1997,112834978.84344
jor,1998,-350352609.30889
jor,1999,116925246.82652
jor,2000,221501825.78279
jor,2001,-153974238.69945
jor,2002,-131912707.0762
jor,2003,88352705.31481
jor,2004,121594369.5976
jor,2005,674761137.94381
jor,2006,-206219111.95728
jor,2007,534916622.4771
jor,2008,219772125.43514
jor,2009,390097011.19465
jor,2010,756103339.07551
jor,2011,-282010964.78873
jor,2012,-688844366.19719
jor,2013,748780281.69014
jor,2014,1081126760.56338
jor,2015,665577464.78873
jor,2016,342971830.98592
jor,2017,1024084507.04226
jor,2018,-1030845070.42254
jor,2019,-150985915.49296
jor,2020,1071830985.91549
jpn,1996,647338930.01453
jpn,1997,34365131504.838
jpn,1998,3666195894.88424
jpn,1999,17685562295.6635
jpn,2000,16944919643.9127
jpn,2001,3673150665.25638
jpn,2002,360107981.92112
jpn,2003,-16994322775.3607
jpn,2004,-28927821431.9494
