geo,time,nv_ind_manf_kd
fra,1986,157027736192.797
fra,1987,157338879111.741
fra,1988,164245797677.715
fra,1989,171458140733.194
fra,1990,177655836469.22299
fra,1991,177769083340.45599
fra,1992,179123470164.09299
fra,1993,175306248758.56799
fra,1994,181093280488.39001
fra,1995,188770050106.70401
fra,1996,190951483372.194
fra,1997,199106406446.82697
fra,1998,209612061139.90302
fra,1999,217502741514.992
fra,2000,228691309158.83896
fra,2001,231278829689.862
fra,2002,230901340119.08401
fra,2003,235974573387.79999
fra,2004,241736440255.74896
fra,2005,245771005250.93097
fra,2006,252276412182.53296
fra,2007,257347357635.668
fra,2008,248989962882.164
fra,2009,234453176026.78799
fra,2010,239987404134.96701
fra,2011,249686603835.92896
fra,2012,249073468150.85101
fra,2013,248787491203.29199
fra,2014,252809473212.78201
fra,2015,254496738312.89096
fra,2016,256677027670.59
fra,2017,262424023737.26599
fra,2018,266781170729.29501
fra,2019,272286801142.71896
fra,2020,242518873184.26901
fro,2015,160971476.9839
fsm,1995,5011099.65681
fsm,1996,4081139.82066
fsm,1997,4581119.80516
fsm,1998,5095334.61751
fsm,1999,4760009.03354
fsm,2000,5535000.02214
fsm,2001,6613911.92295
fsm,2002,6296783.4385
fsm,2003,5884560.43396
fsm,2004,4831770.17602
fsm,2005,1885894.56438
fsm,2006,1239457.27887
fsm,2007,1263377.65969
fsm,2008,1312979.43098
fsm,2009,1335579.05458
fsm,2010,1412036.22274
fsm,2011,1456501.71593
fsm,2012,1338954.32304
fsm,2013,1160505.34706
fsm,2014,1169457.14602
fsm,2015,1325600
fsm,2016,1878557.02424
fsm,2017,1964699.74538
fsm,2018,1984951.35614
fsm,2019,2228851.19008
fsm,2020,2117320.5801
gab,1980,196873737.32619
gab,1981,193424475.76908
gab,1982,215446727.68687
gab,1983,213058777.35092
gab,1984,243571562.85169
gab,1985,326884702.71121
gab,1986,303801124.02547
gab,1987,233223744.96676
gab,1988,225529218.73818
gab,1989,227121189.63329
gab,1990,229243817.37565
gab,1991,249621045.68105
gab,1992,236938343.60423
gab,1993,234285058.66127
gab,1994,222610605.19492
gab,1995,225529218.73818
gab,1996,251531410.96718
gab,1997,282840173.08209
gab,1998,324231417.76825
gab,1999,293187984.25363
gab,2000,289473385.26282
gab,2001,330333973.10172
gab,2002,339082576.34699
gab,2003,331404581.65718
gab,2004,353459824.57194
gab,2005,1679491501.85718
gab,2006,1438354853.72341
gab,2007,1718568038.90602
gab,2008,1810005401.68793
gab,2009,1764288115.44479
gab,2010,2001277036.99987
gab,2011,2055832217.00848
gab,2012,2199251778.97775
gab,2013,2266882045.81213
gab,2014,2439256365.62498
gab,2015,2400113936.68292
gab,2016,2519093294.97871
gab,2017,2449993611.89525
gab,2018,2729752655.17538
gab,2019,2760146209.15668
gab,2020,2619102101.43682
gbm,2012,233217723.45302
gbm,2013,216348357.52483
gbm,2014,188826585.17953
gbm,2015,189876241.40565
gbm,2016,182646294.88159
gbm,2017,165075630.2521
gbm,2018,175138273.49121
gbm,2019,174203208.55615
gbr,1990,187318278021.20599
gbr,1991,178211092666.06201
gbr,1992,178007009062.55399
gbr,1993,180484196748.04095
gbr,1994,189309426141.46701
gbr,1995,192231029088.17401
gbr,1996,193699023339.03799
gbr,1997,197480580281.48401
gbr,1998,203941226846.34
gbr,1999,213983780361.07999
gbr,2000,223243894738.30399
gbr,2001,228025154560.172
gbr,2002,237396836433.23901
gbr,2003,243854546609.315
gbr,2004,247928232985.32199
gbr,2005,252341026432.02896
gbr,2006,267458440452.14301
gbr,2007,268359789585.228
gbr,2008,267619920446.12701
gbr,2009,246941740799.85297
gbr,2010,248791413647.608
gbr,2011,245431173495.01999
gbr,2012,250827522738.41696
gbr,2013,260422339603.17096
gbr,2014,269723557312.19696
gbr,2015,272399712073.604
gbr,2016,270599950196.21301
gbr,2017,274316914224.39896
gbr,2018,285147782709.76898
gbr,2019,293985112102.74493
gbr,2020,266968130748.18799
geo,2003,690474028.38545
geo,2004,742245012.62953
geo,2005,842772803.78587
geo,2006,977937966.40294
geo,2007,1132827939.32131
geo,2008,1108132245.92355
geo,2009,1033675063.90123
geo,2010,1054563277.99936
geo,2011,1218881615.94269
geo,2012,1357421936.26819
geo,2013,1469170744.26612
geo,2014,1516893125.59962
geo,2015,1325607015.37919
geo,2016,1374475086.38459
geo,2017,1398572465.38371
geo,2018,1456413489.76948
geo,2019,1475799396.25284
geo,2020,1371057361.89835
gha,2006,4233023111.10847
gha,2007,4181555495.56849
gha,2008,4336292892.81102
gha,2009,4279675252.63469
gha,2010,4604949199.33057
gha,2011,5387790542.89307
gha,2012,5493056262.11582
gha,2013,5429115391.98765
gha,2014,5289707820.11786
gha,2015,5483288994.77736
gha,2016,5917514701.74392
gha,2017,6480635134.68029
gha,2018,6749246427.97623
gha,2019,7175895460.97109
gha,2020,7275683981.68393
gin,2006,877175835.1197
gin,2007,830954044.3175
gin,2008,863719255.28675
gin,2009,789624689.19083
gin,2010,798206191.19985
gin,2011,788326522.9311
gin,2012,905753077.22405
gin,2013,902729719.63386
gin,2014,955393532.26362
gin,2015,1065746202.93079
gin,2016,1145886595.28752
gin,2017,1208932001.97361
gin,2018,1314801401.71746
gin,2019,1377608319.86061
gin,2020,1410442490.87229
gmb,1967,14166586.41517
gmb,1968,15446697.98591
gmb,1969,15873397.2514
gmb,1970,16897493.39512
gmb,1971,16897493.39512
gmb,1972,16897493.39512
gmb,1973,18433627.28
gmb,1974,19543055.01226
gmb,1975,21932601.20239
gmb,1976,22956690.45898
gmb,1977,23554080.45008
gmb,1978,24748846.65801
gmb,1979,24748846.65801
gmb,1980,25431575.12478
gmb,1981,26114303.59155
gmb,1982,28503849.78168
gmb,1983,31746801.38993
gmb,1984,38232704.60641
gmb,1985,42073046.20576
gmb,1986,40622250.79654
gmb,1987,41646340.05313
gmb,1988,47235931.00755
gmb,1989,50306263.4927
gmb,1990,51250978.53154
gmb,1991,52353153.92917
gmb,1992,52195701.41171
gmb,1993,52668055.9893
gmb,1994,53455321.55139
gmb,1995,54782638.92585
gmb,1996,54977008.55381
gmb,1997,55801658.268
gmb,1998,56638686.07219
gmb,1999,57488270.45361
gmb,2000,58638028.72319
gmb,2001,59612551.19678
gmb,2002,62399477.71211
gmb,2003,63436197.03875
gmb,2004,67036888.52151
gmb,2005,78793316.38542
gmb,2006,82038032.91967
gmb,2007,85230321.8024
gmb,2008,78173495.65136
gmb,2009,74839368.90976
gmb,2010,75151569.86301
gmb,2011,78096186.87878
gmb,2012,80021823.22464
gmb,2013,82565299.0962
gmb,2014,85254958.99089
gmb,2015,87503954.71719
gmb,2016,81338404.5917
gmb,2017,74939586.5194
gmb,2018,74036818.89048
gmb,2019,70204117.79594
gmb,2020,55328649.2372
gnb,2005,85879794.85904
gnb,2006,90209032.64188
gnb,2007,79584884.17679
gnb,2008,88526641.53546
gnb,2009,91158351.01684
gnb,2010,92873178.96978
gnb,2011,96153625.38166
gnb,2012,101092675.87917
gnb,2013,102563146.25496
gnb,2014,102868052.61229
gnb,2015,112188239.84708
gnb,2016,119086475.87469
gnb,2017,122418821.241
gnb,2018,120232577.78523
gnq,2006,619658575.27166
gnq,2007,1393314018.94316
gnq,2008,2400660035.68849
gnq,2009,2728881888.56666
gnq,2010,2394571178.40611
gnq,2011,2600304393.52258
gnq,2012,2467341010.74709
gnq,2013,2595520479.31522
gnq,2014,2619727140.05519
gnq,2015,2352906758.69025
gnq,2016,2479793728.37807
gnq,2017,2711933875.1514
gnq,2018,2432255555.8684
gnq,2019,2144040311.6584
gnq,2020,1878153073.44711
grc,1995,20003200426.1676
grc,1996,19130128061.0734
grc,1997,19268366710.168
grc,1998,20031220064.7074
grc,1999,21984073703.49649
grc,2000,22575795789.7859
grc,2001,24792182039.86909
grc,2002,26110161307.51369
grc,2003,26688633590.8633
grc,2004,26036045846.4199
grc,2005,26241374520.9847
grc,2006,26184739435.4828
grc,2007,27442877125.37149
grc,2008,25760532714.9328
grc,2009,24639500861.47729
grc,2010,21347981087.198
grc,2011,18645003535.26369
grc,2012,17049802486.2805
grc,2013,15576574627.4152
grc,2014,15938373466.8934
grc,2015,16230758960.9082
grc,2016,15575996571.1992
grc,2017,16284213072.9527
grc,2018,17219304989.607
grc,2019,17864346936.8812
grc,2020,19198614963.273
grd,1977,5150870.49294
grd,1978,5358161.62053
grd,1979,5351879.97173
grd,1980,6928548.65234
grd,1981,6193607.7797
grd,1982,9799216.74177
grd,1983,8279081.80609
grd,1984,9574850.10007
grd,1985,11426138.06564
grd,1986,12054293.09721
grd,1987,14541786.62832
grd,1988,16539319.21291
grd,1989,18719016.87703
grd,1990,19680093.82366
grd,1991,20823329.28421
grd,1992,23197782.68217
grd,1993,20308257.06225
grd,1994,21847236.39719
grd,1995,23530659.18507
grd,1996,24887497.5144
grd,1997,26206638.29104
grd,1998,29912761.84092
grd,1999,33235672.53308
grd,2000,34228174.13774
grd,2001,34595246.53386
grd,2002,36809006.59043
grd,2003,35950990.5946
grd,2004,30146114.61622
grd,2005,35838663.92457
grd,2006,34923198.82814
grd,2007,35536974.07627
grd,2008,33785925.48997
grd,2009,32007356.04881
grd,2010,33251047.00667
grd,2011,33203993.4576
grd,2012,33130513.32227
grd,2013,32382799.59959
grd,2014,32889391.24003
grd,2015,34090296.2963
grd,2016,35640327.74393
grd,2017,36603119.95656
grd,2018,40037208.33674
grd,2019,41335995.71774
grd,2020,37121912.6917
grl,2003,81928399.02692
grl,2004,100867124.49281
grl,2005,108422612.18467
grl,2006,56688887.79635
grl,2007,68908593.52181
grl,2008,85283362.87566
grl,2009,58352731.65629
grl,2010,55597842.64229
grl,2011,66917436.11565
grl,2012,73700100.15672
grl,2013,76973235.6189
grl,2014,112141257.75142
grl,2015,101458107.28459
grl,2016,120405924.79343
grl,2017,49760751.06807
grl,2018,94293577.4396
grl,2019,92575181.32196
gtm,1960,1214899487.16176
gtm,1961,1284834660.59247
gtm,1962,1354769834.02319
gtm,1963,1487467342.58402
gtm,1964,1581610845.27922
gtm,1965,1710721934.68976
gtm,1966,1889146287.41686
gtm,1967,2047845334.81732
gtm,1968,2284548998.73666
gtm,1969,2450420884.4377
gtm,1970,2536494944.04474
gtm,1971,2718505715.9221
gtm,1972,2867342110.65927
gtm,1973,3100459355.42833
gtm,1974,3242122911.86488
gtm,1975,3194602858.12352
gtm,1976,3528139839.10075
gtm,1977,3905610454.66909
gtm,1978,4157556399.97718
gtm,1979,4390673644.74622
gtm,1980,4638136566.11645
gtm,1981,4493783195.31715
gtm,1982,4259769345.76054
gtm,1983,4179074914.87892
gtm,1984,4199696824.99312
gtm,1985,4167419052.64047
gtm,1986,4195213801.05524
gtm,1987,4280391255.87471
gtm,1988,4374534758.56991
gtm,1989,4474954494.77812
gtm,1990,4574477626.19875
gtm,1991,4682966808.27363
gtm,1992,4836286234.86357
gtm,1993,4976156568.54545
gtm,1994,5123199760.08408
gtm,1995,5289071642.93366
gtm,1996,5389491389.91166
gtm,1997,5535637944.80189
gtm,1998,5736477424.91492
gtm,1999,5881727412.37158
gtm,2000,5991113193.60234
gtm,2001,6057461938.4364
gtm,2002,6126547451.65841
gtm,2003,6279871917.08828
gtm,2004,6587183552.29972
gtm,2005,6758718136.06714
gtm,2006,7012677274.37821
gtm,2007,7226060420.46695
gtm,2008,7371239974.90831
gtm,2009,7304043639.05739
gtm,2010,7548549263.0383
gtm,2011,7777388593.79775
gtm,2012,8032156728.93413
gtm,2013,8309595920.00234
gtm,2014,8593766281.38421
gtm,2015,8908997491.76987
gtm,2016,9173692321.52908
gtm,2017,9448104637.15318
gtm,2018,9755562467.93746
gtm,2019,10059547652.0593
gtm,2020,10040379157.4413
guy,1960,116143646.89602
guy,1961,131910064.45963
guy,1962,143300084.59409
guy,1963,154984379.57892
guy,1964,143874011.40458
guy,1965,170063953.93107
guy,1966,167002145.68204
guy,1967,174282441.45081
guy,1968,169593685.24194
guy,1969,180928934.43249
guy,1970,188860857.33977
guy,1971,198059174.45756
guy,1972,189167072.77507
guy,1973,177862021.15077
guy,1974,242587692.28856
guy,1975,285595862.16432
guy,1976,252715904.08934
guy,1977,226368743.86126
guy,1978,221262413.28372
guy,1979,219740075.231
guy,1980,218112608.1153
guy,1981,259362050.96711
guy,1982,221447319.29819
guy,1983,179460242.48598
guy,1984,174255791.44966
guy,1985,188763861.7187
guy,1986,200681690.31751
guy,1987,195032668.80745
guy,1988,173583830.48214
guy,1989,154606820.07573
guy,1990,142327578.04806
guy,1991,146234608.97625
guy,1992,153490525.78242
guy,1993,159630146.84893
guy,1994,169118651.61338
guy,1995,190328250.86108
guy,1996,195909724.27782
guy,1997,204840082.71289
guy,1998,183072335.81543
guy,1999,195351577.94844
guy,2000,172467535.31132
guy,2001,172467535.31132
guy,2002,176374566.65903
guy,2003,172467535.31132
guy,2004,172467535.31132
guy,2005,193118988.22964
guy,2006,203165641.08399
guy,2007,214721941.56059
guy,2008,196592976.74921
guy,2009,204414091.21141
guy,2010,203665869.7941
guy,2011,217204276.14511
guy,2012,219845057.618
guy,2013,237872792.47292
guy,2014,251701684.78594
guy,2015,254184019.37046
guy,2016,212904203.64675
guy,2017,216125957.04368
guy,2018,220980593.65134
guy,2019,253374179.71877
guy,2020,231653752.10426
hkg,2000,5159135719.17304
hkg,2001,4697511879.58014
hkg,2002,4242690666.37215
hkg,2003,3797058965.9999
hkg,2004,3885373764.68106
hkg,2005,3946478057.82262
hkg,2006,4016891208.12247
hkg,2007,3982758731.87542
hkg,2008,3702180229.57891
hkg,2009,3399403683.28957
hkg,2010,3513138822.67221
hkg,2011,3538917196.3413
hkg,2012,3510990624.86645
hkg,2013,3514093577.25254
hkg,2014,3500010947.19257
hkg,2015,3446425346.37117
hkg,2016,3431268617.40832
hkg,2017,3446186657.72608
hkg,2018,3489986024.09904
hkg,2019,3504665375.77172
hkg,2020,3300228551.25708
hnd,1960,365757579.42572
hnd,1961,363087817.50542
hnd,1962,376231260.05017
hnd,1963,388347877.1285
hnd,1964,404982549.82049
hnd,1965,419563119.98612
hnd,1966,436403140.10034
hnd,1967,460841721.67924
hnd,1968,485074926.38414
hnd,1969,499655928.50879
hnd,1970,589400949.42897
hnd,1971,628420523.31525
hnd,1972,694137706.58726
hnd,1973,782445167.92755
hnd,1974,786552489.42774
hnd,1975,817357410.4964
hnd,1976,874859950.76803
hnd,1977,993972333.17698
hnd,1978,1012036958.23757
hnd,1979,1125385097.56017
hnd,1980,1028097114.98488
hnd,1981,990057521.73043
hnd,1982,956321217.28495
hnd,1983,1077720038.42367
hnd,1984,1155315881.19017
hnd,1985,1248896467.56658
hnd,1986,1430422616.70424
hnd,1987,1524197666.25572
hnd,1988,1470157135.49932
hnd,1989,1458840298.52871
hnd,1990,1517648798.94242
hnd,1991,1473549609.27171
hnd,1992,1539543678.26809
hnd,1993,1634819374.70733
hnd,1994,1715333647.59792
hnd,1995,1896731377.49529
hnd,1996,1906631514.72912
hnd,1997,1991045601.90263
hnd,1998,2038800241.03913
hnd,1999,2084631651.41158
hnd,2000,2150183953.96664
hnd,2001,2232933555.8221
hnd,2002,2406286559.68539
hnd,2003,2560564646.42861
hnd,2004,2663920656.43386
hnd,2005,2850320785.80029
hnd,2006,2979869219.31371
hnd,2007,3129435025.9655
hnd,2008,3235471145.27276
hnd,2009,2971750353.4062
hnd,2010,3106168143.01409
hnd,2011,3242912620.91713
hnd,2012,3301344894.0508
hnd,2013,3412701962.96129
hnd,2014,3516185597.21902
hnd,2015,3654922976.91072
hnd,2016,3763933723.02568
hnd,2017,3911506627.88881
hnd,2018,4064802989.61298
hnd,2019,4145942562.4372
hnd,2020,3563907250.39488
hrv,1995,5027414095.24253
hrv,1996,4996429136.44134
hrv,1997,5308197393.48497
hrv,1998,5453859884.26213
hrv,1999,5709375874.21076
hrv,2000,6083578255.18988
hrv,2001,6170107698.27662
hrv,2002,6294610115.96739
hrv,2003,6561213146.02902
hrv,2004,6784855688.44098
hrv,2005,6947617838.07151
hrv,2006,7209843183.582
hrv,2007,7699307397.06543
hrv,2008,7718609038.46
hrv,2009,6748663428.60492
hrv,2010,6393335689.44995
hrv,2011,6421446509.02031
hrv,2012,6091313601.88289
hrv,2013,5939801027.91523
hrv,2014,6150996869.70251
hrv,2015,6408675210.36172
hrv,2016,6821520377.40669
hrv,2017,7039148545.80777
hrv,2018,7035053280.27651
hrv,2019,7161681380.18259
hrv,2020,6884970552.61068
hti,1988,3349685948.39072
hti,1989,3157781269.89557
hti,1990,2978369604.79625
hti,1991,2887419974.14397
hti,1992,2633848707.92034
hti,1993,2501416000.80588
hti,1994,1603282285.84069
hti,1995,1671647910.31064
hti,1996,1764743092.45026
hti,1997,1769277086.21553
hti,1998,1774332046.24024
hti,1999,1721250065.17565
hti,2000,1712102465.00955
hti,2001,1712613611.6996
hti,2002,1757784794.38288
hti,2003,1802986098.82761
hti,2004,1839917663.30458
hti,2005,1901841433.03615
hti,2006,1977437717.34172
hti,2007,1973249254.51573
hti,2008,1990405396.61619
hti,2009,2132727386.00836
hti,2010,1879679870.72947
hti,2011,1943681359.99896
hti,2012,2132309142.39297
hti,2013,2207122291.05739
hti,2014,2372488163.31493
hti,2015,2519764596.73251
hti,2016,2548398134.39079
hti,2017,2685071640.50562
hti,2018,2602012909.5957
hti,2019,2627540451.73893
hti,2020,2517266963.36986
hun,1995,11547388864.5252
hun,1996,12072691147.6466
hun,1997,13762147261.7758
hun,1998,15092515192.4678
hun,1999,16016310311.1883
hun,2000,16748251635.5956
hun,2001,17516343425.8455
hun,2002,18784420001.253
hun,2003,20360530908.5051
hun,2004,21592972532.73429
hun,2005,22735492647.6511
hun,2006,24268844477.4597
hun,2007,25764313139.359
hun,2008,24885145838.7406
hun,2009,20475709056.4113
hun,2010,22361658596.8335
hun,2011,22501871425.6307
hun,2012,22218574637.75249
hun,2013,21740699703.75809
hun,2014,23283527695.4884
hun,2015,25304316540.3238
hun,2016,25379506502.1077
hun,2017,26205951688.4
hun,2018,26928645968.5142
hun,2019,27380555431.2513
hun,2020,25298896476.4215
idn,1960,3714584645.19758
idn,1961,4170361902.27887
idn,1962,4227334059.41403
idn,1963,4147573039.42667
idn,1964,4090600882.29151
idn,1965,4056417588.00855
idn,1966,4136178608.00524
idn,1967,4272911785.12776
idn,1968,4648928022.21236
idn,1969,5309805044.9821
idn,1970,5822554459.19855
idn,1971,6608770227.66004
idn,1972,6950603170.47101
idn,1973,7178491799.01165
idn,1974,8338094320.38931
idn,1975,9364066455.97085
idn,1976,10270765189.349
idn,1977,11681062732.0232
idn,1978,12993070156.2049
idn,1979,15409460934.0872
idn,1980,18825318647.0687
idn,1981,20738110615.6642
idn,1982,20991014403.6638
idn,1983,21452646645.5006
idn,1984,26183483721.5279
idn,1985,29113593910.1561
idn,1986,31818044210.7635
idn,1987,35193621325.3081
idn,1988,39414176579.6205
idn,1989,43041643021.6159
idn,1990,48420195511.0878
idn,1991,53069309457.6374
idn,1992,58449596124.9218
idn,1993,63913990416.175
idn,1994,71814751338.8665
idn,1995,79624624011.35219
idn,1996,88854734207.14619
idn,1997,93520794470.3087
idn,1998,82825280678.12718
idn,1999,86073171429.7899
idn,2000,91224432447.3096
idn,2001,94235115350.10008
idn,2002,99218419058.6284
idn,2003,104510009088.01801
idn,2004,111180950330.006
idn,2005,116293189688.03101
idn,2006,121625424019.40601
idn,2007,127299609888.02499
idn,2008,131955440704.726
idn,2009,134874378204.067
idn,2010,141269681051.12399
idn,2011,150112450920.854
idn,2012,158548434251.258
idn,2013,165475263800.95499
idn,2014,173160391646.789
idn,2015,180657039861.69601
idn,2016,188346734250.63599
idn,2017,196432896098.87601
idn,2018,204828452915.76501
idn,2019,212607395673.76697
idn,2020,206374157718.39401
ind,1960,13602964138.5081
ind,1961,14764589966.7766
ind,1962,15839365265.8286
ind,1963,17337536894.8104
ind,1964,18536384378.45729
ind,1965,18708534534.5825
ind,1966,18855870253.7888
ind,1967,18928762662.23809
ind,1968,19977172622.064
ind,1969,22120519610.9385
ind,1970,22640071883.929
ind,1971,23379852284.57529
ind,1972,24296435548.269
ind,1973,25377414456.5509
ind,1974,26117194857.1972
ind,1975,26667765176.33649
ind,1976,29006525855.9477
ind,1977,30811776141.80149
ind,1978,34617690404.2458
ind,1979,33502591645.20029
ind,1980,33567729542.1126
ind,1981,36310087898.42351
ind,1982,37504019059.6626
ind,1983,41341426050.9086
ind,1984,43081061275.4061
ind,1985,44454265693.8336
ind,1986,46896689524.3845
ind,1987,49522914322.98
ind,1988,53730535832.2603
ind,1989,58480002086.6029
ind,1990,61271571602.8106
ind,1991,59801995138.7276
ind,1992,61649986503.7541
ind,1993,66946547116.0319
ind,1994,74190955655.474
ind,1995,85661962758.0154
ind,1996,93800942935.4494
ind,1997,93848956738.13622
ind,1998,96788159276.7899
ind,1999,102008694345.112
ind,2000,109454408759.94701
ind,2001,111939379778.72
ind,2002,119625992373.17101
ind,2003,127206225352.11501
ind,2004,136598183198.05299
ind,2005,149368868495.578
ind,2006,175938292610.72501
ind,2007,188219821240.07599
ind,2008,196997669963.362
ind,2009,218603645076.79697
ind,2010,235425428301.80301
ind,2011,242782605337.78101
ind,2012,256021743059.37
ind,2013,268735392233.24301
ind,2014,289953851347.73499
ind,2015,327820066001.20697
ind,2016,353805777215.15503
ind,2017,380436963096.98401
ind,2018,400520916615.71399
ind,2019,390767649728.67297
ind,2020,362811782642.89801
irl,1995,22312396320.0387
irl,1996,23696562469.6605
irl,1997,27996311031.31829
irl,1998,32050154922.4883
irl,1999,36234772660.0246
irl,2000,41448527955.3633
irl,2001,43618000671.8922
irl,2002,48706139136.78
irl,2003,48313133028.22729
irl,2004,48013238350.9687
irl,2005,50759885220.7652
irl,2006,51837684904.43751
irl,2007,54888965181.0484
irl,2008,49631559429.5668
irl,2009,47113993686.2976
irl,2010,49206597130.7383
irl,2011,51037163587.2613
irl,2012,50413363264.2781
irl,2013,48305399723.3797
irl,2014,53373248526.0367
irl,2015,101771782980.481
irl,2016,99791532139.88387
irl,2017,103478929442.077
irl,2018,114731661325.90199
irl,2019,117424030825.089
irl,2020,144486606874.01801
irn,1960,918646496.92179
irn,1961,992138216.67553
irn,1962,1154772670.57502
irn,1963,1265010250.20563
irn,1964,1336460533.29955
irn,1965,1493651156.10617
irn,1966,1722972540.89331
irn,1967,1952974404.56706
irn,1968,2228568353.6436
irn,1969,2499398950.51387
irn,1970,2716471715.34206
irn,1971,3154700118.31808
irn,1972,3686834607.64611
irn,1973,4363230620.93519
irn,1974,5074331057.44132
irn,1975,5490103657.15925
irn,1976,7138903999.41218
irn,1977,7494113978.22196
irn,1978,6710882779.73532
irn,1979,5845994114.85562
irn,1980,6565260298.00105
irn,1981,7092631435.12281
irn,1982,6782333062.82923
irn,1983,7589381022.34716
irn,1984,8521637097.00116
irn,1985,8341990670.93645
irn,1986,7811897618.26828
irn,1987,8680188677.58098
irn,1988,8858474145.87246
irn,1989,9172903503.88606
irn,1990,11752727859.6327
irn,1991,14242906445.6382
irn,1992,14113130565.8971
irn,1993,13374136264.1873
irn,1994,13819090864.1095
irn,1995,13817447489.6589
irn,1996,16354286408.4744
irn,1997,18266407589.4437
irn,1998,17717210308.3008
irn,1999,19519077836.6885
irn,2000,21849882454.358
irn,2001,24840282793.4903
irn,2002,27955881684.6018
irn,2003,30892054369.719
irn,2004,32158298808.3605
irn,2005,35536285135.8546
irn,2006,38353355670.8191
irn,2007,39111282842.5718
irn,2008,40329781478.2916
irn,2009,43599239577.15569
irn,2010,48176481460.9255
irn,2011,50897223955.2816
irn,2012,48822423321.92049
irn,2013,46258642750.7773
irn,2014,49953223750.6857
irn,2015,47635608781.918
irn,2016,50902198690.71609
irn,2017,53604624256.1577
irn,2018,49316236067.48209
irn,2019,50338655694.9033
irn,2020,54435437961.561
irq,1968,174203473.72828
irq,1969,198748777.2673
irq,1970,230112220.67826
irq,1971,267952896.96757
irq,1972,290452758.545
irq,1973,313975341.10322
irq,1974,328634341.82791
irq,1975,399542996.49618
irq,1976,493292419.73547
irq,1977,550905701.65343
irq,1978,605791727.62261
irq,1979,711131988.64422
irq,1980,7204728402.68785
irq,1981,7626771260.76147
irq,1982,7720179777.00715
irq,1983,7788702082.72023
irq,1984,7698361729.41692
irq,1985,8594606215.58453
irq,1986,8502220420.31963
irq,1987,11593565038.261
irq,1988,9003353700.90784
irq,1989,9084489565.38403
irq,1990,4822129424.4355
irq,1991,1835784160.4906
irq,1992,1874988464.7888
irq,1993,4510881339.19719
irq,1994,4692925673.92928
irq,1995,5460989130.46646
irq,1996,5700987653.84998
irq,1997,5825077799.50969
irq,1998,5906213664.08474
irq,1999,6239279796.76566
irq,2000,5961344205.45941
irq,2001,6515332753.79192
irq,2002,5946254282.02562
irq,2003,4233628270.30776
irq,2004,3294874352.49826
irq,2005,3259687613.76336
irq,2006,3601423769.68722
irq,2007,3826340096.13743
irq,2008,4082704830.80062
irq,2009,5552019429.40124
irq,2010,5904042782.23172
irq,2011,6041791032.42802
irq,2012,6168668635.9003
irq,2013,5584991710.87466
irq,2014,4346292387.95073
irq,2015,3627684483.94302
irq,2016,3762212815.19758
irq,2017,4054718182.74157
irq,2018,4564045457.67821
irq,2019,4868549011.87111
irq,2020,4898101208.17756
isl,1995,1010129765.40217
isl,1996,1096649555.77696
isl,1997,1139388808.3594
isl,1998,1168277963.2436
isl,1999,1193643842.27462
isl,2000,1212443844.40843
isl,2001,1284926512.81607
isl,2002,1256549271.67634
isl,2003,1268784374.78789
isl,2004,1340739081.68933
isl,2005,1286249744.38857
isl,2006,1327486715.73769
isl,2007,1381309536.50682
isl,2008,1486360610.4961
isl,2009,1438894477.18981
isl,2010,1472159296.50299
isl,2011,1587326880.9999
isl,2012,1639038970.06682
isl,2013,1743596747.83774
isl,2014,1784286806.6158
isl,2015,1873793375.77795
isl,2016,1851154903.68017
isl,2017,1873407122.75436
isl,2018,1962472170.00736
isl,2019,1893017805.96041
isl,2020,1799274999.14368
isr,1995,24521440161.2281
isr,1996,25924856910.0811
isr,1997,27762756142.5325
isr,1998,29386367822.9922
isr,1999,30313207924.1885
isr,2000,34918738047.2536
isr,2001,32196721152.60929
isr,2002,30426916169.9756
isr,2003,30963928133.442
isr,2004,31598568929.2912
isr,2005,34611459114.1032
isr,2006,35783537927.1901
isr,2007,37485351571.545
isr,2008,35920526821.3199
isr,2009,33653158955.4479
isr,2010,38713844689.3358
isr,2011,38762610608.46449
isr,2012,39063567685.7768
isr,2013,38324439003.4733
isr,2014,38820632134.1281
isr,2015,38112250846.8762
isr,2016,36514311993.4823
isr,2017,38288449551.906
isr,2018,41649113331.3323
isr,2019,42111952574.9325
isr,2020,42462295613.3957
ita,1990,252107973702.06799
ita,1991,251587808540.147
ita,1992,250719499313.892
ita,1993,243983406900.12296
ita,1994,260699696468.55896
ita,1995,273719492948.125
ita,1996,272673666097.422
ita,1997,275613764306.289
ita,1998,279181624908.672
ita,1999,279833019926.758
ita,2000,287973072200.117
ita,2001,286990487584.17999
ita,2002,286840592392.65601
ita,2003,281023416307.10901
ita,2004,285695686040.82001
ita,2005,287602938699.80493
ita,2006,300404831285.703
ita,2007,309741826065.46893
ita,2008,299657574353.867
ita,2009,244288332108.828
ita,2010,267305842732.578
ita,2011,271614414140.742
ita,2012,260756055285.35101
ita,2013,257267968659.80496
ita,2014,257840144457.5
ita,2015,264390819515.039
ita,2016,272252605955.42999
ita,2017,281714420935.39093
ita,2018,286570426003.789
ita,2019,285009230415.39093
ita,2020,252271832113.32001
jam,1966,1312416030.8755
jam,1967,1346682652.70388
jam,1968,1380993046.0765
jam,1969,1387338765.94586
jam,1970,1474033759.76329
jam,1971,1508344151.34946
jam,1972,1684622492.81368
jam,1973,1695344511.39843
jam,1974,1638233447.03011
