geo,time,sh_xpd_ghed_ch_zs
grd,2000,34.71628
grd,2001,38.21508
grd,2002,43.90823
grd,2003,40.89669
grd,2004,48.35806
grd,2005,47.05686
grd,2006,39.97494
grd,2007,38.34369
grd,2008,36.44338
grd,2009,39.93027
grd,2010,37.95496
grd,2011,41.62673
grd,2012,40.9962
grd,2013,40.49074
grd,2014,43.84893
grd,2015,41.6406
grd,2016,39.77635
grd,2017,40.54025
grd,2018,40.69264
grd,2019,41.39058
gtm,2000,35.44108
gtm,2001,32.64359
gtm,2002,32.34149
gtm,2003,33.17714
gtm,2004,32.32018
gtm,2005,30.59627
gtm,2006,32.47478
gtm,2007,31.95878
gtm,2008,33.77882
gtm,2009,35.64605
gtm,2010,33.65649
gtm,2011,33.43029
gtm,2012,33.3642
gtm,2013,38.37312
gtm,2014,38.00521
gtm,2015,37.93196
gtm,2016,37.68685
gtm,2017,35.84477
gtm,2018,36.00882
gtm,2019,38.42509
guy,2000,56.10593
guy,2001,53.42674
guy,2002,54.34016
guy,2003,52.89542
guy,2004,50.60924
guy,2005,46.92925
guy,2006,42.01935
guy,2007,39.32729
guy,2008,40.33197
guy,2009,43.21624
guy,2010,43.12286
guy,2011,48.58451
guy,2012,48.46244
guy,2013,49.6571
guy,2014,55.09995
guy,2015,58.58772
guy,2016,63.00772
guy,2017,64.63815
guy,2018,60.17403
guy,2019,59.44682
hnd,2000,48.22547
hnd,2001,42.01053
hnd,2002,40.67727
hnd,2003,37.92595
hnd,2004,35.7597
hnd,2005,38.92586
hnd,2006,41.63787
hnd,2007,41.23646
hnd,2008,38.57394
hnd,2009,44.10111
hnd,2010,42.35993
hnd,2011,44.28756
hnd,2012,39.08075
hnd,2013,41.2132
hnd,2014,40.3441
hnd,2015,39.39133
hnd,2016,39.97731
hnd,2017,40.59087
hnd,2018,39.22595
hnd,2019,39.16377
hrv,2000,85.02521
hrv,2001,82.19973
hrv,2002,79.01169
hrv,2003,81.33018
hrv,2004,79.81884
hrv,2005,84.98888
hrv,2006,84.65945
hrv,2007,86.43176
hrv,2008,83.83043
hrv,2009,82.83022
hrv,2010,83.40903
hrv,2011,81.97131
hrv,2012,82.65221
hrv,2013,85.05267
hrv,2014,84.03982
hrv,2015,83.09547
hrv,2016,82.76351
hrv,2017,82.84589
hrv,2018,83.20935
hrv,2019,81.54313
hti,2000,21.82013
hti,2001,19.38977
hti,2002,14.2437
hti,2003,14.6165
hti,2004,17.09963
hti,2005,17.65004
hti,2006,8.32103
hti,2007,21.72797
hti,2008,22.15389
hti,2009,22.33143
hti,2010,17.86718
hti,2011,7.1325
hti,2012,8.22239
hti,2013,11.58277
hti,2014,10.36076
hti,2015,11.05178
hti,2016,11.01948
hti,2017,11.77195
hti,2018,12.19023
hti,2019,11.01837
hun,2000,68.84632
hun,2001,66.90215
hun,2002,69.24012
hun,2003,69.98189
hun,2004,69.62473
hun,2005,70.15788
hun,2006,70.35379
hun,2007,67.78857
hun,2008,67.74673
hun,2009,67.98168
hun,2010,66.62557
hun,2011,66.21703
hun,2012,64.84033
hun,2013,66.20976
hun,2014,66.72171
hun,2015,67.78528
hun,2016,67.71108
hun,2017,68.34321
hun,2018,69.55769
hun,2019,67.98222
idn,2000,29.6676
idn,2001,36.45095
idn,2002,34.04227
idn,2003,36.37523
idn,2004,35.34217
idn,2005,28.91633
idn,2006,31.71805
idn,2007,36.07475
idn,2008,35.23404
idn,2009,35.13376
idn,2010,23.68755
idn,2011,23.47514
idn,2012,26.32731
idn,2013,28.46877
idn,2014,33.48168
idn,2015,39.59934
idn,2016,45.52692
idn,2017,46.47951
idn,2018,48.6771
idn,2019,48.93665
ind,2000,20.68014
ind,2001,18.87691
ind,2002,18.16442
ind,2003,18.7164
ind,2004,17.98241
ind,2005,20.12673
ind,2006,20.50616
ind,2007,20.89889
ind,2008,22.62735
ind,2009,25.6102
ind,2010,26.20631
ind,2011,28.87309
ind,2012,27.98948
ind,2013,23.07122
ind,2014,23.66404
ind,2015,25.64013
ind,2016,26.83841
ind,2017,32.94804
ind,2018,30.07764
ind,2019,32.78846
irl,2000,77.51447
irl,2001,78.43862
irl,2002,78.99122
irl,2003,78.76318
irl,2004,78.91646
irl,2005,78.86785
irl,2006,77.82533
irl,2007,79.23339
irl,2008,79.32147
irl,2009,77.07171
irl,2010,76.17775
irl,2011,71.89431
irl,2012,71.74548
irl,2013,70.59171
irl,2014,71.00539
irl,2015,72.00896
irl,2016,72.72129
irl,2017,72.97913
irl,2018,74.12603
irl,2019,74.57802
irn,2000,37.70975
irn,2001,38.26736
irn,2002,39.26385
irn,2003,39.40636
irn,2004,36.43324
irn,2005,36.87053
irn,2006,41.6772
irn,2007,39.82688
irn,2008,37.07771
irn,2009,36.65221
irn,2010,32.35679
irn,2011,33.35729
irn,2012,34.30973
irn,2013,38.49141
irn,2014,50.37258
irn,2015,51.89373
irn,2016,50.61008
irn,2017,51.57277
irn,2018,45.92755
irn,2019,49.50386
irq,2003,45.33376
irq,2004,70.92875
irq,2005,69.72826
irq,2006,66.41515
irq,2007,65.59613
irq,2008,78.44077
irq,2009,77.58358
irq,2010,73.87699
irq,2011,74.83477
irq,2012,37.50226
irq,2013,40.65944
irq,2014,37.09843
irq,2015,23.23992
irq,2016,20.48296
irq,2017,41.86053
irq,2018,48.13148
irq,2019,49.37045
isl,2000,80.57293
isl,2001,80.52631
isl,2002,81.43344
isl,2003,81.27566
isl,2004,80.94917
isl,2005,81.00184
isl,2006,81.58273
isl,2007,82.0176
isl,2008,82.21314
isl,2009,81.63837
isl,2010,79.8606
isl,2011,80.00639
isl,2012,79.92068
isl,2013,80.23288
isl,2014,80.49408
isl,2015,80.80988
isl,2016,81.50876
isl,2017,81.96689
isl,2018,82.46563
isl,2019,82.88879
isr,2000,63.10085
isr,2001,62.68159
isr,2002,64.01109
isr,2003,62.51268
isr,2004,61.77767
isr,2005,59.93183
isr,2006,62.32135
isr,2007,60.59379
isr,2008,61.28447
isr,2009,61.21596
isr,2010,62.80176
isr,2011,62.58884
isr,2012,62.60701
isr,2013,63.41858
isr,2014,63.13245
isr,2015,63.41682
isr,2016,63.31613
isr,2017,63.88255
isr,2018,64.5517
isr,2019,64.77963
ita,2000,72.63815
ita,2001,74.62194
ita,2002,74.95858
ita,2003,75.33365
ita,2004,76.244
ita,2005,77.48858
ita,2006,77.75047
ita,2007,77.48771
ita,2008,77.67529
ita,2009,78.30512
ita,2010,78.4536
ita,2011,77.01279
ita,2012,75.87682
ita,2013,75.75851
ita,2014,75.42493
ita,2015,74.43542
ita,2016,74.40103
ita,2017,73.73537
ita,2018,73.84325
ita,2019,73.91931
jam,2000,56.46753
jam,2001,46.55213
jam,2002,58.18744
jam,2003,48.49776
jam,2004,51.48248
jam,2005,49.13597
jam,2006,47.54183
jam,2007,50.07468
jam,2008,52.59539
jam,2009,57.2766
jam,2010,57.53091
jam,2011,59.11745
jam,2012,56.95798
jam,2013,59.99071
jam,2014,59.26104
jam,2015,63.27167
jam,2016,63.59624
jam,2017,66.11816
jam,2018,65.16251
jam,2019,65.25022
jor,2000,44.9827
jor,2001,45.62798
jor,2002,47.40854
jor,2003,46.58574
jor,2004,39.31507
jor,2005,51.7067
jor,2006,51.27907
jor,2007,56.70308
jor,2008,60.51282
jor,2009,67.08152
jor,2010,66.70902
jor,2011,67.4473
jor,2012,64.40775
jor,2013,61.55162
jor,2014,64.47507
jor,2015,53.54002
jor,2016,48.52363
jor,2017,44.80054
jor,2018,48.43356
jor,2019,51.17519
jpn,2000,80.43053
jpn,2001,80.96407
jpn,2002,80.75298
jpn,2003,79.96381
jpn,2004,80.2742
jpn,2005,81.16796
jpn,2006,80.32153
jpn,2007,81.24928
jpn,2008,81.17062
jpn,2009,81.29418
jpn,2010,81.92725
jpn,2011,83.74062
jpn,2012,83.93069
jpn,2013,84.26091
jpn,2014,84.11786
jpn,2015,84.08298
jpn,2016,84.03721
jpn,2017,84.21469
jpn,2018,83.77095
jpn,2019,83.85676
kaz,2000,50.94764
kaz,2001,56.64601
kaz,2002,53.49621
kaz,2003,54.8055
kaz,2004,58.24765
kaz,2005,64.90694
kaz,2006,68.09195
kaz,2007,66.27427
kaz,2008,74.31517
kaz,2009,75.90641
kaz,2010,67.3873
kaz,2011,70.79856
kaz,2012,68.14988
kaz,2013,69.36115
kaz,2014,71.71561
kaz,2015,63.14422
kaz,2016,59.61541
kaz,2017,62.00508
kaz,2018,60.83681
kaz,2019,59.93823
ken,2000,28.59482
ken,2001,29.1403
ken,2002,30.28204
ken,2003,28.79449
ken,2004,26.49244
ken,2005,27.89969
ken,2006,24.83134
ken,2007,25.95243
ken,2008,27.07579
ken,2009,27.88091
ken,2010,28.96219
ken,2011,30.86547
ken,2012,32.40784
ken,2013,33.68307
ken,2014,37.40697
ken,2015,40.38046
ken,2016,42.80955
ken,2017,42.93967
ken,2018,43.10948
ken,2019,45.97901
kgz,2000,48.35355
kgz,2001,46.83544
kgz,2002,48.33863
kgz,2003,38.91859
kgz,2004,37.67675
kgz,2005,50.99052
kgz,2006,50.672
kgz,2007,44.50761
kgz,2008,44.38031
kgz,2009,50.45441
kgz,2010,49.13737
kgz,2011,51.96282
kgz,2012,49.6025
kgz,2013,48.20623
kgz,2014,37.36302
kgz,2015,37.92853
kgz,2016,38.94333
kgz,2017,37.95225
kgz,2018,48.39459
kgz,2019,51.42177
khm,2000,19.76403
khm,2001,16.90156
khm,2002,19.36084
khm,2003,21.37197
khm,2004,19.35452
khm,2005,17.81223
khm,2006,15.69273
khm,2007,19.83957
khm,2008,15.53217
khm,2009,16.06786
khm,2010,19.73365
khm,2011,17.05396
khm,2012,19.373
khm,2013,19.98289
khm,2014,18.4997
khm,2015,21.70783
khm,2016,21.80688
khm,2017,26.51513
khm,2018,26.89064
khm,2019,24.30772
kir,2000,96.68036
kir,2001,96.30434
kir,2002,95.84045
kir,2003,96.13912
kir,2004,97.12131
kir,2005,96.42112
kir,2006,83.00761
kir,2007,80.66021
kir,2008,74.59828
kir,2009,63.94714
kir,2010,91.42417
kir,2011,94.71844
kir,2012,88.80543
kir,2013,82.19873
kir,2014,82.82767
kir,2015,85.21583
kir,2016,79.54343
kir,2017,75.67411
kir,2018,74.39754
kir,2019,82.2997
kna,2000,41.922
kna,2001,43.65345
kna,2002,43.34912
kna,2003,44.12152
kna,2004,48.11814
kna,2005,46.98353
kna,2006,44.77465
kna,2007,43.42342
kna,2008,33.88892
kna,2009,37.32195
kna,2010,37.5887
kna,2011,36.99467
kna,2012,39.16943
kna,2013,38.04808
kna,2014,40.91829
kna,2015,37.83432
kna,2016,40.13845
kna,2017,41.57165
kna,2018,45.95744
kna,2019,49.25549
kor,2000,50.32754
kor,2001,55.9357
kor,2002,56.50645
kor,2003,56.01357
kor,2004,56.71951
kor,2005,57.04932
kor,2006,59.00264
kor,2007,58.94402
kor,2008,57.24281
kor,2009,59.17845
kor,2010,59.34798
kor,2011,58.56444
kor,2012,57.66639
kor,2013,57.83753
kor,2014,57.32467
kor,2015,57.35556
kor,2016,57.52185
kor,2017,57.91357
kor,2018,58.45679
kor,2019,59.5285
kwt,2000,72.54471
kwt,2001,78.88749
kwt,2002,76.80327
kwt,2003,76.89359
kwt,2004,76.26429
kwt,2005,76.21053
kwt,2006,76.52495
kwt,2007,76.42374
kwt,2008,78.09232
kwt,2009,81.58334
kwt,2010,84.20079
kwt,2011,84.47299
kwt,2012,83.46147
kwt,2013,83.96836
kwt,2014,84.58883
kwt,2015,84.85923
kwt,2016,85.31621
kwt,2017,85.70924
kwt,2018,88.19838
kwt,2019,86.96114
lao,2000,28.84258
lao,2001,30.98994
lao,2002,27.55244
lao,2003,24.47424
lao,2004,22.43296
lao,2005,27.17384
lao,2006,21.90361
lao,2007,18.08647
lao,2008,18.54986
lao,2009,33.11112
lao,2010,20.73245
lao,2011,18.86988
lao,2012,21.03192
lao,2013,29.69614
lao,2014,29.74751
lao,2015,35.20909
lao,2016,32.40106
lao,2017,35.1882
lao,2018,38.69596
lao,2019,36.93347
lbn,2000,29.81943
lbn,2001,32.68748
lbn,2002,32.85642
lbn,2003,33.90074
lbn,2004,37.12299
lbn,2005,38.41325
lbn,2006,41.00927
lbn,2007,41.04163
lbn,2008,39.34031
lbn,2009,38.19764
lbn,2010,40.30917
lbn,2011,43.7142
lbn,2012,43.50122
lbn,2013,44.11634
lbn,2014,47.47676
lbn,2015,44.78326
lbn,2016,46.34448
lbn,2017,46.46502
lbn,2018,50.00098
lbn,2019,48.98129
lbr,2000,17.53839
lbr,2001,22.69254
lbr,2002,16.85047
lbr,2003,14.53067
lbr,2004,7.55591
lbr,2005,5.91927
lbr,2006,8.26159
lbr,2007,7.60785
lbr,2008,15.1823
lbr,2009,10.23327
lbr,2010,8.8967
lbr,2011,16.09741
lbr,2012,9.94893
lbr,2013,4.1334
lbr,2014,8.96245
lbr,2015,11.34573
lbr,2016,14.13014
lbr,2017,15.19451
lbr,2018,18.66679
lbr,2019,16.0963
lby,2000,48.70889
lby,2001,54.47206
lby,2002,66.91076
lby,2003,66.24487
lby,2004,65.78649
lby,2005,64.65328
lby,2006,65.3586
lby,2007,66.52917
lby,2008,67.65816
lby,2009,68.7928
lby,2010,69.9381
lby,2011,63.29393
lca,2000,34.41187
lca,2001,34.90361
lca,2002,33.95427
lca,2003,31.34616
lca,2004,32.91967
lca,2005,32.98305
lca,2006,30.42997
lca,2007,28.11272
lca,2008,31.53467
lca,2009,34.64207
lca,2010,35.93709
lca,2011,35.14692
lca,2012,40.58451
lca,2013,40.23097
lca,2014,40.12716
lca,2015,43.47488
lca,2016,39.96068
lca,2017,43.73191
lca,2018,44.73597
lca,2019,47.44601
lka,2000,53.62961
lka,2001,52.56715
lka,2002,53.45138
lka,2003,55.08138
lka,2004,52.7034
lka,2005,52.63922
lka,2006,50.96378
lka,2007,48.49552
lka,2008,43.21923
lka,2009,40.60078
lka,2010,40.43684
lka,2011,42.54272
lka,2012,42.224
lka,2013,45.41759
lka,2014,44.7292
lka,2015,43.95829
lka,2016,43.12142
lka,2017,41.0052
lka,2018,45.69159
lka,2019,47.2221
lso,2000,56.40678
lso,2001,54.7174
lso,2002,52.6776
lso,2003,58.87579
lso,2004,57.07973
lso,2005,48.26016
lso,2006,56.4059
lso,2007,63.72186
lso,2008,56.73642
lso,2009,54.07484
lso,2010,56.02919
lso,2011,56.17374
lso,2012,52.13343
lso,2013,48.43048
lso,2014,53.76468
lso,2015,59.05698
lso,2016,57.96037
lso,2017,55.1353
lso,2018,47.17262
lso,2019,43.53778
ltu,2000,67.25762
ltu,2001,70.20483
ltu,2002,72.81419
ltu,2003,74.31564
ltu,2004,62.62945
ltu,2005,60.7067
ltu,2006,62.43145
ltu,2007,65.83149
ltu,2008,70.72186
ltu,2009,71.87563
ltu,2010,71.08982
ltu,2011,70.33173
ltu,2012,66.6158
ltu,2013,65.59049
ltu,2014,66.57397
ltu,2015,66.08771
ltu,2016,65.75757
ltu,2017,65.15695
ltu,2018,65.99188
ltu,2019,65.08877
lux,2000,83.24608
lux,2001,84.04717
lux,2002,83.96315
lux,2003,83.86484
lux,2004,84.4966
lux,2005,84.14559
lux,2006,83.77575
lux,2007,85.35796
lux,2008,87.64614
lux,2009,86.71481
lux,2010,85.93012
lux,2011,84.32241
lux,2012,83.63432
lux,2013,83.86051
lux,2014,84.26283
lux,2015,84.50591
lux,2016,84.43628
lux,2017,84.78168
lux,2018,84.92115
lux,2019,85.86994
lva,2000,50.75323
lva,2001,48.73086
lva,2002,49.57962
lva,2003,49.82993
lva,2004,56.17495
lva,2005,55.69818
lva,2006,61.5356
lva,2007,60.89078
lva,2008,60.3269
lva,2009,59.6488
lva,2010,60.18484
lva,2011,63.49743
lva,2012,60.34782
lva,2013,60.01409
lva,2014,59.6724
lva,2015,58.67531
lva,2016,55.84833
lva,2017,57.16551
lva,2018,59.71597
lva,2019,60.55778
mar,2000,24.64477
mar,2001,26.27654
mar,2002,27.6174
mar,2003,27.41947
mar,2004,27.2092
mar,2005,25.92175
mar,2006,36.87304
mar,2007,40.63193
mar,2008,40.14347
mar,2009,43.12371
mar,2010,39.90461
mar,2011,41.03375
mar,2012,42.50144
mar,2013,44.27558
mar,2014,40.82225
mar,2015,41.54577
mar,2016,42.50613
mar,2017,43.00171
mar,2018,40.19128
mar,2019,39.87648
mco,2000,80.03049
mco,2001,80.09636
mco,2002,80.20038
mco,2003,81.00304
mco,2004,81.12022
mco,2005,81.06517
mco,2006,80.84051
mco,2007,80.17757
mco,2008,80.55848
mco,2009,81.33255
mco,2010,81.44484
mco,2011,81.1558
mco,2012,81.3018
mco,2013,81.12115
mco,2014,81.0025
mco,2015,80.88186
mco,2016,85.52929
mco,2017,85.81582
mco,2018,85.70696
mco,2019,84.96423
mda,2000,48.95384
mda,2001,45.96244
mda,2002,47.90952
mda,2003,45.76942
mda,2004,59.17274
mda,2005,52.72469
mda,2006,49.26407
mda,2007,51.08501
mda,2008,48.21477
mda,2009,42.64823
mda,2010,45.86203
mda,2011,46.66718
mda,2012,48.52949
mda,2013,46.70035
mda,2014,49.34556
mda,2015,45.53878
mda,2016,48.79284
mda,2017,50.61461
mda,2018,56.52602
mda,2019,59.67766
mdg,2000,39.55335
mdg,2001,39.50343
mdg,2002,35.9987
mdg,2003,45.03353
mdg,2004,41.70427
mdg,2005,37.27274
mdg,2006,37.06541
mdg,2007,41.90129
mdg,2008,33.95238
mdg,2009,27.98621
mdg,2010,40.15982
mdg,2011,37.80917
mdg,2012,38.97432
mdg,2013,34.88285
mdg,2014,39.47626
mdg,2015,40.02438
mdg,2016,45.11998
mdg,2017,46.36674
mdg,2018,35.26932
mdg,2019,32.18556
mdv,2000,33.14654
mdv,2001,32.60015
mdv,2002,29.02599
mdv,2003,31.69123
mdv,2004,30.8813
mdv,2005,33.61714
mdv,2006,36.77693
mdv,2007,47.13237
mdv,2008,55.77034
mdv,2009,57.70219
mdv,2010,52.96122
mdv,2011,46.41235
mdv,2012,48.53014
mdv,2013,52.84798
mdv,2014,62.0189
mdv,2015,72.10314
mdv,2016,72.2291
mdv,2017,71.45578
mdv,2018,75.52784
mdv,2019,79.29984
mex,2000,45.21741
mex,2001,43.75762
mex,2002,42.68947
mex,2003,41.50919
mex,2004,43.45798
mex,2005,42.23655
mex,2006,42.82709
mex,2007,43.81832
mex,2008,45.91358
mex,2009,46.66847
mex,2010,50.21875
mex,2011,52.80388
mex,2012,53.08212
mex,2013,53.75116
mex,2014,52.0817
mex,2015,52.20097
mex,2016,51.27972
mex,2017,50.53537
mex,2018,49.67456
mex,2019,49.30772
mhl,2000,50.71352
mhl,2001,48.59669
mhl,2002,44.02392
mhl,2003,41.92296
mhl,2004,38.0798
mhl,2005,25.69902
mhl,2006,19.18613
mhl,2007,40.01751
mhl,2008,32.4894
mhl,2009,33.52111
mhl,2010,28.74395
mhl,2011,39.34229
mhl,2012,40.89173
mhl,2013,43.86374
mhl,2014,39.38068
mhl,2015,38.0262
mhl,2016,40.01042
mhl,2017,38.58596
mhl,2018,43.21676
mhl,2019,41.16528
mkd,2000,53.12498
mkd,2001,54.38128
mkd,2002,52.69415
mkd,2003,54.99277
mkd,2004,55.75329
mkd,2005,56.98303
mkd,2006,57.09085
mkd,2007,61.48729
mkd,2008,64.58732
mkd,2009,62.67918
mkd,2010,60.57293
mkd,2011,62.23397
mkd,2012,62.51174
mkd,2013,65.64761
mkd,2014,63.89249
mkd,2015,64.94881
mkd,2016,63.65434
mkd,2017,56.97239
mkd,2018,57.32186
mkd,2019,58.96769
mli,2000,23.66599
mli,2001,23.33152
mli,2002,22.21387
mli,2003,27.96938
mli,2004,30.44532
mli,2005,26.89513
mli,2006,22.43583
mli,2007,18.97279
mli,2008,14.19817
mli,2009,12.773
mli,2010,14.29858
mli,2011,15.06309
mli,2012,11.02163
mli,2013,20.56299
mli,2014,19.89783
mli,2015,22.35896
mli,2016,32.03074
mli,2017,32.04769
mli,2018,30.84215
mli,2019,33.64925
mlt,2000,71.79488
mlt,2001,68.66666
mlt,2002,70.4023
mlt,2003,69.84127
mlt,2004,69.54314
mlt,2005,69.12752
mlt,2006,68.4874
mlt,2007,66.80761
mlt,2008,64.7541
mlt,2009,64.91935
mlt,2010,64.57565
mlt,2011,64.44444
mlt,2012,65.64019
mlt,2013,67.55555
mlt,2014,61.61486
mlt,2015,60.83223
mlt,2016,63.02824
mlt,2017,62.897
mlt,2018,63.47786
mlt,2019,63.10254
mmr,2000,13.15912
mmr,2001,11.26913
mmr,2002,13.91564
mmr,2003,10.20589
mmr,2004,10.88052
mmr,2005,7.29122
mmr,2006,11.94776
mmr,2007,10.04284
mmr,2008,8.106
mmr,2009,8.6621
mmr,2010,9.84078
mmr,2011,11.95902
mmr,2012,17.21873
mmr,2013,18.87418
mmr,2014,24.18496
mmr,2015,21.99241
mmr,2016,13.98528
mmr,2017,14.79479
mmr,2018,14.82879
mmr,2019,15.75753
mne,2011,60.97186
mne,2012,63.94952
mne,2013,57.81398
mne,2014,60.70048
mne,2015,59.80591
mne,2016,60.11718
mne,2017,57.39429
mne,2018,59.55123
mne,2019,60.83509
mng,2000,74.27998
mng,2001,69.25334
mng,2002,68.76264
mng,2003,67.93166
mng,2004,63.89244
mng,2005,60.51927
mng,2006,66.44078
mng,2007,70.71641
mng,2008,70.62198
mng,2009,69.54905
mng,2010,65.37965
mng,2011,59.44942
mng,2012,60.75429
mng,2013,55.62017
mng,2014,56.80804
mng,2015,56.37314
mng,2016,59.33839
mng,2017,61.68831
mng,2018,57.35171
mng,2019,56.64912
moz,2000,51.31327
moz,2001,47.22797
moz,2002,37.22647
moz,2003,36.15617
moz,2004,31.78746
moz,2005,33.83922
moz,2006,28.95491
moz,2007,30.85032
moz,2008,29.30187
moz,2009,25.23098
moz,2010,23.49942
moz,2011,25.50838
moz,2012,24.03585
moz,2013,24.79006
moz,2014,27.49054
moz,2015,27.03023
moz,2016,22.77142
moz,2017,21.46009
moz,2018,22.38132
moz,2019,21.28326
mrt,2000,13.90346
mrt,2001,15.26102
mrt,2002,21.81931
mrt,2003,19.1441
mrt,2004,19.07369
mrt,2005,24.08246
mrt,2006,25.02085
mrt,2007,26.55632
mrt,2008,29.4607
mrt,2009,28.25587
mrt,2010,27.7484
mrt,2011,30.30717
mrt,2012,33.88728
mrt,2013,37.75723
mrt,2014,36.11932
mrt,2015,38.62219
mrt,2016,38.73249
mrt,2017,37.12153
mrt,2018,39.2435
mrt,2019,37.47649
mus,2000,53.52765
mus,2001,53.78348
mus,2002,52.89988
mus,2003,52.44577
mus,2004,54.3627
mus,2005,48.18608
mus,2006,44.88022
mus,2007,41.81178
mus,2008,35.28038
mus,2009,37.88377
mus,2010,44.14371
mus,2011,41.12767
mus,2012,44.44336
mus,2013,41.80387
mus,2014,45.07291
mus,2015,41.67558
mus,2016,44.11246
mus,2017,44.04976
mus,2018,43.93878
mus,2019,47.04216
mwi,2000,51.87318
mwi,2001,49.387
mwi,2002,36.35472
mwi,2003,35.39363
mwi,2004,21.0639
mwi,2005,24.47988
mwi,2006,19.21144
mwi,2007,13.49692
mwi,2008,22.39311
mwi,2009,17.97539
mwi,2010,22.00964
mwi,2011,21.65233
mwi,2012,15.88225
mwi,2013,18.02149
mwi,2014,22.73354
mwi,2015,28.6499
mwi,2016,24.73158
mwi,2017,22.66757
mwi,2018,24.44003
mwi,2019,32.59274
mys,2000,46.65709
mys,2001,50.51287
mys,2002,51.21378
mys,2003,51.94099
mys,2004,50.93672
mys,2005,48.8999
mys,2006,53.87238
mys,2007,52.91727
mys,2008,53.12098
mys,2009,55.55441
mys,2010,53.05662
mys,2011,53.24521
mys,2012,53.93135
mys,2013,53.90561
mys,2014,54.73529
mys,2015,53.26112
mys,2016,51.24826
mys,2017,51.89304
mys,2018,51.3257
mys,2019,52.19665
nam,2000,50.32893
nam,2001,51.9166
nam,2002,53.09425
nam,2003,53.39935
nam,2004,48.88361
nam,2005,44.60987
nam,2006,41.07841
nam,2007,43.75523
nam,2008,41.65367
nam,2009,38.20808
nam,2010,40.99235
nam,2011,41.62049
nam,2012,41.76861
nam,2013,46.12751
nam,2014,46.18441
nam,2015,42.20663
nam,2016,46.89564
nam,2017,46.50364
nam,2018,46.56083
nam,2019,46.90029
ner,2000,24.09348
ner,2001,24.08024
ner,2002,24.84823
ner,2003,22.40691
ner,2004,23.56759
ner,2005,33.82761
ner,2006,35.43542
ner,2007,27.86896
ner,2008,29.68549
ner,2009,28.85043
ner,2010,26.12587
ner,2011,26.10781
ner,2012,24.14342
ner,2013,30.01209
ner,2014,28.67515
ner,2015,20.78802
ner,2016,24.28882
ner,2017,33.80761
ner,2018,33.31208
ner,2019,35.69034
nga,2000,18.31479
nga,2001,26.89141
nga,2002,21.33315
nga,2003,18.39931
nga,2004,25.94122
nga,2005,25.55649
nga,2006,21.18177
nga,2007,19.91349
nga,2008,17.87425
nga,2009,15.92126
nga,2010,13.6043
nga,2011,14.43569
nga,2012,16.20215
nga,2013,14.30349
nga,2014,13.31774
nga,2015,16.44575
nga,2016,13.02093
nga,2017,14.19147
nga,2018,16.09811
nga,2019,15.94659
nic,2000,49.00174
nic,2001,44.83743
nic,2002,42.9398
nic,2003,42.03562
nic,2004,37.53734
nic,2005,40.29275
nic,2006,45.02326
nic,2007,45.32595
nic,2008,44.51708
nic,2009,49.61495
nic,2010,46.10339
nic,2011,47.38969
nic,2012,50.06705
nic,2013,50.64857
nic,2014,52.12519
nic,2015,56.08241
nic,2016,57.78797
nic,2017,58.26255
nic,2018,59.9076
nic,2019,60.91789
nld,2000,69.04138
nld,2001,69.62941
nld,2002,69.97983
nld,2003,70.1656
nld,2004,68.59796
nld,2005,68.42236
nld,2006,70.13354
nld,2007,69.25593
nld,2008,66.5975
nld,2009,66.68812
nld,2010,67.26192
nld,2011,67.31606
nld,2012,66.78051
nld,2013,67.30566
nld,2014,67.64819
nld,2015,66.05368
nld,2016,65.48041
nld,2017,64.32305
nld,2018,65.77114
nld,2019,65.89692
nor,2000,81.6825
nor,2001,82.80009
nor,2002,82.88494
nor,2003,83.16679
nor,2004,83.01723
nor,2005,83.05116
nor,2006,83.34161
nor,2007,83.7011
nor,2008,84.13493
nor,2009,84.43604
nor,2010,84.68054
nor,2011,84.42308
nor,2012,84.75523
nor,2013,85.02294
nor,2014,85.28893
nor,2015,85.5146
nor,2016,85.37945
nor,2017,85.12067
nor,2018,85.7035
nor,2019,85.82006
npl,2000,15.51036
npl,2001,15.32425
npl,2002,20.12697
npl,2003,17.12201
npl,2004,15.98802
npl,2005,19.06447
npl,2006,23.90191
npl,2007,18.46653
npl,2008,18.62999
npl,2009,20.41424
npl,2010,18.12849
npl,2011,17.89261
npl,2012,17.51914
npl,2013,16.3446
npl,2014,17.21304
npl,2015,16.63468
npl,2016,18.57956
npl,2017,22.56427
npl,2018,23.56682
npl,2019,24.80925
nru,2000,87.88238
nru,2001,79.89173
nru,2002,71.12906
nru,2003,74.91121
nru,2004,71.08334
nru,2005,89.87304
nru,2006,87.56667
nru,2007,69.41309
nru,2008,54.77897
nru,2009,51.32406
nru,2010,59.79454
nru,2011,56.96172
nru,2012,45.50384
nru,2013,54.32404
nru,2014,73.54259
nru,2015,60.23104
nru,2016,89.811
nru,2017,72.90471
nru,2018,82.64799
nru,2019,86.307
nzl,2000,74.48747
nzl,2001,73.18119
nzl,2002,74.93328
nzl,2003,75.49771
nzl,2004,77.03677
nzl,2005,76.94783
nzl,2006,77.2214
nzl,2007,79.29507
nzl,2008,77.62827
nzl,2009,77.72038
nzl,2010,78.27069
nzl,2011,78.7793
nzl,2012,78.51128
nzl,2013,77.63804
nzl,2014,77.43387
nzl,2015,74.69454
nzl,2016,74.55415
nzl,2017,75.45738
nzl,2018,74.82838
