geo,time,fm_lbl_bmny_cn
fji,1997,1347994000
fji,1998,1340768000
fji,1999,1523672000
fji,2000,1500119000
fji,2001,1672800266.68
fji,2002,2025220413.89
fji,2003,2354997064.08
fji,2004,2577833180.39
fji,2005,2968831417.99
fji,2006,3629921908.36
fji,2007,3930786532.97
fji,2008,3676581369.91481
fji,2009,3936950213.80261
fji,2010,4074995136.8671
fji,2011,4525183120.51269
fji,2012,4809785397.7275
fji,2013,5722969225.00608
fji,2014,6317893952.94638
fji,2015,7198333003.29756
fji,2016,7541122709.73131
fji,2017,8167148472.133
fji,2018,8397159331.03926
fji,2019,8623376773.38515
fji,2020,8724485009.19378
fsm,1995,107834000
fsm,1996,101595000
fsm,1997,105461000
fsm,1998,106217000
fsm,1999,109817000
fsm,2000,108767000
fsm,2001,115260000
fsm,2002,101463000
fsm,2003,97663000
fsm,2004,97608000
fsm,2005,99182000
fsm,2006,90795000
fsm,2007,94941000
fsm,2008,98004000
fsm,2009,113962000
fsm,2010,113889000
fsm,2011,118383000
fsm,2012,134807000
fsm,2013,145775000
fsm,2014,194386000
fsm,2015,178273000
fsm,2016,217563000
fsm,2017,240929000
fsm,2018,246544000
fsm,2019,249039000
fsm,2020,287959000
gab,1960,5400000000
gab,1961,6240000000
gab,1962,7370000000
gab,1963,8050000000
gab,1964,8630000000
gab,1965,9200000000
gab,1966,9020000000
gab,1967,9490000000
gab,1968,10688000000
gab,1969,12674000000
gab,1970,13760000000
gab,1971,15713000000
gab,1972,20086000000
gab,1973,26528000000
gab,1974,44334000000
gab,1975,71461000000
gab,1976,133403000000
gab,1977,133345000000
gab,1978,113639000000
gab,1979,122830000000
gab,1980,152984999999.62299
gab,1981,177244999999.875
gab,1982,201105999999.875
gab,1983,237162000000
gab,1984,274444000000
gab,1985,307577000000
gab,1986,276623000000
gab,1987,240720000000
gab,1988,241215000000
gab,1989,255406000000
gab,1990,264782000000
gab,1991,286737000000
gab,1992,241458000000
gab,1993,237310000000
gab,1994,325983000000
gab,1995,358960000000
gab,1996,420777000000
gab,1997,468222000000
gab,1998,459585000000
gab,1999,445820000000
gab,2000,527307000000
gab,2001,549313000000
gab,2002,575181000000
gab,2003,564978000000
gab,2004,619858000000
gab,2005,822380000000
gab,2006,940172000000
gab,2007,1010705000000
gab,2008,1120165000000
gab,2009,1158174000000
gab,2010,1398170000000
gab,2011,1776585000000
gab,2012,1953785000000
gab,2013,2166685000000
gab,2014,2109581000000
gab,2015,2117097000000
gab,2016,2032342000000
gab,2017,1678510000000
gab,2018,2236329000000
gab,2019,2266828000000
gbr,1960,10421000000
gbr,1961,10705000000
gbr,1962,10483000000
gbr,1963,11403000000
gbr,1964,12025000000
gbr,1965,12934000000
gbr,1966,13398000000
gbr,1967,14840000000
gbr,1968,15905000000
gbr,1969,16400000000
gbr,1970,17947000000
gbr,1971,20318000000
gbr,1972,25987000000
gbr,1973,33143000000
gbr,1974,37429000000
gbr,1975,40101000000
gbr,1976,44741000000
gbr,1977,48985000000
gbr,1978,56121000000
gbr,1979,63129000000
gbr,1980,74787000000
gbr,1981,93615000000
gbr,1982,106398000000
gbr,1983,117315000000
gbr,1984,130814000000
gbr,1985,145524000000
gbr,1986,178359000000
gbr,1987,337689000000
gbr,1988,393988000000
gbr,1989,473282000000
gbr,1990,523077000000
gbr,1991,531768000000
gbr,1992,379524000000
gbr,1993,397343000000
gbr,1994,427759000000
gbr,1995,514557000000
gbr,1996,589201000000
gbr,1997,739478000000
gbr,1998,893624000000
gbr,1999,932914000000
gbr,2000,1036128000000
gbr,2001,1127563000000
gbr,2002,1183874000000
gbr,2003,1299867000000
gbr,2004,1427535000000
gbr,2005,1625242000000
gbr,2006,1854360000000
gbr,2007,2147563000000
gbr,2008,2529903000000
gbr,2009,2528255145586.10938
gbr,2010,2629133432125.3999
gbr,2011,2512977013326.72949
gbr,2012,2532325435572.06982
gbr,2013,2585562660261.3999
gbr,2014,2520034114562.06982
gbr,2015,2569785000000
gbr,2016,2793789000000
gbr,2017,3025571000000
gbr,2018,3185921000000
gbr,2019,3142460000000
gbr,2020,3447481000000
geo,1995,188222022
geo,1996,263947240
geo,1997,376856358
geo,1998,373892090
geo,1999,450820221
geo,2000,627419522
geo,2001,749330824.93
geo,2002,890308246
geo,2003,1095627685
geo,2004,1534207884.89309
geo,2005,1961504650.96689
geo,2006,2799779664.11533
geo,2007,4098857212.26849
geo,2008,4421698466.33563
geo,2009,4763606911.82361
geo,2010,6199008806.06515
geo,2011,7097777273.17387
geo,2012,7903738971.39069
geo,2013,9836618601.02235
geo,2014,11189835906.3507
geo,2015,13343921267.8071
geo,2016,16045200009.5123
geo,2017,18416278044.3418
geo,2018,21124724421.9653
geo,2019,24643670675.9066
geo,2020,30379590000
gha,1960,15990
gha,1961,17400
gha,1962,20040
gha,1963,21500
gha,1964,29480
gha,1965,30050
gha,1966,31530
gha,1967,31919
gha,1968,35173
gha,1969,38847
gha,1970,42713
gha,1971,47465
gha,1972,66766
gha,1973,79351
gha,1974,100503
gha,1975,138611
gha,1976,189993
gha,1977,304565
gha,1978,513283
gha,1979,594211
gha,1980,795055
gha,1981,1203057
gha,1982,1483923
gha,1983,2080548
gha,1984,3196220
gha,1985,4671800
gha,1986,6911240
gha,1987,10597000
gha,1988,15501000
gha,1989,23975000
gha,1990,27164000
gha,1991,37779100
gha,1992,57531460
gha,1993,76804870
gha,1994,117180820
gha,1995,167770000
gha,1996,233533080
gha,1997,336491187
gha,1998,395341181.49072
gha,1999,495825604.99144
gha,2000,764782020.67671
gha,2001,1197145556.33146
gha,2002,1666596243.20844
gha,2003,2053927123.92631
gha,2004,2614139359.26368
gha,2005,3123047159.56563
gha,2006,4351670000
gha,2007,5954585841.05543
gha,2008,8287483717.87914
gha,2009,10337729706.9796
gha,2010,13637298520.5008
gha,2011,18273291393.7872
gha,2012,22867056778.7976
gha,2013,27326259575.44889
gha,2014,37516943648.42
gha,2015,47111533197.72
gha,2016,57711163359.74
gha,2017,66982825964
gha,2018,77539928575.83
gha,2019,94098262048.24001
gha,2020,120785612814.31
gin,1991,208528000000
gin,1992,257069000000
gin,1993,315648000000
gin,1994,304762000000
gin,1995,339075000000
gin,1996,351175000000
gin,1997,415096000000
gin,1998,442644884000
gin,2000,611224000000
gin,2001,689770000000
gin,2002,825530000000
gin,2003,1099336000000
gin,2004,1500182000000
gin,2005,2000529000000
gin,2006,3888600782472
gin,2007,3410730085240
gin,2008,4721164333871
gin,2009,5601089113346
gin,2010,10376522271492
gin,2011,12268907205309
gin,2012,11128495598744
gin,2013,12621494263349
gin,2014,14408036036705
gin,2015,16368256061463
gin,2016,18475206662161
gin,2017,21599255927901
gin,2018,23722336838268.10156
gin,2019,29274709960741.10156
gin,2020,35948943153731.5
gmb,1964,11790000
gmb,1965,12520000
gmb,1966,14160000
gmb,1967,14820000
gmb,1968,16030000
gmb,1969,16750000
gmb,1970,19370000
gmb,1971,19460000
gmb,1972,27040000
gmb,1973,38460000
gmb,1974,42250000
gmb,1975,47910000
gmb,1976,69920000
gmb,1977,61450000
gmb,1978,89680000
gmb,1979,82190000
gmb,1980,90700000
gmb,1981,109660000
gmb,1982,127020000
gmb,1983,160960000
gmb,1984,169780000
gmb,1985,256950000
gmb,1986,275640000
gmb,1987,343530000
gmb,1988,394190000
gmb,1989,476180000
gmb,1990,516090000
gmb,1991,648740000
gmb,1992,738320000
gmb,1993,832550000
gmb,1994,801020000
gmb,1995,914920000
gmb,1996,967790000
gmb,1997,1190070000
gmb,1998,1311580000
gmb,1999,1470300000
gmb,2000,1982350000
gmb,2001,2367310000
gmb,2002,3202522826.24
gmb,2003,4571416238.49
gmb,2004,5597729027.6
gmb,2005,6048333903.88
gmb,2006,7659946575.43
gmb,2007,8179164748.39
gmb,2008,9664160664.17
gmb,2009,11096986000
gmb,2010,13076764000
gmb,2011,14541156000
gmb,2012,15597902000
gmb,2013,17877006000
gmb,2014,19486700000
gmb,2017,26853215790.87
gmb,2018,31753642972.69
gmb,2019,40330593453.34
gmb,2020,49408209331
gnb,1986,134615384.61538
gnb,1987,351153846.15385
gnb,1988,608538461.53846
gnb,1989,837384615.38461
gnb,1990,5649007692.30769
gnb,1991,1845076923.07692
gnb,1992,3891076923.07693
gnb,1993,5465538461.53846
gnb,1994,8116307692.30769
gnb,1995,11605846153.8462
gnb,1996,17211692307.6923
gnb,1997,37756700000
gnb,1998,33548400000
gnb,1999,40774400000
gnb,2000,65538800000
gnb,2001,56762300000
gnb,2002,71366300000
gnb,2003,30282700000
gnb,2004,42985276060.76089
gnb,2005,50959166508.0324
gnb,2006,53158857696.0471
gnb,2007,67301570624.5874
gnb,2008,87309744118.2625
gnb,2009,93623835584.50951
gnb,2010,111923440712.039
gnb,2011,162873358776.05701
gnb,2012,154095140633.64099
gnb,2013,161792125828.04599
gnb,2014,240712901081.17999
gnb,2015,306169018961.84998
gnb,2016,334761227353.26202
gnb,2017,344188356426.54602
gnb,2018,365030793649
gnb,2019,365954961115.328
gnb,2020,399230590351.42297
gnq,1985,8972000000
gnq,1986,10535000000
gnq,1987,9434000000
gnq,1988,5602000000
gnq,1989,7883000000
gnq,1990,3785000000
gnq,1991,3337000000
gnq,1992,4347000000
gnq,1993,3240000000
gnq,1994,7761000000
gnq,1995,11560000000
gnq,1996,16506000000
gnq,1997,18042000000
gnq,1998,20849000000
gnq,1999,35162000000
gnq,2000,47907000000
gnq,2001,61431000000
gnq,2002,94848000000
gnq,2003,152139000000
gnq,2004,202251000000
gnq,2005,276950000000
gnq,2006,312244750000
gnq,2007,438290750000
gnq,2008,572755000000
gnq,2009,744181000000
gnq,2010,908428000000
gnq,2011,907875000000
gnq,2012,1449155000000
gnq,2013,1539406000000
gnq,2014,1295365000000
gnq,2015,1204388000000
gnq,2016,950917000000
gnq,2017,901637000000
gnq,2018,895252000000
gnq,2019,830364000000
grd,1970,42679000
grd,1971,45406000
grd,1972,53914000
grd,1973,55484000
grd,1974,54479000
grd,1975,69979000
grd,1976,80582000
grd,1977,89767000
grd,1978,107379000
grd,1979,123400000
grd,1980,130951000
grd,1981,141157000
grd,1982,136419000
grd,1983,130357000
grd,1984,148416999.94278
grd,1985,177213000.01526
grd,1986,226947000.03052
grd,1987,253545000
grd,1988,310252000
grd,1989,330976000
grd,1990,362507000
grd,1991,382002000
grd,1992,407319000
grd,1993,501981000
grd,1994,564493000
grd,1995,623740223
grd,1996,685756164
grd,1997,754712394
grd,1998,847372020
grd,1999,964515740
grd,2000,1097664274
grd,2001,1218732405
grd,2002,1347163438
grd,2003,1429282764
grd,2004,1718319084
grd,2005,1610962327
grd,2006,1647840093
grd,2007,1848448346
grd,2008,1942597228
grd,2009,2007430854
grd,2010,2070759686.99502
grd,2011,2078255009.00392
grd,2012,1974488846.87335
grd,2013,2048862191.96731
grd,2014,2175192281.5073
grd,2015,2334479000
grd,2016,2439110000
grd,2017,2514510000
grd,2018,2747007125.97
grd,2019,2691253860
grd,2020,2658779445.16
gtm,1960,134500000
gtm,1961,140200000
gtm,1962,150500000
gtm,1963,167700000
gtm,1964,192200000
gtm,1965,207900000
gtm,1966,232300000
gtm,1967,260500000
gtm,1968,280700000
gtm,1969,315100000
gtm,1970,350100000
gtm,1971,389200000
gtm,1972,483000000
gtm,1973,591300000
gtm,1974,674400000
gtm,1975,827000000
gtm,1976,1081900000
gtm,1977,1284600000
gtm,1978,1461000000
gtm,1979,1568000000
gtm,1980,1734400000
gtm,1981,1946400000
gtm,1982,2241800000
gtm,1983,2211600000
gtm,1984,2467100000
gtm,1985,3276400000
gtm,1986,3955800000
gtm,1987,4285300000
gtm,1988,5130600000
gtm,1989,5968800000
gtm,1990,7291000000
gtm,1991,10829500000
gtm,1992,13062500000
gtm,1993,13883000000
gtm,1994,14414100000
gtm,1995,16656500000
gtm,1996,17610200000
gtm,1997,22076500000
gtm,1998,26376200000
gtm,1999,28672900000
gtm,2000,34822100000
gtm,2001,47666361869.718
gtm,2002,51617969171.6107
gtm,2003,74922167008.39798
gtm,2004,83021710286.87358
gtm,2005,94411669754.18968
gtm,2006,106679447002.983
gtm,2007,117652226476.595
gtm,2008,127673004832.50101
gtm,2009,142158361743.98001
gtm,2010,155044091034.23199
gtm,2011,166261504735.86099
gtm,2012,181824716923.466
gtm,2013,199182750787.70496
gtm,2014,214867824047.02701
gtm,2015,234399381029.76096
gtm,2016,249282775331.802
gtm,2017,267488626019.35001
gtm,2018,293302998073.75293
gtm,2019,318967322280.94293
gtm,2020,376591474999.39801
guy,1960,62200000
guy,1961,60800000
guy,1962,71800000
guy,1963,84100000
guy,1964,95600000
guy,1965,101600000
guy,1966,109200000
guy,1967,128105000
guy,1968,144054000
guy,1969,156756000
guy,1970,167621000
guy,1971,194245000
guy,1972,233040000
guy,1973,275324000
guy,1974,325504000
guy,1975,453762000
guy,1976,496275000
guy,1977,621726000
guy,1978,685989000
guy,1979,743770000
guy,1980,854038000
guy,1981,997024000
guy,1982,1247671000
guy,1983,1502539000
guy,1984,1784931000
guy,1985,2208162000
guy,1986,2691190000
guy,1987,3869898000
guy,1988,5214883000
guy,1989,7807738000
guy,1990,11863911000
guy,1991,20354113000
guy,1992,32883732000
guy,1993,39845885000
guy,1994,45917087000
guy,1995,56971054000
guy,1996,68985142419
guy,1997,76470157083
guy,1998,82428684239
guy,1999,90852388044
guy,2000,99894140844
guy,2001,116730717869
guy,2002,126213491558
guy,2003,138173663318
guy,2004,151536302370
guy,2005,160644442539
guy,2006,187936264713
guy,2007,212447483849
guy,2008,238446941594.07001
guy,2009,263379170662
guy,2010,305020127477.5
guy,2011,345659540694.73999
guy,2012,390228437676.70001
guy,2013,412335202665.81
guy,2014,427204287857.72998
guy,2015,442891855042.07001
guy,2016,466937041556.17999
guy,2017,463707751457.48999
guy,2018,491448278342.63
guy,2019,562117410299.91003
guy,2020,643638452561.68994
hkg,1991,1214893532665.71997
hkg,1992,1317949496711.36011
hkg,1993,1508461804615.67993
hkg,1994,1685519941374.5
hkg,1995,1864998670577.82007
hkg,1996,2097945969579.21997
hkg,1997,2280835399455.3501
hkg,1998,2534641654371.66016
hkg,1999,2745084895482.25
hkg,2000,3001152291336.45996
hkg,2001,2992840166055.16016
hkg,2002,3009290272365.52002
hkg,2003,3198169825774.97998
hkg,2004,3461226414000
hkg,2005,3638884210000
hkg,2006,4162358924000
hkg,2007,4796729693000
hkg,2008,4934931450000
hkg,2009,5238248091000
hkg,2010,5600142878000
hkg,2011,6264527712000
hkg,2012,6849663929000
hkg,2013,7567789348000
hkg,2014,8212082626000
hkg,2015,8767814849000
hkg,2016,9340707860000
hkg,2017,10536096570000
hkg,2018,10947556372000
hkg,2019,11474373983000
hkg,2020,12166916913000
hnd,1960,101400000
hnd,1961,106200000
hnd,1962,119600000
hnd,1963,130600000
hnd,1964,146000000
hnd,1965,171300000
hnd,1966,191600000
hnd,1967,196200000
hnd,1968,223400000
hnd,1969,265800000
hnd,1970,303600000
hnd,1971,335900000
hnd,1972,382900000
hnd,1973,466800000
hnd,1974,480300000
hnd,1975,540400000
hnd,1976,707600000
hnd,1977,855300000
hnd,1978,1031400000
hnd,1979,1123100000
hnd,1980,1230700000
hnd,1981,1340500000
hnd,1982,1603800000
hnd,1983,1877800000
hnd,1984,2078600000
hnd,1985,2044500000
hnd,1986,2233500000
hnd,1987,2733000000
hnd,1988,3111100000
hnd,1989,3525900000
hnd,1990,4251400000
hnd,1991,5041100000
hnd,1992,6286900000
hnd,1993,7003500000
hnd,1994,8983600000
hnd,1995,11578700000
hnd,1996,16076600000
hnd,1997,25908637012
hnd,1998,31161380220.16
hnd,1999,37209150000.83
hnd,2000,42945411374.76
hnd,2001,53391137871.1225
hnd,2002,60211571293.2762
hnd,2003,67522560669.177
hnd,2004,79724589343.5612
hnd,2005,93537701582.853
hnd,2006,113728573222.571
hnd,2007,132635892908.494
hnd,2008,139080155275.51401
hnd,2009,139868112997.74301
hnd,2010,153555195844.30301
hnd,2011,172578022864.50601
hnd,2012,184622468167.22296
hnd,2013,199890634855.01901
hnd,2014,226358041462.263
hnd,2015,244036240354.13501
hnd,2016,282490212608.73297
hnd,2017,318557998977.57294
hnd,2018,342044041305.24902
hnd,2019,381743124806.17499
hnd,2020,451904590228.95502
hrv,1993,10012213700
hrv,1994,17477572400
hrv,1995,24540969700
hrv,1996,36623721000
hrv,1997,50691200000
hrv,1998,57275800000
hrv,1999,56222500000
hrv,2000,72582900000
hrv,2001,106071350971.84
hrv,2002,116141784553.09
hrv,2003,128893138427.55
hrv,2004,140908453677.51001
hrv,2005,155777179585.19
hrv,2006,183900620561.64999
hrv,2007,217549541011.06
hrv,2008,227027787754.97
hrv,2009,225701866390.85001
hrv,2010,254205751739.45999
hrv,2011,258146269664.07999
hrv,2012,230943557486.70999
hrv,2013,227575000000
hrv,2014,229602000000
hrv,2015,240379000000
hrv,2016,251356000000
hrv,2017,261002000000
hrv,2018,282686000000
hrv,2019,293690000000
hrv,2020,327506000000
hti,1960,138400000
hti,1961,155600000
hti,1962,160300000
hti,1963,169500000
hti,1964,171200000
hti,1965,171208000
hti,1966,161358000
hti,1967,178712000
hti,1968,200793000
hti,1969,224426000
hti,1970,248615000
hti,1971,289969000
hti,1972,381576000
hti,1973,488364000
hti,1974,583788000
hti,1975,734773000
hti,1976,1015187000
hti,1977,1216829000
hti,1978,1431467000
hti,1979,1574370000
hti,1980,1938233000
hti,1981,2174983000
hti,1982,2247035000
hti,1983,2347645000
hti,1984,2668695000
hti,1985,3000370000
hti,1986,3276528000
hti,1987,3693610000
hti,1988,3312931000
hti,1989,4558833000
hti,1990,4673700000
hti,1991,5228900000
hti,1992,6821900000
hti,1993,8811200000
hti,1994,11582300000
hti,1995,14722534300
hti,1996,14888640500
hti,1997,17886802300
hti,1998,19540420000
hti,1999,24166450000
hti,2000,29073020000
hti,2001,33549331000
hti,2002,41293880000
hti,2003,57355329000
hti,2004,60469842482.7814
hti,2005,71244861111.6731
hti,2006,72985181447.40041
hti,2007,81354499915.9426
hti,2008,91804489031.32401
hti,2009,104282566323.662
hti,2010,131516979442.84399
hti,2011,140516804808.94699
hti,2012,150585390783.74701
hti,2013,161978856938.13501
hti,2014,174514910734.754
hti,2015,215990294180.617
hti,2016,257284413776.62601
hti,2017,279149037573.98798
hti,2018,332623992956.75598
hti,2019,378298676437.06494
hti,2020,394275910612.85999
hun,1982,417900000000
hun,1983,427440000000
hun,1984,449250000000
hun,1985,498290000000
hun,1986,541990000000
hun,1987,594260000000
hun,1988,607290000000
hun,1989,707693000000
hun,1990,914275000000
hun,1991,1182955000000
hun,1992,1671409000000
hun,1993,1967025000000
hun,1994,2246022000000
hun,1995,2715206435013.0498
hun,1996,3319110518740.83008
hun,1997,3973706705531.14014
hun,1998,4593554949124.56934
hun,1999,5313502853444.99023
hun,2000,5983383409770.5293
hun,2001,6961741607486.46973
hun,2002,7923949468765.84961
hun,2003,8791801400000
hun,2004,9806155150000
hun,2005,11247671800000
hun,2006,12800141400000
hun,2007,14209635510000
hun,2008,15447249780000
hun,2009,16010827680000
hun,2010,16694041800000
hun,2011,17806962500000
hun,2012,16981271800000
hun,2013,18307365800000
hun,2014,18764202300000
hun,2015,19830317700000
hun,2016,21265709600000
hun,2017,22921748100000
hun,2018,25630124500000
hun,2019,27718971200000
hun,2020,33564942200000
idn,1969,230000000000
idn,1970,321000000000
idn,1971,458000000000
idn,1972,661000000000
idn,1973,988000000000
idn,1974,1455000000000
idn,1975,1997000000000
idn,1976,2620000000000
idn,1977,3131000000000
idn,1978,3808000000000
idn,1979,5216000000000
idn,1980,7771630000000
idn,1981,9818970000000
idn,1982,11200700000000
idn,1983,14802900000000
idn,1984,18155000000000
idn,1985,23431120000000
idn,1986,27994700000000
idn,1987,34374500000000
idn,1988,42734200000000
idn,1989,59044700000000
idn,1990,85353500000000
idn,1991,100312500000000
idn,1992,119996000000000
idn,1993,144063000000000
idn,1994,173167000000000
idn,1995,220829000000000
idn,1996,280631000000000
idn,1997,351504000000000
idn,1998,572118000000000
idn,1999,642107000000000
idn,2000,748845284800000
idn,2001,837739498400000
idn,2002,877598325400000
idn,2003,947259622000000
idn,2004,1033876781462000
idn,2005,1202762248375470
idn,2006,1382493281365620
idn,2007,1649661781092000
idn,2008,1895838620055980
idn,2009,2141383778982180
idn,2010,2471205870900000
idn,2011,2877219653876070
idn,2012,3307507636804370
idn,2013,3730197122280670.5
idn,2014,4173326611657070.5
idn,2015,4548800392762800
idn,2016,5004976786498600
idn,2017,5419165045825050
idn,2018,5760046195300010
idn,2019,6136776537822420
idn,2020,6905939297545670
ind,1960,38920000000
ind,1961,40170000000
ind,1962,44030000000
ind,1963,48690000000
ind,1964,53270000000
ind,1965,59070000000
ind,1966,65690000000
ind,1967,71840000000
ind,1968,78680000000
ind,1969,89315000000
ind,1970,100062000000
ind,1971,117133000000
ind,1972,135165000000
ind,1973,161517000000
ind,1974,181263000000
ind,1975,206734000000
ind,1976,257354000000
ind,1977,306673000000
ind,1978,371543000000
ind,1979,437347000000
ind,1980,506875000000
ind,1981,595329000000
ind,1982,697749000000
ind,1983,815579000000
ind,1984,962256000000
ind,1985,1124716000000
ind,1986,1326349000000
ind,1987,1542780000000
ind,1988,1824964000000
ind,1989,2112034000000
ind,1990,2430246000000
ind,1991,2875393000000
ind,1992,3360256000000
ind,1993,3931757000000
ind,1994,4729028000000
ind,1995,5249747000000
ind,1996,6233354000000
ind,1997,7333962000000
ind,1998,8666764000000
ind,1999,10153043000000
ind,2000,11693433000000
ind,2001,13367997000000
ind,2002,15608629000000
ind,2003,17642997000000
ind,2004,20595082000000
ind,2005,23807895000000
ind,2006,28958290522000
ind,2007,35407737027973.29688
ind,2008,42664627044509.50781
ind,2009,50342484730000
ind,2010,59304543000000
ind,2011,68874866612000
ind,2012,76482575453055.57812
ind,2013,87826111579704.28125
ind,2014,97124597158162.5
ind,2015,107437019361400
ind,2016,114743761759911
ind,2017,126712733703626
ind,2018,140042431749442
ind,2019,154761239231776
ind,2020,174074107697939
irn,1960,52070000000
irn,1961,57140000000
irn,1962,71810000000
irn,1963,85700000000
irn,1964,99440000000
irn,1965,114310000000
irn,1966,130610000000
irn,1967,155620000000
irn,1968,179770000000
irn,1969,211660000000
irn,1970,249680000000
irn,1971,309620000000
irn,1972,418770000000
irn,1973,545620000000
irn,1974,779140000000
irn,1975,1049880000000
irn,1976,1510750000000
irn,1977,1904870000000
irn,1978,2350830000000
irn,1979,3186410000000
irn,1980,4024780000000
irn,1981,4683200000000
irn,1982,5883900000000
irn,1983,6983100000000
irn,1986,9848000000000
irn,1987,11745200000000
irn,1988,14105900000000
irn,1989,17283100000000
irn,1990,20392000000000
irn,1991,25607300000000
irn,1992,31850800000000
irn,1993,41486100000000
irn,1994,55299200000000
irn,1995,71940800000000
irn,1996,95291100000000
irn,1997,117858100000000
irn,1998,141882800000000
irn,1999,172386600000000
irn,2000,233360033000000
irn,2001,301762100000000
irn,2002,387502500000000
irn,2003,493147600000000
irn,2004,634589300000000
irn,2005,843038500000000
irn,2006,1149488900000000
irn,2007,1539121500000000
irn,2008,1721921700000000
irn,2009,2187419000000000
irn,2010,2725114200000000
irn,2011,3274646800000000
irn,2012,4387336400000000
irn,2013,5529773800000000
irn,2014,7470643800000000
irn,2015,9291100000000000
irn,2016,11888800000000000
irq,1960,132100000
irq,1961,136400000
irq,1962,148000000
irq,1963,163600000
irq,1964,166600000
irq,1965,197330000
irq,1966,212340000
irq,1967,225140000
irq,1968,248400000
irq,1969,284380000
irq,1970,298980000
irq,1971,321120000
irq,1972,364300000
irq,1973,457610000
irq,1974,652220000
irq,1975,906580000
irq,1976,1104590000
irq,2004,14355914441771
irq,2005,14888028438072
irq,2006,19920263000000
irq,2007,27311731000000
irq,2008,36929576000000
irq,2009,46791247000000
irq,2010,61393052000000
irq,2011,74098034000000
irq,2012,77187496910532
irq,2013,89512076030109.40625
irq,2014,92988875989307.20312
irq,2015,84527272309549.79688
irq,2016,90466369605104.1875
irq,2017,92857046559138.79688
irq,2018,95390725026388.79688
isl,1960,32930000
isl,1961,41500000
isl,1962,51900000
isl,1963,59330000
isl,1964,61629000
isl,1965,77171000
isl,1966,86345000
isl,1967,104040000
isl,1968,113058000
isl,1969,139452000
isl,1970,172720000
isl,1971,208624000
isl,1972,246756000
isl,1973,326810000
isl,1974,420360000
isl,1975,542070000
isl,1976,720270000
isl,1977,1037590000
isl,1978,1540050000
isl,1979,2421190000
isl,1980,4002710000
isl,1981,4998650000
isl,1982,8512620000
isl,1983,15332040000
isl,1984,20569170000
isl,1985,31571250000
isl,1986,41642470000
isl,1987,56999830000
isl,1988,74408850000
isl,1989,112090847000
isl,1990,127901920000
isl,1991,148251540000
isl,1992,154031780000
isl,1993,164094928000
isl,1994,167435965000
isl,1995,171656311000
isl,1996,182280670000
isl,1997,199328310000
isl,1998,229608020000
isl,1999,269233543000
isl,2000,298147232800
isl,2001,343347285000
isl,2002,393963012000
isl,2003,482088689000
isl,2004,560930422000
isl,2005,707930372000
isl,2006,1133532386000
isl,2007,1199894677896.40991
isl,2008,1584948716516.1001
isl,2009,1624112393428.34009
isl,2010,1461357546817.04004
isl,2011,1544548669906.47998
isl,2012,1473986816915.12012
isl,2013,1542586748370.69995
isl,2014,1631855284205
isl,2015,1722791714699
isl,2016,1642935750064
isl,2017,1725644264375
isl,2018,1846297779127.78003
isl,2019,1968042565345
isl,2020,2112996073127
isr,1960,140000
isr,1961,170000
isr,1962,230000
isr,1963,270000
isr,1964,333000
isr,1965,387000
isr,1966,453000
isr,1967,573000
isr,1968,696000
isr,1969,805000
isr,1970,965000
isr,1971,1286000
isr,1972,1113627
isr,1973,1365937
isr,1974,1934521
isr,1975,2652244
isr,1976,3731662
isr,1977,6088854
isr,1978,6326863
isr,1979,9979483
isr,1980,24209784
isr,1981,224983212
isr,1982,544116418
isr,1983,1669732000
isr,1984,10188445000
isr,1985,27360660000
isr,1986,33038236000
isr,1987,42037120000
isr,1988,51390925000
isr,1989,62217998000
isr,1990,74302550000
isr,1991,87473336000
isr,1992,110626013000
isr,1993,134926484000
isr,1994,168109475000
isr,1995,204544936000
isr,1996,255650186000
isr,1997,293881173000
isr,1998,351636275000
isr,1999,406275761000
isr,2000,438861689000
isr,2001,476648970006.66693
isr,2002,529294225372.54602
isr,2003,528940781334.28302
isr,2004,567188526016.672
isr,2005,624088983907.65698
isr,2006,667431356662.302
isr,2007,531077551717.67102
isr,2008,597562352468.03101
isr,2009,632155459285.88
isr,2010,651958700389.54395
isr,2011,727301038644.17505
isr,2012,773125248696.42786
isr,2013,839047592997.995
isr,2014,938268852924.52893
isr,2015,977826303724.89099
isr,2016,1034124577197.75
isr,2017,1087964699224.44995
isr,2018,1133735871289.58008
isr,2019,1219435238158.90991
isr,2020,1490370127046.86011
jam,1960,101600000
jam,1961,94720000
jam,1962,126758000
jam,1963,144322000
jam,1964,159020000
jam,1965,171098000
jam,1966,196967000
jam,1967,220165000
jam,1968,286501000
jam,1969,339091000
jam,1970,390325000
jam,1971,482247000
jam,1972,544517000
jam,1973,672460000
jam,1974,894673000
jam,1975,983243000
jam,1976,1039562000
jam,1977,1162947000
jam,1978,1360896000
jam,1979,1546165000
jam,1980,2036433000
jam,1981,2406274000
jam,1982,3288399000
jam,1983,4206883000
jam,1984,4784091000
jam,1985,6351331000
jam,1986,9372244000
jam,1987,11017741000
jam,1988,15264855000
jam,1989,16807550000
jam,1990,20438248000
jam,1991,30109677000
jam,1992,46492021000
jam,1993,60368800000
jam,1994,77624145000
jam,1995,99348947000
jam,1996,121597883000
jam,1997,141542003000
jam,1998,153546930000
jam,1999,167615096000
jam,2000,155937220000
jam,2001,196826111000
jam,2002,225112354000
jam,2003,249887297000
jam,2004,290585191000
