geo,time,bx_gsr_ccis_cd
pak,2007,252000000
pak,2008,277000000
pak,2009,466000000
pak,2010,434000000
pak,2011,441000000
pak,2012,582000000
pak,2013,861000000
pak,2014,811000000
pak,2015,789000000
pak,2016,873000000
pak,2017,1009000000
pak,2018,1127000000
pak,2019,1292000000
pak,2020,1715000000
pak,2021,2457000000
pan,1977,6000000
pan,1978,3700000
pan,1979,4100000
pan,1980,5400000
pan,1981,2700000
pan,1982,2800000
pan,1983,2800000
pan,1984,3500000
pan,1985,3400000
pan,1986,3900000
pan,1987,4700000
pan,1988,3900000
pan,1989,400000
pan,1990,300000
pan,1991,20300000
pan,1992,24900000
pan,1993,28100000
pan,1994,38900000
pan,1995,33700000
pan,1996,37700000
pan,1997,38500000
pan,1998,52800000
pan,1999,39300000
pan,2000,33700000
pan,2001,43900000
pan,2002,37300000
pan,2003,72900000
pan,2004,117700000
pan,2005,135700000
pan,2006,172700000
pan,2007,234600000
pan,2008,249700000
pan,2009,273000000
pan,2010,326700000
pan,2011,349400000
pan,2012,307100000
pan,2013,310500000
pan,2014,315300000
pan,2015,285500000
pan,2016,300958800
pan,2017,294081100
pan,2018,298605200
pan,2019,303204409
pan,2020,318985914.12
per,1985,51000000
per,1986,68080000
per,1987,55310000
per,1988,55170000
per,1989,73180000
per,1990,95000000
per,1991,126000000
per,1992,134000000
per,1993,145600000
per,1994,164400000
per,1995,173597000
per,1996,174216000
per,1997,168092000
per,1998,126200000
per,1999,128116000
per,2000,89811873
per,2001,67151654.25031
per,2002,48219685.31937
per,2003,46322286.59306
per,2004,59839581.37931
per,2005,68718515.03655
per,2006,82055746.22231
per,2007,101770581.35
per,2008,145248880
per,2009,109712000
per,2010,125254200
per,2011,158179950
per,2012,185219553.13598
per,2013,162893365.61518
per,2014,182011525.80155
per,2015,162166316.96088
per,2016,154295442.81873
per,2017,147909108.62506
per,2018,108513658.20616
per,2019,112561099.5939
per,2020,105292041.06448
phl,1998,0
phl,1999,196000000
phl,2000,258000000
phl,2001,350000000
phl,2002,415000000
phl,2003,461000000
phl,2004,520000000
phl,2005,653456159.57
phl,2006,1013213073.43
phl,2007,1365014670.53
phl,2008,1604028857.57
phl,2009,1897018491.8
phl,2010,2235907860.43
phl,2011,2768620263.99
phl,2012,3003175187.84
phl,2013,3335865496.58
phl,2014,3472350162.776
phl,2015,3460947517.16
phl,2016,5493167309.65176
phl,2017,5638432512.78667
phl,2018,5939974716.32148
phl,2019,6098008299.54407
phl,2020,5929697458.30431
phl,2021,6299586626.83344
plw,2005,1204778.21603
plw,2006,1823006.85476
plw,2007,2097678.27878
plw,2008,2252060.64984
plw,2009,2438291.29465
plw,2010,2581807.93907
plw,2011,2685529.68358
plw,2012,2804467.99081
plw,2013,3015493.58924
plw,2014,3272916.59482
plw,2015,3633544.0274
plw,2016,3517252.43501
plw,2017,3453801.90704
png,2002,0
png,2003,510601.14923
png,2004,4227360.33628
png,2005,6255850.56396
png,2006,9285418.83531
png,2007,13492857.79438
png,2008,4203327.71665
png,2009,2227968.9919
png,2010,2283707.12849
png,2011,1058843.94944
png,2012,1666084.7493
png,2013,16353149.42913
png,2014,10350581.73223
png,2015,4666387.00029
png,2016,1602919.90331
png,2017,5733761.10094
png,2018,6914966.80126
pol,1994,211000000
pol,1995,314000000
pol,1996,343000000
pol,1997,406000000
pol,1998,460000000
pol,1999,407000000
pol,2000,295000000
pol,2001,285000000
pol,2002,263000000
pol,2003,377000000
pol,2004,471000000
pol,2005,474000000
pol,2006,755000000
pol,2007,1116000000
pol,2008,1487000000
pol,2009,1406000000
pol,2010,2012000000
pol,2011,2587000000
pol,2012,2880000000
pol,2013,3416000000
pol,2014,4225000000
pol,2015,4394000000
pol,2016,5322000000
pol,2017,6392000000
pol,2018,7998000000
pol,2019,8606000000
pol,2020,9426000000
prt,1993,351137377.57753
prt,1994,338951320.13856
prt,1995,356614953.98677
prt,1996,304485709.27589
prt,1997,307215179.29021
prt,1998,244006967.95829
prt,1999,226982932.08791
prt,2000,225531564.37946
prt,2001,226409423.17288
prt,2002,286757583.74471
prt,2003,430484344.98848
prt,2004,543191577.4531
prt,2005,626587766.72304
prt,2006,773400595.9703
prt,2007,1051103004.25481
prt,2008,1202026131.36455
prt,2009,1000243277.06878
prt,2010,940383375.75758
prt,2011,1149356982.31872
prt,2012,1203321379.62159
prt,2013,1295394305.74015
prt,2014,1526947730.93624
prt,2015,1343496028.00426
prt,2016,1468747855.44644
prt,2017,1692131041.52782
prt,2018,2228544243.24176
prt,2019,2370396479.11256
prt,2020,2804152404.18906
prt,2021,3891639735.71428
pry,1990,29700000
pry,1991,21900000
pry,1992,20300000
pry,1993,47000000
pry,1994,49100000
pry,1995,15500000
pry,1996,11200000
pry,1997,14200000
pry,1998,10300000
pry,1999,11100000
pry,2000,10000000
pry,2001,10800000
pry,2002,12400000
pry,2003,12200000
pry,2004,15400000
pry,2005,16400000
pry,2006,18400000
pry,2007,15600000
pry,2008,12400000
pry,2009,19400000
pry,2010,19900000
pry,2011,15400000
pry,2012,12400000
pry,2013,12400000
pry,2014,14400000
pry,2015,15400000
pry,2016,15400000
pry,2017,15400000
pry,2018,15400000
pry,2019,15400000
pry,2020,15400000
pse,1998,0
pse,1999,0
pse,2000,1828377.55653
pse,2001,4420337.12371
pse,2002,4867333.83618
pse,2003,9350343.72412
pse,2004,15059560.71345
pse,2005,25433994.42991
pse,2006,35378964.15495
pse,2007,26931000
pse,2008,26804000
pse,2009,34481000
pse,2010,38963342.19483
pse,2011,33628540.68858
pse,2012,48788718.61181
pse,2013,88275748.57683
pse,2014,81670496.49301
pse,2015,58855887.26192
pse,2016,63962668.07098
pse,2017,92147667.74741
pse,2018,125849410.58073
pse,2019,31630126.25908
pse,2020,35853486.42915
pyf,2002,2594717.09704
pyf,2003,3915561.45198
pyf,2004,15680672.08104
pyf,2005,19104768.08187
pyf,2006,18946316.45355
pyf,2007,11322888.94167
pyf,2008,39953688.66511
pyf,2009,41922465.98641
pyf,2010,24019119.24541
pyf,2011,19313396.06389
pyf,2012,13941557.22186
pyf,2013,15427804.77765
pyf,2014,22338371.30542
pyf,2015,16835828.31543
pyf,2016,15519788.46429
qat,2011,114010989.01099
qat,2012,410714285.71429
qat,2013,239560439.56044
qat,2014,378846153.84615
qat,2015,542307692.30769
qat,2016,634340659.34066
qat,2017,617582417.58242
qat,2018,782142857.14286
qat,2019,884890109.89011
qat,2020,2178296703.2967
rou,1993,0
rou,1994,46000000
rou,1995,68000000
rou,1996,78000000
rou,1997,89000000
rou,1998,107000000
rou,1999,116000000
rou,2000,189000000
rou,2001,185000000
rou,2002,245000000
rou,2003,346000000
rou,2004,439000000
rou,2005,822086327.13305
rou,2006,1223374559.81793
rou,2007,1455639646.83056
rou,2008,1812926070.21368
rou,2009,1735370532.76216
rou,2010,1596738383.52821
rou,2011,1725248680.75862
rou,2012,1980327762.88462
rou,2013,2528989245.42495
rou,2014,3056184483.21627
rou,2015,3033088349.78488
rou,2016,3736652420.66685
rou,2017,4538769869.50403
rou,2018,5653482737.67258
rou,2019,6256824613.41276
rou,2020,7015995146.41946
rus,1994,294100000
rus,1995,482660000
rus,1996,563340000
rus,1997,626900000
rus,1998,551050000
rus,1999,497750000
rus,2000,444520000
rus,2001,546740000
rus,2002,598660000
rus,2003,589170000
rus,2004,694820000
rus,2005,1041290000
rus,2006,1369330000
rus,2007,2281190000
rus,2008,3044530000
rus,2009,2550740000
rus,2010,2623790000
rus,2011,3101490000
rus,2012,3493560000
rus,2013,4163110000
rus,2014,4503620000
rus,2015,3933500000
rus,2016,3903720000
rus,2017,4652750000
rus,2018,5260320000
rus,2019,5489350000
rus,2020,5936180000
rwa,2010,13305227.77518
rwa,2011,13300250.95839
rwa,2012,18139962.47843
rwa,2013,21290725.19593
rwa,2014,15871043.74525
rwa,2015,22228546.50929
rwa,2016,18585152.89199
rwa,2017,18595152.89199
rwa,2018,17891502.16882
rwa,2019,19740088.67584
rwa,2020,20809838.89176
sau,2005,192533333.33333
sau,2006,244266666.66667
sau,2007,245760000
sau,2008,222160000
sau,2009,205386666.66667
sau,2010,293066666.66667
sau,2011,263733333.33333
sau,2012,307200000
sau,2013,297600000
sau,2014,358560000
sau,2015,252280000
sau,2016,272826666.66667
sau,2017,338490666.66667
sau,2018,1158964846.10667
sau,2019,1577232065.86667
sau,2020,1369782774.3434
sdn,1997,1200000
sdn,1998,1600000
sdn,1999,2200000
sdn,2000,2600000
sdn,2001,3200000
sdn,2002,4550000
sdn,2003,2500000
sdn,2004,2400000
sdn,2005,3844094.21193
sdn,2006,7941318.8735
sdn,2007,18799845.96542
sdn,2008,5822144.9007
sdn,2009,580354.27941
sdn,2010,65944973.04256
sdn,2011,43214367.1353
sdn,2012,19210299.41029
sdn,2013,8209333.6938
sdn,2014,10646294.0696
sdn,2015,2317283.17826
sdn,2016,11233220.00022
sdn,2017,684869.6376
sdn,2018,121844.88132
sdn,2019,121054.90611
sdn,2020,9993002.17559
sen,1996,35476324.47046
sen,1997,42823901.99646
sen,1998,49076892.80405
sen,1999,46274952.49227
sen,2000,52419856.16047
sen,2001,58567907.01928
sen,2002,56840490.41294
sen,2003,78638045.18152
sen,2004,93473250.51789
sen,2005,105508046.79596
sen,2006,144767018.30079
sen,2007,186050410.91437
sen,2008,203004465.4461
sen,2009,131981433.12104
sen,2010,182459674.44004
sen,2011,200297666.34544
sen,2012,247684712.68589
sen,2013,296100529.21148
sen,2014,296611292.91384
sen,2015,274294809.37769
sen,2016,253715786.98931
sen,2017,263387104.53043
sen,2018,205534841.88057
sgp,1995,780809595.2024
sgp,1996,839195555.21147
sgp,1997,796063682.84967
sgp,1998,672800477.21431
sgp,1999,560073315.54199
sgp,2000,574664194.32741
sgp,2001,724107667.34246
sgp,2002,762654360.34525
sgp,2003,817250385.05324
sgp,2004,1052402190.23663
sgp,2005,1046805225.31427
sgp,2006,1560543761.01368
sgp,2007,1877909143.48844
sgp,2008,2597923352.88571
sgp,2009,2615374024.65076
sgp,2010,3543212668.30053
sgp,2011,4961058733.23457
sgp,2012,6724301843.22563
sgp,2013,7633900743.22704
sgp,2014,7967009983.82069
sgp,2015,8873129307.36639
sgp,2016,12140743475.1968
sgp,2017,12890924561.4353
sgp,2018,14739609912.2086
sgp,2019,13453643577.5417
sgp,2020,17479214104.0895
sgp,2021,18633800196.0079
slb,1998,2429578.982
slb,1999,2294269.32173
slb,2000,1827495.85416
slb,2001,2103075.34002
slb,2002,144202.08375
slb,2003,75698.67548
slb,2004,277515.57384
slb,2005,1518565.64676
slb,2006,6052076.41643
slb,2007,6937598.3675
slb,2008,7110861.05644
slb,2009,2509187.76442
slb,2010,2673268.32326
slb,2011,3014400.68721
slb,2012,3403162.64588
slb,2013,3624270.59866
slb,2014,3676368.51734
slb,2015,4465111.80311
slb,2016,4396492.09189
slb,2017,1356095.93504
slb,2018,1538076.49252
slb,2019,2766402.81914
slb,2020,2752381.90371
sle,2001,0
sle,2002,0
sle,2003,2955713.37164
sle,2004,40721.18452
sle,2005,69214.03141
sle,2006,702050.56367
sle,2007,93241.43137
sle,2008,66014.6771
sle,2009,45462435.66597
sle,2010,160552.81182
sle,2011,74379732.77566
sle,2012,97617112.23662
sle,2013,94847032.33332
sle,2014,120307395.48153
sle,2015,107199420.27267
sle,2016,1280503.90445
sle,2017,6640433.49042
sle,2018,4229939.36121
sle,2019,989434.27521
sle,2020,3137889.45764
slv,1995,70705820.76055
slv,1996,89548829.24043
slv,1997,78344039.97145
slv,1998,98343803.54083
slv,1999,80200000
slv,2000,87900000
slv,2001,95500000
slv,2002,79800000
slv,2003,109600000
slv,2004,121000000
slv,2005,102600000
slv,2006,118400000
slv,2007,153930000
slv,2008,150660000
slv,2009,137040000
slv,2010,168872875
slv,2011,146484824.65
slv,2012,159065833.79738
slv,2013,146513796.97722
slv,2014,170620342.1502
slv,2015,184003058.86649
slv,2016,184310108.62783
slv,2017,204490986.23656
slv,2018,218200217.91873
slv,2019,243677932.20758
slv,2020,236053364.5257
srb,2007,189530552.95115
srb,2008,261631547.18987
srb,2009,271910866.22164
srb,2010,318523256.26066
srb,2011,433282608.14807
srb,2012,481544411.44047
srb,2013,580658258.24114
srb,2014,644772621.68944
srb,2015,676981132.65299
srb,2016,817598512.55059
srb,2017,1019705596.29451
srb,2018,1336763316.44007
srb,2019,1591558103.76385
srb,2020,1645103361.68317
ssd,2014,1787500
ssd,2015,2450000
ssd,2016,3310000
ssd,2017,3070000
ssd,2018,1470000
ssd,2019,350000
ssd,2020,13480000
stp,1979,28551.37446
stp,1980,34511.12245
stp,1981,44271.4508
stp,1982,148785.56101
stp,1983,122829.23411
stp,1984,40762.09965
stp,1985,24661.25035
stp,1986,5182.82248
stp,1987,53494.46581
stp,1988,129714.70486
stp,1989,132347.01387
stp,1990,120000
stp,1997,1550000
stp,1998,1221500
stp,1999,1637500
stp,2000,1845500
stp,2001,777871
stp,2002,859243.6169
stp,2003,921625.89118
stp,2004,962775.57531
stp,2005,915321.18824
stp,2006,840379.04835
stp,2007,850000
stp,2008,967778.24509
stp,2009,1043695.76766
stp,2010,1124649.2
stp,2011,1233376.12892
stp,2012,1450000
stp,2013,704385.22744
stp,2014,542433.1236
stp,2015,1838413.55359
stp,2016,2009889.21523
stp,2017,218405.62154
stp,2018,58316.51249
stp,2019,983282.17661
stp,2020,2428325.1997
sur,2011,6766790.01802
sur,2012,14035327.77
sur,2013,9684819.77472
sur,2014,10154767.95041
sur,2015,10068179.6082
sur,2016,7249561.63242
sur,2017,11030333.35625
sur,2018,10110739.10815
sur,2019,8457785.25165
sur,2020,9066991.17535
svk,1994,274066306.33877
svk,1995,264935686.93674
svk,1996,28387487.62681
svk,1997,41552764.44423
svk,1998,61928955.52108
svk,1999,87279265.41121
svk,2000,103415375.43717
svk,2001,117936336.92934
svk,2002,128758958.69142
svk,2003,159899030.1121
svk,2008,486168154.87344
svk,2009,434684716.08906
svk,2010,450613686.44113
svk,2011,640318595.91066
svk,2012,720820566.15003
svk,2013,1019845398.19869
svk,2014,959018329.18159
svk,2015,852517474.12261
svk,2016,1202362453.62817
svk,2017,1549300649.4565
svk,2018,1768652080.88399
svk,2019,1734985162.81583
svk,2020,1815835431.17351
svn,1992,1200000
svn,1993,9700000
svn,1994,17900000
svn,1995,23500000
svn,1996,41200000
svn,1997,51400000
svn,1998,70100000
svn,1999,75000000
svn,2000,76500000
svn,2001,94800000
svn,2002,133600000
svn,2003,154200000
svn,2004,184100000
svn,2005,220800000
svn,2006,232907954.40871
svn,2007,291327344.64343
svn,2008,499553776.491
svn,2009,425925103.27694
svn,2010,441946638.68297
svn,2011,515254032.988
svn,2012,532863108.55315
svn,2013,600127679.37636
svn,2014,607302129.81221
svn,2015,575145266.503
svn,2016,610199485.82907
svn,2017,615658863.88647
svn,2018,635128785.21816
svn,2019,705134353.47216
svn,2020,753935644.80278
svn,2021,877097835.23009
swe,1970,13531250.41194
swe,1971,13656124.45413
swe,1972,16798194.19765
swe,1973,22897704.51037
swe,1974,24777983.64085
swe,1975,38592498.02883
swe,1976,34584529.48137
swe,1977,42354435.34375
swe,1978,48695345.86824
swe,1979,70076050.74893
swe,1980,73289887.19685
swe,1981,67561602.74701
swe,1982,0
swe,1983,0
swe,1984,0
swe,1985,0
swe,1986,0
swe,1987,175947101.75852
swe,1988,276343226.8136
swe,1989,300489279.7114
swe,1990,337269901.39249
swe,1991,366361245.29269
swe,1992,267351841.56091
swe,1993,480892607.43336
swe,1994,589847330.90524
swe,1995,761915530.55146
swe,1996,902319803.62333
swe,1997,1108678018.43827
swe,1998,1509639080.48927
swe,1999,1452925368.4624
swe,2000,1724100303.58165
swe,2001,2230363917.2115
swe,2002,2152440220.96936
swe,2003,2634878849.51987
swe,2004,3611251842.18538
swe,2005,3948529696.14226
swe,2006,4980073192.74988
swe,2007,8114403520.74175
swe,2008,9694993287.26771
swe,2009,8843461932.20413
swe,2010,8764745745.40745
swe,2011,12655631631.4602
swe,2012,12169911190.6527
swe,2013,14918143863.3689
swe,2014,16630062251.1515
swe,2015,15804149590.127
swe,2016,14051412149.0441
swe,2017,14503872824.1334
swe,2018,14417480589.0304
swe,2019,15994913197.0114
swe,2020,15402451265.8698
swz,1986,0
swz,1987,2897791.45725
swz,1988,3166968.51835
swz,1989,6329409.54425
swz,1990,5642902.8097
swz,1991,6880779.62855
swz,1992,11816210.59035
swz,1993,11144088.07163
swz,1994,17168533.46125
swz,1995,14881923.087
swz,1996,12464444.71537
swz,1997,12334738.0277
swz,1998,2581813.73636
swz,1999,3390629.95089
swz,2000,3501671.63117
swz,2001,2822684.34947
swz,2002,2408946.04557
swz,2003,1305264.69318
swz,2004,643683.89053
swz,2005,13253129.19577
swz,2006,2016377.59159
swz,2007,6416956.39616
swz,2008,60456.17941
swz,2009,22530551.26201
swz,2010,23083578.24646
swz,2011,14501109.31349
swz,2012,8951779.44661
swz,2013,5998862.07922
swz,2014,5767536.38138
swz,2015,6395624.15369
swz,2016,3662239.59634
swz,2017,6457537.09505
swz,2018,3502608.74967
swz,2019,3407351.67699
swz,2020,3487758.69212
sxm,2011,6586592.17877
sxm,2012,7089385.47486
sxm,2013,15139664.80447
sxm,2014,16949720.67039
sxm,2015,10921787.7095
sxm,2016,10089385.47486
sxm,2017,6513966.48045
sxm,2018,3986873.21788
sxm,2019,7554846.3743
sxm,2020,12481170.54749
syc,1995,3149953.53819
syc,1996,3498603.2817
syc,1997,5029502.90221
syc,1998,5319836.63334
syc,1999,7414016.31545
syc,2000,8725516.21946
syc,2001,9361265.03582
syc,2002,10224572.84323
syc,2003,10406396.68192
syc,2004,12142727.27273
syc,2005,12779800.90909
syc,2006,13047694.66913
syc,2007,6331167.25068
syc,2008,6460703.06241
syc,2009,6768980.75274
syc,2010,7583095.76923
syc,2011,7882613.83005
syc,2012,10297424.0557
syc,2013,10886238.85644
syc,2014,12113234.82694
syc,2015,12374983.51389
syc,2016,12086888.11038
syc,2017,12691232.5159
syc,2018,13008513.3288
syc,2019,13333726.16202
syc,2020,9542359.41309
syr,2003,89000000
syr,2004,50000000
syr,2005,185000000
syr,2006,170000000
syr,2007,171000000
syr,2008,175985630.41237
syr,2009,172583886.6568
syr,2010,140657918.97004
tgo,1996,6312158.45907
tgo,1997,7310645.7219
tgo,1998,3266368.68143
tgo,1999,7836245.07111
tgo,2000,4777473.79603
tgo,2001,9007401.38958
tgo,2002,7188849.52675
tgo,2003,9084365.20364
tgo,2004,11812157.70259
tgo,2005,12128778.70322
tgo,2006,15944853.3974
tgo,2007,13214697.91166
tgo,2008,52865465.94089
tgo,2009,58493269.59444
tgo,2010,51433498.61348
tgo,2011,63836790.93834
tgo,2012,17400626.20101
tgo,2013,21186491.13029
tgo,2014,28962810.54422
tgo,2015,18317803.98959
tgo,2016,35876018.48447
tgo,2017,36704989.67786
tgo,2018,34139816.20242
tgo,2019,30968866.58864
tgo,2020,35585472.61309
tha,1993,138300509.27121
tha,1994,207279921.19192
tha,1995,198913148.7493
tha,1996,224882388.23545
tha,1997,205325663.21344
tha,1998,158908022.69959
tha,1999,143473543.75147
tha,2000,132213665.39489
tha,2001,108870176.53945
tha,2002,129521019.04819
tha,2003,148311621.52297
tha,2004,201254333.19992
tha,2005,285410000
tha,2006,255710000
tha,2007,244080000
tha,2008,438510000
tha,2009,437670000
tha,2010,470790000
tha,2011,561200000
tha,2012,473791409.68578
tha,2013,538809712.43137
tha,2014,527914830.63495
tha,2015,495563082.89255
tha,2016,522930325.08465
tha,2017,450104600.96904
tha,2018,602476582.15994
tha,2019,585903120.89146
tha,2020,481686351.31091
tjk,2002,5906600
tjk,2003,9720400
tjk,2004,11970000
tjk,2005,13570800
tjk,2006,16419900
tjk,2007,18758000
tjk,2008,39168000
tjk,2009,35264900
tjk,2010,27084639
tjk,2011,16169420
tjk,2012,10062779
tjk,2013,14960500
tjk,2014,15219453
tjk,2015,12805040
tjk,2016,10178610
tjk,2017,5364340
tjk,2018,6722300
tjk,2019,6824310
tjk,2020,5691890
tls,2006,4841005.19
tls,2007,5079787.02
tls,2008,8247253.32
tls,2009,6886592
tls,2010,5910629
tls,2011,6658767.46
tls,2012,7369049.76667
tls,2013,18239940.99
tls,2014,24405152.08
tls,2015,4466100
tls,2016,2319700
tls,2017,1873986.45
tls,2018,1174506.96
tls,2019,1308950.61
tls,2020,991740.496
ton,2003,4110332.90623
ton,2004,5611693.06044
ton,2005,3234743.30297
ton,2006,3299648.54444
ton,2007,1023273.44819
ton,2008,1871324.21364
ton,2009,865662.59653
ton,2010,997857.03302
ton,2011,1229869.86601
ton,2012,641121.23213
ton,2013,2310478.73251
ton,2014,1361179.28073
ton,2015,564813.9325
ton,2016,4008979.86387
ton,2017,7850764.59318
ton,2018,14744016.87244
ton,2019,5772054.25778
ton,2020,4975286.89376
tto,1996,87276312.1248
tto,1997,83673530.86784
tto,1998,97010188.84835
tto,1999,111400000
tto,2000,36300001.9207
tto,2001,29800001.59361
tto,2002,29900000
tto,2003,39500000
tto,2004,45300000
tto,2005,37600000
tto,2006,33900000
tto,2007,33900000
tto,2008,31100000
tto,2009,24900000
tto,2010,24900000
tto,2011,13664196.1443
tto,2012,9455877.86924
tto,2013,844235.14735
tto,2014,10970205.92763
tto,2015,15941563.03843
tto,2016,12043362.48493
tto,2017,14327047.71197
tto,2018,13358558.98552
tto,2019,15931554.05717
tto,2020,13817569.32226
tun,1976,2332225.53165
tun,1977,2331274.0467
tun,1978,2402859.40846
tun,1979,2460251.56677
tun,1980,2469415.26914
tun,1981,2025094.29755
tun,1982,1692942.54863
tun,1983,2946520.65418
tun,1984,2574554.81794
tun,1985,5991641.66048
tun,1986,3778198.74375
tun,1987,4827055.6469
tun,1988,8160370.71398
tun,1989,13694000.53547
tun,1990,19354838.70968
tun,1991,9733719.67789
tun,1992,10176007.23627
tun,1993,15940356.49943
tun,1994,17794400.53054
tun,1995,28548770.81681
tun,1996,18491725.8088
tun,1997,18084681.52122
tun,1998,20198028.49678
tun,1999,24447301.31299
tun,2000,32100776.98472
tun,2001,34058229.14585
tun,2002,29541404.85792
tun,2003,28716489.3445
tun,2004,32116475.75206
tun,2005,64434909.95042
tun,2006,96391878.43955
tun,2007,146329090.87362
tun,2008,200950918.79316
tun,2009,268019477.51384
tun,2010,344627637.27819
tun,2011,380385239.20584
tun,2012,373905573.90344
tun,2013,409501484.9276
tun,2014,376514939.54968
tun,2015,310303957.17836
tun,2016,322713800.22036
tun,2017,300567283.54878
tun,2018,266390449.08445
tun,2019,268126725.20532
tun,2020,222980120.48014
tur,1998,0
tur,1999,0
tur,2000,0
tur,2001,0
tur,2002,0
tur,2003,224000000
tur,2004,346000000
tur,2005,412000000
tur,2006,427000000
tur,2007,577000000
tur,2008,738000000
tur,2009,644000000
tur,2010,479000000
tur,2011,466000000
tur,2012,432000000
tur,2013,1226000000
tur,2014,1259000000
tur,2015,1098000000
tur,2016,1054000000
tur,2017,1175000000
tur,2018,1430000000
tur,2019,1462000000
tur,2020,2092000000
tur,2021,2533000000
tuv,2001,51721.21747
tuv,2002,267957.75748
tuv,2003,168210.40082
tuv,2004,358263.72814
tuv,2005,137522.4645
tuv,2006,160559.68704
tuv,2007,153208.27816
tuv,2008,151963.8421
tuv,2009,110624.11314
tuv,2010,114088.81136
tuv,2011,137161.47224
tuv,2012,137681.56771
tuv,2013,252740.98064
tuv,2014,294132.68143
tuv,2015,284127.98941
tuv,2016,244050.39336
tuv,2017,221493.16809
tuv,2018,161306.81462
tuv,2019,113984.8829
tza,1995,16481611.9676
tza,1996,19307673.2972
tza,1997,23665197.7341
tza,1998,16581130.4324
tza,1999,24900030.9261
tza,2000,27200050.4076
tza,2001,10973236.88
tza,2002,14695599.84
tza,2003,20459079.18478
tza,2004,31571163.46101
tza,2005,34014118.84007
tza,2006,38237553.36692
tza,2007,43021571.07413
tza,2008,43994658.25134
tza,2009,50691845.24145
tza,2010,34815511.3544
tza,2011,34380000
tza,2012,42901716.50332
tza,2013,50210996.03314
tza,2014,47260152.29108
tza,2015,50676549.36861
tza,2016,29081744.23528
tza,2017,15962990.91698
tza,2018,22248701.32335
tza,2019,28744227.88225
tza,2020,13566904.20766
uga,1999,7500000
uga,2000,6900000
uga,2001,11170000
uga,2002,7763536.24
uga,2003,15056436.63047
uga,2004,24717128.95478
uga,2005,49495183.73323
uga,2006,53161420.55347
uga,2007,33764486.38208
uga,2008,53186876.39139
uga,2009,55713267.03044
uga,2010,56876903.76173
uga,2011,74570470.64231
uga,2012,74295050.79763
uga,2013,102120948.77272
uga,2014,56876298.7902
uga,2015,65358607.71197
uga,2016,39940587.1596
uga,2017,39113038.00558
uga,2018,52392709.79376
uga,2019,27770430.63815
uga,2020,37427090.01929
ukr,1994,74000000
ukr,1995,176000000
ukr,1996,125000000
ukr,1997,114000000
ukr,1998,102000000
ukr,1999,99000000
ukr,2000,56000000
ukr,2001,58000000
ukr,2002,60000000
ukr,2003,63000000
ukr,2004,101000000
ukr,2005,157000000
ukr,2006,255000000
ukr,2007,365000000
ukr,2008,473000000
ukr,2009,586000000
ukr,2010,719000000
ukr,2011,1040000000
ukr,2012,1321000000
ukr,2013,1782000000
ukr,2014,2042000000
ukr,2015,2105000000
ukr,2016,2310000000
ukr,2017,2760000000
ukr,2018,3473000000
ukr,2019,4331000000
ukr,2020,5181000000
ukr,2021,7107000000
ury,1995,66800000
ury,1996,63800000
ury,1997,58800000
ury,1998,50000000
ury,1999,57500000
ury,2000,37486000
ury,2001,43973264.97326
ury,2002,36178350.65975
ury,2003,26435300.41182
ury,2004,87441408.73
ury,2005,100420420.75
ury,2006,141524428.9
ury,2007,172329229.28571
ury,2008,204729709.5
ury,2009,176394880.07468
ury,2010,207543061.93734
ury,2011,212381122.53603
ury,2012,259841867.32495
ury,2013,275983905.81639
ury,2014,325106360.0785
ury,2015,439119302.53517
ury,2016,422147731.13929
ury,2017,804848139.51758
ury,2018,884728864.51604
ury,2019,991907025.76431
ury,2020,1000159356.00977
usa,1970,300000000
usa,1971,310000000
usa,1972,340000000
usa,1973,500000000
usa,1974,550000000
usa,1975,650000000
usa,1976,770000000
usa,1977,870000000
usa,1978,1000000000
usa,1979,1110000000
usa,1980,950000000
usa,1981,890000000
usa,1982,1190000000
usa,1983,1290000000
usa,1984,1340000000
usa,1985,1460000000
usa,1986,2936000000
usa,1987,2893000000
usa,1988,3592000000
usa,1989,3820000000
usa,1990,4050000000
usa,1991,5470000000
usa,1992,4316000000
usa,1993,4465000000
usa,1994,5196000000
usa,1995,5645900000
usa,1996,6076000000
usa,1997,7408000000
usa,1998,9273100000
usa,1999,12319000000
usa,2000,12251000000
usa,2001,12862000000
usa,2002,12487000000
usa,2003,14098000000
usa,2004,15009000000
usa,2005,15568000000
usa,2006,17242000000
usa,2007,20340000000
usa,2008,23891000000
usa,2009,24925000000
usa,2010,26557000000
usa,2011,29377000000
usa,2012,33521000000
usa,2013,36324000000
usa,2014,38629000000
usa,2015,41427000000
usa,2016,43123000000
usa,2017,47657000000
usa,2018,49247000000
usa,2019,54767000000
usa,2020,56684000000
uzb,2010,72428424
uzb,2011,135323047
uzb,2012,223546397.4
uzb,2013,204279397.8
uzb,2014,238659251.19113
uzb,2015,206627264.06679
uzb,2016,147502556.4
uzb,2017,150650083.5
uzb,2018,156545753.22365
uzb,2019,165380388.7511
uzb,2020,166476998.3198
vct,1986,2888888.88889
vct,1987,3466666.66667
vct,1988,4237037.03704
vct,1989,5392592.59259
vct,1990,6240740.74074
vct,1991,0
vct,1992,0
vct,1993,7744444.44444
vct,1994,8177777.77778
vct,1995,9844444.44444
vct,1996,17151851.85185
vct,1997,10555555.55556
vct,1998,8644444.44444
vct,1999,11307407.40741
vct,2000,11714814.81481
