geo,time,pa_nus_pppc_rf
cri,1996,0.4911
cri,1997,0.49409
cri,1998,0.49463
cri,1999,0.48738
cri,2000,0.48339
cri,2001,0.48636
cri,2002,0.48044
cri,2003,0.47105
cri,2004,0.47332
cri,2005,0.47539
cri,2006,0.48731
cri,2007,0.51902
cri,2008,0.55691
cri,2009,0.55655
cri,2010,0.63955
cri,2011,0.68137
cri,2012,0.70349
cri,2013,0.71599
cri,2014,0.67511
cri,2015,0.68123
cri,2016,0.62968
cri,2017,0.60085
cri,2018,0.58565
cri,2019,0.56389
cri,2020,0.54855
cym,2006,1.15958
cym,2007,1.16394
cym,2008,1.17653
cym,2009,1.17476
cym,2010,1.15883
cym,2011,1.12989
cym,2012,1.15895
cym,2013,1.17736
cym,2014,1.18905
cym,2015,1.18761
cym,2016,1.17755
cym,2017,1.1686
cym,2018,1.17076
cym,2019,1.19082
cym,2020,1.1884
cyp,1990,0.7227
cyp,1991,0.71615
cyp,1992,0.76669
cyp,1993,0.7091
cyp,1994,0.7387
cyp,1995,0.89316
cyp,1996,0.87435
cyp,1997,0.80055
cyp,1998,0.80458
cyp,1999,0.77751
cyp,2000,0.67587
cyp,2001,0.6483
cyp,2002,0.68318
cyp,2003,0.83412
cyp,2004,0.91705
cyp,2005,0.89901
cyp,2006,0.89052
cyp,2007,0.95023
cyp,2008,1.01628
cyp,2009,0.9476
cyp,2010,0.9282
cyp,2011,0.97247
cyp,2012,0.9082
cyp,2013,0.91289
cyp,2014,0.90303
cyp,2015,0.73576
cyp,2016,0.68887
cyp,2017,0.69497
cyp,2018,0.72324
cyp,2019,0.68981
cyp,2020,0.69915
cze,1990,0.30992
cze,1991,0.24866
cze,1992,0.28483
cze,1993,0.32649
cze,1994,0.3637
cze,1995,0.42045
cze,1996,0.44484
cze,1997,0.40706
cze,1998,0.43329
cze,1999,0.41162
cze,2000,0.37135
cze,2001,0.37665
cze,2002,0.44163
cze,2003,0.50254
cze,2004,0.56133
cze,2005,0.60785
cze,2006,0.63794
cze,2007,0.70262
cze,2008,0.81519
cze,2009,0.71544
cze,2010,0.71588
cze,2011,0.75415
cze,2012,0.67923
cze,2013,0.65329
cze,2014,0.61198
cze,2015,0.52596
cze,2016,0.51458
cze,2017,0.53152
cze,2018,0.56933
cze,2019,0.5522
cze,2020,0.55118
deu,1990,1.14658
deu,1991,1.11311
deu,1992,1.21782
deu,1993,1.1674
deu,1994,1.18837
deu,1995,1.34417
deu,1996,1.26645
deu,1997,1.09732
deu,1998,1.0767
deu,1999,1.01688
deu,2000,0.87116
deu,2001,0.83291
deu,2002,0.86355
deu,2003,1.01345
deu,2004,1.08849
deu,2005,1.08574
deu,2006,1.06421
deu,2007,1.14751
deu,2008,1.20661
deu,2009,1.13132
deu,2010,1.06725
deu,2011,1.09789
deu,2012,1.01144
deu,2013,1.029
deu,2014,1.02153
deu,2015,0.86334
deu,2016,0.83306
deu,2017,0.84137
deu,2018,0.86853
deu,2019,0.84084
deu,2020,0.84334
dji,2011,0.52651
dji,2012,0.55294
dji,2013,0.56354
dji,2014,0.57456
dji,2015,0.58126
dji,2016,0.59715
dji,2017,0.59657
dji,2018,0.58845
dji,2019,0.59196
dji,2020,0.59246
dma,1990,0.65003
dma,1991,0.67687
dma,1992,0.69082
dma,1993,0.69291
dma,1994,0.73025
dma,1995,0.72086
dma,1996,0.73101
dma,1997,0.72855
dma,1998,0.73874
dma,1999,0.74669
dma,2000,0.73474
dma,2001,0.73396
dma,2002,0.72824
dma,2003,0.69266
dma,2004,0.70008
dma,2005,0.6691
dma,2006,0.66482
dma,2007,0.6573
dma,2008,0.65449
dma,2009,0.70152
dma,2010,0.6955
dma,2011,0.69275
dma,2012,0.68861
dma,2013,0.69155
dma,2014,0.67075
dma,2015,0.68191
dma,2016,0.67626
dma,2017,0.64353
dma,2018,0.65124
dma,2019,0.66059
dma,2020,0.64532
dnk,1990,1.4748
dnk,1991,1.4169
dnk,1992,1.49235
dnk,1993,1.36499
dnk,1994,1.38368
dnk,1995,1.55841
dnk,1996,1.50204
dnk,1997,1.31721
dnk,1998,1.29263
dnk,1999,1.25463
dnk,2000,1.07277
dnk,2001,1.04465
dnk,2002,1.08448
dnk,2003,1.31273
dnk,2004,1.41207
dnk,2005,1.42898
dnk,2006,1.39354
dnk,2007,1.49943
dnk,2008,1.55825
dnk,2009,1.44213
dnk,2010,1.3497
dnk,2011,1.39074
dnk,2012,1.30586
dnk,2013,1.30955
dnk,2014,1.30578
dnk,2015,1.08583
dnk,2016,1.05172
dnk,2017,1.04071
dnk,2018,1.07148
dnk,2019,1.01831
dnk,2020,1.01384
dom,1990,0.35327
dom,1991,0.36658
dom,1992,0.38067
dom,1993,0.39038
dom,1994,0.41707
dom,1995,0.43912
dom,1996,0.44614
dom,1997,0.44172
dom,1998,0.44315
dom,1999,0.42119
dom,2000,0.4322
dom,2001,0.43478
dom,2002,0.43417
dom,2003,0.34077
dom,2004,0.33741
dom,2005,0.47927
dom,2006,0.45114
dom,2007,0.46618
dom,2008,0.48496
dom,2009,0.47815
dom,2010,0.48687
dom,2011,0.49822
dom,2012,0.51346
dom,2013,0.49976
dom,2014,0.49045
dom,2015,0.46955
dom,2016,0.45195
dom,2017,0.45469
dom,2018,0.44388
dom,2019,0.43155
dom,2020,0.40524
dza,1990,0.34849
dza,1991,0.25138
dza,1992,0.25351
dza,1993,0.26319
dza,1994,0.22149
dza,1995,0.20517
dza,1996,0.21754
dza,1997,0.21696
dza,1998,0.20418
dza,1999,0.19686
dza,2000,0.20896
dza,2001,0.19836
dza,2002,0.19172
dza,2003,0.20993
dza,2004,0.24645
dza,2005,0.27294
dza,2006,0.29541
dza,2007,0.32089
dza,2008,0.38943
dza,2009,0.30523
dza,2010,0.34216
dza,2011,0.40412
dza,2012,0.42036
dza,2013,0.4212
dza,2014,0.42244
dza,2015,0.3477
dza,2016,0.3395
dza,2017,0.35014
dza,2018,0.34778
dza,2019,0.33222
dza,2020,0.29202
ecu,1990,0.30859
ecu,1991,0.31907
ecu,1992,0.32538
ecu,1993,0.32625
ecu,1994,0.36737
ecu,1995,0.37861
ecu,1996,0.37735
ecu,1997,0.39669
ecu,1998,0.37744
ecu,1999,0.27421
ecu,2000,0.24753
ecu,2001,0.31088
ecu,2002,0.34303
ecu,2003,0.37245
ecu,2004,0.37814
ecu,2005,0.39507
ecu,2006,0.41415
ecu,2007,0.43014
ecu,2008,0.48036
ecu,2009,0.47985
ecu,2010,0.50973
ecu,2011,0.52757
ecu,2012,0.55104
ecu,2013,0.54299
ecu,2014,0.54444
ecu,2015,0.55374
ecu,2016,0.54921
ecu,2017,0.53482
ecu,2018,0.53178
ecu,2019,0.52504
ecu,2020,0.514
egy,1990,0.20631
egy,1991,0.17167
egy,1992,0.17986
egy,1993,0.19001
egy,1994,0.19936
egy,1995,0.2163
egy,1996,0.22744
egy,1997,0.24566
egy,1998,0.24885
egy,1999,0.24735
egy,2000,0.25034
egy,2001,0.22912
egy,2002,0.194
egy,2003,0.17404
egy,2004,0.15976
egy,2005,0.16867
egy,2006,0.18371
egy,2007,0.20285
egy,2008,0.23179
egy,2009,0.2553
egy,2010,0.27786
egy,2011,0.28823
egy,2012,0.29115
egy,2013,0.29075
egy,2014,0.31017
egy,2015,0.30949
egy,2016,0.31449
egy,2017,0.22192
egy,2018,0.21798
egy,2019,0.24624
egy,2020,0.28311
eri,1992,0.23173
eri,1993,0.19566
eri,1994,0.19864
eri,1995,0.20843
eri,1996,0.22478
eri,1997,0.20257
eri,1998,0.21375
eri,1999,0.19468
eri,2000,0.20158
eri,2001,0.19319
eri,2002,0.17897
eri,2003,0.21538
eri,2004,0.26346
eri,2005,0.24671
eri,2006,0.26662
eri,2007,0.27857
eri,2008,0.31718
eri,2009,0.40766
eri,2010,0.33757
eri,2011,0.39527
eri,2012,0.41565
eri,2013,0.39611
eri,2014,0.39491
eri,2015,0.37897
eri,2016,0.37846
eri,2017,0.36285
esp,1990,1.00926
esp,1991,1.02405
esp,1992,1.0844
esp,1993,0.89078
esp,1994,0.86075
esp,1995,0.95042
esp,1996,0.94898
esp,1997,0.82236
esp,1998,0.80613
esp,1999,0.78783
esp,2000,0.68335
esp,2001,0.6697
esp,2002,0.70191
esp,2003,0.85885
esp,2004,0.9527
esp,2005,0.95734
esp,2006,0.92412
esp,2007,1.00375
esp,2008,1.06757
esp,2009,1.0024
esp,2010,0.9637
esp,2011,0.99404
esp,2012,0.8929
esp,2013,0.89621
esp,2014,0.87994
esp,2015,0.73754
esp,2016,0.71134
esp,2017,0.71265
esp,2018,0.74612
esp,2019,0.70882
esp,2020,0.71661
est,1993,0.46224
est,1994,0.47273
est,1995,0.48398
est,1996,0.49071
est,1997,0.46156
est,1998,0.48439
est,1999,0.49226
est,2000,0.43206
est,2001,0.43686
est,2002,0.45799
est,2003,0.54852
est,2004,0.61323
est,2005,0.62595
est,2006,0.65336
est,2007,0.75442
est,2008,0.79838
est,2009,0.71842
est,2010,0.67823
est,2011,0.71212
est,2012,0.66946
est,2013,0.69384
est,2014,0.69997
est,2015,0.59645
est,2016,0.58428
est,2017,0.60428
est,2018,0.63625
est,2019,0.61815
est,2020,0.61241
eth,1990,0.62828
eth,1991,0.72371
eth,1992,0.60382
eth,1993,0.43874
eth,1994,0.32659
eth,1995,0.33343
eth,1996,0.32484
eth,1997,0.31093
eth,1998,0.28989
eth,1999,0.26766
eth,2000,0.25774
eth,2001,0.23257
eth,2002,0.2151
eth,2003,0.2371
eth,2004,0.23883
eth,2005,0.25354
eth,2006,0.2736
eth,2007,0.3083
eth,2008,0.37491
eth,2009,0.40982
eth,2010,0.33215
eth,2011,0.31238
eth,2012,0.38487
eth,2013,0.38917
eth,2014,0.37453
eth,2015,0.38649
eth,2016,0.38169
eth,2017,0.38016
eth,2018,0.35818
eth,2019,0.3696
eth,2020,0.38647
fin,1990,1.56396
fin,1991,1.45213
fin,1992,1.29302
fin,1993,1.00802
fin,1994,1.09921
fin,1995,1.34199
fin,1996,1.28389
fin,1997,1.13294
fin,1998,1.10317
fin,1999,1.05729
fin,2000,0.90895
fin,2001,0.89826
fin,2002,0.94381
fin,2003,1.13342
fin,2004,1.21058
fin,2005,1.21849
fin,2006,1.19641
fin,2007,1.28114
fin,2008,1.34151
fin,2009,1.25043
fin,2010,1.19378
fin,2011,1.25007
fin,2012,1.16722
fin,2013,1.20242
fin,2014,1.20523
fin,2015,1.00716
fin,2016,0.97507
fin,2017,0.97566
fin,2018,1.00824
fin,2019,0.96636
fin,2020,0.96513
fji,1990,0.43712
fji,1991,0.44977
fji,1992,0.45896
fji,1993,0.46869
fji,1994,0.48724
fji,1995,0.50246
fji,1996,0.50867
fji,1997,0.50173
fji,1998,0.38737
fji,1999,0.41113
fji,2000,0.35454
fji,2001,0.3349
fji,2002,0.35442
fji,2003,0.4323
fji,2004,0.47062
fji,2005,0.49882
fji,2006,0.49065
fji,2007,0.52922
fji,2008,0.53585
fji,2009,0.43939
fji,2010,0.46152
fji,2011,0.52904
fji,2012,0.51944
fji,2013,0.50761
fji,2014,0.49402
fji,2015,0.4343
fji,2016,0.44738
fji,2017,0.45431
fji,2018,0.44556
fji,2019,0.433
fji,2020,0.41872
fra,1990,1.23533
fra,1991,1.18262
fra,1992,1.25659
fra,1993,1.16594
fra,1994,1.17526
fra,1995,1.29487
fra,1996,1.25846
fra,1997,1.08925
fra,1998,1.06913
fra,1999,1.01539
fra,2000,0.8593
fra,2001,0.81677
fra,2002,0.85166
fra,2003,1.05186
fra,2004,1.16321
fra,2005,1.14016
fra,2006,1.12337
fra,2007,1.21804
fra,2008,1.29702
fra,2009,1.20365
fra,2010,1.133
fra,2011,1.17114
fra,2012,1.08475
fra,2013,1.07796
fra,2014,1.07285
fra,2015,0.89726
fra,2016,0.86343
fra,2017,0.86998
fra,2018,0.893
fra,2019,0.82691
fra,2020,0.83073
fsm,1990,0.86374
fsm,1991,0.8781
fsm,1992,0.88456
fsm,1993,0.8901
fsm,1994,0.89428
fsm,1995,0.8956
fsm,1996,0.89594
fsm,1997,0.88594
fsm,1998,0.90228
fsm,1999,0.88246
fsm,2000,0.87248
fsm,2001,0.86322
fsm,2002,0.85058
fsm,2003,0.83203
fsm,2004,0.81826
fsm,2005,0.81019
fsm,2006,0.79728
fsm,2007,0.80107
fsm,2008,0.82511
fsm,2009,0.86277
fsm,2010,0.88356
fsm,2011,0.87929
fsm,2012,0.9242
fsm,2013,0.91404
fsm,2014,0.92458
fsm,2015,0.86777
fsm,2016,0.89352
fsm,2017,0.94256
fsm,2018,1.00685
fsm,2019,0.99261
fsm,2020,1.00337
gab,1990,0.5389
gab,1991,0.44591
gab,1992,0.46565
gab,1993,0.34262
gab,1994,0.30958
gab,1995,0.34179
gab,1996,0.37192
gab,1997,0.32327
gab,1998,0.26002
gab,1999,0.29273
gab,2000,0.31795
gab,2001,0.28284
gab,2002,0.29648
gab,2003,0.34744
gab,2004,0.40095
gab,2005,0.46704
gab,2006,0.50266
gab,2007,0.55691
gab,2008,0.70631
gab,2009,0.54461
gab,2010,0.59644
gab,2011,0.69121
gab,2012,0.63906
gab,2013,0.64069
gab,2014,0.62868
gab,2015,0.50238
gab,2016,0.48889
gab,2017,0.48181
gab,2018,0.52717
gab,2019,0.49859
gab,2020,0.45555
gbr,1990,1.1177
gbr,1991,1.14283
gbr,1992,1.1488
gbr,1993,0.98516
gbr,1994,0.99806
gbr,1995,1.12558
gbr,1996,1.11241
gbr,1997,1.16024
gbr,1998,1.19363
gbr,1999,1.17427
gbr,2000,1.06614
gbr,2001,0.99997
gbr,2002,1.03399
gbr,2003,1.13613
gbr,2004,1.25932
gbr,2005,1.28658
gbr,2006,1.28148
gbr,2007,1.41905
gbr,2008,1.28987
gbr,2009,1.10621
gbr,2010,1.08508
gbr,2011,1.13124
gbr,2012,1.10834
gbr,2013,1.0869
gbr,2014,1.14927
gbr,2015,1.05806
gbr,2016,0.92975
gbr,2017,0.88108
gbr,2018,0.91746
gbr,2019,0.87825
gbr,2020,0.88332
geo,1990,0.28192
geo,1991,0.2834
geo,1992,0.2919
geo,1993,0.29521
geo,1994,0.30022
geo,1995,0.30711
geo,1996,0.3116
geo,1997,0.31419
geo,1998,0.31017
geo,1999,0.23032
geo,2000,0.24155
geo,2001,0.23748
geo,2002,0.23379
geo,2003,0.24291
geo,2004,0.28712
geo,2005,0.31781
geo,2006,0.3406
geo,2007,0.38697
geo,2008,0.46616
geo,2009,0.40405
geo,2010,0.42745
geo,2011,0.48105
geo,2012,0.45001
geo,2013,0.43572
geo,2014,0.40941
geo,2015,0.33205
geo,2016,0.31591
geo,2017,0.32061
geo,2018,0.32358
geo,2019,0.30071
geo,2020,0.28893
gha,1990,0.51663
gha,1991,0.53168
gha,1992,0.48656
gha,1993,0.42167
gha,1994,0.36472
gha,1995,0.40743
gha,1996,0.4103
gha,1997,0.38442
gha,1998,0.39415
gha,1999,0.38402
gha,2000,0.23382
gha,2001,0.23466
gha,2002,0.25647
gha,2003,0.29625
gha,2004,0.31789
gha,2005,0.35219
gha,2006,0.38139
gha,2007,0.43233
gha,2008,0.44879
gha,2009,0.38585
gha,2010,0.43693
gha,2011,0.45849
gha,2012,0.41978
gha,2013,0.44592
gha,2014,0.36138
gha,2015,0.34077
gha,2016,0.39497
gha,2017,0.40546
gha,2018,0.41538
gha,2019,0.38907
gha,2020,0.38394
gin,1990,0.69375
gin,1991,0.73938
gin,1992,0.76259
gin,1993,0.70797
gin,1994,0.68785
gin,1995,0.70318
gin,1996,0.69241
gin,1997,0.63248
gin,1998,0.5723
gin,1999,0.52419
gin,2000,0.43287
gin,2001,0.386
gin,2002,0.37675
gin,2003,0.42677
gin,2004,0.42835
gin,2005,0.32584
gin,2006,0.30799
gin,2007,0.41799
gin,2008,0.4365
gin,2009,0.42256
gin,2010,0.40661
gin,2011,0.37337
gin,2012,0.39937
gin,2013,0.42455
gin,2014,0.43625
gin,2015,0.42282
gin,2016,0.35229
gin,2017,0.35386
gin,2018,0.37313
gin,2019,0.39548
gin,2020,0.42382
gmb,1990,0.2997
gmb,1991,0.28314
gmb,1992,0.29112
gmb,1993,0.29183
gmb,1994,0.28206
gmb,1995,0.28834
gmb,1996,0.28388
gmb,1997,0.27817
gmb,1998,0.27027
gmb,1999,0.25964
gmb,2000,0.23132
gmb,2001,0.21243
gmb,2002,0.19123
gmb,2003,0.16697
gmb,2004,0.29997
gmb,2005,0.31829
gmb,2006,0.31865
gmb,2007,0.3656
gmb,2008,0.4119
gmb,2009,0.35585
gmb,2010,0.35346
gmb,2011,0.34424
gmb,2012,0.33766
gmb,2013,0.3302
gmb,2014,0.29966
gmb,2015,0.31968
gmb,2016,0.33391
gmb,2017,0.32796
gmb,2018,0.33156
gmb,2019,0.33292
gmb,2020,0.33977
gnb,1990,0.43303
gnb,1991,0.42008
gnb,1992,0.35753
gnb,1993,0.35805
gnb,1994,0.33788
gnb,1995,0.34168
gnb,1996,0.32014
gnb,1997,0.29327
gnb,1998,0.31009
gnb,1999,0.32894
gnb,2000,0.28803
gnb,2001,0.2918
gnb,2002,0.30873
gnb,2003,0.34442
gnb,2004,0.3637
gnb,2005,0.37323
gnb,2006,0.35731
gnb,2007,0.39644
gnb,2008,0.46939
gnb,2009,0.43092
gnb,2010,0.41687
gnb,2011,0.4889
gnb,2012,0.45478
gnb,2013,0.46516
gnb,2014,0.45225
gnb,2015,0.37778
gnb,2016,0.37868
gnb,2017,0.38361
gnb,2018,0.41218
gnb,2019,0.37078
gnb,2020,0.37332
gnq,1990,0.51407
gnq,1991,0.49696
gnq,1992,0.43798
gnq,1993,0.38916
gnq,1994,0.24199
gnq,1995,0.28389
gnq,1996,0.27426
gnq,1997,0.2051
gnq,1998,0.13732
gnq,1999,0.18049
gnq,2000,0.22376
gnq,2001,0.18721
gnq,2002,0.19075
gnq,2003,0.22601
gnq,2004,0.28311
gnq,2005,0.39206
gnq,2006,0.43369
gnq,2007,0.47479
gnq,2008,0.59734
gnq,2009,0.4451
gnq,2010,0.52445
gnq,2011,0.63132
gnq,2012,0.57788
gnq,2013,0.58651
gnq,2014,0.57556
gnq,2015,0.46931
gnq,2016,0.45214
gnq,2017,0.42871
gnq,2018,0.4793
gnq,2019,0.4366
gnq,2020,0.39816
grc,1990,0.72158
grc,1991,0.72714
grc,1992,0.7804
grc,1993,0.7253
grc,1994,0.74607
grc,1995,0.84018
grc,1996,0.85158
grc,1997,0.78269
grc,1998,0.74705
grc,1999,0.71757
grc,2000,0.61861
grc,2001,0.59886
grc,2002,0.62688
grc,2003,0.77494
grc,2004,0.86391
grc,2005,0.88203
grc,2006,0.86945
grc,2007,0.98444
grc,2008,1.04122
grc,2009,0.98253
grc,2010,0.95714
grc,2011,0.99269
grc,2012,0.87965
grc,2013,0.83842
grc,2014,0.81189
grc,2015,0.67577
grc,2016,0.6515
grc,2017,0.64961
grc,2018,0.66707
grc,2019,0.63031
grc,2020,0.63142
grd,1990,0.61186
grd,1991,0.63132
grd,1992,0.64202
grd,1993,0.63896
grd,1994,0.64556
grd,1995,0.65161
grd,1996,0.657
grd,1997,0.65698
grd,1998,0.66096
grd,1999,0.65886
grd,2000,0.6618
grd,2001,0.66148
grd,2002,0.6536
grd,2003,0.64119
grd,2004,0.63707
grd,2005,0.6332
grd,2006,0.64308
grd,2007,0.64078
grd,2008,0.67788
grd,2009,0.67268
grd,2010,0.66813
grd,2011,0.65592
grd,2012,0.66681
grd,2013,0.65529
grd,2014,0.64177
grd,2015,0.64278
grd,2016,0.64079
grd,2017,0.62604
grd,2018,0.60743
grd,2019,0.61586
grd,2020,0.60599
gtm,1990,0.22327
gtm,1991,0.25616
gtm,1992,0.26518
gtm,1993,0.27214
gtm,1994,0.2917
gtm,1995,0.30729
gtm,1996,0.31349
gtm,1997,0.33492
gtm,1998,0.34391
gtm,1999,0.30833
gtm,2000,0.3065
gtm,2001,0.31878
gtm,2002,0.33569
gtm,2003,0.33914
gtm,2004,0.34989
gtm,2005,0.37324
gtm,2006,0.38189
gtm,2007,0.39469
gtm,2008,0.42993
gtm,2009,0.40946
gtm,2010,0.43102
gtm,2011,0.4671
gtm,2012,0.46567
gtm,2013,0.47307
gtm,2014,0.48716
gtm,2015,0.48748
gtm,2016,0.50759
gtm,2017,0.5352
gtm,2018,0.51682
gtm,2019,0.5143
gtm,2020,0.51994
guy,1990,0.43672
guy,1991,0.35004
guy,1992,0.34042
guy,1993,0.37368
guy,1994,0.40152
guy,1995,0.43033
guy,1996,0.44421
guy,1997,0.43648
guy,1998,0.42048
guy,1999,0.3898
guy,2000,0.39651
guy,2001,0.37909
guy,2002,0.37624
guy,2003,0.3804
guy,2004,0.38669
guy,2005,0.40046
guy,2006,0.40993
guy,2007,0.44508
guy,2008,0.47598
guy,2009,0.47586
guy,2010,0.49152
guy,2011,0.49147
guy,2012,0.51326
guy,2013,0.49796
guy,2014,0.49372
guy,2015,0.49801
guy,2016,0.51443
guy,2017,0.51018
guy,2018,0.481
guy,2019,0.48473
guy,2020,0.35301
hkg,1990,0.73859
hkg,1991,0.78159
hkg,1992,0.84315
hkg,1993,0.89514
hkg,1994,0.9327
hkg,1995,0.95045
hkg,1996,0.98846
hkg,1997,1.026
hkg,1998,1.02654
hkg,1999,0.96895
hkg,2000,0.91164
hkg,2001,0.87539
hkg,2002,0.83243
hkg,2003,0.76935
hkg,2004,0.72217
hkg,2005,0.70026
hkg,2006,0.67689
hkg,2007,0.67693
hkg,2008,0.67379
hkg,2009,0.66919
hkg,2010,0.66178
hkg,2011,0.67223
hkg,2012,0.70319
hkg,2013,0.71526
hkg,2014,0.73593
hkg,2015,0.75222
hkg,2016,0.76424
hkg,2017,0.77137
hkg,2018,0.77632
hkg,2019,0.77858
hkg,2020,0.78205
hnd,1990,0.47889
hnd,1991,0.45242
hnd,1992,0.44348
hnd,1993,0.40539
hnd,1994,0.37321
hnd,1995,0.39653
hnd,1996,0.37278
hnd,1997,0.38373
hnd,1998,0.40649
hnd,1999,0.40673
hnd,2000,0.41697
hnd,2001,0.42304
hnd,2002,0.41249
hnd,2003,0.40554
hnd,2004,0.4006
hnd,2005,0.40391
hnd,2006,0.41238
hnd,2007,0.4282
hnd,2008,0.45268
hnd,2009,0.48371
hnd,2010,0.50051
hnd,2011,0.52794
hnd,2012,0.52808
hnd,2013,0.5041
hnd,2014,0.492
hnd,2015,0.47398
hnd,2016,0.45195
hnd,2017,0.43809
hnd,2018,0.42857
hnd,2019,0.42759
hnd,2020,0.44076
hrv,1995,0.60887
hrv,1996,0.59847
hrv,1997,0.55577
hrv,1998,0.57426
hrv,1999,0.52678
hrv,2000,0.4575
hrv,2001,0.4644
hrv,2002,0.49282
hrv,2003,0.59419
hrv,2004,0.66421
hrv,2005,0.68807
hrv,2006,0.67047
hrv,2007,0.72057
hrv,2008,0.78467
hrv,2009,0.72722
hrv,2010,0.70453
hrv,2011,0.70223
hrv,2012,0.62632
hrv,2013,0.62668
hrv,2014,0.61645
hrv,2015,0.51213
hrv,2016,0.49692
hrv,2017,0.50192
hrv,2018,0.52732
hrv,2019,0.5013
hrv,2020,0.49105
hti,1990,0.35335
hti,1991,0.37635
hti,1992,0.25252
hti,1993,0.21704
hti,1994,0.27852
hti,1995,0.32218
hti,1996,0.31398
hti,1997,0.34491
hti,1998,0.37227
hti,1999,0.39853
hti,2000,0.36786
hti,2001,0.33567
hti,2002,0.31286
hti,2003,0.2365
hti,2004,0.29188
hti,2005,0.32681
hti,2006,0.32619
hti,2007,0.38427
hti,2008,0.40429
hti,2009,0.41909
hti,2010,0.44901
hti,2011,0.45904
hti,2012,0.48411
hti,2013,0.48533
hti,2014,0.48395
hti,2015,0.47845
hti,2016,0.41841
hti,2017,0.43417
hti,2018,0.4564
hti,2019,0.40982
hti,2020,0.41108
hun,1991,0.40263
hun,1992,0.45258
hun,1993,0.46067
hun,1994,0.47134
hun,1995,0.48923
hun,1996,0.48398
hun,1997,0.46781
hun,1998,0.45626
hun,1999,0.44085
hun,2000,0.39013
hun,2001,0.39946
hun,2002,0.45815
hun,2003,0.54395
hun,2004,0.63322
hun,2005,0.65602
hun,2006,0.62498
hun,2007,0.73011
hun,2008,0.76116
hun,2009,0.63106
hun,2010,0.60791
hun,2011,0.6181
hun,2012,0.55807
hun,2013,0.5587
hun,2014,0.55638
hun,2015,0.47454
hun,2016,0.469
hun,2017,0.4957
hun,2018,0.51475
hun,2019,0.49935
hun,2020,0.48313
idn,1990,0.18995
idn,1991,0.18883
idn,1992,0.19031
idn,1993,0.21544
idn,1994,0.21959
idn,1995,0.22711
idn,1996,0.23268
idn,1997,0.20717
idn,1998,0.10432
idn,1999,0.14966
idn,2000,0.16446
idn,2001,0.15097
idn,2002,0.17343
idn,2003,0.19499
idn,2004,0.19777
idn,2005,0.20198
idn,2006,0.23698
idn,2007,0.25728
idn,2008,0.28102
idn,2009,0.28189
idn,2010,0.36709
idn,2011,0.40052
idn,2012,0.38032
idn,2013,0.35996
idn,2014,0.33971
idn,2015,0.32513
idn,2016,0.33949
idn,2017,0.35092
idn,2018,0.33439
idn,2019,0.33588
idn,2020,0.32052
ind,1990,0.30607
ind,1991,0.24653
ind,1992,0.24382
ind,1993,0.22034
ind,1994,0.23701
ind,1995,0.23756
ind,1996,0.23655
ind,1997,0.23641
ind,1998,0.22307
ind,1999,0.21999
ind,2000,0.21154
ind,2001,0.20466
ind,2002,0.20588
ind,2003,0.22116
ind,2004,0.23286
ind,2005,0.24207
ind,2006,0.24921
ind,2007,0.2917
ind,2008,0.2735
ind,2009,0.28166
ind,2010,0.32043
ind,2011,0.32448
ind,2012,0.29702
ind,2013,0.28664
ind,2014,0.30071
ind,2015,0.29381
ind,2016,0.29668
ind,2017,0.32034
ind,2018,0.29915
ind,2019,0.3002
ind,2020,0.29639
irl,1990,1.02152
irl,1991,0.97887
irl,1992,1.04014
irl,1993,0.92747
irl,1994,0.93532
irl,1995,1.01184
irl,1996,1.0176
irl,1997,0.99624
irl,1998,0.96821
irl,1999,0.97399
irl,2000,0.87184
irl,2001,0.86843
irl,2002,0.92855
irl,2003,1.13561
irl,2004,1.2329
irl,2005,1.25865
irl,2006,1.22827
irl,2007,1.31263
irl,2008,1.38905
irl,2009,1.2571
irl,2010,1.1262
irl,2011,1.15743
irl,2012,1.05747
irl,2013,1.07741
irl,2014,1.0881
irl,2015,0.89836
irl,2016,0.8792
irl,2017,0.89742
irl,2018,0.93557
irl,2019,0.92569
irl,2020,0.91508
irn,1990,0.30767
irn,1993,0.12428
irn,1994,0.13919
irn,1995,0.17889
irn,1996,0.20853
irn,1997,0.19287
irn,1998,0.1807
irn,1999,0.18219
irn,2000,0.16213
irn,2001,0.18212
irn,2002,0.16941
irn,2003,0.18263
irn,2004,0.21087
irn,2005,0.23615
irn,2006,0.25671
irn,2007,0.30369
irn,2008,0.35019
irn,2009,0.34746
irn,2010,0.37953
irn,2011,0.43209
irn,2012,0.49704
irn,2013,0.39403
irn,2014,0.36661
irn,2015,0.36092
irn,2016,0.37494
irn,2017,0.37977
irn,2018,0.26085
irn,2019,0.2412
irn,2020,0.18162
irq,1991,0.00852
irq,1992,0.00853
irq,1993,0.01191
irq,1994,0.04345
irq,1995,0.13461
irq,1996,0.09635
irq,1997,0.15539
irq,1998,0.11313
irq,1999,0.16966
irq,2000,0.18613
irq,2001,0.13388
irq,2002,0.13067
irq,2003,0.13483
irq,2004,0.14303
irq,2005,0.18607
irq,2006,0.22292
irq,2007,0.29058
irq,2008,0.39018
irq,2009,0.31777
irq,2010,0.36622
irq,2011,0.4473
irq,2012,0.45083
irq,2013,0.45551
irq,2014,0.47794
irq,2015,0.48017
irq,2016,0.48264
irq,2017,0.47362
irq,2018,0.54728
irq,2019,0.52471
