geo,time,sp_pop_totl_ma_zs
lbr,1977,49.70484
lbr,1978,49.69594
lbr,1979,49.68959
lbr,1980,49.68664
lbr,1981,49.68554
lbr,1982,49.68663
lbr,1983,49.68905
lbr,1984,49.69197
lbr,1985,49.69423
lbr,1986,49.69691
lbr,1987,49.69981
lbr,1988,49.70233
lbr,1989,49.70445
lbr,1990,49.70536
lbr,1991,49.7046
lbr,1992,49.70364
lbr,1993,49.70438
lbr,1994,49.71133
lbr,1995,49.72614
lbr,1996,49.74783
lbr,1997,49.77371
lbr,1998,49.80063
lbr,1999,49.82728
lbr,2000,49.85415
lbr,2001,49.88273
lbr,2002,49.9131
lbr,2003,49.94441
lbr,2004,49.9735
lbr,2005,49.99804
lbr,2006,50.0169
lbr,2007,50.0313
lbr,2008,50.04323
lbr,2009,50.05531
lbr,2010,50.06981
lbr,2011,50.0869
lbr,2012,50.10571
lbr,2013,50.12606
lbr,2014,50.14708
lbr,2015,50.16827
lbr,2016,50.18944
lbr,2017,50.21075
lbr,2018,50.23171
lbr,2019,50.25173
lbr,2020,50.27089
lby,1960,51.31095
lby,1961,51.33104
lby,1962,51.34636
lby,1963,51.35953
lby,1964,51.37413
lby,1965,51.39413
lby,1966,51.41751
lby,1967,51.44441
lby,1968,51.47825
lby,1969,51.52249
lby,1970,51.57896
lby,1971,51.65007
lby,1972,51.73271
lby,1973,51.81935
lby,1974,51.90124
lby,1975,51.9743
lby,1976,52.03097
lby,1977,52.0761
lby,1978,52.13078
lby,1979,52.21964
lby,1980,52.3535
lby,1981,52.53728
lby,1982,52.75211
lby,1983,52.9581
lby,1984,53.10891
lby,1985,53.17869
lby,1986,53.16221
lby,1987,53.0782
lby,1988,52.95441
lby,1989,52.82646
lby,1990,52.71834
lby,1991,52.63519
lby,1992,52.56856
lby,1993,52.51013
lby,1994,52.4473
lby,1995,52.37266
lby,1996,52.28428
lby,1997,52.18687
lby,1998,52.0862
lby,1999,51.99039
lby,2000,51.90434
lby,2001,51.83057
lby,2002,51.76595
lby,2003,51.70426
lby,2004,51.63697
lby,2005,51.55852
lby,2006,51.46801
lby,2007,51.3687
lby,2008,51.26412
lby,2009,51.15855
lby,2010,51.05547
lby,2011,50.95414
lby,2012,50.85421
lby,2013,50.76042
lby,2014,50.6785
lby,2015,50.61282
lby,2016,50.56587
lby,2017,50.53548
lby,2018,50.51621
lby,2019,50.50008
lby,2020,50.48162
lca,1960,48.12259
lca,1961,47.96292
lca,1962,47.92256
lca,1963,47.97992
lca,1964,48.0478
lca,1965,48.09441
lca,1966,48.10839
lca,1967,48.10506
lca,1968,48.09855
lca,1969,48.10086
lca,1970,48.12817
lca,1971,48.16617
lca,1972,48.22724
lca,1973,48.29607
lca,1974,48.37576
lca,1975,48.46489
lca,1976,48.56762
lca,1977,48.67285
lca,1978,48.77358
lca,1979,48.86782
lca,1980,48.93828
lca,1981,48.98899
lca,1982,49.0218
lca,1983,49.03688
lca,1984,49.05307
lca,1985,49.06849
lca,1986,49.08368
lca,1987,49.10062
lca,1988,49.1182
lca,1989,49.12768
lca,1990,49.12295
lca,1991,49.11679
lca,1992,49.10199
lca,1993,49.0816
lca,1994,49.06603
lca,1995,49.05666
lca,1996,49.0503
lca,1997,49.04784
lca,1998,49.05145
lca,1999,49.05541
lca,2000,49.05032
lca,2001,49.04289
lca,2002,49.03446
lca,2003,49.0251
lca,2004,49.02948
lca,2005,49.04105
lca,2006,49.0688
lca,2007,49.10525
lca,2008,49.14329
lca,2009,49.18565
lca,2010,49.21421
lca,2011,49.23094
lca,2012,49.24032
lca,2013,49.24368
lca,2014,49.24428
lca,2015,49.24385
lca,2016,49.24512
lca,2017,49.24816
lca,2018,49.24955
lca,2019,49.24697
lca,2020,49.24168
lka,1960,52.49099
lka,1961,52.35121
lka,1962,52.21956
lka,1963,52.09679
lka,1964,51.98417
lka,1965,51.88221
lka,1966,51.79105
lka,1967,51.70942
lka,1968,51.6348
lka,1969,51.56382
lka,1970,51.49425
lka,1971,51.42483
lka,1972,51.35607
lka,1973,51.29012
lka,1974,51.22979
lka,1975,51.17684
lka,1976,51.1314
lka,1977,51.0918
lka,1978,51.05621
lka,1979,51.02202
lka,1980,50.98729
lka,1981,50.95185
lka,1982,50.91555
lka,1983,50.87677
lka,1984,50.83374
lka,1985,50.78553
lka,1986,50.73128
lka,1987,50.67182
lka,1988,50.60989
lka,1989,50.54903
lka,1990,50.4915
lka,1991,50.43741
lka,1992,50.38548
lka,1993,50.33439
lka,1994,50.28227
lka,1995,50.22736
lka,1996,50.16964
lka,1997,50.10854
lka,1998,50.04147
lka,1999,49.96527
lka,2000,49.87824
lka,2001,49.78021
lka,2002,49.67257
lka,2003,49.55742
lka,2004,49.43731
lka,2005,49.31432
lka,2006,49.18923
lka,2007,49.06276
lka,2008,48.93678
lka,2009,48.81336
lka,2010,48.69431
lka,2011,48.57997
lka,2012,48.4711
lka,2013,48.36991
lka,2014,48.27901
lka,2015,48.19997
lka,2016,48.13381
lka,2017,48.07933
lka,2018,48.03318
lka,2019,47.99073
lka,2020,47.94859
lso,1960,44.34491
lso,1961,44.32027
lso,1962,44.30282
lso,1963,44.29266
lso,1964,44.2941
lso,1965,44.30618
lso,1966,44.3335
lso,1967,44.3731
lso,1968,44.41471
lso,1969,44.443
lso,1970,44.45142
lso,1971,44.43327
lso,1972,44.39645
lso,1973,44.36519
lso,1974,44.36944
lso,1975,44.42662
lso,1976,44.54247
lso,1977,44.70117
lso,1978,44.87544
lso,1979,45.02898
lso,1980,45.14086
lso,1981,45.21668
lso,1982,45.26778
lso,1983,45.2966
lso,1984,45.30401
lso,1985,45.29713
lso,1986,45.25568
lso,1987,45.19257
lso,1988,45.18137
lso,1989,45.31353
lso,1990,45.6372
lso,1991,46.17878
lso,1992,46.88232
lso,1993,47.61796
lso,1994,48.22328
lso,1995,48.59612
lso,1996,48.70816
lso,1997,48.61289
lso,1998,48.39842
lso,1999,48.18238
lso,2000,48.04612
lso,2001,48.00829
lso,2002,48.04235
lso,2003,48.12677
lso,2004,48.22376
lso,2005,48.30403
lso,2006,48.36314
lso,2007,48.41298
lso,2008,48.4617
lso,2009,48.52214
lso,2010,48.60258
lso,2011,48.70518
lso,2012,48.82322
lso,2013,48.94544
lso,2014,49.05669
lso,2015,49.14636
lso,2016,49.21083
lso,2017,49.25394
lso,2018,49.2831
lso,2019,49.30882
lso,2020,49.33827
ltu,1960,46.09974
ltu,1961,46.19918
ltu,1962,46.30183
ltu,1963,46.40376
ltu,1964,46.50027
ltu,1965,46.58831
ltu,1966,46.66717
ltu,1967,46.73803
ltu,1968,46.80122
ltu,1969,46.85741
ltu,1970,46.90703
ltu,1971,46.95014
ltu,1972,46.9868
ltu,1973,47.01806
ltu,1974,47.04416
ltu,1975,47.06614
ltu,1976,47.08435
ltu,1977,47.09945
ltu,1978,47.11237
ltu,1979,47.12474
ltu,1980,47.1374
ltu,1981,47.15045
ltu,1982,47.16319
ltu,1983,47.1774
ltu,1984,47.19508
ltu,1985,47.21669
ltu,1986,47.24382
ltu,1987,47.27391
ltu,1988,47.3013
ltu,1989,47.31837
ltu,1990,47.31968
ltu,1991,47.30353
ltu,1992,47.27154
ltu,1993,47.22691
ltu,1994,47.17482
ltu,1995,47.11911
ltu,1996,47.06123
ltu,1997,46.9998
ltu,1998,46.93596
ltu,1999,46.87034
ltu,2000,46.80351
ltu,2001,46.7372
ltu,2002,46.67208
ltu,2003,46.60571
ltu,2004,46.53415
ltu,2005,46.45492
ltu,2006,46.36595
ltu,2007,46.26985
ltu,2008,46.17487
ltu,2009,46.0925
ltu,2010,46.03184
ltu,2011,45.99644
ltu,2012,45.9845
ltu,2013,45.99314
ltu,2014,46.01672
ltu,2015,46.05034
ltu,2016,46.0953
ltu,2017,46.15064
ltu,2018,46.20804
ltu,2019,46.25535
ltu,2020,46.28407
lux,1960,49.3892
lux,1961,49.3038
lux,1962,49.26177
lux,1963,49.24552
lux,1964,49.23295
lux,1965,49.20857
lux,1966,49.16417
lux,1967,49.1117
lux,1968,49.05681
lux,1969,49.01649
lux,1970,48.99933
lux,1971,49.00886
lux,1972,49.03942
lux,1973,49.07691
lux,1974,49.10163
lux,1975,49.10165
lux,1976,49.0731
lux,1977,49.0226
lux,1978,48.9548
lux,1979,48.88271
lux,1980,48.81417
lux,1981,48.74472
lux,1982,48.67858
lux,1983,48.62292
lux,1984,48.59089
lux,1985,48.58946
lux,1986,48.62557
lux,1987,48.69164
lux,1988,48.77659
lux,1989,48.85918
lux,1990,48.9287
lux,1991,48.97944
lux,1992,49.01698
lux,1993,49.04413
lux,1994,49.0683
lux,1995,49.09701
lux,1996,49.12838
lux,1997,49.16246
lux,1998,49.1985
lux,1999,49.22727
lux,2000,49.2511
lux,2001,49.2684
lux,2002,49.27962
lux,2003,49.29278
lux,2004,49.313
lux,2005,49.34716
lux,2006,49.39144
lux,2007,49.44653
lux,2008,49.51164
lux,2009,49.58835
lux,2010,49.67552
lux,2011,49.77104
lux,2012,49.87351
lux,2013,49.98009
lux,2014,50.0862
lux,2015,50.18889
lux,2016,50.2864
lux,2017,50.37843
lux,2018,50.46074
lux,2019,50.52702
lux,2020,50.57494
lva,1960,44.13303
lva,1961,44.29132
lva,1962,44.47903
lva,1963,44.68375
lva,1964,44.88723
lva,1965,45.07732
lva,1966,45.25128
lva,1967,45.41138
lva,1968,45.55493
lva,1969,45.68067
lva,1970,45.78709
lva,1971,45.87359
lva,1972,45.94009
lva,1973,45.98938
lva,1974,46.02503
lva,1975,46.05038
lva,1976,46.06653
lva,1977,46.07478
lva,1978,46.07835
lva,1979,46.08002
lva,1980,46.0832
lva,1981,46.08537
lva,1982,46.08793
lva,1983,46.09892
lva,1984,46.12943
lva,1985,46.18533
lva,1986,46.27305
lva,1987,46.3848
lva,1988,46.49505
lva,1989,46.57119
lva,1990,46.59248
lva,1991,46.54844
lva,1992,46.44775
lva,1993,46.31267
lva,1994,46.17854
lva,1995,46.07323
lva,1996,46.00731
lva,1997,45.97405
lva,1998,45.96453
lva,1999,45.96161
lva,2000,45.95223
lva,2001,45.93463
lva,2002,45.91366
lva,2003,45.89034
lva,2004,45.86761
lva,2005,45.84817
lva,2006,45.83174
lva,2007,45.81748
lva,2008,45.80587
lva,2009,45.79725
lva,2010,45.79195
lva,2011,45.78942
lva,2012,45.79037
lva,2013,45.79667
lva,2014,45.81268
lva,2015,45.83964
lva,2016,45.88006
lva,2017,45.93216
lva,2018,45.98983
lva,2019,46.04445
lva,2020,46.08923
mac,1960,49.1427
mac,1961,49.30778
mac,1962,49.49486
mac,1963,49.70393
mac,1964,49.93852
mac,1965,50.20175
mac,1966,50.49416
mac,1967,50.79851
mac,1968,51.07467
mac,1969,51.29444
mac,1970,51.43323
mac,1971,51.4937
mac,1972,51.4841
mac,1973,51.4317
mac,1974,51.37358
mac,1975,51.33116
mac,1976,51.32302
mac,1977,51.32949
mac,1978,51.33411
mac,1979,51.31244
mac,1980,51.24262
mac,1981,51.12687
mac,1982,50.9743
mac,1983,50.79967
mac,1984,50.60791
mac,1985,50.40989
mac,1986,50.20653
mac,1987,50.00243
mac,1988,49.79924
mac,1989,49.59658
mac,1990,49.39648
mac,1991,49.19844
mac,1992,49.00002
mac,1993,48.8086
mac,1994,48.62879
mac,1995,48.46686
mac,1996,48.32832
mac,1997,48.21292
mac,1998,48.10849
mac,1999,48.00663
mac,2000,47.89935
mac,2001,47.78388
mac,2002,47.66573
mac,2003,47.5655
mac,2004,47.50806
mac,2005,47.50871
mac,2006,47.56908
mac,2007,47.67653
mac,2008,47.80545
mac,2009,47.92069
mac,2010,47.99625
mac,2011,48.02817
mac,2012,48.02575
mac,2013,48.00301
mac,2014,47.98123
mac,2015,47.97282
mac,2016,47.98033
mac,2017,47.9988
mac,2018,48.02172
mac,2019,48.04558
mac,2020,48.06404
mar,1960,49.82699
mar,1961,49.74825
mar,1962,49.64003
mar,1963,49.52399
mar,1964,49.42697
mar,1965,49.3657
mar,1966,49.3436
mar,1967,49.35253
mar,1968,49.38223
mar,1969,49.41874
mar,1970,49.4525
mar,1971,49.48182
mar,1972,49.50963
mar,1973,49.5366
mar,1974,49.56433
mar,1975,49.59382
mar,1976,49.62453
mar,1977,49.6551
mar,1978,49.68465
mar,1979,49.71223
mar,1980,49.73718
mar,1981,49.7586
mar,1982,49.77658
mar,1983,49.79271
mar,1984,49.80901
mar,1985,49.82656
mar,1986,49.84609
mar,1987,49.86609
mar,1988,49.88273
mar,1989,49.89098
mar,1990,49.88777
mar,1991,49.87243
mar,1992,49.84691
mar,1993,49.81402
mar,1994,49.77764
mar,1995,49.74051
mar,1996,49.70327
mar,1997,49.66568
mar,1998,49.62818
mar,1999,49.5912
mar,2000,49.55509
mar,2001,49.52113
mar,2002,49.48988
mar,2003,49.46021
mar,2004,49.43051
mar,2005,49.40018
mar,2006,49.36774
mar,2007,49.335
mar,2008,49.30856
mar,2009,49.29678
mar,2010,49.30473
mar,2011,49.33473
mar,2012,49.38269
mar,2013,49.43955
mar,2014,49.4934
mar,2015,49.53621
mar,2016,49.56541
mar,2017,49.58395
mar,2018,49.59615
mar,2019,49.60841
mar,2020,49.62506
mda,1960,46.78347
mda,1961,46.79506
mda,1962,46.8042
mda,1963,46.80993
mda,1964,46.8102
mda,1965,46.80472
mda,1966,46.79216
mda,1967,46.77492
mda,1968,46.75932
mda,1969,46.75325
mda,1970,46.76212
mda,1971,46.78719
mda,1972,46.82627
mda,1973,46.8757
mda,1974,46.93084
mda,1975,46.98803
mda,1976,47.04714
mda,1977,47.10831
mda,1978,47.16955
mda,1979,47.2281
mda,1980,47.28227
mda,1981,47.33034
mda,1982,47.37273
mda,1983,47.4111
mda,1984,47.44802
mda,1985,47.48525
mda,1986,47.52344
mda,1987,47.56181
mda,1988,47.59864
mda,1989,47.63247
mda,1990,47.66202
mda,1991,47.68671
mda,1992,47.7076
mda,1993,47.72597
mda,1994,47.74387
mda,1995,47.76289
mda,1996,47.784
mda,1997,47.80686
mda,1998,47.82935
mda,1999,47.84858
mda,2000,47.86244
mda,2001,47.86897
mda,2002,47.86965
mda,2003,47.86961
mda,2004,47.87568
mda,2005,47.89253
mda,2006,47.92242
mda,2007,47.96296
mda,2008,48.00782
mda,2009,48.04822
mda,2010,48.07736
mda,2011,48.09315
mda,2012,48.09731
mda,2013,48.0912
mda,2014,48.07705
mda,2015,48.0572
mda,2016,48.03157
mda,2017,47.99998
mda,2018,47.96444
mda,2019,47.92788
mda,2020,47.89218
mdg,1960,50.84559
mdg,1961,50.79789
mdg,1962,50.75173
mdg,1963,50.70726
mdg,1964,50.66464
mdg,1965,50.62387
mdg,1966,50.5849
mdg,1967,50.54766
mdg,1968,50.51174
mdg,1969,50.47661
mdg,1970,50.44208
mdg,1971,50.4081
mdg,1972,50.37468
mdg,1973,50.342
mdg,1974,50.31036
mdg,1975,50.27984
mdg,1976,50.25039
mdg,1977,50.22204
mdg,1978,50.19473
mdg,1979,50.16841
mdg,1980,50.14312
mdg,1981,50.11885
mdg,1982,50.09551
mdg,1983,50.07298
mdg,1984,50.05107
mdg,1985,50.0298
mdg,1986,50.00904
mdg,1987,49.98902
mdg,1988,49.96923
mdg,1989,49.94941
mdg,1990,49.92936
mdg,1991,49.90925
mdg,1992,49.88935
mdg,1993,49.87027
mdg,1994,49.85273
mdg,1995,49.83723
mdg,1996,49.82379
mdg,1997,49.81232
mdg,1998,49.80304
mdg,1999,49.79598
mdg,2000,49.79122
mdg,2001,49.78871
mdg,2002,49.78822
mdg,2003,49.78923
mdg,2004,49.79115
mdg,2005,49.79349
mdg,2006,49.79605
mdg,2007,49.79892
mdg,2008,49.80248
mdg,2009,49.80716
mdg,2010,49.81314
mdg,2011,49.82045
mdg,2012,49.82875
mdg,2013,49.83756
mdg,2014,49.84628
mdg,2015,49.85455
mdg,2016,49.86223
mdg,2017,49.86936
mdg,2018,49.87603
mdg,2019,49.88237
mdg,2020,49.88845
mdv,1960,54.45462
mdv,1961,54.27498
mdv,1962,54.11688
mdv,1963,53.93787
mdv,1964,53.70794
mdv,1965,53.41252
mdv,1966,53.02438
mdv,1967,52.57487
mdv,1968,52.14072
mdv,1969,51.82089
mdv,1970,51.67865
mdv,1971,51.72963
mdv,1972,51.92992
mdv,1973,52.19186
mdv,1974,52.41859
mdv,1975,52.56125
mdv,1976,52.59136
mdv,1977,52.54555
mdv,1978,52.44801
mdv,1979,52.35458
mdv,1980,52.28185
mdv,1981,52.23689
mdv,1982,52.20696
mdv,1983,52.17838
mdv,1984,52.12307
mdv,1985,52.0344
mdv,1986,51.90816
mdv,1987,51.7594
mdv,1988,51.59567
mdv,1989,51.42816
mdv,1990,51.263
mdv,1991,51.10754
mdv,1992,50.96436
mdv,1993,50.83472
mdv,1994,50.71566
mdv,1995,50.61264
mdv,1996,50.52011
mdv,1997,50.44687
mdv,1998,50.41703
mdv,1999,50.45846
mdv,2000,50.5877
mdv,2001,50.82376
mdv,2002,51.15455
mdv,2003,51.5328
mdv,2004,51.90208
mdv,2005,52.23589
mdv,2006,52.51444
mdv,2007,52.77052
mdv,2008,53.09275
mdv,2009,53.59559
mdv,2010,54.32997
mdv,2011,55.25647
mdv,2012,56.29772
mdv,2013,57.40895
mdv,2014,58.54286
mdv,2015,59.65237
mdv,2016,60.76445
mdv,2017,61.8401
mdv,2018,62.73502
mdv,2019,63.29514
mdv,2020,63.44151
mex,1960,49.89603
mex,1961,49.8992
mex,1962,49.90201
mex,1963,49.90475
mex,1964,49.90774
mex,1965,49.91113
mex,1966,49.91505
mex,1967,49.91924
mex,1968,49.9229
mex,1969,49.92509
mex,1970,49.9253
mex,1971,49.92201
mex,1972,49.91548
mex,1973,49.90872
mex,1974,49.90546
mex,1975,49.90727
mex,1976,49.91688
mex,1977,49.93124
mex,1978,49.94002
mex,1979,49.93041
mex,1980,49.89542
mex,1981,49.83124
mex,1982,49.74471
mex,1983,49.65171
mex,1984,49.57252
mex,1985,49.51951
mex,1986,49.4975
mex,1987,49.49905
mex,1988,49.5095
mex,1989,49.50934
mex,1990,49.48635
mex,1991,49.43656
mex,1992,49.367
mex,1993,49.28961
mex,1994,49.2205
mex,1995,49.17004
mex,1996,49.14173
mex,1997,49.13032
mex,1998,49.12678
mex,1999,49.11872
mex,2000,49.09819
mex,2001,49.06247
mex,2002,49.01608
mex,2003,48.96694
mex,2004,48.92598
mex,2005,48.90029
mex,2006,48.89199
mex,2007,48.89734
mex,2008,48.91046
mex,2009,48.9232
mex,2010,48.93009
mex,2011,48.92968
mex,2012,48.9241
mex,2013,48.91581
mex,2014,48.90845
mex,2015,48.9045
mex,2016,48.90433
mex,2017,48.90672
mex,2018,48.91072
mex,2019,48.91486
mex,2020,48.91813
mkd,1960,50.60793
mkd,1961,50.6147
mkd,1962,50.61905
mkd,1963,50.62332
mkd,1964,50.63
mkd,1965,50.64112
mkd,1966,50.65734
mkd,1967,50.67768
mkd,1968,50.69944
mkd,1969,50.71908
mkd,1970,50.73457
mkd,1971,50.74529
mkd,1972,50.75173
mkd,1973,50.75393
mkd,1974,50.75325
mkd,1975,50.74897
mkd,1976,50.74199
mkd,1977,50.73206
mkd,1978,50.71801
mkd,1979,50.69937
mkd,1980,50.67527
mkd,1981,50.64539
mkd,1982,50.61079
mkd,1983,50.57262
mkd,1984,50.53234
mkd,1985,50.49174
mkd,1986,50.45086
mkd,1987,50.40993
mkd,1988,50.37018
mkd,1989,50.33275
mkd,1990,50.29972
mkd,1991,50.27066
mkd,1992,50.24597
mkd,1993,50.22404
mkd,1994,50.20399
mkd,1995,50.18472
mkd,1996,50.16645
mkd,1997,50.14983
mkd,1998,50.13305
mkd,1999,50.11512
mkd,2000,50.09487
mkd,2001,50.07171
mkd,2002,50.04622
mkd,2003,50.02045
mkd,2004,49.9984
mkd,2005,49.9819
mkd,2006,49.97179
mkd,2007,49.96693
mkd,2008,49.96718
mkd,2009,49.97139
mkd,2010,49.97858
mkd,2011,49.98876
mkd,2012,50.00186
mkd,2013,50.01558
mkd,2014,50.0271
mkd,2015,50.03523
mkd,2016,50.03869
mkd,2017,50.0378
mkd,2018,50.03353
mkd,2019,50.02765
mkd,2020,50.02117
mli,1960,50.55085
mli,1961,50.49405
mli,1962,50.43564
mli,1963,50.37691
mli,1964,50.32002
mli,1965,50.2662
mli,1966,50.21564
mli,1967,50.16817
mli,1968,50.12448
mli,1969,50.08591
mli,1970,50.053
mli,1971,50.02624
mli,1972,50.00472
mli,1973,49.98605
mli,1974,49.96668
mli,1975,49.94451
mli,1976,49.91777
mli,1977,49.88732
mli,1978,49.85603
mli,1979,49.82782
mli,1980,49.80493
mli,1981,49.78995
mli,1982,49.78069
mli,1983,49.76904
mli,1984,49.7448
mli,1985,49.70222
mli,1986,49.63819
mli,1987,49.55799
mli,1988,49.47472
mli,1989,49.40569
mli,1990,49.36301
mli,1991,49.35021
mli,1992,49.36193
mli,1993,49.38994
mli,1994,49.42298
mli,1995,49.45377
mli,1996,49.48088
mli,1997,49.5067
mli,1998,49.53245
mli,1999,49.56013
mli,2000,49.59079
mli,2001,49.62366
mli,2002,49.6574
mli,2003,49.69246
mli,2004,49.72937
mli,2005,49.768
mli,2006,49.80883
mli,2007,49.85058
mli,2008,49.89008
mli,2009,49.92359
mli,2010,49.94915
mli,2011,49.96633
mli,2012,49.97687
mli,2013,49.9842
mli,2014,49.99245
mli,2015,50.00424
mli,2016,50.02009
mli,2017,50.03881
mli,2018,50.059
mli,2019,50.07898
mli,2020,50.09756
mlt,1960,48.45626
mlt,1961,48.45395
mlt,1962,48.43264
mlt,1963,48.40132
mlt,1964,48.37486
mlt,1965,48.36177
mlt,1966,48.36409
mlt,1967,48.38102
mlt,1968,48.4013
mlt,1969,48.42648
mlt,1970,48.44828
mlt,1971,48.46612
mlt,1972,48.48473
mlt,1973,48.50234
mlt,1974,48.51355
mlt,1975,48.52028
mlt,1976,48.52169
mlt,1977,48.5175
mlt,1978,48.51919
mlt,1979,48.53897
mlt,1980,48.58851
mlt,1981,48.67186
mlt,1982,48.78118
mlt,1983,48.90112
mlt,1984,49.01281
mlt,1985,49.09893
mlt,1986,49.15706
mlt,1987,49.19048
mlt,1988,49.21078
mlt,1989,49.22423
mlt,1990,49.24106
mlt,1991,49.26176
mlt,1992,49.28403
mlt,1993,49.30901
mlt,1994,49.34021
mlt,1995,49.37741
mlt,1996,49.42289
mlt,1997,49.47597
mlt,1998,49.52954
mlt,1999,49.57427
mlt,2000,49.60358
mlt,2001,49.61824
mlt,2002,49.62054
mlt,2003,49.61383
mlt,2004,49.60355
mlt,2005,49.59484
mlt,2006,49.5863
mlt,2007,49.57681
mlt,2008,49.57569
mlt,2009,49.59386
mlt,2010,49.63296
mlt,2011,49.70004
mlt,2012,49.79007
mlt,2013,49.88783
mlt,2014,49.97629
mlt,2015,50.04417
mlt,2016,50.08931
mlt,2017,50.1136
mlt,2018,50.12669
mlt,2019,50.135
mlt,2020,50.14733
mmr,1960,49.24831
mmr,1961,49.19985
mmr,1962,49.15468
mmr,1963,49.11328
mmr,1964,49.07628
mmr,1965,49.04398
mmr,1966,49.01633
mmr,1967,48.99271
mmr,1968,48.97214
mmr,1969,48.95341
mmr,1970,48.93567
mmr,1971,48.91851
mmr,1972,48.90197
mmr,1973,48.88624
mmr,1974,48.87168
mmr,1975,48.85841
mmr,1976,48.84653
mmr,1977,48.83566
mmr,1978,48.82506
mmr,1979,48.81383
mmr,1980,48.80149
mmr,1981,48.78778
mmr,1982,48.77306
mmr,1983,48.75812
mmr,1984,48.74404
mmr,1985,48.73148
mmr,1986,48.7201
mmr,1987,48.70942
mmr,1988,48.69976
mmr,1989,48.69143
mmr,1990,48.68436
mmr,1991,48.67937
mmr,1992,48.67568
mmr,1993,48.66971
mmr,1994,48.65684
mmr,1995,48.63437
mmr,1996,48.60079
mmr,1997,48.5583
mmr,1998,48.51248
mmr,1999,48.47054
mmr,2000,48.43725
mmr,2001,48.41458
mmr,2002,48.40038
mmr,2003,48.39025
mmr,2004,48.37801
mmr,2005,48.35955
mmr,2006,48.33345
mmr,2007,48.30188
mmr,2008,48.26868
mmr,2009,48.23932
mmr,2010,48.21761
mmr,2011,48.2047
mmr,2012,48.19904
mmr,2013,48.1983
mmr,2014,48.19909
mmr,2015,48.19899
mmr,2016,48.19733
mmr,2017,48.19481
mmr,2018,48.1921
mmr,2019,48.19033
mmr,2020,48.1902
mne,1960,48.68634
mne,1961,48.7962
mne,1962,48.91006
mne,1963,49.01212
mne,1964,49.08216
mne,1965,49.10991
mne,1966,49.09002
mne,1967,49.02911
mne,1968,48.94664
mne,1969,48.87226
mne,1970,48.82817
mne,1971,48.82418
mne,1972,48.85188
mne,1973,48.89934
mne,1974,48.94715
mne,1975,48.98288
mne,1976,49.00727
mne,1977,49.02372
mne,1978,49.03624
mne,1979,49.05079
mne,1980,49.07113
mne,1981,49.09672
mne,1982,49.12396
mne,1983,49.1609
mne,1984,49.2137
mne,1985,49.28592
mne,1986,49.38315
mne,1987,49.49983
mne,1988,49.62097
mne,1989,49.72424
mne,1990,49.79268
mne,1991,49.82022
mne,1992,49.81229
mne,1993,49.77838
mne,1994,49.73277
mne,1995,49.6861
mne,1996,49.64265
mne,1997,49.59836
mne,1998,49.55366
mne,1999,49.50509
mne,2000,49.45205
mne,2001,49.39462
mne,2002,49.33409
mne,2003,49.28031
mne,2004,49.24123
mne,2005,49.22387
mne,2006,49.23341
mne,2007,49.26237
mne,2008,49.3055
mne,2009,49.34752
mne,2010,49.38161
mne,2011,49.40386
mne,2012,49.41679
mne,2013,49.42396
mne,2014,49.42695
mne,2015,49.43066
mne,2016,49.43525
mne,2017,49.43822
mne,2018,49.44099
mne,2019,49.44458
mne,2020,49.44783
mng,1960,49.17217
mng,1961,49.17546
mng,1962,49.18498
mng,1963,49.19766
mng,1964,49.20969
mng,1965,49.22037
mng,1966,49.22813
mng,1967,49.23499
mng,1968,49.24091
mng,1969,49.24639
mng,1970,49.25271
mng,1971,49.25986
mng,1972,49.26729
mng,1973,49.27435
mng,1974,49.28147
mng,1975,49.28787
mng,1976,49.29363
mng,1977,49.29891
mng,1978,49.30408
mng,1979,49.30851
mng,1980,49.31304
mng,1981,49.31741
mng,1982,49.32259
mng,1983,49.32734
mng,1984,49.33116
mng,1985,49.33448
mng,1986,49.33697
mng,1987,49.33929
mng,1988,49.3441
mng,1989,49.35271
mng,1990,49.36737
mng,1991,49.38717
mng,1992,49.41143
mng,1993,49.44313
mng,1994,49.48579
mng,1995,49.54076
mng,1996,49.61022
mng,1997,49.69021
mng,1998,49.76926
mng,1999,49.83272
mng,2000,49.87046
mng,2001,49.87907
mng,2002,49.86234
mng,2003,49.82811
mng,2004,49.78829
mng,2005,49.75085
mng,2006,49.71792
mng,2007,49.68728
mng,2008,49.65783
mng,2009,49.62779
mng,2010,49.5959
mng,2011,49.56257
mng,2012,49.5288
mng,2013,49.49495
mng,2014,49.4616
mng,2015,49.42832
mng,2016,49.39539
mng,2017,49.36303
mng,2018,49.33046
mng,2019,49.29768
mng,2020,49.26465
moz,1960,48.91749
moz,1961,48.92304
moz,1962,48.92917
moz,1963,48.93566
moz,1964,48.9421
moz,1965,48.94847
moz,1966,48.95437
moz,1967,48.96
moz,1968,48.96617
moz,1969,48.97388
moz,1970,48.98374
moz,1971,48.9953
moz,1972,49.00774
moz,1973,49.02037
moz,1974,49.03239
moz,1975,49.04301
moz,1976,49.04952
moz,1977,49.05082
moz,1978,49.04878
moz,1979,49.04592
moz,1980,49.04254
moz,1981,49.04372
moz,1982,49.04527
moz,1983,49.02908
moz,1984,48.97177
moz,1985,48.8594
moz,1986,48.68301
moz,1987,48.45158
moz,1988,48.19384
moz,1989,47.95622
moz,1990,47.77698
