geo,time,eg_elc_petr_zs
tto,1977,2.68226
tto,1978,1.4772
tto,1979,3.12668
tto,1980,2.26044
tto,1981,1.13736
tto,1982,0.89021
tto,1983,0.55077
tto,1984,0.96474
tto,1985,0.3308
tto,1986,0.82042
tto,1987,0.20109
tto,1988,0.08608
tto,1989,0.08751
tto,1990,0.08387
tto,1991,0.08065
tto,1992,0.07545
tto,1993,0.0786
tto,1994,0
tto,1995,0
tto,1996,0
tto,1997,0
tto,1998,0.23215
tto,1999,0.17153
tto,2000,0.05496
tto,2001,0.05315
tto,2002,0.05315
tto,2003,0.09321
tto,2004,0.13997
tto,2005,0.17002
tto,2006,0.20862
tto,2007,0.2345
tto,2008,0.27163
tto,2009,0.30601
tto,2010,0.28285
tto,2011,0.2736
tto,2012,0.26281
tto,2013,0.2525
tto,2014,0.24255
tto,2015,0.23301
tun,1971,94.38445
tun,1972,88.4579
tun,1973,61.0687
tun,1974,46.77177
tun,1975,47.58523
tun,1976,51.69385
tun,1977,60.80931
tun,1978,59.46206
tun,1979,61.45455
tun,1980,64.50068
tun,1981,63.29114
tun,1982,60.80783
tun,1983,67.30498
tun,1984,39.94845
tun,1985,27.51598
tun,1986,58.55776
tun,1987,34.5268
tun,1988,46.05921
tun,1989,49.50148
tun,1990,35.53605
tun,1991,62.66998
tun,1992,45.35368
tun,1993,48.84528
tun,1994,24.61691
tun,1995,14.70857
tun,1996,13.62432
tun,1997,15.2894
tun,1998,12.08586
tun,1999,12.74382
tun,2000,11.59872
tun,2001,9.85779
tun,2002,10.1005
tun,2003,0.88574
tun,2004,1.27303
tun,2005,1.65074
tun,2006,7.6181
tun,2007,10.63396
tun,2008,4.99199
tun,2009,3.45528
tun,2010,0.02443
tun,2011,0.06062
tun,2012,0.02215
tun,2013,0.47876
tun,2014,1.81742
tun,2015,4.63509
tur,1960,8.27709
tur,1961,7.80472
tur,1962,7.61236
tur,1963,7.33116
tur,1964,7.14446
tur,1965,9.16616
tur,1966,8.55702
tur,1967,24.69812
tur,1968,19.44925
tur,1969,23.16918
tur,1970,30.15192
tur,1971,41.18188
tur,1972,43.95624
tur,1973,51.35614
tur,1974,44.83936
tur,1975,34.47481
tur,1976,29.64503
tur,1977,33.46949
tur,1978,30.76958
tur,1979,25.08658
tur,1980,25.05263
tur,1981,23.54801
tur,1982,22.38626
tur,1983,27.15472
tur,1984,23.01963
tur,1985,20.6961
tur,1986,17.63698
tur,1987,12.3915
tur,1988,6.87646
tur,1989,8.16232
tur,1990,6.85053
tur,1991,5.46758
tur,1992,7.83018
tur,1993,7.01008
tur,1994,7.08367
tur,1995,6.69241
tur,1996,6.89423
tur,1997,6.92863
tur,1998,7.13642
tur,1999,6.93834
tur,2000,7.45345
tur,2001,8.44734
tur,2002,8.30294
tur,2003,6.54214
tur,2004,5.08965
tur,2005,3.38549
tur,2006,2.46173
tur,2007,3.4068
tur,2008,3.78947
tur,2009,2.46597
tur,2010,1.03216
tur,2011,0.39408
tur,2012,0.68435
tur,2013,0.72412
tur,2014,0.85171
tur,2015,0.84956
tza,1971,37.06721
tza,1972,40.22346
tza,1973,49.14089
tza,1974,51.40496
tza,1975,31.91153
tza,1976,24.92492
tza,1977,24.30859
tza,1978,25.17986
tza,1979,31.64062
tza,1980,13.63636
tza,1981,12.25728
tza,1982,12.40964
tza,1983,12.95642
tza,1984,15.18438
tza,1985,12.80788
tza,1986,9.77312
tza,1987,9.51258
tza,1988,9.14369
tza,1989,5.96421
tza,1990,4.85258
tza,1991,5.26894
tza,1992,9.14097
tza,1993,9.47644
tza,1994,12.18417
tza,1995,16.11227
tza,1996,10.41461
tza,1997,22.35539
tza,1998,1.16279
tza,1999,3.85782
tza,2000,10.92233
tza,2001,1.97487
tza,2002,0.03539
tza,2003,1.3915
tza,2004,26.39305
tza,2005,16.51195
tza,2006,19.89559
tza,2007,11.56788
tza,2008,7.42766
tza,2009,2.32019
tza,2010,3.73531
tza,2011,9.54251
tza,2012,15.20845
tza,2013,21.47787
tza,2014,15.4848
tza,2015,21.93805
ukr,1990,16.0773
ukr,1991,13.83575
ukr,1992,8.96412
ukr,1993,7.37284
ukr,1994,5.12991
ukr,1995,5.36113
ukr,1996,2.70646
ukr,1997,1.30858
ukr,1998,1.30209
ukr,1999,0.82992
ukr,2000,0.69306
ukr,2001,0.61399
ukr,2002,0.46667
ukr,2003,0.36069
ukr,2004,0.31314
ukr,2005,0.3152
ukr,2006,0.35967
ukr,2007,0.3256
ukr,2008,0.5099
ukr,2009,0.9757
ukr,2010,0.43532
ukr,2011,0.28469
ukr,2012,0.26971
ukr,2013,0.20134
ukr,2014,0.1187
ukr,2015,0.46019
ury,1971,38.69764
ury,1972,58.56672
ury,1973,38.65151
ury,1974,42.5594
ury,1975,54.53822
ury,1976,54.40415
ury,1977,45.75747
ury,1978,46.80713
ury,1979,56.1474
ury,1980,24.17391
ury,1981,20.7864
ury,1982,18.16114
ury,1983,1.83723
ury,1984,1.3005
ury,1985,1.9222
ury,1986,1.07875
ury,1987,3.38893
ury,1988,21.77593
ury,1989,31.24236
ury,1990,5.05105
ury,1991,12.09574
ury,1992,10.23711
ury,1993,7.77137
ury,1994,1.20751
ury,1995,6.45315
ury,1996,12.90855
ury,1997,8.82764
ury,1998,3.87751
ury,1999,22.89408
ury,2000,6.61571
ury,2001,0.20541
ury,2002,0.32275
ury,2003,0.12822
ury,2004,18.38123
ury,2005,12.45769
ury,2006,35.0721
ury,2007,12.92171
ury,2008,39.01243
ury,2009,31.0477
ury,2010,11.65075
ury,2011,27.0785
ury,2012,38.18062
ury,2013,19.13908
ury,2014,9.25086
ury,2015,11.44105
usa,1960,6.42258
usa,1961,6.23997
usa,1962,5.79955
usa,1963,5.72642
usa,1964,5.85444
usa,1965,6.22029
usa,1966,6.97403
usa,1967,7.41041
usa,1968,7.90566
usa,1969,9.66709
usa,1970,12.12397
usa,1971,13.81958
usa,1972,15.83807
usa,1973,17.09379
usa,1974,16.45074
usa,1975,15.38073
usa,1976,16.01468
usa,1977,17.16725
usa,1978,16.86267
usa,1979,13.76345
usa,1980,10.84377
usa,1981,9.0631
usa,1982,6.60905
usa,1983,6.31325
usa,1984,5.0022
usa,1985,4.0892
usa,1986,5.53641
usa,1987,4.66615
usa,1988,5.57455
usa,1989,5.60433
usa,1990,4.0792
usa,1991,3.90425
usa,1992,3.25656
usa,1993,3.74048
usa,1994,3.49139
usa,1995,2.45025
usa,1996,2.64954
usa,1997,2.94969
usa,1998,3.86644
usa,1999,3.50373
usa,2000,2.94301
usa,2001,3.37491
usa,2002,2.63605
usa,2003,3.37921
usa,2004,3.35309
usa,2005,3.30976
usa,2006,1.83908
usa,2007,1.80707
usa,2008,1.33033
usa,2009,1.21105
usa,2010,1.10432
usa,2011,0.9135
usa,2012,0.77431
usa,2013,0.85974
usa,2014,0.92326
usa,2015,0.90381
uzb,1990,4.419
uzb,1991,8.89874
uzb,1992,6.87474
uzb,1993,3.74372
uzb,1994,3.25105
uzb,1995,11.22584
uzb,1996,11.16053
uzb,1997,11.90559
uzb,1998,11.90632
uzb,1999,10.68941
uzb,2000,10.05463
uzb,2001,9.92265
uzb,2002,9.42
uzb,2003,8.58502
uzb,2004,7.864
uzb,2005,6.63211
uzb,2006,5.86214
uzb,2007,4.17569
uzb,2008,2.94737
uzb,2009,2.07808
uzb,2010,1.45068
uzb,2011,1.03435
uzb,2012,0.72762
uzb,2013,0.51292
uzb,2014,0.36282
uzb,2015,0.25663
ven,1971,9.61807
ven,1972,14.58514
ven,1973,19.06355
ven,1974,16.05049
ven,1975,16.73631
ven,1976,13.60736
ven,1977,9.9016
ven,1978,15.47245
ven,1979,24.05706
ven,1980,32.36042
ven,1981,35.3729
ven,1982,32.65596
ven,1983,28.62785
ven,1984,21.19185
ven,1985,19.03151
ven,1986,16.28752
ven,1987,14.01574
ven,1988,12.6895
ven,1989,15.60569
ven,1990,11.50351
ven,1991,5.44232
ven,1992,6.84905
ven,1993,6.18893
ven,1994,3.46667
ven,1995,3.18465
ven,1996,2.34826
ven,1997,3.59572
ven,1998,5.89355
ven,1999,6.4597
ven,2000,9.26575
ven,2001,11.08978
ven,2002,14.53316
ven,2003,16.58292
ven,2004,12.53754
ven,2005,13.113
ven,2006,12.61343
ven,2007,11.50559
ven,2008,12.54097
ven,2009,12.97374
ven,2010,15.84055
ven,2011,14.76251
ven,2012,16.12702
ven,2013,15.03654
ven,2014,14.01752
ven,2015,16.88579
vnm,1971,0
vnm,1972,0
vnm,1973,0
vnm,1974,0
vnm,1975,0
vnm,1976,0
vnm,1977,0
vnm,1978,0
vnm,1979,0
vnm,1980,18.26356
vnm,1981,20.41148
vnm,1982,21.31606
vnm,1983,26.64325
vnm,1984,21.97572
vnm,1985,23.98895
vnm,1986,25.27592
vnm,1987,25.38423
vnm,1988,21.96021
vnm,1989,15.18499
vnm,1990,15.03283
vnm,1991,16.19978
vnm,1992,16.69243
vnm,1993,19.18965
vnm,1994,16.0319
vnm,1995,8.8408
vnm,1996,8.63432
vnm,1997,11.37884
vnm,1998,16.94947
vnm,1999,13.89702
vnm,2000,17.01367
vnm,2001,15.54169
vnm,2002,12.25277
vnm,2003,6.49481
vnm,2004,3.64648
vnm,2005,4.03869
vnm,2006,2.32093
vnm,2007,3.96371
vnm,2008,2.13772
vnm,2009,2.14608
vnm,2010,3.59314
vnm,2011,1.68057
vnm,2012,0.31635
vnm,2013,0.33905
vnm,2014,0.36685
vnm,2015,0.48603
yem,1971,100
yem,1972,100
yem,1973,100
yem,1974,100
yem,1975,100
yem,1976,100
yem,1977,100
yem,1978,100
yem,1979,100
yem,1980,100
yem,1981,100
yem,1982,100
yem,1983,100
yem,1984,100
yem,1985,100
yem,1986,100
yem,1987,100
yem,1988,100
yem,1989,100
yem,1990,100
yem,1991,100
yem,1992,100
yem,1993,100
yem,1994,100
yem,1995,100
yem,1996,100
yem,1997,100
yem,1998,100
yem,1999,100
yem,2000,100
yem,2001,100
yem,2002,100
yem,2003,100
yem,2004,100
yem,2005,100
yem,2006,100
yem,2007,100
yem,2008,100
yem,2009,99.94074
yem,2010,73.44939
yem,2011,78.44939
yem,2012,68.5989
yem,2013,67.98024
yem,2014,61.44389
yem,2015,60.19527
zaf,1971,0
zaf,1972,0
zaf,1973,0
zaf,1974,0
zaf,1975,0
zaf,1976,0.03654
zaf,1977,0.01618
zaf,1978,0.01539
zaf,1979,0.01894
zaf,1980,0.03436
zaf,1981,0.022
zaf,1982,0.01765
zaf,1983,0.03468
zaf,1984,0.03771
zaf,1985,0.02971
zaf,1986,0.02868
zaf,1987,0.02789
zaf,1988,0.03254
zaf,1989,0
zaf,1990,0
zaf,1991,0
zaf,1992,0
zaf,1993,0
zaf,1994,0.1604
zaf,1995,0.21092
zaf,1996,0
zaf,1997,0
zaf,1998,0
zaf,1999,0
zaf,2000,0
zaf,2001,0.00288
zaf,2002,0.00366
zaf,2003,0.00173
zaf,2004,0
zaf,2005,0.03222
zaf,2006,0.02472
zaf,2007,0.44261
zaf,2008,0.05596
zaf,2009,0.01985
zaf,2010,0.07676
zaf,2011,0.07589
zaf,2012,0.0761
zaf,2013,0.07583
zaf,2014,0.07576
zaf,2015,0.07417
zmb,1971,5.01645
zmb,1972,1.81116
zmb,1973,1.3361
zmb,1974,0.99413
zmb,1975,0.95882
zmb,1976,0.63597
zmb,1977,0.51616
zmb,1978,0.56846
zmb,1979,0.511
zmb,1980,0.46237
zmb,1981,0.55605
zmb,1982,0.47774
zmb,1983,0.52752
zmb,1984,0.54376
zmb,1985,0.49652
zmb,1986,0.51073
zmb,1987,0.73974
zmb,1988,0.52758
zmb,1989,0.41335
zmb,1990,0.28703
zmb,1991,0.25423
zmb,1992,0.30409
zmb,1993,0.20737
zmb,1994,0.36855
zmb,1995,0.51742
zmb,1996,0.47453
zmb,1997,0.39038
zmb,1998,0.53926
zmb,1999,0.48944
zmb,2000,0.43601
zmb,2001,0.44064
zmb,2002,0.42929
zmb,2003,0.42123
zmb,2004,0.41138
zmb,2005,0.41406
zmb,2006,0.13427
zmb,2007,0.12444
zmb,2008,0.12587
zmb,2009,0.1213
zmb,2010,0.12443
zmb,2011,0.13046
zmb,2012,0.14554
zmb,2013,0.14286
zmb,2014,2.83698
zmb,2015,3.00618
zwe,1971,0
zwe,1972,0
zwe,1973,0
zwe,1974,0
zwe,1975,0
zwe,1976,0
zwe,1977,0
zwe,1978,0
zwe,1979,0
zwe,1980,0
zwe,1981,0
zwe,1982,0
zwe,1983,0
zwe,1984,0
zwe,1985,0
zwe,1986,0
zwe,1987,0
zwe,1988,0
zwe,1989,0
zwe,1990,0
zwe,1991,0
zwe,1992,0
zwe,1993,0
zwe,1994,0
zwe,1995,0
zwe,1996,0
zwe,1997,0
zwe,1998,0
zwe,1999,0.5923
zwe,2000,0.94353
zwe,2001,0.4174
zwe,2002,0.17468
zwe,2003,0.17047
zwe,2004,0.21607
zwe,2005,0.25603
zwe,2006,0.15049
zwe,2007,0.31542
zwe,2008,0.39344
zwe,2009,0.28803
zwe,2010,0.27698
zwe,2011,0.48828
zwe,2012,0.55417
zwe,2013,0.59561
zwe,2014,0.5386
zwe,2015,0.49439
