geo,time,bm_gsr_totl_cd
che,2013,537876579318.578
che,2014,547386619374.72302
che,2015,502037102866.99298
che,2016,534728786766.36298
che,2017,570843622775.86096
che,2018,608769566230.82495
che,2019,601830175003.198
che,2020,576410644023.81299
chl,1975,2344000000
chl,1976,2325000000
chl,1977,3268000000
chl,1978,4169000000
chl,1979,6040000000
chl,1980,8360000000
chl,1981,10455000000
chl,1982,7567000000
chl,1983,6045000000
chl,1984,6854000000
chl,1985,6256900000
chl,1986,6736800000
chl,1987,7396900000
chl,1988,8740900000
chl,1989,10772510000
chl,1990,11387010000
chl,1991,12053600000
chl,1992,14259800000
chl,1993,15087300000
chl,1994,16918700000
chl,1995,21883000000
chl,1996,24646676755.07
chl,1997,27112407406.5845
chl,1998,25851746736.61169
chl,1999,22486708962.5573
chl,2000,26346315521.7055
chl,2001,25395391430.4207
chl,2002,24841644416.0728
chl,2003,29095900756.9064
chl,2004,39250500080.0057
chl,2005,51347960900.3292
chl,2006,66867791816.7653
chl,2007,79286102480.474
chl,2008,90660507251.35262
chl,2009,67717089313.307
chl,2010,90156508178.23059
chl,2011,111125965888.83
chl,2012,112325815306.45599
chl,2013,112735940298.424
chl,2014,102020376296.37601
chl,2015,86856440058.0016
chl,2016,84309562609.1683
chl,2017,95058230910.0977
chl,2018,107916577158.69
chl,2019,101269866656.258
chl,2020,86531634128.67751
chn,1982,19541000000
chn,1983,21006000000
chn,1984,27136000000
chn,1985,41301000000
chn,1986,38096000000
chn,1987,40071000000
chn,1988,51602000000
chn,1989,54415000000
chn,1990,48668000000
chn,1991,57176000000
chn,1992,79166000000
chn,1993,104023000000
chn,1994,118345000000
chn,1995,152247500000
chn,1996,173882000000
chn,1997,114424000000
chn,1998,119755000000
chn,1999,142043000000
chn,2000,188382197000
chn,2001,209051000000
chn,2002,233532863434.72
chn,2003,436468258441.39294
chn,2004,579289402965.10205
chn,2005,704098844539.505
chn,2006,842519033924.86902
chn,2007,1025452576503.31006
chn,2008,1232243465705.83008
chn,2009,1159317216479.27002
chn,2010,1601711600715.12988
chn,2011,2041533864905.06006
chn,2012,2130171010354.21997
chn,2013,2382630464834.75977
chn,2014,2467673859884.8501
chn,2015,2278296751248.89014
chn,2016,2223718743915.16943
chn,2017,2518443190769.12012
chn,2018,2892965344150.64941
chn,2019,2811853693091.8501
chn,2020,2709545793615.56006
civ,2005,8218558845.08668
civ,2006,8508822669.04868
civ,2007,9621013275.62304
civ,2008,10903163831.3565
civ,2009,10888972722.0139
civ,2010,11918317440.3629
civ,2011,10677491729.5701
civ,2012,13115043582.7991
civ,2013,13178644178.7549
civ,2014,13319976617.0601
civ,2015,12584013968.3621
civ,2016,12077593458.575
civ,2017,13685148938.0606
civ,2018,15162192917.0272
civ,2019,14944935829.965
civ,2020,14906153460.4511
cmr,1977,1103550740.35203
cmr,1978,1506010079.4531
cmr,1979,1843771005.81376
cmr,1980,2551643006.54563
cmr,1981,2305327536.14152
cmr,1982,2178686480.00379
cmr,1983,2249898754.93546
cmr,1984,2183649031.3731
cmr,1985,2706032103.47523
cmr,1986,2932956064.49335
cmr,1987,2906168863.5183
cmr,1988,2633052509.45814
cmr,1989,2600026398.47134
cmr,1990,3041267312.68203
cmr,1991,2672178441.79374
cmr,1992,2772658608.68717
cmr,1993,2415961887.36498
cmr,1994,1881792441.9139
cmr,1995,2032281276.19212
cmr,1996,2916203328.76786
cmr,1997,3126077855.76122
cmr,1998,2778098093.19074
cmr,1999,2855584245.75846
cmr,2000,3027287596.7782
cmr,2001,3307047553.92971
cmr,2002,3533351255.7913
cmr,2003,3963699779.06471
cmr,2004,4521327600.13351
cmr,2005,5013849352.17561
cmr,2006,5035400016.08426
cmr,2007,6560279559.90122
cmr,2008,8472557508.87516
cmr,2009,6869365888.73966
cmr,2010,6709647329.14406
cmr,2011,8691392985.49983
cmr,2012,8809836762.81015
cmr,2013,9628286518.84681
cmr,2014,10525962827.3518
cmr,2015,8408663118.41182
cmr,2016,7835379695.13386
cmr,2017,8117150141.98004
cmr,2018,9374394623.92428
cmr,2019,10160405670.3795
cmr,2020,8213353588.25472
cod,2005,3891900000
cod,2006,3828900000
cod,2007,6901200000
cod,2008,8862800000
cod,2009,7571100000
cod,2010,11931000000
cod,2011,13071041342.1307
cod,2012,12074615837.3197
cod,2013,16428388738.0098
cod,2014,16500950066.0792
cod,2015,13989301910.0938
cod,2016,14868265990.8348
cod,2017,14155672341.6425
cod,2018,19555836587.5452
cod,2019,18403601492.445
cod,2020,16024004586.6118
cog,1978,599293099.94339
cog,1979,679136345.06233
cog,1980,1194890814.23175
cog,1981,1645661309.40433
cog,1982,1519187945.46312
cog,1983,1556176473.20759
cog,1984,1142355842.31177
cog,1985,1392796762.55368
cog,1986,1403394253.91118
cog,1987,1238163535.53077
cog,1988,1396180919.42386
cog,1989,1389305546.94489
cog,1990,1756745716.52696
cog,1991,1682695407.93734
cog,1992,1555393853.65377
cog,1993,1730454641.51794
cog,1994,1899659725.95818
cog,1995,2049614797.74811
cog,1996,2437918239.06619
cog,1997,1924990505.27482
cog,1998,1726976752.88324
cog,1999,1961016245.27119
cog,2000,2012947694.28336
cog,2001,2227559649.66526
cog,2002,2484468160.33173
cog,2003,2302992562.23874
cog,2004,2947084550.9418
cog,2005,4318175478.30734
cog,2006,6202067968.76238
cog,2007,8003110458.21276
cog,2008,7453255535.86997
cog,2009,7676656588.66323
cog,2010,8258281369.51461
cog,2011,9608328219.81134
cog,2012,7994889425.00353
cog,2013,7705713528.14392
cog,2014,8919416725.66016
cog,2015,9628798279.09437
cog,2016,7690362843.95897
col,1968,981999999.99495
col,1969,1092999999.9945
col,1970,1347999999.99451
col,1971,1484975319.98646
col,1972,1454252030
col,1973,1677315279.99514
col,1974,2350725599.97869
col,1975,2400269700
col,1976,2737979679.99975
col,1977,3172629120.00067
col,1978,3914143999.99894
col,1979,4514936000
col,1980,6231279009.99976
col,1981,7217384360
col,1982,8197327069.99927
col,1983,7270000000
col,1984,7028000000
col,1985,6886000000
col,1986,7016000000
col,1987,7694000000
col,1988,8188000000
col,1989,8708000000
col,1990,9510000000
col,1991,8839600000
col,1992,10528000000
col,1993,13750000000
col,1994,16039110578.5797
col,1995,18261858996.8776
col,1996,19203701535.8626
col,1997,21594703621.43349
col,1998,19957554336.2832
col,1999,15647130885.5212
col,2000,17664138221.9872
col,2001,19357360769.8979
col,2002,18905297266.196
col,2003,20510405660.2803
col,2004,24840565750.4889
col,2005,31704147075.96569
col,2006,38079406736.55769
col,2007,48277341094.3989
col,2008,57745925387.6264
col,2009,50122154387.4098
col,2010,61941235170.98
col,2011,82527906364.4476
col,2012,89475726940.3499
col,2013,89665184291.55949
col,2014,94278706763.83261
col,2015,76055268166.7032
col,2016,66526146320.9128
col,2017,71705969610.6797
col,2018,81899595058.511
col,2019,82163196156.5704
col,2020,60545828471.2222
col,2021,84783121200.19409
com,1980,34333948.95335
com,1981,50756424.19805
com,1982,51228917.62795
com,1983,52385065.24095
com,1984,71911630.44461
com,1985,66077673.93153
com,1986,73941035.14486
com,1987,88871803.54699
com,1988,90530098.18285
com,1989,78199255.1065
com,1990,93358438.24482
com,1991,103062510.94533
com,1992,110782609.81395
com,1993,100677997.875
com,1994,93227929.68353
com,1995,105741284.76151
com,2003,108469757.74406
com,2004,126388254.31139
com,2005,144336575.87568
com,2006,160870490.768
com,2007,195375596.79706
com,2008,263716173.76283
com,2009,259058590.01748
com,2010,275677607.73421
com,2011,311963770.79567
com,2012,327091898.63804
com,2014,337821455.17789
com,2015,268401478.66374
com,2016,270159550.00245
com,2017,308055649.53698
com,2018,358168495.23958
com,2019,356475598.48928
com,2020,346994593.55156
cpv,1977,48880219.91617
cpv,1978,63626824.78718
cpv,1979,77551892.71706
cpv,1980,87527250.62912
cpv,1981,105426330.05884
cpv,1982,115460887.46751
cpv,1983,124985643.3759
cpv,1984,99038717.37407
cpv,1985,101309954.71035
cpv,1986,108038043.58563
cpv,1987,117541600.0644
cpv,1988,125705623.20047
cpv,1989,141945140.56834
cpv,1990,153067055.69888
cpv,1991,154008495.74046
cpv,1992,198244620.56993
cpv,1993,185192591.6108
cpv,1994,234352969.90913
cpv,1995,300700425.05205
cpv,1996,284924350.53823
cpv,1997,295467320.14453
cpv,1998,311387397.66645
cpv,1999,360106412.45922
cpv,2000,344962503.63942
cpv,2001,356527512.98906
cpv,2002,430161203.32279
cpv,2003,569442693.52973
cpv,2004,667873782.67644
cpv,2005,694672241.25229
cpv,2006,862949197.72202
cpv,2007,1091729737.21266
cpv,2008,1258004530.45792
cpv,2009,1139113925.5534
cpv,2010,1206493604.56299
cpv,2011,1460216444.52711
cpv,2012,1285327254.79566
cpv,2013,1237187989.91119
cpv,2014,1341399058.12649
cpv,2015,977154267.33311
cpv,2016,1084264973.9186
cpv,2017,1270368680.08057
cpv,2018,1418471783.69302
cpv,2019,1365846375.66588
cpv,2020,1073865443.71907
cri,1977,1210500000
cri,1978,1404800000
cri,1979,1681700000
cri,1980,1897000000
cri,1981,1635502533.44
cri,1982,1446000000
cri,1983,1521500000
cri,1984,1605703890.25
cri,1985,1614910000
cri,1986,1672100000
cri,1987,1974730000
cri,1988,2092700000
cri,1989,2557500000
cri,1990,2709400000
cri,1991,2517700000
cri,1992,3236900000
cri,1993,3780600000
cri,1994,3870900000
cri,1995,4332442000
cri,1996,4621000000
cri,1997,5105320000
cri,1998,6069330000
cri,1999,7187848620.00001
cri,2000,7562763243.3424
cri,2001,7404084933.64073
cri,2002,7741447894.84375
cri,2003,8304127156.4725
cri,2004,8966376242.95616
cri,2005,10199763837.046
cri,2006,11621861539.0829
cri,2007,13491924963.3389
cri,2008,15564580127.4122
cri,2009,11972788069.2577
cri,2010,14387610286.798
cri,2011,16991634198.8388
cri,2012,18254067124.5475
cri,2013,18884468165.3294
cri,2014,19809609580.895
cri,2015,19842849510.7328
cri,2016,20776931676.2522
cri,2017,22560216443.4726
cri,2018,24451844880.4596
cri,2019,24783956950.0659
cri,2020,21620272321.1549
cym,2016,6122803428.7652
cym,2017,6531262058.4031
cym,2018,8446838939.25102
cym,2019,8450926652.14278
cyp,1976,533501335.78499
cyp,1977,728214376.68468
cyp,1978,888323485.91821
cyp,1979,1183262125.99161
cyp,1980,1410275092.18858
cyp,1981,1390738543.49918
cyp,1982,1474170786.91154
cyp,1983,1484503370.82187
cyp,1984,1630902550.66401
cyp,1985,1530808022.85195
cyp,1986,1631209654.60473
cyp,1987,2000429920.60327
cyp,1988,2439840658.51053
cyp,1989,2896740442.54746
cyp,1990,3395040785.27782
cyp,1991,3513350278.89116
cyp,1992,4419989459.79699
cyp,1993,3337922706.20429
cyp,1994,3776176321.79378
cyp,1995,5306129516.03616
cyp,1996,5626713916.93853
cyp,1997,5445703231.90365
cyp,1998,4883399697.48501
cyp,1999,5713897606.16928
cyp,2000,6256667085.5587
cyp,2001,6250444942.61186
cyp,2002,6635173039.84717
cyp,2003,7639096143.58654
cyp,2004,9563580326.78222
cyp,2005,10744447205.3885
cyp,2006,12180622452.6215
cyp,2007,16263242503.0569
cyp,2008,33006928545.1638
cyp,2009,29702858762.2149
cyp,2010,32507479587.4089
cyp,2011,37692964038.7501
cyp,2012,33263469576.6179
cyp,2013,35067832381.098
cyp,2014,37036223563.7081
cyp,2015,44904618908.2437
cyp,2016,29496483552.24269
cyp,2017,43161011369.8966
cyp,2018,50454193488.6547
cyp,2019,39831757340.5267
cyp,2020,38787769930.6646
cze,1993,17827187517.4157
cze,1994,20496210649.0603
cze,1995,27181828989.1979
cze,1996,31086945482.1689
cze,1997,30003816827.6764
cze,1998,31460942111.4228
cze,1999,31650918435.2474
cze,2000,34426668512.1653
cze,2001,38866355756.7452
cze,2002,44411876059.6246
cze,2003,55763226714.0593
cze,2004,76642163931.86549
cze,2005,91321212794.43539
cze,2006,110921699865.383
cze,2007,142697216033.56299
cze,2008,164833547618.505
cze,2009,131884994197.718
cze,2010,149889637288.73901
cze,2011,173954847038.44199
cze,2012,167941926240.20401
cze,2013,168457417679.55899
cze,2014,178307717010.258
cze,2015,157999955620.103
cze,2016,159039545726.11899
cze,2017,179812461987.76199
cze,2018,200643898906.228
cze,2019,197432585552.18201
cze,2020,178446502211.09399
deu,1971,44091579748.7821
deu,1972,52252808945.8291
deu,1973,70477577977.3018
deu,1974,90107132117.2977
deu,1975,98730251809.10461
deu,1976,113571160629.13901
deu,1977,131041003320.20799
deu,1978,156589689512.29001
deu,1979,204351555899.05896
deu,1980,237203802696.854
deu,1981,209480152119.40399
deu,1982,200119842601.72601
deu,1983,193364985853.45901
deu,1984,190031356825.06799
deu,1985,196985118545.92401
deu,1986,245704216411.97
deu,1987,297818752248.74799
deu,1988,328229040846.35303
deu,1989,352581173611.72198
deu,1990,460722860806.82397
deu,1991,516750013715.90601
deu,1992,555217273194.40405
deu,1993,491702951041.87598
deu,1994,542366114488.51898
deu,1995,653337837056.45801
deu,1996,644143804158.99194
deu,1997,629863923701.73499
deu,1998,667247662898.23499
deu,1999,692016957815.89795
deu,2000,716933379326.547
deu,2001,696385639481.14099
deu,2002,713367053951.05103
deu,2003,877101108861.11206
deu,2004,1017471417515.77002
deu,2005,1117316033641.36011
deu,2006,1291054155340.26001
deu,2007,1539635000317.62988
deu,2008,1670540645651.16992
deu,2009,1307667497061.88989
deu,2010,1460555456262.47998
deu,2011,1712670908484.72998
deu,2012,1591239736324.51001
deu,2013,1652255129457.3501
deu,2014,1694201230784.86011
deu,2015,1468863993566
deu,2016,1493694718061.1499
deu,2017,1630446902965.87012
deu,2018,1788646582365.30005
deu,2019,1732191542729.95996
deu,2020,1573330127950.20996
dji,1991,307093703.05141
dji,1992,318392311.5445
dji,1993,306486008.96912
dji,1994,282510226.70365
dji,1995,263508533.03774
dji,1996,257380951.04124
dji,1997,262495709.56724
dji,1998,285779395.79453
dji,1999,268522009.21669
dji,2000,287124200.29147
dji,2001,271059694.68999
dji,2002,267796152.39617
dji,2003,315539525.43594
dji,2004,349317188.17697
dji,2005,372268893.37782
dji,2006,436808255.63664
dji,2007,592287911.95188
dji,2008,716516337.40526
dji,2009,593576448.47823
dji,2010,508426128.59482
dji,2011,702325555.2242
dji,2012,742438991.4529
dji,2013,3978761346.62357
dji,2014,3184086075.77343
dji,2015,3047313392.32663
dji,2016,2967648522.43621
dji,2017,4474009733.6522
dji,2018,4390982378.18984
dji,2019,4936971207.67946
dji,2020,3587367488.30736
dma,1976,19298796.37863
dma,1977,22500000
dma,1978,29700000
dma,1979,40700000
dma,1980,55000000
dma,1981,52600000
dma,1982,50900000
dma,1983,51403703.7037
dma,1984,62100000
dma,1985,65700000
dma,1986,70755555.55556
dma,1987,82533333.33333
dma,1988,104781481.48148
dma,1989,127848148.14815
dma,1990,142870370.37037
dma,1991,137222222.22222
dma,1992,134788888.88889
dma,1993,126925925.92593
dma,1994,136374074.07407
dma,1995,158855555.55556
dma,1996,186025925.92593
dma,1997,193366666.66667
dma,1998,192055555.55555
dma,1999,210766666.66667
dma,2000,227070370.37037
dma,2001,194427037.03704
dma,2002,186900277.77778
dma,2003,186578696.66667
dma,2004,211252534.81482
dma,2005,231030476.66667
dma,2006,220025332.96296
dma,2007,264484262.96296
dma,2008,314073929.62963
dma,2009,284685752.96296
dma,2010,280050731.48148
dma,2011,280286635.92593
dma,2012,273963192.96296
dma,2013,267703888.88889
dma,2014,365891285.03694
dma,2015,357914694.03042
dma,2016,361792500.92002
dma,2017,331247099.92008
dma,2018,429981999.17714
dma,2019,438576573.0385
dma,2020,283410932.82796
dnk,1975,12689991445.7818
dnk,1976,15025877262.3522
dnk,1977,16593900620.3844
dnk,1978,19187444087.4179
dnk,1979,24271465109.3385
dnk,1980,26450427343.21709
dnk,1981,24890804490.2393
dnk,1982,24314749626.8232
dnk,1983,23459373194.306
dnk,1984,24153820083.8739
dnk,1985,26650875976.737
dnk,1986,33886223598.3329
dnk,1987,38951071745.4697
dnk,1988,41957502931.8373
dnk,1989,43991192964.7163
dnk,1990,53133838512.4582
dnk,1991,57053884728.3819
dnk,1992,65463400338.9914
dnk,1993,67175082820.7711
dnk,1994,73751147066.70419
dnk,1995,90842100276.03699
dnk,1996,100208354311.54601
dnk,1997,78664112143.40628
dnk,1998,74047820556.08189
dnk,1999,73075827373.19348
dnk,2000,80412321752.36659
dnk,2001,78917721799.84468
dnk,2002,84920769553.70911
dnk,2003,96889923196.3866
dnk,2004,114038404124.94701
dnk,2005,134394700758.776
dnk,2006,157153929077.47101
dnk,2007,188582941841.15701
dnk,2008,213833859980.634
dnk,2009,159327728938.879
dnk,2010,161249124401.13599
dnk,2011,186446022124.40701
dnk,2012,177978441971.08401
dnk,2013,186609570944.272
dnk,2014,188870555652.38
dnk,2015,166623177720.69601
dnk,2016,165617944923.76099
dnk,2017,180897682237.923
dnk,2018,202144061641.76999
dnk,2019,200439604235.35696
dnk,2020,190525713586.09399
dom,1968,285700000
dom,1969,321100000
dom,1970,391600000
dom,1971,438500000
dom,1972,490200000
dom,1973,643600000
dom,1974,1011200000
dom,1975,1127000000
dom,1976,1108100000
dom,1977,1207700000
dom,1978,1310500000
dom,1979,1703900000
dom,1980,2237500000
dom,1981,2106800000
dom,1982,1793800000
dom,1983,1881600000
dom,1984,1803800000
dom,1985,1808300000
dom,1986,1901500000
dom,1987,2269600000
dom,1988,2284100000
dom,1989,2784300000
dom,1990,2568200000
dom,1991,2488000000
dom,1992,3105500000
dom,1993,4419800000
dom,1994,4696100000
dom,1995,5027700000
dom,1996,5557200000
dom,1997,6299100000
dom,1998,7274400000
dom,1999,7648000000
dom,2000,9130300000
dom,2001,8599700000
dom,2002,9003000000
dom,2003,8049130000
dom,2004,8730890000
dom,2005,11183250000
dom,2006,13722510000
dom,2007,15881500000
dom,2008,18031100000
dom,2009,13986200000
dom,2010,20210700000
dom,2011,23081100000
dom,2012,23633870000
dom,2013,23106400000
dom,2014,24042600000
dom,2015,23562400000
dom,2016,24500000000
dom,2017,25294500000
dom,2018,28425400000
dom,2019,29260800000
dom,2020,24430900000
dza,1977,8990396114.79419
dza,1978,10589525709.3193
dza,1979,12061454353.5514
dza,1980,14552111431.954
dza,1981,15291457571.3606
dza,1982,14877645571.8952
dza,1983,13931256267.5266
dza,1984,13676273610.8959
dza,1985,13119853613.9067
dza,1986,11779300273.9784
dza,1987,10079712149.6162
dza,1988,10592133811.9847
dza,1989,11762280852.5925
dza,1990,12447657970.3619
dza,1991,10642793826.0828
dza,2005,31154999999.9986
dza,2006,32409000000.0014
dza,2007,38979113322.535
dza,2008,55409169952.94589
dza,2009,55083275740.9218
dza,2010,55612442203.5818
dza,2011,65944215435.5439
dza,2012,70161045516.7415
dza,2013,73738379918.34529
dza,2014,79319921134.46158
dza,2015,69890140921.3895
dza,2016,64194189000.2635
dza,2017,64952300496.0531
dza,2018,65837840056.8202
dza,2019,59554621233.1394
dza,2020,46224107397.1989
ecu,1976,1469100000
ecu,1977,2005800000
ecu,1978,2482600000
ecu,1979,3133000000
ecu,1980,3646800000
ecu,1981,4018000000
ecu,1982,3936000000
ecu,1983,2825000000
ecu,1984,3264000000
ecu,1985,3335000000
ecu,1986,3300000000
ecu,1987,3789000000
ecu,1988,3439000000
ecu,1989,3702000000
ecu,1990,3754000000
ecu,1991,4256000000
ecu,1992,3995000000
ecu,1993,4907680000
ecu,1994,5893690000
ecu,1995,6736470000
ecu,1996,6239320000
ecu,1997,7252600000
ecu,1998,7989290000
ecu,1999,5591570000
ecu,2000,6402600772.87144
ecu,2001,8023548949.17498
ecu,2002,9095020586.42295
ecu,2003,9545793723.65194
ecu,2004,11591470517.5223
ecu,2005,13879985184.7117
ecu,2006,15863128166.5778
ecu,2007,17924251012.4905
ecu,2008,22687458583.0356
ecu,2009,18356204362.634
ecu,2010,23750314033.801
ecu,2011,27876789860.6459
ecu,2012,29104455718.1832
ecu,2013,31049590118.6477
ecu,2014,31840696163.1318
ecu,2015,25764004481.9184
ecu,2016,21475562381.2672
ecu,2017,25523914905.5415
ecu,2018,29358946286.63169
ecu,2019,29115432439.6447
ecu,2020,22780263911.6147
egy,1977,5801357012.564
egy,1978,6702699957.07364
egy,1979,8195142868.85021
egy,1980,9745714299.15815
egy,1981,11302571443.8437
egy,1982,11552428587.0506
egy,1983,12098285730.4675
egy,1984,14268000008.0951
egy,1985,13451000000
egy,1986,11308714285.7143
egy,1987,11819714285.7143
egy,1988,13236142857.1428
egy,1989,13512090909.091
egy,1990,15969000000
egy,1991,15338000000
egy,1992,16565000000
egy,1993,17257000000
egy,1994,17756000000
egy,1995,19123000000
egy,1996,19809000000
egy,1997,22111800000
egy,1998,22184000000
egy,1999,22661200000
egy,2000,23878000000
egy,2001,21881200000
egy,2002,20473600000
egy,2003,20494100000
egy,2004,27733400000
egy,2005,35786500000
egy,2006,42374800000
egy,2007,55617500000
egy,2008,68999100000
egy,2009,56910100000
egy,2010,66307700000
egy,2011,68075800000
egy,2012,75596900000
egy,2013,72685700000
egy,2014,80976500000
egy,2015,73277300000
egy,2016,73019900000
egy,2017,76323300000
egy,2018,85716500000
egy,2019,91591730000
egy,2020,84042420000
eri,1995,497734193.96691
eri,1996,621583796.38981
eri,1997,635282322.4593
eri,1998,702578526.56656
eri,1999,616899942.45627
eri,2000,510288498.71134
esp,1975,18514352662.7351
esp,1976,19981843083.5606
esp,1977,20743115580.1518
esp,1978,22469598324.3774
esp,1979,30648560430.6227
esp,1980,41089031079.0004
esp,1981,41011260746.4943
esp,1982,40590206147.30849
esp,1983,36604388877.097
esp,1984,35869380212.3597
esp,1985,36775818952.0008
esp,1986,43544353862.1019
esp,1987,60296482313.6411
esp,1988,75379660365.41908
esp,1989,87716119453.8642
esp,1990,112219363457.373
esp,1991,122956421941.155
esp,1992,137024065915.97701
esp,1993,111378667790.578
esp,1994,124139007574.718
esp,1995,154607251706.35901
esp,1996,167472214990.98901
esp,1997,169501706075.616
esp,1998,186102971279.50296
esp,1999,205914016975.97101
esp,2000,216258753211.09799
esp,2001,223245940485.36896
esp,2002,237697127692.11801
esp,2003,294192645366.98901
esp,2004,363334624874.82001
esp,2005,407429446226.88098
esp,2006,479905234140.62
esp,2007,593272972248.24097
esp,2008,630254211756.021
esp,2009,457897879210.14203
esp,2010,475548827110.82202
esp,2011,533699894478.198
esp,2012,463940417460.00098
esp,2013,474463315601.80096
esp,2014,491050843546.01294
esp,2015,426839744187.95599
esp,2016,429187265486.05695
esp,2017,481594677078.11694
esp,2018,535891432816.27399
esp,2019,518137389932.22498
esp,2020,430641972474.42499
est,1992,725102827.32383
est,1993,1256766180.53671
est,1994,1873898401.48752
est,1995,2561095751.05686
est,1996,3157704248.92963
est,1997,3890902079.77181
est,1998,4225123357.97495
est,1999,3764092604.55583
est,2000,4007027098.41775
est,2001,4515958645.62048
est,2002,5344313575.25094
est,2003,7279243872.82358
est,2004,9462798430.17242
est,2005,11233070089.3386
est,2006,14533407011.562
est,2007,19221330573.6059
est,2008,20237307300.9912
est,2009,12659647032.8683
est,2010,15563229142.7539
est,2011,21380505926.7488
est,2012,21686672546.046
est,2013,22744912967.5989
est,2014,23130135863.9506
est,2015,18458110675.833
est,2016,19519475545.5923
est,2017,21397463322.4066
est,2018,24211746085.8737
est,2019,24119591870.5786
est,2020,23753671716.1575
est,2021,31872772303.4084
eth,1977,575555555.8336
eth,1978,600144927.82616
eth,1979,710628019.66697
eth,1980,871400966.60454
eth,1981,849661836.15926
eth,1982,915024155.03141
eth,1983,992802321.54676
eth,1984,1088502415.69671
eth,1985,1151159420.28986
eth,1986,1265410628.01932
eth,1987,1299033816.42512
eth,1988,1358888888.88889
eth,1989,1226280193.23671
eth,1990,1348647342.99517
eth,1991,851884057.97101
eth,1992,1465122898.55072
eth,1993,1083400000
eth,1994,1310628056.42723
eth,1995,1532772681.61909
eth,1996,1427739999.20748
eth,1997,1461395004.7215
eth,1998,1879587692.42918
eth,1999,1903910341.00381
eth,2000,1673005030.12441
eth,2001,2195627507.04563
eth,2002,2070601364.60699
eth,2003,2646767803.06081
eth,2004,3787113213.36158
eth,2005,4942723244.18987
eth,2006,5313952414.6541
eth,2007,6941457989.04868
eth,2008,9633796555.82826
eth,2009,9086141559.32901
eth,2010,9985734665.46335
eth,2011,11857358313.6026
eth,2012,14235409428.1178
eth,2013,14389951129.046
eth,2014,18390223632.7632
eth,2015,20172207935.8868
eth,2016,20421737891.1949
eth,2017,19810234969.6464
eth,2018,20329188562.7005
eth,2019,19893023951.1287
eth,2020,17843281624.5442
fin,1975,8848956975.41161
fin,1976,8752494039.74069
fin,1977,9266757589.99101
fin,1978,9863807948.24396
fin,1979,13775806541.7212
fin,1980,18620498434.0398
fin,1981,17626381828.2516
fin,1982,16929719896.8077
fin,1983,16210719457.9121
fin,1984,16246380836.0019
fin,1985,17414908202.5542
fin,1986,20056052766.44
fin,1987,25330681397.3816
fin,1988,30325785224.83
fin,1989,34570804230.1925
fin,1990,40360866179.8168
fin,1991,35211837069.7619
fin,1992,34175554990.8746
fin,1993,29626245471.9435
fin,1994,35164292196.6018
fin,1995,44221845738.3483
fin,1996,43946223103.172
fin,1997,43717093615.446
fin,1998,44022990709.72369
fin,1999,44387318677.65569
fin,2000,48795803071.58849
fin,2001,47381406330.6518
fin,2002,50323338344.6212
fin,2003,62977304772.0517
fin,2004,74808385228.5939
fin,2005,87350980603.6358
fin,2006,103308096735.205
fin,2007,125974217998.756
fin,2008,144943860897.29599
fin,2009,100725353880.896
fin,2010,109507196613.916
fin,2011,129749094228.63499
fin,2012,123909405189.743
fin,2013,123705725069.614
fin,2014,123343719465.407
fin,2015,99546368237.44791
fin,2016,103615365075.541
fin,2017,114139821817.77
fin,2018,128857003527.179
fin,2019,128829156643.42599
fin,2020,113875075879.448
fin,2021,134127767304.54601
fji,1979,546818655.78552
fji,1980,656568703.44428
fji,1981,754458161.4108
fji,1982,654352376.1319
fji,1983,600813946.95237
fji,1984,568152497.85062
fji,1985,558361296.62975
fji,1986,586300672.59997
fji,1987,547811580.90083
fji,1988,633941420.83889
fji,1989,791056179.77528
fji,1990,974266919.51449
fji,1991,910909944.20753
fji,1992,922227846.80989
fji,1993,1054304292.13082
fji,1994,1191360027.32007
fji,1995,1254681204.0768
fji,1996,1344402479.86888
fji,1997,1323705127.53909
fji,1998,1077150215.16832
fji,1999,1125899600.1777
fji,2000,1134757571.16309
fji,2001,1145756091.90798
fji,2002,1145644653.76537
fji,2003,1554287415.83498
fji,2004,1907020817.24645
fji,2005,2038552631.23623
fji,2006,2268093963.37158
fji,2007,2254658702.25986
fji,2008,2764011724.98859
fji,2009,1783393671.475
fji,2010,2186071388.45147
fji,2011,2682500745.60568
fji,2012,2771241153.36828
fji,2013,3077236709.08477
fji,2014,3125643393.47199
fji,2015,2797367437.52038
fji,2016,2842289107.92111
fji,2017,3233451769.05695
fji,2018,3520937514.13918
fji,2019,3719321879.53922
fji,2020,2308803299.92489
fra,1975,68020902648.7147
fra,1976,79217548672.45779
fra,1977,88249322807.99219
fra,1978,103910811996.215
fra,1979,136073801351.853
fra,1980,172577050868.16199
fra,1981,169674068075.54099
fra,1982,161325758928.311
fra,1983,146779719437.931
fra,1984,145784324050.48801
fra,1985,151707701503.961
fra,1986,180819421230.862
fra,1987,220039305449.21497
fra,1988,247610517502.63501
fra,1989,270289293269.02097
fra,1990,342815481779.50403
fra,1991,358078636514.19501
fra,1992,393928232290.19507
fra,1993,369222185363.40698
fra,1994,329551566792.45801
fra,1995,387891911137.41498
fra,1996,384440403818.37097
fra,1997,373373742934.22998
fra,1998,403817096031.33698
fra,1999,419115632987.26801
fra,2000,437624258938.70001
fra,2001,435679531414.40399
fra,2002,456274182788.32495
fra,2003,545262445216.034
fra,2004,650606239098.75806
fra,2005,728975840678.45483
