geo,time,ag_lnd_arbl_ha_pc
deu,1992,0.14223
deu,1993,0.14387
deu,1994,0.14496
deu,1995,0.1449
deu,1996,0.14448
deu,1997,0.14423
deu,1998,0.14478
deu,1999,0.14399
deu,2000,0.14358
deu,2001,0.14345
deu,2002,0.14294
deu,2003,0.1433
deu,2004,0.14419
deu,2005,0.14434
deu,2006,0.14405
deu,2007,0.14437
deu,2008,0.14532
deu,2009,0.14584
deu,2010,0.14486
deu,2011,0.14793
deu,2012,0.14714
deu,2013,0.14726
deu,2014,0.14656
deu,2015,0.14502
deu,2016,0.14283
deu,2017,0.14242
deu,2018,0.1415
dji,1961,0.0113
dji,1962,0.01062
dji,1963,0.00994
dji,1964,0.0093
dji,1965,0.0087
dji,1966,0.00814
dji,1967,0.00761
dji,1968,0.00712
dji,1969,0.00667
dji,1970,0.00626
dji,1971,0.0059
dji,1972,0.00558
dji,1973,0.00525
dji,1974,0.00487
dji,1975,0.00446
dji,1976,0.00402
dji,1977,0.0036
dji,1978,0.00325
dji,1979,0.00298
dji,1980,0.00279
dji,1981,0.00267
dji,1982,0.0026
dji,1983,0.00254
dji,1984,0.00246
dji,1985,0.00235
dji,1986,0.0022
dji,1987,0.00204
dji,1988,0.00189
dji,1989,0.00177
dji,1990,0.00169
dji,1991,0.00165
dji,1992,0.00163
dji,1993,0.00162
dji,1994,0.00161
dji,1995,0.00159
dji,1996,0.00155
dji,1997,0.00151
dji,1998,0.00147
dji,1999,0.00143
dji,2000,0.00139
dji,2001,0.00136
dji,2002,0.00134
dji,2003,0.00132
dji,2004,0.0013
dji,2005,0.00128
dji,2006,0.00164
dji,2007,0.00186
dji,2008,0.00147
dji,2009,0.00157
dji,2010,0.0019
dji,2011,0.00234
dji,2012,0.0023
dji,2013,0.00226
dji,2014,0.00223
dji,2015,0.00219
dji,2016,0.00215
dji,2017,0.00212
dji,2018,0.00209
dma,1961,0.11469
dma,1962,0.12908
dma,1963,0.12715
dma,1964,0.12515
dma,1965,0.12299
dma,1966,0.10558
dma,1967,0.10342
dma,1968,0.1014
dma,1969,0.0997
dma,1970,0.09848
dma,1971,0.09781
dma,1972,0.09759
dma,1973,0.09758
dma,1974,0.09747
dma,1975,0.0971
dma,1976,0.09634
dma,1977,0.09531
dma,1978,0.09424
dma,1979,0.09338
dma,1980,0.09294
dma,1981,0.09294
dma,1982,0.07999
dma,1983,0.08055
dma,1984,0.08125
dma,1985,0.08196
dma,1986,0.08272
dma,1987,0.08352
dma,1988,0.07021
dma,1989,0.0707
dma,1990,0.071
dma,1991,0.05684
dma,1992,0.0567
dma,1993,0.05648
dma,1994,0.0563
dma,1995,0.04219
dma,1996,0.04229
dma,1997,0.0425
dma,1998,0.04275
dma,1999,0.05728
dma,2000,0.07179
dma,2001,0.07177
dma,2002,0.07159
dma,2003,0.07132
dma,2004,0.07104
dma,2005,0.07084
dma,2006,0.0707
dma,2007,0.07062
dma,2008,0.07059
dma,2009,0.08469
dma,2010,0.08465
dma,2011,0.08461
dma,2012,0.08456
dma,2013,0.08448
dma,2014,0.0844
dma,2015,0.0843
dma,2016,0.08414
dma,2017,0.08396
dma,2018,0.08377
dnk,1961,0.60867
dnk,1962,0.59664
dnk,1963,0.58576
dnk,1964,0.57729
dnk,1965,0.56587
dnk,1966,0.55989
dnk,1967,0.55529
dnk,1968,0.55376
dnk,1969,0.54744
dnk,1970,0.53989
dnk,1971,0.53333
dnk,1972,0.53109
dnk,1973,0.52829
dnk,1974,0.52346
dnk,1975,0.52373
dnk,1976,0.52379
dnk,1977,0.51824
dnk,1978,0.5178
dnk,1979,0.51634
dnk,1980,0.51513
dnk,1981,0.51488
dnk,1982,0.51389
dnk,1983,0.50701
dnk,1984,0.51099
dnk,1985,0.50863
dnk,1986,0.50659
dnk,1987,0.50283
dnk,1988,0.49907
dnk,1989,0.49585
dnk,1990,0.49816
dnk,1991,0.49434
dnk,1992,0.49097
dnk,1993,0.48818
dnk,1994,0.45427
dnk,1995,0.44312
dnk,1996,0.44119
dnk,1997,0.44749
dnk,1998,0.44606
dnk,1999,0.43106
dnk,2000,0.42718
dnk,2001,0.42771
dnk,2002,0.42337
dnk,2003,0.42036
dnk,2004,0.41983
dnk,2005,0.4303
dnk,2006,0.43165
dnk,2007,0.42223
dnk,2008,0.43723
dnk,2009,0.44015
dnk,2010,0.4364
dnk,2011,0.44861
dnk,2012,0.43244
dnk,2013,0.42879
dnk,2014,0.43094
dnk,2015,0.41377
dnk,2016,0.41443
dnk,2017,0.41116
dnk,2018,0.41287
dom,1961,0.21137
dom,1962,0.20733
dom,1963,0.2034
dom,1964,0.19962
dom,1965,0.19599
dom,1966,0.19251
dom,1967,0.18918
dom,1968,0.18363
dom,1969,0.18637
dom,1970,0.18223
dom,1971,0.17851
dom,1972,0.17874
dom,1973,0.17709
dom,1974,0.1765
dom,1975,0.17786
dom,1976,0.18196
dom,1977,0.18308
dom,1978,0.18323
dom,1979,0.18336
dom,1980,0.18436
dom,1981,0.1811
dom,1982,0.17717
dom,1983,0.1734
dom,1984,0.16978
dom,1985,0.1663
dom,1986,0.16295
dom,1987,0.14725
dom,1988,0.14439
dom,1989,0.14219
dom,1990,0.12617
dom,1991,0.12379
dom,1992,0.12148
dom,1993,0.11926
dom,1994,0.11713
dom,1995,0.11894
dom,1996,0.11757
dom,1997,0.10638
dom,1998,0.10591
dom,1999,0.10188
dom,2000,0.106
dom,2001,0.10444
dom,2002,0.10292
dom,2003,0.09265
dom,2004,0.09137
dom,2005,0.09014
dom,2006,0.08895
dom,2007,0.08781
dom,2008,0.08458
dom,2009,0.08354
dom,2010,0.08252
dom,2011,0.08152
dom,2012,0.08056
dom,2013,0.07962
dom,2014,0.0787
dom,2015,0.0853
dom,2016,0.08435
dom,2017,0.08342
dom,2018,0.08252
dza,1961,0.57091
dza,1962,0.54218
dza,1963,0.52045
dza,1964,0.50173
dza,1965,0.49423
dza,1966,0.48215
dza,1967,0.47465
dza,1968,0.45691
dza,1969,0.44326
dza,1970,0.43194
dza,1971,0.42899
dza,1972,0.42588
dza,1973,0.41452
dza,1974,0.40523
dza,1975,0.41216
dza,1976,0.41508
dza,1977,0.39265
dza,1978,0.38073
dza,1979,0.36712
dza,1980,0.35767
dza,1981,0.3473
dza,1982,0.33643
dza,1983,0.31239
dza,1984,0.31773
dza,1985,0.30805
dza,1986,0.30157
dza,1987,0.29734
dza,1988,0.29051
dza,1989,0.28395
dza,1990,0.2749
dza,1991,0.275
dza,1992,0.27978
dza,1993,0.27258
dza,1994,0.26501
dza,1995,0.26146
dza,1996,0.25698
dza,1997,0.2572
dza,1998,0.25374
dza,1999,0.25056
dza,2000,0.24682
dza,2001,0.2411
dza,2002,0.23692
dza,2003,0.23257
dza,2004,0.2292
dza,2005,0.22658
dza,2006,0.22205
dza,2007,0.2186
dza,2008,0.21563
dza,2009,0.21206
dza,2010,0.20852
dza,2011,0.20463
dza,2012,0.2008
dza,2013,0.19654
dza,2014,0.1919
dza,2015,0.18783
dza,2016,0.18259
dza,2017,0.1805
dza,2018,0.17772
ecu,1961,0.36477
ecu,1962,0.35453
ecu,1963,0.34552
ecu,1964,0.3357
ecu,1965,0.32704
ecu,1966,0.31763
ecu,1967,0.30935
ecu,1968,0.29954
ecu,1969,0.29175
ecu,1970,0.28421
ecu,1971,0.27691
ecu,1972,0.26986
ecu,1973,0.26304
ecu,1974,0.25767
ecu,1975,0.24591
ecu,1976,0.23373
ecu,1977,0.22346
ecu,1978,0.21234
ecu,1979,0.20298
ecu,1980,0.19301
ecu,1981,0.19518
ecu,1982,0.18456
ecu,1983,0.18088
ecu,1984,0.1781
ecu,1985,0.17538
ecu,1986,0.17272
ecu,1987,0.16971
ecu,1988,0.16657
ecu,1989,0.15843
ecu,1990,0.15678
ecu,1991,0.15698
ecu,1992,0.15239
ecu,1993,0.14314
ecu,1994,0.14463
ecu,1995,0.1374
ecu,1996,0.13731
ecu,1997,0.13463
ecu,1998,0.13133
ecu,1999,0.1294
ecu,2000,0.12743
ecu,2001,0.11615
ecu,2002,0.10347
ecu,2003,0.09716
ecu,2004,0.09392
ecu,2005,0.09374
ecu,2006,0.0877
ecu,2007,0.08359
ecu,2008,0.08503
ecu,2009,0.08118
ecu,2010,0.07903
ecu,2011,0.07581
ecu,2012,0.07418
ecu,2013,0.07601
ecu,2014,0.06081
ecu,2015,0.06588
ecu,2016,0.05918
ecu,2017,0.06154
ecu,2018,0.05666
egy,1961,0.09132
egy,1962,0.08655
egy,1963,0.08358
egy,1964,0.0817
egy,1965,0.08484
egy,1966,0.08589
egy,1967,0.08404
egy,1968,0.08172
egy,1969,0.08085
egy,1970,0.07895
egy,1971,0.07745
egy,1972,0.07548
egy,1973,0.0738
egy,1974,0.07179
egy,1975,0.06981
egy,1976,0.06585
egy,1977,0.06196
egy,1978,0.05802
egy,1979,0.05451
egy,1980,0.05278
egy,1981,0.05196
egy,1982,0.05009
egy,1983,0.04847
egy,1984,0.04743
egy,1985,0.04679
egy,1986,0.04581
egy,1987,0.04401
egy,1988,0.04326
egy,1989,0.04191
egy,1990,0.04069
egy,1991,0.03948
egy,1992,0.04458
egy,1993,0.04369
egy,1994,0.04276
egy,1995,0.04519
egy,1996,0.04262
egy,1997,0.04282
egy,1998,0.0422
egy,1999,0.04435
egy,2000,0.04069
egy,2001,0.04078
egy,2002,0.04107
egy,2003,0.0399
egy,2004,0.03997
egy,2005,0.03394
egy,2006,0.03389
egy,2007,0.03277
egy,2008,0.03318
egy,2009,0.03555
egy,2010,0.03471
egy,2011,0.03322
egy,2012,0.03273
egy,2013,0.03063
egy,2014,0.0292
egy,2015,0.031
egy,2016,0.02951
egy,2017,0.03018
egy,2018,0.02958
eri,1993,0.22246
eri,1994,0.19699
eri,1995,0.19871
eri,1996,0.168
eri,1997,0.17812
eri,1998,0.2257
eri,1999,0.22258
eri,2000,0.24428
eri,2001,0.23666
eri,2002,0.22652
eri,2003,0.22953
eri,2004,0.21987
eri,2005,0.21934
eri,2006,0.22959
eri,2007,0.22359
eri,2008,0.21876
eri,2009,0.22116
eri,2010,0.21764
eri,2011,0.21469
eri,2012,0.2123
eri,2013,0.21027
eri,2014,0.20837
eri,2015,0.20641
eri,2016,0.20435
eri,2017,0.20217
eri,2018,0.19984
esp,1961,0.52851
esp,1962,0.52528
esp,1963,0.51779
esp,1964,0.50362
esp,1965,0.49965
esp,1966,0.4804
esp,1967,0.4816
esp,1968,0.47389
esp,1969,0.48091
esp,1970,0.464
esp,1971,0.47741
esp,1972,0.47069
esp,1973,0.45883
esp,1974,0.45
esp,1975,0.44245
esp,1976,0.43326
esp,1977,0.42808
esp,1978,0.42425
esp,1979,0.41886
esp,1980,0.41498
esp,1981,0.41233
esp,1982,0.40976
esp,1983,0.40847
esp,1984,0.40832
esp,1985,0.40458
esp,1986,0.4034
esp,1987,0.40285
esp,1988,0.40181
esp,1989,0.39951
esp,1990,0.39455
esp,1991,0.39157
esp,1992,0.3882
esp,1993,0.38063
esp,1994,0.37437
esp,1995,0.35356
esp,1996,0.36225
esp,1997,0.35661
esp,1998,0.3402
esp,1999,0.33335
esp,2000,0.33031
esp,2001,0.3198
esp,2002,0.31157
esp,2003,0.30855
esp,2004,0.30346
esp,2005,0.29581
esp,2006,0.2865
esp,2007,0.27829
esp,2008,0.27175
esp,2009,0.26955
esp,2010,0.26897
esp,2011,0.2659
esp,2012,0.26874
esp,2013,0.26128
esp,2014,0.26415
esp,2015,0.26436
esp,2016,0.26541
esp,2017,0.26299
esp,2018,0.25395
est,1992,0.72729
est,1993,0.71346
est,1994,0.64888
est,1995,0.60837
est,1996,0.62447
est,1997,0.6345
est,1998,0.6399
est,1999,0.61788
est,2000,0.60344
est,2001,0.48771
est,2002,0.44485
est,2003,0.3976
est,2004,0.38112
est,2005,0.43683
est,2006,0.41513
est,2007,0.44701
est,2008,0.44709
est,2009,0.4469
est,2010,0.48443
est,2011,0.47641
est,2012,0.46912
est,2013,0.48407
est,2014,0.49751
est,2015,0.51315
est,2016,0.52896
est,2017,0.51921
est,2018,0.52043
eth,1961,0.4852
eth,1962,0.49347
eth,1963,0.48873
eth,1964,0.47674
eth,1965,0.47954
eth,1966,0.47073
eth,1967,0.46233
eth,1968,0.45464
eth,1969,0.45312
eth,1970,0.44096
eth,1971,0.4366
eth,1972,0.43131
eth,1973,0.41886
eth,1974,0.40802
eth,1975,0.39918
eth,1976,0.39242
eth,1977,0.38806
eth,1978,0.38419
eth,1979,0.37999
eth,1980,0.36993
eth,1981,0.35571
eth,1982,0.34058
eth,1983,0.3251
eth,1984,0.30477
eth,1985,0.2915
eth,1986,0.27642
eth,1987,0.26079
eth,1988,0.248
eth,1989,0.23556
eth,1990,0.22448
eth,1991,0.21467
eth,1992,0.2071
eth,1993,0.18763
eth,1994,0.17999
eth,1995,0.17424
eth,1996,0.16859
eth,1997,0.1631
eth,1998,0.15918
eth,1999,0.15542
eth,2000,0.151
eth,2001,0.14537
eth,2002,0.14047
eth,2003,0.15142
eth,2004,0.16654
eth,2005,0.16796
eth,2006,0.17067
eth,2007,0.17401
eth,2008,0.16409
eth,2009,0.16364
eth,2010,0.16619
eth,2011,0.16855
eth,2012,0.1655
eth,2013,0.16219
eth,2014,0.15899
eth,2015,0.15591
eth,2016,0.15295
eth,2017,0.15009
eth,2018,0.1482
fin,1961,0.59733
fin,1962,0.59649
fin,1963,0.59591
fin,1964,0.59571
fin,1965,0.59611
fin,1966,0.5967
fin,1967,0.59543
fin,1968,0.59335
fin,1969,0.5648
fin,1970,0.55863
fin,1971,0.55348
fin,1972,0.53079
fin,1973,0.52144
fin,1974,0.52134
fin,1975,0.52039
fin,1976,0.52096
fin,1977,0.51037
fin,1978,0.50712
fin,1979,0.5036
fin,1980,0.49565
fin,1981,0.49015
fin,1982,0.48161
fin,1983,0.47601
fin,1984,0.46903
fin,1985,0.46404
fin,1986,0.45944
fin,1987,0.46211
fin,1988,0.45414
fin,1989,0.45538
fin,1990,0.45501
fin,1991,0.45868
fin,1992,0.45307
fin,1993,0.44915
fin,1994,0.45196
fin,1995,0.41965
fin,1996,0.41436
fin,1997,0.41355
fin,1998,0.42053
fin,1999,0.42147
fin,2000,0.42272
fin,2001,0.42276
fin,2002,0.42401
fin,2003,0.42467
fin,2004,0.42476
fin,2005,0.42632
fin,2006,0.42924
fin,2007,0.4267
fin,2008,0.42517
fin,2009,0.42299
fin,2010,0.42041
fin,2011,0.41767
fin,2012,0.41543
fin,2013,0.40892
fin,2014,0.40846
fin,2015,0.40921
fin,2016,0.40871
fin,2017,0.40703
fin,2018,0.40685
fji,1961,0.21854
fji,1962,0.21106
fji,1963,0.19711
fji,1964,0.19088
fji,1965,0.17458
fji,1966,0.17003
fji,1967,0.16189
fji,1968,0.13428
fji,1969,0.13145
fji,1970,0.12871
fji,1971,0.12603
fji,1972,0.12895
fji,1973,0.12632
fji,1974,0.1238
fji,1975,0.13007
fji,1976,0.13616
fji,1977,0.14207
fji,1978,0.14769
fji,1979,0.14479
fji,1980,0.14166
fji,1981,0.14592
fji,1982,0.14964
fji,1983,0.15317
fji,1984,0.15704
fji,1985,0.16859
fji,1986,0.16698
fji,1987,0.18011
fji,1988,0.19366
fji,1989,0.20701
fji,1990,0.21961
fji,1991,0.23253
fji,1992,0.24178
fji,1993,0.23842
fji,1994,0.23511
fji,1995,0.23213
fji,1996,0.22948
fji,1997,0.22706
fji,1998,0.21246
fji,1999,0.21084
fji,2000,0.20961
fji,2001,0.20886
fji,2002,0.20852
fji,2003,0.20831
fji,2004,0.20786
fji,2005,0.20691
fji,2006,0.20535
fji,2007,0.20211
fji,2008,0.19992
fji,2009,0.19634
fji,2010,0.1919
fji,2011,0.19109
fji,2012,0.19074
fji,2013,0.19062
fji,2014,0.19043
fji,2015,0.18995
fji,2016,0.18913
fji,2017,0.18804
fji,2018,0.18676
fra,1961,0.41503
fra,1962,0.40768
fra,1963,0.40045
fra,1964,0.38752
fra,1965,0.37729
fra,1966,0.36684
fra,1967,0.356
fra,1968,0.3435
fra,1969,0.34066
fra,1970,0.33521
fra,1971,0.32567
fra,1972,0.32252
fra,1973,0.32131
fra,1974,0.3224
fra,1975,0.32139
fra,1976,0.31595
fra,1977,0.31698
fra,1978,0.31729
fra,1979,0.31686
fra,1980,0.31674
fra,1981,0.31618
fra,1982,0.31679
fra,1983,0.31538
fra,1984,0.31611
fra,1985,0.31636
fra,1986,0.31589
fra,1987,0.31704
fra,1988,0.30911
fra,1989,0.30566
fra,1990,0.30539
fra,1991,0.3045
fra,1992,0.30325
fra,1993,0.30511
fra,1994,0.30502
fra,1995,0.30522
fra,1996,0.30467
fra,1997,0.30468
fra,1998,0.30436
fra,1999,0.30337
fra,2000,0.30132
fra,2001,0.299
fra,2002,0.29725
fra,2003,0.29488
fra,2004,0.29293
fra,2005,0.29088
fra,2006,0.28825
fra,2007,0.28565
fra,2008,0.28379
fra,2009,0.28214
fra,2010,0.28143
fra,2011,0.27967
fra,2012,0.27843
fra,2013,0.27736
fra,2014,0.27647
fra,2015,0.27767
fra,2016,0.2751
fra,2017,0.27593
fra,2018,0.27013
fro,1961,0.08553
fro,1962,0.08446
fro,1963,0.08341
fro,1964,0.0824
fro,1965,0.08143
fro,1966,0.08047
fro,1967,0.07957
fro,1968,0.07868
fro,1969,0.0778
fro,1970,0.07691
fro,1971,0.07603
fro,1972,0.07516
fro,1973,0.07427
fro,1974,0.07344
fro,1975,0.07265
fro,1976,0.0719
fro,1977,0.0712
fro,1978,0.07052
fro,1979,0.06986
fro,1980,0.06922
fro,1981,0.06861
fro,1982,0.06803
fro,1983,0.06744
fro,1984,0.06682
fro,1985,0.06618
fro,1986,0.06549
fro,1987,0.06474
fro,1988,0.06406
fro,1989,0.06361
fro,1990,0.06346
fro,1991,0.06366
fro,1992,0.06418
fro,1993,0.06483
fro,1994,0.06543
fro,1995,0.06575
fro,1996,0.06575
fro,1997,0.06552
fro,1998,0.06508
fro,1999,0.06462
fro,2000,0.06419
fro,2001,0.06383
fro,2002,0.06351
fro,2003,0.06324
fro,2004,0.06303
fro,2005,0.06285
fro,2006,0.06277
fro,2007,0.06273
fro,2008,0.06273
fro,2009,0.06274
fro,2010,0.06276
fro,2011,0.06274
fro,2012,0.06271
fro,2013,0.06263
fro,2014,0.06255
fro,2015,0.06243
fro,2016,0.06228
fro,2017,0.06208
fro,2018,0.06186
fsm,1991,0.02531
fsm,1992,0.02466
fsm,1993,0.02406
fsm,1994,0.02358
fsm,1995,0.02325
fsm,1996,0.02308
fsm,1997,0.02305
fsm,1998,0.0231
fsm,1999,0.0232
fsm,2000,0.02328
fsm,2001,0.02333
fsm,2002,0.02336
fsm,2003,0.02339
fsm,2004,0.02345
fsm,2005,0.02355
fsm,2006,0.02373
fsm,2007,0.02394
fsm,2008,0.02414
fsm,2009,0.01942
fsm,2010,0.01943
fsm,2011,0.01933
fsm,2012,0.01914
fsm,2013,0.01888
fsm,2014,0.01861
fsm,2015,0.01837
fsm,2016,0.01815
fsm,2017,0.01794
fsm,2018,0.01776
gab,1961,0.17794
gab,1962,0.19559
gab,1963,0.21253
gab,1964,0.22862
gab,1965,0.24374
gab,1966,0.25777
gab,1967,0.27073
gab,1968,0.2828
gab,1969,0.2943
gab,1970,0.30544
gab,1971,0.31635
gab,1972,0.32695
gab,1973,0.33713
gab,1974,0.3466
gab,1975,0.35828
gab,1976,0.39008
gab,1977,0.40369
gab,1978,0.41469
gab,1979,0.40633
gab,1980,0.39926
gab,1981,0.38942
gab,1982,0.37961
gab,1983,0.36987
gab,1984,0.3602
gab,1985,0.35062
gab,1986,0.34116
gab,1987,0.33186
gab,1988,0.32277
gab,1989,0.31395
gab,1990,0.31069
gab,1991,0.30232
gab,1992,0.29424
gab,1993,0.28647
gab,1994,0.27903
gab,1995,0.29955
gab,1996,0.29202
gab,1997,0.28476
gab,1998,0.27776
gab,1999,0.27105
gab,2000,0.26458
gab,2001,0.25834
gab,2002,0.25227
gab,2003,0.24622
gab,2004,0.24007
gab,2005,0.23372
gab,2006,0.22725
gab,2007,0.2207
gab,2008,0.21402
gab,2009,0.20715
gab,2010,0.20011
gab,2011,0.19292
gab,2012,0.18575
gab,2013,0.17886
gab,2014,0.17252
gab,2015,0.16686
gab,2016,0.16186
gab,2017,0.1574
gab,2018,0.15335
gbm,1961,0.51775
gbm,1962,0.5163
gbm,1963,0.50615
gbm,1964,0.48992
gbm,1965,0.48659
gbm,1966,0.45445
gbm,1967,0.44323
gbm,1968,0.42815
gbm,1969,0.41561
gbm,1970,0.39328
gbm,1971,0.37621
gbm,1972,0.36735
gbm,1973,0.35912
gbm,1974,0.35962
gbm,1975,0.35137
gbm,1976,0.35114
gbm,1977,0.3489
gbm,1978,0.34693
gbm,1979,0.34748
gbm,1980,0.34935
gbm,1981,0.34495
gbm,1982,0.34188
gbm,1983,0.33754
gbm,1984,0.33379
gbm,1985,0.32827
gbm,1986,0.32055
gbm,1987,0.31139
gbm,1988,0.30179
gbm,1989,0.29309
gbm,1990,0.28595
gbm,1991,0.28057
gbm,1992,0.27644
gbm,1993,0.27299
gbm,1994,0.26932
gbm,1995,0.26479
gbm,1996,0.25932
gbm,1997,0.25321
gbm,1998,0.24688
gbm,1999,0.2408
gbm,2000,0.23524
gbm,2001,0.23035
gbm,2002,0.23622
gbm,2003,0.22275
gbm,2004,0.22763
gbm,2005,0.22181
gbm,2006,0.34398
gbm,2007,0.33396
gbm,2008,0.32665
gbm,2009,0.30363
gbm,2010,0.29909
gbm,2011,0.29415
gbm,2012,0.25434
gbm,2013,0.26076
gbm,2014,0.26471
gbm,2015,0.27874
gbm,2016,0.28213
gbm,2017,0.27509
gbm,2018,0.27476
gbr,1961,0.13589
gbr,1962,0.13589
gbr,1963,0.1356
gbr,1964,0.13619
gbr,1965,0.13504
gbr,1966,0.13402
gbr,1967,0.13303
gbr,1968,0.1318
gbr,1969,0.1292
gbr,1970,0.12759
gbr,1971,0.12759
gbr,1972,0.12711
gbr,1973,0.1259
gbr,1974,0.12568
gbr,1975,0.12217
gbr,1976,0.12264
gbr,1977,0.12316
gbr,1978,0.12342
gbr,1979,0.12141
gbr,1980,0.12285
gbr,1981,0.12261
gbr,1982,0.12276
gbr,1983,0.12247
gbr,1984,0.12268
gbr,1985,0.12361
gbr,1986,0.12244
gbr,1987,0.12209
gbr,1988,0.12096
gbr,1989,0.11742
gbr,1990,0.11564
gbr,1991,0.11436
gbr,1992,0.11382
gbr,1993,0.10553
gbr,1994,0.10215
gbr,1995,0.10231
gbr,1996,0.10484
gbr,1997,0.1092
gbr,1998,0.10691
gbr,1999,0.10083
gbr,2000,0.09977
gbr,2001,0.09559
gbr,2002,0.09746
gbr,2003,0.09487
gbr,2004,0.097
gbr,2005,0.09485
gbr,2006,0.10015
gbr,2007,0.09923
gbr,2008,0.09716
gbr,2009,0.09713
gbr,2010,0.09511
gbr,2011,0.09583
gbr,2012,0.09752
gbr,2013,0.0977
gbr,2014,0.09649
gbr,2015,0.09231
gbr,2016,0.09184
gbr,2017,0.09208
gbr,2018,0.09085
geo,1992,0.16313
geo,1993,0.16188
geo,1994,0.16439
geo,1995,0.16553
geo,1996,0.17388
geo,1997,0.18046
geo,1998,0.18663
geo,1999,0.19003
geo,2000,0.1945
geo,2001,0.19804
geo,2002,0.20083
geo,2003,0.20295
geo,2004,0.11509
geo,2005,0.12044
geo,2006,0.11906
geo,2007,0.11994
geo,2008,0.11927
geo,2009,0.11352
geo,2010,0.10431
geo,2011,0.10047
geo,2012,0.09923
geo,2013,0.11182
geo,2014,0.09813
geo,2015,0.0987
geo,2016,0.09229
geo,2017,0.08691
geo,2018,0.08346
gha,1961,0.24824
gha,1962,0.24039
gha,1963,0.23287
gha,1964,0.22593
gha,1965,0.21965
gha,1966,0.21407
gha,1967,0.20903
gha,1968,0.20428
gha,1969,0.19953
gha,1970,0.19461
gha,1971,0.18945
gha,1972,0.18419
gha,1973,0.17907
gha,1974,0.17438
gha,1975,0.18025
gha,1976,0.17649
gha,1977,0.17315
gha,1978,0.17941
gha,1979,0.17584
gha,1980,0.17185
gha,1981,0.16743
gha,1982,0.17984
gha,1983,0.17451
gha,1984,0.1854
gha,1985,0.18774
gha,1986,0.1823
gha,1987,0.18447
gha,1988,0.18642
gha,1989,0.18114
gha,1990,0.18276
gha,1991,0.18412
gha,1992,0.17888
gha,1993,0.17384
gha,1994,0.16907
gha,1995,0.17632
gha,1996,0.18325
gha,1997,0.20102
gha,1998,0.207
gha,1999,0.20465
gha,2000,0.20489
gha,2001,0.2055
gha,2002,0.20651
gha,2003,0.20168
gha,2004,0.18804
gha,2005,0.18336
gha,2006,0.18768
gha,2007,0.18725
gha,2008,0.19097
gha,2009,0.19031
gha,2010,0.18644
gha,2011,0.18592
gha,2012,0.18079
gha,2013,0.17664
gha,2014,0.17264
gha,2015,0.16877
gha,2016,0.16502
gha,2017,0.16139
gha,2018,0.15789
gin,1961,0.99097
gin,1962,0.97441
gin,1963,0.95165
gin,1964,0.92909
gin,1965,0.90696
gin,1966,0.88471
gin,1967,0.86272
gin,1968,0.84126
gin,1969,0.82064
gin,1970,0.80128
gin,1971,0.78261
gin,1972,0.7647
gin,1973,0.74747
gin,1974,0.73101
gin,1975,0.71472
gin,1976,0.6988
gin,1977,0.6831
gin,1978,0.66732
gin,1979,0.65133
gin,1980,0.63451
gin,1981,0.61715
gin,1982,0.59936
gin,1983,0.58109
gin,1984,0.56248
gin,1985,0.54326
gin,1986,0.52368
gin,1987,0.50402
gin,1988,0.48492
gin,1989,0.46648
gin,1990,0.44913
gin,1991,0.4329
gin,1992,0.41766
gin,1993,0.40335
gin,1994,0.38949
gin,1995,0.37609
gin,1996,0.35063
gin,1997,0.32628
gin,1998,0.30341
gin,1999,0.27313
gin,2000,0.26078
gin,2001,0.26137
gin,2002,0.27836
gin,2003,0.28276
gin,2004,0.28569
gin,2005,0.30089
gin,2006,0.29546
gin,2007,0.29417
gin,2008,0.29264
gin,2009,0.28602
gin,2010,0.28453
gin,2011,0.2783
gin,2012,0.28164
gin,2013,0.28459
gin,2014,0.278
gin,2015,0.27117
gin,2016,0.26409
gin,2017,0.25689
gin,2018,0.24971
gmb,1961,0.32489
gmb,1962,0.32115
gmb,1963,0.31731
gmb,1964,0.31312
gmb,1965,0.30845
gmb,1966,0.30327
gmb,1967,0.30003
gmb,1968,0.29184
gmb,1969,0.2881
gmb,1970,0.27993
gmb,1971,0.27818
gmb,1972,0.28025
gmb,1973,0.28181
gmb,1974,0.32489
gmb,1975,0.30371
gmb,1976,0.29221
gmb,1977,0.29475
gmb,1978,0.29671
gmb,1979,0.26914
gmb,1980,0.24951
gmb,1981,0.27525
gmb,1982,0.29789
gmb,1983,0.26135
gmb,1984,0.23288
gmb,1985,0.22361
gmb,1986,0.22373
gmb,1987,0.22142
gmb,1988,0.22783
gmb,1989,0.19768
gmb,1990,0.19569
gmb,1991,0.19745
gmb,1992,0.15767
gmb,1993,0.15176
gmb,1994,0.1645
gmb,1995,0.16392
gmb,1996,0.16322
gmb,1997,0.17076
gmb,1998,0.16153
gmb,1999,0.18792
gmb,2000,0.21249
gmb,2001,0.22058
gmb,2002,0.19939
gmb,2003,0.20691
gmb,2004,0.20715
gmb,2005,0.21053
gmb,2006,0.18411
gmb,2007,0.18477
gmb,2008,0.22021
gmb,2009,0.24594
gmb,2010,0.25095
gmb,2011,0.24349
gmb,2012,0.23097
gmb,2013,0.22407
gmb,2014,0.21739
gmb,2015,0.21094
gmb,2016,0.20473
gmb,2017,0.19874
gmb,2018,0.19297
gnb,1961,0.37736
gnb,1962,0.37368
gnb,1963,0.37007
gnb,1964,0.36615
gnb,1965,0.36165
gnb,1966,0.3566
gnb,1967,0.36609
