geo,time,bm_klt_dinv_cd_wd
che,2012,54298783048.5463
che,2013,12546544688.6579
che,2014,11454449295.7352
che,2015,126134890913.66299
che,2016,183147006410.13297
che,2017,54330179539.5049
che,2018,-33182546314.0868
che,2019,58702069751.2908
che,2020,-133258551001.961
chl,1975,0
chl,1976,200000
chl,1977,5000000
chl,1978,4000000
chl,1979,11000000
chl,1980,43500000
chl,1981,21300000
chl,1982,16699999.9
chl,1983,2799999.9
chl,1984,11000000
chl,1985,1700000
chl,1986,2500000
chl,1987,5500000
chl,1988,15600000
chl,1989,6800000
chl,1990,7500000
chl,1991,125300000
chl,1992,397800000
chl,1993,434200000
chl,1994,910700000
chl,1995,752000000
chl,1996,1133452223.47
chl,1997,1462692823.08779
chl,1998,1483481263.58978
chl,1999,2557923987.36262
chl,2000,3986645149.32212
chl,2001,1609732036.22246
chl,2002,343153489.43483
chl,2003,1709121056.86809
chl,2004,2144595437.75632
chl,2005,2135147235.10971
chl,2006,2211917353.86478
chl,2007,4851556370.30566
chl,2008,9151346650.75362
chl,2009,7232878973.30645
chl,2010,9460710399.69056
chl,2011,20251948266.90549
chl,2012,20556117213.9735
chl,2013,9888339507.41457
chl,2014,12800288801.0231
chl,2015,15931071857.471
chl,2016,8492455314.50597
chl,2017,3523542449.78053
chl,2018,1309261953.59184
chl,2019,9339445699.54573
chl,2020,11724838537.7871
chn,1982,44000000
chn,1983,93000000
chn,1984,134000000
chn,1985,629000000
chn,1986,450000000
chn,1987,645000000
chn,1988,850000000
chn,1989,780000000
chn,1990,830000000
chn,1991,913000000
chn,1992,4000000000
chn,1993,4400000000
chn,1994,2000000000
chn,1995,2000000000
chn,1996,2114000000
chn,1997,3765000000
chn,1998,4527000000
chn,1999,4036000000
chn,2000,4612000000
chn,2001,9696000000
chn,2002,6284049718.62298
chn,2003,8456083723.56331
chn,2004,7972601713.71155
chn,2005,13729566302.8637
chn,2006,23932198467.5382
chn,2007,17154799701.5885
chn,2008,56742276629.6973
chn,2009,43889985500
chn,2010,57953599366.3569
chn,2011,48420641059.6476
chn,2012,64963386524
chn,2013,72970879683.30998
chn,2014,123129554305.75999
chn,2015,174390681862.62
chn,2016,216424460753.57501
chn,2017,138292767802.13901
chn,2018,143026576683.86099
chn,2019,136910000000
chn,2020,109921813792.22701
civ,1986,201468.9
civ,1987,107140.6
civ,1988,430470
civ,1989,5663419.9
civ,1994,1472354.4
civ,1995,7008540.5
civ,1996,390967
civ,1997,49414454.4
civ,1998,-28876650.3
civ,1999,6348881.515
civ,2000,7872255.6
civ,2001,-5179237.8
civ,2002,-4203159.8
civ,2003,23163640.4
civ,2004,-25513948.9
civ,2005,37014304.52791
civ,2006,31816359.09099
civ,2007,16460265.15332
civ,2008,20424151.08429
civ,2009,9478480.54361
civ,2010,44093478.89084
civ,2011,15291715.68194
civ,2012,14300850.75842
civ,2013,-6401442.41322
civ,2014,16218898.46582
civ,2015,14408375.25554
civ,2016,28651432.87276
civ,2017,676031029.13833
civ,2018,144652160.05103
civ,2019,109218291.78913
civ,2020,158057404.2
cmr,1973,4000000
cmr,1974,8000000
cmr,1975,2000000
cmr,1976,8000000
cmr,1977,4395967.83557
cmr,1978,6868866.59355
cmr,1979,-2162450.37779
cmr,1980,-8235534.17928
cmr,1981,-368010.39799
cmr,1982,4290849.5758
cmr,1983,5222191.98741
cmr,1984,10115419.55088
cmr,1985,10550613.76836
cmr,1986,15708655.10568
cmr,1987,11546016.13951
cmr,1988,28638747.72799
cmr,1989,26080826.15203
cmr,1990,15095598.77676
cmr,1991,21516665.52808
cmr,1992,33057314.11093
cmr,1993,22107440.93041
cmr,1994,13076258.28241
cmr,1995,8414330.85242
cmr,1996,11196310.80034
cmr,1997,67380784.16112
cmr,1998,-135858901.44797
cmr,1999,38843274.08562
cmr,2000,10210107.79168
cmr,2001,-49776918.10813
cmr,2002,-132617191.78203
cmr,2003,6371816.52002
cmr,2004,-8730642.80987
cmr,2005,-13676407.07255
cmr,2006,-5311760.88569
cmr,2007,-7715712.15617
cmr,2008,-2215246.43098
cmr,2009,-66069390.84803
cmr,2010,500979940.4026
cmr,2011,187094444.81772
cmr,2012,-282311645.44227
cmr,2013,-157562379.56416
cmr,2014,-11787166.78792
cmr,2015,55817569.43005
cmr,2016,-38924018.93853
cmr,2017,21883311.37191
cmr,2018,107937662.70087
cmr,2019,125908499.54099
cmr,2020,84415055.66186
cod,1993,882894
cod,1994,10
cod,1995,200342.6
cod,1996,19348094.7
cod,1997,17188958.7
cod,1998,-1222669.7
cod,1999,-1065385.9
cod,2000,-1800000
cod,2001,900000
cod,2002,21990661.8
cod,2003,23431563
cod,2004,7565534.6
cod,2005,13400000
cod,2006,18400000
cod,2007,14300000
cod,2008,54100000
cod,2009,34800000
cod,2010,7200000
cod,2011,90875696
cod,2012,420534933.7
cod,2013,400663272.5
cod,2014,343601083.3
cod,2015,507780089.7
cod,2016,272333947.7
cod,2017,292224618
cod,2018,209231295.7
cod,2019,133924629.2
cod,2020,148836248.4
cog,1978,0
cog,1979,0
cog,1980,0
cog,1981,2414000
cog,1982,2994000
cog,1983,3443000
cog,1984,3753000
cog,1985,1510999.9
cog,1986,-67000
cog,1987,80000
cog,1988,309000
cog,1989,-419000
cog,1990,3793000
cog,1991,1308999.9
cog,1992,1208000
cog,1993,1129000
cog,1994,-912000
cog,1995,-10618084.17092
cog,1996,-10542418.88193
cog,1997,-124875491.93496
cog,1998,-210578229.19697
cog,1999,-587173151.99233
cog,2000,-259956696.09631
cog,2001,-206702647.32154
cog,2002,-127827127.54438
cog,2003,-101858169.35714
cog,2004,101460422.59007
cog,2005,287410722.44431
cog,2006,0
cog,2007,-45258717.66638
cog,2008,-91758637.24186
cog,2009,-89543048.63956
cog,2010,592308924.54622
cog,2011,99829164.6576
cog,2012,220444697.42272
cog,2013,1282402137.43401
cog,2014,1249284627.05442
cog,2015,549211717.78856
cog,2016,1196934604.61326
cog,2017,44933603.2
cog,2018,13614873.63
cog,2019,22645835.54
cog,2020,27173337.18
col,1970,3999999.99997
col,1971,3008939.99997
col,1972,1085710
col,1973,1192130
col,1974,6013199.99994
col,1975,4000000
col,1976,11000000
col,1977,22000000
col,1978,41000000
col,1979,24000000
col,1980,106000000
col,1981,37000000
col,1982,29000000
col,1983,104278999.99902
col,1984,23000000
col,1985,7000000
col,1986,32000000
col,1987,26000000
col,1988,44000000
col,1989,29000000
col,1990,16000000
col,1991,24300000
col,1992,50000000
col,1993,240000000
col,1994,148962389.6
col,1995,256200396.4
col,1996,327927276.9
col,1997,809416020.81
col,1998,795998232.09
col,1999,115536027.24
col,2000,325346527.95
col,2001,16119450.89
col,2002,856825738.1
col,2003,937687150.31
col,2004,192449086.93
col,2005,4795511444.06
col,2006,1267756702.65
col,2007,1278796390.79
col,2008,3085124368.14
col,2009,3504657902.97
col,2010,5482658781.7
col,2011,8419825464.74
col,2012,-606202092.79
col,2013,7652080603.15
col,2014,3898941534.05
col,2015,4217736435.99873
col,2016,4517351920.02597
col,2017,3689564074.544
col,2018,5126317720.97231
col,2019,3153496488.69394
col,2020,1656255284.29931
com,1980,0
com,1981,0
com,1982,0
com,1983,0
com,1984,0
com,1985,0
com,1986,0
com,1987,0
com,1988,0
com,1989,0
com,1990,1101877.8611
com,1991,0
com,1992,0
com,1993,0
com,1994,0
com,1995,0
com,2003,0
com,2004,0
com,2005,0
com,2006,0
com,2007,0
com,2008,0
com,2009,0
com,2010,0
com,2011,0
com,2012,0
cpv,1977,0
cpv,1978,0
cpv,1979,0
cpv,1980,0
cpv,1981,0
cpv,1982,0
cpv,1983,0
cpv,1984,0
cpv,1985,0
cpv,1986,0
cpv,1987,0
cpv,1988,183994.17213
cpv,1989,769446.97068
cpv,1990,316715.37502
cpv,1991,544754.34707
cpv,1992,1203806.3687
cpv,1993,664208.13203
cpv,1994,415186.88498
cpv,1995,573820.26371
cpv,1996,263465.47505
cpv,1997,49797.875
cpv,1998,-2246070.88088
cpv,1999,416170.82044
cpv,2000,1396102.2763
cpv,2001,420544.65591
cpv,2002,-29884.08597
cpv,2003,847736.18676
cpv,2004,0
cpv,2005,8191.23698
cpv,2006,-247770.88449
cpv,2007,351037.91473
cpv,2008,-2832133.11135
cpv,2009,1896492.71482
cpv,2010,41799.85137
cpv,2011,1408829.40982
cpv,2012,11058534.22375
cpv,2013,32772273.47446
cpv,2014,12449266.65557
cpv,2015,-15917680.67111
cpv,2016,7828267.68505
cpv,2017,15883950.09686
cpv,2018,20237547.69679
cpv,2019,9543892.18814
cpv,2020,11431905.38026
cri,1976,-1000000
cri,1977,0
cri,1978,1600000
cri,1979,1100000
cri,1980,4500000
cri,1981,3400000
cri,1982,2400000
cri,1983,5400000
cri,1984,3900000
cri,1985,4700000
cri,1986,3600000
cri,1987,4500000
cri,1988,900000
cri,1989,6000000
cri,1990,2100000
cri,1991,5600000
cri,1992,4400000
cri,1993,2300000
cri,1994,4700000
cri,1995,5500000
cri,1996,5690000
cri,1997,5680000
cri,1998,6240000
cri,1999,5003582
cri,2000,107389574.16175
cri,2001,68424543.45447
cri,2002,132336935.17558
cri,2003,152287679.71893
cri,2004,206454916.55963
cri,2005,149597828.04981
cri,2006,218942643.65713
cri,2007,429621760.46942
cri,2008,196605577.26375
cri,2009,274296468.19276
cri,2010,317713885.73028
cri,2011,405051998.48342
cri,2012,893560324.31169
cri,2013,803933896.41
cri,2014,424410434.68727
cri,2015,414212717.17837
cri,2016,493400466.40141
cri,2017,272813606.57715
cri,2018,580752807.22885
cri,2019,23888443.98171
cri,2020,458738009.50127
cym,1975,26251999.9
cym,1976,552000
cym,1977,42539999.9
cym,1978,709000
cym,1979,-2810000
cym,1980,5083999.9
cym,1981,-30475000
cym,1982,56139000
cym,1983,4746000
cym,1984,2847999.9
cym,1985,45815555.6
cym,1986,5764017.5
cym,1987,31067485.6
cym,1988,124369436.1
cym,1989,54105559.5
cym,1990,281553270.5
cym,1991,71287900.4
cym,1992,53293177.5
cym,1993,332672477.6
cym,1994,12515652.2
cym,1995,266015364.3
cym,1996,850591263.4
cym,1997,3807859054
cym,1998,3241551670
cym,1999,3854761833
cym,2000,8504608000
cym,2001,5983789000
cym,2002,-6024905000
cym,2003,6184165000
cym,2004,4457308000
cym,2005,5627597000
cym,2006,5598132000
cym,2007,6148919000
cym,2008,9870355000
cym,2009,4967722000
cym,2010,24859320400
cym,2011,31083828230
cym,2012,23268646790
cym,2013,19070902210
cym,2014,18018661440
cym,2015,71046342340
cym,2016,-41105263.60013
cym,2017,-22083928.07444
cym,2018,1426485187.54089
cym,2019,-668490730.41955
cym,2020,10834716890
cyp,1976,0
cyp,1977,0
cyp,1978,0
cyp,1979,0
cyp,1980,0
cyp,1981,0
cyp,1982,0
cyp,1983,0
cyp,1984,0
cyp,1985,163251.36215
cyp,1986,0
cyp,1987,2286443.17608
cyp,1988,642909.26443
cyp,1989,808693.59088
cyp,1990,4584352.91222
cyp,1991,14641650.97534
cyp,1992,14681394.28015
cyp,1993,12263644.22565
cyp,1994,6095194.75163
cyp,1995,15693376.47416
cyp,1996,35169642.59387
cyp,1997,27915334.58045
cyp,1998,70735118.50113
cyp,1999,182578677.22999
cyp,2000,172091968.34012
cyp,2001,249139714.12511
cyp,2002,548053821.98676
cyp,2003,589680929.61315
cyp,2004,711719020.70124
cyp,2005,547620469.73574
cyp,2006,897786684.28975
cyp,2007,1262632416.44834
cyp,2008,14369333117.8957
cyp,2009,61636699566.8327
cyp,2010,31713826815.4978
cyp,2011,47373176122.1858
cyp,2012,75247699081.2177
cyp,2013,29851408729.5676
cyp,2014,66053276052.2106
cyp,2015,44245160021.2794
cyp,2016,6421997476.0675
cyp,2017,13828455682.0461
cyp,2018,-7543191744.44051
cyp,2019,42121263933.6798
cyp,2020,-4797456255.61799
cze,1993,89920504.42828
cze,1994,116322462.44656
cze,1995,36614337.51216
cze,1996,154696279.84737
cze,1997,27657899.51658
cze,1998,125351391.25394
cze,1999,89981365.45893
cze,2000,42678384.1758
cze,2001,164675800.79061
cze,2002,211396576.83305
cze,2003,207979742.18678
cze,2004,2483179569.92426
cze,2005,2101318016.15449
cze,2006,3089336853.93418
cze,2007,4851918794.79177
cze,2008,6557758078.29446
cze,2009,3320090418.3825
cze,2010,5249368446.62098
cze,2011,1596185305.3604
cze,2012,3252573385.00696
cze,2013,7737558059.03538
cze,2014,4074227998.42192
cze,2015,3726148788.79916
cze,2016,3139202221.30692
cze,2017,9400271878.68677
cze,2018,6079923725.38484
cze,2019,4776298838.70575
cze,2020,3277827384.06451
deu,1971,1200271622.57449
deu,1972,1804553188.05121
deu,1973,1963545008.98134
deu,1974,2122222932.13408
deu,1975,2181233079.39091
deu,1976,2608989667.85947
deu,1977,2407062873.9802
deu,1978,3939957464.30883
deu,1979,5015523492.76102
deu,1980,4161094246.18988
deu,1981,3766612868.03019
deu,1982,2727458860.7983
deu,1983,2943422389.19259
deu,1984,4726659003.58504
deu,1985,5495816669.97077
deu,1986,9397629497.11938
deu,1987,8261079276.73862
deu,1988,11960016179.7327
deu,1989,13336094508.1203
deu,1990,24036895480.1142
deu,1991,23296848680.3319
deu,1992,19093351281.5933
deu,1993,17640786904.3468
deu,1994,19856348811.5732
deu,1995,39819105517.1542
deu,1996,60567666184.7745
deu,1997,49529035003.91209
deu,1998,97004412840.27168
deu,1999,139402049693.11401
deu,2000,98172100562.19049
deu,2001,70242086898.76801
deu,2002,17202720468.1014
deu,2003,39300839722.0167
deu,2004,9069678214.21359
deu,2005,88925340318.63289
deu,2006,147975336477.759
deu,2007,140653515628.819
deu,2008,98024668316.88048
deu,2009,99737835554.7816
deu,2010,146643024387.44601
deu,2011,107908552710.998
deu,2012,99082261106.36499
deu,2013,93293315913.4575
deu,2014,107504336826.015
deu,2015,130856382312.265
deu,2016,111801897924.897
deu,2017,145803912270.45001
deu,2018,186653740902.99496
deu,2019,153148086913.06799
deu,2020,111483500943.612
dma,1976,0
dma,1977,0
dma,1978,0
dma,1979,0
dma,1980,0
dma,1981,0
dma,1982,0
dma,1983,0
dma,1984,0
dma,1985,0
dma,1986,0
dma,1987,0
dma,1988,0
dma,1989,0
dma,1990,0
dma,1991,0
dma,1992,0
dma,1993,0
dma,1994,0
dma,1995,0
dma,1996,0
dma,1997,0
dma,1998,0
dma,1999,0
dma,2000,0
dma,2001,0
dma,2002,0
dma,2003,0
dma,2004,0
dma,2005,0
dma,2006,0
dma,2007,0
dma,2008,0
dma,2009,0
dma,2010,0
dma,2011,0
dma,2012,0
dma,2013,0
dma,2014,-1750057.03704
dma,2015,-11504216.74074
dma,2016,882692.25926
dma,2017,-1063626.62963
dma,2018,55680.44444
dma,2019,54136
dma,2020,-386517.56296
dnk,1970,29000000
dnk,1971,52000000
dnk,1972,148000000
dnk,1973,98000000
dnk,1974,8000000
dnk,1975,78811699.11163
dnk,1976,63540971.06283
dnk,1977,161268604.24953
dnk,1978,33220340.445
dnk,1979,167362996.22821
dnk,1980,195651067.76548
dnk,1981,138792092.97454
dnk,1982,81720974.1805
dnk,1983,150120364.93301
dnk,1984,288864014.7489
dnk,1985,306436294.00648
dnk,1986,654453975.14447
dnk,1987,618619583.80289
dnk,1988,720486706.64982
dnk,1989,2065799821.4432
dnk,1990,1482233958.46973
dnk,1991,1851987896.6372
dnk,1992,2236051783.64565
dnk,1993,1372995879.00721
dnk,1994,4161780776.2089
dnk,1995,2968669984.10982
dnk,1996,2510462642.73946
dnk,1997,4354800786.00383
dnk,1998,4214598299.60959
dnk,1999,17819088427.2634
dnk,2000,28381218265.5755
dnk,2001,13153537569.1745
dnk,2002,2649666991.12056
dnk,2003,856293249.82613
dnk,2004,-9929930458.40721
dnk,2005,16968403465.7567
dnk,2006,7999479470.66787
dnk,2007,17332226175.7809
dnk,2008,18745888503.5402
dnk,2009,6161313034.55923
dnk,2010,-573826661.4394
dnk,2011,13122988241.341
dnk,2012,-10938540304.2898
dnk,2013,7008337704.4689
dnk,2014,9919614717.10082
dnk,2015,7257350101.51415
dnk,2016,17991642658.4714
dnk,2017,9443880784.94588
dnk,2018,6722598275.48478
dnk,2019,6333612468.07673
dnk,2020,9086343630.28243
dom,1970,0
dom,1971,0
dom,1972,0
dom,1973,0
dom,1974,0
dom,1975,0
dom,1976,0
dom,1977,0
dom,1978,0
dom,1979,0
dom,1980,0
dom,1981,0
dom,1982,0
dom,1983,0
dom,1984,0
dom,1985,0
dom,1986,0
dom,1987,0
dom,1988,0
dom,1989,0
dom,1990,0
dom,1991,0
dom,1992,0
dom,1993,1400000
dom,1994,1300000
dom,1995,3100000
dom,1996,37700000
dom,1997,-11900000
dom,1998,-30900000
dom,1999,7100000
dom,2000,36100000
dom,2001,8800000
dom,2002,9200000
dom,2003,3540000
dom,2004,25440000
dom,2005,-4300000
dom,2006,444100000
dom,2007,585500000
dom,2008,-141600000
dom,2009,-470100000
dom,2010,-203500000
dom,2011,-79200000
dom,2012,273500000
dom,2013,-390600000
dom,2014,176800000
dom,2015,22400000
dom,2016,109400000
dom,2017,27200000
dom,2018,209200000
dom,2019,-191800000
dom,2020,-99000000
dza,1970,2000000
dza,1971,1000000
dza,1972,2000000
dza,1973,1000000
dza,1975,34000000
dza,1976,3000000
dza,1977,5546501.18399
dza,1978,252149.57519
dza,1979,15571203.65808
dza,1980,33616073.18235
dza,1981,14597497.18912
dza,1982,11323569.17695
dza,1983,14617440.69801
dza,1984,14648706.95184
dza,1985,2386729.78241
dza,1986,-5316528.37786
dza,1987,15052348.14913
dza,1988,4902982.92973
dza,1989,8148718.49354
dza,1990,4688803.89915
dza,1991,50289952.15959
dza,1992,1000
dza,1993,1000
dza,1994,1000
dza,1995,1000
dza,1996,1000
dza,1997,1000
dza,1998,1000000
dza,1999,7599999.9
dza,2000,13699999.9
dza,2001,9300000
dza,2002,98569999.9
dza,2003,28320633
dza,2004,245449809
dza,2005,55000000
dza,2006,79000000
dza,2007,146991411.95913
dza,2008,317852370.17334
dza,2009,214423168.70639
dza,2010,219233069.77234
dza,2011,533917666.77257
dza,2012,-41442162.35542
dza,2013,-271748342.19418
dza,2014,-18570948.67241
dza,2015,101122294.42374
dza,2016,46540881.72366
dza,2017,-8566424.89
dza,2018,846211528.09801
dza,2019,31148435.44546
dza,2020,15467721.15079
ecu,1976,0
ecu,1977,0
ecu,1978,0
ecu,1979,0
ecu,1980,0
ecu,1981,0
ecu,1982,0
ecu,1983,0
ecu,1984,0
ecu,1985,0
ecu,1986,0
ecu,1987,0
ecu,1988,0
ecu,1989,0
ecu,1992,0
ecu,2000,0
ecu,2001,0
ecu,2002,0
ecu,2003,0
ecu,2004,0
ecu,2005,0
ecu,2006,0
ecu,2007,0
ecu,2008,0
ecu,2009,0
ecu,2010,0
ecu,2011,0
ecu,2012,0
ecu,2013,0
ecu,2014,0
ecu,2015,0
ecu,2016,0
ecu,2017,0
ecu,2018,0
ecu,2019,0
ecu,2020,0
egy,1977,7155543.64794
egy,1978,19677745.03182
egy,1979,5142857.1502
egy,1980,7000000
egy,1981,6000000
egy,1982,8000000
egy,1983,19000000
egy,1984,16000000
egy,1985,3000000
egy,1986,6000000
egy,1987,19000000
egy,1988,12000000
egy,1989,22636363.63636
egy,1990,12000000
egy,1991,62000000
egy,1992,4000000
egy,1993,25000000
egy,1994,43000000
egy,1995,93000000
egy,1996,5000000
egy,1997,129200000
egy,1998,45000000
egy,1999,37500000
egy,2000,51000000
egy,2001,12400000
egy,2002,27800000
egy,2003,20700000
egy,2004,158900000
egy,2005,92000000
egy,2006,148400000
egy,2007,664800000
egy,2008,1920200000
egy,2009,571200000
egy,2010,1175500000
egy,2011,625500000
egy,2012,211100000
egy,2013,301000000
egy,2014,252700000
egy,2015,181700000
egy,2016,206600000
egy,2017,199000000
egy,2018,323489000
egy,2019,405032000
egy,2020,326500000
eri,1998,-148472762.07674
eri,1999,-83222078.14319
eri,2000,-27875536.94158
esp,1970,43000000
esp,1971,25000000
esp,1972,37000000
esp,1973,52000000
esp,1974,85000000
esp,1975,169942888.952
esp,1976,192664035.81226
esp,1977,115491225.5709
esp,1978,101755670.03347
esp,1979,132827990.20838
esp,1980,310773334.37053
esp,1981,271186596.09074
esp,1982,511095007.51583
esp,1983,243162314.82062
esp,1984,248395024.13734
esp,1985,250206676.76801
esp,1986,377580713.39715
esp,1987,745333526.44881
esp,1988,1234702895.65963
esp,1989,1473389655.88011
esp,1990,3522231032.07541
esp,1991,4442066423.35269
esp,1992,2191554496.92363
esp,1993,4314668000.00246
esp,1994,3607426894.90668
esp,1995,4913876265.62702
esp,1996,7240915136.20311
esp,1997,14803476805.9723
esp,1998,21803589362.9509
esp,1999,45133681210.76929
esp,2000,59089168950.9033
esp,2001,33645649596.6068
esp,2002,32994780515.884
esp,2003,33833800091.9854
esp,2004,62162738693.07369
esp,2005,45076471035.6273
esp,2006,104416944672.41299
esp,2007,146475065534.591
esp,2008,75780045994.31821
esp,2009,15701125014.4011
esp,2010,37839272184.4155
esp,2011,44983271836.9927
esp,2012,-2520146492.80396
esp,2013,33109854817.3819
esp,2014,45916672010.1291
esp,2015,56337539137.4975
esp,2016,56638710208.0651
esp,2017,46141307015.0797
esp,2018,38113795388.4708
esp,2019,32163467256.0065
esp,2020,56079779895.7971
est,1992,1872427.42999
est,1993,12316182.52347
est,1994,6386223.36322
est,1995,7815971.32434
est,1996,55648804.48043
est,1997,144411690.94983
est,1998,21355096.17713
est,1999,103621453.65051
est,2000,92329438.77839
est,2001,250456106.45896
est,2002,185656434.865
est,2003,274868705.45518
est,2004,388337688.04834
est,2005,845321065.06697
est,2006,1446128938.766
est,2007,2387439228.97185
est,2008,1289839277.83497
est,2009,1362983690.89153
est,2010,1241422037.54098
est,2011,-1371249306.77986
est,2012,1281464711.15471
est,2013,851240402.42029
est,2014,1135899352.42711
est,2015,-575118491.516
est,2016,365032961.69547
est,2017,650576511.26397
est,2018,-226936184.23773
est,2019,1849288665.42064
est,2020,324208707.85722
eth,1977,0
eth,1978,0
eth,1979,0
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,0
eth,1988,0
eth,1989,0
eth,1990,0
eth,1991,0
eth,1992,0
eth,1993,0
eth,1994,0
eth,2003,0
eth,2004,0
eth,2005,0
eth,2006,0
eth,2007,0
eth,2008,0
eth,2009,0
fin,1970,52000000
fin,1971,46000000
fin,1972,61000000
fin,1973,15000000
fin,1974,29000000
fin,1975,25977140.72035
fin,1976,30520475.14584
fin,1977,72191337.82538
fin,1978,62525759.86619
fin,1979,125023355.47447
fin,1980,136768015.92449
fin,1981,128902397.78745
fin,1982,78155565.41093
fin,1983,138567405.35743
fin,1984,492169596.62576
fin,1985,347909400.82959
fin,1986,817977422.43322
fin,1987,1149752595.78665
fin,1988,2624052273.77775
fin,1989,2968037054.06956
fin,1990,2782180611.33413
fin,1991,-119985370.22283
fin,1992,-757042115.73209
fin,1993,1401472820.32294
fin,1994,3135875908.4666
fin,1995,1900766973.36609
fin,1996,3217625583.85072
fin,1997,5585767239.02388
fin,1998,19183881370.5273
fin,1999,9886419010.10989
fin,2000,28282248584.2243
fin,2001,7946345581.10068
fin,2002,7337632777.12408
fin,2003,208745486.36661
fin,2004,2759170268.2915
fin,2005,10474135236.2172
fin,2006,1800729565.04871
fin,2007,16519503408.9331
fin,2008,30158089090.5793
fin,2009,-3905274792.93668
fin,2010,14987055691.9221
fin,2011,-3550833319.27799
fin,2012,8375105844.81535
fin,2013,-7158270452.85647
fin,2014,418507536.63478
fin,2015,-756067509.20596
fin,2016,20614048166.9581
fin,2017,13683686772.5913
fin,2018,3152243197.25277
fin,2019,7043213428.38207
fin,2020,4930946871.60884
fji,1979,0
fji,1980,2200584.054
fji,1981,-1509431.16756
fji,1982,804333.82299
fji,1983,98326.45112
fji,1984,554223.0258
fji,1985,13003290.55961
fji,1986,-706173.64962
fji,1987,29183387.71162
fji,1988,1468266.2223
fji,1989,50426966.29213
fji,1990,-109169484.94449
fji,1991,-52115895.1786
fji,1992,-39993590.55749
fji,1993,-65573770.4918
fji,1994,-99103560.14685
fji,1995,-95069921.78241
fji,1996,-64775885.41296
fji,1997,-45785928.27333
fji,1998,-24058586.18057
fji,1999,-60874531.95405
fji,2000,2306214.38424
fji,2001,2645993.49459
fji,2002,1720312.72808
fji,2003,3850997.07164
fji,2004,3238848.86203
fji,2005,10343545.15089
fji,2006,577826.66134
fji,2007,-6418549.97565
fji,2008,-8777316.2049
fji,2009,3395711.91424
fji,2010,5859377.77619
fji,2011,1202302.35936
fji,2012,1950645.97998
fji,2013,4488533.10669
fji,2014,38350003.32653
fji,2015,-33941068.09507
fji,2016,-16432647.30475
fji,2017,-1643010.0339
fji,2018,-3630949.26954
fji,2019,-36169632.41124
fji,2020,13464175.43196
fra,1970,364932983.9
fra,1971,346885537.6
fra,1972,555241189.4
fra,1973,935444138.2
fra,1974,780118603.9
fra,1975,1337947929.88228
fra,1976,1638191313.65551
fra,1977,1002567383.42469
fra,1978,1901209455.79334
fra,1979,1987046644.37069
fra,1980,3095155743.98897
fra,1981,4548631238.10217
fra,1982,2848678047.4299
fra,1983,1713242526.10344
fra,1984,2119148370.68816
fra,1985,2242770422.52906
fra,1986,5403205718.50878
fra,1987,9210372297.73013
fra,1988,14496116461.9205
fra,1989,19497614448.9472
fra,1990,34823457561.5266
fra,1991,23931740378.8217
fra,1992,31269010208.9198
fra,1993,20604513338.5986
fra,1994,24438148539.7046
fra,1995,15820960240.9002
fra,1996,30361103332.8722
fra,1997,35487512015.2116
fra,1998,45701184431.6172
fra,1999,125426398161.83099
fra,2000,173596181560.34299
fra,2001,87372944567.547
fra,2002,53002428191.8191
fra,2003,52593710045.9176
fra,2004,61122146295.43449
fra,2005,118797427083.90401
fra,2006,130439630989.30299
fra,2007,132226998844.15601
fra,2008,135999232496.44501
fra,2009,88718448111.99271
fra,2010,72560532986.9438
fra,2011,64483372777.5733
fra,2012,52014775091.7526
fra,2013,17615436876.334
fra,2014,53093612206.9458
fra,2015,51230762880.5284
fra,2016,74644873806.12411
fra,2017,48570512673.0612
fra,2018,139176062128.185
fra,2019,63023876198.7988
fra,2020,53556736457.0607
fsm,2014,-511900
gab,1974,-3000000
gab,1975,7000000
gab,1976,38000000
gab,1977,20000000
gab,1978,1000010
gab,1979,6722400.08749
gab,1980,7998880.89826
gab,1981,7102600.68125
gab,1982,4808186.04948
gab,1983,5720793.23243
gab,1984,3364177.99543
gab,1985,4051079.54819
gab,1986,6583774.56635
gab,1987,7686252.8191
gab,1988,9736502.74457
gab,1989,8024869.58524
gab,1990,28795497.42331
gab,1991,14887972.85304
gab,1992,25690255.53764
gab,1993,2472078.05931
gab,1994,6844327.9
gab,1995,154062391.08366
gab,1996,206272111.62654
gab,1997,217542680.86406
gab,1998,19177838.74504
gab,1999,319953350.21583
gab,2000,346018552.65043
gab,2001,-7769032.52022
gab,2002,-60831732.5606
gab,2003,-79206770.71547
gab,2004,-30309408.33045
gab,2005,159234261.13997
gab,2006,1379931.5
gab,2007,58856572.21581
gab,2008,-128098094.62412
gab,2009,243499233.7795
gab,2010,377138433.37005
gab,2011,25409750.01581
gab,2012,910737093.68757
gab,2013,236290565.84817
gab,2014,480139200.12822
gab,2015,16454489.9887
gab,2016,45299999.9
gab,2017,-83709000
gab,2018,-62928333.3
gab,2019,-33779111.1
gbr,1970,1677598660.26971
gbr,1971,1988145050.65531
gbr,1972,2017455198.3679
gbr,1973,4981369505.96021
gbr,1974,4375989516.54838
gbr,1975,3000707454.48784
gbr,1976,4337852983.32457
gbr,1977,4173142192.32871
gbr,1978,6815067941.9907
gbr,1979,12539066529.821
gbr,1980,11228967861.8216
gbr,1981,12153440636.7295
gbr,1982,7162948253.14362
