geo,time,en_co2_manf_zs
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1996,0
tjk,1997,0
tjk,1998,0
tjk,1999,0
tjk,2000,0
tjk,2001,0
tjk,2002,0
tjk,2003,0
tjk,2004,0
tjk,2005,0
tjk,2006,0
tjk,2007,0
tjk,2008,0
tjk,2009,0
tjk,2010,0
tjk,2011,0
tjk,2012,4.22535
tjk,2013,2.54958
tjk,2014,1.50215
tkm,1990,1.63567
tkm,1991,1.74696
tkm,1992,1.19392
tkm,1993,1.79526
tkm,1994,1.965
tkm,1995,2.01504
tkm,1996,1.83051
tkm,1997,1.84874
tkm,1998,1.71053
tkm,1999,1.79876
tkm,2000,1.77305
tkm,2001,1.79467
tkm,2002,1.73716
tkm,2003,1.74129
tkm,2004,1.73857
tkm,2005,1.76752
tkm,2006,1.80894
tkm,2007,1.86313
tkm,2008,1.86038
tkm,2009,2.96356
tkm,2010,2.67135
tkm,2011,3.1078
tkm,2012,3.33958
tkm,2013,3.38983
tkm,2014,3.50746
tto,1971,3.72439
tto,1972,4.38757
tto,1973,4.40917
tto,1974,5.39499
tto,1975,5.9081
tto,1976,4.05405
tto,1977,5.05051
tto,1978,4.93197
tto,1979,4.89865
tto,1980,4.86656
tto,1981,4.30556
tto,1982,8.68946
tto,1983,8.73494
tto,1984,8
tto,1985,6.91729
tto,1986,8.93119
tto,1987,10.02786
tto,1988,20.07772
tto,1989,21.60738
tto,1990,21.64557
tto,1991,15.74904
tto,1992,15.54468
tto,1993,15.12071
tto,1994,17.12159
tto,1995,18.75
tto,1996,19.43463
tto,1997,19.4292
tto,1998,18.77637
tto,1999,19.72574
tto,2000,20.49505
tto,2001,23.44945
tto,2002,22.43492
tto,2003,17.76617
tto,2004,15.36508
tto,2005,18.47206
tto,2006,12.7572
tto,2007,23.78753
tto,2008,22.94473
tto,2009,19.48438
tto,2010,18.93465
tto,2011,15.8723
tto,2012,19.6461
tto,2013,18.82353
tto,2014,22.40414
tun,1971,26.6129
tun,1972,28.01932
tun,1973,26.71395
tun,1974,28.87029
tun,1975,27.27273
tun,1976,24.75634
tun,1977,26.30662
tun,1978,25.07987
tun,1979,28.27869
tun,1980,26.0101
tun,1981,25.30713
tun,1982,22.3203
tun,1983,24.67105
tun,1984,25
tun,1985,25.67288
tun,1986,25.20161
tun,1987,21.8656
tun,1988,22.96296
tun,1989,27.1012
tun,1990,27.80968
tun,1991,24.58101
tun,1992,25.67771
tun,1993,22.55474
tun,1994,21.02973
tun,1995,20.88382
tun,1996,21.25931
tun,1997,20.42802
tun,1998,20.50963
tun,1999,19.59739
tun,2000,20.53318
tun,2001,20.10811
tun,2002,19.76242
tun,2003,23.94981
tun,2004,24.31723
tun,2005,23.47201
tun,2006,24.85119
tun,2007,23.93896
tun,2008,23.89549
tun,2009,20.91813
tun,2010,19.83684
tun,2011,19.06475
tun,2012,19.85513
tun,2013,20.29598
tun,2014,21.31148
tur,1960,20.09541
tur,1961,19.19561
tur,1962,18.29466
tur,1963,20.25628
tur,1964,17.26619
tur,1965,16.5961
tur,1966,16.44037
tur,1967,17.8499
tur,1968,17.24679
tur,1969,17.50285
tur,1970,18.36091
tur,1971,19.74599
tur,1972,22.81346
tur,1973,21.85782
tur,1974,21.12116
tur,1975,22.45514
tur,1976,23.09885
tur,1977,22.30684
tur,1978,27.01629
tur,1979,27.93073
tur,1980,29.05075
tur,1981,28.05735
tur,1982,27.14617
tur,1983,26.55781
tur,1984,27.87782
tur,1985,24.44701
tur,1986,21.51911
tur,1987,23.38929
tur,1988,25.98382
tur,1989,24.68737
tur,1990,25.71384
tur,1991,26.56721
tur,1992,24.52521
tur,1993,23.46041
tur,1994,21.64799
tur,1995,21.91411
tur,1996,24.82902
tur,1997,25.68511
tur,1998,26.56303
tur,1999,23.39029
tur,2000,28.71695
tur,2001,23.18015
tur,2002,27.48274
tur,2003,29.34681
tur,2004,28.08093
tur,2005,25.45909
tur,2006,25.52605
tur,2007,23.07605
tur,2008,14.19026
tur,2009,15.2998
tur,2010,18.26814
tur,2011,18.20991
tur,2012,17.46457
tur,2013,16.27817
tur,2014,14.61691
tza,1971,17.14286
tza,1972,15.2439
tza,1973,19.76048
tza,1974,16.66667
tza,1975,12.14286
tza,1976,16.66667
tza,1977,12.23022
tza,1978,18.79195
tza,1979,19.73684
tza,1980,18.12081
tza,1981,19.04762
tza,1982,20
tza,1983,20.43796
tza,1984,20.86331
tza,1985,23.9726
tza,1986,20.77922
tza,1987,20.12987
tza,1988,19.62025
tza,1989,20.625
tza,1990,20.35928
tza,1991,21.34146
tza,1992,21.34146
tza,1993,23.66864
tza,1994,21.91011
tza,1995,14.85944
tza,1996,13.3574
tza,1997,12.54753
tza,1998,17.22689
tza,1999,21.10092
tza,2000,18.00766
tza,2001,14.49275
tza,2002,12.38095
tza,2003,11.8541
tza,2004,8.75274
tza,2005,8.91089
tza,2006,8.53432
tza,2007,8.65385
tza,2008,7.89474
tza,2009,7.84314
tza,2010,7.17781
tza,2011,10.07653
tza,2012,8.66062
tza,2013,9.4358
tza,2014,15.52555
ukr,1990,28.31866
ukr,1991,30.17953
ukr,1992,33.33039
ukr,1993,26.94064
ukr,1994,23.68344
ukr,1995,24.79088
ukr,1996,25.34683
ukr,1997,25.59025
ukr,1998,25.76128
ukr,1999,26.71242
ukr,2000,27.3661
ukr,2001,29.56437
ukr,2002,29.46512
ukr,2003,29.43604
ukr,2004,31.39857
ukr,2005,25.58432
ukr,2006,27.12258
ukr,2007,27.23523
ukr,2008,25.62163
ukr,2009,22.53047
ukr,2010,23.02174
ukr,2011,23.30566
ukr,2012,22.0867
ukr,2013,21.4663
ukr,2014,23.46326
ury,1971,26.86275
ury,1972,23.69838
ury,1973,25.6705
ury,1974,26.44135
ury,1975,25.51595
ury,1976,25.45788
ury,1977,25.46468
ury,1978,24.17582
ury,1979,24.03361
ury,1980,24.53184
ury,1981,21.50313
ury,1982,17.713
ury,1983,20.11173
ury,1984,19.62617
ury,1985,16.6113
ury,1986,18.91892
ury,1987,17.46988
ury,1988,13.34895
ury,1989,11.68831
ury,1990,15.55556
ury,1991,14.04358
ury,1992,12.86031
ury,1993,12.73585
ury,1994,12.46819
ury,1995,11.38952
ury,1996,13.06043
ury,1997,15.41426
ury,1998,15.14019
ury,1999,12.34375
ury,2000,13.94892
ury,2001,13.87665
ury,2002,13.49398
ury,2003,14.25061
ury,2004,11.53846
ury,2005,11.65049
ury,2006,9.04605
ury,2007,10.77199
ury,2008,8.29987
ury,2009,8.72483
ury,2010,9.0604
ury,2011,8.44875
ury,2012,7.33496
ury,2013,10.12658
ury,2014,12.75917
usa,1960,27.18483
usa,1961,26.18279
usa,1962,25.68034
usa,1963,26.07627
usa,1964,26.8211
usa,1965,26.67747
usa,1966,26.58123
usa,1967,28.15785
usa,1968,27.13221
usa,1969,25.52827
usa,1970,22.80272
usa,1971,20.78338
usa,1972,20.12861
usa,1973,20.09723
usa,1974,19.49222
usa,1975,17.31057
usa,1976,17.35935
usa,1977,17.89603
usa,1978,17.31518
usa,1979,18.70712
usa,1980,18.66448
usa,1981,18.46238
usa,1982,16.43852
usa,1983,15.02398
usa,1984,15.80147
usa,1985,15.57077
usa,1986,15.09013
usa,1987,14.92047
usa,1988,14.79346
usa,1989,13.69699
usa,1990,12.58274
usa,1991,11.89343
usa,1992,10.69856
usa,1993,10.74843
usa,1994,10.64414
usa,1995,9.593
usa,1996,9.28911
usa,1997,9.3875
usa,1998,9.46633
usa,1999,9.17997
usa,2000,10.04831
usa,2001,9.63241
usa,2002,8.86476
usa,2003,8.65234
usa,2004,8.99451
usa,2005,8.36947
usa,2006,8.84952
usa,2007,8.54611
usa,2008,8.61253
usa,2009,7.95899
usa,2010,8.71995
usa,2011,8.90161
usa,2012,8.77834
usa,2013,8.63502
usa,2014,8.65556
uzb,1990,0
uzb,1991,0
uzb,1992,0
uzb,1993,0
uzb,1994,0
uzb,1995,14.13158
uzb,1996,10.99142
uzb,1997,8.05736
uzb,1998,14.12349
uzb,1999,14.34343
uzb,2000,14.08389
uzb,2001,14.0667
uzb,2002,14.22961
uzb,2003,14.15891
uzb,2004,14.25384
uzb,2005,14.24305
uzb,2006,14.29615
uzb,2007,14.3949
uzb,2008,15.11735
uzb,2009,13.42471
uzb,2010,13.27014
uzb,2011,13.93853
uzb,2012,14.39591
uzb,2013,13.33472
uzb,2014,13.67722
ven,1971,15.77342
ven,1972,17.76746
ven,1973,19.8655
ven,1974,19.12889
ven,1975,19.76806
ven,1976,20.90833
ven,1977,23.65644
ven,1978,19.31632
ven,1979,22.47839
ven,1980,22.47151
ven,1981,19.94794
ven,1982,20.82455
ven,1983,19.54294
ven,1984,21.48906
ven,1985,22.62688
ven,1986,22.09261
ven,1987,25.35429
ven,1988,23.12404
ven,1989,24.14283
ven,1990,25.12826
ven,1991,27.14177
ven,1992,24.05586
ven,1993,25.73368
ven,1994,25.68962
ven,1995,26.51079
ven,1996,27.00333
ven,1997,27.10894
ven,1998,26.4728
ven,1999,25.7318
ven,2000,24.0575
ven,2001,23.63961
ven,2002,26.17165
ven,2003,26.373
ven,2004,27.52567
ven,2005,25.93889
ven,2006,25.12008
ven,2007,14.08863
ven,2008,26.54034
ven,2009,25.18385
ven,2010,32.99703
ven,2011,32.82882
ven,2012,29.96148
ven,2013,30.42447
ven,2014,27.62114
vnm,1971,0.12277
vnm,1972,0
vnm,1973,0
vnm,1974,0
vnm,1975,0.17699
vnm,1976,1.01954
vnm,1977,0.47096
vnm,1978,0.59701
vnm,1979,0.07052
vnm,1980,35.50336
vnm,1981,33.96597
vnm,1982,34.85401
vnm,1983,37.56432
vnm,1984,41.73863
vnm,1985,41.30809
vnm,1986,41.28728
vnm,1987,39.89805
vnm,1988,31.43541
vnm,1989,35.30079
vnm,1990,32.56617
vnm,1991,36.59251
vnm,1992,38.29186
vnm,1993,34.15443
vnm,1994,31.52499
vnm,1995,37.99636
vnm,1996,35.61023
vnm,1997,36.21874
vnm,1998,34.07113
vnm,1999,34.14452
vnm,2000,32.63229
vnm,2001,33.67493
vnm,2002,32.04478
vnm,2003,32.5539
vnm,2004,31.01852
vnm,2005,30.4084
vnm,2006,29.65238
vnm,2007,29.90311
vnm,2008,35.00743
vnm,2009,34.89247
vnm,2010,32.96058
vnm,2011,34.22247
vnm,2012,33.9426
vnm,2013,34.27934
vnm,2014,33.75201
yem,1971,0
yem,1972,0
yem,1973,0
yem,1974,0
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,0
yem,1989,0
yem,1990,0
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,5.62036
yem,1996,6.41158
yem,1997,6.94981
yem,1998,7.46004
yem,1999,7.69841
yem,2000,8.54573
yem,2001,8.68367
yem,2002,10.16484
yem,2003,14.13302
yem,2004,14.12556
yem,2005,14.28571
yem,2006,13.86977
yem,2007,14.45
yem,2008,15.15294
yem,2009,13.17136
yem,2010,13.45552
yem,2011,13.42352
yem,2012,12.85878
yem,2013,14.11223
yem,2014,14.80787
zaf,1971,28.06035
zaf,1972,27.97323
zaf,1973,28.98453
zaf,1974,28.12736
zaf,1975,26.87097
zaf,1976,28.2354
zaf,1977,29.37955
zaf,1978,32.21366
zaf,1979,33.39539
zaf,1980,33.77483
zaf,1981,33.19054
zaf,1982,29.69495
zaf,1983,26.44485
zaf,1984,24.9705
zaf,1985,25.52371
zaf,1986,25.34062
zaf,1987,24.32363
zaf,1988,25.26559
zaf,1989,23.21496
zaf,1990,22.1926
zaf,1991,20.45416
zaf,1992,18.21735
zaf,1993,14.5787
zaf,1994,14.64899
zaf,1995,14.30991
zaf,1996,15.32755
zaf,1997,15.85804
zaf,1998,16.28592
zaf,1999,14.88369
zaf,2000,14.45225
zaf,2001,11.5398
zaf,2002,12.18102
zaf,2003,12.08902
zaf,2004,13.07301
zaf,2005,14.22816
zaf,2006,13.13509
zaf,2007,10.9161
zaf,2008,10.36601
zaf,2009,15.29217
zaf,2010,12.92472
zaf,2011,11.5524
zaf,2012,11.38365
zaf,2013,12.37362
zaf,2014,12.58202
zmb,1971,62.61128
zmb,1972,64.81481
zmb,1973,64.64891
zmb,1974,64.16465
zmb,1975,63.74134
zmb,1976,63.34107
zmb,1977,62.89474
zmb,1978,64.73829
zmb,1979,64.19753
zmb,1980,54.87805
zmb,1981,52.36486
zmb,1982,54.92958
zmb,1983,53.30882
zmb,1984,52.18978
zmb,1985,54.07407
zmb,1986,56.83453
zmb,1987,53.50554
zmb,1988,52.98013
zmb,1989,54.66238
zmb,1990,50.39062
zmb,1991,49.45055
zmb,1992,50.1845
zmb,1993,56.11814
zmb,1994,42.85714
zmb,1995,39
zmb,1996,40.74074
zmb,1997,46.94836
zmb,1998,47.29064
zmb,1999,42.07317
zmb,2000,40.60606
zmb,2001,40.57143
zmb,2002,40.43716
zmb,2003,40.20619
zmb,2004,37.4359
zmb,2005,39.15094
zmb,2006,34.69388
zmb,2007,49.62406
zmb,2008,49.00662
zmb,2009,47.7707
zmb,2010,43.29268
zmb,2011,48.9899
zmb,2012,55.14706
zmb,2013,50.17544
zmb,2014,46.70846
zwe,1971,37.10345
zwe,1972,32.60553
zwe,1973,38.95131
zwe,1974,30.8094
zwe,1975,36.95955
zwe,1976,41.4787
zwe,1977,41.53401
zwe,1978,44.41301
zwe,1979,44.15954
zwe,1980,43.03639
zwe,1981,48.42767
zwe,1982,48.84021
zwe,1983,45.94257
zwe,1984,38.31325
zwe,1985,34.0185
zwe,1986,29.18573
zwe,1987,23.40278
zwe,1988,23.5923
zwe,1989,24.49688
zwe,1990,29.16923
zwe,1991,27.81494
zwe,1992,25.41436
zwe,1993,23.15537
zwe,1994,15.39948
zwe,1995,17.42876
zwe,1996,17.30104
zwe,1997,17.04036
zwe,1998,17.54772
zwe,1999,20.11681
zwe,2000,22.27239
zwe,2001,18.93884
zwe,2002,18.62745
zwe,2003,20.37962
zwe,2004,16.30094
zwe,2005,15.87147
zwe,2006,21.86192
zwe,2007,23.70062
zwe,2008,17.98658
zwe,2009,8.77437
zwe,2010,13.10943
zwe,2011,13.1888
zwe,2012,16.6958
zwe,2013,8.5034
zwe,2014,8.96432
