geo,time,en_atm_noxe_eg_zs
chl,1998,10.22364
chl,1999,10.26034
chl,2000,10.46338
chl,2001,10.25641
chl,2002,9.77444
chl,2003,9.87461
chl,2004,8.89213
chl,2005,8.93683
chl,2006,8.28313
chl,2007,8.61111
chl,2008,8.69018
chn,1970,7.05371
chn,1971,7.02173
chn,1972,7.0376
chn,1973,6.96742
chn,1974,7.42143
chn,1975,7.36158
chn,1976,7.24297
chn,1977,7.01026
chn,1978,6.98811
chn,1979,6.7363
chn,1980,6.08562
chn,1981,6.17797
chn,1982,6.13173
chn,1983,5.92352
chn,1984,6.07691
chn,1985,6.09189
chn,1986,6.18579
chn,1987,5.58061
chn,1988,5.80729
chn,1989,5.87636
chn,1990,11.8954
chn,1991,11.63438
chn,1992,11.43851
chn,1993,11.76844
chn,1994,11.28694
chn,1995,9.97439
chn,1996,9.36854
chn,1997,10.11474
chn,1998,9.91867
chn,1999,9.54388
chn,2000,9.77259
chn,2001,9.7642
chn,2002,9.38677
chn,2003,9.40314
chn,2004,9.16899
chn,2005,9.0495
chn,2006,9.12811
chn,2007,9.26768
chn,2008,9.25663
civ,1970,2.42722
civ,1971,2.48771
civ,1972,2.57028
civ,1973,2.38342
civ,1974,3.0203
civ,1975,2.87458
civ,1976,2.89345
civ,1977,2.54432
civ,1978,2.98762
civ,1979,2.80126
civ,1980,2.38956
civ,1981,2.77156
civ,1982,2.40534
civ,1983,2.55508
civ,1984,2.54037
civ,1985,2.7666
civ,1986,2.76519
civ,1987,2.6921
civ,1988,2.94997
civ,1989,2.73949
civ,1990,4.26357
civ,1991,15.94684
civ,1992,24.78134
civ,1993,31.61954
civ,1994,36.9515
civ,1995,32.85372
civ,1996,30.15873
civ,1997,24.25876
civ,1998,19.03409
civ,1999,13.70717
civ,2000,6.49351
civ,2001,6.07903
civ,2002,5.26316
civ,2003,5.18732
civ,2004,6.29371
civ,2005,4.80226
civ,2006,5.13595
civ,2007,4.66472
civ,2008,4.74684
cmr,1970,1.50267
cmr,1971,1.54495
cmr,1972,1.598
cmr,1973,1.48151
cmr,1974,1.91437
cmr,1975,1.7567
cmr,1976,1.71171
cmr,1977,1.42814
cmr,1978,1.65983
cmr,1979,1.54042
cmr,1980,1.21471
cmr,1981,1.45077
cmr,1982,1.32385
cmr,1983,1.72314
cmr,1984,1.7458
cmr,1985,1.86292
cmr,1986,1.97941
cmr,1987,1.8564
cmr,1988,1.76458
cmr,1989,1.7767
cmr,1990,5.16605
cmr,1991,5.20446
cmr,1992,5.18519
cmr,1993,4.99076
cmr,1994,0.44125
cmr,1995,0.49028
cmr,1996,0.52177
cmr,1997,0.56901
cmr,1998,0.5962
cmr,1999,0.64495
cmr,2000,0.66954
cmr,2001,0.68988
cmr,2002,0.7066
cmr,2003,0.69897
cmr,2004,0.72336
cmr,2005,0.73027
cmr,2006,0.80013
cmr,2007,0.86525
cmr,2008,0.91522
cod,1970,0.35773
cod,1971,0.72954
cod,1972,0.68681
cod,1973,0.63879
cod,1974,0.78198
cod,1975,0.655
cod,1976,0.79553
cod,1977,0.68779
cod,1978,0.67442
cod,1979,0.50182
cod,1980,0.64908
cod,1981,0.79638
cod,1982,0.7049
cod,1983,0.73484
cod,1984,1.04876
cod,1985,1.0598
cod,1986,1.16834
cod,1987,0.78663
cod,1988,1.29116
cod,1989,1.14126
cod,1990,8.38068
cod,1991,8.49393
cod,1992,8.52878
cod,1993,8.6121
cod,1994,8.6771
cod,1995,8.71429
cod,1996,10.73647
cod,1997,10.79855
cod,1998,10.17391
cod,1999,10.97446
cod,2000,12.27402
cod,2001,10.5403
cod,2002,8.70504
cod,2003,8.07412
cod,2004,7.65878
cod,2005,7.83323
cod,2006,7.95525
cod,2007,9.19861
cod,2008,8.97098
cog,1970,0.64814
cog,1971,1.03623
cog,1972,0.98711
cog,1973,1.07493
cog,1974,1.27982
cog,1975,1.04795
cog,1976,1.17116
cog,1977,0.98889
cog,1978,0.94632
cog,1979,0.76105
cog,1980,0.89817
cog,1981,1.00573
cog,1982,0.92199
cog,1983,0.92974
cog,1984,1.13443
cog,1985,1.13282
cog,1986,1.18568
cog,1987,0.92494
cog,1988,1.19494
cog,1989,1.10184
cog,1990,3.28947
cog,1991,3.28947
cog,1992,3.28947
cog,1993,3.28947
cog,1994,2.61438
cog,1995,2.63158
cog,1996,4.49438
cog,1997,3.2967
cog,1998,3.19149
cog,1999,2.12766
cog,2000,2.40964
cog,2001,2.27273
cog,2002,1.78571
cog,2003,1.28205
cog,2004,1.21951
cog,2005,1.07527
cog,2006,1.5873
cog,2007,1.72414
cog,2008,1.71429
col,1970,2.51223
col,1971,2.61775
col,1972,2.06126
col,1973,1.96017
col,1974,2.08663
col,1975,2.63885
col,1976,2.55336
col,1977,2.69518
col,1978,2.71067
col,1979,2.72025
col,1980,2.72615
col,1981,2.76816
col,1982,2.72087
col,1983,2.79954
col,1984,2.99145
col,1985,3.0589
col,1986,3.01965
col,1987,2.83876
col,1988,3.05821
col,1989,2.97609
col,1990,2.84439
col,1991,2.95594
col,1992,3.0692
col,1993,3.12329
col,1994,3.18231
col,1995,3.02376
col,1996,2.95728
col,1997,2.8462
col,1998,2.63299
col,1999,2.61693
col,2000,2.43902
col,2001,2.37467
col,2002,2.28571
col,2003,2.20662
col,2004,2.18038
col,2005,2.138
col,2006,2.09026
col,2007,1.99468
col,2008,2.06992
com,1970,1.3497
com,1971,1.34239
com,1972,1.3898
com,1973,1.4468
com,1974,1.45233
com,1975,1.61272
com,1976,1.75942
com,1977,1.7979
com,1978,1.88727
com,1979,2.06946
com,1980,2.1028
com,1981,2.04978
com,1982,2.26536
com,1983,2.41543
com,1984,2.51405
com,1985,2.56687
com,1986,2.67287
com,1987,2.79581
com,1988,2.82802
com,1989,2.89055
com,1990,0
com,1991,0
com,1992,0
com,1993,0
com,1994,0
com,1995,0
com,1996,0
com,1997,0
com,1998,0
com,1999,0
com,2000,0
com,2001,0
com,2002,0
com,2003,0
com,2004,0
com,2005,0
com,2006,0
com,2007,20
com,2008,20
cpv,1970,3.2267
cpv,1971,3.33061
cpv,1972,3.27607
cpv,1973,3.76153
cpv,1974,4.46398
cpv,1975,5.97851
cpv,1976,6.13041
cpv,1977,6.30961
cpv,1978,6.72529
cpv,1979,7.63924
cpv,1980,6.48626
cpv,1981,5.21311
cpv,1982,3.09299
cpv,1983,3.91371
cpv,1984,4.59392
cpv,1985,4.19565
cpv,1986,1.87703
cpv,1987,1.73539
cpv,1988,1.52185
cpv,1989,1.53339
cpv,1990,0
cpv,1991,0
cpv,1992,0
cpv,1993,0
cpv,1994,0
cpv,1995,0
cpv,1996,0
cpv,1997,0
cpv,1998,0
cpv,1999,11.11111
cpv,2000,12.5
cpv,2001,12.5
cpv,2002,12.5
cpv,2003,12.5
cpv,2004,11.11111
cpv,2005,11.11111
cpv,2006,11.11111
cpv,2007,11.11111
cpv,2008,11.11111
cri,1970,2.9545
cri,1971,2.9999
cri,1972,3.00855
cri,1973,2.80645
cri,1974,2.76589
cri,1975,2.79485
cri,1976,2.82916
cri,1977,2.61335
cri,1978,2.62466
cri,1979,2.52805
cri,1980,2.4035
cri,1981,2.30738
cri,1982,2.14416
cri,1983,2.13494
cri,1984,2.53322
cri,1985,2.76766
cri,1986,2.66101
cri,1987,2.574
cri,1988,2.61675
cri,1989,2.65724
cri,1990,4.79042
cri,1991,4.67836
cri,1992,4.67836
cri,1993,4.7619
cri,1994,4.84848
cri,1995,5.19481
cri,1996,4.49438
cri,1997,4.37158
cri,1998,4.81283
cri,1999,5.35714
cri,2000,6.28931
cri,2001,7.43243
cri,2002,7.48299
cri,2003,7.54717
cri,2004,8.72483
cri,2005,8.97436
cri,2006,8.86076
cri,2007,8.98204
cri,2008,8.52273
cub,1970,5.41691
cub,1971,5.14753
cub,1972,5.02021
cub,1973,5.93726
cub,1974,5.92926
cub,1975,6.06163
cub,1976,5.9606
cub,1977,5.70995
cub,1978,5.63417
cub,1979,5.32841
cub,1980,5.2949
cub,1981,5.4005
cub,1982,6.36238
cub,1983,5.95077
cub,1984,6.11255
cub,1985,6.51652
cub,1986,6.40055
cub,1987,6.54774
cub,1988,6.82764
cub,1989,6.95293
cub,1990,5.51181
cub,1991,5.47945
cub,1992,5.39033
cub,1993,5.68928
cub,1994,5.66502
cub,1995,6.91358
cub,1996,8.14815
cub,1997,7.46988
cub,1998,7.46269
cub,1999,7.65172
cub,2000,7.21925
cub,2001,6.94087
cub,2002,7.45856
cub,2003,7.94118
cub,2004,7.42857
cub,2005,7.90274
cub,2006,7.51445
cub,2007,7.10227
cub,2008,6.70391
cym,1970,12.99014
cym,1971,12.71879
cym,1972,14.47649
cym,1973,14.39145
cym,1974,11.88501
cym,1975,13.16136
cym,1976,11.99878
cym,1977,12.0903
cym,1978,11.89344
cym,1979,11.85992
cym,1980,10.80832
cym,1981,14.32787
cym,1982,13.91268
cym,1983,12.14649
cym,1984,27.16764
cym,1985,24.93533
cym,1986,24.28817
cym,1987,24.73832
cym,1988,25.30243
cym,1989,26.54271
cyp,1970,2.6843
cyp,1971,2.58992
cyp,1972,2.90142
cyp,1973,2.90407
cyp,1974,2.96759
cyp,1975,2.62795
cyp,1976,3.19988
cyp,1977,4.13593
cyp,1978,4.37008
cyp,1979,4.39891
cyp,1980,4.52625
cyp,1981,4.19141
cyp,1982,3.83981
cyp,1983,3.87159
cyp,1984,4.40945
cyp,1985,4.53638
cyp,1986,4.74437
cyp,1987,4.41472
cyp,1988,4.98248
cyp,1989,5.55084
cyp,1990,9.375
cyp,1991,12.12121
cyp,1992,10.81081
cyp,1993,10.81081
cyp,1994,10.81081
cyp,1995,10.81081
cyp,1996,10.25641
cyp,1997,13.51351
cyp,1998,13.15789
cyp,1999,13.15789
cyp,2000,13.51351
cyp,2001,12.82051
cyp,2002,12.19512
cyp,2003,14.63415
cyp,2004,15
cyp,2005,16.21622
cyp,2006,15.78947
cyp,2007,18.42105
cyp,2008,18.91892
cze,1970,16.67866
cze,1971,16.6139
cze,1972,16.79787
cze,1973,16.55515
cze,1974,14.22393
cze,1975,13.99701
cze,1976,14.32917
cze,1977,14.46398
cze,1978,14.90585
cze,1979,14.82937
cze,1980,15.39445
cze,1981,15.59738
cze,1982,16.81752
cze,1983,16.52034
cze,1984,16.47235
cze,1985,16.53546
cze,1986,16.79366
cze,1987,16.97997
cze,1988,17.82583
cze,1989,17.99878
cze,1990,10.18405
cze,1991,12.37942
cze,1992,12.74834
cze,1993,13.89397
cze,1994,13.27434
cze,1995,13.55634
cze,1996,13.96934
cze,1997,14.59075
cze,1998,14.92806
cze,1999,16.00753
cze,2000,12.70417
cze,2001,12.11604
cze,2002,14.92843
cze,2003,15.46185
cze,2004,15.19231
cze,2005,15.78947
cze,2006,16.6
cze,2007,17.09742
cze,2008,17.20648
deu,1970,6.20906
deu,1971,6.27024
deu,1972,6.29813
deu,1973,6.22472
deu,1974,6.13855
deu,1975,6.16693
deu,1976,6.41069
deu,1977,6.48789
deu,1978,6.55268
deu,1979,6.57704
deu,1980,7.26842
deu,1981,7.3949
deu,1982,7.90592
deu,1983,7.93783
deu,1984,7.86515
deu,1985,7.87559
deu,1986,8.15794
deu,1987,8.41719
deu,1988,8.66648
deu,1989,8.94861
deu,1990,10.23538
deu,1991,9.82004
deu,1992,9.41432
deu,1993,9.75012
deu,1994,9.16525
deu,1995,9.47235
deu,1996,9.2798
deu,1997,9.49357
deu,1998,11.5694
deu,1999,12.21085
deu,2000,12.41906
deu,2001,12.06053
deu,2002,11.42343
deu,2003,11.48801
deu,2004,11.23546
deu,2005,11.30215
deu,2006,12.02667
deu,2007,11.30757
deu,2008,12.02474
dji,1970,3.44255
dji,1971,3.40633
dji,1972,3.48304
dji,1973,3.67466
dji,1974,3.90051
dji,1975,4.14325
dji,1976,3.8036
dji,1977,3.62998
dji,1978,3.9229
dji,1979,4.91722
dji,1980,4.57071
dji,1981,3.46861
dji,1982,3.62187
dji,1983,2.8688
dji,1984,2.51337
dji,1985,2.41034
dji,1986,2.38199
dji,1987,2.31409
dji,1988,1.97011
dji,1989,3.03032
dji,1990,5
dji,1991,5
dji,1992,5
dji,1993,4.7619
dji,1994,4.54545
dji,1995,4.34783
dji,1996,4.16667
dji,1997,4.16667
dji,1998,4
dji,1999,3.84615
dji,2000,3.84615
dji,2001,3.84615
dji,2002,3.84615
dji,2003,3.84615
dji,2004,3.84615
dji,2005,3.84615
dji,2006,3.84615
dji,2007,3.84615
dji,2008,3.84615
dma,1970,4.24031
dma,1971,4.02107
dma,1972,3.84638
dma,1973,3.7431
dma,1974,3.66161
dma,1975,3.38131
dma,1976,3.31607
dma,1977,2.88701
dma,1978,3.78631
dma,1979,5.69135
dma,1980,4.45371
dma,1981,4.71312
dma,1982,4.04342
dma,1983,4.88135
dma,1984,4.97329
dma,1985,4.30909
dma,1986,4.23531
dma,1987,3.91719
dma,1988,3.62704
dma,1989,2.66165
dma,1990,0
dma,1991,0
dma,1992,0
dma,1993,0
dma,1994,0
dma,1995,0
dma,1996,0
dma,1997,0
dma,1998,0
dma,1999,0
dma,2000,0
dma,2001,0
dma,2002,0
dma,2003,0
dma,2004,0
dma,2005,0
dma,2006,0
dma,2007,0
dma,2008,0
dnk,1970,5.00771
dnk,1971,4.94701
dnk,1972,5.40165
dnk,1973,6.13353
dnk,1974,4.73164
dnk,1975,5.59696
dnk,1976,7.68478
dnk,1977,6.31266
dnk,1978,6.50399
dnk,1979,7.42197
dnk,1980,6.09024
dnk,1981,6.84574
dnk,1982,6.22158
dnk,1983,5.04619
dnk,1984,6.33988
dnk,1985,5.78252
dnk,1986,5.47229
dnk,1987,5.73073
dnk,1988,5.77529
dnk,1989,5.01422
dnk,1990,5.14604
dnk,1991,6.52482
dnk,1992,6.82853
dnk,1993,6.79758
dnk,1994,7.06605
dnk,1995,6.88073
dnk,1996,7.71605
dnk,1997,7.85824
dnk,1998,7.43671
dnk,1999,8.94819
dnk,2000,7.69231
dnk,2001,8.2391
dnk,2002,8.15308
dnk,2003,8.15661
dnk,2004,9.22509
dnk,2005,8.47458
dnk,2006,9.17782
dnk,2007,9.03846
dnk,2008,8.42912
dom,1970,8.30155
dom,1971,7.31676
dom,1972,6.77367
dom,1973,6.89706
dom,1974,6.71622
dom,1975,6.34981
dom,1976,6.89558
dom,1977,6.61003
dom,1978,6.89562
dom,1979,6.51985
dom,1980,6.52689
dom,1981,7.43067
dom,1982,7.67867
dom,1983,7.33702
dom,1984,7.55626
dom,1985,5.98914
dom,1986,5.81493
dom,1987,5.3893
dom,1988,5.40997
dom,1989,5.13638
dom,1990,3.66492
dom,1991,3.90244
dom,1992,4.45545
dom,1993,4.92611
dom,1994,4.80769
dom,1995,5.21327
dom,1996,5.42986
dom,1997,5.72687
dom,1998,5.77778
dom,1999,9.90566
dom,2000,13.61502
dom,2001,12.83186
dom,2002,11.06719
dom,2003,11.15702
dom,2004,9.92366
dom,2005,9.57854
dom,2006,9.02527
dom,2007,8.44595
dom,2008,8.56164
dza,1970,7.90262
dza,1971,7.42556
dza,1972,8.97546
dza,1973,11.49555
dza,1974,11.94592
dza,1975,10.13083
dza,1976,11.2606
dza,1977,11.24808
dza,1978,13.15764
dza,1979,12.05263
dza,1980,11.06693
dza,1981,11.86361
dza,1982,10.16809
dza,1983,10.05169
dza,1984,9.9941
dza,1985,7.62243
dza,1986,7.39677
dza,1987,6.82103
dza,1988,7.25544
dza,1989,7.06836
dza,1990,4.23387
dza,1991,4.43975
dza,1992,4.67091
dza,1993,4.77223
dza,1994,5.18868
dza,1995,5.28846
dza,1996,5.38642
dza,1997,5.54217
dza,1998,4.87288
dza,1999,5.16129
dza,2000,41.35135
dza,2001,40.60847
dza,2002,41.79104
dza,2003,40.60447
dza,2004,37.43961
dza,2005,40.60052
dza,2006,39.07615
dza,2007,39.201
dza,2008,41.03896
ecu,1970,7.13153
ecu,1971,7.35519
ecu,1972,6.65419
ecu,1973,6.40156
ecu,1974,6.78633
ecu,1975,7.08209
ecu,1976,6.32826
ecu,1977,6.39929
ecu,1978,6.66374
ecu,1979,5.77815
ecu,1980,5.72263
ecu,1981,5.87861
ecu,1982,5.90435
ecu,1983,5.55196
ecu,1984,5.9765
ecu,1985,6.50948
ecu,1986,6.99106
ecu,1987,6.76916
ecu,1988,7.13609
ecu,1989,6.83715
ecu,1990,3.60111
ecu,1991,3.47594
ecu,1992,3.3419
ecu,1993,3.47395
ecu,1994,3.38164
ecu,1995,3.31754
ecu,1996,3.37079
ecu,1997,3.11203
ecu,1998,3.23974
ecu,1999,3.48837
ecu,2000,3.95062
ecu,2001,3.0303
ecu,2002,3.34728
ecu,2003,3.60934
ecu,2004,3.45528
ecu,2005,3.82979
ecu,2006,3.75
ecu,2007,4.19426
ecu,2008,3.86179
egy,1970,3.82565
egy,1971,3.79095
egy,1972,3.71715
egy,1973,3.79731
egy,1974,3.7517
egy,1975,3.63803
egy,1976,3.69946
egy,1977,3.60784
egy,1978,3.4858
egy,1979,3.53473
egy,1980,2.59504
egy,1981,2.31247
egy,1982,2.16713
egy,1983,2.29252
egy,1984,2.53607
egy,1985,2.59367
egy,1986,2.4166
egy,1987,2.48497
egy,1988,2.53764
egy,1989,2.54163
egy,1990,22.43714
egy,1991,19.73848
egy,1992,17.97612
egy,1993,15.44961
egy,1994,14.43233
egy,1995,11.29878
egy,1996,9.30897
egy,1997,7.71028
egy,1998,5.73538
egy,1999,3.95928
egy,2000,2.17155
egy,2001,2.19134
egy,2002,2.16383
egy,2003,2.16953
egy,2004,2.09724
egy,2005,2.16346
egy,2006,2.16267
egy,2007,2.18097
egy,2008,2.12578
eri,1970,2.92093
eri,1971,2.91746
eri,1972,2.94764
eri,1973,2.93382
eri,1974,3.0665
eri,1975,3.1116
eri,1976,3.14419
eri,1977,3.09632
eri,1978,3.1476
eri,1979,3.11264
eri,1980,3.04952
eri,1981,3.14244
eri,1982,3.10648
eri,1983,3.05758
eri,1984,3.22411
eri,1985,3.21256
eri,1986,3.12345
eri,1987,3.18931
eri,1988,3.18242
eri,1989,3.08964
eri,1990,0
eri,1991,26.94611
eri,1992,41.86047
eri,1993,57.14286
eri,1994,63.28671
eri,1995,68.07229
eri,1996,64.45087
eri,1997,60.66482
eri,1998,58.85559
eri,1999,58.03815
eri,2000,56.60377
eri,2001,57.55814
eri,2002,56.53495
eri,2003,54.20561
eri,2004,52.41158
eri,2005,49.67105
eri,2006,52.42718
eri,2007,52.40964
eri,2008,54.09357
esp,1970,8.41175
esp,1971,7.7553
esp,1972,7.87163
esp,1973,7.35057
esp,1974,6.29744
esp,1975,6.28542
esp,1976,6.40212
esp,1977,6.93453
esp,1978,6.72983
esp,1979,6.94564
esp,1980,6.65365
esp,1981,6.724
esp,1982,7.29753
esp,1983,7.62947
esp,1984,7.34033
esp,1985,7.36811
esp,1986,7.35993
esp,1987,7.31011
esp,1988,6.98873
esp,1989,6.83406
esp,1990,7.52539
esp,1991,7.94639
esp,1992,8.92116
esp,1993,8.66499
esp,1994,9.05991
esp,1995,9.88201
esp,1996,9.26503
esp,1997,10.03163
esp,1998,10.01278
esp,1999,10.96473
esp,2000,11.37421
esp,2001,9.83751
esp,2002,10.40179
esp,2003,10.184
esp,2004,10.79169
esp,2005,12.03008
esp,2006,11.89488
esp,2007,12.07751
esp,2008,13.15396
est,1970,15.17793
est,1971,14.69707
est,1972,14.78554
est,1973,14.78621
est,1974,14.64056
est,1975,15.71068
est,1976,15.97641
est,1977,16.14868
est,1978,16.06412
est,1979,16.2529
est,1980,11.38977
est,1981,11.44019
est,1982,11.3205
est,1983,11.146
est,1984,10.87076
est,1985,10.74541
est,1986,11.10728
est,1987,11.05773
est,1988,11.34842
est,1989,11.74773
est,1990,6.41711
est,1991,6.25
est,1992,5.22876
est,1993,5.03597
est,1994,5.6
est,1995,6.66667
est,1996,7.75862
est,1997,7.82609
est,1998,6.77966
est,1999,6.89655
est,2000,6.77966
est,2001,8.54701
est,2002,9.40171
est,2003,7.62712
est,2004,7.43802
est,2005,8.40336
est,2006,7.56303
est,2007,7.31707
est,2008,6.97674
eth,1970,1.78735
eth,1971,1.84844
eth,1972,1.91873
eth,1973,1.87592
eth,1974,2.17266
eth,1975,2.18534
eth,1976,2.22851
eth,1977,2.11042
eth,1978,2.35387
eth,1979,2.31704
eth,1980,2.14615
eth,1981,2.43202
eth,1982,2.31343
eth,1983,2.43512
eth,1984,2.57983
eth,1985,2.72531
eth,1986,2.68454
eth,1987,2.79631
eth,1988,2.96451
eth,1989,2.85922
eth,1990,2.56191
eth,1991,3.43075
eth,1992,5.39773
eth,1993,6.95067
eth,1994,7.48569
eth,1995,8.55292
eth,1996,8.64953
eth,1997,8.95344
eth,1998,8.67347
eth,1999,9.17062
eth,2000,10.13772
eth,2001,10.19956
eth,2002,9.34549
eth,2003,10.07778
eth,2004,10.10464
eth,2005,9.98129
eth,2006,10.20469
eth,2007,9.81546
eth,2008,10.11149
fin,1970,8.20123
fin,1971,7.95881
fin,1972,7.77491
fin,1973,7.55357
fin,1974,7.14246
fin,1975,6.95907
fin,1976,8.23282
fin,1977,8.51223
fin,1978,8.52709
fin,1979,8.2581
fin,1980,8.15961
fin,1981,8.16822
fin,1982,8.15156
fin,1983,7.74486
fin,1984,8.2865
fin,1985,8.7652
fin,1986,8.82298
fin,1987,8.96513
fin,1988,9.27867
fin,1989,14.21662
fin,1990,8.37209
fin,1991,9.01361
fin,1992,9.28196
fin,1993,9.63855
fin,1994,9.699
fin,1995,9.73154
fin,1996,10.21776
fin,1997,10.33333
fin,1998,10.61644
fin,1999,10.44521
fin,2000,10.03401
fin,2001,11.03448
fin,2002,11.03679
fin,2003,11.53846
fin,2004,10.94771
fin,2005,9.3207
fin,2006,10.86957
fin,2007,10.37277
fin,2008,9.24499
fji,1970,2.92966
fji,1971,2.59767
fji,1972,2.34606
fji,1973,2.35682
fji,1974,2.15278
fji,1975,2.25088
fji,1976,2.03641
fji,1977,2.2503
fji,1978,2.4479
fji,1979,2.55471
fji,1980,3.76031
fji,1981,3.19642
fji,1982,3.30381
fji,1983,2.95504
fji,1984,2.60306
fji,1985,2.53464
fji,1986,2.89712
fji,1987,2.63088
fji,1988,2.91656
fji,1989,3.13418
fji,1990,2.85714
fji,1991,2.94118
fji,1992,2.94118
fji,1993,2.77778
fji,1994,2.63158
fji,1995,2.5
fji,1996,2.5
fji,1997,2.5
fji,1998,2.5641
fji,1999,2.7027
fji,2000,2.85714
fji,2001,2.7027
fji,2002,2.63158
fji,2003,2.94118
fji,2004,5.26316
fji,2005,5.40541
fji,2006,5.71429
fji,2007,2.85714
fji,2008,2.7027
fra,1970,4.80561
fra,1971,4.53574
fra,1972,4.5679
fra,1973,4.6066
fra,1974,4.39508
fra,1975,4.40835
fra,1976,4.6207
fra,1977,4.57011
fra,1978,4.68047
fra,1979,4.66154
fra,1980,4.60334
fra,1981,4.47019
fra,1982,4.40642
fra,1983,4.28307
fra,1984,4.11199
fra,1985,4.12918
fra,1986,4.0718
fra,1987,4.16844
fra,1988,4.24525
fra,1989,4.36693
fra,1990,5.49469
fra,1991,5.71521
fra,1992,5.88235
fra,1993,5.91281
fra,1994,5.84458
fra,1995,6.24494
fra,1996,6.65529
fra,1997,6.96657
fra,1998,8.41367
fra,1999,7.51602
fra,2000,7.65482
fra,2001,7.75673
fra,2002,8.38386
fra,2003,8.52356
fra,2004,9.12102
fra,2005,9.20664
fra,2006,9.15411
fra,2007,8.81217
fra,2008,9.14489
fro,1970,0
fro,1971,0
fro,1972,0
fro,1973,0
fro,1974,0
fro,1975,0
fro,1976,0
fro,1977,0
fro,1978,0
fro,1979,0
fro,1980,0
fro,1981,0
fro,1982,0
fro,1983,0
fro,1984,0
fro,1985,0
fro,1986,0
fro,1987,0
fro,1988,0
fro,1989,0
fsm,1970,0.1941
fsm,1971,0.17689
fsm,1972,0.16003
fsm,1973,0.17388
fsm,1974,0.1875
fsm,1975,0.20371
fsm,1976,0.3888
fsm,1977,0.26916
fsm,1978,0.26738
fsm,1979,0.26132
fsm,1980,0.25542
fsm,1981,0.19223
fsm,1982,0.19033
fsm,1983,0.18841
fsm,1984,0.18646
fsm,1985,0.17778
fsm,1986,0.16674
fsm,1987,0.15815
fsm,1988,0.15147
fsm,1989,0.14522
fsm,1991,0
fsm,1992,0
fsm,1993,0
fsm,1994,0
fsm,1995,0
fsm,1996,0
fsm,1997,0
fsm,1998,0
fsm,1999,0
fsm,2000,0
fsm,2001,0
fsm,2002,0
fsm,2003,0
fsm,2004,0
fsm,2005,0
fsm,2006,0
fsm,2007,0
fsm,2008,0
gab,1970,2.76049
gab,1971,5.20838
gab,1972,5.04283
gab,1973,8.73882
gab,1974,9.77767
gab,1975,9.92812
gab,1976,11.28473
gab,1977,10.17393
gab,1978,10.35903
gab,1979,8.57647
gab,1980,9.64265
gab,1981,10.45185
gab,1982,9.88501
gab,1983,8.95172
gab,1984,12.00244
gab,1985,12.53653
gab,1986,10.25952
gab,1987,7.89213
gab,1988,9.79781
gab,1989,10.8449
gab,1990,77.5
gab,1991,76.66667
gab,1992,75.83333
gab,1993,75.83333
gab,1994,75.63025
gab,1995,72.11538
gab,1996,71.76471
gab,1997,63.88889
gab,1998,53.44828
gab,1999,36.36364
gab,2000,10.34483
gab,2001,13.7931
gab,2002,12.5
gab,2003,11.76471
gab,2004,10.25641
gab,2005,11.11111
gab,2006,10
gab,2007,12.82051
gab,2008,11.36364
gbr,1970,6.71218
gbr,1971,6.7513
gbr,1972,6.48273
gbr,1973,6.5939
gbr,1974,5.40904
gbr,1975,5.09811
gbr,1976,4.39218
gbr,1977,4.67081
gbr,1978,4.50061
gbr,1979,4.65534
gbr,1980,5.02556
gbr,1981,4.77004
gbr,1982,4.76081
gbr,1983,4.69557
gbr,1984,4.33272
gbr,1985,4.71478
gbr,1986,4.92752
gbr,1987,5.01757
gbr,1988,5.47842
gbr,1989,5.26952
gbr,1990,9.35036
gbr,1991,9.2374
gbr,1992,9.96122
gbr,1993,10.79646
gbr,1994,11.19436
gbr,1995,11.90098
gbr,1996,11.59553
gbr,1997,11.22519
gbr,1998,11.16406
gbr,1999,13.89131
gbr,2000,13.74928
gbr,2001,13.91844
gbr,2002,14.61345
gbr,2003,14.28122
gbr,2004,13.69905
gbr,2005,13.82445
gbr,2006,13.93862
gbr,2007,13.33967
gbr,2008,12.53626
geo,1970,9.94429
geo,1971,9.57828
geo,1972,8.97072
geo,1973,8.4169
geo,1974,7.95691
geo,1975,7.44189
geo,1976,7.12682
geo,1977,6.67824
geo,1978,6.33956
geo,1979,5.96017
geo,1980,5.83142
geo,1981,6.46105
geo,1982,6.5781
geo,1983,6.43573
geo,1984,6.3029
geo,1985,6.22696
geo,1986,6.14904
geo,1987,6.13887
geo,1988,6.3317
geo,1989,6.62174
geo,1990,3.68852
geo,1991,3.57143
geo,1992,2.03046
geo,1993,1.20482
geo,1994,0.72464
geo,1995,0.77519
geo,1996,2.15827
geo,1997,2.01342
geo,1998,1.29032
geo,1999,1.18343
geo,2000,0.56497
geo,2001,0.64103
geo,2002,0.64103
geo,2003,0.65359
geo,2004,0.59524
geo,2005,0.54054
geo,2006,0.55556
geo,2007,0.57143
geo,2008,1.15607
gha,1970,4.31596
gha,1971,4.54862
gha,1972,4.70775
gha,1973,4.45022
gha,1974,5.96024
gha,1975,5.57574
gha,1976,5.49081
gha,1977,4.74803
gha,1978,5.86783
gha,1979,5.33496
gha,1980,4.28405
gha,1981,5.56307
gha,1982,4.93689
gha,1983,5.67837
gha,1984,5.87703
gha,1985,6.73984
gha,1986,6.69738
gha,1987,6.32869
gha,1988,6.9927
gha,1989,6.35154
gha,1990,6.98324
gha,1991,7.6087
gha,1992,8.42391
gha,1993,9.09091
gha,1994,9.81432
