geo,time,en_atm_noxe_zg
ecu,2012,70.13165
egy,1991,0.06699
egy,1992,16.24535
egy,1993,21.12925
egy,1994,21.24062
egy,1995,33.15617
egy,1996,13.72853
egy,1997,8.18161
egy,1998,9.64521
egy,1999,4.70408
egy,2000,0.80285
egy,2001,-0.74236
egy,2002,-1.11761
egy,2003,3.24569
egy,2004,11.89083
egy,2005,15.14872
egy,2006,19.36732
egy,2007,25.26103
egy,2008,31.00354
egy,2009,18.5009
egy,2010,29.11267
egy,2011,30.4038
egy,2012,31.69493
eri,1991,-1.58279
eri,1992,2.15731
eri,1993,-16.05018
eri,1994,-13.38543
eri,1995,-10.22527
eri,1996,2.3805
eri,1997,16.38467
eri,1998,24.7453
eri,1999,34.35063
eri,2000,31.99359
eri,2001,22.78351
eri,2002,13.64051
eri,2003,16.89482
eri,2004,14.43822
eri,2005,15.63689
eri,2006,16.53657
eri,2007,23.97947
eri,2008,17.6817
eri,2009,20.11454
eri,2010,19.79119
eri,2011,20.9891
eri,2012,22.18701
esp,1991,-2.56188
esp,1992,-9.76524
esp,1993,-7.99272
esp,1994,-2.90412
esp,1995,1.19423
esp,1996,1.86438
esp,1997,3.85543
esp,1998,7.29771
esp,1999,8.79724
esp,2000,4.41194
esp,2001,0.84169
esp,2002,1.32705
esp,2003,3.59712
esp,2004,1.64987
esp,2005,-0.15271
esp,2006,-4.89138
esp,2007,-4.90144
esp,2008,-7.96396
esp,2009,-8.87513
esp,2010,-13.88513
esp,2011,-17.08804
esp,2012,-20.29095
est,1991,-2.25237
est,1992,-17.65985
est,1993,-25.65014
est,1994,-34.3894
est,1995,-42.43556
est,1996,-47.68693
est,1997,-43.54112
est,1998,-43.88463
est,1999,-47.17096
est,2000,-51.97952
est,2001,-60.38118
est,2002,-49.25321
est,2003,-59.75299
est,2004,-57.28972
est,2005,-56.0984
est,2006,-55.95489
est,2007,-52.94764
est,2008,-53.54984
est,2009,-56.64005
est,2010,-54.22597
est,2011,-53.23849
est,2012,-52.25101
eth,1991,-10.46122
eth,1992,-1.26496
eth,1993,-10.13208
eth,1994,-10.36594
eth,1995,-4.0805
eth,1996,-1.19408
eth,1997,1.399
eth,1998,6.52654
eth,1999,13.03272
eth,2000,5.46674
eth,2001,2.80585
eth,2002,17.98084
eth,2003,9.62683
eth,2004,11.51084
eth,2005,19.73425
eth,2006,48.87055
eth,2007,39.5909
eth,2008,45.75199
eth,2009,54.92617
eth,2010,54.56563
eth,2011,56.11129
eth,2012,57.65695
fin,1991,-5.44221
fin,1992,-15.25572
fin,1993,-13.3254
fin,1994,-10.73364
fin,1995,-9.32508
fin,1996,-8.22759
fin,1997,-7.66813
fin,1998,-12.63024
fin,1999,-13.99992
fin,2000,-10.91973
fin,2001,-12.49573
fin,2002,-10.34837
fin,2003,-4.66095
fin,2004,-7.94032
fin,2005,-11.03678
fin,2006,-8.21331
fin,2007,-6.79721
fin,2008,-10.93759
fin,2009,-22.93298
fin,2010,-25.52593
fin,2011,-27.26215
fin,2012,-28.99838
fji,1991,-3.95545
fji,1992,-3.54512
fji,1993,1.92042
fji,1994,5.87849
fji,1995,11.14368
fji,1996,10.42275
fji,1997,11.17167
fji,1998,7.21185
fji,1999,2.09715
fji,2000,-3.09017
fji,2001,0.66318
fji,2002,6.75777
fji,2003,5.63352
fji,2004,6.17596
fji,2005,6.91263
fji,2006,8.44547
fji,2007,8.73244
fji,2008,9.4936
fji,2009,-6.87676
fji,2010,-4.8601
fji,2011,-3.9087
fji,2012,-2.9573
fra,1991,2.29009
fra,1992,-7.23452
fra,1993,-12.32416
fra,1994,-5.54161
fra,1995,-5.77117
fra,1996,-3.80128
fra,1997,-2.03703
fra,1998,-13.02248
fra,1999,-23.69654
fra,2000,-28.65776
fra,2001,-31.07416
fra,2002,-31.93992
fra,2003,-32.96683
fra,2004,-34.45075
fra,2005,-35.47808
fra,2006,-37.46391
fra,2007,-38.43626
fra,2008,-38.78164
fra,2009,-41.90056
fra,2010,-47.64445
fra,2011,-48.8689
fra,2012,-50.09335
fro,1991,-0.69198
fro,1992,-0.89181
fro,1993,1.3251
fro,1994,1.67974
fro,1995,2.70163
fro,1996,3.128
fro,1997,4.8854
fro,1998,6.00077
fro,1999,7.33081
fro,2000,7.36791
fro,2001,2.96972
fro,2002,3.67654
fro,2003,3.89466
fro,2004,4.79587
fro,2005,4.81417
fro,2006,4.9403
fro,2007,5.03131
fro,2008,5.15744
fro,2009,5.25686
fro,2010,5.23608
fro,2011,6.28844
fro,2012,7.34081
fsm,1991,3.12224
fsm,1992,6.2589
fsm,1993,9.39604
fsm,1994,9.4749
fsm,1995,65.55107
fsm,1996,66.0377
fsm,1997,66.25168
fsm,1998,66.57819
fsm,1999,66.87921
fsm,2000,68.02222
fsm,2001,67.56876
fsm,2002,68.29919
fsm,2003,68.50885
fsm,2004,68.24966
fsm,2005,68.19533
fsm,2006,68.18379
fsm,2007,68.46028
fsm,2008,68.45836
fsm,2009,67.02683
fsm,2010,68.31073
fsm,2011,69.99384
fsm,2012,71.67695
gab,1991,-8.93921
gab,1992,25.66889
gab,1993,-10.20815
gab,1994,0.61807
gab,1995,1.7333
gab,1996,-3.65503
gab,1997,-4.15895
gab,1998,95.83358
gab,1999,4.32912
gab,2000,-17.00904
gab,2001,59.80202
gab,2002,13.60824
gab,2003,18.05605
gab,2004,40.32938
gab,2005,55.32798
gab,2006,-0.32609
gab,2007,-4.51098
gab,2008,346.00061
gab,2009,88.23184
gab,2010,167.42738
gab,2011,170.10165
gab,2012,172.77593
gbr,1991,-3.90488
gbr,1992,-5.22963
gbr,1993,-13.63922
gbr,1994,-8.9089
gbr,1995,-10.10308
gbr,1996,-7.27166
gbr,1997,-5.6022
gbr,1998,-8.45711
gbr,1999,-33.80387
gbr,2000,-40.4544
gbr,2001,-43.25086
gbr,2002,-43.81627
gbr,2003,-43.57208
gbr,2004,-44.53901
gbr,2005,-46.90631
gbr,2006,-47.91421
gbr,2007,-48.5301
gbr,2008,-49.94772
gbr,2009,-53.43857
gbr,2010,-53.23693
gbr,2011,-54.39637
gbr,2012,-55.35417
geo,1991,-4.75255
geo,1992,-10.96185
geo,1993,-19.82464
geo,1994,-29.32889
geo,1995,-38.88766
geo,1996,-32.59515
geo,1997,-25.24924
geo,1998,-27.3754
geo,1999,-24.13519
geo,2000,-16.76048
geo,2001,-45.24338
geo,2002,-21.85689
geo,2003,-32.53798
geo,2004,-31.61745
geo,2005,-30.96223
geo,2006,-28.37289
geo,2007,-26.69826
geo,2008,-26.37039
geo,2009,-25.28323
geo,2010,-22.56791
geo,2011,-21.1158
geo,2012,-19.66369
gha,1991,-22.83759
gha,1992,-7.72293
gha,1993,-13.85982
gha,1994,-14.06704
gha,1995,-3.47954
gha,1996,-3.78155
gha,1997,-1.02575
gha,1998,-9.15947
gha,1999,-17.70336
gha,2000,3.33187
gha,2001,-1.64801
gha,2002,-12.43908
gha,2003,-20.13466
gha,2004,-29.33788
gha,2005,-5.67263
gha,2006,17.60005
gha,2007,149.70953
gha,2008,286.60809
gha,2009,226.80813
gha,2010,238.11026
gha,2011,241.49136
gha,2012,244.87246
gib,1991,23.05709
gib,1992,42.40949
gib,1993,45.78342
gib,1994,58.19579
gib,1995,59.31062
gib,1996,59.02806
gib,1997,64.55665
gib,1998,70.88336
gib,1999,76.42399
gib,2000,81.07344
gib,2001,82.88796
gib,2002,86.671
gib,2003,94.37366
gib,2004,94.53904
gib,2005,100.9789
gib,2006,109.32568
gib,2007,115.09732
gib,2008,106.28921
gib,2009,114.18203
gib,2010,125.42333
gib,2011,127.67756
gib,2012,129.9318
gin,1991,-22.8934
gin,1992,-8.73313
gin,1993,-15.15967
gin,1994,-14.62062
gin,1995,-1.92063
gin,1996,-3.50597
gin,1997,-2.31036
gin,1998,-5.13282
gin,1999,1.32121
gin,2000,-3.42781
gin,2001,12.70753
gin,2002,11.6731
gin,2003,-8.55578
gin,2004,-5.43361
gin,2005,5.74518
gin,2006,157.86634
gin,2007,186.66717
gin,2008,361.00468
gin,2009,586.28445
gin,2010,262.3399
gin,2011,265.9633
gin,2012,269.5867
gmb,1991,-11.75773
gmb,1992,-3.07606
gmb,1993,-7.17323
gmb,1994,-7.19813
gmb,1995,-0.50737
gmb,1996,-2.34964
gmb,1997,-0.73204
gmb,1998,-3.49731
gmb,1999,-1.07559
gmb,2000,13.21226
gmb,2001,42.52656
gmb,2002,44.79757
gmb,2003,-11.85378
gmb,2004,9.56799
gmb,2005,11.3597
gmb,2006,8.08893
gmb,2007,112.58039
gmb,2008,43.59186
gmb,2009,36.7751
gmb,2010,47.97098
gmb,2011,49.45069
gmb,2012,50.9304
gnb,1991,-16.3019
gnb,1992,-4.88363
gnb,1993,-8.27035
gnb,1994,-7.28104
gnb,1995,1.11048
gnb,1996,0.65876
gnb,1997,2.82972
gnb,1998,13.78156
gnb,1999,28.23306
gnb,2000,4.22722
gnb,2001,39.88425
gnb,2002,23.99113
gnb,2003,17.15417
gnb,2004,30.04994
gnb,2005,29.88995
gnb,2006,58.73589
gnb,2007,71.91693
gnb,2008,54.44808
gnb,2009,46.58358
gnb,2010,84.08394
gnb,2011,85.92478
gnb,2012,87.76562
gnq,1991,10.09854
gnq,1992,18.46331
gnq,1993,28.44157
gnq,1994,40.20043
gnq,1995,43.99463
gnq,1996,47.86107
gnq,1997,62.83901
gnq,1998,74.83276
gnq,1999,80.5359
gnq,2000,88.50553
gnq,2001,96.74283
gnq,2002,77.11985
gnq,2003,85.7123
gnq,2004,97.1975
gnq,2005,98.63701
gnq,2006,96.26928
gnq,2007,100.74052
gnq,2008,95.81976
gnq,2009,101.29642
gnq,2010,100.12799
gnq,2011,102.12927
gnq,2012,104.13055
grc,1991,-4.62898
grc,1992,-6.61902
grc,1993,-12.36472
grc,1994,-9.15271
grc,1995,-13.09952
grc,1996,-8.62957
grc,1997,-13.0674
grc,1998,-13.71321
grc,1999,-17.64028
grc,2000,-17.67123
grc,2001,-22.88372
grc,2002,-24.97011
grc,2003,-24.2949
grc,2004,-26.22844
grc,2005,-26.21451
grc,2006,-28.46071
grc,2007,-28.79193
grc,2008,-30.77733
grc,2009,-35.2821
grc,2010,-36.11828
grc,2011,-39.10503
grc,2012,-42.09177
grd,1991,2.0159
grd,1992,2.80788
grd,1993,3.34858
grd,1994,15.41149
grd,1995,14.54037
grd,1996,17.94066
grd,1997,28.66457
grd,1998,63.80403
grd,1999,68.80121
grd,2000,48.71729
grd,2001,84.49614
grd,2002,98.50936
grd,2003,94.59044
grd,2004,110.23649
grd,2005,113.73262
grd,2006,134.63155
grd,2007,134.61831
grd,2008,142.90763
grd,2009,153.56345
grd,2010,163.49317
grd,2011,166.1281
grd,2012,168.76303
grl,1991,1.45218
grl,1992,2.92817
grl,1993,4.41086
grl,1994,5.87715
grl,1995,7.35084
grl,1996,8.81783
grl,1997,10.29999
grl,1998,11.77457
grl,1999,13.25197
grl,2000,14.66041
grl,2001,16.06021
grl,2002,17.46706
grl,2003,18.94199
grl,2004,20.39576
grl,2005,21.85341
grl,2006,23.31158
grl,2007,24.77311
grl,2008,26.23287
grl,2009,27.67623
grl,2010,29.12012
grl,2011,30.41132
grl,2012,31.70252
gtm,1991,12.09491
gtm,1992,10.26905
gtm,1993,19.54961
gtm,1994,18.67967
gtm,1995,20.49398
gtm,1996,22.51916
gtm,1997,21.78516
gtm,1998,574.15951
gtm,1999,46.5938
gtm,2000,479.92614
gtm,2001,51.01619
gtm,2002,74.03774
gtm,2003,296.21605
gtm,2004,51.67974
gtm,2005,117.02528
gtm,2006,53.59582
gtm,2007,56.501
gtm,2008,58.41584
gtm,2009,77.46729
gtm,2010,80.99999
gtm,2011,82.80999
gtm,2012,84.61999
gum,1991,-4.88129
gum,1992,0.39711
gum,1993,5.76978
gum,1994,6.4109
gum,1995,6.71108
gum,1996,7.31723
gum,1997,8.98234
gum,1998,9.61863
gum,1999,11.79996
gum,2000,14.72054
gum,2001,15.70331
gum,2002,20.56025
gum,2003,20.29237
gum,2004,24.93279
gum,2005,24.69723
gum,2006,26.90025
gum,2007,28.37079
gum,2008,29.22866
gum,2009,25.26359
gum,2010,27.77693
gum,2011,29.0547
gum,2012,30.33247
guy,1991,0.65033
guy,1992,3.08058
guy,1993,5.51278
guy,1994,-3.55292
guy,1995,-0.08477
guy,1996,0.17572
guy,1997,0.81535
guy,1998,71.62027
guy,1999,-7.13747
guy,2000,-8.39762
guy,2001,-1.79333
guy,2002,-1.85672
guy,2003,-2.16554
guy,2004,-0.92633
guy,2005,-2.26131
guy,2006,-7.23384
guy,2007,-4.78793
guy,2008,-1.25774
guy,2009,343.00731
guy,2010,1.0909
guy,2011,2.10181
guy,2012,3.11272
hkg,1991,10.9265
hkg,1992,23.58478
hkg,1993,33.44269
hkg,1994,19.52054
hkg,1995,17.50131
hkg,1996,8.22925
hkg,1997,-1.58336
hkg,1998,33.80514
hkg,1999,49.67934
hkg,2000,29.33002
hkg,2001,25.66806
hkg,2002,14.77515
hkg,2003,22.01314
hkg,2004,7.7551
hkg,2005,7.83165
hkg,2006,7.01927
hkg,2007,11.3405
hkg,2008,16.53348
hkg,2009,28.53561
hkg,2010,17.70284
hkg,2011,18.87987
hkg,2012,20.0569
hnd,1991,10.72993
hnd,1992,3.36896
hnd,1993,9.98199
hnd,1994,6.93586
hnd,1995,21.839
hnd,1996,19.49508
hnd,1997,20.7888
hnd,1998,36.0661
hnd,1999,15.17859
hnd,2000,29.43723
hnd,2001,23.85882
hnd,2002,8.17467
hnd,2003,19.76095
hnd,2004,15.50984
hnd,2005,26.24998
hnd,2006,17.83397
hnd,2007,27.69733
hnd,2008,29.31719
hnd,2009,30.90577
hnd,2010,29.48959
hnd,2011,30.78448
hnd,2012,32.07938
hrv,1991,-18.39417
hrv,1992,-14.66609
hrv,1993,-22.76924
hrv,1994,-20.7333
hrv,1995,-20.94417
hrv,1996,-28.25757
hrv,1997,-16.07402
hrv,1998,-23.83403
hrv,1999,-25.78288
hrv,2000,-20.07452
hrv,2001,-44.13717
hrv,2002,-42.13273
hrv,2003,-42.92877
hrv,2004,-41.50086
hrv,2005,-41.72894
hrv,2006,-42.09108
hrv,2007,-40.42264
hrv,2008,-40.57463
hrv,2009,-43.80247
hrv,2010,-37.82412
hrv,2011,-38.76392
hrv,2012,-39.70372
hti,1991,6.45243
hti,1992,18.97179
hti,1993,13.39352
hti,1994,12.2197
hti,1995,14.68686
hti,1996,20.60601
hti,1997,32.13681
hti,1998,37.36264
hti,1999,37.35753
hti,2000,54.02664
hti,2001,53.66193
hti,2002,57.01005
hti,2003,58.46242
hti,2004,58.60579
hti,2005,59.89675
hti,2006,61.3842
hti,2007,62.50864
hti,2008,61.58375
hti,2009,62.71364
hti,2010,61.04162
hti,2011,62.65204
hti,2012,64.26246
hun,1991,-23.35213
hun,1992,-45.43379
hun,1993,-41.4153
hun,1994,-33.92545
hun,1995,-41.52959
hun,1996,-30.74457
hun,1997,-32.12102
hun,1998,-30.34524
hun,1999,-32.0305
hun,2000,-25.92484
hun,2001,-32.79049
hun,2002,-40.9031
hun,2003,-41.65335
hun,2004,-33.66047
hun,2005,-35.67029
hun,2006,-40.17577
hun,2007,-47.96497
hun,2008,-55.42216
hun,2009,-58.77291
hun,2010,-61.04055
hun,2011,-60.39209
hun,2012,-59.74362
idn,1991,68.89673
idn,1992,59.94679
idn,1993,7.98684
idn,1994,58.63286
idn,1995,-0.46058
idn,1996,-0.8928
idn,1997,267.85964
idn,1998,43.45795
idn,1999,-2.43887
idn,2000,-5.59113
idn,2001,-3.93253
idn,2002,50.28378
idn,2003,2.52612
idn,2004,19.61766
idn,2005,61.81749
idn,2006,141.85639
idn,2007,-2.13613
idn,2008,-3.13191
idn,2009,33.32049
idn,2010,-9.19133
idn,2011,-8.28324
idn,2012,-7.37515
ind,1991,3.66776
ind,1992,6.64203
ind,1993,8.67642
ind,1994,13.56993
ind,1995,17.59284
ind,1996,19.78918
ind,1997,24.41034
ind,1998,26.29137
ind,1999,24.29354
ind,2000,22.46569
ind,2001,19.42507
ind,2002,15.61237
ind,2003,20.14158
ind,2004,23.35311
ind,2005,23.57867
ind,2006,25.67923
ind,2007,27.86807
ind,2008,29.68532
ind,2009,33.58722
ind,2010,38.05301
ind,2011,39.70965
ind,2012,41.36629
irl,1991,-2.74004
irl,1992,-2.10217
irl,1993,1.85698
irl,1994,4.29413
irl,1995,4.06805
irl,1996,1.56383
irl,1997,3.50987
irl,1998,8.14944
irl,1999,7.3385
irl,2000,3.55458
irl,2001,-3.74064
irl,2002,-6.36638
irl,2003,-11.27241
irl,2004,-11.75559
irl,2005,-12.85355
irl,2006,-13.75175
irl,2007,-15.06498
irl,2008,-16.15861
irl,2009,-12.28816
irl,2010,-10.24801
irl,2011,-13.67553
irl,2012,-15.06291
irn,1991,4.31664
irn,1992,15.54522
irn,1993,9.97276
irn,1994,13.73762
irn,1995,15.13732
irn,1996,20.11993
irn,1997,27.59858
irn,1998,32.01254
irn,1999,28.01547
irn,2000,25.25975
irn,2001,27.66057
irn,2002,28.04807
irn,2003,32.74611
irn,2004,39.86488
irn,2005,40.77992
irn,2006,45.01836
irn,2007,45.73218
irn,2008,33.47406
irn,2009,24.22443
irn,2010,24.04795
irn,2011,27.27319
irn,2012,30.49844
irq,1991,-33.96955
irq,1992,-19.37859
irq,1993,5.68936
irq,1994,5.02091
irq,1995,-0.08168
irq,1996,-1.45975
irq,1997,2.86657
irq,1998,5.5724
irq,1999,6.5362
irq,2000,10.07841
irq,2001,9.86147
irq,2002,43.73432
irq,2003,-22.17329
irq,2004,-19.14532
irq,2005,-17.68688
irq,2006,-15.05358
irq,2007,-16.52378
irq,2008,-15.52666
irq,2009,-8.39454
irq,2010,3.47033
irq,2011,4.50504
irq,2012,5.53974
isl,1991,-0.79218
isl,1992,-3.55113
isl,1993,-2.05556
isl,1994,-1.705
isl,1995,-6.367
isl,1996,-1.92581
isl,1997,-3.18919
isl,1998,-2.31734
isl,1999,-1.46067
isl,2000,-3.81974
isl,2001,-5.6249
isl,2002,-4.84714
isl,2003,-4.83955
isl,2004,-5.35401
isl,2005,-5.7114
isl,2006,-4.88508
isl,2007,-5.99291
isl,2008,-5.6378
isl,2009,-9.53494
isl,2010,-10.53882
isl,2011,-10.11387
isl,2012,-9.68892
isr,1991,0.34202
isr,1992,2.49871
isr,1993,5.43252
isr,1994,16.67067
isr,1995,18.68898
isr,1996,24.87673
isr,1997,29.48012
isr,1998,31.32916
isr,1999,26.43749
isr,2000,24.71724
isr,2001,17.09041
isr,2002,22.84134
isr,2003,26.00911
isr,2004,23.57757
isr,2005,25.5099
isr,2006,24.53146
isr,2007,28.77767
isr,2008,10.39481
isr,2009,5.97145
isr,2010,6.25435
isr,2011,7.3169
isr,2012,8.37944
ita,1991,0.58449
ita,1992,-1.20919
ita,1993,-2.41887
ita,1994,-8.09883
ita,1995,-5.75047
ita,1996,-5.45097
ita,1997,-3.64317
ita,1998,-2.96492
ita,1999,-2.75025
ita,2000,-3.50008
ita,2001,-4.45125
ita,2002,-5.70075
ita,2003,-8.98175
ita,2004,-7.78423
ita,2005,-9.44787
ita,2006,-24.71222
ita,2007,-28.40344
ita,2008,-31.96373
ita,2009,-35.12842
ita,2010,-37.89456
ita,2011,-37.17949
ita,2012,-36.46443
jam,1991,3.80401
jam,1992,7.62225
jam,1993,16.81113
jam,1994,14.93144
jam,1995,22.71798
jam,1996,22.71798
jam,1997,25.31889
jam,1998,26.54722
jam,1999,28.68435
jam,2000,30.05304
jam,2001,24.64489
jam,2002,27.56921
jam,2003,32.83635
jam,2004,36.04463
jam,2005,35.489
jam,2006,42.2348
jam,2007,46.07245
jam,2008,38.96572
jam,2009,33.18047
jam,2010,34.21863
jam,2011,35.56082
jam,2012,36.903
jor,1991,26.03747
jor,1992,26.35699
jor,1993,19.58447
jor,1994,23.70775
jor,1995,28.66307
jor,1996,27.32491
jor,1997,33.43869
jor,1998,38.78443
jor,1999,29.05251
jor,2000,26.15907
jor,2001,-9.15344
jor,2002,-4.28329
jor,2003,-4.21633
jor,2004,-3.93816
jor,2005,2.86439
jor,2006,3.18637
jor,2007,6.85572
jor,2008,9.83679
jor,2009,-3.46996
jor,2010,-5.87204
jor,2011,-4.93076
jor,2012,-3.98948
jpn,1991,-0.3063
jpn,1992,0.77876
jpn,1993,-0.96757
jpn,1994,0.28532
jpn,1995,2.93377
jpn,1996,3.20063
jpn,1997,3.47504
jpn,1998,2.21292
jpn,1999,-12.48448
jpn,2000,-17.67648
jpn,2001,-20.17421
jpn,2002,-21.71201
jpn,2003,-22.41524
jpn,2004,-22.91741
jpn,2005,-23.04647
jpn,2006,-24.64217
jpn,2007,-24.82545
jpn,2008,-27.59449
jpn,2009,-28.83975
jpn,2010,-30.2625
jpn,2011,-30.70179
jpn,2012,-32.56383
kaz,1991,-15.16401
kaz,1992,-18.7695
kaz,1993,-18.87556
kaz,1994,-26.14464
kaz,1995,-41.22686
kaz,1996,6.3491
kaz,1997,-39.00876
kaz,1998,-50.10675
kaz,1999,-58.34524
kaz,2000,-52.86393
kaz,2001,-49.29569
kaz,2002,-35.16902
kaz,2003,-46.0484
kaz,2004,-45.92799
kaz,2005,-47.23958
kaz,2006,-46.91766
kaz,2007,-46.84452
kaz,2008,-47.62737
kaz,2009,-49.31476
kaz,2010,-44.65482
kaz,2011,-44.07173
kaz,2012,-43.48863
ken,1991,-3.19628
ken,1992,-1.84185
ken,1993,-1.8335
ken,1994,1.01424
ken,1995,1.04495
ken,1996,-4.94298
ken,1997,-5.27382
ken,1998,3.16623
ken,1999,5.61769
ken,2000,-0.4093
ken,2001,1.85186
ken,2002,2.23012
ken,2003,10.1734
ken,2004,12.94903
ken,2005,14.10248
ken,2006,19.23942
ken,2007,16.99295
ken,2008,24.4398
ken,2009,29.35807
ken,2010,22.37294
ken,2011,23.59667
ken,2012,24.8204
kgz,1991,-10.94883
kgz,1992,-25.55874
kgz,1993,-29.14452
kgz,1994,-37.45359
kgz,1995,-50.21832
kgz,1996,-30.5848
kgz,1997,-47.29432
kgz,1998,-52.58193
kgz,1999,-52.56894
kgz,2000,-50.12226
kgz,2001,-55.40306
kgz,2002,-53.79974
kgz,2003,-52.97172
kgz,2004,-53.64627
kgz,2005,-53.20985
kgz,2006,-54.13712
kgz,2007,-53.39153
kgz,2008,-52.94211
kgz,2009,-50.31523
kgz,2010,-49.67209
kgz,2011,-47.9178
kgz,2012,-46.16351
khm,1991,-10.38238
khm,1992,27.34405
khm,1993,6.53384
khm,1994,-5.28208
khm,1995,9.9941
khm,1996,-13.38181
khm,1997,-11.57992
khm,1998,126.22305
khm,1999,-5.5133
khm,2000,-15.25864
khm,2001,4.99266
khm,2002,40.75695
khm,2003,33.05029
khm,2004,70.24413
khm,2005,55.67993
khm,2006,127.94601
khm,2007,482.49139
khm,2008,291.35971
khm,2009,197.40959
khm,2010,320.72012
khm,2011,324.92732
khm,2012,329.13452
kir,1991,3.26264
kir,1992,3.7466
kir,1993,3.95725
kir,1994,4.89748
kir,1995,7.23143
kir,1996,12.68496
kir,1997,13.25783
kir,1998,16.31721
kir,1999,18.57392
kir,2000,25.11197
kir,2001,29.76326
kir,2002,32.02557
kir,2003,33.72735
kir,2004,36.61746
kir,2005,36.45714
kir,2006,37.20041
kir,2007,40.45935
kir,2008,41.8192
kir,2009,38.18807
kir,2010,40.58154
kir,2011,41.98736
kir,2012,43.39317
kna,1991,82.37883
kna,1992,89.06546
kna,1993,84.66641
kna,1994,89.54788
kna,1995,87.15511
kna,1996,96.10998
kna,1997,106.27312
kna,1998,114.35745
kna,1999,111.13364
kna,2000,119.06199
kna,2001,116.1614
kna,2002,115.42306
kna,2003,117.63971
kna,2004,119.85314
kna,2005,94.82593
kna,2006,89.02475
kna,2007,78.16074
kna,2008,72.46596
kna,2009,82.10679
kna,2010,86.44377
kna,2011,88.3082
kna,2012,90.17264
kor,1991,6.91195
kor,1992,26.38666
kor,1993,32.40644
kor,1994,41.55
kor,1995,54.35138
kor,1996,62.21053
kor,1997,78.90044
kor,1998,77.14377
kor,1999,73.91054
kor,2000,76.32045
kor,2001,74.30777
kor,2002,23.68926
kor,2003,20.391
kor,2004,25.75049
kor,2005,26.06445
kor,2006,25.71459
kor,2007,21.88638
kor,2008,21.09455
kor,2009,31.65375
kor,2010,39.39549
kor,2011,40.78945
kor,2012,42.1834
kwt,1991,-16.64661
kwt,1992,27.38257
kwt,1993,39.02593
kwt,1994,64.13687
kwt,1995,60.74224
kwt,1996,61.37805
kwt,1997,66.3253
kwt,1998,64.6654
kwt,1999,58.02267
kwt,2000,74.13499
kwt,2001,-16.80046
kwt,2002,-14.26246
kwt,2003,-3.67512
kwt,2004,4.1958
kwt,2005,13.66643
kwt,2006,7.21993
kwt,2007,5.51294
kwt,2008,6.70919
kwt,2009,12.30429
kwt,2010,16.55765
kwt,2011,17.72322
kwt,2012,18.8888
lao,1991,-15.14121
lao,1992,35.36844
lao,1993,3.76547
lao,1994,-10.80938
lao,1995,6.17699
lao,1996,-25.16646
lao,1997,-23.78955
lao,1998,283.71496
lao,1999,266.08501
lao,2000,-26.71384
lao,2001,-28.02396
lao,2002,-9.16042
lao,2003,-22.27417
lao,2004,84.06145
lao,2005,42.51532
lao,2006,-6.97572
lao,2007,-23.31991
lao,2008,-23.42914
lao,2009,-28.7893
lao,2010,97.74712
lao,2011,99.72459
lao,2012,101.70206
lbn,1991,10.39863
lbn,1992,20.49273
lbn,1993,35.31728
lbn,1994,24.86192
lbn,1995,54.49517
lbn,1996,56.93464
lbn,1997,62.22823
lbn,1998,65.29926
lbn,1999,62.61701
lbn,2000,60.90004
lbn,2001,69.89788
lbn,2002,58.841
lbn,2003,73.93169
lbn,2004,70.52611
lbn,2005,74.37887
lbn,2006,69.91874
lbn,2007,64.52087
lbn,2008,72.66356
lbn,2009,30.55848
lbn,2010,22.0295
lbn,2011,23.2498
lbn,2012,24.47009
lbr,1991,-11.94981
lbr,1992,-10.03832
lbr,1993,-15.77857
lbr,1994,-15.9485
lbr,1995,-12.02739
lbr,1996,-9.21851
lbr,1997,-2.63762
lbr,1998,21.08218
lbr,1999,42.56731
lbr,2000,29.11295
lbr,2001,86.29857
lbr,2002,45.07091
lbr,2003,22.29149
lbr,2004,54.71513
lbr,2005,19.62713
lbr,2006,50.02357
lbr,2007,158.85892
lbr,2008,138.34166
lbr,2009,76.64356
lbr,2010,57.41776
lbr,2011,58.99194
lbr,2012,60.56612
lby,1991,3.16837
lby,1992,15.11439
lby,1993,17.79573
lby,1994,27.26153
lby,1995,41.83257
lby,1996,36.96085
lby,1997,38.18016
lby,1998,47.12307
lby,1999,47.44416
lby,2000,41.38898
lby,2001,-0.08274
lby,2002,-3.66758
lby,2003,-4.9
lby,2004,-6.62473
lby,2005,-6.13264
lby,2006,-5.87797
lby,2007,-4.87012
lby,2008,-0.23237
lby,2009,6.34777
lby,2010,6.5367
lby,2011,7.60207
lby,2012,8.66743
lca,1991,20.96849
lca,1992,21.98544
lca,1993,21.22348
lca,1994,66.9267
lca,1995,108.43311
lca,1996,149.06771
lca,1997,169.94287
lca,1998,12.66358
lca,1999,12.05684
lca,2000,21.63671
lca,2001,21.00276
lca,2002,0.17094
lca,2003,1.60918
lca,2004,4.74468
lca,2005,2.35702
lca,2006,3.72169
lca,2007,5.04302
lca,2008,6.53971
lca,2009,8.8407
lca,2010,11.26968
lca,2011,12.38238
lca,2012,13.49508
lka,1991,-0.68415
lka,1992,4.84016
lka,1993,9.38608
lka,1994,13.36272
lka,1995,11.03206
lka,1996,14.01921
lka,1997,12.03054
lka,1998,5.18426
lka,1999,17.23647
lka,2000,16.20029
lka,2001,16.48202
lka,2002,17.4102
lka,2003,13.90328
