geo,time,bn_gsr_gnfs_cd
che,1985,1891641654.37249
che,1986,-12229582.6203
che,1987,1018648396.41674
che,1988,1692749265.35912
che,1989,1758821461.86408
che,1990,644418982.71735
che,1991,4234403965.62044
che,1992,9072204292.6004
che,1993,11646322343.4134
che,1994,13329165729.8698
che,1995,14403419962.3246
che,1996,12583959676.7016
che,1997,14061341027.5182
che,1998,12697634856.9753
che,1999,15727670908.0436
che,2000,13299038203.8517
che,2001,11609018444.4919
che,2002,17402701060.2046
che,2003,19476207476.924
che,2004,30306602469.1656
che,2005,23053646826.522
che,2006,30470877858.4586
che,2007,45619515144.9863
che,2008,54598946196.3342
che,2009,34022237978.315
che,2010,56470925235.0271
che,2011,48941810271.2867
che,2012,57647464560.8763
che,2013,67541251485.71169
che,2014,71588870962.5696
che,2015,69186198558.90601
che,2016,66006825052.6516
che,2017,62503496315.5751
che,2018,76886181573.5744
che,2019,71989633259.8131
che,2020,52110093872.7673
chl,1975,-217000000
chl,1976,425000000
chl,1977,-282000000
chl,1978,-696000000
chl,1979,-618000000
chl,1980,-1084000000
chl,1981,-3285000000
chl,1982,-411000000
chl,1983,547000000
chl,1984,-181000000
chl,1985,495720000
chl,1986,627760000
chl,1987,854900000
chl,1988,1519300000
chl,1989,1022540000
chl,1990,1055290000
chl,1991,1518700000
chl,1992,546000000
chl,1993,-1215700000
chl,1994,581000000
chl,1995,1056900000
chl,1996,-1072625133.10716
chl,1997,-1563380808.39716
chl,1998,-2492077323.14361
chl,1999,1689973427.38374
chl,2000,1400054677.54859
chl,2001,999286551.13533
chl,2002,1684100883.03244
chl,2003,3869273277.45885
chl,2004,9861505995.90637
chl,2005,10766558932.1919
chl,2006,22375527348.7625
chl,2007,23652876789.158
chl,2008,5037301062.76553
chl,2009,13683113132.4933
chl,2010,14135429144.1959
chl,2011,8318851700.95435
chl,2012,66059597.04501
chl,2013,-1409598032.18262
chl,2014,2735539539.41389
chl,2015,-148600678.2638
chl,2016,1549626080.24095
chl,2017,3527353785.12982
chl,2018,-458224964.96184
chl,2019,-2150343276.82407
chl,2020,13370574469.513
chn,1982,4737000000
chn,1983,2475000000
chn,1984,-32000000
chn,1985,-12592000000
chn,1986,-7589000000
chn,1987,291000000
chn,1988,-4060000000
chn,1989,-4927000000
chn,1990,10668000000
chn,1991,11601000000
chn,1992,4998000000
chn,1993,-11497000000
chn,1994,7611000000
chn,1995,11957590000
chn,1996,17551000000
chn,1997,42824000000
chn,1998,43837000000
chn,1999,30641000000
chn,2000,28873534000
chn,2001,28084000000
chn,2002,37383087664.0194
chn,2003,35821129066.2935
chn,2004,51174382539.95
chn,2005,124626797517.211
chn,2006,208918924500.59399
chn,2007,308036028783.35498
chn,2008,348832533153.93597
chn,2009,220130401366.78101
chn,2010,223023871712.79999
chn,2011,181903738912.67401
chn,2012,231844876748.00201
chn,2013,235379561604.117
chn,2014,221299246947.27301
chn,2015,357870764281.27301
chn,2016,255737088242.151
chn,2017,217009899933.94696
chn,2018,87905148451.87358
chn,2019,131844297312.037
chn,2020,369672800770.37695
civ,2005,1155710678.41921
civ,2006,1722065222.54821
civ,2007,1015050790.41156
civ,2008,1692905339.96575
civ,2009,2664128022.97646
civ,2010,1819629955.65215
civ,2011,4189664129.02339
civ,2012,1120544664.93026
civ,2013,707897344.17518
civ,2014,1715287927.95264
civ,2015,1150470393.15493
civ,2016,1077209216.00129
civ,2017,1006914481.60207
civ,2018,-98663780.32182
civ,2019,910074933.64127
civ,2020,571594163.03774
cmr,1977,-83441982.06409
cmr,1978,-113269825.89107
cmr,1979,-29898226.96253
cmr,1980,-278635573.0655
cmr,1981,-291979449.76688
cmr,1982,-184415237.08775
cmr,1983,-135015968.71959
cmr,1984,183061631.19344
cmr,1985,52953396.95133
cmr,1986,-34391559.24792
cmr,1987,-387174189.62342
cmr,1988,178010129.48865
cmr,1989,160340655.97074
cmr,1990,32358205.65043
cmr,1991,133920860.56851
cmr,1992,392796451.21298
cmr,1993,152244693.05273
cmr,1994,239569299.46876
cmr,1995,432616810.54103
cmr,1996,213784342.57802
cmr,1997,102706262.89382
cmr,1998,84013816.27566
cmr,1999,129641681.6232
cmr,2000,166680893.24315
cmr,2001,-101773122.28852
cmr,2002,-113275626.00597
cmr,2003,-309280386.33277
cmr,2004,-147949693.02889
cmr,2005,-111463381.45243
cmr,2006,211905761.74783
cmr,2007,340882795.55269
cmr,2008,-721538049.56203
cmr,2009,-923875560.31076
cmr,2010,-764428832.09825
cmr,2011,-704021151.2423
cmr,2012,-774502185.5907
cmr,2013,-817386648.82118
cmr,2014,-1077752101.69413
cmr,2015,-1053768053.17936
cmr,2016,-828668887.0935
cmr,2017,-722600965.38201
cmr,2018,-1121429117.89738
cmr,2019,-1354599058.98692
cmr,2020,-1088012800.04402
cod,2005,-1113600000
cod,2006,-659800000
cod,2007,-334500000
cod,2008,-1127400000
cod,2009,-1745200000
cod,2010,-1838700000
cod,2011,-1593602281.098
cod,2012,-1977754098.94109
cod,2013,-1494674269.45556
cod,2014,-3152502304.65964
cod,2015,-2308129161.18307
cod,2016,-2224727310.76057
cod,2017,-1406377021.27447
cod,2018,-1692788394.90944
cod,2019,-1718517789.29973
cod,2020,-624339925.79477
cog,1978,-164303288.91774
cog,1979,-17388921.62491
cog,1980,-4027838.84285
cog,1981,-360168096.41083
cog,1982,-175063619.53708
cog,1983,-222942986.17185
cog,1984,339788843.2077
cog,1985,63802277.0161
cog,1986,-393452720.85019
cog,1987,21887519.93248
cog,1988,-147370362.57591
cog,1989,229774586.17116
cog,1990,206049413.9602
cog,1991,-74085388.72107
cog,1992,69137011.22629
cog,1993,-170220232.08401
cog,1994,-582667982.69411
cog,1995,28159960.58611
cog,1996,223546978.24244
cog,1997,363866959.72015
cog,1998,69566703.19383
cog,1999,314866450.07687
cog,2000,1434686852.19402
cog,2001,665610326.46189
cog,2002,835577986.80404
cog,2003,1124053075.01724
cog,2004,1644567446.75845
cog,2005,2243168646.41228
cog,2006,1902311751.01078
cog,2007,-693868242.24416
cog,2008,2290180803.51855
cog,2009,-638442932.16994
cog,2010,1706499520.84736
cog,2011,3537574430.85986
cog,2012,3312237256.52205
cog,2013,2309859350.46296
cog,2014,370375125.06226
cog,2015,-4425830044.32398
cog,2016,-2689667831.82274
col,1968,-95000000.00048
col,1969,-81000000.00028
col,1970,-156000000.00057
col,1971,-312724139.9961
col,1972,-28342990
col,1973,121474590.00367
col,1974,-217224400.00045
col,1975,102178950
col,1976,468332519.99967
col,1977,647016799.99713
col,1978,525955999.99981
col,1979,627264000
col,1980,-125595840.00049
col,1981,-1719060600
col,1982,-2254764420.00083
col,1983,-1952000000
col,1984,-125000000
col,1985,-595000000
col,1986,1346000000
col,1987,1325000000
col,1988,565000000
col,1989,1200000000
col,1990,1821000000
col,1991,2740000000
col,1992,1188700000
col,1993,-1458000000
col,1994,-3277472545.01562
col,1995,-3718523193.47664
col,1996,-3284689500.90324
col,1997,-4138083502.73631
col,1998,-3911324471.8698
col,1999,571576111.75865
col,2000,1328666913.85215
col,2001,-970538371.24947
col,2002,-1313628527.62109
col,2003,-1032731230.721
col,2004,-483133685.81782
col,2005,-690614447.09122
col,2006,-1951544471.10276
col,2007,-3441472017.01127
col,2008,-2302397544.39762
col,2009,-805727726.48976
col,2010,-2246150213.78663
col,2011,527573370.1402
col,2012,-1464992369.15213
col,2013,-3250497857.58699
col,2014,-12332276476.0954
col,2015,-19004381508.9598
col,2016,-13451129309.4103
col,2017,-8761508927.41588
col,2018,-10556191985.8922
col,2019,-14146153508.5545
col,2020,-13156091217.5336
col,2021,-20501462378.253
com,1980,-20863530.05051
com,1981,-32672239.99639
com,1982,-28377667.62983
com,1983,-28543851.04828
com,1984,-60608354.30796
com,1985,-44206110.76872
com,1986,-43684291.94999
com,1987,-59913351.10513
com,1988,-48256530.97397
com,1989,-39663880.97741
com,1990,-54355634.88807
com,1991,-50259386.44262
com,1992,-63221232.22817
com,1993,-46765050.08632
com,1994,-50912728.2146
com,1995,-57525289.05745
com,2003,-41278564.54085
com,2004,-62674536.33686
com,2005,-81311180.69812
com,2006,-95627902.39604
com,2007,-120023783.34464
com,2008,-181929578.43845
com,2009,-176595973.00147
com,2010,-184071755.57852
com,2011,-207608723.95839
com,2012,-232098068.88572
com,2014,-210143739.65948
com,2015,-170288038.9509
com,2016,-159896893.29217
com,2017,-177103897.17489
com,2018,-206259705.53941
com,2019,-211050208.67436
com,2020,-274917250.13552
cpv,1977,-46536366.08291
cpv,1978,-55612909.58798
cpv,1979,-64408409.6937
cpv,1980,-68241585.23627
cpv,1981,-79421428.76864
cpv,1982,-77900846.29583
cpv,1983,-80007439.87166
cpv,1984,-62258832.53926
cpv,1985,-64398042.88934
cpv,1986,-66453372.48463
cpv,1987,-66317321.95632
cpv,1988,-78070975.12748
cpv,1989,-88449596.41438
cpv,1990,-92109341.53284
cpv,1991,-101217878.39888
cpv,1992,-143144015.45679
cpv,1993,-132201290.97439
cpv,1994,-168612522.76913
cpv,1995,-210650459.75017
cpv,1996,-176152459.65685
cpv,1997,-152460916.53848
cpv,1998,-190267155.92726
cpv,1999,-225514827.1237
cpv,2000,-185971949.69027
cpv,2001,-183700150.40737
cpv,2002,-225337898.4996
cpv,2003,-294289161.4872
cpv,2004,-346009421.35124
cpv,2005,-288058799.88328
cpv,2006,-331430079.26932
cpv,2007,-467154712.44162
cpv,2008,-472199598.6087
cpv,2009,-510976329.13278
cpv,2010,-483882198.33756
cpv,2011,-591799700.54875
cpv,2012,-426947602.74758
cpv,2013,-317313920.34435
cpv,2014,-341047694.01288
cpv,2015,-245640996.004
cpv,2016,-285060858.95884
cpv,2017,-384091287.11575
cpv,2018,-373579365.6262
cpv,2019,-284687534.47426
cpv,2020,-593980240.92701
cri,1977,-166400000
cri,1978,-272300000
cri,1979,-427100000
cri,1980,-466300000
cri,1981,-134200000
cri,1982,66000000
cri,1983,-20000000
cri,1984,15800000
cri,1985,-68900000
cri,1986,39000000
cri,1987,-192500000
cri,1988,-91300000
cri,1989,-236700000
cri,1990,-383200000
cri,1991,-42900000
cri,1992,-341100000
cri,1993,-537900000
cri,1994,-270900000
cri,1995,-266542000
cri,1996,-228910000
cri,1997,-357416000
cri,1998,-165450000
cri,1999,1051211410.40579
cri,2000,-45669711.16589
cri,2001,78881229.51042
cri,2002,-267865429.09037
cri,2003,-283537864.9287
cri,2004,-77105144.67542
cri,2005,-360655999.12738
cri,2006,-611014762.39906
cri,2007,-1271487792.72421
cri,2008,-2407550798.86127
cri,2009,95700175.16615
cri,2010,-415750007.24152
cri,2011,-1194544783.87744
cri,2012,-1363669066.71151
cri,2013,-995209335.8409
cri,2014,-789427970.82383
cri,2015,1558623.96427
cri,2016,683777504.54391
cri,2017,393328336.58706
cri,2018,919006891.77924
cri,2019,1860451071.6275
cri,2020,2223703752.54638
cym,2016,1694398758.33589
cym,2017,1581276302.5228
cym,2018,1441225889.46953
cym,2019,1432182226.53514
cyp,1976,-79416180.57804
cyp,1977,-183523744.32599
cyp,1978,-255413081.84628
cyp,1979,-310627467.98206
cyp,1980,-337344373.32729
cyp,1981,-238236051.47128
cyp,1982,-253478281.71068
cyp,1983,-258430428.20268
cyp,1984,-250685833.91303
cyp,1985,-210267754.44527
cyp,1986,-61566005.6577
cyp,1987,-52172476.10883
cyp,1988,-158369982.13784
cyp,1989,-310538338.89956
cyp,1990,-223105175.06134
cyp,1991,-473700472.73154
cyp,1992,-677791035.93364
cyp,1993,63328654.60786
cyp,1994,49167904.32982
cyp,1995,-20556112.84643
cyp,1996,-280713793.63033
cyp,1997,-167835079.89923
cyp,1998,-328585542.07522
cyp,1999,78092228.94837
cyp,2000,-122909510.72455
cyp,2001,148135202.96425
cyp,2002,-94931199.03344
cyp,2003,-47748320.97047
cyp,2004,-457770881.2062
cyp,2005,-451175390.0957
cyp,2006,-720537522.13612
cyp,2007,-1434698978.78027
cyp,2008,-3571989064.69374
cyp,2009,-1370399090.75796
cyp,2010,-2161455864.57568
cyp,2011,-1041729413.66365
cyp,2012,-500832565.82974
cyp,2013,369420835.84862
cyp,2014,209329377.9734
cyp,2015,522735394.34676
cyp,2016,368799166.89804
cyp,2017,-92853736.63761
cyp,2018,365572870.58724
cyp,2019,47039316.37503
cyp,2020,-617721076.00295
cze,1993,495633190.35003
cze,1994,-925738683.97327
cze,1995,-1841750039.90937
cze,1996,-3789213044.96523
cze,1997,-3195715989.12638
cze,1998,-731364635.75038
cze,1999,-703620723.15452
cze,2000,-1691999204.90401
cze,2001,-1553701214.44501
cze,2002,-1596691455.74106
cze,2003,-2049320859.65495
cze,2004,528273873.40406
cze,2005,2898065160.61661
cze,2006,3790265561.32895
cze,2007,4052160271.13877
cze,2008,5219998906.55751
cze,2009,7700186522.30561
cze,2010,6192291073.38076
cze,2011,8894622490.64577
cze,2012,10309254507.9341
cze,2013,12123723407.1037
cze,2014,13436484695.2163
cze,2015,11152289235.3342
cze,2016,14970590108.5915
cze,2017,16255121231.8798
cze,2018,14918713753.5209
cze,2019,15115744347.005
cze,2020,16708562582.7324
cze,2021,8541590165.44743
deu,1971,3129299820.17464
deu,1972,4172810494.7489
deu,1973,9331485330.3669
deu,1974,15082233732.9296
deu,1975,9359034255.29826
deu,1976,11062760596.3336
deu,1977,13174230767.3247
deu,1978,17352509883.5215
deu,1979,5748981127.87806
deu,1980,-4881469153.69687
deu,1981,5179368707.52931
deu,1982,15445842102.251
deu,1983,11341396741.206
deu,1984,14987906583.3004
deu,1985,22907977431.9859
deu,1986,46143914622.1262
deu,1987,55189849333.21049
deu,1988,60093039856.0268
deu,1989,59544876562.6478
deu,1990,45835582096.6926
deu,1991,-8669983766.0511
deu,1992,-10728595287.0823
deu,1993,1055981024.52644
deu,1994,3344569716.49617
deu,1995,10536526921.2969
deu,1996,17771988928.428
deu,1997,23724027126.5293
deu,1998,27613383077.26
deu,1999,12122420801.9048
deu,2000,3860821676.77734
deu,2001,31688742577.8587
deu,2002,88407039414.2471
deu,2003,94700843752.40829
deu,2004,146173333719.87799
deu,2005,148768921205.08701
deu,2006,162485018347.215
deu,2007,232132346346.87201
deu,2008,229505023350.86096
deu,2009,172768389044.02899
deu,2010,180221496028.28296
deu,2011,184738770104.34201
deu,2012,216988154466.29095
deu,2013,218578561587.67896
deu,2014,257742336752.94101
deu,2015,255037515083.68701
deu,2016,256401984889.05301
deu,2017,260592215116.19199
deu,2018,244737208822.125
deu,2019,221128106208.604
deu,2020,221117440093.18799
deu,2021,228905478486.436
dji,1991,-105519325.2345
dji,1992,-124875507.11509
dji,1993,-94254477.52376
dji,1994,-69333393.3525
dji,1995,-60088565.7857
dji,1996,-58625598.55054
dji,1997,-57837846.96237
dji,1998,-66891363.4292
dji,1999,-59182651.45931
dji,2000,-84480731.03347
dji,2001,-48519871.03381
dji,2002,-30609775.99721
dji,2003,-52239183.88935
dji,2004,-87862436.06552
dji,2005,-73238390.51097
dji,2006,-118359676.12156
dji,2007,-274435772.92498
dji,2008,-337939804.52507
dji,2009,-178892758.87487
dji,2010,-72158045.47577
dji,2011,-254719476.03266
dji,2012,-267002774.01095
dji,2013,-713348705.4613
dji,2014,444525061.90867
dji,2015,544986898.57878
dji,2016,-144419978.82009
dji,2017,-159431265.15382
dji,2018,374115601.22733
dji,2019,386005311.69642
dji,2020,270104485.5543
dma,1976,-5499736.26486
dma,1977,-7200000
dma,1978,-10300000
dma,1979,-21000000
dma,1980,-39000000
dma,1981,-28700000
dma,1982,-18400000
dma,1983,-13700000
dma,1984,-22800000
dma,1985,-25200000
dma,1986,-7155555.55556
dma,1987,-11207407.40741
dma,1988,-20959259.25926
dma,1989,-49007407.40741
dma,1990,-44500000
dma,1991,-33855555.55556
dma,1992,-27329629.62963
dma,1993,-20522222.22222
dma,1994,-22203703.7037
dma,1995,-34807407.40741
dma,1996,-42525925.92593
dma,1997,-35696296.2963
dma,1998,-20577777.77778
dma,1999,-23788888.88889
dma,2000,-38566666.66667
dma,2001,-44500370.37037
dma,2002,-33066907.40741
dma,2003,-38925815.18519
dma,2004,-43633295.92593
dma,2005,-66767578.51852
dma,2006,-54421862.96296
dma,2007,-88487512.22222
dma,2008,-130588408.88889
dma,2009,-116516722.96296
dma,2010,-90454090
dma,2011,-73851327.03704
dma,2012,-90658433.7037
dma,2013,-79421397.03704
dma,2014,-58317322.62319
dma,2015,-58268065.9696
dma,2016,-59773599.78602
dma,2017,-102389286.71819
dma,2018,-263626457.61854
dma,2019,-203365880.19663
dma,2020,-183904927.8472
dnk,1975,-240130247.05914
dnk,1976,-1771039460.33194
dnk,1977,-1559010104.54573
dnk,1978,-1166519466.23918
dnk,1979,-2018692313.16829
dnk,1980,-734270148.67532
dnk,1981,262063933.8422
dnk,1982,78092703.95479
dnk,1983,881699066.92703
dnk,1984,552821842.62367
dnk,1985,-71194452.66344
dnk,1986,-743292495.60831
dnk,1987,1341713162.57412
dnk,1988,3078062108.64256
dnk,1989,3356304753.7047
dnk,1990,7486783173.7079
dnk,1991,8591998596.69514
dnk,1992,10404886684.9608
dnk,1993,9815989882.35235
dnk,1994,9035441696.77826
dnk,1995,7794535103.80857
dnk,1996,9263490304.50528
dnk,1997,5685483097.60229
dnk,1998,3318961697.94209
dnk,1999,8238249083.86981
dnk,2000,9299701472.77133
dnk,2001,10431353547.0124
dnk,2002,10023718626.9929
dnk,2003,13115565022.0942
dnk,2004,12429897919.8375
dnk,2005,14563595605.5605
dnk,2006,11599960268.8373
dnk,2007,9400458991.67585
dnk,2008,12524865839.4842
dnk,2009,14600232075.3284
dnk,2010,22342619655.8766
dnk,2011,22002867552.7057
dnk,2012,19639455570.642
dnk,2013,22713794805.2312
dnk,2014,24528292516.49689
dnk,2015,20566339099.6327
dnk,2016,20923143432.8674
dnk,2017,23878561341.7456
dnk,2018,21805891517.9494
dnk,2019,25663141399.6694
dnk,2020,22860980695.8836
dnk,2021,26677997969.8334
dom,1968,-66200000
dom,1969,-69700000
dom,1970,-107200000
dom,1971,-118000000
dom,1972,-30700000
dom,1973,-50300000
dom,1974,-186200000
dom,1975,1000000
dom,1976,-145800000
dom,1977,-169800000
dom,1978,-326000000
dom,1979,-349400000
dom,1980,-647400000
dom,1981,-305800000
dom,1982,-392800000
dom,1983,-335800000
dom,1984,-187000000
dom,1985,-237600000
dom,1986,-219800000
dom,1987,-388600000
dom,1988,-101900000
dom,1989,-463000000
dom,1990,-401500000
dom,1991,-351100000
dom,1992,-818300000
dom,1993,-729900000
dom,1994,-583900000
dom,1995,-406000000
dom,1996,-655600000
dom,1997,-719700000
dom,1998,-1434800000
dom,1999,-1302100000
dom,2000,-1887500000
dom,2001,-1676600000
dom,2002,-1915400000
dom,2003,93400000
dom,2004,338600000
dom,2005,-1267900000
dom,2006,-2578510000
dom,2007,-3384300000
dom,2008,-6283600000
dom,2009,-3821000000
dom,2010,-5526900000
dom,2011,-6016300000
dom,2012,-5536300000
dom,2013,-3743200000
dom,2014,-3290300000
dom,2015,-3096900000
dom,2016,-2619400000
dom,2017,-2049900000
dom,2018,-4062700000
dom,2019,-4016800000
dom,2020,-5744200000
dza,1977,-1435820349.97679
dza,1978,-2589071838.06679
dza,1979,-246803577.98062
dza,1980,1816831490.13455
dza,1981,1781126363.37676
dza,1982,1477290255.70084
dza,1983,1468635148.98694
dza,1984,1572829658.7464
dza,1985,2180476550.37989
dza,1986,-1300848163.49388
dza,1987,1522761521.66181
dza,1988,68472692.63933
dza,1989,424784809.21156
dza,1990,3355174104.4059
dza,1991,4698239987.00798
dza,2005,24200999999.9989
dza,2006,31947000000.0015
dza,2007,30125606755.2431
dza,2008,32476308401.8163
dza,2009,-909806577.24986
dza,2010,9943077524.89361
dza,2011,17000013500.8074
dza,2012,12805677994.9307
dza,2013,2923291764.88608
dza,2014,-7677836862.53171
dza,2015,-25384908362.1845
dza,2016,-27449490180.5443
dza,2017,-22402635934.4411
dza,2018,-15701394555.1328
dza,2019,-15707643325.1665
dza,2020,-17492589918.8135
ecu,1976,102500000
ecu,1977,-183300000
ecu,1978,-475400000
ecu,1979,-255500000
ecu,1980,-58700000
ecu,1981,-261700000
ecu,1982,-202000000
ecu,1983,751000000
ecu,1984,810000000
ecu,1985,1055000000
ecu,1986,415000000
ecu,1987,-260000000
ecu,1988,456000000
ecu,1989,552000000
ecu,1990,743000000
ecu,1991,299000000
ecu,1992,702000000
ecu,1993,-240150000
ecu,1994,-282690000
ecu,1995,-511730000
ecu,1996,493900000
ecu,1997,-52070000
ecu,1998,-1694900000
ecu,1999,1136430000
ecu,2000,979312539.14
ecu,2001,-928173118.1172
ecu,2002,-1617937928.18765
ecu,2003,-663826215.73458
ecu,2004,-669610264.43172
ecu,2005,-371492821.6638
ecu,2006,463666781.81642
ecu,2007,451552040.97612
ecu,2008,-22738574.84467
ecu,2009,-1138206484.2441
ecu,2010,-3026431427.88118
ecu,2011,-1865315381.93032
ecu,2012,-1344390024.3915
ecu,2013,-1948121490.64921
ecu,2014,-1234170107.13079
ecu,2015,-2455040236.51184
ecu,2016,589417140.485
ecu,2017,-492712809.02859
ecu,2018,-888343604.887
ecu,2019,227854126.63483
ecu,2020,2395558226.57518
egy,1977,-1911552374.52
egy,1978,-2718851031.08534
egy,1979,-3563142862.23306
egy,1980,-2910857147.0155
egy,1981,-3869428576.95633
egy,1982,-3642000005.20286
egy,1983,-4192285720.2747
egy,1984,-6322571432.33482
egy,1985,-5381285714.28571
egy,1986,-4192000000
egy,1987,-4094714285.71428
egy,1988,-5282857142.85709
egy,1989,-4801818181.81818
egy,1990,-4195500000
egy,1991,-2248000000
egy,1992,-2382000000
egy,1993,-3850000000
egy,1994,-3528000000
egy,1995,-3880000000
egy,1996,-4203000000
egy,1997,-6021400000
egy,1998,-8565000000
egy,1999,-6886100000
egy,2000,-6031000000
egy,2001,-4928900000
egy,2002,-3070500000
egy,2003,397900000
egy,2004,-399100000
egy,2005,-3610500000
egy,2006,-3872600000
egy,2007,-9298700000
egy,2008,-12461900000
egy,2009,-9233000000
egy,2010,-11031000000
egy,2011,-14328100000
egy,2012,-20199500000
egy,2013,-20530600000
egy,2014,-26829700000
egy,2015,-30369400000
egy,2016,-34677100000
egy,2017,-27349400000
egy,2018,-24708593000
egy,2019,-25428193000
egy,2020,-32380693000
eri,1992,-261469468.87077
eri,1993,-200123556.03674
eri,1994,-328410448.67338
eri,1995,-363260042.00395
eri,1996,-403265102.43197
eri,1997,-406580686.37395
eri,1998,-585472074.31348
eri,1999,-546526908.45552
eri,2000,-402025655.06873
esp,1975,-4490645954.62417
esp,1976,-4985991660.25522
esp,1977,-2878926354.02756
esp,1978,947431718.52501
esp,1979,317356389.36334
esp,1980,-5864272516.22569
esp,1981,-4496190326.26648
esp,1982,-3665235293.61116
esp,1983,-1577197352.6782
esp,1984,3179640063.87614
esp,1985,3412308494.07611
esp,1986,4655266431.51143
esp,1987,-291431443.77947
esp,1988,-4978925185.51359
esp,1989,-12771848313.7526
esp,1990,-17275201785.2476
esp,1991,-18426164798.9376
esp,1992,-17812850098.6919
esp,1993,-3454379110.95404
esp,1994,102136496.90563
esp,1995,-1090056713.78811
esp,1996,2884818093.28931
esp,1997,3828678156.63873
esp,1998,-1809459296.24755
esp,1999,-12253316341.6117
esp,2000,-17728761019.0996
esp,2001,-14353790989.8264
esp,2002,-14084882627.5741
esp,2003,-20111136438.4443
esp,2004,-39836029847.2584
esp,2005,-55410761942.1065
esp,2006,-71686931444.7052
esp,2007,-85471111719.7061
esp,2008,-77546608602.9967
esp,2009,-13093157219.1369
esp,2010,-14962366973.4489
esp,2011,4550068631.56111
esp,2012,26980752077.6831
esp,2013,53047822725.9354
esp,2014,42521839586.0503
esp,2015,36329793200.273
esp,2016,49394269910.6189
esp,2017,47694998447.0931
esp,2018,38485233872.7473
esp,2019,40733319127.2727
esp,2020,18961767589.4966
est,1992,-47663786.27812
est,1993,-69651739.81483
est,1994,-251338707.79534
est,1995,-286902959.1932
est,1996,-500553151.05008
est,1997,-532703884.9495
est,1998,-545748692.08078
est,1999,-305426438.12941
est,2000,-181799741.35109
est,2001,-129877512.46485
est,2002,-518537516.90518
est,2003,-836603350.00096
est,2004,-949700084.0395
est,2005,-704594343.02298
est,2006,-1728295835.70901
est,2007,-1964475152.05381
est,2008,-960636223.44771
est,2009,989300275.81147
est,2010,1245764979.14069
est,2011,1350581522.01102
est,2012,385668930.31968
est,2013,674008560.2272
est,2014,925754276.20336
est,2015,900319517.35
est,2016,871760043.87421
est,2017,1098513341.98951
est,2018,800219978.12211
est,2019,1291759418.11878
est,2020,78526689.89006
est,2021,75555511.92713
eth,1977,-139227053.20736
eth,1978,-201932367.24731
eth,1979,-181449275.44998
eth,1980,-313140096.76963
eth,1981,-329855072.62312
eth,1982,-349661835.91771
eth,1983,-423236715.18031
eth,1984,-447681159.50953
eth,1985,-489613526.57005
eth,1986,-483236714.97584
eth,1987,-588260869.56522
eth,1988,-614396135.2657
eth,1989,-408260869.56522
eth,1990,-674299516.90821
eth,1991,-319275362.31884
eth,1992,-923521062.80193
eth,1993,-528920000
eth,1994,-569489613.66752
eth,1995,-678068226.75369
eth,1996,-557902907.3602
eth,1997,-416859713.62446
eth,1998,-863459802.11281
eth,1999,-912500603.00401
eth,2000,-628714042.58976
eth,2001,-1171640698.83904
eth,2002,-969768539.5273
eth,2003,-1345579460.09095
eth,2004,-2043010904.09603
eth,2005,-2965204869.90006
eth,2006,-3077631352.34684
eth,2007,-4254883059.53455
eth,2008,-6102643089.70036
eth,2009,-5612921591.28204
eth,2010,-5270419046.40243
eth,2011,-5923027740.74004
eth,2012,-8135008994.69496
eth,2013,-8134766074.83561
eth,2014,-11818125908.6127
eth,2015,-13853596898.1746
eth,2016,-14091223544.3954
eth,2017,-12672570623.198
eth,2018,-12304551192.7013
eth,2019,-11639029638.8924
eth,2020,-9455071323.93282
fin,1975,-1736165619.94702
fin,1976,-638897356.29418
fin,1977,506467704.01552
fin,1978,1324236403.37151
fin,1979,584485986.23352
fin,1980,-505003967.96274
fin,1981,665619171.79431
fin,1982,401022677.93661
fin,1983,164003189.4555
fin,1984,1245209510.38128
fin,1985,379048210.11075
fin,1986,976683996.21031
fin,1987,324345689.36986
fin,1988,-473916346.70296
fin,1989,-2370745702.51609
fin,1990,-2275912527.64528
fin,1991,-1145210129.37269
fin,1992,1088481865.41416
fin,1993,4224687220.80975
fin,1994,5877879139.73525
fin,1995,10267857857.3228
fin,1996,9626845550.57489
fin,1997,9948921881.08699
fin,1998,11421491117.1127
fin,1999,11074053262.7106
fin,2000,12972883672.4601
fin,2001,13763770099.4629
fin,2002,13426695709.6185
fin,2003,12281727582.4147
fin,2004,13386670377.7013
fin,2005,9696388683.17442
fin,2006,9021339939.93304
fin,2007,12316920154.6697
fin,2008,10389802073.1168
fin,2009,5208263836.56376
fin,2010,3092458460.17315
fin,2011,-2329351484.03679
fin,2012,-3770623764.817
fin,2013,-2876202709.98516
fin,2014,-3191310892.47173
fin,2015,-1340289591.35413
fin,2016,-3058255108.5489
fin,2017,124665896.28855
fin,2018,-3434724257.30769
fin,2019,420342592.58658
fin,2020,819939322.33083
fin,2021,638299918.18182
fji,1979,-57900557.4474
fji,1980,-42300115.70463
fji,1981,-178405403.19226
fji,1982,-72486564.12809
fji,1983,-60087294.2823
fji,1984,-12035876.71034
fji,1985,-4421118.79027
fji,1986,2118520.94887
fji,1987,32158002.98801
fji,1988,45236583.13475
fji,1989,26831460.67416
fji,1990,-66513232.30675
fji,1991,-48320719.45688
fji,1992,-39454665.11495
fji,1993,-121807656.75926
fji,1994,-60787159.56629
fji,1995,-76297700.87699
fji,1996,31924748.80638
fji,1997,-20918835.61051
fji,1998,-34376599.08228
fji,1999,19749952.40211
fji,2000,-132989114.66931
