geo,time,ne_con_prvt_zs
caf,1995,77.00168
caf,1996,83.962
caf,1997,80.11569
caf,1998,83.26269
caf,1999,74.81983
caf,2000,77.55842
caf,2001,81.16508
caf,2002,80.72889
caf,2003,82.9966
caf,2004,88.00337
caf,2005,89.54968
caf,2006,90.67164
caf,2007,92.29613
caf,2008,92.64942
caf,2009,86.84715
caf,2010,82.2902
caf,2011,83.46212
caf,2012,88.20532
caf,2013,83.57885
caf,2014,82.22179
caf,2015,82.42755
caf,2016,84.0154
caf,2017,82.95571
caf,2018,87.99207
caf,2019,91.51689
caf,2020,91.51689
can,1961,63.41716
can,1962,62.15863
can,1963,61.57289
can,1964,60.26963
can,1965,59.19535
can,1966,57.74366
can,1967,58.02874
can,1968,58.01034
can,1969,57.50423
can,1970,56.403
can,1971,56.26525
can,1972,56.38969
can,1973,54.93281
can,1974,53.60158
can,1975,54.9654
can,1976,54.25967
can,1977,54.71062
can,1978,55.14476
can,1979,53.92986
can,1980,53.79245
can,1981,52.91389
can,1982,53.8264
can,1983,54.43052
can,1984,53.94346
can,1985,54.33238
can,1986,55.7056
can,1987,55.22673
can,1988,54.68585
can,1989,55.06752
can,1990,56.04339
can,1991,57.48706
can,1992,57.89721
can,1993,57.83822
can,1994,56.7634
can,1995,56.00484
can,1996,56.60933
can,1997,56.87649
can,1998,57.08333
can,1999,56.24789
can,2000,54.5346
can,2001,55.09416
can,2002,56.01158
can,2003,55.67559
can,2004,54.71834
can,2005,54.30604
can,2006,54.41903
can,2007,54.72814
can,2008,54.46133
can,2009,57.57293
can,2010,56.99837
can,2011,55.90275
can,2012,56.02032
can,2013,55.96087
can,2014,55.79631
can,2015,57.80897
can,2016,58.48431
can,2017,57.97623
can,2018,57.8261
can,2019,57.74718
can,2020,57.15509
che,1980,58.59918
che,1981,58.39583
che,1982,58.4648
che,1983,59.33363
che,1984,58.16062
che,1985,57.51857
che,1986,57.05559
che,1987,57.03407
che,1988,55.83498
che,1989,54.7021
che,1990,53.94625
che,1991,55.36527
che,1992,56.57088
che,1993,56.56686
che,1994,55.79724
che,1995,56.28707
che,1996,57.12698
che,1997,57.69412
che,1998,57.3987
che,1999,57.69779
che,2000,56.54154
che,2001,56.64735
che,2002,56.74433
che,2003,57.02033
che,2004,56.62844
che,2005,55.81449
che,2006,54.10003
che,2007,52.71327
che,2008,52.25726
che,2009,53.64569
che,2010,52.90669
che,2011,52.42862
che,2012,52.42335
che,2013,52.49452
che,2014,51.92418
che,2015,52.24834
che,2016,52.25141
che,2017,52.65611
che,2018,51.75032
che,2019,51.69417
che,2020,50.97682
chl,1960,78.5932
chl,1961,78.43874
chl,1962,77.89772
chl,1963,78.02426
chl,1964,77.21249
chl,1965,73.52861
chl,1966,71.28615
chl,1967,71.3574
chl,1968,71.7772
chl,1969,71.41733
chl,1970,70.11085
chl,1971,71.26611
chl,1972,75.24383
chl,1973,80.79092
chl,1974,62.42536
chl,1975,73.18375
chl,1976,68.90896
chl,1977,72.80363
chl,1978,71.10209
chl,1979,70.74492
chl,1980,70.6913
chl,1981,75.2018
chl,1982,75.17056
chl,1983,71.65343
chl,1984,69.72141
chl,1985,67.58934
chl,1986,65.47555
chl,1987,64.00483
chl,1988,59.9092
chl,1989,60.13221
chl,1990,61.86311
chl,1991,63.31043
chl,1992,65.15272
chl,1993,65.9071
chl,1994,64.63636
chl,1995,62.5572
chl,1996,62.63556
chl,1997,63.10571
chl,1998,64.94445
chl,1999,64.76038
chl,2000,64.05311
chl,2001,63.85752
chl,2002,63.23306
chl,2003,62.23744
chl,2004,59.38826
chl,2005,58.88038
chl,2006,54.76731
chl,2007,55.17122
chl,2008,60.05242
chl,2009,58.7804
chl,2010,58.32476
chl,2011,60.1255
chl,2012,61.65383
chl,2013,62.64814
chl,2014,63.10884
chl,2015,63.43995
chl,2016,63.39904
chl,2017,63.41257
chl,2018,63.73046
chl,2019,63.20807
chl,2020,59.06267
chn,1960,50.45235
chn,1961,66.27445
chn,1962,72.16486
chn,1963,67.62797
chn,1964,60.52112
chn,1965,54.87313
chn,1966,54.06364
chn,1967,60.27756
chn,1968,61.72811
chn,1969,57.47121
chn,1970,52.93679
chn,1971,51.36554
chn,1972,52.27237
chn,1973,51.97373
chn,1974,51.87962
chn,1975,50.28788
chn,1976,53.15198
chn,1977,50.70154
chn,1978,47.81849
chn,1979,49.11564
chn,1980,50.93933
chn,1981,53.23379
chn,1982,53.35813
chn,1983,53.49573
chn,1984,50.69102
chn,1985,50.8569
chn,1986,51.0162
chn,1987,49.67393
chn,1988,49.6176
chn,1989,51.09489
chn,1990,49.9926
chn,1991,47.91716
chn,1992,45.27462
chn,1993,43.99616
chn,1994,44.08782
chn,1995,45.75417
chn,1996,46.84924
chn,1997,45.89576
chn,1998,45.50532
chn,1999,46.20562
chn,2000,46.73236
chn,2001,45.51981
chn,2002,44.91302
chn,2003,42.70778
chn,2004,40.61091
chn,2005,39.58688
chn,2006,37.75198
chn,2007,36.36953
chn,2008,35.28788
chn,2009,35.3273
chn,2010,34.32634
chn,2011,34.92043
chn,2012,35.38653
chn,2013,35.83313
chn,2014,36.7079
chn,2015,37.773
chn,2016,38.67498
chn,2017,38.54275
chn,2018,38.52188
chn,2019,39.24806
chn,2020,38.1084
civ,1960,62.97147
civ,1961,63.90003
civ,1962,66.29714
civ,1963,61.22679
civ,1964,56.66447
civ,1965,60.64774
civ,1966,59.73768
civ,1967,61.82432
civ,1968,58.25977
civ,1969,58.57587
civ,1970,57.27069
civ,1971,58.48234
civ,1972,59.02167
civ,1973,58.54051
civ,1974,54.46549
civ,1975,60.41942
civ,1976,55.33214
civ,1977,52.74818
civ,1978,54.86314
civ,1979,56.90266
civ,1980,62.78432
civ,1981,63.55503
civ,1982,62.32205
civ,1983,63.48914
civ,1984,59.6655
civ,1985,58.58428
civ,1986,63.49399
civ,1987,67.57859
civ,1988,67.64894
civ,1989,69.86364
civ,1990,71.9332
civ,1991,73.25512
civ,1992,73.37827
civ,1993,71.19615
civ,1994,63.04202
civ,1995,66.47706
civ,2015,65.77738
civ,2016,67.06547
civ,2017,68.41334
civ,2018,69.33272
civ,2019,68.6765
civ,2020,66.13182
cmr,1965,74.93734
cmr,1966,74.41415
cmr,1967,74.33782
cmr,1968,75.90734
cmr,1969,75.21846
cmr,1970,70.45883
cmr,1971,75.30833
cmr,1972,75.26492
cmr,1973,71.84993
cmr,1974,69.24706
cmr,1975,71.99086
cmr,1976,76.37545
cmr,1977,64.43645
cmr,1978,63.44802
cmr,1979,69.40672
cmr,1980,68.55553
cmr,1981,71.51804
cmr,1982,61.59954
cmr,1983,63.34722
cmr,1984,61.81502
cmr,1985,64.33409
cmr,1986,62.65159
cmr,1987,66.85203
cmr,1988,68.30178
cmr,1989,69.16114
cmr,1990,66.56824
cmr,1991,64.69373
cmr,1992,70.65064
cmr,1993,65.94824
cmr,1994,65.96057
cmr,1995,65.08952
cmr,1996,67.69788
cmr,1997,66.6349
cmr,1998,69.3252
cmr,1999,69.64707
cmr,2000,70.22988
cmr,2001,70.60461
cmr,2002,71.90726
cmr,2003,72.08041
cmr,2004,70.87935
cmr,2005,71.14569
cmr,2006,71.0492
cmr,2007,70.80938
cmr,2008,72.11254
cmr,2009,73.19092
cmr,2010,72.8593
cmr,2011,72.27551
cmr,2012,72.02387
cmr,2013,71.48037
cmr,2014,71.82567
cmr,2015,73.05811
cmr,2016,70.79627
cmr,2017,71.37126
cmr,2018,71.65705
cmr,2019,72.64734
cmr,2020,73.10724
cod,1994,85.00222
cod,1995,80.95665
cod,1996,66.25812
cod,1997,85.94875
cod,1998,92.89895
cod,1999,84.92525
cod,2000,87.62409
cod,2001,90.56222
cod,2002,84.65914
cod,2003,91.5601
cod,2004,85.3656
cod,2005,89.24651
cod,2006,83.96407
cod,2007,81.34222
cod,2008,86.6078
cod,2009,87.66593
cod,2010,72.44884
cod,2011,73.21035
cod,2012,84.5962
cod,2013,74.54676
cod,2014,73.4807
cod,2015,71.02535
cod,2016,78.49268
cod,2017,73.25838
cod,2018,76.43047
cod,2019,75.42765
cod,2020,69.10425
cog,1960,96.87105
cog,1961,85.94605
cog,1962,82.40874
cog,1963,83.37288
cog,1964,83.42762
cog,1965,80.45268
cog,1966,75.27676
cog,1967,77.73975
cog,1968,79.26049
cog,1969,80.40638
cog,1970,81.84211
cog,1971,76.32469
cog,1972,77.00484
cog,1973,62.25164
cog,1974,53.37116
cog,1975,70.74209
cog,1976,77.48197
cog,1977,73.72352
cog,1978,67.07029
cog,1979,54.86279
cog,1980,46.75361
cog,1981,56.47037
cog,1982,40.01414
cog,1983,39.83984
cog,1984,38.82107
cog,1985,52.48249
cog,1986,59.43154
cog,1987,56.58068
cog,1988,60.13657
cog,1989,52.68267
cog,1990,31.80532
cog,1991,38.14686
cog,1992,27.22508
cog,1993,31.34624
cog,1994,39.40207
cog,1995,46.59939
cog,1996,45.85663
cog,1997,41.38271
cog,1998,45.46961
cog,1999,36.91599
cog,2000,23.50451
cog,2001,33.75991
cog,2002,29.73375
cog,2003,25.14738
cog,2004,35.53124
cog,2005,31.0989
cog,2006,29.63953
cog,2007,33.76118
cog,2008,32.09019
cog,2009,38.88564
cog,2010,29.24663
cog,2011,27.69142
cog,2012,23.7064
cog,2013,25.99668
cog,2014,27.60349
cog,2015,37.64577
cog,2016,43.97598
cog,2017,40.52765
cog,2018,38.19567
cog,2019,42.03751
cog,2020,57.46615
col,1960,73.03077
col,1961,74.0845
col,1962,74.83902
col,1963,75.20603
col,1964,76.71622
col,1965,74.5371
col,1966,76.6064
col,1967,73.54563
col,1968,73.48561
col,1969,73.78723
col,1970,71.79968
col,1971,73.66858
col,1972,71.84754
col,1973,70.00658
col,1974,70.88472
col,1975,72.27184
col,1976,71.07934
col,1977,69.86966
col,1978,70.33185
col,1979,70.76405
col,1980,70.21816
col,1981,72.50936
col,1982,72.86852
col,1983,71.93309
col,1984,70.57772
col,1985,68.97837
col,1986,65.34622
col,1987,66.12803
col,1988,65.502
col,1989,65.2862
col,1990,63.99328
col,1991,64.4761
col,1992,66.88715
col,1993,66.81478
col,1994,65.90891
col,1995,65.68262
col,1996,65.49971
col,1997,65.06892
col,1998,65.85921
col,1999,64.41539
col,2000,69.46833
col,2001,70.52836
col,2002,70.05906
col,2003,69.07342
col,2004,67.19933
col,2005,67.8682
col,2006,67.3646
col,2007,67.0483
col,2008,66.08359
col,2009,66.51541
col,2010,65.9339
col,2011,64.57256
col,2012,65.63262
col,2013,65.5339
col,2014,65.9709
col,2015,68.47502
col,2016,69.05967
col,2017,68.51232
col,2018,68.11836
col,2019,68.54971
col,2020,69.88282
com,1980,88.9957
com,1981,88.99801
com,1982,88.99712
com,1983,88.99753
com,1984,88.99683
com,1985,88.99764
com,1986,88.99749
com,1987,88.99722
com,1988,88.99814
com,1989,88.99782
com,1990,88.99718
com,1991,88.9981
com,1992,88.99774
com,1993,88.9978
com,1994,88.99782
com,1995,88.99757
com,1996,88.9977
com,1997,88.9974
com,1998,88.99711
com,1999,88.9971
com,2000,88.99725
com,2001,88.99748
com,2002,88.99753
com,2003,88.99741
com,2004,88.99746
com,2005,88.99748
com,2006,88.99762
com,2007,87.59396
com,2008,89.5928
com,2009,89.80559
com,2010,90.95852
com,2011,93.40673
com,2012,96.72352
com,2013,95.46359
com,2014,94.40468
com,2015,93.30261
com,2016,92.6115
com,2017,92.10451
com,2018,92.08033
com,2019,94.12348
com,2020,99.70316
cpv,2007,62.93992
cpv,2008,60.7756
cpv,2009,63.90878
cpv,2010,63.02167
cpv,2011,62.77836
cpv,2012,64.95189
cpv,2013,65.26671
cpv,2014,64.86814
cpv,2015,65.21238
cpv,2016,63.18528
cpv,2017,65.25057
cpv,2018,61.60843
cpv,2019,61.5765
cpv,2020,63.54479
cri,1960,77.03897
cri,1961,73.69677
cri,1962,72.40004
cri,1963,74.11726
cri,1964,75.48916
cri,1965,78.52615
cri,1966,74.4147
cri,1967,74.34558
cri,1968,74.25635
cri,1969,72.84848
cri,1970,73.64243
cri,1971,72.10313
cri,1972,69.96397
cri,1973,68.13548
cri,1974,73.94538
cri,1975,71.62325
cri,1976,66.34777
cri,1977,65.21437
cri,1978,67.60207
cri,1979,66.90444
cri,1980,65.54588
cri,1981,60.14374
cri,1982,57.83985
cri,1983,61.46334
cri,1984,61.24535
cri,1985,60.11243
cri,1986,58.55358
cri,1987,62.0226
cri,1988,61.70066
cri,1989,60.32319
cri,1990,61.42194
cri,1991,73.03268
cri,1992,72.98918
cri,1993,73.47731
cri,1994,72.15936
cri,1995,71.04742
cri,1996,73.21977
cri,1997,71.71665
cri,1998,68.72032
cri,1999,68.05597
cri,2000,66.24976
cri,2001,65.42381
cri,2002,67.38949
cri,2003,68.52177
cri,2004,67.93479
cri,2005,69.81659
cri,2006,68.9358
cri,2007,69.20028
cri,2008,70.60038
cri,2009,66.29367
cri,2010,65.39864
cri,2011,66.68419
cri,2012,67.10166
cri,2013,66.16246
cri,2014,66.23095
cri,2015,64.94828
cri,2016,64.06067
cri,2017,65.12354
cri,2018,64.90273
cri,2019,64.57367
cri,2020,64.00425
cub,1970,54.59067
cub,1971,54.58287
cub,1972,54.58556
cub,1973,54.59896
cub,1974,54.62588
cub,1975,54.56009
cub,1976,54.54384
cub,1977,54.59905
cub,1978,54.66593
cub,1979,54.7605
cub,1980,54.23113
cub,1981,54.46261
cub,1982,54.87508
cub,1983,55.00032
cub,1984,55.23337
cub,1985,51.58426
cub,1986,55.62
cub,1987,56.93742
cub,1988,55.62656
cub,1989,56.39863
cub,1990,53.90129
cub,1991,59.39464
cub,1992,61.05363
cub,1993,61.9411
cub,1994,67.95862
cub,1995,70.50941
cub,1996,59.54663
cub,1997,61.11786
cub,1998,63.12322
cub,1999,62.01212
cub,2000,60.71604
cub,2001,60.53834
cub,2002,58.37424
cub,2003,58.44624
cub,2004,54.98757
cub,2005,52.90214
cub,2006,55.7989
cub,2007,51.70202
cub,2008,49.05659
cub,2009,48.09601
cub,2010,50.31868
cub,2011,52.86128
cub,2012,54.35392
cub,2013,54.28268
cub,2014,55.08828
cub,2015,55.72401
cub,2016,55.84875
cub,2017,55.98393
cub,2018,55.95902
cub,2019,54.66605
cub,2020,50.62318
cyp,1975,81.20622
cyp,1976,75.68135
cyp,1977,75.72678
cyp,1978,74.35341
cyp,1979,68.228
cyp,1980,66.86834
cyp,1981,65.50228
cyp,1982,66.1528
cyp,1983,67.37046
cyp,1984,63.66831
cyp,1985,63.81055
cyp,1986,61.16559
cyp,1987,59.53264
cyp,1988,60.6343
cyp,1989,59.51969
cyp,1990,61.22394
cyp,1991,65.70831
cyp,1992,63.4471
cyp,1993,59.47415
cyp,1994,58.22445
cyp,1995,61.85858
cyp,1996,63.02347
cyp,1997,62.51475
cyp,1998,62.36983
cyp,1999,61.35438
cyp,2000,61.90368
cyp,2001,61.60048
cyp,2002,61.76028
cyp,2003,60.89296
cyp,2004,61.4763
cyp,2005,61.57098
cyp,2006,61.43165
cyp,2007,63.9314
cyp,2008,66.75461
cyp,2009,63.69546
cyp,2010,65.79622
cyp,2011,65.81238
cyp,2012,66.89616
cyp,2013,67.042
cyp,2014,68.70958
cyp,2015,67.35107
cyp,2016,65.61846
cyp,2017,64.94966
cyp,2018,64.78042
cyp,2019,63.32889
cyp,2020,63.69458
cze,1990,49.27019
cze,1991,47.36221
cze,1992,51.30013
cze,1993,49.92463
cze,1994,49.23229
cze,1995,48.69893
cze,1996,49.27093
cze,1997,51.10871
cze,1998,50.37063
cze,1999,50.76954
cze,2000,50.39184
cze,2001,49.70393
cze,2002,49.7524
cze,2003,49.90444
cze,2004,48.6979
cze,2005,47.80346
cze,2006,46.96567
cze,2007,46.06197
cze,2008,47.37797
cze,2009,48.63415
cze,2010,49.04933
cze,2011,49.23141
cze,2012,49.42408
cze,2013,49.56934
cze,2014,48.32405
cze,2015,47.15961
cze,2016,47.38595
cze,2017,47.34848
cze,2018,47.46884
cze,2019,46.8252
cze,2020,45.62008
deu,1970,55.56741
deu,1971,55.77341
deu,1972,56.40403
deu,1973,55.95206
deu,1974,55.73318
deu,1975,58.19853
deu,1976,58.09035
deu,1977,58.37773
deu,1978,57.79839
deu,1979,58.09806
deu,1980,58.85862
deu,1981,59.43061
deu,1982,59.32958
deu,1983,59.43284
deu,1984,59.22717
deu,1985,58.60584
deu,1986,57.14414
deu,1987,57.56375
deu,1988,57.07276
deu,1989,57.14079
deu,1990,56.3463
deu,1991,56.03828
deu,1992,56.02029
deu,1993,56.65953
deu,1994,56.19196
deu,1995,55.84226
deu,1996,56.31072
deu,1997,56.19172
deu,1998,55.65255
deu,1999,56.19724
deu,2000,56.29926
deu,2001,56.46405
deu,2002,55.74177
deu,2003,56.46346
deu,2004,56.14302
deu,2005,56.53854
deu,2006,55.68543
deu,2007,53.99392
deu,2008,54.22468
deu,2009,56.44074
deu,2010,55.10868
deu,2011,54.38669
deu,2012,54.90695
deu,2013,54.55685
deu,2014,53.42225
deu,2015,52.97005
deu,2016,52.75449
deu,2017,52.10841
deu,2018,52.02286
deu,2019,51.90703
deu,2020,50.71856
dji,2013,58.37464
dji,2014,60.67125
dji,2015,61.42148
dji,2016,61.42461
dji,2017,62.62259
dji,2018,63.58621
dji,2019,60.50365
dji,2020,51.768
dma,2009,87.59637
dma,2010,82.88796
dma,2011,81.32499
dma,2012,85.42894
dma,2013,76.52074
dma,2014,77.07254
dma,2015,78.48752
dma,2016,78.23141
dma,2017,79.90325
dma,2018,88.39226
dnk,1966,58.00978
dnk,1967,58.27825
dnk,1968,56.85697
dnk,1969,55.27052
dnk,1970,55.12444
dnk,1971,53.7458
dnk,1972,51.26816
dnk,1973,52.39616
dnk,1974,52.76572
dnk,1975,53.89205
dnk,1976,55.02298
dnk,1977,55.35987
dnk,1978,54.61818
dnk,1979,54.35312
dnk,1980,54.05833
dnk,1981,54.30697
dnk,1982,53.12908
dnk,1983,52.44362
dnk,1984,52.58989
dnk,1985,52.53534
dnk,1986,52.8829
dnk,1987,51.62495
dnk,1988,50.76559
dnk,1989,50.52123
dnk,1990,49.73889
dnk,1991,49.92183
dnk,1992,49.9906
dnk,1993,49.79359
dnk,1994,50.93809
dnk,1995,50.5522
dnk,1996,50.1674
dnk,1997,49.94158
dnk,1998,50.14173
dnk,1999,48.74658
dnk,2000,47.06408
dnk,2001,46.70947
dnk,2002,46.93591
dnk,2003,47.24514
dnk,2004,47.72567
dnk,2005,47.79037
dnk,2006,47.40481
dnk,2007,47.48699
dnk,2008,47.39165
dnk,2009,48.47955
dnk,2010,47.61223
dnk,2011,47.91388
dnk,2012,48.04213
dnk,2013,47.69421
dnk,2014,47.16096
dnk,2015,47.11147
dnk,2016,46.67296
dnk,2017,46.35949
dnk,2018,46.98075
dnk,2019,46.58671
dnk,2020,45.96198
dom,1960,70.122
dom,1961,73.85722
dom,1962,75.29426
dom,1963,75.11694
dom,1964,76.25784
dom,1965,77.67143
dom,1966,80.05895
dom,1967,80.31504
dom,1968,81.22509
dom,1969,78.846
dom,1970,79.25526
dom,1971,81.6925
dom,1972,74.71728
dom,1973,74.05951
dom,1974,76.0425
dom,1975,72.67617
dom,1976,80.72265
dom,1977,81.28619
dom,1978,81.22043
dom,1979,76.75554
dom,1980,81.63938
dom,1981,75.51926
dom,1982,79.52954
dom,1983,79.09471
dom,1984,82.88849
dom,1985,80.21654
dom,1986,76.67899
dom,1987,80.15463
dom,1988,75.62749
dom,1989,79.43366
dom,1990,81.70129
dom,1991,83.0714
dom,1992,84.22278
dom,1993,80.98303
dom,1994,78.83871
dom,1995,78.55738
dom,1996,77.6322
dom,1997,74.61621
dom,1998,71.90034
dom,1999,71.34372
dom,2000,71.69173
dom,2001,70.42847
dom,2002,70.34689
dom,2003,72.09746
dom,2004,70.84103
dom,2005,72.12882
dom,2006,71.60275
dom,2007,70.89473
dom,2008,73.49824
dom,2009,74.27138
dom,2010,74.34135
dom,2011,76.26732
dom,2012,75.04043
dom,2013,73.17544
dom,2014,71.60941
dom,2015,70.91702
dom,2016,70.49233
dom,2017,69.45027
dom,2018,68.29758
dom,2019,67.8003
dom,2020,69.69398
dza,1960,56.06922
dza,1961,48.78339
dza,1962,47.68774
dza,1963,63.55938
dza,1964,64.88389
dza,1965,64.24598
dza,1966,63.70975
dza,1967,56.87327
dza,1968,56.36952
dza,1969,55.14116
dza,1970,53.89862
dza,1971,55.3721
dza,1972,53.5173
dza,1973,49.8233
dza,1974,44.94412
dza,1975,49.5131
dza,1976,46.9709
dza,1977,49.53094
dza,1978,47.01638
dza,1979,44.10724
dza,1980,41.72308
dza,1981,44.20062
dza,1982,44.60501
dza,1983,44.0736
dza,1984,50.56054
dza,1985,51.87092
dza,1986,57.76294
dza,1987,57.15168
dza,1988,59.34191
dza,1989,61.80014
dza,1990,56.83699
dza,1991,47.92185
dza,1992,51.77447
dza,1993,54.93996
dza,1994,55.56822
dza,1995,55.12911
dza,1996,52.73151
dza,1997,51.44594
dza,1998,54.99735
dza,1999,51.59397
dza,2000,41.57105
dza,2001,43.71142
dza,2002,43.98461
dza,2003,40.48306
dza,2004,38.55878
dza,2005,33.76138
dza,2006,31.7066
dza,2007,31.68882
dza,2008,30.18268
dza,2009,37.55928
dza,2010,34.32052
dza,2011,31.17677
dza,2012,32.14757
dza,2013,34.65768
dza,2014,36.36236
dza,2015,41.01048
dza,2016,42.51311
dza,2017,42.56276
dza,2018,42.01457
dza,2019,43.34606
dza,2020,48.19025
ecu,1960,66.1197
ecu,1961,66.02423
ecu,1962,66.47878
ecu,1963,66.95085
ecu,1964,67.47714
ecu,1965,67.51231
ecu,1966,69.0946
ecu,1967,71.53824
ecu,1968,77.32089
ecu,1969,72.87939
ecu,1970,74.31555
ecu,1971,75.19834
ecu,1972,70.6614
ecu,1973,67.44926
ecu,1974,55.41922
ecu,1975,61.74952
ecu,1976,60.69597
ecu,1977,56.43398
ecu,1978,57.4494
ecu,1979,58.641
ecu,1980,57.06253
ecu,1981,58.98037
ecu,1982,64.00114
ecu,1983,63.70323
ecu,1984,63.32454
ecu,1985,62.64097
ecu,1986,62.66866
ecu,1987,66.31005
ecu,1988,62.26504
ecu,1989,63.77606
ecu,1990,62.69219
ecu,1991,64.46343
ecu,1992,63.93017
ecu,1993,71.41816
ecu,1994,70.97505
ecu,1995,72.299
ecu,1996,70.25588
ecu,1997,70.36908
ecu,1998,72.52255
ecu,1999,65.05017
ecu,2000,64.58051
ecu,2001,72.50143
ecu,2002,72.85698
ecu,2003,71.74136
ecu,2004,70.47318
ecu,2005,68.50854
ecu,2006,65.98193
ecu,2007,65.09062
ecu,2008,61.51173
ecu,2009,62.24165
ecu,2010,63.27636
ecu,2011,61.37639
ecu,2012,60.28837
ecu,2013,59.85713
ecu,2014,58.99387
ecu,2015,61.42781
ecu,2016,59.92703
ecu,2017,59.90457
ecu,2018,59.68864
ecu,2019,59.65934
ecu,2020,60.44244
egy,1960,70.95167
egy,1961,69.678
egy,1962,71.46358
egy,1963,69.8819
egy,1964,67.44811
egy,1965,67.08453
egy,1966,68.04891
egy,1967,68.95219
egy,1968,70.5002
egy,1969,68.40347
egy,1970,66.62606
egy,1971,67.34307
egy,1972,67.66562
egy,1973,67.04779
egy,1974,66.88804
egy,1975,66.10447
egy,1976,65.68475
egy,1977,65.12016
egy,1978,66.59297
egy,1979,68.08727
egy,1980,69.17015
egy,1981,63.09865
egy,1982,64.50392
egy,1983,64.66165
egy,1984,65.50633
egy,1985,64.61126
egy,1986,64.17234
egy,1987,69.70873
egy,1988,70.77922
egy,1989,70.25974
egy,1990,71.92067
egy,1991,73.06667
egy,1992,72.60963
egy,1993,74.09794
egy,1994,74.57143
egy,1995,74.46078
egy,1996,76.93984
egy,1997,77.17187
egy,1998,76.68754
egy,1999,75.03251
egy,2000,75.86004
egy,2001,75.27181
egy,2002,73.76617
egy,2003,73.02994
egy,2004,71.66701
egy,2005,71.5506
egy,2006,70.60062
egy,2007,72.39527
egy,2008,72.31714
egy,2009,76.09864
egy,2010,74.57318
egy,2011,75.56706
egy,2012,80.71296
egy,2013,80.77295
egy,2014,82.93897
egy,2015,82.42972
egy,2016,83.08851
egy,2017,88.12392
egy,2018,85.44643
egy,2019,82.36598
egy,2020,85.82921
eri,1992,103.95116
eri,1993,93.24369
eri,1994,99.80765
eri,1995,94.33947
eri,1996,91.82734
eri,1997,94.98124
eri,1998,80.6393
eri,1999,69.54283
eri,2000,71.7466
eri,2001,72.53834
eri,2002,83.8222
eri,2003,87.97812
eri,2004,97.14623
eri,2005,93.20111
eri,2006,91.86083
eri,2007,84.70763
eri,2008,82.62905
eri,2009,89.53936
eri,2010,113.71077
eri,2011,98.17169
esp,1970,63.9884
esp,1971,64.17949
esp,1972,63.7643
esp,1973,63.46855
esp,1974,64.10991
esp,1975,64.21109
esp,1976,65.57835
esp,1977,64.91426
esp,1978,63.74911
esp,1979,64.30461
esp,1980,65.51614
esp,1981,65.96706
esp,1982,65.63731
esp,1983,64.9826
esp,1984,63.56245
esp,1985,63.27901
esp,1986,62.49256
esp,1987,62.48797
esp,1988,61.70605
esp,1989,61.96944
esp,1990,61.39391
esp,1991,61.31105
esp,1992,61.98121
esp,1993,61.88539
esp,1994,61.67628
esp,1995,60.98856
esp,1996,60.46672
esp,1997,60.20899
esp,1998,59.67269
esp,1999,59.60522
esp,2000,59.61741
esp,2001,59.27021
esp,2002,58.68265
esp,2003,57.9258
esp,2004,58.24592
esp,2005,58.08497
esp,2006,57.76885
esp,2007,57.63027
esp,2008,57.45781
esp,2009,56.92845
esp,2010,58.08891
esp,2011,58.47966
esp,2012,59.52222
esp,2013,58.97478
esp,2014,59.36213
esp,2015,58.48375
esp,2016,58.20091
esp,2017,58.36313
esp,2018,58.13162
esp,2019,57.34911
esp,2020,55.97559
est,1995,55.91102
est,1996,57.9415
est,1997,57.98182
est,1998,57.38186
est,1999,56.18039
est,2000,54.39963
est,2001,54.78231
est,2002,55.43
est,2003,55.2709
est,2004,55.4233
est,2005,54.36096
est,2006,54.13744
est,2007,52.40526
est,2008,53.31069
est,2009,53.34192
est,2010,52.42841
est,2011,50.25172
est,2012,50.793
est,2013,51.4433
est,2014,50.62899
est,2015,51.39506
est,2016,51.46584
est,2017,50.22361
est,2018,50.15602
est,2019,49.83253
est,2020,49.7928
eth,2011,72.43332
eth,2012,72.46316
eth,2013,73.46705
eth,2014,70.21453
eth,2015,71.24444
eth,2016,66.46687
eth,2017,66.53074
eth,2018,65.66421
eth,2019,68.68231
eth,2020,69.96597
fin,1970,54.35192
fin,1971,53.69416
fin,1972,54.10682
fin,1973,52.82754
fin,1974,51.03712
fin,1975,52.84105
fin,1976,53.37318
fin,1977,53.79647
fin,1978,53.7681
fin,1979,52.74957
fin,1980,51.88519
fin,1981,51.80077
fin,1982,52.76733
fin,1983,52.58209
fin,1984,51.78077
fin,1985,52.06627
fin,1986,52.15893
fin,1987,52.14573
fin,1988,50.80093
fin,1989,50.26487
fin,1990,50.05552
fin,1991,53.17783
fin,1992,54.01382
fin,1993,53.87128
fin,1994,52.55595
fin,1995,50.95841
fin,1996,51.54531
fin,1997,50.09521
fin,1998,49.0886
fin,1999,48.84412
fin,2000,47.80053
fin,2001,47.55234
fin,2002,48.25303
fin,2003,49.6537
fin,2004,49.37956
fin,2005,49.63719
fin,2006,49.8181
fin,2007,48.57541
fin,2008,49.3218
fin,2009,52.14556
fin,2010,52.63018
fin,2011,53.16215
fin,2012,54.04229
fin,2013,54.18337
fin,2014,54.52133
fin,2015,54.47123
fin,2016,54.3316
fin,2017,53.15973
fin,2018,53.08522
fin,2019,52.56617
fin,2020,51.14391
fji,1980,58.42075
fji,1981,62.49773
fji,1982,61.49255
fji,1983,65.50428
fji,1984,62.27154
fji,1985,63.66651
