geo,time,se_ter_enrr
irq,1978,8.4851
irq,1979,8.26939
irq,1980,9.00302
irq,1981,9.20829
irq,1982,9.66388
irq,1983,9.74839
irq,1984,9.57144
irq,1985,10.36282
irq,1986,11.40905
irq,1987,10.87582
irq,1988,11.16817
irq,1989,12.28137
irq,1999,11.66432
irq,2000,12.11528
irq,2002,12.83808
irq,2004,16.00963
irq,2005,16.15742
isl,1971,9.9186
isl,1972,11.0699
isl,1973,12.38256
isl,1974,12.94845
isl,1975,14.03573
isl,1976,15.09837
isl,1977,15.45749
isl,1978,15.95797
isl,1980,19.68511
isl,1981,20.38131
isl,1982,21.23061
isl,1983,22.94732
isl,1984,23.51137
isl,1985,20.90217
isl,1986,21.32828
isl,1987,21.58879
isl,1988,21.77419
isl,1989,23.40426
isl,1990,25.59527
isl,1991,24.91892
isl,1992,29.60027
isl,1993,27.33494
isl,1994,33.98816
isl,1995,35.47581
isl,1996,35.86389
isl,1997,37.86268
isl,1998,38.74671
isl,1999,40.43773
isl,2000,46.09699
isl,2001,48.32954
isl,2002,54.57972
isl,2003,62.39248
isl,2004,68.21238
isl,2005,69.88068
isl,2006,72.1246
isl,2007,71.1184
isl,2008,73.74512
isl,2009,74.41502
isl,2010,78.81844
isl,2011,81.47075
isl,2012,81.95589
isl,2013,80.29685
isl,2014,81.43798
isl,2015,75.76606
isl,2016,73.60044
isl,2017,71.84501
isl,2018,73.10325
isl,2019,77.58884
isr,1971,19.61163
isr,1972,20.79118
isr,1973,22.94334
isr,1975,23.57171
isr,1977,26.90555
isr,1978,26.82304
isr,1979,30.76301
isr,1980,31.67245
isr,1981,31.38225
isr,1982,34.31456
isr,1983,34.73446
isr,1984,35.16793
isr,1986,35.45957
isr,1987,35.82566
isr,1988,34.32488
isr,1989,33.90186
isr,1990,34.03249
isr,1991,35.61217
isr,1993,38.7926
isr,1995,40.32216
isr,1996,42.51925
isr,1998,47.35577
isr,1999,48.97868
isr,2000,50.01055
isr,2001,52.34792
isr,2002,57.42335
isr,2003,57.40144
isr,2004,57.13031
isr,2005,58.74306
isr,2006,58.33285
isr,2007,61.2148
isr,2008,60.42399
isr,2009,63.14921
isr,2010,65.92614
isr,2011,66.58563
isr,2012,68.57462
isr,2013,67.04384
isr,2014,66.94252
isr,2015,65.48689
isr,2016,64.9002
isr,2017,63.35469
isr,2018,61.47687
isr,2019,60.3252
ita,1971,16.86905
ita,1972,19.51538
ita,1973,20.35189
ita,1974,21.66208
ita,1975,23.96395
ita,1976,25.17821
ita,1977,26.17594
ita,1978,26.68222
ita,1979,27.21817
ita,1980,26.8939
ita,1981,26.77952
ita,1983,24.73712
ita,1984,24.84301
ita,1985,25.79406
ita,1986,25.60771
ita,1987,24.83792
ita,1988,26.48421
ita,1989,28.06502
ita,1990,29.53918
ita,1991,31.76438
ita,1992,33.80497
ita,1993,35.98516
ita,1994,40.06166
ita,1995,41.47889
ita,1996,42.33779
ita,1997,46.85246
ita,1998,48.31265
ita,1999,48.55508
ita,2000,49.81127
ita,2001,52.87731
ita,2002,55.55179
ita,2003,58.67722
ita,2004,62.24298
ita,2005,64.43843
ita,2006,66.1078
ita,2007,66.68297
ita,2008,66.3436
ita,2009,66.54997
ita,2010,65.7743
ita,2011,65.56312
ita,2012,64.13355
ita,2013,62.29616
ita,2014,61.70275
ita,2015,60.93946
ita,2016,60.93733
ita,2017,61.933
ita,2018,64.29162
ita,2019,66.0516
jam,1971,5.05216
jam,1972,5.48572
jam,1973,5.99059
jam,1974,5.94563
jam,1977,6.99167
jam,1981,6.64285
jam,1987,4.87251
jam,1989,4.94012
jam,1991,6.53308
jam,1992,6.46867
jam,1999,9.1862
jam,2000,15.07814
jam,2001,17.62574
jam,2002,18.60913
jam,2003,20.88366
jam,2004,21.10083
jam,2005,19.06042
jam,2006,18.80472
jam,2008,23.54742
jam,2009,23.41372
jam,2010,26.81559
jam,2011,26.17734
jam,2012,28.75893
jam,2013,27.20745
jam,2015,27.13061
jor,1971,2.9593
jor,1972,3.29013
jor,1973,4.15027
jor,1974,5.03791
jor,1975,5.5738
jor,1976,6.86984
jor,1977,9.19872
jor,1978,9.20443
jor,1979,10.29039
jor,1980,14.22443
jor,1981,16.0962
jor,1982,18.96068
jor,1983,19.757
jor,1984,21.50149
jor,1985,19.56609
jor,1986,18.59419
jor,1987,19.95275
jor,1988,17.65924
jor,1989,19.6072
jor,1990,19.4763
jor,1991,21.20785
jor,1992,20.47675
jor,1993,20.06347
jor,1994,18.41504
jor,1995,17.99452
jor,1996,19.86885
jor,1997,22.48419
jor,2000,27.23425
jor,2002,29.62014
jor,2003,33.13661
jor,2004,37.38589
jor,2005,37.34681
jor,2006,37.07266
jor,2007,38.33667
jor,2008,41.14803
jor,2009,41.73622
jor,2010,37.14991
jor,2011,36.34319
jor,2012,41.82672
jor,2015,36.631
jor,2016,35.58393
jor,2017,31.14041
jor,2018,34.41532
jor,2019,33.06087
jor,2020,33.55813
jpn,1971,17.33663
jpn,1972,19.01752
jpn,1973,20.3154
jpn,1974,22.03899
jpn,1975,23.93787
jpn,1976,25.8932
jpn,1977,27.42292
jpn,1978,29.82149
jpn,1979,30.30593
jpn,1980,30.47385
jpn,1981,30.32072
jpn,1982,29.84483
jpn,1983,29.32008
jpn,1984,29.16835
jpn,1985,28.69733
jpn,1986,27.65128
jpn,1987,28.09977
jpn,1988,28.83603
jpn,1989,29.10039
jpn,1990,29.35842
jpn,1991,29.42548
jpn,1992,29.58269
jpn,1994,37.98642
jpn,1995,39.11059
jpn,1998,44.55702
jpn,1999,46.22626
jpn,2016,63.58444
jpn,2017,63.80704
jpn,2018,64.10384
kaz,1981,33.91356
kaz,1986,37.96047
kaz,1988,39.89484
kaz,1989,39.96645
kaz,1990,39.72817
kaz,1991,39.30827
kaz,1992,38.38194
kaz,1994,35.71146
kaz,1995,35.58805
kaz,1996,31.04862
kaz,1999,24.51657
kaz,2000,31.81213
kaz,2006,58.1926
kaz,2010,46.24797
kaz,2011,48.70265
kaz,2012,51.60952
kaz,2013,50.44259
kaz,2014,48.80432
kaz,2015,46.37351
kaz,2016,46.61612
kaz,2017,50.14618
kaz,2018,53.98825
kaz,2019,61.74976
kaz,2020,70.67794
ken,1970,0.87702
ken,1971,0.90711
ken,1972,0.83428
ken,1973,0.93203
ken,1974,1.01524
ken,1976,0.76729
ken,1977,0.718
ken,1978,0.74942
ken,1979,0.85651
ken,1980,0.91158
ken,1981,0.90471
ken,1983,1.1529
ken,1984,1.2068
ken,1985,1.25812
ken,1987,1.43765
ken,1989,1.48224
ken,2000,2.69952
ken,2001,2.76787
ken,2002,2.78127
ken,2004,2.88459
ken,2005,2.93321
ken,2009,3.9934
ken,2015,9.22956
ken,2016,11.42673
ken,2017,11.46471
ken,2019,10.0384
kgz,1986,27.43626
kgz,1988,27.77244
kgz,1989,27.24209
kgz,1990,26.78469
kgz,1991,25.69686
kgz,1992,24.96566
kgz,1993,23.19108
kgz,1994,22.07524
kgz,1995,21.13801
kgz,1996,22.74058
kgz,1997,25.09053
kgz,1998,29.102
kgz,1999,29.77473
kgz,2000,35.40403
kgz,2001,40.73121
kgz,2002,43.6469
kgz,2003,40.97587
kgz,2004,40.78459
kgz,2005,42.58229
kgz,2006,43.5889
kgz,2007,42.9412
kgz,2008,46.72306
kgz,2009,44.34661
kgz,2010,42.1598
kgz,2011,41.3146
kgz,2012,43.95517
kgz,2013,47.48235
kgz,2014,45.87522
kgz,2015,46.66787
kgz,2016,45.11104
kgz,2017,42.81687
kgz,2018,41.26702
kgz,2019,42.32134
kgz,2020,46.45193
khm,1971,1.41124
khm,1972,1.50099
khm,1973,1.36415
khm,1980,0.10253
khm,1981,0.09022
khm,1982,0.08932
khm,1983,0.11217
khm,1984,0.19527
khm,1985,0.27306
khm,1986,0.29659
khm,1989,0.62945
khm,1990,0.65858
khm,1991,0.77557
khm,1992,0.98341
khm,1993,1.19342
khm,1994,1.3497
khm,1995,1.31497
khm,1996,1.58191
khm,1997,1.26486
khm,2000,2.48136
khm,2001,2.37991
khm,2002,2.48943
khm,2003,2.91816
khm,2004,2.81714
khm,2005,3.38856
khm,2006,5.67855
khm,2007,7.31446
khm,2008,9.12243
khm,2009,11.76895
khm,2010,13.96499
khm,2011,14.89007
khm,2015,13.13563
khm,2017,13.13428
khm,2018,13.68776
khm,2019,14.73896
kna,1979,1.29125
kna,1980,0.79177
kna,1984,1.42009
kna,1985,1.29075
kna,1986,4.7491
kna,1987,6.0689
kna,1988,4.57224
kna,1992,5.89468
kna,1993,10.19933
kna,2008,20.02331
kna,2014,85.04114
kna,2015,86.68149
kor,1971,6.77977
kor,1972,6.97746
kor,1973,7.15065
kor,1974,7.35911
kor,1975,7.5631
kor,1976,8.30366
kor,1977,8.56018
kor,1978,9.20726
kor,1979,10.35239
kor,1980,12.43601
kor,1981,14.86618
kor,1982,19.0698
kor,1983,23.6787
kor,1984,27.73247
kor,1985,30.94176
kor,1986,33.42633
kor,1987,34.60769
kor,1988,35.15267
kor,1989,35.47945
kor,1990,36.53218
kor,1991,37.59777
kor,1992,39.18864
kor,1993,42.95519
kor,1994,44.5598
kor,1995,48.32634
kor,1996,53.73017
kor,1997,69.23929
kor,1998,66.52222
kor,1999,72.34547
kor,2000,76.6555
kor,2001,79.56944
kor,2002,82.14563
kor,2003,84.3598
kor,2004,87.48885
kor,2005,91.69358
kor,2006,97.05218
kor,2007,101.92818
kor,2008,104.09288
kor,2009,104.2781
kor,2010,102.79102
kor,2011,100.74714
kor,2012,97.42759
kor,2013,95.60864
kor,2014,94.85205
kor,2015,94.33984
kor,2016,94.03362
kor,2017,94.34969
kor,2018,95.86415
kor,2019,98.44619
kwt,1971,3.86525
kwt,1972,5.09206
kwt,1973,5.91367
kwt,1974,6.83993
kwt,1975,6.97803
kwt,1976,9.14095
kwt,1977,10.29355
kwt,1978,11.90538
kwt,1979,10.45336
kwt,1980,10.63966
kwt,1981,11.32304
kwt,1982,12.24059
kwt,1983,13.30357
kwt,1984,13.77174
kwt,1985,15.33007
kwt,1986,16.23705
kwt,1987,15.3953
kwt,1988,14.99877
kwt,1989,14.53881
kwt,1990,12.00569
kwt,1992,11.87241
kwt,1993,13.29801
kwt,1994,16.79837
kwt,1995,21.16748
kwt,1996,25.18446
kwt,1997,24.90232
kwt,1999,23.95033
kwt,2001,21.25661
kwt,2002,20.50898
kwt,2003,19.61357
kwt,2004,19.20824
kwt,2014,51.0297
kwt,2015,55.14833
kwt,2016,57.28532
kwt,2017,55.3605
kwt,2018,54.36414
kwt,2019,55.30755
kwt,2020,61.13387
lao,1971,0.17442
lao,1972,0.18089
lao,1973,0.14873
lao,1974,0.32359
lao,1975,0.29801
lao,1980,0.37827
lao,1981,0.44853
lao,1982,0.89665
lao,1983,1.17973
lao,1984,1.39463
lao,1985,1.45735
lao,1986,1.46641
lao,1988,1.35993
lao,1990,1.12987
lao,1993,1.33597
lao,1994,1.3298
lao,1995,1.66569
lao,1996,2.41662
lao,1997,2.58381
lao,1998,2.05009
lao,1999,2.354
lao,2000,2.69359
lao,2001,3.1049
lao,2002,4.16538
lao,2003,4.94856
lao,2004,5.75717
lao,2005,7.80413
lao,2006,8.97857
lao,2007,11.49605
lao,2008,13.30738
lao,2009,16.39209
lao,2010,16.64825
lao,2011,17.80541
lao,2012,17.66788
lao,2013,19.02277
lao,2014,18.37313
lao,2015,18.16504
lao,2016,17.26187
lao,2017,15.74091
lao,2018,14.96676
lao,2019,14.45331
lao,2020,13.48082
lbn,1971,21.15088
lbn,1972,20.14297
lbn,1975,21.44129
lbn,1979,29.80083
lbn,1980,32.50362
lbn,1981,30.2059
lbn,1982,26.81612
lbn,1983,27.69104
lbn,1985,26.25543
lbr,1970,0.99783
lbr,1971,1.03238
lbr,1972,1.14146
lbr,1973,1.33988
lbr,1975,1.73909
lbr,1978,1.77863
lbr,1979,2.42583
lbr,1987,2.69937
lbr,1999,8.42363
lbr,2000,19.65513
lbr,2010,9.53119
lbr,2012,11.92253
lby,1971,3.055
lby,1972,3.48847
lby,1973,4.32682
lby,1974,4.8159
lby,1975,5.77403
lby,1976,6.22254
lby,1977,6.10041
lby,1978,6.59115
lby,1979,6.37216
lby,1980,6.15112
lby,1981,7.47044
lby,1982,8.2473
lby,1983,8.9601
lby,1985,9.43114
lby,1990,11.30904
lby,1992,15.02607
lby,1999,52.14162
lby,2000,48.40505
lby,2001,53.67326
lby,2002,58.62766
lby,2003,60.49736
lca,1977,2.716
lca,1978,2.62649
lca,1979,2.32951
lca,1980,2.0105
lca,1981,2.31895
lca,1982,2.75278
lca,1983,3.03927
lca,1984,2.95241
lca,1985,2.52887
lca,1987,2.61117
lca,1988,2.74582
lca,1993,6.13627
lca,1996,20.46112
lca,2004,13.89818
lca,2005,13.11642
lca,2006,9.5596
lca,2007,8.6465
lca,2008,15.88192
lca,2009,17.54078
lca,2010,12.39399
lca,2011,16.18901
lca,2012,10.01905
lca,2013,13.55596
lca,2014,16.43724
lca,2015,16.32605
lca,2016,18.93826
lca,2017,19.87521
lca,2018,14.06653
lca,2019,15.37464
lca,2020,16.35508
lie,2003,20.70588
lie,2004,24.60685
lie,2005,24.58022
lie,2006,29.81716
lie,2007,31.62594
lie,2008,36.73095
lie,2009,34.44495
lie,2010,36.01831
lie,2011,43.6751
lie,2012,42.49668
lie,2014,37.48871
lie,2015,33.54204
lie,2016,35.02262
lie,2017,35.62193
lie,2018,38.30027
lie,2019,41.16584
lka,1970,1.0128
lka,1971,1.13637
lka,1973,1.08797
lka,1974,1.08841
lka,1975,1.11109
lka,1977,1.1256
lka,1978,1.1499
lka,1979,2.71089
lka,1981,2.83077
lka,1982,3.65832
lka,1983,4.03676
lka,1984,4.12473
lka,1985,3.66969
lka,1986,3.75457
lka,1994,4.75946
lka,2010,16.33612
lka,2011,15.21977
lka,2012,17.12876
lka,2013,18.89607
lka,2014,19.24564
lka,2015,19.75837
lka,2016,18.83811
lka,2017,18.96117
lka,2018,19.63024
lka,2019,21.1277
lka,2020,21.61237
lso,1970,0.43352
lso,1971,0.36865
lso,1972,0.33665
lso,1973,0.45179
lso,1974,0.53122
lso,1975,0.48583
lso,1976,0.6298
lso,1977,0.82017
lso,1978,0.89987
lso,1979,1.0232
lso,1980,0.93668
lso,1981,1.01105
lso,1982,1.05544
lso,1983,1.06355
lso,1984,0.99862
lso,1985,1.25638
lso,1986,1.28786
lso,1987,1.50511
lso,1988,1.59834
lso,1989,1.54251
lso,1990,1.26594
lso,1991,1.26736
lso,1992,2.15749
lso,1993,2.26321
lso,1994,2.39606
lso,1995,2.33132
lso,1996,2.37108
lso,1999,1.87596
lso,2000,2.01275
lso,2001,2.18349
lso,2002,2.15985
lso,2003,2.60873
lso,2005,3.35577
lso,2006,3.59829
lso,2012,11.45209
lso,2013,11.03836
lso,2014,10.96458
lso,2015,10.18687
lso,2016,10.19626
lso,2017,10.76225
lso,2018,10.19626
ltu,1981,24.44092
ltu,1986,31.5624
ltu,1989,32.41132
ltu,1990,33.24665
ltu,1991,32.09876
ltu,1992,28.67607
ltu,1993,26.31132
ltu,1994,25.84796
ltu,1995,26.29737
ltu,1996,28.48907
ltu,1997,32.47757
ltu,1998,38.67401
ltu,1999,44.62775
ltu,2000,50.89682
ltu,2001,57.34761
ltu,2002,63.07008
ltu,2003,69.63042
ltu,2004,74.90138
ltu,2005,79.72981
ltu,2006,82.45318
ltu,2007,82.51583
ltu,2008,85.74509
ltu,2009,89.25217
ltu,2010,86.57257
ltu,2011,84.05559
ltu,2012,79.75163
ltu,2013,73.5332
ltu,2014,70.40061
ltu,2015,69.74054
ltu,2016,71.11852
ltu,2017,72.41746
ltu,2018,73.7303
ltu,2019,72.00897
lux,1971,1.58668
lux,1972,1.53575
lux,1973,1.95494
lux,1974,1.78044
lux,1975,1.96803
lux,1976,1.77743
lux,1977,1.61185
lux,1978,1.07454
lux,1979,1.41834
lux,1980,1.4381
lux,1981,2.581
lux,1982,2.39909
lux,1983,3.21555
lux,1984,3.34685
lux,1985,2.87488
lux,1986,2.60261
lux,1987,2.43894
lux,1991,4.79002
lux,1992,5.22105
lux,1993,4.88459
lux,1994,7.03867
lux,1995,7.3809
lux,1996,8.09228
lux,1997,8.51562
lux,1998,8.99352
lux,1999,10.05715
lux,2000,9.81474
lux,2001,10.21577
lux,2002,11.85147
lux,2003,12.18662
lux,2006,10.3312
lux,2008,10.60734
lux,2010,18.26521
lux,2012,19.4322
lux,2015,19.77631
lux,2016,19.56393
lux,2017,19.15177
lux,2018,18.59047
lux,2019,18.43
lva,1981,23.51272
lva,1982,23.5701
lva,1983,23.3908
lva,1984,23.24266
lva,1985,23.24566
lva,1986,22.9713
lva,1987,23.2367
lva,1988,24.00595
lva,1989,24.66237
lva,1990,25.51988
lva,1991,25.6294
lva,1992,25.82793
lva,1993,24.25945
lva,1994,22.40837
lva,1995,22.76615
lva,1996,26.86086
lva,1997,33.2554
lva,1998,42.75383
lva,1999,50.73215
lva,2000,56.2438
lva,2001,63.49176
lva,2002,67.8093
lva,2003,71.03424
lva,2004,74.60856
lva,2005,75.4192
lva,2006,74.59651
lva,2007,73.0433
lva,2008,72.36354
lva,2009,73.05489
lva,2010,69.05104
lva,2011,67.95347
lva,2012,66.64355
lva,2013,69.0766
lva,2014,70.89794
lva,2015,74.29988
lva,2016,80.60481
lva,2017,88.05743
lva,2018,93.02448
lva,2019,94.86453
mac,1988,28.11846
mac,1989,29.41286
mac,1990,32.918
mac,1991,27.64848
mac,1992,27.18646
mac,1993,26.47659
mac,1994,23.97102
mac,1997,29.84688
mac,1999,28.93501
mac,2000,27.61514
mac,2001,48.75296
mac,2002,64.41315
mac,2003,74.45446
mac,2004,63.36014
mac,2005,54.41829
mac,2006,49.94532
mac,2007,48.06863
mac,2008,48.85586
mac,2009,53.9834
mac,2010,55.05005
mac,2011,58.38834
mac,2012,51.67093
mac,2013,58.3015
mac,2014,65.05145
mac,2015,71.39112
mac,2016,78.34248
mac,2017,84.7085
mac,2018,90.6571
mac,2019,100.08467
mac,2020,113.09237
mar,1971,1.47065
mar,1972,1.42105
mar,1973,1.70818
mar,1974,1.79186
mar,1975,2.23108
mar,1976,2.78628
mar,1977,2.61853
mar,1978,3.72766
mar,1979,3.29547
mar,1981,5.50765
mar,1982,5.94442
mar,1983,5.21389
mar,1984,5.91266
mar,1986,7.7141
mar,1987,8.11193
mar,1988,8.87227
mar,1989,9.54889
mar,1990,10.3583
mar,1991,10.34514
mar,1992,10.19004
mar,1993,10.70746
mar,1994,10.98089
mar,1995,11.57484
mar,1997,11.86007
mar,1998,9.23924
mar,1999,9.6378
mar,2000,10.17603
mar,2001,10.42611
mar,2002,10.46115
mar,2003,10.87428
mar,2004,11.05186
mar,2005,11.78689
mar,2006,12.41674
mar,2007,11.97267
mar,2008,13.14554
mar,2009,13.67796
mar,2010,14.56764
mar,2011,16.37497
mar,2012,19.45048
mar,2013,22.64128
mar,2014,25.33263
mar,2015,28.40355
mar,2016,31.98658
mar,2017,33.78468
mar,2018,35.93593
mar,2019,38.54533
mar,2020,40.62208
mda,2014,52.15035
mda,2015,52.12835
mda,2016,52.87162
mda,2017,54.73008
mda,2018,55.77304
mda,2019,56.27151
mda,2020,57.97578
mdg,1971,1.10177
mdg,1972,1.2067
mdg,1973,1.36758
mdg,1975,1.42157
mdg,1976,1.22177
mdg,1977,1.59969
mdg,1978,1.87931
mdg,1979,2.10095
mdg,1980,2.87336
mdg,1981,2.75741
mdg,1982,3.55644
mdg,1983,3.75529
mdg,1984,3.82071
mdg,1985,4.09497
mdg,1986,4.02788
mdg,1987,3.58472
mdg,1988,3.59451
mdg,1989,3.54897
mdg,1990,3.44661
mdg,1991,3.22216
mdg,1993,3.60484
mdg,1994,2.93797
mdg,1995,2.37151
mdg,1996,2.20087
mdg,1997,1.97616
mdg,1998,2.20761
mdg,1999,2.1455
mdg,2000,2.17111
mdg,2001,2.02616
mdg,2002,2.05691
mdg,2003,2.22974
mdg,2004,2.57918
mdg,2005,2.67593
mdg,2006,2.87452
mdg,2007,3.27617
mdg,2008,3.27638
mdg,2009,3.49481
mdg,2010,3.66996
mdg,2011,4.07118
mdg,2012,4.14152
mdg,2013,4.29373
mdg,2014,4.81854
mdg,2015,4.80619
mdg,2016,4.8255
mdg,2017,5.28453
mdg,2018,5.35049
mdg,2020,5.52721
mdv,2003,0.19625
mdv,2007,9.77556
mdv,2008,11.18296
mdv,2014,13.08365
mdv,2017,31.22359
mdv,2019,34.12194
mex,1971,5.31552
mex,1972,5.75442
mex,1974,7.67356
mex,1975,9.02589
mex,1976,9.85261
mex,1977,9.71021
mex,1978,10.88196
mex,1979,12.04157
mex,1980,13.43195
mex,1981,14.22882
mex,1982,14.79338
mex,1983,14.97505
mex,1984,15.35783
mex,1986,15.77468
mex,1987,15.53304
mex,1988,16.23463
mex,1989,15.79843
mex,1990,15.42488
mex,1991,14.95119
mex,1993,14.35236
mex,1994,14.84622
mex,1995,15.44539
mex,1996,16.57881
mex,1997,17.18595
mex,1998,18.23563
mex,1999,19.28018
mex,2000,20.49101
mex,2001,21.26292
mex,2002,22.10585
mex,2003,22.88397
mex,2004,23.66081
mex,2005,24.2164
mex,2006,24.79043
mex,2007,25.42106
mex,2008,26.11203
mex,2009,26.58673
mex,2010,27.56347
mex,2011,28.3415
mex,2012,29.47184
mex,2013,30.30004
mex,2014,31.09414
mex,2015,31.81904
mex,2016,38.43338
mex,2017,40.22896
mex,2018,41.5228
mex,2019,42.8307
mhl,2002,16.24101
mhl,2012,23.66127
mhl,2019,25.82278
mkd,1971,18.4708
mkd,1976,18.82513
mkd,1981,26.48382
mkd,1982,26.08874
mkd,1983,25.22812
mkd,1984,24.04283
mkd,1985,22.83744
mkd,1986,21.86186
mkd,1987,20.35052
mkd,1988,19.43455
mkd,1989,18.14844
mkd,1990,16.64162
mkd,1991,15.26623
mkd,1992,16.02219
mkd,1993,16.1621
mkd,1994,17.1993
mkd,1995,18.60041
mkd,1996,19.06625
mkd,1997,19.69378
mkd,1998,20.27443
mkd,1999,21.90439
mkd,2000,22.68661
mkd,2001,24.40882
mkd,2002,26.82514
mkd,2003,27.15633
mkd,2004,27.63527
mkd,2005,29.21604
mkd,2006,28.6688
mkd,2007,34.63608
mkd,2008,39.21926
mkd,2009,39.29605
mkd,2010,37.4802
mkd,2012,39.00164
mkd,2013,37.77656
mkd,2014,38.32701
mkd,2015,41.14333
mkd,2017,42.45998
mkd,2018,43.1165
mli,1971,0.14152
mli,1974,0.32578
mli,1975,0.41861
mli,1976,0.49123
mli,1977,0.59447
mli,1978,0.69722
mli,1979,0.78599
mli,1980,0.85585
mli,1982,0.70841
mli,1983,0.89823
mli,1984,1.08437
mli,1985,1.10094
mli,1986,0.9848
mli,1987,0.80005
mli,1989,0.64386
mli,1990,0.6607
mli,1991,0.63931
mli,1992,0.81023
mli,1993,0.93325
mli,1995,0.94826
mli,1996,1.06158
mli,1997,1.46824
mli,1998,1.44249
mli,1999,1.8867
mli,2000,1.93683
mli,2001,2.07753
mli,2002,2.09168
mli,2008,5.38733
mli,2009,5.942
mli,2010,6.12981
mli,2011,5.48526
mli,2012,7.06071
mli,2013,6.42723
mli,2014,5.96996
mli,2015,5.50317
mlt,1970,6.85288
mlt,1971,7.32294
mlt,1972,8.61977
mlt,1973,8.43532
mlt,1974,7.25663
mlt,1975,8.57204
mlt,1976,8.74152
mlt,1977,9.14933
mlt,1978,8.5576
mlt,1979,5.91426
mlt,1980,3.17577
mlt,1981,3.4226
mlt,1982,3.27214
mlt,1983,3.52555
mlt,1984,4.77057
mlt,1985,5.21945
mlt,1986,5.72805
mlt,1987,5.81554
mlt,1988,5.95277
mlt,1989,6.99115
mlt,1990,10.39795
mlt,1991,12.69099
mlt,1992,14.31751
mlt,1993,18.07117
mlt,1994,19.60688
mlt,1995,21.48806
mlt,1996,22.65263
mlt,1997,22.43676
mlt,1998,24.76091
mlt,1999,23.7319
mlt,2000,21.58163
mlt,2001,25.35269
mlt,2002,24.7494
mlt,2003,30.51888
mlt,2004,26.88837
mlt,2005,32.34327
mlt,2006,30.63242
mlt,2007,33.60277
mlt,2008,32.41837
mlt,2009,35.51165
mlt,2010,37.38576
mlt,2011,39.9993
mlt,2012,42.4792
mlt,2013,43.89137
mlt,2014,44.33584
mlt,2015,47.12258
mlt,2016,48.60341
mlt,2017,54.25992
mlt,2018,59.25176
mlt,2019,64.87291
mmr,1971,1.70127
mmr,1972,1.74667
mmr,1973,1.7602
mmr,1974,1.7122
mmr,1975,1.73297
mmr,1976,1.77398
mmr,1977,2.59313
mmr,1979,3.60623
mmr,1981,4.61131
mmr,1982,4.55272
mmr,1984,4.69492
mmr,1985,4.79914
mmr,1986,4.44386
mmr,1987,6.23175
mmr,1988,5.28021
mmr,1989,5.17783
mmr,1990,5.04537
mmr,1992,4.36611
mmr,1993,5.36905
mmr,1994,5.11941
mmr,1995,5.26893
mmr,1998,6.84884
mmr,2001,10.93479
mmr,2007,10.61394
mmr,2011,14.18304
mmr,2012,13.53416
mmr,2018,18.81594
mne,2001,17.98395
mne,2002,16.7503
mne,2003,17.27154
mne,2004,19.81644
mne,2005,22.12244
mne,2006,25.90392
mne,2007,33.29285
mne,2008,41.03633
mne,2009,49.21645
mne,2010,52.22527
mne,2016,56.84529
mne,2017,58.18562
mne,2018,56.08097
mne,2019,54.17482
mne,2020,55.52654
mng,1970,22.5717
mng,1971,21.03541
mng,1972,19.72732
mng,1973,18.85531
mng,1974,19.11034
mng,1975,20.61974
mng,1976,22.19093
mng,1977,24.47449
mng,1978,25.3521
mng,1979,26.13252
mng,1980,26.12706
mng,1981,26.11727
mng,1982,25.4706
mng,1983,25.10586
mng,1984,24.81533
mng,1985,23.75918
mng,1986,23.48455
mng,1987,22.67348
mng,1988,22.21592
mng,1989,20.15602
mng,1990,18.19735
mng,1991,15.86302
mng,1992,14.14763
mng,1993,12.26058
mng,1994,12.83962
mng,1995,14.35776
mng,1996,16.1741
mng,1997,18.39829
mng,1998,21.17851
mng,1999,26.9103
mng,2000,30.17549
mng,2001,34.20279
mng,2002,35.79926
mng,2003,37.98385
mng,2004,40.7897
mng,2005,44.65876
mng,2006,47.53359
mng,2007,46.93032
mng,2008,48.44251
mng,2009,51.40656
mng,2010,53.73474
mng,2011,55.56042
mng,2012,58.52319
mng,2013,61.93442
mng,2014,63.86674
mng,2015,68.04701
mng,2016,64.01918
mng,2017,64.16362
mng,2018,65.59544
mng,2019,68.75352
moz,1971,0.24237
moz,1973,0.30767
moz,1977,0.09284
moz,1978,0.07719
moz,1979,0.07212
moz,1980,0.0748
moz,1981,0.09014
moz,1982,0.10813
moz,1985,0.12432
moz,1987,0.20834
moz,1992,0.38372
moz,1993,0.41794
moz,1994,0.46815
moz,1995,0.49064
moz,1996,0.51512
moz,1999,0.65056
moz,2000,0.65995
moz,2001,0.64369
moz,2002,0.72129
moz,2003,0.97039
moz,2004,1.16376
moz,2005,1.44193
moz,2006,2.15701
moz,2007,3.0949
moz,2008,3.58625
moz,2009,3.88707
moz,2010,4.662
moz,2011,4.94388
moz,2012,5.22722
moz,2013,5.59641
moz,2014,6.21615
moz,2015,6.65915
moz,2016,7.24369
moz,2017,7.12271
moz,2018,7.31255
mrt,1978,0.37485
mrt,1985,1.66957
mrt,1986,2.59505
mrt,1987,3.00534
mrt,1988,2.94406
mrt,1989,3.07973
mrt,1990,2.99688
mrt,1991,2.67486
mrt,1992,2.85868
mrt,1993,3.57073
mrt,1994,3.55513
mrt,1995,3.50071
mrt,1996,3.71418
mrt,1997,3.92908
mrt,1998,3.83226
mrt,1999,4.11756
mrt,2001,3.42993
mrt,2002,3.00963
mrt,2003,3.19169
mrt,2004,3.21529
mrt,2005,2.93819
